Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,T10,x70,x71,x72,STRN,LBR
All Timesteps RMSE,0.0138038,0.013343,0,0,0,0.0487051,0.016756,0.0244256,0.0262465,0,0,0,0.014877,0,0.0177871,0.006453,0.0395949,0.0280984,0.0261312,0.0217362,0,0,0.037767,0.0111715,0.0181124,0.0282573,0.0175798,0.0555707,0.020666,0.0294127,0.0160242,0.016253,0,0.0616283,0,0.0129559,0.0088068,0.0047036,0.0211388,0.0138487,0.0116315,0.030905,0.0149452,0,0,0.0123226,0,0.0103786,0.00655786,0.0539365,0.0189385,0.0242549,0.00808997,0.035273,0.00835269,0.00949013,0.0551242,0.0102253,0.0107208,0.0100201,0.0150115,0.00698137,0.0126967,0.0279513,0.00725585,0.00868762,0.00416945,0.0178151,0,0,0,0.0184631,0
0,0.0147363,0.0149795,0,0,0,0.0148092,0.0173253,0.014989,0.0257617,0,0,0,0.0236852,0,0.0163149,0.0108354,0.0409396,0.00651321,0.0307036,0.0188921,0,0,0.0415882,0.0133564,0.0223099,0.0288864,0.0226852,0.0549785,0.0176729,0.0205738,0.0166721,0.0160841,0,0.0209005,0,0.0173964,0.00817639,0.00641054,0.00947906,0.011534,0.0111552,0.0258184,0.0130385,0,0,0.00983456,0,0.00973831,0.00307783,0.055704,0.0163298,0.0213849,0.00539308,0.0316789,0.0167276,0.00266502,0.0504355,0.00203512,0.00281281,0.00998558,0.0113544,0.00841571,0.00946107,0.017334,0.0124488,0.00602065,0.00538753,0.0207435,0,0,0,0,0
1,0.0148663,0.0143484,0,0,0,0.0204023,0.0171317,0.0126489,0.024879,0,0,0,0.0238801,0,0.0161927,0.0109052,0.0417002,0,0.0291132,0.0192416,0,0,0.0401551,0.0130725,0.0228385,0.030041,0.0220211,0.0554945,0.0182368,0.0217269,0.0158445,0.0146501,0,0.0271966,0,0.0175939,0.00820437,0.00634206,0.0110342,0.0114303,0.0117211,0.0266536,0.012687,0,0,0.00964257,0,0.00985964,0.00311747,0.0555743,0.0137711,0.0215101,0.00495399,0.0312512,0.0162372,0.00392024,0.051135,0.00210188,0.00359985,0.00979447,0.0114173,0.00787548,0.00911706,0.0171126,0.0116723,0.00603487,0.00531294,0.0200801,0,0,0,0,0
2,0.0147608,0.0131364,0,0,0,0.0209437,0.0172007,0.0114515,0.024762,0,0,0,0.0250158,0,0.0160612,0.0112466,0.0429692,0.0110998,0.0263196,0.0205732,0,0,0.0411019,0.0129262,0.0240931,0.0305917,0.0221655,0.0565054,0.0190433,0.022707,0.0157779,0.0150831,0,0.0282714,0,0.0187416,0.00803335,0.00662329,0.0109821,0.0114777,0.0128786,0.0286966,0.0124214,0,0,0.0090348,0,0.010062,0.00311362,0.055297,0.0120044,0,0.00434246,0.032559,0.0158461,0.00596031,0.0515134,0.00280981,0.00604855,0.00956499,0.0116202,0.00724685,0.00965692,0.0160352,0.010646,0.00626411,0.00522177,0.0210001,0,0,0,0,0
3,0.0149611,0.0133384,0,0,0,0.022843,0.0168711,0.011308,0.0246796,0,0,0,0.0241948,0,0.0161289,0.0109586,0.0424792,0,0.0277861,0.0196143,0,0,0.0393297,0.0131141,0.020633,0.0265928,0.019758,0.0551704,0.0185403,0.022463,0.0154709,0.0147825,0,0.0317585,0,0.0182426,0.00826121,0.00648688,0.0120224,0.0115411,0.014281,0.0292315,0.0128005,0,0,0.00824737,0,0.0101441,0.00289582,0.0555375,0.0105955,0.0221027,0.00518684,0.031529,0.0151018,0.00581957,0.0528229,0.00477669,0.00598552,0.00974886,0.0109885,0.00752602,0.0105875,0.0184955,0.00973669,0.00588006,0.00502619,0.0202339,0,0,0,0.0178748,0
4,0.0119218,0.0101624,0,0,0,0.0251243,0.0161455,0.0121849,0.0265405,0,0,0,0.0203613,0,0.0159499,0.00845138,0.0424734,0,0.0283404,0.019771,0,0,0.0404125,0.00902444,0.0182047,0.0236887,0.0190456,0.0549007,0.0191751,0.0231819,0.0163835,0.016021,0,0.0356509,0,0.0137657,0.00844645,0.00554821,0.0128037,0.011665,0.0145002,0.0306156,0.0125848,0,0,0.00771269,0,0.00986876,0.00154336,0.0542302,0.00887629,0.0221463,0.00666633,0.032377,0.0129378,0.006934,0.0544538,0.00707182,0.00743117,0.0104486,0.0102972,0.00772973,0.0125388,0.0173699,0.00885442,0.00528275,0.00430283,0.0204639,0,0,0,0,0
5,0.0146322,0.0125025,0,0,0,0.0259432,0.0168837,0.0123122,0.0251979,0,0,0,0.0244754,0,0.0162178,0.0110785,0.0426322,0,0.0270591,0.0184664,0,0,0.0391628,0.0132924,0.0140246,0.0193518,0.0174882,0.0536557,0.0188145,0.0224547,0.016074,0.0158829,0,0.0369353,0,0.0186666,0.00830146,0.00663185,0.012531,0.0115223,0.0135161,0.0313876,0.0127389,0,0,0.00655465,0,0.0100208,0.00249781,0.0546806,0.00416261,0.0230206,0.00682316,0.0313734,0.0145976,0.00744271,0.0546796,0.00775652,0.00848752,0.00932805,0.0109457,0.0069119,0.0114476,0.0186309,0.00889998,0.00508123,0.00460539,0.0200449,0,0,0,0.0161618,0
6,0.0121913,0.00876946,0,0,0,0.0288625,0.0160816,0.0122876,0.0268142,0,0,0,0.0205218,0,0.016126,0.00866963,0.0426173,0.0176053,0.0278163,0.0183401,0,0,0.0400652,0.01088,0.0125004,0.0179723,0.0165258,0.0533943,0.019286,0.0228915,0.0164186,0.0165556,0,0.0403123,0,0.0136549,0.00851654,0.00566287,0.0124549,0.011647,0,0.0319274,0.012605,0,0,0.0061592,0,0.00999836,0.00233997,0.0524462,0.00232312,0.0225109,0.00878698,0.0316665,0.0134349,0.00890328,0.0566398,0.00999914,0.00974192,0.00959905,0.0105321,0.0069708,0.0125224,0.0170964,0.0087652,0.00454052,0.00437702,0.0201919,0,0,0,0.0158778,0
7,0.0121884,0.00872052,0,0,0,0.0304953,0.0160307,0.0116988,0.0266471,0,0,0,0.0207687,0,0.0162498,0.00908225,0.0426515,0.017791,0.0274516,0.0177738,0,0,0.0397763,0.0103767,0.012586,0.0179851,0.015879,0.0531902,0.0188224,0.0227214,0.0164611,0.0164745,0,0.0423106,0,0.014117,0.00859333,0.00584922,0.0124344,0.0118538,0.0128298,0.0322473,0.0129151,0,0,0.00488993,0,0.00978419,0.00168548,0.0517281,0.00447775,0.0226619,0.00958476,0.0315856,0.0131289,0.010198,0.057836,0.0115721,0.0114103,0.00821862,0.0115713,0.00575102,0.0112033,0.0177237,0.00847144,0.00361469,0.00402824,0.0200959,0,0,0,0.0154047,0
8,0.0121995,0.00848532,0,0,0,0.0320631,0.0159761,0.0106113,0.026367,0,0,0,0.0213086,0,0.0164865,0.00972796,0.0427213,0.017246,0.0269902,0.017344,0,0,0.0393037,0.00987859,0.0138607,0.0194828,0.0155369,0.0532287,0.0184509,0.0226469,0.0160567,0.016151,0,0.0440445,0,0.0146909,0.00867508,0.0061816,0.0113218,0.0122077,0.0111687,0.0328051,0.013426,0,0,0.00398679,0,0.00970871,0.00131258,0.0514437,0.0100463,0.02294,0.0100835,0.0316936,0.0125094,0.0112063,0.0589404,0.0123507,0.0126519,0.00673702,0.0124425,0.00485994,0.00953222,0.0157282,0.00820901,0.00274346,0.00374511,0.0205789,0,0,0,0.015165,0
9,0.0121306,0.00835683,0,0,0,0.0336957,0.015933,0.0102711,0.0261838,0,0,0,0.0221826,0,0.0165569,0.0105736,0.0427418,0,0.0266189,0.017129,0,0,0.0384843,0.00968049,0.0155826,0.0212487,0.0157005,0.0533645,0.0181108,0.0227536,0.0157277,0.0156891,0,0.0462214,0,0.0155246,0.00879678,0.00647823,0.0114016,0.0125317,0.00922492,0.0326197,0.0135099,0,0,0.00348433,0,0.00972489,0.00137264,0.0507253,0.0149932,0.0230222,0.0103192,0.0312208,0.0120987,0.0121133,0.0596061,0.012841,0.0138368,0.00544011,0.0132081,0.00414168,0.00798584,0.0129293,0.007951,0.00197842,0.00362325,0.0208861,0,0,0,0.0149627,0
10,0.0120534,0.00851289,0,0,0,0.0347291,0.0158285,0.00933439,0.0259867,0,0,0,0.0228237,0,0.0164826,0.0109268,0.0428596,0.0150457,0.0265061,0.0171783,0,0,0.0377929,0.00966662,0.0167427,0.0216075,0.0159251,0.0534761,0.0178839,0.022844,0.0151289,0.0152424,0,0.0468866,0,0.0161809,0.00887529,0.00649454,0.0127421,0.0129126,0.00806815,0.0320194,0.0134437,0,0,0.00338244,0,0.00995636,0.00172686,0.0503569,0.0178816,0.023177,0.0104119,0.0307261,0.0116564,0.0130495,0.0599994,0.0132502,0.0153204,0.00430701,0.0138282,0.00360776,0.00666776,0.0119886,0.00762927,0.00160356,0.00369962,0.0211545,0,0,0,0.014988,0
11,0.0120196,0.00878654,0,0,0,0.036247,0.015653,0.0101383,0.0256798,0,0,0,0.0231092,0,0.0165391,0.0107295,0.0428496,0.0147895,0.0264436,0.0175256,0,0,0.0372628,0.00979793,0.0173627,0.021995,0.0158103,0.0536795,0.0179234,0.023361,0.014846,0.0150149,0,0.0486406,0,0.0165825,0.00900682,0.00621995,0.0147616,0.0130031,0.00772822,0.0316836,0.0135002,0,0,0.00358426,0,0.00995692,0.00190839,0.0503489,0.0190047,0.0233068,0.0103326,0.0306015,0.0110624,0.0140179,0.0600297,0.0133924,0.0171366,0.00341121,0.0144479,0.00332515,0.00589995,0.0134767,0.00734958,0.00149209,0.0033942,0.0214635,0,0,0,0.0150936,0
12,0.0120996,0.00926231,0,0,0,0.0374137,0.0155271,0.0113482,0.0254047,0,0,0,0.0225886,0,0.0168219,0.0102162,0.0428561,0.0144804,0.026356,0.017924,0,0,0.0369546,0.00988064,0.0173675,0.0223329,0.0155538,0.0537765,0.0182744,0.0239778,0.0148424,0.0148409,0,0.0500564,0,0.0164979,0.00921628,0.00590171,0.0157261,0.0130306,0.00798505,0.0318027,0.0135916,0,0,0.00375232,0,0.00995418,0.00223413,0.0506698,0.019384,0.0233975,0.0101113,0.0305525,0.0104478,0.0148402,0.0603842,0.013524,0.0188262,0.003226,0.0151305,0.00384514,0.00554826,0,0.00676156,0.00212241,0.00304619,0.0215603,0,0,0,0.0151443,0
13,0.0122397,0.00984027,0,0,0,0.0380014,0.015443,0.012452,0.0251674,0,0,0,0.0217293,0,0.0171697,0.00993655,0.0429287,0.0137542,0.0262656,0.0182997,0,0,0.0368724,0.00985072,0.0170142,0.0228306,0.0154238,0.0537402,0.0186832,0.0246435,0.0150279,0.0147684,0,0.0505863,0,0.0162336,0.00940539,0.00578431,0.0173959,0.0130426,0.00786254,0.0320376,0.0137073,0,0,0.00405604,0,0.0100447,0.00255398,0.0507757,0.0179998,0.0235383,0.00989037,0.0305648,0.00975773,0.0156339,0.0606771,0.0138325,0.0203807,0.00356256,0.0156143,0.00386428,0.00597083,0,0.00597319,0.00320802,0.00279338,0.021446,0,0,0,0.0150882,0
14,0.0125155,0.0105226,0,0,0,0.0376659,0.0153425,0.0127537,0.0248253,0,0,0,0.0207072,0,0.0172715,0.00973147,0.0431273,0.014046,0.0261119,0.0185649,0,0,0.0368686,0.00984612,0.0164021,0.0230159,0.0153286,0.0535251,0.0188834,0.0251019,0.0151754,0.0147972,0,0.0501253,0,0.0159048,0.00949015,0.00578061,0.0187624,0.0129256,0.00773254,0.0323088,0.0137995,0,0,0.00439306,0,0.0100377,0.00270558,0.0507122,0.0154776,0.0237411,0.00955397,0.0306985,0.00927766,0.0163105,0.0609162,0.014189,0.0217031,0.00429395,0.0162191,0.00379706,0.00678247,0,0.00506733,0.00433066,0.00265909,0.0211703,0,0,0,0.0150752,0
15,0.0128696,0.0109231,0,0,0,0.036591,0.0151739,0.0123533,0.0245441,0,0,0,0.0196111,0,0.0171756,0.00937607,0.0433214,0.0147059,0.0259454,0.018637,0,0,0.0367639,0.00981392,0.0156068,0.0228876,0.0152673,0.0532469,0.0188576,0.0253028,0.0149493,0.0148926,0,0.0489031,0,0.0154282,0.00943409,0.00573813,0.0201459,0.0128751,0.00768955,0.0325726,0.0138563,0,0,0.00473964,0,0.0101037,0.00278293,0.0506146,0.0128367,0.0239699,0.00924457,0.0309312,0.00887536,0.0168518,0.0611409,0.0143702,0.0226865,0.00550136,0.016724,0.00398216,0.00812007,0,0.00397718,0.00539686,0.00267148,0.0208488,0,0,0,0.0151376,0
16,0.0132856,0.0111452,0,0,0,0.034979,0.0152708,0.0117253,0.0243781,0,0,0,0.0187038,0,0.0170486,0.00892116,0.0433823,0.0145313,0.0257504,0.0185214,0,0,0.0365218,0.00971793,0.0149756,0.0225005,0.0153928,0.0530537,0.0188147,0.025225,0.0149092,0.0150037,0,0.0470767,0,0.0148415,0.00936626,0.00541013,0.0215016,0.0128984,0.00722366,0.0328554,0.013923,0,0,0.00496316,0,0.0101976,0.00281475,0.0505556,0.010476,0.0241281,0.0088613,0.0312124,0.00855083,0.0170536,0.0612882,0.0144368,0.0231537,0.00676482,0.0170772,0.00378384,0.00970248,0,0.00281377,0.00618457,0.00273187,0.0205961,0,0,0,0.0150987,0
17,0.0136496,0.0112976,0,0,0,0.0333915,0.0156549,0.0111552,0.0244268,0,0,0,0.0180796,0,0.017075,0.00858099,0.0432718,0.0144189,0.0255658,0.0183556,0,0,0.0361596,0.00963912,0.0143591,0.0220616,0.0154033,0.0529914,0.0188609,0.0248427,0.014995,0.015156,0,0.0452889,0,0.0142692,0.00934377,0.00495363,0.0221638,0.0129786,0.00497428,0.033069,0.0140999,0,0,0.00498303,0,0.0102514,0.00273919,0.0504857,0.0122535,0.0242635,0.00846022,0.0314255,0.00819908,0.0170149,0.0613075,0.0145023,0.0234063,0.00865369,0.0174612,0.00371376,0.0122967,0.0262876,0.00162282,0.00679734,0.00282719,0.020491,0,0,0,0.0149959,0
18,0.0137369,0.0114883,0,0,0,0.0321248,0.0157657,0.0107374,0.0245525,0,0,0,0.0178452,0,0.0172535,0.00864901,0.043051,0.0143797,0.0253709,0.0180789,0,0,0.0357358,0.00958904,0.0139853,0.0218806,0.0152562,0.052965,0.0187672,0.0243543,0.0150825,0.0153188,0,0.0438967,0,0.0139834,0.00940922,0.00483196,0.0240488,0.0130962,0.00408464,0.0332203,0.014353,0,0,0.00512469,0,0.0103015,0.00270164,0.0505209,0.0123736,0.0243946,0.00802798,0.0316087,0.0077953,0.0166047,0.061245,0.0143189,0.0228986,0.00998933,0.0174803,0.00391895,0.0140743,0.0288942,0.000520725,0.00725701,0.00297816,0.0204867,0,0,0,0.0149268,0
19,0.0138483,0.0118208,0,0,0,0.0315341,0.015573,0.0104724,0.0245308,0,0,0,0.0180763,0,0.0172562,0.00915602,0.0427465,0.0138151,0.0252804,0.0176918,0,0,0.0353024,0.00972942,0.0136929,0.021734,0.0153253,0.0528939,0.0186072,0.0239776,0.0151236,0.0154971,0,0.0431596,0,0.0140061,0.00945205,0.00531598,0.0259989,0.0131807,0.00321594,0.0332126,0.014531,0,0,0.00555268,0,0.010337,0.00280338,0.0507179,0.013079,0.0244963,0.00772346,0.0316749,0.00747684,0.0159736,0.0611459,0.0141186,0.0220393,0.0110747,0.0173021,0.00415043,0.0156195,0.0318363,0.000629718,0.00769243,0.00306156,0.0204347,0,0,0,0.0149348,0
20,0.0140653,0.0121396,0,0,0,0.0312108,0.0153756,0.0105757,0.0244156,0,0,0,0.0184306,0,0.0169467,0.00959704,0.0425362,0.0138017,0.0252613,0.0174732,0,0,0.034961,0.0100532,0.0134354,0.0211144,0.0155792,0.052847,0.0185898,0.023854,0.0151672,0.0157048,0,0.0427384,0,0.0141988,0.00936778,0.00593542,0.0279773,0.0132213,0.00232511,0.0332178,0.0147076,0,0,0.00622267,0,0.0103673,0.00306408,0.0506993,0.014146,0.0245003,0.00771592,0.0317177,0.00724243,0.0152219,0.060722,0.0142752,0.0210188,0.0118751,0.0171732,0.00437779,0.0167918,0.0348301,0.00133627,0.00795279,0.00307524,0.0203098,0,0,0,0.014939,0
21,0.0143444,0.0123381,0,0,0,0.0310047,0.0153039,0.0111276,0.0243292,0,0,0,0.0187449,0,0.0163774,0.00970513,0.0423231,0.0144562,0.0251617,0.0173707,0,0,0.0347543,0.0102948,0.013333,0.0200755,0.0156799,0.0527092,0.0185381,0.0240078,0.0152785,0.015964,0,0.042547,0,0.0144279,0.00915667,0.00621147,0.029996,0.0132111,0.00161383,0.0334004,0.0148935,0,0,0.00681544,0,0.0103219,0.00336127,0.0507647,0.0153818,0.0244635,0.00772315,0.031941,0.00710595,0.0143987,0.0602814,0.0143765,0.0197129,0.0125139,0.0170213,0.00471956,0.0176735,0.0376943,0.00199101,0.00814101,0.00298211,0.0202209,0,0,0,0.0150186,0
22,0.0145713,0.012522,0,0,0,0.0307686,0.0153354,0.0117893,0.0242088,0,0,0,0.0188713,0,0.016124,0.00955834,0.0420079,0.0153247,0.0251154,0.0173208,0,0,0.0346872,0.0103061,0.0132951,0.0195848,0.0156411,0.0523799,0.0185508,0.0243329,0.015337,0.0162403,0,0.0422748,0,0.0144711,0.00905504,0.00620886,0.0319505,0.0131888,0.00115699,0.0334998,0.0150255,0,0,0.00715199,0,0.0102238,0.00358261,0.0510677,0.016584,0.0244157,0.00768959,0.0323029,0.00718867,0.0136611,0.0599366,0.0141075,0.0184241,0.0130367,0.0168917,0.00512602,0.0183799,0.0405714,0.00244667,0.00840971,0.00283296,0.0201024,0,0,0,0.0151026,0
23,0.0146795,0.0129172,0,0,0,0.0313232,0.0153874,0.0133235,0.0240111,0,0,0,0.0187463,0,0.0162939,0.00940347,0.041701,0,0.025053,0.0173682,0,0,0.0347036,0.0102009,0.0132125,0.0196114,0.0155961,0.052076,0.0189014,0.0248721,0.0157698,0.0164585,0,0.0428623,0,0.014261,0.00910593,0.00613013,0.0335743,0.0132058,0.0011603,0.0334926,0.0151415,0,0,0.00749107,0,0.0101926,0.00377781,0.0513619,0.0180449,0.0243739,0.00764013,0.0326924,0.00736793,0.0130897,0.0596507,0.0139668,0.0171797,0.0136041,0.0167673,0.00560526,0.0191069,0.0428842,0.00273298,0.00857364,0.00265204,0.0199199,0,0,0,0.0152554,0
24,0.0147485,0.0135803,0,0,0,0.0294401,0.0153627,0.0123638,0.0236587,0,0,0,0.0184783,0,0.0164638,0.00933829,0.0416012,0.0164374,0.0250312,0.0173777,0,0,0.0346701,0.0101456,0.0128855,0.0191943,0.0154802,0.0517738,0.0189392,0.0247102,0.0155123,0.0167106,0,0.0405421,0,0.0140513,0.00916876,0.00615358,0.0350965,0.0131513,0.00196037,0.0333646,0.0152609,0,0,0.00806278,0,0.0102462,0.00410273,0.0515441,0.0192282,0.0243045,0.00743831,0.0329911,0.00759853,0.0126267,0.0592714,0.0136282,0.0158564,0.014382,0.0166298,0.00616466,0.0198523,0.0451183,0.00299741,0.00859493,0.00266024,0.0197248,0,0,0,0.0154455,0
25,0.0148906,0.0139104,0,0,0,0.0282604,0.015296,0.0124336,0.0232236,0,0,0,0.0182408,0,0.016454,0.00924666,0.0414923,0.0163072,0.0248311,0.0173237,0,0,0.0346789,0.0101246,0.0125487,0.0191037,0.0153252,0.0514441,0.0189598,0.0245041,0.0156349,0.016773,0,0.0388674,0,0.0139441,0.00917134,0.00625053,0.0364188,0.013011,0.00317794,0.0334572,0.0153945,0,0,0.00868237,0,0.0102904,0.00449374,0.0515515,0.0203465,0.0241774,0.00712984,0.0333077,0.00793806,0.0120741,0.0588262,0.0129353,0.0145763,0.0153235,0.0164055,0.00682813,0.0206958,0.0471593,0.00317126,0.00835985,0.00268083,0.019669,0,0,0,0.0157936,0
26,0.0150815,0.0141326,0,0,0,0.0270759,0.0152131,0.0124985,0.0230426,0,0,0,0.017977,0,0.0163859,0.0089724,0.0413056,0.0163,0.0247753,0.0173784,0,0,0.0347996,0.0100549,0.0122814,0.0193197,0.0152215,0.0510712,0.0189501,0.0242722,0.0157261,0.0168031,0,0.0373057,0,0.0138219,0.00915449,0.00629905,0.0376848,0.012828,0.00420075,0.0335501,0.0154952,0,0,0.00922596,0,0.0103195,0.0048691,0.0520022,0.0212227,0.0240341,0.00718098,0.0335647,0.0083762,0.0117026,0.0585462,0.0125871,0.0137552,0.0161938,0.0161854,0.0074753,0.0213874,0.048842,0.00318146,0.00790737,0.00268366,0.0196069,0,0,0,0.0163118,0
27,0.0153028,0.0144493,0,0,0,0.0254871,0.0151039,0.012259,0.0228419,0,0,0,0.0178161,0,0.0163118,0.00861807,0.041138,0.0172243,0.0246782,0.0174275,0,0,0.0348121,0.0100387,0.011962,0.0194666,0.0151286,0.0506624,0.0189086,0.0240624,0.0157827,0.0167835,0,0.0353603,0,0.0137409,0.00916598,0.00630292,0.0382614,0.0126221,0.00550865,0.0335273,0.0155423,0,0,0.00970094,0,0.0103663,0.00523318,0.0522492,0.0229228,0.0241406,0.00733907,0.033725,0.00884639,0.0111001,0.0584767,0.0120862,0.0129133,0.017259,0.0158115,0.00842407,0.0223636,0.0500683,0.00308546,0.00750703,0.00269295,0.0194833,0,0,0,0.0168369,0
28,0.0155288,0.0149944,0,0,0,0.0240346,0.0149787,0.0119875,0.0225663,0,0,0,0.0174921,0,0.016218,0.00827264,0.0410528,0.0179104,0.0245274,0.0174034,0,0,0.0348451,0.0100781,0.0114964,0.0195008,0.0151074,0.0503022,0.0188965,0.0239022,0.0158437,0.0167946,0,0.0333527,0,0.0135499,0.00919363,0.00625526,0.038461,0.0124718,0.0067162,0.0335378,0.0155997,0,0,0.0101914,0,0.0105086,0.00565051,0.0520623,0.0247659,0.0242645,0.0074966,0.0339388,0.00931783,0.0106154,0.0580768,0.0115813,0.0122942,0.0179779,0.0154984,0.00923984,0.023327,0.0508253,0.00298498,0.00701805,0.00277944,0.0193182,0,0,0,0.0173446,0
29,0.0157612,0.0155282,0,0,0,0.023032,0.0149,0.0123596,0.0224262,0,0,0,0.0170287,0,0.0161756,0.00795623,0.0409951,0.018854,0.02445,0.0174158,0,0,0.0350017,0.0101098,0.0110644,0.0193989,0.015174,0.0500305,0.0189975,0.0238595,0.015816,0.016895,0,0.0318048,0,0.0132626,0.0092138,0.00621526,0.0385495,0.0122941,0.00741994,0.0335858,0.0156968,0,0,0.0104817,0,0.0106622,0.00603474,0.0521735,0.025566,0.0242688,0.00785731,0.0341886,0.0097357,0.0105373,0.057688,0.0113421,0.0120697,0.0182958,0.01511,0.00979092,0.0239092,0.0509768,0.0028449,0.00643179,0.00295045,0.0191288,0,0,0,0.0178237,0
30,0.0160065,0.0160752,0,0,0,0.0221045,0.0148599,0.0130549,0.0222909,0,0,0,0.0165661,0,0.0162219,0.00776052,0.0408561,0.0201663,0.0243758,0.0175283,0,0,0.0351323,0.0101164,0.0107226,0.0192317,0.0152662,0.0496947,0.0190396,0.0238709,0.015531,0.0170056,0,0.0303293,0,0.0129488,0.009256,0.00620669,0.038834,0.0119866,0.00811771,0.0336013,0.0158501,0,0,0.010657,0,0.0106958,0.00635759,0.0521101,0.026254,0.0242843,0.00823641,0.0344561,0.0100914,0.0103784,0.0574108,0.0110237,0.0117427,0.018391,0.014935,0.0101456,0.0240607,0.0513393,0.00275675,0.00605124,0.00314403,0.0189523,0,0,0,0.0182743,0
31,0.0162918,0.0165752,0,0,0,0.0214906,0.0148059,0.0139356,0.0220638,0,0,0,0.0162935,0,0.0162411,0.00760254,0.0406991,0.0209832,0.0243022,0.0177112,0,0,0.035314,0.01011,0.0104862,0.0189683,0.0153018,0.0492719,0.0191403,0.0238987,0.0156814,0.0170681,0,0.0289882,0,0.0126305,0.00929233,0.00619978,0.0389388,0.0116997,0.00865151,0.0336827,0.0160395,0,0,0.0112588,0,0.0106971,0.00675948,0.052556,0.027,0.0242789,0.00885834,0.0347741,0.0103812,0.0103199,0.05753,0.0109261,0.0115531,0.0183983,0.0145923,0.0105573,0.023912,0.050976,0.0029118,0.00591981,0.00326988,0.0188758,0,0,0,0.0186756,0
32,0.016629,0.0170744,0,0,0,0.0207768,0.0147265,0.0141933,0.0219271,0,0,0,0.0161607,0,0.0162694,0.00738525,0.040522,0.0196856,0.0241466,0.0177879,0,0,0.0355052,0.0100852,0.0102419,0.0186939,0.0151515,0.048808,0.0192305,0.0238028,0.0158879,0.0171073,0,0.027553,0,0.0123341,0.0093175,0.00614954,0.0384905,0.0115513,0.00895668,0.0337672,0.0161854,0,0,0.0120338,0,0.0108906,0.00728327,0.0528592,0.0278801,0.0243874,0.00948436,0.0350726,0.0108183,0.0101753,0.0577247,0.0108864,0.0113808,0.0183579,0.0141908,0.0106599,0.0237256,0.0503672,0.00307637,0.00568946,0.00353249,0.0188675,0,0,0,0.0190434,0
33,0.01691,0.0175276,0,0,0,0.0199841,0.0146676,0.0143332,0.0215393,0,0,0,0.0159661,0,0.016333,0.00713233,0.0404743,0.0198763,0.024009,0.0178032,0,0,0.0357825,0.0100246,0.0100092,0.018559,0.0151715,0.0483228,0.0193094,0.0237267,0.0158784,0.0171967,0,0.026053,0,0.0120862,0.00935225,0.00604861,0.037499,0.0114475,0.00927394,0.0337867,0.0162985,0,0,0.0126533,0,0.0111216,0.00782055,0.0530244,0.0279781,0.024473,0.0100008,0.0353992,0.0113247,0.0100528,0.0577752,0.0107648,0.0112439,0.0180847,0.0137893,0.0109433,0.0232722,0.0493842,0.00318177,0.00565425,0.00379511,0.0188824,0,0,0,0.0195268,0
34,0.017101,0.0179301,0,0,0,0.0195353,0.0146598,0.0146531,0.021149,0,0,0,0.015729,0,0.0164037,0.00693353,0.0404994,0.0208325,0.0239083,0.0181111,0,0,0.0361122,0.00999049,0.0100419,0.0187525,0.0152727,0.047812,0.0191842,0.0236318,0.0158658,0.0173281,0,0.0246832,0,0.0118278,0.00939117,0.00595728,0.0362018,0.0111799,0.0095752,0.0337585,0.0163711,0,0,0.0130829,0,0.0110993,0.00821218,0.0530595,0.0276959,0.0245412,0.0103192,0.0357141,0.0118384,0.00997324,0.0577328,0.0106496,0.0111218,0.0174984,0.013496,0.0110607,0.0224112,0.0479971,0.00318677,0.00572957,0.0039595,0.0188114,0,0,0,0.0201859,0
35,0.0173104,0.0184876,0,0,0,0.0190947,0.0146613,0.015186,0.0208476,0,0,0,0.0155274,0,0.0164674,0.0068224,0.0405419,0.0215059,0.0238482,0.0185832,0,0,0.0364928,0.0100161,0.0102449,0.0189848,0.0154629,0.0473333,0.0188226,0.0235167,0.01603,0.0174197,0,0.0234559,0,0.0116298,0.00941275,0.00585169,0.0345125,0.0109462,0.00984831,0.033701,0.0164582,0,0,0.0135095,0,0.0110806,0.00856326,0.0530044,0.0272296,0.0245594,0.0104198,0.0360162,0.01224,0.00989916,0.0576361,0.0105374,0.0108552,0.0166184,0.0134459,0.0110432,0.021369,0.046166,0.00324007,0.00591378,0.00416275,0.0186996,0,0,0,0.0207132,0
