Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,L5FT,RFHD,RHEE,LMR,LBR
228,0.00855102,0.00486058,0,0,0,0.0141765,0.0946571,0.00942604,0,0,0,0.0123758,0,0.0197642,0.00580341,0.0362162,0.0463826,0.020712,0.00594119,0,0.00349126,0.0103649,0.0116898,0.0177225,0.0170494,0.0689003,0.0134912,0.00937449,0.016561,0.0303403,0,0.0484109,0,0.0105936,0.0098641,0.00313343,0.00701417,0.0123724,0.0118818,0.00183776,0.0130109,0,0,0.00871371,0.0115442,0.00160798,0.0630154,0.0255605,0.00151743,0.00771702,0.011336,0.00353978,0.0456637,0.00438215,0.00496526,0.00431819,0.0202485,0.000976778,0.00521902,0.00485648,0.00831282,0.00332048,0.00183024,0.00626832,0.0133365,0,0,0,0.032793,0,0.0089737,0,0
229,0.00969534,0.00588596,0,0,0,0.013885,0.0926033,0.00937103,0,0,0,0.0120681,0,0.0198671,0.00554251,0.0362085,0.0455967,0.0203339,0.00571299,0,0.00364197,0.0104407,0.0120891,0.0188259,0.0177438,0.0697474,0.0144226,0.0103901,0.0167259,0.0301092,0,0.0507811,0,0.0108008,0.00989883,0.00309417,0.00741045,0.0122956,0.0123193,0.00113666,0.0151807,0,0,0.0099421,0.0113519,0.00412015,0.0630312,0.0256443,0.00143133,0.00770877,0.012524,0.00346088,0.0455933,0.00413733,0.0046756,0.00436549,0.0201615,0.00104778,0.00504117,0.00459186,0.0105345,0.00255033,0.00175531,0.00761951,0.0146286,0,0,0,0.0340315,0,0.00915754,0,0
230,0.0103828,0.00658918,0,0,0,0.0137993,0.094947,0.00917518,0,0,0,0.0121992,0,0.0197827,0.00553193,0.0362884,0.0450496,0.0199711,0.00574897,0,0.00366171,0.0106051,0.0121373,0.0197267,0.018119,0.0703345,0.0157129,0.0126365,0.01683,0.0302891,0,0.0528158,0,0.0112062,0.00984041,0.00307873,0.00762019,0.0122626,0.0124296,0.00209486,0.0161893,0,0,0.00963356,0.0112287,0.0042447,0.0630969,0.0257204,0.00149991,0.00760149,0.0140246,0.00356156,0.0455031,0.00392394,0.00452653,0.00459193,0.0200554,0.000989135,0.00509233,0.00474523,0.010402,0.00273247,0.00196533,0.00853868,0.0152441,0,0,0,0.0353352,0,0.00921462,0,0
231,0.0111637,0.00732267,0,0,0,0.0138549,0.0999021,0.00891444,0,0,0,0.0125765,0,0.0196443,0.00571196,0.0364013,0.0444446,0.0196735,0.00634429,0,0.00380942,0.0107702,0.0120726,0.0203724,0.0182842,0.070714,0.017139,0.0141002,0.0167967,0.0305792,0,0.0549666,0,0.0116266,0.0097688,0.00324613,0.00777615,0.0122309,0.0120937,0.00309158,0.0172788,0,0,0.00927583,0.0110894,0.00433132,0.0631305,0.0257835,0.00153621,0.00748686,0.0155575,0.00361668,0.0454296,0.00383353,0.00453106,0.00482144,0.0198662,0.000650191,0.00532458,0.0049659,0.010343,0.00329114,0.00225378,0.00936572,0.0158087,0,0,0,0.0369076,0,0.00891975,0,0
232,0.0119975,0.00802366,0,0,0,0.0137597,0.106819,0.00856788,0,0,0,0.0130728,0,0.0196113,0.00595222,0.0364068,0.0441573,0.0193019,0.00704427,0,0.00404576,0.010937,0.0118522,0.0202021,0.0184079,0.0707127,0.0181585,0.016035,0.0174332,0.0307571,0,0.0570666,0,0.0121723,0.00972073,0.00329041,0.00792487,0.0121859,0.0116304,0.00365123,0.0184372,0,0,0.00881803,0.0109621,0.00449445,0.0631253,0.0257881,0.00165572,0.00731053,0.0170826,0.00366269,0.0453908,0.00370841,0.0045599,0.00498034,0.0195964,0.000345542,0.00557493,0.00527306,0.0105188,0.00410713,0.00251947,0.0100448,0.016351,0,0,0,0.0385711,0,0.0085932,0,0
233,0.0128861,0.0085374,0,0,0,0.0137018,0.116435,0.00818047,0,0,0,0.0134813,0,0.0196108,0.00616844,0.036309,0.0443772,0.0190399,0.00769774,0,0.00418891,0.0112355,0.0113914,0.0204849,0.0183126,0.0702827,0.0188226,0.017436,0.0180301,0.0309364,0,0.0592173,0,0.0127613,0.00971834,0.00350364,0.00810988,0.0121303,0.0110704,0.00374553,0.0196157,0,0,0.00816335,0.0108937,0.00464185,0.0630984,0.025764,0.0018265,0.00702027,0.0185162,0.00378116,0.0453759,0.00357367,0.00468534,0.00515331,0.0192901,0.000313276,0.00587888,0.00578634,0.0107526,0.00508149,0.00277059,0.0105186,0.0168604,0,0,0,0.0402953,0,0.00821652,0,0
234,0.012954,0.00847071,0,0,0,0.0135306,0.127242,0.00770963,0,0,0,0.0151845,0,0.0201433,0.00807831,0.0361419,0.0449822,0.0188836,0.00839966,0,0.00416023,0.0112501,0.0107252,0.0210854,0.0183726,0.0696239,0.0192816,0.0186936,0.0181223,0.0310202,0,0.0608497,0,0.0140089,0.0100298,0.00411922,0.00840217,0.0121859,0.0103791,0.00350768,0.0197595,0,0,0.00690782,0.0108,0.00470599,0.0630761,0.0257608,0.00197306,0.00658595,0.0190808,0.00396967,0.0454576,0.00343438,0.00499579,0.00541305,0.0190241,0.000653919,0.00621158,0.00670964,0.011033,0.00621954,0.00316704,0.010433,0.0166781,0,0,0,0.0415878,0,0.0079242,0,0
235,0.0116794,0.00722267,0,0,0,0.0136949,0.139016,0.00706615,0,0,0,0.0145577,0,0.0197431,0.00673498,0.0361713,0.0451851,0.0187591,0.00938713,0,0.00393411,0.0118915,0.00988944,0.0205166,0.0184239,0.0688075,0.0196695,0.0196994,0.0186048,0.0310819,0,0.0621126,0,0.0139889,0.00975516,0.00377034,0.00916157,0.012186,0.00981614,0.00323261,0.0183158,0,0,0.00640807,0.0108805,0.00236127,0.0631672,0.025787,0.00224035,0.00603522,0.0194362,0.00413024,0.0454928,0.0032334,0.00529447,0.00563449,0.0188078,0.000823484,0.00641646,0.00779113,0.0101721,0.0056572,0.00326844,0.00922828,0.0157268,0,0,0,0.0427015,0,0.00787637,0,0
236,0.0117278,0.00688726,0,0,0,0.013618,0.151164,0.00642998,0,0,0,0.0147252,0,0.0198084,0.00692292,0.0363954,0.0451377,0.0185741,0.010658,0,0.00378993,0.0124319,0.00911488,0.0193888,0.0183758,0.0679656,0.0197155,0.0204448,0.0191699,0.0311228,0,0.0631734,0,0.0143872,0.00979864,0.00380257,0.0100435,0.0121074,0.00923985,0.0028891,0.018923,0,0,0.00602798,0.0107872,0.00237772,0.0633253,0.0257651,0.00257008,0.00570777,0.0196828,0.00423686,0.0453734,0.00304446,0.00549365,0.00577596,0.0186646,0.000925228,0.00644558,0.00905029,0.0104106,0.00619447,0.00344411,0.00893895,0.0162078,0,0,0,0.0437092,0,0.0076289,0,0
237,0.0139608,0.00692888,0,0,0,0.0131545,0.164309,0.00510296,0,0,0,0.0206246,0,0.0207092,0.00987107,0.0371684,0.0440373,0.0196608,0.012693,0,0.00303847,0.0131242,0.00966728,0.0180921,0.0192735,0.0680388,0.0193931,0.0203235,0.019647,0.0306182,0,0.0619524,0,0.0187715,0.0102488,0.00582966,0.0278072,0.0109666,0.00849506,0.00972195,0.0208635,0,0,0.00815698,0.0113691,0.00122268,0.0540232,0.028508,0.010524,0.00798226,0.0197825,0.0060844,0,0.0114934,0.00782798,0.0120011,0.0191187,0.00990238,0.019819,0.033679,0.00823876,0.00625851,0.00361548,0.0081222,0.0190064,0,0,0,0.043222,0,0.0274902,0,0
238,0.012014,0.00539109,0,0,0,0.0134395,0.17822,0.00581466,0,0,0,0.0150077,0,0.0198034,0.00754403,0.0372522,0.0449013,0.0187125,0.0124638,0,0.00318851,0.0126005,0.00798053,0.0158485,0.0180879,0.0659586,0.0189323,0.0201516,0.0193487,0.0299359,0,0.0645431,0,0.014533,0.00980627,0.00398207,0.0122959,0.0122006,0.00815122,0.00320744,0.0184483,0,0,0.00461923,0.0106664,0.00343521,0.0637455,0.0256272,0.00312099,0.00484613,0.0183788,0.00441944,0.0449606,0.00319054,0.00595575,0.00624923,0.0185286,0.00138137,0.00707018,0.0122299,0.0110067,0.00726606,0.0035136,0.00744044,0.0163552,0,0,0,0.0454791,0,0.00753902,0,0
239,0.0136647,0.00624171,0,0,0,0.0133217,0.193982,0.00536827,0,0,0,0.014879,0,0.0197425,0.00746773,0.0371202,0.0478609,0.0183866,0.0153653,0,0.00338883,0.0125234,0.00834664,0.0171691,0.0188561,0.0651611,0.0198497,0.0217306,0.0211255,0.0298025,0,0.0660535,0,0.0141196,0.00979165,0.00404732,0.0137888,0.012128,0.0076241,0.0031291,0.0204571,0,0,0.00307101,0.0106521,0.00384721,0.06373,0.0256121,0.00337262,0.00477393,0.019699,0.0044694,0.0449782,0.0033682,0.00602386,0.00649414,0.018412,0.00163798,0.00763608,0.0143983,0.0109731,0.00800481,0.00373106,0.00816235,0.0177223,0,0,0,0.0462263,0,0.00794136,0,0
240,0.0152011,0.00663398,0,0,0,0.0130561,0.210803,0.00416745,0,0,0,0.0201245,0,0.0205998,0.00983909,0.037703,0.0487054,0.01943,0.0176369,0,0.00261654,0.0128007,0.00965209,0.0172475,0.0197256,0.0652252,0.0194327,0.0216734,0.0219429,0.0288597,0,0.0659835,0,0.0182425,0.0102176,0.00582143,0.0336636,0.011151,0.00898291,0.0102371,0.0217847,0,0,0.00429357,0.0112167,0.00222258,0.0541164,0.0281053,0.0100376,0.00650217,0.0196315,0.00551906,0,0.0106845,0.00882442,0.0133022,0.0191783,0.010319,0.0212569,0.0411833,0.00855897,0.0073125,0.00362783,0.00749934,0.0201165,0,0,0,0.0462218,0,0.0293332,0,0
241,0.0149983,0.00663781,0,0,0,0.0129765,0.227842,0.00403391,0,0,0,0.0206705,0,0.0208797,0.0109746,0.0380071,0.0513756,0.019318,0.0188343,0,0.00254363,0.0124823,0.00996492,0.0178854,0.0199249,0.0643892,0.0189542,0.0224816,0.0229911,0.0282314,0,0.068592,0,0.0189953,0.0104172,0.00613031,0.036258,0.0112403,0.00966136,0.0103408,0.0219417,0,0,0.00236217,0.0112018,0.00291473,0.0537955,0.0278391,0.010207,0.00610843,0.0194727,0.00554353,0,0.0108236,0.00969954,0.0139665,0.0192888,0.0107529,0.0226577,0.044745,0.00871206,0.00771967,0.00339881,0.00742049,0.0203261,0,0,0,0.0479997,0,0.0315609,0,0
242,0.0150456,0.00675362,0,0,0,0.0129851,0.245184,0.00390475,0,0,0,0.0202889,0,0.0208942,0.0107115,0.0384395,0.0542371,0.019242,0.0197544,0,0.00257233,0.0123767,0.0105168,0.0186431,0.0203989,0.0636232,0.0185814,0.0235438,0.0240787,0.0277384,0,0.0717056,0,0.0188362,0.0104656,0.00591739,0.0380869,0.0112441,0.00978843,0.0104258,0.022175,0,0,0.00234824,0.0112056,0.00210894,0.0535819,0.0276445,0.0101262,0.00592454,0.0199792,0.00561396,0,0.0103853,0.0100707,0.014125,0.0193873,0.0108312,0.0232006,0.047116,0.00911147,0.00723476,0.0032425,0.00737452,0.0205691,0,0,0,0.0503148,0,0.0322278,0,0
243,0.015529,0.00677758,0,0,0,0.0129744,0.263215,0.00400632,0,0,0,0.0200562,0,0.0208759,0.0105726,0.0389636,0.0582759,0.0192706,0.0203485,0,0.00268079,0.0122123,0.0112242,0.0196825,0.0208524,0.0628533,0.0181467,0.0246055,0.0252776,0.0272302,0,0.0753897,0,0.0186657,0.0104764,0.0057753,0.0397733,0.0113084,0.00958243,0.010428,0.022205,0,0,0.00265388,0.0112304,0.00137742,0.0534016,0.0274949,0.00990022,0.00575365,0.0201657,0.00557411,0,0.00976652,0.0101583,0.0138875,0.0193799,0.0106794,0.0231006,0.0489882,0.00960954,0.00683933,0.00304477,0.00720958,0.0205841,0,0,0,0.0529555,0,0.0319917,0,0
244,0.0157725,0.00648421,0,0,0,0.0129022,0.282066,0.00485403,0,0,0,0.0197815,0,0.0207859,0.0103837,0.0390958,0.0643779,0.0194098,0.0206525,0,0.00334911,0.0120471,0.0122868,0.021534,0.0210316,0.0620894,0.0174309,0.0256336,0.0266316,0.0264007,0,0.0799271,0,0.0182773,0.0103732,0.00600225,0.0408907,0.0114534,0.00922976,0.00997199,0.0221075,0,0,0.00364464,0.011215,0.00123663,0.0527502,0.0275613,0.00943457,0.00599262,0.0200569,0.00601852,0,0.0093941,0.00997049,0.0133336,0.0193184,0.0102658,0.0226605,0.0505384,0.0102961,0.00653134,0.00269407,0.0067538,0.0205393,0,0,0,0.0558495,0,0.031386,0,0
