Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,T10,x70,x71,x72,STRN,LASI,LMR,LBR
180,0.0152131,0.0163903,0,0,0,0.019728,0.0152498,0.0127499,0,0,0,0.0172899,0,0.0195081,0.00831984,0.0466856,0.0204421,0.0199265,0.0231815,0,0.034294,0.00834078,0.0156415,0.0187808,0.0186823,0.0369918,0.00867464,0.0105482,0.00873708,0.0117096,0,0.0261823,0,0.0121562,0.00938248,0.00414134,0.00854775,0.00959239,0.0156506,0.0326679,0.0136944,0,0,0.0229693,0,0.0129036,0.0144547,0.0506627,0.0248085,0.0268047,0.00873626,0.0365055,0.0099476,0.0103858,0.0557285,0.0129353,0.00874301,0.00468652,0.0157191,0.0087461,0.00859482,0.00847506,0.0103243,0.00415551,0.00619354,0.0186168,0,0,0,0.0255854,0.0244704,0,0
181,0.0153389,0.0167668,0,0,0,0.0207032,0.0152954,0.0130615,0,0,0,0.0176742,0,0.0196531,0.00847304,0.046756,0.0212609,0.0197494,0.0228999,0,0.0347024,0.00873304,0.0158102,0.0182447,0.0185341,0.0364952,0.00851518,0.0103719,0.00869285,0.0116989,0,0.0273998,0,0.0124307,0.00939256,0.00428651,0.00695667,0.00949749,0.0151813,0.0326245,0.01352,0,0,0.0231957,0,0.0129738,0.014539,0.0502103,0.0238704,0.0268832,0.00857573,0.036863,0.0102331,0.0113215,0.0562027,0.0143862,0.00963154,0.00389769,0.0162528,0.00783005,0.00720619,0.00776547,0.0103082,0.00417723,0.00630061,0.0185339,0,0,0,0.0260257,0.0242025,0,0
182,0.0154996,0.0171095,0,0,0,0.0214283,0.0153168,0.0127751,0,0,0,0.0179419,0,0.0197686,0.00844298,0.046771,0.0215691,0.0196338,0.0227123,0,0.0350632,0.0091088,0.01584,0.0177124,0.0184108,0.0361929,0.00841184,0.0100479,0.00840472,0.0115092,0,0.0284514,0,0.0123843,0.00939932,0.00435953,0.00747436,0.00938817,0.0152447,0.0325513,0.0134604,0,0,0.0234954,0,0.0130263,0.0146865,0.0499691,0.0237555,0.026967,0.00831034,0.0371444,0.0105659,0.0117469,0.0564887,0.0146894,0.009994,0.00383559,0.0165686,0.00729443,0.00705747,0.00979677,0.0102966,0.00422353,0.00645686,0.0184746,0,0,0,0.0264483,0.0241046,0,0
183,0.0155575,0.017363,0,0,0,0.022377,0.0153165,0.0123393,0,0,0,0.0181179,0,0.0198887,0.00841315,0.0467816,0.0217437,0.0196633,0.0225205,0,0.0353553,0.00945134,0.0157615,0.0171674,0.0183222,0.0360441,0.00854236,0.0098248,0.00825948,0.0110912,0,0.0291679,0,0.0122512,0.00941552,0.00438997,0.00738618,0.00926205,0.0154623,0.0324747,0.0135215,0,0,0.0237392,0,0.0130873,0.0148083,0.0501034,0.0238075,0.0271198,0.00796005,0.0373386,0.010867,0.0115493,0.0563739,0.0137754,0.0094703,0.00401739,0.0163261,0.00784147,0.00800155,0.00798157,0.0102547,0.00426132,0.00665474,0.0184367,0,0,0,0.026767,0.0240807,0,0
184,0.0160799,0.0180429,0,0,0,0.0160462,0.0152508,0.00827917,0,0,0,0.018523,0,0.020012,0.00828765,0.045842,0.0110938,0.0185749,0.0249366,0,0.0368333,0.0100732,0.0155172,0.0192084,0.0185911,0.036564,0.0120349,0.00939306,0.00848687,0,0,0.0213543,0,0.0122293,0.00942827,0.00435541,0.00768882,0.00905192,0.01604,0.0333981,0.0138856,0,0,0.0243999,0,0.0132594,0.0151904,0.0498443,0.0245759,0.0276791,0.00798981,0.0387443,0.0114561,0.0112111,0.0566775,0.0128229,0.00879526,0.00474632,0.0155553,0.00890047,0.00924235,0.00606926,0.0103624,0.00430611,0.00694856,0.018545,0,0,0,0.0274963,0.0242037,0,0
185,0.0163669,0.018161,0,0,0,0.0182796,0.0152445,0.00743556,0,0,0,0.0185068,0,0.0201487,0.00813195,0.0457229,0.0106673,0.0186066,0.0246906,0,0.0369758,0.0101597,0.0152832,0.0188872,0.0178578,0.0365184,0.0125431,0.0100251,0.00856929,0,0,0.0233383,0,0.0120825,0.00939346,0.00424125,0.00727528,0.00897132,0.0156549,0.0336271,0.0142462,0,0,0.0245673,0,0.0133457,0.0152922,0.0501709,0.0242182,0.027756,0.00753869,0.0390891,0.0114864,0.0103594,0.0562799,0.0115528,0.00784856,0.00515454,0.0153934,0.00892581,0.00957644,0.00738875,0.0102773,0.00421412,0.00704567,0.0186448,0,0,0,0.0276004,0.0243903,0,0
186,0.0162669,0.01783,0,0,0,0.0291847,0.0153256,0.0151003,0,0,0,0.018285,0,0.0203054,0.00798266,0.04646,0.0263972,0.0200791,0.0206446,0,0.0356177,0.00981792,0.0151672,0.0155346,0.0165707,0.0360666,0.00999477,0.0116674,0.0113239,0.0123063,0,0.0349265,0,0.0116621,0.00937837,0.00421131,0.00662873,0.00898474,0.0141931,0.032599,0.0142608,0,0,0.0242316,0,0.0132674,0.0151428,0.051162,0.0216525,0.0273596,0.00659696,0.0380765,0.0110549,0.00869732,0.0550183,0.00976336,0.00648896,0.00504383,0.0157548,0.00844208,0.00910328,0.00816536,0.00996606,0.00408899,0.00707305,0.0185008,0,0,0,0.0271418,0.0242862,0,0
187,0.016095,0.0178616,0,0,0,0.030355,0.0154707,0.0146384,0,0,0,0.0183164,0,0.0203584,0.00760222,0.0464822,0.0262232,0.0202003,0.0199641,0,0.0355297,0.00983513,0.0146739,0.0152582,0.0158286,0.0361477,0.010591,0.01195,0.0109954,0.0122086,0,0.0356689,0,0.0113021,0.00931667,0.00395082,0.00717939,0.00894086,0.0126214,0.0324905,0.0142963,0,0,0.024137,0,0.0132269,0.0150738,0.0516109,0.019289,0.0273504,0.00635187,0.0381071,0.0108049,0.00714569,0.0543897,0.00833561,0.00573977,0.00554113,0.0156302,0.00849093,0.009191,0.0103351,0.00974759,0.00403161,0.00713696,0.0183972,0,0,0,0.0271104,0.0243117,0,0
188,0.0162664,0.0178553,0,0,0,0.0317661,0.0155269,0.0143967,0,0,0,0.0182889,0,0.0204084,0.00718911,0.0464098,0.026093,0.0200756,0.0192707,0,0.0355242,0.00994477,0.0140477,0.015127,0.0148797,0.0362931,0.0113428,0.0123812,0.0108261,0.0120769,0,0.0366259,0,0.0109671,0.0092878,0.00386292,0.00887628,0.00892023,0.0106104,0.0323181,0.0144329,0,0,0.024021,0,0.0131932,0.0149736,0.0518414,0.0165326,0.0273094,0.00610474,0.0382329,0.0104652,0.00588855,0.0539793,0.00711284,0.00579117,0.00606519,0.0157466,0.00866995,0.00942432,0.0131036,0.00958328,0.00392131,0.00711547,0.018443,0,0,0,0.0269415,0.024503,0,0
189,0.0165491,0.0177726,0,0,0,0.034075,0.0154414,0.0150961,0,0,0,0.018055,0,0.0204662,0.00687945,0.0462783,0.0264257,0.0199042,0.0185191,0,0.0355834,0.0101202,0.0133633,0.0150172,0.0140834,0.0366177,0.0116215,0.0131441,0.0109697,0.0121363,0,0.0384842,0,0.0106255,0.00930921,0.00390139,0.0103842,0.00891457,0.00833695,0.0319524,0.0146466,0,0,0.0239496,0,0.0131672,0.0149186,0.0516789,0.0144844,0.0271965,0.00575998,0.0383754,0.0100762,0.00543368,0.054027,0.00654615,0.00663436,0.00674584,0.0164453,0.00853935,0.0101142,0.0155141,0.00954346,0.00384156,0.00710745,0.0186315,0,0,0,0.0266168,0.0248853,0,0
190,0.0168412,0.0175006,0,0,0,0.0373344,0.015359,0.0165854,0,0,0,0.0177758,0,0.0205274,0.00653132,0.0461231,0.0271663,0.0197931,0.0176702,0,0.0357157,0.0102038,0.0126893,0.0149765,0.0129679,0.03714,0.0111052,0.0141949,0.011316,0.0124649,0,0.0413901,0,0.0103473,0.00932913,0.00390871,0.0110774,0.00892484,0.00688032,0.031449,0.0150446,0,0,0.0238028,0,0.01311,0.01488,0.051303,0.0141844,0.0270728,0.00532473,0.0384337,0.00960453,0.0054841,0.0544488,0.00692568,0.00764285,0.00751953,0.0174719,0.00767644,0.0108996,0.0157889,0.00956731,0.00381047,0.00718628,0.0190366,0,0,0,0.0261726,0.0255758,0,0
191,0.0173628,0.0170388,0,0,0,0.0412616,0.0152979,0.0179155,0,0,0,0.0174997,0,0.0205827,0.00611157,0.0459538,0.0281066,0.0197108,0.0167929,0,0.0356078,0.0103042,0.0120297,0.0150764,0.0116248,0.0380179,0.0112372,0.015484,0.0117164,0.012984,0,0.0452213,0,0.00991548,0.00933532,0.00378681,0.0125801,0.00894684,0.00671954,0.030673,0.0157002,0,0,0.0234636,0,0.0130329,0.0148174,0.0511385,0.0152406,0.0270741,0.00472469,0.0381682,0.00907135,0.00537648,0.0547057,0.0082572,0.0081518,0.00707152,0.0182298,0.00638379,0.0101338,0.0152898,0.00958066,0.00383079,0.00732704,0.0195397,0,0,0,0.0255545,0.0264564,0,0
192,0.0182393,0.016465,0,0,0,0.0453538,0.0152438,0.0195503,0,0,0,0.0172212,0,0.0207758,0.00568708,0.0457747,0.0289443,0.0197725,0.0158578,0,0.0353077,0.0104321,0.0114852,0.0153751,0.0104226,0.0391361,0.0121836,0.0172015,0.0123015,0.0133336,0,0.0493963,0,0.00952028,0.00940942,0.00373782,0.0150126,0.0089507,0.00777183,0.0298164,0.0165089,0,0,0.0230831,0,0.0129827,0.0148212,0.0515217,0.0163479,0.0271631,0.00395115,0.0376147,0.0084334,0.00544847,0.0545871,0.00998396,0.00830908,0.00523808,0.0184982,0.0052074,0.00760354,0.0162269,0.00972733,0.0038442,0.0074128,0.0199909,0,0,0,0.0248529,0.0273421,0,0
193,0.0190161,0.0159295,0,0,0,0.0500716,0.0151444,0.0218101,0,0,0,0.0169512,0,0.0209382,0.00538254,0.0455885,0.0308492,0.0201493,0.0151781,0,0.0347961,0.0104942,0.0112305,0.0162734,0.0095552,0.0404431,0.0134981,0.0194252,0.0129755,0.0137843,0,0.0544233,0,0.00905621,0.00946714,0.00377339,0.0174357,0.00892482,0.00862114,0.0291977,0.0172258,0,0,0.0226026,0,0.0129295,0.0147511,0.0522996,0.0170147,0.0271886,0.0035094,0.0368138,0.00774587,0.00542456,0.0542142,0.0110551,0.00822473,0.00335009,0.0184,0.00426864,0.0048332,0.0185306,0.00995602,0.00390517,0.0074429,0.0203824,0,0,0,0.0241385,0.0281213,0,0
194,0.0193287,0.0153946,0,0,0,0.055448,0.0149418,0.0243389,0,0,0,0.0165982,0,0.0211349,0.00513604,0.0454772,0.0332856,0.0208193,0.0151717,0,0.0342119,0.0103644,0.0113249,0.0178362,0.00890036,0.0419766,0.0148533,0.0220724,0.0134767,0.0145054,0,0.0602887,0,0.00869271,0.00956104,0.00394372,0.0188002,0.00891847,0.00871969,0.0290192,0.0177276,0,0,0.0219944,0,0.012847,0.0145038,0.0532585,0.0169198,0.0270161,0.00374812,0.0358493,0.00696606,0.00462277,0.0535642,0.0108298,0.00770912,0.00189978,0.0180399,0.00363609,0.00244619,0.0206579,0.010193,0.00397566,0.00733848,0.0207664,0,0,0,0.0234037,0.0287683,0,0
195,0.0191022,0.014732,0,0,0,0.0607671,0.0149043,0.0266893,0,0,0,0.0161957,0,0.021259,0.00467622,0.0453069,0.0354582,0.021605,0.0156422,0,0.0337341,0.00995069,0.0116455,0.0197528,0.00915672,0.043588,0.0161541,0.0248932,0.013811,0.0153911,0,0.0664541,0,0.00851623,0.00962154,0.00387703,0.0188739,0.00903748,0.00813753,0.0291775,0.0181189,0,0,0.0211378,0,0.012774,0.0139948,0.0541498,0.0162556,0.0267737,0.00466086,0.0350919,0.00598635,0.00349791,0.05266,0.00942889,0.00671176,0.0012049,0.0174872,0.00329514,0.000727341,0.0220502,0.0101355,0.00395087,0.00691933,0.0209672,0,0,0,0.0226659,0.0293985,0,0
196,0.0187046,0.0139442,0,0,0,0.0657923,0.014988,0.0283247,0,0,0,0.0158034,0,0.0213653,0.00419316,0.045092,0.0368027,0.0223681,0.0165697,0,0.0333408,0.00934383,0.0121261,0.0216562,0.00994201,0.0452649,0.0175269,0.0276896,0.0140151,0.015885,0,0.0726815,0,0.00828576,0.00965338,0.00357965,0.0188275,0.00925907,0.00762781,0.0294742,0.0183642,0,0,0.0204171,0,0.0127273,0.0135519,0.0550339,0.0157604,0.0265257,0.00575615,0.0347481,0.00492134,0.00246778,0.0516226,0.00762613,0.00545675,0.00261613,0.0169779,0.00353883,0.00288835,0.0232352,0.0100065,0.00385464,0.00635432,0.0208131,0,0,0,0.0218697,0.0299635,0,0
197,0.0182529,0.0130929,0,0,0,0.0704796,0.0151486,0.030183,0,0,0,0.0153267,0,0.0214605,0.00371381,0.0449183,0.0380922,0.0230603,0.0177267,0,0.0329402,0.00869271,0.013011,0.0235341,0.0111072,0.0469235,0.0186018,0.0302363,0.014301,0.0165373,0,0.0791561,0,0.00806829,0.00967617,0.00316083,0.0191063,0.00955006,0.00751387,0.0298088,0.0184856,0,0,0.01997,0,0.0126756,0.0132182,0.055926,0.0153825,0.0263591,0.00649968,0.034679,0.0039604,0.00131199,0.05065,0.00631709,0.00450461,0.00406273,0.0166487,0.00397076,0.00472302,0.0242022,0.0101696,0.00373711,0.00570176,0.0204656,0,0,0,0.0210309,0.0304408,0,0
198,0.0175507,0.01219,0,0,0,0.0749952,0.0152758,0.0320893,0,0,0,0.0147676,0,0.0215031,0.00323644,0.0448174,0.0389055,0.0237293,0.0191394,0,0.0325574,0.00806305,0.0142284,0.0254264,0.0120392,0.0485107,0.0195648,0.0324253,0.014772,0.0171324,0,0.0859867,0,0.00787411,0.00967446,0.00266647,0.019187,0.0099076,0.00762655,0.0300524,0.0184507,0,0,0.0196624,0,0.0125981,0.0127058,0.0567426,0.014715,0.0261654,0.00671883,0.0345263,0.00309773,0.000936983,0.0499193,0.00583802,0.00450662,0.0048767,0.0165501,0.0041894,0.00552875,0.0243976,0.0104281,0.00392563,0.00512893,0.0201483,0,0,0,0.0201914,0.0308234,0,0
199,0,0.0119464,0,0,0,0.0793145,0.0155427,0.0339212,0,0,0,0.0136817,0,0.0214998,0.00284014,0.0446072,0.0394542,0.0242796,0.0205552,0,0.0320725,0.00869209,0.0152017,0.027269,0.0132956,0.0501204,0.020517,0.0340439,0.0153149,0.0175832,0,0.0931922,0,0.00683928,0.00966356,0.00213076,0.0188653,0.010565,0.0079086,0.0299701,0.0188373,0,0,0.0186277,0,0.0124024,0.0116869,0.0573879,0.0135664,0.0258828,0.00651561,0.0340562,0.00317915,0.00136192,0.0495774,0.00608948,0.00512833,0.00482221,0.0166596,0.00415197,0.00546772,0.0238656,0.00973918,0.00481639,0.00452856,0.0204837,0,0,0,0.0192626,0.0309859,0,0
200,0.0161297,0.0104138,0,0,0,0.0832312,0.015522,0.0353323,0,0,0,0.0137511,0,0.0215281,0.00255404,0.043801,0.0414032,0.024546,0.0217332,0,0.0310711,0.00674125,0.0159656,0.0289497,0.0145449,0.0515662,0.0213937,0.0351228,0.0145786,0.0176715,0,0.10061,0,0.00733861,0.00963935,0.00207025,0.0184746,0.0109482,0.00838519,0.0296312,0.0180029,0,0,0.0188212,0,0.0125616,0.0116161,0.0577315,0.0125476,0.0256474,0.00603818,0.0331424,0.00241679,0.00152836,0.0495592,0.00649489,0.00579252,0.0040909,0.0169026,0.0040634,0.0045853,0.0231608,0.0111403,0.00617553,0.00424881,0.0202674,0,0,0,0.0187259,0.0311952,0,0
201,0.015427,0.00950724,0,0,0,0.0864824,0.0158054,0.0356984,0,0,0,0.013252,0,0.0214808,0.00244552,0.0426782,0.0439202,0.0246079,0.0230257,0,0.030033,0.00576642,0.0166528,0.0304915,0.0151309,0.0529562,0.0223257,0.0363004,0.0144151,0.0175003,0,0.108676,0,0.00711678,0.00958901,0.00196442,0.0179806,0.0116808,0.00880338,0.0291107,0.0179701,0,0,0.0182419,0,0.0126135,0.0111842,0.0577635,0.0117756,0.0255951,0.00547434,0.0322915,0.00310597,0.00156656,0.0497489,0.006678,0.00616408,0.00316721,0.0171077,0.00359247,0.00338492,0.0224868,0.0116173,0.00785735,0.00376028,0.020645,0,0,0,0.018385,0.0314747,0,0
202,0.0152666,0.00888402,0,0,0,0.0892423,0.0160916,0.0349957,0,0,0,0.0128089,0,0.0214391,0.0025973,0.0419545,0.046738,0.0246486,0.0242189,0,0.0292543,0.00476723,0.0173396,0.0321438,0.0153055,0.0540921,0.023088,0.0373075,0.0144501,0.0170948,0,0.116757,0,0.00691866,0.00951878,0.00194045,0.0173346,0.0124365,0.00908801,0.0283676,0.0178513,0,0,0.017619,0,0.0127203,0.0109201,0.0576723,0.0111291,0.0256423,0.0050092,0.0316785,0.003971,0.001789,0.0498908,0.00651127,0.00646539,0.00260149,0.0172644,0.00331351,0.00263697,0.0219789,0.0120384,0.00953759,0.00355018,0.0209517,0,0,0,0.0183221,0.0316849,0,0
203,0.0150241,0.00856254,0,0,0,0.0921515,0.0164274,0.0341358,0,0,0,0.0125197,0,0.0213926,0.00282216,0.0415196,0.0490168,0.0246779,0.0255096,0,0.0287499,0.00385516,0.018277,0.034281,0.0153352,0.0548959,0,0.0384716,0.0150425,0.0166983,0,0.123302,0,0.00680585,0.00942833,0.0019918,0.0167145,0.0131274,0.00916692,0.0275283,0.0177694,0,0,0.017033,0,0.0128499,0.0107066,0.0575897,0.0106252,0.025748,0.00463796,0.0314555,0.00473887,0.00214026,0.0498884,0.00610285,0.00670604,0.00265385,0.0173279,0.00333549,0.00298479,0.021741,0.0123753,0.0109776,0.00352094,0.0209908,0,0,0,0.0184097,0.0318585,0,0
204,0.0148809,0.00848173,0,0,0,0.0932557,0.0168131,0.0335629,0,0,0,0.0124347,0,0.0213886,0.00302206,0.0410891,0.0509518,0.0247978,0.0256004,0,0.028451,0.00317228,0.0186027,0.0355768,0.0145327,0.0556562,0.0239659,0.0384793,0.0152473,0.0163655,0,0.125752,0,0.00686146,0.00935119,0.00212142,0.0165393,0.0136205,0.00914436,0.0266645,0.017685,0,0,0.0166414,0,0.0129794,0.0105503,0.0575294,0.0101377,0.0259829,0.00432389,0.0317136,0.00530102,0.00257074,0.0497106,0.0056386,0.00685431,0.00274575,0.0173347,0.00346344,0.00336273,0.0219355,0.0127246,0.0120234,0.0035661,0.0206232,0,0,0,0.0185962,0.0320619,0,0
205,0.0146128,0.00853476,0,0,0,0.0940351,0.0171717,0.0332598,0,0,0,0.0125736,0,0.0213878,0.0031253,0.0409289,0.0514432,0.0248646,0.0258979,0,0.0283839,0.00255038,0.0189965,0.0370904,0.0140259,0.0561754,0.0243895,0.0388398,0.0151979,0.0161203,0,0.126694,0,0.00710211,0.00925843,0.00225322,0.0166969,0.0139208,0.00941018,0.0261163,0.0176038,0,0,0.01633,0,0.0130905,0.0103825,0.0575257,0.00965635,0.0261933,0.0041776,0.0323034,0.00554704,0.0029784,0.0494562,0.0053939,0.00703133,0.00266881,0.017248,0.00364677,0.00318526,0.0222791,0.012939,0.0127285,0.00364944,0.0204488,0,0,0,0.0187373,0.0322072,0,0
206,0.0144629,0.00865874,0,0,0,0.0940771,0.0175229,0.0334477,0,0,0,0.0128882,0,0.0213997,0.0031453,0.0410014,0.0511307,0.024921,0.0261447,0,0.0284456,0.00210904,0.0195098,0.038582,0.0136898,0.0565422,0.0248778,0.0391709,0.0151138,0.0160237,0,0.126244,0,0.00747071,0.0091692,0.00233578,0.0173637,0.014046,0.00989074,0.0259132,0.0173447,0,0,0.0160892,0,0.0131634,0.0101824,0.0575638,0.00895663,0.0264027,0.00411827,0.0324198,0.00561967,0.00329175,0.0492534,0.00540387,0.00720799,0.00252219,0.01712,0.00341541,0.00264762,0.0228588,0.0130075,0.0131961,0.00372994,0.0203205,0,0,0,0.018799,0.032332,0,0
207,0.0141502,0.00882583,0,0,0,0.0934758,0.0178969,0.0343192,0,0,0,0.0131115,0,0.0212733,0.00280482,0.0411511,0.050121,0.0249257,0.0264935,0,0.0285377,0.00191003,0.0201834,0.0398611,0.0134817,0.0569941,0.0254692,0.0397608,0.0155885,0.0161964,0,0.125314,0,0.00768416,0.00896932,0.00227154,0.0183047,0.0140869,0.0105653,0.0259782,0.0171631,0,0,0.0160476,0,0.0131935,0.0100646,0.0575324,0.00846253,0.0265166,0.00413645,0.0322242,0.00563321,0.00345031,0.0491753,0.00549433,0.00731702,0.0028855,0.0170046,0.00311541,0.00283636,0.0236119,0.0130181,0.0134214,0.00379731,0.0200997,0,0,0,0.0188362,0.0323871,0,0
208,0.0139558,0.0090165,0,0,0,0.0929185,0.0183552,0.0354671,0,0,0,0.0132905,0,0.0210754,0.00201024,0.0412386,0.0491071,0.0249124,0.026955,0,0.0286377,0.00190262,0.0208,0.0405298,0.0137158,0.0573444,0.0258126,0.0404424,0.0159031,0.0164831,0,0.12397,0,0.00785169,0.00869125,0.00245868,0.0192186,0.0141031,0.011173,0.0262108,0.0169987,0,0,0.0160673,0,0.0131964,0.0100307,0.0574574,0.00821839,0.0265288,0.00422271,0.0319329,0.00555628,0.00339489,0.0491976,0.00544645,0.00714865,0.00356328,0.0169364,0.00309768,0.00365812,0.0244786,0.0129569,0.0135301,0.00390454,0.0198657,0,0,0,0.0188856,0.0323209,0,0
209,0.0137668,0.00915423,0,0,0,0.0926361,0.0185598,0.0372665,0,0,0,0.0133487,0,0.0210232,0.00159131,0.0412344,0.0481943,0.025008,0.0275557,0,0.0287661,0.00198066,0.0213826,0.0411834,0.0141103,0.0576115,0.0260536,0.0410297,0.0158728,0.0168885,0,0.122322,0,0.00798618,0.00856301,0.0026983,0.0198913,0.0141158,0.0114173,0.0264753,0.0169161,0,0,0.016057,0,0.0131901,0.009965,0.0573134,0.00799271,0.0264867,0.00428287,0.0316442,0.00548317,0.00326026,0.0492545,0.00525182,0.00666975,0.00398247,0.0168923,0.0031633,0.00425336,0.0251996,0.0128264,0.0135323,0.00398765,0.0196824,0,0,0,0.018882,0.0322586,0,0
210,0.0136388,0.0092539,0,0,0,0.0921263,0.0186574,0.0381546,0,0,0,0.013358,0,0.0210342,0.00150376,0.0411092,0.0473401,0.0250861,0.0279715,0,0.0291314,0.00204322,0.0218855,0.041752,0.0148064,0.0578532,0.0262611,0.0414669,0.0158516,0.0170808,0,0.120334,0,0.00806837,0.0085284,0.00276859,0.0199626,0.0141592,0.0113065,0.0266484,0.0168163,0,0,0.0160599,0,0.013169,0.00991093,0.0571424,0.00757731,0.0264566,0.00421549,0.0314435,0.00541197,0.00308957,0.0493528,0.00484896,0.00629432,0.00406926,0.0168167,0.00313163,0.00421365,0.025462,0.0126366,0.0135015,0.00398725,0.019574,0,0,0,0.0188897,0.032244,0,0
211,0.0136509,0.00936268,0,0,0,0.0906921,0.0186714,0.0383082,0,0,0,0.0133367,0,0.0210384,0.00131478,0.0409871,0.0464223,0.0251317,0.0280103,0,0.0292911,0.00209115,0.0222876,0.0419298,0.0158514,0.0579504,0.0262345,0.0414902,0.015871,0.016995,0,0.117722,0,0.00793683,0.00851711,0.00276549,0.0194882,0.014236,0.0110364,0.026633,0.0166949,0,0,0.0160569,0,0.0131807,0.00995194,0.0569875,0.00688504,0.0263579,0.00420803,0.0311559,0.00533991,0.00310337,0.0494002,0.00445633,0.00611062,0.0040546,0.0167421,0.00309319,0.00395858,0.0251522,0.0124718,0.0135187,0.00393351,0.0196448,0,0,0,0.018911,0.0321325,0,0
212,0.0135715,0.00949505,0,0,0,0.0890913,0.0186098,0.0384371,0,0,0,0.0131211,0,0.0209995,0.00102597,0.0410359,0.0455779,0.0253998,0.0275771,0,0.0292988,0.00217341,0.0224832,0.0418088,0.01655,0.057889,0.0260171,0.0412209,0.0160367,0.0169509,0,0.115116,0,0.00766543,0.00849904,0.00276406,0.018781,0.0142628,0.0107991,0.0263323,0.0165776,0,0,0.0160655,0,0.0131771,0.0100243,0.0569529,0.00632394,0.0261812,0.00425234,0.0308198,0.00525056,0.00325396,0.0493077,0.00430816,0.005942,0.0041145,0.016744,0.00290515,0.00401378,0.02446,0.0124005,0.0135918,0.00381924,0.0197261,0,0,0,0.0189436,0.0319471,0,0
213,0.0136396,0.00966704,0,0,0,0.0874574,0.0184584,0.0386493,0,0,0,0.0127981,0,0.0208966,0.000769942,0.041107,0.0449859,0.0257387,0.0269256,0,0.0292703,0.00232667,0.0225641,0.0414533,0.0165674,0.0578951,0.0255651,0.0405863,0.0163965,0.0168982,0,0.112728,0,0.00741227,0.00846287,0.00274067,0.0181052,0.0142291,0.0107234,0.0258342,0.0164621,0,0,0.0161346,0,0.0131292,0.0100888,0.0570052,0.00604775,0.0260075,0.00431269,0.030464,0.00519819,0.00328211,0.0491002,0.00448668,0.00597605,0.00427853,0.0167939,0.00296454,0.0044074,0.0235011,0.0124589,0.0136086,0.00369694,0.0196917,0,0,0,0.0189652,0.0317926,0,0
214,0.0139138,0.00986832,0,0,0,0.0858635,0.0181647,0.038554,0,0,0,0.012796,0,0.0208384,0.000830818,0.0411504,0.044531,0.0259888,0.0261889,0,0.0293901,0.00256042,0.0226138,0.0402953,0.016871,0.0578637,0.0249583,0.039799,0.0161054,0.0168166,0,0.110652,0,0.00716804,0.00851375,0.00247817,0.0174052,0.0141233,0.0107556,0.0253494,0.016404,0,0,0.0163313,0,0.0130092,0.0102,0.0569989,0.00595447,0.0257547,0.00442721,0.0301155,0.00539509,0.00318484,0.0489018,0.00476024,0.00612373,0.00462064,0.0168949,0.00315249,0.00505137,0.0223181,0.0126329,0.0136159,0.00359422,0.0196548,0,0,0,0.0190084,0.0316828,0,0
215,0.0140656,0.0100846,0,0,0,0.0845094,0.0176942,0.0376932,0,0,0,0.0129503,0,0.0208499,0.00124199,0.0411174,0.0442942,0.0262399,0.0255139,0,0.0295636,0.00286013,0.0226186,0.0393301,0.0173078,0.0577374,0.0243324,0.0391089,0.0155389,0.0167042,0,0.109021,0,0.00688297,0.00862795,0.00193597,0.0166756,0.0140407,0.0108237,0.0249017,0.0163423,0,0,0.0165875,0,0.0129194,0.010359,0.0569675,0.00612496,0.025546,0.00465833,0.0298555,0.00541266,0.00328159,0.0487045,0.00496338,0.00627828,0.00508234,0.0169934,0.00316516,0.00589549,0.0210816,0.0128096,0.013448,0.00354659,0.0196756,0,0,0,0.0190521,0.0316388,0,0
216,0.014304,0.0103838,0,0,0,0.0834398,0.0173442,0.0364861,0,0,0,0.0123584,0,0.0208599,0.00149108,0.0411083,0.0438459,0.0264891,0.0246488,0,0.0297504,0.00331339,0.0225433,0.0383436,0.0175561,0.057594,0.023784,0.0384814,0.0151284,0.016598,0,0.107723,0,0.00662351,0.00871573,0.00160879,0.0156929,0.0139306,0.0110129,0.0244145,0.0162394,0,0,0.016736,0,0.0129322,0.0104803,0.0570824,0.00669556,0.0254202,0.00478367,0.0295959,0.00515751,0.00342431,0.0484643,0.00515266,0.00632405,0.00553995,0.0171161,0.00307905,0.00679178,0.0195162,0.012871,0.01311,0.00351657,0.0196462,0,0,0,0.0191325,0.0314586,0,0
