Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,
106,0.0236009,0.0450799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419909,0,0.0287696,0.063738,0,0,0.0227867,0,0,0.0520229,0.0401411,0.0352706,0,0.0236445,0.0277913,0.0417754,0.0294545,0.0437279,0.0725925,0.0604251,0.0623283,0.0579872,0.0592326,0.0589701,0.0132478,0.0477179,0.0154737,0.0156598,0.0274452,0,0.0177536,0.0633988,0.0144088,0,0,0.0195696,0,0,0.0383867,0.0409321,0.0317858,0.00455996,0.0220962,0.0445737,0.0261134,0.0699995,0.0855867,0.0562443,0.0335108,0.0658191,0.0454069,0.0451399,0.069512,0.0260717,0.0228909,0.0145145,0.0146865,0.0276532,0.0250668,0,0,0,0
107,0.023568,0.0451347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420085,0,0.0288135,0.0638722,0,0,0.0228494,0,0,0.0519829,0.0405259,0.0351173,0,0.0233412,0.0276231,0.0417063,0.0294217,0.043086,0.0726645,0.0604041,0.0623252,0.0580812,0.0590411,0.0588927,0.0131626,0.0477416,0.0158809,0.0151763,0.0274247,0,0.0178053,0.063257,0.0143018,0,0,0.0196006,0,0,0.0383911,0.0411169,0.0318977,0.00442492,0.0221767,0.0443791,0.0257129,0.0701313,0.0856205,0.0560745,0.0338327,0.0657744,0.0453996,0.0451345,0.0694726,0.0260883,0.0228898,0.014741,0.0145796,0.0276672,0.025131,0,0,0,0
108,0.0235427,0.0452054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419295,0,0.0288431,0.063852,0,0,0.0228052,0,0,0.0519104,0.0410984,0.0350991,0,0.0228429,0.0274912,0.0417063,0.02947,0.0430032,0.0723006,0.0604819,0.062254,0.0580693,0.0588025,0.0587574,0.0130931,0.0477568,0.0160926,0.0149966,0.0273407,0,0.0178419,0.0631377,0.0142033,0,0,0.019624,0,0,0.0383342,0.0413036,0.0320093,0.00445716,0.0222016,0.0442706,0.0254199,0.0702258,0.0856371,0.0559131,0.034063,0.065778,0.0454366,0.0451607,0.0694597,0.0261972,0.0227962,0.0149014,0.0145592,0.0277411,0.0251425,0,0,0,0
109,0.0235134,0.0452787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419393,0,0.0287456,0.0638532,0,0,0.0227807,0,0,0.0517475,0.041742,0.0350542,0,0.0223547,0.0273772,0.0417159,0.0295913,0.0429784,0.0719876,0.0605177,0.0622029,0.0581032,0.0585374,0.058604,0.0129752,0.0478631,0.0163269,0.0147666,0.0272351,0,0.0178496,0.0631912,0.0141508,0,0,0.0196672,0,0,0.0383066,0.0414691,0.0320759,0.0045553,0.0222239,0.0441543,0.0252015,0.0703716,0.0856811,0.0559018,0.0342916,0.0658195,0.045513,0.0451905,0.0694734,0.0263308,0.022684,0.0150832,0.0145075,0.0277167,0.0250943,0,0,0,0
110,0.0234489,0.0452909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419861,0,0.0287034,0.0639168,0,0,0.0226592,0,0,0.0517145,0.041935,0.0348339,0,0.0221486,0.0272878,0.041739,0.0299458,0.0428964,0.0718392,0.060501,0.0621524,0.0581276,0.0582899,0.0584445,0.0127517,0.0478656,0.0164235,0.0146667,0.0270196,0,0.017961,0.063143,0.014152,0,0,0.0197264,0,0,0.0383012,0.0416573,0.0321537,0.00477864,0.0221624,0.0439891,0.0248856,0.0706166,0.0857679,0.0559212,0.0346034,0.0658642,0.04558,0.0452662,0.0694794,0.0266077,0.0226013,0.0152586,0.0144702,0.0275852,0.0250482,0,0,0,0
111,0.0233688,0.0452768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042031,0,0.0286749,0.063967,0,0,0.022606,0,0,0.0516251,0.0422785,0.0347171,0,0.0222202,0.0270539,0.0417976,0.0298493,0.0424831,0.0718583,0.0606015,0.0620142,0.058001,0.0581697,0.0581946,0.0124745,0.0477755,0.0164522,0.0146451,0.0265469,0,0.0181663,0.0632826,0.0142322,0,0,0.0198176,0,0,0.0382348,0.0418281,0.0322983,0.00482748,0.022042,0.0437406,0.0247059,0.0707432,0.0858735,0.0559483,0.0351387,0.065894,0.0455219,0.0453699,0.0694801,0.0271596,0.022539,0.015374,0.0143672,0.0276481,0.0249484,0,0,0,0
112,0.0238033,0.0453284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418355,0,0.031322,0.0623807,0,0,0.0226087,0,0,0.0513463,0.0455111,0.0375932,0,0.0232186,0.0276456,0.0418185,0.0329876,0.0431641,0.0748043,0,0.0586143,0.0543852,0.0550723,0.0551671,0.0131481,0.0480622,0.0168363,0.0147043,0.0266549,0,0.0180599,0.0658727,0.0143396,0,0,0.0196376,0,0,0.0377476,0.0415796,0.0319059,0.00520397,0.0220779,0.043342,0.0234993,0.0700106,0.0857905,0.056233,0.0349625,0.0659809,0.0455967,0.0455104,0.0695606,0.0268686,0.0223946,0.0159139,0.0145251,0.0274839,0.024731,0,0,0,0
113,0.0231696,0.045508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422245,0,0.0284626,0.0641049,0,0,0.0226294,0,0,0.0513673,0.0424784,0.034859,0,0.0216691,0.027147,0.0418997,0.0294531,0.0416913,0.071643,0.0604369,0.0619406,0.0581158,0.057975,0.0580404,0.0123591,0.0477629,0.0168361,0.0144575,0.025886,0,0.0181723,0.0630329,0.0143059,0,0,0.0198579,0,0,0.0379248,0.0423208,0.0326447,0.00496562,0.0212126,0.0436425,0.0240711,0.0710204,0.0863623,0.0560866,0.0357589,0.0659495,0.0453977,0.0450251,0.069347,0.0281993,0.0223856,0.0156952,0.0142361,0.0276649,0.0249264,0,0,0,0
114,0.0230697,0.0456092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422425,0,0.0285065,0.0642772,0,0,0.0225092,0,0,0.0513861,0.0426323,0.0349967,0,0.0213823,0.0270887,0.0419481,0.0293358,0.0414582,0.0714281,0.0604537,0.0617877,0.0580934,0.0577466,0.0579174,0.0122498,0.0476684,0.0170011,0.0142805,0.0253566,0,0.0181543,0.062865,0.0143035,0,0,0.0199768,0,0,0.0378435,0.0425209,0.0328339,0.00521917,0.0209585,0.0435635,0.0237955,0.0710589,0.0865168,0.0560911,0.0359103,0.0659548,0.0454277,0.0448558,0.0692772,0.0289123,0.0222802,0.0159239,0.0140907,0.02777,0.0248871,0,0,0,0
115,0.0229842,0.0456514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423408,0,0.0286391,0.064589,0,0,0.0224637,0,0,0.0513531,0.0426686,0.0351044,0,0.0210606,0.0270525,0.042077,0.0292978,0.0411278,0.0712817,0.0604008,0.0615611,0.0580054,0.0577219,0.057812,0.0121142,0.047647,0.0171252,0.0141064,0.0248313,0,0.0181518,0.062541,0.0143596,0,0,0.02014,0,0,0.0378092,0.0428367,0.0330638,0.005598,0.0206969,0.0434576,0.0234526,0.0711665,0.086673,0.0560973,0.0361087,0.0659438,0.0454181,0.0447165,0.0691698,0.029636,0.0222608,0.0162133,0.013961,0.0278276,0.0248363,0,0,0,0
116,0.0230215,0.0458072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424937,0,0.0290158,0.0645981,0,0,0.0226301,0,0,0.0514202,0.0425911,0.0356954,0.0119638,0.0206365,0.0276581,0.0426438,0.0294043,0.0410059,0.07144,0.0605932,0.0612182,0.0576126,0.0573856,0.0575044,0.0120772,0.0476034,0.0170311,0.0140053,0.0239353,0,0.0181844,0.0626779,0.0142331,0,0,0.0200113,0,0,0.0374819,0.0428336,0.0332204,0.00637814,0.0203549,0.0425831,0.0224509,0.0712532,0.0867019,0.0558984,0.0362238,0.0660642,0.0455029,0.0447629,0.0692037,0.030921,0.0220909,0.0165381,0.0141059,0.0279932,0.0249465,0,0,0,0
117,0.0229777,0.0459996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427314,0,0.0290955,0.0651546,0,0,0.022533,0,0,0.0514349,0.0426028,0.0361376,0.0124926,0.0204556,0.0276705,0.0427779,0.0292683,0.0408551,0.0713481,0.0605525,0.0611176,0.0574985,0.0571776,0.0573944,0.0120267,0.0474979,0.0170219,0.013883,0.0231458,0,0.0182912,0.0622166,0.014248,0,0,0.0200429,0,0,0.0373668,0.0431051,0.0335342,0.00666586,0.0200936,0.0424647,0.0223522,0.071333,0.086836,0.0558007,0.0364423,0.0659839,0.0454419,0.0446781,0.0690905,0.0321206,0.0220572,0.016626,0.0140652,0.0281114,0.0248908,0,0,0,0
118,0.0229685,0.0462013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432476,0,0.0291287,0.0655167,0,0,0.0224557,0,0,0.0514647,0.0426566,0.0365967,0.0130708,0.0202498,0.0276299,0.042913,0.0292527,0.0406918,0.0712056,0.06048,0.0610125,0.0574202,0.0569673,0.0572143,0.0119615,0.0473252,0.0169851,0.0137745,0.0223671,0,0.0183923,0.0620072,0.0142877,0,0,0.020058,0,0,0.0372916,0.0432596,0.0339012,0.00689433,0.019939,0.0424289,0.0223889,0.0713901,0.0869757,0.0557171,0.0365412,0.0658908,0.0453983,0.0445804,0.0689557,0.0333589,0.0221151,0.0168134,0.0138794,0.0282508,0.0248267,0,0,0,0
119,0.0230012,0.0464212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437242,0,0.0290641,0.0659118,0,0,0.0224121,0,0,0.0514807,0.0426475,0.037185,0.0135843,0.020039,0.0275819,0.0430676,0.0292137,0.0404232,0.0711541,0.0603703,0.060912,0.0573595,0.056798,0.0570044,0.011909,0.047167,0.0168652,0.0136821,0.0215953,0,0.0184874,0.0617492,0.0143434,0,0,0.0201105,0,0,0.0372924,0.0435044,0.0340441,0.00701178,0.0197766,0.0423294,0.022427,0.0716011,0.0871856,0.0556918,0.0365337,0.0657257,0.0452576,0.0443827,0.0687402,0.0345633,0.0221045,0.0170423,0.013685,0.0284195,0.0247494,0,0,0,0
120,0.0230351,0.0466036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442927,0,0.0289127,0.0660123,0,0,0.0224262,0,0,0.0515557,0.0429155,0.0379488,0.0141114,0.0198257,0.0275498,0.0431374,0.0289701,0.0401738,0.0711801,0.0603339,0.0608301,0.0572209,0.0565703,0.0568263,0.011894,0.0470876,0.016821,0.013636,0.0208117,0,0.0185669,0.0614147,0.0142915,0,0,0.0202303,0,0,0.0374011,0.0438752,0.0334305,0.00697326,0.0196832,0.0421413,0.0225436,0.0719345,0.0875157,0.0556798,0.036556,0.0654922,0.0449985,0.0440706,0.0684595,0.0357253,0.0221243,0.0172766,0.0134873,0.0285005,0.0246805,0,0,0,0
121,0.0233883,0.0467525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448229,0,0,0.0657291,0,0,0.0224128,0,0,0.051627,0.0439548,0.0396049,0.0133317,0.0186643,0.0278885,0.043071,0.0300028,0.0404153,0.0719283,0.0615529,0.0596092,0.0557612,0.0559316,0.0561062,0.012732,0.0472875,0.0170638,0.0136506,0.0201602,0,0.0184793,0.0617216,0.0141156,0,0,0.0202227,0,0,0.0373914,0.0440499,0.0321085,0.00693697,0.0197054,0.0415513,0.0222128,0.0722406,0.0879193,0.0556714,0.0365293,0.065257,0.0446873,0.0437665,0.0682945,0.0367022,0.0221757,0.017921,0.0133839,0.0284832,0.0244959,0,0,0,0
122,0.0229222,0.0469486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456208,0,0.0291979,0.066024,0,0,0.0222876,0,0,0.0517759,0.0429581,0.0397941,0.012733,0.0194673,0.0276385,0.0427316,0.0289425,0.0400126,0.0708356,0.0603041,0.0606238,0.0566699,0.0559653,0.0561713,0.0122961,0.0470608,0.0170474,0.0135823,0.0196264,0,0.017884,0.0610821,0.014072,0,0,0.020512,0,0,0.0378149,0.0445697,0.0303896,0.00682211,0.0193482,0.0421069,0.023227,0.0728639,0.0883833,0.0555252,0.0366805,0.0652882,0.0446274,0.043664,0.0682937,0.0377104,0.0224624,0.0181386,0.0127647,0.0284579,0.0245422,0,0,0,0
123,0.0228684,0.0472112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461337,0,0.0294201,0.0662342,0,0,0.022102,0,0,0.0517887,0.0427619,0.0406993,0.0122441,0.0192295,0.0277578,0.0424685,0.0290989,0.0399168,0.0707405,0.0601565,0.0603944,0.0564362,0.055764,0.0560575,0.0127223,0.0469611,0.0168712,0.0137659,0.0193513,0,0.0169644,0.060956,0.0140174,0,0,0.0204606,0,0,0.0376908,0.0450068,0.0285343,0.00680607,0.0190762,0.04221,0.0234677,0.0733265,0.0888577,0.0557109,0.0363739,0.0654136,0.0447449,0.0437426,0.0682369,0.0382634,0.0226369,0.0179318,0.0128439,0.0286138,0.0243348,0,0,0,0
124,0.0227925,0.0474371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465977,0,0.0293486,0.0661746,0,0,0.0219236,0,0,0.0517964,0.0424911,0.0416185,0.0122872,0.0188111,0.0278715,0.042165,0.0292983,0.03987,0.0706307,0.0599845,0.06016,0.0564184,0.0555867,0.0559724,0.0134362,0.0468549,0.0166818,0.0139422,0.0196106,0,0.0163443,0.0608549,0.013979,0,0,0.0203526,0,0,0.0375355,0.0454133,0.0271905,0.00688336,0.0185485,0.0421687,0.0236769,0.0735075,0.0891536,0.0562028,0.0358114,0.0657239,0.0450911,0.0440586,0.068267,0.0381524,0.0227559,0.0177408,0.0129357,0.0289282,0.0240741,0,0,0,0
125,0.021862,0.0475333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044757,0,0.0266425,0.0667887,0,0,0.0216671,0,0,0.0519909,0.0415725,0.0393019,0.0142081,0.0198917,0.0275544,0.041806,0.0270278,0.038129,0.0678728,0.0568288,0,0.0594539,0.0584109,0.0585908,0.0145654,0.0462835,0.0162366,0.0142097,0.0198903,0,0.0161562,0.0593696,0.0141814,0,0,0.0207492,0,0,0.0380328,0.0459061,0.0271514,0.00671532,0.0175403,0.0430621,0.0252212,0.0738753,0.0894443,0.0565955,0.0358145,0.066158,0.0454712,0.0442945,0.0683025,0.0381363,0.0230723,0.0174692,0.0123999,0.0293385,0.0241959,0,0,0,0
126,0.0226272,0.04754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465631,0,0.0296964,0.0655959,0,0,0.0212497,0,0,0.0518223,0.0416793,0.0444418,0.0123498,0.0174295,0.0283662,0.0414031,0.0294678,0.0401061,0.0702243,0.0592657,0.0598083,0.056384,0.0553999,0.0556213,0.0156129,0.0463482,0.0161008,0.0148121,0.0206093,0,0.0158761,0.0608074,0.014005,0,0,0.0207785,0,0,0.0378403,0.0459128,0.027211,0.0065573,0.016737,0.0427682,0.0242859,0.0731296,0.0893077,0.0573741,0.0358801,0.0661787,0.0457134,0.0442061,0.0679964,0.03643,0.0230865,0.0184921,0.0123675,0.0295922,0.0234654,0,0,0,0
127,0.0226389,0.0476502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458341,0,0.0304204,0.0657283,0,0,0.0210598,0,0,0.0520286,0.0411662,0.0463005,0.012351,0.01676,0.0286607,0.0411094,0.0294424,0.0402297,0.0701811,0.0590239,0.0594495,0.0560353,0.054921,0.0551279,0.0169655,0.046024,0.0158099,0.0149374,0.0204553,0,0.0157464,0.0603701,0.0139606,0,0,0.0212098,0,0,0.0381773,0.0458089,0.0281245,0.00650546,0.0156795,0.0431697,0.0250631,0.0728055,0.0890104,0.0574006,0.0363692,0.0658074,0.0456717,0.0437747,0.0675087,0.0364451,0.0229973,0.0188244,0.0118505,0.0300817,0.0230817,0,0,0,0
128,0.0227576,0.0477289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450091,0,0.0310715,0.0664373,0,0,0.0209973,0,0,0.0523659,0.0404104,0.0484492,0.0125042,0.0161467,0.0290907,0.0409944,0.0293586,0.0405168,0.0702574,0.0588876,0.0588205,0.055516,0.0542313,0.0544387,0.0181928,0.0454522,0.0152368,0.0153781,0.0198299,0,0.0157609,0.0594955,0.0138194,0,0,0.0217764,0,0,0.0384991,0.0456228,0.0294619,0.00634826,0.0148246,0.043523,0.0257751,0.0728213,0.0885234,0.0569344,0.036694,0.0650859,0.0453126,0.0431519,0.0669778,0.0378476,0.02294,0.0190772,0.011237,0.0304807,0.0228536,0,0,0,0
129,0.0229803,0.0476635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439365,0,0.0317402,0.0671491,0,0,0.0210708,0,0,0.0528639,0.0395484,0.0505516,0.0128214,0.0155036,0.0295374,0.040989,0.0293146,0.0410005,0.0703878,0.05876,0.0580372,0.0549073,0.0536107,0.0537805,0.0195503,0.0447367,0.0145996,0.0158136,0.0190217,0,0.0159713,0.0586576,0.0136756,0,0,0.0223053,0,0,0.0386259,0.0454813,0.0309436,0.00625319,0.0147954,0.0438435,0.0264542,0.0726255,0.0879607,0.0562335,0.0366587,0.0645732,0.0449184,0.0426449,0.066512,0.0403191,0.0228084,0.0189488,0.0107219,0.0307079,0.0227928,0,0,0,0
130,0.0232065,0.0475389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04261,0,0.0325219,0.0677681,0,0,0.0210207,0,0,0.053522,0.0388347,0.052462,0.0133195,0.0146872,0.0299144,0.0413423,0.0291175,0.0415847,0.0706158,0.0587328,0.0572422,0.0542261,0.0530621,0.0531992,0.0209595,0.0441308,0.0140143,0.0160992,0.018278,0,0.016197,0.0578665,0.0135063,0,0,0.0227927,0,0,0.0386499,0.0453923,0.0321498,0.00619585,0.0154959,0.044166,0.0270218,0.0723616,0.0875478,0.0557684,0.0364059,0.0643665,0.044744,0.0424184,0.0661085,0.043063,0.0227341,0.0188412,0.0102041,0.0307366,0.0228496,0,0,0,0
131,0.0232118,0.0476137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410143,0,0.0331733,0.0684105,0,0,0.0208054,0,0,0.0539524,0.038253,0.0541047,0.0139767,0.013766,0.0302116,0.042402,0.0290932,0.0418702,0.0709162,0.0588306,0.0565466,0.0535487,0.0525958,0.0527119,0.0225011,0.0435132,0.0144934,0.0149204,0.0177252,0,0.0163065,0.0572089,0.013174,0,0,0.0236064,0,0,0.0389249,0.0454671,0.032673,0.00596319,0.0162956,0.0445487,0.027295,0.0722287,0.0875637,0.0557179,0.0360213,0.0643184,0.0448143,0.0424296,0.0659591,0.0452146,0.0228032,0.0199215,0.00908194,0.0306984,0.0229917,0,0,0,0
132,0.0230411,0.0477261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393515,0,0.0336604,0.0690007,0,0,0.0212686,0,0,0.054476,0.0377921,0.0554552,0.0145471,0.012949,0.0304529,0.0430532,0.0293848,0.0418774,0.0713094,0.05906,0.0559149,0.0529359,0.0520983,0.0522652,0.0244393,0.0430924,0.0137622,0.0155623,0.0173066,0,0.0162495,0.0567775,0.0128916,0,0,0.0239485,0,0,0.0390503,0.0458265,0.0324532,0.00561865,0.016442,0.0449482,0.0276778,0.0722718,0.0880929,0.0560802,0.0354541,0.0642877,0.0450189,0.0425695,0.0659478,0.0462503,0.0225194,0.0202063,0.00845136,0.0306759,0.0231421,0,0,0,0
133,0.0228514,0.0477698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376157,0,0.0340767,0.0690115,0,0,0.0216676,0,0,0.0549263,0.0374769,0.0566506,0.0152473,0.0121169,0.0304769,0.0436387,0.0299202,0.0419081,0.0717068,0.0593539,0.0553817,0.0524043,0.0516425,0.0517694,0.0270493,0.0428305,0.0133156,0.0161581,0.0169063,0,0.0161279,0.0565397,0.0128019,0,0,0.0243472,0,0,0.0389414,0.0459567,0.0317117,0.0053268,0.016173,0.045467,0.0277015,0.0723794,0.0887167,0.0566678,0.0346744,0.0642845,0.0453154,0.0427848,0.0660357,0.0463676,0.0221584,0.0200582,0.00808155,0.0308275,0.0232785,0,0,0,0
134,0.0225858,0.047795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358554,0,0.0344142,0.0687091,0,0,0.0216857,0,0,0.0552636,0.0371358,0.0575613,0.0160043,0.0112876,0.0302948,0.0440921,0.0303819,0.0420181,0.0720828,0.0596544,0.0549455,0.0519279,0.0510362,0.0511095,0.030591,0.0427881,0.0129613,0.0165717,0.016615,0,0.0160385,0.0563704,0.0128609,0,0,0.0246768,0,0,0.0387851,0.0450956,0.0308735,0.00519745,0.0159961,0.045871,0.0276027,0.0723483,0.089195,0.0573521,0.0337262,0.0643702,0.0456799,0.0430569,0.0661832,0.0459812,0.0218752,0.0197608,0.00793056,0.0311475,0.0234112,0,0,0,0
135,0.0222008,0.0478798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339659,0,0.0341996,0.0687152,0,0,0.0215772,0,0,0.0554132,0.0365913,0.0576929,0.0166427,0.0103641,0.0302102,0.044352,0.0307914,0.0424335,0.0725021,0.0598973,0.054612,0.0514589,0.0502271,0.0502688,0.0356318,0.04277,0.0126672,0.0168101,0.0164385,0,0.0159826,0.0562095,0.0129484,0,0,0.0251171,0,0,0.0389057,0.0442723,0.0303202,0.00492537,0.0159968,0.0460224,0.0275142,0.0720237,0.0893297,0.0578153,0.0325669,0.0645331,0.0460686,0.0434124,0.0663582,0.0456569,0.0217281,0.0202235,0.00742595,0.0316013,0.0234921,0,0,0,0
136,0.0218954,0.0479354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324261,0,0.0342318,0.0689382,0,0,0.021486,0,0,0.0554279,0.0364472,0.0573514,0.0170388,0.00938979,0.030315,0.0445028,0.0312947,0.0425614,0.072974,0.0601827,0.0542329,0.0509995,0.049647,0.0497194,0.0399405,0.0427442,0.0125248,0.0168078,0.0163405,0,0.0159983,0.0560502,0.0130878,0,0,0.0255395,0,0,0.0389683,0.0435709,0.0302053,0.0043979,0.0161121,0.045976,0.0274005,0.0716327,0.0890992,0.0577739,0.0314953,0.0646919,0.0463841,0.0437002,0.0665192,0.0458707,0.0216399,0.0205723,0.0070648,0.0319953,0.0234876,0,0,0,0
137,0.0216657,0.0479341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314134,0,0.0341887,0.0688028,0,0,0.021404,0,0,0.0554151,0.0365353,0.0562902,0.0172707,0.00856782,0.0305895,0.0445838,0.0319446,0.0426766,0.0734728,0.0606329,0.0538489,0.0506083,0.0493345,0.0494387,0.0448554,0.0427393,0.012461,0.0166947,0.0163337,0,0.0160283,0.0559934,0.0132636,0,0,0.0258341,0,0,0.0388996,0.0435553,0.0304515,0.0042064,0.0163128,0.0458232,0.0272724,0.0712893,0.0886384,0.0574917,0.0318514,0.0648429,0.0465537,0.0438665,0.0666469,0.0465022,0.0215732,0.0205998,0.00695283,0.0322128,0.0235308,0,0,0,0
138,0.0215475,0.0479472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310918,0,0.0339364,0.0684626,0,0,0.0213062,0,0,0.055463,0.0367757,0.0550355,0.0173734,0.00797546,0.030916,0.0446277,0.0326173,0.0427798,0.0738996,0.0611315,0.0536791,0.0503817,0.0494943,0.0496085,0.050666,0.0427021,0.0123912,0.0165873,0.0164237,0,0.0160545,0.0559732,0.0134939,0,0,0.0260659,0,0,0.0387745,0.0436418,0.0307766,0.00415256,0.016516,0.0457982,0.027177,0.071226,0.0881911,0.0570619,0.0325413,0.0649539,0.0465604,0.043956,0.0667418,0.0469614,0.0215359,0.0205544,0.00693823,0.0323338,0.023597,0,0,0,0
139,0.0215674,0.0479756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315073,0,0.0338574,0.068138,0,0,0.0211839,0,0,0.0555841,0.0370057,0.0544687,0.0176389,0.00748226,0.0311361,0.044619,0.0331642,0.0428131,0.0742428,0.061577,0.0537181,0.0503559,0.0499123,0.0499955,0.0566489,0.0426366,0.0122651,0.0165566,0.016615,0,0.0160713,0.0561732,0.0137288,0,0,0.026306,0,0,0.0388015,0.0434483,0.0309087,0.00406828,0.0166441,0.045726,0.0271467,0.0711006,0.0879266,0.0565983,0.0328988,0.0649758,0.0464677,0.0439778,0.066788,0.0469062,0.0215107,0.0207726,0.00682928,0.0324116,0.0236726,0,0,0,0
140,0.0215687,0.0479816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317495,0,0.0340622,0.0679908,0,0,0.0205736,0,0,0.0553778,0.0371254,0.0548254,0.0183113,0.00682656,0.03124,0.0451708,0.0335957,0.0427588,0.0744526,0.0618955,0.0537369,0.0503307,0.0501323,0.0501211,0.0610324,0.0422343,0.0127986,0.0151816,0.0167132,0,0.0161508,0.0563894,0.013892,0,0,0.0265717,0,0,0.0386902,0.0430604,0.0307266,0.00385141,0.0169041,0.0455324,0.0273506,0.0706356,0.0877541,0.0562274,0.0329337,0.0649394,0.0464121,0.0440241,0.0668468,0.0464729,0.0213575,0.0200895,0.0072015,0.032509,0.0238025,0,0,0,0
141,0.0215553,0.0478646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316754,0,0.0342897,0.067874,0,0,0.0203782,0,0,0.0554285,0.0372337,0.0557389,0.0183779,0.00614392,0.0314284,0.0453923,0.0338948,0.0424939,0.0745137,0.0620874,0.0538165,0.0504501,0.0502481,0.0501635,0.06318,0.0420572,0.0127408,0.0150622,0.0168687,0,0.0162596,0.0565875,0.0140781,0,0,0.0266583,0,0,0.0385659,0.0427001,0.0304571,0.00363673,0.0171608,0.0454611,0.0275122,0.0704265,0.0877427,0.0561432,0.0327149,0.0648725,0.0463994,0.0440083,0.0668713,0.0458399,0.0212775,0.0197388,0.00745842,0.0324582,0.0240148,0,0,0,0
142,0.0214952,0.0477578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316046,0,0.0344753,0.0677495,0,0,0.0200567,0,0,0.0554803,0.0373542,0.0566719,0.0181837,0.00543027,0.0316361,0.0456644,0.0341181,0.042236,0.0745015,0.062237,0.0538883,0.0505728,0.0504513,0.0503629,0.0649203,0.0417618,0.0127505,0.0149395,0.0168749,0,0.0164528,0.0568342,0.0142228,0,0,0.0267372,0,0,0.0383608,0.0422986,0.0300863,0.00336451,0.0175516,0.0453987,0.0276845,0.0705287,0.0877108,0.0562216,0.0321305,0.0648304,0.0464703,0.0441061,0.0669562,0.0452786,0.0212121,0.019173,0.00785834,0.032376,0.024281,0,0,0,0
143,0.0214112,0.0476179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315377,0,0.0345966,0.0674635,0,0,0.0198532,0,0,0.0555835,0.0373435,0.0575299,0.0180315,0.00474121,0.0319394,0.0458272,0.0342647,0.0420379,0.0744174,0.0622883,0.0539672,0.050701,0.0508429,0.0508339,0.0665507,0.0416034,0.0128012,0.0149041,0.0169208,0,0.0165957,0.057018,0.014212,0,0,0.0267034,0,0,0.038248,0.0423423,0.0296876,0.00305659,0.0179087,0.0453431,0.0277177,0.0705423,0.0876728,0.0565288,0.0315291,0.0647656,0.0465711,0.0442423,0.0670222,0.0445281,0.0211884,0.0192224,0.00801922,0.0322676,0.0246875,0,0,0,0
