Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,
276,0.0202433,0.0434914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403624,0,0.0279585,0.0734775,0,0,0.016439,0,0,0.0479788,0.0313995,0.037526,0.0220452,0.0279327,0.0299957,0.052184,0.033698,0.0487093,0.0777015,0.0634541,0.0609464,0.0552692,0.0586714,0.0586962,0.0157726,0.0329608,0.0170236,0.00842012,0.0240268,0,0.0247039,0.0551376,0.0186128,0,0,0.0183116,0,0,0.0341982,0.048528,0.0581711,0.0135019,0.0128939,0.0503786,0.0269705,0.0644164,0.0824951,0.0622588,0.0292659,0.0562487,0.0316789,0.0319487,0.0593255,0.0638352,0.0238622,0.0280074,0.00773076,0.022571,0.0289003,0,0,0,0
277,0.0205304,0.0432736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408744,0,0.0278635,0.0734436,0,0,0.0160596,0,0,0.0475848,0.0316258,0.0380267,0.0218725,0.0282896,0.0299934,0.0520873,0.0338055,0.0488961,0.0781091,0.0636916,0.0606373,0.0549552,0.0579059,0.0580719,0.0155504,0.0335115,0.0172191,0.0083491,0.0242469,0,0.0245141,0.055042,0.018216,0,0,0.0185162,0,0,0.0342977,0.0478646,0.0583993,0.0134838,0,0.0509632,0.0267096,0.0651321,0.0832416,0.0619741,0.0286263,0.0559092,0.0312742,0.0316271,0.059062,0.0638485,0.0237081,0.0278043,0.00775602,0.0222182,0.0289948,0,0,0,0
278,0.0207804,0.0432759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403647,0,0.0277456,0.0735754,0,0,0.0160971,0,0,0.0475959,0.0318221,0.0380439,0.0224087,0.0281383,0.0297136,0.0521996,0.0338121,0.0488432,0.0782419,0.0637278,0.0606315,0.0550045,0.057631,0.0580115,0.0158231,0.0335439,0.0173236,0.00831458,0.0243887,0,0.0242315,0.0550956,0.018135,0,0,0.0184258,0,0,0.0341507,0.0476484,0.0586821,0.0133399,0,0.0512362,0.026458,0.0653604,0.0832835,0.0616625,0.0290152,0.0561648,0.0315327,0.0318641,0.0592918,0.0639878,0.0237371,0.027767,0.00787703,0.0222215,0.0288839,0,0,0,0
279,0.0210016,0.0432814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398438,0,0.027659,0.0734135,0,0,0.0162275,0,0,0.0477806,0.0322363,0.0380048,0.022581,0.0278994,0.0295701,0.052434,0.0338553,0.0489732,0.0782459,0.0637561,0.0606448,0.0551753,0.0574519,0.0579211,0.0160886,0.0334889,0.0173837,0.00840996,0.0251472,0,0.0240402,0.0553901,0.0181111,0,0,0.0182556,0,0,0.0339175,0.0478228,0.0583997,0.0130879,0.0137829,0.051511,0.0261493,0.0648785,0.0819913,0.0612367,0.0306076,0.0571536,0.0324811,0.0327431,0.0601712,0.0647124,0.023786,0.0276067,0.00798029,0.0222032,0.0288392,0,0,0,0
280,0.0216031,0.0432729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398895,0,0.0275446,0.0725553,0,0,0.0162553,0,0,0.0478631,0.0328554,0.0376884,0.0221257,0.0274667,0.0291528,0.0525117,0.0340016,0.0486237,0.078031,0.0636708,0.06075,0.0555981,0.0574345,0.0579648,0.0158465,0.0335267,0.0174398,0.00849791,0.0473183,0,0.0242643,0.0565356,0.0180273,0,0,0.0182642,0,0,0.0336376,0.0461524,0.0452899,0.0117384,0.0138355,0.0513777,0.0258849,0.0639767,0.0826488,0.0623693,0.0310471,0.0551871,0.0302935,0.0301387,0.0573718,0,0.0238998,0.0276347,0.00819782,0.0223581,0.0284729,0,0,0,0
281,0.0221744,0.0432529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396877,0,0.0274536,0.0719852,0,0,0.0161801,0,0,0.0477106,0.0331312,0.0375255,0.0219678,0.0270876,0.0286983,0.0521833,0.0341219,0.0483765,0.077939,0.0635862,0.060779,0.0557444,0.0574594,0.0580001,0.0159362,0.0337187,0.0175141,0.00840849,0.0776395,0,0.0296651,0.0570713,0.0180191,0,0,0.0184047,0,0,0.0336048,0.0449731,0.0378377,0.0110034,0.0139365,0.0515688,0.0258641,0.063934,0.083311,0.0628832,0.0312912,0.0556556,0.029605,0.0304503,0.0581779,0,0.0239517,0.02798,0.00842352,0.0225813,0.027919,0,0,0,0
282,0.0224516,0.0431906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390467,0,0.0274202,0.0712859,0,0,0.0161181,0,0,0.0475846,0.0333468,0.0374841,0.0216854,0.0268257,0.0285597,0.0519716,0.0341967,0.0483704,0.0779817,0.0636622,0.0607839,0.0555442,0.0572626,0.0578623,0.0163477,0.0338504,0.0175506,0.00836133,0.085595,0,0.0307595,0.0571913,0.018008,0,0,0.0186422,0,0,0.033716,0.0445523,0.0368616,0.0108475,0.0137844,0.0519114,0.0258201,0.064674,0.0834859,0.0629307,0.0313328,0.0560452,0.0299076,0.0308531,0.0586385,0,0.0238907,0.0281297,0.00845501,0.0226825,0.0276457,0,0,0,0
283,0.0220682,0.0431011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381603,0,0.0272528,0.0706086,0,0,0.016502,0,0,0.0479202,0.0332754,0.0373516,0.0209018,0.0266435,0.0290198,0.0530644,0.0340155,0.0486965,0.0778981,0.0635521,0.0609572,0.0556221,0.0573244,0.0578122,0.017039,0.0334298,0.0173423,0.00857835,0,0,0.0264136,0.0571118,0.0177314,0,0,0.018739,0,0,0.0338099,0.0454742,0.0357352,0.0111195,0.0175374,0.0517696,0.0254945,0.0615023,0.0841349,0.0672459,0.0311115,0.0468858,0.0259278,0.0222806,0.0458561,0,0.0236783,0.0281398,0.00840398,0.0226533,0.028098,0,0,0,0
284,0.0223216,0.0430347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361448,0,0.0275755,0.0731845,0,0,0.0162412,0,0,0.0475638,0.0323999,0.038188,0.0224344,0.0267572,0.0287625,0.0524933,0.0341201,0.0499329,0.0786573,0.0638104,0.060548,0.0551959,0.0571202,0.0573713,0.0190156,0.0337088,0.0176314,0.00832607,0.027388,0,0.0243689,0.0550228,0.0178921,0,0,0.0188169,0,0,0.034002,0.0467549,0.0555176,0.012716,0.0136445,0.0526737,0.0258967,0.0644303,0.0819645,0.0606475,0.0309289,0.0584291,0.0335179,0.0338416,0.0611447,0.0609528,0.023393,0.0281356,0.00827976,0.0229178,0.027648,0,0,0,0
285,0.022481,0.0429179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369309,0,0.0273924,0.0709476,0,0,0.0164788,0,0,0.0478441,0.0333345,0.0375786,0.0211542,0.0258259,0.028928,0.052975,0.0340477,0.0491849,0.0780797,0.0635306,0.0608973,0.0556858,0.0573048,0.0576458,0.0180647,0.0335652,0.0174628,0.00849791,0,0,0.0263403,0.0572183,0.0176899,0,0,0.0187096,0,0,0.0338711,0.0453106,0.0344541,0.0112111,0.0166848,0.0521049,0.0253795,0.061176,0.0842023,0.067416,0.0309476,0.0475878,0.0263303,0.0231186,0.0462911,0,0.0234346,0.02817,0.00834023,0.0231689,0.0278091,0,0,0,0
286,0.0226496,0.04285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355316,0,0.0277196,0.0724229,0,0,0.0164279,0,0,0.0477323,0.032554,0.0382027,0.0224071,0.0256912,0.0287338,0.052635,0.0340415,0.0499241,0.078525,0.0635828,0.0606353,0.0554319,0.0571698,0.0573617,0.0195186,0.0336512,0.0175943,0.00841816,0,0,0.0208345,0.0557782,0.0178153,0,0,0.0184937,0,0,0.0336993,0.0466554,0.0572947,0.0122233,0.0118288,0.0525914,0.0255463,0.0629745,0.0819796,0.0628116,0.031078,0.055722,0.0326793,0.0312313,0.0569432,0.0632722,0.0232432,0.0280846,0.00842408,0.0234976,0.0275782,0,0,0,0
287,0.0227917,0.0427809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347401,0,0.028033,0.0730206,0,0,0.0162918,0,0,0.0476615,0.0322228,0.0386542,0.0231134,0.0258709,0.028594,0.0524818,0.0340058,0.0503236,0.0785883,0.0635663,0.0604723,0.0552772,0.0568309,0.0571681,0.0203775,0.0336791,0.0176834,0.00844772,0.0266584,0,0.0230513,0.0549323,0.0178518,0,0,0.0185297,0,0,0.0336874,0.046639,0.0552959,0.0127741,0.0142029,0.0529039,0.0255854,0.0645127,0.0821119,0.0605884,0.03062,0.0591771,0.0351866,0.0348335,0.0616963,0.0575702,0.0231011,0.0279738,0.00848417,0.0237071,0.0273793,0,0,0,0
288,0.0228591,0.0427176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344621,0,0.0282701,0.0730781,0,0,0.0163015,0,0,0.0476408,0.0322043,0.0388656,0.0231894,0.0258104,0.0284561,0.0525638,0.0339088,0.0503411,0.078384,0.063451,0.0604017,0.0552411,0.0567759,0.0570678,0.0207353,0.0336461,0.0176828,0.00849021,0.027254,0,0.0227446,0.0547869,0.0178717,0,0,0.0185763,0,0,0.0339165,0.0467345,0.0548697,0.0127804,0.0148281,0.0529226,0.0254468,0.0647311,0.0824216,0.0605255,0.0305076,0.059575,0.0357947,0.0352614,0.0620642,0.0562758,0.0229662,0.028,0.00839114,0.0238645,0.0273235,0,0,0,0
289,0.022846,0.0426845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342354,0,0.0284637,0.073208,0,0,0.0163774,0,0,0.0476577,0.0322217,0.0390789,0.0232454,0.0255415,0.0284064,0.0526911,0.0337975,0.0503388,0.0783232,0.0633282,0.0603121,0.0552009,0.0566466,0.0569872,0.0210296,0.0335633,0.017622,0.00850667,0.027551,0,0.0226691,0.0547671,0.0177995,0,0,0.0186462,0,0,0.0342813,0.0469133,0.0544304,0.0127833,0.0151443,0.0529123,0.0253506,0.0648521,0.0828895,0.0604363,0.0302966,0.0600494,0.0363318,0.0355851,0.0624003,0.0557168,0.022837,0.028104,0.00826222,0.0239435,0.0273563,0,0,0,0
290,0.0229497,0.04264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348047,0,0.0285127,0.0721282,0,0,0.0164363,0,0,0.0477326,0.0327955,0.0389587,0.0224437,0.024996,0.0284189,0.0529664,0.0337064,0.0498165,0.0779503,0.0631822,0.0603666,0.0553497,0.0566748,0.0570119,0.0203029,0.0334419,0.0175486,0.00859374,0.0445306,0,0.020908,0.0559959,0.0177474,0,0,0.0186324,0,0,0.0344354,0.0461916,0.0460637,0.0119363,0.0139431,0.0525783,0.0250803,0.0644672,0.0837317,0.0617822,0.0302654,0.0584901,0.0350985,0.0337029,0.0595976,0,0.0228745,0.0282395,0.00824702,0.0239916,0.0273831,0,0,0,0
291,0.0227872,0.0426676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347055,0,0.0285581,0.0721577,0,0,0.0166959,0,0,0.0478357,0.032816,0.0390573,0.022344,0.0247211,0.0284437,0.0533116,0.033556,0.0497586,0.0778363,0.0630874,0.0603492,0.0553934,0.0565401,0.056967,0.0204624,0.0331922,0.0174592,0.00857435,0.0450122,0,0.0201444,0.0559111,0.0175773,0,0,0.0183832,0,0,0.0345548,0.0461474,0.0455535,0.011927,0.0143526,0.0523483,0.0249522,0.0648804,0.0842145,0.0615823,0.0302485,0.0586934,0.0354853,0.0341227,0.0596543,0,0.0228472,0.0284933,0.00823215,0.0240667,0.0275388,0,0,0,0
292,0.0229152,0.0427016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374505,0,0.0297478,0.0649648,0,0,0.0175852,0,0,0.0485568,0.0373202,0.0397456,0.0202928,0.0248941,0.0287503,0.0551111,0.0353676,0.0489317,0.0783685,0.0651867,0.058975,0.0539502,0.0549865,0.0557477,0.0176183,0.0323561,0.0172018,0.00904288,0.044642,0,0.0200664,0,0.0170158,0,0,0.0183227,0,0,0.0343989,0.0419371,0.0461638,0.0123728,0.0140546,0.0496433,0.0236741,0.0666194,0.0855523,0.0611055,0.0289511,0.0583753,0.0353661,0.0342404,0.0597656,0,0.0232422,0.0287833,0.00859737,0.0244634,0.0279381,0,0,0,0
293,0.0226912,0.0427538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381098,0,0.0298179,0.0648107,0,0,0.0179558,0,0,0.0485782,0.0380215,0.0397195,0.0197328,0.0247399,0.0287475,0.0554052,0.0354308,0.0486134,0.07822,0.0653037,0.0589626,0.0539476,0.0548935,0.0556966,0.0170022,0.0321377,0.0173828,0.00883342,0.0478706,0,0.0197799,0,0.0167618,0,0,0.018289,0,0,0.0344838,0.041814,0.0377374,0.0114397,0.0127924,0.0490093,0.0235131,0.0671858,0.0844229,0.0591839,0.0303678,0.0613661,0.0383778,0,0.0634757,0,0.0231972,0.0288893,0.00867989,0.024472,0.0281205,0,0,0,0
294,0.023082,0.0427049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389149,0,0.0298176,0.0634001,0,0,0.017706,0,0,0.0484253,0.0383133,0.0395411,0.019335,0.0242367,0.0286224,0.0550262,0.0354661,0.048164,0.077893,0.0651633,0.059105,0.0541662,0.0549743,0.0557875,0.0162549,0.0323609,0.0176074,0.00862386,0.0839685,0,0.0256281,0,0.0169577,0,0,0.0183418,0,0,0.0344914,0.0410394,0.0334611,0.0127176,0.0134669,0.0488547,0.0234045,0.0677244,0.0875807,0.0623137,0.0293483,0.0591844,0.0346196,0.0354458,0.06146,0,0.0233527,0.0289314,0.00880913,0.0244853,0.027775,0,0,0,0
295,0.0230899,0.0426695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397788,0,0.0298236,0.0626289,0,0,0.0177105,0,0,0.0484212,0.0386595,0.0393755,0.0189147,0.0238715,0.0285745,0.0551214,0.0354314,0.0477737,0.0776169,0.065078,0.0591274,0.0542758,0.0549584,0.0557844,0.0155716,0.0323025,0.0176169,0.00853806,0.099984,0,0.0272537,0,0.0169404,0,0,0.0181282,0,0,0.0345904,0.040839,0.0304974,0.0127543,0.0135294,0.0484526,0.0232427,0.0683181,0.0884598,0.0628409,0.0299088,0.0597713,0.0349213,0.0362285,0.0620688,0,0.0234853,0.0291395,0.0088372,0.02447,0.027785,0,0,0,0
296,0.0229934,0.0426492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402918,0,0.0298378,0.0623356,0,0,0.0178407,0,0,0.0484086,0.038751,0.0392715,0.018618,0.0236674,0.0285258,0.0553398,0.0353116,0.0474767,0.0774184,0.0649422,0.0591398,0.0543335,0.0549672,0.0557577,0.015138,0.0321909,0.0175299,0.00855177,0.100618,0,0.0266108,0,0.0167254,0,0,0.0178588,0,0,0.0346933,0.0410392,0.0294772,0.012874,0.0137413,0.0479939,0.0230876,0.0691775,0.0891189,0.063133,0.0303599,0.0601521,0.0354275,0.0364712,0.0622276,0,0.02365,0.0292844,0.00889496,0.024391,0.0277682,0,0,0,0
297,0.0233126,0.0426096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412736,0,0.0296828,0.0605397,0,0,0.0177012,0,0,0.0482829,0.0386161,0.038906,0.0185391,0.023074,0.0287242,0.0552049,0.0351858,0.0470032,0.076942,0.0645265,0.059445,0.054651,0.0551887,0.0559262,0.0144151,0.032399,0.0175344,0.00851788,0.0954417,0,0.0264548,0,0.0166872,0,0,0.0174774,0,0,0.0346568,0.0416927,0,0.0155267,0.015432,0.0479817,0.0228362,0.0690889,0.0920477,0.0679472,0.0288712,0.0573057,0.0317374,0.0313343,0.0585702,0,0.0241015,0.0295332,0.00909038,0.0242715,0.0275123,0,0,0,0
298,0.0233182,0.0426294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418772,0,0.0296887,0.0604347,0,0,0.0177744,0,0,0.0483668,0.0387147,0.0388487,0.0183836,0.0229998,0.0286932,0.0552859,0.0351611,0.046714,0.0767928,0.0644728,0.0595444,0.0546228,0.0550389,0.0558286,0.0140241,0.0324247,0.0174887,0.0085749,0.0963867,0,0.0255315,0,0.0167936,0,0,0.0173477,0,0,0.0347133,0.0419275,0,0.0155426,0.0156184,0.0476567,0.0227515,0.069773,0.0926738,0.0679868,0.0291571,0.0579712,0.0323969,0.0319281,0.0592181,0,0.0241272,0.0297678,0.00928513,0.0241686,0.0274796,0,0,0,0
299,0.0233332,0.0426192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425006,0,0.0296957,0.0605577,0,0,0.0178427,0,0,0.0484628,0.0388835,0.0387651,0.0181878,0.0229191,0.0286731,0.0553603,0.0351869,0.046437,0.0767194,0.0644689,0.0596661,0.0546208,0.0549405,0.0557416,0.013674,0.0324242,0.0174754,0.00861625,0.0972807,0,0.0247297,0,0.0169304,0,0,0.0172326,0,0,0.0348649,0.0420983,0,0.0154921,0.0160513,0.0473341,0.0227079,0.0703688,0.093189,0.0678786,0.0296218,0.0586114,0.0329722,0.0325745,0.059911,0,0.0241183,0.0298881,0.00933404,0.0240487,0.0274105,0,0,0,0
300,0.0227887,0.0426277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426813,0,0.0297893,0.0621847,0,0,0.0182628,0,0,0.0487652,0.0394845,0.0389081,0.0177586,0.0230686,0.028647,0.0560858,0.0352203,0.0462139,0.0769604,0.0647344,0.0594313,0.0543944,0.0546247,0.0554692,0.0135919,0.03202,0.0173213,0.00881778,0.10157,0,0.0233484,0,0.0168176,0,0,0.0170636,0,0,0.0351766,0.0417882,0.0261247,0.0127293,0.0155856,0.0465065,0.0227213,0.0717375,0.0915918,0.063449,0.0322576,0.0619799,0.0370079,0.037705,0.063415,0,0.0238924,0.0299949,0.00933398,0.0238962,0.027641,0,0,0,0
301,0.0232912,0.0426251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433102,0,0.0295978,0.0601913,0,0,0.0178585,0,0,0.0484455,0.0395376,0.0385836,0.0176507,0.0222033,0.0287005,0.0556923,0.0352618,0.0457209,0.0772618,0.0644223,0.0594053,0.054746,0.054877,0.0557276,0.0132096,0.0323855,0.0174946,0.00863606,0.0974097,0,0.0242252,0,0.0171684,0,0,0.0168411,0,0,0.0352715,0.042522,0,0.0153527,0.0172073,0.0466436,0.0228336,0.0714747,0.09388,0.067694,0.0307495,0.0596776,0.0340825,0.0338127,0.0602621,0,0.0241307,0.030208,0.00942422,0.0238066,0.0270636,0,0,0,0
302,0.0222938,0.0426184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435858,0,0.0296517,0.0614517,0,0,0.0187591,0,0,0.0490404,0.0406542,0.0386712,0.0166706,0.0225024,0.0290608,0.0571219,0.0354108,0.0453631,0.0776372,0.0648979,0.0590324,0.0543929,0.0546342,0.0554686,0.0131137,0.0315403,0.0172001,0.00904118,0.0964414,0,0.0238615,0,0.0166703,0,0,0.0167067,0,0,0.0357219,0.0422424,0.0225845,0.0111138,0.016412,0.0451733,0.0226929,0.0721549,0.0900567,0.0615647,0.0350692,0.0653478,0.0405444,0,0.0671867,0,0.0238658,0.0303962,0.00946141,0.023809,0.02764,0,0,0,0
303,0.0223293,0.0423871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439096,0,0.0296041,0.0613307,0,0,0.0187986,0,0,0.0490287,0.0408798,0.0385995,0.0163491,0.0222593,0.0292029,0.0570855,0.0354844,0.0451548,0.077524,0.0649591,0.0589999,0.054389,0.0545324,0.0554289,0.0129657,0.0314251,0.0172672,0.00894791,0.0956093,0,0.0238231,0,0.0164067,0,0,0.0165213,0,0,0.0360938,0.0425204,0.0226993,0.0110274,0.0170462,0.0447422,0.022818,0.0726767,0.0903327,0.0614634,0.0356944,0.0656982,0.0407105,0,0.0677124,0,0.0239907,0.0304505,0.00930802,0.0240908,0.0273961,0,0,0,0
304,0.0242271,0.0420354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443432,0,0.0295396,0.0597205,0,0,0.0171783,0,0,0.0479463,0.0400244,0.0385016,0.0171489,0.0212774,0.0286003,0.0542163,0.0355822,0.0451506,0.0772267,0.0645468,0.0591553,0.0546936,0.0546574,0.0555623,0.0127427,0.0329573,0.0177652,0.00834097,0.0867965,0,0,0,0.0171429,0,0,0.0163279,0,0,0.0361397,0.0439343,0,0.0166198,0.0202046,0.0464124,0.0236383,0.0737031,0.0949279,0.0676636,0.0312207,0.0621734,0.0345978,0.0365806,0.0660002,0,0.0244501,0.0305036,0.00924298,0.0242986,0.0256516,0,0,0,0
305,0.0242287,0.0421197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047873,0,0.0324628,0.061208,0,0,0.0178825,0,0,0.0486935,0.0414029,0.0417469,0.0166372,0.0249781,0.0303334,0.0561489,0.0384668,0.0492388,0,0.0684048,0.0554516,0.0505846,0.0505709,0.0517843,0.0144604,0.0322617,0.0171911,0.00890124,0.0926862,0,0.0249257,0,0.0166994,0,0,0.0162346,0,0,0.035956,0.0435561,0.0238505,0.0123624,0.0191388,0.0433016,0.0225071,0.073585,0.0906581,0.0612567,0.0370882,0.0658647,0.0406242,0,0.0686848,0,0.0253216,0.0307806,0.00966086,0.0239819,0.0267759,0,0,0,0
306,0.0232137,0.0424002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441028,0,0.029737,0.0613159,0,0,0.0182181,0,0,0.0487861,0.0411119,0.0388601,0.0161166,0.0217132,0.0289181,0.0561166,0.0357289,0.0449837,0.0772923,0.0651386,0.0587571,0.0541775,0.0540957,0.0549556,0.0127638,0.0316811,0.0171618,0.00888302,0.0967867,0,0.0235376,0,0.0167811,0,0,0.0161082,0,0,0.0368835,0.0428872,0.0269529,0.012097,0.0185962,0.044084,0.0234577,0.0745073,0.0930057,0.0624114,0.0355167,0.0635645,0.0381223,0.0405557,0.0660863,0,0.0239748,0.0310026,0.00975124,0.0242741,0.0264883,0,0,0,0
307,0.0239492,0.0424464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446076,0,0.0295458,0.0599425,0,0,0.0175178,0,0,0.0483461,0.0406114,0.0387634,0.0164325,0.0207637,0.0290603,0.0547087,0.0355684,0.0450973,0.0769945,0.0646673,0.0589271,0.0545579,0.0543032,0.0551222,0.0126704,0.0322334,0.0174996,0.00856624,0.0905627,0,0.0256779,0,0.0170663,0,0,0.0157927,0,0,0.0369362,0.0436719,0,0.01513,0.0196916,0.0447777,0.0237696,0.0738928,0.0944738,0.0664026,0.0325941,0.0609791,0.0359825,0.036241,0.0633184,0,0.0240047,0.0313449,0.00989815,0.0241169,0.0256212,0,0,0,0
308,0.0232234,0.0425295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448207,0,0.0296224,0.0610772,0,0,0.018169,0,0,0.0488612,0.0417062,0.0391041,0.016008,0.0210164,0.0295024,0.055333,0.0356348,0.045151,0.0772085,0.0650542,0.0585919,0.0542412,0.0539689,0.0547769,0.0128096,0.0316455,0.0171649,0.00887405,0.0936569,0,0.0240909,0,0.0165527,0,0,0.0156868,0,0,0.0373364,0.0430799,0.0276019,0.0120712,0.0191978,0.0438448,0.023864,0.0755402,0.0933255,0.061877,0.0358714,0.0633707,0.0396601,0.0401462,0.0659746,0,0.0235239,0.0313959,0.0101071,0.0240095,0.0259083,0,0,0,0
309,0.0236349,0.0426271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448974,0,0.0297409,0.06149,0,0,0.0178659,0,0,0.0485953,0.0418984,0.0393291,0.0157185,0.020765,0.029213,0.0546282,0.035743,0.0450764,0.0772147,0.0651109,0.0584389,0.0541422,0.0538455,0.0546151,0.0128519,0.0318755,0.0174116,0.00866484,0.0846486,0,0,0,0.0167228,0,0,0.0153258,0,0,0.0375156,0.0430377,0.0277705,0.0120179,0.0201298,0.0437723,0.0242734,0.0762674,0.0938245,0.0618874,0.0359786,0.0644145,0.0393351,0.0408634,0.0680495,0,0.0234655,0.0316412,0.0101495,0.024084,0.0252671,0,0,0,0
310,0.0236044,0.0426986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044662,0,0.0299109,0.0617702,0,0,0.0178993,0,0,0.0486439,0.0406862,0.0396828,0.0157535,0.0206393,0.0292288,0.0545369,0.035837,0.0449324,0.0772568,0.0652758,0.0582381,0.0538689,0.0537266,0.0543609,0.0129565,0.031761,0.017412,0.00868123,0.0819981,0,0,0,0.0166788,0,0,0.0150821,0,0,0.0377907,0.0431597,0.0281194,0.0117357,0.020489,0.0436397,0.0246523,0.0764773,0.0936374,0.0614476,0.0361393,0.0646304,0.0385954,0.0407882,0.0682065,0,0.0233905,0.0318583,0.0103101,0.0241263,0.0250433,0,0,0,0
311,0.0235785,0.0426724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446075,0,0.0300239,0.0621697,0,0,0.0180597,0,0,0.0487471,0.0403497,0.0401,0.0156634,0.0204335,0.0293955,0.0542861,0.0358634,0.0448374,0.0772712,0.0651741,0.0580107,0.0536527,0.053704,0.0541367,0.0131443,0.0316298,0.0173629,0.00868332,0.0796052,0,0,0,0.0165919,0,0,0.0149091,0,0,0.0380886,0.0431015,0.0287709,0.0113723,0.0207261,0.0435057,0.0250494,0.0768684,0.0935888,0.0609321,0.0361826,0.0646472,0.0386253,0.0406561,0.0684683,0,0.0232875,0.0321161,0.0104621,0.0242921,0.0248828,0,0,0,0
312,0.0235264,0.0427094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446859,0,0.0301143,0.0625652,0,0,0.0181116,0,0,0.0488147,0.0407062,0.0405412,0.0155019,0.0202277,0.0296219,0.054103,0.0358405,0.044673,0.0773365,0.0650964,0.057828,0.0535123,0.0535605,0.0539375,0.0134492,0.0314676,0.0173802,0.00867242,0.0769295,0,0,0,0.0166405,0,0,0.0147661,0,0,0.0383406,0.0430995,0.0292064,0.0109646,0.0206202,0.0433721,0.0253647,0.0772622,0.093592,0.0605373,0.0362502,0.0646159,0.0385404,0.0404809,0.0686726,0,0.0231689,0.0322972,0.0105612,0.0243953,0.0246844,0,0,0,0
313,0.0235272,0.042818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445973,0,0.0302485,0.062945,0,0,0.0182553,0,0,0.0489541,0.0411582,0.0410303,0.0153762,0.0200593,0.0297766,0.0539446,0.0358328,0.0446229,0.077533,0.0651196,0.0576433,0.0533845,0.0530769,0.0537625,0.0138203,0.031354,0.0173419,0.00869524,0.0738755,0,0,0,0.0164513,0,0,0.0146216,0,0,0.038561,0.0432374,0.0290789,0.0105788,0.020591,0.0432436,0.0256061,0.0776833,0.0936559,0.0602507,0.0363455,0.0644305,0.0380864,0.0403855,0.0686966,0,0.0230519,0.0324565,0.0106395,0.0244024,0.0244274,0,0,0,0
