Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,
152,0.018297,0.0451818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329433,0,0.0255942,0.0571919,0,0,0.0162884,0,0,0.0483392,0.0301327,0.0405623,0.00812296,0.0159011,0.0335119,0.0580634,0.035246,0.0536901,0.076209,0.0609218,0.06462,0.0615047,0.0614285,0.061507,0.0303385,0.0349236,0.0188413,0.0103876,0.0451511,0,0.0213108,0.0705668,0.0170554,0,0,0.0187082,0,0,0.0367462,0.0456959,0.0435083,0.0165255,0.0263967,0.031089,0.0209489,0.0744658,0.0943533,0.0624139,0.022298,0.0568505,0.0355814,0.0352695,0.0594577,0.0164058,0.0269238,0.0336204,0.0140744,0.0229089,0.0301871,0,0,0,0
153,0.0181413,0.0451545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327681,0,0.0255021,0.057431,0,0,0.0164943,0,0,0.0483568,0.0299773,0.0403303,0.00809381,0.0159792,0.0334433,0.0587772,0.0351985,0.0539644,0.0762998,0.0609299,0.0647574,0.0617072,0.0615694,0.0615966,0.0303538,0.0348826,0.0187359,0.0102284,0.0449327,0,0.0211933,0.0704898,0.0170718,0,0,0.0186107,0,0,0.0367272,0.0459666,0.0438674,0.0164296,0.0258932,0.0313467,0.0209527,0.0747007,0.0948566,0.0629752,0.0219725,0.0567669,0.0353844,0.0350998,0.0592619,0.01663,0.0270259,0.0336163,0.0140409,0.0228342,0.0303143,0,0,0,0
154,0.0179449,0.0450991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327921,0,0.0254241,0.0581794,0,0,0.016686,0,0,0.0483983,0.029921,0.0401475,0.00804065,0.0160257,0.0333754,0.0594212,0.03518,0.0541947,0.0762971,0.0609658,0.0648801,0.0619604,0.0616745,0.0617411,0.0302456,0.0348678,0.0185753,0.0101343,0.0446014,0,0.0210998,0.0704979,0.0171298,0,0,0.0185442,0,0,0.0367006,0.0460771,0.0441832,0.0164124,0.0256308,0.0315677,0.0209127,0.0747984,0.0954703,0.0636275,0.0215588,0.0567314,0.0353534,0.0349323,0.0589138,0.0169054,0.0270938,0.0336624,0.0140363,0.0227858,0.0304751,0,0,0,0
155,0.0177226,0.0450244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328108,0,0.0253881,0.0598334,0,0,0.0168607,0,0,0.048417,0.02996,0.0399365,0.00806046,0.016047,0.0333614,0.0599886,0.0351215,0.0542963,0.0762435,0.0610061,0.0649571,0.0621726,0.0617254,0.061911,0.0301072,0.0348932,0.0184275,0.0100336,0.0441659,0,0.0209743,0.0706214,0.0171961,0,0,0.0184016,0,0,0.0366257,0.0459962,0.0444765,0.0164355,0.0252406,0.0316958,0.0209049,0.0748286,0.0961254,0.0642828,0.0210996,0.0566871,0.0353395,0.0347838,0.0587017,0.0172242,0.0271723,0.0336652,0.0140405,0.0227607,0.0306672,0,0,0,0
156,0.0175198,0.0449104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326907,0,0.0253961,0.0605643,0,0,0.0169223,0,0,0.0483773,0.0298931,0.0397223,0.0080491,0.0161163,0.033377,0.0604379,0.0349844,0.0543642,0.0762437,0.0610316,0.0650447,0.0622943,0.0617661,0.0619289,0.0300331,0.0348867,0.0183883,0.00992469,0.0436706,0,0.0208691,0.0706082,0.017283,0,0,0.0182432,0,0,0.0365701,0.0459271,0.0448411,0.016339,0.0248172,0.0317353,0.0209155,0.0749575,0.09671,0.0649767,0.0206644,0.0565626,0.0351895,0.0346307,0.0584648,0.0176336,0.0271754,0.0335439,0.0139703,0.0227475,0.0308623,0,0,0,0
157,0.0173434,0.044801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325188,0,0.0253819,0.0606657,0,0,0.0170422,0,0,0.0483482,0.0297148,0.0395282,0.00801902,0.0162654,0.0334103,0.0608431,0.0347995,0.054345,0.0761711,0.0609482,0.0650723,0.0623493,0.0618039,0.0619604,0.0299741,0.0348374,0.0184864,0.00977503,0.0431554,0,0.0207711,0.0704693,0.0173882,0,0,0.0184221,0,0,0.0366586,0.0458531,0.0452718,0.0161754,0.0245724,0.0315952,0.0208967,0.0754157,0.0972844,0.0656602,0.020294,0.0563656,0.0350192,0.0344487,0.0582233,0.0181004,0.0270391,0.0335273,0.0138196,0.0227571,0.0310275,0,0,0,0
158,0.0172141,0.0447617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323194,0,0.0254172,0.0607462,0,0,0.0172367,0,0,0.0484114,0.029503,0.0392799,0.00797842,0.0164515,0.0334599,0.0613664,0.0346346,0.0542976,0.0760829,0.06084,0.0651262,0.0623758,0.0618198,0.0620924,0.0298688,0.0347742,0.018713,0.00963327,0.0425256,0,0.0206318,0.0702842,0.0174629,0,0,0.0185065,0,0,0.0366448,0.0457119,0.0456769,0.0159722,0.0244302,0.0314466,0.0208013,0.0757592,0.0978396,0.0662929,0.0199866,0.0561363,0.0348736,0.0342135,0.0579932,0.0186276,0.0270539,0.0335272,0.0137182,0.0228055,0.0311273,0,0,0,0
159,0.0171455,0.0447705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321175,0,0.0255894,0.0607967,0,0,0.0174653,0,0,0.0483465,0.0294815,0.0389889,0.00790959,0.0166947,0.0337295,0.0619392,0.0345687,0.0542978,0.0761423,0.060846,0.0650906,0.0622935,0.0617344,0.0621428,0.0296844,0.0347805,0.0186868,0.00954707,0.0416632,0,0.0204271,0.0701033,0.0173637,0,0,0.0169976,0,0,0.0399098,0.0454872,0.0460545,0.0156217,0.0243749,0.0314273,0.020875,0.0758707,0.0983504,0.0668407,0.0196963,0.0559147,0.034784,0.0339271,0.0578059,0.0192356,0.0269092,0.0266954,0,0.0228024,0.0312684,0,0,0,0
160,0.0169948,0.0447957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321998,0,0.0254742,0.061039,0,0,0.0176274,0,0,0.0484633,0.0296521,0.0385299,0.00779834,0.0168204,0.0334272,0.0622889,0.0342279,0.0541851,0.0760497,0.0606334,0.0652747,0.0622734,0.0617753,0.0623403,0.0292428,0.0346572,0.0185631,0.00961178,0.040699,0,0.0201647,0.069723,0.0174313,0,0,0.0182929,0,0,0.0361785,0.0453687,0.0463694,0.0153673,0.0243584,0.031324,0.0203824,0.0759754,0.0987796,0.0673347,0.0196274,0.0556692,0.034756,0.0336546,0.0576717,0.019896,0.0271227,0.033238,0.01375,0.0229565,0.0313385,0,0,0,0
161,0.0169192,0.0447861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323312,0,0.0253545,0.0611239,0,0,0.0177791,0,0,0.0485324,0.0300154,0.0381644,0.00768825,0.0169984,0.0333387,0.0626698,0.0340276,0.0540467,0.0760451,0.060571,0.0652915,0.0619749,0.0619776,0.0623343,0.0287766,0.0345176,0.018406,0.00966025,0.0394959,0,0.01991,0.0693397,0.0173534,0,0,0.0181451,0,0,0.0362226,0.0452485,0.0467144,0.014949,0.0242835,0.0313858,0.0201702,0.076098,0.0991405,0.0677971,0.0196895,0.0555864,0.0346712,0.0334866,0.0576319,0.0207437,0.0271033,0.0333203,0.0136207,0.023056,0.0314537,0,0,0,0
162,0.0168444,0.044769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325235,0,0.0251876,0.0611915,0,0,0.017968,0,0,0.0486121,0.0298877,0.0378324,0.00755046,0.0172436,0.0332314,0.0630262,0.0338582,0.0538744,0.0760432,0.0605541,0.0652837,0.0617851,0.0620255,0.0622336,0.0283016,0.0343574,0.0184441,0.00959102,0.0381585,0,0.0196176,0.0689441,0.017269,0,0,0.0181374,0,0,0.036265,0.045134,0.0470121,0.0144532,0.024213,0.031494,0.0199995,0.0761571,0.0993954,0.068156,0.0196825,0.0556155,0.0345587,0.0333922,0.0576649,0.0219306,0.0270767,0.0333245,0.0135374,0.0231901,0.0315179,0,0,0,0
163,0.0167741,0.0447318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326362,0,0.0251166,0.0612355,0,0,0.0181815,0,0,0.0486559,0.029378,0.0375281,0.00741463,0.0175238,0.0331526,0.0632584,0.0337331,0.0536944,0.0760516,0.0605968,0.0652165,0.0616792,0.0619355,0.0621118,0.0278849,0.0342875,0.0184127,0.00952891,0.036791,0,0.0193338,0.0685292,0.0172148,0,0,0.0180916,0,0,0.0362737,0.0450141,0.0471913,0.0139044,0.0241566,0.0316693,0.0198702,0.0761262,0.0995091,0.0684162,0.0195449,0.0557067,0.0344522,0.0333204,0.0577352,0.0235222,0.0269939,0.0332808,0.013454,0.0232972,0.0316121,0,0,0,0
164,0.0170909,0.0447793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296024,0,0.0251974,0,0,0,0.0177654,0,0,0.048153,0.0247381,0.0382447,0.00719834,0.0181608,0.0312681,0.0616834,0.0331023,0.0554548,0.0769084,0.0594492,0.0652446,0.061681,0.0621478,0.0620422,0.0325267,0.0344575,0.0184949,0.00910998,0.036749,0,0.0193985,0.0600941,0.017761,0,0,0.0180873,0,0,0.0367175,0.0497666,0.0469521,0.00756009,0.0257849,0.0322692,0.0213509,0.0764912,0.100658,0.0699349,0.0212135,0.0549554,0.0339657,0.0328633,0.0572005,0.0233914,0.0263232,0.0330705,0.0129683,0.0235041,0.0305757,0,0,0,0
165,0.0166579,0.0446597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328346,0,0.0251803,0.061369,0,0,0.0183375,0,0,0.0486772,0.0291812,0.0371896,0.00739152,0.0180738,0.0331269,0.0635432,0.0336569,0.0534916,0.0761889,0.0608149,0.065134,0.0615378,0.0617173,0.0618768,0.0271627,0.0339623,0.0178895,0.00942008,0.0342096,0,0.0190684,0.0675903,0.0170998,0,0,0.0179265,0,0,0.0361724,0.0450973,0.0472059,0.0124732,0.0236623,0.0324762,0.0196696,0.0756802,0.0993891,0.0686643,0.0190333,0.0559069,0.034532,0.0333451,0.0581025,0.0284621,0.0266856,0.0330975,0.013271,0.0233017,0.0317499,0,0,0,0
166,0.0166134,0.0446594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333588,0,0.0252294,0.0613773,0,0,0.018475,0,0,0.0486229,0.0292284,0.0371233,0.0077082,0.0182658,0.0331262,0.0635376,0.0336837,0.0534378,0.0762696,0.060892,0.0650595,0.0613656,0.061705,0.0618507,0.0265743,0.0338214,0.0175813,0.00933107,0.0330963,0,0.0193036,0.0671691,0.0169987,0,0,0.0180049,0,0,0.0361447,0.045147,0.0475203,0.0117643,0.0230593,0.0330725,0.0195522,0.0752618,0.0990757,0.0687458,0.0187314,0.0560307,0.0347645,0.0335803,0.0583489,0.0319325,0.0265195,0.0329843,0.0131959,0.0233129,0.0317903,0,0,0,0
167,0.0166327,0.0446474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338398,0,0.0253115,0.0614764,0,0,0.0185378,0,0,0.0485994,0.029028,0.0371018,0.0079288,0.018449,0.0331125,0.0635212,0.0337365,0.0533218,0.0763795,0.0611499,0.0650364,0.0612083,0.0616812,0.0619257,0.0261145,0.0337301,0.017482,0.00916155,0.0321809,0,0.0196607,0.0666744,0.0168905,0,0,0.0180442,0,0,0.0361316,0.045078,0.0481209,0.0110283,0.0224035,0.0337046,0.0194372,0.0748482,0.0986521,0.0687363,0.0184224,0.0564695,0.0349132,0.0338894,0.0588951,0.0356075,0.0263247,0.0328517,0.0130646,0.0233275,0.0317694,0,0,0,0
168,0.016695,0.0446412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340424,0,0.0253757,0.0616162,0,0,0.0185792,0,0,0.0485429,0.0287259,0.0370644,0.00813611,0.0186132,0.0330771,0.0635249,0.033789,0.0531841,0.0764769,0.0613769,0.0649752,0.0610593,0.0616099,0.0619124,0.0256039,0.0336939,0.0173757,0.00899053,0.0311479,0,0.0200377,0.0661914,0.0167563,0,0,0.0181184,0,0,0.0361134,0.0450312,0.0490238,0.0103943,0.0217544,0.0343187,0.0193699,0.0743624,0.0981754,0.0686634,0.0180751,0.0570181,0.0350885,0.0342401,0.0596352,0.0395892,0.0261013,0.0327073,0.0129378,0.0233096,0.0316751,0,0,0,0
169,0.0168306,0.0446371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342636,0,0.0254525,0.0617421,0,0,0.0185999,0,0,0.0484322,0.028425,0.0370399,0.00833764,0.0188171,0.0330321,0.0635441,0.0338415,0.0530234,0.0765826,0.0615265,0.0648702,0.0609085,0.06151,0.0618047,0.0250505,0.033665,0.0172735,0.00883572,0.0298759,0,0.0202849,0.0657674,0.0166179,0,0,0.01818,0,0,0.0360495,0.045058,0.049981,0.00969576,0.0210463,0.0348384,0.0192721,0.0738738,0.0977006,0.068576,0.017628,0.0573,0.0352444,0.0344937,0.0601473,0.0437192,0.0258631,0.0326377,0.0129369,0.0232466,0.0315439,0,0,0,0
170,0.0170269,0.0446263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034553,0,0.0255173,0.0618662,0,0,0.018623,0,0,0.0483506,0.0282239,0.0370072,0.0085737,0.0189307,0.0329606,0.063446,0.033879,0.0528163,0.0766891,0.0616662,0.0647495,0.060706,0.0614232,0.0615367,0.0244885,0.0336507,0.0171544,0.00869342,0.0286345,0,0.0205063,0.0654063,0.0164661,0,0,0.0182462,0,0,0.0360086,0.0450987,0.0508998,0.00900143,0.0202374,0.0353211,0.0191633,0.073408,0.0972464,0.0684589,0.0171421,0.0574654,0.0353218,0.0345999,0.060389,0.0478995,0.0256613,0.0325426,0.0129085,0.0231738,0.0313741,0,0,0,0
171,0.0172698,0.044692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349026,0,0.0255688,0.062031,0,0,0.0186134,0,0,0.0482995,0.0281863,0.0370101,0.0088149,0.0191063,0.0328037,0.0632706,0.0339168,0.0525929,0.0767985,0.0617968,0.0646495,0.0604319,0.0613569,0.0614668,0.0238689,0.033595,0.0170734,0.00857295,0.0276045,0,0.0207746,0.0650567,0.0163564,0,0,0.0183332,0,0,0.0359992,0.0451102,0.0518078,0.00836002,0.0194295,0.0358446,0.0191505,0.0729425,0.0968218,0.0684427,0.0167456,0.0576751,0.0353641,0.0346625,0.0605506,0.0520028,0.0255256,0.0324431,0.0128053,0.0232003,0.0311477,0,0,0,0
172,0.0175406,0.0447712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353414,0,0.0256302,0.0622667,0,0,0.0186544,0,0,0.048277,0.0282861,0.0370208,0.00908105,0.0193382,0.0325431,0.0630303,0.0340378,0.052312,0.0768844,0.0619261,0.0645856,0.060136,0.0612831,0.0616031,0.0231941,0.0335279,0.0170151,0.00849116,0.0268721,0,0.0211247,0.0647099,0.016295,0,0,0.0183894,0,0,0.0359503,0.0450465,0.0526852,0.00779706,0.0187978,0.0363535,0.0192048,0.0724407,0.0963735,0.0685699,0.0164863,0.0578773,0.0353223,0.0348209,0.0607036,0.0559769,0.0254463,0.0323925,0.0127471,0.0234056,0.0309162,0,0,0,0
173,0.0178313,0.0448551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359961,0,0.0256906,0.0623695,0,0,0.018659,0,0,0.0482408,0.0283554,0.036888,0.00945403,0.0195712,0.0322376,0.0627525,0.0341987,0.0520196,0.0769791,0.0620917,0.0645355,0.0600801,0.0611142,0.0615558,0.0223253,0.0334667,0.0169917,0.00841026,0.0264312,0,0.0213522,0.064381,0.0162296,0,0,0.0184965,0,0,0.0359163,0.0448616,0.0535166,0.00724293,0.018166,0.0368274,0.0192261,0.071947,0.0958883,0.068487,0.0163072,0.0580348,0.0352688,0.0351636,0.0607924,0.0596771,0.0253022,0.0323714,0.0127321,0.0235482,0.0306734,0,0,0,0
174,0.0181386,0.0449258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367992,0,0.025583,0.0619801,0,0,0.01861,0,0,0.0481806,0.0283729,0.0367904,0.00985989,0.019767,0.0319414,0.0625092,0.0341826,0.0517347,0.0770964,0.062312,0.0644381,0.0599617,0.0609573,0.06146,0.0214092,0.0335238,0.0170159,0.00834638,0.0263091,0,0.0214265,0.0639688,0.0161541,0,0,0.0186849,0,0,0.0359373,0.0445806,0.054278,0.00664506,0.0175389,0.0373805,0.0192081,0.0713349,0.095374,0.0683584,0.0161892,0.0581995,0.0352979,0.0351417,0.0609768,0.063175,0.0251459,0.0323925,0.0127006,0.0236219,0.0304002,0,0,0,0
175,0.0184733,0.044994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375182,0,0.0255331,0.0612803,0,0,0.0184894,0,0,0.0480463,0.0283107,0.0367528,0.0101652,0.0199746,0.0317242,0.062332,0.0341522,0.0514732,0.0772259,0.0623836,0.0643171,0.0596877,0.0608169,0.0614272,0.020591,0.033643,0.0170242,0.00835682,0.0264738,0,0.0215028,0.0634655,0.0160056,0,0,0.0188738,0,0,0.0359203,0.0442211,0.055062,0.00610046,0.0169885,0.0380462,0.0192161,0.0706302,0.0948053,0.0681629,0.0162404,0.0583447,0.0353514,0.0350641,0.0612021,0.0662941,0.0249865,0.0324052,0.0126928,0.0236821,0.0300829,0,0,0,0
176,0.0188257,0.0451225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381637,0,0.0255198,0.0620585,0,0,0.0183888,0,0,0.0478722,0.0282528,0.0367157,0.0101723,0.0200601,0.0317207,0.0621502,0.0342596,0.0511829,0.0772747,0.0624303,0.0642388,0.0593014,0.0607293,0.0613649,0.0198438,0.0336777,0.0169073,0.00846954,0.0268887,0,0.021721,0.0631307,0.0158461,0,0,0.0188458,0,0,0.0357932,0.0437378,0.0559275,0.00571603,0.0163953,0.0386336,0.0192364,0.0701292,0.0942105,0.0678277,0.0162726,0.0585138,0.0353239,0.0350188,0.0614234,0.069298,0.0248744,0.0323064,0.0126816,0.0238605,0.0297672,0,0,0,0
177,0.0192085,0.0452362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386999,0,0.0256189,0.0623242,0,0,0.0182779,0,0,0.0477849,0.0281203,0.0366545,0.0103611,0.0200866,0.0318484,0.0617874,0.0344243,0.0508998,0.0772852,0.0624813,0.0641774,0.0589935,0.0606461,0.0612471,0.0191331,0.033679,0.0169134,0.00848274,0.0274157,0,0.0219389,0.0628246,0.0157237,0,0,0.0188687,0,0,0.0357069,0.043377,0.0567234,0.00538817,0.0157076,0.0392506,0.019317,0.0696341,0.0935874,0.067601,0.0162968,0.0587763,0.0353509,0.0350672,0.0617881,0.0718553,0.0247365,0.0322061,0.0126506,0.0240474,0.0294143,0,0,0,0
178,0.0196109,0.0452941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391396,0,0.0258417,0.0631175,0,0,0.0181469,0,0,0.0476783,0.0281955,0.0366215,0.0103824,0.0202597,0.0318482,0.0611448,0.0346025,0.0506508,0.077332,0.0625807,0.0640487,0.0589927,0.060525,0.0611599,0.0184872,0.0337463,0.0170301,0.00840492,0.0279633,0,0.0221371,0.0626807,0.0156349,0,0,0.0189366,0,0,0.0356098,0.0430383,0.0574266,0.00519799,0.0150721,0.0398141,0.019392,0.0690136,0.0929305,0.0673646,0.016355,0.0589893,0.0353723,0.0351568,0.0622391,0.0738923,0.0245258,0.0321422,0.0127239,0.024212,0.0290599,0,0,0,0
179,0.0207691,0.0454995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357583,0,0.0260343,0,0,0,0.0173396,0,0,0.0469816,0.0232221,0.0377276,0.0157921,0.020352,0.0294296,0.0581474,0.0342381,0.0525355,0.0782653,0.0614278,0.0639407,0.059051,0.0608189,0.0611954,0.0224795,0.0343961,0.017453,0.00803128,0.0273906,0,0.0218532,0.0545307,0.0161578,0,0,0.0191961,0,0,0.0359499,0.0481489,0.0562436,0.00876221,0.0155416,0.0405227,0.0211936,0.0677975,0.0926671,0.0684231,0.0174925,0.0590232,0.0355386,0.0354833,0.0624249,0.0725207,0.0236436,0.031862,0.0124478,0.0249039,0.0270962,0,0,0,0
180,0.0204333,0.0453251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380362,0,0.0252673,0.063057,0,0,0.01809,0,0,0.0468567,0.0282319,0.0368815,0.0119596,0.0202758,0.0307791,0.0590372,0.0344497,0.0496743,0.0770064,0.0624635,0.0643017,0.0593298,0.0609143,0.0615449,0.0193347,0.0339514,0.0179267,0.00877505,0.024307,0,0.0265827,0.0611561,0.0160932,0,0,0.0184905,0,0,0.03611,0.0431543,0.0610637,0.00526425,0.0176651,0.0415949,0.0202302,0.0685138,0.0932594,0.0683014,0.0142645,0.0586709,0.0342862,0.0355637,0.0633213,0.0655914,0.0241044,0.0310275,0.0133518,0.0242963,0.027923,0,0,0,0
181,0.0213415,0.0455933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367984,0,0.0259738,0,0,0,0.0170459,0,0,0.0468858,0.0238645,0.0377484,0.0171081,0.020591,0.0293085,0.057872,0.034486,0.0520652,0.0784035,0.061797,0.0637765,0.0588543,0.0607011,0.0610774,0.0212432,0.0346329,0.0177565,0.00782457,0.0278211,0,0.0217379,0.0543566,0.0161104,0,0,0.0193019,0,0,0.0358649,0.0474396,0.0565369,0.00909591,0.0146896,0.0416646,0.0213488,0.066842,0.0913199,0.0677818,0.018125,0.0592989,0.0352198,0.0357397,0.0629083,0.0739547,0.0233382,0.0314364,0.0119933,0.0252486,0.0264387,0,0,0,0
182,0.0208604,0.0453237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038857,0,0.0252181,0.0639239,0,0,0.0178865,0,0,0.0469349,0.0290165,0.0368588,0.0133911,0.0203571,0.0306887,0.0590992,0.0343415,0.0489206,0.0770536,0.0628309,0.0642349,0.0592234,0.0608973,0.0614964,0.0183642,0.0341693,0.0182884,0.00862887,0.0241877,0,0.0266945,0.0607469,0.0160434,0,0,0.0185141,0,0,0.0359551,0.0423539,0.0611263,0.0049045,0.0172346,0.0427892,0.0202341,0.0678043,0.0922493,0.0675972,0.0151375,0.0588265,0.0337875,0.0356519,0.0637089,0.0661156,0.0239232,0.0306265,0.0129908,0.0245009,0.027341,0,0,0,0
183,0.0211223,0.0452609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398105,0,0.0251907,0.0645818,0,0,0.0180747,0,0,0.0467498,0.0291545,0.0370034,0.0138492,0.020598,0.0302993,0.0584939,0.0343241,0.0485439,0.0771868,0.0629662,0.0640543,0.0589852,0.0605677,0.0611842,0.0174591,0.0340092,0.0186292,0.00859903,0.0242557,0,0.0265621,0.0608815,0.016225,0,0,0.0180426,0,0,0.035962,0.0421146,0.0608336,0.00554231,0.0170123,0.0434465,0.0203495,0.0677749,0.091812,0.0670003,0.0158914,0.0587688,0.0336585,0.035543,0.0637254,0.0663562,0.0239445,0.0303121,0.0132374,0.0245436,0.0268482,0,0,0,0
184,0.0214132,0.0450579,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402467,0,0.0251891,0.0654207,0,0,0.017963,0,0,0.0466544,0.0295122,0.0369102,0.0139109,0.0204768,0.0302088,0.0580028,0.0344907,0.0476216,0.0769796,0.0630451,0.0640079,0.058788,0.0605077,0.061168,0.0169301,0.034081,0.0187185,0.00867364,0.0243507,0,0.0265661,0.0614409,0.016215,0,0,0.0179479,0,0,0.0357539,0.0418205,0.0605042,0.00569462,0.0168818,0.0439937,0.0202898,0.0674407,0.0913462,0.0666339,0.0163495,0.0587882,0.03355,0.0353836,0.0636702,0.0657392,0.0239028,0.0303673,0.0134267,0.024528,0.0265959,0,0,0,0
185,0.0216593,0.0450985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407227,0,0.0251372,0.0659811,0,0,0.0178376,0,0,0.0466244,0.0298948,0.0368858,0.0139648,0.020408,0.0301774,0.0576277,0.0346358,0.0472973,0.0766184,0.0631546,0.0638777,0.0585224,0.0603997,0.0611446,0.0164766,0.0341949,0.018723,0.00863387,0.0243902,0,0.0263281,0.0614865,0.0160628,0,0,0.0184373,0,0,0.0358385,0.0414436,0.060103,0.00586779,0.0168305,0.0444862,0.020262,0.0672917,0.0908931,0.0664261,0.016729,0.0589055,0.0334419,0.035239,0.0635921,0.0651413,0.0238433,0.030747,0.0136861,0.0246388,0.026307,0,0,0,0
186,0.021883,0.0452653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413314,0,0.0250459,0.0664132,0,0,0.0176729,0,0,0.0465288,0.0303425,0.0368956,0.0139935,0.0204412,0.0301099,0.057372,0.0347176,0.0472018,0.0765874,0.0632672,0.0636331,0.058651,0.0602559,0.0611501,0.0159787,0.034286,0.0187821,0.00854076,0.0242029,0,0.0261212,0.0613327,0.0159947,0,0,0.0184444,0,0,0.0357602,0.041069,0.0599092,0.00604243,0.0167952,0.0450245,0.0202023,0.0672328,0.0904709,0.066009,0.0170879,0.0589303,0.0334673,0.035212,0.0635665,0.0648954,0.0237462,0.0302832,0.0132178,0.0248012,0.0260255,0,0,0,0
187,0.022098,0.04533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417098,0,0.0249977,0.0667836,0,0,0.0176595,0,0,0.0464585,0.0309665,0.0368202,0.0139713,0.0204336,0.0300684,0.0572173,0.0348133,0.0472497,0.0766119,0.0633833,0.0635051,0.0587111,0.0602124,0.0610543,0.0155314,0.0344006,0.0188366,0.00839049,0.0242328,0,0.026204,0.061323,0.016071,0,0,0.0183819,0,0,0.0355996,0.0407234,0.0597493,0.00615031,0.0166719,0.0455583,0.0201386,0.0669644,0.0900382,0.0657435,0.0174924,0.0588692,0.0334879,0.0352428,0.0635573,0.0643691,0.0236089,0.0295317,0.0124819,0.0249045,0.0258768,0,0,0,0
188,0.0223329,0.04539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421042,0,0.0249215,0.0671811,0,0,0.0176532,0,0,0.0464035,0.0315091,0.0368033,0.0139908,0.0204312,0.0300322,0.0570328,0.0349619,0.0468326,0.0766128,0.0634681,0.0634598,0.0586312,0.060136,0.0609253,0.0151244,0.0345214,0.018834,0.00831338,0.024419,0,0.0261304,0.0612849,0.0161611,0,0,0.0182597,0,0,0.0353874,0.0404633,0.0593608,0.00623991,0.0166536,0.046038,0.0200941,0.0666988,0.0896503,0.065584,0.0179252,0.0588186,0.0335033,0.0352359,0.0635813,0.0634204,0.0234715,0.0291555,0.0122269,0.0249923,0.0257017,0,0,0,0
189,0.0225568,0.0454327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424104,0,0.0248433,0.0674467,0,0,0.0175397,0,0,0.046366,0.032093,0.036794,0.0142064,0.0203429,0.0300105,0.0569232,0.0351253,0.0467235,0.076542,0.0636013,0.06343,0.0585086,0.0601025,0.0608215,0.0147982,0.0346198,0.0188241,0.00833423,0.0244679,0,0.0259924,0.0612499,0.0160899,0,0,0.018411,0,0,0.035221,0.0402186,0.0590398,0.00628839,0.0169002,0.0464195,0.0201118,0.0664643,0.089322,0.0654659,0.0179883,0.0589346,0.033612,0.035283,0.0636554,0.0627685,0.0233312,0.0290294,0.012251,0.0250697,0.0255648,0,0,0,0
