Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
182,0.0222598,0.0443074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465451,0,0.0271364,0.0606082,0,0,0.0184035,0,0,0.053583,0.0290837,0.0405817,0.0175796,0.0281118,0.0380454,0.0429856,0.0350202,0.0497608,0.0749489,0.0613076,0.0671731,0.063331,0.0639719,0.06386,0.0149483,0.0427401,0.0142504,0.0136151,0.0394711,0,0.0156696,0.0660495,0.0159241,0,0,0.017826,0,0,0.0344545,0.0484139,0.0358306,0.00575862,0.033918,0.0395223,0.0320201,0.0659848,0.0823928,0.0583556,0.0315582,0.0606999,0.0438205,0.0429181,0.0641512,0.0139504,0.0193362,0.0175001,0.0123785,0.0279178,0.0350991,0,0,0
183,0.0223017,0.0443141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478796,0,0.0269332,0.0608745,0,0,0.0185248,0,0,0.0535856,0.0292024,0.0402417,0.0174399,0.0290399,0.0379312,0.0430902,0.0352246,0.0492648,0.0748562,0.0613981,0.0671207,0.0632467,0.0636876,0.0637205,0.0134969,0.042629,0.0141715,0.0136453,0.0385604,0,0.016334,0.0657066,0.0160116,0,0,0.0179279,0,0,0.0343776,0.0486602,0.0351972,0.00584193,0.0338391,0.0395167,0.0319572,0.0659594,0.0825666,0.0583176,0.0316808,0.0606935,0.0435849,0.0427697,0.0642606,0.0142617,0.0193069,0.0178204,0.0122763,0.0279105,0.0352545,0,0,0
184,0.0223136,0.0443431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486507,0,0.0266223,0.0611285,0,0,0.0186249,0,0,0.0536589,0.0292805,0.0399389,0.0173661,0.029843,0.0378551,0.0432233,0.0354414,0.0488268,0.0747743,0.0614344,0.067057,0.0631138,0.0634775,0.0633703,0.0125108,0.0425336,0.014071,0.0137574,0.03767,0,0.0170718,0.0653591,0.0160869,0,0,0.0180611,0,0,0.0342933,0.0488481,0.0344677,0.00590693,0.0336434,0.039468,0.0319256,0.0659755,0.082675,0.0583098,0.0313481,0.0607342,0.0432825,0.0426536,0.0644222,0.0145624,0.0194351,0.0181161,0.0122033,0.0279164,0.0353921,0,0,0
185,0.0222958,0.0443664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492049,0,0.0268073,0.0613188,0,0,0.0187114,0,0,0.0537181,0.0292643,0.039663,0.0173322,0.030321,0.0378038,0.0433847,0.0355884,0.0484625,0.0746716,0.0613374,0.0670099,0.0629896,0.0633793,0.0631643,0.0118589,0.0424619,0.0140089,0.0138346,0.0368459,0,0.0177689,0.0650765,0.0161322,0,0,0.0181983,0,0,0.0342188,0.0488835,0.0339032,0.00600509,0.0335125,0.039422,0.0319302,0.0660363,0.0826591,0.0582286,0.0312024,0.0607608,0.042979,0.0424722,0.0645718,0.01495,0.0195275,0.0185658,0.0120604,0.0278991,0.0355502,0,0,0
186,0.0222885,0.0443421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496761,0,0.0271611,0.0613821,0,0,0.0187301,0,0,0.0538479,0.0291504,0.0395229,0.0173242,0.0306066,0.0377946,0.0435204,0.0355708,0.0482077,0.0745341,0.0611014,0.0669714,0.0628684,0.0633064,0.0631024,0.0114791,0.0424053,0.0139754,0.013954,0.0361104,0,0.0184199,0.0648884,0.0161659,0,0,0.0183828,0,0,0.0341581,0.0488044,0.0334576,0.00615492,0.0334947,0.0394114,0.0319283,0.0661157,0.0828867,0.0581267,0.0311471,0.060746,0.0427397,0.0423272,0.0646756,0.0153693,0.0193073,0.019059,0.0117889,0.0278612,0.0356797,0,0,0
187,0.0223092,0.0443143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496614,0,0.02695,0.0612069,0,0,0.0187499,0,0,0.0539597,0.028983,0.0396149,0.0173583,0.0307197,0.0378075,0.0436606,0.0353923,0.0481071,0.074417,0.0607725,0.066916,0.0627455,0.0632367,0.0630251,0.0114041,0.0422918,0.0139503,0.0140579,0.0354922,0,0.0190528,0.0648091,0.0162187,0,0,0.0185591,0,0,0.0341487,0.0485938,0.033111,0.00632761,0.0334167,0.0393632,0.0318707,0.0661435,0.0831281,0.0580573,0.0310568,0.060654,0.0424603,0.0421971,0.0647428,0.0157234,0.0192019,0.0195617,0.0115731,0.0278475,0.0357702,0,0,0
188,0.0223198,0.0443054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495141,0,0.0267495,0.0609537,0,0,0.0188568,0,0,0.0540406,0.0287503,0.0397887,0.0174494,0.0306857,0.0378425,0.0438687,0.0351071,0.0481493,0.0742934,0.060512,0.0668921,0.0627197,0.0632256,0.0629987,0.0114299,0.0421655,0.0139156,0.0141535,0.0349544,0,0.0197569,0.0648436,0.0162213,0,0,0.0187361,0,0,0.0341678,0.0483142,0.032775,0.00650317,0.0333248,0.0392741,0.0317516,0.0662685,0.0830459,0.0580699,0.0309312,0.0606168,0.0420844,0.0420003,0.0648093,0.0160826,0.0192889,0.020039,0.011394,0.0278659,0.0358822,0,0,0
189,0.0222453,0.0443402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493276,0,0.0265617,0.060961,0,0,0.0189617,0,0,0.0541084,0.0284722,0.0397653,0.0175533,0.0304646,0.0379098,0.04409,0.0347652,0.0482878,0.0741354,0.0605366,0.0669489,0.0628008,0.0633031,0.0630894,0.0114832,0.042067,0.0138242,0.0142591,0.0344164,0,0.0205319,0.0649921,0.0161859,0,0,0.0188926,0,0,0.0341838,0.0480049,0.0324238,0.00664021,0.0331981,0.0391503,0.0316495,0.0663984,0.0829671,0.0580875,0.030821,0.0606316,0.0416216,0.0417396,0.0648814,0.0165578,0.0193683,0.0204829,0.0112393,0.0279485,0.0359838,0,0,0
190,0.0221927,0.0443988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488054,0,0.0266674,0.0607397,0,0,0.0189077,0,0,0.0541947,0.0282384,0.0394569,0.0176354,0.0300771,0.0380326,0.0443265,0.0344913,0.0485072,0.0740378,0.0604435,0.0670302,0.0629243,0.0634102,0.063236,0.0117527,0.0420311,0.013702,0.0143737,0.033599,0,0.0215912,0.0653204,0.0161245,0,0,0.0190283,0,0,0.0341698,0.0476398,0.0319145,0.00692652,0.0330746,0.0389638,0.0315357,0.0665574,0.0831634,0.0579837,0.030689,0.0606894,0.0412824,0.0415254,0.0650528,0.0174243,0.0194182,0.0209946,0.0110093,0.0279978,0.0360192,0,0,0
191,0.0222102,0.0444525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468758,0,0.0249742,0.060938,0,0,0.0188058,0,0,0.0542208,0.0274672,0.038931,0.0176473,0.0288384,0.0381086,0.0444125,0.0344033,0.0487959,0.0739454,0.0604176,0.0672725,0.0634168,0.0633187,0.0631194,0.0148403,0.0419797,0.0136402,0.0144374,0.0332232,0,0.0225864,0.065149,0.0160462,0,0,0.0191053,0,0,0.0341564,0.0479864,0.0315432,0.00730406,0.0329771,0.03888,0.0314019,0.066651,0.0833137,0.0580153,0.0309529,0.0607401,0.0411209,0.0413726,0.0652029,0.0179273,0.0194346,0.0214911,0.0108384,0.0278234,0.0359556,0,0,0
192,0.0221059,0.0445395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461295,0,0.024855,0.0605965,0,0,0.0187855,0,0,0.0543316,0.0272259,0.0382878,0.0178189,0.0280581,0.0382619,0.0446693,0.034207,0.0491947,0.0739877,0.0602243,0.0673354,0.0633758,0.0633551,0.0630184,0.0155993,0.0417981,0.0135756,0.0144901,0.0333339,0,0.0226124,0.065379,0.0159445,0,0,0.019219,0,0,0.034164,0.0478278,0.0316908,0.00750542,0.0327675,0.0387111,0.0311866,0.066721,0.0834493,0.0579843,0.0308278,0.0606363,0.0410541,0.0412498,0.0650708,0.0178702,0.01952,0.0218864,0.0107267,0.0274845,0.036013,0,0,0
193,0.0219226,0.0446451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458148,0,0.0263321,0.0598878,0,0,0.018695,0,0,0.054559,0.0275201,0.0376733,0.0180925,0.0279928,0.038454,0.0450866,0.0339342,0.049599,0.0741699,0.0599575,0.0671494,0.06307,0.0635457,0.0630711,0.0141809,0.0416158,0.0134631,0.0145762,0.0333019,0,0.0225764,0.0658999,0.0158371,0,0,0.0192567,0,0,0.0341611,0.0470248,0.0318922,0.00762348,0.0325491,0.0384831,0.0310061,0.0667838,0.0836046,0.0579289,0.0304667,0.0604872,0.0408571,0.0410803,0.0648857,0.0179831,0.0196043,0.0222137,0.0106532,0.0273721,0.036199,0,0,0
194,0.0218169,0.0447634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443365,0,0.0255599,0.0598468,0,0,0.0186395,0,0,0.0546807,0.0274405,0.0372212,0.0181623,0.0272999,0.0385928,0.0454125,0.0337698,0.049921,0.0742726,0.0598775,0.0670144,0.0631012,0.0635001,0.0629428,0.0154274,0.0414765,0.0133803,0.0146432,0.0334305,0,0.0225969,0.0660435,0.015702,0,0,0.0192978,0,0,0.034146,0.0467373,0.0320892,0.00802522,0.0323241,0.0383872,0.0308785,0.066841,0.0837357,0.0579618,0.0304916,0.0604016,0.0406898,0.0409447,0.0647115,0.0179389,0.0196574,0.0225063,0.0106126,0.0274015,0.0363122,0,0,0
195,0.0217201,0.0448657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430622,0,0.0252053,0.0597799,0,0,0.0186039,0,0,0.0548682,0.0273664,0.0369402,0.0181213,0.0265935,0.0387188,0.0457198,0.0335998,0.0501959,0.0743127,0.0598318,0.0668696,0.0630741,0.0634856,0.0628928,0.0167149,0.0413239,0.0133274,0.0147536,0.0336095,0,0.0225659,0.0661837,0.0155322,0,0,0.0194218,0,0,0.0342134,0.0465357,0.0322498,0.00830258,0.0320032,0.0383151,0.030711,0.0669033,0.0838414,0.0579872,0.0306799,0.0603319,0.0405271,0.0408035,0.0645082,0.0178308,0.0196922,0.0228063,0.0105721,0.0274741,0.0364254,0,0,0
196,0.0216189,0.0449175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420339,0,0.0253162,0.0596486,0,0,0.0185962,0,0,0.05504,0.027247,0.0367099,0.0181263,0.0259988,0.0388376,0.0460502,0.0334789,0.0504213,0.0743371,0.0598027,0.0667511,0.0629759,0.0635633,0.0629554,0.0179582,0.0411404,0.0132599,0.0148624,0.0338142,0,0.0224868,0.0662712,0.0153261,0,0,0.0195849,0,0,0.0343248,0.0463908,0.0323442,0.00847009,0.0317154,0.0382416,0.0304469,0.0670142,0.0839614,0.0580051,0.0306277,0.0602751,0.0403379,0.0406669,0.064387,0.0176885,0.0196911,0.0231474,0.0103285,0.027522,0.0365729,0,0,0
197,0.0215215,0.0449687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412281,0,0.0254551,0.0595501,0,0,0.0185921,0,0,0.0551604,0.0271613,0.0363311,0.0181738,0.0254945,0.0389347,0.0463949,0.0334574,0.0505107,0.0743842,0.0595887,0.0666339,0.0627925,0.063654,0.0630406,0.0191011,0.0409313,0.0131581,0.0148979,0.0340625,0,0.0223812,0.0662771,0.0151288,0,0,0.0197344,0,0,0.0343541,0.0463078,0.0324008,0.00861088,0.0314762,0.0381331,0.0301399,0.0671172,0.0841504,0.0580112,0.0305637,0.0601992,0.0401591,0.0406,0.0642994,0.0175112,0.0196841,0.0235385,0.0100965,0.0275682,0.0367432,0,0,0
198,0.0214225,0.0450826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407915,0,0.0247705,0.0595515,0,0,0.0179461,0,0,0.0550757,0.0270747,0.035945,0.0181699,0.0249682,0.039058,0.0470568,0.0335353,0.0504668,0.0744327,0.0591487,0.0664442,0.0628123,0.0636079,0.0629601,0.0199004,0.0404471,0.0139654,0.0132824,0.0347169,0,0.0221552,0.0662307,0.0149094,0,0,0.019747,0,0,0.0344386,0.0462375,0.0323532,0.00884913,0.0310131,0.038023,0.0297481,0.0671837,0.0843514,0.0581202,0.0305562,0.0601781,0.0400665,0.0407128,0.0642285,0.0170783,0.0197653,0.0239444,0.00999155,0.0276076,0.0369281,0,0,0
199,0.0213225,0.0451827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040386,0,0.0242036,0.0596389,0,0,0.0179822,0,0,0.0552931,0.027058,0.0354108,0.0181203,0.0244919,0.0390824,0.0473074,0.033593,0.0505223,0.0744394,0.0589747,0.0663635,0.0629368,0.0635276,0.0628606,0.0204528,0.0404419,0.0136765,0.0136942,0.0349417,0,0.0220948,0.0661525,0.0147284,0,0,0.0198417,0,0,0.0344233,0.0463193,0.0324364,0.00908128,0.0308544,0.0379186,0.0294056,0.067282,0.0845188,0.0581662,0.0306007,0.0601232,0.0399245,0.0405991,0.064141,0.0169119,0.0199216,0.0241815,0.00999419,0.0276431,0.0370615,0,0,0
200,0.021185,0.0452672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04015,0,0.0239211,0.0597111,0,0,0.0179334,0,0,0.0555037,0.0270595,0.0347994,0.0180214,0.0239916,0.0390696,0.0474981,0.0335669,0.0505901,0.0744176,0.058941,0.0664509,0.0631478,0.0634779,0.0628557,0.0208702,0.0403833,0.0135321,0.0140207,0.0353491,0,0.0219043,0.0660601,0.0145992,0,0,0.0198131,0,0,0.0343453,0.0463901,0.0324589,0.00936234,0.0305091,0.0378132,0.0290117,0.0673768,0.0846561,0.0582041,0.0308167,0.0601467,0.0397999,0.0402557,0.0640713,0.0166315,0.0200587,0.0244572,0.010066,0.0276894,0.0372139,0,0,0
201,0.0210248,0.0453487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400751,0,0.0233467,0.0598108,0,0,0.0178622,0,0,0.0556199,0.0270159,0.0343059,0.0178529,0.0235032,0.0390017,0.0476247,0.033461,0.0504503,0.0742871,0.0588722,0.0666481,0.0634079,0.0634487,0.0629209,0.021247,0.0403611,0.013497,0.0142103,0.0358874,0,0.0216697,0.065927,0.0145204,0,0,0.0197381,0,0,0.0343654,0.0465366,0.03248,0.00968086,0.0300852,0.0377289,0.0285328,0.0675475,0.0847928,0.0582687,0.0312577,0.0601987,0.0397064,0.0399786,0.0640191,0.0162784,0.0202777,0.0247794,0.0100892,0.0277638,0.0373639,0,0,0
202,0.0208424,0.0454336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398027,0,0.0229302,0.0599445,0,0,0.0177458,0,0,0.0556351,0.0267969,0.0340373,0.0176523,0.0228832,0.0388967,0.047786,0.033305,0.0500297,0.0739247,0.0586153,0.0668223,0.0636894,0.0633529,0.0627703,0.0215549,0.040372,0.0134649,0.0143053,0.0364605,0,0.0214074,0.0657044,0.0144698,0,0,0.0196122,0,0,0.0344582,0.0468604,0.0325184,0.0100754,0.0297051,0.0376386,0.0280142,0.0678195,0.0850307,0.0583653,0.0315648,0.0602741,0.039634,0.0398927,0.0639949,0.0159293,0.0205825,0.0250781,0.00999607,0.0278781,0.0374549,0,0,0
203,0.0206462,0.0455084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393423,0,0.0231156,0.0600901,0,0,0.0177517,0,0,0.0555869,0.0264679,0.0342164,0.0174194,0.0221178,0.0388592,0.0479876,0.0331152,0.0494402,0.0734165,0.0581481,0.0668888,0.0638735,0.0631181,0.0625009,0.0215686,0.0403603,0.013397,0.014441,0.0368527,0,0.0211208,0.065507,0.0144,0,0,0.0194964,0,0,0.0346544,0.0472497,0.0326117,0.0105065,0.029176,0.0375193,0.0275175,0.0681422,0.0853601,0.0584546,0.0319458,0.0603488,0.0395698,0.0398255,0.0639565,0.0157461,0.020908,0.0253028,0.00983205,0.0280541,0.0374831,0,0,0
204,0.0204736,0.0456515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389766,0,0.0236677,0.0603285,0,0,0.017759,0,0,0.0555207,0.0261524,0.0349325,0.0172719,0.0214442,0.0388233,0.048163,0.0328646,0.0488985,0.0729248,0.0576311,0.0668444,0.0638322,0.062924,0.0624311,0.0216381,0.0403198,0.0132988,0.0144923,0.0370455,0,0.0208192,0.0654788,0.014284,0,0,0.0194104,0,0,0.0347025,0.0474499,0.0327894,0.0109235,0.0284166,0.0373911,0.0271581,0.0684591,0.0856497,0.0585182,0.0322741,0.06035,0.0394891,0.039685,0.0638879,0.0157276,0.0211449,0.0255983,0.0100328,0.0281695,0.0374309,0,0,0
205,0.020342,0.0458768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384919,0,0.0241914,0.0606847,0,0,0.0176855,0,0,0.0555514,0.0259655,0.0359461,0.0172816,0.0210723,0.0387838,0.048338,0.0324992,0.0486064,0.0725819,0.0572097,0.0667383,0.0635495,0.0629607,0.0626419,0.0225686,0.0403332,0.0131458,0.0145402,0.0371966,0,0.0205142,0.06565,0.0140841,0,0,0.0191913,0,0,0.0347482,0.0473252,0.0331229,0.0112671,0.0277489,0.0372993,0.0269901,0.0687853,0.0859316,0.058509,0.0324419,0.06041,0.0394221,0.0395486,0.063721,0.015805,0.0211616,0.0256585,0.0100688,0.0281186,0.0373356,0,0,0
206,0.020226,0.0461299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377682,0,0.0244874,0.060604,0,0,0.0177553,0,0,0.0556746,0.0258653,0.0369852,0.0173735,0.0209916,0.038741,0.0485697,0.0320291,0.0485564,0.0724187,0.0569286,0.0665649,0.0632706,0.0631246,0.0627592,0.0241261,0.040267,0.0129806,0.0146419,0.0372829,0,0.0202537,0.0658757,0.0138216,0,0,0.018954,0,0,0.034891,0.0469876,0.0336353,0.0114206,0.0272038,0.0372505,0.0271023,0.0690573,0.0861976,0.0584236,0.0324502,0.0604733,0.0393176,0.0394083,0.063567,0.0159887,0.0210364,0.0255783,0.00981848,0.0280455,0.0371935,0,0,0
207,0.0200665,0.0463174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370875,0,0.0247392,0.0602657,0,0,0.0179611,0,0,0.0558592,0.0258364,0.0378497,0.0174349,0.0209884,0.0388304,0.0488702,0.0316457,0.0486339,0.0724267,0.0568184,0.0663034,0.0634246,0.0631601,0.0625831,0.0254525,0.0401314,0.0128498,0.0147951,0.0373477,0,0.0200569,0.0661134,0.0135069,0,0,0.018822,0,0,0.0351113,0.0465468,0.0342619,0.0114267,0.0267426,0.0372382,0.0274352,0.0692488,0.086469,0.0582985,0.032226,0.0604283,0.03919,0.0392143,0.0634346,0.0162541,0.0208896,0.0253655,0.00934975,0.0280323,0.0369828,0,0,0
208,0.0199163,0.0463668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365102,0,0.0250903,0.0598078,0,0,0.0181757,0,0,0.0560791,0.0258289,0.0383572,0.01749,0.0208159,0.0389547,0.0492054,0.0314975,0.0487676,0.0725862,0.0568593,0.0660325,0.0634593,0.0630483,0.062393,0.0262728,0.0400112,0.012801,0.0149915,0.0374871,0,0.0198774,0.0662757,0.0133895,0,0,0.018843,0,0,0.0354279,0.0461532,0.0348911,0.0113595,0.0262938,0.0373052,0.0279052,0.0693817,0.0867521,0.0581908,0.0318641,0.0603432,0.0390575,0.0390085,0.0633358,0.0165052,0.020616,0.0251223,0.00879406,0.0280005,0.0367422,0,0,0
209,0.0197233,0.0464663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036123,0,0.0253734,0.0591791,0,0,0.0181628,0,0,0.0563379,0.0257789,0.0384715,0.0175626,0.0205148,0.0391119,0.049515,0.0316183,0.0489456,0.0728231,0.0570216,0.0658244,0.0632776,0.0629068,0.0623603,0.0266177,0.0398657,0.0128362,0.0151138,0.0377178,0,0.0197064,0.0661067,0.0134009,0,0,0.018874,0,0,0.0357245,0.045863,0.0355119,0.0113261,0.0258312,0.0373646,0.0284567,0.0695261,0.0870523,0.0581248,0.0315007,0.06029,0.0389483,0.0388009,0.0632179,0.0167145,0.0203036,0.0250159,0.00842893,0.0280179,0.0365855,0,0,0
210,0.0195427,0.0465752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360264,0,0.0251634,0.058861,0,0,0.0181247,0,0,0.0564953,0.025618,0.0383104,0.0175812,0.0202076,0.0393125,0.0497416,0.0318318,0.049082,0.0730725,0.0572517,0.0656642,0.0629028,0.0628251,0.0623609,0.026427,0.0397397,0.012845,0.0152051,0.0381225,0,0.0195293,0.0658965,0.0134324,0,0,0.0188827,0,0,0.0360474,0.0457034,0.0361428,0.0113876,0.025321,0.0373763,0.0289464,0.0697274,0.0872929,0.0581247,0.031186,0.0602347,0.0388727,0.0386048,0.0630745,0.0168271,0.0200429,0.0250258,0.00813179,0.0280775,0.0364723,0,0,0
211,0.01939,0.0466665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360476,0,0.0250129,0.0588321,0,0,0.0181121,0,0,0.0565754,0.025368,0.0379625,0.0175311,0.0202033,0.0395046,0.0499983,0.0319627,0.0490976,0.073225,0.0574601,0.0655673,0.062648,0.0628082,0.0623931,0.0260204,0.0397343,0.0128207,0.015349,0.0384758,0,0.0193839,0.0657443,0.0134178,0,0,0.0189273,0,0,0.0363265,0.0456924,0.0367593,0.0115337,0.0247046,0.0373633,0.0293398,0.0699531,0.0876062,0.0582506,0.030926,0.0602444,0.0387898,0.0384126,0.0626912,0.0169998,0.0198808,0.0250787,0.00796071,0.0281984,0.0364068,0,0,0
212,0.0192667,0.0467228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363276,0,0.0249999,0.0589164,0,0,0.0181958,0,0,0.0566484,0.0250508,0.0375602,0.0174553,0.0204368,0.0396807,0.0503907,0.031953,0.048864,0.073295,0.0575729,0.0656196,0.0625943,0.0627509,0.0622819,0.0254152,0.0396728,0.012856,0.0154681,0.038779,0,0.0192814,0.065605,0.013397,0,0,0.0189018,0,0,0.0364587,0.045856,0.0373791,0.0117771,0.0240383,0.0373331,0.02958,0.0702248,0.08798,0.0584465,0.0306463,0.0602255,0.0386538,0.0382017,0.0623674,0.0172351,0.0198214,0.0251543,0.00787516,0.0283463,0.036339,0,0,0
213,0.0191749,0.0467808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367465,0,0.0250024,0.0590242,0,0,0.0183145,0,0,0.0567411,0.0247591,0.0371823,0.017241,0.0206122,0.0398275,0.0507133,0.0317919,0.0483956,0.0732621,0.057588,0.0656098,0.0626619,0.0626767,0.0621664,0.024593,0.0395705,0.0128412,0.0156465,0.0390846,0,0.0192372,0.0654368,0.0133,0,0,0.0187713,0,0,0.0365635,0.0461917,0.0380085,0.012101,0.0233826,0.0372635,0.0296558,0.0704879,0.0883491,0.058679,0.0304161,0.0601372,0.0384449,0.0379815,0.0621087,0.017503,0.0198687,0.0252496,0.00778449,0.0285277,0.0362781,0,0,0
214,0.0191146,0.0468453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037104,0,0.0250459,0.0591448,0,0,0.0183394,0,0,0.0568571,0.0245677,0.0368818,0.0170727,0.0207865,0.0399421,0.0509216,0.0315377,0.0480498,0.0731612,0.0575139,0.0657402,0.0626535,0.0626639,0.0621672,0.0239119,0.0395392,0.0127773,0.015813,0.0394367,0,0.0192511,0.0653553,0.0131814,0,0,0.0185916,0,0,0.0366091,0.0465817,0.0386871,0.0124616,0.0228394,0.0371785,0.0295768,0.0707397,0.0886957,0.0588797,0.0302383,0.0599808,0.0382955,0.0377597,0.0619084,0.0177479,0.0198981,0.0253014,0.00765088,0.0287335,0.0362132,0,0,0
215,0.0190707,0.0469337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373749,0,0.0251586,0.0591489,0,0,0.0182505,0,0,0.0570292,0.0244517,0.0366641,0.0169394,0.0208487,0.0400061,0.051198,0.0312633,0.0478475,0.0730543,0.0573724,0.0658589,0.0625994,0.0626694,0.0622465,0.0234552,0.0395816,0.0127696,0.0158491,0.0398844,0,0.0193276,0.0653356,0.0130434,0,0,0.018405,0,0,0.0366313,0.0469603,0.0393958,0.0128357,0.0223778,0.0371452,0.0294349,0.070948,0.0889757,0.059083,0.0300652,0.0597786,0.0381071,0.0375403,0.0617124,0.0179356,0.0199428,0.0252601,0.00747581,0.0289295,0.0361501,0,0,0
216,0.0190121,0.0470154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375767,0,0.0252427,0.0590591,0,0,0.0183156,0,0,0.057169,0.0244119,0.0365962,0.0168502,0.0208818,0.0399912,0.0515667,0.0310365,0.0477784,0.0728665,0.0572384,0.065897,0.0625935,0.0626887,0.0622421,0.0229727,0.0396477,0.0128259,0.0158839,0.0403916,0,0.0194765,0.0653746,0.0129725,0,0,0.0182298,0,0,0.0366536,0.0472768,0.0400924,0.0132012,0.0219559,0.037118,0.0292649,0.0711346,0.0892301,0.0593408,0.0299037,0.0595472,0.0378546,0.0372489,0.0612837,0.0181085,0.0199978,0.0251334,0.00723309,0.0290971,0.0360887,0,0,0
217,0.0189475,0.0470863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378027,0,0.0253486,0.0590535,0,0,0.0184006,0,0,0.0572837,0.0243767,0.0365932,0.016852,0.0208027,0.0399054,0.0520237,0.0309011,0.047813,0.0726022,0.0571848,0.0657847,0.0626129,0.0626884,0.0622649,0.022587,0.0397142,0.0128405,0.0159649,0.0408936,0,0.019685,0.0654093,0.0128732,0,0,0.0181105,0,0,0.0366327,0.047582,0.0407313,0.0135317,0.0216241,0.037071,0.0290404,0.0712897,0.0894751,0.0595962,0.029862,0.0592624,0.0375477,0.0368892,0.060779,0.0182473,0.0200416,0.0250415,0.00702021,0.0292181,0.0360121,0,0,0
218,0.0188574,0.047148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380395,0,0.0255238,0.0587391,0,0,0.0183874,0,0,0.0573439,0.0242986,0.0365954,0.0167968,0.0207528,0.039719,0.0524397,0.0308372,0.0478721,0.0726393,0.0571977,0.0657767,0.0626894,0.0627039,0.0623227,0.0223122,0.0397504,0.012763,0.0159869,0.0413882,0,0.0198951,0.0653864,0.0127679,0,0,0.0180918,0,0,0.0365829,0.0479547,0.0413344,0.0138128,0.021432,0.0370628,0.0288366,0.0714118,0.0897142,0.0598923,0.0299336,0.0589503,0.0372001,0.0365046,0.0603124,0.018338,0.0200679,0.0250922,0.00698008,0.0293086,0.035944,0,0,0
219,0.0187437,0.0471993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381969,0,0.0256911,0.0576791,0,0,0.0184441,0,0,0.0574173,0.0242119,0.0365917,0.0167356,0.0207647,0.0394796,0.0527881,0.0308438,0.0479321,0.0722838,0.0573086,0.0660242,0.062891,0.0627093,0.0623562,0.0221402,0.0397883,0.0126877,0.0160589,0.0418376,0,0.0200693,0.0653504,0.0127311,0,0,0.0180981,0,0,0.0365327,0.0483863,0.0419079,0.0139881,0.0214086,0.0370405,0.0286409,0.0715007,0.0899753,0.06024,0.0300453,0.0586466,0.0368691,0.0361149,0.0599365,0.0184064,0.0200795,0.0252322,0.00707101,0.0294051,0.0358711,0,0,0
