Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,
227,0.0199099,0.0485523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448832,0,0.0240563,0.0612683,0,0,0.0335405,0,0,0.0463282,0.032134,0.036608,0,0.0287193,0.0335124,0.0472262,0.0339422,0.0507648,0.075985,0.0618293,0.0660988,0.0610492,0.0606245,0.0609555,0.0175655,0.0518946,0.0407843,0,0.028459,0,0.0195057,0.0654577,0.0126495,0,0,0.0201161,0,0,0.038002,0.0474311,0.0330682,0.00311657,0.0338009,0.041933,0.0267621,0.0705237,0.0872157,0.0574097,0.0314163,0.0615597,0.0435597,0.043053,0.0658352,0.0248445,0.0234782,0.017762,0.011194,0.0296642,0.0268056,0,0,0,0
228,0.020352,0.0489583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428644,0,0.0255115,0.0618563,0,0,0.0338038,0,0,0.0466613,0.0315899,0.03417,0.0155617,0.0283974,0.032669,0.0480826,0.0343721,0.0512531,0.0761626,0.0616176,0.0662587,0.0610807,0.0616628,0.0620584,0.0169226,0.0517647,0.0410633,0,0.0286363,0,0.0189574,0.065123,0.0122132,0,0,0.0199498,0,0,0.0377476,0.0470711,0.033371,0,0.0338413,0.0396392,0.0259515,0.0703749,0.0871301,0.0573368,0.0310748,0.061537,0.0437228,0.0430755,0.0657428,0.0249963,0.0232549,0.0179234,0.0113267,0.0306487,0.0268227,0,0,0,0
229,0.0203833,0.0489891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042883,0,0.0255355,0.061798,0,0,0.0339092,0,0,0.0466771,0.0315718,0.0341549,0.0155754,0.0283906,0.0326882,0.0481095,0.034362,0.0512495,0.0761243,0.061594,0.0662522,0.0611475,0.0616704,0.0620641,0.0169095,0.051756,0.0410559,0,0.028414,0,0.0192969,0.0651457,0.0122159,0,0,0.0199643,0,0,0.0377623,0.0470389,0.0332339,0,0.0337917,0.0396545,0.0259093,0.0704,0.0871522,0.0573606,0.0311249,0.0615541,0.0436537,0.0429645,0.0657972,0.0250186,0.0233024,0.018015,0.0113356,0.0307484,0.0268147,0,0,0,0
230,0,0.0473704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421468,0,0.0260734,0.0621889,0,0,0.0339183,0,0,0.0467845,0.03115,0.0337369,0.0153483,0.0283031,0.0320672,0.0477349,0.0346014,0.0516496,0.0764796,0.0616939,0.0660517,0.060905,0.0617715,0.0621916,0.0171245,0.0524257,0.0405726,0,0.027353,0,0.0208524,0.0651204,0.0135704,0,0,0.0197682,0,0,0.0376508,0.0469617,0.033051,0.00298322,0.0338384,0.0395575,0.0264944,0.0711046,0.0878001,0.0576194,0.0313488,0.0612013,0.042794,0.0422755,0.0656424,0.0255398,0.0238406,0.0183174,0.0114923,0.0300774,0.0262086,0,0,0,0
231,0.0204701,0.0490923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426015,0,0.0256388,0.0619985,0,0,0.0338846,0,0,0.0466639,0.0313731,0.033878,0.0157288,0.0284273,0.0325872,0.0479137,0.0342627,0.0512323,0.076084,0.0614645,0.0663488,0.0612034,0.0618155,0.0622391,0.0169084,0.0518308,0.0410462,0,0.0278492,0,0.0202919,0.0652465,0.0123143,0,0,0.0200363,0,0,0.0377415,0.0470173,0.0328514,0.00344052,0.0336919,0.0399378,0.0260605,0.0705551,0.0872488,0.0575169,0.0314752,0.0615599,0.0433619,0.042757,0.0659293,0.0250719,0.0234028,0.0180683,0.0114156,0.0307473,0.0266565,0,0,0,0
232,0.020349,0.0491111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426317,0,0.0257159,0.0618231,0,0,0.0339971,0,0,0.0468121,0.0316104,0.0338509,0.0155379,0.028539,0.0326955,0.0481709,0.0343468,0.0511654,0.0760505,0.0615698,0.0663303,0.061104,0.0618562,0.0622386,0.0168041,0.0517937,0.041073,0,0.0278431,0,0.0202883,0.0654835,0.0123012,0,0,0.0200173,0,0,0.037676,0.0468178,0.0327884,0,0.0336612,0.0397395,0.025967,0.0704585,0.0871329,0.0574831,0.0315202,0.0616642,0.0434488,0.0428609,0.0660076,0.025064,0.0234431,0.0181713,0.0113945,0.030846,0.0267311,0,0,0,0
233,0.0200836,0.0486403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447181,0,0.02421,0.0611941,0,0,0.0337712,0,0,0.0465899,0.0321669,0.0362819,0,0.0288774,0.0335782,0.0473769,0.0339132,0.0506836,0.0758273,0.0617535,0.0661986,0.0610893,0.0608116,0.0611337,0.0173903,0.0519177,0.040748,0,0.0275551,0,0.021146,0.0655922,0.0129068,0,0,0.0201844,0,0,0.0378668,0.047102,0.0324544,0.00329375,0.0335921,0.0420595,0.0267659,0.0706791,0.0872212,0.0575575,0.0319705,0.0617461,0.0431926,0.0427965,0.0661364,0.0249952,0.0237942,0.0182652,0.0111539,0.0299302,0.0266513,0,0,0,0
234,0.0207056,0.0488096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424852,0,0.0256918,0.0621116,0,0,0.03399,0,0,0.0468854,0.0313897,0.0337401,0.0158489,0.0284453,0.0325454,0.0479714,0.0342693,0.0512211,0.0760497,0.0615144,0.0663843,0.0611485,0.061928,0.0622907,0.0169019,0.0518253,0.0410323,0,0.0278725,0,0.0204561,0.0649107,0.0128399,0,0,0.0199962,0,0,0.0375623,0.0469553,0.0328977,0.00345435,0.0337198,0.0399865,0.0262309,0.0705819,0.0872501,0.0575337,0.0317759,0.061627,0.0433115,0.0428945,0.0659433,0.0250123,0.0236511,0.0183241,0.0112813,0.0308104,0.0263743,0,0,0,0
235,0,0.0474053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417097,0,0.0262986,0.0623427,0,0,0.0338591,0,0,0.0467729,0.0311133,0.0334618,0.0153684,0.0283736,0.0321231,0.0477072,0.0346641,0.0516597,0.0764657,0.0617721,0.0660945,0.0608229,0.0619083,0.0623306,0.0171877,0.0525303,0.0407543,0,0.0273758,0,0.021144,0.0652003,0.0135312,0,0,0.0198494,0,0,0.0374972,0.0467938,0.0330728,0.00306439,0.0338508,0.0396405,0.0266186,0.0711144,0.0878533,0.0576458,0.0318102,0.0613174,0.0427418,0.0424073,0.0657135,0.0254203,0.024069,0.0186579,0.0111982,0.030365,0.026136,0,0,0,0
236,0.0207832,0.0487468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421101,0,0.0258436,0.062164,0,0,0.0338867,0,0,0.0468122,0.031257,0.0334953,0.0158826,0.0284173,0.0326459,0.0479041,0.0342995,0.0512601,0.0760346,0.0615222,0.0664243,0.0610379,0.0620532,0.0624503,0.0170039,0.0518281,0.0410542,0,0.0282598,0,0.0200531,0.06517,0.012891,0,0,0.0200498,0,0,0.0374769,0.046912,0.0331404,0.00336765,0.0337599,0.0400634,0.0264068,0.0705729,0.0873402,0.0574942,0.031799,0.0616135,0.0434337,0.0429329,0.0658977,0.0248376,0.0235422,0.018272,0.0112344,0.0309415,0.0262822,0,0,0,0
237,0.0206758,0.0486646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420775,0,0.0258756,0.0621469,0,0,0.0339195,0,0,0.0467476,0.0312669,0.033452,0.0159219,0.0284043,0.0327122,0.0478621,0.0343073,0.0512926,0.0760443,0.0615196,0.0664157,0.0609741,0.0620781,0.0624676,0.0170494,0.0518123,0.0410758,0,0.0285285,0,0.0197519,0.0651224,0.0127944,0,0,0.0200899,0,0,0.0375094,0.046859,0.0332972,0.00340902,0.0337811,0.0400717,0.0263784,0.0705947,0.0873206,0.0574964,0.0317583,0.0616049,0.0434842,0.0429779,0.0658474,0.0246981,0.0233966,0.0183562,0.0111053,0.0310091,0.0263238,0,0,0,0
238,0.0205705,0.0487056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420496,0,0.0258995,0.0620738,0,0,0.0339683,0,0,0.0466529,0.0312573,0.0334306,0.0160042,0.0283709,0.0327461,0.047818,0.0343159,0.0513146,0.0761219,0.0615175,0.0663851,0.060959,0.0620222,0.0624682,0.0171015,0.0518123,0.0411429,0,0.0288245,0,0.019423,0.0650219,0.0126395,0,0,0.0201036,0,0,0.0375801,0.0468239,0.0334646,0.00345657,0.0338211,0.0400861,0.0263093,0.070674,0.0872832,0.0575122,0.0317188,0.061591,0.0435426,0.0430119,0.065799,0.0245643,0.0234309,0.0184441,0.0109691,0.0311173,0.0263981,0,0,0,0
239,0.0207242,0.0486836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419987,0,0.0259146,0.0620176,0,0,0.0340474,0,0,0.046699,0.0312451,0.0333911,0.0161129,0.0283669,0.032756,0.0478468,0.0343159,0.0513134,0.0761903,0.0615119,0.0663808,0.0609451,0.0620489,0.0624694,0.0171164,0.0517555,0.0409307,0,0.0291574,0,0.0190758,0.0650195,0.0128568,0,0,0.0200625,0,0,0.0376167,0.046831,0.0336411,0.00344739,0.0338348,0.0401556,0.0263329,0.0706934,0.0872247,0.0575183,0.031682,0.061561,0.043588,0.0430271,0.0657343,0.0243938,0.0235309,0.018567,0.0109334,0.0311514,0.0263067,0,0,0,0
240,0,0.0474621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415386,0,0.0262907,0.0621707,0,0,0.0340236,0,0,0.0466442,0.0310584,0.0334763,0.0156396,0.0282658,0.032361,0.0476758,0.0346932,0.0517264,0.0765932,0.0618011,0.0660736,0.060582,0.0619551,0.062341,0.0174523,0.0524491,0.0398906,0,0.0287688,0,0.0196922,0.0651346,0.0136553,0,0,0.0198906,0,0,0.037598,0.0466917,0.0337921,0.0032271,0.0339246,0.0398505,0.0267644,0.0712266,0.0877247,0.0576652,0.0316331,0.0611889,0.0429874,0.04253,0.0654543,0.0245814,0.0239623,0.0188673,0.0108958,0.0306581,0.0260924,0,0,0,0
241,0,0.0475273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415007,0,0.0262847,0.062134,0,0,0.0339875,0,0,0.0466251,0.0310089,0.0335095,0.0154714,0.0282246,0.03245,0.0477488,0.0346993,0.0517258,0.0766332,0.0617448,0.0660856,0.0605944,0.0619842,0.0623573,0.0175287,0.0523737,0.0386586,0,0.0290919,0,0.019479,0.0650944,0.0136057,0,0,0.0198873,0,0,0.0376493,0.0467438,0.0338979,0.00322635,0.0339293,0.0398542,0.0268913,0.0712005,0.087712,0.0576954,0.0315963,0.061155,0.0430132,0.0425417,0.065388,0.024335,0.024002,0.0189438,0.0108551,0.0307172,0.0261525,0,0,0,0
242,0,0.0486662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416242,0,0.0262715,0.061661,0,0,0.0072731,0,0,0.0465682,0.0313105,0.0334374,0.0143106,0.0282591,0.0324175,0.0568677,0.0347082,0.0515068,0.0764808,0.061706,0.0661976,0.0606997,0.062015,0.0624139,0.0173449,0.041527,0.02194,0,0.0300084,0,0.0183317,0.0655233,0.0124778,0,0,0.0199514,0,0,0.0377184,0.0467011,0.0337485,0.00423,0.0338463,0.0387359,0.0271358,0.0705032,0.0870676,0.0574536,0.0314231,0.0615916,0.0438161,0.0432226,0.065689,0.0238327,0.0240404,0.018918,0.0107788,0.031777,0.0268254,0,0,0,0
243,0.0207146,0.0490331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414398,0,0.0260463,0.0617991,0,0,0.0340468,0,0,0.0465404,0.0309812,0.0331633,0.0156117,0.0283554,0.032975,0.0478233,0.0343312,0.051404,0.0762166,0.0613424,0.0665089,0.0609793,0.0622635,0.0625805,0.0174459,0.0516736,0.0391061,0,0.0300673,0,0.0186023,0.0649886,0.0124548,0,0,0.02015,0,0,0.0377089,0.0469471,0.0336743,0.00338287,0.0339733,0.040045,0.0265377,0.0705253,0.0872265,0.0576009,0.0315529,0.0614956,0.043605,0.0430698,0.0656355,0.0236022,0.0234547,0.0185061,0.0108827,0.0315405,0.026514,0,0,0,0
244,0.0209434,0.0490209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413062,0,0.0260887,0.0618859,0,0,0.0341625,0,0,0.0464914,0.0308619,0.033222,0.0162899,0.0282379,0.0329139,0.0477166,0.0343507,0.0514798,0.0762493,0.0613051,0.0665178,0.0609751,0.0623415,0.0626221,0.0176804,0.0517016,0.0401592,0,0.0301827,0,0.0186427,0.0649446,0.012398,0,0,0.0201938,0,0,0.0377054,0.0469793,0.0335977,0.00337417,0.0340283,0.0399409,0.0264473,0.0704864,0.0872544,0.0576206,0.0315418,0.0615021,0.0435712,0.0430664,0.0656573,0.023394,0.0233426,0.0184269,0.0108917,0.0316947,0.0265349,0,0,0,0
245,0.0213096,0.0490993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411698,0,0.0261068,0.0620494,0,0,0.0342441,0,0,0.046407,0.0307126,0.0332993,0.0172257,0.0280935,0.0328314,0.0476381,0.0343753,0.0516017,0.076284,0.0612914,0.0665235,0.0609865,0.0624004,0.0626614,0.0179237,0.0517616,0.0407532,0,0.0302647,0,0.0187245,0.0648786,0.0122381,0,0,0.0203074,0,0,0.0378084,0.0470268,0.0335422,0.00335951,0.0340521,0.0398173,0.0263976,0.0705053,0.0872786,0.0576338,0.0315664,0.0615114,0.0435228,0.0430683,0.065686,0.0231764,0.0232394,0.0185454,0.0107033,0.0318693,0.0266055,0,0,0,0
246,0.0213797,0.0490811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411794,0,0.0261174,0.0618145,0,0,0.0343161,0,0,0.0464094,0.030838,0.0333381,0.0162399,0.0280563,0.0330328,0.0475771,0.034397,0.051581,0.0762933,0.0613757,0.0665169,0.0609565,0.0623695,0.0626742,0.0179147,0.0518179,0.0411064,0,0.0302674,0,0.0188689,0.0651564,0.0121993,0,0,0.0205262,0,0,0.038016,0.0469553,0.0334059,0.00337102,0.033993,0.04003,0.0264435,0.070555,0.0872627,0.0576081,0.0315311,0.0615476,0.0435005,0.0430728,0.0657539,0.0230258,0.0232206,0.018936,0.0103766,0.0318229,0.026718,0,0,0,0
247,0.0213495,0.0490284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410542,0,0.0261102,0.0618045,0,0,0.0344429,0,0,0.0464521,0.0308044,0.0333735,0.01623,0.0279822,0.0330712,0.0475461,0.0344154,0.0516214,0.076256,0.0613275,0.06653,0.0609762,0.0623802,0.0626863,0.0180276,0.0518678,0.0412452,0,0.0303485,0,0.0189102,0.0651655,0.0122225,0,0,0.0206091,0,0,0.0380051,0.0469369,0.0333366,0.00335285,0.0339771,0.0400713,0.0264331,0.0705739,0.0872471,0.0576276,0.0314865,0.0615405,0.0434461,0.0430745,0.0657522,0.0228683,0.0232256,0.0189754,0.0104341,0.0318231,0.0267504,0,0,0,0
248,0.0213983,0.048962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407925,0,0.0260454,0.0620862,0,0,0.0345722,0,0,0.0465263,0.0305702,0.0334332,0.0176373,0.027795,0.0328981,0.0475254,0.0344426,0.0517577,0.0762493,0.0612366,0.0665768,0.0610707,0.062427,0.0626793,0.0183199,0.0519045,0.0413253,0,0.0305522,0,0.0188859,0.0648364,0.0122841,0,0,0.0206396,0,0,0.03793,0.0469749,0.0333551,0.0032863,0.034027,0.0398379,0.0263487,0.07057,0.087269,0.0576872,0.031484,0.0614762,0.0433617,0.043046,0.0657073,0.0226604,0.0232073,0.0189115,0.0105407,0.0319601,0.0267186,0,0,0,0
249,0.0213779,0.0488106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407288,0,0.0260333,0.0620744,0,0,0.0346594,0,0,0.0465699,0.0305269,0.0334576,0.0177242,0.0276935,0.0329538,0.047497,0.0344501,0.0517894,0.0761877,0.0612214,0.0666061,0.0611162,0.0624114,0.0625592,0.0184418,0.0519389,0.041389,0,0.030829,0,0.0186771,0.0647925,0.0123355,0,0,0.0206628,0,0,0.037896,0.0469828,0.0334098,0.00326745,0.0340478,0.0398118,0.0262905,0.0705791,0.0872645,0.0576969,0.0314722,0.061431,0.0432886,0.04302,0.0656882,0.0224519,0.0231821,0.0188614,0.010595,0.0320007,0.0267742,0,0,0,0
250,0.0212993,0.0487079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407086,0,0.0260522,0.0618389,0,0,0.0347591,0,0,0.0466238,0.030644,0.0334816,0.0168152,0.0276662,0.0331965,0.0474442,0.0344409,0.0517434,0.0760938,0.0612309,0.0665769,0.061067,0.0624038,0.0624603,0.0184349,0.0519862,0.0414338,0,0.0311678,0,0.0183749,0.0650099,0.0123213,0,0,0.0206913,0,0,0.0378991,0.0469266,0.0335075,0.00331924,0.0340826,0.0399709,0.0262799,0.0706029,0.0872519,0.0576878,0.0313994,0.0614059,0.0432824,0.0430121,0.0656579,0.0222205,0.0231481,0.0188336,0.01059,0.0319304,0.0269591,0,0,0,0
251,0.0213184,0.0486747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405453,0,0.0260455,0.0618685,0,0,0.0349051,0,0,0.0467023,0.0304917,0.0335697,0.0174433,0.0275401,0.0332181,0.0473989,0.0344164,0.0518026,0.0760795,0.0611521,0.0665694,0.0611314,0.0624435,0.0624668,0.0186529,0.0519914,0.0414751,0,0.0315056,0,0.0181652,0.0650211,0.0123112,0,0,0.020706,0,0,0.0379031,0.0468947,0.033646,0.00334728,0.0341234,0.0398629,0.0262393,0.0706815,0.0872918,0.0577221,0.0313361,0.0613864,0.0432835,0.0429897,0.0656032,0.0219764,0.023128,0.0188387,0.0105468,0.0319602,0.0271003,0,0,0,0
252,0.0213226,0.0486507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405135,0,0.0260277,0.0618772,0,0,0.0350309,0,0,0.0467757,0.0303613,0.0336746,0.0178881,0.0274493,0.0332119,0.0473861,0.0343884,0.0518407,0.0761674,0.0610522,0.0665695,0.0613082,0.062473,0.0625071,0.0187857,0.0519833,0.0415115,0,0.0318621,0,0.0179042,0.065052,0.0123309,0,0,0.020724,0,0,0.0379278,0.0468805,0.0338244,0.00337411,0.0341366,0.0398136,0.0261887,0.0707191,0.0873352,0.0577716,0.0312632,0.0613447,0.0433083,0.0429924,0.065525,0.0217644,0.0231049,0.0188621,0.0104531,0.0319723,0.0272684,0,0,0,0
253,0.0212937,0.0486028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405187,0,0.0260279,0.06179,0,0,0.0351522,0,0,0.0468172,0.0303253,0.0337421,0.0178394,0.0274074,0.0333009,0.0473975,0.0343816,0.0518242,0.0761688,0.0609545,0.066569,0.0613681,0.0624956,0.0625935,0.0188232,0.0519971,0.0415614,0,0.03219,0,0.0176084,0.0650709,0.0123696,0,0,0.0207326,0,0,0.037993,0.0468561,0.0340187,0.00340091,0.0341614,0.0398513,0.0261591,0.0707356,0.0873492,0.0577881,0.0312364,0.0612878,0.0433565,0.042994,0.065432,0.021618,0.023058,0.0188353,0.0104429,0.0319238,0.0274447,0,0,0,0
254,0.0212593,0.0485808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404512,0,0.0260398,0.0616739,0,0,0.0352455,0,0,0.0468624,0.0302959,0.0337724,0.0176868,0.0273816,0.0334531,0.0473694,0.0343759,0.0518317,0.0760356,0.0608687,0.0665679,0.0613601,0.0624189,0.0625854,0.0188652,0.0520035,0.0415955,0,0.0325111,0,0.0172971,0.0650573,0.0124237,0,0,0.0206767,0,0,0.0380336,0.0468426,0.0341702,0.00342591,0.0342141,0.0399042,0.0261302,0.0707344,0.087384,0.0578103,0.031192,0.06123,0.043428,0.0430384,0.0653496,0.0214867,0.0229912,0.01857,0.0106117,0.0318703,0.0275841,0,0,0,0
255,0.0212424,0.048597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403941,0,0.026049,0.0615961,0,0,0.0353271,0,0,0.0468808,0.0302475,0.0338007,0.0175731,0.0273405,0.0335478,0.0473171,0.0343529,0.0518677,0.0759267,0.0608143,0.0665742,0.0613425,0.062375,0.062478,0.0189047,0.0519792,0.0415908,0,0.0328211,0,0.0169831,0.0651625,0.0125064,0,0,0.0205346,0,0,0.0379034,0.0468671,0.0343428,0.00342112,0.0342703,0.0399516,0.0260581,0.0707587,0.0874404,0.057831,0.0311217,0.0611784,0.04352,0.0430654,0.0652809,0.0214044,0.0229591,0.0180437,0.0109487,0.0318346,0.0277148,0,0,0,0
256,0.0212296,0.0485266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403928,0,0.0260459,0.061548,0,0,0.0354041,0,0,0.0468908,0.0301768,0.0338472,0.017516,0.0273264,0.0335651,0.0472699,0.0343196,0.0518513,0.0759577,0.0607723,0.0665646,0.0613357,0.0624005,0.0624209,0.0189141,0.0519481,0.0415937,0,0.0330511,0,0.0167008,0.065381,0.0125648,0,0,0.0204603,0,0,0.0378538,0.0469114,0.0344792,0.00337955,0.0342982,0.0399706,0.0260432,0.0708024,0.0874632,0.057847,0.0310413,0.0611575,0.0435633,0.0431234,0.0652312,0.0213597,0.0229755,0.0178163,0.0110717,0.0317706,0.0278052,0,0,0,0
257,0.0212198,0.0483933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404111,0,0.0260654,0.0615326,0,0,0.0354169,0,0,0.0468958,0.0300909,0.0338545,0.0174473,0.0273238,0.0335846,0.0471731,0.0342878,0.0516364,0.076064,0.0607396,0.0664951,0.0613343,0.0624207,0.0624245,0.0188915,0.0519313,0.0416764,0,0.0332617,0,0.0164467,0.0655593,0.0126062,0,0,0.0204394,0,0,0.0378494,0.0469794,0.0345367,0.00334818,0.0343104,0.0399888,0.0260106,0.0707987,0.0874575,0.0578546,0.0309088,0.0611617,0.0436073,0.0432145,0.0651928,0.0212973,0.0229973,0.0177432,0.011041,0.0316976,0.0278692,0,0,0,0
258,0.0212215,0.0483401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405575,0,0.026059,0.0615878,0,0,0.0354902,0,0,0.0469117,0.030019,0.0338736,0.0173239,0.0273706,0.0337084,0.0470831,0.034272,0.0513253,0.0760562,0.060727,0.0664377,0.0613118,0.0624079,0.0624246,0.0187847,0.0519099,0.0417887,0,0.0336645,0,0.016032,0.0654818,0.012659,0,0,0.0204038,0,0,0.0378876,0.047073,0.0346857,0.00342101,0.0343443,0.0400604,0.0259114,0.0707182,0.0874441,0.0578706,0.0307682,0.0611247,0.0436965,0.0431694,0.0651132,0.0211682,0.0230179,0.0176902,0.0110236,0.0316051,0.0279755,0,0,0,0
259,0.0212627,0.0484053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040564,0,0.0259943,0.0615332,0,0,0.0356065,0,0,0.0469259,0.0300089,0.0339481,0.0172724,0.027391,0.0337568,0.0469967,0.0342535,0.0516106,0.0760119,0.0607261,0.0664012,0.0613095,0.0624482,0.0623997,0.0188151,0.0519652,0.0416617,0,0.0338672,0,0.0157804,0.0654066,0.0127258,0,0,0.0203667,0,0,0.0379211,0.0470444,0.0347133,0.00349689,0.0344046,0.0400862,0.0258938,0.0706735,0.0874538,0.0578489,0.0307583,0.0611114,0.043761,0.0431324,0.0650914,0.0211463,0.0230314,0.0176186,0.0110316,0.0315213,0.02805,0,0,0,0
260,0.0212752,0.0483308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405394,0,0.0259782,0.0614421,0,0,0.0356881,0,0,0.0469319,0.0300138,0.0340124,0.0172622,0.027395,0.0337694,0.0469023,0.03425,0.0518617,0.0759975,0.0607318,0.0663413,0.0612913,0.0625636,0.0623835,0.0188423,0.052018,0.0415351,0,0.0339787,0,0.0156105,0.0653959,0.0127793,0,0,0.0203546,0,0,0.0379595,0.0470014,0.0347348,0.0035119,0.0344986,0.0400626,0.0259366,0.0706947,0.0874703,0.0578115,0.030966,0.0611008,0.0438051,0.0431723,0.0650783,0.0211664,0.0229939,0.0175258,0.0110684,0.0314683,0.028084,0,0,0,0
261,0.0212237,0.0481218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404176,0,0.0262022,0.06142,0,0,0.0357318,0,0,0.0469377,0.0299859,0.033975,0.0172372,0.0273908,0.0337792,0.0468015,0.03424,0.0518729,0.0759759,0.060766,0.0662796,0.0612965,0.0625957,0.062539,0.0189116,0.0520298,0.0414517,0,0.0341019,0,0.0155078,0.0653726,0.0128003,0,0,0.0203656,0,0,0.037995,0.047021,0.0346996,0.00354477,0.0345104,0.0400543,0.0260271,0.0707302,0.0874886,0.0578051,0.0308428,0.0610853,0.0438211,0.0432657,0.0650566,0.0210645,0.0229686,0.0174814,0.0111112,0.0314204,0.0281235,0,0,0,0
262,0.0211224,0.047979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401629,0,0.0267374,0.0614528,0,0,0.0358015,0,0,0.0469533,0.0299525,0.0338142,0.0171672,0.0273843,0.0337921,0.0467005,0.0342102,0.0517481,0.0760499,0.0608409,0.0662416,0.0613798,0.0626585,0.062737,0.0190721,0.0520164,0.0413398,0,0.0342816,0,0.0154205,0.0653277,0.0127952,0,0,0.020349,0,0,0.0379796,0.0470938,0.0346575,0.00360912,0.034457,0.0400775,0.0260813,0.0707336,0.0875061,0.0577989,0.0304411,0.0610758,0.0438256,0.043379,0.065028,0.0208649,0.023011,0.0174508,0.0110872,0.031322,0.0282141,0,0,0,0
263,0.0210319,0.0479902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399878,0,0.026988,0.0614764,0,0,0.0358925,0,0,0.0470156,0.0299022,0.0337622,0.0170824,0.0275236,0.0338153,0.0466078,0.0341671,0.0516656,0.0762241,0.0607808,0.0662559,0.0614502,0.0626774,0.0627898,0.0191741,0.0519873,0.0412319,0,0.0345056,0,0.0153157,0.0653737,0.0127885,0,0,0.0203273,0,0,0.0379748,0.0471365,0.0347051,0.00362604,0.0344573,0.0400863,0.0259904,0.0707306,0.0875379,0.0577547,0.0303863,0.0610598,0.0438391,0.0433711,0.0649742,0.0207273,0.0230453,0.0174276,0.0110928,0.0312375,0.0283311,0,0,0,0
264,0.0209538,0.0480706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039938,0,0.0270079,0.0614645,0,0,0.0359662,0,0,0.0471183,0.0298713,0.0337807,0.0170067,0.0277579,0.0338739,0.0465025,0.0341348,0.0516307,0.076106,0.060757,0.0663119,0.0614572,0.0626255,0.0627552,0.0191753,0.05196,0.0409626,0,0.0347546,0,0.0151818,0.065405,0.0127682,0,0,0.0203443,0,0,0.0379756,0.0471649,0.0348384,0.00366803,0.0345137,0.0400729,0.0258959,0.0707128,0.0875678,0.0577409,0.0305767,0.0610233,0.043852,0.0434112,0.0649066,0.0206398,0.0230651,0.0174851,0.01106,0.0311613,0.0284563,0,0,0,0
