Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
123,0.0264753,0.0464045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480964,0,0.0368964,0.0658319,0,0,0.0117316,0,0,0.0458693,0.0412173,0.0571631,0.0145405,0.0131098,0.0341138,0.0489612,0.0350589,0.0461518,0.0742379,0.0608228,0.0534163,0.0500899,0.0500682,0.0503271,0.0158526,0.0388777,0.0220744,0.0105689,0.0380027,0,0.0179916,0.0617576,0.0191288,0,0,0.01496,0,0,0.0373031,0.0394006,0.0354074,0.0100709,0.0234624,0.0476223,0.0347112,0.0755791,0.0887746,0.0552873,0.0358699,0.0614555,0.0404999,0.0396252,0.0640469,0.0205547,0.0194356,0.0165164,0.0106791,0.0250687,0.0186878,0,0,0
124,0.0262455,0.0464954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456253,0,0.0372241,0.0655895,0,0,0.012119,0,0,0.045863,0.0413963,0.0576698,0.0148282,0.0130297,0.034251,0.0495876,0.0356162,0.0466181,0.0749794,0.0613566,0.0525833,0.0494105,0.0493989,0.0496782,0.0173986,0.0386906,0.0215792,0.0103659,0.0386036,0,0.0176256,0.0619452,0.0189471,0,0,0.0151691,0,0,0.0376882,0.0392757,0.0348958,0.01055,0.0235024,0.0479452,0.0349765,0.0752334,0.088983,0.0559537,0.0351889,0.0614727,0.0407209,0.0399273,0.0641992,0.0192136,0.0192845,0.0163875,0.0107367,0.0253102,0.0189467,0,0,0
125,0.0260129,0.046447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429585,0,0.0374227,0.0653915,0,0,0.0124675,0,0,0.0457498,0.0415478,0.0575971,0.0151185,0.0127425,0.0343814,0.0500384,0.0362528,0.0471421,0.0757604,0.0618637,0.0521471,0.0487925,0.0487475,0.0490104,0.02003,0.0387117,0.0212285,0.0101047,0.038936,0,0.0173122,0.0621316,0.0188374,0,0,0.0152581,0,0,0.0379322,0.0391112,0.0345229,0.0109752,0.0235957,0.0481078,0.0351491,0.0747906,0.0889467,0.0562455,0.0346909,0.0615927,0.040967,0.0402251,0.0643736,0.0184615,0.0192159,0.0162061,0.0107949,0.0256238,0.0191444,0,0,0
126,0.025748,0.0463396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402135,0,0.037454,0.0652742,0,0,0.0128182,0,0,0.0456522,0.0417816,0.0569021,0.0154396,0.0124465,0.0345903,0.0503007,0.0369884,0.0476073,0.0764915,0.0624131,0.0517694,0.0482974,0.0481995,0.0485344,0.0236409,0.0386861,0.0210807,0.00978679,0.0389354,0,0.0171348,0.0622048,0.0187797,0,0,0.0152606,0,0,0.0380957,0.0387254,0.0344716,0.0113,0.0235509,0.04817,0.0353632,0.0742803,0.0885695,0.0561079,0.0345046,0.061776,0.0411619,0.0404681,0.0645273,0.0187474,0.019221,0.0159728,0.0108345,0.0260881,0.0192862,0,0,0
127,0.0254931,0.046342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381817,0,0.0372473,0.0650992,0,0,0.0131012,0,0,0.0456042,0.04206,0.0559413,0.0157709,0.0123053,0.0348844,0.0504084,0.0376719,0.0478621,0.0770492,0.0629327,0.0515091,0.0479607,0.0478436,0.0482628,0.0282907,0.0385448,0.0210178,0.00953351,0.038944,0,0.0170533,0.0623315,0.0187859,0,0,0.0152099,0,0,0.0382219,0.0383662,0.0346478,0.0116247,0.0234371,0.047891,0.0356451,0.0739771,0.0881621,0.0556975,0.0345791,0.0619642,0.0412418,0.0405871,0.0646214,0.0191966,0.0193035,0.0157536,0.0108228,0.026613,0.0194326,0,0,0
128,0.0252286,0.0461917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372139,0,0.0370178,0.0648252,0,0,0.0132364,0,0,0.0455303,0.0423372,0.0551382,0.0160411,0.0123138,0.0351833,0.0503602,0.038241,0.0479822,0.0774978,0.0634029,0.051485,0.0478653,0.0480088,0.0483411,0.0338567,0.0384098,0.020839,0.00939611,0.0391398,0,0.0170002,0.0625625,0.0187818,0,0,0.0151728,0,0,0.0384126,0.0380071,0.0349495,0.0118669,0.0234152,0.0476332,0.0358341,0.073811,0.0879182,0.0552406,0.0347491,0.0621391,0.0412646,0.0406247,0.0647106,0.0193886,0.0193833,0.0156429,0.0107304,0.026984,0.019586,0,0,0
129,0.0249487,0.0460562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367018,0,0.0367738,0.0645804,0,0,0.0133557,0,0,0.0455051,0.0427089,0.0548603,0.0161921,0.0123663,0.0354902,0.0502502,0.0387432,0.0479321,0.0779134,0.0638175,0.0517251,0.0479871,0.0485738,0.048705,0.0395461,0.0383754,0.0208464,0.00921007,0.0396093,0,0.016998,0.0628551,0.0188237,0,0,0.0151216,0,0,0.0385925,0.0375903,0.0352411,0.0120592,0.0234515,0.0475555,0.0359246,0.0736303,0.0877514,0.0548732,0.034915,0.062269,0.0412773,0.0406468,0.0648094,0.0191721,0.0194481,0.0154578,0.0107321,0.0272242,0.0197842,0,0,0
130,0.0246758,0.0459785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358702,0,0.0366851,0.0643568,0,0,0.013384,0,0,0.0455498,0.0430844,0.055119,0.0162345,0.0120405,0.0357876,0.0500883,0.039143,0.0477812,0.0782093,0.0641752,0.0519683,0.0481328,0.0489523,0.0489485,0.0435835,0.0383243,0.0207587,0.00922864,0.0402425,0,0.0170683,0.0632089,0.0188691,0,0,0.0149542,0,0,0.0386797,0.037204,0.0354777,0.0122041,0.0235831,0.0474315,0.0359276,0.0733242,0.0876291,0.0547229,0.0349665,0.0623219,0.0412868,0.0406709,0.0648755,0.0186511,0.0195546,0.0150946,0.0109969,0.0273812,0.0200771,0,0,0
131,0.0244442,0.0458705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347059,0,0.0366977,0.0638055,0,0,0.0133457,0,0,0.0455861,0.0432501,0.0557824,0.0161961,0.0115014,0.0359989,0.0499053,0.0393832,0.0476075,0.0783106,0.0643686,0.052115,0.0482694,0.0491375,0.049089,0.0462033,0.0382133,0.0205768,0.00928887,0.0409458,0,0.0171853,0.0636465,0.0189023,0,0,0.0148072,0,0,0.0387525,0.0369766,0.0356161,0.01235,0.0238741,0.0471748,0.0358992,0.0730811,0.0876125,0.0548707,0.0347984,0.0622862,0.0412505,0.0406646,0.0648713,0.0179398,0.0196513,0.0148565,0.0111136,0.0275225,0.0204584,0,0,0
132,0.0242328,0.0456968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033657,0,0.0368007,0.063404,0,0,0.0133325,0,0,0.0456167,0.0432979,0.0565059,0.0161191,0.0107564,0.036148,0.0498578,0.0395316,0.0473573,0.0783181,0.064438,0.0522006,0.0483916,0.0493981,0.049324,0.0481943,0.0381117,0.0206094,0.00931308,0.0414683,0,0.017275,0.0640318,0.0188881,0,0,0.014639,0,0,0.0388144,0.0368197,0.0356457,0.0124942,0.0241642,0.0468241,0.0358419,0.0732072,0.0875914,0.0551628,0.0343942,0.062214,0.0411934,0.040643,0.0648526,0.0173448,0.0198544,0.0146952,0.0112226,0.0276499,0.020899,0,0,0
133,0.024022,0.0455424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327564,0,0.0368405,0.0629151,0,0,0.0133409,0,0,0.0456694,0.0432328,0.057161,0.0160418,0.0100934,0.036285,0.0498033,0.0396608,0.0470826,0.0782656,0.0644638,0.0523056,0.0484845,0.0497852,0.0497051,0.0499223,0.0379769,0.0207487,0.00931786,0.0418292,0,0.0173191,0.0641228,0.0188421,0,0,0.0144133,0,0,0.0388524,0.0364763,0.0355727,0.0126458,0.0244749,0.0466441,0.0355792,0.0731214,0.0874854,0.0555,0.0339304,0.0621381,0.0411202,0.0406025,0.0648239,0.0168007,0.0202417,0.0145409,0.011419,0.0276518,0.0213244,0,0,0
134,0.0239024,0.0454311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319357,0,0.03682,0.0623886,0,0,0.0133357,0,0,0.045649,0.0431592,0.0577891,0.0160603,0.00956736,0.0364452,0.0497081,0.0398009,0.0468407,0.0781717,0.0644687,0.0524658,0.0486072,0.0502434,0.0502055,0.0515602,0.0379179,0.0208998,0.00931294,0.04222,0,0.0173235,0.0642828,0.018738,0,0,0.0142074,0,0,0.0387635,0.0361868,0.0354453,0.0129131,0.0248678,0.0464984,0.0352915,0.0728818,0.0873347,0.0557183,0.0335269,0.0620636,0.0410336,0.0405982,0.0648083,0.0161736,0.0204565,0.0143412,0.0115338,0.0274819,0.0217482,0,0,0
135,0.0238499,0.0453291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311966,0,0.0366321,0.0620323,0,0,0.0133034,0,0,0.0456277,0.0430707,0.0583597,0.0162229,0.00919151,0.0366081,0.0495691,0.0398842,0.0465953,0.0780463,0.0644255,0.0526221,0.0487591,0.0506973,0.0507545,0.0534554,0.0378726,0.0207929,0.00936886,0.0426471,0,0.0173337,0.0646007,0.0186084,0,0,0.0140612,0,0,0.038638,0.0359717,0.0353293,0.0133105,0.0253632,0.0463776,0.0350148,0.0726322,0.0871233,0.0558006,0.0331716,0.0620077,0.0409476,0.0406527,0.0648118,0.0155499,0.0206919,0.0141681,0.0116935,0.0272859,0.0221456,0,0,0
136,0.0236334,0.0452284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305192,0,0.0363767,0.0617059,0,0,0.0133341,0,0,0.0456156,0.0429178,0.0589373,0.0165096,0.00898566,0.0367173,0.0494891,0.0398536,0.0464433,0.0778665,0.0643872,0.0527266,0.0489152,0.0510543,0.0512071,0.0553459,0.0378534,0.0206677,0.0093511,0.0429518,0,0.0173606,0.0649255,0.0185016,0,0,0.0139665,0,0,0.0384923,0.0357342,0.0353066,0.0136633,0.0258571,0.0462314,0.0347288,0.0724969,0.0869336,0.0557209,0.0327884,0.0619717,0.0408661,0.0407148,0.0648458,0.0151185,0.0209235,0.0140092,0.0118443,0.0271043,0.0225371,0,0,0
137,0.0233364,0.0451494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300056,0,0.0362055,0.0613848,0,0,0.0134071,0,0,0.0455842,0.0428209,0.0595259,0.0168883,0.00892234,0.0367871,0.0495639,0.0396613,0.046386,0.0776751,0.0643254,0.052789,0.0490476,0.0513186,0.0515187,0.0572047,0.0378277,0.0206062,0.00928077,0.0432277,0,0.0174134,0.0651973,0.0183727,0,0,0.0137762,0,0,0.0383145,0.0354413,0.0353426,0.0139361,0.026399,0.0460366,0.0344337,0.0723858,0.0867905,0.0556325,0.0323809,0.0619072,0.0407627,0.0407346,0.0648654,0.0147221,0.021137,0.0138024,0.0120403,0.0269296,0.0228942,0,0,0
138,0.0232189,0.0451446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295734,0,0.0364734,0.0610987,0,0,0.0135035,0,0,0.0455634,0.0426166,0.0600325,0.0174067,0.00885591,0.0368811,0.0496693,0.0395471,0.0461266,0.0774986,0.0642152,0.0528312,0.0491428,0.0514564,0.0517105,0.0593318,0.0377835,0.0204936,0.00920456,0.0435435,0,0.017529,0.065488,0.0182024,0,0,0.0137394,0,0,0.0381704,0.035215,0.0352478,0.0141765,0.0270004,0.0457974,0.0341516,0.0722643,0.0866784,0.0556429,0.0319264,0.0617569,0.0406278,0.0406873,0.0648318,0.0142685,0.0213232,0.0135971,0.0122269,0.0267712,0.023235,0,0,0
139,0.0231241,0.0451643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293681,0,0.0366831,0.0607214,0,0,0.0136196,0,0,0.045606,0.0423092,0.0606114,0.0179651,0.00872074,0.037036,0.0497782,0.0394634,0.0458077,0.0772753,0.0640111,0.0528061,0.049119,0.0514527,0.0517605,0.0617085,0.0376869,0.0203502,0.00912296,0.0439143,0,0.017631,0.0658959,0.0180241,0,0,0.0138348,0,0,0.0380211,0.0352706,0.0352279,0.0144091,0.0275748,0.0455071,0.0339016,0.0721445,0.0865837,0.0557476,0.0314335,0.0615462,0.0404368,0.0405627,0.0647313,0.0137597,0.0214974,0.0133382,0.0123681,0.0266358,0.0235409,0,0,0
140,0.0230177,0.0451788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292296,0,0.0368862,0.0603347,0,0,0.0136995,0,0,0.0456583,0.0418399,0.0612957,0.0181445,0.00850563,0.0372211,0.0498658,0.0390925,0.04543,0.0769655,0.0637136,0.0527524,0.0490781,0.0514278,0.0517526,0.0639632,0.0376428,0.0203202,0.00905396,0.0442305,0,0.0177817,0.0663049,0.0178975,0,0,0.013895,0,0,0.0380124,0.0352778,0.0353206,0.0145747,0.0279859,0.0452504,0.0337201,0.0719953,0.0865264,0.0558692,0.0309936,0.0613211,0.0402256,0.0404229,0.0646221,0.0133576,0.0216519,0.0130711,0.0125593,0.0265532,0.023812,0,0,0
141,0.0229195,0.0451997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292151,0,0.0371141,0.0599059,0,0,0.01367,0,0,0.0456198,0.0414434,0.0620465,0.0177899,0.00831406,0.0373919,0.0498915,0.0386209,0.04499,0.0765501,0.0633302,0.052704,0.0490405,0.0514766,0.0518136,0.0660543,0.0377042,0.0203589,0.00903261,0.0445324,0,0.0180525,0.0666915,0.0177859,0,0,0.0139984,0,0,0.037902,0.0352879,0.0354005,0.0146507,0.0283536,0.0450819,0.0335416,0.0718294,0.0864882,0.056025,0.0306783,0.0611476,0.0400753,0.0403355,0.0645442,0.0130134,0.021735,0.0129617,0.0127903,0.0265705,0.0239588,0,0,0
142,0.0228771,0.045243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292683,0,0.03736,0.0594892,0,0,0.0135795,0,0,0.0455459,0.0411762,0.062795,0.0175708,0.00830554,0.0376473,0.0499119,0.0381969,0.0446879,0.0761135,0.0629033,0.0526799,0.0490333,0.0515527,0.0519653,0.0679172,0.0378026,0.0203837,0.00905975,0.0448278,0,0.0183205,0.0671027,0.0176788,0,0,0.0141065,0,0,0.0377255,0.0353294,0.0354839,0.01473,0.0287845,0.0449341,0.0332536,0.0716299,0.0864451,0.0562,0.0304126,0.0609885,0.0399416,0.0402307,0.0644553,0.01266,0.0219033,0.0128311,0.0129415,0.0266566,0.0240323,0,0,0
143,0.0229501,0.0452826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293893,0,0.0375149,0.0590294,0,0,0.0134438,0,0,0.0454647,0.0408865,0.063523,0.017356,0.00849092,0.0379814,0.0498706,0.0378024,0.0444112,0.0756775,0.0624846,0.0527067,0.0490845,0.0518149,0.0522223,0.0696243,0.0379134,0.0203029,0.00907228,0.0450513,0,0.0185509,0.067598,0.0175812,0,0,0.0142104,0,0,0.0374891,0.0353773,0.0356102,0.0147723,0.0292209,0.0447944,0.0330676,0.0714581,0.0863871,0.0563087,0.0303085,0.0608082,0.0397944,0.0401129,0.0643332,0.0124097,0.0220641,0.0127556,0.0130607,0.0267297,0.0241156,0,0,0
144,0.0230106,0.045319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296379,0,0.0376332,0.0585451,0,0,0.0133577,0,0,0.0454442,0.0405279,0.0642128,0.0174297,0.00850024,0.0383412,0.0498663,0.0374457,0.0442458,0.0753068,0.0620485,0.0528721,0.0492075,0.0522251,0.0526397,0.0712164,0.0379876,0.0202979,0.00911538,0.0453347,0,0.0187305,0.0681392,0.0174794,0,0,0.0143166,0,0,0.0371816,0.0353737,0.0357328,0.0147778,0.0296562,0.0445488,0.0330083,0.0712958,0.0862924,0.0564082,0.0301886,0.0606293,0.0396388,0.0399932,0.0641902,0.0121493,0.0221737,0.0129628,0.0129133,0.0268065,0.0242202,0,0,0
145,0.0230688,0.0453151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300267,0,0.0377857,0.0580541,0,0,0.0132931,0,0,0.0454204,0.0400758,0.0649318,0.0176543,0.00834414,0.0387122,0.0498785,0.0371141,0.0442252,0.0749858,0.0615886,0.0531632,0.0494765,0.0527898,0.0532706,0.0727925,0.038032,0.0203226,0.00918293,0.0455599,0,0.0188954,0.0687161,0.0173877,0,0,0.0144024,0,0,0.0368591,0.0353328,0.0358407,0.0147097,0.0301659,0.0442717,0.0329123,0.0711388,0.0862223,0.0565111,0.0300163,0.0604339,0.039469,0.0398589,0.0640591,0.0119553,0.022264,0.0132386,0.0127783,0.0269286,0.0243713,0,0,0
146,0.0228873,0.0454223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281262,0,0.0416933,0.0567747,0,0,0.0128949,0,0,0.0462419,0.0401772,0.067338,0.0172824,0.0125284,0.0397453,0.0503911,0.0371691,0.0457793,0.0761939,0.0619676,0.0526814,0.0480878,0.0534462,0.0544928,0.0648778,0.0380001,0.019644,0.00826245,0.0429014,0,0.0180949,0.0700426,0.016545,0,0,0.0149192,0,0,0.0360678,0.0347197,0.0356043,0.0148567,0.0299334,0.0432951,0.0321624,0.0701397,0.0857504,0.0570572,0.0293045,0.0609856,0.0397952,0.0403285,0.0645592,0.0144073,0.0220379,0.0138308,0.0131607,0.0271704,0.0250594,0,0,0
147,0.022954,0.0453422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283872,0,0.0419321,0.0563753,0,0,0.0128379,0,0,0.0462092,0.0397301,0.0682352,0.0174733,0.0132323,0.0402038,0.050314,0.0368242,0.0461283,0.0760111,0.0614673,0.0532222,0.0486158,0.054234,0.0554086,0.066436,0.0380496,0.0197433,0.00825804,0.0429309,0,0.0182645,0.0705566,0.0165098,0,0,0.015158,0,0,0.0358548,0.0348828,0.0357071,0.0149804,0.0303831,0.0430975,0.0319727,0.0699539,0.0857373,0.0572134,0.0290563,0.0607927,0.0396222,0.0401945,0.0644284,0.014312,0.02211,0.0140992,0.0130134,0.027246,0.0252754,0,0,0
148,0.0230448,0.0452676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287098,0,0.042126,0.0559435,0,0,0.012732,0,0,0.046145,0.039267,0.069089,0.0176804,0.0140885,0.0406124,0.0501562,0.0364254,0.0465421,0.0759312,0.0609839,0.0538801,0.0492365,0.0550975,0.0564367,0.0681546,0.0381286,0.0198462,0.00822427,0.0429541,0,0.0184294,0.0710809,0.0163942,0,0,0.0153867,0,0,0.0355835,0.03518,0.0358509,0.015079,0.0307192,0.0429047,0.0317656,0.0697749,0.0857448,0.0573655,0.028772,0.0605953,0.0394518,0.0400657,0.0642804,0.0142182,0.0220708,0.0143464,0.0128709,0.0273481,0.0254159,0,0,0
149,0.0231347,0.0452189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289504,0,0.0422509,0.0555191,0,0,0.0125577,0,0,0.0460536,0.038761,0.0698989,0.0179203,0.0148651,0.0409488,0.0499793,0.0359656,0.0473005,0.0760448,0.0604936,0.0546208,0.0499282,0.0559812,0.0574969,0.0699052,0.0382372,0.019782,0.00820168,0.0429574,0,0.0185623,0.0715878,0.0163337,0,0,0.0155871,0,0,0.0353258,0.0354868,0.0360296,0.0151675,0.031069,0.042758,0.0315789,0.0696019,0.0857633,0.057519,0.0284258,0.0603828,0.0392932,0.0399186,0.0641416,0.0141394,0.0219999,0.0146406,0.0127747,0.0274741,0.0255382,0,0,0
150,0.0231612,0.0451824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291806,0,0.0422921,0.0551983,0,0,0.0124748,0,0,0.0460475,0.0382087,0.0704908,0.0182411,0.0156131,0.0413129,0.0499087,0.0354554,0.0485264,0.0763937,0.0599659,0.0554353,0.0506097,0.0568527,0.0585416,0.0716334,0.0383415,0.0198548,0.00818796,0.0428636,0,0.0187501,0.0720832,0.0163306,0,0,0.0158502,0,0,0.0350317,0.0356883,0.0361063,0.0153021,0.0313253,0.0426194,0.0314064,0.0693647,0.0857582,0.0576825,0.0279724,0.0601529,0.0391095,0.0397698,0.0640112,0.0141463,0.0219434,0.0148877,0.0128713,0.0275923,0.0256963,0,0,0
151,0.0232028,0.045085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294842,0,0.0421852,0.0551101,0,0,0.0124618,0,0,0.0460346,0.0375482,0.0707109,0.0186157,0.0167893,0.0416882,0.0498583,0.0349421,0.0497653,0.0767345,0.0594452,0.0563775,0.0512816,0.0577241,0.0595606,0.0730756,0.0383992,0.0200818,0.00818592,0.0427339,0,0.0189019,0.0725378,0.0162504,0,0,0.0161106,0,0,0.0347562,0.0357654,0.0360042,0.0152981,0.031684,0.0424769,0.0313115,0.0691279,0.0857702,0.0578536,0.0275549,0.0599226,0.0389263,0.0396204,0.0638595,0.014217,0.0219516,0.0150469,0.0130148,0.0277273,0.0258877,0,0,0
152,0.0232669,0.044974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296343,0,0.0418905,0.0547762,0,0,0.0123676,0,0,0.0459967,0.0369823,0.0706934,0.0189486,0.0180327,0.0419216,0.0498511,0.0345506,0.0508609,0.0770348,0.0590519,0.0573653,0.0520835,0.058575,0.0605071,0.0742475,0.038475,0.0201373,0.00818055,0.0426466,0,0.0190303,0.0729997,0.0161146,0,0,0.016355,0,0,0.0344539,0.0357825,0.0361792,0.0150332,0.0319709,0.0423061,0.0312114,0.0689124,0.0858133,0.0580122,0.0271317,0.0597117,0.0387516,0.039474,0.0637187,0.014221,0.0219423,0.0152225,0.0132223,0.0278699,0.0260966,0,0,0
153,0.0233714,0.0448514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296364,0,0.0414614,0.0543522,0,0,0.0122825,0,0,0.0459147,0.0364281,0.0702831,0.0192314,0.0192664,0.0421745,0.0498156,0.0342652,0.0520104,0.077397,0.0587362,0.0582723,0.0529314,0.0593846,0.0613368,0.0747846,0.0385311,0.0200691,0.00818565,0.04262,0,0.0190931,0.0733146,0.0160285,0,0,0.0165864,0,0,0.0341803,0.0359992,0.0363592,0.014933,0.0322361,0.0422056,0.0311725,0.0687235,0.0858311,0.0581816,0.0267644,0.0595307,0.0386182,0.0393309,0.0635883,0.0141656,0.0219377,0.0153463,0.0134523,0.0280163,0.0262312,0,0,0
154,0.0235067,0.0447774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295419,0,0.0409338,0.0541164,0,0,0.0122494,0,0,0.0458401,0.0359705,0.0695444,0.0194643,0.0202232,0.0423868,0.0495969,0.0341045,0.0531093,0.0777484,0.0585217,0.05911,0.0537884,0.0601078,0.0620121,0.0747644,0.0385329,0.0200974,0.00814124,0.0425287,0,0.0191521,0.0735496,0.0159873,0,0,0.0168041,0,0,0.0339509,0.0362963,0.0364562,0.014925,0.0324126,0.0421757,0.0311804,0.0685794,0.0858577,0.0583203,0.0264275,0.0593391,0.0384568,0.0392091,0.0634557,0.0141615,0.021932,0.0154694,0.013743,0.0281909,0.0263356,0,0,0
155,0.023679,0.0446798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293618,0,0.0403082,0.0539464,0,0,0.012238,0,0,0.0457928,0.0356475,0.0685755,0.0196275,0.0207258,0.0425516,0.0494057,0.0340471,0.0539485,0.0780272,0.0584019,0.0598979,0.0546293,0.0607011,0.0625326,0.0744685,0.0385493,0.0201785,0.00808569,0.0424669,0,0.019224,0.0737672,0.0159182,0,0,0.0170462,0,0,0.0337358,0.0365377,0.0364589,0.0148809,0.0325522,0.0421792,0.0311531,0.0684224,0.0858756,0.0585166,0.0260744,0.05916,0.0382889,0.0390693,0.0633328,0.0141044,0.021893,0.0156257,0.0140495,0.0283387,0.0265139,0,0,0
156,0.0238017,0.0445689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290352,0,0.0395214,0.0539137,0,0,0.0122311,0,0,0.0457119,0.0352789,0.0672931,0.0197494,0.0212049,0.0426634,0.04928,0.0340895,0.0547016,0.0783853,0.0583429,0.0606617,0.0555293,0.0612313,0.0628555,0.0734214,0.0385723,0.0203228,0.00807044,0.0423945,0,0.0192621,0.0738699,0.0159049,0,0,0.0172808,0,0,0.0335937,0.0368155,0.0364796,0.0147522,0.0327446,0.0421769,0.0311437,0.0682919,0.0858776,0.058685,0.025826,0.0590022,0.0381852,0.0389507,0.0632089,0.0141312,0.0218258,0.0157962,0.014304,0.0284806,0.0266731,0,0,0
157,0.0239459,0.0444476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286318,0,0.0385748,0.0539459,0,0,0.0122278,0,0,0.0456411,0.0349078,0.0656644,0.0198164,0.0215243,0.0427585,0.0492236,0.0342632,0.0553439,0.0787034,0.0584042,0.0613764,0.056492,0.0616893,0.0629859,0.0712571,0.0386166,0.0205354,0.00809618,0.0423181,0,0.0192617,0.0739193,0.0159533,0,0,0.0175442,0,0,0.0334538,0.0371681,0.0365359,0.0146193,0.0326615,0.0422002,0.0311598,0.0680913,0.0858987,0.0588995,0.0255904,0.0588783,0.0380997,0.0388863,0.0630858,0.0141911,0.0217507,0.0160363,0.0145532,0.0286107,0.0268274,0,0,0
158,0.024113,0.0443537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282699,0,0.0374004,0.054065,0,0,0.0122258,0,0,0.0456094,0.0346096,0.0638002,0.0197927,0.0217055,0.0427861,0.0491041,0.0344881,0.0559867,0.0789693,0.0585897,0.0619597,0.0573241,0.0619672,0.0629826,0.0680548,0.0385845,0.0206491,0.0082028,0.0421091,0,0.0192398,0.0738968,0.0160634,0,0,0.017716,0,0,0.0333441,0.0375859,0.0366096,0.0144237,0.0327069,0.0422997,0.0312678,0.0679099,0.0858991,0.0590787,0.0254772,0.0587752,0.0380293,0.0388094,0.0629749,0.0141954,0.0217136,0.0162191,0.0147378,0.0287323,0.02693,0,0,0
159,0.0242759,0.0442059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279852,0,0.0362873,0.054249,0,0,0.0122419,0,0,0.0454407,0.0341693,0.0620171,0.0198483,0.0216787,0.0427014,0.0487959,0.0346229,0.0565621,0.0790812,0.0587945,0.0624128,0.0580063,0.0622451,0.0629813,0.0644421,0.0385468,0.0206337,0.00837242,0.0417112,0,0.0192581,0.0736388,0.016263,0,0,0.0178758,0,0,0.0332554,0.038158,0.0364864,0.0140166,0.0328267,0.042547,0.0314806,0.0676737,0.0858343,0.0592993,0.0255913,0.0587538,0.0379985,0.0388011,0.0629795,0.014283,0.0217534,0.0162679,0.0147673,0.0287381,0.0270311,0,0,0
160,0.0243614,0.0441173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300359,0,0.0326323,0.0546886,0,0,0.0126263,0,0,0.0445104,0.0336793,0.0597866,0.0205919,0.0174187,0.041898,0.0482293,0.0341829,0.0544471,0.0770712,0.0584174,0.0631765,0.0597033,0.0625408,0.0628579,0.0691753,0.0387006,0.0209951,0.00930074,0.0450154,0,0.0194403,0.0731139,0.0169997,0,0,0.0172162,0,0,0.0334722,0.0383765,0.0368132,0.0137361,0.03408,0.0430353,0.0322203,0.0686823,0.0859867,0.0583547,0.0263105,0.0578515,0.0378846,0.0383702,0.0621908,0.0114599,0.0215347,0.0165976,0.0148914,0.0287363,0.0266763,0,0,0
