Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
284,0.0213808,0.0485511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268778,0,0.0389988,0.0580292,0,0,0.0191193,0,0,0.0492434,0.0355027,0.060607,0.0155285,0.00592954,0.0402572,0.0577201,0.0343848,0.041829,0.0729855,0.0606819,0.0506907,0.0464366,0.0517105,0.0521436,0.0591789,0.0329191,0.018472,0.00914093,0.0502504,0,0.0182726,0.0683157,0.0114322,0,0,0.0168977,0,0,0.0399015,0.0398998,0.0323412,0.0111966,0.0286235,0.0427922,0.0255958,0.0706308,0.0903937,0.0606862,0.0236563,0.0587291,0.0375028,0.0384981,0.0639895,0.0103378,0.0219624,0.0329106,0.0112536,0.0290181,0.0223878,0,0,0
285,0.0215286,0.0485321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274661,0,0.038797,0.0578723,0,0,0.0189781,0,0,0.0490847,0.0351847,0.0599079,0.0156841,0.00580023,0.0406846,0.057639,0.0339725,0.0417814,0.0725389,0.0601789,0.0504244,0.0463825,0.0515829,0.0517826,0.0550586,0.0329655,0.0186335,0.00928326,0.051269,0,0.0185177,0.0686499,0.0113952,0,0,0.0169241,0,0,0.0399436,0.0403196,0.0323947,0.011264,0.0291606,0.0426106,0.025676,0.0708729,0.0901872,0.0607693,0.0234325,0.0586322,0.0373652,0.0384158,0.063923,0.010633,0.0221038,0.0330311,0.0112561,0.0290051,0.0222522,0,0,0
286,0.0216505,0.0486269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282084,0,0.038225,0.0576937,0,0,0.018924,0,0,0.0489437,0.0348417,0.059294,0.0158229,0.00577951,0.0410731,0.0582689,0.0336665,0.0417472,0.0720705,0.0596325,0.0499539,0.0464502,0.0516792,0.0517612,0.0515379,0.0329815,0.0186744,0.00940889,0.0521964,0,0.0186655,0.0690074,0.0113388,0,0,0.016904,0,0,0.0399664,0.0407464,0.0324778,0.0113366,0.029904,0.0424819,0.0257786,0.0711284,0.0901079,0.0608167,0.0231953,0.0585192,0.0372325,0.0383042,0.06385,0.0110636,0.0222084,0.0330592,0.0112129,0.0290419,0.0220951,0,0,0
287,0.0217488,0.0487173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291507,0,0.0382648,0.05743,0,0,0.0188081,0,0,0.0486406,0.0345359,0.0589411,0.0160339,0.00594775,0.0414519,0.0582166,0.0333505,0.0416541,0.0718683,0.0591396,0.049803,0.0464587,0.0518453,0.0519537,0.0488929,0.0330241,0.0187109,0.00934315,0.0530772,0,0.0188911,0.0694747,0.0113155,0,0,0.0167438,0,0,0.0399417,0.0411598,0.0325437,0.0113861,0.0304338,0.0422984,0.0258828,0.0710542,0.089898,0.0607534,0.0232557,0.0584009,0.0371323,0.0382148,0.0637955,0.0114824,0.0222925,0.0330166,0.0111343,0.0290808,0.021982,0,0,0
288,0.0218811,0.0487127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302412,0,0.0384151,0.0570609,0,0,0.0186328,0,0,0.0484872,0.0340903,0.058563,0.0162584,0.0061935,0.0418179,0.0575199,0.0330287,0.0416074,0.0716832,0.0586777,0.0503095,0.0466122,0.052133,0.0522656,0.0468766,0.0331611,0.0188039,0.0092872,0.0538211,0,0.0189879,0.0697369,0.0113729,0,0,0.0165949,0,0,0.039891,0.0415031,0.0325926,0.0114316,0.0311907,0.0420016,0.0260088,0.0707409,0.0895351,0.0607567,0.023209,0.0583011,0.0369934,0.0381722,0.0637826,0.0118832,0.0223265,0.0329451,0.0110468,0.0290819,0.0218663,0,0,0
289,0.0220862,0.0486547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312582,0,0.0383041,0.0566591,0,0,0.0184773,0,0,0.0483217,0.0335119,0.0580936,0.0163679,0.00651963,0.0421857,0.0565977,0.0327014,0.0417091,0.0715278,0.0583053,0.0509064,0.0469593,0.0525668,0.0527227,0.0452258,0.0334318,0.0188613,0.00908971,0.0546474,0,0.0190879,0.0699407,0.0115147,0,0,0.0163777,0,0,0.039769,0.0417852,0.0326167,0.0115332,0.0322948,0.041672,0.0261612,0.0703735,0.0892718,0.0608724,0.0228463,0.0582774,0.0368507,0.0381615,0.0637936,0.0124318,0.0223651,0.0328704,0.0109835,0.0290339,0.0217514,0,0,0
290,0.0222836,0.0486454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319041,0,0.0381165,0.0563243,0,0,0.0182917,0,0,0.0480216,0.0332297,0.0578143,0.0163764,0.00692035,0.0424983,0.0563174,0.0325214,0.0419545,0.0714755,0.0580505,0.0514561,0.0475035,0.053165,0.0532323,0.0441512,0.0335503,0.0189351,0.00879428,0.0553286,0,0.0192961,0.0703414,0.0116396,0,0,0.0161,0,0,0.039621,0.0420762,0.0327724,0.0117033,0.0330497,0.0413705,0.0263615,0.0701532,0.0891442,0.060924,0.0224867,0.0582061,0.0366991,0.0381905,0.0637813,0.0130734,0.0224254,0.0327868,0.0109247,0.0290364,0.0216647,0,0,0
291,0.0224171,0.0487038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322023,0,0.038037,0.0559548,0,0,0.0181621,0,0,0.0476883,0.0329782,0.0578955,0.0164894,0.00755136,0.0427941,0.056279,0.0324584,0.0423129,0.0715167,0.0578932,0.052068,0.0481428,0.0537871,0.0538195,0.043719,0.0337249,0.019023,0.00860294,0.0558857,0,0.0195343,0.0707976,0.0116445,0,0,0.0159446,0,0,0.0396771,0.042396,0.0328667,0.0117828,0.0335076,0.0411112,0.0265639,0.0700288,0.0890435,0.060906,0.0221589,0.0580674,0.0366075,0.0381576,0.0637186,0.0137289,0.0225363,0.0327969,0.0108397,0.0291051,0.0214205,0,0,0
292,0.0225943,0.0487837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324754,0,0.0379328,0.0556378,0,0,0.0180127,0,0,0.0474234,0.0329159,0.0578158,0.0166611,0.0083198,0.0430013,0.0561586,0.0325371,0.0427778,0.0716612,0.0578281,0.0527602,0.0488506,0.0543438,0.0545654,0.0435871,0.0338914,0.019043,0.008291,0.0565446,0,0.0197518,0.0711562,0.0116677,0,0,0.0158897,0,0,0.0397146,0.0427143,0.032837,0.011723,0.0338695,0.0408664,0.0267654,0.0699459,0.0889156,0.0608701,0.0218312,0.0579971,0.0366958,0.0380668,0.0636667,0.0143606,0.0226405,0.0328895,0.0108481,0.0291987,0.0209382,0,0,0
293,0.0230474,0.0483167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326902,0,0.0379241,0.0554616,0,0,0.016723,0,0,0.0430202,0.0327783,0.0576652,0.0170303,0.00907569,0.0433804,0.0543263,0.0326761,0.0433619,0.0719731,0.0578876,0.0534139,0.0495301,0.0547815,0.0550875,0.0437431,0.0340026,0,0.0162709,0.0572501,0,0.020055,0.0713926,0.0115407,0,0,0.01605,0,0,0.0398523,0.0430239,0.032957,0.0118364,0.0343385,0.0411154,0.0263478,0.0700416,0.0889772,0.060976,0.0215469,0.0579025,0.0365407,0.0377898,0.0634309,0.0148707,0.0222504,0.0329214,0.0108903,0.0287058,0.0206499,0,0,0
294,0.0230041,0.0489365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032941,0,0.0375407,0.0552403,0,0,0.017803,0,0,0.0471699,0.0326897,0.0572316,0.0170268,0.00984452,0.0432653,0.0555482,0.0326011,0.0437925,0.0720115,0.0576574,0.0541598,0.0502529,0.0552966,0.0556028,0.0435987,0.0342042,0.0195663,0.00728425,0.0578576,0,0.0200955,0.0716911,0.0118012,0,0,0.0157094,0,0,0.0395995,0.0433193,0.0327472,0.0122454,0.0347363,0.0404937,0.0272419,0.0697679,0.0886528,0.0609596,0.0212883,0.0580752,0.0366105,0.0378755,0.0635172,0.0155386,0.0227075,0.0326906,0.0106768,0.0294543,0.0205282,0,0,0
295,0.02323,0.0489908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331517,0,0.0367586,0.0550155,0,0,0.0175289,0,0,0.0473173,0.0326205,0.056591,0.0171758,0.0105553,0.0435152,0.0552011,0.0327015,0.0444058,0.072236,0.0576943,0.0548595,0.0507707,0.0558215,0.0560464,0.0432328,0.034508,0.0197126,0.00747659,0.0583201,0,0.0202572,0.07197,0.011978,0,0,0.0155856,0,0,0.0395199,0.0440524,0.0327512,0.012547,0.0351832,0.0403727,0.0275378,0.0696553,0.0885455,0.0611268,0.0212444,0.0578774,0.0364299,0.0377942,0.0634397,0.0163239,0.0227135,0.0325095,0.0105183,0.0295646,0.0204322,0,0,0
296,0.0234303,0.0490509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033423,0,0.0358812,0.0546959,0,0,0.0174174,0,0,0.0472814,0.0327032,0.0558913,0.0174678,0.0111327,0.0437175,0.054956,0.0328293,0.0450036,0.0724721,0.057974,0.0555791,0.0512944,0.0564423,0.0565504,0.0425383,0.0347917,0.0198092,0.00742874,0.0586687,0,0.0204398,0.0722365,0.0120512,0,0,0.0155223,0,0,0.0396085,0.0449182,0.0327544,0.012601,0.0356496,0.0402629,0.0278589,0.0695007,0.0884334,0.0613079,0.0210317,0.0577125,0.0362931,0.0377064,0.0632995,0.0171109,0.0227179,0.0323971,0.0103076,0.0296635,0.0202953,0,0,0
297,0.0236059,0.049084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339417,0,0.0356582,0.0545235,0,0,0.0172783,0,0,0.0471781,0.0327382,0.0552838,0.0174302,0.0117894,0.0438996,0.0546932,0.0330049,0.0456573,0.0727904,0.0582842,0.0563831,0.0521654,0.0568525,0.0569916,0.0414991,0.0349108,0.0198967,0.00742224,0.0592096,0,0.020505,0.0725164,0.0120409,0,0,0.0154798,0,0,0.0397814,0.045545,0.0327578,0.0125727,0.0359558,0.0402699,0.0281134,0.0693233,0.0883361,0.061369,0.0203573,0.0577104,0.0363047,0.0376327,0.0630596,0.0177765,0.0227209,0.0323266,0.0101008,0.0297115,0.0200944,0,0,0
298,0.0237536,0.0490708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347458,0,0.0352486,0.054362,0,0,0.0170893,0,0,0.0470186,0.0326051,0.0546082,0.0169811,0.0124674,0.0440729,0.0544107,0.0332883,0.0462011,0.0730858,0.0585396,0.0569555,0.0532396,0.0573687,0.0574007,0.0400152,0.035019,0.0199661,0.00725109,0.0596085,0,0.0204944,0.0729651,0.0120853,0,0,0.015369,0,0,0.0397628,0.0460201,0.0329245,0.0123792,0.0363039,0.0403733,0.028308,0.069118,0.0882446,0.0614605,0.0198631,0.0577418,0.0363416,0.0375516,0.062862,0.0184069,0.0227162,0.0322617,0.0100333,0.0296846,0.0199802,0,0,0
299,0.0238906,0.0490397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035762,0,0.0344068,0.0541368,0,0,0.016881,0,0,0.04697,0.0325575,0.0537896,0.0166271,0.013026,0.0441906,0.054144,0.0336867,0.0467474,0.0733825,0.0588225,0.0573324,0.0541315,0.0577551,0.0578308,0.0379709,0.034995,0.0201616,0.00702243,0.0603666,0,0.0199625,0.0731582,0.0121455,0,0,0.015209,0,0,0.0396161,0.0462982,0.0334409,0.0120901,0.0364637,0.040411,0.0284428,0.0689354,0.0882033,0.0616111,0.019701,0.0574546,0.0364877,0.0375036,0.0626538,0.0184574,0.0227129,0.0321774,0.0100453,0.0296338,0.0198752,0,0,0
300,0.0240361,0.0491078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371099,0,0.0335753,0.0539677,0,0,0.0167915,0,0,0.0470277,0.0325937,0.0531172,0.0169662,0.0134187,0.0441198,0.0539824,0.0341168,0.047389,0.0737168,0.0591885,0.0578874,0.0548116,0.0581359,0.058284,0.0355066,0.0347873,0.0202237,0.00695638,0.0609113,0,0.0198689,0.0731112,0.012276,0,0,0.0150586,0,0,0.0394504,0.0466104,0.0334133,0.0121905,0.0364463,0.0401581,0.0285306,0.0687658,0.0881227,0.0617635,0.0195652,0.0567548,0.036516,0.0375241,0.0627333,0.018987,0.0226787,0.0320882,0.0100662,0.0295779,0.0197223,0,0,0
301,0.0241786,0.04929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038684,0,0.0330553,0.0539638,0,0,0.0167438,0,0,0.0469828,0.0325912,0.0525929,0.0171373,0.0137112,0.0440515,0.053858,0.0344852,0.0480058,0.0740543,0.0595941,0.0585941,0.0554518,0.0586687,0.0588048,0.0327691,0.0350311,0.0203218,0.0069176,0.0618235,0,0.0195332,0.0729926,0.0123618,0,0,0.0149108,0,0,0.0393868,0.0471312,0.0337252,0.0122654,0.0365602,0.0400342,0.028624,0.0685816,0.088029,0.0619046,0.0192633,0.0564279,0.0367103,0.0376404,0.0625626,0.0192926,0.022711,0.0320219,0.00999672,0.0295205,0.0195529,0,0,0
302,0.0243353,0.0492733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405327,0,0.0328509,0.0539875,0,0,0.0166658,0,0,0.046835,0.0326265,0.0518645,0.0170954,0.0139536,0.0440368,0.0536333,0.0348451,0.0485729,0.074413,0.0600196,0.0592585,0.0560789,0.0592393,0.0592864,0.0298704,0.0353283,0.0202636,0.0069016,0.062648,0,0.0192635,0.0728453,0.0124404,0,0,0.0148108,0,0,0.0394068,0.0476742,0.034147,0.0123689,0.0366506,0.0399929,0.0288779,0.0683917,0.0879481,0.0620314,0.0191279,0.056493,0.0369664,0.0377989,0.0622932,0.0196648,0.022824,0.0319721,0.00985704,0.0296433,0.0194255,0,0,0
303,0.0245123,0.0491123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424495,0,0.0327296,0.054026,0,0,0.0166018,0,0,0.0467337,0.0326893,0.0509423,0.0170412,0.0141422,0.0440591,0.0533872,0.0352668,0.0490768,0.0747909,0.0604871,0.0598317,0.0566819,0.0598325,0.0597939,0.0268236,0.0353968,0.020108,0.0069532,0.0629958,0,0.0191535,0.0725982,0.0125961,0,0,0.0147618,0,0,0.0394715,0.0481938,0.0342157,0.0126141,0.0365808,0.0399222,0.0291671,0.068171,0.0878692,0.0622147,0.0193594,0.0567126,0.0369525,0.0377828,0.0621378,0.0199457,0.0229794,0.0318839,0.00963708,0.0299042,0.0193589,0,0,0
304,0.0250784,0.049082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442964,0,0,0.0542758,0,0,0.0164086,0,0,0.046749,0.0327445,0.0518693,0.0156942,0.0129247,0.0444418,0.0530512,0.0365142,0.0500686,0.0760547,0.0618196,0.0588122,0.0556924,0.0599205,0.0602257,0.0228918,0.0354619,0.0200324,0.00736311,0.0632995,0,0.0192092,0.0721322,0.0127542,0,0,0.0144643,0,0,0.0393737,0.0485003,0.0341708,0.012687,0.0366441,0.0397156,0.0289745,0.0682005,0.0878761,0.0622687,0.0196678,0.0567871,0.0368609,0.0376312,0.0621789,0.0205364,0.0233056,0.0317524,0.00944811,0.0300241,0.019208,0,0,0
305,0.0247528,0.0490932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465032,0,0.0316903,0.0543519,0,0,0.0167344,0,0,0.047154,0.0327513,0.0486007,0.0169135,0.0143163,0.0440645,0.0531524,0.0362616,0.0497437,0.0754473,0.0615813,0.0606868,0.0577049,0.060368,0.0609176,0.0204821,0.0351361,0.0198136,0.00830756,0.0645226,0,0.0185094,0.0719323,0.01296,0,0,0.0147443,0,0,0.0395807,0.049234,0.0350794,0.0124254,0.0369247,0.039996,0.0294935,0.0679135,0.0877692,0.0624145,0.0195557,0.0565714,0.0372963,0.037652,0.0617288,0.0208458,0.0231836,0.0316346,0.00917694,0.0302227,0.0194579,0,0,0
306,0.0253087,0.0486757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487909,0,0,0.0545855,0,0,0.0152125,0,0,0.0434586,0.0329933,0.0490852,0.0155842,0.0131051,0.0444881,0.0498844,0.0376648,0.050635,0.0767481,0.0630316,0.0595915,0.0565873,0.0599855,0.0608079,0.0167727,0.0356638,0.0196269,0,0.0650215,0,0.0186305,0.071693,0.0129063,0,0,0.0145261,0,0,0.0394497,0.0496133,0.0352787,0.0121743,0.0370425,0.0399731,0.0289437,0.0679394,0.0877963,0.0624557,0.019513,0.056413,0.0373161,0.0375799,0.0614377,0.0215993,0.0230927,0.031577,0.00923695,0.0300835,0.0194533,0,0,0
307,0.0249785,0.0484669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506867,0,0.0282196,0.0547809,0,0,0.0153501,0,0,0.0436404,0.0333618,0.046388,0.0166639,0.0146886,0.0437561,0.0498692,0.0374695,0.0501274,0.076157,0.0629121,0.0612571,0.0582359,0.0605803,0.0610166,0.0147619,0.0353628,0.0195882,0,0.066003,0,0.0180925,0.0715378,0.0129657,0,0,0.0148063,0,0,0.0395838,0.0504696,0.0360907,0.0117342,0.0371699,0.0404345,0.0294983,0.0675957,0.0876924,0.0626892,0.0192896,0.0562185,0.037595,0.0377488,0.0610461,0.02215,0.0228809,0.0315394,0.00913413,0.0301768,0.0195337,0,0,0
308,0.0250254,0.0483117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522756,0,0.0278924,0.0550517,0,0,0.0153446,0,0,0.0435575,0.0336595,0.0454911,0.0162883,0.015213,0.0435023,0.0498316,0.0379647,0.0503659,0.0765016,0.0635602,0.0617002,0.0585966,0.0609149,0.061205,0.0128455,0.0353004,0.0195877,0,0.0665184,0,0.0181394,0.0714084,0.0129482,0,0,0.0148239,0,0,0.0396508,0.0511591,0.0362642,0.0114363,0.0372813,0.0406893,0.0296632,0.0674065,0.0876489,0.0629065,0.0191757,0.056246,0.0375889,0.0377765,0.0609347,0.0230193,0.0229161,0.0315365,0.00905359,0.030272,0.0195097,0,0,0
309,0.0250414,0.0484416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534345,0,0.0276296,0.0554705,0,0,0.0162162,0,0,0.0472568,0.0338113,0.0445846,0.0156621,0.0159339,0.0432307,0.052572,0.038404,0.0505852,0.076802,0.0641198,0.0621718,0.0589866,0.0611634,0.0614499,0.0115319,0.0349149,0.019779,0.00841711,0.0668882,0,0.0182487,0.0713851,0.013075,0,0,0.0146192,0,0,0.0395997,0.0519241,0.0361102,0.0111505,0.0374653,0.0409413,0.0301039,0.067299,0.0877065,0.0631463,0.0190167,0.0564366,0.0375797,0.037647,0.0608865,0.0239458,0.0233148,0.0314502,0.00890269,0.0306271,0.0193951,0,0,0
310,0.0250232,0.0484196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543725,0,0.0274403,0.055712,0,0,0.0163514,0,0,0.0469996,0.0339944,0.0438044,0.0150235,0.0167974,0.0430067,0.0525598,0.0388824,0.0505802,0.077159,0.0646928,0.0625383,0.0592683,0.0612374,0.0615751,0.0106367,0.0349416,0.0198265,0.00780723,0.0668816,0,0.0182343,0.0709947,0.0130897,0,0,0.0145153,0,0,0.0395762,0.0525002,0.0354558,0.0111602,0.0376354,0.0410875,0.0302957,0.067189,0.0877202,0.0632691,0.0187199,0.0566798,0.0376909,0.037616,0.06118,0.0248161,0.0234387,0.0313862,0.00878258,0.0309533,0.0194037,0,0,0
311,0.0250349,0.0484105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054933,0,0.0278357,0.0559008,0,0,0.0164052,0,0,0.0469728,0.0341708,0.0431506,0.0143791,0.0177043,0.0427662,0.052296,0.0393141,0.0505972,0.0774864,0.0651924,0.0628749,0.0595186,0.0613092,0.0617061,0.0101825,0.0349714,0.0198519,0.00752124,0.0663662,0,0.018432,0.0704949,0.0131394,0,0,0.0143728,0,0,0.0395118,0.0530088,0.0344511,0.0112473,0.0375906,0.0412197,0.0305688,0.0669397,0.087713,0.0634731,0.0184612,0.056737,0.0374855,0.0375884,0.0613698,0.0259536,0.0234116,0.0312656,0.00864105,0.0313827,0.0194202,0,0,0
312,0.0250884,0.0483994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551005,0,0.0287312,0.0560793,0,0,0.0163751,0,0,0.0470128,0.0343532,0.0424394,0.0138669,0.0186823,0.0425124,0.0521801,0.039687,0.0506655,0.0777632,0.0656588,0.0631891,0.0597185,0.0613733,0.061869,0.0099689,0.0349724,0.0198753,0.0074194,0.0655837,0,0.019361,0.0701428,0.0130809,0,0,0.0143317,0,0,0.0394672,0.05365,0.0331333,0.0113151,0.037255,0.0413599,0.0309276,0.0665168,0.0876738,0.063801,0.0184048,0.0566087,0.0369752,0.0374867,0.0611711,0.027689,0.0234876,0.0310489,0.00839613,0.0316591,0.0194515,0,0,0
313,0.0251782,0.0484755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055221,0,0.0284799,0.0563007,0,0,0.01631,0,0,0.0470001,0.0345843,0.0419953,0.0140982,0.019697,0.042192,0.0521525,0.0400415,0.0508111,0.0780642,0.0660347,0.0633705,0.0597796,0.0613252,0.061947,0.00994288,0.0349468,0.0198525,0.00735755,0.0650774,0,0.0199617,0.0698529,0.013024,0,0,0.0142604,0,0,0.0394241,0.054324,0.0324486,0.0112953,0.0372712,0.0413533,0.031215,0.0662804,0.0875814,0.0639536,0.018372,0.0567065,0.0366703,0.0373881,0.0614979,0.0290275,0.0236122,0.0306061,0.00803065,0.0314072,0.0195502,0,0,0
314,0.0252554,0.0489331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552818,0,0.0281867,0.0566262,0,0,0.0162552,0,0,0.046995,0.0348209,0.0417501,0.0155542,0.020585,0.0418508,0.0520803,0.0404126,0.0510432,0.0784019,0.0663178,0.0634212,0.0597342,0.0612056,0.0619405,0.00986359,0.034916,0.0197522,0.00740189,0.0646217,0,0.0200175,0.0695096,0.0130924,0,0,0.0142446,0,0,0.0394445,0.0550789,0.0321322,0.0112407,0.0374431,0.0410996,0.0314204,0.0662035,0.0876232,0.0641445,0.0181509,0.0569799,0.0364503,0.0373321,0.0620258,0.0299406,0.0236869,0.0300424,0.00763106,0.0305303,0.0195994,0,0,0
315,0.0253004,0.0495998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553528,0,0.0281585,0.0568418,0,0,0.0161793,0,0,0.0470469,0.0350172,0.0414423,0.0162604,0.0213363,0.041664,0.0520082,0.0406743,0.051208,0.0786323,0.0664906,0.0634526,0.0596899,0.0611262,0.0619455,0.0097069,0.0349519,0.0196201,0.00755661,0.0643072,0,0.019715,0.0692342,0.0131286,0,0,0.0142037,0,0,0.0393593,0.0559946,0.032519,0.0113014,0.0374417,0.040958,0.0317104,0.0661108,0.0879267,0.0646343,0.0178257,0.0570628,0.0364308,0.037345,0.06223,0.0306167,0.0238244,0.0297644,0.00734226,0.0300321,0.0195784,0,0,0
316,0.0252969,0.0498666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554858,0,0.028201,0.0569063,0,0,0.0160776,0,0,0.0470632,0.0351775,0.0410726,0.0160767,0.0219126,0.0416165,0.0519022,0.0408435,0.0512748,0.0787575,0.0665667,0.0634633,0.0596472,0.0610827,0.0619265,0.00954909,0.0350182,0.0195716,0.00763014,0.0639799,0,0.019594,0.0690581,0.0132222,0,0,0.0141722,0,0,0.0392244,0.0566831,0.0331211,0.0114252,0.0373057,0.0410471,0.0320765,0.06584,0.0879348,0.0650773,0.0175714,0.0569552,0.0363815,0.0373251,0.0622551,0.0314651,0.0240555,0.0296609,0.00713199,0.0298563,0.0194698,0,0,0
317,0.0252189,0.0493021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558081,0,0.0283979,0.0568923,0,0,0.0159222,0,0,0.0469862,0.0353251,0.0409285,0.0153521,0.0222182,0.0416475,0.0517073,0.0409195,0.051327,0.0788498,0.0665864,0.0634011,0.0595499,0.0609532,0.0618304,0.00946163,0.0351517,0.0196588,0.00759074,0.0635471,0,0.01893,0.0689437,0.013283,0,0,0.0141765,0,0,0.0391404,0.0568945,0.032554,0.0115362,0.0368095,0.0410255,0.0324229,0.0654432,0.0877184,0.0650005,0.0174623,0.0568228,0.03644,0.0374036,0.062115,0.0314677,0.0241417,0.0294785,0.00688056,0.0297682,0.0195194,0,0,0
318,0.0252074,0.0490056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558767,0,0.0284721,0.0569564,0,0,0.0159396,0,0,0.0468926,0.0355569,0.0410047,0.0149385,0.0223584,0.0415445,0.0514317,0.041035,0.0513378,0.0788844,0.0665865,0.0633721,0.0595011,0.0609065,0.0617737,0.00944781,0.0351326,0.0195604,0.0074156,0.0635735,0,0.0186329,0.0687993,0.0134154,0,0,0.0141076,0,0,0.0390555,0.0571918,0.0324048,0.0116144,0.0364634,0.0410011,0.0328318,0.0651728,0.0877995,0.0648422,0.0173013,0.0566406,0.0365376,0.0373438,0.0618781,0.0317076,0.024291,0.0292029,0.00652912,0.0296691,0.0195078,0,0,0
319,0.0251742,0.0490365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560278,0,0.0287622,0.0569493,0,0,0.0158791,0,0,0.0467926,0.0358401,0.0411662,0.0150201,0.0224283,0.0415005,0.0512711,0.0410931,0.0513703,0.078926,0.0665746,0.0632686,0.0593756,0.060864,0.061719,0.00952401,0.0351948,0.0194989,0.00735734,0.063212,0,0.0185274,0.0687043,0.0132387,0,0,0.014221,0,0,0.0391198,0.0575921,0.032424,0.0117835,0.0361775,0.0409656,0.0331873,0.0649666,0.0881063,0.0652045,0.0172952,0.056412,0.0366386,0.0373722,0.0617978,0.0320523,0.0242745,0.0287769,0.0061733,0.0295462,0.0194858,0,0,0
320,0.0251854,0.0490132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056151,0,0.0289406,0.0568267,0,0,0.0157743,0,0,0.0467408,0.0362064,0.041298,0.0152711,0.0223527,0.0416204,0.0511693,0.0410491,0.0514138,0.0789349,0.066569,0.0631328,0.0592257,0.0607248,0.0616211,0.00964122,0.0352624,0.019517,0.00730756,0.0630995,0,0.0184941,0.0686924,0.0132886,0,0,0.0144343,0,0,0.0392414,0.0579049,0.0324724,0.0119405,0.0357689,0.040956,0.033753,0.0647936,0.0880303,0.0656369,0.0173906,0.0563512,0.0366139,0.0373868,0.0615782,0.0325139,0.024002,0.0282838,0.00572949,0.0293179,0.0193775,0,0,0
321,0.0252071,0.0489813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562149,0,0.0290566,0.0566294,0,0,0.0156712,0,0,0.0467455,0.036477,0.0415012,0.0154985,0.0222221,0.0418173,0.0510595,0.0408949,0.0514987,0.0789602,0.0665399,0.0629652,0.0590416,0.0606073,0.0615283,0.00975575,0.0352913,0.0196897,0.0072132,0.0631141,0,0.0185853,0.0687397,0.0134911,0,0,0.0146273,0,0,0.0392297,0.0581544,0.0328872,0.012094,0.0354149,0.0409153,0.0344478,0.064655,0.0879179,0.0659606,0.0173097,0.0563551,0.0365407,0.0373716,0.0615117,0.033196,0.0237881,0.0276555,0.00530081,0.0291306,0.0193286,0,0,0
