Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
344,0.0208681,0.0472421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230291,0,0.0308328,0.0697829,0,0,0.0213473,0,0,0.0596316,0.0377488,0.0485886,0.0153598,0.0155074,0.0366302,0.059554,0.0389526,0.048447,0,0.0666189,0,0.0493048,0.0520156,0.0515208,0.0486042,0.0390034,0.0124567,0.0180754,0.0155136,0,0.0192455,0.0554848,0.0130308,0,0,0.0259534,0,0,0.0445836,0.0448104,0.0349368,0.00690748,0.0209482,0.0477955,0.0301749,0.0711179,0.0899453,0.0585209,0.0309333,0.0623641,0.0420871,0.0405092,0.0647419,0.0537983,0.0173989,0.0255051,0.0063574,0.0277611,0.0230462,0,0,0
345,0.0186418,0.0474117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219521,0,0.0305635,0.0702667,0,0,0.0220393,0,0,0.0602938,0.0378784,0.0498987,0.018329,0.0109565,0.0346549,0.0609841,0.0359653,0.043461,0.0757402,0.0632853,0,0.0505672,0.0534801,0.0530848,0.0549823,0.0384146,0.0124427,0.0187132,0.0153051,0,0.0192382,0.0547411,0.014654,0,0,0.0290614,0,0,0.0458589,0.0438734,0.0341551,0.00812565,0.0210099,0.0484126,0.0332426,0.0706115,0.0894721,0.0581375,0.030612,0.0628563,0.0425794,0.0410678,0.0652854,0.0529149,0.0188461,0.0246587,0,0.0286141,0.0241161,0,0,0
346,0.0186102,0.0471005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021409,0,0.0311378,0.0697528,0,0,0.0220996,0,0,0.0604296,0.037749,0.0509981,0.0182466,0.010516,0.0351782,0.0612161,0.03556,0.0430335,0.0758695,0.0632137,0,0.0503374,0.0534976,0.0531268,0.0591895,0.0382003,0.0125416,0.0188812,0.0151146,0,0.0193935,0.0553479,0.0149805,0,0,0.0287099,0,0,0.0457677,0.0434821,0.0340027,0.00757557,0.0213263,0.048329,0.0332798,0.0704906,0.0894475,0.0580879,0.0302195,0.0626333,0.0424862,0.0410358,0.065287,0.0513594,0.0183428,0.0254871,0.00667541,0.028358,0.0243322,0,0,0
347,0.0185478,0.0470059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213494,0,0.0316436,0.0692351,0,0,0.0220824,0,0,0.0605301,0.0377523,0.0517956,0.0182634,0.00947624,0.0355857,0.0615346,0.0352029,0.0425635,0.0756309,0.063135,0,0.0504704,0.0536952,0.0532627,0.0628287,0.0381087,0.0126455,0.0189553,0.0150302,0,0.0194068,0.0559361,0.0151362,0,0,0.0286758,0,0,0.0457415,0.0432247,0.0337239,0.00718518,0.0215282,0.0483469,0.0330841,0.0703983,0.0894177,0.0581228,0.0297237,0.0623941,0.0423478,0.040937,0.0652543,0.0494657,0.0184834,0.0253905,0.0064808,0.0281688,0.0245798,0,0,0
348,0.0185414,0.0470191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215934,0,0.0319459,0.0688613,0,0,0.0221427,0,0,0.0606485,0.0376441,0.0524113,0.0181363,0.00865751,0.0357583,0.0621741,0.0350558,0.0424866,0.0752462,0.0629153,0,0.0506565,0.0539668,0.0534647,0.0655339,0.0380215,0.0128834,0.0188486,0.0151334,0,0.0194036,0.0563549,0.015097,0,0,0.0284379,0,0,0.0456448,0.0431265,0.0333121,0.0070372,0.0217308,0.0482933,0.0327806,0.0703321,0.0894502,0.0582218,0.0294764,0.0621432,0.0421823,0.0408184,0.0652038,0.0473804,0.018554,0.0252982,0.00634771,0.0279914,0.0247546,0,0,0
349,0.0184136,0.0470069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220449,0,0.0322348,0.0685306,0,0,0.0216883,0,0,0.0603426,0.0374026,0.0529768,0.0180174,0.00814902,0.0358715,0.0632712,0.0352028,0.0423661,0.0748438,0.0625705,0,0.0509832,0.0540104,0.053681,0.0672507,0.037369,0.0141091,0.0166742,0.0155346,0,0.0193762,0.0568016,0.0149552,0,0,0.0282117,0,0,0.0455641,0.0431551,0.0328655,0.00691092,0.0220065,0.0481518,0.0325517,0.0702115,0.0894377,0.0583316,0.0294188,0.0620038,0.0420347,0.0408041,0.0652279,0.0450719,0.0186351,0.0254598,0.00639608,0.0279437,0.0249654,0,0,0
350,0.0184182,0.0468328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224873,0,0.0326198,0.0682257,0,0,0.0219504,0,0,0.0605879,0.0371391,0.0534512,0.0180942,0.00775968,0.036145,0.0638341,0.035439,0.0421068,0.0745053,0.0620841,0,0.0511878,0.0541181,0.0538595,0.0680851,0.0374721,0.0138043,0.017339,0.0162645,0,0.0193662,0.0572711,0.0149709,0,0,0.0279171,0,0,0.0454507,0.0432968,0.0325355,0.00686984,0.0223836,0.0481028,0.0322931,0.0701342,0.0894347,0.0584392,0.0293433,0.0618632,0.0418226,0.0408295,0.0652586,0.0427049,0.0186428,0.0254844,0.00635178,0.0278387,0.0250492,0,0,0
351,0.018491,0.0467185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226835,0,0.0330991,0.0678558,0,0,0.0220771,0,0,0.060697,0.0368628,0.0538345,0.0181079,0.00732353,0.0364629,0.0639501,0.0352615,0.0417073,0.0740894,0.0617068,0,0.0511292,0.0543356,0.0540324,0.0680995,0.0375549,0.0136515,0.0176659,0.0172295,0,0.0193899,0.0576301,0.014883,0,0,0.0276426,0,0,0.0453136,0.0435018,0.0322396,0.00685341,0.0228207,0.0480095,0.0320842,0.0700013,0.0893608,0.0584964,0.0292333,0.0617968,0.0416521,0.0409245,0.0654139,0.0400814,0.0186443,0.0252807,0.00618912,0.0278038,0.0251821,0,0,0
352,0.0185555,0.0466692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226205,0,0.0332431,0.0675717,0,0,0.0222406,0,0,0.0608164,0.0366849,0.054104,0.0181724,0.00675561,0.0367642,0.0643224,0.0347661,0.0411415,0.0735942,0.0613423,0,0.0508006,0.0543284,0.0541441,0.0674243,0.0375746,0.0136341,0.0177912,0.0184912,0,0.0192804,0.0579278,0.0147824,0,0,0.0274211,0,0,0.0451875,0.0437626,0.0320738,0.006847,0.0232609,0.047924,0.0319137,0.0698314,0.0892349,0.0586261,0.0290599,0.0616871,0.0415244,0.0410141,0.0656311,0.037379,0.0187071,0.0250326,0.00596745,0.027811,0.0253615,0,0,0
353,0.0186028,0.0466853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222795,0,0.0331655,0.0674338,0,0,0.0223621,0,0,0.0609789,0.0364817,0.0538826,0.018233,0.00642688,0.0370838,0.0648297,0.0342541,0.0407173,0.0731776,0.0609285,0,0.050651,0.0543244,0.0541231,0.0661764,0.0375319,0.0136377,0.0178411,0.0201113,0,0.0191282,0.058112,0.0146446,0,0,0.0271468,0,0,0.0451133,0.0441186,0.0316776,0.00683334,0.0237265,0.0477648,0.031761,0.0696372,0.0891174,0.058817,0.0288713,0.0615536,0.0413589,0.0409857,0.0658249,0.0345893,0.0187798,0.0248912,0.00574036,0.0278448,0.0254409,0,0,0
354,0.0187247,0.0466355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021821,0,0.0331858,0.0664234,0,0,0.0222528,0,0,0.061007,0.03591,0.0536249,0.0186539,0.00611425,0.0375574,0.0645678,0.033959,0.040957,0.0729434,0.0605079,0,0.050603,0.0541462,0.0538339,0.0641648,0.0377228,0.0136921,0.017709,0.021383,0,0.0190715,0.0588914,0.0145298,0,0,0.0268792,0,0,0.0450406,0.0437385,0.0314856,0.00662449,0.0238736,0.0474218,0.0314968,0.069895,0.0890917,0.0587703,0.0286696,0.0615609,0.0411425,0.0409423,0.0658161,0.032833,0.0187892,0.0248088,0.00558008,0.0278824,0.0253254,0,0,0
355,0.0187424,0.0466026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213502,0,0.0333009,0.0659715,0,0,0.0218734,0,0,0.0606871,0.0356474,0.0533093,0.0189757,0.00572861,0.038024,0.064667,0.033643,0.0408312,0.0726229,0.0601819,0,0.0508592,0.053943,0.0536481,0.0621892,0.0375782,0.0144589,0.0162131,0.0230872,0,0.0190026,0.0593682,0.0143903,0,0,0.0266482,0,0,0.0449307,0.0439652,0.0311478,0.00660827,0.0242623,0.0472737,0.0313769,0.0697576,0.088954,0.0589698,0.0284718,0.0614733,0.0409639,0.0409349,0.0658331,0.0303213,0.0189357,0.0247904,0.00552014,0.0278866,0.0253264,0,0,0
356,0.01945,0.0460749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230789,0,0.0383521,0.0655926,0,0,0.0216743,0,0,0.0571742,0.0350057,0.059401,0.0183673,0.00695968,0.0389518,0.0614462,0.0345374,0.0413424,0.0730868,0.0610039,0.0506212,0.04511,0.0496168,0.0494489,0.0599759,0.0397177,0,0.0238667,0.0247239,0,0.0190443,0.0597056,0.0144345,0,0,0.0264249,0,0,0.0448075,0.0441456,0.0311493,0.00648379,0.024553,0.0471884,0.0305742,0.069916,0.0889725,0.0590328,0.0283908,0.0612997,0.0406911,0.0407921,0.0658268,0.0281743,0.0186521,0.0248391,0.00561285,0.0275542,0.0250429,0,0,0
357,0.0194534,0.0459864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233019,0,0.0390137,0.0652551,0,0,0.0217375,0,0,0.0572602,0.0341389,0.0586947,0.018881,0.00676786,0.0395385,0.0617548,0.0342197,0.0411902,0.072607,0.0604758,0.0489308,0.0450228,0.0494472,0.0495755,0.0573922,0.0397364,0,0.024036,0.0262864,0,0.019026,0.0601798,0.0144893,0,0,0.0263032,0,0,0.0447641,0.0446869,0.0312599,0.00644965,0.0249221,0.0471644,0.030616,0.0697292,0.0888025,0.0590331,0.0282601,0.0612168,0.0406351,0.0407451,0.0659093,0.0259688,0.0188292,0.0249886,0.00553529,0.0274158,0.0251121,0,0,0
358,0.0194762,0.0459258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223223,0,0,0.0651982,0,0,0.0217091,0,0,0.0572417,0.0336362,0.0625421,0.0187868,0.00971607,0.0401236,0.0616719,0.0349888,0.041001,0.0726299,0.0608556,0.04523,0.0408072,0.0478917,0.0485926,0.052015,0.0397652,0,0.0241109,0.0277323,0,0.0191181,0.0602711,0.0146028,0,0,0.0262633,0,0,0.0448075,0.0451492,0.0314563,0.00634714,0.0252777,0.0470952,0.0306201,0.0696009,0.0885717,0.0590337,0.0283397,0.0612411,0.0407601,0.0407459,0.0661227,0.0240263,0.0189668,0.0251618,0.00539651,0.0272501,0.0250985,0,0,0
359,0.0194681,0.0458471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235088,0,0,0.0647487,0,0,0.0216791,0,0,0.0571824,0.0332404,0.0625876,0.0189426,0.00873141,0.0407482,0.0616624,0.0345617,0.040821,0.0723134,0.0603585,0.0452206,0.0407077,0.0480135,0.0485792,0.0486488,0.0399784,0,0.0242102,0.0289788,0,0.0191949,0.0609216,0.0146623,0,0,0.0261349,0,0,0.0448319,0.0455675,0.0313479,0.00630929,0.0261249,0.0470744,0.0305623,0.0693943,0.0882808,0.0590897,0.0284364,0.0611356,0.0406421,0.0407296,0.0662497,0.0224167,0.0190415,0.0252976,0.00526727,0.0270457,0.0251849,0,0,0
360,0.0194093,0.0457446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256356,0,0.0393157,0.0641457,0,0,0.0216793,0,0,0.0570739,0.0324326,0.0584113,0.0196545,0.0051443,0.0413781,0.0617562,0.0329614,0.0410027,0.0717463,0.0590257,0.0488677,0.0444324,0.0495205,0.0494459,0.0480407,0.0402976,0,0.0242923,0.030668,0,0.0191154,0.0618618,0.0147749,0,0,0.025927,0,0,0.0448213,0.0459202,0.0306415,0.00625928,0.0266477,0.0471205,0.0304565,0.069074,0.0881717,0.0594055,0.0285731,0.0608548,0.0403292,0.0405197,0.0658417,0.0205153,0.0190997,0.0253326,0.00514969,0.0268609,0.0254238,0,0,0
361,0.0194659,0.0456087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273479,0,0.0399194,0.0638587,0,0,0.0215204,0,0,0.0567559,0.0321528,0.0583293,0.0197808,0.00476965,0.0420318,0.0618915,0.0325901,0.0410723,0.0714477,0.0586551,0.0487905,0.0442056,0.0497697,0.0496447,0.04462,0.0401492,0,0.0242384,0.0321843,0,0.0194047,0.0623671,0.0149231,0,0,0.0255958,0,0,0.0446111,0.0461404,0.0303594,0.00649798,0.0269998,0.0469815,0.0302684,0.0688968,0.0880404,0.0596,0.028923,0.0607007,0.0400692,0.040323,0.0653246,0.0189928,0.0191398,0.0253193,0.00508722,0.0267269,0.0255173,0,0,0
362,0.0194927,0.0455716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028888,0,0.0399621,0.0636472,0,0,0.021395,0,0,0.0567771,0.0317327,0.0580169,0.0199966,0.00443298,0.0426761,0.0619656,0.0322679,0.0412123,0.0711965,0.0584143,0.0488033,0.0444809,0.0499505,0.0499164,0.0421681,0.0401082,0,0.024411,0.0333334,0,0.0197384,0.0627751,0.0149417,0,0,0.025233,0,0,0.0442173,0.0463538,0.0303823,0.00656609,0.027639,0.046762,0.0300832,0.0687477,0.0878241,0.0596952,0.0289249,0.0606444,0.0397708,0.0402546,0.0648288,0.0178586,0.0192242,0.0253325,0.00514017,0.0265843,0.0254765,0,0,0
363,0.0195045,0.0456124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299749,0,0.0398143,0.063538,0,0,0.0213748,0,0,0.0568142,0.0307559,0.0579796,0.0203328,0.00405539,0.0431269,0.0619281,0.0318955,0.0413321,0.0709547,0.0582064,0.048853,0.0447659,0.0502656,0.0502497,0.0403228,0.0403935,0,0.0245057,0.0347332,0,0.019677,0.0629806,0.0148832,0,0,0.0249315,0,0,0.0440105,0.0468037,0.0305475,0.006212,0.0282335,0.0466288,0.0299085,0.0686212,0.0876373,0.0597981,0.0283709,0.0605506,0.0394375,0.0402355,0.0649291,0.0166188,0.0193137,0.0254421,0.005188,0.0263866,0.0253578,0,0,0
364,0.0196731,0.0456275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316421,0,0,0.0634712,0,0,0.021277,0,0,0.0566955,0.0305522,0.062594,0.0200271,0.00576883,0.0433517,0.0617324,0.0324213,0.0411191,0.0709607,0.0585835,0.0451109,0.0415584,0.0497922,0.049895,0.0362923,0.0406096,0,0.02456,0.0353463,0,0.0198628,0.0629299,0.0148343,0,0,0.0245388,0,0,0.04389,0.0472805,0.0309317,0.00621477,0.0289212,0.046459,0.0297164,0.0686663,0.0873935,0.0597085,0.0282234,0.0605705,0.0392286,0.0402435,0.0649628,0.0161742,0.0193793,0.0255946,0.00509379,0.0262553,0.0253566,0,0,0
365,0.0196151,0.0456166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319787,0,0.0401664,0.0629211,0,0,0.0212186,0,0,0.0567074,0.0297998,0.0579686,0.0209868,0.00344372,0.0434234,0.0618993,0.0313474,0.0416612,0.0705313,0.057413,0.0477603,0.0456056,0.0514081,0.0512181,0.0380667,0.0407024,0,0.0247182,0.0362819,0,0.0198429,0.0633863,0.0148889,0,0,0.0242739,0,0,0.0438864,0.0476939,0.0309136,0.00650226,0.0295377,0.0463511,0.0296704,0.0684787,0.0873089,0.0598731,0.027941,0.0605727,0.0390617,0.0400756,0.0644436,0.0156634,0.0194253,0.025722,0.00502843,0.0261631,0.0255735,0,0,0
366,0.0197028,0.0455982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323568,0,0.0398666,0.0626697,0,0,0.0210982,0,0,0.056679,0.0295148,0.0579972,0.0211111,0.00352904,0.0436756,0.0619752,0.03124,0.0420293,0.0705407,0.0572312,0.0480929,0.0459193,0.0520852,0.0519066,0.0376258,0.0408329,0,0.0247788,0.0373712,0,0.0198925,0.0635089,0.0147585,0,0,0.0239825,0,0,0.0438282,0.0478356,0.0309945,0.0067202,0.0299735,0.0460894,0.0295405,0.0684309,0.0872195,0.0599573,0.0278342,0.0607872,0.0390561,0.0399352,0.0641972,0.0150435,0.019482,0.0258264,0.0049668,0.0260757,0.0255329,0,0,0
367,0.0200032,0.0456088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335372,0,0,0.0625807,0,0,0.020954,0,0,0.0565206,0.0293836,0.0626095,0.020374,0.00391594,0.0439722,0.061882,0.0320068,0.0420789,0.0709502,0.0579608,0.0464037,0.0432734,0.0520252,0.0520538,0.0348183,0.040934,0,0.0246833,0.0380961,0,0.0198659,0.0634249,0.0145272,0,0,0.0236271,0,0,0.0436863,0.0478906,0.0310045,0.00687645,0.0302483,0.0456538,0.0292916,0.0684493,0.0870743,0.0599961,0.0276037,0.060513,0.0389888,0.0398865,0.0642103,0.0147744,0.0195549,0.0259067,0.00488966,0.0260223,0.0252614,0,0,0
368,0.0201769,0.0456394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339598,0,0,0.0622908,0,0,0.0209034,0,0,0.0563959,0.0286147,0.0628894,0.0203401,0.00372983,0.0443368,0.0619019,0.0320012,0.0426108,0.0710918,0.0578771,0.0474296,0.0445856,0.0528169,0.052906,0.0352032,0.0409858,0,0.0246322,0.0388974,0,0.0199638,0.0636863,0.0144865,0,0,0.0234006,0,0,0.0436169,0.0481279,0.0313369,0.00700292,0.0304722,0.0453717,0.0291605,0.0683185,0.0870169,0.0601842,0.0270828,0.0597723,0.0388287,0.0398192,0.0643003,0.0147549,0.0196888,0.0259825,0.00486507,0.0260588,0.025099,0,0,0
369,0.0200116,0.0459978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343564,0,0,0.0618139,0,0,0.0208102,0,0,0.0596864,0.028272,0.0627767,0.0204653,0.00361861,0.0440626,0.0646314,0.0318948,0.043024,0.0710638,0.0577308,0.0484957,0.0458556,0.0538755,0.054043,0.0358326,0.038962,0.0139359,0.0170134,0.0388725,0,0.0203999,0.0642555,0.0141996,0,0,0.0227287,0,0,0.0433666,0.0486302,0.0315508,0.00728949,0.0311983,0.0448788,0.0295278,0.0680678,0.0867678,0.0602182,0.0268451,0.0592976,0.0387953,0.0398389,0.0644556,0.0148185,0.0202448,0.0262029,0.00469829,0.0262373,0.025118,0,0,0
370,0.0199433,0.0459639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03407,0,0.0390357,0.0614303,0,0,0.0208158,0,0,0.0597319,0.0277972,0.0582645,0.0215357,0.00574406,0.0439918,0.0649497,0.0311716,0.0439224,0.0707801,0.0568632,0.0522566,0.0499519,0.0554575,0.0554435,0.0390236,0.0387604,0.0139893,0.0170828,0.0393845,0,0.0204571,0.0649114,0.0142044,0,0,0.0226198,0,0,0.0433986,0.0492644,0.031582,0.00749486,0.0317777,0.0449106,0.0296856,0.0677875,0.0867465,0.0604826,0.0268135,0.0590175,0.0386678,0.0395902,0.0643611,0.0145945,0.020496,0.0264889,0.00474517,0.0261519,0.0252364,0,0,0
371,0.0202991,0.0460261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348358,0,0,0.0612923,0,0,0.0206656,0,0,0.0596725,0.0280844,0.0623624,0.0205232,0.00454195,0.0441762,0.0647427,0.0320136,0.0444981,0.0715457,0.0577355,0.0509647,0.0484984,0.0558815,0.0564991,0.0374506,0.0390087,0.0139802,0.0170918,0.0394851,0,0.0206635,0.0650126,0.0138342,0,0,0.0219989,0,0,0.0431493,0.0495637,0.0315265,0.00786543,0.0322377,0.0444989,0.0293108,0.0678815,0.0867664,0.0605172,0.0269964,0.0590149,0.0385794,0.0394182,0.0643434,0.0143227,0.0206559,0.0266585,0.00473029,0.0261765,0.025183,0,0,0
372,0.0199859,0.0460325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347668,0,0.0380233,0.0610512,0,0,0.020699,0,0,0.0597863,0.0277799,0.0577111,0.0215539,0.00760283,0.0440742,0.0648348,0.0314436,0.0455345,0.0713385,0.0569982,0.0546007,0.0522907,0.0573117,0.0578046,0.0398876,0.0390173,0.013919,0.0172262,0.0398588,0,0.0206992,0.0655545,0.0139177,0,0,0.0219425,0,0,0.0431218,0.0502198,0.0316114,0.00813621,0.0328105,0.0445317,0.0294649,0.0674933,0.0867288,0.0608039,0.0266445,0.058845,0.0383915,0.0393183,0.0641429,0.0145513,0.0208184,0.0267572,0.00472708,0.0264395,0.0258137,0,0,0
373,0.0200574,0.0458814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352039,0,0.0374916,0.0608973,0,0,0.0206124,0,0,0.0599293,0.027706,0.0572904,0.021672,0.00870788,0.0441061,0.0648097,0.0316586,0.046417,0.0717442,0.0571689,0.0559102,0.0535124,0.0585321,0.0588374,0.0399324,0.0391773,0.0142539,0.0171628,0.0400442,0,0.0207225,0.0657762,0.0138377,0,0,0.0215857,0,0,0.0430906,0.0505879,0.0316752,0.00836708,0.0332181,0.0443982,0.0293643,0.0672557,0.086596,0.0609528,0.0263528,0.058723,0.0381725,0.0393406,0.0640022,0.014798,0.0209495,0.0268806,0.00462408,0.0267406,0.0259364,0,0,0
374,0.0201549,0.0457601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358525,0,0.0366881,0.0607321,0,0,0.0205122,0,0,0.0599883,0.0277075,0.0570661,0.021876,0.00988299,0.0441292,0.0647392,0.0320214,0.0473015,0.0722429,0.0574312,0.0572308,0.0548752,0.0598054,0.0599164,0.039575,0.0393708,0.0144031,0.0171333,0.0405885,0,0.020733,0.0658,0.0138144,0,0,0.0212423,0,0,0.0431513,0.0506546,0.0316952,0.00854722,0.0333539,0.0442783,0.0293408,0.0671102,0.0864957,0.0610489,0.0261033,0.0586302,0.0382277,0.0393423,0.0639411,0.0149483,0.0211141,0.0270356,0.00453194,0.027009,0.0258841,0,0,0
375,0.0203019,0.0458747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366782,0,0.0356687,0.0603764,0,0,0.0203929,0,0,0.0598457,0.0278921,0.0562957,0.0221283,0.0111905,0.0440003,0.0647601,0.0324489,0.0480952,0.0727791,0.0578384,0.0585375,0.0561363,0.0607895,0.0611218,0.0386561,0.039458,0.0145187,0.0170897,0.0406783,0,0.0210469,0.0658508,0.0137265,0,0,0.0209304,0,0,0.0431578,0.0506914,0.0318219,0.00915869,0.0338235,0.0439894,0.0295006,0.0670287,0.0862701,0.0608952,0.0259186,0.0585939,0.0382732,0.0392966,0.0640113,0.0150356,0.0212955,0.0273056,0.00448728,0.0273472,0.025666,0,0,0
376,0.0203519,0.0459325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376269,0,0.0344679,0.0601259,0,0,0.0202875,0,0,0.0597163,0.0281237,0.0551652,0.0220469,0.0124257,0.0439303,0.0646791,0.0329848,0.0487941,0.0733099,0.0583265,0.0597165,0.0571483,0.0613988,0.0621775,0.037234,0.0394599,0.0144231,0.0170658,0.0411184,0,0.0211677,0.06589,0.0136491,0,0,0.0206727,0,0,0.0431725,0.0507712,0.0319472,0.00940432,0.0340912,0.0438333,0.0296553,0.0669481,0.08613,0.0608279,0.0258793,0.0585533,0.0382621,0.0391784,0.0640311,0.0151486,0.0215179,0.0275817,0.00447539,0.0274982,0.0254389,0,0,0
377,0.020292,0.0458766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386004,0,0.0332475,0.0600034,0,0,0.0202361,0,0,0.060003,0.028442,0.0537853,0.021832,0.0135869,0.043859,0.0645688,0.0335529,0.0492973,0.0738076,0.0588668,0.0607811,0.0579012,0.0619087,0.0624239,0.0350668,0.039659,0.0145167,0.0171331,0.041594,0,0.0212846,0.0660131,0.0136816,0,0,0.020448,0,0,0.0431711,0.05104,0.0321046,0.00934867,0.0343801,0.043812,0.0297547,0.0668194,0.0860134,0.0608639,0.0258032,0.0584474,0.0382015,0.0389833,0.0639171,0.0152876,0.0217247,0.0279465,0.00455201,0.0275318,0.0253498,0,0,0
378,0.0201628,0.0458195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397412,0,0.0316786,0.0599708,0,0,0.0201245,0,0,0.060303,0.0287538,0.0522009,0.0214491,0.0146669,0.0437686,0.0643592,0.034145,0.0496602,0.0742976,0.0594559,0.0615367,0.0584091,0.0622198,0.0624172,0.0323087,0.0399143,0.0147078,0.0171292,0.042033,0,0.0213859,0.066238,0.0137388,0,0,0.0202125,0,0,0.0431797,0.0514105,0.0322612,0.00901627,0.0346646,0.0439261,0.0298702,0.0666659,0.085952,0.0609702,0.0257076,0.0582874,0.0380732,0.038822,0.0637169,0.015483,0.0218811,0.0283868,0.00473081,0.0275327,0.0254431,0,0,0
379,0.0204919,0.0457757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040129,0,0,0.0598875,0,0,0.0199029,0,0,0.0603534,0.0291995,0.0523096,0.0201086,0.0144424,0.0439696,0.0640591,0.0354738,0.0503425,0.0756278,0.0609335,0.0608875,0.0576115,0.0626026,0.0628223,0.0284022,0.039956,0.0148072,0.0170812,0.0422438,0,0.0215529,0.0665371,0.0135545,0,0,0.0195121,0,0,0.0429881,0.0515725,0.032388,0.00888589,0.03488,0.0437405,0.0294749,0.0667218,0.0859706,0.0609561,0.0258109,0.0581175,0.0379611,0.0386993,0.0635343,0.0155987,0.0220058,0.0287647,0.00495791,0.0275596,0.0253016,0,0,0
380,0.0203113,0.045864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412623,0,0,0.0598993,0,0,0.0198389,0,0,0.0601957,0.0294358,0.0503941,0.0198472,0.0156133,0.043786,0.064223,0.0359824,0.05072,0.0761027,0.0616062,0.0613247,0.0580511,0.0626818,0.0628602,0.025273,0.0399887,0.0148683,0.017041,0.042572,0,0.0216462,0.0668945,0.013759,0,0,0.0192379,0,0,0.0429968,0.051991,0.0324273,0.00870566,0.0351674,0.0438401,0.029689,0.0665133,0.085885,0.0611376,0.0258279,0.057943,0.0378568,0.0386223,0.0634175,0.0157895,0.0222473,0.0291141,0.00508903,0.0275808,0.0254069,0,0,0
381,0.0197119,0.0463014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429298,0,0.0280606,0.0599645,0,0,0.0199203,0,0,0.0601824,0.0294794,0.0474289,0.0205258,0.0176034,0.0432081,0.0645568,0.0356712,0.0506934,0.0757036,0.0614764,0.0626781,0.0594819,0.0625689,0.0627209,0.0228641,0.0400139,0.0149038,0.0170807,0.0431088,0,0.0215251,0.0665633,0.0142994,0,0,0.0194433,0,0,0.0431964,0.0526018,0.0323251,0.00869288,0.0353023,0.0441855,0.030519,0.066013,0.085701,0.0615812,0.0256407,0.0579129,0.0378473,0.0386402,0.063393,0.0161016,0.0225199,0.0294408,0.00516557,0.0276724,0.0258411,0,0,0
