Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIBA,RTIB
677,0.0697391,0.04778,0,0,0,0,0,0,0.0371305,0,0.0277609,0.0655663,0,0,0.0211597,0,0,0.0292797,0.072448,0.026439,0.0390045,0.00890686,0.081881,0.0593093,0.0362812,0.051365,0.0579937,0.0395369,0.0153872,0.0133647,0.0355556,0.0379321,0.0367412,0.0203192,0.00786008,0.0165483,0.0497442,0,0.0260265,0.0647629,0.0328427,0,0,0.0228866,0,0,0.0332168,0.0669845,0.0261399,0.0518031,0.0261541,0.0891165,0.0624204,0.0427662,0.0723127,0.0701726,0.0291313,0.0546132,0.0921677,0.0209185,0.0224165,0.00750307,0.0160316,0.0322757,0.0374922,0,0,0,0,0,0,0,0,0,0.0464647,0
678,0.0696131,0.0479185,0,0,0,0,0,0,0.0373323,0,0.0277942,0.0658315,0,0,0.0211223,0,0,0.0292876,0.07259,0.0268016,0.0387856,0.00904491,0.0814111,0.0591732,0.03639,0.0511936,0.0578508,0.0395667,0.015608,0.0136332,0.0355981,0.0379931,0.0364288,0.0202267,0.00788108,0.0165115,0.0505507,0,0.0258009,0.0650956,0.0327809,0,0,0.0227421,0,0,0.0332814,0.0668002,0.0259204,0.0519635,0.0261706,0.0887462,0.0624603,0.0428034,0.0721514,0.0699214,0.0289857,0.0548481,0.0924865,0.0207671,0.0224812,0.00754052,0.0160486,0.0322575,0.037273,0,0,0,0,0,0,0,0,0,0.0466421,0
679,0.0694899,0.0480506,0,0,0,0,0,0,0.0375477,0,0.0278137,0.0661092,0,0,0.0210919,0,0,0.0292935,0.0727639,0.0271121,0.0385898,0.00924379,0.0809648,0.0590281,0.0365186,0.0510175,0.0576862,0.0395983,0.0158249,0.013874,0.0356374,0.0380333,0.0361714,0.0201422,0.00790727,0.0164869,0.051372,0,0.0256457,0.0654002,0.0326898,0,0,0.0225979,0,0,0.0333298,0.0666003,0.0257096,0.0521323,0.02619,0.0883908,0.0624818,0.0427822,0.0720096,0.0696761,0.0288346,0.05509,0.0927907,0.0207143,0.0224855,0.00741861,0.0162295,0.0322534,0.0370374,0,0,0,0,0,0,0,0,0,0.0467801,0
680,0.0693622,0.0481849,0,0,0,0,0,0,0.0377756,0,0.0278424,0.0663886,0,0,0.0210536,0,0,0.0293217,0.0729079,0.0273986,0.0384153,0.00951466,0.0805812,0.0588991,0.0366083,0.0508025,0.0575196,0.0396463,0.0160535,0.0140726,0.0357133,0.0381319,0.0359453,0.0200383,0.00792026,0.0165011,0.0521007,0,0.0255753,0.0656666,0.0324755,0,0,0.0225163,0,0,0.0333459,0.0664229,0.0254982,0.0523055,0.0262524,0.0880874,0.0624927,0.0427793,0.071846,0.0694246,0.0286993,0.0553273,0.093143,0.0207097,0.0225287,0.00738369,0.0163313,0.0322655,0.0368436,0,0,0,0,0,0,0,0,0,0.0468869,0
681,0.0692725,0.048278,0,0,0,0,0,0,0.0380039,0,0.027869,0.0666864,0,0,0.0210264,0,0,0.029348,0.0730438,0.027669,0.0382737,0.00975448,0.0802093,0.0588719,0.0367134,0.0505976,0.0573685,0.0397053,0.0162492,0.0142315,0.0357835,0.0381324,0.0357349,0.0199366,0.00792957,0.0165151,0.0528022,0,0.0255711,0.0659826,0.0321394,0,0,0.0225026,0,0,0.0333773,0.0662524,0.0253072,0.0524769,0.0263099,0.0878052,0.0625141,0.0427912,0.0717033,0.0691782,0.0285526,0.0555154,0.0934786,0.0207783,0.0226087,0.00744245,0.0162881,0.0322141,0.0366485,0,0,0,0,0,0,0,0,0,0.0469388,0
682,0.069169,0.0483755,0,0,0,0,0,0,0.0382671,0,0.0278963,0.0669517,0,0,0.0210085,0,0,0.0293605,0.0731829,0.0279326,0.0381488,0.0100353,0.079871,0.0587957,0.0368278,0.0504425,0.0572532,0.0397801,0.0164059,0.0144057,0.0358325,0.0381965,0.0355198,0.0198731,0.0079459,0.0165168,0.0535064,0,0.0256106,0.066332,0.0319324,0,0,0.0224865,0,0,0.0334305,0.0660729,0.0251756,0.0526529,0.0263886,0.0875553,0.0625171,0.0427132,0.0715727,0.0689379,0.0283795,0.0557057,0.0937442,0.0209288,0.0226292,0.00748534,0.0162894,0.0321312,0.0364454,0,0,0,0,0,0,0,0,0,0.0470023,0
683,0.0690651,0.048487,0,0,0,0,0,0,0.0385975,0,0.0278696,0.0671797,0,0,0.0211311,0,0,0.0293581,0.0732964,0.0281448,0.0380451,0.0102832,0.0795153,0.0587282,0.0369668,0.0502973,0.0571475,0.0398041,0.0166083,0.014602,0.0359288,0.0383687,0.0353265,0.0197626,0.00804922,0.0163283,0.0542237,0,0.0255238,0.0667669,0.0318195,0,0,0.0227249,0,0,0.0334104,0.0658691,0.0250746,0.0528126,0.0264163,0.0872443,0.0625183,0.0425316,0.0714604,0.068701,0.0281845,0.055871,0.0939515,0.0211779,0.022578,0.00757638,0.0161045,0.0320452,0.0362167,0,0,0,0,0,0,0,0,0,0.0470354,0
684,0.06803,0.0484874,0,0,0,0,0,0,0.038788,0,0.0280209,0.0681097,0,0,0.0204032,0,0,0.0295438,0.0731096,0.0290122,0.0374145,0.0106391,0.0795142,0.056257,0.0379302,0.0506128,0.0577555,0.0406104,0.0168083,0.0151231,0.0362916,0.0386769,0.035216,0.0184501,0.00847624,0.0153809,0.0569553,0,0.0251237,0.0689194,0.0319145,0,0,0.0220026,0,0,0.0334876,0.0629502,0.0281723,0.0562977,0.023321,0.0889491,0.0620133,0.0442697,0.0743922,0.0714847,0.0300334,0.0530003,0.0909547,0.0229774,0.0229248,0.00761128,0.0161027,0.032486,0.0343732,0,0,0,0,0,0,0,0,0,0.0450932,0.0765774
685,0.0678794,0.0485927,0,0,0,0,0,0,0.0390676,0,0.0280387,0.0683885,0,0,0.0204127,0,0,0.0295726,0.073216,0.0292017,0.0373316,0.0109332,0.0792079,0.0562104,0.0379019,0.0503735,0.0575952,0.0405455,0.01707,0.0153137,0.0363657,0.0387263,0.0349971,0.0183583,0.00847669,0.015372,0.0573727,0,0.0252583,0.0692774,0.0318012,0,0,0.02194,0,0,0.0335284,0.0627402,0.0281075,0.0565151,0.0234724,0.0887409,0.0620058,0.0442992,0.0742586,0.0712113,0.0298959,0.0531594,0.0912389,0.0231963,0.0229806,0.00757895,0.016158,0.03235,0.0341691,0,0,0,0,0,0,0,0,0,0.0451146,0.0767157
686,0.0677482,0.0486939,0,0,0,0,0,0,0.0393183,0,0.0280624,0.0686916,0,0,0.020415,0,0,0.0295864,0.0733346,0.0293808,0.037271,0.0112494,0.0788982,0.0561684,0.0378334,0.0501374,0.0574008,0.0404556,0.017283,0.0154851,0.0364152,0.0387061,0.0348057,0.018311,0.00848189,0.0153904,0.0577393,0,0.0253629,0.0695957,0.0316484,0,0,0.0218908,0,0,0.033537,0.0625388,0.0281111,0.056721,0.0235699,0.0885271,0.0619976,0.0443676,0.0740926,0.0709336,0.0297547,0.0533224,0.0915251,0.0233546,0.0229903,0.00760555,0.0161715,0.0322102,0.0339869,0,0,0,0,0,0,0,0,0,0.0451723,0.0766097
687,0.0676091,0.0488046,0,0,0,0,0,0,0.0395551,0,0.0280743,0.0690024,0,0,0.0204007,0,0,0.0295834,0.0734719,0.029561,0.0372208,0.0115915,0.0786039,0.0561359,0.0377679,0.0499134,0.0571869,0.0403835,0.0174959,0.0156048,0.0364121,0.0387698,0.0346573,0.0182849,0.00848682,0.0153972,0.0581157,0,0.0254735,0.0698954,0.0314922,0,0,0.0218114,0,0,0.0335412,0.0623566,0.0281709,0.0569158,0.0236606,0.0883124,0.0619715,0.0445047,0.073954,0.0706781,0.029602,0.0534916,0.0917369,0.0235673,0.0229752,0.00763687,0.0161488,0.0320934,0.0338177,0,0,0,0,0,0,0,0,0,0.0452585,0.0765389
688,0.0674811,0.0489173,0,0,0,0,0,0,0.0397438,0,0.0280916,0.0692949,0,0,0.0203689,0,0,0.0295796,0.0736265,0.0297327,0.0371595,0.0120506,0.0783183,0.0561134,0.0377374,0.0496546,0.0569694,0.0403297,0.0177148,0.015656,0.0363644,0.0389209,0.0345407,0.0182867,0.00850764,0.0153935,0.058463,0,0.0255618,0.0702026,0.0313531,0,0,0.0217165,0,0,0.0335263,0.0621979,0.0282597,0.0570836,0.0237821,0.0881002,0.0619473,0.044592,0.0738543,0.0704112,0.0294436,0.0536159,0.0918793,0.0238215,0.0230453,0.00762176,0.0160973,0.0320004,0.0336487,0,0,0,0,0,0,0,0,0,0.0453243,0.0765237
689,0.0673565,0.0490172,0,0,0,0,0,0,0.0399141,0,0.0281508,0.0695611,0,0,0.0203504,0,0,0.0296019,0.0737961,0.0299262,0.037111,0.0125002,0.0780433,0.0560952,0.0377255,0.0493504,0.0567618,0.0402871,0.0179133,0.0158173,0.0363602,0.0389984,0.0344135,0.0182942,0.00853961,0.0153802,0.0587752,0,0.0256922,0.0704929,0.0312171,0,0,0.0216332,0,0,0.0335906,0.0620489,0.0284034,0.0572414,0.0239393,0.0879239,0.0619049,0.044665,0.0737665,0.0701756,0.0294028,0.0536723,0.0920284,0.0240753,0.0231065,0.00767487,0.0159828,0.0319012,0.0334828,0,0,0,0,0,0,0,0,0,0.0453543,0.0765019
690,0.0672293,0.0490918,0,0,0,0,0,0,0.0400686,0,0.0282204,0.0698798,0,0,0.0203314,0,0,0.029627,0.073967,0.0301114,0.0370748,0.0128617,0.0777913,0.0560733,0.0377193,0.0490173,0.0565343,0.0402213,0.018129,0.0159912,0.0363935,0.0389089,0.0343103,0.0183002,0.0085567,0.0153961,0.0590393,0,0.0258886,0.0706534,0.0310773,0,0,0.0215881,0,0,0.0336531,0.0619344,0.028549,0.0574403,0.0240493,0.0877751,0.0618407,0.0447468,0.0736736,0.0699778,0.0294114,0.0537232,0.0921901,0.0242661,0.0231145,0.00778136,0.0158675,0.0317629,0.0333563,0,0,0,0,0,0,0,0,0,0.0453026,0.076476
691,0.067123,0.0491317,0,0,0,0,0,0,0.0402437,0,0.02826,0.0702895,0,0,0.0203169,0,0,0.0296579,0.0741158,0.0302719,0.0370456,0.013183,0.077554,0.0560422,0.0376682,0.0486885,0.0562744,0.0400894,0.0183969,0.0160998,0.0364216,0.0388472,0.0342403,0.0182887,0.00857275,0.01542,0.0592496,0,0.0260776,0.0706628,0.030952,0,0,0.0215533,0,0,0.0335977,0.061879,0.0286477,0.0577278,0.0241179,0.0876616,0.0617695,0.0448481,0.0735877,0.0697898,0.029434,0.0537968,0.092335,0.0244318,0.023043,0.00773719,0.0158387,0.0316236,0.0332857,0,0,0,0,0,0,0,0,0,0.0452724,0.0764775
692,0.0670502,0.0491877,0,0,0,0,0,0,0.0404248,0,0.0282864,0.0706688,0,0,0.0202968,0,0,0.0296935,0.0742373,0.0304127,0.0370663,0.0135031,0.0773038,0.0560325,0.0374966,0.0484061,0.0560375,0.0399397,0.0186422,0.0162168,0.0364388,0.0388857,0.0341977,0.0182805,0.00859781,0.015427,0.0593432,0,0.0262161,0.0707564,0.0308249,0,0,0.0215189,0,0,0.0335873,0.0618224,0.028739,0.057913,0.024142,0.087542,0.0616973,0.0449846,0.0735406,0.0696293,0.0294004,0.0538577,0.0923839,0.0245714,0.0230223,0.00775083,0.015776,0.0315197,0.0331887,0,0,0,0,0,0,0,0,0,0.0453001,0.0764833
693,0.0669887,0.0492187,0,0,0,0,0,0,0.0406221,0,0.028319,0.0710358,0,0,0.0202765,0,0,0.0297222,0.0743324,0.0306038,0.0371273,0.013853,0.0770552,0.056051,0.0373359,0.0481239,0.0557823,0.0398053,0.018867,0.0164513,0.0364509,0.0389658,0.0341469,0.0182921,0.00864349,0.0154095,0.0593419,0,0.0263177,0.0709097,0.0307087,0,0,0.0214688,0,0,0.0336109,0.0617629,0.0288252,0.0580296,0.024135,0.0874255,0.0616395,0.0451024,0.0735046,0.0694885,0.0292917,0.0538957,0.0924127,0.0246692,0.0231009,0.00776469,0.0157266,0.0314303,0.0330545,0,0,0,0,0,0,0,0,0,0.045363,0.076495
694,0.0669043,0.0492634,0,0,0,0,0,0,0.0407485,0,0.0284006,0.0714158,0,0,0.0202509,0,0,0.0297252,0.0743885,0.0308235,0.0372057,0.0143714,0.0768388,0.0560277,0.0371889,0.0477938,0.0555392,0.0396937,0.0191044,0.0166731,0.0364319,0.0389772,0.034095,0.0183331,0.00868568,0.0154142,0.0593561,0,0.0264172,0.0710064,0.0306367,0,0,0.0213893,0,0,0.0336427,0.0617456,0.0289241,0.0581078,0.0240765,0.0873496,0.0615791,0.0451337,0.0734561,0.0693485,0.0291605,0.0539415,0.0924548,0.0246944,0.0231425,0.00777271,0.0157454,0.0313721,0.0329598,0,0,0,0,0,0,0,0,0,0.0454243,0.0765484
695,0.0668205,0.0493063,0,0,0,0,0,0,0.0408307,0,0.0284657,0.0717922,0,0,0.020209,0,0,0.0297174,0.0744377,0.0310468,0.0372764,0.0148954,0.0766267,0.0559909,0.0370951,0.0474833,0.0553226,0.0395996,0.0192958,0.0168349,0.0364302,0.0389761,0.0341106,0.0183538,0.00869285,0.0154359,0.0593376,0,0.02654,0.0710845,0.0305977,0,0,0.021356,0,0,0.0336518,0.0617344,0.0290309,0.0581881,0.0240102,0.0872744,0.0615142,0.0450871,0.0734074,0.0692255,0.0291261,0.0539904,0.0924856,0.0247032,0.0231575,0.00774796,0.0158184,0.0312948,0.032864,0,0,0,0,0,0,0,0,0,0.0454731,0.0766113
696,0.0667249,0.0493854,0,0,0,0,0,0,0.04092,0,0.0284979,0.072149,0,0,0.0202097,0,0,0.0297277,0.0744834,0.0312274,0.0373236,0.0153747,0.0764281,0.0559691,0.0369948,0.0472051,0.055138,0.0395333,0.0194813,0.0169487,0.0364413,0.0390237,0.0341304,0.0183376,0.00876088,0.0153334,0.0592996,0,0.0266328,0.0711437,0.0305661,0,0,0.0214996,0,0,0.0336236,0.0617331,0.0290911,0.0582509,0.0239979,0.0871684,0.0614665,0.0449599,0.073359,0.0691309,0.0290855,0.0540502,0.0925187,0.0247022,0.0231324,0.0078223,0.0157088,0.0312178,0.0327737,0,0,0,0,0,0,0,0,0,0.0455242,0.076675
697,0.0666428,0.0494349,0,0,0,0,0,0,0.040946,0,0.0285595,0.072521,0,0,0.0201848,0,0,0.0297369,0.0745104,0.0314644,0.0373594,0.015783,0.0762363,0.0559396,0.0368699,0.0469613,0.0549832,0.0395004,0.0196694,0.0171792,0.0364771,0.0391275,0.0341481,0.0183449,0.00878288,0.0153219,0.0592604,0,0.0266583,0.0712037,0.0305308,0,0,0.0214375,0,0,0.0336472,0.0617325,0.0290818,0.0582834,0.0240384,0.0870118,0.0614314,0.0450265,0.0733324,0.0690673,0.0290136,0.0540936,0.0925292,0.0247184,0.0231651,0.00782776,0.0157157,0.0311169,0.032697,0,0,0,0,0,0,0,0,0,0.0455739,0.0767269
698,0.0665659,0.0494977,0,0,0,0,0,0,0.0410208,0,0.0286016,0.0728732,0,0,0.0201526,0,0,0.0297431,0.0745204,0.0316407,0.0373953,0.0161567,0.0760419,0.0559033,0.0367844,0.0467482,0.0548435,0.0394815,0.0198493,0.0173744,0.0364627,0.0390147,0.0342346,0.0183916,0.00880774,0.0153134,0.0592763,0,0.0266439,0.07127,0.0305113,0,0,0.0213979,0,0,0.0336523,0.0617255,0.0290448,0.0582946,0.0240924,0.0868318,0.0613965,0.0450981,0.0733177,0.0690462,0.0289199,0.0541153,0.0925218,0.0247743,0.0231664,0.00784398,0.0157002,0.0309953,0.0326114,0,0,0,0,0,0,0,0,0,0.0456059,0.0767526
699,0.0665284,0.0495667,0,0,0,0,0,0,0.0430223,0,0.026686,0.0731595,0,0,0.0201299,0,0,0.0297676,0.0745526,0.0311452,0.0375121,0.0164424,0.0758343,0.0558725,0.0367874,0.0466194,0.0547112,0.0394848,0.0198245,0.0173317,0.0353264,0.0381172,0.0363537,0.018416,0.00883635,0.0153255,0.0592938,0,0.0266466,0.0713386,0.030495,0,0,0.0213807,0,0,0.0336627,0.0617213,0.0290127,0.0583136,0.0241175,0.0866512,0.0613818,0.0451245,0.0733343,0.0690264,0.0287944,0.0541366,0.0925303,0.0247907,0.0231616,0.00788062,0.0156457,0.0308729,0.0325294,0,0,0,0,0,0,0,0,0,0.0456119,0.0767869
700,0.0665179,0.0496198,0,0,0,0,0,0,0.0447348,0,0.0251186,0.0733703,0,0,0.0200893,0,0,0.0297979,0.0745684,0.0308441,0.0378513,0.0166927,0.0756209,0.0558459,0.0366702,0.0464742,0.054587,0.0395132,0.0197905,0.0173559,0.0343941,0.0374544,0.0380813,0.0184482,0.00886039,0.0153426,0.0592993,0,0.0266822,0.0714344,0.0304621,0,0,0.0213599,0,0,0.0336626,0.0617145,0.0289806,0.0583449,0.0241231,0.0864876,0.0613844,0.0451021,0.0733855,0.0690135,0.0286595,0.0541491,0.0925348,0.0247803,0.0231798,0.00794137,0.0155243,0.0307431,0.0324619,0,0,0,0,0,0,0,0,0,0.045612,0.0768509
701,0.0664898,0.0496873,0,0,0,0,0,0,0.0459292,0,0.0240679,0.0736171,0,0,0.0200535,0,0,0.0298365,0.0745642,0.0306974,0.0379435,0.0168372,0.0754127,0.055832,0.0365399,0.0463315,0.054513,0.0395425,0.0197728,0.0174039,0.0338044,0.0370502,0.0392193,0.0185005,0.00889998,0.0153754,0.0592381,0,0.0267155,0.0715285,0.0304298,0,0,0.0213285,0,0,0.0336357,0.061711,0.0289351,0.058359,0.0241202,0.0863019,0.0613692,0.0450803,0.0733972,0.0689865,0.0285759,0.0541607,0.0925468,0.0247746,0.0231957,0.0079369,0.0154797,0.030645,0.0323863,0,0,0,0,0,0,0,0,0,0.0456234,0.0768853
702,0.0664245,0.0497674,0,0,0,0,0,0,0.0466252,0,0.0234748,0.0738563,0,0,0.0200188,0,0,0.0298633,0.074547,0.0306212,0.0378613,0.016914,0.0752113,0.0558178,0.0364493,0.0462489,0.0544789,0.0395747,0.0197836,0.0174343,0.0334748,0.0367914,0.0398372,0.0185438,0.00892821,0.0154137,0.0590899,0,0.0267482,0.0716044,0.0303977,0,0,0.0213026,0,0,0.0336076,0.061707,0.0288972,0.0583798,0.0241046,0.0861214,0.0613528,0.0450829,0.0733836,0.0689327,0.0285389,0.0542068,0.0925695,0.0247472,0.0232045,0.00793198,0.015468,0.030554,0.0323112,0,0,0,0,0,0,0,0,0,0.0456415,0.0769053
703,0.0663471,0.0498398,0,0,0,0,0,0,0.0468491,0,0.0232989,0.0740325,0,0,0.0199884,0,0,0.0298627,0.074531,0.0305768,0.0377529,0.0169315,0.0750264,0.0558109,0.0363833,0.0461843,0.054455,0.0396215,0.0197911,0.0174502,0.0333873,0.0366933,0.0399211,0.018563,0.00892955,0.0154482,0.0589974,0,0.0267639,0.0716881,0.0303719,0,0,0.0212922,0,0,0.033612,0.0616917,0.0289343,0.058409,0.0240375,0.085962,0.0613425,0.0450979,0.0733754,0.0688982,0.0284208,0.0542336,0.0925762,0.0246914,0.0231954,0.00793928,0.0155183,0.030487,0.0322229,0,0,0,0,0,0,0,0,0,0.0456484,0.076944
704,0.0662767,0.0498889,0,0,0,0,0,0,0.0466641,0,0.0235201,0.0741297,0,0,0.0199624,0,0,0.029856,0.0745094,0.0305193,0.0377301,0.0168765,0.0748669,0.0558169,0.0363521,0.0461392,0.0544364,0.0396708,0.0197784,0.0174662,0.0335085,0.036779,0.039537,0.0185431,0.00890088,0.0154838,0.0590021,0,0.0268164,0.071779,0.0303447,0,0,0.0212805,0,0,0.0336285,0.0616707,0.0290283,0.0584468,0.0240407,0.0858254,0.061338,0.0451338,0.0733726,0.0688677,0.0282988,0.0542416,0.0926049,0.0246487,0.0231744,0.00792866,0.0156588,0.0304474,0.0321137,0,0,0,0,0,0,0,0,0,0.0456426,0.0769678
705,0.0662314,0.0499524,0,0,0,0,0,0,0.0461351,0,0.0240573,0.0741666,0,0,0.0199164,0,0,0.0298872,0.0744929,0.0304882,0.0376191,0.01674,0.074743,0.0558433,0.0363343,0.046142,0.0544707,0.0397026,0.0197643,0.0174515,0.0338168,0.0370102,0.0387737,0.0186192,0.00891324,0.0155308,0.058977,0,0.0268774,0.0718778,0.0303024,0,0,0.0212511,0,0,0.0336504,0.0616487,0.0290996,0.0584544,0.0240553,0.0856964,0.0613308,0.0451925,0.0733687,0.0688362,0.0282085,0.0542408,0.0926242,0.0246188,0.0231665,0.00793353,0.0157038,0.0304403,0.032008,0,0,0,0,0,0,0,0,0,0.0456383,0.0769743
706,0.066214,0.0500444,0,0,0,0,0,0,0.0455114,0,0.0246796,0.0741762,0,0,0.0198884,0,0,0.0299079,0.0744654,0.0304865,0.0375557,0.0165964,0.0746673,0.0558954,0.0363488,0.0461463,0.0545375,0.0397036,0.0197365,0.0174194,0.0342027,0.0372734,0.0379129,0.0186885,0.00893924,0.0155734,0.0588698,0,0.0269289,0.0719636,0.0302651,0,0,0.0212111,0,0,0.0336566,0.0616348,0.0291589,0.0584568,0.0240696,0.0855792,0.0613585,0.0452423,0.0733596,0.0688015,0.0281391,0.0542176,0.092615,0.0245928,0.0231787,0.00794687,0.0156748,0.0304301,0.0319417,0,0,0,0,0,0,0,0,0,0.0456344,0.0769769
707,0.0661972,0.050109,0,0,0,0,0,0,0.0449584,0,0.0252339,0.0741572,0,0,0.019881,0,0,0.0298848,0.0744308,0.0304712,0.037565,0.0165186,0.0746473,0.0559239,0.0363684,0.0461698,0.0545909,0.0396633,0.0196901,0.0174112,0.0345569,0.0375015,0.0371546,0.018726,0.00896404,0.0156115,0.0587184,0,0.0269522,0.0720639,0.0302466,0,0,0.0211891,0,0,0.0336585,0.0616392,0.029222,0.0584474,0.0240689,0.0854759,0.0614165,0.045286,0.0733417,0.0687712,0.0280459,0.0542109,0.0926222,0.0245908,0.0231952,0.00791544,0.0156967,0.0304219,0.031877,0,0,0,0,0,0,0,0,0,0.0456211,0.0769731
708,0.0661641,0.0501512,0,0,0,0,0,0,0.044518,0,0.025692,0.0741141,0,0,0.0198992,0,0,0.0298636,0.0744052,0.0304853,0.0375907,0.0164264,0.0746659,0.0559404,0.0363718,0.0461773,0.0546228,0.0395762,0.0196764,0.0174379,0.0348605,0.0376918,0.0365102,0.0187461,0.00896075,0.0156829,0.0586489,0,0.0269847,0.0721575,0.0302721,0,0,0.0211927,0,0,0.0336627,0.0616432,0.0293124,0.0584326,0.0240761,0.085389,0.0614792,0.0453148,0.073321,0.0687458,0.0280695,0.0542068,0.0926338,0.0245841,0.0232289,0.00785817,0.0157744,0.0304453,0.0318073,0,0,0,0,0,0,0,0,0,0.0456005,0.0769436
709,0.0661297,0.0501682,0,0,0,0,0,0,0.0442647,0,0.0259894,0.0740975,0,0,0.0199147,0,0,0.0298771,0.0743822,0.0305409,0.0375866,0.0163754,0.0746972,0.0559507,0.0363535,0.0462217,0.0546345,0.0394395,0.0196858,0.0175125,0.0350579,0.0378232,0.0360864,0.0187685,0.0089387,0.0157538,0.0586274,0,0.0270022,0.072226,0.0303323,0,0,0.0212066,0,0,0.0336728,0.0616519,0.0293842,0.0584139,0.0241199,0.0853106,0.0615212,0.0453448,0.0733076,0.0687355,0.0281616,0.0541798,0.0926169,0.0245622,0.0232766,0.00782327,0.0159202,0.0305151,0.0317336,0,0,0,0,0,0,0,0,0,0.0455819,0.076911
710,0.0661131,0.0501758,0,0,0,0,0,0,0.0442679,0,0.0260594,0.0741237,0,0,0.0199176,0,0,0.0298909,0.0743345,0.0305426,0.0375669,0.0163862,0.0747282,0.0559738,0.0363258,0.0462426,0.0546115,0.0392773,0.0196804,0.0175544,0.0351021,0.0378756,0.0359479,0.0187887,0.00893145,0.0157968,0.0586123,0,0.0270724,0.0722678,0.0303839,0,0,0.0212094,0,0,0.0336973,0.0616617,0.0293729,0.0583829,0.0241715,0.0852214,0.0615686,0.0453315,0.0733133,0.0687638,0.0281698,0.05414,0.0925657,0.0245375,0.0233433,0.00785453,0.0159586,0.0305531,0.0316813,0,0,0,0,0,0,0,0,0,0.0455855,0.0768881
711,0.0661272,0.0501877,0,0,0,0,0,0,0.0444531,0,0.0259339,0.0741572,0,0,0.0199345,0,0,0.0299096,0.0742892,0.0304993,0.037672,0.0164503,0.0747632,0.0559724,0.0363135,0.0462578,0.0545682,0.0391434,0.0196731,0.0175517,0.0350147,0.0378462,0.0360361,0.0188192,0.00893343,0.0158349,0.0585736,0,0.0271463,0.0722963,0.030438,0,0,0.0211964,0,0,0.0337397,0.061672,0.0292979,0.0583674,0.0242052,0.0851682,0.06162,0.0452302,0.0733119,0.0687454,0.0281655,0.05414,0.0925287,0.0245162,0.0234267,0.00791682,0.015921,0.0305999,0.0316707,0,0,0,0,0,0,0,0,0,0.0455814,0.0768837
712,0.0661251,0.0501894,0,0,0,0,0,0,0.0446175,0,0.0257734,0.0742603,0,0,0.0199473,0,0,0.0299244,0.0742642,0.030446,0.0377087,0.016508,0.0747777,0.0559648,0.0363327,0.0462659,0.0545415,0.0390579,0.019678,0.0175761,0.0349352,0.0377818,0.0361811,0.0188297,0.00894934,0.0159029,0.058542,0,0.0271356,0.0723109,0.0304858,0,0,0.0211793,0,0,0.0337146,0.0616828,0.0293235,0.0583593,0.024217,0.0851187,0.0616374,0.0450541,0.0732858,0.068699,0.0281518,0.0541746,0.092545,0.024521,0.0234598,0.00785767,0.0160042,0.0306799,0.0316532,0,0,0,0,0,0,0,0,0,0.0455827,0.076901
713,0.0661333,0.0501893,0,0,0,0,0,0,0.0448338,0,0.0255783,0.0743105,0,0,0.0199691,0,0,0.029915,0.0742508,0.0304075,0.0377966,0.0165497,0.0747748,0.0559506,0.0363393,0.0463013,0.0545394,0.0390452,0.0196909,0.0175974,0.0348297,0.0376912,0.0364081,0.0188353,0.00898042,0.0159485,0.0585218,0,0.0271215,0.0723529,0.0305384,0,0,0.0211597,0,0,0.0336907,0.0617044,0.0293287,0.0583522,0.0241959,0.0850755,0.0616424,0.0450735,0.073254,0.0686698,0.0281203,0.0542109,0.0925892,0.0245486,0.0234798,0.00780153,0.0161279,0.0306423,0.0316396,0,0,0,0,0,0,0,0,0,0.0455987,0.0769425
714,0.0661604,0.0501933,0,0,0,0,0,0,0.0450111,0,0.0254088,0.0743115,0,0,0.0199766,0,0,0.0299397,0.0742501,0.0303873,0.0379325,0.0165788,0.0747526,0.0559083,0.0363205,0.0463619,0.0545664,0.0390898,0.0197105,0.0175988,0.034733,0.0376347,0.0366233,0.0188588,0.00903906,0.0159311,0.0585721,0,0.027114,0.0724031,0.0306069,0,0,0.021119,0,0,0.0336754,0.0617193,0.0292544,0.0583362,0.0241784,0.0850522,0.0616477,0.0450982,0.0732417,0.0686557,0.0280656,0.0542295,0.0926098,0.0245598,0.0235092,0.00781667,0.0161491,0.0305437,0.0316038,0,0,0,0,0,0,0,0,0,0.0456237,0.0769952
