Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIB
470,0.075935,0.0519265,0,0,0,0,0,0,0.0416362,0,0.0261083,0.0508068,0,0,0.0173402,0,0,0.0323067,0.0861252,0.0248352,0.036026,0,0.107156,0.0501756,0.0308104,0.0485623,0.0511622,0.0204422,0.0366004,0.0292941,0.0507294,0.0605385,0.0742729,0.0228367,0.0128917,0.012869,0.0335487,0,0.0358707,0.0453229,0.0360961,0,0,0.026859,0,0,0.0351934,0.0736273,0.0460478,0.0458614,0.0261134,0.112188,0.0511893,0.0369113,0.0628883,0.062306,0.0230055,0.0305233,0.0408829,0.0752166,0.04635,0.0163789,0.0154333,0.00881327,0.0477538,0.046416,0,0,0,0,0,0,0,0,0,0
471,0.07589,0.0521069,0,0,0,0,0,0,0.0416338,0,0.0260768,0.050712,0,0,0.0174414,0,0,0.0324021,0.0862308,0.0249174,0.03606,0,0.107321,0.0501009,0.0309201,0.0485737,0.0511727,0.0204017,0.0366653,0.0293595,0.050799,0.0606152,0.0742718,0.0227739,0.0129524,0.0128302,0.0335433,0,0.0358626,0.0452697,0.036144,0,0,0.0269413,0,0,0.0351985,0.0737128,0.0461519,0.0457503,0.0261872,0.112224,0.0510774,0.0369417,0.0628912,0.0621927,0.0227927,0.0303809,0.0407441,0.0750702,0.0460637,0.0164571,0.0155368,0.0087849,0.0479338,0.0463855,0,0,0,0,0,0,0,0,0,0
472,0.0758558,0.0522586,0,0,0,0,0,0,0.0416466,0,0.026032,0.0505125,0,0,0.017539,0,0,0.0324775,0.0863325,0.0249729,0.0360693,0,0.107468,0.0500753,0.030982,0.048577,0.0511569,0.0203952,0.0367351,0.0294464,0.0508673,0.0607275,0.0742269,0.0227207,0.0130191,0.0128182,0.0334834,0,0.0358196,0.0452841,0.0361795,0,0,0.0270064,0,0,0.0352307,0.0737629,0.0463099,0.0456745,0.0263014,0.112305,0.0509769,0.0369265,0.0630058,0.0619805,0.0226259,0.0302653,0.0405889,0.0748843,0.0456285,0.0165839,0.015629,0.00881081,0.0480941,0.0463814,0,0,0,0,0,0,0,0,0,0
473,0.0758957,0.0524305,0,0,0,0,0,0,0.0416663,0,0.0259557,0.0503183,0,0,0.0175426,0,0,0.0325216,0.0864263,0.0250059,0.0360049,0,0.107554,0.05006,0.0309947,0.0485694,0.051116,0.0204049,0.0368066,0.0296133,0.0509135,0.0608445,0.0741632,0.0226853,0.0129983,0.0128819,0.033461,0,0.0359597,0.0453439,0.0362409,0,0,0.0266761,0,0,0.0353247,0.0737264,0.0464049,0.0457237,0.0263513,0.112423,0.0511339,0.0369923,0.0630234,0.0617791,0.0225292,0.030156,0.0404442,0.0747225,0.0453729,0.016656,0.0155555,0.00901779,0.048267,0.0463955,0,0,0,0,0,0,0,0,0,0
474,0.0759199,0.0526231,0,0,0,0,0,0,0.0416856,0,0.0258956,0.0501659,0,0,0.0175426,0,0,0.0324941,0.0865315,0.0250736,0.0358856,0,0.107566,0.0500974,0.0310193,0.0485959,0.0510899,0.0203781,0.036845,0.0297915,0.0509537,0.0609337,0.0740933,0.0226302,0.0129625,0.0128084,0.0335434,0,0.0360753,0.0453394,0.0362537,0,0,0.02715,0,0,0.0352079,0.0736651,0.0463796,0.0457734,0.0263576,0.112528,0.0511788,0.0370833,0.0629534,0.0618177,0.0224114,0.0300618,0.0403571,0.0746351,0.0452654,0.0167011,0.0156424,0.00881412,0.0484502,0.04643,0,0,0,0,0,0,0,0,0,0
475,0.0759575,0.0526465,0,0,0,0,0,0,0.0416781,0,0.0258858,0.0500769,0,0,0.0174853,0,0,0.0324595,0.0866393,0.0251314,0.0357908,0,0.107618,0.0500986,0.0310849,0.0485951,0.0510579,0.0203053,0.0368477,0.0297271,0.0509821,0.0609753,0.0740184,0.022638,0.0128807,0.0129992,0.0335487,0,0.0360397,0.0453168,0.0363411,0,0,0.0264251,0,0,0.0353873,0.0736073,0.046321,0.045815,0.0263461,0.112662,0.0511941,0.0371894,0.0628783,0.0618329,0.0223651,0.0299453,0.0402773,0.0745684,0.0451369,0.0165921,0.0154579,0.00920391,0.0485286,0.0464961,0,0,0,0,0,0,0,0,0,0
476,0.0759063,0.0527311,0,0,0,0,0,0,0.0416372,0,0.0259093,0.0501377,0,0,0.0174912,0,0,0.0324313,0.0867837,0.0251798,0.0356152,0,0.107551,0.0501253,0.0311438,0.04857,0.050946,0.0201992,0.0368679,0.0293015,0.0510324,0.0610271,0.0739136,0.0225795,0.0128993,0.0129377,0.0335152,0,0.0360329,0.0452397,0.0363736,0,0,0.0269325,0,0,0.0352322,0.0735664,0.0462384,0.0459055,0.0263382,0.112762,0.0507798,0.0372355,0.0628575,0.0618239,0.0223253,0.0298237,0.0401786,0.0744665,0.0450284,0.0165627,0.01549,0.0088979,0.0487217,0.0464039,0,0,0,0,0,0,0,0,0,0
477,0.0755694,0.0526713,0,0,0,0,0,0,0.0414558,0,0.0268854,0.0511892,0,0,0.0174718,0,0,0.0324558,0.0852058,0.0265331,0.0343688,0.0361657,0.108726,0.0503493,0.0331659,0.0493845,0.0518113,0.0219753,0.0358453,0.0291927,0.0504443,0.0598538,0.076945,0.022771,0.0129689,0.0130071,0.0332638,0,0.03616,0.0440384,0.036045,0,0,0.0271972,0,0,0.0352292,0.0727816,0.046274,0.0462416,0.0252678,0.113392,0.0502197,0.0384598,0.0640795,0.0622892,0.0220589,0.0292885,0.0397004,0.074039,0.0449589,0.0166186,0.0156526,0.00899721,0.0491,0.045973,0,0,0,0,0,0,0,0,0,0
478,0.0754352,0.0524899,0,0,0,0,0,0,0.0413953,0,0.026882,0.0514126,0,0,0.0174339,0,0,0.0324642,0.0851572,0.0267008,0.0342221,0.0359759,0.109009,0.0503316,0.0334458,0.0495641,0.0519546,0.0221068,0.0358281,0.0291553,0.0504238,0.0598177,0.0769307,0.0227751,0.0128379,0.0131312,0.0332974,0,0.0361092,0.0436643,0.0360675,0,0,0.0262822,0,0,0.0354191,0.0729006,0.0462534,0.0463036,0.0253274,0.113631,0.0503177,0.0385183,0.0640627,0.0622085,0.0219525,0.0292378,0.0395431,0.0738457,0.0446913,0.0165871,0.0153791,0.00932682,0.0491737,0.0458672,0,0,0,0,0,0,0,0,0,0
479,0.0752108,0.0525036,0,0,0,0,0,0,0.0413632,0,0.026808,0.0514414,0,0,0.0174011,0,0,0.0324377,0.0852325,0.0267154,0.0342343,0.0359482,0.109228,0.050363,0.0336407,0.0495206,0.0519886,0.022094,0.0357744,0.0291784,0.0504295,0.0598508,0.0767523,0.022759,0.0125842,0.0131859,0.0332146,0,0.0361265,0.0435804,0.0360139,0,0,0.0261752,0,0,0.0354103,0.0729271,0.0462698,0.0464036,0.0253633,0.113886,0.0503444,0.0384965,0.0640306,0.0621253,0.0218856,0.029168,0.0394361,0.0737137,0.0445337,0.0166044,0.0152183,0.0092463,0.0493718,0.0456589,0,0,0,0,0,0,0,0,0,0
480,0.0750076,0.0526021,0,0,0,0,0,0,0.0413526,0,0.0267522,0.0514741,0,0,0.0174407,0,0,0.0323782,0.0853025,0.0267342,0.0342526,0.0359179,0.109453,0.0503695,0.0338094,0.0494648,0.0520207,0.0220993,0.0357726,0.0291486,0.0504413,0.0598783,0.0766084,0.0227066,0.0123965,0.0131928,0.0331255,0,0.0361784,0.0434918,0.0359609,0,0,0.0260522,0,0,0.0353456,0.0729599,0.0463331,0.0465215,0.0253829,0.114135,0.0504476,0.0385198,0.064026,0.0620066,0.0218338,0.0290617,0.0393197,0.0736196,0.0444475,0.0166423,0.0150661,0.00918068,0.049535,0.0455056,0,0,0,0,0,0,0,0,0,0
481,0.0748599,0.0527439,0,0,0,0,0,0,0.0413425,0,0.0267148,0.05147,0,0,0.0175564,0,0,0.0322301,0.0853556,0.0267284,0.0343167,0.0359456,0.109649,0.0503149,0.0339077,0.0496379,0.0520458,0.0221021,0.0357843,0.0290148,0.0504741,0.0599116,0.0764682,0.0226386,0.0122768,0.0131527,0.0330717,0,0.0362442,0.0434241,0.0359069,0,0,0.025934,0,0,0.0352654,0.0729867,0.0464181,0.0466232,0.0254289,0.114334,0.0506319,0.0385514,0.0640421,0.0618926,0.0217481,0.0290111,0.039261,0.0735752,0.0443763,0.0167275,0.0148919,0.00913428,0.0496544,0.0453288,0,0,0,0,0,0,0,0,0,0
482,0.0747277,0.0529086,0,0,0,0,0,0,0.0412999,0,0.0266805,0.0514539,0,0,0.0176942,0,0,0.0321097,0.0853919,0.0267227,0.0343392,0.0359692,0.109761,0.0502023,0.0339677,0.0497631,0.0520613,0.0221125,0.0357883,0.0288267,0.050501,0.0599482,0.0763628,0.022538,0.0120916,0.0131182,0.0330096,0,0.0362319,0.0433929,0.0358597,0,0,0.0258694,0,0,0.0351742,0.0729954,0.0464915,0.0466725,0.0254907,0.114464,0.0507101,0.03859,0.0640245,0.0617985,0.0216514,0.0290201,0.0392555,0.0734495,0.0443384,0.0168215,0.0146661,0.009141,0.0497225,0.0452745,0,0,0,0,0,0,0,0,0,0
483,0.0746147,0.0530954,0,0,0,0,0,0,0.0412808,0,0.0265923,0.051436,0,0,0.0178452,0,0,0.0319984,0.0854208,0.0267154,0.0343141,0.0360122,0.109828,0.0501319,0.0340816,0.0498077,0.0520917,0.0221272,0.0357609,0.0289596,0.0505035,0.0599724,0.076306,0.0224428,0.0119737,0.0130472,0.0328845,0,0.0361779,0.0434,0.0358485,0,0,0.0258556,0,0,0.0350991,0.0730284,0.0465096,0.0466884,0.0255195,0.114555,0.0507028,0.0385772,0.0639863,0.0617211,0.0216227,0.0289823,0.0392069,0.0733456,0.044348,0.0169221,0.0144395,0.00914263,0.0497355,0.0452309,0,0,0,0,0,0,0,0,0,0
484,0.0744906,0.0532719,0,0,0,0,0,0,0.0412834,0,0.0265352,0.0514227,0,0,0.0179027,0,0,0.0319093,0.0854448,0.0267422,0.0343056,0.0360493,0.109918,0.0501282,0.0341758,0.0498425,0.0521209,0.0221542,0.0357235,0.0290384,0.0505126,0.0599911,0.0763097,0.0223357,0.0117654,0.0129517,0.0329051,0,0.0361906,0.0434129,0.0358104,0,0,0.0258286,0,0,0.0350954,0.0730723,0.0465132,0.0467053,0.0255373,0.114657,0.0507754,0.0385867,0.0639601,0.0616833,0.0215938,0.0289091,0.039132,0.0732894,0.044438,0.0170738,0.0143682,0.00912896,0.0497302,0.0451913,0,0,0,0,0,0,0,0,0,0
485,0.0743293,0.0534442,0,0,0,0,0,0,0.0412904,0,0.0265248,0.0513984,0,0,0.0179723,0,0,0.0318204,0.0854367,0.0268102,0.0343443,0.0360604,0.110017,0.05014,0.0342284,0.0498699,0.0521628,0.0221931,0.0357123,0.0290389,0.0505353,0.0600009,0.0763366,0.0222537,0.011514,0.0128163,0.0328937,0,0.0362093,0.04342,0.0357258,0,0,0.025801,0,0,0.035012,0.0731066,0.0465404,0.0467711,0.0255694,0.114791,0.0507743,0.038607,0.0639472,0.061654,0.0215376,0.028859,0.0390776,0.0732552,0.0445107,0.0171698,0.0142337,0.00898768,0.049798,0.0451589,0,0,0,0,0,0,0,0,0,0
486,0.0741171,0.0535435,0,0,0,0,0,0,0.0413,0,0.0264902,0.0513703,0,0,0.0180018,0,0,0.0317351,0.0853853,0.0268743,0.0343998,0.0360528,0.110154,0.0501681,0.0342299,0.0499133,0.0522119,0.0222535,0.035739,0.0290413,0.050577,0.0600342,0.0764015,0.0222269,0.0113436,0.0127209,0.0328596,0,0.0362766,0.0434022,0.0356169,0,0,0.0258273,0,0,0.0348867,0.0731227,0.0466214,0.0468794,0.0255971,0.114977,0.0508113,0.0386444,0.0639326,0.0616209,0.0215042,0.0288494,0.0390755,0.0732406,0.0444961,0.0171906,0.0140126,0.0088573,0.049903,0.045021,0,0,0,0,0,0,0,0,0,0
487,0.0738856,0.0535742,0,0,0,0,0,0,0.0413089,0,0.0264398,0.0513464,0,0,0.0180089,0,0,0.0316325,0.0852935,0.0269096,0.0344261,0.0360694,0.110275,0.0502518,0.0342105,0.0499546,0.0522095,0.0223057,0.0358132,0.0290089,0.0506413,0.0601199,0.0764425,0.0222749,0.011149,0.012742,0.0327739,0,0.0362732,0.0433582,0.0354774,0,0,0.0259585,0,0,0.0347439,0.0731244,0.0466919,0.0470184,0.0256209,0.115137,0.0508571,0.0386914,0.0639251,0.0615842,0.0215092,0.0288261,0.0390564,0.0732751,0.0445359,0.0171772,0.0137928,0.00881082,0.0500279,0.0449025,0,0,0,0,0,0,0,0,0,0
488,0.0737274,0.0535761,0,0,0,0,0,0,0.041346,0,0.0264113,0.0514083,0,0,0.0180589,0,0,0.0315385,0.0851944,0.0269381,0.0343239,0.0362087,0.110248,0.0503406,0.0342065,0.0499812,0.0521602,0.0223421,0.0359155,0.0288657,0.050724,0.0602227,0.0765139,0.0223813,0.0110243,0.0128273,0.0326339,0,0.036296,0.0432747,0.0353724,0,0,0.0260569,0,0,0.034709,0.0730996,0.0467477,0.0471906,0.025606,0.115238,0.0508246,0.0387235,0.0639398,0.0615896,0.0215573,0.0288034,0.0390203,0.0733861,0.0445972,0.017211,0.0139087,0.00867819,0.0502094,0.0448602,0,0,0,0,0,0,0,0,0,0
489,0.0736394,0.0535371,0,0,0,0,0,0,0.041399,0,0.0264028,0.0514968,0,0,0.0181328,0,0,0.0315303,0.085149,0.0270057,0.0341888,0.0363172,0.110172,0.050431,0.0342237,0.0500188,0.0521142,0.0223565,0.0359929,0.0288428,0.0508044,0.060319,0.0766189,0.0225182,0.0111109,0.012844,0.0326168,0,0.0363667,0.0431708,0.0352953,0,0,0.0261424,0,0,0.0347554,0.0730922,0.0467511,0.0473022,0.0255688,0.115294,0.0508148,0.0386839,0.0639544,0.0616018,0.0216341,0.0287696,0.0389844,0.0733934,0.0446299,0.0173097,0.0140625,0.00853509,0.050363,0.0448144,0,0,0,0,0,0,0,0,0,0
490,0.0735887,0.0535145,0,0,0,0,0,0,0.0414559,0,0.0264062,0.0516074,0,0,0.018192,0,0,0.0315781,0.0851721,0.0270686,0.0340688,0.0363612,0.110115,0.0504839,0.0342291,0.0500387,0.052108,0.0223412,0.036037,0.0288872,0.0508459,0.0603769,0.0767342,0.0226418,0.0112022,0.012826,0.0326054,0,0.036459,0.0430596,0.0352376,0,0,0.0262587,0,0,0.0348196,0.0731108,0.0467419,0.0473606,0.0255322,0.115327,0.0508393,0.038453,0.0639338,0.0615839,0.0216511,0.0287368,0.0389695,0.0733292,0.0446284,0.0174019,0.014196,0.00848196,0.0505194,0.0447796,0,0,0,0,0,0,0,0,0,0
491,0.0735798,0.0535172,0,0,0,0,0,0,0.0414862,0,0.0264082,0.0516961,0,0,0.018273,0,0,0.0315645,0.0852124,0.0271327,0.0339761,0.0363869,0.110124,0.0505233,0.0342161,0.0500811,0.0521217,0.0223476,0.0360345,0.0289206,0.050863,0.0604188,0.0768392,0.0226861,0.0112356,0.0127348,0.032464,0,0.0365011,0.0429658,0.0351938,0,0,0.0259325,0,0,0.0349947,0.0731259,0.0467571,0.0473797,0.0255054,0.115352,0.0508206,0.0381106,0.0638454,0.0615466,0.0215946,0.0287023,0.0389685,0.0732634,0.0446113,0.0174224,0.0142129,0.00869203,0.0506989,0.0448834,0,0,0,0,0,0,0,0,0,0
492,0.0735808,0.0535566,0,0,0,0,0,0,0.0415203,0,0.0264043,0.0517259,0,0,0.0183218,0,0,0.0314939,0.0851504,0.027182,0.0338915,0.0364497,0.11013,0.0505474,0.0342017,0.0500614,0.0521092,0.0223314,0.036055,0.0289777,0.0508883,0.060457,0.0768853,0.0226742,0.0112545,0.0126745,0.0324777,0,0.0365478,0.0429458,0.0351629,0,0,0.0257617,0,0,0.0351261,0.0730916,0.0467795,0.0474528,0.0254966,0.115375,0.0507519,0.0383738,0.0637824,0.0615687,0.0216076,0.0286743,0.0389188,0.0732452,0.0445759,0.0173903,0.0142559,0.00880659,0.0508835,0.0449448,0,0,0,0,0,0,0,0,0,0
493,0.0735756,0.0535986,0,0,0,0,0,0,0.0415518,0,0.0263944,0.0517251,0,0,0.0183198,0,0,0.0314437,0.0851045,0.0272245,0.0338702,0.0365096,0.110185,0.0505852,0.0342002,0.0500303,0.0520953,0.0223582,0.0360991,0.0290542,0.0509237,0.0604978,0.0769235,0.0226217,0.0112325,0.0126548,0.0324579,0,0.0365638,0.042932,0.03513,0,0,0.0255449,0,0,0.0352743,0.073044,0.0467633,0.0475046,0.0254815,0.115434,0.0507363,0.0385956,0.0637731,0.0615544,0.0216514,0.0286489,0.0388464,0.0731767,0.0445791,0.0173645,0.0142676,0.00896324,0.0510157,0.0449309,0,0,0,0,0,0,0,0,0,0
494,0.0735589,0.0536796,0,0,0,0,0,0,0.0415817,0,0.0264,0.0517,0,0,0.018311,0,0,0.0314597,0.0851186,0.0272743,0.0338853,0.0365595,0.11027,0.0506187,0.0341883,0.0500594,0.0520928,0.0224065,0.0361528,0.0291197,0.0509674,0.0605432,0.0769396,0.0225655,0.0111665,0.0126731,0.03244,0,0.0365976,0.0429112,0.03511,0,0,0.0253586,0,0,0.0353364,0.073001,0.0467554,0.0475301,0.0254473,0.11552,0.0507212,0.0386322,0.0637996,0.0615256,0.02167,0.0286222,0.038786,0.0730731,0.0446169,0.0173194,0.0142395,0.0091025,0.0511057,0.044924,0,0,0,0,0,0,0,0,0,0
495,0.0735164,0.0538794,0,0,0,0,0,0,0.0416173,0,0.0264007,0.0517143,0,0,0.0182321,0,0,0.0314787,0.085209,0.0273119,0.0338304,0.0366014,0.11028,0.0505924,0.0341435,0.0500946,0.0521598,0.0224008,0.0362166,0.0291919,0.0510174,0.0605819,0.0769283,0.022541,0.0110788,0.0127509,0.0323669,0,0.0366371,0.0428645,0.0350911,0,0,0.0261783,0,0,0.035011,0.0729456,0.0467791,0.0475989,0.0254297,0.115603,0.050338,0.0386361,0.0638397,0.0614942,0.0216542,0.0286084,0.0387544,0.0729715,0.0445874,0.0172072,0.0143176,0.00861012,0.0512007,0.0448754,0,0,0,0,0,0,0,0,0,0
496,0.0734759,0.0540339,0,0,0,0,0,0,0.0416371,0,0.026395,0.0517137,0,0,0.0182218,0,0,0.0314788,0.0852967,0.0273384,0.0338965,0.0366014,0.110406,0.0505775,0.0340871,0.050121,0.0523988,0.0223891,0.03624,0.0292296,0.0510504,0.0606148,0.0769224,0.0225122,0.0110955,0.0126598,0.0324065,0,0.03664,0.042839,0.0350945,0,0,0.0261412,0,0,0.0348962,0.0729175,0.0467797,0.0476145,0.0254276,0.11568,0.0501781,0.03868,0.0638464,0.0614438,0.0216699,0.0285772,0.0387205,0.0728504,0.0445551,0.0170105,0.0141816,0.00870072,0.0511388,0.0448511,0,0,0,0,0,0,0,0,0,0
497,0.0734159,0.0541786,0,0,0,0,0,0,0.0416568,0,0.0263867,0.0517042,0,0,0.0183046,0,0,0.0315446,0.0853566,0.0273388,0.0339936,0.0365948,0.110564,0.0505423,0.034035,0.050133,0.052532,0.0224142,0.0362452,0.0292393,0.0510789,0.0606465,0.0768912,0.0224676,0.0111647,0.0126324,0.0324189,0,0.0366973,0.0428392,0.0350911,0,0,0.0260863,0,0,0.0348133,0.0728886,0.0468044,0.0475972,0.0254388,0.115739,0.0501189,0.038742,0.0638614,0.0614064,0.021664,0.028557,0.0386896,0.0727806,0.0445496,0.0168191,0.0140526,0.00877027,0.0510079,0.0447769,0,0,0,0,0,0,0,0,0,0
498,0.0733635,0.0543048,0,0,0,0,0,0,0.0416647,0,0.0263807,0.0516812,0,0,0.0183972,0,0,0.0315927,0.0853422,0.0273008,0.0340983,0.0365826,0.110701,0.0504912,0.033964,0.0501404,0.0525619,0.0224524,0.0362512,0.0292245,0.0510945,0.060661,0.0768044,0.0223681,0.0112267,0.0125744,0.0323347,0,0.0367833,0.0428381,0.0350849,0,0,0.0260098,0,0,0.0347917,0.0728487,0.0468677,0.0475405,0.0254678,0.115762,0.0501118,0.0387616,0.0638911,0.0613626,0.02164,0.0285663,0.0386687,0.0727527,0.0445609,0.0167064,0.0139235,0.00882854,0.0508427,0.0446856,0,0,0,0,0,0,0,0,0,0
499,0.0733246,0.0544201,0,0,0,0,0,0,0.041651,0,0.0263817,0.0516793,0,0,0.018424,0,0,0.031605,0.0853144,0.0272713,0.0341857,0.0365458,0.110793,0.0504423,0.0339229,0.0501329,0.0525584,0.0224398,0.0362667,0.0291937,0.0511041,0.0606737,0.0766672,0.0222249,0.0112361,0.012514,0.0322034,0,0.0368193,0.0428386,0.0350979,0,0,0.025906,0,0,0.0347989,0.0728107,0.0469479,0.0474492,0.025498,0.115733,0.0501292,0.0387852,0.0639312,0.0613207,0.0216027,0.0285635,0.0386371,0.0727431,0.0446431,0.0167167,0.0138539,0.00886724,0.050704,0.0446505,0,0,0,0,0,0,0,0,0,0
500,0.0733203,0.0544878,0,0,0,0,0,0,0.0416465,0,0.0263758,0.0516619,0,0,0.0183939,0,0,0.0316075,0.0852808,0.0272278,0.0342578,0.0365085,0.110844,0.0503805,0.0339086,0.0500949,0.0524773,0.022419,0.0362753,0.0291407,0.0510961,0.0606815,0.0765119,0.0220847,0.0111971,0.012467,0.0321152,0,0.0368439,0.0428516,0.0351375,0,0,0.025845,0,0,0.0348032,0.0727892,0.0469897,0.0473164,0.0255149,0.115657,0.0501606,0.0388392,0.0638847,0.0612844,0.021535,0.028568,0.0386049,0.0727329,0.0448003,0.0167775,0.0138401,0.00889753,0.0505968,0.0447069,0,0,0,0,0,0,0,0,0,0
501,0.0733746,0.0545195,0,0,0,0,0,0,0.041653,0,0.0263496,0.0516132,0,0,0.0184667,0,0,0.0316062,0.0852605,0.0271393,0.0342991,0.0364521,0.110854,0.0503628,0.0339149,0.0499695,0.0522908,0.0224548,0.0362485,0.0290715,0.051098,0.0606637,0.0763355,0.0219344,0.0113126,0.0122576,0.0320328,0,0.0368737,0.0428858,0.0351994,0,0,0.0256734,0,0,0.0348526,0.0728022,0.0470616,0.0471717,0.0255253,0.115555,0.05022,0.0388778,0.063879,0.0612627,0.0215092,0.0286171,0.0386074,0.0727322,0.0450215,0.0168755,0.0137927,0.00904809,0.0505265,0.0447597,0,0,0,0,0,0,0,0,0,0
502,0.0734647,0.0544893,0,0,0,0,0,0,0.0416648,0,0.0263175,0.051583,0,0,0.0184496,0,0,0.0316727,0.0852586,0.0270249,0.0343028,0.0364037,0.110805,0.0503262,0.0339355,0.0497789,0.0522049,0.0224991,0.0362365,0.0290325,0.0510995,0.0606314,0.0761429,0.021927,0.0113377,0.0123821,0.0319289,0,0.0368956,0.0429049,0.0352634,0,0,0.0258039,0,0,0.0348097,0.0728205,0.0471445,0.0470548,0.0255428,0.115436,0.0502182,0.0388727,0.063891,0.0612248,0.0215547,0.0286695,0.0386322,0.0727437,0.0452976,0.0169547,0.0138649,0.00893244,0.050473,0.0447829,0,0,0,0,0,0,0,0,0,0
503,0.073583,0.0544589,0,0,0,0,0,0,0.0416803,0,0.0262725,0.0515972,0,0,0.018441,0,0,0.0317669,0.0852232,0.0269062,0.0342742,0.0364085,0.110675,0.0503849,0.0339111,0.0498328,0.0521729,0.0225027,0.0362294,0.0290413,0.0510934,0.060603,0.0759273,0.0219256,0.0114453,0.0123296,0.0318272,0,0.0369013,0.0429225,0.0353482,0,0,0.0258201,0,0,0.0348219,0.0728055,0.0472079,0.0469973,0.0255694,0.115316,0.0503356,0.0388818,0.0638592,0.0612333,0.021613,0.0287121,0.0386586,0.0727359,0.0455509,0.0170173,0.0138739,0.00889592,0.0505035,0.04477,0,0,0,0,0,0,0,0,0,0
504,0.0737073,0.0543582,0,0,0,0,0,0,0.0416806,0,0.026215,0.0516002,0,0,0.0182314,0,0,0.0319186,0.0851675,0.0268117,0.0342108,0.0364105,0.110521,0.0503977,0.0339083,0.0498511,0.0521349,0.0224861,0.0362299,0.0291352,0.0510732,0.0605951,0.0757007,0.0221113,0.0114387,0.0125971,0.0317406,0,0.0369222,0.0429435,0.0354383,0,0,0.0260021,0,0,0.0347902,0.0727808,0.0472671,0.0469962,0.0256212,0.115212,0.0504822,0.0389166,0.0638974,0.0612672,0.0216764,0.0287766,0.0386975,0.0727382,0.045838,0.0170041,0.0138899,0.00898516,0.0505439,0.0448391,0,0,0,0,0,0,0,0,0,0
505,0.0738356,0.054208,0,0,0,0,0,0,0.0416765,0,0.0261675,0.0516064,0,0,0.0180032,0,0,0.0320297,0.0851043,0.026753,0.0341375,0.0363974,0.110354,0.0504533,0.0338936,0.0497937,0.0521025,0.0224538,0.0362112,0.029369,0.0510467,0.0605755,0.0754541,0.0223291,0.0115055,0.0128153,0.0316776,0,0.0369664,0.0429428,0.0355265,0,0,0.0261418,0,0,0.0347474,0.0727651,0.047328,0.0470108,0.0256368,0.115117,0.0506152,0.0388783,0.0639452,0.0612608,0.0217687,0.02883,0.0387565,0.0727446,0.0461533,0.0169573,0.0139351,0.0091262,0.0505864,0.044842,0,0,0,0,0,0,0,0,0,0
506,0.0739499,0.0540727,0,0,0,0,0,0,0.041671,0,0.0261471,0.0516736,0,0,0.0179515,0,0,0.0320704,0.0850474,0.0266736,0.0340503,0.0363915,0.11015,0.0506658,0.0338599,0.0497351,0.0520633,0.0224058,0.0361839,0.0294597,0.051027,0.0605411,0.075221,0.0223894,0.0118549,0.0125274,0.0316564,0,0.0370114,0.0429306,0.0356007,0,0,0.0262376,0,0,0.0347263,0.0727621,0.047409,0.0470051,0.0256294,0.114999,0.0505446,0.0387999,0.0639649,0.0612295,0.0218571,0.0288857,0.0388457,0.072738,0.0464761,0.0169205,0.0140233,0.0091752,0.0506602,0.0447447,0,0,0,0,0,0,0,0,0,0
507,0.0740253,0.0539234,0,0,0,0,0,0,0.041661,0,0.0261372,0.0517808,0,0,0.0177517,0,0,0.0322263,0.0849692,0.0265585,0.0339833,0.0363559,0.109991,0.0507749,0.0338305,0.0496904,0.0520168,0.0223674,0.036151,0.0294131,0.051015,0.0605108,0.0750307,0.0226005,0.0120658,0.0126518,0.0316197,0,0.0370786,0.0429024,0.0356601,0,0,0.0262982,0,0,0.0347496,0.0727634,0.0474911,0.047052,0.0256287,0.114916,0.0505628,0.0387819,0.0639733,0.0612233,0.0219309,0.028972,0.0389212,0.0727216,0.0467852,0.0169178,0.0141392,0.00920235,0.0507354,0.0447884,0,0,0,0,0,0,0,0,0,0
508,0.0740801,0.0537382,0,0,0,0,0,0,0.0416599,0,0.0261262,0.0518818,0,0,0.0173486,0,0,0.0324743,0.0849235,0.0264162,0.0339732,0.0362629,0.109941,0.0506772,0.0337911,0.0496446,0.0520052,0.0223624,0.0361019,0.0292402,0.050993,0.0604781,0.0748881,0.0229819,0.0119053,0.0134858,0.0315286,0,0.0371304,0.0428407,0.0357095,0,0,0.0261365,0,0,0.0348904,0.0727667,0.0475339,0.047125,0.0256356,0.114908,0.0507963,0.0387282,0.0639607,0.0612713,0.0219882,0.0290599,0.0390147,0.072677,0.0470782,0.0169487,0.0141798,0.00937609,0.0507354,0.0448375,0,0,0,0,0,0,0,0,0,0
