Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75
106,0.0454335,0.0252439,0,0,0,0,0,0,0.031585,0.0144429,0.0286732,0.06429,0,0,0.0306735,0,0.035922,0.00744432,0.0365872,0.0267335,0.0208524,0.0304697,0.0513289,0.0320493,0.0352411,0.0303728,0.0362173,0.0430403,0.0266779,0.0270189,0.0261986,0.0286662,0.0406579,0.0251949,0.0230522,0.00538833,0.022259,0.00146511,0.0305657,0.107669,0.0368044,0,0,0.00597009,0,0.0028768,0.00481309,0.0571679,0.0597726,0.0321608,0.0836672,0.0266753,0.0271399,0.0575575,0.0321477,0.0266343,0.0654247,0.044375,0.02426,0.028862,0.047951,0.038244,0.0101665,0.010688,0.00855206,0.0211997,0.0383569,0,0,0,0,0,0,0,0,0
107,0.0454882,0.0251655,0,0,0,0,0,0,0.0302285,0.0144378,0.0285975,0.0639638,0,0,0.0308013,0,0.036054,0.00749209,0.0363502,0.0251381,0.0210974,0.0325844,0.050877,0.0320446,0.0362884,0.0307443,0.0371272,0.044242,0.0284426,0.028025,0.0272374,0.0301339,0.0378603,0.0254299,0.0230881,0.00548065,0.0225088,0.00149403,0.030547,0.107286,0.0369233,0,0,0.00614043,0,0.00291577,0.00489924,0.0570833,0.0599328,0.0320328,0.0835823,0.0268796,0.0270749,0.0575675,0.0318384,0.0264566,0.0653623,0.0442401,0.024046,0.0286661,0.0479507,0.0386571,0.0103052,0.0105965,0.00851354,0.0210336,0.0383958,0,0,0,0,0,0,0,0,0
108,0.0455901,0.0251617,0,0,0,0,0,0,0.0288974,0.0144421,0.0284491,0.0635314,0,0,0.0310322,0,0.0361301,0.00766114,0.0361308,0.0239141,0.021306,0.034351,0.0503256,0.0321645,0.0380942,0.0310955,0.0378176,0.0453973,0.0298786,0.0290611,0.0281995,0.0313875,0.0352002,0.0257364,0.0231243,0.00553457,0.0227492,0.00147397,0.030739,0.106754,0.0371051,0,0,0.00659848,0,0.0029594,0.00494571,0.0571454,0.0602715,0.0321951,0.0836372,0.02677,0.0270686,0.0576249,0.0316331,0.0264601,0.0654536,0.0441911,0.0237567,0.0285808,0.0479998,0.0390235,0.0105346,0.0105705,0.00850514,0.0209258,0.0384853,0,0,0,0,0,0,0,0,0
109,0.0459029,0.025385,0,0,0,0,0,0,0.0278462,0.0144703,0.0283782,0.0629264,0,0,0.0314212,0,0.0362221,0.00790637,0.0359201,0.0233078,0.021623,0.0355178,0.049381,0.0324567,0.0392515,0.0314677,0.0383077,0.0462107,0.0309733,0.0298424,0.0291267,0.0325351,0.0333088,0.0260937,0.0231893,0.00575392,0.0231488,0.00136621,0.0311514,0.106086,0.0375641,0,0,0.00751757,0,0.00305404,0.00518736,0.0574346,0.0609893,0.0327486,0.0838849,0.0257054,0.0273531,0.0577382,0.0315025,0.0266821,0.065665,0.0443767,0.0234107,0.0286479,0.0482587,0.0398132,0.0111628,0.0105932,0.00855307,0.0209024,0.038756,0,0,0,0,0,0,0,0,0
110,0.0461287,0.0255307,0,0,0,0,0,0,0.0267794,0.0144624,0.027907,0.0623115,0,0,0.0316226,0,0.0364281,0.0080687,0.0358397,0.0226211,0.0218418,0.0361228,0.0486956,0.0327446,0.0397949,0.0318024,0.0387023,0.0466642,0.0318083,0.0302604,0.0297772,0.0333458,0.0316669,0.0263391,0.0232799,0.00592955,0.0233716,0.00130543,0.0315461,0.105216,0.0378224,0,0,0.00826165,0,0.00311202,0.00546821,0.0576153,0.0615594,0.03322,0.0838524,0.0251901,0.0273917,0.0578171,0.0313968,0.0269241,0.065794,0.0444306,0.0230444,0.0286665,0.0483453,0.0404047,0.0115925,0.0105368,0.00854572,0.0208705,0.0388678,0,0,0,0,0,0,0,0,0
111,0.0462769,0.0256332,0,0,0,0,0,0,0.0256731,0.0144415,0.0270066,0.0617345,0,0,0.0316951,0,0.0365791,0.00819149,0.0358199,0.0216923,0.0219588,0.0361673,0.0482776,0.0329842,0.0401993,0.0321169,0.038967,0.0466787,0.0324439,0.0304775,0.0301511,0.0337468,0.0300611,0.0265178,0.0233666,0.00604471,0.0235948,0.00127603,0.0319689,0.104236,0.0379046,0,0,0.00872356,0,0.00314854,0.0056725,0.0577126,0.0620692,0.0335896,0.0836923,0.0251112,0.0272799,0.057916,0.0313196,0.0271354,0.0659057,0.0443474,0.0227117,0.0286161,0.0482449,0.0408379,0.0117776,0.0105074,0.0085353,0.0208368,0.0389109,0,0,0,0,0,0,0,0,0
112,0.04641,0.0257246,0,0,0,0,0,0,0.0289275,0.0144378,0.0297363,0.0611463,0,0,0.031637,0,0.0367109,0.00832222,0.0358264,0.0253832,0.0221405,0.0356379,0.0479367,0.033188,0.0407088,0.0327835,0.0392805,0.0463476,0.0333023,0.0318507,0.0314971,0.0332908,0.0331689,0.0266272,0.0234372,0.00618325,0.0240437,0.00119608,0.032594,0.103259,0.0379791,0,0,0.0089738,0,0.00315454,0.00571286,0.0578213,0.0627266,0.0338699,0.0835528,0.0251227,0.027121,0.0579884,0.0312136,0.0273403,0.0660158,0.0442509,0.0224046,0.0284989,0.0481325,0.041206,0.0119006,0.0104902,0.00859508,0.0207783,0.0389587,0,0,0,0,0,0,0,0,0
113,0.0465945,0.0258485,0,0,0,0,0,0,0.0299033,0.0144344,0.0304575,0.0605271,0,0,0.0315844,0,0.0368265,0.00841656,0.0359291,0.0263909,0.0221827,0.0353969,0.0474575,0.0332882,0.0410057,0.0334756,0.0395156,0.0460879,0.0334743,0.0323002,0.0318012,0.0331966,0.0340381,0.0266498,0.0235152,0.00634292,0.0243236,0.00114832,0.0332395,0.102258,0.038104,0,0,0.00939263,0,0.00315687,0.00573541,0.0579724,0.0633845,0.0342227,0.0833222,0.0250705,0.0269272,0.0580623,0.0310946,0.0274766,0.0660961,0.0440921,0.0219654,0.0283721,0.0479436,0.0414764,0.0120828,0.0104744,0.0086041,0.0207148,0.0390706,0,0,0,0,0,0,0,0,0
114,0.0466546,0.0258942,0,0,0,0,0,0,0.0268452,0.0144258,0.0277231,0.0600615,0,0,0.0315387,0,0.0369483,0.00850558,0.0361604,0.0230402,0.0220899,0.035522,0.0470165,0.0332181,0.0412004,0.0335295,0.0396032,0.0461138,0.0326824,0.0311769,0.0304813,0.033748,0.030637,0.026575,0.0235644,0.0064812,0.0248132,0.0011002,0.0339699,0.101509,0.0380931,0,0,0.00976615,0,0.00316351,0.00577436,0.0582097,0.0640764,0.0345861,0.0832917,0.0250193,0.0266498,0.0581536,0.0309724,0.0277533,0.066249,0.0439939,0.0213769,0.0282667,0.0477387,0.0420247,0.0121793,0.0104897,0.00862475,0.0205558,0.0390771,0,0,0,0,0,0,0,0,0
115,0.0466107,0.0258376,0,0,0,0,0,0,0.0262063,0.0144108,0.0271296,0.0595524,0,0,0.0314922,0,0.0370539,0.00860447,0.0364162,0.023115,0.0219322,0.0351859,0.0466146,0.0329806,0.0413013,0.0332568,0.0394193,0.0462956,0.0316142,0.0304038,0.0293361,0.0338624,0.0298682,0.026451,0.0236017,0.00659134,0.025394,0.00106884,0.0346977,0.100797,0.0379693,0,0,0.010016,0,0.00318023,0.0058418,0.0584375,0.0646805,0.0349489,0.083282,0.0250083,0.0263187,0.0582161,0.0308283,0.0281098,0.066413,0.0438272,0.0207176,0.0281332,0.0473905,0.042581,0.0121794,0.0105739,0.00861931,0.0202955,0.039015,0,0,0,0,0,0,0,0,0
116,0.046409,0.0256511,0,0,0,0,0,0,0.0281061,0.014418,0.0282112,0.0589576,0,0,0.0315542,0,0.0370734,0.00873724,0.0366389,0.0268551,0.0217013,0.0343604,0.0462555,0.0325843,0.0409655,0.0322205,0.0388015,0.0464394,0.0302864,0.0298592,0.0282162,0.0334534,0.0321429,0.0262759,0.023624,0.00669606,0.0260841,0.00105498,0.0353641,0.100138,0.0377105,0,0,0.0101504,0,0.00319301,0.0059204,0.058657,0.0652127,0.0353054,0.0833277,0.0249553,0.0259331,0.0582757,0.0306981,0.0285408,0.0666063,0.0436074,0.0200238,0.0279267,0.0469575,0.0432072,0.0120473,0.0105658,0.00861429,0.019956,0.0388578,0,0,0,0,0,0,0,0,0
117,0.0460215,0.0253618,0,0,0,0,0,0,0.0308988,0.0144509,0.0298515,0.0584235,0,0,0.0318067,0,0.0369159,0.00892192,0.0369087,0.0316609,0.0212999,0.0332945,0.045977,0.0320773,0.0400966,0.0307638,0.037629,0.0463984,0.0285708,0.0284713,0.0266265,0.032841,0.035325,0.0261296,0.0235961,0.00680723,0.0267809,0.00105455,0.0360703,0.099541,0.0372637,0,0,0.0101879,0,0.00320629,0.00606462,0.0588736,0.0658424,0.0356754,0.083374,0.0250338,0.0254543,0.058389,0.0305847,0.0289602,0.0668467,0.0433998,0.0192235,0.0277578,0.0465033,0.0438906,0.0118484,0.0104846,0.00859058,0.019627,0.0386363,0,0,0,0,0,0,0,0,0
118,0.0454387,0.025003,0,0,0,0,0,0,0.0336407,0.0144455,0.0324954,0.058133,0,0,0.0321142,0,0.03684,0.00914097,0.0374312,0.0362255,0.0207103,0.0319982,0.0459629,0.031513,0.0390413,0.0289422,0.0360784,0.0458471,0.0266536,0.0272828,0.0250071,0.0320843,0.0381783,0.0260784,0.0235994,0.00693949,0.0276645,0.00106441,0.0370361,0.0992148,0.0366675,0,0,0.0102042,0,0.0032435,0.00629233,0.0590796,0.0667908,0.0361637,0.0835702,0.0253185,0.0249141,0.0586036,0.0305153,0.029486,0.0672032,0.0432813,0.0183029,0.0276766,0.0461267,0.0448235,0.0116089,0.0102908,0.00858643,0.0193349,0.0383062,0,0,0,0,0,0,0,0,0
119,0.0449239,0.0247361,0,0,0,0,0,0,0.035298,0.0144173,0.0355402,0.0579219,0,0,0.0325529,0,0.036765,0.00941638,0.038128,0.0397397,0.0203329,0.0302022,0.0460015,0.0311515,0.0379102,0.0271704,0.0343453,0.0445734,0.0250588,0.0264221,0.0241673,0.0313988,0.0398227,0.0263364,0.0236772,0.00707583,0.0288851,0.00100588,0.0382158,0.0990161,0.0361901,0,0,0.010423,0,0.00330271,0.00655749,0.0592565,0.0678642,0.0365978,0.0839459,0.0253585,0.0245633,0.0587608,0.0304906,0.0301999,0.0675997,0.0433088,0.0174346,0.0276087,0.045818,0.0460638,0.0115464,0.0102708,0.00862624,0.0191065,0.0379795,0,0,0,0,0,0,0,0,0
120,0.0434431,0.0240581,0,0,0,0,0,0,0.0340831,0.0144473,0.0363698,0.0605931,0,0,0.032638,0,0.0367468,0.00955743,0.0379743,0.0405096,0.0185907,0.0286398,0.0475035,0.0301675,0.0369678,0.0259766,0.0331921,0.0428012,0.0244866,0.02609,0.0243541,0.0302332,0.0380173,0.0263121,0.0237425,0.0070948,0.0311633,0.00106,0.0403161,0.100915,0.0349498,0,0,0.0101119,0,0.00325599,0.00655829,0.0603019,0.0703407,0.038071,0.0860388,0.0272905,0.0238743,0.0596866,0.0311056,0.031537,0.0690619,0.0443549,0.0159857,0.0281401,0.0466634,0.0493041,0.0111047,0.0102154,0.00853874,0.0187852,0.0367549,0,0,0,0,0,0,0,0,0
121,0.0435259,0.0241588,0,0,0,0,0,0,0.0330519,0.0144376,0.0368569,0.0603455,0,0,0.0330965,0,0.0367979,0.00982294,0.0382602,0.0422107,0.0192067,0.025986,0.0471649,0.0303779,0.0364262,0.025591,0.0322888,0.0407533,0.0248533,0.0267864,0.0250551,0.0302131,0.0373719,0.026992,0.0238166,0.00728664,0.0326625,0.000926313,0.0414516,0.100431,0.0353126,0,0,0.0105843,0,0.0033796,0.00687015,0.0602862,0.0707959,0.0383168,0.0859951,0.0270333,0.024382,0.059818,0.0310117,0.0320473,0.0693794,0.0441773,0.0151527,0.0279684,0.0459412,0.0499875,0.0116319,0.010435,0.00867755,0.0187686,0.0367846,0,0,0,0,0,0,0,0,0
122,0.0436058,0.0241833,0,0,0,0,0,0,0.0315442,0.0144359,0.0363449,0.0599677,0,0,0.0336484,0,0.036884,0.0101422,0.0380996,0.0435497,0.0197998,0.0248562,0.046666,0.0306916,0.0359016,0.0259722,0.032085,0.0392763,0.0256318,0.0274689,0.0257398,0.0304943,0.0366127,0.0273657,0.0239019,0.00749304,0.034274,0.000845952,0.0426373,0.0999399,0.0357335,0,0,0.0112118,0,0.00349963,0.00712671,0.0603186,0.0710769,0.0384269,0.0859225,0.0266013,0.0249798,0.0598682,0.0308544,0.032546,0.0695952,0.044066,0.0143641,0.0277864,0.0452906,0.0507742,0.012223,0.0105498,0.00885374,0.0186571,0.0366927,0,0,0,0,0,0,0,0,0
123,0.0436592,0.0242296,0,0,0,0,0,0,0.0299268,0.0144045,0.0354257,0.0593264,0,0,0.0343145,0,0.0370019,0.0104823,0.037484,0.0446173,0.0203754,0.0257962,0.0460276,0.0310116,0.0355996,0.0271595,0.0325508,0.0390375,0.026467,0.0280218,0.0262338,0.0310151,0.0357489,0.0278759,0.0240099,0.00767408,0.0359085,0.000858879,0.0438132,0.0991315,0.0361646,0,0,0.012026,0,0.00361339,0.0073132,0.060313,0.0710411,0.0386725,0.0855846,0.0260934,0.0256225,0.0597708,0.0305814,0.0330594,0.0696978,0.0440406,0.0137017,0.0276138,0.0447219,0.0519211,0.0128468,0.0107019,0.00902257,0.0185517,0.0364749,0,0,0,0,0,0,0,0,0
124,0.043609,0.0243581,0,0,0,0,0,0,0.028255,0.0143603,0.0342713,0.0584618,0,0,0.0350823,0,0.0371644,0.0107858,0.0366484,0.0454187,0.021173,0.0283843,0.0453482,0.0312974,0.0368763,0.0284983,0.0335257,0.0401454,0.0275101,0.0286227,0.0267261,0.031714,0.0347027,0.028569,0.0241247,0.00786658,0.0374233,0.000968314,0.044621,0.0978905,0.0364683,0,0,0.0128766,0,0.00372939,0.00750829,0.0602984,0.0702544,0.0389731,0.0850059,0.0257908,0.026144,0.0594925,0.030196,0.0336345,0.0696244,0.0440039,0.0131644,0.0274216,0.0439237,0.0532963,0.0134184,0.0109514,0.00919233,0.0184902,0.0360801,0,0,0,0,0,0,0,0,0
125,0.0435458,0.0245663,0,0,0,0,0,0,0.0267788,0.0143301,0.0331482,0.0574989,0,0,0.0359599,0,0.037359,0.011114,0.0360066,0.0461293,0.02219,0.0312612,0.0446682,0.0315781,0.0382395,0.0295346,0.0344801,0.041473,0.028477,0.0291492,0.0272878,0.0324188,0.0338294,0.0293301,0.0242463,0.00810603,0.0388089,0.00116078,0.0449334,0.0964094,0.0366882,0,0,0.0138678,0,0.00388171,0.00786537,0.0601909,0.0684019,0.0393002,0.0843191,0.025605,0.0266354,0.0591206,0.0298364,0.0343457,0.0694803,0.0439319,0.0126941,0.0271321,0.0429397,0.0546192,0.0140788,0.0111627,0.00935963,0.0184621,0.0356729,0,0,0,0,0,0,0,0,0
126,0.0432893,0.0246088,0,0,0,0,0,0,0.025641,0.0143523,0.0323173,0.0566969,0,0,0.0368001,0,0.0373636,0.0116391,0.0358201,0.0466331,0.0227937,0.0327676,0.0442199,0.031471,0.038998,0.0303558,0.0346428,0.0421115,0.028974,0.0294815,0.0277849,0.0326906,0.0334168,0.0298817,0.024301,0.00821697,0.0401353,0.00139882,0.0449355,0.0951773,0.0367494,0,0,0.014856,0,0.00403823,0.00839586,0.0598899,0.065681,0.0394619,0.0836176,0.0250836,0.0270547,0.0588123,0.0296298,0.0351727,0.0694352,0.0438311,0.0122821,0.0267428,0.0418058,0.0555956,0.0146722,0.0114054,0.00948631,0.0183461,0.0352634,0,0,0,0,0,0,0,0,0
127,0.0429633,0.0245014,0,0,0,0,0,0,0.0248476,0.0143726,0.0317352,0.0561406,0,0,0.0374973,0,0.0373405,0.0120113,0.0359127,0.0467109,0.0230816,0.0318682,0.0440374,0.0312206,0.0389454,0.0294727,0.0337599,0.0417184,0.0287593,0.0294308,0.0279523,0.0323382,0.0332746,0.0302301,0.0243336,0.00825229,0.0415339,0.00168803,0.0449975,0.0942766,0.0367521,0,0,0.015852,0,0.00420628,0.009057,0.0594643,0.062695,0.0394662,0.0828042,0.0242261,0.0274265,0.05858,0.0296208,0.0360358,0.0694729,0.0438163,0.0120609,0.0264121,0.0407249,0.0568224,0.0152491,0.0115984,0.00960203,0.0181433,0.0350418,0,0,0,0,0,0,0,0,0
128,0.042779,0.0243467,0,0,0,0,0,0,0.0245998,0.0143726,0.03128,0.0555708,0,0,0.0379693,0,0.0373964,0.0121774,0.0360578,0.0461383,0.0231902,0.0290123,0.0438242,0.0310506,0.0380986,0.0277424,0.0323943,0.0406582,0.0278801,0.0287495,0.0275881,0.0314675,0.0334149,0.0305253,0.0243861,0.00831516,0.0430315,0.00203502,0.0453917,0.0935791,0.0368452,0,0,0.0171068,0,0.00438283,0.00980775,0.0591551,0.0597797,0.0393396,0.0816289,0.0231644,0.0277225,0.0583321,0.0298137,0.036902,0.0695211,0.0437733,0.0120342,0.026136,0.0397246,0.0585989,0.0159226,0.0118785,0.00973762,0.0179326,0.0350237,0,0,0,0,0,0,0,0,0
129,0.0426089,0.0241563,0,0,0,0,0,0,0.0244067,0.0143587,0.0305208,0.0552562,0,0,0.0381406,0,0.0374306,0.012175,0.0362243,0.0446668,0.0231666,0.0258988,0.043962,0.0308444,0.036439,0.0265042,0.0310829,0.0395485,0.0265941,0.0275579,0.0267311,0.0304271,0.0332396,0.0306752,0.0244039,0.0083902,0.0445234,0.00228295,0.0460952,0.0934934,0.0368207,0,0,0.017831,0,0.00449785,0.0102484,0.0591509,0.0576629,0.0392049,0.0804947,0.0223668,0.0278503,0.0580964,0.0302331,0.0380124,0.0696934,0.0438583,0.0121956,0.0259377,0.0390063,0.0603182,0.0162361,0.0120906,0.00986276,0.0177277,0.0348678,0,0,0,0,0,0,0,0,0
130,0.0423401,0.023914,0,0,0,0,0,0,0.0246598,0.0143574,0.0300997,0.0550429,0,0,0.0381088,0,0.0373785,0.012124,0.0364111,0.042738,0.0229332,0.0236971,0.0443577,0.0305642,0.0341674,0.0256218,0.0301006,0.0387265,0.0252003,0.0261381,0.0256916,0.0293429,0.0332467,0.0306628,0.0243841,0.00846576,0.0460277,0.00240859,0.0470506,0.0937371,0.0365503,0,0,0.0180552,0,0.00454197,0.010424,0.0593607,0.0561384,0.0390293,0.0793534,0.0218403,0.02771,0.0579528,0.0308317,0.0391869,0.0699399,0.0439446,0.0124344,0.0257519,0.0383908,0.0619932,0.0161241,0.0121945,0.00990239,0.0175782,0.0345814,0,0,0,0,0,0,0,0,0
131,0.0419797,0.0236724,0,0,0,0,0,0,0.0249058,0.0143718,0.029563,0.0548832,0,0,0.0379535,0,0.0373371,0.0121048,0.0365434,0.0403745,0.0225829,0.0231128,0.0449103,0.0302032,0.0330546,0.0249619,0.0295254,0.0383992,0.0240348,0.024891,0.0247226,0.0282742,0.0330366,0.030458,0.0243934,0.00847019,0.0475712,0.00242881,0.0481573,0.094225,0.0360366,0,0,0.0177976,0,0.00451663,0.0102875,0.0598092,0.0547989,0.0388236,0.0785134,0.0215969,0.0273228,0.0578934,0.0314894,0.0404099,0.0702326,0.0439356,0.0125864,0.0254249,0.0377155,0.0634314,0.0156509,0.0122114,0.00985938,0.0175668,0.0344004,0,0,0,0,0,0,0,0,0
132,0.0415141,0.02346,0,0,0,0,0,0,0.0247497,0.0143765,0.0286825,0.0547046,0,0,0.0377236,0,0.0373165,0.0121611,0.0365034,0.0376825,0.0222152,0.0239996,0.0456333,0.0297541,0.0334316,0.024796,0.0294332,0.0386281,0.02321,0.0239209,0.0238331,0.0273668,0.0325071,0.0300824,0.0244149,0.0084755,0.0488065,0.00234041,0.0491184,0.0947139,0.0352952,0,0,0.0170909,0,0.00442516,0.00992576,0.0604506,0.0535483,0.0385483,0.0780101,0.0216031,0.0267007,0.0577961,0.0319877,0.0417023,0.0705909,0.0437018,0.0126028,0.0248709,0.0367746,0.0640774,0.0148155,0.0121304,0.00972533,0.0177366,0.0341559,0,0,0,0,0,0,0,0,0
133,0.0409456,0.0232434,0,0,0,0,0,0,0.0247977,0.0143739,0.0281209,0.0543262,0,0,0.0374754,0,0.0373055,0.0121885,0.0363545,0.0353008,0.0218741,0.0252264,0.0465587,0.0292907,0.034023,0.0250794,0.0298599,0.0393075,0.0227294,0.0232905,0.0231154,0.0267185,0.0321852,0.0296488,0.0244107,0.00845693,0.0495163,0.00217002,0.0496824,0.0949807,0.0344138,0,0,0.0161408,0,0.00430585,0.0094898,0.0611762,0.0524221,0.0381337,0.077255,0.0217178,0.0258715,0.0574898,0.0323488,0.0427416,0.0709018,0.043114,0.0124543,0.0240285,0.0354448,0.0636167,0.013704,0.011979,0.00960063,0.0179236,0.0338219,0,0,0,0,0,0,0,0,0
134,0.0402606,0.0229843,0,0,0,0,0,0,0.0252253,0.014357,0.0280106,0.0536391,0,0,0.0372851,0,0.0372381,0.0121967,0.0362537,0.0336131,0.0215992,0.0260034,0.0475933,0.0288088,0.0349504,0.0257059,0.0307376,0.0401191,0.0226669,0.0230813,0.0226459,0.0263602,0.0320007,0.0291773,0.0243758,0.00844053,0.0497032,0.00196991,0.049722,0.0950866,0.0334617,0,0,0.0149457,0,0.00417562,0.00905521,0.0618625,0.0517303,0.0375864,0.0761281,0.0216594,0.0249369,0.0571898,0.0325831,0.0434528,0.0711025,0.0422575,0.0122052,0.0230018,0.0339122,0.062043,0.012475,0.0119155,0.00953901,0.0179752,0.0334025,0,0,0,0,0,0,0,0,0
135,0.0394464,0.0226637,0,0,0,0,0,0,0.0254981,0.0143615,0.0279767,0.0526777,0,0,0.0370891,0,0.0371672,0.0123298,0.0362612,0.0324716,0.0214609,0.0264926,0.0487251,0.0282877,0.036298,0.0265643,0.0319017,0.0407676,0.0230085,0.0231763,0.0225813,0.0262324,0.0315513,0.0287099,0.0243454,0.00839935,0.0498516,0.0017807,0.0494307,0.095052,0.0324905,0,0,0.0135835,0,0.00401489,0.00863877,0.0623858,0.0514515,0.0368745,0.074754,0.0215411,0.0240144,0.0570233,0.0326489,0.0438593,0.0712052,0.0412305,0.0118942,0.0218581,0.0323405,0.0598479,0.0112526,0.0118312,0.00949245,0.0179662,0.0328777,0,0,0,0,0,0,0,0,0
136,0.0385605,0.0222542,0,0,0,0,0,0,0.0253407,0.0143884,0.0277106,0.0514244,0,0,0.0369336,0,0.0369814,0.0124244,0.036342,0.031685,0.0215512,0.0269234,0.0498339,0.0277428,0.0377206,0.027404,0.0331473,0.0410725,0.0236334,0.0234971,0.0229753,0.0261497,0.0306225,0.0283576,0.0243003,0.00836737,0.0499512,0.00160952,0.0491751,0.0947191,0.0315789,0,0,0.0123997,0,0.00389322,0.00836698,0.0627329,0.0519377,0.0360496,0.0732794,0.0212179,0.0231941,0.0568829,0.0325697,0.0441799,0.0711446,0.0401872,0.0116549,0.0206783,0.0309399,0.0570123,0.0102174,0.0118083,0.00945022,0.0178941,0.0323181,0,0,0,0,0,0,0,0,0
137,0.0376387,0.0217221,0,0,0,0,0,0,0.0245517,0.0143782,0.027024,0.0499948,0,0,0.0368842,0,0.0367522,0.0124149,0.0363794,0.0308663,0.0218246,0.0272827,0.0508854,0.0271869,0.0388957,0.0282895,0.0342648,0.0409904,0.0243697,0.0238666,0.0235973,0.0259621,0.0292569,0.0281667,0.0242126,0.00831212,0.0505543,0.00146344,0.0494756,0.0942065,0.0307461,0,0,0.0112755,0,0.00380059,0.0081072,0.0629282,0.053161,0.0352156,0.0716823,0.0207375,0.0226189,0.0566227,0.0324256,0.0445404,0.0709112,0.0392163,0.0114787,0.0196026,0.0297763,0.054343,0.00942158,0.0118033,0.00940703,0.0177309,0.0316883,0,0,0,0,0,0,0,0,0
138,0.0367231,0.0211224,0,0,0,0,0,0,0.0232711,0.0143722,0.025961,0.0486062,0,0,0.0368749,0,0.0365442,0.0123241,0.0361872,0.0296315,0.0222048,0.0274271,0.0518949,0.0266383,0.0398036,0.0284265,0.0349481,0.0404586,0.0249666,0.0240462,0.0242193,0.0255801,0.0277789,0.0280919,0.0241326,0.00815481,0.0522365,0.00133893,0.0501949,0.0936469,0.0300235,0,0,0.0102929,0,0.00370278,0.00795157,0.0630214,0.0548729,0.0343593,0.070083,0.02016,0.0222644,0.0561814,0.0323223,0.0449168,0.0705427,0.038574,0.0113624,0.0186622,0.0288869,0.0523637,0.00888886,0.0117148,0.00935198,0.0174602,0.031001,0,0,0,0,0,0,0,0,0
139,0.0359285,0.0204719,0,0,0,0,0,0,0.0215937,0.0143994,0.0244196,0.0476672,0,0,0.0368806,0,0.0363788,0.0122359,0.035732,0.0278719,0.0225778,0.0276209,0.0529058,0.0261153,0.0399067,0.0282816,0.0350803,0.0394745,0.0253065,0.0239668,0.0245032,0.0250565,0.0261424,0.0281614,0.0240753,0.00794698,0.0546226,0.00122832,0.0513319,0.0934012,0.0294656,0,0,0.00950474,0,0.00364312,0.00791465,0.0631452,0.0560988,0.0335158,0.068748,0.0195827,0.0221377,0.0555478,0.0324163,0.0453346,0.0700403,0.0384282,0.0113802,0.0179873,0.0284725,0.0516325,0.00864603,0.0116673,0.00926476,0.0171019,0.0303727,0,0,0,0,0,0,0,0,0
140,0.0353548,0.0199302,0,0,0,0,0,0,0.0199827,0.0144166,0.0226317,0.0473681,0,0,0.0369017,0,0.0361459,0.0122191,0.0350857,0.0258895,0.0228681,0.0278482,0.05395,0.0257261,0.0391632,0.028117,0.0348235,0.0382766,0.0255111,0.0236943,0.0244397,0.0244696,0.0247684,0.0283772,0.0239603,0.00790413,0.0576423,0.00111956,0.0527422,0.0935408,0.0291257,0,0,0.00882309,0,0.00363508,0.00783144,0.0632711,0.0538129,0.0327679,0.0677482,0.0194081,0.0222983,0.0547166,0.032642,0.0459586,0.0694398,0.0384944,0.0114604,0.0175579,0.0284052,0.0532652,0.00863707,0.0116454,0.00916421,0.016852,0.0298258,0,0,0,0,0,0,0,0,0
141,0.0348481,0.0194516,0,0,0,0,0,0,0.0190557,0.0144351,0.0211075,0.0476679,0,0,0.0369835,0,0.0358088,0.0122904,0.0344722,0.0241022,0.0231431,0.0282132,0.0551274,0.0254633,0.0381749,0.0279859,0.0344839,0.0374171,0.0255451,0.0232898,0.0242223,0.0238316,0.0240787,0.0286447,0.0237978,0.0078929,0.0595634,0.00104733,0.0531545,0.0940706,0.0288694,0,0,0.00837323,0,0.0036235,0.00770045,0.0634784,0.0514724,0.0321218,0.066871,0.0194447,0.0224826,0.0536202,0.0328548,0.0466719,0.0687526,0.0385559,0.0116679,0.0174248,0.0284468,0.0551309,0.00878616,0.011567,0.00903305,0.0167208,0.0292322,0,0,0,0,0,0,0,0,0
