Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74
206,0.0399665,0.0337872,0,0,0,0,0,0,0.0148903,0.025019,0.0177149,0.0382131,0,0,0.029643,0,0.0124386,0.012134,0.0343107,0.0214638,0.0295628,0.0330078,0.03429,0.0353973,0.0299565,0.0248203,0.0311615,0.0448425,0.0348075,0.033803,0.0277978,0.00992852,0.00748087,0.0321367,0.0176003,0.00746897,0.00899509,0.01251,0.0179705,0.0967189,0.0356984,0,0,0.0386619,0,0.0127619,0.0251226,0.0397674,0.0265429,0.0342091,0.0639397,0,0.0399479,0.0235489,0.0299331,0.0448418,0.0207824,0.0175222,0,0.010794,0.0141131,0.00390373,0.0317532,0.00791064,0.0068612,0.03371,0.0431091,0,0,0,0,0,0,0,0
207,0.0398202,0.0332183,0,0,0,0,0,0,0.016032,0.0250322,0.0173031,0.0389041,0,0,0.0292867,0,0.0124161,0.0120577,0.0346877,0.018863,0.0292003,0.0315456,0.0350749,0.0350998,0.0296405,0.0241193,0.0313165,0.0453813,0.0344851,0.0336499,0.0275746,0.0101845,0.0053397,0.0318635,0.0175845,0.00727774,0.00819883,0.0122867,0.0179666,0.0977949,0.035665,0,0,0.0377024,0,0.0124478,0.0247036,0.0396346,0.0259782,0.0341607,0.0642325,0,0.0393533,0.0238729,0.0300054,0.0444268,0.0208112,0.0176287,0,0.0110447,0.014031,0.0036732,0.030785,0.00808278,0.00697185,0.0331096,0.0429234,0,0,0,0,0,0,0,0
208,0.0396697,0.0325401,0,0,0,0,0,0,0.0180645,0.0250416,0.0170603,0.0397986,0,0,0.0289125,0,0.0123131,0.0121098,0.0350509,0.0177253,0.0286988,0.0300172,0.0360276,0.0348126,0.0291819,0.0232833,0.0313991,0.0460118,0.0341611,0.0334226,0.0272509,0.0107065,0.01147,0.0315567,0.0175225,0.00662262,0.00775631,0.0120685,0.0179526,0.0991206,0.0357404,0,0,0.0365556,0,0.0120713,0.0244198,0.0396438,0.0252433,0.0341943,0.0644134,0,0.0387585,0.0241618,0.030156,0.0446973,0.0205219,0.0175517,0,0.0109325,0.0138097,0.00398345,0.0296131,0.00839093,0.00723188,0.0324027,0.0427737,0,0,0,0,0,0,0,0
209,0.0394232,0.0318713,0,0,0,0,0,0,0.0213922,0.0250678,0.0172244,0.0408062,0,0,0.0284849,0,0.0121588,0.0122143,0.0353368,0.0192639,0.0279677,0.0283527,0.036885,0.0344936,0.0284469,0.0222783,0.0313846,0.0467348,0.0336823,0.0331078,0.0268427,0.0115544,0.0189419,0.031197,0.0174333,0.00563086,0.00767234,0.0119277,0.0172492,0.100542,0.0356994,0,0,0.0354652,0,0.0118609,0.0242624,0.0398613,0.0250841,0.0343409,0.0649957,0,0.0381421,0.0238911,0.0310956,0,0.0198876,0.0180484,0,0.0105072,0.0140088,0.00475308,0.0283719,0.00873325,0.00747482,0.0317471,0.0425631,0,0,0,0,0,0,0,0
210,0.0394491,0.0313422,0,0,0,0,0,0,0.0253954,0.0250492,0.0173584,0.0420207,0,0,0.0282055,0,0.0120251,0.0123289,0.0355621,0.0215459,0.0271508,0.026645,0.0378029,0.0343494,0.0276364,0.021286,0.0313608,0.0473886,0.032935,0.032844,0.0265014,0.0126612,0.025568,0.0309313,0.0173315,0.00461991,0.00755008,0.0118988,0.0178668,0.102328,0.0359225,0,0,0.0344889,0,0.0118066,0.024073,0.0399791,0.0235835,0.0349833,0.0647015,0,0.0376483,0.0246923,0.0308503,0.0454055,0.0200878,0.0175698,0,0.0108017,0.013274,0.00578887,0.027267,0.00904848,0.00761678,0.031295,0.0427218,0,0,0,0,0,0,0,0
211,0.0395215,0.0308616,0,0,0,0,0,0,0.0289656,0.025105,0.0177428,0.0434137,0,0,0.0278019,0,0.0118882,0.0121032,0.0357342,0.0231253,0.0262148,0.0248598,0.0387112,0.0341403,0.0267691,0.0200558,0.0311331,0.0478643,0.0318201,0.0326109,0.0262154,0.0138424,0.0307586,0.0305988,0.0172822,0.00455953,0.00776424,0.0118363,0.0180512,0.104119,0.0360809,0,0,0.0336563,0,0.011731,0.0237375,0.0400787,0.0230289,0.0355155,0.0650262,0,0.0371923,0.0248174,0.0312098,0.0456055,0.0199103,0.0180016,0,0.0110711,0.0131369,0.0069135,0.0262156,0.00955278,0.00778246,0.030911,0.042865,0,0,0,0,0,0,0,0
212,0.039654,0.0306511,0,0,0,0,0,0,0.0311951,0.0252293,0.0184464,0.0449275,0,0,0.027401,0,0.0119629,0.011631,0.0358754,0.0242005,0.0252413,0.0231783,0.0395428,0.0340971,0.0258395,0.0185866,0.0306993,0.0484199,0.0308984,0.0324156,0.0260417,0.0149435,0.0339382,0.0303008,0.0174485,0.00602645,0.0081887,0.0117562,0.0184516,0.1057,0.036225,0,0,0.032814,0,0.0117054,0.0231534,0.0400994,0.0225402,0.035946,0.0654671,0,0.036836,0.02473,0.0314302,0.0456538,0.0197415,0.0188008,0,0.011434,0.0132671,0.00828912,0.0253062,0.00986473,0.0078751,0.0307972,0.0431393,0,0,0,0,0,0,0,0
213,0.0400237,0.0305834,0,0,0,0,0,0,0.0319239,0.0254347,0.0190959,0.0465431,0,0,0.0268569,0,0.0122966,0.0109984,0.0360019,0.0249406,0.0244273,0.0216175,0.0403116,0.0340939,0.0247412,0.0171048,0.0301336,0.0489428,0.0301672,0.0321537,0.0259874,0.0157163,0.034911,0.0299151,0.0179127,0.0070386,0.00879817,0.0117088,0.0189593,0.107084,0.0364603,0,0,0.0321337,0,0.0116897,0.0226146,0.0400492,0.0220599,0.0362442,0.066001,0,0.0365443,0.0247787,0.0315322,0.0456693,0.0196499,0.0198619,0,0.0118247,0.0138374,0.0098703,0.0244951,0.0102584,0.0078071,0.0307531,0.0436175,0,0,0,0,0,0,0,0
214,0.0403596,0.0305062,0,0,0,0,0,0,0.0311165,0.0255915,0.0193379,0.0481625,0,0,0.02653,0,0.0123796,0.0106808,0.0361529,0.0257458,0.0234803,0.0202233,0.0409979,0.0341181,0.0235108,0.0157151,0.0295131,0.0491749,0.0294876,0.0316585,0.0260228,0.0161346,0.0338905,0.0295845,0.0179894,0,0.0093756,0.0116807,0.0193709,0.108565,0.0365665,0,0,0.0312671,0,0.0116727,0.0221327,0.0399706,0.0213368,0.0363521,0.0665382,0,0.0360516,0.0253763,0.0315531,0.0457578,0.0196981,0.0204157,0,0.012211,0.0141294,0.0114079,0.0234627,0.0108003,0.00790544,0.030675,0.0441573,0,0,0,0,0,0,0,0
215,0.0405486,0.0301672,0,0,0,0,0,0,0.029301,0.0258397,0.0194752,0.0499293,0,0,0.0258871,0,0.0119621,0.0100917,0.0362412,0.0267039,0.0222494,0.0190176,0.0419703,0.0338869,0.0223012,0.0145163,0.0288576,0.0493562,0.0290008,0.0309662,0.026046,0.0163479,0.0314201,0.0289713,0.0179797,0.00635042,0.00973805,0.011536,0.0194564,0.110462,0.036492,0,0,0.0298176,0,0.0114461,0.0214249,0.0400425,0.0202295,0.0363195,0.0671087,0,0.0353415,0.0254814,0.0315377,0.0458833,0.0198371,0.0195077,0,0.0126926,0.013366,0.0127615,0.021978,0.0114487,0.00807799,0.0303527,0.0445208,0,0,0,0,0,0,0,0
216,0.0407985,0.0299267,0,0,0,0,0,0,0.0267971,0.0259699,0.0193768,0.0513627,0,0,0.0254576,0,0.0118413,0.00977091,0.0363306,0.0275,0.0214526,0.0181703,0.0427942,0.0338398,0.0211736,0.0135301,0.0282563,0.0493212,0.028649,0.0304205,0.025998,0.0162452,0.0280698,0.0285002,0.0179808,0.00629548,0.0103384,0.0111457,0.0196467,0.111909,0.0365326,0,0,0.0281121,0,0.0109149,0.0204521,0.0403334,0.019368,0.036127,0.0676278,0,0.0346303,0.0252908,0.0315293,0.0459024,0.0199886,0.0195749,0,0.0129888,0.013214,0.0141412,0.0205388,0.011952,0.00783538,0.0301267,0.044903,0,0,0,0,0,0,0,0
217,0.0412134,0.0298916,0,0,0,0,0,0,0.0239348,0.0259209,0.0190433,0.0524848,0,0,0.0251062,0,0.0119328,0.0095797,0.0363678,0.0279967,0.0210107,0.0176752,0.0433101,0.0339308,0.0200904,0.0127876,0.0277145,0.0494117,0.0285126,0.0300036,0.0259813,0.0159398,0.0243446,0.0281096,0.0180569,0.00581347,0.0110414,0.010744,0.0199447,0.112857,0.0367201,0,0,0.0267007,0,0.0103809,0.0198998,0.0408098,0.0186881,0.0358379,0.068189,0,0.0339941,0.0251611,0.0315075,0.0458851,0.0201364,0.0203648,0,0.0133481,0.0136949,0.0155979,0.0193685,0.0124505,0.00794566,0.0300643,0.045379,0,0,0,0,0,0,0,0
218,0.0418214,0.0299484,0,0,0,0,0,0,0.021333,0.0257656,0.0184216,0.0533716,0,0,0.0248325,0,0.0121328,0.00956091,0.0363204,0.0282508,0.0207714,0.0175636,0.0435324,0.0340565,0.0192389,0.0121358,0.0272024,0.0496364,0.0286961,0.0294861,0.0261579,0.0155219,0.0209493,0.0277678,0.0181609,0.00571834,0.0116367,0.010347,0.0202435,0.113462,0.0371419,0,0,0.0253759,0,0.00979984,0.0196696,0.0413444,0.0180374,0.035535,0.0688692,0,0.033568,0.0251646,0.0314579,0.0458958,0.0202861,0.0205323,0,0.0137306,0.0145718,0.0170079,0.0184654,0.0129719,0.00807965,0.0300591,0.0459413,0,0,0,0,0,0,0,0
219,0.0427343,0.0300652,0,0,0,0,0,0,0.0189862,0.0255754,0.017416,0.0540699,0,0,0.0246117,0,0.0123747,0.00960223,0.0361674,0.0285717,0.0206107,0.0178478,0.0435394,0.0342146,0.0186714,0.0116386,0.0267691,0.0499717,0.0291154,0.0289864,0.0263908,0.0150155,0.0183693,0.0274953,0.0182504,0.00672936,0.0119354,0.0101484,0.0205293,0.11377,0.0377998,0,0,0.0244445,0,0.00955817,0.0196909,0.0418338,0.0173508,0.035255,0.0694745,0,0.0332979,0.0252834,0.0313722,0.0458017,0.020541,0.0204947,0,0.0139853,0.0149706,0.0181127,0.0178376,0.0133704,0.00833061,0.0300784,0.0466388,0,0,0,0,0,0,0,0
220,0.0443399,0.030377,0,0,0,0,0,0,0.0167864,0.0253048,0.0169673,0.0543636,0,0,0.0247564,0,0.0128064,0.00989849,0.035901,0.0301794,0.0205011,0.0186255,0.0431439,0.0346673,0.0180913,0.0112906,0.0265558,0.0504526,0.029813,0.0289301,0.0267853,0.0139094,0,0.0275592,0.018304,0,0.0120489,0.0100838,0.0208221,0.113361,0.0387355,0,0,0.0236213,0,0.00968097,0.0190983,0.0421701,0.016471,0.0351231,0.0696516,0,0.0332417,0.0252481,0.0311938,0.0455331,0.0207745,0.0207653,0,0.0143474,0.0129452,0.0184965,0.0176245,0.0133418,0.00847956,0.0301917,0.0475522,0,0,0,0,0,0,0,0
