Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LFHD,LKNE,LWRB,x79,
270,0.0546989,0.0341988,0,0,0,0,0,0,0.014362,0.015647,0.0246122,0.0591246,0,0,0.0289326,0.0325114,0.0102393,0.0386818,0.0164095,0.025251,0.0509948,0.038401,0.0170473,0.00902952,0.0236879,0.0394518,0.0335881,0.0321107,0.0255338,0.0101318,0.0202159,0.0279856,0.0224986,0.0636938,0.00871445,0.0444595,0.118894,0.0480365,0,0,0.0224132,0,0.00878947,0.0148682,0.0523883,0.070969,0.0252184,0.0983208,0.0261331,0.0339943,0.0283256,0.0247046,0.0460629,0.0413763,0.0508301,0.0309588,0.0272669,0.0487642,0.0572905,0.0231682,0.012296,0.00885557,0.0272938,0.0469149,0,0,0,0,0,0,0,0,0,0.029183,0.00649827,0,0
271,0.0543874,0.0341259,0,0,0,0,0,0,0.0135196,0.0156757,0.0243791,0.0601892,0,0,0.0285855,0.0324342,0.0100279,0.038805,0.0171381,0.0242659,0.0514606,0.0383106,0.0158253,0.00763832,0.0230541,0.0395442,0.0324663,0.0313408,0.0249979,0.0112234,0.0146684,0.0278179,0.0224957,0.0620487,0.00867702,0.0451537,0.120166,0.0477117,0,0,0.0217708,0,0.00872376,0.0147018,0.052931,0.0716854,0.0253225,0.0999554,0.0254382,0.0338811,0.0285015,0.0244243,0.0472844,0.0418534,0.0513658,0.0304457,0.0270463,0.0491032,0.0548522,0.0226378,0.0123834,0.00906395,0.0273907,0.0465364,0,0,0,0,0,0,0,0,0,0.0273838,0.00648238,0,0
272,0.0541632,0.0340586,0,0,0,0,0,0,0.0148936,0.0157755,0.024737,0.0613826,0,0,0.0281294,0.0322719,0.0099187,0.038602,0.0195691,0.0231714,0.0521671,0.0382424,0.0148975,0.00644671,0.0220518,0.0398044,0.0311391,0.0305156,0.0246522,0.0123752,0.012324,0.0276349,0.0224962,0.0603902,0.00861702,0.0454774,0.121301,0.047228,0,0,0.0210916,0,0.00857605,0.0144019,0.053526,0.0718318,0.0251746,0.101312,0.0250138,0.0336489,0.0286623,0.0245443,0.0477229,0.0423881,0.0517459,0.0297127,0.0268787,0.0492886,0.0526172,0.0220405,0.0125399,0.00920635,0.0274734,0.0461699,0,0,0,0,0,0,0,0,0,0.0252861,0.00636628,0,0
273,0.0539691,0.0340596,0,0,0,0,0,0,0.0167479,0.0157739,0.0254707,0.0626687,0,0,0.0278241,0.032133,0.0100315,0.0381223,0.0230434,0.0220518,0.0527153,0.0381398,0.0139082,0.0059296,0.0216238,0.0400981,0.0299183,0.0297868,0.0244711,0.0134133,0.0125482,0.0274611,0.022423,0.0584731,0.00865715,0.0453543,0.121962,0.0469753,0,0,0.0206231,0,0.0086117,0.0142331,0.0540794,0.0717198,0.0251581,0.102243,0.0248069,0.033494,0.0290065,0.0247699,0.0481256,0.0429945,0.0519087,0.0289691,0.0268388,0.0493883,0.0504483,0.0217219,0.0126774,0.00923493,0.0275412,0.0458702,0,0,0,0,0,0,0,0,0,0.0231376,0.00622881,0,0
274,0.0535341,0.0337932,0,0,0,0,0,0,0.0182983,0.0157922,0.0262587,0.0634811,0,0,0.0271646,0.0318728,0.00986052,0.0385394,0.0267842,0.0210184,0.0538337,0.0377747,0.013015,0.00691236,0.0235689,0.0406509,0.0289878,0.0292296,0.0244794,0.01409,0.0130084,0.0269514,0.0222843,0.0617284,0.00874077,0.0554475,0.122909,0.0466779,0,0,0.0204011,0,0.00874441,0.0140701,0.0463971,0.0893124,0.0246406,0.115307,0.0247539,0.0331787,0.0305619,0,0.0615256,0.0512594,0.064611,0.0304513,0.0308349,0.0627208,0.058743,0.021393,0.0128413,0.00922544,0.0272758,0.0454427,0,0,0,0,0,0,0,0,0,0.0211252,0.00599147,0,0
275,0.053067,0.0336831,0,0,0,0,0,0,0.0197483,0.0158052,0.0270626,0.0648695,0,0,0.0266685,0.0315217,0.00955441,0.0371619,0.0305135,0.0200234,0.0545666,0.0375555,0.0119078,0.0089708,0.0229497,0.0403314,0.0277882,0.028474,0.0243519,0.0147714,0.0141695,0.0265265,0.0221121,0.0569258,0.00886585,0.0456853,0.122554,0.0462169,0,0,0.0199544,0,0.00892433,0.0137151,0.0548497,0.0714192,0.0246537,0.104442,0.0254129,0.0328225,0.0297566,0.0253665,0.0488264,0.0444478,0.0522182,0.0277435,0.0264708,0.0496499,0.0478738,0.0206466,0.0127728,0.00925345,0.0272587,0.0450612,0,0,0,0,0,0,0,0,0,0.0188824,0.00577957,0,0
276,0.0525891,0.0333257,0,0,0,0,0,0,0.0229096,0.0159237,0.0277201,0.0594936,0,0,0.025675,0.0310654,0.00897384,0.0375894,0.0321505,0.0198008,0.048617,0.0364333,0.00516166,0.00822177,0.0173592,0,0.0268983,0.0277439,0.0247102,0.0160461,0.0149546,0.0256397,0.0219338,0.0333648,0.00839583,0.022468,0.113519,0.0464987,0,0,0.0211943,0,0.00849941,0.0138126,0.0524134,0.0538063,0.0227375,0.104119,0.020705,0.0338587,0.0269909,0.028906,0.0513751,0.0413632,0.0595962,0,0.036755,0.054708,0.0280047,0.0226766,0.0120715,0.00916169,0.0263181,0.044387,0,0,0,0,0,0,0,0,0,0.0236968,0.00550592,0,0
277,0.0547221,0.0339826,0,0,0,0,0,0,0.0195584,0.0158137,0.0290033,0.0628896,0,0,0.0267725,0.031191,0.0092172,0.0386703,0.0402695,0.0199858,0.0514056,0.0378879,0.0101349,0.0150126,0.0480525,0,0.0266722,0.0263364,0.024463,0.0146695,0.010851,0.0266556,0.021929,0.0554568,0.00832844,0.0444925,0.119097,0.0481436,0,0,0.0208175,0,0.00829689,0.0134776,0.052089,0.0678377,0.0226436,0.104303,0.0235384,0.0343146,0,0.0255945,0.0473486,0.0446303,0.0497862,0.0258823,0.0249336,0.04703,0.047573,0.0226152,0.0119575,0.00916212,0.0266845,0.0463588,0,0,0,0,0,0,0,0,0,0.021427,0.00565993,0,0
278,0.0540157,0.033874,0,0,0,0,0,0,0.0174342,0.0158568,0.0305893,0.0624274,0,0,0.0261284,0.0309705,0.00877917,0.0379165,0.0486277,0.0192406,0.0523874,0.0372818,0.0157441,0.0237567,0.06449,0,0.0261741,0.0250925,0.0240547,0.0135779,0.0122398,0.0259327,0.0218471,0.0542317,0.008493,0.0442968,0.118295,0.0473631,0,0,0.0202991,0,0.00850755,0.0132282,0.0524675,0.0681871,0.0227082,0.104118,0.0235447,0.0338567,0.0321782,0.0260231,0.0470617,0.0445218,0.0502504,0.0259007,0.0253885,0.0474481,0.0463846,0.0218968,0.0119459,0.00899095,0.026761,0.0456916,0,0,0,0,0,0,0,0,0,0.0189674,0.00549356,0,0
279,0.0539906,0.0339819,0,0,0,0,0,0,0.0161451,0.015879,0.03023,0.0625881,0,0,0.0257568,0.0308446,0.00832417,0.0374352,0.0503516,0.0188927,0.0527564,0.0370423,0.0177247,0.0263719,0.0638432,0,0.0263435,0.0251165,0.0239891,0.0128154,0.0141356,0.0255737,0.0218119,0.0526864,0.00852573,0.0434877,0.118,0.0474282,0,0,0.0201273,0,0.00854922,0.0132243,0.0524862,0.0678187,0.0226931,0.104311,0.0233236,0.0337994,0.0326167,0.0261313,0.0469064,0.0448893,0.0509087,0.0264294,0.02628,0.047819,0.0451356,0.0216715,0.011986,0.00896994,0.0268689,0.0455937,0,0,0,0,0,0,0,0,0,0.0182791,0.00531985,0,0
280,0.0544384,0.0342798,0,0,0,0,0,0,0.0150377,0.0159015,0.028208,0.0625478,0,0,0.025565,0.0307832,0.00810182,0.0368387,0.047588,0.0186994,0.0521164,0.0371868,0.0174943,0.0250072,0.062495,0,0.0263252,0.0251083,0.0239764,0.01219,0.0145082,0.0255433,0.0218103,0.0516273,0.00848047,0.0431927,0.117186,0.0479752,0,0,0.0202415,0,0.00850149,0.0136368,0.0523367,0.0674309,0.0228615,0.104502,0.0229634,0.0341377,0.0330865,0.0259441,0.0466693,0.0451905,0.0506954,0.0257982,0.0263862,0.047683,0.0442474,0.0218762,0.012057,0.00897855,0.027042,0.0460112,0,0,0,0,0,0,0,0,0,0.0174051,0.00527195,0,0
281,0.0549569,0.0346223,0,0,0,0,0,0,0.0135845,0.0159402,0.0256936,0.062364,0,0,0.0254209,0.0307293,0.00802278,0.0362508,0.0442297,0.018548,0.0510043,0.0374718,0.0161188,0.0234294,0.0631184,0,0.0263563,0.0248489,0.0239825,0.0114944,0.0151767,0.025503,0.0217972,0.0512552,0.00847872,0.043051,0.116022,0.0486713,0,0,0.0204552,0,0.00850974,0.0140765,0.0521291,0.067364,0.023161,0.104275,0.0227217,0.034523,0.0333859,0.0256318,0.046298,0.0453821,0.0501312,0.0247744,0.0260293,0.047381,0.0439349,0.0221774,0.0121001,0.00896265,0.0272115,0.0466146,0,0,0,0,0,0,0,0,0,0.0167118,0.00525837,0,0
282,0.055649,0.0350377,0,0,0,0,0,0,0.0120725,0.0159815,0.0231809,0.0620077,0,0,0.0253307,0.0306242,0.00805507,0.0357835,0.0407363,0.0184515,0.0497239,0.0378028,0.014184,0.0219015,0.0646171,0,0.0264386,0.0244443,0.024045,0.0107735,0.0160861,0.0255438,0.0217475,0.0511239,0.008488,0.0430428,0.114953,0.0493445,0,0,0.0208425,0,0.00856908,0.0142029,0.051946,0.0672326,0.0235572,0.104238,0.0224131,0.0349169,0.0336474,0.0254427,0.0460586,0.0456481,0.0496237,0.0240406,0.0256554,0.0470553,0.0438849,0.0225697,0.0120504,0.00902395,0.0274247,0.0473353,0,0,0,0,0,0,0,0,0,0.0163121,0.00524933,0,0
283,0.0561075,0.0353583,0,0,0,0,0,0,0.0114114,0.0160071,0.0205418,0.0610381,0,0,0.0252474,0.0304924,0.007973,0.0355221,0.0360825,0.0183962,0.0488266,0.0380117,0.0104531,0.01854,0,0,0.0260436,0.0234521,0.0239228,0.0102031,0.015626,0.0255269,0.0216776,0.0504104,0.00846244,0.0425913,0.114018,0.0496733,0,0,0.0210323,0,0.0085944,0.0139298,0.0518388,0.0667374,0.023884,0.104636,0.022324,0.035107,0.0340367,0.0254067,0.0462325,0.0459617,0.0495307,0.0241555,0.0255966,0.0469016,0.043346,0.0226472,0.0118648,0.00870839,0.0276851,0.0478163,0,0,0,0,0,0,0,0,0,0.015288,0.00518744,0,0
284,0.0567779,0.035584,0,0,0,0,0,0,0.0108907,0.0160239,0.0188892,0.060823,0,0,0.0252464,0.0303575,0.00775792,0.0353951,0.0335542,0.0183264,0.0478656,0.0382412,0.00909368,0.0178076,0,0,0.0260303,0.023258,0.0235907,0.00975711,0.0159836,0.0254973,0.021601,0.0495653,0.00846315,0.0419588,0.113745,0.0502153,0,0,0.0215069,0,0.0086121,0.0138055,0.0517871,0.0659062,0.024045,0.105031,0.0223646,0.0353786,0,0.0252003,0.0463223,0.0465561,0.0493044,0.0240093,0.0253872,0.0464779,0.0427496,0.0229487,0.0116762,0.00885001,0.0278393,0.0484671,0,0,0,0,0,0,0,0,0,0.015564,0.0051737,0,0
285,0.0570486,0.0355857,0,0,0,0,0,0,0.0115045,0.0160964,0.018208,0.0605201,0,0,0.0249632,0.0301664,0.00746571,0.0351678,0.0319553,0.0179192,0.0472046,0.0381835,0.00856853,0.017422,0,0,0.0252633,0.022693,0.0233457,0.0096753,0.0163165,0.0251773,0.0215361,0.0495378,0.00850857,0.042061,0.113191,0.050429,0,0,0.0214353,0,0.00862728,0.0138839,0.0516674,0.0664451,0.0238611,0.105011,0.0232185,0.0352967,0.0358288,0.0255651,0.0466634,0.0465061,0.0496744,0.0239047,0.025782,0.0466539,0.0428597,0.0227926,0.0117352,0.00894735,0.0278697,0.048747,0,0,0,0,0,0,0,0,0,0.0157544,0.00504117,0,0
286,0.05728,0.0355102,0,0,0,0,0,0,0.013394,0.0162011,0.0185001,0.0605963,0,0,0.0246197,0.0299754,0.00740517,0.0351175,0.0314632,0.0173908,0.0470432,0.0380993,0.00846082,0.0172486,0,0,0.0242271,0.0218615,0.0232822,0.0100243,0.0169332,0.0248294,0.0214769,0.0495632,0.00863838,0.041873,0.113174,0.0504774,0,0,0.0210948,0,0.00874845,0.0140931,0.0517087,0.0659609,0.0233718,0.104766,0.024623,0.0351922,0.0357546,0.0257986,0.0463731,0.0466028,0.049455,0.0235243,0.0253219,0.0461674,0.0428966,0.0224768,0.0118102,0.00899836,0.0278806,0.0489258,0,0,0,0,0,0,0,0,0,0.0158997,0.00485988,0,0
287,0.0576107,0.0356014,0,0,0,0,0,0,0.0159236,0.0162721,0.0193208,0.0608137,0,0,0.0243575,0.0298652,0.00748515,0.0352485,0.0315676,0.0169948,0.0466519,0.0380591,0.00853339,0.0173051,0,0,0.0229815,0.0208078,0.0231373,0.0106235,0.0182881,0.0247141,0.021449,0.0495913,0.00871128,0.0417205,0.113296,0.0508887,0,0,0.0211209,0,0.00886582,0.0140639,0.0519797,0.0654609,0.0235129,0.104688,0.0251188,0.0353526,0.0353691,0.0259622,0.046304,0.0467716,0.0491799,0.0231783,0.0251101,0.0460278,0.0430106,0.0224723,0.011704,0.0089826,0.0279926,0.0491653,0,0,0,0,0,0,0,0,0,0.0158016,0.00490524,0,0
288,0.0579453,0.0357415,0,0,0,0,0,0,0.0179328,0.0163485,0.0202261,0.0615543,0,0,0.0241257,0.0297419,0.00747953,0.0354435,0.0315672,0.0167164,0.0461311,0.0381065,0.00898697,0.0177398,0,0,0.0219666,0.0200042,0.0230446,0.0114002,0.0194832,0.0248493,0.0214379,0.0495036,0.0086828,0.0413958,0.113737,0.0516009,0,0,0.0214,0,0.00880533,0.0141408,0.0524048,0.0647183,0.0240265,0.104822,0.0250169,0.0354604,0.0353114,0.0262632,0.0462992,0.0470949,0.0488211,0.0227879,0.0249531,0.0457373,0.043047,0.022596,0.0117449,0.00896893,0.0281276,0.0494156,0,0,0,0,0,0,0,0,0,0,0.00494136,0,0
289,0.0580279,0.035739,0,0,0,0,0,0,0.0202187,0.0164728,0.0216745,0.0618295,0,0,0.0239104,0.0295422,0.00737094,0.0360025,0.031969,0.0164553,0.0458269,0.038011,0.00923958,0.0180785,0,0,0.0207732,0.019016,0.0228024,0.0119624,0.0207565,0.0249105,0.0214112,0.04979,0.00870291,0.0413469,0.114001,0.0518139,0,0,0.0216184,0,0.00880246,0.0142624,0.0526737,0.0645156,0.0244727,0.105058,0.0246906,0.0354583,0.0354431,0.0264578,0.0461304,0.0472928,0.0485432,0.0225214,0.0248712,0.0457134,0.0432946,0.0225823,0.0117478,0.00907093,0.0282047,0.0493933,0,0,0,0,0,0,0,0,0,0.0153644,0.00480295,0,0
290,0.0580347,0.0356757,0,0,0,0,0,0,0.0249333,0.016578,0.0236789,0.0624403,0,0,0.0235971,0.0292646,0.00710947,0.0365608,0.032144,0.0161677,0.0457227,0.0379169,0.00967336,0.0187478,0,0,0.0202178,0.0188773,0.0232097,0.0119906,0,0.0248652,0.0213132,0.0500141,0.00876345,0.0417966,0.114399,0.0515884,0,0,0.0216618,0,0.00884668,0.0142158,0.0529549,0.064385,0.0247689,0.105226,0.0249964,0.0354533,0.0356607,0.0265709,0.0462732,0.0474745,0.0483176,0.022253,0.0248184,0.045636,0.0433509,0.0224306,0.0118577,0.00896108,0.0282333,0.0494291,0,0,0,0,0,0,0,0,0,0.0149029,0.00469509,0,0
291,0.0577839,0.0354069,0,0,0,0,0,0,0.024236,0.0166636,0.0228287,0.0638422,0,0,0.0232062,0.0289331,0.00685683,0.0369335,0.0310124,0.015719,0.0462839,0.0377837,0.00995223,0.0191572,0,0,0.0191835,0.0177046,0.0222075,0.0130103,0.0234672,0.0247185,0.0211314,0.0501264,0.00890705,0.041802,0.115222,0.0513235,0,0,0.0213051,0,0.00894714,0.0140284,0.0532139,0.0638717,0.0256725,0.105508,0,0.0350477,0.0358613,0.0267054,0.0465065,0.0478289,0.0481037,0.0218196,0.0248166,0.0454368,0.0432336,0.0218972,0.0120264,0.00903369,0.0280612,0.0492492,0,0,0,0,0,0,0,0,0,0.0154509,0.00474369,0,0
292,0.0577083,0.0353212,0,0,0,0,0,0,0.0248459,0.0167742,0.0228356,0.0646193,0,0,0.0230494,0.0287079,0.00680146,0.037542,0.0296887,0.0157449,0.0459812,0.0378023,0.00995433,0.0192359,0,0,0.0186368,0.0172301,0.0218742,0.0133096,0.0249052,0.0247506,0.021044,0.0502043,0.00893291,0.0416233,0.115455,0.0516372,0,0,0.0214302,0,0.0089495,0.0142907,0.0533944,0.0634422,0.0262279,0.105858,0,0.0349763,0.0359405,0.0267113,0.0466694,0.0480752,0.0481888,0.0213944,0.0250126,0.0453542,0.0434227,0.0219385,0.0121159,0.00930354,0.027977,0.0491777,0,0,0,0,0,0,0,0,0,0.0157461,0.00478248,0,0
293,0.0577519,0.0352924,0,0,0,0,0,0,0.02549,0.016884,0.0227763,0.0652255,0,0,0.0229851,0.028571,0.00686105,0.0380793,0.0280704,0.0158138,0.0455951,0.0379045,0.00982215,0.0189778,0,0,0.018096,0.0166724,0.0213536,0.0135544,0.0264593,0.0248409,0.0210318,0.0504811,0.00898006,0.0415438,0.115524,0.0517027,0,0,0.0216968,0,0.0089656,0.0147038,0.0534403,0.0629053,0.0267157,0.105961,0,0.0350114,0.0360206,0.0266193,0.0466819,0.04824,0.0480662,0.0210042,0.0249025,0.045078,0.0435993,0.0219822,0.0122462,0.00948483,0.0279575,0.0490909,0,0,0,0,0,0,0,0,0,0.0159699,0.00473083,0,0
294,0.0577561,0.0351657,0,0,0,0,0,0,0.0262617,0.0169633,0.0227077,0.0658138,0,0,0.0228152,0.028444,0.00689413,0.0385527,0.0263066,0.0158958,0.045445,0.0379548,0.00984382,0.0184415,0,0,0.0174889,0.0159475,0.0206867,0.0137994,0.0281227,0.0248719,0.0210227,0.0503633,0.00905764,0.0412946,0.115561,0.0516275,0,0,0.0219512,0,0.00897702,0.0152822,0.0533166,0.0620292,0.026927,0.105777,0,0.0349504,0.0361816,0.0265698,0.0463266,0.048293,0.0476004,0.0206793,0.0246477,0.0444792,0.0437583,0.0218552,0.0125185,0.00956156,0.0279032,0.0489673,0,0,0,0,0,0,0,0,0,0.0162751,0.00461834,0,0
295,0.0576545,0.0349997,0,0,0,0,0,0,0.027152,0.017013,0.0228354,0.0663874,0,0,0.0225707,0.0282166,0.00688092,0.039005,0.0247342,0.0160377,0.0453435,0.0378735,0.0102544,0.0176715,0,0,0.0168402,0.0151302,0.0202922,0.0141351,0.0297997,0.0248349,0.0209212,0.0500228,0.0091191,0.0407909,0.115444,0.0516639,0,0,0.0221153,0,0.00900451,0.015598,0.0531085,0.0609739,0.0270717,0.105449,0,0.0348919,0.0363349,0.0264128,0.0458536,0.048314,0.0471407,0.0205002,0.024372,0.0438595,0.0442378,0.0217042,0.0126585,0.00940598,0.0278557,0.048925,0,0,0,0,0,0,0,0,0,0.0167448,0.00458004,0,0
296,0.0575613,0.034882,0,0,0,0,0,0,0.0284538,0.017106,0.0232623,0.0668247,0,0,0.0224087,0.0279578,0.00693041,0.0395615,0.0232988,0.0163038,0.0449548,0.0377547,0.010189,0.0167833,0,0,0.0163425,0.0148157,0.0201891,0.0144941,0.0319432,0.0248552,0.0208161,0.053894,0.00922628,0.0449008,0.115274,0.0516465,0,0,0.022542,0,0.00914978,0.0156658,0.0528069,0.0650113,0.0273378,0.105964,0,0.03508,0.0362049,0.0266081,0.0463309,0.0483993,0.0469222,0.0192847,0.0236504,0.044085,0,0.0218452,0.0125916,0.00950221,0.027827,0.0489257,0,0,0,0,0,0,0,0,0,0.0170615,0.00459654,0,0
297,0.057022,0.0345289,0,0,0,0,0,0,0.0302034,0.0173501,0.0237133,0.0683297,0,0,0.0219381,0.0275239,0.00680626,0.0398102,0.0218738,0.0166292,0.0457195,0.0373283,0.00799867,0.0163556,0,0,0.0160528,0.0144468,0.0202693,0.014804,0.0338492,0.0246068,0.0206935,0.0550729,0.00946282,0.0468941,0.116574,0.0512441,0,0,0.0227687,0,0.00941346,0.0155704,0.0527238,0.0668416,0.0270213,0,0,0.0347917,0.0364249,0.0277899,0.0481638,0.0496754,0.0482508,0.0184967,0.0236668,0.0452875,0,0.0215391,0.012713,0.0097018,0.0276131,0.0484572,0,0,0,0,0,0,0,0,0,0.0175601,0.00452912,0,0
298,0.0571074,0.0346469,0,0,0,0,0,0,0.0367247,0.0175553,0.028762,0.0670347,0,0,0.0220326,0.0271606,0.00673633,0.0403573,0.024779,0.0164877,0.0446383,0.0376561,0.00681687,0.015972,0,0,0.0153609,0.014602,0.0211358,0.0143223,0,0.0249577,0.020592,0.0544204,0.00971476,0.045065,0.114486,0.0516364,0,0,0.0235204,0,0.00976816,0.0160264,0.0523625,0.0635087,0.0276529,0.105949,0,0.0348199,0.0363755,0.0264243,0.0463812,0.0486838,0.0464974,0.0187352,0.0231668,0.0435752,0,0.0218776,0.0127081,0.0097532,0.0276447,0.0486347,0,0,0,0,0,0,0,0,0,0.0163251,0.00445425,0,0
299,0.0566211,0.0344494,0,0,0,0,0,0,0.0396882,0.0177732,0.0308145,0.0676699,0,0,0.0220275,0.0268237,0.00630648,0.0406658,0.0254183,0.016659,0.0450152,0.0374725,0.00577826,0.0160242,0,0,0.014835,0.0144764,0.0211254,0.014806,0,0.024974,0.020474,0.0541887,0.00989872,0.0465028,0.115192,0.0513658,0,0,0.023743,0,0.00997654,0.0159627,0.0523038,0.0654737,0.0271192,0,0,0.0346497,0.0365788,0.0274463,0.0478098,0.049711,0.0476333,0.0181139,0.0232491,0.0444152,0,0.0219233,0.0125959,0.00957396,0.0273653,0.0481397,0,0,0,0,0,0,0,0,0,0.0163233,0.0042336,0,0
300,0.0580087,0.0354629,0,0,0,0,0,0,0.0360205,0.0177293,0.0299664,0.0658128,0,0,0.0228805,0.0268199,0.00603589,0.0409022,0.0259183,0.017263,0.0425327,0.0386183,0.00495485,0.0138141,0,0,0.0148474,0.0143845,0.02001,0.0172404,0.0394512,0.0258268,0.0205016,0.0481754,0.00962685,0.0400271,0.112252,0.0529709,0,0,0.0244681,0,0.00989632,0.0156536,0.0521057,0.0579271,0.0283742,0.104388,0,0.0359464,0.0366536,0.0256562,0.0453678,0.0485026,0.045795,0.0194094,0.0231246,0.0421225,0.0419907,0.0231564,0.0122553,0.00902365,0.0279343,0.0493256,0,0,0,0,0,0,0,0,0,0.017584,0.00401605,0,0
301,0.0585656,0.036057,0,0,0,0,0,0,0.0399777,0.017629,0.0325515,0.0648323,0,0,0.0231856,0.0269261,0.00572691,0.0411584,0.0272966,0.0174518,0.0418055,0.0390993,0.00448734,0.0140012,0,0,0.0149637,0.015083,0.0198657,0.0183104,0.0418453,0.0260302,0.0205798,0.0477995,0.00921667,0.0396181,0.111077,0.0534429,0,0,0.0244131,0,0.00953507,0.0150382,0.0519673,0.0573617,0.0286781,0.10402,0,0.0363954,0.0365046,0.0254116,0.0451318,0.0483113,0.0455179,0.0192286,0.0230064,0.041772,0.0414287,0.0235521,0.0118606,0.00848026,0.0282853,0.0496986,0,0,0,0,0,0,0,0,0,0.0176356,0.00399122,0,0
302,0.0586793,0.0364975,0,0,0,0,0,0,0.0547354,0.0174953,0.0441397,0.0633123,0,0,0.0229171,0.0271195,0.00573723,0.0414242,0,0.017393,0.0417428,0.0392688,0.00436945,0.0161641,0,0,0.0152737,0.0178752,0.0227222,0.0168522,0,0.0257973,0.0207077,0.0469369,0.00902748,0.0394261,0.109763,0.0533503,0,0,0.0241822,0,0.00936942,0.0153737,0.0517988,0.056924,0.0289149,0.103819,0,0.0366494,0.0363332,0.0252018,0.0449845,0.0480203,0.0452329,0.0190112,0.0228957,0.0414393,0.0413108,0.0236891,0.0117739,0.00864414,0.0286896,0.0496459,0,0,0,0,0,0,0,0,0,0.0162139,0.00385726,0,0
303,0.0591494,0.0370542,0,0,0,0,0,0,0.0573197,0.0173219,0.047947,0.0615757,0,0,0.0229517,0.0275087,0.00659033,0.0417081,0,0.0175721,0.0408165,0.0395844,0.00453263,0.0175388,0,0,0.0157933,0.0192358,0.0232959,0.017721,0,0.025841,0.0208806,0.0455654,0.008882,0.0388652,0.108029,0.0537481,0,0,0.0244239,0,0.00914662,0.0163123,0.0513987,0.0560894,0.0289975,0.103074,0,0.0372653,0.0361627,0.0250578,0.0448557,0.0476351,0.0446961,0.0188079,0.0228046,0.040913,0.0407933,0.024301,0.011681,0.00912757,0.0291469,0.0499432,0,0,0,0,0,0,0,0,0,0.0158966,0.00426308,0,0
304,0.0595491,0.0374873,0,0,0,0,0,0,0.0573318,0.0173295,0.0508798,0.059779,0,0,0.0228073,0.0276843,0.00750388,0.0419065,0,0.017835,0.0398667,0.0397947,0.00530202,0.0185575,0,0,0.0165277,0.0208589,0.0240395,0.0186286,0,0.0258663,0.0209763,0.0449452,0.00878062,0.0391176,0.106376,0.0546058,0,0,0.0249488,0,0.00886454,0.0172193,0.0507357,0.0560351,0.0289308,0.102583,0,0.037575,0.0358411,0.025507,0,0.0474094,0.0446939,0.0190191,0.0228606,0.0408087,0.0408435,0.0246668,0.0115708,0.00910971,0.0294544,0.0501609,0,0,0,0,0,0,0,0,0,0.0157236,0.00497599,0,0
305,0.0607111,0.0382771,0,0,0,0,0,0,0.0597396,0.0174297,0.0429803,0.0579052,0,0,0.0232517,0.027776,0.0078804,0.0419432,0,0.0188432,0.0373866,0.0403741,0.00867755,0.0171183,0,0,0.0188609,0.0220369,0.0227679,0.0226663,0.0557033,0.0264417,0.0210236,0.0441682,0.00867932,0.038331,0.104158,0.0564844,0,0,0.0264511,0,0.00874109,0.0177429,0.0501208,0.0543064,0.0288505,0.101132,0,0.0386055,0.035704,0.0255148,0,0.0472136,0.0438769,0.0190665,0.022253,0.0396307,0.0400962,0.0259214,0.0113119,0.00866024,0.029887,0.0513819,0,0,0,0,0,0,0,0,0,0.0177355,0.0049534,0,0
306,0.0600477,0.0382984,0,0,0,0,0,0,0,0.0176221,0.0648622,0.0543713,0,0,0.0229623,0.0273973,0.00704076,0.0423228,0,0.0187405,0.0367581,0.0398849,0.0121347,0.021584,0,0,0.0175284,0.0255203,0.0284254,0.0179427,0,0.0262574,0.0208733,0.0438642,0.00897814,0.0372039,0.101712,0.0557261,0,0,0.0268458,0,0.0090686,0.0172871,0.0497676,0.0522662,0.0286988,0.0996467,0,0.0381391,0.0357508,0.0249366,0.0449103,0.0468273,0.0428369,0.0190279,0.0216551,0.038292,0.0392797,0.0257912,0.0115391,0.00890516,0.0299877,0.0510001,0,0,0,0,0,0,0,0,0,0.0149271,0.00421528,0,0
307,0.0628955,0.0399226,0,0,0,0,0,0,0.124052,0.0175395,0.0462704,0.0522547,0,0,0.0247909,0.0274574,0.006602,0.0421081,0,0.020998,0.0322447,0.04149,0.0175414,0.0194892,0,0,0.021602,0.0260884,0.0248921,0.0244822,0,0.0278593,0.0208785,0.0432405,0.00873188,0.0356734,0.0983668,0.0581245,0,0,0.0293436,0,0.00898527,0.0174111,0.048931,0.0489316,0.0284949,0.0980065,0,0.0405811,0.0352084,0.0253517,0.0450734,0.0462518,0.0411212,0.0189111,0.0205209,0.0362249,0.038155,0.0283375,0.0112703,0.0091352,0.0309369,0.0538952,0,0,0,0,0,0,0,0,0,0.0191805,0.00463993,0,0
