Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_M,RTHII,IMUR_M,IMUR_B
217,0.0409086,0.0242101,0,0,0,0.0289478,0.0181431,0.0254075,0.0431193,0,0,0.0370495,0,0.0285445,0.0137102,0.0403918,0.0318883,0.0183658,0.0175919,0.0424585,0.0361622,0.0416204,0.0382513,0.0421926,0.0514324,0.018094,0.0188448,0.0192093,0.0160081,0.0327614,0.0340768,0.020075,0.00403725,0.0270404,0.0112845,0.0287174,0.0928191,0.0338719,0,0,0.0251433,0,0.0114704,0.00779684,0.0514922,0.0492986,0.0305308,0.071627,0.0293803,0.0213529,0.0652291,0.0401192,0.0719935,0.035145,0.01854,0.0220681,0.0337569,0.024851,0.0159605,0.00962855,0.00392994,0.0222811,0.03962,0,0,0,0,0,0,0,0,0,0.0272078,0,0
218,0.0416076,0.0246861,0,0,0,0.0309296,0.0181306,0.0271998,0.0429344,0,0,0.0372137,0,0.0285503,0.0136688,0.0407499,0.0345793,0.0179721,0.01825,0.0417591,0.0363458,0.0417274,0.0388301,0.0420839,0.0517165,0.0176742,0.0188059,0.018954,0.0171347,0.0350754,0.034208,0.0200744,0.00409031,0.0274263,0.0113075,0.0289552,0.0925282,0.0346491,0,0,0.0251905,0,0.0116837,0.0076813,0.0516322,0.0495808,0.0306166,0.072212,0.0297381,0.0216819,0.0654634,0.0402724,0.0723062,0.0352614,0.0181329,0.0221208,0.0338673,0.0254971,0.0164559,0.00912299,0.00377875,0.0222875,0.0401244,0,0,0,0,0,0,0,0,0,0.0276461,0,0
219,0.0423637,0.0251119,0,0,0,0.0330798,0.018077,0.0290422,0.0427916,0,0,0.0374908,0,0.0285876,0.013643,0.0410928,0.0368237,0.0176919,0.0190363,0.0409434,0.0364672,0.0418951,0.0388379,0.0419903,0.0519086,0.0174252,0.0192888,0.0195505,0.0183307,0.037828,0.0342849,0.0200822,0.00410841,0.0275747,0.0113607,0.029219,0.0921915,0.0354232,0,0,0.0250508,0,0.0118514,0.00817143,0.0517284,0.0500576,0.0307447,0.0727166,0.0293424,0.0219668,0.0656255,0.0403426,0.0725008,0.0354453,0.0177024,0.0222471,0.0340011,0.0261686,0.0167418,0.00855161,0.00356122,0.0222908,0.0406612,0,0,0,0,0,0,0,0,0,0.0281083,0,0
220,0.0431432,0.0254848,0,0,0,0.0350933,0.0180525,0.0308409,0.0426539,0,0,0.0376803,0,0.0286205,0.0136954,0.0414657,0.0389706,0.0175128,0.0198345,0.0401882,0.0365822,0.0421179,0.0382229,0.0420216,0.0520329,0.0172925,0.0201961,0.018712,0.0194371,0.0410246,0.0343293,0.0200967,0.00419633,0.0276478,0.0113454,0.029537,0.0917917,0.0360922,0,0,0.0246397,0,0.0116953,0.00904933,0.0518836,0.0506484,0.0308728,0.0731169,0.0285224,0.0221649,0.0657411,0.0403645,0.0726379,0.0356576,0.0172933,0.0223727,0.0341435,0.0270633,0.0166633,0.00857432,0.00345895,0.0223274,0.0412758,0,0,0,0,0,0,0,0,0,0.0285446,0,0
221,0.0435957,0.025932,0,0,0,0.0370862,0.0180272,0.0322441,0.0425374,0,0,0.0377457,0,0.0286719,0.0137598,0.0418062,0.0407834,0.0174343,0.0205007,0.0395227,0.0367518,0.0423261,0.0380608,0.0421656,0.0520882,0.0171954,0.0211335,0.0178457,0.0204295,0.0443556,0.0343851,0.0201061,0.00426738,0.0278897,0.0113319,0.0298908,0.0913022,0.036798,0,0,0.0249748,0,0.0116497,0.00795921,0.0521036,0.0513086,0.0309406,0.0735204,0.028173,0.0226654,0.0657405,0.0403867,0.0727562,0.0358628,0.0169103,0.0224421,0.0343222,0.0278244,0.0167966,0.00863546,0.00342906,0.0225638,0.0419399,0,0,0,0,0,0,0,0,0,0.028879,0,0
222,0.0434829,0.026459,0,0,0,0.0393386,0.0180127,0.0332025,0.04238,0,0,0.0377273,0,0.0287093,0.0138636,0.0420934,0.0414939,0.0174271,0.0210753,0.0389693,0.0370353,0.0426306,0.0383126,0.0423937,0.0520807,0.017192,0.0219525,0.0174747,0.0212888,0.0476704,0.0344709,0.0201296,0.00434217,0.0281789,0.0113588,0.0302029,0.0907063,0.0376089,0,0,0.0250663,0,0.0117046,0.00742082,0.0523549,0.0518911,0.0308857,0.0739235,0.0278766,0.0234536,0.0657615,0.0404143,0.072835,0.0360084,0.0165686,0.0224465,0.034627,0.028478,0.0172431,0.00862391,0.00343133,0.023001,0.0425655,0,0,0,0,0,0,0,0,0,0.0291285,0,0
223,0.0436518,0.0267384,0,0,0,0.0410052,0.0180232,0.0340563,0.0422867,0,0,0.0375397,0,0.0286874,0.0139166,0.0422866,0.0420536,0.0175068,0.0215319,0.0387641,0.0371295,0.0430975,0.0387314,0.0426725,0.0520432,0.0172922,0.02267,0.0173374,0.022003,0.0504715,0.0344527,0.0201314,0.0043428,0.0284843,0.0114307,0.0303965,0.0902373,0.0381852,0,0,0.0251053,0,0.0117701,0.0074347,0.0523389,0.05222,0.0305395,0.0741753,0.0282686,0.0239638,0.0657815,0.040434,0.0729023,0.0361222,0.0162645,0.0225348,0.0347631,0.0290762,0.0174745,0.00861314,0.00345414,0.0233536,0.0428826,0,0,0,0,0,0,0,0,0,0.029344,0,0
224,0.0438089,0.0266443,0,0,0,0.0422016,0.0180481,0.0349601,0.0423433,0,0,0.0373164,0,0.0286534,0.0138727,0.0423495,0.0426544,0.017679,0.0219949,0.038725,0.0369875,0.0436632,0.0392105,0.0430124,0.0519455,0.0175461,0.0233383,0.0174559,0.0226768,0.052822,0.0343145,0.0201094,0.00430994,0.0287169,0.0115271,0.0305935,0.0899998,0.0384478,0,0,0.0253142,0,0.0118661,0.00808901,0.0521733,0.0525688,0.0301175,0.0743168,0.0281044,0.0240136,0.0657902,0.0404638,0.0729703,0.0361178,0.0160214,0.0226013,0.034695,0.0296769,0.0173096,0.00852047,0.00355077,0.0234922,0.0430348,0,0,0,0,0,0,0,0,0,0.0295805,0,0
225,0.0443695,0.0269253,0,0,0,0.0432647,0.018027,0.0356114,0.0423884,0,0,0.0375503,0,0.0286786,0.0138539,0.0423525,0.0431714,0.0180175,0.0214765,0.0379499,0.0372637,0.044253,0.0397926,0.0434886,0.0518744,0.0180513,0.0240474,0.0178809,0.023354,0.0548508,0.0345163,0.0201223,0.00435208,0.0291664,0.0115833,0.0308953,0.0897263,0.0391702,0,0,0.0250517,0,0.0119189,0.00967598,0.0519891,0.0531717,0.03021,0.0748374,0.0268674,0.024399,0.0658458,0.0405514,0.0732226,0.0363925,0.0160123,0.0226556,0.0349216,0.0308855,0.01748,0.00825093,0.00362764,0.0238992,0.0432433,0,0,0,0,0,0,0,0,0,0,0,0
226,0.0448719,0.0272296,0,0,0,0.0438823,0.0180031,0.0355736,0.0422359,0,0,0.0378078,0,0.0286948,0.0137547,0.0424328,0.0432873,0.0184636,0.0215365,0.0369824,0.0375795,0.0449624,0.0405019,0.0440427,0.0518499,0.0187451,0.0248724,0.0183826,0.0239791,0.0562661,0.0347754,0.0201323,0.00445382,0.0292519,0.0116204,0.0309051,0.0891497,0.0397775,0,0,0.0254117,0,0.0120822,0.0102446,0.0518513,0.0532667,0.0303024,0.0748494,0.0268025,0.0248136,0.0659159,0.0403953,0.0733975,0.0363274,0.0159178,0.0226477,0.034843,0.0314935,0.0178369,0.00780573,0.00346685,0.024233,0.0435577,0,0,0,0,0,0,0,0,0,0,0,0
227,0.0451429,0.0274508,0,0,0,0.0436599,0.0179502,0.0345498,0.0418795,0,0,0.0379672,0,0.0287868,0.0137437,0.0425031,0.0427116,0.0189201,0.0223181,0.0360808,0.0377548,0.0457412,0.0413169,0.0446237,0.0518879,0.0194818,0.0256452,0.018744,0.0243904,0.0565846,0.0349469,0.0201637,0.00461024,0.0291465,0.0116067,0.0307993,0.0884814,0.0401517,0,0,0.0254135,0,0.0121794,0.0101206,0.0516246,0.0533702,0.0302293,0.0748228,0.0272991,0.0250739,0.0658594,0.0400998,0.0733954,0.0362946,0.0158212,0.0225913,0.0347652,0.031917,0.018071,0.00745439,0.00341806,0.024426,0.0438415,0,0,0,0,0,0,0,0,0,0,0,0
228,0.0453447,0.0276855,0,0,0,0.0442896,0.0179012,0.0348173,0.0415782,0,0,0.0380856,0,0.0288885,0.0139618,0.0424415,0.0430769,0.0193866,0.023388,0.0352922,0.0380047,0.0466583,0.0422017,0.0453442,0.0520299,0.0204432,0.0266295,0.0200017,0.025466,0.0575114,0.0350974,0.0202141,0.00464353,0.0290821,0.0116043,0.0307183,0.0879362,0.0403103,0,0,0.0252134,0,0.0121765,0.0100198,0.0513774,0.0534784,0.0300737,0.0748712,0.0276941,0.0252733,0.0657411,0.0397781,0.0733017,0.036273,0.0156691,0.0226365,0.0346588,0.0324026,0.0181354,0.0073553,0.00344036,0.0245492,0.0441472,0,0,0,0,0,0,0,0,0,0,0,0
229,0.0453928,0.0278127,0,0,0,0.0456586,0.0179132,0.0360175,0.0412951,0,0,0.0381278,0,0.0289171,0.01426,0.0423582,0.0434226,0.0198085,0.0245196,0.0346253,0.0381857,0.0475274,0.0430695,0.0462123,0.052359,0.0216261,0.0278446,0.0218003,0.0271619,0.0585582,0.0351565,0.0202512,0.00467652,0.0290279,0.0116636,0.030631,0.0874938,0.0402718,0,0,0.0250544,0,0.0121687,0.0100544,0.0513699,0.0536457,0.0299242,0.0748151,0.0275802,0.0254568,0.0656002,0.0394831,0.0731157,0.0362351,0.015496,0.0225861,0.0345156,0.0329356,0.0181712,0.007404,0.00344037,0.0246083,0.0442923,0,0,0,0,0,0,0,0,0,0,0,0
230,0.0481776,0.0288988,0,0,0,0.0438497,0.0177828,0.0348358,0.0455751,0,0,0.0392613,0,0.0291447,0.0148541,0.0429584,0.0408448,0.0216224,0.0268644,0.0387611,0.0398094,0.0492919,0.0445944,0.0484385,0.0545406,0.0228297,0.0284423,0.0227903,0.0278241,0.0550545,0.0363112,0.0203237,0.00494215,0.0374125,0.0117814,0.0398159,0.096147,0.0428293,0,0,0.0252629,0,0.0122326,0.0101169,0.0407246,0.0787957,0.0295314,0.0810088,0.0299874,0.0267585,0.0734063,0,0.0797843,0.0442837,0.0161482,0.0276977,0.0472163,0.0585834,0.0181162,0.00747084,0.00364465,0.0253721,0.0470837,0,0,0,0,0,0,0,0,0,0,0,0
231,0.048446,0.0289462,0,0,0,0.0440306,0.0178086,0.0349822,0.0467294,0,0,0.0393542,0,0.0291333,0.0149353,0.0424591,0.0390181,0.0213861,0.0288874,0.0382377,0.0397882,0.0505652,0.0459629,0.0501279,0.0556645,0.0240173,0.0297416,0.0239415,0.0286811,0.0540081,0.0364595,0.0203114,0.00500702,0.0382471,0.0118251,0.0401332,0.096693,0.043279,0,0,0.0252185,0,0.0122834,0.0100989,0.0409482,0.0789858,0.0296892,0.081884,0.0298903,0.0270237,0.0734068,0,0.080171,0.044635,0.0160065,0.027836,0.0472519,0.0598639,0.0183082,0.00740928,0.00373905,0.0254208,0.0473455,0,0,0,0,0,0,0,0,0,0,0,0
232,0.0452011,0.0279029,0,0,0,0.0473647,0.0180737,0.0381116,0.0411514,0,0,0.0379587,0,0.0287678,0.0142964,0.0418311,0.0408407,0.020694,0.0290324,0.0331818,0.0379379,0.0500111,0.0458923,0.0493626,0.0544875,0.0259352,0.0324288,0.0261398,0.0315739,0.057314,0.0352175,0.0202219,0.00476195,0.0297571,0.0118806,0.0308503,0.0866871,0.0405791,0,0,0.0250506,0,0.0124844,0.0100681,0.0513063,0.0545192,0.0296352,0.0749143,0.0277358,0.0259329,0.0652563,0.0387116,0.0731658,0.0361981,0.0148449,0.022495,0.0342667,0.0354714,0.018225,0.00740243,0.00367229,0.0249647,0.0442313,0,0,0,0,0,0,0,0,0,0,0,0
233,0.0477286,0.028612,0,0,0,0.0430475,0.0179141,0.0352733,0.0466766,0,0,0.0393325,0,0.0289581,0.0147336,0.0421903,0.0363493,0.0214461,0.0325162,0.0378756,0.039669,0.0521004,0.0478456,0.0520265,0.0574459,0.0271392,0.032165,0.0265752,0.0307245,0.0505208,0.0365112,0.020263,0.00503187,0.0391555,0.0120082,0.0404984,0.0962958,0.0428143,0,0,0.0256259,0,0.0125725,0.010264,0.0409882,0.0793556,0.0293201,0.0826701,0.0310005,0.0268267,0.0729709,0,0.0802617,0.0449708,0.0158815,0.0279492,0.0473675,0.061677,0.0183685,0.0073532,0.00381371,0.0255309,0.0468118,0,0,0,0,0,0,0,0,0,0,0,0
234,0.0473248,0.0286525,0,0,0,0.0418824,0.0179463,0.0348862,0.0463496,0,0,0.0394726,0,0.0288868,0.0147454,0.042198,0.0350499,0.0213848,0.0336637,0.0372886,0.0396857,0.0529108,0.0482324,0.0526978,0.0580871,0.0285035,0.0328314,0.0277006,0.0313511,0.0486669,0.0366038,0.0202439,0.00495544,0.0398568,0.0120478,0.0409445,0.0958781,0.0425592,0,0,0.0256639,0,0.0126328,0.0102712,0.0409516,0.0801534,0.0296277,0.0831927,0.0304803,0.0268098,0.0729919,0,0.0803719,0.0453814,0.0158392,0.0281482,0.0477354,0.0630463,0.0185517,0.00728448,0.00378804,0.0257286,0.046555,0,0,0,0,0,0,0,0,0,0,0,0
235,0.0441445,0.0277356,0,0,0,0.0432259,0.0181802,0.0360452,0.0414614,0,0,0.0380118,0,0.0285171,0.01425,0.0415373,0.0361347,0.0198619,0.0331008,0.0321336,0.037771,0.0522909,0.0474199,0.0518649,0.0567958,0.0297431,0.0340125,0.0290662,0.0331202,0.0504847,0.0353554,0.0201365,0.0046077,0.030619,0.0120568,0.0321177,0.0863262,0.0394677,0,0,0.0254526,0,0.0127246,0.0101754,0.0513703,0.057125,0.0300908,0.0758454,0.0272968,0.0258086,0.065765,0.0382841,0.0736946,0.0367718,0.013687,0.0231797,0.0347942,0.0387514,0.0186731,0.00714231,0.00369794,0.0251478,0.0434446,0,0,0,0,0,0,0,0,0,0.0304738,0,0
236,0.0441857,0.0280036,0,0,0,0.0431875,0.018114,0.0354485,0.0409427,0,0,0.0384166,0,0.0285695,0.0145588,0.0416454,0.0360017,0.019896,0.0328594,0.0313639,0.0380196,0,0.0480755,0.0527271,0.0571164,0.0296103,0.0337878,0.0288039,0.0330402,0.0504278,0.0357372,0.020135,0.00467746,0.0307308,0.0120663,0.0324048,0.0855887,0.0385263,0,0,0.0256639,0,0.0126693,0.0101416,0.051288,0.0577676,0.0300386,0.0766233,0.0272757,0.0260886,0.0654158,0.0382149,0.0737918,0.0373399,0.013614,0.0233879,0.0351493,0.0400224,0.0190583,0.0070286,0.00363967,0.0253229,0.0434326,0,0,0,0,0,0,0,0,0,0,0,0
237,0.0436819,0.0280361,0,0,0,0.0420908,0.0180982,0.034428,0.0403992,0,0,0.0384313,0,0.0285397,0.0146469,0.0416673,0.0351587,0.0195516,0.0333947,0.0314583,0.038057,0.0524336,0.0476551,0.0525693,0.0573204,0.0301133,0.0338791,0.0292029,0.0332454,0.0490578,0.0358256,0.020106,0.00469294,0.0312615,0.012109,0.0328331,0.0850252,0.0376117,0,0,0.0257873,0,0.0127002,0.010155,0.0516163,0.0584638,0.0303252,0.0769263,0.0277015,0.0260205,0.0651517,0.0379353,0.0738336,0.0378284,0.0133501,0.0237293,0.0355826,0.0412292,0.0190543,0.00711399,0.00368291,0.0253625,0.0430065,0,0,0,0,0,0,0,0,0,0,0,0
238,0.0463306,0.0292034,0,0,0,0.039246,0.0178916,0.0319975,0.0445156,0,0,0.0396464,0,0.0287854,0.0151447,0.0424042,0.0329864,0.020975,0.0344739,0.0360515,0.0396829,0.053264,0.0484201,0.0538214,0.0590959,0.0295641,0.0327641,0.0282599,0.0316979,0.0456614,0.0370622,0.0201792,0.00506526,0.0427684,0.0121656,0.0430379,0.0934642,0.0397704,0,0,0.0260307,0,0.0127379,0.0102487,0.04127,0.0830453,0.0302195,0.0855543,0.0310742,0.0274193,0.0721111,0,0.0808911,0.0474804,0.0157386,0.0293111,0.049417,0.0684623,0.0191781,0.00726232,0.00385204,0.0261174,0.0456992,0,0,0,0,0,0,0,0,0,0,0,0
239,0.043441,0.0282796,0,0,0,0.0420827,0.0180813,0.0345851,0.0395956,0,0,0.0380699,0,0.0284159,0.0145616,0.0418544,0.0355117,0.0194185,0.032781,0.0311533,0.0378269,0.0521184,0.0470043,0.052,0.0572349,0.0297668,0.0337543,0.0287895,0.0326625,0.0495285,0.0356941,0.0200645,0.00481041,0.0334308,0.0121787,0.0342071,0.0839889,0.0373437,0,0,0.0253915,0,0.0128598,0.0101737,0.0518875,0.0599329,0.0308789,0.0780725,0.0284308,0.0264593,0.0650673,0.0376887,0.0741342,0.0386568,0.0127482,0.0242109,0.0363482,0.0445726,0.0193315,0.00713022,0.00389599,0.0252901,0.042937,0,0,0,0,0,0,0,0,0,0,0,0
240,0.0430627,0.0280588,0,0,0,0.0430253,0.0181006,0.0356984,0.0390718,0,0,0.0382438,0,0.028415,0.0147579,0.0420187,0.0364962,0.0191567,0.0319762,0.0306732,0.0377215,0.0521866,0.0459786,0.051303,0.0568601,0.0291801,0.0335978,0.0282309,0.0322576,0.0502595,0.0357688,0.0200702,0.00481681,0.0336533,0.0121566,0.0347201,0.0832446,0.0369817,0,0,0.0250585,0,0.0128217,0.0100442,0.0520262,0.0607843,0.0310471,0.0785902,0.0284382,0.0261363,0.0651979,0.0374103,0.0742892,0.0390945,0.0125231,0.0244626,0.036701,0.046135,0.0193721,0.00686199,0.00387114,0.0250393,0.042503,0,0,0,0,0,0,0,0,0,0,0,0
241,0.0425202,0.0277631,0,0,0,0.0441358,0.0181235,0.036853,0.0388926,0,0,0.0381899,0,0.0283405,0.0148334,0.0423026,0.0382887,0.0188246,0.0311701,0.0307492,0.0375321,0.0519358,0.0449921,0.0505701,0.0563886,0.0283381,0.0331545,0.0274746,0.0316999,0.0511737,0.0357183,0.0200525,0.00473268,0.034555,0.0121177,0.0354674,0.0829275,0.0365575,0,0,0.0250301,0,0.0127142,0.00988089,0.0521813,0.0615787,0.0310244,0.079347,0.0291628,0.0258398,0.0654061,0.0370945,0.0745856,0.039687,0.0122498,0.0247647,0.0372002,0.0478766,0.0192208,0.00681981,0.00371654,0.0247274,0.0420903,0,0,0,0,0,0,0,0,0,0,0,0
242,0.0419511,0.027408,0,0,0,0.0449359,0.0181393,0.0373996,0.0387413,0,0,0.0380073,0,0.0282058,0.014868,0.0427174,0.0409033,0.01853,0.030401,0.0309196,0.0372946,0.0513779,0.0440015,0.0497383,0.055875,0.0270636,0.0321357,0.0264389,0.0311088,0.0522386,0.0355569,0.0199888,0.00472461,0.035355,0.0120826,0.0360464,0.0825341,0.035916,0,0,0.0250072,0,0.01264,0.00985753,0.0524787,0.061978,0.0308852,0.0798434,0.0310583,0.0255589,0.0654586,0.0373833,0.0747632,0.0401315,0.0119607,0.0249983,0.0375051,0.0492329,0.0190904,0.00688942,0.00360714,0.0243595,0.041643,0,0,0,0,0,0,0,0,0,0,0,0
243,0.0416304,0.0273741,0,0,0,0.0454449,0.0181202,0.0376293,0.0383497,0,0,0.0381668,0,0.0281615,0.0151184,0.0432273,0.0436862,0.0183426,0.0296448,0.0303592,0.0372819,0.0508071,0.0429703,0.0488924,0.0553017,0.0256117,0.0307246,0.0251513,0.0305634,0.0532441,0.0356531,0.0199635,0.00482559,0.0361587,0.0120103,0.0367297,0.0819487,0.0354949,0,0,0.0247482,0,0.0125828,0.00997674,0.0527862,0.0624588,0.031465,0.0804863,0.0305136,0.0255212,0.0656221,0.0375042,0.0749806,0.0406587,0.0117028,0.0252923,0.037889,0.0507043,0.0193389,0.00686073,0.00351865,0.0242731,0.0413528,0,0,0,0,0,0,0,0,0,0,0,0
244,0.0412319,0.0273012,0,0,0,0.0455161,0.0180584,0.0383791,0.0380832,0,0,0.0383208,0,0.0282321,0.0153031,0.0436743,0.0459403,0.018111,0.0289188,0.0298568,0.0373148,0.0502687,0.0418291,0.047965,0.0546652,0.0244455,0.0297557,0.0241957,0.0298598,0.0535806,0.0357883,0.0200049,0.00487508,0.0370569,0.011944,0.0374711,0.0814858,0.0351282,0,0,0.024544,0,0.0124636,0.00997779,0.0530646,0.0628724,0.0319733,0.0812012,0.0305604,0.0253558,0.0658538,0.0374288,0.0752459,0.0412113,0.0114863,0.0255784,0.0382919,0.0522367,0.0194931,0.00675227,0.0034912,0.0241469,0.041008,0,0,0,0,0,0,0,0,0,0,0,0
245,0.0408464,0.0271286,0,0,0,0.0446202,0.0179961,0.0392429,0.0379645,0,0,0.0383674,0,0.02829,0.0153661,0.0440105,0.0471734,0.017897,0.0280892,0.0297247,0.0372796,0.0498754,0.0407062,0.0469844,0.0538013,0.0240507,0.0294192,0.0238475,0.0291617,0.0525878,0.035865,0.0200606,0.0048372,0.0378851,0.011883,0.038146,0.0811796,0.0347179,0,0,0.0243814,0,0.0123827,0.00996914,0.0531172,0.0629694,0.0322273,0.0818026,0.0292806,0.0251243,0.0661486,0.0373141,0.0756636,0.0416608,0.0112997,0.0258503,0.0384999,0.0535148,0.0195832,0.00658809,0.00346279,0.0239031,0.0407032,0,0,0,0,0,0,0,0,0,0,0,0
246,0.0404429,0.026909,0,0,0,0.0426663,0.0179473,0.0395769,0.0380586,0,0,0.0383516,0,0.0282995,0.0154105,0.0440395,0.0476077,0.0174876,0.0270176,0.0299635,0.0372166,0.0495606,0.039794,0.0460459,0.0524697,0.0244134,0.0294836,0.0241484,0.0287046,0.0504545,0.035863,0.0200712,0.00485928,0.0382419,0.0118352,0.0386932,0.0810447,0.0341552,0,0,0.024344,0,0.0123252,0.0100358,0.053179,0.0627932,0.0323593,0.0817662,0,0.0248696,0.0665153,0.037167,0.0763457,0.0417497,0.0108544,0.026238,0.038278,0.0542734,0.0195646,0.00644234,0.00345766,0.0235973,0.0404257,0,0,0,0,0,0,0,0,0,0.0359379,0,0
247,0.0400202,0.0265662,0,0,0,0.0403439,0.017988,0.038912,0.0378828,0,0,0.0381333,0,0.0282322,0.0154067,0.0440957,0.0479031,0.0181404,0.0261674,0.0294811,0.0370334,0.0497281,0.0398251,0.0457522,0.0512947,0.0250113,0.0297786,0.0248302,0.0284863,0.0484535,0.0357208,0.0200748,0.00487044,0.0391738,0.0117275,0.0392556,0.0805729,0.0337746,0,0,0.0240558,0,0.012179,0.00987782,0.0530345,0.0622633,0.0318639,0.0820535,0.0323071,0.0247785,0.0666165,0.0368656,0.0766173,0.0420762,0.010771,0.0263015,0.0381589,0.0553571,0.0195305,0.00630363,0.00335978,0.0230534,0.0398888,0,0,0,0,0,0,0,0,0,0.0362839,0,0
248,0.0397333,0.0266673,0,0,0,0.0387175,0.0178934,0.0381008,0.0374424,0,0,0.0384173,0,0.0283238,0.0155957,0.0436946,0.0484728,0.0187189,0.0261645,0.0285899,0.0371697,0.0498272,0.0403938,0.0459258,0.0503184,0.0258919,0.0304141,0.0256708,0.0286158,0.04762,0.0359335,0.0201393,0.00493174,0.0401169,0.0115181,0.0399968,0.0800349,0.0336565,0,0,0.0238006,0,0.0120134,0.00981755,0.0531003,0.0618983,0.0322932,0.0828096,0.0328419,0.0250049,0.0667381,0.0364791,0.0769054,0.042661,0.0107889,0.0264874,0.0383794,0.056771,0.0198406,0.00610243,0.00314386,0.0230307,0.0395423,0,0,0,0,0,0,0,0,0,0.0370569,0,0
249,0.0393347,0.0268398,0,0,0,0.0377296,0.0177333,0.0375072,0.0367915,0,0,0.038919,0,0.0284814,0.0158528,0.0428,0.0494287,0.0189104,0.0273269,0.0280344,0.0373746,0.0500539,0.0414025,0.0465825,0.049987,0.0270147,0.0313017,0.0264115,0.0291177,0.0474371,0.0362712,0.0202284,0.00507676,0.0413334,0.0113843,0.0408262,0.0794591,0.0332873,0,0,0.0235956,0,0.0119278,0.00977036,0.0531591,0.061268,0.0328505,0.083608,0,0.0251406,0.0667882,0.0363303,0.0772097,0.043246,0.0108404,0.0266039,0.0385565,0.0583868,0.0200972,0.0058587,0.00298457,0.0232638,0.0392523,0,0,0,0,0,0,0,0,0,0.0378181,0,0
250,0.0382803,0.0264647,0,0,0,0.0377096,0.0176785,0.0374762,0.0358759,0,0,0.038928,0,0.0285603,0.0158661,0.0420109,0.0507823,0.0199291,0.0292765,0.0273349,0.0370675,0.0506234,0.0426835,0.0476224,0.0504602,0.0279736,0.0324102,0.027021,0.0296797,0.0481052,0.0361375,0.0202737,0.0050432,0.0425055,0.0112857,0.0414809,0.0784769,0.0324495,0,0,0.0233233,0,0.0118712,0.00968662,0.053178,0.0603296,0.032633,0.0837981,0.0325926,0.025021,0.0666633,0.0360503,0.0773796,0.0436264,0.0109357,0.0264644,0.0385946,0.0599783,0.0201919,0.00569413,0.0029293,0.023023,0.038159,0,0,0,0,0,0,0,0,0,0.0382851,0,0
251,0.0375431,0.0263931,0,0,0,0.0383524,0.0175581,0.0378205,0.0350605,0,0,0.0392206,0,0.0287109,0.0160326,0.0414391,0.0521406,0.0206944,0.0308493,0.0265561,0.0370722,0,0.0439309,0.0486996,0.051106,0.0282483,0.0333676,0.0272239,0.0298245,0.0494021,0.0362654,0.0203569,0.00512594,0.0435304,0.0111044,0.0419724,0.0775293,0.0322384,0,0,0.0228074,0,0.011663,0.00950912,0.0531424,0.0588288,0.032462,0.0837003,0.0323833,0.0251343,0.0666269,0.0362207,0.0776019,0.0439586,0.0109512,0.0263724,0.0383796,0.0613947,0.0203908,0.00549034,0.00275084,0.0230631,0.0374854,0,0,0,0,0,0,0,0,0,0.0390007,0,0
252,0.0405901,0.0278427,0,0,0,0.0356709,0.0170538,0.0356826,0.03916,0,0,0.0425957,0,0.0296811,0.0172904,0.0404774,0.0505108,0.0214923,0.0328935,0.0309682,0.0395631,0.0525984,0.044127,0.0495444,0.0525256,0.0285177,0.0337026,0.0271243,0.0287188,0.0460816,0.038834,0.0207269,0.00596846,0.0562502,0.00465758,0.0530051,0.0854344,0.0349262,0,0,0.0201146,0,0,0.0118661,0.0456427,0.0774653,0.032187,0.0954675,0.0367786,0.0263631,0.0720083,0,0.0857039,0.0537121,0.0154814,0.0301679,0.0498571,0.0833526,0.0170998,0.012751,0.00829293,0.0241888,0.0408404,0,0,0,0,0,0,0,0,0,0.0524746,0,0
253,0.0404985,0.0281133,0,0,0,0.0343558,0.0169209,0.0347804,0.039099,0,0,0.0429503,0,0.0298328,0.017421,0.0401231,0.0502953,0.0219095,0.0314109,0.0307916,0.0396234,0.0522107,0.0428915,0.0484499,0.0520912,0.0278209,0.0332036,0.0268323,0.028296,0.0452434,0.0390394,0.0208282,0.00608573,0.0570689,0.00441434,0.0536143,0.0850565,0.035067,0,0,0.0194758,0,0,0.0117934,0.0462614,0.075679,0.0323871,0.0958018,0.0370363,0.0271106,0.0720169,0,0.0864211,0.0540092,0.0156857,0.0298259,0.0493949,0.0845137,0.0174761,0.012562,0.00822013,0.024425,0.0408589,0,0,0,0,0,0,0,0,0,0.053989,0,0
