Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LBHD
186,0.0484319,0.0210824,0,0,0,0,0,0,0.0262604,0.0187394,0.0242398,0.0715235,0,0.0467949,0,0.0282601,0.0138247,0.0338262,0.0370703,0.0194522,0.0213965,0.0381507,0.0351941,0.0269945,0.0325068,0.0233802,0.0509315,0.0357762,0.0363736,0.030829,0.0178754,0.0161901,0.0389215,0.0206729,0.00467276,0.0155433,0.00500141,0.0275905,0.115046,0.0445441,0,0,0.027763,0,0.00834183,0.014675,0.0477846,0.0503045,0.0257438,0.0758812,0.0274152,0.0162516,0.0251639,0.0183105,0.032916,0.0235343,0.0310018,0.0137229,0.0228133,0.0319496,0.0126366,0.0278875,0.00715216,0.00569822,0.0166031,0.0477428,0,0,0,0,0,0,0,0,0
187,0.0489681,0.0212983,0,0,0,0,0,0,0.0257899,0.0187728,0.0242337,0.0718153,0,0.0472531,0,0.0282272,0.0139143,0.0330783,0.0370636,0.0199097,0.021875,0.0373344,0.0354289,0.0275485,0.0329779,0.0237567,0.0520167,0.0351537,0.0359717,0.0310256,0.0182266,0.0157179,0.0394423,0.0206139,0.00480402,0.0156432,0.00497784,0.0277448,0.114993,0.0448986,0,0,0.0281819,0,0.00838368,0.0147698,0.0480021,0.0505994,0.0257673,0.0763796,0.0274312,0.0165825,0.025224,0.0182754,0.0327437,0.0237871,0.0310248,0.0135115,0.0229346,0.0320988,0.0132232,0.0280296,0.00726373,0.00577556,0.0166561,0.0481686,0,0,0,0,0,0,0,0,0
188,0.0494107,0.0214841,0,0,0,0,0,0,0.0263754,0.0188074,0.0241337,0.0721186,0,0.0475565,0,0.0282052,0.0140281,0.0324283,0.0372085,0.0203949,0.0222145,0.0366064,0.0357271,0.0280418,0.0333547,0.0241042,0.0531299,0.0340743,0.0350431,0.0309796,0.018949,0.0155545,0.0398023,0.0205497,0.00482073,0.0155977,0.00496642,0.0278963,0.114994,0.0452206,0,0,0.0285108,0,0.00843077,0.0149165,0.0482278,0.0509385,0.0259097,0.0769224,0.0274119,0.0168476,0.0253465,0.0182962,0.0325724,0.0240559,0.0311539,0.0133295,0.0231341,0.0320941,0.0135572,0.0281745,0.00732082,0.00584554,0.0165575,0.0485272,0,0,0,0,0,0,0,0,0
189,0.0498226,0.0216075,0,0,0,0,0,0,0.0279973,0.0188629,0.0241066,0.0725131,0,0.0477203,0,0.0281443,0.0141757,0.0318527,0.0375255,0.0209081,0.0227394,0.0362282,0.0362794,0.0284199,0.0338689,0.0244175,0.0542458,0.0327821,0.0337778,0.0307419,0.0199485,0.0163346,0.0400774,0.0205424,0.00480412,0.0148988,0.00495781,0.0276624,0.115232,0.0455789,0,0,0.0286841,0,0.00845496,0.015121,0.0484101,0.0506677,0.0260673,0.0776444,0.0276441,0.0170095,0.0256933,0.0185465,0.0323274,0.0245676,0.0316502,0.013184,0.023397,0.0324609,0.0131562,0.02822,0.00737103,0.00590175,0.0163409,0.0489164,0,0,0,0,0,0,0,0,0
190,0.0501907,0.0216102,0,0,0,0,0,0,0.0303266,0.0189253,0.024268,0.072808,0,0.0477267,0,0.028063,0.014244,0.0313664,0.0379345,0.0213896,0.0232394,0.0360685,0.0365957,0.0286652,0.0341058,0.0247037,0.0553688,0.031357,0.0322664,0.0303811,0.0211127,0.0182083,0.0402832,0.0205325,0.00479775,0.0144011,0.00498082,0.0275734,0.115413,0.0458968,0,0,0.0286637,0,0.00845973,0.0151717,0.0485129,0.0504111,0.0261415,0.0780374,0.0280199,0.0170299,0.026087,0.0187279,0.0321605,0.0250668,0.0318842,0.013032,0.0235457,0.0328662,0.0132615,0.0281488,0.00739153,0.00590554,0.0161201,0.0492216,0,0,0,0,0,0,0,0,0
191,0.050492,0.0215325,0,0,0,0,0,0,0.0333459,0.018989,0.024681,0.0730097,0,0.0476589,0,0.0279789,0.0141661,0.0309928,0.038318,0.0219405,0.023265,0.0358286,0.0368815,0.028808,0.0341902,0.0249741,0.0564871,0.029651,0.030645,0.0299368,0.0222652,0.0209144,0.0403978,0.0205298,0.00480288,0.0142956,0.00501572,0.0277209,0.115367,0.046132,0,0,0.028598,0,0.00850465,0.0150831,0.0486387,0.0504979,0.0263597,0.0783731,0.0280743,0.0171151,0.0264327,0.0188471,0.032103,0.0254072,0.031814,0.0127981,0.0235162,0.0330347,0.0137963,0.0280595,0.00744047,0.00590455,0.0159553,0.0493999,0,0,0,0,0,0,0,0,0
192,0.0507714,0.0214136,0,0,0,0,0,0,0.0360536,0.0190851,0.0251555,0.0730999,0,0.0475861,0,0.0278895,0.0140103,0.0307497,0.0386623,0.0225412,0.0231211,0.0355216,0.0373088,0.0288716,0.0342325,0.0251807,0.0574171,0.0276439,0.0291096,0.0294768,0.0231915,0.0237383,0.0405341,0.0205193,0.00473596,0.0142046,0.00506562,0.0279816,0.115175,0.0463035,0,0,0.0285723,0,0.00857231,0.0149367,0.0488075,0.0507268,0.0266381,0.078727,0.0279468,0.0172717,0.0265861,0.01902,0.0320607,0.0256798,0.0320249,0.0126221,0.0233009,0.0332198,0.0140898,0.0280062,0.00748036,0.00591498,0.0158484,0.0495799,0,0,0,0,0,0,0,0,0
193,0.0510331,0.0212233,0,0,0,0,0,0,0.0380869,0.019171,0.0255951,0.0730726,0,0.0474946,0,0.0277963,0.0138584,0.0306466,0.0388138,0.023084,0.0230696,0.0353,0.0374686,0.0288501,0.0340949,0.0253144,0.058107,0.0271447,0.0277234,0.0290578,0.0237986,0.0263736,0.0406156,0.020501,0.00466167,0.0140159,0.00511366,0.028009,0.114828,0.0463962,0,0,0.0285364,0,0.00859527,0.0148134,0.0489328,0.050616,0.0268261,0.0790012,0.0279343,0.0173215,0.0267167,0.0192015,0.0319431,0.0258893,0.0320932,0.0125025,0.023434,0.0330453,0.0143615,0.0278643,0.00746784,0.00591267,0.0157502,0.049808,0,0,0,0,0,0,0,0,0
194,0.05135,0.021027,0,0,0,0,0,0,0.0387766,0.0191834,0.0258472,0.0729937,0,0.0474117,0,0.0277168,0.0137139,0.0305905,0.0386646,0.0236623,0.0233969,0.0350573,0.0375216,0.0287069,0.03366,0.0253374,0.0585726,0.0265676,0.0264985,0.0285954,0.0241246,0.0285736,0.0406105,0.0204514,0.00463506,0.0134803,0.00515642,0.0276891,0.114328,0.0465064,0,0,0.0285604,0,0.00860936,0.0148579,0.0490694,0.0500073,0.0269429,0.0791048,0.0279115,0.0174237,0.0269028,0.0194261,0.0318302,0.0261679,0.0316154,0.0123473,0.023453,0.032714,0.0142861,0.0277515,0.00740351,0.00591891,0.0159387,0.0500263,0,0,0,0,0,0,0,0,0
195,0.0516833,0.0208967,0,0,0,0,0,0,0.0391529,0.0191756,0.0262162,0.0727574,0,0.0473621,0,0.0276788,0.0136528,0.0305919,0.0382886,0.0241265,0.0240055,0.0347324,0.0377028,0.0284958,0.0330536,0.0250548,0.0587746,0.0255965,0.0253243,0.0280495,0.0242414,0.0300596,0.0406186,0.0204256,0.00470095,0.0131632,0.00516346,0.0276175,0.113653,0.0466663,0,0,0.0286695,0,0.0086122,0.0150153,0.0491588,0.0497406,0.0270573,0.0791234,0.0278289,0.0175774,0.027135,0.0196247,0.0318056,0.0262367,0.0314001,0.01224,0.0234723,0.0324626,0.0142102,0.0277095,0.00737235,0.00592131,0.0162741,0.0502622,0,0,0,0,0,0,0,0,0
196,0.0520345,0.0208272,0,0,0,0,0,0,0.0395364,0.0191838,0.0266259,0.0723796,0,0.0473534,0,0.0276701,0.0136189,0.0306038,0.037703,0.0245343,0.0246858,0.0343005,0.037982,0.0281634,0.0322087,0.024502,0.0586684,0.0243442,0.024039,0.0273228,0.0241445,0.0309283,0.0406685,0.0204539,0.00481317,0.0132484,0.00514331,0.0276395,0.112769,0.0468616,0,0,0.0288107,0,0.00861805,0.0151731,0.0491667,0.04951,0.0271188,0.078861,0.0277252,0.017728,0.0273497,0.0197566,0.0318988,0.0262844,0.0312311,0.0121291,0.0233113,0.0321619,0.0144582,0.0277215,0.00749023,0.00597037,0.0164852,0.0505338,0,0,0,0,0,0,0,0,0
197,0.0522956,0.0208204,0,0,0,0,0,0,0.0397412,0.0192164,0.026996,0.0719226,0,0.0473722,0,0.0276819,0.0136413,0.0306358,0.0371054,0.0248988,0.0251768,0.0337437,0.0383046,0.0276663,0.031133,0.0236671,0.0582782,0.0230088,0.0226368,0.0263423,0.0238519,0.0312947,0.0408086,0.0204678,0.00489252,0.0133532,0.00512181,0.0276498,0.111785,0.0470894,0,0,0.0290337,0,0.00859766,0.015264,0.049075,0.0492783,0.0270785,0.0785398,0.0275506,0.0178864,0.0272647,0.0198248,0.0320708,0.0263447,0.0310664,0.0120506,0.023319,0.0318094,0.0146296,0.0277906,0.00756824,0.0060243,0.0166505,0.0508302,0,0,0,0,0,0,0,0,0
198,0.0523431,0.0209487,0,0,0,0,0,0,0.0397763,0.0192443,0.0272957,0.0714169,0,0.047429,0,0.0277034,0.01377,0.0307027,0.0369454,0.0252507,0.0254828,0.0330596,0.0386237,0.0270131,0.0298393,0.0226005,0.0577154,0.0216602,0.0210615,0.0252057,0.0234242,0.0313552,0.0410042,0.0204843,0.00498786,0.0134122,0.00509484,0.0276713,0.110848,0.0473733,0,0,0.0293578,0,0.008551,0.0153604,0.0489054,0.0491522,0.0269938,0.0783201,0.0272425,0.0180718,0.026783,0.019817,0.0322602,0.0260685,0.0309524,0.0120195,0.0234174,0.0315215,0.0148122,0.0279059,0.00753496,0.00602676,0.016924,0.0511608,0,0,0,0,0,0,0,0,0
199,0.0525681,0.0211624,0,0,0,0,0,0,0.0399256,0.0192719,0.0276833,0.070921,0,0.0475774,0,0.0277319,0.0139329,0.0308325,0.0371012,0.02561,0.0256678,0.032331,0.0388483,0.0262478,0.0283458,0.0215516,0.0571347,0.0200657,0.0193445,0.0238818,0.0230051,0.0314329,0.0411679,0.020511,0.00506323,0.0134108,0.00508102,0.0278405,0.110094,0.0476534,0,0,0.0297205,0,0.00853015,0.0154623,0.0486824,0.0492404,0.0268795,0.0781982,0.0269928,0.0182798,0.0262758,0.0197054,0.0324788,0.0257983,0.0309679,0.0120887,0.0234185,0.0314689,0.0152329,0.0280721,0.00754225,0.00600729,0.0172409,0.0514895,0,0,0,0,0,0,0,0,0
200,0.0529154,0.0214597,0,0,0,0,0,0,0.0401858,0.0192584,0.0282008,0.0704087,0,0.0478705,0,0.0277575,0.0140787,0.0310542,0.0373253,0.0259749,0.0258077,0.0315614,0.0389205,0.025426,0.0268349,0.0207472,0.0566804,0.018295,0.0176645,0.0224249,0.0227345,0.031413,0.0413488,0.0205446,0.00514532,0.0130625,0.00507608,0.0280102,0.109258,0.0479261,0,0,0.0302068,0,0.00854962,0.0155476,0.0484767,0.0493608,0.0267644,0.0779983,0.0268907,0.0185078,0.0261201,0.0195506,0.032726,0.0258314,0.0312229,0.0122819,0.0236095,0.031586,0.0155704,0.0283619,0.00754881,0.00597716,0.0176346,0.0518359,0,0,0,0,0,0,0,0,0
201,0.0447317,0.0132609,0,0,0,0,0,0,0.0392351,0.0209714,0.0279166,0.0764004,0,0.0391215,0,0.0253318,0.0102794,0.0296516,0.0358126,0.0234786,0.0268457,0.0571179,0.0305351,0.0259488,0.0269564,0.0196756,0.0555033,0.0167782,0.016685,0.0209108,0.0218117,0.0293615,0.0322353,0.0194863,0.00313847,0.00951867,0.0078919,0.0246919,0.11611,0.0422651,0,0,0.0187036,0,0.00882035,0.00842699,0.0470085,0.0399753,0,0.0719507,0.0605219,0.00406498,0.0227503,0.0184178,0.0336535,0.0237206,0.0261623,0.0128952,0.0212735,0.0241502,0.00828812,0.0167646,0.00496484,0.00329703,0.0149948,0.0475401,0,0,0,0,0,0,0,0,0
202,0.0536386,0.0225828,0,0,0,0,0,0,0.0412887,0.0188295,0.029686,0.0687469,0,0.0487173,0,0.027821,0.0146577,0.0316386,0.0384221,0.0267694,0.0259664,0.029653,0.0392176,0.0238345,0.0246327,0.0206406,0.0567608,0.0143893,0.0146156,0.0195614,0.0232375,0.0326509,0.0421549,0.0204549,0.00543685,0.0134243,0.00503144,0.0280505,0.107032,0.0483268,0,0,0.0310017,0,0.00878345,0.0157884,0.0482442,0.0496725,0.0269573,0.0770628,0.0269027,0.0192149,0.0254566,0.0192829,0.033666,0.0252337,0.0307188,0.0122912,0.0234679,0.0310636,0.0171475,0.029081,0.00721964,0.0060674,0.0189447,0.0522877,0,0,0,0,0,0,0,0,0
203,0.0453299,0.0138206,0,0,0,0,0,0,0.0417324,0.0206174,0.0296591,0.0748414,0,0.0398078,0,0.0253792,0.0105461,0.0299607,0.0363447,0.0242895,0.026574,0.0553228,0.0308052,0.0247096,0.0257192,0.0204735,0.0561566,0.0130072,0.0139742,0.0184173,0.0229929,0.0323764,0.032955,0.0194,0.00322454,0.00976321,0.0079421,0.0248667,0.114069,0.0425868,0,0,0.0189402,0,0.00891352,0.00899991,0.0474571,0.0414784,0,0.071123,0.0591486,0.00473832,0.0217086,0.0186781,0.034805,0.0228968,0.0260552,0.0131194,0.0214654,0.0244082,0.0100262,0.0171384,0.00465529,0.00337501,0.0151811,0.0478101,0,0,0,0,0,0,0,0,0
204,0.0535711,0.0232738,0,0,0,0,0,0,0.0452108,0.0187582,0.0316642,0.0672459,0,0.049202,0,0.0278175,0.0148573,0.0320464,0.0387763,0.0273117,0.0252637,0.0285127,0.0392505,0.0228871,0.0241263,0.0221418,0.0577749,0.0108913,0.0118431,0.0172614,0.0249122,0.0361982,0.0424655,0.0204297,0.00548389,0.0144744,0.00506649,0.0282064,0.105268,0.0482954,0,0,0.0314527,0,0.00887163,0.0161483,0.0483723,0.0509468,0.0271762,0.0766199,0.0269555,0.0193319,0.0249194,0.0191434,0.0345784,0.0247246,0.0311381,0.0124155,0.0238364,0.0312992,0.020072,0.0291965,0.00731157,0.00604631,0.0199389,0.0521339,0,0,0,0,0,0,0,0,0
205,0.0529461,0.0231629,0,0,0,0,0,0,0.0479319,0.0189181,0.0337579,0.0665088,0,0.0489494,0,0.0277239,0.0147284,0.0322486,0.0405221,0.0271899,0.0247202,0.0284199,0.0386056,0.0225381,0.0242351,0.0225971,0.0581627,0.0095938,0.0106268,0.0166921,0.0259291,0.0387829,0.0421305,0.0204006,0.00553262,0.0151919,0.00517207,0.0285873,0.104793,0.0479069,0,0,0.0315956,0,0.00877747,0.0162018,0.0484537,0.0516311,0.0272054,0.0765755,0.026867,0.0189714,0.0247341,0.0191355,0.0349838,0.0244981,0.031498,0.012471,0.0240377,0.0314712,0.0216805,0.0289335,0.00760812,0.0059152,0.0199582,0.0517373,0,0,0,0,0,0,0,0,0
206,0.0525317,0.0231976,0,0,0,0,0,0,0.0497177,0.0190678,0.0353661,0.0660102,0,0.0487291,0,0.0276574,0.014632,0.0324048,0.0419041,0.0272007,0.0245024,0.0282306,0.0382407,0.0223986,0.0243912,0.0229379,0.0584865,0.00835177,0.00971718,0.0162311,0.0266968,0.0408166,0.0419116,0.0204223,0.00548888,0.0159947,0.00520408,0.0291436,0.104263,0.0475099,0,0,0.0316031,0,0.00874734,0.0162049,0.0485562,0.0524999,0.0272488,0.0767087,0.0269649,0.0188826,0.0245355,0.0191974,0.0353904,0.0243527,0.031903,0.0125355,0.0242923,0.031724,0.0232142,0.0287938,0.00771753,0.00584851,0.0200087,0.0514031,0,0,0,0,0,0,0,0,0
207,0.0442921,0.0139766,0,0,0,0,0,0,0.0478691,0.0209066,0.0337856,0.0725416,0,0.0393962,0,0.0251671,0.010681,0.0302333,0.0395367,0.0250763,0.0257594,0.0539468,0.0300859,0.024036,0.0258945,0.0224382,0.0576449,0.0077806,0.00952498,0.0153088,0.0258554,0.03824,0.0327588,0.0194128,0.00338883,0.0126356,0.00799238,0.0266972,0.111472,0.0413471,0,0,0.0192857,0,0.00894593,0.0091754,0.0484137,0.0457601,0,0.0712913,0.0579045,0.00505693,0.0207338,0.0195852,0.0367129,0.0220393,0.0282144,0.0134802,0.022755,0.0259701,0.0169465,0.0172933,0.00460129,0.00330536,0.0153112,0.0467293,0,0,0,0,0,0,0,0,0
208,0.0526209,0.0246691,0,0,0,0,0,0,0.0476383,0.0188956,0.0345934,0.0649245,0,0.0495021,0,0.0278368,0.0153331,0.0324186,0.0421244,0.0280634,0.0253283,0.0266677,0.0389232,0.0230013,0.024833,0.02361,0.0585009,0.00696066,0.00853878,0.0147242,0.026811,0.0394569,0.0427488,0.0205275,0.00574785,0.0177075,0.00496976,0.0304052,0.102206,0.0470367,0,0,0.0323628,0,0.00889105,0.0168096,0.0487496,0.0544398,0.0277353,0.0770744,0.0277969,0.0198706,0.0242127,0.0196966,0.0363059,0.0241932,0.0328036,0.0126636,0.0249372,0.0323234,0.0267859,0.0296418,0.00758682,0.00612198,0.0213164,0.0512922,0,0,0,0,0,0,0,0,0
209,0.0525039,0.0255059,0,0,0,0,0,0,0.0465563,0.0189691,0.0345296,0.0643228,0,0.0498885,0,0.0279846,0.0154943,0.0323237,0.0425463,0.0281845,0.0255227,0.0259633,0.0392773,0.0229795,0.0247221,0.0236477,0.0580662,0.00726931,0.00869666,0.0146935,0.0267049,0.0389196,0.0428879,0.0205527,0.00582709,0.0185943,0.00489932,0.0312126,0.101109,0.0470253,0,0,0.0332929,0,0.00884694,0.0174612,0.0488182,0.0554475,0.027864,0.0771066,0.0282057,0.0202487,0.0239943,0.0200239,0.0367925,0.0241222,0.0332763,0.0127903,0.0254063,0.0326515,0.0283917,0.0299225,0.00808683,0.00618297,0.0217386,0.0512946,0,0,0,0,0,0,0,0,0
210,0.0520903,0.0258221,0,0,0,0,0,0,0.0456035,0.0190995,0.0342963,0.0638797,0,0.0498595,0,0.0279661,0.0155696,0.0321478,0.0419334,0.028094,0.0255862,0.0256838,0.0389898,0.0230323,0.0246367,0.0236742,0.0578348,0.00784761,0.00899708,0.0148396,0.0266311,0.0385178,0.0428157,0.0205569,0.0058279,0.0196944,0.00489055,0.0322183,0.100287,0.0467033,0,0,0.0336059,0,0.00882619,0.017671,0.0488872,0.056489,0.0279787,0.0773954,0.0284989,0.0203807,0.0236021,0.0203549,0.0373052,0.0241188,0.0338859,0.0129898,0.0258198,0.0330565,0.0301785,0.0299227,0.0083772,0.00619912,0.0218015,0.05102,0,0,0,0,0,0,0,0,0
211,0.0515321,0.0258894,0,0,0,0,0,0,0.0448716,0.0191995,0.0341559,0.0634907,0,0.0496991,0,0.0278633,0.015634,0.0319546,0.0403829,0.0278393,0.0256731,0.0255607,0.038425,0.0231294,0.0246507,0.0236589,0.0578693,0.00854385,0.00942978,0.0152076,0.0265188,0.0383283,0.0426509,0.0205337,0.00580213,0.0210492,0.00489161,0.0334231,0.0995445,0.0461667,0,0,0.0336739,0,0.00881333,0.0177031,0.0489696,0.0575969,0.028136,0.0779021,0.0287193,0.0204831,0.0234671,0.0207174,0.0378542,0.0241475,0.0346067,0.0132718,0.026287,0.0334774,0.0322309,0.0298706,0.00848324,0.00618882,0.0217763,0.0506115,0,0,0,0,0,0,0,0,0
212,0.0508551,0.0259163,0,0,0,0,0,0,0.0440154,0.0192927,0.0339391,0.0631467,0,0.0495132,0,0.0277811,0.0156967,0.0318359,0.0398301,0.027442,0.0258397,0.0255311,0.0378127,0.023281,0.0246828,0.0236192,0.0580516,0.00932388,0.010009,0.0156143,0.0263406,0.0382517,0.042459,0.0205169,0.00573299,0.0225521,0.00488129,0.0346517,0.0989034,0.0455278,0,0,0.0336267,0,0.00874047,0.0177146,0.0490784,0.0585903,0.0283594,0.0786665,0.0288344,0.0205046,0.0236897,0.0211006,0.038364,0.0242904,0.0354367,0.0135796,0.026854,0.0339411,0.0343475,0.0296645,0.00844418,0.00624521,0.0217456,0.0500081,0,0,0,0,0,0,0,0,0
213,0.0500874,0.025881,0,0,0,0,0,0,0.0427524,0.0194355,0.0339332,0.0628937,0,0.0493731,0,0.0277121,0.015688,0.031812,0.0408858,0.0269675,0.0260207,0.0256387,0.0373329,0.0234789,0.024617,0.023595,0.0583924,0.0101245,0.0105771,0.0160268,0.0262075,0.0387485,0.0422012,0.0204794,0.00564723,0.024044,0.00488875,0.0356573,0.0984008,0.044789,0,0,0.0335144,0,0.00874119,0.0177514,0.0492043,0.0592307,0.028623,0.0795554,0.0288981,0.0204786,0.02376,0.0214928,0.038855,0.0246492,0.036358,0.0137735,0.0273772,0.0344199,0.0363776,0.0293495,0.00856397,0.00628878,0.0216492,0.0493065,0,0,0,0,0,0,0,0,0
214,0.0492239,0.0257508,0,0,0,0,0,0,0.0411601,0.0195793,0.0347736,0.0627599,0,0.0491562,0,0.027557,0.0156717,0.0318621,0.0422277,0.0265182,0.0260859,0.025805,0.0369262,0.0237731,0.0245624,0.0237099,0.0589019,0.0108419,0.0108598,0.0165906,0.0263176,0.0402626,0.0419041,0.0204176,0.00555537,0.0256581,0.00493982,0.0369824,0.0980091,0.0439471,0,0,0.0332874,0,0.00880664,0.0177489,0.0493298,0.0596796,0.0288841,0.0803206,0.0287965,0.0204815,0.0238122,0.0218962,0.0394245,0.0250592,0.0372874,0.0140803,0.0279295,0.0348994,0.0384193,0.0288341,0.00871735,0.00630155,0.0215018,0.0485391,0,0,0,0,0,0,0,0,0
215,0.0484108,0.0256504,0,0,0,0,0,0,0.039437,0.0196728,0.0359873,0.062707,0,0.0489238,0,0.0274134,0.0158085,0.0319381,0.0423619,0.0262803,0.0259982,0.025779,0.0363534,0.0242603,0.0250013,0.0239802,0.0594478,0.0113201,0.0106694,0.0172832,0.0266535,0.041779,0.0417792,0.0203856,0.00552122,0.0274341,0.00496385,0.0385045,0.0975999,0.0431191,0,0,0.0332254,0,0.00888242,0.0177564,0.0494358,0.0601971,0.029176,0.0810873,0.0286445,0.0205469,0.0239648,0.0223935,0.0399717,0.0255092,0.0381477,0.0145749,0.0284169,0.0352679,0.0407133,0.028389,0.00884704,0.00633805,0.0214087,0.0478313,0,0,0,0,0,0,0,0,0
216,0.0477125,0.0255831,0,0,0,0,0,0,0.0382931,0.0196651,0.0366451,0.0628103,0,0.0488346,0,0.0273396,0.0159769,0.0319628,0.0412218,0.0263725,0.0256945,0.0255601,0.0357961,0.0248119,0.0256578,0.0241542,0.0597891,0.0114444,0.0102113,0.0178571,0.0269196,0.0423462,0.041765,0.0203692,0.00555728,0.0294321,0.00489894,0.0402331,0.097331,0.0424205,0,0,0.0333778,0,0.00888754,0.0177693,0.049455,0.0607257,0.0294529,0.0819375,0.0285616,0.0206676,0.024226,0.0229908,0.0404983,0.0260618,0.0389188,0.0153118,0.0289265,0.03558,0.0433023,0.0281631,0.00890871,0.00640111,0.0213308,0.0472018,0,0,0,0,0,0,0,0,0
217,0.0470422,0.0255297,0,0,0,0,0,0,0.0385063,0.0195836,0.0362474,0.0629578,0,0.0488627,0,0.0273781,0.0162029,0.0317474,0.0398922,0.0266664,0.0252568,0.0253255,0.0354888,0.0254113,0.0263409,0.0243652,0.0598582,0.0113137,0.00999289,0.0181814,0.0269323,0.0417809,0.0418146,0.0203585,0.00561333,0.031447,0.00478026,0.0420371,0.0972478,0.041804,0,0,0.0335905,0,0.00891864,0.0178044,0.0493383,0.0611251,0.0296021,0.0831216,0.0282926,0.0209864,0.0244485,0.0234599,0.0411124,0.0267111,0.0400004,0.0161448,0.0295132,0.0361011,0.0457257,0.0280477,0.00899748,0.00648381,0.0212919,0.0466078,0,0,0,0,0,0,0,0,0
218,0.0463473,0.0254705,0,0,0,0,0,0,0.039934,0.0194852,0.0344861,0.0631394,0,0.0489157,0,0.0274222,0.016422,0.0311731,0.0383228,0.0271355,0.0246162,0.0250354,0.0353867,0.0260138,0.0268922,0.0247388,0.059804,0.0111033,0.0103165,0.0184006,0.026603,0.0402554,0.0419327,0.0203134,0.00570146,0.0336106,0.0046365,0.0437676,0.0973047,0.0412349,0,0,0.0336488,0,0.00901727,0.0178482,0.049079,0.0612526,0.029578,0.084275,0.0279354,0.0217795,0.0247844,0.0238287,0.0417865,0.0274346,0.0413336,0.016978,0.0299843,0.0366803,0.0481592,0.0278814,0.00905931,0.00657389,0.021262,0.0459933,0,0,0,0,0,0,0,0,0
