Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,IMUL_M,RTHIA,RASI,,x74
317,0.045642,0,0,0,0,0.0441008,0,0,0,0,0,0.0407914,0,0.0177666,0.021536,0,0,0.0148953,0,0,0.0089158,0.0498019,0.0370976,0.0152868,0.0104067,0.0471012,0.0250482,0.031828,0.0434896,0.0437292,0.025584,0.0328429,0.0373465,0.018637,0.0146913,0.0483238,0.0396109,0,0,0.0189826,0,0.0144581,0.0486898,0,0,0.031373,0,0,0.0349648,0.0393109,0.0484178,0.0212464,0.0180518,0.0495591,0.048932,0.0484315,0.0524736,0.027824,0.0626777,0.0423723,0.0461768,0.0720007,0.0519117,0.0335132,0.0376274,0.0202289,0.049514,0.0629871,0,0,0,0,0.0737116,0.0354183,0,0
318,0.0456279,0,0,0,0,0.0441526,0,0,0,0,0,0.0385299,0,0.0176547,0.0204744,0,0,0.0148252,0,0,0.00888173,0.0500972,0.0371912,0.0148096,0.0104005,0.0472167,0.024839,0.0325555,0.0446246,0.0441059,0.0246641,0.0329266,0.0373043,0.0185561,0.0140908,0.0514294,0.039716,0,0,0.0170006,0,0.0133393,0.0488238,0,0,0.0312871,0,0,0.0350126,0.0389919,0.0454352,0.0213904,0.0133286,0.0487904,0.0494646,0,0.0543604,0.0303111,0.0619606,0.0411806,0.0460661,0.0717019,0.0472273,0.0335234,0.0375593,0.0202153,0.0496748,0.0627947,0,0,0,0,0.0774836,0.0347327,0,0
319,0.0455414,0,0,0,0,0.0442034,0,0,0,0,0,0.0365846,0,0.0175582,0.0202051,0,0,0.0148198,0,0,0.00886822,0.0507899,0.0370532,0.014582,0.010311,0.04764,0.0248186,0.0328254,0.0456184,0.0447979,0.0242123,0.0327958,0.0371652,0.0184045,0.0134733,0.0546565,0.0397094,0,0,0.0165651,0,0.013441,0.0489462,0,0,0.0311729,0,0,0.0351143,0.0385937,0.045368,0.0215373,0.0130633,0.0484479,0.049928,0,0.0541258,0.0302235,0.0620146,0.0410111,0.046002,0.0713853,0.0459568,0.033471,0.0375305,0.0201649,0.0495593,0.0630968,0,0,0,0,0.0773055,0.0348642,0,0
320,0.0454602,0,0,0,0,0.04427,0,0,0,0,0,0.0340899,0,0.017858,0.0199706,0,0,0.0147583,0,0,0.00884351,0.0514319,0.037129,0.0145538,0.0102478,0.0479342,0.0247315,0.0330501,0.0464537,0.0453386,0.0238522,0.0327399,0.0370387,0.0181088,0.0127632,0.0585101,0.0397559,0,0,0.0162626,0,0.0135005,0.0490438,0,0,0.0310097,0,0,0.0351316,0.0382491,0.045292,0.0217055,0.0127274,0.0481724,0.0504488,0,0.053915,0.0302422,0.0618203,0.0409163,0.0459821,0.0712196,0.0448311,0.0334723,0.0374539,0.0201699,0.0493573,0.0634145,0,0,0,0,0.0771166,0.0351897,0,0
321,0.0454024,0,0,0,0,0.044346,0,0,0,0,0,0.0314914,0,0.0185823,0.0198171,0,0,0.0147189,0,0,0.00888759,0.0518782,0.0378185,0.0145635,0.0102703,0.0480329,0.0245358,0.0332116,0.0469674,0.0457488,0.023533,0.0326212,0.0368724,0.0178172,0.0121394,0.0636352,0.0398808,0,0,0.0160419,0,0.0135182,0.0491484,0,0,0.0309405,0,0,0.0350978,0.0379428,0.045104,0.0220188,0.0122365,0.0480482,0.0509411,0,0.0537618,0.0302188,0.06161,0.0408329,0.045945,0.0710818,0.0438106,0.033491,0.0373145,0.020263,0.0491504,0.0636123,0,0,0,0,0.0768888,0.0357453,0,0
322,0.0453545,0,0,0,0,0.0443538,0,0,0,0,0,0.0291851,0,0.0198347,0.0198018,0,0,0.0147554,0,0,0.00889691,0.0520686,0.0392802,0.0145828,0.0103345,0.0480842,0.0244156,0.0334575,0.0474606,0.0459251,0.0232113,0.0328749,0.0367737,0.0177661,0.0119045,0.0687069,0.0400481,0,0,0.0157443,0,0.0135455,0.0493185,0,0,0.030888,0,0,0.0350682,0.0376441,0.0448645,0.0223476,0.0117027,0.0478063,0.0514329,0,0.0536014,0.0301242,0.0614341,0.04076,0.0458836,0.0709109,0.0426955,0.0334799,0.0371264,0.0203324,0.0489454,0.0637458,0,0,0,0,0.0766581,0.0364591,0,0
323,0.0452785,0,0,0,0,0.0443111,0,0,0,0,0,0.0270752,0,0.0215436,0.020611,0,0,0.0149249,0,0,0.00897221,0.0523326,0.0411004,0.0148416,0.0105915,0.0487451,0.0245416,0.0331127,0.0476826,0.0463099,0.0231204,0.0335541,0.0368609,0.0182107,0.012294,0.0736542,0.0400088,0,0,0.0164172,0,0.014525,0.0493686,0,0,0.0308321,0,0,0.0350466,0.0378049,0.0472508,0.0223167,0.0157608,0.048242,0.0516474,0.0457023,0.0514428,0.0274482,0.062003,0.0416396,0.0458735,0.0707426,0.0450702,0.0334656,0.0369993,0.0202758,0.0485483,0.0642931,0,0,0,0,0.0725537,0.0379396,0,0
324,0.0452773,0,0,0,0,0.0442776,0,0,0,0,0,0.0262205,0,0.0229509,0.0206963,0,0,0.0149775,0,0,0.00910369,0.0522396,0.0426576,0.0149282,0.0108746,0.0489395,0.0243917,0.0332227,0.0480077,0.0463637,0.0228147,0.0340176,0.0367764,0.0187103,0.0129231,0.0787612,0.0401052,0,0,0.0158976,0,0.0144682,0.0494283,0,0,0.0307673,0,0,0.0350119,0.0375398,0.0469245,0.0225537,0.0152156,0.0481616,0.0519091,0.0452929,0.0512296,0.0273608,0.0618387,0.0414791,0.045806,0.0706444,0.0440086,0.0335147,0.0367997,0.0203478,0.0483997,0.0645086,0,0,0,0,0.0722889,0.0386622,0,0
325,0.0453277,0,0,0,0,0.0441747,0,0,0,0,0,0.0273852,0,0.0234182,0.0207615,0,0,0.0150023,0,0,0.00917275,0.0515433,0.0435486,0.0151198,0.0112538,0.0492182,0.0241896,0.0331847,0.0482063,0.046461,0.0227017,0.034081,0.036724,0.0190445,0.0132929,0.0824839,0.0401886,0,0,0.0155454,0,0.0145065,0.0494805,0,0,0.0306724,0,0,0.0349581,0.0372424,0.0466313,0.0227037,0.0147439,0.047881,0.0520089,0.0447859,0.0509077,0.0272654,0.0616646,0.0413322,0.0457896,0.0706831,0.0430715,0.0336124,0.0366907,0.0203955,0.0482714,0.0646601,0,0,0,0,0.0722055,0.0393166,0,0
326,0.0454008,0,0,0,0,0.0440385,0,0,0,0,0,0.0297689,0,0.0236747,0.0209005,0,0,0.0149773,0,0,0.00917022,0.0510754,0.0442859,0.0153986,0.0117366,0.0495554,0.0239277,0.0330907,0.0484417,0.0465132,0.022676,0.0340017,0.0368564,0.0194373,0.0136237,0.0849806,0.0403254,0,0,0.0153018,0,0.0146006,0.0494983,0,0,0.0305134,0,0,0.0348751,0.0370197,0.0463718,0.0226507,0.0143019,0.0475922,0.0520213,0.0442397,0.0510203,0.0272017,0.0615161,0.0411509,0.0457933,0.070594,0.0421627,0.0337835,0.0366495,0.0204749,0.0480509,0.0647153,0,0,0,0,0.0720455,0.0400041,0,0
327,0.0454655,0,0,0,0,0.0438828,0,0,0,0,0,0.0312455,0,0.0239378,0.0211144,0,0,0.0148623,0,0,0.00912897,0.0508116,0.0449447,0.0155974,0.0120502,0.0498318,0.0236872,0.033192,0.0488653,0.0464633,0.0226194,0.0340253,0.0371324,0.0201069,0.0141509,0.0868181,0.0404459,0,0,0.0150877,0,0.0146976,0.0495556,0,0,0.030302,0,0,0.0348265,0.0368316,0.0460494,0.0224249,0.0139647,0.0473767,0.0519638,0.0437663,0.0511306,0.0270991,0.0613742,0.0409374,0.0456658,0.0704354,0.0409675,0.0339591,0.0365795,0.0204972,0.0478089,0.064751,0,0,0,0,0.0718266,0.0405637,0,0
328,0.045523,0,0,0,0,0.0437037,0,0,0,0,0,0.0315275,0,0.0241159,0.0215324,0,0,0.0147664,0,0,0.00912622,0.0506906,0.0453105,0.0157902,0.0122944,0.0500574,0.0235121,0.0333346,0.0486059,0.0464315,0.0225574,0.0345829,0.0371489,0.0205365,0.0148037,0.0873624,0.0405566,0,0,0.0149566,0,0.0149107,0.0495773,0,0,0.0300464,0,0,0.0347713,0.0366845,0.0457796,0.022252,0.0137374,0.0471531,0.0518037,0.0434044,0.051115,0.0270172,0.0612132,0.0408147,0.0455602,0.070342,0.0396673,0.0341764,0.0365789,0.0205722,0.0475557,0.0649123,0,0,0,0,0.0715482,0.0409602,0,0
329,0.0455816,0,0,0,0,0.0435256,0,0,0,0,0,0.0311349,0,0.0241206,0.0223037,0,0,0.0147497,0,0,0.00916834,0.0508725,0.0450346,0.0159827,0.0123098,0.0502718,0.0233229,0.0334556,0.0483331,0.0463109,0.0226536,0.0343437,0.0369653,0.0208995,0.0156486,0.0865665,0.0407071,0,0,0.0149236,0,0.0151559,0.0495893,0,0,0.029737,0,0,0.0347311,0.0366157,0.0454437,0.0221526,0.0133931,0.0468116,0.0516479,0.0431631,0.0510396,0.0268809,0.061105,0.0406954,0.0455092,0.0701891,0.0381627,0.0343922,0.0364855,0.0206397,0.0473261,0.0650773,0,0,0,0,0.0712324,0.0413019,0,0
330,0.0456447,0,0,0,0,0.0433616,0,0,0,0,0,0.0305913,0,0.0239848,0.0230249,0,0,0.014776,0,0,0.00922205,0.0510575,0.0444021,0.016189,0.0122798,0.0504428,0.0231877,0.0336147,0.0478624,0.0460971,0.0227895,0.0343063,0.0367752,0.0211798,0.0163167,0.0849177,0.0408993,0,0,0.0150177,0,0.0153889,0.0495738,0,0,0.0295034,0,0,0.0347137,0.03669,0.0451675,0.0220414,0.0130913,0.0464977,0.0514989,0.0429259,0.0509959,0.0268518,0.0610592,0.0406215,0.0455344,0.0699708,0.0365119,0.0345739,0.0363863,0.020689,0.0471577,0.0651609,0,0,0,0,0.070827,0.0415308,0,0
331,0.0457202,0,0,0,0,0.0432329,0,0,0,0,0,0.0297944,0,0.0236919,0.0234827,0,0,0.014813,0,0,0.00924782,0.0509961,0.0436973,0.0163894,0.0122313,0.0505819,0.0230497,0.0338332,0.0478415,0.045786,0.0229374,0.0343415,0.0365229,0.0215046,0.0169771,0.0826555,0.0409388,0,0,0.0152398,0,0.0156767,0.049537,0,0,0.0293683,0,0,0.0347058,0.036829,0.0449036,0.0218773,0.0128468,0.0462233,0.0512939,0.042709,0.0510813,0.0269014,0.0610704,0.040527,0.0455737,0.0695767,0.0347377,0.0347637,0.0362986,0.0207404,0.0469719,0.065155,0,0,0,0,0.0702231,0.0418836,0,0
332,0.0457943,0,0,0,0,0.0431264,0,0,0,0,0,0.0287529,0,0.0234421,0.0239169,0,0,0.014736,0,0,0.0091937,0.0508308,0.0431311,0.0165814,0.0122606,0.0507236,0.0228657,0.0342289,0.0478643,0.0454902,0.0230467,0.0345038,0.0362783,0.0218995,0.0177239,0.0797482,0.0408801,0,0,0.0156508,0,0.016098,0.0494996,0,0,0.0292706,0,0,0.034645,0.0369609,0.0446154,0.0217123,0.0126619,0.0458106,0.0510588,0.0425029,0.0510047,0.02698,0.0608914,0.0403439,0.0455341,0.0693757,0.0329473,0.034959,0.0363055,0.0209161,0.0467944,0.0650449,0,0,0,0,0.0694909,0.0423676,0,0
333,0.0459037,0,0,0,0,0.043016,0,0,0,0,0,0.0278551,0,0.0231502,0.0244503,0,0,0.0146347,0,0,0.0091214,0.050729,0.0427245,0.0167866,0.0122702,0.0508819,0.0227709,0.0349043,0.0477099,0.0451353,0.0231006,0.0341741,0.0360362,0.0223587,0.0185866,0.0767484,0.0410066,0,0,0.0161468,0,0.0166335,0.049481,0,0,0.02921,0,0,0.0343963,0.0371643,0.0443383,0.0215172,0.0126582,0.0453718,0.0508203,0.0421911,0.050871,0.0270298,0.060537,0.0401593,0.0454229,0.0692393,0.0312432,0.0352391,0.0363096,0.0211602,0.0466628,0.0648766,0,0,0,0,0.0690725,0.0429202,0,0
334,0.0460209,0,0,0,0,0.0429018,0,0,0,0,0,0.0273301,0,0.022946,0.0248564,0,0,0.0146119,0,0,0.0091433,0.0507342,0.0424774,0.0170442,0.0122474,0.0510451,0.0227207,0.035208,0.0478226,0.0447396,0.0231991,0.0341039,0.0357393,0.02276,0.0193817,0.0743134,0.0411038,0,0,0.0167317,0,0.0172327,0.0494351,0,0,0.0291901,0,0,0.0341313,0.0373577,0.0439798,0.0213022,0.0127469,0.0450486,0.0506142,0.0418642,0.0507838,0.0271116,0.0602412,0.03997,0.0452522,0.0690365,0.0296632,0.0355249,0.0362232,0.0213251,0.0465387,0.0646296,0,0,0,0,0.0686125,0.0435723,0,0
335,0.0461306,0,0,0,0,0.0427502,0,0,0,0,0,0.0272004,0,0.0229064,0.0252971,0,0,0.0146439,0,0,0.00919562,0.0507887,0.0425461,0.0173222,0.0123827,0.0512524,0.022704,0.0355291,0.048097,0.0442454,0.0233087,0.0343195,0.03568,0.0231081,0.0200883,0.0727075,0.0410844,0,0,0.0173738,0,0.0178296,0.0493351,0,0,0.0291323,0,0,0.0339674,0.0376188,0.0438098,0.0210891,0.0128951,0.0447641,0.0504339,0.0415923,0.050675,0.0273135,0.0600232,0.039767,0.0451036,0.068719,0.0281609,0.0356495,0.0360616,0.0213447,0.0464483,0.0643686,0,0,0,0,0.0679945,0.0443245,0,0
336,0.0462189,0,0,0,0,0.0425562,0,0,0,0,0,0.0273716,0,0.0229908,0.0256001,0,0,0.0146973,0,0,0.00925709,0.0508879,0.0432642,0.0175239,0.0126974,0.051523,0.0227412,0.0359313,0.0484803,0.0436994,0.0234752,0.0343393,0.0358528,0.0234996,0.0207284,0.0717576,0.0411541,0,0,0.0180935,0,0.0183425,0.0492271,0,0,0.0289218,0,0,0.0338256,0.0378625,0.0437747,0.0208951,0.0130352,0.044527,0.0502914,0.0413873,0.050531,0.0275682,0.0598153,0.0395482,0.0449615,0.0685231,0.0267317,0.0358093,0.0359393,0.0213884,0.0463903,0.06416,0,0,0,0,0.0672639,0.0451818,0,0
337,0.0462896,0,0,0,0,0.0423568,0,0,0,0,0,0.0276208,0,0.0231545,0.0259489,0,0,0.0147328,0,0,0.00931957,0.0510562,0.0443128,0.0176456,0.0131856,0.0518277,0.0228193,0.0368382,0.0490764,0.0431407,0.0237628,0.0343332,0.0357272,0.0238514,0.02117,0.0717099,0.0412295,0,0,0.0189602,0,0.018848,0.0491058,0,0,0.0285151,0,0,0.0337036,0.038102,0.0436487,0.0207022,0.0133229,0.0443416,0.0501711,0.0411676,0.0504636,0.0278079,0.0595489,0.0393507,0.0448866,0.0686347,0.0251981,0.0360223,0.0359855,0.0215604,0.0463549,0.0639887,0,0,0,0,0.0664892,0.046012,0,0
338,0.046329,0,0,0,0,0.0421441,0,0,0,0,0,0.0278717,0,0.0235023,0.0263072,0,0,0.0147153,0,0,0.00937628,0.0512776,0.0445948,0.0178137,0.0135184,0.0521575,0.0229234,0.0374895,0.0495285,0.0426392,0.024123,0.034067,0.03564,0.0237957,0.0212641,0.0723497,0.0412602,0,0,0.0197609,0,0.0193842,0.0490412,0,0,0.0280166,0,0,0.0337272,0.0383261,0.0433201,0.0205162,0.0136398,0.0441516,0.050079,0.0409222,0.0504237,0.0279907,0.059295,0.039238,0.0447827,0.0685672,0.023887,0.0361784,0.0361982,0.0217319,0.0463029,0.0638679,0,0,0,0,0.0660186,0.0467863,0,0
339,0.0463711,0,0,0,0,0.0419468,0,0,0,0,0,0.0281082,0,0.0238101,0.0267077,0,0,0.014661,0,0,0.00941309,0.0514857,0.0454379,0.017996,0.0138203,0.0525199,0.0230217,0.0381874,0.0498253,0.0420532,0.0244391,0.033832,0.0359184,0.0236377,0.0213333,0.073276,0.0412249,0,0,0.0203723,0,0.0198431,0.0490083,0,0,0.0279484,0,0,0.0337043,0.0386188,0.043234,0.0203322,0.0138482,0.043987,0.0499837,0.0406917,0.0503348,0.0281931,0.0591566,0.0391809,0.0446946,0.0682505,0.022903,0.0362124,0.0360654,0.0216844,0.0462496,0.0637922,0,0,0,0,0.0658145,0.0474827,0,0
340,0.0463692,0,0,0,0,0.0417994,0,0,0,0,0,0.0282885,0,0.0240142,0.0272256,0,0,0.0146192,0,0,0.00949402,0.0517333,0.0463048,0.0182217,0.0140972,0.0528949,0.0230768,0.0389718,0.0501299,0.0413555,0.0248196,0.0337178,0.0361327,0.0235865,0.0216606,0.0743072,0.0412085,0,0,0.0207983,0,0.0202099,0.0489817,0,0,0.027489,0,0,0.0338186,0.0389807,0.0434796,0.0201443,0.0139824,0.0438148,0.0498742,0.0405153,0.0503471,0.0283986,0.0589725,0.0391217,0.0446295,0.0680155,0.0221428,0.0363108,0.0361994,0.0217436,0.0462222,0.0636564,0,0,0,0,0.0654178,0.048272,0,0
341,0.046365,0,0,0,0,0.041707,0,0,0,0,0,0.0284683,0,0.0243938,0.0276764,0,0,0.0145952,0,0,0.00953998,0.0519474,0.0466965,0.0184603,0.0146347,0.053258,0.0230419,0.0398397,0.0504693,0.0407329,0.0253051,0.0339173,0.0362939,0.023799,0.0219875,0.075279,0.0411305,0,0,0.0212809,0,0.0205267,0.0489432,0,0,0.0271162,0,0,0.0338748,0.0393587,0.0439505,0.0199659,0.0141889,0.0436649,0.049778,0.0404104,0.0505092,0.0286058,0.0588465,0.0390972,0.0446888,0.0677959,0.0214001,0.0363873,0.0362518,0.0217917,0.0461924,0.0634902,0,0,0,0,0.0649054,0.0489734,0,0
342,0.046387,0,0,0,0,0.0416866,0,0,0,0,0,0.0286565,0,0.024662,0.0280291,0,0,0.0145437,0,0,0.00956957,0.052115,0.0467949,0.0187,0.0152895,0.0536232,0.0229733,0.04058,0.0508951,0.0403199,0.025774,0.0342853,0.0364618,0.0242309,0.0225956,0.0761073,0.0409882,0,0,0.0217088,0,0.0208352,0.0489177,0,0,0.0270333,0,0,0.0338227,0.0397617,0.0442374,0.0198426,0.0144669,0.0435396,0.0496919,0.0403111,0.0505002,0.02876,0.0588571,0.0390535,0.0448085,0.0679024,0.0207936,0.0364066,0.0362129,0.0218614,0.0461748,0.0632334,0,0,0,0,0.0647349,0.0496359,0,0
343,0.0464429,0,0,0,0,0.0417402,0,0,0,0,0,0.0288345,0,0.0247418,0.0285317,0,0,0.014576,0,0,0.00962016,0.0523575,0.0470537,0.0189491,0.0158036,0.0540023,0.022949,0.041253,0.0514423,0.0399515,0.0261672,0.0347157,0.0366154,0.024764,0.0235467,0.0765184,0.0408092,0,0,0.02196,0,0.0211407,0.0488813,0,0,0.027249,0,0,0.0335589,0.040123,0.0444273,0.0197757,0.0147669,0.0433734,0.0495845,0.0402167,0.0503714,0.0288349,0.0590893,0.0390126,0.0447733,0.0679703,0.0203924,0.0363006,0.03586,0.0218126,0.0462242,0.0629263,0,0,0,0,0.0645285,0.050231,0,0
344,0.0464865,0,0,0,0,0.0418434,0,0,0,0,0,0.028813,0,0.0247043,0.0289375,0,0,0.0146853,0,0,0.00969755,0.0526923,0.0470693,0.0192104,0.016139,0.0544289,0.0229466,0.0419173,0.0520115,0.0394819,0.0266053,0.0351335,0.0367927,0.0252676,0.0244485,0.0765365,0.0407003,0,0,0.0223321,0,0.0214888,0.0488479,0,0,0.0277196,0,0,0.0331134,0.0404713,0.0447357,0.0196617,0.0150218,0.0433098,0.0494844,0.0401752,0.0502098,0.0288223,0.0590561,0.0390438,0.0446587,0.068002,0.0199748,0.0361827,0.0351921,0.0216213,0.0462628,0.0626028,0,0,0,0,0.0642539,0.0507785,0,0
345,0.0464772,0,0,0,0,0.0419156,0,0,0,0,0,0.0285069,0,0.0246997,0.0292457,0,0,0.0147842,0,0,0.00977485,0.053025,0.0466602,0.0194751,0.0163387,0.0548404,0.0229468,0.0425865,0.0525081,0.0390903,0.0270816,0.0353935,0.0374233,0.0257173,0.0251373,0.0759461,0.0405413,0,0,0.0229008,0,0.0218475,0.0488248,0,0,0.0277789,0,0,0.0330221,0.0409143,0.0452179,0.0194826,0.0152776,0.0431683,0.0494124,0.0402027,0.0501124,0.0288626,0.0588499,0.0391045,0.0446556,0.0679072,0.0195528,0.0361365,0.0351065,0.0216653,0.0463145,0.0623746,0,0,0,0,0.0638624,0.0512898,0,0
346,0.046463,0,0,0,0,0.0419615,0,0,0,0,0,0.0281109,0,0.0247836,0.0294499,0,0,0.0148507,0,0,0.00983059,0.053378,0.0461482,0.0197623,0.0165206,0.0551435,0.022966,0.0432752,0.0527725,0.0386976,0.0276379,0.0357085,0.0379141,0.026025,0.0256706,0.0746565,0.0405175,0,0,0.023469,0,0.0222127,0.0488163,0,0,0.0273624,0,0,0.0333437,0.0414477,0.0457135,0.0192836,0.0155737,0.0430533,0.0493522,0.0401994,0.05003,0.0289434,0.0585048,0.0391487,0.044718,0.0677087,0.0191515,0.036068,0.035636,0.0218936,0.0463571,0.0621649,0,0,0,0,0.063275,0.0517463,0,0
347,0.046416,0,0,0,0,0.0420067,0,0,0,0,0,0.0274938,0,0.024869,0.0296577,0,0,0.0148584,0,0,0.00989218,0.0537771,0.0455237,0.0199305,0.0165496,0.0553376,0.0230196,0.0439061,0.0531311,0.0384062,0.0282984,0.0359901,0.0383253,0.0261718,0.0258593,0.0726707,0.0404898,0,0,0.0240309,0,0.0225941,0.0488264,0,0,0.0270566,0,0,0.0335359,0.0420625,0.0460655,0.0191047,0.0158992,0.0429028,0.0492443,0.0401284,0.0498907,0.0289641,0.0583636,0.0392293,0.0448078,0.0674417,0.0186678,0.0359996,0.0359141,0.0219829,0.0463873,0.0618851,0,0,0,0,0.0628011,0.0521029,0,0
348,0.0463387,0,0,0,0,0.0420462,0,0,0,0,0,0.026725,0,0.0250662,0.0298381,0,0,0.0149375,0,0,0.0099546,0.0542466,0.0448888,0.0200599,0.0163361,0.0554663,0.0230436,0.0445235,0.0532697,0.0381186,0.0290247,0.0360981,0.0386694,0.0260189,0.0257805,0.069966,0.0402516,0,0,0.0245472,0,0.0229582,0.0487957,0,0,0.0270196,0,0,0.0335937,0.0427538,0.0462908,0.0189196,0.0163034,0.0427741,0.0491182,0.0400154,0.0496963,0.02897,0.0583338,0.0393334,0.0448425,0.067369,0.0181401,0.0359073,0.0359375,0.0220067,0.0464106,0.0616586,0,0,0,0,0.0625041,0.0523933,0,0
349,0.0462381,0,0,0,0,0.0421015,0,0,0,0,0,0.0259472,0,0.025341,0.0299698,0,0,0.0150675,0,0,0.0100281,0.0547394,0.0442897,0.0201209,0.0158827,0.0555574,0.0229101,0.0450659,0.0532727,0.0378212,0.0298485,0.0359946,0.0389435,0.025696,0.0256846,0.0664479,0.0400111,0,0,0.0249367,0,0.0233382,0.0487854,0,0,0.0272997,0,0,0.0334645,0.0435057,0.0465104,0.0187562,0.0166804,0.0426592,0.0490094,0.0398511,0.0495269,0.0290086,0.0584022,0.0394328,0.0448547,0.0674184,0.0177217,0.035786,0.0357054,0.0219937,0.0464465,0.0616116,0,0,0,0,0.0622232,0.0525667,0,0
350,0.0461798,0,0,0,0,0.0421167,0,0,0,0,0,0.0252473,0,0.0257752,0.0298704,0,0,0.0151551,0,0,0.0100623,0.055301,0.0437863,0.0200023,0.0151954,0.0555893,0.0227449,0.0455591,0.0532,0.0375942,0.030865,0.0357304,0.0391713,0.0253806,0.0257329,0.0620926,0.0398479,0,0,0.0255946,0,0.0237374,0.0488202,0,0,0.02781,0,0,0.0331852,0.0441457,0.0468061,0.0187671,0.017149,0.042635,0.0489026,0.0397172,0.049339,0.0290708,0.0586553,0.0396082,0.044957,0.0675611,0.01726,0.0356967,0.035105,0.0217538,0.0464411,0.0615436,0,0,0,0,0.0615697,0.0525292,0,0
351,0.0461308,0,0,0,0,0.0421071,0,0,0,0,0,0.0253518,0,0.0262258,0.029734,0,0,0.0151424,0,0,0.0101025,0.055788,0.0430717,0.0198346,0.014223,0.0555347,0.0226738,0.0459331,0.0530509,0.0374352,0.0321279,0.0355261,0.0393693,0.0251646,0.0260605,0.0566171,0.0397383,0,0,0.0261264,0,0.0240725,0.048843,0,0,0.0280568,0,0,0.0330647,0.0448846,0.0470775,0.0187556,0.0175728,0.0425536,0.0488695,0.039629,0.049182,0.029176,0.058721,0.0397955,0.0451738,0.0675219,0.0168777,0.0356562,0.0347899,0.0215746,0.0464065,0.0614132,0,0,0,0,0.0609247,0.0524008,0,0
352,0.046138,0,0,0,0,0.0421054,0,0,0,0,0,0.0266912,0,0.0266753,0.029486,0,0,0.0151211,0,0,0.0100865,0.0560735,0.0420875,0.0196783,0.0131092,0.0554151,0.0226375,0.0461813,0.0527168,0.0373814,0.0334521,0.0354454,0.039635,0.0250292,0.0266197,0.0501527,0.0397367,0,0,0.0266259,0,0.0243911,0.0488718,0,0,0.0281198,0,0,0.0330603,0.0456989,0.0472163,0.0186962,0.0179658,0.042396,0.0488218,0.0395584,0.0489794,0.0293755,0.0588149,0.0399961,0.0452888,0.0676888,0.0165595,0.0356589,0.0347344,0.0215976,0.0463872,0.0612146,0,0,0,0,0.0604718,0.0521832,0,0
353,0.0461616,0,0,0,0,0.0421463,0,0,0,0,0,0.0298038,0,0.0273507,0.0292767,0,0,0.0151238,0,0,0.0100692,0.0562068,0.0413647,0.0194644,0.0123186,0.0552316,0.0225311,0.0463364,0.0519682,0.0373733,0.0347764,0.0356689,0.0402069,0.0250618,0.0273936,0.0430504,0.0396649,0,0,0.0271127,0,0.0247073,0.0489172,0,0,0.0281807,0,0,0.0331617,0.0465572,0.0472411,0.0186386,0.0183111,0.0421512,0.0487713,0.0395526,0.0487181,0.0296473,0.0587654,0.0401821,0.0453092,0.067964,0.0163082,0.0356716,0.0347333,0.0216179,0.0463889,0.0610339,0,0,0,0,0.0601818,0.0517421,0,0
354,0.0461998,0,0,0,0,0.0421905,0,0,0,0,0,0.0341512,0,0.0280296,0.0290133,0,0,0.0151087,0,0,0.0100641,0.0562447,0.0404573,0.019227,0.0117283,0.0550088,0.0223428,0.0464359,0.0508337,0.0376537,0.0360947,0.0361228,0.0407445,0.02535,0.0283269,0.0357961,0.0396517,0,0,0.0276347,0,0.0249536,0.0489952,0,0,0.0282601,0,0,0.0332236,0.0473927,0.0472603,0.0186064,0.0186568,0.0419231,0.0486945,0.0395672,0.0484725,0.0299614,0.0589135,0.0403746,0.0454866,0.0680225,0.0159965,0.0356403,0.0347724,0.0216562,0.0464191,0.060801,0,0,0,0,0.0598382,0.0511827,0,0
355,0.0462409,0,0,0,0,0.0422179,0,0,0,0,0,0.0382729,0,0.0282809,0.0288886,0,0,0.0150575,0,0,0.0100275,0.0561978,0.0394174,0.0191022,0.0114797,0.0547836,0.0221409,0.0464814,0.0495135,0.0381964,0.0373201,0.0366503,0.0408501,0.0259158,0.0293232,0.0291618,0.0395762,0,0,0.0281982,0,0.0252088,0.0490788,0,0,0.0282841,0,0,0.0331645,0.0482161,0.0474262,0.0185524,0.0190448,0.0417234,0.0485462,0.039628,0.0482496,0.030373,0.0591986,0.0405009,0.0457405,0.0682221,0.0157084,0.0355931,0.0348364,0.0217535,0.0464868,0.0604534,0,0,0,0,0.0593093,0.0506797,0,0
