Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,
577,0.0447169,0,0,0,0,0.0436601,0,0,0,0,0,0,0.0283114,0,0.0163336,0.0273388,0,0,0.00471149,0,0,0.0399504,0.0446601,0.0367359,0.00960658,0.0145732,0.0426956,0.0228375,0.0269675,0.0405129,0.0429643,0.0274921,0.0351904,0.0392447,0.0224254,0.0175485,0.0683808,0.0468547,0,0.0199718,0.0297739,0,0.023974,0.0409845,0.0476921,0,0,0.03092,0,0,0.0366709,0.0444783,0.0392515,0.0260762,0.0189618,0.0459635,0.0545409,0.0403573,0.0652065,0.046885,0.0338074,0.0621955,0.0408651,0.0442346,0.067854,0.0160794,0.0327869,0.0367411,0.0195904,0.0467842,0.0683571,0,0,0,0
578,0.044644,0,0,0,0,0.0436338,0,0,0,0,0,0,0.0288961,0,0.0165079,0.0275083,0,0,0.00466384,0,0,0.0399934,0.0448899,0.0370955,0.00966359,0.0138779,0.0427961,0.0227157,0.026969,0.0401252,0.0429448,0.0278259,0.0357232,0.0398685,0.0232087,0.018489,0.0713394,0.0470191,0,0.020011,0.0298804,0,0.0238817,0.0413412,0.0478697,0,0,0.030074,0,0,0.0370209,0.0445665,0.0395285,0.0256562,0.0187851,0.0456872,0.0541955,0.04023,0.0649123,0.0469974,0.0338181,0.0620056,0.0408162,0.0441778,0.067628,0.0159991,0.0333882,0.0367104,0.0198382,0.0466835,0.0683189,0,0,0,0
579,0.0446608,0,0,0,0,0.043407,0,0,0,0,0,0,0.0295798,0,0.0163527,0.0275362,0,0,0.00458489,0,0,0.0400505,0.0450236,0.0371631,0.00972921,0.0152103,0.0429457,0.0227079,0.0268686,0.0409944,0.0431802,0.0275312,0.0356358,0.0397,0.0229478,0.0187406,0.0713438,0.0470262,0,0.0199873,0.0299497,0,0.0239261,0.0417287,0.0479936,0,0,0.0302116,0,0,0.0369865,0.0446483,0.0393086,0.0255427,0.0185617,0.0456647,0.0544297,0.0399718,0.0644489,0.0469883,0.0335661,0.0617663,0.0406696,0.0440925,0.0675063,0.015933,0.0333781,0.0366476,0.0197368,0.0465125,0.0686267,0,0,0,0
580,0.0446765,0,0,0,0,0.043168,0,0,0,0,0,0,0.0295615,0,0.0166237,0.027729,0,0,0.00453361,0,0,0.0400441,0.0448676,0.037063,0.00947829,0.0148278,0.0430438,0.0226643,0.0270503,0.0406194,0.0430631,0.0278705,0.0360612,0.0401422,0.0236666,0.0196903,0.0727199,0.0469112,0,0.0200098,0.0325122,0,0.0246414,0.0414725,0.0480004,0,0,0.0300708,0,0,0.0370961,0.0444799,0.0399964,0.0248344,0.0199858,0.0453841,0.0543782,0.0391985,0.0648752,0.0471072,0.0326893,0.0618853,0.0401228,0.0436826,0.0670589,0.0153755,0.0334746,0.0365952,0.0197722,0.0464606,0.0686106,0,0,0,0
581,0.0447277,0,0,0,0,0.0430843,0,0,0,0,0,0,0.029221,0,0.016658,0.0279504,0,0,0.00444365,0,0,0.0400834,0.0450029,0.0371023,0.00945409,0.0149448,0.0433299,0.0225946,0.027188,0.0407198,0.0430174,0.0280504,0.0361616,0.0401218,0.0241942,0.0202744,0.0723712,0.0468539,0,0.0199195,0.0312666,0,0.0245401,0.0418113,0.0479548,0,0,0.030145,0,0,0.0371407,0.0449394,0.0396348,0.0246919,0.0189812,0.0453072,0.0542729,0.0392425,0.0638947,0.0470052,0.0327132,0.0615712,0.039925,0.0437734,0.0672086,0.0157581,0.033534,0.0365126,0.0197461,0.0464216,0.0685549,0,0,0,0
582,0.0439407,0,0,0,0,0.0439829,0,0,0,0,0,0,0.035112,0,0.00767672,0.0290438,0,0,0.00514078,0,0,0.0405809,0.0447926,0.0348862,0.00884054,0.0161342,0.0453564,0.0227139,0.0285461,0.0439814,0.0428573,0.0261451,0.0369067,0.0409959,0.0264307,0.0206208,0.0815296,0.045499,0,0.019872,0.0340891,0,0.0276845,0.0421865,0.0502319,0,0,0.0311105,0,0,0.0329406,0.0450068,0.0407189,0.0245434,0.019039,0.0466468,0.0523836,0.03779,0.0646299,0.0479271,0.0310955,0.0612993,0.0380657,0.0431516,0.067987,0.015262,0.0351374,0.0344417,0.0200542,0.0466789,0.0680226,0,0,0,0
583,0.0447141,0,0,0,0,0.0431672,0,0,0,0,0,0,0.0291249,0,0.0159996,0.0284215,0,0,0.00453469,0,0,0.0402276,0.0448074,0.037432,0.00931487,0.0168902,0.0439491,0.0227442,0.0274338,0.0417465,0.042996,0.0276712,0.0359096,0.0392464,0.0243187,0.0209732,0.0697384,0.046658,0,0.0198562,0.0305328,0,0.0243214,0.0423718,0.0481513,0,0,0.0303696,0,0,0.037182,0.0454144,0.0397335,0.0245428,0.0182556,0.0454022,0.0546399,0.0388475,0.0629521,0.0469417,0.0322109,0.061133,0.0398483,0.0438441,0.0673465,0.0161621,0.0328949,0.0363494,0.0197499,0.0462982,0.0687878,0,0,0,0
584,0.0447568,0,0,0,0,0.0431447,0,0,0,0,0,0,0.0292293,0,0.0162545,0.0287096,0,0,0.00462245,0,0,0.0401623,0.0444414,0.0378256,0.00909561,0.0166197,0.0441587,0.0227992,0.0279104,0.0416018,0.0425518,0.0274526,0.0363822,0.0395779,0.0250283,0.0218617,0.0705463,0.046529,0,0.019812,0.0337761,0,0.0249803,0.0422093,0.0480317,0,0,0.0304631,0,0,0.0370973,0.0450883,0.0407256,0.0238787,0.0199662,0.0451136,0.0546592,0.0379958,0.0638018,0.0470281,0.0314809,0.0614955,0.0395459,0.0435176,0.0670608,0.0160707,0.0329494,0.0362946,0.019829,0.0462595,0.0685589,0,0,0,0
585,0.0447609,0,0,0,0,0.0430348,0,0,0,0,0,0,0.0295667,0,0.0166408,0.0289619,0,0,0.00470128,0,0,0.0400544,0.0444497,0.0386464,0.00912664,0.0164836,0.0449726,0.0228177,0.0284113,0.0414785,0.0421187,0.0273973,0.0367266,0.0398222,0.0256791,0.0225779,0.0716396,0.0464575,0,0.0196075,0.032485,0,0.0248311,0.0428499,0.0479009,0,0,0.0304868,0,0,0.0369421,0.0456359,0.0401481,0.0236212,0.018953,0.0450256,0.0545773,0.0382301,0.0628834,0.0470246,0.0318181,0.0612027,0.0395754,0.0436778,0.0671162,0.0160082,0.0330356,0.0361154,0.0199429,0.0463061,0.0682904,0,0,0,0
586,0.0447221,0,0,0,0,0.0428678,0,0,0,0,0,0,0.0298546,0,0.0170376,0.0291866,0,0,0.00472735,0,0,0.0400958,0.0443831,0.0395308,0.00912052,0.0166441,0.0460975,0.022884,0.0288705,0.0416289,0.0416218,0.027291,0.03689,0.0399266,0.0261234,0.0230186,0.0726942,0.0462506,0,0.0195827,0.0316371,0,0.0247343,0.0435027,0.0477908,0,0,0.030519,0,0,0.0368431,0.0460575,0.0400751,0.0233902,0.0184893,0.0448723,0.0546512,0.0382921,0.0622045,0.0470774,0.032004,0.0608652,0.0395437,0.0437848,0.0671675,0.0160191,0.0328841,0.0360013,0.0200412,0.0464006,0.0681061,0,0,0,0
587,0.0446663,0,0,0,0,0.0428671,0,0,0,0,0,0,0.0299666,0,0.0171485,0.0293844,0,0,0.00474968,0,0,0.0403168,0.0443335,0.0405192,0.0089984,0.0181546,0.0458994,0.023032,0.0293798,0.0426444,0.0412594,0.0268094,0.0367173,0.0396131,0.0259458,0.0231086,0.0725608,0.0460687,0,0.0196775,0.0319657,0,0.0248253,0.0440733,0.0477729,0,0,0.0305339,0,0,0.0368513,0.0461757,0.0402965,0.0231114,0.0184836,0.0449265,0.0548467,0.038042,0.0618937,0.0470307,0.0319153,0.0607814,0.0394137,0.0437376,0.0669994,0.0159247,0.0327881,0.0359337,0.0201099,0.0463977,0.0682294,0,0,0,0
588,0.0446701,0,0,0,0,0.0428472,0,0,0,0,0,0,0.0302317,0,0.0174378,0.0294371,0,0,0.00483056,0,0,0.0405052,0.0442866,0.0414875,0.00895985,0.0191518,0.0461162,0.0231528,0.0299934,0.0433523,0.0408447,0.0266324,0.0366067,0.0394238,0.025904,0.0232973,0.073533,0.0459598,0,0.0197446,0.0322708,0,0.0249339,0.0446514,0.0478547,0,0,0.0304794,0,0,0.0369204,0.046274,0.0404761,0.0227772,0.0184915,0.0449443,0.0550133,0.0377927,0.0616725,0.046998,0.0318619,0.06064,0.0393297,0.0436344,0.0669009,0.0158138,0.032877,0.0358934,0.0201314,0.0463754,0.0682476,0,0,0,0
589,0.0446981,0,0,0,0,0.0429198,0,0,0,0,0,0,0.0306251,0,0.0178333,0.029489,0,0,0.00483136,0,0,0.0406447,0.044283,0.0422957,0.00896899,0.0196167,0.0464032,0.0231474,0.0306593,0.0437788,0.0404525,0.0264706,0.0368586,0.0395914,0.0260579,0.0235633,0.0753421,0.0459946,0,0.019802,0.0325223,0,0.0251474,0.0451619,0.0480521,0,0,0.0302629,0,0,0.0369585,0.0464745,0.0405308,0.0223785,0.0185494,0.04482,0.0550604,0.0375905,0.0615248,0.046982,0.0318645,0.0605463,0.0392645,0.0435516,0.0666848,0.0157811,0.0331015,0.0358411,0.0201074,0.0463949,0.0680669,0,0,0,0
590,0.0450481,0,0,0,0,0.042784,0,0,0,0,0,0,0.0310239,0,0.0180472,0.0296307,0,0,0.00482735,0,0,0.0407428,0.0442796,0.0432362,0.00892334,0.0201767,0.0462815,0.0231537,0.0311995,0.0442062,0.0399587,0.0264203,0.0373427,0.0399841,0.0262329,0.0238984,0.076845,0.0461125,0,0.0198366,0.0327906,0,0.0254844,0.0457573,0.0478421,0,0,0.0313862,0,0,0.0361583,0.0467796,0.0402662,0.0220623,0.018646,0.0446385,0.055437,0.0373551,0.061224,0.0469977,0.0319487,0.060436,0.0391343,0.0434247,0.0664717,0.0157078,0.0322428,0.0356642,0.0195113,0.0463775,0.0680397,0,0,0,0
591,0.0447994,0,0,0,0,0.0429911,0,0,0,0,0,0,0.0313252,0,0.0180541,0.0298151,0,0,0.00491427,0,0,0.0407739,0.0443817,0.044031,0.00901266,0.0206204,0.0469952,0.0230471,0.0317442,0.0447382,0.0396283,0.0262587,0.0376743,0.0402927,0.0264572,0.0242632,0.0780762,0.0459172,0,0.0198273,0.0329517,0,0.0256773,0.0461931,0.0479121,0,0,0.0296253,0,0,0.0369327,0.047032,0.0401508,0.0217126,0.0187577,0.044578,0.0550672,0.0371955,0.0609647,0.047036,0.0320099,0.0602752,0.0390062,0.0433091,0.0662216,0.0156498,0.0332612,0.0358222,0.0200824,0.0465883,0.0678202,0,0,0,0
592,0.0448658,0,0,0,0,0.0430145,0,0,0,0,0,0,0.0314892,0,0.0182217,0.0300199,0,0,0.0049802,0,0,0.0406849,0.0445281,0.0443624,0.00907273,0.0213219,0.0475019,0.0229755,0.0323035,0.0452365,0.039322,0.0262056,0.037957,0.0406766,0.0269058,0.0248567,0.0790508,0.0458423,0,0.019757,0.0330614,0,0.02582,0.0466291,0.0479742,0,0,0.0293433,0,0,0.0369206,0.0473098,0.0401847,0.0213773,0.0188248,0.0444704,0.0550834,0.0370625,0.0607307,0.0470415,0.0320909,0.0601515,0.0388957,0.0431504,0.0660008,0.0156645,0.033404,0.0358786,0.0201492,0.04676,0.0677928,0,0,0,0
593,0.0451063,0,0,0,0,0.0430384,0,0,0,0,0,0,0.0288625,0,0.0246851,0.0295061,0,0,0.00568968,0,0,0.0407871,0.0453515,0.0458838,0.0105143,0.0249925,0.0483646,0.0235356,0.0329869,0.0484522,0.0405821,0.0237936,0.0387873,0.0408112,0.0264909,0.0251351,0.068506,0.0459086,0,0.0195403,0.031018,0,0.0244825,0.0471796,0.0473685,0,0,0.0291688,0,0,0.0367561,0.0476465,0.0409375,0.0196554,0.0198274,0.0440971,0.0543749,0.0359481,0.0595326,0.0463198,0.0316153,0.0607352,0.0400744,0.0438692,0.0661568,0.0154235,0.0333751,0.035405,0.0207127,0.0468649,0.0677496,0,0,0,0
594,0.0452343,0,0,0,0,0.0430344,0,0,0,0,0,0,0.0293504,0,0.0212262,0.0300981,0,0,0.00569358,0,0,0.0407889,0.0457397,0.0425809,0.0108313,0.0258797,0.0481952,0.0236426,0.0342479,0.0501469,0.0402961,0.0233359,0.0394679,0.0413365,0.0274969,0.0258261,0.0713366,0.0459466,0,0.019536,0.0313392,0,0.0245188,0.0477893,0.0472297,0,0,0.0288568,0,0,0.0365547,0.0482136,0.0414624,0.0189242,0.0199314,0.0441549,0.054232,0.0356767,0.0592595,0.0463615,0.0318439,0.0604409,0.0399407,0.0437134,0.0659167,0.0155001,0.0336204,0.0353473,0.0208724,0.0468834,0.067594,0,0,0,0
595,0.0451384,0,0,0,0,0.0430631,0,0,0,0,0,0,0.0316135,0,0.0183617,0.0307595,0,0,0.00501304,0,0,0.0406457,0.0451814,0.044633,0.00932569,0.0224431,0.0477349,0.0230542,0.0337039,0.0466078,0.0386774,0.0261709,0.0396684,0.0421242,0.0284483,0.026779,0.0802356,0.0457968,0,0.0197399,0.0338978,0,0.0260662,0.0476727,0.0478236,0,0,0.0286727,0,0,0.0364855,0.0483476,0.0408067,0.0201738,0.0190713,0.0442702,0.0551484,0.0367736,0.0602168,0.0469758,0.0325029,0.0595745,0.0385795,0.0428502,0.0655377,0.015794,0.0340083,0.0357145,0.0205442,0.0469933,0.0674293,0,0,0,0
596,0.045368,0,0,0,0,0.043007,0,0,0,0,0,0,0.0284093,0,0.0243681,0.0302839,0,0,0.00564044,0,0,0.0409415,0.0461254,0.0456968,0.0106321,0.0257482,0.0488794,0.0235676,0.034616,0.0499291,0.0398422,0.0238374,0.0401891,0.0423504,0.0278184,0.0265717,0.068115,0.0460036,0,0.0196029,0.0317038,0,0.0248932,0.0480509,0.0471185,0,0,0.028702,0,0,0.0362404,0.0488289,0.041371,0.0186397,0.0201822,0.0438817,0.0544996,0.0354967,0.0587163,0.0463093,0.0318771,0.0601927,0.039706,0.0435922,0.0657556,0.0154124,0.0337621,0.0351897,0.0212291,0.0470566,0.0673819,0,0,0,0
597,0.0452834,0,0,0,0,0.0427886,0,0,0,0,0,0,0.0307495,0,0.0187357,0.0312671,0,0,0.00484706,0,0,0.0407947,0.0455687,0.0438057,0.00934167,0.0225057,0.0479222,0.0230469,0.0345284,0.0472027,0.0381503,0.0265743,0.0401714,0.0428322,0.0289156,0.0271159,0.0777754,0.0460633,0,0.019749,0.0344791,0,0.0264665,0.047945,0.0477865,0,0,0.0285791,0,0,0.036134,0.04897,0.0418156,0.0196899,0.0193683,0.0440174,0.0552347,0.0365712,0.0596085,0.0468355,0.0324763,0.0594762,0.0383936,0.0427639,0.0653477,0.0159249,0.0340549,0.0356143,0.0208629,0.0469909,0.0673714,0,0,0,0
598,0.0476883,0,0,0,0,0.041421,0,0,0,0,0,0,0.0328944,0,0.0135926,0.0317478,0,0,0.00666703,0,0,0.0401189,0.0465969,0.0408848,0.0117546,0.0242189,0.0498827,0.0234063,0.0375857,0.0510812,0.038,0.0243562,0.0407919,0.0444918,0.0280333,0.0235505,0.0719933,0.0450291,0,0.0200841,0.0332207,0,0.0254104,0.0474475,0.0478787,0,0,0.0284276,0,0,0.0360447,0.0499618,0.0430811,0.0172944,0.0211061,0.0446747,0.0515745,0.0349099,0.0580227,0.0458588,0.0322203,0.0603937,0.039772,0.0435247,0.0654058,0.0151949,0.0346124,0.0355504,0.0213086,0.0457949,0.0672423,0,0,0,0
599,0.0455047,0,0,0,0,0.0425386,0,0,0,0,0,0,0.0287575,0,0.0185213,0.0319494,0,0,0.00441723,0,0,0.0406558,0.0457182,0.0419662,0.00945579,0.0221181,0.0477001,0.0231659,0.0351916,0.0475891,0.0377208,0.0273539,0.0399557,0.0433079,0.0285545,0.0268108,0.0728036,0.0460298,0,0.0195601,0.0354985,0,0.0269052,0.0479712,0.0478143,0,0,0.0283901,0,0,0.036029,0.0498385,0.0427374,0.0191131,0.0198163,0.043877,0.0551835,0.0363231,0.059176,0.0464453,0.0325777,0.0594666,0.0383439,0.0426918,0.0650806,0.016138,0.0341658,0.0357265,0.0208777,0.0467534,0.0673425,0,0,0,0
600,0.0455732,0,0,0,0,0.042495,0,0,0,0,0,0,0.0275245,0,0.0183811,0.032236,0,0,0.00421529,0,0,0.0406177,0.0457381,0.0409865,0.00946337,0.0215908,0.0477996,0.0232424,0.0355048,0.0476256,0.0373332,0.0279492,0.0398341,0.0434683,0.028365,0.0266601,0.0693136,0.0460758,0,0.0195033,0.0357365,0,0.0270749,0.0480943,0.0478697,0,0,0.028232,0,0,0.0359733,0.050422,0.0428027,0.0190034,0.0200443,0.0437297,0.0552657,0.036218,0.0587638,0.0464792,0.0326667,0.0593557,0.0382512,0.0426508,0.0650383,0.0162149,0.0342764,0.0356113,0.0211363,0.0467263,0.0672666,0,0,0,0
601,0.0457272,0,0,0,0,0.0424521,0,0,0,0,0,0,0.0265347,0,0.0184356,0.0324869,0,0,0.00399528,0,0,0.0405851,0.0457537,0.0396977,0.00947521,0.0208411,0.0475337,0.0232629,0.0359165,0.0475726,0.0369194,0.0285945,0.0398528,0.0436213,0.0282638,0.026738,0.0649279,0.0462178,0,0.0194817,0.0362342,0,0.0272954,0.0480179,0.0478953,0,0,0.0281652,0,0,0.0359177,0.0509111,0.0427157,0.0189023,0.0203329,0.0435405,0.0551699,0.036151,0.0583089,0.0466198,0.0328012,0.0593306,0.0382123,0.0426635,0.0649709,0.016283,0.0344689,0.0356129,0.021259,0.0466501,0.0671772,0,0,0,0
602,0.0459009,0,0,0,0,0.0424117,0,0,0,0,0,0,0.0261162,0,0.0183701,0.0326795,0,0,0.00387778,0,0,0.0405444,0.0457114,0.0384505,0.00946209,0.0199198,0.0473064,0.0232248,0.0363292,0.047457,0.0365804,0.0293339,0.0397981,0.0438503,0.0281543,0.0270321,0.0596396,0.0464234,0,0.0194706,0.0366484,0,0.0275196,0.0479607,0.0479156,0,0,0.0280394,0,0,0.0358501,0.0514118,0.0426404,0.0188846,0.0205886,0.0433669,0.0550872,0.0361044,0.0579408,0.0465537,0.0329953,0.0593378,0.0382116,0.042706,0.0650122,0.0164108,0.0344333,0.0355868,0.0213442,0.046585,0.0671205,0,0,0,0
603,0.0460505,0,0,0,0,0.0423692,0,0,0,0,0,0,0.0264031,0,0.0181852,0.0329089,0,0,0.00377088,0,0,0.0405673,0.0455643,0.0371255,0.00957845,0.0187615,0.0467944,0.0231344,0.0366675,0.0472575,0.0362312,0.0300722,0.0397092,0.0440668,0.0281828,0.0275399,0.0538862,0.046593,0,0.0194543,0.0370437,0,0.0277706,0.0478386,0.0478932,0,0,0.0278491,0,0,0.0358871,0.0520229,0.0426246,0.0188423,0.0208952,0.0431909,0.0549586,0.0360965,0.0576063,0.0464214,0.0332774,0.0594012,0.0382137,0.0427521,0.0651154,0.0166639,0.0343171,0.0355349,0.0214181,0.0466004,0.0669759,0,0,0,0
604,0.046168,0,0,0,0,0.0423277,0,0,0,0,0,0,0.0277049,0,0.0178659,0.0330678,0,0,0.00366746,0,0,0.0406405,0.0454295,0.036048,0.00968702,0.0175573,0.0462861,0.02304,0.0368972,0.0468479,0.0359137,0.0309081,0.0396603,0.0442498,0.0283655,0.0282625,0.0475295,0.0467013,0,0.0194426,0.0373657,0,0.0280315,0.0476459,0.0478921,0,0,0.0278271,0,0,0.035923,0.0526313,0.0426632,0.0188748,0.0212105,0.0430478,0.054869,0.0361036,0.0571613,0.0461885,0.0334748,0.0595156,0.0382633,0.042813,0.0651841,0.0170948,0.0344393,0.0354737,0.021456,0.0465902,0.066882,0,0,0,0
605,0.0463269,0,0,0,0,0.0422723,0,0,0,0,0,0,0.0299492,0,0.0176334,0.0331755,0,0,0.00351429,0,0,0.0406468,0.0453186,0.0348073,0.00991375,0.0163443,0.0458525,0.0229382,0.0370324,0.0462784,0.0357763,0.0317804,0.0396816,0.0444292,0.0285771,0.0290557,0.0410034,0.0467495,0,0.0193896,0.037915,0,0.0283049,0.0473728,0.047876,0,0,0.0278454,0,0,0.0358203,0.053251,0.0427223,0.0189165,0.0215061,0.0428547,0.0547486,0.0361023,0.056736,0.0459368,0.0337229,0.0596181,0.0383128,0.0429092,0.0651984,0.0174241,0.0348103,0.0354101,0.0214998,0.0465848,0.0667064,0,0,0,0
606,0.0464907,0,0,0,0,0.0421955,0,0,0,0,0,0,0.0327116,0,0.0165375,0.0332809,0,0,0.00335292,0,0,0.0405558,0.0452777,0.0334264,0.0101716,0.0152507,0.0453786,0.0228502,0.0371607,0.0457446,0.035751,0.0328954,0.0399412,0.0447028,0.0291793,0.0305414,0.0347042,0.0468131,0,0.0192822,0.0385012,0,0.0285929,0.0469972,0.0478316,0,0,0.0277803,0,0,0.0355875,0.0539569,0.0427547,0.0190267,0.021816,0.042692,0.0546149,0.0361148,0.0562475,0.0456216,0.0340385,0.0597339,0.0384001,0.0430255,0.0652491,0.0178078,0.035096,0.0353112,0.0215072,0.0465935,0.0665137,0,0,0,0
607,0.0466665,0,0,0,0,0.0421171,0,0,0,0,0,0,0.0366906,0,0.0176934,0.0333139,0,0,0.00312246,0,0,0.0404254,0.0448716,0.0323943,0.0106427,0.0143896,0.0448155,0.0227326,0.0369321,0.04455,0.0359741,0.0336054,0.0402754,0.0451179,0.0292747,0.0307904,0.0285813,0.0469629,0,0.0191761,0.0389904,0,0.0288821,0.0465866,0.0477043,0,0,0.0273874,0,0,0.0353067,0.0546173,0.0427952,0.0191791,0.0221682,0.042309,0.054352,0.036206,0.0558648,0.0452221,0.0344076,0.05984,0.0385061,0.0431183,0.0653567,0.0181675,0.0352635,0.0352124,0.0215162,0.0466114,0.0662041,0,0,0,0
608,0.0468113,0,0,0,0,0.0420477,0,0,0,0,0,0,0.040086,0,0.018244,0.0335245,0,0,0.00293935,0,0,0.0403991,0.0443444,0.0314876,0.0112685,0.0139675,0.0442601,0.0226371,0.0367055,0.0432875,0.0362918,0.0343067,0.0406444,0.0454644,0.0294801,0.0312419,0.023719,0.0471551,0,0.0191008,0.0397954,0,0.0292879,0.0461525,0.0476017,0,0,0.0268982,0,0,0.0351048,0.0554583,0.0428924,0.0193035,0.022526,0.0419199,0.0541243,0.036326,0.0554324,0.0449089,0.034917,0.0599779,0.038635,0.0432148,0.0654205,0.0185271,0.0353351,0.0350772,0.0215157,0.0466252,0.0659448,0,0,0,0
609,0.0469474,0,0,0,0,0.041986,0,0,0,0,0,0,0.0422369,0,0.0176041,0.0337488,0,0,0.00284252,0,0,0.0404207,0.0442122,0.0298855,0.0119289,0.0138811,0.0438749,0.0225378,0.036627,0.0425234,0.0367205,0.0352904,0.0411074,0.0457073,0.0303033,0.0328144,0.019354,0.047284,0,0.0190863,0.0407107,0,0.029622,0.045747,0.0475167,0,0,0.0264384,0,0,0.0349418,0.0562689,0.0429565,0.0194789,0.0228519,0.0416269,0.0538916,0.0364731,0.0551343,0.0446812,0.0353851,0.0602051,0.0387822,0.0433671,0.0655084,0.0187085,0.0354357,0.0349149,0.0214364,0.0465935,0.0658033,0,0,0,0
610,0.0470595,0,0,0,0,0.0419598,0,0,0,0,0,0,0.0445644,0,0.01741,0.0339232,0,0,0.00278645,0,0,0.0404872,0.0440159,0.0289397,0.0126433,0.0140881,0.0436548,0.0224386,0.0363003,0.0415274,0.0373639,0.0361503,0.0416412,0.0461312,0.0307662,0.0335294,0.0160526,0.0473648,0,0.0190998,0.0412407,0,0.0298591,0.0453537,0.0474257,0,0,0.02606,0,0,0.0348329,0.0570476,0.0429151,0.0196921,0.0231008,0.04136,0.0536939,0.0366698,0.0550114,0.0444821,0.0357665,0.0604532,0.0389582,0.0435841,0.0656861,0.018845,0.0355666,0.0346983,0.0212945,0.0466004,0.0656564,0,0,0,0
611,0.0471673,0,0,0,0,0.0419329,0,0,0,0,0,0,0.0459914,0,0.0198395,0.0342532,0,0,0.00274421,0,0,0.0405047,0.0432358,0.0282631,0.0137182,0.0150507,0.0432233,0.022305,0.0359434,0.0400342,0.0378743,0.0361194,0.042099,0.0465436,0.0306133,0.0325043,0.0147627,0.0474749,0,0.0190967,0.0416308,0,0.0300889,0.0451546,0.0473077,0,0,0.0257081,0,0,0.0347314,0.0578458,0.0429391,0.0198267,0.023317,0.0410202,0.0534055,0.0368071,0.0547083,0.0443617,0.0361643,0.0606373,0.0391349,0.0437633,0.0658453,0.019166,0.035758,0.0345306,0.0211617,0.0466228,0.0653356,0,0,0,0
612,0.0472499,0,0,0,0,0.0419256,0,0,0,0,0,0,0.0474332,0,0.0198237,0.0344098,0,0,0.00273016,0,0,0.0404488,0.0427375,0.0282473,0.0144784,0.0158128,0.0425592,0.0221089,0.035569,0.0390982,0.0385474,0.0366408,0.0427306,0.0472664,0.0309616,0.0326698,0.0139897,0.0474555,0,0.0190613,0.0420585,0,0.0303447,0.0449498,0.0471768,0,0,0.0254759,0,0,0.0345986,0.0585983,0.042956,0.020014,0.0234941,0.0407866,0.0532297,0.0369135,0.054283,0.0441909,0.0364433,0.0608579,0.0393643,0.0439254,0.0660075,0.0195351,0.0359767,0.0343769,0.0210248,0.0466036,0.0651306,0,0,0,0
613,0.0473479,0,0,0,0,0.0419051,0,0,0,0,0,0,0.0468532,0,0.0209168,0.0349037,0,0,0.00268,0,0,0.0403351,0.0421331,0.0266709,0.0153666,0.0172701,0.0422293,0.0218893,0.0356116,0.0384423,0.0388646,0.0366872,0.0433581,0.0474098,0.0317158,0.0336171,0.014152,0.0474184,0,0.0190029,0.0425402,0,0.0306391,0.0449036,0.0470361,0,0,0.0252187,0,0,0.0344876,0.0594746,0.0430764,0.0201115,0.0237372,0.0405487,0.0530364,0.0369679,0.0538013,0.0440979,0.0367673,0.0609493,0.0394625,0.0440134,0.0661307,0.0198949,0.0362606,0.0342306,0.0208637,0.0466161,0.0649842,0,0,0,0
614,0.0474019,0,0,0,0,0.0418778,0,0,0,0,0,0,0.0478447,0,0.0198141,0.0350832,0,0,0.00259688,0,0,0.04032,0.0418308,0.0274581,0.0158907,0.0182276,0.0420033,0.0216752,0.0352931,0.0378332,0.0394885,0.0371666,0.0441015,0.0481512,0.0323454,0.0341125,0.0144987,0.0474117,0,0.0190103,0.0428362,0,0.0308596,0.0447849,0.0469566,0,0,0.0249171,0,0,0.0343897,0.0601623,0.0430694,0.0203138,0.0238915,0.040335,0.0529613,0.0370001,0.0533754,0.0439719,0.0369267,0.0610243,0.0396108,0.0441859,0.0663447,0.0202227,0.0364385,0.0340526,0.0206565,0.0466417,0.0648823,0,0,0,0
615,0.0474394,0,0,0,0,0.0418882,0,0,0,0,0,0,0.0479069,0,0.0197125,0.035284,0,0,0.00255533,0,0,0.0403559,0.0415645,0.0278721,0.0163587,0.0195622,0.0415326,0.0215407,0.0352097,0.0373515,0.0397338,0.0373308,0.0446607,0.0484721,0.0328652,0.0345099,0.0157934,0.047473,0,0.0190525,0.0431263,0,0.0310017,0.0448117,0.0468677,0,0,0.0245416,0,0,0.0343654,0.0608168,0.043087,0.0204136,0.0239896,0.0401579,0.0527849,0.036943,0.0529142,0.0438796,0.0370765,0.0610724,0.0396845,0.0442511,0.0663677,0.0205595,0.0365684,0.033707,0.0203493,0.0466559,0.0647934,0,0,0,0
