Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,x74,RWRA,RTHII,,x76,x79
815,0.0439687,0,0,0,0,0.0434939,0,0,0,0,0,0,0.0332809,0,0.032063,0.0373828,0,0,0.0143942,0,0,0.049742,0.0395266,0.0306414,0.0239375,0.0193766,0.0261076,0.038737,0.0264328,0.0288473,0.0399998,0.0375651,0.0414917,0.0451289,0.0297401,0.0326056,0.0235983,0.0583113,0.0167288,0.0194229,0.0265564,0,0.0177531,0.0467269,0.0411904,0,0,0.0126094,0,0,0.0251231,0.0524787,0.041142,0.0257063,0.0139521,0.0300028,0.0456885,0,0.0641241,0.0298354,0.0617267,0.0407628,0.0465161,0.0710497,0.0160956,0.0502126,0.0194834,0.0535697,0.0656312,0,0,0,0,0.0229834,0.0495722,0,0,0
816,0.0439227,0,0,0,0,0.0436548,0,0,0,0,0,0,0.0341815,0,0.0311767,0.0367342,0,0,0.0141974,0,0,0.0500056,0.0404627,0.0293417,0.0255719,0.0206465,0.025951,0.0388984,0,0.0290022,0.0383084,0.0373736,0.0418407,0.0457496,0.030226,0.0330066,0.0223663,0.058525,0.0166735,0.0192205,0.0265248,0,0.0181147,0.0472855,0.0407678,0,0,0.0125272,0,0,0.0253264,0.0512815,0.0412947,0.0261865,0.0133707,0.0283988,0.0452071,0,0.0650558,0.0290923,0.0615049,0.0404516,0.0462583,0.0710102,0.0163775,0.0502798,0.0196455,0.0538963,0.0651973,0,0,0,0,0.0234544,0.0500185,0,0,0
817,0.0439035,0,0,0,0,0.0436537,0,0,0,0,0,0,0.0342332,0,0.0311474,0.0367499,0,0,0.0141719,0,0,0.0500062,0.0404266,0.0294022,0.0256817,0.0206544,0.0259732,0.0388626,0,0.0290495,0.0383256,0.0373488,0.0417587,0.0461717,0.0301667,0.0329295,0.0223149,0.0585147,0.0166453,0.0193055,0.0265347,0,0.0181475,0.0472707,0.0406923,0,0,0.0125022,0,0,0.0253286,0.051354,0.0412068,0.0262834,0.0133644,0.0284258,0.0451858,0,0.0650478,0.0290519,0.0614435,0.0404316,0.0462648,0.0709159,0.0163559,0.0502765,0.0196673,0.0538617,0.0651069,0,0,0,0,0.0234836,0.0499886,0,0,0
818,0.0439362,0,0,0,0,0.0434624,0,0,0,0,0,0,0.0333057,0,0.0320054,0.0374113,0,0,0.0144274,0,0,0.0497174,0.0394262,0.0306532,0.0241684,0.0194663,0.0261828,0.0386982,0.0264725,0.0289079,0.0398962,0.0374792,0.041076,0.0458398,0.0296495,0.0324414,0.0235259,0.0582754,0.0167856,0.0193903,0.026762,0,0.0177649,0.0465405,0.04111,0,0,0.0125748,0,0,0.0250865,0.0526472,0.0410734,0.0260066,0.0141038,0.0300569,0.0456359,0,0.0641194,0.0295751,0.0615984,0.0407159,0.0464804,0.0708446,0.0159179,0.0501792,0.019484,0.0534591,0.0656355,0,0,0,0,0.0230979,0.0494757,0,0,0
819,0.0444618,0,0,0,0,0.0432311,0,0,0,0,0,0,0.0342907,0,0.0318793,0.0355746,0,0,0.0145638,0,0,0.049648,0.0421632,0.0286631,0.0255919,0.0213704,0.0254571,0.0385703,0,0.0286662,0.0381971,0.0380499,0.0418404,0.0464697,0.0304453,0.0332694,0.0216011,0.0586175,0.0168746,0.019559,0.0332487,0,0.0175691,0.0502137,0.0406274,0,0,0.0129577,0,0,0.0251965,0.0471952,0.0451817,0.0290919,0.0113312,0.0271668,0.0450711,0,0,0.0301463,0.0590298,0.037179,0.0442856,0.0681763,0.014609,0.0504381,0.0199601,0.053852,0.0643557,0,0,0,0,0.0234695,0.0542042,0,0,0
820,0.04408,0,0,0,0,0.0433554,0,0,0,0,0,0,0.0332725,0,0.0320586,0.0373821,0,0,0.0144788,0,0,0.049716,0.0394539,0.0305983,0.0242556,0.0194942,0.0262062,0.0386311,0.0265232,0.0288526,0.0398424,0.0373931,0.040927,0.0458299,0.0296094,0.0323536,0.023587,0.0583427,0.0167515,0.0195158,0.0268323,0,0.0177398,0.0465357,0.041063,0,0,0.0125347,0,0,0.0251822,0.0526056,0.0410252,0.0261701,0.0141378,0.0302059,0.0456245,0,0.0640444,0.0296377,0.0614596,0.040735,0.04645,0.0709557,0.015855,0.0501594,0.0194931,0.0533777,0.0656252,0,0,0,0,0.0230831,0.0494766,0,0,0
821,0.0446205,0,0,0,0,0.0430767,0,0,0,0,0,0,0.033906,0,0.0328296,0.0364589,0,0,0.0153135,0,0,0.0493474,0.0425618,0.0300384,0.024728,0.0204724,0.0246617,0.037583,0.0287495,0.0287346,0.0397387,0.0383373,0.0410665,0.0455684,0.02962,0.0326141,0.022273,0.0592243,0.0174412,0.0199355,0.0366532,0,0.0184318,0.0537721,0.0407078,0,0,0.0128996,0,0,0.0250849,0.0462748,0.0482042,0.0313849,0.0104504,0.0275511,0.0454948,0,0,0.0323171,0.0559018,0.0337789,0.0415912,0.0654745,0.0176629,0.0504798,0.0197296,0.054047,0.0636817,0,0,0,0,0.0233153,0,0,0,0
822,0.0439614,0,0,0,0,0.0433206,0,0,0,0,0,0,0.0333023,0,0.0321022,0.0374329,0,0,0.0145843,0,0,0.04963,0.0395256,0.0306574,0.0241905,0.0194713,0.0263567,0.0387831,0.0264661,0.0287996,0.0399639,0.0375526,0.0410656,0.0456141,0.0295007,0.0322913,0.0235496,0.0582283,0.0168157,0.019184,0.0265679,0,0.0176883,0.0466455,0.0410961,0,0,0.0125642,0,0,0.0251255,0.0527591,0.0407191,0.0260768,0.0138248,0.0299185,0.0456389,0,0.0639401,0.0296676,0.0614321,0.0406325,0.0464191,0.0708958,0.0159446,0.0501613,0.0191541,0.0532924,0.0657389,0,0,0,0,0.0231229,0.0495188,0,0,0
823,0.0438908,0,0,0,0,0.0435231,0,0,0,0,0,0,0.0343367,0,0.031184,0.0368738,0,0,0.0142461,0,0,0.0498123,0.0405955,0.029433,0.0257394,0.0207458,0.0262739,0.0390168,0,0.0289058,0.0384334,0.0374985,0.0415366,0.0459337,0.0299441,0.0327687,0.0222051,0.058239,0.0166002,0.0188907,0.0263863,0,0.0180573,0.0474638,0.0407297,0,0,0.0123955,0,0,0.0252983,0.0516185,0.0408118,0.0263154,0.0129112,0.0278175,0.045271,0,0.0648528,0.0292184,0.0610063,0.0402175,0.0461273,0.0708236,0.0161913,0.050133,0.0192359,0.053659,0.0652392,0,0,0,0,0.0234215,0.0499824,0,0,0
824,0.0439179,0,0,0,0,0.0433761,0,0,0,0,0,0,0.0337793,0,0.0319648,0.0377643,0,0,0.0149364,0,0,0.0494404,0.0406587,0.0307182,0.0247489,0.0197824,0.025519,0.0378312,0.027507,0.0290499,0.0398551,0.0376149,0.0407227,0.0451827,0.0291899,0.0322161,0.0230368,0.0588792,0.0170055,0.0196145,0.0283958,0,0.0184984,0.0502435,0.0409818,0,0,0.012413,0,0,0.0252231,0.0509635,0.0426869,0.0279869,0.0114035,0.0287786,0.0455861,0,0.0677545,0.0307573,0.0583826,0.037514,0.0439361,0.0685846,0.0147088,0.0502383,0.0193267,0.0537316,0.0645128,0,0,0,0,0.0232569,0,0,0,0
825,0.0439974,0,0,0,0,0.0438659,0,0,0,0,0,0,0.0348088,0,0.0325402,0.0376234,0,0,0.0140519,0,0,0.0497594,0.0432185,0.0318276,0.0238313,0.0198982,0.0246083,0.0387707,0.0278324,0.0291599,0.0414999,0.0389735,0.0398364,0.0442732,0.0283438,0.0321466,0.0221439,0.0576809,0.016206,0.0189632,0.0239457,0,0.0176855,0,0.0413706,0,0,0.0116293,0,0,0.0248683,0.0487929,0.0431537,0.0325174,0.0118007,0.0271831,0.0467344,0,0.0675433,0.029491,0.0582947,0.0380045,0.0439969,0.0689713,0.0190811,0.0494273,0.0185049,0.0548464,0.0645298,0,0,0,0,0.0223128,0.0534171,0,0,0
826,0.0437851,0,0,0,0,0.0433126,0,0,0,0,0,0,0.0332116,0,0.032132,0.0373461,0,0,0.0148456,0,0,0.0493536,0.0395536,0.0305701,0.0241881,0.0195486,0.0263503,0.0387065,0.0266103,0.0287781,0.0398334,0.037463,0.0408109,0.0455899,0.0293608,0.0321875,0.0235839,0.0582154,0.0169183,0.0187643,0.0266555,0,0.0176465,0.046696,0.0416299,0,0,0.0125747,0,0,0.02507,0.0527957,0.0407103,0.0263477,0.0139086,0.0301076,0.0456372,0,0.0640115,0.029798,0.0614128,0.0406806,0.0463851,0.0707579,0.0158947,0.0501228,0.0190945,0.0531691,0.0655559,0,0,0,0,0.02312,0.0493861,0,0,0
827,0.0437312,0,0,0,0,0.0433123,0,0,0,0,0,0,0.0332164,0,0.0321039,0.0373637,0,0,0.0149158,0,0,0.049248,0.0395578,0.030589,0.0242232,0.019555,0.0263786,0.0387306,0.0266207,0.0287885,0.0398242,0.0374762,0.0407689,0.0456741,0.0293361,0.0321285,0.0235617,0.0581974,0.0169561,0.0186755,0.0266824,0,0.0176763,0.0467161,0.0417161,0,0,0.01261,0,0,0.0250434,0.0527968,0.0406566,0.0264171,0.0139251,0.0300336,0.0456517,0,0.0639999,0.0298497,0.0615627,0.0406419,0.0463808,0.0707021,0.0158802,0.050138,0.0191024,0.0531057,0.0656092,0,0,0,0,0.0231251,0.0493724,0,0,0
828,0.043852,0,0,0,0,0.0432855,0,0,0,0,0,0,0.033254,0,0.0320604,0.0373802,0,0,0.014598,0,0,0.049326,0.0395659,0.0305877,0.0242151,0.0195464,0.0264613,0.0385016,0.0265958,0.0287967,0.039847,0.0375315,0.0407324,0.0457112,0.0293168,0.0321174,0.0235071,0.0582089,0.0165575,0.0194658,0.0267223,0,0.0177083,0.0466865,0.0418066,0,0,0.0125152,0,0,0.0250869,0.0528135,0.040597,0.0264253,0.0138676,0.0297508,0.0456165,0,0.063946,0.0297718,0.0616127,0.0406131,0.0464135,0.0707022,0.0158701,0.0501534,0.0193146,0.0529971,0.0657162,0,0,0,0,0.0230737,0.0493596,0,0,0
829,0.0438269,0,0,0,0,0.0433508,0,0,0,0,0,0,0.033291,0,0.0320918,0.0373961,0,0,0.0151948,0,0,0.0493156,0.0395857,0.0306124,0.0242912,0.0195375,0.0265915,0.0389158,0.0265688,0.0288043,0.0398912,0.03757,0.0407141,0.0456479,0.0293053,0.0321645,0.0234656,0.0581151,0.0170817,0.0182898,0.026807,0,0.0176623,0.0466127,0.0418768,0,0,0.0125396,0,0,0.025066,0.052879,0.040604,0.0262829,0.0138736,0.0293615,0.0456344,0,0.0638798,0.0297877,0.0615806,0.040578,0.0464321,0.0707483,0.015809,0.0501284,0.0191498,0.0530038,0.0658213,0,0,0,0,0.0231643,0.0493265,0,0,0
830,0.0437979,0,0,0,0,0.0433031,0,0,0,0,0,0,0.0332785,0,0.0321178,0.0372919,0,0,0.0154411,0,0,0.0492462,0.0395558,0.0304714,0.024481,0.0195899,0.0265626,0.0389677,0.0266886,0.0287528,0.0397556,0.0375039,0.040778,0.0456045,0.0293483,0.0321913,0.0233919,0.0581913,0.0172651,0.0180606,0.0269205,0,0.0176419,0.0465057,0.0418618,0,0,0.0126016,0,0,0.0250773,0.0528281,0.0407371,0.0262193,0.0140331,0.0298137,0.0455647,0,0.0639978,0.0297364,0.0616423,0.0405387,0.0464276,0.070638,0.0157563,0.0501365,0.0190758,0.0529421,0.0657468,0,0,0,0,0.0232593,0.049327,0,0,0
831,0.0444313,0,0,0,0,0.0429847,0,0,0,0,0,0,0.0342933,0,0.0319056,0.0354112,0,0,0.0148828,0,0,0.0492354,0.0422429,0.0284865,0.0260084,0.0214924,0.025858,0.0384566,0,0.0285378,0.0381289,0.0381186,0.0417288,0.0462163,0.030153,0.0330089,0.0214169,0.0586136,0.0167248,0.0195223,0.0334247,0,0.0174633,0.0501813,0.0410801,0,0,0.0129191,0,0,0.0252063,0.0473323,0.0448978,0.0293883,0.011192,0.027138,0.044981,0,0,0.030493,0.0591798,0.0369823,0.0442584,0.0677673,0.0145577,0.0503948,0.019706,0.0532411,0.064486,0,0,0,0,0.0235483,0.0540715,0,0,0
832,0.0439803,0,0,0,0,0.0431044,0,0,0,0,0,0,0.0333734,0,0.032047,0.0372212,0,0,0.014751,0,0,0.0492229,0.0395437,0.0303936,0.0246165,0.0195922,0.0266604,0.0385403,0.0266173,0.0287121,0.0398143,0.0375176,0.0409064,0.0456313,0.0293121,0.0321402,0.0233291,0.0582809,0.0165785,0.0194419,0.0269589,0,0.0176705,0.0464643,0.0411879,0,0,0.0124837,0,0,0.0251184,0.0528527,0.040683,0.0263634,0.0140083,0.0298289,0.04557,0,0.0639669,0.0301336,0.0616553,0.040566,0.0464291,0.0705413,0.0157574,0.0500735,0.0192788,0.0526906,0.0658639,0,0,0,0,0.0231057,0.0493212,0,0,0
833,0.0440078,0,0,0,0,0.0431166,0,0,0,0,0,0,0.0334449,0,0.0321158,0.0372383,0,0,0.0147074,0,0,0.0492788,0.0396463,0.0304743,0.0244891,0.0195714,0.0267058,0.0385641,0.0265023,0.0287058,0.0399504,0.0376019,0.0408262,0.0455807,0.029264,0.0321132,0.0233836,0.0582023,0.0165415,0.0194264,0.0267999,0,0.017665,0.0465958,0.0410237,0,0,0.012431,0,0,0.0250527,0.0528989,0.0405542,0.0261672,0.0138334,0.0294702,0.0456267,0,0.0638825,0.0301777,0.0616245,0.0405746,0.0464147,0.0705865,0.0158647,0.050004,0.0192295,0.05266,0.0660054,0,0,0,0,0.0230309,0.0493305,0,0,0
834,0.0441393,0,0,0,0,0.0437106,0,0,0,0,0,0,0.0349492,0,0.0325518,0.0374456,0,0,0.0142609,0,0,0.0495099,0.043316,0.0317372,0.0242771,0.0199661,0.0249593,0.0387105,0.0278268,0.0290915,0.0415192,0.0390638,0.0398518,0.0442867,0.028234,0.0320489,0.0220452,0.0577357,0.0162244,0.0191153,0.0241945,0,0.0177104,0,0.0411493,0,0,0.0116019,0,0,0.0248783,0.0487552,0.0429679,0.0324738,0.0118951,0.0270686,0.0466035,0,0.0674565,0.029617,0.0587602,0.0379425,0.044044,0.0688375,0.0190589,0.0493831,0.0185875,0.0542983,0.0649089,0,0,0,0,0.0223853,0.0532725,0,0,0
835,0.0438442,0,0,0,0,0.0434003,0,0,0,0,0,0,0.0334489,0,0.0320739,0.0372541,0,0,0.0167718,0,0,0.0488531,0.0396699,0.0304588,0.0248932,0.0196032,0.0267035,0.0397103,0.0265247,0.0286864,0.0398962,0.0375817,0.0408961,0.0455565,0.0293207,0.0321377,0.0233412,0.0579908,0.0186994,0.015679,0.0269491,0,0.0175921,0.0465319,0.0413114,0,0,0.0127256,0,0,0.0248888,0.0527354,0.0406085,0.0261158,0.0140163,0.0298225,0.0457509,0,0.0639693,0.0300838,0.0616461,0.0405232,0.0464329,0.0705152,0.0158016,0.050018,0.0185048,0.0528974,0.0660293,0,0,0,0,0.023402,0.0492913,0,0,0
836,0.0439564,0,0,0,0,0.0435859,0,0,0,0,0,0,0.0339852,0,0.0322283,0.0361981,0,0,0.0171938,0,0,0.0489997,0.0415744,0.0298907,0.0258066,0.0205454,0.0259876,0.0396657,0.0283845,0.0285618,0.0392879,0.0379216,0.0413131,0.0456327,0.0294611,0.0322492,0.0225727,0.0584332,0.0193758,0.0150626,0.0349768,0,0.0181149,0.0497863,0.0406728,0,0,0.0127357,0,0,0.024944,0.0480796,0.0450718,0.0289546,0.0113601,0.0270933,0.0454735,0,0,0.0308574,0.0590404,0.0368169,0.0440271,0.0673703,0.0147586,0.0500905,0.0186189,0.0535044,0.0649639,0,0,0,0,0.0238416,0.0538954,0,0,0
837,0.0438367,0,0,0,0,0.0436517,0,0,0,0,0,0,0.0339815,0,0.0322092,0.0361063,0,0,0.0178411,0,0,0.0489005,0.0414737,0.0297819,0.025927,0.0205521,0.026026,0.0398862,0.0283813,0.028559,0.0392255,0.0379175,0.0413694,0.0456672,0.0294902,0.032236,0.0224895,0.0585222,0.0203525,0.0145313,0.0351122,0,0.0181728,0.0495613,0.0408022,0,0,0.0128344,0,0,0.0250994,0.0481436,0.0451769,0.029086,0.0116127,0.0270946,0.0454189,0,0,0.0308264,0.0590707,0.036926,0.0440665,0.0673133,0.0148287,0.0501983,0.0183505,0.0534659,0.0649613,0,0,0,0,0.0241093,0.0538099,0,0,0
838,0.0439236,0,0,0,0,0.0433997,0,0,0,0,0,0,0.0343621,0,0.0320409,0.035114,0,0,0.0183805,0,0,0.0486848,0.0413605,0.0284894,0.0257221,0.0209312,0.0259407,0.0396708,0.0288885,0.0284613,0.0385363,0.0378402,0.0417037,0.0460804,0.0299074,0.0325537,0.0213662,0.0589897,0.0228146,0.0147485,0.035295,0,0.0183075,0.0487747,0.0407887,0,0,0.013087,0,0,0.0257381,0.0479182,0.0454692,0.0295546,0.012699,0.0278887,0.0448719,0,0,0.0304002,0.0593633,0.0372348,0.0442487,0.0675972,0.0150034,0.0506416,0.0181211,0.0530842,0.0647037,0,0,0,0,0.0250545,0.0534271,0,0,0
839,0.0441511,0,0,0,0,0.0432084,0,0,0,0,0,0,0.0340223,0,0.0322796,0.0358855,0,0,0.0150259,0,0,0.0492543,0.0417228,0.0298234,0.0266421,0.0205467,0.0259017,0.0380265,0.0283865,0.028494,0.0393598,0.0380159,0.0410491,0.0456242,0.0293724,0.0321784,0.0224459,0.0589357,0.0169044,0.019242,0.0343128,0,0.0179685,0.0501078,0.0406684,0,0,0.0124845,0,0,0.0252171,0.047875,0.0446729,0.0290452,0.0110064,0.0280981,0.0452291,0,0,0.0309992,0.0586407,0.0368089,0.0440116,0.0675185,0.0145582,0.0501165,0.0196393,0.0530612,0.0648259,0,0,0,0,0.0235395,0.0539796,0,0,0
840,0.0438233,0,0,0,0,0.0435128,0,0,0,0,0,0,0.0344238,0,0.0312126,0.0361834,0,0,0.0172519,0,0,0.0489401,0.0407831,0.0290933,0.0284868,0.0208504,0.0266207,0.0400498,0,0.0286399,0.0385349,0.0376255,0.0414511,0.0459316,0.0297103,0.0325709,0.0219401,0.0583111,0.0192286,0.0148978,0.0267547,0,0.0179201,0.0472797,0.0405603,0,0,0.0126929,0,0,0.0251603,0.0513112,0.0407062,0.026204,0.0134907,0.0287545,0.0453029,0,0.0650231,0.0295079,0.0612332,0.0403876,0.046254,0.0705757,0.0162657,0.0500471,0.0187867,0.0529746,0.0654902,0,0,0,0,0.0238959,0.0496487,0,0,0
841,0.0438723,0,0,0,0,0.0433498,0,0,0,0,0,0,0.0335589,0,0.0321042,0.0369099,0,0,0.016961,0,0,0.0487403,0.0398772,0.0303478,0.0264454,0.0195869,0.0267556,0.039514,0.0263896,0.0285424,0.0401221,0.0377803,0.0409003,0.0454174,0.0291689,0.0321325,0.0230472,0.0581649,0.0187468,0.0157392,0.0266128,0,0.0176044,0.0468183,0.0411546,0,0,0.0127422,0,0,0.0249547,0.0526386,0.0404347,0.0257557,0.0138792,0.0302417,0.0458133,0,0.0640953,0.0301525,0.0615115,0.0406259,0.0464854,0.0705979,0.0160553,0.0499786,0.0187197,0.0526069,0.0660009,0,0,0,0,0.0234072,0.0492677,0,0,0
842,0.0440557,0,0,0,0,0.0432046,0,0,0,0,0,0,0.0336568,0,0.032065,0.0372076,0,0,0.0149308,0,0,0.0490783,0.0399347,0.0305002,0.0263646,0.0195079,0.0267306,0.0384849,0.0262522,0.028582,0.0403077,0.0378691,0.0407096,0.0452639,0.0290352,0.0321066,0.0229634,0.0581906,0.0166296,0.0192463,0.0263132,0,0.0175099,0.0472631,0.0415068,0,0,0.012443,0,0,0.0250885,0.052678,0.0404239,0.0256646,0.0135132,0.029943,0.0458432,0,0.0641249,0.0303082,0.0613622,0.0402716,0.0463133,0.0704826,0.0160641,0.0498777,0.0192596,0.0524983,0.0661306,0,0,0,0,0.0230216,0.04957,0,0,0
843,0.0451174,0,0,0,0,0.0435112,0,0,0,0,0,0,0.0340716,0,0.0334001,0.0387562,0,0,0.0143806,0,0,0.0491364,0.0450304,0.0308775,0,0.020375,0.0241931,0.0392501,0.0303914,0.0301027,0.0405893,0.0382216,0.0397024,0.04363,0.0281201,0.0319958,0.0216832,0.057419,0.0161346,0.0191437,0.03045,0,0.0172862,0,0.0407743,0,0,0.0123395,0,0,0.0247096,0.0442118,0.0470729,0.0343023,0.0107558,0.0225571,0.046183,0,0,0.0316472,0.0559831,0.0341486,0.0417461,0.0656272,0.0152336,0.049493,0.019152,0.0549467,0.063488,0,0,0,0,0.0226694,0.0580918,0,0,0
844,0.0439797,0,0,0,0,0.0431638,0,0,0,0,0,0,0.0337465,0,0.0319687,0.036851,0,0,0.0150937,0,0,0.0490771,0.0399347,0.0304241,0.0273786,0.0195358,0.0269296,0.038263,0.0262608,0.0285612,0.040217,0.0378654,0.0407755,0.0453165,0.0291141,0.0321423,0.0228482,0.058361,0.0167363,0.0194147,0.0266383,0,0.0176597,0.0467898,0.0415656,0,0,0.0125919,0,0,0.0252121,0.0525609,0.0403395,0.0259806,0.0139384,0.0301279,0.0455803,0,0.0640452,0.0302827,0.0615581,0.0405835,0.0465051,0.0707149,0.0159982,0.0500531,0.0194981,0.0523277,0.0661491,0,0,0,0,0.0232,0.0492514,0,0,0
845,0.0439198,0,0,0,0,0.0433167,0,0,0,0,0,0,0.0344284,0,0.0311406,0.0362193,0,0,0.014852,0,0,0.0494161,0.0408316,0.0292474,0.0294131,0.02076,0.0267303,0.0384526,0,0.0286788,0.0385934,0.0376555,0.0412458,0.0457606,0.029609,0.0325378,0.0220125,0.0585051,0.0166645,0.0191941,0.0267902,0,0.0180905,0.0473354,0.0410629,0,0,0.0124848,0,0,0.0254471,0.0512303,0.040654,0.0262321,0.0134519,0.028724,0.0450768,0,0.0650492,0.0296773,0.0612124,0.0402582,0.0462492,0.0707179,0.0161803,0.0501234,0.0197251,0.0526357,0.0656082,0,0,0,0,0.0235349,0.0496957,0,0,0
846,0.0447045,0,0,0,0,0.0430919,0,0,0,0,0,0,0.0326044,0,0.0325756,0.0387285,0,0,0.0152834,0,0,0.0490421,0.0412917,0.0292945,0,0.02013,0.0258393,0.0391829,0.029754,0.0299711,0.038163,0.0361056,0.0406981,0.044983,0.0291403,0.0318966,0.023146,0.0581727,0.017118,0.0181796,0.0338158,0,0.017695,0.0493887,0.0404748,0,0,0.0130901,0,0,0.0251046,0.0483506,0.0445838,0.0270678,0.0112552,0.0255192,0.0448266,0,0,0.0314909,0.0586646,0.0368751,0.0441722,0.0678244,0.0144989,0.050245,0.0198191,0.0533661,0.0644471,0,0,0,0,0.0237745,0.0538802,0,0,0
847,0.044822,0,0,0,0,0.0429909,0,0,0,0,0,0,0.0325258,0,0.0325796,0.0387817,0,0,0.014734,0,0,0.0491395,0.0412347,0.0292962,0,0.0201308,0.0258752,0.0388607,0.0297675,0.0300141,0.0381238,0.0359839,0.0407358,0.0450023,0.0291391,0.0318692,0.0232479,0.0582526,0.0165569,0.0193473,0.0341893,0,0.0177727,0.049223,0.0405053,0,0,0.0130393,0,0,0.0251299,0.0483809,0.0449066,0.0269954,0.0115551,0.0254821,0.0447816,0,0,0.0314325,0.0587166,0.0368527,0.0441279,0.0677053,0.0146699,0.050249,0.0199491,0.0532818,0.0646432,0,0,0,0,0.0237883,0.0538688,0,0,0
848,0.0441809,0,0,0,0,0.0432529,0,0,0,0,0,0,0.0340072,0,0.032286,0.0358378,0,0,0.0153706,0,0,0.0492454,0.0418523,0.0298502,0.0287037,0.0204596,0.0260723,0.0379899,0.0282386,0.0285331,0.0394828,0.0379075,0.040913,0.0454222,0.0291983,0.0321158,0.0224509,0.0588569,0.0172276,0.0187571,0.0348859,0,0.0182125,0.0501541,0.0410205,0,0,0.0125663,0,0,0.0252104,0.0478182,0.0450039,0.028842,0.011433,0.028095,0.0452701,0,0,0.0310222,0.0588809,0.0367347,0.0440414,0.0677127,0.0146749,0.0501687,0.0197184,0.0528425,0.0653385,0,0,0,0,0.023673,0.0539637,0,0,0
849,0.0444286,0,0,0,0,0.0433564,0,0,0,0,0,0,0.0322986,0,0.0318804,0.0398727,0,0,0.0146448,0,0,0.0493713,0.0396176,0.0299537,0,0.0194908,0.0263929,0.039223,0.0287528,0.0303386,0.0382571,0.0351666,0.0403181,0.0446982,0.0287522,0.0314082,0.0240305,0.0580339,0.016555,0.0186818,0.0272727,0,0.0182804,0.0462817,0.0405554,0,0,0.012571,0,0,0.0253489,0.0526869,0.0406683,0.024617,0.0136939,0.0269113,0.0449091,0,0.0645552,0.0304858,0.061267,0.0401496,0.0461338,0.0705443,0.0156743,0.0500795,0.0198282,0.0531926,0.0652588,0,0,0,0,0.023795,0.0496882,0,0,0
850,0.0444379,0,0,0,0,0.0433492,0,0,0,0,0,0,0.0323082,0,0.0318798,0.0398407,0,0,0.0144388,0,0,0.0493615,0.0396874,0.0300324,0,0.0194421,0.026406,0.0390649,0.028747,0.0303297,0.0383238,0.0353434,0.0402063,0.0446888,0.0287155,0.0314269,0.0240135,0.0580775,0.0163131,0.0192249,0.027054,0,0.0182212,0.0464286,0.0406544,0,0,0.0125183,0,0,0.0253303,0.0527587,0.0405703,0.0246396,0.01352,0.0269331,0.0449854,0,0.064497,0.0304826,0.0612069,0.0401469,0.0461819,0.0706887,0.0157528,0.0500497,0.0197837,0.0531871,0.0650777,0,0,0,0,0.0237191,0.0496839,0,0,0
851,0.0440263,0,0,0,0,0.0431348,0,0,0,0,0,0,0.033488,0,0.0321597,0.036869,0,0,0.0151501,0,0,0.0490535,0.0400388,0.0303841,0.0278151,0.0194214,0.0269616,0.0380905,0.0263369,0.0286271,0.0401772,0.0379583,0.0406073,0.0452626,0.0289681,0.0319761,0.0231503,0.0584756,0.016756,0.0195882,0.0267489,0,0.0176902,0.0468551,0.0417211,0,0,0.0124915,0,0,0.0251663,0.0527671,0.0403766,0.0259176,0.0138828,0.0302747,0.0457167,0,0.0641212,0.0301652,0.0615313,0.0404948,0.0465755,0.0708996,0.0158685,0.0500405,0.0194798,0.0522279,0.0661028,0,0,0,0,0.023149,0.0492431,0,0,0
852,0.044757,0,0,0,0,0.0430376,0,0,0,0,0,0,0.0331018,0,0.0314689,0.0394547,0,0,0.0144629,0,0,0.0491033,0.040589,0.0281879,0,0.0205597,0.0266052,0.0394592,0,0.0304099,0.037127,0.0357375,0.0407651,0.0451769,0.0293826,0.0322304,0.0221637,0.0578706,0.0161873,0.0193961,0.0257124,0,0.0175395,0.046914,0.0406556,0,0,0.0127755,0,0,0.0251846,0.0519984,0.0404957,0.0243752,0.0134386,0.0260147,0.0449533,0,0.0646429,0.0301283,0.0611655,0.0401443,0.046335,0.0708429,0.0166171,0.0500499,0.0198043,0.0531081,0.0648949,0,0,0,0,0.0236222,0.0499079,0,0,0
