Timestep,,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,LWRA,IMUL_M,x78,x81,x80
1407,0,0.0482052,0,0,0,0,0.039242,0,0,0,0,0,0.0280817,0,0.0269768,0.0352245,0,0,0.0146484,0,0,0.0525944,0,0.0370619,0,0.0105861,0.0478107,0.0298682,0.113174,0.0469072,0.0392197,0.0276688,0.0272061,0.0335102,0.0150413,0.0215228,0.0245359,0.0460895,0.0129976,0.0286753,0,0.0238301,0.0331237,0.0455639,0,0,0.0230564,0,0,0.0216483,0.0466073,0.0633301,0.0138683,0.0266997,0.042166,0.0500795,0.0422094,0.073956,0.0595521,0.0221381,0.0637413,0.04015,0.0458946,0.0775764,0.0688993,0.0383342,0.0134121,0.00702383,0.0419542,0.0660483,0,0,0,0,0.0333923,0,0,0,0
1408,0,0.0479561,0,0,0,0,0.0394571,0,0,0,0,0,0.0279927,0,0.027053,0.0351228,0,0,0.0145415,0,0,0.0525613,0,0.0370394,0,0.0105826,0.0480388,0.0299347,0.113172,0.0470987,0.0391298,0.0276289,0.0272927,0.0336253,0.0150152,0.0215228,0.0245481,0.0461505,0.0129625,0.029163,0,0.0242519,0.0326808,0.0456448,0,0,0.0230756,0,0,0.0216767,0.0468661,0.0640471,0.0138399,0.027621,0.0420429,0.050126,0.0416276,0.0731996,0.0594923,0.0217152,0.0634358,0.0398221,0.045736,0.0776675,0.0698029,0.0383174,0.0133789,0.00698618,0.0422003,0.0659575,0,0,0,0,0.0334216,0,0,0,0
1409,0,0.0477183,0,0,0,0,0.0396835,0,0,0,0,0,0.027921,0,0.0271068,0.0350577,0,0,0.0144527,0,0,0.0525558,0,0.0372342,0,0.0105483,0.0482514,0.0299664,0.113241,0.047309,0.0390295,0.0276692,0.0274019,0.0337234,0.0150424,0.0215825,0.0245404,0.0461851,0.0128915,0.029538,0,0.0245198,0.0321333,0.0457279,0,0,0.0230833,0,0,0.021793,0.0472368,0.0645606,0.0135422,0.0284624,0.0419879,0.050101,0.0410048,0.072342,0.0593636,0.021278,0.063188,0.0395653,0.0455331,0.077834,0.0704588,0.0382695,0.0133846,0.00690183,0.0423842,0.0659333,0,0,0,0,0.0334858,0,0,0,0
1410,0,0.0475024,0,0,0,0,0.0398557,0,0,0,0,0,0.0277334,0,0.0271216,0.0349467,0,0,0.0144052,0,0,0.052567,0,0.0376057,0,0.0104532,0.0484103,0.029995,0.113351,0.0475194,0.038926,0.0276835,0.0274266,0.0338343,0.015061,0.0217125,0.0244736,0.0462212,0.0128535,0.0298083,0,0.0245371,0.031785,0.0458151,0,0,0.0230659,0,0,0.0219184,0.0476327,0.0647021,0.0133651,0.0292809,0.041843,0.0500241,0.0403842,0.0715347,0.0592341,0.0208859,0.0629809,0.0394326,0.0454104,0.0780032,0.0707838,0.0382345,0.0133994,0.00685945,0.0425561,0.0658664,0,0,0,0,0.0335961,0,0,0,0
1411,0,0.0473288,0,0,0,0,0.0399734,0,0,0,0,0,0.0276037,0,0.0271714,0.0347901,0,0,0.0143575,0,0,0.0526202,0,0.0376224,0,0.0103188,0.0485745,0.0300598,0.113459,0.0476686,0.0388628,0.0277354,0.0273093,0.0339496,0.0150757,0.0218104,0.0244309,0.0463445,0.0128559,0.0301011,0,0.0245699,0.031585,0.0458815,0,0,0.0230484,0,0,0.0219841,0.0479643,0.0644659,0.0132968,0.0299695,0.0416937,0.0499543,0.039808,0.0707853,0.0590722,0.0205201,0.0628621,0.0394273,0.0453817,0.0781363,0.0706771,0.0382297,0.0133852,0.00681477,0.0427441,0.0657565,0,0,0,0,0.0336878,0,0,0,0
1412,0,0.0472484,0,0,0,0,0.0400417,0,0,0,0,0,0.0276295,0,0.0273639,0.0346106,0,0,0.0143106,0,0,0.0526392,0,0.037394,0,0.0101969,0.0488697,0.0300439,0.113493,0.0478052,0.0388154,0.0278553,0.0272274,0.0340178,0.015117,0.0218237,0.0243764,0.0463381,0.0127839,0.0301917,0,0.0245195,0.0314775,0.0460147,0,0,0.0230059,0,0,0.0220811,0.0483116,0.064358,0.0133452,0.0305918,0.0415428,0.0498258,0.0392394,0.070033,0.0587901,0.020223,0.0628335,0.0396887,0.0454685,0.0781907,0.0702663,0.0382243,0.0134656,0.00672755,0.0428707,0.0656611,0,0,0,0,0.0338434,0,0,0,0
1413,0,0.0470739,0,0,0,0,0.0402062,0,0,0,0,0,0.0277047,0,0.027343,0.0344093,0,0,0.014138,0,0,0.0526151,0,0.037339,0,0.0101538,0.0491385,0.0300548,0.113559,0.0480677,0.0387213,0.0281276,0.0273457,0.0341142,0.0151265,0.0218229,0.02438,0.0464575,0.0128196,0.0299449,0,0.0243409,0.0316676,0.046008,0,0,0.0230143,0,0,0.0221626,0.0484688,0.0641729,0.0133681,0.0310997,0.0410942,0.0497074,0.0388089,0.0694604,0.058595,0.0200138,0.0627707,0.039844,0.0455456,0.0782769,0.0691314,0.0382884,0.013588,0.00666846,0.0431597,0.065511,0,0,0,0,0.0339126,0,0,0,0
1414,0,0.046997,0,0,0,0,0.0402647,0,0,0,0,0,0.027718,0,0.0274058,0.0342197,0,0,0.0140582,0,0,0.0526444,0,0.0369295,0,0.0099621,0.0491833,0.0300626,0.113584,0.0483334,0.0387433,0.0282727,0.0273624,0.0341344,0.0150809,0.02188,0.0243381,0.0465442,0.0127813,0.0296309,0,0.0241087,0.0318227,0.0460367,0,0,0.0230012,0,0,0.0222002,0.0486189,0.063636,0.0132849,0.0315088,0.0408238,0.0494797,0.0382858,0.0687548,0.058275,0.0198129,0.0625181,0.0399734,0.0455343,0.078222,0.0675987,0.0383543,0.0137246,0.00668953,0.0433293,0.0654114,0,0,0,0,0.0340572,0,0,0,0
1415,0,0.0469322,0,0,0,0,0.0403689,0,0,0,0,0,0.0275906,0,0.0276837,0.033912,0,0,0.0139397,0,0,0.0527402,0,0.0366383,0,0.0098224,0.049251,0.0301033,0.113668,0.0485364,0.0387122,0.0283739,0.0273931,0.0341715,0.0151574,0.0221074,0.0243905,0.0466201,0.0128566,0.0290779,0,0.0238975,0.0320051,0.0459984,0,0,0.0230502,0,0,0.0222476,0.048659,0.062972,0.0131726,0.0317223,0.0405856,0.0492439,0.0378325,0.0681626,0.057949,0.0196032,0.062032,0.0399442,0.0453891,0.077944,0.0656515,0.0384879,0.0139105,0.00672563,0.0434866,0.0652914,0,0,0,0,0.0342362,0,0,0,0
1416,0,0.0468921,0,0,0,0,0.0405147,0,0,0,0,0,0.0273928,0,0.0283436,0.0336191,0,0,0.0139101,0,0,0.0528279,0,0.0364679,0,0.00980231,0.0493411,0.0300982,0.113857,0.0486592,0.0385784,0.0284766,0.0274644,0.0342012,0.0153079,0.0224237,0.0245057,0.0467145,0.0129044,0.0284409,0,0.0237002,0.032322,0.045936,0,0,0.023072,0,0,0.0222538,0.0487106,0.062414,0.0131485,0.0317475,0.040323,0.0490173,0.0374807,0.067712,0.0575038,0.0193872,0.0614404,0.0398739,0.0451396,0.0774334,0.0635514,0.0386523,0.0141262,0.00676049,0.0436238,0.0652388,0,0,0,0,0.0343842,0,0,0,0
1417,0,0.0471918,0,0,0,0,0.0403867,0,0,0,0,0,0.0276694,0,0.0283019,0.0331784,0,0,0.0132606,0,0,0.0531004,0,0.0364382,0,0.00943499,0.0504622,0.0308915,0.11399,0.0489045,0.0387189,0.029153,0.0272225,0.0338676,0.0153093,0.0228312,0.0244032,0.0467936,0.0122448,0.0335903,0,0.0192426,0.0336163,0.0452814,0,0,0.02414,0,0,0.0215817,0.0481914,0.0602694,0.0119212,0.0310436,0.039637,0.0481045,0.0369621,0.0651827,0.0550505,0.0195684,0.0608267,0.0434985,0.0452573,0.0747976,0.0725617,0.0385452,0.0147294,0.00602469,0.043569,0.0653317,0,0,0,0,0.0349147,0,0,0,0
1418,0,0.0471771,0,0,0,0,0.0404197,0,0,0,0,0,0.0276747,0,0.0280979,0.0330036,0,0,0.0132089,0,0,0.0531312,0,0.036325,0,0.00933442,0.0505181,0.0308306,0.11412,0.0490707,0.0386522,0.0291585,0.0272321,0.033926,0.0153621,0.0229118,0.0243854,0.0468667,0.012228,0.0323969,0,0.0192837,0.0340891,0.0452574,0,0,0.0241313,0,0,0.0215842,0.0483224,0.0598265,0.0120426,0.0310886,0.0392618,0.047846,0.0366358,0.0649013,0.0548772,0.0194619,0.0604272,0.0432389,0.0450313,0.0743672,0.0698509,0.0386954,0.0149234,0.00614681,0.0437066,0.0652911,0,0,0,0,0.0349997,0,0,0,0
1419,0,0.0471519,0,0,0,0,0.0404487,0,0,0,0,0,0.0276477,0,0.0280021,0.0328482,0,0,0.0131755,0,0,0.0531572,0,0.0361232,0,0.00925585,0.0505019,0.0307269,0.114273,0.0492473,0.0386517,0.0291536,0.0273075,0.0339793,0.0154219,0.022938,0.0243691,0.0470112,0.0121994,0.0315387,0,0.0193311,0.0345776,0.0452324,0,0,0.0242315,0,0,0.0216431,0.0484953,0.0593758,0.0122025,0.0310412,0.0389196,0.0475985,0.0362157,0.0646282,0.054636,0.0194637,0.0601291,0.043022,0.0448775,0.0740096,0.0673676,0.0389077,0.0151022,0.00628541,0.0438571,0.0652243,0,0,0,0,0.0350768,0,0,0,0
1420,0,0.0471054,0,0,0,0,0.0404735,0,0,0,0,0,0.0277147,0,0.028028,0.0326916,0,0,0.0131731,0,0,0.0531435,0,0.0361209,0,0.00925204,0.0504664,0.0306579,0.114416,0.0493602,0.0386697,0.0292004,0.0274081,0.0340873,0.0154563,0.0229735,0.0242926,0.0472142,0.0121855,0.0309274,0,0.0194075,0.035012,0.0452178,0,0,0.0244173,0,0,0.0216872,0.0487031,0.0589336,0.0123126,0.0307801,0.0386827,0.0474092,0.0359816,0.0644934,0.0543559,0.0196033,0.0598945,0.0429278,0.0447826,0.0736785,0.0652583,0.0391851,0.0152811,0.00638396,0.0439544,0.065158,0,0,0,0,0.035112,0,0,0,0
1421,0,0.0470962,0,0,0,0,0.0405224,0,0,0,0,0,0.0278679,0,0.0282454,0.0325112,0,0,0.0131457,0,0,0.0531008,0,0.0361642,0,0.00927637,0.0504281,0.0305663,0.114541,0.0494143,0.0386329,0.029312,0.027446,0.0341297,0.0154642,0.0230145,0.0241617,0.0473406,0.0121615,0.030429,0,0.0196331,0.0353871,0.0452088,0,0,0.0245161,0,0,0.0217027,0.048895,0.0586031,0.0124154,0.0302511,0.0383549,0.04727,0.0358532,0.0644384,0.0540805,0.0196691,0.0597927,0.042875,0.0447286,0.0733982,0.0637127,0.0394236,0.0154833,0.00647914,0.0440468,0.065061,0,0,0,0,0.0351536,0,0,0,0
1422,0,0.0471071,0,0,0,0,0.0405958,0,0,0,0,0,0.0280226,0,0.0282326,0.0323546,0,0,0.0131307,0,0,0.05308,0,0.0361056,0,0.00924161,0.0503314,0.0304378,0.114635,0.0495363,0.0385633,0.0294409,0.0274355,0.0341606,0.01551,0.0231057,0.0239958,0.0474199,0.0121324,0.0300884,0,0.0197205,0.0357451,0.0452287,0,0,0.0245732,0,0,0.0216371,0.0491318,0.0581601,0.0125616,0.029629,0.0379602,0.0470541,0.0357609,0.0644048,0.0538731,0.0197598,0.0598353,0.0428981,0.0447262,0.0732327,0.0625113,0.0395094,0.0156828,0.00666628,0.0441717,0.0649253,0,0,0,0,0.0351998,0,0,0,0
1423,0,0.0471328,0,0,0,0,0.040653,0,0,0,0,0,0.0281762,0,0.0280926,0.032244,0,0,0.0131898,0,0,0.0529776,0,0.035962,0,0.00914307,0.0502808,0.0302716,0.114691,0.0497015,0.0385282,0.0295968,0.0274415,0.0341944,0.0156351,0.0233056,0.0237997,0.0475953,0.0121863,0.0298158,0,0.0196551,0.0362127,0.0452633,0,0,0.0246195,0,0,0.0215419,0.0494197,0.0574912,0.0127773,0.029023,0.0375744,0.0468303,0.0355772,0.0641114,0.0535837,0.0198075,0.059963,0.0429449,0.0446895,0.0731069,0.0613324,0.0395873,0.0158701,0.0068261,0.0443077,0.0648094,0,0,0,0,0.0352748,0,0,0,0
1424,0,0.0471799,0,0,0,0,0.0406899,0,0,0,0,0,0.0284279,0,0.0279919,0.0322862,0,0,0.0131892,0,0,0.0528488,0,0.0358849,0,0.00903269,0.0501574,0.0301236,0.114688,0.0498827,0.0385861,0.0298386,0.0275051,0.034242,0.0157637,0.0235821,0.0234377,0.0477034,0.0122815,0.0296689,0,0.0195901,0.0367439,0.0452709,0,0,0.0246309,0,0,0.021525,0.0497109,0.0565573,0.0128624,0.0282683,0.0372568,0.0467177,0.0352958,0.0636229,0.0532957,0.0198912,0.059954,0.0429112,0.0446267,0.0730214,0.0600005,0.0396374,0.0161222,0.00694779,0.0444444,0.0646792,0,0,0,0,0.0353969,0,0,0,0
1425,0,0.0471992,0,0,0,0,0.0407651,0,0,0,0,0,0.028718,0,0.0280664,0.0322342,0,0,0.0132283,0,0,0.0527518,0,0.035821,0,0.00895922,0.0501277,0.0299813,0.11467,0.0500172,0.038596,0.0300597,0.0276345,0.0343107,0.0158807,0.0238333,0.0231244,0.0478277,0.0123656,0.0297584,0,0.0200148,0.0373395,0.0452867,0,0,0.02468,0,0,0.0215722,0.0499035,0.0555296,0.012986,0.0276171,0.0369632,0.0465393,0.0350672,0.0629498,0.0529449,0.0199415,0.0597788,0.0426599,0.0442991,0.0726918,0.0578528,0.039742,0.0163254,0.0070408,0.04468,0.0644961,0,0,0,0,0.0354614,0,0,0,0
1426,0,0.0471705,0,0,0,0,0.0408663,0,0,0,0,0,0.0290152,0,0.0282336,0.0321254,0,0,0.0132556,0,0,0.0527648,0,0.0356311,0,0.00892264,0.0501756,0.0298635,0.114757,0.0501445,0.0385824,0.0303238,0.0277454,0.0344572,0.0158968,0.0239351,0.0228837,0.0478861,0.0124197,0.029469,0,0.0209134,0.0379568,0.045314,0,0,0.0246789,0,0,0.0215837,0.0500411,0.0544471,0.0131072,0.0270495,0.0367033,0.0463568,0.0348288,0.0625134,0.0525709,0.0199918,0.0594476,0.0423213,0.0436344,0.0721401,0.0553606,0.0398475,0.016483,0.00711138,0.0449406,0.0642591,0,0,0,0,0.0355195,0,0,0,0
1427,0,0.0471789,0,0,0,0,0.0409599,0,0,0,0,0,0.0292625,0,0.0283567,0.0319838,0,0,0.0133632,0,0,0.0527994,0,0.0354558,0,0.00877372,0.0501785,0.0297555,0.114896,0.0502532,0.0385595,0.0306004,0.0278053,0.0346211,0.0159919,0.0242117,0.022686,0.0480898,0.0124828,0.0289751,0,0.0219499,0.0385619,0.0453551,0,0,0.0246537,0,0,0.0215806,0.0501645,0.0535081,0.0131857,0.0264254,0.0363703,0.0462006,0.0346733,0.0624339,0.0522489,0.0201317,0.0591344,0.0418915,0.0428484,0.0714671,0.0529547,0.0400281,0.0166999,0.00721751,0.0451412,0.0640249,0,0,0,0,0.0355652,0,0,0,0
1428,0,0.0472082,0,0,0,0,0.0410611,0,0,0,0,0,0.0294345,0,0.0282874,0.0319177,0,0,0.0134462,0,0,0.052804,0,0.0352849,0,0.00860399,0.0502389,0.0296495,0.114996,0.0504407,0.0385158,0.0308995,0.027895,0.0347942,0.0161239,0.0244934,0.0225246,0.0482879,0.0125966,0.0294189,0,0.0229838,0.0391875,0.0453642,0,0,0.0246335,0,0,0.0215802,0.0502812,0.0528893,0.0131385,0.0255023,0.0359879,0.0460714,0.0347379,0.0626125,0.0520355,0.020403,0.0589931,0.0414232,0.0423448,0.0708946,0.0509265,0.0402112,0.0169188,0.00729498,0.0452833,0.0637832,0,0,0,0,0.0356255,0,0,0,0
1429,0,0.0472195,0,0,0,0,0.0411839,0,0,0,0,0,0.029633,0,0.0280187,0.0319444,0,0,0.0134391,0,0,0.0528201,0,0.0351888,0,0.00852698,0.0503891,0.0295284,0.115137,0.0507803,0.0385202,0.0312402,0.0280469,0.0348436,0.0162946,0.0249259,0.0222691,0.0482067,0.0127531,0.0306471,0,0.0239825,0.0396869,0.0453408,0,0,0.0246174,0,0,0.0216669,0.0503408,0.0532617,0.0129971,0.0241291,0.0356184,0.045895,0.0350014,0.0629571,0.0519258,0.020722,0.059048,0.0412112,0.0421584,0.0704246,0.0486559,0.0403326,0.0171659,0.00734877,0.0454718,0.0636103,0,0,0,0,0.0357307,0,0,0,0
1430,0,0.0472046,0,0,0,0,0.0412754,0,0,0,0,0,0.0298907,0,0.0278666,0.0318981,0,0,0.0134386,0,0,0.0529074,0,0.0350823,0,0.00849387,0.0506152,0.0293801,0.115331,0.0511175,0.038583,0.0315685,0.0281676,0.0349893,0.0164996,0.0253282,0.0219919,0.0480577,0.0128575,0.03079,0,0.0251577,0.0404172,0.0452843,0,0,0.0245467,0,0,0.0217718,0.0502791,0.0543915,0.0130128,0.0224715,0.0351843,0.0456735,0.0354718,0.0633655,0.0517872,0.021106,0.0591233,0.0413263,0.0422312,0.0699456,0.0453484,0.0404078,0.0174563,0.00743279,0.0456621,0.0634283,0,0,0,0,0.0358188,0,0,0,0
1431,0,0.0471879,0,0,0,0,0.0413105,0,0,0,0,0,0.0301883,0,0.0279464,0.0317462,0,0,0.0135156,0,0,0.0529974,0,0.0350074,0,0.00843749,0.0507744,0.029185,0.115534,0.0514042,0.038617,0.0319491,0.0282537,0.0351903,0.0166124,0.0256578,0.0218051,0.0480298,0.0128864,0.0291853,0,0.0266706,0.0414349,0.0452607,0,0,0.0244583,0,0,0.0219042,0.0500651,0.0547579,0.0129897,0.0209449,0.0348528,0.0454677,0.035955,0.0636814,0.0515681,0.0215067,0.0591287,0.0415275,0.0422428,0.069093,0.041161,0.0405143,0.0177285,0.00749603,0.0458798,0.0631102,0,0,0,0,0.0358387,0,0,0,0
1432,0,0.0472362,0,0,0,0,0.041366,0,0,0,0,0,0.0304892,0,0.028114,0.0315029,0,0,0.0136152,0,0,0.0530467,0,0.0349431,0,0.00839328,0.0508953,0.0289808,0.115734,0.0517314,0.0386337,0.0324063,0.0283445,0.0352511,0.0166664,0.0259321,0.0217671,0.0481319,0.0129497,0.0269884,0,0.0276423,0.0423927,0.0452919,0,0,0.0244018,0,0,0.0220214,0.0496891,0.0534208,0.0129255,0.0196343,0.0345148,0.0453349,0.0362109,0.063818,0.0512554,0.0218462,0.0588111,0.0413999,0.0418521,0.0678756,0.0367446,0.0406951,0.0179658,0.0075738,0.0461412,0.0627671,0,0,0,0,0.0358908,0,0,0,0
1433,0,0.0473044,0,0,0,0,0.0414674,0,0,0,0,0,0.0307114,0,0.0281469,0.03125,0,0,0.0138172,0,0,0.0530664,0,0.0349292,0,0.00827487,0.0510215,0.0286629,0.115855,0.0521044,0.0386782,0.0329142,0.0285039,0.0353462,0.0167545,0.0261914,0.0218736,0.0483483,0.0130171,0.0252071,0,0.0260229,0.0431666,0.045391,0,0,0.0243913,0,0,0.0220677,0.0492685,0.0521824,0.0130218,0.0184708,0.0340642,0.045252,0.0362801,0.063697,0.0508457,0.0221538,0.058289,0.0408133,0.0414372,0.0668212,0.0322717,0.0409555,0.0182114,0.00776161,0.0463567,0.0624239,0,0,0,0,0.0359443,0,0,0,0
1434,0,0.0474171,0,0,0,0,0.0415165,0,0,0,0,0,0.0310787,0,0.0279785,0.031157,0,0,0.0142379,0,0,0.0530588,0,0.0349467,0,0.00806244,0.0510252,0.0282256,0.115932,0.0525606,0.0388021,0.0335693,0.0287389,0.0355188,0.0169081,0.0265247,0.0217203,0.0487863,0.0130307,0.024604,0,0.0229303,0.0439171,0.045597,0,0,0.0244846,0,0,0.0220996,0.0487838,0.0517552,0.0129912,0.0171261,0.0337565,0.045194,0.0364318,0.0637428,0.0506535,0.0224851,0.0581809,0.0403691,0.041819,0.0666672,0.0280412,0.0412359,0.0185576,0.00807008,0.0465953,0.062124,0,0,0,0,0.0360011,0,0,0,0
1435,0,0.0474817,0,0,0,0,0.0415476,0,0,0,0,0,0.0315749,0,0.0277696,0.031076,0,0,0.0144729,0,0,0.0529304,0,0.0350798,0,0.00786053,0.0509812,0.0276748,0.115997,0.053111,0.0390268,0.0342725,0.0289572,0.0354779,0.0171031,0.0268159,0.0214436,0.0489832,0.0129753,0.0247682,0,0.0223051,0.044551,0.0458445,0,0,0.0246222,0,0,0.0221232,0.048136,0.0515126,0.0128309,0.0159563,0.0335862,0.0451788,0.0368253,0.0640019,0.0503991,0.0228228,0.0588544,0.0406637,0.0431578,0.0674094,0.0246738,0.0414344,0.018954,0.00847155,0.0468589,0.0618051,0,0,0,0,0.0359963,0,0,0,0
1436,0,0.047562,0,0,0,0,0.0415184,0,0,0,0,0,0.0322943,0,0.0277818,0.030815,0,0,0.0146237,0,0,0.0526961,0,0.035318,0,0.0077217,0.0509475,0.0271061,0.116041,0.0536632,0.0393556,0.0349629,0.0291481,0.0354498,0.0173361,0.0269774,0.0211175,0.0490857,0.0129074,0.0248996,0,0.023681,0.0449066,0.0461132,0,0,0.0247317,0,0,0.0220783,0.0472472,0.050799,0.0126762,0.0149256,0.0333705,0.0452218,0.0372732,0.0642413,0.0498926,0.0232728,0.0596929,0.0411106,0.0443237,0.068189,0.0223649,0.0414864,0.0191536,0.00871796,0.0470865,0.0615258,0,0,0,0,0.036044,0,0,0,0
1437,0,0.0476925,0,0,0,0,0.0414616,0,0,0,0,0,0.0331682,0,0.0279392,0.0303165,0,0,0.0148305,0,0,0.0524654,0,0.0354723,0,0.00753184,0.0509425,0.0266063,0.115967,0.054232,0.0396733,0.0355706,0.029364,0.0355404,0.0175776,0.0270422,0.0207549,0.0495366,0.0128622,0.0249346,0,0.0238716,0.0457129,0.0464267,0,0,0.02492,0,0,0.0221091,0.0463017,0.0498512,0.0126244,0.0140542,0.0330728,0.0453404,0.0377571,0.0643411,0.0491772,0.023826,0.0600746,0.0412988,0.0445959,0.068222,0.0205215,0.0415112,0.0194144,0.00902256,0.0472299,0.0613286,0,0,0,0,0.0360477,0,0,0,0
1438,0,0.0478591,0,0,0,0,0.0414228,0,0,0,0,0,0.0341994,0,0.0279151,0.0296822,0,0,0.0149492,0,0,0.0523197,0,0.035541,0,0.00727885,0.0509716,0.0262116,0.115799,0.0549139,0.0400489,0.0361023,0.0296839,0.0356958,0.0179282,0.0272456,0.0200959,0.04984,0.0128103,0.02494,0,0.0224169,0.0467256,0.0467006,0,0,0.0251156,0,0,0.0222376,0.0455143,0.049082,0.0125924,0.0135626,0.0327295,0.045458,0.0382551,0.0641994,0.0484767,0.0244963,0.0599336,0.0411853,0.0443642,0.0679071,0.019123,0.0415358,0.0197478,0.00936312,0.0473419,0.0611347,0,0,0,0,0.035999,0,0,0,0
1439,0,0.0480214,0,0,0,0,0.0414014,0,0,0,0,0,0.0354484,0,0.0277539,0.0290129,0,0,0.0149499,0,0,0.0522125,0,0.0356941,0,0.00708035,0.0510622,0.025937,0.115575,0.0555916,0.0404507,0.0365551,0.0300297,0.0359131,0.0184161,0.0275925,0.0191113,0.0498771,0.0127245,0.02471,0,0.0213303,0.0475353,0.0468864,0,0,0.0252682,0,0,0.0223466,0.0450861,0.0485921,0.0126067,0.0131459,0.0323009,0.0455469,0.0387888,0.0641649,0.0480032,0.025155,0.0597228,0.0411457,0.0444463,0.0678683,0.0184791,0.0416024,0.0200164,0.00962856,0.0474638,0.0608834,0,0,0,0,0.0358751,0,0,0,0
1440,0,0.0483837,0,0,0,0,0.0413978,0,0,0,0,0,0.0369358,0,0.0274476,0.0281981,0,0,0.0150335,0,0,0.0520991,0,0.0365317,0,0.00689487,0.0516814,0.0255003,0.115137,0.0559539,0.0409697,0.0368804,0.0303233,0.036005,0.0188668,0.0278144,0.018411,0.0496631,0.0127399,0.0241639,0,0.0212301,0.0478417,0.0472875,0,0,0.0207258,0,0,0.0119711,0.0448084,0.0480379,0.0126933,0.0126252,0.0322953,0.04463,0.0393988,0.0644597,0.0478194,0.0256119,0.0595493,0.041308,0.0448038,0.0679216,0.0183991,0.0413443,0,0.00449543,0.0473897,0.0606139,0,0,0,0,0.0357232,0,0,0,0
1441,0,0.0483811,0,0,0,0,0.0414943,0,0,0,0,0,0.0396537,0,0.0267166,0.0276505,0,0,0.01498,0,0,0.0520487,0,0.0362965,0,0.00686871,0.0512423,0.0258601,0.115033,0.0567835,0.0410705,0.0372177,0.0309088,0.036276,0.0197377,0.028576,0.0161551,0.0496517,0.0126411,0.0236048,0,0.0216081,0.0481587,0.0469856,0,0,0.0253927,0,0,0.0224367,0.0447588,0.0477671,0.0130797,0.012443,0.0315831,0.0456345,0.0398348,0.06463,0.0477872,0.0259082,0.0596515,0.0414523,0.0450258,0.0677872,0.018608,0.0417122,0.0205932,0.0102915,0.0475765,0.060406,0,0,0,0,0.0356909,0,0,0,0
1442,0,0.0488477,0,0,0,0,0.0414565,0,0,0,0,0,0.0431262,0,0.0261947,0.0270499,0,0,0.0150526,0,0,0.0520923,0,0.0368112,0,0.00675234,0.0517314,0.0257631,0.114638,0.0572886,0.0415558,0.0373448,0.0313097,0.0362857,0.0203723,0.0291167,0.014201,0.0493368,0.0126463,0.0233139,0,0.0215595,0.0481686,0.0471394,0,0,0.0211569,0,0,0.0133678,0.0443368,0.0475593,0.0131829,0.0123613,0.0318743,0.0446021,0.0403425,0.0649437,0.0477924,0.0260998,0.0599499,0.0416128,0.0453043,0.0677312,0.0186156,0.0412407,0,0.00509761,0.0473784,0.0601614,0,0,0,0,0.0356005,0,0,0,0
1443,0,0.0486968,0,0,0,0,0.0415626,0,0,0,0,0,0.0476293,0,0.0256953,0.0264839,0,0,0.0149547,0,0,0.0522906,0,0.0368366,0,0.00685246,0.0510838,0.0263411,0.114456,0.0574552,0.0416805,0.0373617,0.0319863,0.0366397,0.0211651,0.0295648,0.0113785,0.0489674,0.0124839,0.0234974,0,0.0216293,0.0486418,0.0467355,0,0,0.0262706,0,0,0.0225215,0.0439909,0.0473804,0.0138127,0.0126465,0.0315653,0.0457987,0.0408795,0.0650782,0.0477279,0.0265578,0.060278,0.0418391,0.0455929,0.0676271,0.0183673,0.0416736,0.0206326,0.0107875,0.0475823,0.060039,0,0,0,0,0.0353587,0,0,0,0
1444,0,0.0487913,0,0,0,0,0.041565,0,0,0,0,0,0.0521208,0,0.0255051,0.0256276,0,0,0.0148766,0,0,0.0525151,0,0.0370126,0,0.00690351,0.0511032,0.0267201,0.114143,0.0575451,0.042035,0.0373971,0.0323956,0.0367946,0.0217062,0.0298618,0.00806044,0.048608,0.0122973,0.0237215,0,0.0219564,0.0490493,0.0466311,0,0,0.0259044,0,0,0.0227519,0.0436203,0.0470648,0.0144718,0.0131644,0.0318686,0.0457634,0.0412741,0.0650283,0.0476291,0.0272368,0.0605673,0.0421434,0.0457551,0.0678615,0.0181521,0.041564,0.0211597,0.0107457,0.0476229,0.0599174,0,0,0,0,0.0351007,0,0,0,0
