Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LTIBI,,RTHI,RTHII,x74,x80,x78,x82
289,0.047956,0,0,0,0,0.0435199,0,0,0,0,0,0,0.0420901,0.0554747,0.138581,0,0,0.00837667,0,0,0.0430144,0.475243,0.087821,0.117525,0.0374008,0.097855,0.0263634,0.0998007,0.0728908,0.0993771,0.0796112,0.0140748,0.0160119,0.019096,0.0897127,0.0428917,0,0.0208985,0.0352518,0,0.0272439,0.0773241,0.0415904,0,0,0.0293208,0,0,0.0144083,0.0682343,0.0640131,0.0258936,0.0284491,0.07734,0.0429317,0.0619371,0.0481219,0.0441789,0.0262065,0.0320847,0.050454,0.0164644,0.034224,0,0.0102687,0.0447772,0.0648449,0,0,0,0.0129202,0,0.0280217,0.0635197,0,0,0,0
290,0.0483264,0,0,0,0,0.0433862,0,0,0,0,0,0,0.0422749,0.0556943,0.139289,0,0,0.00822581,0,0,0.0428791,0.476141,0.0891169,0.117897,0.0362096,0.0976777,0.026164,0.0996047,0.0709834,0.0977178,0.0781231,0.0127087,0.0150313,0.0199172,0.0902914,0.0429391,0,0.0208764,0.0371434,0,0.0278612,0.0768084,0.0414957,0,0,0.0292406,0,0,0.0142214,0.0683375,0.0653072,0.0271938,0.0294414,0.0766537,0.0428436,0.0619131,0.0486386,0.0447948,0.0268344,0.0326667,0.0505268,0.0177853,0.0342132,0,0.010276,0.0447967,0.0643165,0,0,0,0.0134026,0,0.0284072,0.063599,0,0,0,0
291,0.0480165,0,0,0,0,0.0437086,0,0,0,0,0,0,0.0431935,0.0551841,0.139014,0,0,0.00843531,0,0,0.04305,0.477312,0.0889016,0.118582,0.034742,0.0980401,0.0262506,0.0991115,0.0694089,0.0962334,0.0767819,0.0112082,0.0137317,0.021161,0.089555,0.0429299,0,0.0207405,0.0385906,0,0.0287811,0.0758146,0.0416349,0,0,0.0289658,0,0,0.0139714,0.0691976,0.0663632,0.0282584,0.0305043,0.0763069,0.0423987,0.0612157,0.0490411,0.0455264,0.0275517,0.0329756,0.0502976,0.0172739,0.0349171,0,0.00913025,0.0450471,0.0639046,0,0,0,0.0140647,0,0.0281161,0.0634336,0,0,0,0
292,0.0483142,0,0,0,0,0.0436524,0,0,0,0,0,0,0.0434378,0.055304,0.139667,0,0,0.00833357,0,0,0.0430548,0.478508,0.088807,0.1188,0.033494,0.0979475,0.0260798,0.0990981,0.067983,0.0947162,0.0755974,0.00962045,0.0125577,0.0223416,0.089602,0.0429743,0,0.0207468,0.0401295,0,0.0292741,0.0753086,0.0416578,0,0,0.0289722,0,0,0.0139408,0.069437,0.0670057,0.0292943,0.0315821,0.0756726,0.0423179,0.0610755,0.0496427,0.046191,0.0281735,0.0335326,0.0503663,0.0186612,0.0348396,0,0.00926136,0.0451464,0.0634414,0,0,0,0.0149438,0,0.0284207,0.0634504,0,0,0,0
293,0.0485624,0,0,0,0,0.0444725,0,0,0,0,0,0,0.0433313,0.0571447,0,0,0,0.00763345,0,0,0.0424815,0.468821,0.0900475,0.139732,0.0411478,0.111548,0.0241137,0.100316,0.07223,0.101014,0.0841983,0.014466,0.0154191,0.0240683,0.0833978,0.043969,0,0.0208308,0.0463502,0,0.0299307,0.0749572,0.0415322,0,0,0.0277781,0,0,0.0130824,0.0728389,0.0682095,0.0386514,0.0336608,0.0845903,0.0387301,0.0598439,0.0524464,0.0477668,0.0288044,0.03479,0.0512295,0.0256919,0.0362278,0,0.00887757,0.0448958,0.0638021,0,0,0,0.0174615,0,0.0279189,0.0628123,0,0,0,0
294,0.0487709,0,0,0,0,0.0445521,0,0,0,0,0,0,0.0433714,0.0573142,0,0,0,0.00756199,0,0,0.0424157,0.470422,0.0901057,0.139933,0.0400578,0.111545,0.024031,0.10046,0.0708576,0.0996668,0.0833372,0.013123,0.0143116,0.0252934,0.0825922,0.0440582,0,0.0208859,0.0479997,0,0.0304951,0.0744249,0.0415447,0,0,0.0278697,0,0,0.0129425,0.0731422,0.0689735,0.0395806,0.0346135,0.0841781,0.0386716,0.0599034,0.0530404,0.0484453,0.0292226,0.0352463,0.0519033,0.0274486,0.0361779,0,0.00884113,0.0450248,0.0634458,0,0,0,0.0183981,0,0.0282125,0.0627164,0,0,0,0
295,0.0499311,0,0,0,0,0.0431412,0,0,0,0,0,0,0.0427202,0.0561338,0.138061,0,0,0.00744993,0,0,0.0426091,0.482425,0.0890052,0.119747,0.0309149,0.0981577,0.0249831,0.100334,0.0639796,0.0909671,0.0733852,0.00740523,0.0109067,0.0255386,0.0889355,0.0433235,0,0.0209906,0.0449315,0,0.0299517,0.0746347,0.041648,0,0,0.0293811,0,0,0.0140266,0.0691937,0.0684899,0.032587,0.0339377,0.0744895,0.0425598,0.0619453,0.0512299,0.0483422,0.0295767,0.0355213,0.0523141,0.0259758,0.0336572,0,0.0110817,0.0450045,0.0623088,0,0,0,0.0179105,0,0.0298336,0.0632129,0,0,0,0
296,0.0491468,0,0,0,0,0.0437956,0,0,0,0,0,0,0.0431925,0.0552216,0.137087,0,0,0.0076884,0,0,0.0427833,0.484881,0.087903,0.119348,0.0295082,0.0981685,0.0250166,0.100163,0.0634299,0.0900045,0.0726094,0.00721025,0.00985063,0.0274342,0.0860516,0.0433586,0,0.0207668,0.045508,0,0.0311552,0.0733954,0.0419998,0,0,0.0290529,0,0,0.0137227,0.0704258,0.0695528,0.0326183,0.035045,0.0742042,0.0419148,0.0608044,0.0514688,0.0491079,0.0302801,0.0355557,0.0522161,0.0239162,0.0346824,0,0.00928779,0.0454803,0.0618885,0,0,0,0.0188917,0,0.029204,0.0628337,0,0,0,0
297,0.0492343,0,0,0,0,0.0438447,0,0,0,0,0,0,0.0429206,0.0550669,0.136446,0,0,0.00757195,0,0,0.0427749,0.487041,0.0875366,0.119043,0.0287607,0.0979678,0.0246687,0.100699,0.0626908,0.0892309,0.0721652,0.00808939,0.00932589,0.0289373,0.084242,0.0434565,0,0.0208142,0.0466914,0,0.0315244,0.0727983,0.0421497,0,0,0.0290411,0,0,0.0138077,0.0706664,0.0700055,0.0332712,0.0356924,0.0738655,0.0418507,0.0606799,0.0517429,0.0497884,0.0309377,0.0361097,0.0524499,0.0251123,0.0346093,0,0.00934424,0.0455957,0.0615004,0,0,0,0.0199959,0,0.0294028,0.0626595,0,0,0,0
298,0.049312,0,0,0,0,0.0438845,0,0,0,0,0,0,0.0428092,0.0550307,0.135694,0,0,0.00738982,0,0,0.0428147,0.4894,0.0871458,0.118668,0.0282016,0.0977323,0.0242784,0.101368,0.0623672,0.0885984,0.0719798,0.00944119,0.00953681,0.03039,0.0817611,0.0435063,0,0.0208798,0.0476966,0,0.0318901,0.0721278,0.0422406,0,0,0.0290537,0,0,0.013921,0.070909,0.0703594,0.0338928,0.0362914,0.0735198,0.0417512,0.0606323,0.0519847,0.0505445,0.0315966,0.0366863,0.0528488,0.0263049,0.0345287,0,0.00937918,0.0457127,0.0610962,0,0,0,0.0211315,0,0.0296368,0.0625058,0,0,0,0
299,0.0493956,0,0,0,0,0.0439303,0,0,0,0,0,0,0.0424601,0.0549233,0.134793,0,0,0.00721967,0,0,0.0428435,0.491781,0.086731,0.118099,0.0279047,0.0974038,0.023772,0.102117,0.0620796,0.0882215,0.0719936,0.0111126,0.0100836,0.0321106,0.0784635,0.0436549,0,0.0209319,0.0486174,0,0.0321995,0.0713853,0.0423643,0,0,0.0290458,0,0,0.0139646,0.0712112,0.0706835,0.0344763,0.0368511,0.0731924,0.0416529,0.0605152,0.0522979,0.0513978,0.03226,0.0372665,0.0533527,0.0275444,0.0344929,0,0.00942555,0.0457702,0.0606984,0,0,0,0.0223003,0,0.029898,0.062329,0,0,0,0
300,0.0495269,0,0,0,0,0.0439947,0,0,0,0,0,0,0.0423132,0.0546623,0.133744,0,0,0.00713985,0,0,0.0428231,0.49424,0.0863139,0.117365,0.027912,0.0969948,0.0232226,0.102903,0.0618425,0.0881235,0.0722066,0.0130509,0.0107225,0.0341009,0.0747648,0.0440435,0,0.0209402,0.0495344,0,0.0324716,0.0706555,0.0425375,0,0,0.0291197,0,0,0.0139828,0.0714892,0.0709003,0.0350444,0.0374114,0.0728006,0.0415798,0.0603065,0.0526006,0.0521027,0.0328254,0.0378423,0.0539129,0.0288766,0.0345348,0,0.00946976,0.0458407,0.0603406,0,0,0,0.0234066,0,0.0301386,0.0621253,0,0,0,0
301,0.0492613,0,0,0,0,0.0443255,0,0,0,0,0,0,0.0430809,0.0542478,0.132639,0,0,0.00739301,0,0,0.0428902,0.496857,0.0857908,0.116654,0.0282271,0.0967111,0.0228085,0.10336,0.0620962,0.088522,0.072652,0.0151867,0.0110782,0.036693,0.0697335,0.0440659,0,0.0207221,0.049913,0,0.0329497,0.0692199,0.0428969,0,0,0.0288742,0,0,0.013988,0.0725374,0.0709847,0.0356328,0.0381356,0.0725465,0.0410785,0.059212,0.0530173,0.0529075,0.0335555,0.0382474,0.0543446,0.0283104,0.0351726,0,0.00868621,0.0460489,0.0599917,0,0,0,0.024777,0,0.0301407,0.0616711,0,0,0,0
302,0.0494188,0,0,0,0,0.044402,0,0,0,0,0,0,0.043548,0.0541005,0.131394,0,0,0.00736296,0,0,0.0427561,0.499336,0.0850722,0.115734,0.0291027,0.0962397,0.0222377,0.104189,0.0623271,0.0890788,0.0733219,0.0175326,0.0123453,0.0388145,0.0651414,0.0440205,0,0.0206635,0.0510766,0,0.033196,0.068488,0.042967,0,0,0.0288711,0,0,0.0139816,0.0728761,0.0711422,0.0363137,0.0386611,0.0720669,0.0410633,0.0590554,0.0532707,0.0537347,0.03402,0.0387414,0.0549416,0.0292844,0.0352295,0,0.00866157,0.046132,0.0596239,0,0,0,0.0260432,0,0.0303427,0.0613519,0,0,0,0
303,0.0495895,0,0,0,0,0.0444422,0,0,0,0,0,0,0.044398,0.0541157,0.130221,0,0,0.00732546,0,0,0.0426481,0.501588,0.0844473,0.114851,0.030286,0.0957504,0.0217223,0.104851,0.062803,0.089873,0.0741088,0.0199173,0.0141487,0.0409811,0.0603148,0.0438301,0,0.0206067,0.0523179,0,0.0334022,0.0676569,0.0430412,0,0,0.0288151,0,0,0.0140536,0.0732638,0.0712875,0.0370838,0.0391395,0.0715898,0.0410623,0.0589148,0.053478,0.0544989,0.0345306,0.039308,0.0554866,0.0301871,0.0352472,0,0.00861172,0.0462511,0.0592844,0,0,0,0.027342,0,0.0305806,0.0610185,0,0,0,0
304,0.0498362,0,0,0,0,0.0444619,0,0,0,0,0,0,0.0455348,0.0538932,0.129137,0,0,0.00730841,0,0,0.0425654,0.503715,0.083773,0.114098,0.0317124,0.0953287,0.0212581,0.105408,0.0636037,0.09092,0.0749973,0.0222271,0.0161652,0.0431565,0.0556157,0.0437113,0,0.0205671,0.0534736,0,0.0335926,0.0668637,0.0431776,0,0,0.0287286,0,0,0.0140641,0.0736971,0.071556,0.0378609,0.0396633,0.0711235,0.0410283,0.0585402,0.0536889,0.0551421,0.0350839,0.0398213,0.0558238,0.0312761,0.0352825,0,0.00857732,0.0464026,0.0589439,0,0,0,0.0289365,0,0.0308022,0.0607293,0,0,0,0
305,0.0500578,0,0,0,0,0.0445718,0,0,0,0,0,0,0.0468272,0.0535366,0.128004,0,0,0.00725614,0,0,0.0424573,0.506001,0.0828404,0.113538,0.0332811,0.0948738,0.0209525,0.105869,0.0644658,0.0921044,0.0759099,0.0243479,0.0181095,0.0450269,0.0515248,0.0438729,0,0.0205775,0.0547675,0,0.0339019,0.0663803,0.0430767,0,0,0.0288388,0,0,0.0138745,0.0738058,0.0717784,0.0385757,0.0400317,0.0704421,0.0411135,0.0582653,0.053616,0.0554867,0.0353265,0.0400179,0.0561359,0.0328701,0.0352985,0,0.0083403,0.0465818,0.0585372,0,0,0,0.0305585,0,0.0309353,0.0604101,0,0,0,0
306,0.050353,0,0,0,0,0.0445735,0,0,0,0,0,0,0.0483438,0.0533441,0.127047,0,0,0.00720414,0,0,0.0423332,0.507726,0.0820613,0.11313,0.0347045,0.094652,0.0204909,0.106168,0.0655242,0.0932809,0.0767527,0.0262106,0.0199512,0.0463327,0.0477084,0.0437195,0,0.0205158,0.0554549,0,0.0339736,0.0656287,0.0433868,0,0,0.0285287,0,0,0.0138915,0.0742543,0.0721778,0.0394479,0.0408176,0.0701758,0.0409117,0.057894,0.0540269,0.0562102,0.0359522,0.0406959,0.0566884,0.0340697,0.0353376,0,0.00850125,0.0465994,0.0582134,0,0,0,0.0318517,0,0.0313003,0.0602431,0,0,0,0
307,0.0506336,0,0,0,0,0.0446337,0,0,0,0,0,0,0.0496222,0.0526293,0.126304,0,0,0.00714008,0,0,0.0422512,0.509423,0.0822211,0.112743,0.0359292,0.0943052,0.0201406,0.106315,0.0665503,0.0943635,0.0775895,0.0277949,0.0215075,0.0470571,0.0447505,0.0437508,0,0.020525,0.0565505,0,0.0342019,0.065177,0.043412,0,0,0.0284679,0,0,0.0139166,0.0743783,0.072562,0.0402328,0.0412915,0.0696503,0.0407803,0.0579427,0.0542161,0.0568177,0.0362369,0.0411609,0.0572618,0.0355794,0.0353816,0,0.00843064,0.0467468,0.0579478,0,0,0,0.0325374,0,0.0315003,0.0600553,0,0,0,0
308,0.0508978,0,0,0,0,0.0446498,0,0,0,0,0,0,0.05048,0.0515158,0.125834,0,0,0.00712893,0,0,0.0422639,0.511153,0.0837368,0.112464,0.0369053,0.0939571,0.0197871,0.106265,0.067618,0.0954876,0.0783414,0.0289644,0.0227159,0.0475987,0.0422091,0.043761,0,0.020593,0.0575908,0,0.034405,0.0646592,0.0435215,0,0,0.0283983,0,0,0.0140078,0.0746345,0.0730361,0.0410304,0.0417741,0.0692521,0.0405057,0.0580485,0.0545036,0.0574358,0.0365954,0.0416758,0.0576557,0.0370462,0.0355079,0,0.00843432,0.0468818,0.0576512,0,0,0,0.0328381,0,0.0317091,0.0599037,0,0,0,0
309,0.0511624,0,0,0,0,0.0446869,0,0,0,0,0,0,0.0505266,0.050697,0.125562,0,0,0.00715456,0,0,0.0422362,0.512744,0.0837932,0.112398,0.0377316,0.0936328,0.0194524,0.106057,0.0686984,0.0965938,0.079018,0.0296372,0.0235477,0.0479951,0.0404367,0.0438159,0,0.0206594,0.0586984,0,0.0346567,0.0642695,0.0435661,0,0,0.0282939,0,0,0.0140414,0.0748815,0.073674,0.0418198,0.0421629,0.0688147,0.0401176,0.0583216,0.054721,0.058074,0.0368772,0.0421175,0.0581233,0.0386212,0.0356933,0,0.008315,0.0470257,0.0573748,0,0,0,0.0328781,0,0.0318979,0.0597756,0,0,0,0
310,0.0514757,0,0,0,0,0.0446875,0,0,0,0,0,0,0.0506483,0.0502178,0.125175,0,0,0.00715722,0,0,0.0420969,0.51412,0.0831876,0.112444,0.038139,0.0933246,0.0191282,0.105771,0.0699413,0.097623,0.079528,0.0301702,0.0242235,0.0482981,0.0394496,0.0438269,0,0.020658,0.0597272,0,0.0348457,0.0639457,0.0436304,0,0,0.0280827,0,0,0.0140191,0.0751657,0.0744862,0.0426668,0.0425667,0.068354,0.0396281,0.0586608,0.0548826,0.0585089,0.0371088,0.042513,0.0583667,0.0403043,0.0358607,0,0.00824432,0.0470731,0.0571406,0,0,0,0.032758,0,0.0320794,0.0596286,0,0,0,0
311,0.051836,0,0,0,0,0.0446793,0,0,0,0,0,0,0.0505842,0.0495989,0.124882,0,0,0.00715843,0,0,0.0418976,0.515435,0.082791,0.11257,0.0382287,0.093088,0.0188845,0.105454,0.0708874,0.0984809,0.0798844,0.0306829,0.0248307,0.0484812,0.0391766,0.0438988,0,0.0206142,0.0607641,0,0.0350342,0.0637213,0.0436177,0,0,0.028036,0,0,0.0138936,0.0753639,0.0753686,0.0434242,0.0428726,0.0679139,0.0391289,0.0591973,0.0548991,0.058699,0.0371605,0.0428133,0.058601,0.0421775,0.0359278,0,0.0081661,0.0470546,0.0569763,0,0,0,0.0326128,0,0.032103,0.0594796,0,0,0,0
312,0.0526837,0,0,0,0,0.0441205,0,0,0,0,0,0,0.0505399,0.0490664,0.124541,0,0,0.0067322,0,0,0.0413656,0.516829,0.0814154,0.11219,0.0374208,0.0925898,0.0184455,0.105486,0.0710213,0.0987414,0.0799357,0.0306789,0.0250964,0.0479879,0.0388335,0.0436678,0,0.0209048,0.0632198,0,0.0344575,0.0649869,0.0436308,0,0,0.0281403,0,0,0.0139628,0.0743077,0.0767334,0.0446276,0.0423185,0.0676231,0.0394343,0.0615875,0.0548431,0.0588242,0.0367556,0.043662,0.0592947,0.0480518,0.0351646,0,0.0101436,0.0467256,0.0569904,0,0,0,0.0321393,0,0.0328332,0.0595485,0,0,0,0
313,0.0527094,0,0,0,0,0.0442964,0,0,0,0,0,0,0.0503534,0.0485361,0.12402,0,0,0.00684344,0,0,0.0413287,0.518475,0.081243,0.112142,0.0375338,0.0921337,0.0185238,0.104889,0.0720656,0.0992867,0.0800562,0.0313036,0.0256866,0.0484221,0.0387918,0.0436869,0,0.0209422,0.0640812,0,0.0350187,0.0645155,0.0434226,0,0,0.0284402,0,0,0.0137674,0.0744907,0.0777227,0.045078,0.0424661,0.0668701,0.0389535,0.0619881,0.0544223,0.0587344,0.0363817,0.0434209,0.0590758,0.0489213,0.0355346,0,0.00925387,0.0469627,0.0568218,0,0,0,0.032316,0,0.0325162,0.0593687,0,0,0,0
314,0.0526304,0,0,0,0,0.0445957,0,0,0,0,0,0,0.0502153,0.0487447,0.123733,0,0,0.00725922,0,0,0.0417128,0.519405,0.0818329,0.112724,0.0382598,0.0925376,0.0184875,0.104027,0.0731849,0.0997585,0.0801765,0.0323253,0.026565,0.0495078,0.0385885,0.0435256,0,0.0207353,0.0624549,0,0.035515,0.062294,0.0439337,0,0,0.0278959,0,0,0.0138532,0.0762667,0.0780958,0.0453096,0.0434712,0.0667491,0.0372672,0.0603261,0.0547333,0.0590834,0.0369588,0.0432984,0.0589485,0.0456884,0.0364271,0,0.00770007,0.0470434,0.0567767,0,0,0,0.0331647,0,0.0319798,0.0590968,0,0,0,0
315,0.0528564,0,0,0,0,0.0445875,0,0,0,0,0,0,0.0500984,0.0488834,0.123611,0,0,0.00734671,0,0,0.0415756,0.520511,0.0815389,0.112655,0.0374237,0.0924298,0.018175,0.104075,0.0722213,0.0988304,0.079467,0.0318897,0.026191,0.0490236,0.0388045,0.0437619,0,0.0209363,0.0637407,0,0.0357629,0.0626653,0.0438482,0,0,0.0277004,0,0,0.0138617,0.075965,0.0796962,0.0461131,0.0431238,0.0666364,0.0371658,0.0618135,0.0544982,0.058915,0.0363764,0.0433686,0.0592372,0.0485979,0.0363355,0,0.00807038,0.0469441,0.0567363,0,0,0,0.0328717,0,0.0321435,0.0590656,0,0,0,0
316,0.0531801,0,0,0,0,0.0444341,0,0,0,0,0,0,0.0497283,0.0486303,0.123689,0,0,0.00732324,0,0,0.0414079,0.521278,0.0810009,0.112814,0.0362169,0.0925767,0.0179528,0.1043,0.0709766,0.0976631,0.0785561,0.0311034,0.0255545,0.0483463,0.0392731,0.0438479,0,0.0210671,0.0649047,0,0.0359726,0.0629546,0.043809,0,0,0.0276055,0,0,0.0139246,0.075747,0.0813139,0.0468482,0.0428662,0.0668096,0.0370052,0.0633986,0.0543692,0.0587925,0.0358079,0.0435828,0.0595893,0.0517621,0.0361575,0,0.00863022,0.0468675,0.0568189,0,0,0,0.0324866,0,0.0323623,0.0591005,0,0,0,0
317,0.0531141,0,0,0,0,0.0445252,0,0,0,0,0,0,0.0489031,0.0479507,0.123547,0,0,0.00763064,0,0,0.0414017,0.52206,0.0806395,0.113146,0.0360423,0.0925681,0.0183068,0.104112,0.0704855,0.0969149,0.0777557,0.0307462,0.0250732,0.0484058,0.0401908,0.0440432,0,0.0210858,0.0650447,0,0.0364953,0.0624419,0.0435299,0,0,0.027833,0,0,0.0137091,0.0758156,0.0819926,0.0471876,0.0426875,0.0663373,0.0365192,0.0637956,0.0537968,0.0583424,0.0351988,0.0431159,0.05914,0.0522425,0.0365236,0,0.00780006,0.0469968,0.056775,0,0,0,0.032607,0,0.0319624,0.0591874,0,0,0,0
318,0.0530134,0,0,0,0,0.044586,0,0,0,0,0,0,0.0478826,0.0478446,0.123612,0,0,0.00799586,0,0,0.0414777,0.522062,0.0802047,0.113835,0.0364053,0.0929777,0.0185869,0.103603,0.0706661,0.0967085,0.0770741,0.0307703,0.0248263,0.0490508,0.0405046,0.0435604,0,0.0209309,0.0633604,0,0.0366762,0.060775,0.0440536,0,0,0.0274466,0,0,0.0137422,0.0769932,0.082132,0.0476393,0.0428619,0.0662434,0.0352014,0.0626548,0.0538641,0.0580899,0.0353992,0.0429544,0.0584744,0.0501418,0.0371334,0,0.00712172,0.0468925,0.0567072,0,0,0,0.0331891,0,0.0317007,0.0590767,0,0,0,0
319,0.0530969,0,0,0,0,0.044443,0,0,0,0,0,0,0.0465066,0.0478264,0.123304,0,0,0.00830273,0,0,0.0410211,0.522262,0.0781786,0.113427,0.0349114,0.0926197,0.0186113,0.10367,0.0692112,0.0950997,0.0756424,0.0294164,0.0236001,0.0481886,0.0402966,0.0436064,0,0.0211382,0.0645919,0,0.0371856,0.0615385,0.0440711,0,0,0.0273907,0,0,0.0138057,0.0764811,0.0843443,0.0484203,0.042095,0.0661858,0.0355316,0.0647693,0.0533209,0.0572022,0.0343967,0.0428387,0.0580507,0.0536552,0.0368876,0,0.00781841,0.0469153,0.0565869,0,0,0,0.0326754,0,0.0321183,0.059454,0,0,0,0
320,0.0531994,0,0,0,0,0.0443657,0,0,0,0,0,0,0.045202,0.0476356,0.12329,0,0,0.00859255,0,0,0.0412436,0.521776,0.0771243,0.114185,0.0354103,0.0930659,0.01925,0.103268,0.0693708,0.0949291,0.0751659,0.0297637,0.0237596,0.0490543,0.0408366,0.0433684,0,0.0210599,0.0633943,0,0.0373461,0.0601264,0.0442457,0,0,0.0273768,0,0,0.01375,0.0773192,0.0844515,0.0486682,0.0420021,0.0659041,0.0346102,0.0638954,0.0529531,0.0567706,0.03412,0.0422808,0.0575267,0.0520774,0.0373051,0,0.00699589,0.0468266,0.0567809,0,0,0,0.0334307,0,0.0315164,0.0592245,0,0,0,0
321,0.0540728,0,0,0,0,0.0436068,0,0,0,0,0,0,0.0434272,0.046887,0.122861,0,0,0.00868821,0,0,0.0405415,0.521084,0.0734885,0.113259,0.0328645,0.0925526,0.0189022,0.103995,0.0669692,0.092626,0.0735325,0.027942,0.0225513,0.0469569,0.0404504,0.0432564,0,0.0216321,0.0665335,0,0.0378571,0.0627734,0.0441272,0,0,0.027358,0,0,0.0143136,0.0757044,0.0885745,0.0495237,0.0403845,0.0662581,0.0358708,0.068941,0.0523459,0.055611,0.0324758,0.0430972,0.0578689,0.0607095,0.0359647,0,0.00982956,0.0462776,0.0570533,0,0,0,0.0319646,0,0.0330749,0.0603459,0,0,0,0
322,0.0532742,0,0,0,0,0.0441929,0,0,0,0,0,0,0.0422523,0.0466934,0.123051,0,0,0.00974045,0,0,0.0410792,0.520096,0.0736469,0.114354,0.0352298,0.0930969,0.02012,0.102445,0.0688645,0.0938031,0.073573,0.0287794,0.0223986,0.04821,0.0418874,0.0427734,0,0.0213512,0.063457,0,0.03846,0.0593681,0.0443234,0,0,0.0272569,0,0,0.0137504,0.0776898,0.0870254,0.0495553,0.0408509,0.0652974,0.0341153,0.0658189,0.0520861,0.0551267,0.0325325,0.0416451,0.0564758,0.0535192,0.037396,0,0.00683258,0.0466498,0.0570671,0,0,0,0.0322888,0,0.0316783,0.0595925,0,0,0,0
323,0.0532657,0,0,0,0,0.0441579,0,0,0,0,0,0,0.0409603,0.0464558,0.122871,0,0,0.0106014,0,0,0.0408502,0.519,0.0718725,0.11431,0.0351945,0.0931586,0.0205124,0.102002,0.0690273,0.0937831,0.0733074,0.0277089,0.0210309,0.0473887,0.0430773,0.0422731,0,0.0214437,0.0630114,0,0.0390778,0.0589139,0.0443398,0,0,0.0271715,0,0,0.0137664,0.0778108,0.0881247,0.0498499,0.0400582,0.0649049,0.0338372,0.0667781,0.0515725,0.054245,0.0317949,0.0412532,0.0558981,0.0537336,0.0373327,0,0.00672338,0.0466436,0.0571988,0,0,0,0.0310004,0,0.0319054,0.0598443,0,0,0,0
324,0.0531842,0,0,0,0,0.0441437,0,0,0,0,0,0,0.0401344,0.0470036,0.122489,0,0,0.0112867,0,0,0.0406604,0.517837,0.0697274,0.114232,0.0347886,0.0930765,0.0208846,0.101661,0.0693216,0.0940146,0.0733712,0.0258905,0.0193573,0.0464506,0.0448186,0.0418623,0,0.0215139,0.0624392,0,0.0396916,0.0585146,0.0442379,0,0,0.0271801,0,0,0.0138595,0.0779016,0.0892974,0.0500346,0.0392619,0.0645078,0.0336254,0.0676536,0.0509525,0.0533159,0.0310119,0.0407392,0.0551477,0.0538439,0.0372592,0,0.00662386,0.046691,0.0573388,0,0,0,0.0296965,0,0.032096,0.0601939,0,0,0,0
325,0.053069,0,0,0,0,0.0441435,0,0,0,0,0,0,0.039862,0.0473736,0.12224,0,0,0.0117942,0,0,0.0405945,0.516577,0.0698152,0.114098,0.0336562,0.0929559,0.0211856,0.101518,0.0693553,0.0940659,0.0734713,0.0241877,0.0177772,0.0456006,0.046405,0.0416451,0,0.021577,0.0615761,0,0.0402519,0.058021,0.0441639,0,0,0.0272248,0,0,0.0139783,0.0779945,0.0903838,0.0501655,0.0383743,0.0642696,0.0335279,0.068423,0.0503303,0.0522493,0.0302398,0.0401704,0.0543327,0.0536467,0.0372708,0,0.00664305,0.046724,0.0574435,0,0,0,0.0286732,0,0.0322867,0.0605674,0,0,0,0
326,0.0529266,0,0,0,0,0.0442042,0,0,0,0,0,0,0.0399824,0.0475883,0.122059,0,0,0.0121512,0,0,0.0406716,0.515,0.0718764,0.114113,0.0317804,0.0928921,0.0214399,0.101597,0.06895,0.09352,0.0733195,0.0229679,0.0166072,0.0450297,0.0477321,0.041647,0,0.021707,0.0605016,0,0.0408355,0.0576261,0.0441195,0,0,0.0272711,0,0,0.0140747,0.0780197,0.0913819,0.0502469,0.0375194,0.0641727,0.033521,0.0692714,0.0496223,0.0511735,0.0294094,0.0395153,0.0534992,0.0532128,0.037231,0,0.0066812,0.0468035,0.0575686,0,0,0,0.0280618,0,0.0324536,0.0609381,0,0,0,0
327,0.0527633,0,0,0,0,0.0442803,0,0,0,0,0,0,0.0400304,0.0480688,0.12208,0,0,0.0123031,0,0,0.040721,0.513171,0.0725401,0.114233,0.0299537,0.0927754,0.0217804,0.102057,0.0679044,0.0922861,0.0726603,0.0221015,0.0157764,0.044828,0.0492136,0.0418333,0,0.0218957,0.0598517,0,0.0414695,0.0577527,0.043754,0,0,0.0276551,0,0,0.0140416,0.0776067,0.092304,0.0501745,0.0365758,0.0638839,0.0337735,0.0705879,0.0485533,0.0498054,0.0282496,0.0386614,0.0524673,0.0530628,0.0370293,0,0.00652539,0.0470114,0.0577474,0,0,0,0.0277177,0,0.0325018,0.0613988,0,0,0,0
