Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,LASI,,RASI
602,0.0365929,0,0,0,0,0.0553929,0,0,0,0,0,0,0.0279586,0,0.0320977,0,0,0.0119258,0,0,0.00703952,0.04757,0.033844,0,0.0193662,0.0383347,0.0324803,0,0.0439913,0.033878,0.0273561,0.0371159,0.0411118,0.0249353,0.0273365,0.0346476,0.0451978,0,0.0293479,0,0.0300955,0.0397824,0,0,0.00892079,0,0,0.0245731,0.0575276,0.0432326,0.0148885,0.0251784,0.0281753,0.0382251,0.0442623,0.0580759,0.0503888,0.0431182,0.0588891,0.0398991,0.0447982,0.0673799,0.0164623,0.0504129,0.010612,0.00672181,0.0632057,0.0570414,0,0,0,0,0.0587572,0,0.0441012
603,0.0363828,0,0,0,0,0.0554203,0,0,0,0,0,0,0.0273583,0,0.0329329,0,0,0.0120185,0,0,0.00680843,0.0443886,0.0359381,0,0.0172811,0.0366892,0.0327433,0.0392846,0.0424588,0.0353532,0.0266071,0.0365899,0.0407319,0.0250069,0.027155,0.0368665,0.0452956,0,0.0299709,0,0.0302651,0.0400911,0,0,0.00884145,0,0,0.0206883,0.0588066,0.0430922,0.0149938,0.0256601,0.029021,0.039082,0.0439337,0.0572318,0.0503508,0.0437706,0.0587699,0.0397432,0.0446565,0.0671373,0.0159109,0.0499268,0.0152908,0,0.0632112,0.057889,0,0,0,0,0.0611884,0,0.0443215
604,0.0368756,0,0,0,0,0.0552257,0,0,0,0,0,0,0.028173,0,0.0330595,0,0,0.0118198,0,0,0.00679802,0.045031,0.035853,0,0.0172175,0.0357554,0.0333553,0.0379599,0.0418831,0.0362983,0.0279819,0.0363641,0.0403497,0.0250555,0.027636,0.0357882,0.0450416,0,0.0292001,0,0.0301634,0.0402223,0,0,0.00891457,0,0,0.0199996,0.0578327,0.0463188,0.0174462,0.0260455,0.0279642,0.0405487,0.0429031,0.0591314,0.0537206,0.0440456,0.0556968,0.0374348,0.0420432,0.0640357,0.0169669,0.0493078,0.0151295,0,0.0638837,0.0578106,0,0,0,0,0.0617805,0,0
605,0.037025,0,0,0,0,0.0553082,0,0,0,0,0,0,0.0286906,0,0.0324871,0,0,0.0119587,0,0,0.00656397,0.0475727,0.0340669,0,0.0189375,0.0366969,0.0336263,0,0.0433543,0.0348796,0.0285363,0.0366843,0.0405821,0.0251757,0.0275708,0.0339019,0.0450544,0,0.0283224,0,0.0297565,0.0399955,0,0,0.00790755,0,0,0.0197756,0.0568462,0.0465218,0.0174153,0.0255966,0.026632,0.0399618,0.0433232,0.0599404,0.0539575,0.0435861,0.0554622,0.0373216,0.0418841,0.06399,0.0177074,0.049642,0.0148464,0,0.0644406,0.0572219,0,0,0,0,0.0599291,0,0
606,0.0364031,0,0,0,0,0.0561807,0,0,0,0,0,0,0.0282101,0,0.0330104,0,0,0.0115083,0,0,0.027711,0.0450889,0.0360972,0,0.0170087,0.034455,0.0360578,0.0376541,0.0422659,0.0367248,0.0281088,0.0357038,0.0395508,0.0245889,0.0272833,0.036023,0.0459839,0.0192547,0.0291436,0,0.0314471,0.0399582,0,0,0.00761468,0,0,0.0192385,0.0581013,0.0498931,0.02087,0.027216,0.0273095,0.0406286,0.0445156,0.0620941,0,0.0458931,0.0513778,0.0341352,0.0385241,0.0605672,0.0170125,0.0497625,0.0152582,0,0.06521,0.0567997,0,0,0,0,0.0599234,0,0
607,0.0365684,0,0,0,0,0.0560491,0,0,0,0,0,0,0.0283115,0,0.033088,0,0,0.0120665,0,0,0.027218,0.0448587,0.0366667,0,0.0169421,0.0342814,0.0360893,0.0374668,0.0419695,0.0369311,0.028492,0.0357546,0.0392306,0.0246623,0.0274569,0.0358309,0.0460829,0.0179847,0.0287695,0,0.0312573,0.0398469,0,0,0.00695655,0,0,0.0189044,0.0579449,0.0497183,0.0205684,0.0269507,0.0273438,0.0407075,0.044356,0.062048,0,0.0455923,0.051118,0.0340235,0.0385539,0.0606305,0.0171715,0.0498907,0.0157222,0,0.0652743,0.0571826,0,0,0,0,0.0577066,0,0
608,0.036544,0,0,0,0,0.0557972,0,0,0,0,0,0,0.0281069,0,0.0335709,0,0,0.0122576,0,0,0.0263344,0.0443923,0.0368462,0,0.0168523,0.034802,0.0370005,0.0372476,0.0415253,0.0365707,0.0284569,0.0361447,0.0398069,0.0249728,0.0274274,0.0358962,0.0459347,0.0174889,0.0286304,0,0.0297169,0.039802,0,0,0.00616065,0,0,0.024929,0.0580571,0.0462984,0.017052,0.0256211,0.0278537,0.0408175,0.0428165,0.0591931,0.0538602,0.0438062,0.0546482,0.0369995,0.0416185,0.0636684,0.0170683,0.050351,0.00948768,0.0132501,0.0646799,0.0585011,0,0,0,0,0.0589062,0,0
609,0.0368637,0,0,0,0,0.0556966,0,0,0,0,0,0,0.0288706,0,0.0326033,0,0,0.012274,0,0,0.0255568,0.047378,0.0345687,0,0.0188738,0.0359561,0.0372586,0,0.0431638,0.0350122,0.0289331,0.0365939,0.0402909,0.0251308,0.0275647,0.0337868,0.0464962,0.0168522,0.0288351,0,0.0295633,0.0395646,0,0,0.0059447,0,0,0.0249851,0.0568311,0.046214,0.0169249,0.0248332,0.0261855,0.0399919,0.0431602,0.0601266,0.0538891,0.0431872,0.0547747,0.0369254,0.0415801,0.0638038,0.017349,0.0506084,0.0100758,0.0127906,0.0651324,0.0578724,0,0,0,0,0.0568304,0,0
610,0.0369306,0,0,0,0,0.0550716,0,0,0,0,0,0,0.0270457,0,0.0332835,0,0,0.0120126,0,0,0.0246532,0.043493,0.0355034,0,0.0169119,0.0353738,0.0368123,0.037244,0.0420167,0.0352317,0.0272141,0.0366209,0.0407432,0.0255481,0.0274958,0.037174,0.0476685,0.0169998,0.0299996,0,0.0292889,0.0398621,0,0,0.00625361,0,0,0.0247553,0.0600167,0.0424231,0.0146721,0.0252827,0.0288629,0.0394839,0.0432272,0.0567562,0.0502423,0.043781,0.0581941,0.039585,0.0444407,0.066868,0.0151318,0.0512792,0.0105712,0.0129757,0.063698,0.0593873,0,0,0,0,0.0597141,0,0.0443009
611,0.0375028,0,0,0,0,0.0547659,0,0,0,0,0,0,0.0276552,0,0.0323551,0,0,0.0118843,0,0,0.0238203,0.0463184,0.0336504,0,0.0188828,0.0363047,0.0366365,0,0.04356,0.0335993,0.0276339,0.0372891,0.041213,0.0258749,0.0277916,0.035008,0.0484622,0.0167407,0.0299884,0,0.029044,0.0395623,0,0,0.00674537,0,0,0.0246948,0.0589464,0.0421594,0.0143471,0.0246818,0.0274161,0.0384956,0.043454,0.0574924,0.0500524,0.0431309,0.058489,0.0398326,0.0446947,0.0670778,0.0153294,0.0515326,0.0106943,0.013302,0.063819,0.0589528,0,0,0,0,0.0567731,0,0.0440058
612,0.0380918,0,0,0,0,0.0542999,0,0,0,0,0,0,0.0277111,0,0.0323317,0,0,0.0120379,0,0,0.0230207,0.0461099,0.0337685,0,0.018814,0.0359165,0.0362999,0,0.0433682,0.0335319,0.0274045,0.0375025,0.0414058,0.0259156,0.0279613,0.0348999,0.0491228,0.0163894,0.0302462,0,0.0290176,0.0396404,0,0,0.00734942,0,0,0.0246228,0.0590449,0.0420529,0.0141898,0.0246332,0.02722,0.0385588,0.0433199,0.0572784,0.0499101,0.0430853,0.0585786,0.0398867,0.0447229,0.0671061,0.0151544,0.0514317,0.0109686,0.0141294,0.0635244,0.0593403,0,0,0,0,0.0566756,0,0.0441317
