Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,RTHIA,RTHI,RTHII,x74,,x77
1666,0.0484724,0,0,0,0,0.0448855,0,0,0,0,0,0,0.0264061,0,0.0266335,0,0,0,0.0115899,0,0,0.0378762,0.0549982,0.0222725,0.0182421,0,0.0499075,0.0210974,0,0.0432343,0.0353889,0.0425196,0.061946,0,0.107332,0,0.0350193,0.0397004,0,0.0188967,0.0293389,0,0.026187,0.0513272,0.0505502,0,0,0.027604,0,0,0.0274122,0.0478482,0.0516011,0.0166402,0.0208971,0.039659,0.049912,0.0336269,0.0616213,0.0458576,0.0488658,0.0697857,0.013334,0.0345762,0.0251388,0.0181807,0.047638,0.0597379,0,0,0,0.0616538,0.0422581,0.0480112,0,0,0
1667,0.0484857,0,0,0,0,0.044854,0,0,0,0,0,0,0.0257862,0,0.0266342,0,0,0,0.0116752,0,0,0.0378721,0.0546,0.0215678,0.018385,0,0.0496323,0.0213407,0,0.0430428,0.035503,0.0426103,0.062263,0,0.107316,0,0.0348736,0.0401006,0,0.0187386,0.0303682,0,0.0261041,0.0511885,0.0504469,0,0,0.0277956,0,0,0.0273449,0.0480942,0.051585,0.0165523,0.0203044,0.0394605,0.0494275,0.033557,0.0617641,0.0457115,0.0487884,0.0696677,0.0131672,0.0345121,0.0250292,0.0178853,0.0478604,0.0597822,0,0,0,0.0617699,0.0420054,0.0480948,0,0,0
1668,0.0481763,0,0,0,0,0.0449186,0,0,0,0,0,0,0.0254428,0,0.0268998,0,0,0,0.0117271,0,0,0.0379772,0.0511917,0.0241324,0.0183267,0,0.049457,0.0212505,0.0460002,0.0403263,0.0365717,0.0410866,0.0669166,0,0.104402,0,0.0361573,0.0401733,0,0.0187736,0.0317521,0,0.0264331,0.0507659,0.0503341,0,0,0.0280257,0,0,0.0273464,0.0501321,0.0516717,0.0160201,0.0204837,0.0398623,0.049458,0.034577,0.0618787,0.0452927,0.0484164,0.0692276,0.0126972,0.0344934,0.0246466,0.017562,0.0480593,0.0600435,0,0,0,0.0614395,0.0416354,0.0485904,0,0,0
1669,0.0479769,0,0,0,0,0.0450066,0,0,0,0,0,0,0.0254313,0,0.0267812,0,0,0,0.0118399,0,0,0.0381404,0.0536866,0.0216741,0.0180253,0,0.0494231,0.0216823,0,0.0431725,0.0348922,0.0424893,0.0628642,0,0.106411,0,0.0349252,0.039875,0,0.0189505,0.0305584,0,0.0256241,0.0507073,0.0498865,0,0,0.0279393,0,0,0.0272969,0.048822,0.0516889,0.0161618,0.0191036,0.0394145,0.0489215,0.0333249,0.0621094,0.0452514,0.0485159,0.0695211,0.0130745,0.0347129,0.0244552,0.0171698,0.0482792,0.0599147,0,0,0,0.0627686,0.0418247,0.0491998,0,0,0
1670,0.047611,0,0,0,0,0.0450606,0,0,0,0,0,0,0.0263269,0,0.0265544,0,0,0,0.0121002,0,0,0.0383415,0.0507102,0.0242328,0.017438,0,0.0493608,0.0215197,0.0456577,0.0408321,0.035667,0.0410842,0.0681854,0,0.103228,0,0.0350778,0.0396571,0,0.0190847,0.0315544,0,0.0258207,0.0503811,0.0497028,0,0,0.0277458,0,0,0.0270062,0.050453,0.0518312,0.0158687,0.0189528,0.0401597,0.0492056,0.0339108,0.0617308,0.0449103,0.0481786,0.0691253,0.0126665,0.0345586,0.0243504,0.0167085,0.0481753,0.0603242,0,0,0,0.0624685,0.0414564,0.0492135,0,0,0
1671,0.0477569,0,0,0,0,0.0451466,0,0,0,0,0,0,0.0265557,0,0.0265069,0,0,0,0.0122707,0,0,0.038438,0.0506257,0.0249757,0.016704,0,0.0485618,0.0204844,0.0457586,0.0411424,0.0357309,0.0409747,0.0686066,0,0.102884,0,0.0350907,0.0398491,0,0.0191777,0.0320641,0,0.0269283,0.0528363,0.049595,0,0,0.0268632,0,0,0.0264195,0.0502563,0.0536678,0.0177062,0.0186132,0.0405603,0.0491835,0.0352884,0.0580134,0.0416674,0.045279,0.0664501,0.0129491,0.0345206,0.0245594,0.0163285,0.0487335,0.0597547,0,0,0,0.0652516,0.0428619,0,0,0,0
1672,0.0476982,0,0,0,0,0.0449963,0,0,0,0,0,0,0.0283621,0,0.0264052,0,0,0,0.013094,0,0,0.0389437,0.0549226,0.0227855,0.01822,0,0.046846,0.0222111,0,0.0432892,0.0360442,0.0442795,0.0648458,0,0.10538,0,0.0314633,0.0391381,0,0.0192295,0.027743,0,0.0253457,0,0.0489072,0,0,0.0262122,0,0,0.0260351,0.0461483,0.0552104,0.0206516,0.0162057,0.0370318,0.0501884,0.0315614,0.0589192,0.0429299,0.0459093,0.0667765,0.0157037,0.0341597,0.0247035,0.0160357,0.0494228,0.0594907,0,0,0,0.066311,0.0413011,0.0527755,0,0,0
1673,0.0473229,0,0,0,0,0.0451321,0,0,0,0,0,0,0.0257216,0,0.0267835,0,0,0,0.0129776,0,0,0.0390794,0.0496333,0.0254441,0.0176058,0,0.0488007,0.0209842,0.0454752,0.0410941,0.0346927,0.0404093,0.0684021,0,0.103418,0,0.0359305,0.039507,0,0.0194454,0.0309185,0,0.0253198,0.0491315,0.0489175,0,0,0.0254285,0,0,0.0262885,0.0509825,0.0519776,0.0153466,0.0166005,0.0407481,0.0499235,0.0331178,0.0613533,0.0442684,0.0474834,0.0686193,0.0127073,0.0341392,0.0250438,0.0156433,0.04869,0.0608389,0,0,0,0.0635482,0.0409333,0.0500875,0,0,0
1674,0.0473237,0,0,0,0,0.0451956,0,0,0,0,0,0,0.0255144,0,0.0265755,0,0,0,0.0127938,0,0,0.0391836,0.049481,0.0253699,0.0173107,0,0.048728,0.0204361,0.0452479,0.040997,0.0345229,0.0399795,0.0683195,0,0.103174,0,0.0357712,0.0396863,0,0.0197655,0.0311921,0,0.0249828,0.0482883,0.0488976,0,0,0.0248287,0,0,0.0271763,0.0508334,0.0518456,0.0151043,0.0157292,0.0409787,0.0502556,0.0327381,0.0614036,0.0442002,0.0473991,0.0686596,0.012625,0.0341453,0.0252041,0.0152017,0.0486729,0.060941,0,0,0,0.0639933,0.0408906,0.0497737,0,0,0
1675,0.0472886,0,0,0,0,0.045214,0,0,0,0,0,0,0.0251773,0,0.0265739,0,0,0,0.0125851,0,0,0.0392939,0.0492719,0.025121,0.017327,0,0.0487241,0.0197756,0.0448384,0.0407941,0.0344962,0.039422,0.0681155,0,0.10312,0,0.0355668,0.0399638,0,0.0200265,0.0311897,0,0.0246951,0.0476854,0.0490565,0,0,0.0246271,0,0,0.0283527,0.0507521,0.0515897,0.0147869,0.0150153,0.0410975,0.0507331,0.0323583,0.0613049,0.0441505,0.0472428,0.0685983,0.0125194,0.0341852,0.0252255,0.0148834,0.0486486,0.0609885,0,0,0,0.0642587,0.0407823,0.0496625,0,0,0
1676,0.047323,0,0,0,0,0.0452135,0,0,0,0,0,0,0.0246173,0,0.0262557,0,0,0,0.0124041,0,0,0.0394184,0.0518182,0.0218048,0.0176786,0,0.0488514,0.0193234,0,0.043129,0.0330195,0.0400532,0.0637089,0,0.105795,0,0.033813,0.0402568,0,0.0200957,0.0301751,0,0.0241478,0.0473528,0.0493091,0,0,0.0249395,0,0,0.0294635,0.0491741,0.0515707,0.0144463,0.013878,0.0405763,0.0508963,0.0309678,0.0615462,0.0443976,0.0472812,0.0688018,0.01324,0.0342935,0.0252678,0.0147273,0.0487451,0.0607756,0,0,0,0.0651712,0.0408208,0.0497511,0,0,0
1677,0.0471023,0,0,0,0,0.0452688,0,0,0,0,0,0,0.0234891,0,0.0267676,0,0,0,0.0122176,0,0,0.0394272,0.0484637,0.0244283,0.0181409,0,0.049293,0.0185139,0.0441297,0.0402408,0.0343361,0.0381124,0.0674913,0,0.102971,0,0.0355355,0.0406934,0,0.0199837,0.0316261,0,0.0246736,0.0464186,0.0499993,0,0,0.0256342,0,0,0.0303042,0.050666,0.0518531,0.0137583,0.0140761,0.0412415,0.0518334,0.0314361,0.0612806,0.0440557,0.0467543,0.0682937,0.0126135,0.0342166,0.0251786,0.0147926,0.0486319,0.0610755,0,0,0,0.0650439,0.0403859,0.0497169,0,0,0
1678,0.047164,0,0,0,0,0.0452427,0,0,0,0,0,0,0.0233332,0,0.0263416,0,0,0,0.0121845,0,0,0.0392283,0.0508232,0.0209522,0.0186857,0,0.0495895,0.0183219,0,0.04246,0.0327766,0.0386936,0.0632437,0,0.105768,0,0.0334821,0.0408343,0,0.0197574,0.0305149,0,0.0242365,0.0460998,0.0504584,0,0,0.0263136,0,0,0.0302448,0.0490977,0.0520543,0.0133855,0.0133299,0.0406567,0.0520242,0.0300059,0.0613477,0.0441527,0.0467902,0.0685507,0.0136488,0.0340577,0.0250955,0.0151052,0.0487348,0.0608,0,0,0,0.0660579,0.0403359,0.0498481,0,0,0
1679,0.0472533,0,0,0,0,0.0451511,0,0,0,0,0,0,0.0228615,0,0.0265677,0,0,0,0.0120588,0,0,0.0388737,0.0501792,0.0206609,0.0191243,0,0.0499456,0.0180644,0,0.042005,0.0325835,0.0380399,0.0628025,0,0.105911,0,0.0335816,0.040925,0,0.01946,0.0304217,0,0.0244649,0.0454398,0.0509668,0,0,0.0269597,0,0,0.0296217,0.0491725,0.0522001,0.0130514,0.0132815,0.040697,0.052533,0.0295593,0.0611473,0.0439108,0.0465312,0.0682696,0.014177,0.0338107,0.0247991,0.0156791,0.0486976,0.0608622,0,0,0,0.0660597,0.0400867,0.049929,0,0,0
1680,0.0474961,0,0,0,0,0.0449983,0,0,0,0,0,0,0.0227921,0,0.0267058,0,0,0,0.0117105,0,0,0.0384559,0.0496056,0.0203565,0.0193777,0,0.0501421,0.0181278,0,0.0415467,0.0323604,0.0375336,0.0624786,0,0.105835,0,0.0332935,0.0409234,0,0.0192034,0.0300924,0,0.0249034,0.0447607,0.051314,0,0,0.0273892,0,0,0.02886,0.0493141,0.0524221,0.0127996,0.0132118,0.04078,0.0529443,0.0290598,0.06102,0.0436111,0.0464139,0.0680935,0.0150246,0.0335267,0.0243796,0.0163538,0.0486285,0.0610376,0,0,0,0.0660242,0.039914,0.0499789,0,0,0
1681,0.0477461,0,0,0,0,0.0448669,0,0,0,0,0,0,0.0228808,0,0.0268398,0,0,0,0.0112242,0,0,0.0380913,0.0490317,0.020234,0.0195643,0,0.0501687,0.0184795,0,0.0411155,0.0321766,0.0371866,0.0621882,0,0.10565,0,0.0329292,0.0408397,0,0.019079,0.0295099,0,0.0250519,0.0439959,0.0515274,0,0,0.0275352,0,0,0.0283299,0.0495298,0.0528094,0.0126359,0.0132037,0.0409382,0.0532442,0.0286035,0.0609167,0.0433779,0.0461803,0.0679197,0.0162564,0.0332488,0.0239014,0.0169231,0.0485301,0.0612468,0,0,0,0.0659502,0.0397432,0.0501549,0,0,0
1682,0.0477119,0,0,0,0,0.0448713,0,0,0,0,0,0,0.0234999,0,0.0270177,0,0,0,0.0109196,0,0,0.0379801,0.045819,0.022771,0.0197741,0,0.0502005,0.0187626,0.044048,0.0383362,0.033671,0.0359097,0.0663598,0,0.102913,0,0.03296,0.0409293,0,0.018942,0.0299994,0,0.0253513,0.0425938,0.051735,0,0,0.0276642,0,0,0.0282698,0.0512938,0.0532675,0.0127442,0.01368,0.0417587,0.0537306,0.02916,0.0606414,0.0428727,0.0453864,0.067345,0.0165641,0.0327327,0.0236787,0.0171908,0.0483328,0.0616389,0,0,0,0.0655187,0.0393801,0.0503877,0,0,0
1683,0.0475245,0,0,0,0,0.0450155,0,0,0,0,0,0,0.0236902,0,0.0271028,0,0,0,0.0110236,0,0,0.0380982,0.0452975,0.0225085,0.0199832,0,0.0501064,0.0194756,0.0437428,0.0381363,0.0335909,0.0356558,0.0660962,0,0.103084,0,0.0323742,0.0407256,0,0.019085,0.0290439,0,0.0251755,0.0419608,0.051705,0,0,0.027716,0,0,0.0281214,0.0514685,0.053615,0.0129254,0.0138746,0.0421924,0.0538283,0.0287898,0.0604351,0.0425817,0.0446307,0.0672824,0.0186948,0.0323918,0.0236557,0.01737,0.0483608,0.0617007,0,0,0,0.0657567,0.0391043,0.0507218,0,0,0
1684,0.0471784,0,0,0,0,0.0452611,0,0,0,0,0,0,0.0236276,0,0.0272465,0,0,0,0.0113313,0,0,0.0383284,0.0447413,0.0222771,0.0203141,0,0.0499861,0.020238,0.0433323,0.0382054,0.0334259,0.0353022,0.0656693,0,0.103335,0,0.0322685,0.0403168,0,0.0191682,0.0284259,0,0.0251012,0.0412802,0.0515954,0,0,0.0276817,0,0,0.0277573,0.0517086,0.0540121,0.0132374,0.0143953,0.0427221,0.0537235,0.0283606,0.0602784,0.0423113,0.0441259,0.0672816,0.0211798,0.032023,0.023968,0.0174294,0.048448,0.0617844,0,0,0,0.065994,0.0388338,0.0512176,0,0,0
1685,0.0468394,0,0,0,0,0.0454865,0,0,0,0,0,0,0.0235095,0,0.027343,0,0,0,0.0116247,0,0,0.0385609,0.0441641,0.0220595,0.0205803,0,0.049842,0.0210647,0.0429009,0.0381146,0.0332672,0.0349732,0.0652963,0,0.103561,0,0.0323184,0.0399376,0,0.0191691,0.0284495,0,0.0250461,0.0405759,0.0514043,0,0,0.0277608,0,0,0.0270948,0.0519992,0.05428,0.0134942,0.0152764,0.0431499,0.0534409,0.0279925,0.0599932,0.0420779,0.043679,0.0672292,0.0243557,0.031796,0.0244211,0.0174889,0.0483566,0.0618355,0,0,0,0.0661919,0.0387438,0.0517433,0,0,0
1686,0.0465696,0,0,0,0,0.0456937,0,0,0,0,0,0,0.0231348,0,0.0274213,0,0,0,0.0118223,0,0,0.0387683,0.0434708,0.0218093,0.0208634,0,0.0496902,0.021907,0.0425093,0.0377171,0.0330587,0.0346757,0.0649993,0,0.103665,0,0.0324237,0.0396994,0,0.0191885,0.0283522,0,0.0249349,0.0399202,0.0511164,0,0,0.0279185,0,0,0.0266637,0.0523014,0.0545423,0.0136915,0.016076,0.0434682,0.0530224,0.0277011,0.0596491,0.0418459,0.0432308,0.067256,0.0277942,0.0318095,0.0247075,0.0175121,0.0481428,0.0618172,0,0,0,0.0664105,0.0387459,0.0521812,0,0,0
1687,0.0463873,0,0,0,0,0.0458256,0,0,0,0,0,0,0.0225994,0,0.0275244,0,0,0,0.0118074,0,0,0.0389764,0.0427463,0.0215597,0.0213028,0,0.049464,0.0226553,0.0420708,0.0371995,0.0328306,0.034283,0.0647921,0,0.103789,0,0.03258,0.039543,0,0.0192702,0.0282498,0,0.0248613,0.0392893,0.0508014,0,0,0.0281408,0,0,0.0270049,0.0526012,0.0548031,0.0138808,0.0169047,0.0436978,0.0525041,0.0274195,0.0592951,0.0415822,0.0427457,0.0675217,0.031233,0.0319165,0.0249072,0.0174168,0.0482929,0.0617622,0,0,0,0.0665684,0.0387619,0.0525904,0,0,0
1688,0.0461817,0,0,0,0,0.0459111,0,0,0,0,0,0,0.0219542,0,0.027649,0,0,0,0.0116689,0,0,0.0391274,0.0421301,0.0211583,0.0217024,0,0.0492796,0.0232961,0.0416932,0.0369123,0.0326829,0.033911,0.0645165,0,0.103926,0,0.032897,0.0394075,0,0.0193122,0.028277,0,0.0249072,0.0386397,0.0504527,0,0,0.0283132,0,0,0.0281715,0.0528149,0.0550381,0.0140444,0.0178846,0.0438552,0.0519575,0.027034,0.058947,0.0413299,0.0420822,0.0677014,0.0349081,0.0320734,0.0252252,0.0173336,0.048483,0.0620804,0,0,0,0.0666497,0.0388533,0.0530906,0,0,0
1689,0.0458276,0,0,0,0,0.0460304,0,0,0,0,0,0,0.0212869,0,0.0277754,0,0,0,0.0116313,0,0,0.0392928,0.0414425,0.0208345,0.0220228,0,0.0492544,0.0238283,0.0413207,0.0368294,0.0325806,0.0335351,0.0642135,0,0.104114,0,0.0333802,0.039278,0,0.0193053,0.0282134,0,0.0245477,0.037909,0.0501496,0,0,0.0284877,0,0,0.0296475,0.0529787,0.0548664,0.0141895,0.0188694,0.0440251,0.0514396,0.0267096,0.0585414,0.0409585,0.0414166,0.0677186,0.0391857,0.0322416,0.0255433,0.0171937,0.0485622,0.062348,0,0,0,0.0668146,0.0386036,0.0538388,0,0,0
1690,0.0453961,0,0,0,0,0.0462021,0,0,0,0,0,0,0.0203948,0,0.0279151,0,0,0,0.0118458,0,0,0.0394686,0.0408152,0.0206895,0.0223042,0,0.0493687,0.0242497,0.0411844,0.0367989,0.0324764,0.0331589,0.063814,0,0.104285,0,0.0340356,0.0391446,0,0.0192398,0.0279357,0,0.0240253,0.0372147,0.0499217,0,0,0.0287743,0,0,0.0306299,0.0530702,0.0549963,0.0143002,0.0200221,0.044256,0.0510085,0.0264064,0.0580644,0.0405376,0.0408202,0.0676334,0.0429559,0.0322957,0.025744,0.0169987,0.048615,0.062469,0,0,0,0.0669279,0.038404,0.0541415,0,0,0
1691,0.0449176,0,0,0,0,0.0463974,0,0,0,0,0,0,0.0197783,0,0.0279894,0,0,0,0.0122907,0,0,0.0396684,0.0402739,0.0205746,0.0225781,0,0.0496089,0.0245904,0.0412297,0.0365649,0.0324202,0.0328381,0.0634141,0,0.104483,0,0.0345642,0.0388705,0,0.0191584,0.0278136,0,0.0232564,0.0364022,0.049756,0,0,0.0290787,0,0,0.0307899,0.0532078,0.0550687,0.0143294,0.0212645,0.0445718,0.0507486,0.0261516,0.057601,0.0400684,0.04031,0.0675829,0.0467069,0.0323058,0.0258108,0.0167829,0.0486151,0.0625113,0,0,0,0.0670789,0.0383526,0.0546208,0,0,0
1692,0.0445234,0,0,0,0,0.0465397,0,0,0,0,0,0,0.0193619,0,0.0280753,0,0,0,0.0127143,0,0,0.0399378,0.039967,0.0203774,0.0228502,0,0.0498871,0.0248862,0.0409697,0.0364939,0.0323735,0.0326453,0.0629608,0,0.104581,0,0.035008,0.0384396,0,0.0192711,0.0277102,0,0.0224294,0.0355211,0.0495715,0,0,0.0291948,0,0,0.0304036,0.0533311,0.0548679,0.0143658,0.0224973,0.0449383,0.0506696,0.0259204,0.0570827,0.0395742,0.0398175,0.0675251,0.0504386,0.0322295,0.0258327,0.0165936,0.0487537,0.0626151,0,0,0,0.0670751,0.0383307,0.0549181,0,0,0
1693,0.0443341,0,0,0,0,0.0465273,0,0,0,0,0,0,0.0186936,0,0.0281633,0,0,0,0.0128431,0,0,0.0404012,0.0399533,0.0201735,0.0231224,0,0.0500761,0.0251226,0.0404643,0.0362257,0.0322967,0.0322777,0.062547,0,0.104563,0,0.0353338,0.0379409,0,0.0198588,0.0279169,0,0.0216603,0.0346275,0.0493306,0,0,0.0289587,0,0,0.0296447,0.0534913,0.0545836,0.0143985,0.0237176,0.0452843,0.0507604,0.025751,0.0566263,0.0391348,0.0395677,0.0675164,0.0540776,0.0320455,0.0258458,0.016444,0.0489669,0.0627684,0,0,0,0.0668889,0.038337,0.0552774,0,0,0
1694,0.0443021,0,0,0,0,0.0464853,0,0,0,0,0,0,0.018165,0,0.028278,0,0,0,0.013152,0,0,0.0405382,0.0396848,0.0200736,0.0232641,0,0.0501724,0.0251892,0.0401758,0.0359391,0.0322156,0.0320705,0.0621616,0,0.104499,0,0.0355084,0.0376008,0,0.0199758,0.0284247,0,0.0207535,0.0338264,0.0489894,0,0,0.0284305,0,0,0.0289341,0.0536782,0.0548479,0.0143955,0.0247748,0.0456362,0.0510164,0.025715,0.0564144,0.0388953,0.0395367,0.0678154,0.0578535,0.0317194,0.0259535,0.0163071,0.0489012,0.0630409,0,0,0,0.0668247,0.0385436,0.055222,0,0,0
1695,0.0443658,0,0,0,0,0.0464943,0,0,0,0,0,0,0.0174484,0,0.0286986,0.0284184,0,0,0.0136147,0,0,0.0404249,0.0413142,0.0188077,0.0227113,0,0.0496555,0.025512,0.0418039,0.0353875,0.0311342,0.0330607,0.0624004,0,0.105236,0,0.0358223,0.0372652,0,0.0196839,0.029876,0,0.0194451,0.0329389,0.0485898,0,0,0.0278336,0,0,0.0286067,0.0522698,0.0564505,0.0138478,0.025744,0.0451584,0.0512887,0.0247029,0.0568718,0.039428,0.040252,0.0687179,0.0637218,0.0313068,0.0261765,0.0161684,0.0488192,0.0631919,0,0,0,0.0672613,0.0392488,0.0550006,0,0,0
1696,0.0445172,0,0,0,0,0.0464589,0,0,0,0,0,0,0.0179775,0,0.0282673,0,0,0,0.0135099,0,0,0.0403846,0.0389343,0.0198751,0.0235751,0,0.0502668,0.0246808,0.0408981,0.0351544,0.0323173,0.0321198,0.0617091,0,0.104778,0,0.0351891,0.0373445,0,0.0197656,0.030383,0,0.0183652,0.0325715,0.0485923,0,0,0.0273999,0,0,0.0289063,0.0541601,0.0574962,0.0144628,0.0260637,0.046176,0.0516086,0.0256029,0.0570286,0.0392707,0.040838,0.0690151,0.0667775,0.0311797,0.0264553,0.0160711,0.0487692,0.0636209,0,0,0,0.0671556,0.0390826,0.0555268,0,0,0
1697,0.044632,0,0,0,0,0.0464731,0,0,0,0,0,0,0.0175027,0,0.0286982,0.0291996,0,0,0.0138309,0,0,0.0404215,0.0407406,0.0183489,0.0230008,0,0.0497441,0.0246586,0.0417508,0.03468,0.0312628,0.0331405,0.0617497,0,0.105518,0,0.0352536,0.0371501,0,0.0196396,0.0327026,0,0.0176222,0.0320648,0.0484611,0,0,0.0274608,0,0,0.0297302,0.0525982,0.0592981,0.013903,0.0268519,0.0453799,0.0517328,0.0249025,0.057956,0.0399668,0.0419336,0.070544,0.0723012,0.0311066,0.0266946,0.0160244,0.0490146,0.0636974,0,0,0,0.0675606,0.0394046,0.0555407,0,0,0
1698,0.0445901,0,0,0,0,0.0465088,0,0,0,0,0,0,0.0177841,0,0.0286314,0.0291763,0,0,0.0139305,0,0,0.0405959,0.0406268,0.0180698,0.0230669,0,0.0497417,0.0240715,0.0420317,0.0344191,0.031337,0.0333022,0.0619296,0,0.105348,0,0.0346006,0.037157,0,0.01965,0.0339896,0,0.017384,0.0318634,0.0486449,0,0,0.027955,0,0,0.0305001,0.0526331,0.0606706,0.0139085,0.0273963,0.0453425,0.0517623,0.0250453,0.0584621,0.0402106,0.0424856,0.0714946,0.0751195,0.0310297,0.0268462,0.0159809,0.0489916,0.0638582,0,0,0,0.0675227,0.0393276,0.0557308,0,0,0
1699,0.0445908,0,0,0,0,0.0464648,0,0,0,0,0,0,0.021327,0,0.0299799,0.0299861,0,0,0.0146308,0,0,0.0400821,0.0410477,0.0184138,0.0214749,0,0.0481968,0.0229927,0.0413008,0.0335231,0.0323046,0.0342532,0.0619394,0,0.104938,0,0.0300777,0.0369097,0,0.0201046,0.0276682,0,0.0226605,0,0.0497225,0,0,0.0277364,0,0,0.0315115,0.0514224,0.0639678,0.0157333,0.0277729,0.0448954,0.0521745,0.0244889,0.058367,0.0362149,0.0420907,0.0744135,0.0666311,0.031357,0.0262817,0.016916,0.0491331,0.0634822,0,0,0,0.0705233,0.0389573,0.0595831,0,0,0
1700,0.0444358,0,0,0,0,0.0464105,0,0,0,0,0,0,0.0178536,0,0.0286215,0.0287675,0,0,0.0137954,0,0,0.0406516,0.0401634,0.0180218,0.0233308,0,0.0494297,0.0228148,0.0424039,0.033722,0.031537,0.0333265,0.0617181,0,0.105373,0,0.034039,0.0374267,0,0.0195127,0.034801,0,0.016922,0.0316967,0.0493682,0,0,0.0295516,0,0,0.0308784,0.0528759,0.0617716,0.0134588,0.0276816,0.0451247,0.0517452,0.0247678,0.0590056,0.0408643,0.0427578,0.0725516,0.0765604,0.0309819,0.0269459,0.0163894,0.0487696,0.0639938,0,0,0,0.0673501,0.0392084,0.0560743,0,0,0
1701,0.0445569,0,0,0,0,0.046223,0,0,0,0,0,0,0.0180036,0,0.0286147,0.028618,0,0,0.0136419,0,0,0.0403737,0.0400395,0.0178948,0.0234732,0,0.049192,0.0224202,0.0426566,0.033508,0.0316255,0.033321,0.061539,0,0.105497,0,0.0336331,0.0374964,0,0.0194579,0.0346898,0,0.0167165,0.0318016,0.0497309,0,0,0.0301027,0,0,0.030693,0.0527951,0.0616624,0.0133565,0.0274724,0.0450079,0.0516509,0.0245567,0.0592317,0.0413245,0.04314,0.0728954,0.075612,0.0309974,0.026921,0.016767,0.0485244,0.0639759,0,0,0,0.067536,0.0393668,0.0558008,0,0,0
1702,0.044797,0,0,0,0,0.0459609,0,0,0,0,0,0,0.0181834,0,0.0286438,0.0286529,0,0,0.0132994,0,0,0.0401075,0.0399243,0.0174744,0.0236744,0,0.0487921,0.0222579,0.0425926,0.0333674,0.0316195,0.0331993,0.0613683,0,0.105509,0,0.0332822,0.0377077,0,0.01941,0.0342088,0,0.0166155,0.0319718,0.0500928,0,0,0.0302561,0,0,0.0304081,0.0526075,0.0613032,0.0132353,0.0269002,0.044881,0.0515391,0.0244876,0.0594057,0.0418395,0.0437655,0.0732536,0.0740296,0.0309952,0.0269295,0.0172665,0.0480994,0.063958,0,0,0,0.067774,0.0396934,0.0556918,0,0,0
1703,0.0450808,0,0,0,0,0.0456488,0,0,0,0,0,0,0.0182664,0,0.028671,0.0285771,0,0,0.0129488,0,0,0.0398648,0.0397742,0.0172842,0.0237699,0,0.0483549,0.0222612,0.0424635,0.0331866,0.0315825,0.0330709,0.0611334,0,0.105574,0,0.0330903,0.0379934,0,0.0193412,0.0332429,0,0.0166487,0.0321885,0.0504205,0,0,0.0302522,0,0,0.0300087,0.0523848,0.0607881,0.0131226,0.0260834,0.0448104,0.0514307,0.0245472,0.0595887,0.0423351,0.0442588,0.073513,0.0718736,0.031056,0.0269926,0.0178466,0.0474492,0.063851,0,0,0,0.0679022,0.0400568,0.0558471,0,0,0
1704,0.0454275,0,0,0,0,0.0452563,0,0,0,0,0,0,0.0183337,0,0.0287174,0.0285745,0,0,0.0125027,0,0,0.0395815,0.0396389,0.0172023,0.0237185,0,0.0480392,0.0223583,0.0423763,0.0330424,0.0315536,0.0329391,0.0608891,0,0.105689,0,0.0329992,0.0382626,0,0.019257,0.0321433,0,0.0168793,0.0323816,0.0506572,0,0,0.0302656,0,0,0.0296098,0.0521714,0.0600468,0.0130464,0.0252021,0.0448334,0.0512807,0.0247333,0.0599193,0.0427058,0.0446023,0.0735367,0.0693219,0.0313495,0.0269198,0.0184569,0.0470411,0.063816,0,0,0,0.0683035,0.0404621,0.056105,0,0,0
1705,0.0456392,0,0,0,0,0.04496,0,0,0,0,0,0,0.0184176,0,0.0287552,0.0284338,0,0,0.0120954,0,0,0.039332,0.0394309,0.0171358,0.0235579,0,0.0477982,0.0226204,0.0424188,0.0329664,0.0315537,0.0328143,0.0606448,0,0.105668,0,0.0330198,0.0384594,0,0.0191811,0.031006,0,0.0174283,0.0325213,0.0508933,0,0,0.0303921,0,0,0.0295855,0.05197,0.0590517,0.0130317,0.0242405,0.0449834,0.0510572,0.0250406,0.0600175,0.0426825,0.0447636,0.0730954,0.066342,0.03142,0.0267896,0.0188373,0.0470673,0.0638994,0,0,0,0.0688888,0.0410072,0.0559221,0,0,0
