Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x74,x73
151,0,0,0,0,0,0,0.010767,0.00668139,0,0,0,0.0273469,0.0198788,0.0152737,0,0,0.0435134,0,0.0178559,0.0254997,0.0165785,0.0181438,0.0161254,0.00942657,0.0113411,0.0213542,0.00516378,0.00952641,0.0108907,0.0505402,0.0102214,0.0135307,0.0105409,0.034868,0.0338518,0.0360469,0.00888289,0.00881431,0.0288161,0.0145635,0.0215831,0.0105612,0,0,0.00933563,0,0.0120233,0.00436551,0.0817992,0.0245212,0.0506308,0.00286349,0.0086305,0.0054789,0.0138521,0.020166,0.0485883,0.0243137,0.0181447,0.0138922,0.0194582,0.0186242,0.0322795,0.00297252,0.00589634,0.00411703,0.00615518,0.01001,0,0,0,0,0
152,0,0,0,0,0,0,0.0124331,0.00703897,0,0,0,0.0276927,0.0221988,0.0151138,0,0,0.0617408,0,0.0175026,0.0372065,0.016975,0.0172262,0.0156795,0.0101031,0.0112633,0.0300834,0.00528212,0.0103083,0.010426,0.0502745,0.0103469,0.0142411,0.0102074,0.0339717,0.0349724,0.0504822,0.00800722,0.0131774,0.0311003,0.0145817,0.0221478,0.011944,0,0,0.00878237,0,0.0120738,0.00405417,0.0815756,0.0258503,0.0504354,0.00370497,0.00912336,0.00602881,0.0129496,0.0212855,0.0507972,0.0244582,0.0185174,0.0127732,0.0203839,0.018643,0.0365002,0.00247069,0.00552938,0.00410191,0.0062051,0.0114907,0,0,0,0,0
153,0,0,0,0,0,0,0.0114397,0.00696913,0,0,0,0.0271505,0.0205369,0.0148808,0,0,0.0469543,0,0.0174342,0.027683,0.0173988,0.0165799,0.0153285,0.0097526,0.0103603,0.0240971,0.00584502,0.0105914,0.0105723,0.0505248,0.0101117,0.0140173,0.00998678,0.033728,0.0344865,0.0393274,0.00854913,0.00980573,0.0349953,0.0146957,0.0236015,0.0110096,0,0,0.00901592,0,0.0121405,0.00429972,0.0815933,0.0264441,0.0509006,0.00682519,0.00870893,0.00580793,0.0119604,0.0229287,0.0531617,0.0248049,0.0195943,0.0117865,0.0217302,0.0194208,0.0405683,0.00261097,0.00553901,0.00406812,0.00643396,0.0107385,0,0,0,0,0
154,0,0,0,0,0,0,0.0120004,0.00718985,0,0,0,0.0262182,0.0211412,0.0147576,0,0,0.0497987,0,0.0173633,0.0295932,0.0176729,0.016125,0.0151572,0.00852214,0.00997294,0.0260743,0.00633566,0.0102748,0.0110643,0.0510959,0.00945885,0.0128215,0.00986097,0.0339993,0.0329781,0.0418049,0.00829157,0.0107587,0.0388246,0.0146865,0.0250026,0.0115497,0,0,0.00836229,0,0.0121301,0.00398518,0.0817377,0.0274262,0.0509934,0.0101682,0.00904931,0.00614438,0.0115315,0.0244276,0.0552797,0.025449,0.0203447,0.0116508,0.0226815,0.0196526,0.0458677,0.00238846,0.00528005,0.00393471,0.00670915,0.0115565,0,0,0,0,0
155,0,0,0,0,0,0,0.0117505,0.00725904,0,0,0,0.0253437,0.0210163,0.014862,0,0,0.0455376,0,0.0173317,0.0268947,0.01741,0.0159734,0.0151956,0.00724705,0.00953794,0.0247461,0.00684052,0.00983965,0.0116669,0.051868,0.00896624,0.0117262,0.0097803,0.0345898,0.0317846,0.0386298,0.00848923,0.0093271,0.0436877,0.0147013,0.026817,0.0114904,0,0,0.00813587,0,0.0121119,0.00392149,0.0818269,0.0277632,0.0510206,0.0142325,0.00956374,0.00617364,0.0112301,0.0263856,0.0575487,0.0261131,0.0209543,0.0125484,0.0232072,0.0194828,0.051203,0.00214854,0.0053062,0.00375071,0.00696473,0.0118022,0,0,0,0,0
156,0,0,0,0,0,0,0.0119889,0.00737219,0,0,0,0.0240375,0.0211091,0.0150511,0,0,0.0446408,0,0.017288,0.0265116,0.0165396,0.0162287,0.0150082,0.00576888,0.00931832,0.0248409,0.00717542,0.00897947,0.0118402,0.0523675,0.00859305,0.0105953,0.00973893,0.0354175,0.029756,0.0380556,0.00848652,0.00915779,0.0476075,0.0147692,0.0284834,0.0118844,0,0,0.00765042,0,0.0121444,0.00365179,0.0817329,0.0293468,0.0511536,0.0191622,0.00999003,0.00629362,0.0113782,0.028987,0.0602084,0.0270103,0.021917,0.014403,0.0234376,0.0193511,0.0554625,0.00204178,0.00517099,0.00361627,0.00706066,0.0120716,0,0,0,0,0
157,0,0,0,0,0,0,0.0121916,0.00732157,0,0,0,0.0230843,0.0212759,0.0152468,0,0,0.0456702,0,0.017257,0.0272451,0.0154918,0.0165695,0.0148588,0.00478857,0.00924079,0.0253235,0.00746951,0.00823957,0.0116901,0.0525549,0.00836644,0.00968667,0.0096908,0.0359893,0.0277418,0.0388176,0.0083738,0.00980103,0.04985,0.014832,0.0290876,0.0121282,0,0,0.00709532,0,0.0121806,0.00335406,0.0813699,0.0300359,0.0506747,0.0216358,0.0103397,0.00640228,0.0117514,0.0294433,0.0611052,0.0275969,0.0223025,0.0149728,0.0233132,0.0191548,0.058033,0.00212757,0.00494124,0.0036236,0.00688962,0.0122352,0,0,0,0,0
158,0,0,0,0,0,0,0.0119065,0.00715362,0,0,0,0.0225142,0.021015,0.0153253,0,0,0.0434531,0,0.0173019,0.0257961,0.014554,0.0168165,0.0148831,0.00411112,0.00914389,0.0242056,0.00761043,0.00738336,0.0112945,0.052479,0.00811138,0.00898229,0.00960211,0.0362028,0.0256916,0.0369127,0.00844654,0.00942321,0.0499541,0.0148744,0.0290549,0.0118161,0,0,0.00676332,0,0.0121927,0.00324914,0.0809154,0.0311874,0.0503279,0.0236814,0.0104205,0.00640135,0.0120435,0.0297561,0.0618793,0.0281433,0.0226043,0.0153379,0.0231318,0.0191334,0.0580503,0.00227553,0.00480005,0.00364024,0.00669107,0.0118659,0,0,0,0,0
159,0,0,0,0,0,0,0.0105787,0.00652405,0,0,0,0.0214462,0.0203062,0.014775,0,0,0.0395286,0,0.0176401,0.0231031,0.0142978,0.016395,0.0154352,0.00394522,0.0083657,0.0211736,0.00743648,0.00670505,0.0106952,0.0518925,0.00755562,0.00820108,0.00917812,0.0357663,0.0235133,0.0332697,0.00876979,0.00827981,0.049329,0.0148636,0.0254684,0.0103586,0,0,0.00688823,0,0.0121697,0.00338895,0.0806461,0.0249814,0.047555,0.017941,0.0107313,0.00625635,0.0132802,0.0244224,0.0569097,0.0267483,0.0190243,0.0114377,0.0216302,0.0175526,0.0583367,0.00258928,0.0048843,0.00363948,0.0061779,0.0103117,0,0,0,0,0
160,0,0,0,0,0,0,0.0108401,0.00650185,0,0,0,0.0195013,0.0205959,0.0144243,0,0,0.0420566,0,0.0176016,0.0246183,0.0138407,0.0165642,0.0155276,0.0038913,0.00786205,0.0219411,0.00726255,0.00592137,0.0100861,0.0512717,0.00715038,0.00714758,0.0088628,0.0357263,0.0202408,0.0349569,0.00860629,0.00901047,0.047355,0.0149087,0.0247681,0.0105461,0,0,0.00658764,0,0.0121996,0.00320877,0.0804976,0.0252854,0.0473206,0.0191773,0.0102921,0.00647655,0.0130496,0.0247633,0.057367,0.0268014,0.0194873,0.0113978,0.0216712,0.0182013,0.055915,0.00263087,0.0047288,0.0034804,0.00601816,0.0103543,0,0,0,0,0
161,0,0,0,0,0,0,0.0109536,0.00685337,0,0,0,0.0171297,0.0205363,0.0142309,0,0,0.0391508,0,0.0174609,0.022823,0.0131336,0.0168711,0.0152375,0.0038253,0.00807701,0.0215106,0.00723331,0.00526605,0.00958838,0.0508913,0.00707954,0.00635508,0.00866405,0.0359554,0.016846,0.0328924,0.00865299,0.00825679,0.04417,0.0149695,0.0273922,0.0108059,0,0,0.0062663,0,0.0122325,0.00302047,0.0803936,0.0331197,0.0497174,0.027385,0.00923072,0.00660812,0.0123007,0.0304646,0.0631342,0.0291179,0.0240473,0.0153405,0.0230736,0.0208459,0.0508991,0.00271084,0.00446454,0.00339393,0.00625273,0.0105181,0,0,0,0,0
162,0,0,0,0,0,0,0.0102396,0.00627815,0,0,0,0.0158968,0.0202041,0.0129693,0,0,0.0384393,0,0.0177025,0.0222301,0.0134667,0.0153003,0.0158097,0.00456378,0.00676099,0.0197663,0.00719243,0.00544315,0.00946013,0.0505443,0.00667404,0.00603444,0.007912,0.035213,0.0159914,0.0318598,0.00877188,0.00799134,0.0425533,0.014966,0.0240045,0.00986712,0,0,0.00692021,0,0.0122048,0.00338001,0.0805565,0.0270879,0.04689,0.0205203,0.00891484,0.00651623,0.0124393,0.0252582,0.057433,0.0264087,0.0203697,0.0112256,0.0219049,0.0197155,0.0497825,0.00289089,0.00449347,0.00343265,0.00575406,0.00969644,0,0,0,0,0
163,0,0,0,0,0,0,0.0115545,0.00683601,0,0,0,0.0131891,0.0212202,0.0122469,0,0,0.0439793,0,0.0172577,0.0258365,0.0132431,0.0160988,0.0154529,0.00491386,0.00739418,0.0230139,0.00729984,0.00519585,0.0091825,0.0503215,0.00653276,0.00497203,0.0076255,0.0355666,0.0115824,0.0365618,0.0082749,0.00964298,0.0399454,0.0149176,0.0267489,0.0111795,0,0,0.00595315,0,0.0121695,0.00285855,0.0805536,0.0334957,0.049189,0.0272366,0.00788275,0.00694892,0.0114763,0.0302537,0.0623569,0.0282988,0.024483,0.0150037,0.0233226,0.0218487,0.0450622,0.00285772,0.00399995,0.00308016,0.00588777,0.0107532,0,0,0,0,0
164,0,0,0,0,0,0,0.0101469,0.00627051,0,0,0,0.0119513,0.0201788,0.0110472,0,0,0.0373148,0,0.0177552,0.0214612,0.0139061,0.0148043,0.0159807,0.00568684,0.00578955,0.0189131,0.00732565,0.00532868,0.00914075,0.0501069,0.00611284,0.00446994,0.00707057,0.0349444,0.0103109,0.0309847,0.00875786,0.00772873,0.0391369,0.01491,0.0235363,0.00959004,0,0,0.0064366,0,0.0121592,0.00315418,0.0809065,0.0268001,0.0465148,0.0196647,0.00720819,0.00659633,0.0116705,0.0254043,0.0564481,0.0252236,0.020607,0.0108745,0.0222079,0.0199669,0.0447504,0.00307837,0.0041553,0.00311157,0.00546649,0.00930795,0,0,0,0,0
165,0,0,0,0,0,0,0.0100739,0.00627786,0,0,0,0.0105974,0.0202387,0.0103814,0,0,0.0369153,0,0.0177922,0.0211616,0.013989,0.0141163,0.0161069,0.00601118,0.00559876,0.018475,0.00742157,0.00550158,0.00928667,0.0500025,0.00586722,0.0038559,0.00662734,0.0348342,0.00789081,0.030613,0.00878299,0.00756298,0.0375983,0.0149689,0.0234897,0.00945255,0,0,0.0065864,0,0.0122051,0.00329975,0.0812582,0.0272407,0.0463707,0.0185841,0.00690348,0.00656165,0.0112584,0.0253946,0.0557895,0.0244255,0.0206759,0.0107772,0.0224909,0.0198536,0.0426999,0.00301344,0.00421461,0.00316633,0.0053526,0.00934509,0,0,0,0,0
166,0,0,0,0,0,0,0.011345,0.00654536,0,0,0,0.00892749,0.0215131,0.00986513,0,0,0.0461265,0,0.0174867,0.0270275,0.013883,0.0142261,0.0161271,0.00636029,0.00550892,0.0221991,0.00747615,0.00568694,0.009403,0.0497919,0.00579248,0.00343282,0.0061528,0.0348608,0.00475087,0.0377708,0.00821165,0.0101627,0.0368449,0.0149693,0.0235066,0.0105386,0,0,0.00622511,0,0.0122203,0.0031305,0.0815991,0.0270042,0.0461168,0.0171408,0.0069789,0.00682361,0.0109147,0.0253311,0.0552305,0.0237023,0.0207577,0.0106799,0.0227893,0.0197655,0.0415054,0.00287054,0.00405803,0.00321095,0.00537888,0.0104084,0,0,0,0,0
167,0,0,0,0,0,0,0.0106143,0.00646896,0,0,0,0.00680556,0.0207411,0.00942612,0,0,0.0388054,0,0.0176165,0.0224086,0.0136839,0.0144911,0.0161556,0.00662059,0.00534947,0.0189497,0.00748875,0.00584881,0.00938706,0.0495592,0.00581002,0.00334357,0.00579591,0.034868,0.00254845,0.0322535,0.00848783,0.00871626,0.0362836,0.0149647,0.0235772,0.00984467,0,0,0.00633275,0,0.0122102,0.00326081,0.0819954,0.0273385,0.0459505,0.0153902,0.00681954,0.00649363,0.0107664,0.0251261,0.0543636,0.0229158,0.0207079,0.0107273,0.0230469,0.0196709,0.0405776,0.00284102,0.00407133,0.00329601,0.00555945,0.00977611,0,0,0,0,0
168,0,0,0,0,0,0,0.0100409,0.00634577,0,0,0,0.00529454,0.0204876,0.00913014,0,0,0.0349902,0,0.0176387,0.0199374,0.0134222,0.014927,0.0162243,0.00672648,0.00522889,0.0173718,0.00760266,0.00603809,0.00944335,0.0494829,0.0057434,0.00349864,0.00570012,0.0349166,0.00238454,0.0294863,0.00864573,0.00766323,0.0358397,0.0149923,0.0238919,0.0093029,0,0,0.00649513,0,0.0122327,0.00334283,0.0823724,0.0281153,0.0458258,0.013544,0.00701445,0.00619251,0.0107275,0.0248988,0.0533728,0.0223176,0.0209017,0.0108906,0.0234704,0.0199222,0.0399303,0.00280829,0.00399431,0.00328094,0.00578503,0.00934572,0,0,0,0,0
169,0,0,0,0,0,0,0.0109701,0.00646426,0,0,0,0.00480381,0.0211749,0.00902166,0,0,0.0397757,0,0.0174399,0.0229067,0.0131586,0.0161048,0.0161861,0.00702602,0.00525865,0.0194774,0.00774991,0.00634062,0.00955054,0.0493874,0.00597885,0.00408161,0.00559804,0.0351709,0.00532786,0.0334085,0.00828497,0.00912785,0.0359089,0.0150353,0.0240531,0.0100619,0,0,0.00615296,0,0.0122528,0.0031149,0.082578,0.0279293,0.0455286,0.0116076,0.00732992,0.00621505,0.0108333,0.0246403,0.0524489,0.022077,0.0209893,0.0110979,0.0237152,0.0201569,0.0398947,0.00262048,0.00372102,0.00315571,0.006083,0.0102383,0,0,0,0,0
170,0,0,0,0,0,0,0.0105092,0.00637756,0,0,0,0.00535672,0.0207909,0.00866598,0,0,0.0356823,0,0.0175322,0.0202609,0.0128759,0.0167288,0.0161464,0.00725226,0.00527267,0.017921,0.00788596,0.00656725,0.00966193,0.0494451,0.00619344,0.0046319,0.00549573,0.0353357,0.00808483,0.0304934,0.00845973,0.00804784,0.0356932,0.0150795,0.0241005,0.00963127,0,0,0.00621367,0,0.0122773,0.00315986,0.0828123,0.028005,0.04538,0.00982991,0.00756608,0.00590381,0.0109917,0.0243589,0.0515153,0.021983,0.0211958,0.0115442,0.0239474,0.0205686,0.0397182,0.00266801,0.00363509,0.00306494,0.00630787,0.00996412,0,0,0,0,0
171,0,0,0,0,0,0,0.0101841,0.00634586,0,0,0,0.00658844,0.0206326,0.008391,0,0,0.0333535,0,0.0175777,0.0187565,0.0126259,0.0170417,0.0161149,0.00743213,0.00520621,0.0170287,0.00810757,0.00677472,0.00982098,0.0495997,0.00624156,0.00515209,0.00513249,0.0354724,0.0105476,0.0288188,0.00855301,0.00738639,0.0351307,0.015098,0.0239655,0.00934178,0,0,0.00626885,0,0.012302,0.00319268,0.0830515,0.0280116,0.0452583,0.00832792,0.00802521,0.00571539,0.0111724,0.0240327,0.0505858,0.0220008,0.0215778,0.0123191,0.0241966,0.0211923,0.0392831,0.00271873,0.00357234,0.00302788,0.0063645,0.00992077,0,0,0,0,0
172,0,0,0,0,0,0,0.0110598,0.00658165,0,0,0,0.00773862,0.0213078,0.0081425,0,0,0.0385464,0,0.0174118,0.022062,0.0124244,0.0173029,0.0160949,0.00760649,0.00506004,0.0190594,0.00835608,0.00696651,0.0100213,0.0498114,0.00633478,0.00553124,0.00479309,0.0355691,0.0127806,0.0327829,0.00819427,0.00896508,0.0344595,0.0151195,0.0236235,0.0101589,0,0,0.00607749,0,0.0123178,0.00307046,0.0832928,0.0279645,0.0450558,0.00729018,0.00879831,0.00590417,0.0114597,0.0237213,0.0496345,0.0221991,0.0219303,0.0135634,0.0242471,0.0218068,0.0389265,0.00257901,0.00344235,0.0029557,0.00639897,0.0109016,0,0,0,0,0
173,0,0,0,0,0,0,0.010592,0.00649058,0,0,0,0.00998813,0.0209879,0.0083281,0,0,0.0351462,0,0.0174723,0.0198821,0.0122293,0.0183813,0.0161107,0.00815638,0.00503665,0.017547,0.00852586,0.00719886,0.0100433,0.0497541,0.006785,0.00669783,0.0044954,0.0358512,0.0169805,0.0301342,0.00835591,0.00798094,0.0340811,0.0151695,0.0227829,0.00978775,0,0,0.00610397,0,0.0123461,0.00311344,0.083392,0.0264423,0.0446119,0.00681027,0.00863083,0.00564597,0.0118193,0.0234386,0.0487747,0.0224526,0.0218043,0.0152984,0.0236535,0.0218595,0.0387388,0.0024805,0.00338456,0.00296544,0.00642536,0.0105819,0,0,0,0,0
174,0,0,0,0,0,0,0.010446,0.00646874,0,0,0,0.011441,0.0208631,0.00824717,0,0,0.0338296,0,0.0175162,0.0190357,0.011986,0.0186047,0.0161626,0.00833636,0.00481035,0.0167422,0.00865778,0.00726975,0.0101092,0.0498654,0.00700151,0.00741682,0.00436463,0.0359129,0.0194712,0.0290223,0.00841166,0.00761913,0.0331373,0.0151783,0.0217287,0.00962543,0,0,0.00611565,0,0.0123619,0.00313939,0.0837335,0.0253955,0.0443047,0.00716627,0.00894936,0.00558622,0.012158,0.0230722,0.0478162,0.0226664,0.0218191,0.0173384,0.0229853,0.0221043,0.0384596,0.00268225,0.00336063,0.0030232,0.00644196,0.0104691,0,0,0,0,0
175,0,0,0,0,0,0,0.011356,0.00669233,0,0,0,0.0127206,0.0215511,0.00829525,0,0,0.0394282,0,0.0173291,0.0225098,0.0117215,0.0188179,0.0162067,0.00853294,0.00441814,0.0185693,0.00880584,0.00725191,0.0101506,0.0498688,0.00716315,0.00784629,0.00419031,0.035903,0.0215203,0.0332182,0.00808362,0.00913893,0.0319123,0.0151775,0.0200887,0.0103671,0,0,0.00607489,0,0.0123568,0.00308851,0.0839682,0.0240552,0.0437951,0.00773942,0.00952798,0.00577389,0.0125739,0.0225809,0.0469109,0.0229967,0.0214873,0.0198355,0.0217835,0.0221085,0.0379818,0.00293373,0.00326483,0.00300951,0.00655807,0.0112113,0,0,0,0,0
176,0,0,0,0,0,0,0.0112854,0.00667702,0,0,0,0.0140224,0.0215624,0.00837481,0,0,0.0390932,0,0.0173261,0.0221534,0.0115206,0.0191419,0.0162932,0.00875124,0.003995,0.0179588,0.0089347,0.00721003,0.0101314,0.0497844,0.00726666,0.00815793,0.00402847,0.0358626,0.0233675,0.032991,0.00816439,0.00872092,0.0303275,0.0151965,0.0179645,0.0102354,0,0,0.00635791,0,0.0123686,0.00322672,0.0841005,0.0225721,0.0432413,0.00825322,0.00988572,0.00566674,0.0130207,0.0219246,0.0460107,0.023442,0.0208168,0.0226586,0.0201228,0.0217497,0.0371171,0.00328572,0.00322968,0.00297323,0.00673085,0.0111634,0,0,0,0,0
177,0,0,0,0,0,0,0.0118044,0.0067945,0,0,0,0.0153652,0.0218682,0.00846767,0,0,0.0418339,0,0.0173194,0.0237636,0.0113862,0.0194924,0.0163607,0.00905265,0.00350148,0.0187175,0.00898716,0.00721883,0.0100989,0.0496878,0.0073673,0.00842452,0.00394591,0.0358368,0.0255168,0.0351367,0.0080454,0.00942019,0.0285645,0.0152204,0.0152513,0.0106158,0,0,0.00649165,0,0.0123716,0.00331079,0.0840654,0.0205106,0.0424696,0.00843793,0.0101955,0.00563371,0.0135336,0.0211641,0.0452829,0.0240326,0.019627,0.0257874,0.0180005,0.0209089,0.0357063,0.00347506,0.0031728,0.00289395,0.00693567,0.0117302,0,0,0,0,0
178,0,0,0,0,0,0,0.0114003,0.00664012,0,0,0,0.0159821,0.0212046,0.00848349,0,0,0.0368561,0,0.0175602,0.0204884,0.0113003,0.0194959,0.0163836,0.00910965,0.00295466,0.0163164,0.00892444,0.00718686,0.010015,0.0496306,0.00738601,0.00851922,0.0039817,0.0357759,0.0266603,0.0312894,0.00833363,0.00812339,0.0255411,0.0151815,0.0124249,0.0101963,0,0,0.00681696,0,0.0123378,0.00355106,0.0841429,0.0197981,0.0418724,0.00863907,0.0106429,0.00552911,0.0140948,0.0201417,0.0443679,0.0247542,0.0185889,0.0291267,0.0160174,0.0203301,0.0337329,0.0038533,0.00324564,0.00286862,0.00700002,0.0114662,0,0,0,0,0
179,0,0,0,0,0,0,0.0113017,0.00657998,0,0,0,0.0161984,0.0208673,0.00856327,0,0,0.0345299,0,0.0177173,0.0189564,0.0112554,0.0195543,0.0163821,0.00913087,0.00255929,0.0150833,0.00883072,0.00716797,0.00993301,0.0495608,0.00742091,0.00853134,0.00394741,0.0357563,0.0271612,0.0294465,0.00848524,0.0074829,0.0218138,0.0151302,0.00997303,0.00998084,0,0,0.00707278,0,0.0123067,0.00373715,0.0842418,0.0205301,0.0413231,0.00867799,0.0113667,0.00561484,0.0148867,0.0187756,0.043324,0.025813,0.0177109,0.032584,0.014289,0.0200283,0.0312122,0.00396859,0.00329048,0.00288817,0.00698965,0.0112104,0,0,0,0,0
180,0,0,0,0,0,0,0.0124931,0.00697689,0,0,0,0.0161298,0.0218224,0.0086116,0,0,0.0429958,0,0.0175435,0.0242878,0.0112493,0.0197589,0.0163231,0.00915703,0.00284059,0.0181582,0.00876269,0.00713534,0.00988082,0.0495463,0.00735876,0.00847503,0.00404748,0.0357745,0.0270928,0.0357932,0.00806502,0.00974893,0.0178517,0.0151603,0.00924515,0.0109251,0,0,0.00710628,0,0.0123442,0.0037263,0.0842485,0.0224671,0.0406481,0.00824113,0.0126099,0.00603959,0.0161206,0.0170937,0.0421735,0.0272689,0.0170764,0.0361027,0.0131627,0.0200256,0.0281277,0.00392581,0.0032678,0.00299543,0.00710509,0.0121225,0,0,0,0,0
181,0,0,0,0,0,0,0.0119803,0.00676942,0,0,0,0.0158608,0.0208004,0.00841709,0,0,0.0356101,0,0.0178451,0.0196011,0.0111985,0.020046,0.0162879,0.00909609,0.0030456,0.0148721,0.00871576,0.00708169,0.00982501,0.0495252,0.0072481,0.00845413,0.00416506,0.0357615,0.0268867,0.029939,0.00843585,0.00803101,0.0139589,0.0152248,0.0115508,0.0103797,0,0,0.00754122,0,0.0123892,0.00395566,0.0840353,0.0263145,0.0399191,0.0069413,0.0131663,0.00591289,0.0179283,0.0152659,0.0409855,0.0289892,0.0169384,0.0399418,0.013464,0.0207944,0.024548,0.00405969,0.00357164,0.00316906,0.00697834,0.0116391,0,0,0,0,0
182,0,0,0,0,0,0,0.0115114,0.00667588,0,0,0,0.0155847,0.020133,0.00844722,0,0,0.0308217,0,0.0180946,0.0165113,0.0112089,0.0201349,0.0161304,0.00897891,0.00392924,0.0126561,0.00852515,0.00689712,0.00955736,0.0494623,0.00718888,0.00826579,0.00440631,0.0357718,0.0263339,0.026054,0.00874108,0.00664597,0.0093244,0.015218,0.0153674,0.00985944,0,0,0.00777871,0,0.0124008,0.00410298,0.0839092,0.0307183,0.0395195,0.00587478,0.0141126,0.00604208,0.0202348,0.0130642,0.0393759,0.0312237,0.0179823,0.0434839,0.0152329,0.0224669,0.0212545,0.00444086,0.00379385,0.00335724,0.00688376,0.011186,0,0,0,0,0
183,0,0,0,0,0,0,0.0117544,0.00686531,0,0,0,0.0151192,0.0199986,0.00847264,0,0,0.0308027,0,0.0181895,0.016414,0.0112544,0.0201194,0.0159275,0.00887018,0.00515407,0.0121762,0.00833641,0.00665414,0.00927894,0.0494056,0.00704681,0.0078501,0.00466947,0.0357437,0.025638,0.0257997,0.00877715,0.00664773,0.00522482,0.0152115,0.0208584,0.00998971,0,0,0.00810303,0,0.0124062,0.00436363,0.0834588,0.0363473,0.0389162,0.00538812,0.0153144,0.00632927,0.0228785,0.01127,0.0380147,0.0334376,0.020402,0.0470753,0.0184112,0.0256651,0.0180356,0.0047466,0.00404054,0.00348743,0.00696501,0.0114181,0,0,0,0,0
184,0,0,0,0,0,0,0.0128588,0.00756658,0,0,0,0.0145416,0.0212688,0.00847731,0,0,0.0408783,0,0.0177522,0.022615,0.0113385,0.0199366,0.0157234,0.0088609,0.00664048,0.0150512,0.00818706,0.00634665,0.00907249,0.0493374,0.00683447,0.00751165,0.00485269,0.0356608,0.0248675,0.0332214,0.0084342,0.00842201,0.00542698,0.0152409,0.028086,0.0107911,0,0,0.00837593,0,0.0124227,0.00455394,0.0826008,0.0444679,0.0379235,0.00787186,0.0169246,0.00688204,0.0254696,0.0109261,0.0376287,0.0349615,0.024639,0.0504874,0.0226821,0.0310515,0.0156972,0.00496474,0.00420489,0.00356492,0.00738237,0.0124222,0,0,0,0,0
185,0,0,0,0,0,0,0.0124258,0.00734215,0,0,0,0.0145769,0.0199036,0.00866575,0,0,0.0319421,0,0.0182647,0.0170044,0.011316,0.0199551,0.0155225,0.0089757,0.0068832,0.0114791,0.00809814,0.00610196,0.00894969,0.049237,0.00671985,0.00750597,0.00478666,0.035622,0.0249265,0.0263076,0.0088445,0.00666622,0.0106078,0.0152339,0.0363193,0.0103676,0,0,0.00875504,0,0.0124177,0.00493174,0.0816519,0.0548101,0.0371056,0.0137753,0.0173789,0.0068985,0.0276657,0.0124417,0.038655,0.0353134,0.0304242,0.0533337,0.0274276,0.0383851,0.015375,0.00540535,0.00436533,0.00363685,0.00734648,0.0122357,0,0,0,0,0
186,0,0,0,0,0,0,0.0134873,0.00792982,0,0,0,0.014576,0.0209938,0.00897258,0,0,0.0410299,0,0.0179176,0.0226831,0.0112298,0.0203628,0.0153494,0.00917807,0.00733396,0.0143134,0.0080192,0.00589582,0.00887632,0.0492411,0.00675469,0.00755302,0.00452219,0.0355344,0.0251236,0.0330382,0.00849647,0.0085841,0.0171649,0.0152489,0.0441759,0.0112564,0,0,0.00874447,0,0.0124315,0.00486246,0.0808031,0.0659683,0.0361905,0.0218292,0.0181906,0.00723334,0.0292011,0.0158618,0.0414753,0.0345898,0.0363566,0.0543932,0.0311497,0.0462667,0.0165042,0.00542483,0.0043112,0.00362878,0.00779668,0.0130299,0,0,0,0,0
