Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
128,0,0,0,0,0,0,0.0191204,0.00646317,0,0,0,0.0286223,0.0161499,0.0215107,0.029653,0,0,0.00509891,0,0.0201617,0.00432038,0.041308,0.0195675,0.00984802,0.0164241,0.0151332,0.0106318,0.0267424,0.0329156,0.0206952,0.0385082,0.0228684,0.0262746,0.0217697,0.00925508,0.0354197,0.00558862,0.0112933,0.00204397,0.0191744,0.0149675,0.0117995,0.0555455,0.0217708,0,0,0.0360802,0,0.0117252,0.0218603,0.0407655,0.012548,0.00738793,0.0441044,0.0139397,0.00868848,0.0430236,0.0234984,0.0613038,0.0549062,0.0134413,0.0159731,0.0133795,0.00812736,0.0224018,0.0185549,0.00842899,0.00835627,0.0114263,0.0199937,0,0,0,0
129,0,0,0,0,0,0,0.0198012,0.0062558,0,0,0,0.0340379,0.0161225,0.0231984,0.0295119,0,0,0.00521797,0,0.020219,0.00437047,0.041569,0.0205469,0.00983593,0.0140306,0.0149134,0.0107246,0.025835,0.0301752,0.0190766,0.0394267,0.0205976,0.0245711,0.0204709,0.0109957,0.040848,0.00538611,0.011335,0.00202939,0.0189041,0.0149611,0.0117733,0.0555668,0.0225786,0,0,0.0359748,0,0.0117131,0.0218918,0.0408111,0.0126629,0.00744572,0.0443135,0.0142046,0.00950894,0.0430063,0.02339,0.0612927,0.0548982,0.013369,0.0159936,0.0131653,0.00795463,0.02239,0.0191853,0.00828276,0.00829643,0.011543,0.0206308,0,0,0,0
130,0,0,0,0,0,0,0.020664,0.00607889,0,0,0,0.0377127,0.0160552,0.0250464,0.0291385,0,0,0.00538862,0,0.0202283,0.00438135,0.0415323,0.0225081,0.0100713,0.011921,0.0143277,0.0108537,0.0252328,0.0263186,0.0180375,0.0405843,0.0171427,0.0217849,0.0186377,0.0136906,0.0442119,0.0051559,0.0113819,0.00207033,0.0186445,0.0150208,0.011814,0.0556219,0.0235548,0,0,0.0357145,0,0.0117484,0.0218595,0.0408074,0.0129951,0.00749348,0.044314,0.0145373,0.0104582,0.0430502,0.0232651,0.0612665,0.0549286,0.0129014,0.0162531,0.0128378,0.0073546,0.0223137,0.0197191,0.00811651,0.0083187,0.011449,0.0214471,0,0,0,0
131,0,0,0,0,0,0,0.022042,0.00607312,0,0,0,0.0335012,0.0159531,0.0259813,0.0288483,0,0,0.00546152,0,0.0202192,0.00434425,0.0410132,0.0279099,0.0107267,0.013159,0.0137324,0.0110545,0.0264572,0.0220934,0.0196733,0.0417083,0.0101548,0.0142336,0.0144838,0.0190493,0.0381635,0.00491578,0.0114112,0.00208415,0.0187258,0.0151177,0.0118996,0.0556309,0.0251142,0,0,0.0354301,0,0.0118166,0.0218497,0.0408143,0.0134419,0.00753239,0.0441644,0.0153438,0.0119274,0.0430949,0.0232754,0.0612361,0.0549345,0.0120603,0.0166701,0.0122902,0.00678152,0.0225298,0.0205299,0.00804556,0.0082197,0.0112549,0.022767,0,0,0,0
132,0,0,0,0,0,0,0.0224896,0.00623701,0,0,0,0.0373309,0.0159356,0.0270969,0.0282422,0,0,0.00553615,0,0.0202433,0.00443505,0.0412107,0.0294943,0.0113776,0.0151215,0.0136253,0.0111411,0.0267274,0.021462,0.0201475,0.043086,0.0101755,0.0150455,0.0138277,0.0210305,0.0430022,0.00487164,0.0114281,0.00205839,0.0185909,0.0151082,0.0119041,0.0553877,0.0255736,0,0,0.0354763,0,0.0118188,0.0218935,0.0408122,0.0137299,0.00755365,0.0440853,0.0157835,0.0124437,0.0430143,0.0231792,0.0611666,0.0547827,0.0115839,0.0170733,0.0118721,0.00659515,0.0224094,0.0208233,0.008109,0.00825693,0.0108484,0.0231043,0,0,0,0
133,0,0,0,0,0,0,0.0228775,0.00646322,0,0,0,0.0417931,0.0159294,0.0274342,0.0278062,0,0,0.00560585,0,0.0202937,0.00453876,0.0413903,0.0291597,0.0119956,0.01656,0.0135653,0.0112375,0.0274071,0.0215061,0.0202874,0.0444994,0.0109915,0.0166195,0.013494,0.0229736,0.0487918,0.00477914,0.0114514,0.00203714,0.0184968,0.0150561,0.0118149,0.0551245,0.0259873,0,0,0.0355522,0,0.0117775,0.0219842,0.0407723,0.0138708,0.00756945,0.0439984,0.0162655,0.0129293,0.0428386,0.0229626,0.0610865,0.0545526,0.0113671,0.0172785,0.0116083,0.00663912,0.0224744,0.021234,0.00800085,0.00804093,0.0103834,0.0233876,0,0,0,0
134,0,0,0,0,0,0,0.0233596,0.00668101,0,0,0,0.0459083,0.0159017,0.0274218,0.027705,0,0,0.00561864,0,0.0203091,0.00460138,0.0416455,0.0278448,0.0125087,0.0176922,0.0135939,0.0113875,0.0287704,0.0220656,0.0206204,0.0458745,0.0119051,0.0180234,0.0131583,0.0250531,0.0541184,0.00466976,0.0114809,0.00206204,0.0186012,0.0150788,0.0117893,0.0548848,0.0265243,0,0,0.0355569,0,0.0117952,0.0221048,0.0407524,0.013954,0.00763405,0.0438178,0.0168378,0.0135377,0.0426695,0.0227073,0.0608313,0.0543649,0.0111893,0.0172344,0.0115184,0.00669389,0.0227265,0.0217461,0.00793991,0.00792627,0.0102283,0.0237617,0,0,0,0
135,0,0,0,0,0,0,0.0238934,0.00695578,0,0,0,0.0492237,0.015869,0.0280002,0.0278325,0,0,0.00567556,0,0.0202971,0.00469476,0.0420222,0.0273568,0.0129016,0.018258,0.013724,0.0115308,0.0303672,0.0228076,0.0212773,0.0472116,0.0127544,0.0188888,0.0130534,0.0269878,0.0581929,0.00459103,0.0114902,0.00205353,0.018853,0.0151684,0.0119262,0.0548451,0.0271428,0,0,0.0355464,0,0.0118621,0.0221743,0.0408226,0.014062,0.00770917,0.0435463,0.0174498,0.0141864,0.0425571,0.0224366,0.0605756,0.0542036,0.0110588,0.017097,0.0115978,0.00680932,0.0230777,0.0222156,0.00798166,0.00791539,0.0104057,0.0239591,0,0,0,0
136,0,0,0,0,0,0,0.0242573,0.00725007,0,0,0,0.0513436,0.0158207,0.0298511,0.0279382,0,0,0.00584432,0,0.0203139,0.00482913,0.0424031,0.0291961,0.0131804,0.0182412,0.0137657,0.0116164,0.0312851,0.0232492,0.0218635,0.0483516,0.0133965,0.0193359,0.0134122,0.0281838,0.0603791,0.00456015,0.0114908,0.00204325,0.0192448,0.0152126,0.0122171,0.0548025,0.0276269,0,0,0.0356915,0,0.0118929,0.0223006,0.041009,0.0142275,0.00777323,0.0433147,0.0179646,0.0147826,0.0424696,0.022234,0.0604628,0.0540893,0.011111,0.0170065,0.0117542,0.00709337,0.0234557,0.0225747,0.00794189,0.00797131,0.0107327,0.0237391,0,0,0,0
137,0,0,0,0,0,0,0.0244103,0.00743852,0,0,0,0.051791,0.0157889,0.0323231,0.027872,0,0,0.00602156,0,0.0203277,0.00490162,0.0425948,0.0328047,0.0132553,0.0179686,0.0136566,0.0116849,0.0313841,0.0230016,0.0221269,0.048962,0.0137465,0.019391,0.0139727,0.0282522,0.0600768,0.00460234,0.0115132,0.00204353,0.0197666,0.0151905,0.0125581,0.0546681,0.0278259,0,0,0.0359277,0,0.0118653,0.0224477,0.041312,0.0145844,0.0077966,0.0430656,0.0183341,0.0151717,0.042329,0.0220692,0.0604231,0.0539554,0.0113133,0.0167839,0.0119779,0.00738298,0.0238956,0.0228103,0.00777836,0.00809871,0.0109857,0.023691,0,0,0,0
138,0,0,0,0,0,0,0.0244382,0.00756485,0,0,0,0.0499662,0.0157973,0.0336485,0.0277378,0,0,0.00626082,0,0.0203337,0.00495675,0.0425031,0.0352338,0.0129884,0.0175531,0.0135133,0.0117401,0.0312272,0.0224154,0.0219756,0.0487665,0.013535,0.0187347,0.0140846,0.0275894,0.0574539,0.00470967,0.0115236,0.00204215,0.0212985,0.0151979,0.0136798,0.0545222,0.0278752,0,0,0.036025,0,0.0118587,0.022454,0.0416428,0.0156812,0.00777458,0.0426321,0.0186336,0.0153573,0.0424312,0.0219091,0.0602123,0.0540156,0.0109079,0.0164041,0.0120672,0.00690374,0.024547,0.0228865,0.00765863,0.0080161,0.0111216,0.0237296,0,0,0,0
139,0,0,0,0,0,0,0.0244848,0.00766809,0,0,0,0.0472074,0.0157818,0.0327381,0.0277169,0,0,0.00647531,0,0.0203356,0.00505592,0.042246,0.0342458,0.0123681,0.0167796,0.0133702,0.0117853,0.0311462,0.0220662,0.0215132,0.0478896,0.0127125,0.0174876,0.0136391,0.0266441,0.0545097,0.00484878,0.0115108,0.00202308,0.0248586,0.0152373,0.0163968,0.0545718,0.0279693,0,0,0.0360263,0,0.0118889,0.0224263,0.0418547,0.0179136,0.00777485,0.0418984,0.0189524,0.0154918,0.0429542,0.0217354,0.0596307,0.0544161,0.00966943,0.0162118,0.0124585,0.0058048,0.0261808,0.0229118,0.00763217,0.00777444,0.0111804,0.02385,0,0,0,0
140,0,0,0,0,0,0,0.0245566,0.00780137,0,0,0,0.0446698,0.015734,0.0302433,0.0278806,0,0,0.00660954,0,0.0203425,0.00514663,0.0420075,0.0312666,0.0116019,0.0159272,0.0130997,0.0118067,0.0311638,0.0221667,0.02105,0.046687,0.0115265,0.0158266,0.0127788,0.0259055,0.0517331,0.00494353,0.0115082,0.002001,0.0294918,0.0152487,0.0202097,0.0547528,0.028146,0,0,0.0359652,0,0.011905,0.0223853,0.0419804,0.0213866,0.00778753,0.0412907,0.0192042,0.0157464,0.0436416,0.0216401,0.0589833,0.054998,0.00885356,0.0165633,0.0138005,0.00599768,0.0289441,0.0229409,0.00762,0.00776809,0.0112366,0.0239211,0,0,0,0
141,0,0,0,0,0,0,0.0246684,0.00799481,0,0,0,0.0424456,0.0157261,0.0282312,0.0281609,0,0,0.00668168,0,0.0203659,0.00517981,0.0419538,0.0285989,0.0108779,0.0153072,0.0126579,0.0118015,0.0311861,0.0225977,0.020757,0.0454168,0.0103945,0.0142409,0.0122474,0.0253571,0.0488538,0.00494444,0.0115316,0.00196453,0.0344236,0.0152349,0.0245775,0.0549195,0.028389,0,0,0.0357767,0,0.0119018,0.0222745,0.0420732,0.0256721,0.00784008,0.0408716,0.0192364,0.0160645,0.0445262,0.0216458,0.0584769,0.0557335,0.00904206,0.017605,0.0159329,0.00792275,0.0323402,0.023158,0.00758242,0.00795004,0.0113172,0.024,0,0,0,0
142,0,0,0,0,0,0,0.0247807,0.00811216,0,0,0,0.0407048,0.0157267,0.027146,0.0284499,0,0,0.00670222,0,0.0203786,0.00518035,0.0420549,0.026944,0.0103273,0.0151668,0.0122451,0.0118403,0.0309109,0.0230437,0.0206273,0.0443406,0.00947582,0.0131322,0.0122535,0.0248052,0.0466974,0.0049043,0.0115572,0.00195327,0.0388504,0.0152138,0.0284841,0.0550294,0.0286124,0,0,0.0356812,0,0.0118893,0.0222264,0.0420821,0.0294398,0.00795031,0.0406425,0.0191084,0.016445,0.0454022,0.0216859,0.0582617,0.0564586,0.00999376,0.0188866,0.0181922,0.0102916,0.0357134,0.0233611,0.0075689,0.00797386,0.0114242,0.0241029,0,0,0,0
143,0,0,0,0,0,0,0.0248198,0.00809073,0,0,0,0.039822,0.0157107,0.0261628,0.0287027,0,0,0.00670074,0,0.0203767,0.00519949,0.0420797,0.0257875,0.0100075,0.0158245,0.0120691,0.0119338,0.0301071,0.0231583,0.0202989,0.0437437,0.00902438,0.0130206,0.0122257,0.0243676,0.0460442,0.00484729,0.0115516,0.00196197,0.042091,0.0152163,0.0307169,0.055073,0.0287144,0,0,0.0356378,0,0.011889,0.0221807,0.0419042,0.0314662,0.00809585,0.0406585,0.0190505,0.0168932,0.045899,0.0215564,0.0583105,0.0569038,0.0108225,0.0193203,0.0197576,0.0118186,0.038763,0.0236067,0.00761022,0.00781192,0.0115554,0.0241349,0,0,0,0
144,0,0,0,0,0,0,0.0248186,0.00804046,0,0,0,0.039948,0.0156616,0.0255946,0.0289331,0,0,0.0066969,0,0.0203753,0.00524627,0.0419426,0.0256341,0.00995809,0.0169149,0.0121815,0.0120411,0.029205,0.0229809,0.0197624,0.0437989,0.00977469,0.0142611,0.0124993,0.0246305,0.0467085,0.00475359,0.0115243,0.00199946,0.0437722,0.0152321,0.0310424,0.0550619,0.0287991,0,0,0.0355652,0,0.0119016,0.0221415,0.0416207,0.0315107,0.00828145,0.040787,0.0192496,0.0174332,0.0459738,0.0212152,0.0587037,0.0568926,0.0112128,0.0184456,0.0202841,0.0122627,0.0411194,0.0238225,0.00764935,0.00770236,0.0117279,0.0240587,0,0,0,0
145,0,0,0,0,0,0,0.0248484,0.00805919,0,0,0,0.0407509,0.0156341,0.0256484,0.029076,0,0,0.00669921,0,0.0203904,0.00524814,0.0417381,0.0266922,0.0102133,0.0173273,0.0123139,0.0121565,0.0285175,0.0225171,0.0193471,0.0444676,0.0116375,0.0163519,0.0129347,0.0255693,0.047806,0.00465536,0.0115202,0.00202722,0.0437789,0.0152085,0.0299016,0.0549698,0.0288269,0,0,0.0354271,0,0.0118771,0.0220204,0.0414385,0.0299038,0.00850567,0.0410174,0.0194959,0.0179272,0.0456517,0.0207647,0.0594611,0.0564867,0.0115847,0.0165009,0.0199171,0.0121582,0.0422011,0.0240669,0.00754476,0.00759785,0.0119275,0.0240146,0,0,0,0
146,0,0,0,0,0,0,0.0248337,0.00811163,0,0,0,0.0414929,0.0156383,0.025883,0.029143,0,0,0.00669736,0,0.0203947,0.00527336,0.0416127,0.0286909,0.0106368,0.0168749,0.0123132,0.0122178,0.0282177,0.0218301,0.019186,0.0454838,0.0136359,0.0185713,0.0134726,0.0266023,0.0484916,0.00457832,0.0115168,0.00202599,0.0422116,0.0151339,0.0274456,0.0546863,0.0287503,0,0,0.0352676,0,0.0118214,0.021971,0.0414093,0.0273276,0.00873063,0.0413062,0.0196871,0.0181422,0.0448952,0.0203182,0.0605687,0.0557653,0.0122522,0.0138334,0.0190554,0.0122287,0.042103,0.0241867,0.00753585,0.00762216,0.0120922,0.023976,0,0,0,0
147,0,0,0,0,0,0,0.0245911,0.00807081,0,0,0,0.0416023,0.0156551,0.0258714,0.0292155,0,0,0.00669581,0,0.0204039,0.00530223,0.0415526,0.0300961,0.0110571,0.0157223,0.01221,0.0121996,0.0281093,0.0210536,0.0191499,0.0464288,0.0149891,0.020512,0.0140292,0.0272644,0.0482355,0.00449132,0.0115104,0.00202791,0.0393677,0.0150998,0.0240582,0.0541464,0.0285246,0,0,0.0349879,0,0.0117996,0.0218632,0.0413784,0.0245577,0.00893569,0.0416887,0.0198291,0.0181053,0.0437637,0.0200493,0.0620205,0.0548478,0.0136567,0.0109355,0.0181884,0.0132269,0.0411202,0.0240962,0.00748846,0.00769204,0.012186,0.0238249,0,0,0,0
148,0,0,0,0,0,0,0.024124,0.00785931,0,0,0,0.0414311,0.0156983,0.0259993,0.0294605,0,0,0.00668915,0,0.0204441,0.00534458,0.0414675,0.0303467,0.0113058,0.0143366,0.0121642,0.0121039,0.0274481,0.0203348,0.019063,0.0468668,0.01565,0.0219595,0.0144622,0.0274193,0.047375,0.00446914,0.0115603,0.00199727,0.0362763,0.01506,0.0206546,0.0535731,0.028145,0,0,0.03477,0,0.0117863,0.0218516,0.0412612,0.023216,0.00909937,0.042171,0.0199496,0.0179143,0.0425103,0.0201746,0.0637656,0.0539719,0.0157905,0.00885757,0.0179053,0.0153756,0.0401353,0.023884,0.00760218,0.00783487,0.0122062,0.0234598,0,0,0,0
149,0,0,0,0,0,0,0.0237271,0.00757313,0,0,0,0.041617,0.015716,0.0265074,0.0297687,0,0,0.006737,0,0.020474,0.00539101,0.0413011,0.0303299,0.0114579,0.0134155,0.0122721,0.0120983,0.0262442,0.0197614,0.0188413,0.0468275,0.0160143,0.0230388,0.014843,0.0272028,0.046783,0.00457945,0.0116751,0.00194248,0.0346285,0.0150756,0.0188634,0.0531947,0.0277746,0,0,0.0345005,0,0.0118069,0.0218958,0.0411436,0.0248075,0.00920506,0.042031,0.0200568,0.0177829,0.0414709,0.0204643,0.065302,0.0533123,0.0172366,0.0081147,0.0182648,0.0176995,0.0400833,0.0237199,0.00768443,0.00773882,0.0121668,0.0231026,0,0,0,0
150,0,0,0,0,0,0,0.0235223,0.00738915,0,0,0,0.0420086,0.0157162,0.0270239,0.0298535,0,0,0.00682726,0,0.0204869,0.00535052,0.040936,0.03042,0.0116078,0.0133006,0.0124005,0.0122155,0.0249974,0.0192923,0.0185012,0.04653,0.0163171,0.0239183,0.0152417,0.0267603,0.0465697,0.00476556,0.0116994,0.00199388,0.0348932,0.0150519,0.0191276,0.0528293,0.0275673,0,0,0.0343197,0,0.0117883,0.0218606,0.0410624,0.0279458,0.00918931,0.0406164,0.0201691,0.0178676,0.0408828,0.0206319,0.0661304,0.052986,0.0176078,0.00736731,0.018681,0.0195798,0.0409417,0.0237236,0.00764119,0.00756191,0.0121304,0.0228778,0,0,0,0
151,0,0,0,0,0,0,0.0233368,0.00718681,0,0,0,0.0417962,0.0157309,0.0269502,0.0297495,0,0,0.00685943,0,0.0204511,0.00531376,0.0404276,0.0300614,0.0117815,0.0139575,0.0126605,0.0123064,0.023617,0.0188553,0.0180684,0.0460851,0.0166519,0.0248116,0.0154837,0.02624,0.0461426,0.00493324,0.011616,0.00207888,0.0347429,0.0150084,0.0197497,0.052556,0.0273869,0,0,0.0343322,0,0.0117591,0.0218515,0.0409219,0.031431,0.00908881,0.0389349,0.020152,0.0179034,0.0402269,0.0210877,0.0670031,0.0526247,0.0182467,0.00672623,0.0189754,0.0215876,0.0413832,0.0237858,0.00762753,0.00758874,0.0121308,0.0227294,0,0,0,0
152,0,0,0,0,0,0,0.0230195,0.00687393,0,0,0,0.0409196,0.0157832,0.0256796,0.0299911,0,0,0.0067891,0,0.0203688,0.00529951,0.0399495,0.0276784,0.0118691,0.0150549,0.0128148,0.012315,0.0227144,0.0184535,0.0175945,0.0456751,0.0168771,0.0252861,0.015403,0.0256078,0.0455052,0.00505425,0.0115297,0.00212304,0.0345387,0.0150188,0.020461,0.0523776,0.0271093,0,0,0.0342972,0,0.0117698,0.0216928,0.0407097,0.0346211,0.00888949,0.0372615,0.0199194,0.0177533,0.0396131,0.0217805,0.0678753,0.0523976,0.0189148,0.00618402,0.0191327,0.0234974,0.0419894,0.0236961,0.00760832,0.00769003,0.0121372,0.0224981,0,0,0,0
153,0,0,0,0,0,0,0.0226635,0.0064865,0,0,0,0.0401847,0.0158298,0.0242878,0.0303099,0,0,0.00677152,0,0.0204013,0.00534335,0.0396531,0.0249074,0.0119445,0.0159156,0.0129489,0.0121783,0.0222338,0.0181388,0.0172549,0.0455381,0.0170027,0.0255035,0.015364,0.0249978,0.0453365,0.00510608,0.0115606,0.00205353,0.0341014,0.0150296,0.0211572,0.0521721,0.0267637,0,0,0.0342871,0,0.011782,0.0216274,0.0404697,0.037738,0.00862511,0.0355522,0.0196101,0.0176682,0.0390338,0.0225547,0.0686479,0.0522872,0.0194149,0.00583239,0.0190936,0.0250673,0.0432293,0.0236105,0.00760953,0.00773247,0.0121607,0.0222048,0,0,0,0
154,0,0,0,0,0,0,0.0222593,0.00616783,0,0,0,0.0398668,0.0158775,0.0231249,0.0305756,0,0,0.00666647,0,0.0203938,0.00536449,0.0396838,0.0230148,0.0121022,0.0159686,0.0131704,0.0119817,0.0220586,0.0180349,0.0171471,0.0457051,0.0170517,0.0255372,0.0153564,0.0245903,0.0456149,0.00507072,0.0115692,0.00199044,0.0341414,0.0150349,0.0216801,0.0519176,0.0264082,0,0,0.0343186,0,0.0117861,0.021594,0.0403918,0.0401331,0.00831352,0.0337975,0.0192825,0.0174932,0.0386028,0.0233643,0.0692907,0.0523067,0.0197046,0.00574056,0.0189694,0.0262445,0.0441844,0.0234773,0.00764448,0.0077184,0.0122781,0.0218664,0,0,0,0
155,0,0,0,0,0,0,0.021772,0.00587544,0,0,0,0.0399217,0.0159633,0.0221282,0.0307941,0,0,0.0063668,0,0.0203564,0.00525256,0.0399679,0.0210146,0.0122831,0.0156097,0.0134736,0.0117178,0.0220891,0.018253,0.0172587,0.0460526,0.0172299,0.0256256,0.0154356,0.0243753,0.0461708,0.00492887,0.0115557,0.00197988,0.0342762,0.0150603,0.0222935,0.0516511,0.0259312,0,0,0.0342276,0,0.0118091,0.021533,0.0405343,0.0415651,0.00792098,0.0318864,0.0189919,0.0171362,0.038308,0.0241242,0.0698367,0.052342,0.0196459,0.00575308,0.0186926,0.0268409,0.0445352,0.0232444,0.00768745,0.0077105,0.0124268,0.0215016,0,0,0,0
156,0,0,0,0,0,0,0.0211958,0.0056893,0,0,0,0.0403425,0.0160479,0.0217791,0.0309963,0,0,0.00608844,0,0.0203035,0.00507149,0.0402082,0.0199602,0.0124907,0.0154028,0.0137602,0.0113467,0.0222638,0.0185868,0.0175019,0.0463138,0.0174897,0.0259187,0.0155143,0.0241739,0.046993,0.00475605,0.0115263,0.00202685,0.034868,0.0150945,0.022993,0.051401,0.0253069,0,0,0.0342675,0,0.0118299,0.0214797,0.0408381,0.0421531,0.00752684,0.0296851,0.0187719,0.0167159,0.0381572,0.0247206,0.0701715,0.0523391,0.019607,0.00588335,0.0183375,0.0271161,0.0451724,0.0229885,0.00766869,0.00768768,0.0126124,0.0209735,0,0,0,0
157,0,0,0,0,0,0,0.0206989,0.00556285,0,0,0,0.0409204,0.0161199,0.0221291,0.0312165,0,0,0.00583826,0,0.0203322,0.00491777,0.0402558,0.0197647,0.0127412,0.0155249,0.0140392,0.0110043,0.0224796,0.0188889,0.0177447,0.0464109,0.0178338,0.0264816,0.015671,0.024138,0.0479174,0.00458825,0.0115009,0.00207701,0.0359163,0.0151064,0.023532,0.0511976,0.0247389,0,0,0.0344207,0,0.0118356,0.0214658,0.0412994,0.042101,0.00716266,0.0276217,0.0187643,0.0163459,0.0379706,0.0251936,0.0702094,0.0522681,0.0194426,0.00607116,0.0179421,0.0270831,0.0469939,0.022829,0.00760667,0.00765531,0.0127373,0.0205318,0,0,0,0
158,0,0,0,0,0,0,0.0202952,0.00548894,0,0,0,0.0415067,0.016181,0.022872,0.0314328,0,0,0.00554678,0,0.0203422,0.00477813,0.0401419,0.0198514,0.0130767,0.0158277,0.0145132,0.0107753,0.0223599,0.0189363,0.0178436,0.0465375,0.0181288,0.0271228,0.0158392,0.0241852,0.0487295,0.00444897,0.0114869,0.00205357,0.0380577,0.0151623,0.0237855,0.0510019,0.0242938,0,0,0.0345577,0,0.011885,0.0215125,0.0417809,0.0420934,0.00684898,0.0259466,0.019037,0.015986,0.0377,0.0254766,0.0699483,0.0519829,0.0191583,0.00639953,0.0175134,0.0268122,0.0504007,0.0227681,0.00755249,0.00764641,0.0128009,0.0202417,0,0,0,0
159,0,0,0,0,0,0,0.0201358,0.00545709,0,0,0,0.0420872,0.0162318,0.0234895,0.0315874,0,0,0.0052252,0,0.0203005,0.00461163,0.0399783,0.0206377,0.0134014,0.0162434,0.0150565,0.0107163,0.0221226,0.0187819,0.0178956,0.0466953,0.0183508,0.027702,0.0160128,0.0241591,0.0495506,0.00436442,0.011461,0.00203441,0.0414934,0.0151769,0.024035,0.0507313,0.024054,0,0,0.0348358,0,0.0118923,0.0215916,0.0422504,0.0432371,0.00665133,0.0245314,0.0195546,0.0157308,0.0375302,0.0254547,0.0694684,0.0515439,0.0190419,0.00691,0.0171418,0.0264747,0.0547241,0.0227693,0.00739648,0.00766214,0.0128035,0.0201147,0,0,0,0
160,0,0,0,0,0,0,0.0202367,0.00544692,0,0,0,0.0427447,0.0162465,0.0241212,0.031699,0,0,0.00502043,0,0.0202743,0.00451814,0.0398314,0.0212935,0.0136564,0.0165985,0.015259,0.0107344,0.0222143,0.0186109,0.0180268,0.0468784,0.0185696,0.0281601,0.0163759,0.0239993,0.0504704,0.00429669,0.0114578,0.00204364,0.0449675,0.0151716,0.0246673,0.0504534,0.0240554,0,0,0.0350594,0,0.0118864,0.0216732,0.042654,0.0448777,0.00650011,0.0235258,0.0201604,0.0156583,0.0374942,0.0251276,0.0690078,0.0512152,0.0190807,0.00745483,0.0167763,0.0261828,0.0590476,0.0226901,0.00733286,0.00770633,0.012701,0.0202534,0,0,0,0
161,0,0,0,0,0,0,0.0205678,0.00549526,0,0,0,0.0433129,0.0162493,0.0247934,0.0316905,0,0,0.00505604,0,0.0203171,0.00451888,0.0396409,0.0218009,0.0139017,0.0166746,0.0154909,0.0108354,0.0226082,0.0185639,0.0182241,0.0470662,0.0187639,0.0283201,0.0166677,0.0237667,0.0511938,0.00430283,0.0114838,0.00204972,0.0469693,0.0151527,0.0252649,0.0501029,0.0243048,0,0,0.0351978,0,0.0118736,0.0217736,0.0428745,0.0459138,0.00630512,0.0226356,0.0207123,0.0157447,0.0369003,0.0247415,0.0686557,0.0509514,0.0192003,0.00784246,0.01662,0.0261638,0.0620157,0.02271,0.00734709,0.00773584,0.012471,0.0206127,0,0,0,0
162,0,0,0,0,0,0,0.0206181,0.00620693,0,0,0,0.0439083,0.0162112,0.0254215,0.0316606,0,0,0.0051248,0,0.0203686,0.00444054,0.0394759,0.022189,0.0142737,0.0167243,0.0156004,0.0105614,0.0229807,0.018635,0.0184847,0.0472854,0.0188231,0.028147,0.01685,0.0235316,0.0518187,0.00424519,0.0114825,0.00204821,0.047082,0.0151683,0.025259,0.0497739,0.0244521,0,0,0.0351352,0,0.011889,0.0217173,0.0427981,0.046053,0.00604274,0.021725,0.0209647,0.0156947,0.0364435,0.0245273,0.0684599,0.0506476,0.019372,0.00794929,0.0166419,0.02659,0.0627897,0.0225791,0.00735867,0.00770545,0,0.0209006,0,0,0,0
163,0,0,0,0,0,0,0.0211835,0.00535681,0,0,0,0.0444803,0.016202,0.0258178,0.0315136,0,0,0.00509074,0,0.0203164,0.00444914,0.0393869,0.022285,0.0145127,0.0169036,0.0158819,0.0112431,0.0231973,0.018687,0.0187095,0.0474238,0.0182417,0.0277563,0.016613,0.0232846,0.052363,0.00447276,0.0114446,0.00207007,0.0455434,0.015206,0.0250131,0.0492779,0.0247496,0,0,0.035374,0,0.0119105,0.021882,0.0425286,0.0455821,0.00552881,0.0206314,0.0210114,0.0157772,0.0360466,0.0244693,0.0682651,0.0501855,0.0196686,0.00782783,0.0167728,0.0274662,0.0612729,0.0227179,0.00753375,0.00777868,0.0122203,0.0212251,0,0,0,0
164,0,0,0,0,0,0,0.0214057,0.00516137,0,0,0,0.0449717,0.0161895,0.0261156,0.0314635,0,0,0.00519887,0,0.0202919,0.00444265,0.0393728,0.0224079,0.0148558,0.0172103,0.0164058,0.0113151,0.0233795,0.0186966,0.0189772,0.0476232,0.0178811,0.0272502,0.0165087,0.0230523,0.0527934,0.00457728,0.0114481,0.00207002,0.0428451,0.0152267,0.024678,0.0488103,0.024842,0,0,0.0354169,0,0.0119336,0.0217613,0.0422426,0.0442985,0.00502252,0.0194598,0.0209132,0.0157485,0.0355341,0.0244792,0.0680143,0.0496472,0.0201499,0.00758068,0.0170173,0.028577,0.0580652,0.0225924,0.00764482,0.00778586,0.0119171,0.0215524,0,0,0,0
