Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
105,0,0,0,0,0,0,0.0239411,0.0171551,0,0,0,0.0495717,0.0191517,0.0280479,0.0279773,0,0,0.00956452,0,0.0187607,0.00345379,0.0454131,0.0303922,0.0103683,0.0169403,0.00946481,0.0161572,0.0285281,0.0157889,0.0152172,0.0421341,0.0129674,0.0184313,0.0119988,0.0313111,0.0586945,0.00937385,0.00934403,0.00300683,0.0140209,0.0152557,0.0199951,0.0588995,0.0282959,0,0,0.0331172,0,0.0117671,0.0204541,0.0379138,0.0233573,0.015383,0.0480082,0.0184382,0.0177904,0.0361551,0.0127956,0.0538868,0.0448288,0.0135635,0.0115121,0.0155423,0.0124618,0.0110623,0.0210453,0.00984774,0.00969354,0.0155816,0.022826,0,0,0
106,0,0,0,0,0,0,0.0239865,0.0172439,0,0,0,0.0499183,0.0191689,0.0300007,0.0281818,0,0,0.00945367,0,0.0186906,0.003343,0.0450164,0.0332355,0.00964908,0.0178779,0.0089322,0.0161485,0.0287045,0.0161603,0.0155802,0.0420638,0.0136688,0.0188174,0.0121192,0.0307299,0.0590512,0.00948053,0.00934031,0.00306817,0.0192086,0.01527,0.0226213,0.0588117,0.0282906,0,0,0.0331899,0,0.0117742,0.020544,0.0381141,0.0250236,0.0152378,0.0471863,0.0184037,0.0179996,0.0372918,0.01188,0.0526568,0.045758,0.0122667,0.012459,0.0163735,0.0118131,0.0131142,0.0211995,0.00985217,0.00967884,0.0157204,0.0228006,0,0,0
107,0,0,0,0,0,0,0.0239771,0.017345,0,0,0,0.0491148,0.0192339,0.0295387,0.028291,0,0,0.00954456,0,0.0186532,0.00334602,0.0444963,0.0324246,0.00895738,0.0176791,0.0084463,0.0161581,0.0290152,0.0162672,0.0151507,0.0415119,0.013276,0.0180743,0.0119279,0.0298595,0.0585382,0.00981502,0.00939064,0.00310227,0.0237036,0.0152944,0.0253511,0.0589121,0.0282875,0,0,0.0333883,0,0.0117852,0.0207062,0.0383012,0.0271481,0.0150758,0.0466484,0.0183907,0.0181757,0.0381201,0.0112811,0.0517341,0.046475,0.0120965,0.013691,0.0177562,0.0122023,0.0161136,0.021347,0.00989237,0.00949988,0.0158637,0.022765,0,0,0
108,0,0,0,0,0,0,0.0240501,0.0175212,0,0,0,0.0480716,0.0193444,0.0277714,0.0286116,0,0,0.00962978,0,0.0187057,0.00328008,0.0440506,0.029406,0.0082152,0.0167108,0.00795384,0.0162537,0.029223,0.0162913,0.0141584,0.0406061,0.0118501,0.016308,0.0113696,0.02889,0.057343,0.0101271,0.00941179,0.00318362,0.0279559,0.0152977,0.0281354,0.0593035,0.0284082,0,0,0.0335437,0,0.0117831,0.0208056,0.0385512,0.0295853,0.0149341,0.0462715,0.0183499,0.0184029,0.0387741,0.0109329,0.0511052,0.047025,0.0125005,0.0149847,0.0194051,0.0130579,0.0194868,0.0215836,0.00980847,0.00937739,0.0159987,0.0228472,0,0,0
109,0,0,0,0,0,0,0.0241347,0.0177012,0,0,0,0.0470943,0.0195166,0.0263514,0.0289612,0,0,0.00984852,0,0.0187451,0.0033239,0.0438068,0.0270111,0.007436,0.0150872,0.00747821,0.0163859,0.029176,0.0164264,0.0141774,0.0395176,0.0100415,0.0143572,0.0107252,0.0278583,0.0557435,0.0104651,0.00943774,0.00328657,0.0317561,0.0152767,0.030682,0.0595503,0.0285408,0,0,0.0335878,0,0.0117624,0.0208422,0.0388396,0.0319981,0.0148212,0.0460099,0.0182647,0.0187224,0.0392809,0.0107453,0.0507306,0.0474759,0.0133309,0.0162101,0.0211035,0.0141035,0.0227309,0.0217984,0.00971896,0.00935139,0.016161,0.0230121,0,0,0
110,0,0,0,0,0,0,0.024228,0.0178805,0,0,0,0.045887,0.0194705,0.0256397,0.0291763,0,0,0.0101944,0,0.0186913,0.0035138,0.0437037,0.0262977,0.00672994,0.0132927,0.00711775,0.0165328,0.0288562,0.0167338,0.0146589,0.0386002,0.00849968,0.0131052,0.0103287,0.0269413,0.0541522,0.0107272,0.00943881,0.0031577,0.035172,0.0152836,0.0327293,0.0596028,0.0287288,0,0,0.0335771,0,0.0117736,0.0208971,0.0391455,0.0340113,0.0147484,0.0458856,0.0182955,0.019152,0.0395371,0.0107394,0.0506514,0.0477885,0.0142125,0.0170735,0.0225487,0.0150898,0.0256996,0.0220236,0.0097032,0.00942265,0.0163382,0.0232169,0,0,0
111,0,0,0,0,0,0,0.0243334,0.0180713,0,0,0,0.0444871,0.0194022,0.0253068,0.0293603,0,0,0.0104626,0,0.0186516,0.00363227,0.0435532,0.0267817,0.00622576,0.0122068,0.00705833,0.0167396,0.0282954,0.0170306,0.0149708,0.0382988,0.00816452,0.0130184,0.0103666,0.0265358,0.0531135,0.0109582,0.0094396,0.00314213,0.0375226,0.015273,0.0339229,0.0595898,0.0289081,0,0,0.0335119,0,0.0117739,0.0208714,0.039355,0.0351874,0.0146426,0.0458464,0.0185252,0.0196066,0.0395553,0.0108041,0.0509326,0.0479132,0.0150431,0.0171384,0.0234995,0.0158736,0.0276888,0.0222175,0.0097852,0.00938369,0.0165381,0.0234084,0,0,0
112,0,0,0,0,0,0,0.024549,0.0183031,0,0,0,0.0432565,0.0193638,0.0249604,0.0295516,0,0,0.0106341,0,0.0186383,0.0036189,0.0432737,0.027758,0.00607743,0.0122679,0.00726404,0.0170356,0.0277487,0.016994,0.014949,0.0387976,0.00923946,0.0140911,0.0107242,0.0268717,0.0525105,0.0111977,0.00945403,0.00310535,0.03892,0.0152028,0.0342237,0.059542,0.0291028,0,0,0.0333399,0,0.011722,0.0207137,0.0394465,0.0355836,0.0144937,0.0458419,0.0189585,0.0200271,0.0393324,0.0109824,0.0515289,0.047766,0.0157523,0.016613,0.023963,0.0164147,0.0288694,0.0224006,0.00989822,0.00937224,0.016766,0.0236291,0,0,0
113,0,0,0,0,0,0,0.0248432,0.0185151,0,0,0,0.0424634,0.0193343,0.0244613,0.0297423,0,0,0.0107559,0,0.0186553,0.00353053,0.0428438,0.0284299,0.00628773,0.0131689,0.00757512,0.017344,0.0275598,0.0168129,0.0147073,0.0398452,0.0108534,0.015767,0.011058,0.0277307,0.0522002,0.0114054,0.00946794,0.00306215,0.0388489,0.0150845,0.0334822,0.0593713,0.0293124,0,0,0.0329009,0,0.0116391,0.0204306,0.0394511,0.0350077,0.0143054,0.0458044,0.0194004,0.0202632,0.0387859,0.0112192,0.0523807,0.0472863,0.0164632,0.0151897,0.0239664,0.0167574,0.0288885,0.022439,0.00984756,0.00936678,0.0169831,0.0239239,0,0,0
114,0,0,0,0,0,0,0.0250269,0.0185706,0,0,0,0.0417862,0.0193608,0.0236964,0.0299281,0,0,0.0108074,0,0.018716,0.00342371,0.0424521,0.0287259,0.00654779,0.014105,0.00789779,0.0175628,0.027762,0.0163566,0.0142212,0.0408289,0.0120436,0.01717,0.0110817,0.0285925,0.0518921,0.0115695,0.00948831,0.00312044,0.0379784,0.0150113,0.0320287,0.0591083,0.0294255,0,0,0.0324618,0,0.0115945,0.0202398,0.0393895,0.033834,0.0141007,0.045792,0.0197632,0.0203391,0.0379817,0.0116444,0.0534663,0.0466425,0.0172307,0.013092,0.0237105,0.0170883,0.0281964,0.0223962,0.00977259,0.00914105,0.0170662,0.0241654,0,0,0
115,0,0,0,0,0,0,0.025031,0.0184973,0,0,0,0.0411476,0.0193964,0.0230181,0.0299196,0,0,0.0107249,0,0.018825,0.00324825,0.0421839,0.028785,0.00675406,0.0142066,0.00813222,0.0176467,0.0277237,0.0154776,0.0136637,0.0412994,0.0125478,0.0180893,0.0109335,0.0292512,0.0512543,0.0115962,0.00949331,0.0032365,0.0363856,0.0149467,0.0302299,0.0588011,0.0294502,0,0,0.0320625,0,0.0115621,0.0200928,0.0392664,0.0325886,0.0138813,0.0459152,0.0199991,0.0203186,0.0370483,0.0122882,0.0547491,0.0459651,0.0181608,0.0105461,0.023443,0.0176054,0.0269586,0.0222549,0.00970454,0.00911721,0.0169742,0.0242337,0,0,0
116,0,0,0,0,0,0,0.024835,0.0182635,0,0,0,0.0405094,0.0192177,0.0226516,0.0298893,0,0,0.0105446,0,0.01882,0.00301702,0.0420555,0.028722,0.00688349,0.0135725,0.00826326,0.0175021,0.0267743,0.0143776,0.0128392,0.0412276,0.0126478,0.0185219,0.0108745,0.0295987,0.0499908,0.0113096,0.00949106,0.00325892,0.0344095,0.0148448,0.028346,0.058499,0.0293273,0,0,0.0316416,0,0.0115037,0.0198783,0.0390797,0.0315145,0.0136377,0.0461587,0.0199848,0.0202321,0.0360888,0.0130899,0.0561969,0.0453233,0.0193348,0.00776452,0.023348,0.0185647,0.0254315,0.0220297,0.00966435,0.00920581,0.0167167,0.0240722,0,0,0
117,0,0,0,0,0,0,0.0244778,0.0179018,0,0,0,0.0399859,0.019161,0.0227037,0.030095,0,0,0.0104631,0,0.0188261,0.00300024,0.0420254,0.028883,0.00690663,0.0128579,0.00826956,0.0172979,0.0249905,0.0130018,0.0120533,0.0409157,0.0127084,0.0187747,0.0111079,0.0295479,0.0485043,0.0111098,0.00953808,0.00333408,0.0323936,0.0147802,0.0266474,0.0582885,0.0290497,0,0,0.0312722,0,0.0114594,0.0196394,0.0388927,0.0309491,0.0133185,0.0463972,0.0196536,0.0200651,0.0351374,0.014103,0.0579091,0.0447277,0.0206488,0.00515933,0.0234433,0.0200394,0.0237662,0.0217727,0.00959549,0.00911538,0.016352,0.0237196,0,0,0
118,0,0,0,0,0,0,0.0240517,0.0173969,0,0,0,0.0395549,0.0191227,0.0228113,0.0302512,0,0,0.0104479,0,0.0188232,0.00312616,0.0418555,0.0294301,0.00698756,0.0124466,0.00820464,0.0169926,0.0230638,0.0116178,0.0116432,0.0406942,0.0127472,0.0190475,0.0113959,0.0291562,0.0476981,0.0109299,0.00957378,0.0033624,0.0295695,0.0147259,0.0250687,0.0581003,0.0286912,0,0,0.0308627,0,0.0114268,0.0194083,0.0387905,0.0311886,0.0129353,0.0465952,0.0191055,0.0197679,0.0340979,0.0154585,0.0599926,0.0442526,0.0221269,0.00315671,0.0237381,0.021921,0.0214417,0.0214745,0.00950542,0.00901891,0.0158282,0.0233285,0,0,0
119,0,0,0,0,0,0,0.0236443,0.0167566,0,0,0,0.0394093,0.0190431,0.0229112,0.0304149,0,0,0.010371,0,0.0187995,0.00320117,0.0414452,0.0292915,0.00702775,0.0122818,0.00822166,0.0166783,0.0219144,0.0106633,0.0115168,0.0405348,0.0128227,0.0193227,0.0114709,0.0286659,0.0474723,0.010722,0.00958078,0.00322374,0.0276079,0.0146584,0.0246286,0.0578647,0.0283065,0,0,0.0304699,0,0.0113929,0.0192045,0.0386983,0.0325803,0.0125234,0.0460914,0.0185086,0.0193774,0.0334869,0.0164987,0.0616832,0.0441963,0.0229228,0.00262308,0.023975,0.0235025,0.0208,0.0210699,0.0094491,0.00892414,0.0151713,0.0229382,0,0,0
120,0,0,0,0,0,0,0.0233984,0.0161758,0,0,0,0.0396335,0.0189768,0.0230741,0.0305546,0,0,0.0101575,0,0.0188452,0.00306867,0.0409453,0.0284999,0.00704575,0.0122685,0.00835471,0.0164826,0.0215157,0.0104675,0.0114035,0.0404849,0.0128877,0.0193444,0.0115627,0.0281745,0.0475455,0.0105597,0.00957523,0.00320323,0.0275198,0.0146225,0.024822,0.0575277,0.0280064,0,0,0.0302708,0,0.0113833,0.0190619,0.0385639,0.0339446,0.0121116,0.0448904,0.0179988,0.019072,0.0332778,0.0171045,0.0627225,0.044395,0.0233175,0.00202573,0.0239893,0.0246413,0.0216383,0.0207426,0.00938273,0.00888262,0.01456,0.0226381,0,0,0
121,0,0,0,0,0,0,0.0231899,0.0156083,0,0,0,0.0400384,0.0190031,0.0231176,0.0306186,0,0,0.00992384,0,0.0188532,0.00289767,0.0405847,0.0275154,0.00708297,0.0123233,0.00862039,0.0163262,0.0215985,0.0107733,0.0114328,0.0404756,0.0129547,0.0191378,0.0117545,0.0277018,0.0477836,0.0105305,0.00957105,0.00330905,0.0274348,0.0146101,0.0247991,0.057139,0.0276721,0,0,0.0302283,0,0.0113864,0.018977,0.0384478,0.0352728,0.0117007,0.0436282,0.017542,0.0187379,0.033058,0.0177588,0.0635735,0.0445133,0.0237736,0.00174469,0.0239545,0.025604,0.0235724,0.0205162,0.00933471,0.00887766,0.0139739,0.0224014,0,0,0
122,0,0,0,0,0,0,0.0229611,0.015083,0,0,0,0.0402729,0.0189756,0.0229209,0.0305478,0,0,0.00973534,0,0.0188263,0.00282106,0.0405363,0.0266362,0.00713052,0.0123255,0.0089052,0.0161439,0.0217551,0.0110498,0.0115756,0.0404199,0.0129498,0.019112,0.0118309,0.0272902,0.0480494,0.0104839,0.00959694,0.00323809,0.0266788,0.0145767,0.0246513,0.056786,0.0272816,0,0,0.0302549,0,0.0113716,0.0189246,0.0384032,0.0368108,0.0112919,0.0424537,0.0172047,0.0183711,0.0327497,0.0184221,0.064384,0.0445677,0.0239976,0.0018466,0.0237851,0.026218,0.0269571,0.0203317,0.00929854,0.00886444,0.0134381,0.022248,0,0,0
123,0,0,0,0,0,0,0.0226654,0.01461,0,0,0,0.0404845,0.0190263,0.0227619,0.0305116,0,0,0.00957631,0,0.0188045,0.00282233,0.04076,0.0259992,0.00719482,0.0122927,0.00927139,0.015923,0.0217814,0.0109085,0.0115887,0.0404392,0.0130015,0.0193117,0.0118479,0.0270058,0.0484126,0.0104395,0.00964116,0.00332573,0.0265627,0.0145592,0.0244226,0.0564743,0.0268873,0,0,0.0303231,0,0.0113596,0.0189376,0.0384475,0.0380183,0.0109254,0.0413678,0.0169573,0.0179914,0.0323584,0.0190802,0.0651561,0.0445723,0.0239898,0.00213547,0.0233411,0.0265349,0.0301292,0.0201426,0.00926208,0.00886039,0.0129554,0.0220813,0,0,0
124,0,0,0,0,0,0,0.0224015,0.0140909,0,0,0,0.0408421,0.0190034,0.0229626,0.0306993,0,0,0.00920373,0,0.0188425,0.00280724,0.0409951,0.0254852,0.00731256,0.0122782,0.00981636,0.0156732,0.0218976,0.0103748,0.0115723,0.0405441,0.0131956,0.0196953,0.0118689,0.0267967,0.0487867,0.010111,0.00962103,0.0033176,0.0275057,0.0146201,0.024149,0.0562936,0.0265718,0,0,0.0304023,0,0.0114074,0.0189646,0.0384894,0.0386082,0.0106734,0.0401975,0.0167407,0.017598,0.032064,0.019862,0.0658956,0.0446645,0.0238491,0.00244016,0.0227151,0.0267098,0.0319521,0.0199442,0.00926596,0.00885548,0.0124343,0.0218401,0,0,0
125,0,0,0,0,0,0,0.0221371,0.0135872,0,0,0,0.0412241,0.0190376,0.0234937,0.0310324,0,0,0.00885208,0,0.0189046,0.00285796,0.0410371,0.0250867,0.0075049,0.0123786,0.0105273,0.0154146,0.0218403,0.00976177,0.0113934,0.0408206,0.0135258,0.0198998,0.0120124,0.02662,0.0492394,0.00978382,0.00958788,0.00329023,0.0284406,0.0146731,0.0240938,0.0562539,0.026287,0,0,0.0304783,0,0.0114467,0.0189277,0.0385736,0.0392641,0.0105967,0.0388398,0.0166196,0.0172202,0.0318701,0.020725,0.0666098,0.0448536,0.0235338,0.00274694,0.0218929,0.026887,0.0335426,0.0197608,0.00924075,0.00881905,0.0119454,0.0214432,0,0,0
126,0,0,0,0,0,0,0.0217863,0.0131618,0,0,0,0.0417822,0.0190448,0.0237881,0.0313978,0,0,0.00862029,0,0.0188119,0.00290116,0.0409634,0.0248074,0.00777938,0.0125284,0.011249,0.0150423,0.0216964,0.00928144,0.0112032,0.0411161,0.0136423,0.0201448,0.0121116,0.0264316,0.0498537,0.00941005,0.00957388,0.00335821,0.0297227,0.0146896,0.0243906,0.056363,0.0259805,0,0,0.0305674,0,0.0114434,0.0188232,0.0388262,0.0397623,0.0107461,0.0373858,0.0165849,0.016811,0.0316683,0.0214006,0.0672674,0.0450258,0.0230856,0.00320769,0.0209073,0.0270891,0.0359218,0.0195233,0.0091686,0.00877885,0.0115441,0.0210465,0,0,0
127,0,0,0,0,0,0,0.0215015,0.0127748,0,0,0,0.0421854,0.0190797,0.0240083,0.0317503,0,0,0.00844423,0,0.0187666,0.0028937,0.0408855,0.0245949,0.00808989,0.0126643,0.0119047,0.0147519,0.0215765,0.00901114,0.0113537,0.0413537,0.0138166,0.0204729,0.0121873,0.0262622,0.0506435,0.00909364,0.00957637,0.00355624,0.0312011,0.0147123,0.0250216,0.0565617,0.0256541,0,0,0.0308001,0,0.0114473,0.0188616,0.0391666,0.0402259,0.0110803,0.0359331,0.0165669,0.0164124,0.0314321,0.0219749,0.0676506,0.0450511,0.0226386,0.00375945,0.0199803,0.0271513,0.0395929,0.0193345,0.00912555,0.00875873,0.0112251,0.0207393,0,0,0
128,0,0,0,0,0,0,0.0213159,0.0123805,0,0,0,0.0425526,0.0191754,0.0242306,0.0320604,0,0,0.00830178,0,0.0187816,0.00290128,0.0407955,0.0244671,0.00839824,0.0129558,0.0125021,0.0146197,0.0215515,0.00899034,0.0114697,0.0414979,0.0139528,0.0206963,0.0123691,0.0260259,0.0515658,0.00888901,0.00956589,0.0036573,0.033037,0.014783,0.0253506,0.0566785,0.0253016,0,0,0.0310495,0,0.0114969,0.0190854,0.0393956,0.0409486,0.0115673,0.034695,0.0165112,0.0160404,0.031107,0.0223509,0.0676756,0.0448833,0.0223535,0.00435695,0.0192259,0.0270016,0.0431846,0.0191805,0.00916992,0.00876025,0.010972,0.0205248,0,0,0
129,0,0,0,0,0,0,0.0212368,0.0120544,0,0,0,0.0432927,0.0192382,0.0246564,0.0322617,0,0,0.00821651,0,0.0187868,0.00296958,0.0406729,0.0244292,0.0087069,0.0134485,0.0130444,0.0145722,0.0216194,0.00889721,0.0116119,0.0416542,0.014236,0.0209142,0.0126156,0.0256988,0.0525843,0.00875801,0.00953434,0.00357179,0.0349593,0.0148487,0.0255067,0.056663,0.0250657,0,0,0.0313175,0,0.0115379,0.0192579,0.0395592,0.0421236,0.0120998,0.0336186,0.0166989,0.015701,0.0307789,0.0224714,0.0674632,0.0446178,0.0222726,0.00496247,0.018685,0.0267556,0.0460184,0.0190488,0.00924001,0.00882516,0.010779,0.0204419,0,0,0
130,0,0,0,0,0,0,0.0212968,0.0117751,0,0,0,0.0443045,0.0192236,0.0251798,0.0323884,0,0,0.00818268,0,0.0187665,0.00301337,0.0405294,0.0245326,0.00904637,0.013851,0.0135628,0.0146004,0.0217134,0.00872594,0.0116061,0.0418678,0.0143857,0.0211962,0.0128973,0.0252545,0.0537618,0.00867234,0.00951419,0.00354755,0.0365682,0.0149051,0.0261249,0.0565494,0.0249862,0,0,0.0315366,0,0.0115685,0.0193025,0.0396407,0.0433019,0.0126161,0.0327151,0.0169786,0.0153673,0.0305766,0.0223524,0.0671182,0.0443834,0.0223011,0.00546809,0.0183457,0.0266084,0.0483198,0.0189039,0.00930412,0.00886781,0.0106026,0.0205412,0,0,0
131,0,0,0,0,0,0,0.0214147,0.0115318,0,0,0,0.045426,0.0191489,0.0257057,0.0324716,0,0,0.0081836,0,0.0187419,0.00304427,0.0404345,0.0246479,0.00944318,0.0140876,0.0141411,0.0146544,0.0217686,0.00874145,0.0117527,0.0420684,0.0145936,0.0215241,0.0132412,0.0247153,0.0549826,0.00867321,0.00949311,0.00359526,0.0376993,0.0149296,0.0267153,0.0563885,0.0250285,0,0,0.0316385,0,0.0115767,0.0192332,0.0396,0.0439163,0.0130851,0.0318878,0.0171832,0.0150169,0.0305347,0.0220963,0.0668216,0.0442607,0.0223443,0.00584074,0.0181554,0.0265492,0.0497379,0.0187299,0.00934728,0.00887952,0.0103816,0.0207251,0,0,0
132,0,0,0,0,0,0,0.0215271,0.0113266,0,0,0,0.0464302,0.019151,0.0262253,0.03257,0,0,0.00823757,0,0.0187275,0.00307464,0.0404492,0.024696,0.00988793,0.0142534,0.0148391,0.0146835,0.0218954,0.00890441,0.0121708,0.0421651,0.014845,0.0218509,0.0136122,0.024214,0.0561165,0.00888681,0.00946703,0.00358573,0.0381392,0.0149538,0.0268475,0.0562425,0.0250985,0,0,0.0316677,0,0.0115887,0.0191217,0.0394645,0.0438103,0.0134915,0.031148,0.0172364,0.0146631,0.0306235,0.0218152,0.0665422,0.0442047,0.0223609,0.00607891,0.0180502,0.0265542,0.0500483,0.0185246,0.00936977,0.00885636,0.0101911,0.0209087,0,0,0
133,0,0,0,0,0,0,0.0216523,0.0112182,0,0,0,0.0474485,0.0192476,0.0268704,0.0326779,0,0,0.00838708,0,0.0187309,0.0031242,0.0405618,0.0248283,0.0103264,0.014469,0.0154928,0.0147161,0.022066,0.00917358,0.0126661,0.0422646,0.0151621,0.0222769,0.0140794,0.0236791,0.0572517,0.00930408,0.00946159,0.00360983,0.0380024,0.0149519,0.0266277,0.0560881,0.0251918,0,0,0.0317356,0,0.0115827,0.019061,0.03932,0.0431877,0.0138602,0.0304225,0.0172335,0.0144008,0.0306436,0.0215179,0.0662638,0.0440697,0.0224255,0.00621534,0.0180047,0.0267677,0.049556,0.0183985,0.00943908,0.00885227,0.0101509,0.0211101,0,0,0
134,0,0,0,0,0,0,0.021891,0.0112302,0,0,0,0.0488563,0.019266,0.02756,0.0328102,0,0,0.00854639,0,0.018711,0.00314368,0.0407865,0.0252314,0.0107014,0.0146425,0.0159745,0.0148428,0.0222372,0.00956526,0.013107,0.0423448,0.0153104,0.0225919,0.0144991,0.0231892,0.0583268,0.00974799,0.00945269,0.0035696,0.0374661,0.0149449,0.0263386,0.0559914,0.025381,0,0,0.0317993,0,0.0115756,0.0190584,0.0391594,0.0424734,0.0142354,0.0296698,0.0172417,0.0142671,0.0305042,0.0212528,0.0659493,0.0436907,0.022628,0.00628116,0.0180406,0.0271897,0.0485646,0.0183341,0.00959907,0.00892477,0.0101866,0.021402,0,0,0
135,0,0,0,0,0,0,0.0222473,0.0113461,0,0,0,0.0502016,0.0192188,0.0281753,0.0329043,0,0,0.00863955,0,0.0186961,0.00314186,0.0410807,0.0258908,0.0110489,0.0148562,0.0162533,0.0150717,0.0224433,0.0100154,0.013522,0.0423954,0.015393,0.0229041,0.0147939,0.0226835,0.0594934,0.0101439,0.00944297,0.00343969,0.03672,0.014964,0.0261026,0.0560064,0.0256575,0,0,0.0318787,0,0.0115921,0.0191575,0.0390211,0.0418564,0.0146002,0.0289395,0.0173193,0.0142572,0.0301877,0.0211054,0.0655794,0.0432173,0.022872,0.0062701,0.0181745,0.0276159,0.0473837,0.0183464,0.00979884,0.00908508,0.0102654,0.0217664,0,0,0
136,0,0,0,0,0,0,0.0226575,0.0114466,0,0,0,0.0509824,0.019229,0.0290426,0.0330209,0,0,0.00878337,0,0.0187168,0.00315391,0.0412823,0.0264508,0.0114185,0.0153257,0.016469,0.0153711,0.0224781,0.0103,0.0137952,0.0427343,0.0156922,0.0233318,0.0152155,0.0223613,0.0607281,0.010492,0.00944357,0.00337523,0.035877,0.0149729,0.0259959,0.0561491,0.0259854,0,0,0.0320107,0,0.0115937,0.0192707,0.0390353,0.0412558,0.0149118,0.0283536,0.0174526,0.0142936,0.0296895,0.0211325,0.0652388,0.0426251,0.0228551,0.00614849,0.0184116,0.0278394,0.0460598,0.0184201,0.0099046,0.00929923,0.0103734,0.0221847,0,0,0
137,0,0,0,0,0,0,0.0230638,0.0115035,0,0,0,0.0519233,0.0193084,0.0299772,0.0332013,0,0,0.0089314,0,0.018752,0.00317636,0.0414429,0.0267976,0.0117938,0.0156561,0.0166942,0.0156617,0.0224844,0.010514,0.0141333,0.0430303,0.0161015,0.0237617,0.0157501,0.0221771,0.0617351,0.0106893,0.00945094,0.00339931,0.0349632,0.0149895,0.0259633,0.0564681,0.0263068,0,0,0.0321189,0,0.0116023,0.0193181,0.0390764,0.0408694,0.0151736,0.0278801,0.0175742,0.0143676,0.0290148,0.0211962,0.064893,0.0418871,0.0228546,0.00593187,0.0187269,0.0278686,0.0446396,0.0184966,0.00995459,0.00932272,0.0104734,0.0225938,0,0,0
138,0,0,0,0,0,0,0.0234043,0.0115119,0,0,0,0.0528259,0.0193659,0.0306247,0.0334156,0,0,0.00905111,0,0.018755,0.00321077,0.0415667,0.027054,0.0121884,0.015957,0.0169601,0.0158979,0.0224806,0.0106606,0.0144433,0.0432038,0.0165005,0.0240405,0.0164495,0.0219251,0.0627214,0.0107126,0.009453,0.00340563,0.0340311,0.0150025,0.0258787,0.0569387,0.0265865,0,0,0.0322246,0,0.0116047,0.0193424,0.0390209,0.0407145,0.0154135,0.0273341,0.0177121,0.0144264,0.0282151,0.0212333,0.0645369,0.0410552,0.0229016,0.00565187,0.0191714,0.0278379,0.0432115,0.0185709,0.009983,0.00922416,0.0105176,0.0229355,0,0,0
139,0,0,0,0,0,0,0.0236876,0.0114768,0,0,0,0.0537406,0.0194308,0.0311198,0.0336491,0,0,0.00918734,0,0.018752,0.00331394,0.0416187,0.0272137,0.0125871,0.0162699,0.0171832,0.0160838,0.0223908,0.0109302,0.014667,0.0433806,0.016741,0.0243653,0.0169428,0.0217104,0.0638581,0.0106205,0.00946966,0.00340309,0.0331052,0.015023,0.0257649,0.0573614,0.0268527,0,0,0.0323391,0,0.0116119,0.0193718,0.0388757,0.0407856,0.0156422,0.0266957,0.0178612,0.0144799,0.0273462,0.0212305,0.064095,0.0401738,0.022976,0.00535505,0.0196961,0.0277813,0.0420091,0.0186568,0.00999609,0.0093011,0.0104805,0.023225,0,0,0
140,0,0,0,0,0,0,0.0239008,0.0114155,0,0,0,0.0546773,0.0194872,0.0315223,0.0339672,0,0,0.00935831,0,0.0187471,0.00349443,0.0415876,0.0273159,0.0129604,0.0164939,0.0173711,0.0161913,0.022306,0.011089,0.014915,0.0435886,0.016955,0.024629,0.0170637,0.0215783,0.0649415,0.0105146,0.00948101,0.00339414,0.0322597,0.0150397,0.025651,0.0577121,0.027069,0,0,0.0324278,0,0.0116203,0.0193899,0.0387617,0.0410427,0.0158336,0.0261004,0.0180484,0.0145263,0.0264575,0.0211824,0.0635801,0.0393647,0.0230629,0.00506331,0.0202282,0.0278794,0.0411861,0.0186969,0.0100126,0.00926075,0.0104406,0.023445,0,0,0
141,0,0,0,0,0,0,0.023889,0.011049,0,0,0,0.05584,0.0195212,0.0318926,0.0348739,0,0,0.00932293,0,0.0187131,0.00357732,0.0417911,0.0275116,0.0135744,0.0167944,0.018222,0.0160553,0.02258,0.0113349,0.015512,0.0437882,0.0172886,0.0249205,0.017441,0.0212248,0.0660726,0.0102545,0.00943286,0.00342364,0.0319467,0.0150608,0.0256079,0,0.0271447,0,0,0.0324108,0,0.0116261,0.019324,0.0384583,0.0415409,0.0163353,0.0260416,0.0181489,0.0142775,0.0260164,0.0211154,0.0632739,0.0389503,0.0231161,0.00476781,0.020702,0.027952,0.041048,0.0184218,0.0100575,0.00923797,0.0101935,0.0234783,0,0,0
