Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
72,0,0,0,0,0,0,0.0299054,0.0163682,0,0,0,0.0551194,0.0156173,0.0359457,0.036508,0,0,0.0103211,0,0.0198244,0.00454773,0.0360851,0.040684,0.0180651,0.0199042,0.0153635,0.0158162,0.0185225,0.0103649,0.0150869,0.0461772,0.0187263,0.0274836,0.0191148,0.0167122,0.0740963,0.00898152,0.0105777,0.00278843,0.0253301,0.0127675,0.0233886,0.0499767,0.0328587,0,0,0.0298273,0,0.0102871,0.0219806,0.0413436,0.0438046,0.0137757,0.0319425,0.0259914,0.0242293,0.0342743,0.0164855,0.0508374,0.0468767,0.0169732,0.0275922,0.00673956,0.0279025,0.0444974,0.0245967,0.00855607,0.00727824,0.0165017,0.029314,0,0,0,0
73,0,0,0,0,0,0,0.0295851,0.0162303,0,0,0,0.0524231,0.015617,0.0329359,0.036258,0,0,0.0102222,0,0.0198935,0.00444591,0.0362003,0.0371493,0.0181636,0.0204382,0.0153847,0.0158464,0.018263,0.0104085,0.0145759,0.0454157,0.0183547,0.0256755,0.0178683,0.0169303,0.0714305,0.009084,0.0106016,0.00278182,0.0228205,0.0127789,0.0213551,0.0500396,0.0325756,0,0,0.0298133,0,0.0102912,0.0219076,0.0408871,0.0419868,0.0140762,0.0319959,0.0262512,0.0241883,0.0357365,0.0162773,0.0499379,0.0482423,0.0155115,0.027828,0.00629007,0.0265401,0.0423391,0.02438,0.00857626,0.00721799,0.016341,0.0291378,0,0,0,0
74,0,0,0,0,0,0,0.0291208,0.0160619,0,0,0,0.0486895,0.0156221,0.0292653,0.0360166,0,0,0.00996439,0,0.0198102,0.00427794,0.036455,0.0326391,0.018277,0.0211613,0.0155707,0.0156831,0.0180179,0.0109158,0.0144275,0.0444558,0.0179425,0.0231936,0.0164774,0.0179415,0.0680523,0.00884871,0.0105815,0.00275047,0.0212017,0.0127863,0.0185186,0.0500451,0.0321831,0,0,0.0297653,0,0.0102896,0.021759,0.040423,0.0392006,0.0140952,0.0316016,0.0261839,0.0240872,0.0373124,0.0160611,0.0487869,0.0493545,0.0138097,0.0274204,0.00599366,0.0246753,0.0404772,0.0242629,0.00857599,0.00719881,0.0162127,0.0286861,0,0,0,0
75,0,0,0,0,0,0,0.0287886,0.0159112,0,0,0,0.0451128,0.0155992,0.0263127,0.0357014,0,0,0.00984394,0,0.0197253,0.00425079,0.036833,0.0287247,0.0184143,0.0218593,0.0157053,0.0154214,0.017998,0.0118161,0.0148526,0.043709,0.0174801,0.0207997,0.0155809,0.0191099,0.0650031,0.00855814,0.0105512,0.00274225,0.0207022,0.0127951,0.0163194,0.0501372,0.0318392,0,0,0.0297503,0,0.0102873,0.0217473,0.0399908,0.0369979,0.0141273,0.030878,0.0258345,0.0239847,0.038286,0.0159151,0.0480913,0.0497572,0.0128539,0.0269874,0.0056068,0.0227626,0.0402215,0.0242149,0.00854553,0.00718473,0.0160511,0.0283132,0,0,0,0
76,0,0,0,0,0,0,0.0285119,0.0157328,0,0,0,0.0427974,0.0155818,0.0246911,0.0350524,0,0,0.0098499,0,0.0197505,0.00420777,0.0371724,0.0265844,0.0184345,0.021636,0.0155387,0.0152943,0.0180941,0.0125809,0.0151015,0.0433893,0.0163796,0.0189601,0.0149714,0.0190072,0.0626933,0.0086198,0.0105674,0.00275835,0.02151,0.0127969,0.0152529,0.0501321,0.0315556,0,0,0.029772,0,0.0102867,0.0217916,0.0396365,0.0357385,0.0143246,0.0297799,0.0255183,0.0239239,0.0385142,0.0157449,0.0479081,0.0495882,0.0123753,0.026821,0.00542716,0.0210622,0.0416808,0.0241125,0.00851402,0.00715675,0.015811,0.0280946,0,0,0,0
77,0,0,0,0,0,0,0.0280968,0.0153349,0,0,0,0.0412512,0.0155752,0.0231944,0.0341247,0,0,0.00985135,0,0.019784,0.00417708,0.0376348,0.024238,0.0184093,0.0211633,0.0153792,0.0151221,0.0186428,0.0138513,0.0157494,0.0429866,0.0151461,0.0171695,0.014398,0.0188339,0.0596787,0.00869403,0.0106036,0.00278905,0.0225754,0.0127827,0.0152946,0.0499344,0.0311938,0,0,0.0297118,0,0.0102795,0.0217055,0.0396701,0.0351689,0.0144289,0.0286287,0.0251421,0.0237352,0.0381052,0.0154198,0.0479732,0.0489778,0.0117926,0.026467,0.0056708,0.0195676,0.0436914,0.0238221,0.00849661,0.00712295,0.0153874,0.0277755,0,0,0,0
78,0,0,0,0,0,0,0.0275702,0.0147771,0,0,0,0.0396761,0.0155773,0.0221943,0.0330502,0,0,0.00971082,0,0.0198052,0.00398714,0.0382631,0.022239,0.018346,0.020566,0.015305,0.0149258,0.0196992,0.0155925,0.0169698,0.0425714,0.0140131,0.0153373,0.0138531,0.018565,0.0565091,0.00862382,0.0106838,0.00281106,0.0228744,0.0127819,0.0158988,0.0492788,0.0306779,0,0,0.0295176,0,0.0102814,0.0215548,0.0401909,0.0349185,0.0141809,0.0278811,0.0245283,0.0232624,0.0373237,0.0149617,0.0477479,0.0480419,0.011446,0.0256148,0.00651876,0.0186342,0.0445077,0.0234316,0.00851821,0.00710924,0.0147706,0.0272876,0,0,0,0
79,0,0,0,0,0,0,0.0268989,0.0140282,0,0,0,0.0376122,0.0156001,0.0216431,0.0317312,0,0,0.00946459,0,0.0197406,0.0038688,0.0389661,0.0209995,0.0181593,0.0200033,0.0150869,0.0146817,0.0210414,0.0175788,0.0186808,0.0422814,0.0131466,0.0136707,0.013386,0.0182642,0.0535133,0.0084937,0.0106618,0.00287137,0.0223858,0.0128113,0.0163038,0.0483414,0.0299187,0,0,0.0291926,0,0.0103054,0.0213759,0.040922,0.0343631,0.0137363,0.0276208,0.0236415,0.0224702,0.0364915,0.0144054,0.0470046,0.0470359,0.0115089,0.0244924,0.00768005,0.0182507,0.0439367,0.0228267,0.00856764,0.00712035,0.0139291,0.0267174,0,0,0,0
80,0,0,0,0,0,0,0.0261285,0.0131726,0,0,0,0.0351031,0.015645,0.0211597,0.0302389,0,0,0.00906555,0,0.0196835,0.0039072,0.039839,0.0205133,0.0179171,0.0195068,0.014865,0.0143386,0.0224504,0.0193957,0.0206269,0.0422876,0.0126175,0.0125824,0.0131231,0.0180161,0.0508939,0.00824319,0.0106068,0.00291584,0.0213816,0.0128317,0.016278,0.0475982,0.0289961,0,0,0.0288736,0,0.010328,0.0211847,0.0416437,0.0331755,0.0132655,0.0275269,0.0225555,0.0215261,0.0359008,0.0137702,0.0461116,0.0462867,0.0115745,0.0236525,0.00866986,0.0179323,0.042557,0.0220892,0.0084902,0.00709078,0.0129998,0.0260412,0,0,0,0
81,0,0,0,0,0,0,0.025239,0.012262,0,0,0,0.0330401,0.0157438,0.0205729,0.028773,0,0,0.00853302,0,0.0196374,0.00392409,0.0407533,0.0209339,0.0177272,0.0189634,0.0147258,0.0138198,0.0237809,0.020855,0.0226184,0.0425524,0.0122428,0.0118068,0.0130332,0.0179052,0.047773,0.00777516,0.010541,0.00295706,0.0201818,0.0128206,0.0159165,0.0473159,0.0279322,0,0,0.0284416,0,0.0103238,0.020837,0.0423873,0.0317948,0.0127876,0.0274742,0.0213786,0.0205675,0.035655,0.0131724,0.0454484,0.0460279,0.0115598,0.0232393,0.00912476,0.017461,0.0408471,0.0212763,0.00836464,0.00692544,0.0120778,0.0251566,0,0,0,0
82,0,0,0,0,0,0,0.0242558,0.0113626,0,0,0,0.0312486,0.0158551,0.019748,0.0275161,0,0,0.00785755,0,0.0195596,0.00383814,0.0415975,0.0224269,0.0175262,0.0183443,0.0145316,0.0132207,0.0248724,0.0219865,0.024359,0.0428891,0.0117087,0.011113,0.0129786,0.0178602,0.0435011,0.00711253,0.0104701,0.0029767,0.0193554,0.0128315,0.0152847,0.047233,0.0268293,0,0,0.0280715,0,0.0103291,0.0205036,0.0430998,0.0303108,0.0124065,0.0274466,0.020207,0.0195875,0.0356379,0.0127798,0.0449801,0.0460846,0.0113807,0.023119,0.00925864,0.0169396,0.0395264,0.020491,0.00833056,0.00681678,0.0111924,0.0240433,0,0,0,0
83,0,0,0,0,0,0,0.0232424,0.0105812,0,0,0,0.0295784,0.0159193,0.0191375,0.026669,0,0,0.00707835,0,0.0194528,0.00368504,0.0423024,0.0248863,0.0171992,0.0174296,0.0141202,0.012569,0.0257918,0.022892,0.025621,0.0431651,0.0109383,0.0103431,0.0129868,0.0181539,0.0379489,0.0065378,0.0104314,0.00296447,0.0192093,0.0128624,0.0144831,0.0472275,0.0257763,0,0,0.0277739,0,0.0103495,0.0202813,0.0435287,0.0287886,0.0121878,0.0274136,0.0190622,0.0187144,0.0357097,0.0127862,0.0450089,0.0461933,0.0110298,0.0231077,0.00922894,0.0164516,0.0388466,0.0197748,0.00841951,0.00680072,0.0104494,0.022947,0,0,0,0
84,0,0,0,0,0,0,0.0223433,0.00993712,0,0,0,0.0277373,0.0159839,0.0191974,0.0263096,0,0,0.00637159,0,0.0193795,0.00351198,0.0428064,0.0277412,0.0167293,0.0162137,0.0134259,0.0119824,0.0266291,0.0237758,0.026119,0.0432887,0.00987536,0.00956219,0.0125169,0.0187183,0.0320425,0.00606983,0.0103742,0.00297778,0.0195789,0.0129281,0.0137448,0.0472325,0.0248679,0,0,0.027473,0,0.0103951,0.0200979,0.0435564,0.027315,0.0122246,0.0274008,0.0180165,0.0179542,0.0358114,0.0131151,0.0453731,0.0461236,0.01061,0.0231344,0.00908868,0.0158262,0.0387501,0.0192308,0.00856571,0.00683903,0.00990834,0.0219532,0,0,0,0
85,0,0,0,0,0,0,0.021633,0.00946513,0,0,0,0.0254091,0.0160731,0.0190196,0.0263842,0,0,0.00586576,0,0.0193413,0.003437,0.0430705,0.0299912,0.0161718,0.0150482,0.012635,0.0114786,0.0272675,0.0244239,0.025979,0.0430632,0.00887462,0.00878262,0.0116528,0.0194383,0.0276265,0.00565867,0.0103084,0.00297391,0.0200777,0.0130194,0.013076,0.0476434,0.024201,0,0,0.0272213,0,0.0104631,0.0198886,0.0432672,0.0258863,0.0125303,0.0274976,0.0171274,0.0174243,0.0358261,0.0135808,0.0457816,0.0457777,0.0101332,0.0230692,0.00892847,0.0150222,0.0388014,0.0188782,0.00859175,0.00676272,0.00963826,0.0211758,0,0,0,0
86,0,0,0,0,0,0,0.0210712,0.00911711,0,0,0,0.022971,0.0161546,0.0181379,0.0266856,0,0,0.00546503,0,0.0193561,0.00344253,0.0430601,0.0296869,0.0156834,0.0140812,0.0119998,0.0109812,0.0275449,0.0248958,0.0256233,0.0426002,0.00788285,0.00790554,0.0108812,0.0202091,0.0247758,0.00526705,0.0102919,0.00297203,0.0199617,0.0129559,0.012676,0.0483075,0.0237351,0,0,0.0274528,0,0.0104074,0.0200155,0.0428893,0.0248217,0.0128232,0.0279248,0.0163254,0.0170286,0.0355951,0.0139934,0.0461418,0.0454344,0.00980901,0.0228406,0.00889332,0.0143211,0.0382829,0.0185046,0.00871762,0.00688816,0.00946532,0.0205855,0,0,0,0
87,0,0,0,0,0,0,0.0206064,0.00886691,0,0,0,0.0208786,0.0162405,0.0177825,0.0270033,0,0,0.00510124,0,0.0193404,0.00350268,0.0427439,0.0281574,0.0152876,0.0132599,0.0116674,0.0105428,0.0274991,0.0253345,0.0247828,0.042067,0.00689189,0.00665449,0.0101458,0.0210979,0.0224076,0.00496739,0.010282,0.00302691,0.0194372,0.0128905,0.0124215,0.0490705,0.0233867,0,0,0.0275567,0,0.0103622,0.0201672,0.0424568,0.0241293,0.0128823,0.0287024,0.0154765,0.0166279,0.0354636,0.0141793,0.0462869,0.0452121,0.00950417,0.0224471,0.00896479,0.0137183,0.0373831,0.0182477,0.00876595,0.00693224,0.00939328,0.0201023,0,0,0,0
88,0,0,0,0,0,0,0.0202445,0.00866972,0,0,0,0.0185121,0.0163124,0.017533,0.0272075,0,0,0.00474439,0,0.0192482,0.00351961,0.042227,0.0262739,0.0149284,0.0124129,0.0116504,0.0102028,0.0273105,0.0257509,0.0240158,0.0416191,0.00621814,0.00541979,0.00917624,0.0217854,0.0197819,0.00469708,0.010224,0.00311691,0.0186397,0.0129018,0.0123408,0.0495363,0.0231806,0,0,0.0275535,0,0.0103786,0.0204327,0.0419049,0.0237986,0.0127167,0.0298111,0.01452,0.0163936,0.0355608,0.0140825,0.046512,0.0452002,0.00931159,0.021993,0.00911582,0.0132973,0.0361625,0.0181816,0.00876711,0.00690979,0.00944038,0.0196384,0,0,0,0
89,0,0,0,0,0,0,0.0200116,0.00844241,0,0,0,0.0156645,0.016377,0.0165442,0.0272304,0,0,0.00450767,0,0.0192019,0.00347662,0.0416303,0.024562,0.0146071,0.01155,0.0119277,0.00994707,0.0270422,0.0259959,0.0234846,0.0412835,0.00581708,0.00456628,0.00839353,0.0220985,0.0162889,0.00444268,0.0101965,0.00314322,0.0176201,0.0129269,0.0124802,0.0499985,0.0230065,0,0,0.0276201,0,0.0103953,0.0204225,0.0413679,0.0235592,0.0123939,0.0311408,0.0135398,0.0162556,0.0357697,0.0138625,0.0469323,0.0453796,0.00928234,0.0215191,0.00933116,0.0130493,0.0347009,0.0181807,0.00877589,0.00693603,0.00952373,0.019235,0,0,0,0
90,0,0,0,0,0,0,0.019851,0.00826869,0,0,0,0.0124505,0.0164767,0.0153137,0.0271273,0,0,0.00436237,0,0.0192065,0.0034042,0.041157,0.023288,0.0143029,0.0109672,0.0124578,0.00976391,0.0268147,0.0261352,0.023111,0.0410104,0.00568649,0.00391619,0.00783997,0.022157,0.0121174,0.00430201,0.0102008,0.00309452,0.0165332,0.0129639,0.0126995,0.0504642,0.0229084,0,0,0.0278196,0,0.0104153,0.0204685,0.0409315,0.0231687,0.0119853,0.0323725,0.0127889,0.0162248,0.0359967,0.0137519,0.0474978,0.0456471,0.00933517,0.0210384,0.00955632,0.0128985,0.0330501,0.0182905,0.00877352,0.00703129,0.0096625,0.0189913,0,0,0,0
91,0,0,0,0,0,0,0.0198817,0.0082078,0,0,0,0.00917695,0.0165204,0.0145494,0.0269349,0,0,0.00428395,0,0.0191997,0.00335683,0.0409722,0.0222602,0.0139627,0.0107879,0.013086,0.00971109,0.0266029,0.0263222,0.0225734,0.0408655,0.00567691,0.00384469,0.00743387,0.0220294,0.00775842,0.00434622,0.0102015,0.00305044,0.0154846,0.0129758,0.0127773,0.0508696,0.0229953,0,0,0.028064,0,0.0104219,0.0205541,0.0406386,0.0224227,0.011469,0.0334419,0.0123275,0.0163728,0.036072,0.0138669,0.0481564,0.0458273,0.00932885,0.0206122,0.00970741,0.01269,0.0313311,0.0185224,0.00875933,0.0070556,0.00981929,0.0189885,0,0,0,0
92,0,0,0,0,0,0,0.0200135,0.00810103,0,0,0,0.00642209,0.0164194,0.0139639,0.0267274,0,0,0.00425102,0,0.0191811,0.00341129,0.0408731,0.0214664,0.0135391,0.0105031,0.0138276,0.00974934,0.0262659,0.0261242,0.02196,0.0407614,0.00525385,0.00398869,0.00727254,0.0218994,0.00418541,0.0044013,0.01019,0.00304608,0.014431,0.0129782,0.0126135,0.0512833,0.0231635,0,0,0.02821,0,0.0104225,0.0206104,0.0405682,0.0213083,0.0107883,0.034449,0.0121709,0.0165344,0.0360334,0.0140764,0.0487436,0.0459628,0.00930439,0.0202132,0.00988006,0.0123919,0.0295879,0.0186796,0.00871644,0.00700785,0.00985661,0.0191518,0,0,0,0
93,0,0,0,0,0,0,0.0201767,0.00804548,0,0,0,0.00465747,0.0163767,0.0132855,0.0266033,0,0,0.00432668,0,0.0191903,0.00344939,0.0407662,0.0209168,0.0130916,0.00972612,0.0144256,0.00983882,0.0259094,0.0256038,0.0213842,0.0405281,0.00475851,0.00439914,0.00731338,0.021711,0.00375296,0.00454025,0.0102148,0.00301589,0.0134386,0.0129774,0.0121502,0.0517893,0.0233703,0,0,0.0282509,0,0.0104245,0.0206456,0.0406324,0.0199402,0.0101193,0.0353466,0.0122756,0.0167128,0.0359804,0.0143222,0.0492304,0.0461057,0.00931947,0.0198252,0.0101795,0.0118829,0.0279399,0.0188245,0.00868474,0.00698147,0.00984242,0.0194148,0,0,0,0
94,0,0,0,0,0,0,0.0203096,0.00809263,0,0,0,0.00424609,0.0163592,0.0123492,0.0266006,0,0,0.00442331,0,0.019201,0.00341625,0.0407073,0.0200175,0.0127071,0.00866803,0.0149251,0.00985863,0.0254952,0.0248782,0.0208061,0.0402609,0.00478714,0.00450626,0.00734991,0.0214383,0.00605048,0.00463321,0.01024,0.00292942,0.012488,0.0129593,0.0117646,0.0523357,0.0236182,0,0,0.0282488,0,0.0104146,0.0206606,0.0406584,0.0186025,0.00971678,0.0362092,0.0125006,0.0169923,0.0359793,0.0144943,0.0496516,0.046265,0.00939046,0.0194497,0.0104942,0.0112466,0.0261563,0.0190277,0.00868827,0.00703922,0.00985371,0.01964,0,0,0,0
95,0,0,0,0,0,0,0.0203797,0.00808367,0,0,0,0.00498861,0.0163713,0.011103,0.0267025,0,0,0.00447625,0,0.0192239,0.00342334,0.0405877,0.0183946,0.0123781,0.00751737,0.0152213,0.00984142,0.0248555,0.0239425,0.0201649,0.0399746,0.00482994,0.00449479,0.00729532,0.0210405,0.00823901,0.00463758,0.0102196,0.00287981,0.0114875,0.0129471,0.0116612,0.0528963,0.0237756,0,0,0.0281727,0,0.010402,0.0206345,0.0405596,0.0174793,0.00932918,0.0369726,0.012688,0.0171424,0.0362139,0.0146015,0.0499838,0.0465765,0.00953779,0.0190817,0.0107458,0.0107073,0.0243006,0.0190258,0.00870233,0.00707354,0.00981558,0.0197367,0,0,0,0
96,0,0,0,0,0,0,0.020386,0.00796553,0,0,0,0.00562113,0.0164121,0.00973368,0.0269372,0,0,0.00451839,0,0.0192641,0.00346423,0.0404607,0.0158025,0.0120467,0.00604138,0.0153718,0.00978295,0.0243928,0.0226526,0.0194059,0.0396791,0.0044718,0.00435174,0.00734214,0.0205534,0.00992469,0.004605,0.0102184,0.00292226,0.0106232,0.0129431,0.0116438,0.0534777,0.0237819,0,0,0.0280733,0,0.0103932,0.0205413,0.0403957,0.0164233,0.00891639,0.0376905,0.0127971,0.0170764,0.0365365,0.0146617,0.0502848,0.0469616,0.00973288,0.0187523,0.0109993,0.0102913,0.0227339,0.0188221,0.00871949,0.00709458,0.00965005,0.0197917,0,0,0,0
97,0,0,0,0,0,0,0.0202737,0.00779026,0,0,0,0.00579533,0.016455,0.00826915,0.0273826,0,0,0.0044303,0,0.0192421,0.00349488,0.0404115,0.0131716,0.0116565,0.00432322,0.015395,0.00972569,0.023972,0.0211021,0.0186012,0.0393341,0.0039054,0.00405523,0.00759251,0.0200775,0.0103698,0.00445421,0.0101948,0.0029984,0.00983024,0.0129498,0.0115955,0.0540282,0.0236473,0,0,0.0279436,0,0.0103957,0.0204314,0.0402332,0.0156686,0.00860132,0.0384172,0.0128361,0.0168448,0.0368328,0.0147689,0.05065,0.0473135,0.00996797,0.0184379,0.0112887,0.00989403,0.0212516,0.0186645,0.00876875,0.00713773,0.00942029,0.0197634,0,0,0,0
98,0,0,0,0,0,0,0.0201016,0.00744913,0,0,0,0.00541308,0.0165022,0.00692898,0.0279587,0,0,0.0042371,0,0.019219,0.00348366,0.0401415,0.0111967,0.0112247,0.00371373,0.015336,0.00967696,0.0234267,0.0195978,0.0178362,0.0389951,0.00405625,0.00398778,0.00824528,0.0195261,0.00962067,0.00428319,0.0101846,0.00296602,0.00917351,0.0129634,0.0116597,0.0545819,0.0233912,0,0,0.027773,0,0.0103991,0.0202972,0.040099,0.0151446,0.00828514,0.0390945,0.012819,0.0163386,0.037044,0.0149544,0.0510973,0.0475707,0.0102531,0.0180857,0.0116344,0.00956753,0.0198612,0.0183289,0.0088006,0.00715815,0.00908032,0.0195764,0,0,0,0
99,0,0,0,0,0,0,0.0197467,0.00695949,0,0,0,0.00433897,0.0165856,0.00623324,0.0285511,0,0,0.00398031,0,0.0191771,0.00351502,0.039533,0.00980336,0.0108138,0.00601404,0.0152587,0.00956058,0.0224804,0.0180511,0.0169076,0.0387169,0.00555815,0.00504877,0.00949633,0.0187401,0.00767133,0.00408144,0.0101708,0.00297292,0.0086403,0.0129726,0.0118179,0.0551524,0.0228813,0,0,0.0276246,0,0.0104047,0.0201277,0.0399013,0.0148522,0.00799304,0.03972,0.0127779,0.01567,0.0371528,0.0152468,0.0515158,0.0477463,0.010535,0.0176989,0.011926,0.00921676,0.0186234,0.0177432,0.0088269,0.0071655,0.00867455,0.0192776,0,0,0,0
100,0,0,0,0,0,0,0.0189224,0.0061484,0,0,0,0.0032699,0.0166666,0.0070512,0.0292036,0,0,0.00345165,0,0.0190854,0.00360385,0.0392855,0.0104133,0.010432,0.0141401,0.0155459,0.00923266,0.0208116,0.0178052,0.0164077,0.0387989,0.0111992,0.0105592,0.0117723,0.0171577,0.00346652,0.00371566,0.0101288,0.00309766,0.00829157,0.0129442,0.0118185,0.0559414,0.0218625,0,0,0.0275039,0,0.0103862,0.0199855,0.0395529,0.0141748,0.00776288,0.0404453,0.0126763,0.0146618,0.0372906,0.0156752,0.0519623,0.0478768,0.0108933,0.0172732,0.0122102,0.00874134,0.0173558,0.0168646,0.00886423,0.00716978,0.00806925,0.0184874,0,0,0,0
101,0,0,0,0,0,0,0.0182107,0.00547475,0,0,0,0.00200343,0.0166891,0.00969795,0.0297861,0,0,0.00302966,0,0.0190293,0.0036885,0.0394355,0.015189,0.0100674,0.0215185,0.015809,0.00893934,0.0202129,0.0210857,0.0175945,0.0386251,0.0167882,0.0165563,0.0133633,0.0157767,0.00265012,0.00345192,0.0100748,0.00315413,0.00802367,0.0128943,0.011823,0.0566312,0.0209526,0,0,0.02741,0,0.010355,0.0198994,0.0393599,0.0138526,0.00756425,0.0412294,0.0127565,0.0137885,0.0373492,0.01605,0.0524324,0.0479437,0.011383,0.0168494,0.0125585,0.00848695,0.0162604,0.0160927,0.00890963,0.00716231,0.00753561,0.0178047,0,0,0,0
102,0,0,0,0,0,0,0.0177073,0.0051183,0,0,0,0.00292077,0.0167126,0.011027,0.0302009,0,0,0.00270507,0,0.0190716,0.00373215,0.0394185,0.0175894,0.00976615,0.0251807,0.0160325,0.00872063,0.020249,0.0236106,0.0183274,0.0379857,0.0198798,0.0203337,0.0148531,0.0146681,0.00693306,0.00335953,0.0100702,0.00315345,0.00788382,0.0128705,0.011911,0.0569897,0.0203433,0,0,0.0273738,0,0.0103423,0.0198607,0.039236,0.0139206,0.00747619,0.0419055,0.0129572,0.0132412,0.0374295,0.016269,0.0528341,0.0479862,0.0118667,0.0164206,0.0129922,0.00851504,0.0155673,0.0156703,0.00897532,0.00718197,0.00719859,0.0173398,0,0,0,0
103,0,0,0,0,0,0,0.0172538,0.00478714,0,0,0,0.0059103,0.0167191,0.012108,0.0305894,0,0,0.00237255,0,0.0190645,0.00380015,0.0394055,0.0195228,0.00951833,0.0277632,0.0161813,0.00852326,0.0205034,0.0259142,0.0187256,0.0372936,0.0222064,0.0235183,0.0164259,0.0135911,0.0115331,0.00328087,0.0100653,0.00324229,0.00753269,0.012878,0.0123756,0.0571942,0.0198243,0,0,0.0273565,0,0.0103536,0.0197889,0.039051,0.0143874,0.00736089,0.0425015,0.0133016,0.0127433,0.03762,0.0164116,0.0532119,0.0481749,0.0121736,0.0160497,0.0131731,0.00866012,0.014869,0.015336,0.00903971,0.0072243,0.00693712,0.0168817,0,0,0,0
104,0,0,0,0,0,0,0.0169537,0.00453771,0,0,0,0.00945684,0.0166933,0.0136278,0.0308976,0,0,0.00214364,0,0.0190045,0.00383124,0.0394306,0.0211022,0.009285,0.0297211,0.0163398,0.00839333,0.0208468,0.0277856,0.018983,0.0364857,0.024256,0.0265204,0.0180106,0.0127233,0.0164207,0.00323221,0.0100463,0.00326999,0.00718648,0.0128819,0.0132749,0.057295,0.0194547,0,0,0.0273346,0,0.0103661,0.0197203,0.0388667,0.0150953,0.00718912,0.0431342,0.0136667,0.012432,0.0378355,0.0165861,0.0535766,0.0484028,0.0123426,0.0156887,0.0132469,0.00875104,0.0140721,0.0150475,0.00908938,0.00729483,0.00677853,0.0165429,0,0,0,0
105,0,0,0,0,0,0,0.0168387,0.00443725,0,0,0,0.0136882,0.0166536,0.0155682,0.0310323,0,0,0.0020313,0,0.0190403,0.00384168,0.0394478,0.0222382,0.00910148,0.0313244,0.0165503,0.00834602,0.0210761,0.0297496,0.0190189,0.0355691,0.0263559,0.0295591,0.0196488,0.0120796,0.0219901,0.00313355,0.0100734,0.00326141,0.00681765,0.0128538,0.0139836,0.0575161,0.0192649,0,0,0.0273827,0,0.010349,0.0197466,0.0387332,0.0158718,0.00707064,0.0436797,0.0139463,0.012254,0.0379882,0.0167157,0.0539386,0.0485495,0.012514,0.0153331,0.0134435,0.00885099,0.0132117,0.0148283,0.0091319,0.00734281,0.00665662,0.0163762,0,0,0,0
106,0,0,0,0,0,0,0.0168185,0.00441395,0,0,0,0.0178135,0.0166297,0.0173622,0.0311054,0,0,0.00204632,0,0.0191222,0.00384182,0.039562,0.0229466,0.00897298,0.0323238,0.0167758,0.00831254,0.0212624,0.0312334,0.0186691,0.0346717,0.0278699,0.0319295,0.0209758,0.0113985,0.0272689,0.00298298,0.0101314,0.00324371,0.00637609,0.0128251,0.0143204,0.0578478,0.0192405,0,0,0.0274559,0,0.0103286,0.019801,0.0387272,0.0165212,0.00703029,0.0441801,0.0141701,0.01219,0.0380854,0.0168089,0.0541851,0.0485713,0.0126866,0.015004,0.013688,0.00891379,0.0123267,0.0148221,0.00913733,0.00731621,0.00659971,0.0164211,0,0,0,0
107,0,0,0,0,0,0,0.0168852,0.00441948,0,0,0,0.0219816,0.0166191,0.0186618,0.0311438,0,0,0.00209081,0,0.0191968,0.00381202,0.0397963,0.0228782,0.00886136,0.0325919,0.0169336,0.00826833,0.021396,0.0320127,0.0177945,0.0339969,0.0287061,0.0334608,0.0220477,0.0107559,0.0321274,0.00284915,0.010197,0.00324775,0.00578519,0.0127993,0.0143775,0.0580551,0.019367,0,0,0.0275026,0,0.010312,0.019807,0.0387872,0.017028,0.00707628,0.0446183,0.0143447,0.0122406,0.03813,0.0168461,0.0543151,0.0485109,0.0129825,0.0147108,0.0138145,0.00906076,0.0114654,0.0149336,0.00912535,0.00726676,0.00656065,0.0165618,0,0,0,0
108,0,0,0,0,0,0,0.0170897,0.0044755,0,0,0,0.0263023,0.0164975,0.0195591,0.0311233,0,0,0.00213736,0,0.0192258,0.0038246,0.0400722,0.0219728,0.00872616,0.0321354,0.0168228,0.00826928,0.0213511,0.0323034,0.016735,0.0335906,0.0289509,0.0342755,0.0229144,0.0102633,0.0372358,0.00277143,0.0102116,0.00331651,0.0052645,0.0127992,0.014544,0.0580836,0.0196238,0,0,0.0275458,0,0.0103155,0.0198217,0.0388627,0.0175389,0.00714153,0.0450206,0.0145015,0.0124113,0.0382649,0.0168179,0.0542647,0.048489,0.0132415,0.0145184,0.0140008,0.00914487,0.0105349,0.0151316,0.00911312,0.00728096,0.00649619,0.0167933,0,0,0,0
