Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x69,x70,x71,x72,RASI
179,0,0,0,0,0,0,0.0246046,0.00730057,0,0,0,0.0571949,0.0155334,0.0279777,0,0,0.00679704,0,0.0206173,0.004247,0.0367146,0.0221378,0.014813,0.0149675,0.0106713,0.0135134,0.0210587,0.0153602,0.0183369,0.0479142,0.0153312,0.0256245,0.0149588,0.0265233,0.0704807,0.00601554,0.0110678,0.00264247,0.0343896,0.0148039,0.0287982,0.0269964,0,0,0.0330295,0,0.0116683,0.0220963,0.0445478,0.0576509,0.00799678,0.0189258,0.0235793,0.0216205,0.028181,0.0222333,0.060798,0.0422337,0.0224059,0.0122779,0.0180113,0.0353216,0.0577979,0.0260414,0.00706864,0.00816196,0.00978104,0.0242295,0,0,0,0,0
180,0,0,0,0,0,0,0.0251008,0.00766006,0,0,0,0.0572565,0.0155777,0.028003,0,0,0.00678008,0,0.0206279,0.00418486,0.0365112,0.0222154,0.0148421,0.0151886,0.0101332,0.0137404,0.0209176,0.0152438,0.0182451,0.0478262,0.015463,0.0258738,0.0150032,0.0265055,0.070518,0.00567427,0.0110707,0.00256374,0.0357281,0.0148434,0.0284175,0.0274661,0,0,0.0333112,0,0.0117012,0.0223561,0.0446093,0.0581657,0.00831199,0.0203302,0.024227,0.0219645,0.0290274,0.0219238,0.0606183,0.0430152,0.0222323,0.0141614,0.0165384,0.0361258,0.0603639,0.0264511,0.0070685,0.00813918,0.0100221,0.0247137,0,0,0,0,0
181,0,0,0,0,0,0,0.0255813,0.00811272,0,0,0,0.0571274,0.0156008,0.0278933,0,0,0.00684199,0,0.0206385,0.00412984,0.036367,0.022333,0.0148682,0.0153348,0.00963574,0.0140312,0.0206184,0.0151483,0.0181098,0.0477643,0.0154078,0.025849,0.0150653,0.0265034,0.0702794,0.00545684,0.011079,0.0025014,0.0368311,0.0148824,0.0277204,0.0278782,0,0,0.0335332,0,0.0117404,0.0225631,0.0447177,0.0581711,0.00858379,0.0217255,0.0248769,0.0222147,0.0301868,0.0216479,0.0604335,0.0439964,0.0220763,0.016288,0.0148253,0.0366703,0.0625737,0.0266835,0.00703814,0.00809798,0.0103054,0.0251667,0,0,0,0,0
182,0,0,0,0,0,0,0.025986,0.00860771,0,0,0,0.056518,0.0156273,0.0277475,0,0,0.00694717,0,0.0206337,0.00407638,0.0361454,0.0223669,0.0148389,0.0154111,0.00922606,0.0142517,0.0202919,0.015077,0.0179402,0.0476759,0.0153314,0.0258936,0.0151452,0.0265315,0.0698479,0.0053742,0.0110762,0.00246248,0.037248,0.0149248,0.0269578,0.0282071,0,0,0.0337089,0,0.0117796,0.0226773,0.0448141,0.056922,0.00878861,0.0229484,0.0255247,0.0224142,0.0316506,0.0214316,0.0602252,0.0452405,0.0218939,0.0185897,0.0129605,0.0369825,0.0638512,0.0267721,0.00700497,0.00809266,0.0106168,0.0256098,0,0,0,0,0
183,0,0,0,0,0,0,0.0263287,0.00913924,0,0,0,0.0558752,0.0156604,0.0274439,0,0,0.00708872,0,0.020627,0.00399119,0.0358369,0.0222703,0.0147789,0.0153164,0.00890321,0.0144122,0.0200064,0.014929,0.0177607,0.0474074,0.0153786,0.0259428,0.0150585,0.0265181,0.0694325,0.00538698,0.011077,0.00242182,0.0368328,0.0149422,0.0260772,0.0285181,0,0,0.0337943,0,0.0117985,0.0227306,0.0448734,0.0548726,0.0089234,0.0239997,0.0261669,0.0226303,0.0332305,0.0212744,0.0600042,0.0468561,0.0213795,0.0210032,0.0109168,0.036713,0.0636215,0.0268429,0.00700124,0.00806988,0.0109245,0.0260127,0,0,0,0,0
184,0,0,0,0,0,0,0.0265969,0.00978638,0,0,0,0.0557202,0.0156909,0.0271768,0,0,0.00724987,0,0.0206191,0.00395721,0.0355813,0.022318,0.0147153,0.0152474,0.00866938,0.014564,0.0197002,0.0146794,0.0175262,0.0471728,0.0155023,0.0257983,0.0148379,0.0264743,0.0690015,0.00541108,0.0110738,0.0024016,0.0356824,0.0149196,0.0246103,0.0288008,0,0,0.0337585,0,0.0117865,0.0227156,0.0449205,0.0529498,0.00899738,0.0251609,0.0268014,0.0228408,0.034857,0.021188,0.0597578,0.0484947,0.0203796,0.023427,0.00883273,0.0356292,0.0617357,0.0269283,0.00702886,0.0080613,0.0112509,0.0263187,0,0,0,0,0
185,0,0,0,0,0,0,0.0268349,0.0105465,0,0,0,0.0554157,0.0157296,0.0270708,0,0,0.00740249,0,0.0206063,0.00397073,0.0353655,0.0226154,0.0146705,0.0152347,0.00866723,0.0147121,0.0193844,0.01438,0.0172751,0.0470134,0.0155385,0.0255722,0.0147881,0.0264613,0.0686679,0.00545684,0.0110601,0.00239242,0.0340173,0.0148892,0.0226484,0.0290841,0,0,0.0336697,0,0.0117647,0.0226486,0.0449576,0.0501163,0.00904791,0.0265579,0.02747,0.0230632,0.0364549,0.0211407,0.0594386,0.0499818,0.019138,0.025766,0.00701234,0.0339407,0.0586368,0.027083,0.00704114,0.00804298,0.0116183,0.0265623,0,0,0,0,0
186,0,0,0,0,0,0,0.0271356,0.0112804,0,0,0,0.0552483,0.0157572,0.0270651,0,0,0.00759389,0,0.020606,0.00401684,0.0352329,0.0229041,0.01461,0.0152203,0.00879957,0.0148893,0.0190839,0.0140661,0.0170238,0.04692,0.0155612,0.0255556,0.0148186,0.0264888,0.0686327,0.00553118,0.0110593,0.00238335,0.0317052,0.0148846,0.0203242,0.0293834,0,0,0.0336363,0,0.0117619,0.0226449,0.0449374,0.0463969,0.00920409,0.0281757,0.0282882,0.0233631,0.0378737,0.0211423,0.0591433,0.051262,0.018147,0.0281314,0.00596866,0.032188,0.0544139,0.0273383,0.00706858,0.00813404,0.0120638,0.0268188,0,0,0,0,0
187,0,0,0,0,0,0,0.0275662,0.0119536,0,0,0,0.0552575,0.0157663,0.0271899,0,0,0.00777885,0,0.0206073,0.00404001,0.0351532,0.0231897,0.0145054,0.015168,0.00890225,0.0151781,0.0188249,0.0137256,0.0167118,0.0468634,0.0156964,0.0256445,0.0149599,0.0265424,0.0687922,0.00565695,0.0110723,0.00235964,0.0285889,0.014881,0.01833,0.029721,0,0,0.0336305,0,0.0117658,0.0227089,0.0448382,0.0424273,0.00948917,0.0296871,0.0292456,0.0237389,0.0391348,0.0211827,0.0589065,0.0524488,0.0179132,0.0305857,0.00639973,0.0309413,0.0489667,0.0275553,0.00712641,0.00824035,0.0125706,0.0271835,0,0,0,0,0
188,0,0,0,0,0,0,0.0280413,0.0125952,0,0,0,0.0553645,0.0157883,0.0272971,0,0,0.00803191,0,0.0206151,0.00403773,0.0351469,0.0235659,0.0144458,0.0150876,0.00918096,0.0155119,0.0186804,0.013412,0.0164392,0.046859,0.0158065,0.0259037,0.0152703,0.0266079,0.0691778,0.00578137,0.011088,0.00231899,0.0250748,0.0148714,0.0172636,0.0301258,0,0,0.0336956,0,0.0117631,0.0227984,0.0448314,0.0388883,0.00986493,0.0310018,0.030233,0.0240755,0.0402245,0.0211792,0.0588274,0.0535101,0.0184632,0.0329739,0.00806,0.0301721,0.0430443,0.027785,0.00718082,0.00830176,0.0130842,0.0276362,0,0,0,0,0
189,0,0,0,0,0,0,0.0284262,0.0131311,0,0,0,0.0555368,0.0158016,0.0274114,0,0,0.00831835,0,0.0206005,0.00406985,0.0352797,0.0240027,0.0144724,0.0151294,0.00956418,0.0157757,0.0186811,0.0132028,0.0162748,0.0467794,0.0159803,0.0262537,0.0153144,0.0266164,0.0694017,0.00585208,0.0110675,0.00229476,0.0221586,0.0148617,0.0173787,0.030488,0,0,0.0338654,0,0.0117506,0.0228912,0.0449374,0.0367023,0.0102388,0.0321681,0.0310132,0.0243114,0.0411376,0.0209719,0.058861,0.0543605,0.0194039,0.0349252,0.00996641,0.0297498,0.037847,0.0280053,0.00720514,0.00830452,0.0134749,0.0280501,0,0,0,0,0
190,0,0,0,0,0,0,0.0286292,0.0134386,0,0,0,0.0556752,0.0158136,0.0274458,0,0,0.00847727,0,0.0205836,0.0041284,0.0354718,0.0243669,0.0144838,0.0152288,0.00987921,0.0159593,0.0187683,0.0129932,0.0161189,0.0465522,0.0161744,0.0264904,0.0150338,0.0265587,0.0695024,0.0060068,0.0110536,0.00228159,0.0205163,0.0148829,0.0181945,0.0307022,0,0,0.034031,0,0.0117654,0.0229762,0.0450028,0.0365006,0.0104811,0.0329152,0.0314866,0.0243756,0.0418402,0.0205878,0.0587989,0.0549328,0.0201905,0.0361041,0.0113463,0.0295295,0.0345053,0.0280297,0.00722764,0.00826984,0.0136559,0.0283402,0,0,0,0,0
191,0,0,0,0,0,0,0.0286746,0.0135295,0,0,0,0.0554479,0.0158313,0.0274001,0,0,0.00853983,0,0.0205846,0.00418411,0.0355865,0.0245552,0.0144304,0.0154221,0.0100372,0.0160917,0.0188631,0.0129054,0.0160087,0.0463961,0.016456,0.0265999,0.0147349,0.0265366,0.0696764,0.00610127,0.0110598,0.00227703,0.0201691,0.0148873,0.0190081,0.0307934,0,0,0.0340618,0,0.0117657,0.0230053,0.0449537,0.0380385,0.0106317,0.0332023,0.0317513,0.0242643,0.0420892,0.0201795,0.0587641,0.055049,0.0205587,0.0365952,0.0119862,0.0296121,0.033491,0.0279815,0.0072403,0.00823966,0.0136457,0.0285038,0,0,0,0,0
192,0,0,0,0,0,0,0.0286487,0.0134981,0,0,0,0.0549056,0.015858,0.027139,0,0,0.00855042,0,0.0205938,0.00423404,0.0355593,0.02466,0.0143577,0.0157646,0.0100357,0.0161165,0.0189248,0.0129577,0.0159765,0.0463708,0.0167408,0.0268289,0.0146684,0.0265814,0.0696473,0.00608705,0.0110665,0.0022861,0.0204963,0.0149184,0.0195768,0.0307952,0,0,0.0339714,0,0.0117855,0.0229229,0.0448056,0.0400083,0.010684,0.0331571,0.0318847,0.0240226,0.0416648,0.0198424,0.0587096,0.0545852,0.0206318,0.0364396,0.0119773,0.0301643,0.0342312,0.0277439,0.00723387,0.00823888,0.0135116,0.0285673,0,0,0,0,0
193,0,0,0,0,0,0,0.0285755,0.0133658,0,0,0,0.0543278,0.0158699,0.0265503,0,0,0.00852037,0,0.020587,0.00429087,0.0353246,0.0246365,0.0143166,0.0161509,0.00985119,0.0160945,0.0189209,0.0130789,0.0159815,0.0464137,0.0169669,0.027083,0.0147155,0.0266683,0.0691167,0.00597201,0.0110763,0.00230497,0.0207634,0.0149311,0.019378,0.0306741,0,0,0.0337652,0,0.0117867,0.0227063,0.0446679,0.0409011,0.0105488,0.0322387,0.031846,0.0236208,0.0406647,0.0198305,0.0585767,0.0537027,0.0201606,0.0358932,0.0113372,0.0305941,0.0360838,0.0274054,0.00719425,0.00820272,0.0132852,0.0285623,0,0,0,0,0
194,0,0,0,0,0,0,0.0284651,0.0132139,0,0,0,0.0534733,0.0158392,0.0258094,0,0,0.00841726,0,0.0205713,0.00433828,0.0349752,0.0245273,0.014338,0.0165034,0.00957241,0.015991,0.0188482,0.0131814,0.015978,0.046464,0.0171919,0.0271853,0.0144968,0.0267694,0.0683348,0.00591489,0.011069,0.00231752,0.0221186,0.0149262,0.0187431,0.0304577,0,0,0.0335696,0,0.0117724,0.0224485,0.0447236,0.040944,0.0102336,0.0306378,0.0316064,0.0231534,0.0393593,0.0200707,0.0583833,0.0526524,0.0193706,0.0350877,0.0101452,0.0306809,0.0392784,0.0270461,0.00719951,0.00821707,0.0130776,0.0284581,0,0,0,0,0
195,0,0,0,0,0,0,0.0282868,0.0131144,0,0,0,0.0523698,0.0158091,0.0251579,0,0,0.00833347,0,0.0205657,0.00438605,0.0345865,0.024436,0.0144565,0.0168607,0.00926128,0.0157955,0.0187329,0.0132386,0.0159954,0.046397,0.0175089,0.0270874,0.0143728,0.0267918,0.0674773,0.00579873,0.0110749,0.00232168,0.0253509,0.0149625,0.018316,0.0301958,0,0,0.0334614,0,0.0117999,0.022363,0.0450282,0.0410938,0.0098111,0.0290112,0.0312179,0.0226804,0.0379537,0.0202705,0.0581412,0.0515088,0.0185664,0.0339142,0.00865003,0.03042,0.044441,0.0266738,0.00726644,0.0082712,0.012873,0.0282685,0,0,0,0,0
196,0,0,0,0,0,0,0.0281078,0.0130608,0,0,0,0.0511204,0.0157632,0.02435,0,0,0.00832938,0,0.0205869,0.00446033,0.0342206,0.0243492,0.014663,0.0173257,0.00902215,0.0155798,0.0186397,0.0133125,0.0160579,0.0463963,0.0176215,0.0266346,0.0143662,0.0268274,0.0663549,0.00576897,0.0110999,0.00231157,0.0292631,0.0150434,0.0186193,0.0299983,0,0,0.0333833,0,0.0118615,0.0223073,0.0453016,0.0423554,0.00951511,0.0277273,0.0307538,0.0223069,0.0366615,0.0203239,0.0581027,0.0503977,0.018166,0.0327444,0.00747244,0.0302257,0.0507108,0.0263755,0.00731873,0.00829678,0.0127024,0.0281414,0,0,0,0,0
197,0,0,0,0,0,0,0.0281649,0.0131505,0,0,0,0.0499127,0.0156558,0.0234579,0,0,0.00843583,0,0.0206386,0.00450406,0.0341448,0.0241819,0.0149039,0.0178074,0.00895931,0.0155162,0.0186857,0.0134641,0.0161414,0.0464519,0.0175099,0.0260152,0.0139539,0.0269239,0.0647089,0.00567617,0.0111564,0.00227738,0.0324306,0.0150219,0.019432,0.0300314,0,0,0.0334537,0,0.0118342,0.0223898,0.045171,0.0447124,0.00974186,0.0269858,0.0306651,0.0221964,0.03604,0.0205768,0.0583199,0.0499317,0.0184762,0.0320471,0.00693924,0.0307241,0.0562538,0.0263347,0.00727938,0.00831893,0.012707,0.0283173,0,0,0,0,0
198,0,0,0,0,0,0,0.0281702,0.0131535,0,0,0,0.0485666,0.015547,0.0225962,0,0,0.00852687,0,0.0207008,0.00452011,0.0340611,0.0237945,0.0150819,0.0183239,0.00887928,0.0155154,0.0187258,0.0137038,0.0162517,0.046522,0.0173194,0.0252739,0.0131849,0.0271347,0.062648,0.00561787,0.0112124,0.00227455,0.0331677,0.0149723,0.0198975,0.0300581,0,0,0.0335612,0,0.0117919,0.022463,0.0449135,0.0466941,0.0101064,0.0267214,0.0306296,0.0221639,0.0362697,0.0206757,0.058135,0.0502022,0.0190633,0.0321029,0.00691149,0.0317693,0.0583825,0.0262452,0.00725808,0.00829263,0.012718,0.0285072,0,0,0,0,0
199,0,0,0,0,0,0,0.0280869,0.0130664,0,0,0,0.0457668,0.0154599,0.0218281,0,0,0.00858882,0,0.0207436,0.00453859,0.0340529,0.0233813,0.0152187,0.018763,0.00884937,0.015508,0.0187183,0.0139691,0.0163991,0.046443,0.0169629,0.0243163,0.0124745,0.0272966,0.0602943,0.00554734,0.0112545,0.00230076,0.032186,0.0149562,0.0193243,0.0301053,0,0,0.03367,0,0.0117824,0.0224673,0.044497,0.0471952,0.0104818,0.0270455,0.0305959,0.0221999,0.0371424,0.0203265,0.0576399,0.0509104,0.0191691,0.032089,0.00697446,0.0325077,0.0568675,0.0262945,0.00724245,0.00828479,0.0126143,0.0285927,0,0,0,0,0
200,0,0,0,0,0,0,0.0279772,0.0129786,0,0,0,0.0432304,0.0153943,0.0211962,0,0,0.00867705,0,0.0207479,0.00458181,0.03408,0.0230773,0.0153817,0.0189982,0.00887408,0.0154125,0.0186176,0.0142118,0.0165636,0.0463668,0.0164424,0.0230744,0.011769,0.0273352,0.0578496,0.00544388,0.0112801,0.0023159,0.0303427,0.0149597,0.0183772,0.0301609,0,0,0.0337671,0,0.011792,0.0225164,0.0439889,0.0465838,0.0108297,0.0277234,0.0304051,0.0222945,0.0381414,0.0195572,0.0570935,0.0514682,0.0189774,0.0316174,0.00699282,0.0326651,0.0536375,0.0262868,0.00720544,0.00827123,0.0125632,0.0285759,0,0,0,0,0
201,0,0,0,0,0,0,0.0278694,0.0129973,0,0,0,0.0403842,0.0153408,0.0205346,0,0,0.0088017,0,0.0207448,0.00461704,0.0340882,0.0226359,0.0155812,0.0189265,0.00885684,0.0151959,0.0185694,0.0144798,0.0168392,0.0462275,0.015628,0.0214204,0.0108816,0.0271979,0.0554911,0.00534712,0.0113484,0.00228918,0.0286203,0.0149566,0.0175156,0.0300919,0,0,0.0338385,0,0.0117921,0.0226381,0.0434621,0.0456419,0.0111518,0.0283221,0.0300524,0.0224229,0.0388896,0.0188174,0.056705,0.0517905,0.0188871,0.0311014,0.00693413,0.0320892,0.051135,0.0263123,0.00717197,0.00819476,0.0126174,0.0284843,0,0,0,0,0
202,0,0,0,0,0,0,0.0277473,0.0129722,0,0,0,0.0375863,0.0153215,0.0195757,0,0,0.00886854,0,0.0207545,0.00469397,0.034171,0.0217332,0.0157824,0.0186282,0.00871836,0.0150372,0.0186426,0.0148821,0.0173079,0.0459433,0.0144576,0.0191941,0.0102044,0.0267863,0.052776,0.00538655,0.0114049,0.00226453,0.0281764,0.015,0.0164684,0.0299084,0,0,0.0338422,0,0.0118228,0.0226176,0.0430268,0.0445303,0.0115047,0.0284527,0.0295539,0.0224588,0.0393744,0.018377,0.056628,0.0520203,0.0183921,0.0309465,0.00675807,0.0304478,0.0504417,0.0263406,0.00720476,0.00802001,0.0126284,0.0284129,0,0,0,0,0
203,0,0,0,0,0,0,0.0275743,0.0128709,0,0,0,0.0347074,0.0153423,0.018349,0,0,0.00896782,0,0.0208065,0.00482303,0.0342874,0.0204978,0.0159735,0.0181761,0.00848765,0.0149332,0.0189491,0.0156058,0.0180071,0.0455851,0.0129148,0.0165145,0.00976237,0.0261443,0.0496228,0.00550471,0.0114454,0.00228653,0.0286929,0.0150223,0.0152963,0.0296702,0,0,0.0337267,0,0.0118376,0.0224352,0.0429144,0.0434776,0.0119011,0.0279489,0.0290122,0.0222118,0.0394439,0.0181574,0.0568017,0.0520978,0.01698,0.0309222,0.00634414,0.027797,0.0512317,0.0262267,0.00722185,0.00771506,0.0125404,0.0282686,0,0,0,0,0
204,0,0,0,0,0,0,0.0272979,0.0126698,0,0,0,0.0318259,0.015394,0.0172457,0,0,0.00905303,0,0.0208754,0.00496723,0.0343784,0.019389,0.0161337,0.017647,0.00815668,0.0148615,0.0197235,0.0167029,0.019009,0.0452669,0.0111586,0.0136811,0.00945816,0.0253946,0.0462425,0.00567413,0.0114558,0.00234478,0.0288828,0.0149689,0.0146864,0.0293208,0,0,0.033497,0,0.0117957,0.0223541,0.0433108,0.0424913,0.0122469,0.0271531,0.0283777,0.0218588,0.0391379,0.017958,0.056817,0.0517665,0.0148679,0.0305355,0.00570859,0.0248821,0.0517488,0.0259941,0.00716259,0.00769628,0.0123649,0.028031,0,0,0,0,0
205,0,0,0,0,0,0,0.0269202,0.0123054,0,0,0,0.0286582,0.0154407,0.0166512,0,0,0.00902441,0,0.020909,0.00508458,0.0346368,0.0188592,0.0162064,0.016964,0.00765366,0.0147766,0.0207474,0.0180729,0.0203294,0.0450936,0.0095906,0.010958,0.00930944,0.0245721,0.0424464,0.00577974,0.0114793,0.00239753,0.0280832,0.0149326,0.0147107,0.0288256,0,0,0.0331435,0,0.0117661,0.0221066,0.0440604,0.0413381,0.0125214,0.0266282,0.0274932,0.0213228,0.0385285,0.017649,0.056423,0.0510316,0.0127761,0.0298108,0.00519499,0.0225109,0.0505995,0.0255575,0.00714155,0.00768209,0.0120597,0.0276812,0,0,0,0,0
206,0,0,0,0,0,0,0.026293,0.0115812,0,0,0,0.0254619,0.0154791,0.0167034,0,0,0.00882631,0,0.0208705,0.00516063,0.0353748,0.0188028,0.0166189,0.0157125,0.00714085,0.0146432,0.0218522,0.0193914,0.0215944,0.0447875,0.00808846,0.00881804,0.00936915,0.0237629,0.0387635,0.00575193,0.011487,0.00241971,0.0273802,0.0149436,0.0149262,0.0280953,0,0,0.0327085,0,0.0117566,0.0215707,0.0445677,0.0399037,0.0126925,0.0265741,0.0263226,0.0204331,0.0378641,0.0171949,0.055731,0.0503464,0.0117102,0.0291976,0.00515729,0.021244,0.0489651,0.0248054,0.00711444,0.00763403,0.0113785,0.0270581,0,0,0,0,0
207,0,0,0,0,0,0,0.0255197,0.0106039,0,0,0,0.0217549,0.0155025,0.0163729,0,0,0.00858426,0,0.0208359,0.005216,0.0362158,0.0187884,0.0171111,0.0142427,0.00685872,0.014463,0.0230429,0.0207112,0.0229065,0.0445841,0.006906,0.00744123,0.00940734,0.0229502,0.0347374,0.00576475,0.0114856,0.00244088,0.0266367,0.0149421,0.0149471,0.0272482,0,0,0.0322765,0,0.0117289,0.0211029,0.0451131,0.0387793,0.0128254,0.0267847,0.0246903,0.0191988,0.0372587,0.0166577,0.0551302,0.0498369,0.0116645,0.0289293,0.00538237,0.0208567,0.047057,0.0238094,0.00714784,0.00766937,0.0104333,0.0263068,0,0,0,0,0
208,0,0,0,0,0,0,0.0245357,0.00949742,0,0,0,0.0184674,0.0155358,0.0157888,0,0,0.00823749,0,0.020785,0.0052644,0.0370788,0.0191288,0.0176974,0.0127715,0.00706429,0.0142114,0.0241748,0.0219171,0.0243147,0.0445901,0.00622793,0.00679522,0.00960664,0.0222387,0.0301491,0.00581603,0.0114543,0.0024607,0.0255566,0.0149768,0.0148815,0.0261933,0,0,0.0319328,0,0.0117365,0.0208026,0.0457285,0.0377609,0.0129058,0.026828,0.0227103,0.0177448,0.0369433,0.0162568,0.0546564,0.0496571,0.0121672,0.0288886,0.00558183,0.0209923,0.0451109,0.0225143,0.00723539,0.00787012,0.00935206,0.0253523,0,0,0,0,0
209,0,0,0,0,0,0,0.0233542,0.00850465,0,0,0,0.0157986,0.015597,0.0153543,0,0,0.00779304,0,0.0207113,0.0052362,0.0378874,0.0203756,0.0182803,0.011325,0.00754339,0.0138956,0.0251812,0.0229213,0.0256521,0.0448298,0.00590173,0.00677065,0.0100767,0.0218108,0.0238927,0.00584721,0.0114036,0.00248883,0.0245817,0.0150455,0.0148558,0.0250123,0,0,0.0317257,0,0.011792,0.0205968,0.0462521,0.0366682,0.0130484,0.0267694,0.020732,0.0163128,0.036763,0.0160534,0.0545268,0.0493819,0.0125908,0.0289471,0.005667,0.0213344,0.0434507,0.0210719,0.00733611,0.00787639,0.00835619,0.0242301,0,0,0,0,0
210,0,0,0,0,0,0,0.0221416,0.00778767,0,0,0,0.0136448,0.0156732,0.0157525,0,0,0.00733491,0,0.0206586,0.0051209,0.0385912,0.0228146,0.0187796,0.00958167,0.00780452,0.0135517,0.0260741,0.0237537,0.0267365,0.045265,0.00564002,0.00704986,0.0106134,0.0217093,0.0164314,0.00591171,0.0113478,0.00254452,0.0239803,0.0150404,0.0147261,0.0238557,0,0,0.0316421,0,0.0117951,0.0206647,0.0464802,0.0356929,0.01329,0.0268004,0.0190277,0.0150052,0.0365942,0.0159174,0.054637,0.0490239,0.0126127,0.0289635,0.00559877,0.0215804,0.0423314,0.0199593,0.00762302,0.00809624,0.00764367,0.0230434,0,0,0,0,0
211,0,0,0,0,0,0,0.0210276,0.0073713,0,0,0,0.0120363,0.0157447,0.0166788,0,0,0.00692314,0,0.0206225,0.00500238,0.0391254,0.0257068,0.0190846,0.00737911,0.00764262,0.0132121,0.0268871,0.0243818,0.0272874,0.0455194,0.0053554,0.00758103,0.0108486,0.0219067,0.00989724,0.00593369,0.0112905,0.00258931,0.0237889,0.01496,0.0143552,0.0228561,0,0,0.0316166,0,0.0117274,0.0207108,0.046402,0.0346104,0.0135238,0.0269375,0.0176819,0.0137624,0.0364586,0.0158881,0.0547256,0.0487644,0.0123369,0.0288263,0.00543294,0.0213189,0.0416983,0.0190018,0.00780783,0.00831141,0.00723358,0.0218819,0,0,0,0,0
212,0,0,0,0,0,0,0.0201922,0.00719139,0,0,0,0.0104884,0.0157928,0.016945,0,0,0.00663538,0,0.0205548,0.00496111,0.0394371,0.0275604,0.0191141,0.00513283,0.00717551,0.0129731,0.0275289,0.0248175,0.0270706,0.0451726,0.00515999,0.00821019,0.0110546,0.0222731,0.00665417,0.00599393,0.0112111,0.00260598,0.0240099,0.0150065,0.0139032,0.0221261,0,0,0.0316161,0,0.0117638,0.0206725,0.0461812,0.0334627,0.0136933,0.027298,0.0167188,0.0129291,0.0363743,0.0160489,0.0548289,0.0486246,0.0119142,0.0286296,0.00524124,0.020556,0.0413657,0.0182605,0.00790905,0.00832241,0.00704821,0.0209645,0,0,0,0,0
213,0,0,0,0,0,0,0.01962,0.00706567,0,0,0,0.00956044,0.0158102,0.0163171,0,0,0.00655983,0,0.0204995,0.00500043,0.039588,0.0270191,0.0189813,0.00335661,0.00660144,0.0128539,0.0277221,0.0249287,0.0261779,0.0442085,0.00556337,0.00853738,0.0109628,0.022808,0.00604646,0.0061591,0.0111605,0.00258703,0.0245466,0.015044,0.0134626,0.0215949,0,0,0.0317482,0,0.0118174,0.0205092,0.0458399,0.0324704,0.0137125,0.0278659,0.0159433,0.012385,0.0363609,0.0162709,0.0550126,0.0485697,0.0115087,0.0283482,0.00511976,0.0194544,0.0412821,0.017846,0.00809686,0.00835601,0.00695175,0.0202895,0,0,0,0,0
214,0,0,0,0,0,0,0.0192678,0.00697086,0,0,0,0.00901808,0.0158807,0.0156708,0,0,0.0066668,0,0.0204884,0.00510059,0.0394799,0.0246876,0.0188162,0.00233475,0.00615639,0.012791,0.0274754,0.024908,0.0251828,0.043003,0.00565681,0.00854445,0.0102744,0.0234208,0.00717367,0.00640316,0.0112164,0.00254827,0.0254512,0.0150048,0.0131832,0.0212937,0,0,0.0319109,0,0.0117912,0.0203744,0.0452979,0.0317646,0.0135238,0.0286761,0.0151746,0.0121356,0.0365361,0.0164001,0.0553178,0.0485404,0.0112138,0.0279979,0.00508504,0.0183209,0.0414055,0.0176956,0.00818403,0.00840877,0.00693652,0.0199033,0,0,0,0,0
215,0,0,0,0,0,0,0.0190895,0.00684812,0,0,0,0.00916693,0.0159656,0.0149983,0,0,0.00682614,0,0.0205046,0.005193,0.0391096,0.0217814,0.0186857,0.00238467,0.00603212,0.0127546,0.0270477,0.0248456,0.0242688,0.0418792,0.0054913,0.00830467,0.00940565,0.0237534,0.00925055,0.00665121,0.0112408,0.0025497,0.0261537,0.0149927,0.0131034,0.0211686,0,0,0.0319458,0,0.0117944,0.020609,0.0446194,0.0313013,0.0132215,0.0297718,0.0143227,0.0120645,0.0368631,0.016496,0.0557183,0.0487994,0.010993,0.0276397,0.0050601,0.0175647,0.041583,0.0177813,0.00822043,0.0083858,0.00692961,0.01961,0,0,0,0,0
216,0,0,0,0,0,0,0.0190583,0.00667365,0,0,0,0.0101844,0.015997,0.0143216,0,0,0.00705105,0,0.0204835,0.00533438,0.0386462,0.0189609,0.0185792,0.00351267,0.00629097,0.0127726,0.0266663,0.0249199,0.0235109,0.0410505,0.00495151,0.00762565,0.00891565,0.0238971,0.0116538,0.00691515,0.0112231,0.00245908,0.0264467,0.0149177,0.0130553,0.0211607,0,0,0.0320504,0,0.0117309,0.0207889,0.0440094,0.0309809,0.0128296,0.0310157,0.0133607,0.0120944,0.0371985,0.0166519,0.0561855,0.0491529,0.0109755,0.0272745,0.00496343,0.0172563,0.0416403,0.0179762,0.00813583,0.00838705,0.00690751,0.0193931,0,0,0,0,0
