Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
35,0,0,0,0,0,0,0.0180728,0.00363282,0,0,0,0.0498481,0.0179201,0.0263058,0.0300939,0,0,0.00342008,0,0.0186932,0.00301186,0.0382098,0.0228211,0.0120438,0.0156423,0.0157529,0.00695664,0.0218453,0.0150134,0.0172243,0.0460611,0.0147312,0.0216346,0.0147589,0.0228189,0.0587509,0.00402235,0.00974012,0.00231793,0.0411664,0.0127242,0.0244885,0.0470876,0.019043,0,0,0.0256988,0,0.0106726,0.0188068,0.0435637,0.043678,0.00298101,0.0208574,0.0197031,0.0104437,0.0328698,0.023343,0.0663965,0.0463528,0.0209535,0.00689772,0.0183285,0.0279788,0.0550893,0.0150451,0.00892173,0.00774447,0.0103967,0.0180698,0,0,0,0
36,0,0,0,0,0,0,0.0182523,0.00341193,0,0,0,0.0500518,0.017939,0.0267733,0.0299683,0,0,0.00356916,0,0.0187346,0.00296979,0.0382753,0.022464,0.012347,0.0158811,0.0162507,0.0069535,0.0221181,0.0153908,0.0175375,0.0462645,0.0145584,0.0212322,0.014773,0.0224805,0.0592508,0.00422453,0.00977108,0.00227056,0.0392758,0.0127266,0.0240268,0.0467261,0.0191922,0,0,0.0254885,0,0.010672,0.0186226,0.0433855,0.04264,0.00267849,0.0197788,0.0194439,0.0103144,0.0324784,0.0233067,0.0659822,0.0459737,0.0214623,0.00672586,0.0186477,0.0292456,0.052981,0.0149445,0.00885486,0.00769058,0.0100972,0.018457,0,0,0,0
37,0,0,0,0,0,0,0.018481,0.00318693,0,0,0,0.0503236,0.0178925,0.0270896,0.0300675,0,0,0.00375807,0,0.01873,0.0030245,0.038512,0.0227183,0.0126534,0.0161664,0.016738,0.00688999,0.0224398,0.0157026,0.017708,0.0465359,0.0146552,0.0212484,0.0149576,0.0221878,0.0597851,0.00440338,0.00979171,0.00226898,0.0377175,0.012743,0.0239378,0.0462665,0.019388,0,0,0.0253503,0,0.0106763,0.0185299,0.0433442,0.0416919,0.00248302,0.0189578,0.0191071,0.0102717,0.032073,0.023198,0.0656916,0.0455361,0.0218044,0.00646451,0.0189968,0.0298416,0.0508692,0.0148387,0.00882239,0.00767238,0.00974757,0.0187573,0,0,0,0
38,0,0,0,0,0,0,0.0187434,0.0031182,0,0,0,0.05079,0.0178588,0.0274619,0.0303465,0,0,0.00391574,0,0.0187323,0.0030702,0.0387791,0.0231831,0.0129871,0.0165418,0.0171616,0.00683317,0.0229753,0.0159704,0.0179483,0.0467986,0.0148816,0.0214979,0.0152248,0.0219835,0.0602914,0.00444568,0.00979792,0.00226027,0.0364458,0.0127479,0.0240476,0.0458623,0.0196652,0,0,0.0253799,0,0.0106748,0.0185923,0.0433847,0.040889,0.0023538,0.0184629,0.0188328,0.0103158,0.0316329,0.0231005,0.0654147,0.0450387,0.0219275,0.00612748,0.0193584,0.029762,0.0488646,0.0148838,0.00882872,0.00767603,0.00942464,0.0190057,0,0,0,0
39,0,0,0,0,0,0,0.0190617,0.00324579,0,0,0,0.051393,0.0178753,0.0279174,0.0308153,0,0,0.00409235,0,0.0187671,0.00313047,0.038931,0.0235595,0.013349,0.0169329,0.0174913,0.00684465,0.0233998,0.016189,0.0182975,0.0470164,0.0151628,0.0215503,0.0153347,0.021853,0.0609725,0.00445369,0.00978821,0.00222272,0.0354442,0.0127634,0.0239976,0.0459303,0.0199923,0,0,0.0255208,0,0.0106837,0.0187717,0.043488,0.0401123,0.00237425,0.0181119,0.0187307,0.0104801,0.0312206,0.0228188,0.0648407,0.0445322,0.0219278,0.00589005,0.0197785,0.0293141,0.0470797,0.0150561,0.0088574,0.00769155,0.00921411,0.0193813,0,0,0,0
40,0,0,0,0,0,0,0.0194166,0.00344655,0,0,0,0.0519709,0.0179076,0.0282945,0.0313925,0,0,0.00429633,0,0.0187718,0.0032709,0.0389373,0.023777,0.0136622,0.0172348,0.0176164,0.00694666,0.0233606,0.0164896,0.0186531,0.047185,0.0154063,0.0216267,0.0153574,0.0217611,0.0618568,0.00454556,0.0097814,0.00221007,0.0345576,0.0127975,0.0239796,0.0464218,0.0203306,0,0,0.0258293,0,0.010701,0.0190218,0.0436692,0.0394443,0.00238486,0.0178633,0.0187991,0.0106667,0.0308869,0.0224081,0.064143,0.044095,0.0219181,0.0057596,0.0202862,0.0287563,0.0457497,0.0152726,0.00888235,0.00772288,0.00912334,0.0197899,0,0,0,0
41,0,0,0,0,0,0,0.0197448,0.00360493,0,0,0,0.0526232,0.0179555,0.0285893,0.0315943,0,0,0.00438898,0,0.0187822,0.00332849,0.0388247,0.024168,0.0139005,0.0173971,0.0175706,0.0070815,0.0232827,0.0167396,0.0188866,0.0473098,0.0155388,0.0217562,0.0154151,0.0216923,0.0624721,0.00460305,0.00979532,0.00223448,0.0338824,0.0128515,0.0241266,0.0467952,0.0205975,0,0,0.0261753,0,0.0107321,0.0191689,0.0438589,0.0391121,0.0022888,0.017757,0.0189862,0.0108291,0.0305709,0.0219743,0.0636163,0.0436939,0.0220833,0.00562618,0.0207513,0.0281808,0.0446217,0.0154285,0.00887236,0.00772862,0.00914609,0.0201565,0,0,0,0
42,0,0,0,0,0,0,0.0200108,0.00373616,0,0,0,0.053081,0.0179796,0.0288252,0.0317262,0,0,0.00428761,0,0.0187816,0.00326089,0.0387175,0.0247037,0.0142027,0.0174402,0.0175067,0.0071926,0.0232924,0.016865,0.0190391,0.0473745,0.0156129,0.0218485,0.0154374,0.0216221,0.0631058,0.00454437,0.00980462,0.00222158,0.0337215,0.0128961,0.0241108,0.0469079,0.0208152,0,0,0.0264135,0,0.0107621,0.0191389,0.0440013,0.0386619,0.0024403,0.0176446,0.0192211,0.0110629,0.030133,0.0214485,0.0628413,0.0431683,0.0221891,0.0056007,0.0209978,0.0275275,0.0440463,0.0156678,0.00884601,0.00769736,0.00927293,0.0204067,0,0,0,0
43,0,0,0,0,0,0,0.0202075,0.00388673,0,0,0,0.0535338,0.0179842,0.0289655,0.0319035,0,0,0.00419844,0,0.0187693,0.00320707,0.0385416,0.0245327,0.01452,0.0174532,0.0174572,0.00724543,0.0233675,0.0169375,0.0192591,0.0473841,0.0156801,0.0217868,0.0153732,0.0215158,0.0637867,0.00446791,0.00980404,0.00224041,0.03367,0.0129077,0.0240839,0.0469131,0.0210121,0,0,0.0265537,0,0.010761,0.0191969,0.0440995,0.0385363,0.0027306,0.0174955,0.0195215,0.0111565,0.0296379,0.0208903,0.0618793,0.0425688,0.0222831,0.00564711,0.0214382,0.0270838,0.0439378,0.01595,0.00885159,0.00774833,0.00942714,0.0205156,0,0,0,0
44,0,0,0,0,0,0,0.0203218,0.00397629,0,0,0,0.0537196,0.0179596,0.028935,0.0320149,0,0,0.00413663,0,0.018783,0.00319442,0.0382544,0.0243044,0.01478,0.0174816,0.0173904,0.00723429,0.0234243,0.0169968,0.0195141,0.0473936,0.0157412,0.0215744,0.015278,0.0213905,0.0642765,0.00437071,0.00980086,0.00224079,0.0334259,0.0129138,0.0242186,0.0468409,0.0211324,0,0,0.0265136,0,0.0107633,0.0192189,0.044202,0.0390712,0.00275773,0.0173444,0.0197426,0.0112642,0.0291312,0.0204962,0.061088,0.0419644,0.0226045,0.00568487,0.0221978,0.0270574,0.0439692,0.0160478,0.00884283,0.00779195,0.00953985,0.0205019,0,0,0,0
45,0,0,0,0,0,0,0.0203203,0.00399558,0,0,0,0.0539028,0.0179488,0.0289234,0.03212,0,0,0.00410336,0,0.0188065,0.00325444,0.0380708,0.0243959,0.0150432,0.0175569,0.0174698,0.00712412,0.0235037,0.0170368,0.0197228,0.0475061,0.0157298,0.0215005,0.0152678,0.0212775,0.0646518,0.00426106,0.00982476,0.00222695,0.0333998,0.0129325,0.0243844,0.0467888,0.021191,0,0,0.026473,0,0.0107759,0.0192359,0.0443023,0.0398245,0.00289256,0.0171369,0.0198327,0.0113193,0.0284354,0.0202475,0.0603136,0.04131,0.0230485,0.00579318,0.023033,0.0272821,0.0445136,0.0161223,0.00883665,0.00780732,0.00956729,0.0205333,0,0,0,0
46,0,0,0,0,0,0,0.0202554,0.00394971,0,0,0,0.0541731,0.0179405,0.0290479,0.0322496,0,0,0.00411358,0,0.0188589,0.00336272,0.0379509,0.0244899,0.0153495,0.017712,0.0177016,0.00697497,0.023594,0.0170497,0.0198858,0.047709,0.0157787,0.0215837,0.0153168,0.0211858,0.0650625,0.00415148,0.0098385,0.00222463,0.0335983,0.0129399,0.0245217,0.0467931,0.0212454,0,0,0.0265448,0,0.0107739,0.0192795,0.0444446,0.0405247,0.00322318,0.0169342,0.0198508,0.0113278,0.0276977,0.020084,0.0595639,0.0406296,0.0236209,0.0060501,0.0237336,0.0277549,0.0456136,0.0162868,0.00883037,0.00777027,0.00953689,0.0206566,0,0,0,0
47,0,0,0,0,0,0,0.0201638,0.00386347,0,0,0,0.0545707,0.0179528,0.0292777,0.0323403,0,0,0.00420523,0,0.0189261,0.00351289,0.037769,0.0243794,0.0156801,0.0178709,0.0180525,0.00682353,0.0236069,0.016955,0.0199978,0.0479997,0.0158916,0.0217419,0.0153824,0.021205,0.0655371,0.00417096,0.00982951,0.00225973,0.0337362,0.0129454,0.0247299,0.0467332,0.0212603,0,0,0.0266752,0,0.0107749,0.0193339,0.0445869,0.0415848,0.0035554,0.0168506,0.0198448,0.0113283,0.0270911,0.0200111,0.058878,0.0400497,0.0241627,0.00631014,0.0241813,0.0285134,0.0467735,0.0163697,0.00880539,0.00770733,0.00953637,0.0207274,0,0,0,0
48,0,0,0,0,0,0,0.020097,0.00380422,0,0,0,0.0550941,0.0179382,0.0293941,0.0323633,0,0,0.00440005,0,0.0189698,0.00369261,0.037525,0.024302,0.015947,0.0179554,0.0183145,0.00674312,0.0236687,0.0168212,0.0200806,0.048308,0.0159998,0.0218781,0.0152956,0.0212482,0.0659898,0.00426509,0.00985338,0.00230987,0.0337335,0.0129335,0.0251506,0.0464014,0.0212706,0,0,0.0269741,0,0.0107677,0.0194919,0.0446815,0.0433099,0.00380466,0.016992,0.0198157,0.0113748,0.0268923,0.0199029,0.0582043,0.0398141,0.0249624,0.00664534,0.0246949,0.0298107,0.0478815,0.0164809,0.00881189,0.0076855,0.00950972,0.0205844,0,0,0,0
49,0,0,0,0,0,0,0.020179,0.00381027,0,0,0,0.0554613,0.0179282,0.0296114,0.0324029,0,0,0.00453823,0,0.0189811,0.00378263,0.037133,0.0245268,0.0161953,0.0181236,0.0184538,0.0068011,0.0236579,0.016767,0.0201971,0.0483831,0.0161752,0.0220135,0.0153307,0.021228,0.0664862,0.00428457,0.00987736,0.00230318,0.0340451,0.0129398,0.0257546,0.0462121,0.0213611,0,0,0.0273244,0,0.0107746,0.0197318,0.0447792,0.0452673,0.00398928,0.0175508,0.019767,0.0115394,0.0270216,0.0198366,0.0573648,0.0398528,0.0256953,0.00728514,0.0250037,0.0311225,0.0495669,0.0166952,0.00882949,0.00764237,0.00952643,0.0205992,0,0,0,0
50,0,0,0,0,0,0,0.0204082,0.00396089,0,0,0,0.0556954,0.0179601,0.0298682,0.0324494,0,0,0.00468479,0,0.0189953,0.00382025,0.0365434,0.024856,0.0164377,0.0183522,0.0184746,0.00696414,0.0234064,0.0166561,0.0202695,0.0483657,0.016361,0.0219872,0.0154235,0.0211837,0.0669075,0.00444134,0.00989124,0.00230881,0.034246,0.0129494,0.0266487,0.0462324,0.0215453,0,0,0.0276144,0,0.0107868,0.0199709,0.0448629,0.0472522,0.00407986,0.0185579,0.0198036,0.011841,0.0274908,0.0198207,0.0565323,0.0402037,0.0263914,0.00813438,0.024776,0.0323701,0.0513105,0.0170347,0.00884911,0.00759594,0.00962762,0.0208212,0,0,0,0
51,0,0,0,0,0,0,0.0207447,0.00425407,0,0,0,0.0558056,0.0180059,0.0301168,0.032497,0,0,0.00485032,0,0.0189869,0.00383146,0.0359783,0.025185,0.0166481,0.0185923,0.0183615,0.00714855,0.0229832,0.0164546,0.0203329,0.0483948,0.0165188,0.0218979,0.0153846,0.0211428,0.06712,0.00474326,0.00986457,0.00234325,0.0346357,0.0129463,0.0272392,0.0461331,0.0218198,0,0,0.0277554,0,0.0107887,0.0201299,0.0449534,0.0489951,0.0041309,0.0197193,0.0199323,0.0122394,0.0282589,0.0199005,0.0560125,0.0408693,0.0268865,0.00934314,0.0241741,0.0335069,0.0531242,0.0174649,0.00887156,0.00758042,0.00983587,0.0211605,0,0,0,0
52,0,0,0,0,0,0,0.0211397,0.00460476,0,0,0,0.0558829,0.018048,0.0303527,0.0325433,0,0,0.00495091,0,0.0189654,0.00381212,0.0353362,0.0255024,0.0168563,0.0187545,0.0181563,0.00735594,0.0225707,0.0163062,0.0203784,0.0485012,0.0165844,0.0219364,0.01527,0.0211364,0.0672761,0.00493405,0.00984674,0.00238833,0.0353934,0.012944,0.0276461,0.0458794,0.0221724,0,0,0.027718,0,0.0107774,0.0201587,0.045046,0.0502446,0.00413747,0.0207871,0.0201223,0.0126796,0.029327,0.0201239,0.0555581,0.041811,0.027084,0.0108685,0.0230796,0.0344658,0.0549231,0.0178401,0.00886693,0.00757763,0.0100986,0.0215627,0,0,0,0
53,0,0,0,0,0,0,0.021554,0.00496256,0,0,0,0.0559085,0.018051,0.0305464,0.0326084,0,0,0.005087,0,0.0189486,0.00388253,0.0347715,0.0257547,0.0169985,0.0188338,0.0178342,0.00764699,0.0217472,0.0161992,0.0204183,0.0485527,0.016539,0.0219933,0.0154677,0.0211656,0.0674099,0.00508252,0.00984929,0.00245395,0.0363438,0.0129468,0.0279186,0.0456096,0.0225516,0,0,0.0276932,0,0.0107773,0.0201971,0.0451669,0.0510024,0.00408603,0.021739,0.020346,0.0130585,0.0306169,0.0204661,0.0550641,0.0429684,0.026897,0.0126618,0.0215793,0.0349854,0.0565714,0.0180852,0.00885865,0.00756193,0.010294,0.0219611,0,0,0,0
54,0,0,0,0,0,0,0.0219975,0.00533244,0,0,0,0.0559223,0.0180421,0.0306498,0.0326361,0,0,0.00510107,0,0.0189167,0.0038425,0.0343627,0.0260632,0.0170844,0.0188748,0.0174558,0.00800777,0.0212734,0.0161372,0.0204551,0.0485903,0.0165895,0.022025,0.0156663,0.0212093,0.0675446,0.00517538,0.00983828,0.00252873,0.0369714,0.01294,0.0282943,0.0453573,0.022937,0,0,0.0276005,0,0.0107688,0.0201663,0.0452948,0.0513958,0.00406646,0.0225834,0.0206154,0.0133514,0.0320496,0.0210076,0.0547365,0.0443783,0.0262946,0.0147189,0.0197187,0.0349805,0.0576867,0.01824,0.00881689,0.00748078,0.0104539,0.0223611,0,0,0,0
55,0,0,0,0,0,0,0.0225056,0.00574826,0,0,0,0.0559478,0.0180188,0.0307361,0.0325528,0,0,0.00514275,0,0.0189073,0.00375896,0.0340998,0.0263938,0.0171509,0.0189262,0.0170238,0.00849764,0.0210761,0.0159791,0.0205156,0.0486585,0.0166361,0.0221064,0.0157221,0.0213005,0.0677637,0.00540171,0.00982288,0.00254445,0.0368209,0.0129063,0.028395,0.0450781,0.0233033,0,0,0.027578,0,0.0107405,0.0202435,0.0453946,0.0511917,0.00406298,0.0233708,0.0207853,0.0136641,0.0335422,0.0216092,0.0543577,0.0459609,0.0250527,0.0170775,0.017472,0.0341446,0.0578875,0.0184496,0.00883978,0.0074778,0.0105999,0.0227658,0,0,0,0
56,0,0,0,0,0,0,0.0230597,0.00624516,0,0,0,0.0560237,0.0179738,0.030769,0.0324879,0,0,0.00518079,0,0.0189426,0.00368031,0.033911,0.0266871,0.0172073,0.0190509,0.0165601,0.00910629,0.0209735,0.0158118,0.0204633,0.0487312,0.0166959,0.0222209,0.0157707,0.02146,0.0679632,0.0056648,0.00982831,0.00244588,0.0359356,0.0128936,0.0280745,0.0448141,0.0236627,0,0,0.0276743,0,0.0107372,0.0204508,0.0454312,0.0501538,0.00409925,0.0241483,0.0208012,0.014092,0.0349892,0.0221146,0.0538529,0.0475344,0.0231349,0.0196638,0.0147953,0.0322848,0.0567879,0.0188891,0.00888562,0.00755281,0.010718,0.0232475,0,0,0,0
57,0,0,0,0,0,0,0.0236081,0.00683638,0,0,0,0.0561134,0.0178991,0.0307799,0.0324694,0,0,0.00522437,0,0.0189326,0.00350011,0.0336867,0.0270836,0.0172003,0.0191012,0.0160954,0.00965928,0.0208409,0.0155784,0.0202696,0.0487762,0.0167339,0.022375,0.0157676,0.0215842,0.0680957,0.00592681,0.00982043,0.00238303,0.0343717,0.0128932,0.0271011,0.0446166,0.0240329,0,0,0.027834,0,0.0107418,0.0206231,0.0453675,0.048123,0.0042555,0.0250239,0.0210422,0.0145809,0.036304,0.022502,0.0532308,0.0490218,0.0207913,0.0224039,0.0117991,0.0298031,0.0543581,0.0192641,0.00891265,0.00758554,0.0108962,0.0238035,0,0,0,0
58,0,0,0,0,0,0,0.02412,0.00750728,0,0,0,0.0562559,0.017831,0.030696,0.0324975,0,0,0.00536852,0,0.018926,0.00336615,0.0334143,0.0274827,0.0170933,0.0190583,0.0155792,0.0101013,0.0206306,0.0152417,0.0199885,0.0487422,0.0168229,0.0224558,0.0157683,0.021679,0.0681893,0.00616218,0.00984097,0.00241991,0.0322989,0.0128912,0.0254273,0.0444935,0.0244155,0,0,0.0280279,0,0.0107411,0.0207718,0.045222,0.0455649,0.00453447,0.0259778,0.0216242,0.0150172,0.0372805,0.0228253,0.0524698,0.0502147,0.0181735,0.0252211,0.00863255,0.0272185,0.0507208,0.0196573,0.00892915,0.00761219,0.0112134,0.0243321,0,0,0,0
59,0,0,0,0,0,0,0.024716,0.00837515,0,0,0,0.0563619,0.0178095,0.0306896,0.0325719,0,0,0.00565312,0,0.0189643,0.00336317,0.0332396,0.0279246,0.0169098,0.018902,0.0150378,0.010507,0.0204292,0.0149034,0.0196949,0.048584,0.0167852,0.022424,0.0157289,0.021746,0.0682179,0.00643658,0.00990485,0.00247979,0.0299877,0.0128946,0.0238489,0.044521,0.0249675,0,0,0.0282613,0,0.0107506,0.0209765,0.0450309,0.0428788,0.00509325,0.0268394,0.0225107,0.0156773,0.0379103,0.022989,0.0517416,0.051095,0.0157244,0.0281902,0.00579697,0.0250313,0.0464945,0.020151,0.00894321,0.00763358,0.0116595,0.0249348,0,0,0,0
60,0,0,0,0,0,0,0.0260792,0.00943289,0,0,0,0.0569142,0.0177668,0.0317969,0.0338464,0,0,0.00629919,0,0.0190228,0.00336105,0.0342268,0.0291644,0.0177562,0.019573,0.0157103,0.0112002,0.0214791,0.0157,0.02048,0.0489625,0.0172083,0.0228166,0.0162825,0.02116,0.0688975,0.00691605,0.00995142,0.00247204,0.0262236,0.0129218,0.0209957,0.0474633,0.0263218,0,0,0.0283068,0,0.0107694,0.0211078,0.0433037,0.0383925,0.00811188,0.0290819,0.0235584,0.016547,0.0392741,0.0237708,0.0531453,0.0526192,0.0129208,0.02963,0.004063,0.0226992,0.040111,0.0207257,0.00890854,0.00751545,0.0122508,0.0264025,0,0,0,0
61,0,0,0,0,0,0,0.0267332,0.010091,0,0,0,0.0571047,0.0177573,0.0324806,0.0345127,0,0,0.00661278,0,0.0190651,0.00339901,0.0345948,0.0297819,0.0180202,0.019707,0.0158674,0.0114945,0.0217503,0.0158773,0.0205408,0.0489044,0.017319,0.0226912,0.0164491,0.0210202,0.0694186,0.00701862,0.00993083,0.00250582,0.0225026,0.0129278,0.0201016,0.048429,0.0270108,0,0,0.0284389,0,0.0107668,0.0213142,0.0429856,0.0367521,0.00933785,0.0297019,0.024241,0.0171012,0.0400553,0.0235786,0.0535544,0.053473,0.0120841,0.0316532,0.00413273,0.021994,0.0348716,0.0212293,0.00888667,0.00743728,0.0123789,0.0270241,0,0,0,0
62,0,0,0,0,0,0,0.0272242,0.0107078,0,0,0,0.0573286,0.0177189,0.0325207,0.0351498,0,0,0.00702945,0,0.0191079,0.00348438,0.0350399,0.0304408,0.0182231,0.0197636,0.0160504,0.0117757,0.0219609,0.0160278,0.0205427,0.0487928,0.0173942,0.0224437,0.0164077,0.0208745,0.0699139,0.00723368,0.00993147,0.00251346,0.0200715,0.0129058,0.0200544,0.0491945,0.0276152,0,0,0.0287329,0,0.010741,0.021534,0.0429793,0.0367186,0.0102781,0.0299217,0.0247102,0.0176896,0.0409031,0.0231416,0.053979,0.0542838,0.0118171,0.0328927,0.00509951,0.0217557,0.0315647,0.0216998,0.00889853,0.00739961,0.0127423,0.0274948,0,0,0,0
63,0,0,0,0,0,0,0.0275746,0.0112529,0,0,0,0.0577494,0.0176575,0.033554,0.0355199,0,0,0.00735851,0,0.0190857,0.00355129,0.0353704,0.0328833,0.0182474,0.0190048,0.0160633,0.0121046,0.0221032,0.0160698,0.0204873,0.0492057,0.0164496,0.0223029,0.0161763,0.0199375,0.0710986,0.00756005,0.00993613,0.00250571,0.0187744,0.0128947,0.0202967,0.049684,0.0279977,0,0,0.028966,0,0.0107273,0.021632,0.0431386,0.0380632,0.0108614,0.0300289,0.0250549,0.0181261,0.0415236,0.022654,0.0542088,0.0547861,0.0117956,0.0333413,0.00580383,0.0219154,0.0299679,0.0220669,0.00891337,0.00738717,0.0132286,0.0278247,0,0,0,0
64,0,0,0,0,0,0,0.0278444,0.0116884,0,0,0,0.0583187,0.0176448,0.0350045,0.0355779,0,0,0.00745246,0,0.0190371,0.00352891,0.0356039,0.0357319,0.0182138,0.0184069,0.0159661,0.012411,0.0221169,0.016163,0.0205445,0.0497391,0.0158489,0.0226519,0.0165558,0.0192858,0.0726503,0.00778589,0.00992153,0.00250854,0.0183423,0.0129153,0.0203335,0.0499226,0.0281271,0,0,0.0289774,0,0.0107219,0.0216098,0.0431649,0.0396327,0.0112512,0.0302506,0.025275,0.01851,0.0415429,0.0220816,0.054236,0.0547043,0.0120694,0.0331694,0.00599736,0.0225192,0.0297594,0.0222514,0.00884646,0.00728484,0.0137249,0.0280392,0,0,0,0
65,0,0,0,0,0,0,0.0279896,0.0119741,0,0,0,0.0587144,0.0176822,0.0364188,0.0355165,0,0,0.00740566,0,0.0190507,0.00343809,0.0356102,0.0381351,0.0181609,0.0181876,0.0157562,0.0126772,0.0219915,0.0161867,0.0205516,0.0501745,0.0157301,0.0235862,0.0172129,0.0190483,0.0740127,0.00788828,0.00993096,0.00251243,0.0191907,0.0129285,0.0202857,0.0497771,0.0281772,0,0,0.0289719,0,0.0107216,0.0216076,0.0431102,0.0400748,0.0113126,0.030176,0.0253541,0.0186934,0.0409577,0.0217014,0.0539461,0.0541358,0.0124437,0.0325281,0.00557353,0.0232986,0.0310827,0.0224118,0.00880091,0.00722,0.0140322,0.0281121,0,0,0,0
66,0,0,0,0,0,0,0.0280052,0.0121204,0,0,0,0.059041,0.0176835,0.0377188,0.0352993,0,0,0.00730654,0,0.0190807,0.00335211,0.0354121,0.040265,0.0180987,0.0182109,0.015547,0.0128827,0.0219471,0.0161855,0.0205349,0.0505472,0.0159388,0.0252632,0.0179739,0.0190097,0.0753687,0.00788182,0.00995885,0.00249626,0.0208941,0.0129424,0.020354,0.0492599,0.0281083,0,0,0.029015,0,0.0107323,0.0216382,0.0431267,0.0397698,0.0110743,0.0297691,0.0252376,0.0186146,0.0399277,0.0213439,0.0535392,0.0531738,0.0131532,0.0314094,0.00494699,0.0243839,0.033539,0.0224543,0.0087568,0.00718497,0.0141329,0.0280863,0,0,0,0
67,0,0,0,0,0,0,0.0279167,0.0122109,0,0,0,0.059222,0.0176562,0.0384602,0.0349228,0,0,0.00721353,0,0.0191225,0.0032786,0.0351443,0.041985,0.0180864,0.0184215,0.0155108,0.0129585,0.0219061,0.016143,0.0204901,0.0508059,0.0163419,0.0271928,0.018684,0.0190007,0.076356,0.0077849,0.0100021,0.00249021,0.0237186,0.012972,0.0206356,0.0485265,0.0278953,0,0,0.0290517,0,0.0107576,0.0216642,0.0432482,0.0395348,0.0106784,0.0291835,0.0250517,0.018438,0.0386645,0.0208437,0.0532635,0.0519647,0.014083,0.0298584,0.00470018,0.0254247,0.0375015,0.0224092,0.00873653,0.0071571,0.014132,0.0280046,0,0,0,0
68,0,0,0,0,0,0,0.0278417,0.0123436,0,0,0,0.0591001,0.0176021,0.0390509,0.034546,0,0,0.0072017,0,0.0191585,0.0032973,0.0350094,0.0432794,0.0181841,0.0188151,0.0156389,0.0129982,0.0218087,0.0159791,0.0203598,0.0509355,0.0169646,0.0278515,0.0194975,0.0189407,0.0769793,0.00772263,0.0100164,0.00247481,0.0271489,0.0129818,0.0212453,0.0479684,0.0277218,0,0,0.0291068,0,0.0107566,0.0216781,0.0433047,0.0400391,0.0104218,0.0287821,0.0249435,0.0183175,0.0374671,0.020359,0.053469,0.0507773,0.0152435,0.0285226,0.00530962,0.0262828,0.0428249,0.0224746,0.00869027,0.00711751,0.014123,0.027987,0,0,0,0
69,0,0,0,0,0,0,0.0277808,0.0125009,0,0,0,0.0582187,0.0175525,0.0391283,0.0342932,0,0,0.00736443,0,0.0191618,0.00335333,0.0350254,0.0436621,0.0183432,0.0193354,0.0156771,0.0131041,0.0216585,0.0157594,0.0201036,0.0508826,0.0177429,0.0282471,0.0199979,0.0188008,0.0770854,0.00783663,0.0100205,0.00244776,0.0294752,0.0129825,0.0223859,0.0477231,0.027546,0,0,0.0292196,0,0.0107404,0.0217028,0.0431317,0.0415405,0.0105386,0.0286408,0.0250185,0.0183708,0.0368268,0.0203431,0.0539562,0.0502166,0.0164827,0.028299,0.00584877,0.0269421,0.0473196,0.0225545,0.00864183,0.00707101,0.0141101,0.0280195,0,0,0,0
70,0,0,0,0,0,0,0.0275496,0.0125991,0,0,0,0.0563481,0.0174851,0.0378135,0.034162,0,0,0.00763456,0,0.0191734,0.00334181,0.0350671,0.0427569,0.0184609,0.0198649,0.0155346,0.0132193,0.0215597,0.015571,0.0196941,0.0505872,0.0180386,0.0281733,0.0196697,0.0185851,0.0759955,0.00810382,0.0100234,0.00243695,0.0295571,0.0130131,0.0228289,0.047659,0.0274228,0,0,0.0292621,0,0.0107452,0.0216844,0.042703,0.0425869,0.010865,0.0286282,0.0252566,0.0183747,0.0371273,0.0207082,0.0540752,0.0506717,0.0168104,0.0290563,0.00546323,0.0269139,0.0493339,0.0224997,0.00855359,0.00705358,0.0140012,0.0279313,0,0,0,0
71,0,0,0,0,0,0,0.0270608,0.0125364,0,0,0,0.0531498,0.0174141,0.0346714,0.0339605,0,0,0.00776138,0,0.0192044,0.00330624,0.0351149,0.039954,0.0185505,0.0202894,0.0153858,0.0132042,0.0214578,0.0154361,0.0191071,0.0499989,0.0176116,0.0269311,0.0183185,0.0183414,0.0731298,0.00829169,0.0100128,0.00249169,0.0282815,0.0130908,0.0212808,0.0476683,0.0271445,0,0,0.0292054,0,0.0107878,0.0215548,0.0421119,0.0417413,0.0110843,0.0287542,0.0255556,0.0182925,0.0382153,0.0208062,0.0533635,0.0517511,0.0155164,0.0295879,0.00493405,0.0257288,0.0488642,0.0223222,0.00843744,0.00703718,0.0137961,0.0275848,0,0,0,0
