Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
36,0,0,0,0,0,0,0.00645957,0.00309561,0,0,0,0.00719397,0.0149208,0.00812147,0,0,0.0249466,0,0.0235024,0.0149847,0.010388,0.0193612,0.0152506,0.00467243,0.0057362,0.0133075,0.0083431,0.00429694,0.00793819,0.0505695,0.00642521,0.00559433,0.00632743,0.0356509,0.0140382,0.0190927,0.0117212,0.00884645,0.019448,0.0179223,0.0635111,0.00572094,0,0,0.0055708,0,0.0142471,0.00334689,0.0870566,0.0901863,0.0462185,0.0585699,0.0115058,0.00695854,0.0670364,0.0533284,0.03316,0.0707879,0.0663052,0.0657341,0.0501821,0.0751632,0.0172862,0.00592531,0.00339458,0.000443234,0.00546817,0.00615364,0,0,0,0
37,0,0,0,0,0,0,0.00608018,0.00296053,0,0,0,0.00791905,0.0142529,0.00906445,0,0,0.0264925,0,0.0238284,0.0157547,0.00995871,0.0208453,0.0150239,0.0057095,0.00461513,0.0138012,0.00789603,0.00386604,0.00727263,0.050101,0.00682535,0.006125,0.00584866,0.0361587,0.0162706,0.0201291,0.0118527,0.00825967,0.0197992,0.0178634,0.0662743,0.00528692,0,0,0.00478826,0,0.0142189,0.00282316,0.0867109,0.0931925,0.0468385,0.0595302,0.00980196,0.00630115,0.0653755,0.0538848,0.0331644,0.0688607,0.0679727,0.0689422,0.0540803,0.0764371,0.0313911,0.00522794,0.00285275,0.000518777,0.00506684,0.00574389,0,0,0,0
38,0,0,0,0,0,0,0.00576859,0.00292339,0,0,0,0.00924849,0.0132436,0.0101452,0,0,0.0294521,0,0.0244917,0.0173424,0.00958185,0.0220271,0.0152458,0.00661151,0.00386884,0.0147815,0.0074246,0.00323817,0.0066289,0.0496704,0.00733337,0.0067728,0.00567613,0.0364633,0.0186063,0.0224412,0.0122003,0.00733087,0.0276857,0.0174622,0.0658833,0.00501588,0,0,0.00448214,0,0.0139779,0.00274735,0.0861471,0.0918332,0.0469684,0.0592418,0.00812435,0.0060688,0.064927,0.0540628,0.0339385,0.0687519,0.0676089,0.069848,0.0548811,0.0753465,0.0454226,0.00514006,0.00163419,0.00122012,0.00442685,0.0053543,0,0,0,0
39,0,0,0,0,0,0,0.00584938,0.00294562,0,0,0,0.00955323,0.0132689,0.0102774,0,0,0.0294084,0,0.0244999,0.0173296,0.00955447,0.0222739,0.0152147,0.0066584,0.00368011,0.0150063,0.00731649,0.0029113,0.00650669,0.0495616,0.00741944,0.00680425,0.00598934,0.0364605,0.0191374,0.0226335,0.0122577,0.00725361,0.0261482,0.017437,0.0620688,0.00515337,0,0,0.00427837,0,0.0139512,0.00258324,0.0856093,0.0872972,0.0463346,0.0580182,0.00801949,0.00604537,0.0652592,0.0537015,0.0350627,0.0701175,0.0658484,0.0686576,0.0530653,0.0730188,0.0464104,0.00487032,0.00158827,0.00119196,0.0042557,0.00553986,0,0,0,0
40,0,0,0,0,0,0,0.0060597,0.00302372,0,0,0,0.0097863,0.0131871,0.0105087,0,0,0.0293808,0,0.0245715,0.0172907,0.0094091,0.0226184,0.0152542,0.00669283,0.00362327,0.0151555,0.00726795,0.00262731,0.00647935,0.0495452,0.00744943,0.00672765,0.00617588,0.0365808,0.0196795,0.0228959,0.0122899,0.00733038,0.0249083,0.0174182,0.0601806,0.00537263,0,0,0.00428176,0,0.0139097,0.00249983,0.0853124,0.0851959,0.0460283,0.05666,0.00785049,0.00583893,0.065977,0.0532069,0.0355419,0.0714287,0.0644485,0.0671628,0.0513458,0.0721931,0.0460366,0.00478265,0.00157516,0.001198,0.00411751,0.00582782,0,0,0,0
41,0,0,0,0,0,0,0.00628854,0.00312519,0,0,0,0.00996814,0.013097,0.0108655,0,0,0.0294828,0,0.0246782,0.0173704,0.0093325,0.023034,0.0152386,0.00684368,0.00365196,0.0152263,0.00724638,0.00236163,0.00647216,0.0495704,0.00744452,0.00660038,0.00625881,0.0367801,0.0202586,0.0232459,0.0123554,0.00731105,0.0230563,0.017444,0.0585682,0.00563767,0,0,0.00429784,0,0.0139251,0.00246913,0.085271,0.0834656,0.0458292,0.0552634,0.00777805,0.00565143,0.0670991,0.0526526,0.0358764,0.0729263,0.0632862,0.0653893,0.0494065,0.0718793,0.0441442,0.00488346,0.00166393,0.00115316,0.00413615,0.00614931,0,0,0,0
42,0,0,0,0,0,0,0.00469948,0.00378462,0,0,0,0.0881915,0.0131236,0.0129944,0,0,0.0295552,0,0.0246244,0.0173693,0.0267279,0.0403317,0.0141291,0.0506933,0.00545037,0.0144571,0.0233938,0.0548801,0.0312231,0.05007,0.0480793,0.0655986,0.0230691,0.0219984,0.118501,0.0232318,0.0123241,0.0073068,0.0221087,0.0174612,0.0574648,0.00421829,0,0,0.00299713,0,0.0139394,0.00122462,0.0853149,0.0816148,0.0448896,0.0538331,0.00522235,0.00358688,0.0679555,0.0506531,0.0372375,0.0757245,0.0630823,0.0648193,0.0483485,0.0720305,0.0407497,0.00208662,0.000987564,0.00106214,0.0051133,0.00540963,0,0,0,0
43,0,0,0,0,0,0,0.00625515,0.00307755,0,0,0,0.0104513,0.012978,0.011684,0,0,0.0291335,0,0.0246952,0.0171169,0.00890353,0.0239065,0.0158294,0.00759769,0.00455641,0.0150527,0.00738208,0.00176921,0.00627721,0.0497832,0.00781315,0.00627337,0.00631964,0.0369641,0.021811,0.0232707,0.0123584,0.00733867,0.0221298,0.0173665,0.05571,0.00560779,0,0,0.00426241,0,0.0138676,0.00243463,0.0852256,0.0794543,0.0447648,0.0533571,0.00668882,0.00525898,0.0696846,0.0518539,0.0368184,0.0759554,0.0607471,0.0612762,0.0447674,0.0702036,0.0370124,0.00464803,0.00146646,0.00125751,0.00409024,0.00628986,0,0,0,0
44,0,0,0,0,0,0,0.0050122,0.00388455,0,0,0,0.0861193,0.012919,0.012109,0,0,0.0294856,0,0.0246866,0.0172025,0.0255395,0.0421528,0.0149921,0.0511827,0.00641108,0.0143866,0.0236461,0.0550556,0.0317064,0.0507001,0.0479136,0.064984,0.0220894,0.0219358,0.117617,0.0232585,0.0123383,0.00750269,0.0243567,0.017506,0.0579142,0.00455397,0,0,0.00237293,0,0.013965,0.000805521,0.0854294,0.0811567,0.0442719,0.0533507,0.00364009,0.00325623,0.0701658,0.0499232,0.0375181,0.0779346,0.0612874,0.0614057,0.0447459,0.0710162,0.0348333,0.00174547,0.00126151,0.000868074,0.00533092,0.00578174,0,0,0,0
45,0,0,0,0,0,0,0.00651585,0.0031096,0,0,0,0.00788274,0.0131895,0.0120259,0,0,0.0275879,0,0.0244681,0.0161882,0.00871338,0.0234808,0.0167915,0.00716312,0.00538457,0.0143419,0.00804258,0.00175668,0.00619747,0.0506814,0.00751037,0.00486357,0.00774072,0.0366293,0.0185189,0.0221465,0.0122403,0.00752527,0.0235468,0.0174942,0.0584535,0.005839,0,0,0.00407181,0,0.0139366,0.00224125,0.0853701,0.0839872,0.0447419,0.0532669,0.00699571,0.0051036,0.0712417,0.0514104,0.036373,0.0770426,0.0596976,0.0591768,0.0426662,0.0698055,0.0281783,0.00452799,0.00255662,0.00066307,0.00439914,0.00671269,0,0,0,0
46,0,0,0,0,0,0,0.0067999,0.00334145,0,0,0,0.00773952,0.0133722,0.0126222,0,0,0.0272094,0,0.0244279,0.0159829,0.00863902,0.0230776,0.0171007,0.00720182,0.00530337,0.0140842,0.00789221,0.00182832,0.00582557,0.0507391,0.00749012,0.00430185,0.00766124,0.0367032,0.0172012,0.0217915,0.0122566,0.0077659,0.0271353,0.0174647,0.0590607,0.00614972,0,0,0.00453614,0,0.0139069,0.00250616,0.0853341,0.0881451,0.0449173,0.0515272,0.00759357,0.00529591,0.0713724,0.0516047,0.0366904,0.0769741,0.0592827,0.0596483,0.0427107,0.0692596,0.023528,0.00504478,0.00292649,0.000645175,0.00466592,0.00720964,0,0,0,0
47,0,0,0,0,0,0,0.00500047,0.00373062,0,0,0,0.079118,0.0126758,0.0111171,0,0,0.0294264,0,0.0248695,0.0171831,0.0245611,0.0454968,0.0154898,0.052563,0.00648655,0.0139127,0.0248244,0.0562678,0.0333329,0.0516232,0.0477359,0.0635887,0.0209025,0.0216759,0.112559,0.0228827,0.0124743,0.00725719,0.0302634,0.0174824,0.0577797,0.00485096,0,0,0.00237808,0,0.0139066,0.000580025,0.0849015,0.0866727,0.0439904,0.0529012,0.0033768,0.00301682,0.0696056,0.0497966,0.0373492,0.0771838,0.0622448,0.0636996,0.0464029,0.0708763,0.0345056,0.00191074,0.00177291,0.000609271,0.00509986,0.00633657,0,0,0,0
48,0,0,0,0,0,0,0.00511811,0.00324349,0,0,0,0.0267021,0.0125061,0.0222923,0,0,0.0291223,0,0.0249873,0.0171278,0.0120356,0.0505805,0.0168216,0.03956,0.00487889,0.0142903,0.0197045,0.0336427,0.0319163,0.0603611,0.0255203,0.0306891,0.0106253,0.0218545,0.0459345,0.0227883,0.012534,0.00707464,0.0344154,0.0172602,0.0570146,0.00454319,0,0,0.00398537,0,0.0137623,0.00180436,0.0843494,0.0860172,0.0427694,0.0538704,0.00694469,0.0043483,0.0681111,0.0504191,0.0382399,0.0764425,0.0625571,0.0640836,0.0467745,0.0707893,0.037213,0.00381931,0.00162132,0.000750659,0.00444057,0.00603466,0,0,0,0
49,0,0,0,0,0,0,0.00649997,0.00337265,0,0,0,0.00990129,0.0122613,0.0120711,0,0,0.0296865,0,0.0251271,0.0174338,0.00951283,0.0181502,0.0175394,0.00680235,0.00562392,0.0149165,0.00781125,0.00285516,0.00527073,0.0506017,0.00800985,0.00544231,0.00853761,0.0356521,0.01536,0.0234866,0.0125802,0.00719013,0.0376758,0.0172646,0.0566536,0.00589705,0,0,0.00489543,0,0.0137643,0.00232523,0.0848566,0.0839957,0.0436104,0.0554348,0.0066347,0.00550369,0.0665279,0.0515114,0.0400105,0.0758243,0.0620519,0.0628457,0.0455384,0.0691671,0.036092,0.00512287,0.00183647,0.000702384,0.00388634,0.00698459,0,0,0,0
50,0,0,0,0,0,0,0.00510233,0.0039738,0,0,0,0.0680056,0.0123934,0.0126831,0,0,0.0299388,0,0.0250145,0.0175191,0.024948,0.0485259,0.0159917,0.053288,0.00668706,0.0140377,0.026225,0.0587409,0.0353294,0.051032,0.0464822,0.0604445,0.0194949,0.0202879,0.103198,0.0234649,0.0125484,0.00727982,0.0422151,0.0174465,0.0581396,0.00496144,0,0,0.00321862,0,0.0138763,0.00106226,0.0842043,0.0841335,0.0425424,0.0571788,0.00409989,0.00349877,0.0654936,0.0493389,0.041334,0.0773621,0.0640997,0.0639968,0.0466223,0.070285,0.0374975,0.00196828,0.00140555,0.000577529,0.00511278,0.0065817,0,0,0,0
51,0,0,0,0,0,0,0.0066799,0.00329391,0,0,0,0.0143504,0.0124131,0.00743104,0,0,0.029107,0,0.0251037,0.0171578,0.0112791,0.00911732,0.0192171,0.00780238,0.00671005,0.0147082,0.0085388,0.00946798,0.00425765,0.0499972,0.0115838,0.0133828,0.00847452,0.0326991,0.0141363,0.0235772,0.0126166,0.00759074,0.0461386,0.0173895,0.0601262,0.00599796,0,0,0.00499893,0,0.0138012,0.00225097,0.0849794,0.0867556,0.0433305,0.057625,0.00704599,0.00565727,0.0667662,0.0503576,0.0399664,0.0768511,0.0624276,0.0612635,0.0441127,0.0687059,0.0349956,0.00534164,0.00220406,0.000642215,0.00389015,0.00736735,0,0,0,0
52,0,0,0,0,0,0,0.00680164,0.00346499,0,0,0,0.0169398,0.0123896,0.00543198,0,0,0.029019,0,0.0251266,0.0170075,0.0116176,0.00628641,0.0199199,0.0111866,0.00712266,0.0145586,0.00840067,0.0125388,0.00514415,0.0487724,0.0141196,0.0171859,0.0088779,0.0319088,0.01585,0.023719,0.0125877,0.00778929,0.0553581,0.0173799,0.0656436,0.00614596,0,0,0.00510553,0,0.013804,0.00223638,0.0851589,0.0923085,0.0433328,0.0559473,0.00680791,0.00540836,0.0682012,0.0494439,0.0394451,0.0779481,0.0609049,0.0598398,0.0428422,0.0679816,0.0381992,0.00529774,0.0023504,0.000578645,0.00420002,0.00741531,0,0,0,0
53,0,0,0,0,0,0,0.00561332,0.00457553,0,0,0,0.0496363,0.012512,0.0150718,0,0,0.0293887,0,0.0249705,0.0170468,0.0244905,0.0487648,0.0180337,0.0526202,0.00888539,0.013413,0.0275945,0.0583756,0.0365748,0.0501882,0.0429132,0.0527154,0.0176629,0.0182618,0.0855993,0.0235509,0.0124937,0.00766662,0.0580164,0.0174517,0.0668909,0.00606659,0,0,0.00426358,0,0.0138671,0.00157901,0.0838189,0.0913837,0.0415983,0.056896,0.00288486,0.00344902,0.0687853,0.0461625,0.0386368,0.079838,0.0624728,0.0610776,0.0441401,0.0696711,0.0437947,0.00200364,0.0014129,0.00069116,0.00623191,0.00713345,0,0,0,0
54,0,0,0,0,0,0,0.00570492,0.00376505,0,0,0,0.0216397,0.0125503,0.00446607,0,0,0.0281549,0,0.0249927,0.0164398,0.0116284,0.0186468,0.0218846,0.0206659,0.00645036,0.0134993,0.0105819,0.0227792,0.00996071,0.0468488,0.02181,0.0276743,0.00894005,0.0285387,0.0229678,0.0230958,0.0124804,0.00715004,0.0217882,0.0174532,0.0328099,0.00525893,0,0,0.00451764,0,0.0138597,0.00157556,0.0890886,0.0513001,0.0488204,0.0217906,0.00659107,0.00491949,0.0758602,0.0598726,0.050577,0.0816852,0.0337572,0.0591277,0.0308465,0.0348265,0.0151409,0.00456478,0.00223198,0.000307235,0.00576987,0.00645077,0,0,0,0
55,0,0,0,0,0,0,0.00580697,0.00410788,0,0,0,0.0208736,0.012963,0.00797308,0,0,0.02702,0,0.0247127,0.015697,0.0123424,0.0261653,0.0223042,0.0249139,0.00629449,0.0127911,0.0119326,0.0273834,0.0135327,0.0449944,0.0244742,0.0306052,0.0081901,0.0271472,0.0226169,0.0221332,0.0122787,0.00709239,0.0208366,0.0175968,0.0299551,0.00544694,0,0,0.00376776,0,0.013973,0.00101018,0.0900707,0.0471522,0.0496415,0.0197908,0.00639578,0.00463371,0.0762309,0.0605046,0.051493,0.0822717,0.0311992,0.0578802,0.0289072,0.0319093,0.0149118,0.00411187,0.0026345,0.000335481,0.00633112,0.0066171,0,0,0,0
56,0,0,0,0,0,0,0.0063563,0.00562017,0,0,0,0.0250386,0.0127595,0.0173482,0,0,0.028365,0,0.0247507,0.016308,0.0227179,0.042975,0.0190137,0.0492078,0.00855331,0.0121514,0.0286895,0.0535223,0.0361484,0.0501672,0.0369883,0.0415085,0.0156528,0.0167602,0.0570434,0.0222679,0.012293,0.00657942,0.0227209,0.0174545,0.0318629,0.00752599,0,0,0.005774,0,0.0138564,0.00275628,0.0869525,0.0483972,0.0466234,0.0207093,0.00302387,0.00448085,0.0752828,0.0589478,0.0526481,0.08333,0.033458,0.0595136,0.0307694,0.0343084,0.0162903,0.00233273,0.000856892,0.00101159,0.00810802,0.00762528,0,0,0,0
57,0,0,0,0,0,0,0.00652987,0.00595498,0,0,0,0.0186307,0.0129064,0.0175118,0,0,0.0286055,0,0.0247052,0.0164484,0.0223536,0.0401431,0.0192729,0.0485247,0.0086301,0.0120993,0.0281062,0.0512822,0.0349926,0.0495764,0.0353862,0.03847,0.015395,0.0162681,0.0482942,0.0222194,0.0122884,0.00679562,0.0232365,0.0175038,0.0319059,0.00773308,0,0,0.00598243,0,0.0138777,0.00277045,0.0873634,0.0479407,0.0468453,0.0207886,0.00330176,0.00459157,0.0747964,0.0593012,0.0534312,0.083297,0.0335596,0.059369,0.0306157,0.0344099,0.0164037,0.00252182,0.000858934,0.00117904,0.00832628,0.00769515,0,0,0,0
58,0,0,0,0,0,0,0.00647257,0.00600491,0,0,0,0.0137107,0.0131454,0.0168101,0,0,0.0285577,0,0.0246282,0.0164677,0.0222817,0.0371884,0.0193815,0.047969,0.00830591,0.011824,0.0276326,0.0492437,0.033585,0.0489293,0.0342392,0.036318,0.0152824,0.0160006,0.0398287,0.0219365,0.0122547,0.00665657,0.0236986,0.017545,0.032311,0.00788109,0,0,0.00611303,0,0.0138954,0.00278301,0.0875489,0.0480671,0.0470452,0.0213497,0.00374313,0.00484158,0.0742975,0.0596285,0.0537679,0.0829784,0.0340332,0.0594379,0.0307809,0.0348746,0.0161966,0.002746,0.000807732,0.00136349,0.00833386,0.00778808,0,0,0,0
59,0,0,0,0,0,0,0.0067433,0.00616745,0,0,0,0.010425,0.0131881,0.0152604,0,0,0.0291912,0,0.0246565,0.0167735,0.022371,0.0352297,0.0193545,0.0473001,0.0078042,0.011949,0.0273991,0.0475092,0.0321361,0.0484676,0.0336062,0.0352747,0.0152265,0.0160378,0.0310314,0.0221851,0.0122331,0.00665656,0.0240426,0.0175853,0.0327154,0.00824885,0,0,0.00602862,0,0.0139181,0.00270686,0.0874329,0.0482069,0.0472829,0.0219151,0.00440376,0.00486718,0.0739281,0.0597877,0.0537049,0.0826011,0.0343663,0.0595867,0.0309851,0.035186,0.0159165,0.00279292,0.000755857,0.00149857,0.00836539,0.00804157,0,0,0,0
60,0,0,0,0,0,0,0.00674284,0.00608424,0,0,0,0.00812711,0.0133273,0.0140022,0,0,0.0294653,0,0.0245847,0.0169188,0.0223448,0.0337947,0.0191633,0.0466071,0.00711649,0.0119442,0.0271143,0.0459002,0.0312681,0.0483516,0.0330957,0.0346449,0.0152032,0.0163756,0.0226169,0.0220792,0.0121892,0.00673482,0.0243044,0.0176063,0.0331912,0.00843896,0,0,0.006263,0,0.0139305,0.00281154,0.0871955,0.0484365,0.0473621,0.0224949,0.00530212,0.00505462,0.073787,0.0598281,0.0534248,0.0824074,0.0346426,0.0595976,0.0310488,0.0354593,0.0157677,0.00289574,0.000730618,0.00150622,0.00823442,0.00788877,0,0,0,0
61,0,0,0,0,0,0,0.0069602,0.00615362,0,0,0,0.00773744,0.0133813,0.01384,0,0,0.0301421,0,0.0245781,0.0172663,0.0221147,0.0323642,0.0187838,0.0461014,0.00652152,0.0120725,0.0269216,0.0446816,0.0313871,0.048661,0.0325977,0.0340487,0.0151206,0.0168702,0.0164593,0.0222687,0.0121663,0.00695339,0.025007,0.0175989,0.0332444,0.00866259,0,0,0.00632811,0,0.0139238,0.00281512,0.0868672,0.0479227,0.0473181,0.0226264,0.00612444,0.00511207,0.0738238,0.0597356,0.0530825,0.08239,0.034647,0.0593779,0.03084,0.0354117,0.0165441,0.00287909,0.000862754,0.00141846,0.00810588,0.00819126,0,0,0,0
62,0,0,0,0,0,0,0.00677931,0.00599108,0,0,0,0.0075728,0.0136181,0.0137519,0,0,0.0299307,0,0.0245003,0.0173635,0.0215321,0.0303249,0.0183443,0.0450109,0.00582348,0.0119873,0.0266186,0.0433539,0.031877,0.0491821,0.0315562,0.0326484,0.0146681,0.0175324,0.0121074,0.0219919,0.0121589,0.00674861,0.0250346,0.01755,0.0330525,0.00857638,0,0,0.0066042,0,0.0138785,0.00304022,0.0864591,0.0479629,0.0472275,0.0225639,0.006574,0.00538787,0.0738534,0.0594986,0.0527048,0.0824197,0.0345742,0.0590088,0.0306186,0.0353655,0.016987,0.00301642,0.000833228,0.00142823,0.00775641,0.00806715,0,0,0,0
63,0,0,0,0,0,0,0.00684522,0.00612135,0,0,0,0.00810934,0.0136171,0.0133893,0,0,0.0303703,0,0.0245759,0.017611,0.0207107,0.028158,0.0178619,0.0437544,0.00532323,0.0122206,0.0263279,0.0420865,0.0329601,0.0498697,0.0302217,0.0306536,0.0137888,0.0181307,0.00815923,0.0223212,0.0122406,0.00682961,0.0252043,0.0174824,0.032979,0.00852458,0,0,0.00645226,0,0.0138344,0.00298051,0.0860089,0.0480511,0.0471223,0.0225327,0.00667894,0.00537579,0.0737392,0.0591296,0.0527652,0.0824535,0.0345853,0.0586476,0.0305399,0.0354467,0.0176633,0.00287283,0.000801944,0.00138219,0.0075329,0.00814756,0,0,0,0
64,0,0,0,0,0,0,0.0069524,0.0063681,0,0,0,0.0091836,0.0134078,0.0131923,0,0,0.0308948,0,0.0247773,0.0177932,0.0198727,0.026274,0.0173334,0.0420143,0.00499396,0.0125973,0.0260469,0.0408355,0.033765,0.0506483,0.0287271,0.028239,0.0127226,0.0185482,0.00486675,0.0229438,0.0123782,0.00699293,0.0256954,0.0174003,0.0334075,0.00843832,0,0,0.00614321,0,0.0137768,0.0027345,0.0856521,0.0487052,0.0469512,0.0229888,0.00657692,0.00519196,0.0734765,0.0587634,0.0527445,0.0824181,0.034982,0.0583909,0.0306797,0.0359364,0.0185756,0.00256109,0.000850526,0.00127064,0.00740009,0.00822036,0,0,0,0
65,0,0,0,0,0,0,0.00826096,0.00740492,0,0,0,0.0103867,0.012885,0.0134005,0,0,0.033505,0,0.0252149,0.0189114,0.0191414,0.0255627,0.016856,0.0404134,0.00499681,0.0138964,0.0256835,0.0396556,0.0341089,0.0513431,0.0272216,0.025736,0.0117881,0.0187936,0.00557479,0.0252534,0.0125533,0.00772716,0.0260708,0.0173902,0.0344336,0.00900808,0,0,0.00476816,0,0.0137821,0.00167277,0.0853877,0.0505274,0.046866,0.0242054,0.00647338,0.00426864,0.0730214,0.0582974,0.0526175,0.0824163,0.035975,0.0583514,0.0311333,0.0370433,0.0192696,0.00170725,0.00129852,0.00102766,0.00779504,0.00939643,0,0,0,0
66,0,0,0,0,0,0,0.00851386,0.00760186,0,0,0,0.0132391,0.0127555,0.0139086,0,0,0.0341289,0,0.0252832,0.0191886,0.0188025,0.0254661,0.0163386,0.0397838,0.00513171,0.0145566,0.0253352,0.0386961,0.0342311,0.0520124,0.0259935,0.0235837,0.0111618,0.018813,0.00820704,0.0259602,0.0125956,0.00779715,0.0274102,0.0172482,0.0353757,0.00895832,0,0,0.00472972,0,0.0136804,0.00163089,0.0851766,0.0514408,0.046709,0.0255794,0.00646311,0.00383727,0.0726831,0.0579087,0.0524772,0.0823047,0.0370258,0.058236,0.0314863,0.0381522,0.0207636,0.00130209,0.00101041,0.00109841,0.00774245,0.00954932,0,0,0,0
67,0,0,0,0,0,0,0.0085418,0.0076304,0,0,0,0.0153313,0.0126071,0.0147158,0,0,0.0342354,0,0.0252506,0.0192049,0.018867,0.0257206,0.0158492,0.0395629,0.00545261,0.0150813,0.0249696,0.0378096,0.0341667,0.0524425,0.0250546,0.0218855,0.0107796,0.0187991,0.0112789,0.026234,0.0125496,0.0076598,0.028537,0.0171559,0.03632,0.00873355,0,0,0.00452452,0,0.0136178,0.00152616,0.0850313,0.0525203,0.0465763,0.0269461,0.00648244,0.0035178,0.0723254,0.0574795,0.0523142,0.0820404,0.038076,0.0581823,0.0318424,0.0392697,0.0221087,0.00110782,0.00104869,0.00105803,0.00764078,0.00933133,0,0,0,0
68,0,0,0,0,0,0,0.00844649,0.00750524,0,0,0,0.0170391,0.0124826,0.015751,0,0,0.0341309,0,0.0252196,0.0191652,0.0193114,0.0263275,0.0154176,0.039224,0.0058674,0.0153801,0.0246621,0.0370916,0.0340104,0.0526228,0.0245301,0.0207176,0.0103649,0.0187077,0.0132699,0.0262125,0.0125248,0.00772328,0.029529,0.0170951,0.037072,0.00848896,0,0,0.00432395,0,0.0135792,0.00141408,0.0849662,0.0534823,0.0465514,0.0282057,0.0065375,0.00331592,0.0720251,0.0571695,0.0521278,0.0818928,0.0390569,0.0581008,0.0321619,0.0402882,0.0233796,0.00122518,0.00106461,0.000902967,0.00747422,0.00919292,0,0,0,0
69,0,0,0,0,0,0,0.00814536,0.00719902,0,0,0,0.0183092,0.0124885,0.0159773,0,0,0.0339989,0,0.0251992,0.0191802,0.0198813,0.0266207,0.0150833,0.0387955,0.00629458,0.0153847,0.0244213,0.0366163,0.0338757,0.0526099,0.024486,0.0201154,0.0101591,0.018464,0.0143465,0.0260571,0.0125312,0.00809853,0.0308872,0.0170536,0.0384993,0.00820011,0,0,0.00403763,0,0.0135562,0.00127184,0.08485,0.0553853,0.0464775,0.0299946,0.00662004,0.00321726,0.0716514,0.056764,0.0515895,0.0816905,0.040374,0.0580494,0.0326701,0.0416777,0.0247804,0.00132352,0.000913369,0.000834813,0.00717893,0.00909556,0,0,0,0
70,0,0,0,0,0,0,0.00784936,0.00698175,0,0,0,0.0186567,0.0126524,0.0154908,0,0,0.0341319,0,0.0252357,0.0193835,0.0204173,0.0269184,0.0148052,0.0390498,0.00684169,0.0153218,0.0244031,0.0368095,0.0340593,0.0523973,0.0250848,0.0203087,0.0103972,0.0181175,0.014487,0.0261796,0.0125493,0.00835994,0.0351601,0.0170753,0.0434144,0.00797894,0,0,0.0035429,0,0.0135805,0.00100575,0.084323,0.0612107,0.0458624,0.0349077,0.00670043,0.0031386,0.0707158,0.0550173,0.0499913,0.0812524,0.0437976,0.057976,0.034087,0.0454227,0.0274126,0.00138414,0.000920953,0.000816101,0.00697249,0.00887892,0,0,0,0
71,0,0,0,0,0,0,0.00790732,0.00695405,0,0,0,0.017369,0.0126748,0.0149177,0,0,0.0345013,0,0.0253843,0.0197012,0.0208631,0.0269422,0.0145033,0.0392031,0.00701543,0.0153033,0.0246683,0.0372022,0.0339682,0.052083,0.0256067,0.0205711,0.0109106,0.0176218,0.0138206,0.026373,0.0125672,0.00802542,0.0354237,0.0170548,0.0437616,0.00810144,0,0,0.00343546,0,0.013573,0.00103016,0.0843347,0.0617448,0.0460312,0.0355273,0.0068853,0.00296145,0.0704978,0.0549837,0.049799,0.0810013,0.0442403,0.0578455,0.034165,0.0458678,0.0281554,0.00139826,0.000887039,0.00087367,0.00700617,0.00905764,0,0,0,0
72,0,0,0,0,0,0,0.00776137,0.00683669,0,0,0,0.0165921,0.0125669,0.0145463,0,0,0.0344005,0,0.025385,0.0196935,0.0212576,0.0273638,0.0142158,0.0394324,0.00694228,0.0151053,0.0248931,0.0376256,0.0334939,0.0514849,0.0259583,0.0208892,0.0114624,0.0169969,0.0131096,0.0261334,0.0125611,0.00762127,0.0350829,0.0170018,0.0427606,0.00810375,0,0,0.00355782,0,0.0135358,0.00112013,0.0844574,0.0603946,0.046278,0.03504,0.00701138,0.00301931,0.0704657,0.0552914,0.0500039,0.0808223,0.0439397,0.0576509,0.0339054,0.0454711,0.0288117,0.0013368,0.000804487,0.000872317,0.00707606,0.00894105,0,0,0,0
73,0,0,0,0,0,0,0.00675041,0.00523014,0,0,0,0.0231598,0.0124252,0.0260452,0,0,0.0332435,0,0.02535,0.0193084,0.015721,0.0565264,0.0179809,0.0420643,0.00236082,0.0151506,0.0212565,0.0433837,0.0260172,0.0337119,0.0314027,0.034289,0.00560014,0.019926,0.0491694,0.0257227,0.012626,0.00756435,0.0342612,0.0169623,0.0401134,0.00669108,0,0,0.00351682,0,0.0135013,0.00157002,0.089751,0.0566674,0.0503106,0.0316836,0.00299241,0.00310054,0.0708283,0.0564186,0.052126,0.081863,0.0410299,0.0575333,0.0326767,0.0424354,0.0297265,0.00297728,0.00118139,0.000791146,0.00581026,0.00793104,0,0,0,0
