Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTIBI,RTHI,
1165,0.0217491,0,0,0,0,0.0459436,0,0,0,0,0,0,0.0484126,0,0.0140175,0.0703976,0,0,0.0245632,0,0,0.0391336,0.0676258,0.0150801,0.0101111,0.0261611,0.0369944,0.0316499,0.0871913,0,0.0374708,0.0143495,0.0172215,0.0212823,0.0210166,0.0153488,0.00524684,0.0206858,0.0170042,0.0369438,0,0.0131151,0.0672696,0.0351032,0,0,0.0162389,0,0,0.049871,0.0597315,0.0307061,0.0293218,0.00703448,0.0535648,0.0392784,0.123302,0.0519592,0.0201732,0.0593923,0.0386096,0.075076,0.0168136,0.0193356,0.0295305,0.0217328,0.0268298,0.0301616,0.0440591,0.0454955,0
1166,0.0217549,0,0,0,0,0.0459283,0,0,0,0,0,0,0.0481513,0,0.0141697,0.0703848,0,0,0.0244911,0,0,0.0391238,0.0677923,0.0153665,0.0101027,0.0261102,0.0369152,0.0317159,0.0870728,0,0.0377688,0.0142878,0.0172856,0.0213224,0.0211911,0.0150906,0.00528184,0.0206948,0.0170189,0.0371467,0,0.013183,0.0672715,0.0349941,0,0,0.0161404,0,0,0.0498263,0.0597726,0.0306968,0.0294553,0.00705387,0.053541,0.039061,0.123197,0.0520041,0.0202031,0.0593186,0.0386371,0.0750677,0.0166709,0.0193095,0.0295805,0.0217211,0.0268287,0.0301656,0.0440499,0.0454752,0
1167,0.0217602,0,0,0,0,0.0459058,0,0,0,0,0,0,0.0475429,0,0.0141865,0.0704041,0,0,0.0246553,0,0,0.0390927,0.0679996,0.0155869,0.0101871,0.0259402,0.0367205,0.0318038,0.0868263,0,0.0379077,0.0142125,0.017363,0.0213764,0.0211705,0.0147101,0.00522506,0.0205118,0.0170671,0.0372354,0,0.0133141,0.0672098,0.0349107,0,0,0.0162333,0,0,0.0497862,0.0598094,0.0307468,0.029507,0.00703294,0.053524,0.0389111,0.12306,0.0520836,0.0202496,0.0593609,0.0386749,0.07514,0.0165794,0.0191939,0.0294307,0.0218328,0.0267885,0.0301916,0.044068,0.0454132,0
1168,0.0218066,0,0,0,0,0.0458977,0,0,0,0,0,0,0.0467257,0,0.0142765,0.0704147,0,0,0.0244038,0,0,0.0391284,0.0681873,0.015567,0.0102627,0.0260325,0.0365431,0.0318413,0.0865137,0,0.0379996,0.0141661,0.0175498,0.0214997,0.0210945,0.0141748,0.00532318,0.0206951,0.0170159,0.0372528,0,0.0134321,0.0671551,0.0348823,0,0,0.0160843,0,0,0.0498045,0.0598528,0.0308077,0.0295159,0.00700128,0.0535785,0.03872,0.122978,0.0521447,0.020317,0.0594102,0.0387229,0.0751917,0.0165491,0.0192344,0.0297423,0.021634,0.0267837,0.0301901,0.0440669,0.0454252,0
1169,0.0215469,0,0,0,0,0.0458342,0,0,0,0,0,0,0.0461552,0,0,0.070459,0,0,0.0244308,0,0,0.039161,0.0687711,0.0153626,0.0107725,0.0263863,0.0361632,0.0320266,0.0856003,0,0.0376933,0.0137564,0.0173181,0.0219864,0.020989,0.0143838,0.00526403,0.0207188,0.0170425,0.0371246,0,0.0134713,0.0670551,0.0348547,0,0,0.0163179,0,0,0.0498846,0.0599476,0.0307921,0.0296601,0.00705608,0.0537701,0.0389362,0.122883,0.0521685,0.020273,0.0595291,0.0388224,0.0752491,0.0166225,0.0192971,0.0297809,0.0216263,0.0266445,0.0303583,0.0441115,0.0454118,0
1170,0.021961,0,0,0,0,0.0459323,0,0,0,0,0,0,0.0464901,0,0.0142381,0.0705636,0,0,0.0242889,0,0,0.0390947,0.0685978,0.0153095,0.0105944,0.0259239,0.0361141,0.0319646,0.0859787,0,0.0378388,0.0141655,0.018184,0.021549,0.0209091,0.0140137,0.00554014,0.0206776,0.0169406,0.037142,0,0.0134919,0.0671176,0.0346089,0,0,0.0170128,0,0,0.0474517,0.0600539,0.0307244,0.0296534,0.00702528,0.0535786,0.0387646,0.122878,0.0522085,0.0203409,0.0596044,0.0388808,0.0752735,0.016592,0.0213261,0.0274101,0,0.0267487,0.0301147,0.0441048,0.0454673,0
1171,0.0220435,0,0,0,0,0.0460113,0,0,0,0,0,0,0.0467211,0,0.0142087,0.0706738,0,0,0.024373,0,0,0.0391438,0.0686335,0.0151783,0.0106927,0.0262169,0.0360899,0.0319858,0.0859113,0,0.0377045,0.0142599,0.0185551,0.0215063,0.0207945,0.0142588,0.00533918,0.0207474,0.0169884,0.0369702,0,0.013596,0.0669911,0.0349342,0,0,0.0161456,0,0,0.0497773,0.0601241,0.0307644,0.029639,0.00698438,0.0536916,0.0383586,0.122847,0.0522886,0.0203032,0.0596948,0.0389063,0.0753018,0.016699,0.0191789,0.029905,0.0215397,0.0268826,0.0299601,0.0441174,0.0455802,0
1172,0.0221279,0,0,0,0,0.0460338,0,0,0,0,0,0,0.0471257,0,0.0141899,0.0708553,0,0,0.0243699,0,0,0.0391609,0.0687258,0.0150822,0.0109622,0.026588,0.0359297,0.0319933,0.085827,0,0.0374223,0.0143951,0.01882,0.0215148,0.0207127,0.0146968,0.00532825,0.0207603,0.0169902,0.036765,0,0.0137463,0.0668572,0.0349099,0,0,0.0161885,0,0,0.0497726,0.0602275,0.0308254,0.0296929,0.00697363,0.0537477,0.0383046,0.122805,0.0523432,0.0202478,0.0598119,0.038942,0.0753356,0.0168236,0.0191564,0.0298964,0.0215373,0.0269117,0.0298749,0.0441614,0.0457345,0
1173,0.0221753,0,0,0,0,0.0460553,0,0,0,0,0,0,0.0476927,0,0.0141392,0.0710448,0,0,0.024311,0,0,0.0391783,0.0688666,0.0150288,0.0113039,0.0269007,0.0357445,0.0319319,0.0857568,0,0.0371569,0.0145422,0.0189588,0.0215821,0.0206657,0.0151732,0.00532972,0.0208112,0.0169831,0.0363256,0,0.0141063,0.0667217,0.0348519,0,0,0.0162565,0,0,0.0497706,0.0602095,0.0307416,0.0297954,0.00676483,0.0539149,0.0383237,0.122782,0.052507,0.0201094,0.0599024,0.0388926,0.0754095,0.0170093,0.0191277,0.0298693,0.0215318,0.0269464,0.0297874,0.0442394,0.0458815,0
1174,0.0231823,0,0,0,0,0.0463641,0,0,0,0,0,0,0.0478673,0,0.0139996,0.0709444,0,0,0.0241117,0,0,0.0390041,0.0691306,0.0150503,0.0120302,0.0275304,0.0359723,0.0304917,0.0860369,0,0.0375826,0.0147164,0.0191384,0.0216617,0.0206659,0.0152084,0.00558184,0.0208509,0.0167486,0.0384407,0,0.0143611,0.0682135,0.0353263,0,0,0.016007,0,0,0.04965,0.0595263,0.0293019,0.0330706,0.00391894,0.055972,0.0380125,0.120567,0,0.016738,0.0587977,0.0383264,0.0754071,0.0160983,0.0190521,0.0298596,0.021478,0.0275426,0.0287835,0.0435455,0.0504775,0
1175,0.0221915,0,0,0,0,0.0460724,0,0,0,0,0,0,0.0481549,0,0.0140569,0.0713922,0,0,0.0244105,0,0,0.0391525,0.0688662,0.0150139,0.0115359,0.0274584,0.035543,0.03204,0.08562,0,0.0368828,0.0148151,0.0190177,0.0215356,0.0205534,0.0154436,0.00527188,0.0207879,0.0170494,0.0366544,0,0.0139842,0.0664512,0.0347497,0,0,0.0163188,0,0,0.0497448,0.0607204,0.0307761,0.0297093,0.00714259,0.0539219,0.0382855,0.12284,0.0524552,0.0200485,0.0599471,0.0390245,0.0754543,0.0169566,0.0190786,0.0298946,0.021495,0.0269378,0.0297364,0.0442959,0.0459073,0
1176,0.022188,0,0,0,0,0.0460127,0,0,0,0,0,0,0.0483505,0,0.014136,0.0714991,0,0,0.0244195,0,0,0.0391329,0.0689012,0.0150535,0.0116966,0.027573,0.0354416,0.0320431,0.0855386,0,0.0368996,0.0148497,0.0188581,0.0215537,0.0205751,0.0153813,0.00529127,0.0208206,0.0170555,0.0366692,0,0.0141199,0.0663239,0.0348435,0,0,0.0163826,0,0,0.0497344,0.0608539,0.0308287,0.0296585,0.0072078,0.0539822,0.0383079,0.122797,0.0524674,0.0200778,0.0599601,0.039051,0.0754811,0.016975,0.0190621,0.0298894,0.0215271,0.0268928,0.0297657,0.044313,0.0459477,0
1177,0.0221477,0,0,0,0,0.0459625,0,0,0,0,0,0,0.0483721,0,0.0141364,0.0716014,0,0,0.024443,0,0,0.0391115,0.0689512,0.0150678,0.0118739,0.0276201,0.0353285,0.0320488,0.0854183,0,0.0370143,0.0149286,0.0187027,0.0215376,0.0206398,0.0151064,0.00533655,0.0208585,0.0170365,0.0366039,0,0.014163,0.0661961,0.0349357,0,0,0.0162204,0,0,0.049642,0.0609587,0.0309028,0.0296173,0.00728009,0.054039,0.0383308,0.12277,0.0524794,0.0201297,0.0599808,0.0391052,0.0754893,0.0170294,0.0190312,0.0297497,0.0217167,0.0268371,0.0298053,0.0443118,0.0459898,0
1178,0.0220991,0,0,0,0,0.0459455,0,0,0,0,0,0,0.0483027,0,0.0140343,0.0717148,0,0,0.0244518,0,0,0.0390894,0.0690114,0.0150479,0.0120504,0.0276385,0.0351972,0.0320259,0.0852962,0,0.0372097,0.0149966,0.0186013,0.0214728,0.0207446,0.0145941,0.00538593,0.0209004,0.0170032,0.0364549,0,0.0140953,0.0660579,0.0349076,0,0,0.0159514,0,0,0.0495,0.0610563,0.0309559,0.0296072,0.00733064,0.0540824,0.0383661,0.122732,0.0524695,0.0201654,0.0600099,0.0391837,0.0755052,0.0171348,0.0190181,0.0295446,0.0219977,0.0268025,0.0298217,0.0443104,0.046049,0
1179,0.0220695,0,0,0,0,0.0459743,0,0,0,0,0,0,0.0479623,0,0.013917,0.0718177,0,0,0.0244425,0,0,0.0390774,0.0690484,0.0150425,0.0121565,0.0277149,0.0350613,0.0319538,0.0852194,0,0.0374767,0.0150332,0.0185744,0.0214002,0.0208624,0.0138002,0.00537277,0.0209717,0.0169805,0.0363033,0,0.0140928,0.0659216,0.0348961,0,0,0.0161998,0,0,0.0495207,0.0611406,0.0310159,0.029568,0.0073238,0.0541062,0.0384401,0.122677,0.0524595,0.0201998,0.0600432,0.0392542,0.0755097,0.0172629,0.0189274,0.0294532,0.0220717,0.0267987,0.0297926,0.0443233,0.046083,0
1180,0.0220699,0,0,0,0,0.0459635,0,0,0,0,0,0,0.0468027,0,0.0138034,0.0718542,0,0,0.0243846,0,0,0.0390147,0.069095,0.0151604,0.0122344,0.0275852,0.0348265,0.0319625,0.085106,0,0.0375736,0.0149902,0.0185962,0.0213813,0.020893,0.0128553,0.00553486,0.0209516,0.0169069,0.0362377,0,0.0141554,0.0659068,0.0345719,0,0,0.016642,0,0,0.0472189,0.0612685,0.0310571,0.0295652,0.00731082,0.0540863,0.0387605,0.122589,0.0524412,0.0202489,0.0601045,0.0393634,0.0755187,0.0173447,0.0212697,0.027226,0,0.0267325,0.0298815,0.0443588,0.0460418,0
1181,0.0220509,0,0,0,0,0.0459278,0,0,0,0,0,0,0.0456482,0,0.0136126,0.0718018,0,0,0.0245236,0,0,0.0390955,0.0690482,0.0152398,0.0121537,0.0274318,0.0348396,0.0319549,0.0851268,0,0.037776,0.0148477,0.0186063,0.0213545,0.0208586,0.0120311,0.00523794,0.0210943,0.0169283,0.0361676,0,0.0142261,0.0658221,0.0350648,0,0,0.0163151,0,0,0.0495639,0.0612456,0.0311046,0.029487,0.00722949,0.0541234,0.0385862,0.122591,0.0525096,0.0202452,0.0601252,0.0394161,0.075513,0.0174254,0.0189907,0.0295567,0.0221032,0.0267773,0.0299151,0.0443692,0.0460175,0
1182,0.0220954,0,0,0,0,0.0458726,0,0,0,0,0,0,0.0445471,0,0.0135675,0.0717867,0,0,0.0244756,0,0,0.0390471,0.0691421,0.0152046,0.0122455,0.0269083,0.0345604,0.031973,0.0850151,0,0.0378418,0.0146854,0.0185825,0.0212629,0.0207301,0.0112729,0.00545947,0.0210798,0.0168473,0.0361814,0,0.0141419,0.0657693,0.0350364,0,0,0.0163957,0,0,0.0471684,0.0612861,0.0310935,0.0295468,0.00726593,0.0539788,0.0389106,0.122551,0.0525135,0.0202085,0.0602184,0.0395151,0.0755535,0.0174217,0.0214012,0.027162,0,0.0267019,0.0301906,0.0444423,0.0459481,0
1183,0.0221182,0,0,0,0,0.0458633,0,0,0,0,0,0,0.0434457,0,0.013471,0.0717255,0,0,0.024579,0,0,0.0390881,0.0691011,0.015151,0.0122311,0.0264781,0.034514,0.031789,0.0850482,0,0.0379485,0.0144441,0.0185975,0.0211705,0.0206043,0.0106868,0.00527955,0.0212168,0.0168919,0.0361157,0,0.0141201,0.0657387,0.0355884,0,0,0.0159991,0,0,0.0493802,0.0611918,0.0311172,0.0294325,0.00723108,0.0540356,0.0387173,0.122524,0.0525828,0.020136,0.0602663,0.0395159,0.075577,0.0174617,0.0190781,0.0293252,0.0225356,0.026778,0.0301986,0.0444807,0.0460383,0
1184,0.0221825,0,0,0,0,0.0459167,0,0,0,0,0,0,0.0423553,0,0.013467,0.071711,0,0,0.024475,0,0,0.0389636,0.0690902,0.0150961,0.0123818,0.0262448,0.0342184,0.031412,0.0849939,0,0.0378523,0.0142098,0.0186208,0.0211266,0.0204883,0.0102922,0.0056388,0.0211676,0.0168494,0.0360736,0,0.0141764,0.0657999,0.0353208,0,0,0.0161971,0,0,0.047122,0.0611921,0.0310078,0.0295153,0.00726029,0.0540142,0.0389691,0.122478,0.0526181,0.0200194,0.0604096,0.0395799,0.0756851,0.0174684,0.0215029,0.0271665,0,0.0268131,0.0301928,0.0446019,0.0460864,0
1185,0.022233,0,0,0,0,0.0459374,0,0,0,0,0,0,0.0411778,0,0.0133314,0.0716318,0,0,0.0245743,0,0,0.0389621,0.0690403,0.0150908,0.012372,0.0260976,0.0342865,0.0311794,0.085084,0,0.0377933,0.0140079,0.0186932,0.0210717,0.0204259,0.00999788,0.00551035,0.0212599,0.0168866,0.0359403,0,0.0142611,0.0658309,0.0356607,0,0,0.0159434,0,0,0.0494554,0.0610651,0.030869,0.0295104,0.00723451,0.0540242,0.0386993,0.122433,0.0527047,0.0199302,0.0605206,0.0395977,0.0757648,0.0175399,0.0192137,0.0296082,0.0223533,0.0269474,0.0300239,0.0447164,0.0461106,0
1186,0.0222744,0,0,0,0,0.0459564,0,0,0,0,0,0,0.0400805,0,0.0132649,0.0715778,0,0,0.0246058,0,0,0.0389611,0.0690694,0.0149793,0.0124604,0.0258269,0.0342084,0.0309984,0.0851238,0,0.0375931,0.0138532,0.0187301,0.0209648,0.0203421,0.00980186,0.00553566,0.0213279,0.01686,0.0358752,0,0.0142777,0.0659089,0.035683,0,0,0.0159476,0,0,0.0494632,0.0610108,0.0307632,0.02951,0.0072387,0.054009,0.0387565,0.122382,0.0527588,0.0199072,0.0606306,0.0396755,0.0757734,0.0175698,0.0192421,0.0295991,0.0224057,0.0270146,0.0299456,0.0448172,0.0461175,0
1187,0.022316,0,0,0,0,0.0459932,0,0,0,0,0,0,0.0389203,0,0.0132685,0.0715181,0,0,0.0246242,0,0,0.0389675,0.069073,0.0148159,0.0125398,0.0253633,0.0341151,0.0307907,0.085175,0,0.0373793,0.0137319,0.0186684,0.0207736,0.0201685,0.00980192,0.00557213,0.0214131,0.0168388,0.0358408,0,0.014279,0.0659789,0.0357142,0,0,0.0159541,0,0,0.0494529,0.0609659,0.0306867,0.0295624,0.00720534,0.0540076,0.0388083,0.122351,0.052821,0.0198998,0.060725,0.0397722,0.0758291,0.0176104,0.0192795,0.0295856,0.022473,0.0270971,0.0299299,0.0449128,0.0461083,0
1188,0.0223455,0,0,0,0,0.0460273,0,0,0,0,0,0,0.0377155,0,0.013252,0.0714634,0,0,0.0246181,0,0,0.03894,0.0690277,0.0146668,0.0125516,0.0248697,0.0340367,0.0305824,0.0852696,0,0.0371586,0.013593,0.0185268,0.0205061,0.019939,0.0099617,0.00560605,0.0215098,0.0168188,0.0357954,0,0.0143243,0.0660328,0.0357735,0,0,0.0160394,0,0,0.0494777,0.0609537,0.0305734,0.0295708,0.00715486,0.053998,0.0388686,0.122291,0.0528974,0.0198838,0.0608117,0.0398626,0.0759372,0.0176589,0.0193075,0.0296088,0.0224841,0.0271554,0.029862,0.0450234,0.0460727,0
1189,0.0223777,0,0,0,0,0.0460468,0,0,0,0,0,0,0.0366881,0,0.0131889,0.071383,0,0,0.0246551,0,0,0.0389374,0.068952,0.0145389,0.0125422,0.0245895,0.0339798,0.0303769,0.0853877,0,0.0369716,0.0133911,0.0182672,0.0202719,0.019801,0.0101597,0.0055636,0.021621,0.0167923,0.0357745,0,0.0144219,0.0660534,0.0358371,0,0,0.0163879,0,0,0.0495626,0.0609124,0.0304709,0.0295735,0.00712538,0.0539783,0.0389905,0.122252,0.0529593,0.0198456,0.0609287,0.039939,0.0760237,0.017679,0.0192614,0.0295615,0.0224964,0.0271811,0.0294541,0.0451126,0.0460752,0
1190,0.0223989,0,0,0,0,0.0460651,0,0,0,0,0,0,0.0357686,0,0.0131424,0.071351,0,0,0.0246362,0,0,0.038881,0.0689305,0.0143774,0.0126321,0.0243365,0.0337944,0.0302088,0.0855086,0,0.036831,0.0131903,0.0180266,0.0200698,0.0196984,0.0104215,0.00575051,0.0216077,0.0167237,0.0357841,0,0.0145642,0.0661049,0.0355183,0,0,0.0175833,0,0,0.0474557,0.0608817,0.0303855,0.0296146,0.00716784,0.053897,0.0393511,0.122207,0.0530027,0.0197449,0.0611102,0.0400398,0.0761548,0.0176348,0.0215113,0.0272722,0,0.0271573,0.0287234,0.0452226,0.0461031,0
1191,0.022438,0,0,0,0,0.0460544,0,0,0,0,0,0,0.0350603,0,0.0130756,0.0713023,0,0,0.02468,0,0,0.0388435,0.068869,0.0142731,0.0127652,0.0241618,0.0336816,0.0300896,0.0856997,0,0.0366921,0.0130854,0.0179067,0.0199777,0.0196478,0.0107381,0.00581598,0.0216078,0.0166793,0.0357697,0,0.0145771,0.0661766,0.035624,0,0,0.0171389,0,0,0.0473192,0.0608007,0.0303555,0.0296598,0.00719575,0.0538565,0.0394313,0.122179,0.053062,0.019719,0.0612135,0.0401178,0.0763278,0.0176304,0.0216347,0.0271606,0,0.0271769,0.0285818,0.0452905,0.0461694,0
1192,0.0224526,0,0,0,0,0.0460475,0,0,0,0,0,0,0.034498,0,0.01301,0.0712013,0,0,0.0247941,0,0,0.038837,0.0687275,0.0142833,0.0127602,0.02415,0.0336713,0.0300017,0.0858466,0,0.0366609,0.0130148,0.0177784,0.0200929,0.019649,0.0110499,0.00574182,0.0216624,0.0166945,0.03569,0,0.0146563,0.0661622,0.036029,0,0,0.0163308,0,0,0.0495378,0.0606901,0.0302776,0.0296541,0.00713454,0.0538886,0.0391928,0.122218,0.0531368,0.0197701,0.0612787,0.0401607,0.0764557,0.0176955,0.0195241,0.0295955,0.0225467,0.027285,0.0286466,0.0453572,0.0462146,0
1193,0.0224128,0,0,0,0,0.0460542,0,0,0,0,0,0,0.0341029,0,0.0129606,0.0711623,0,0,0.0248768,0,0,0.038824,0.0686353,0.0141812,0.0128033,0.0241045,0.0337494,0.0298575,0.0858962,0,0.0366467,0.012974,0.017665,0.0201055,0.0196598,0.011261,0.00578331,0.0217382,0.0166926,0.0357353,0,0.0147403,0.0661481,0.03609,0,0,0.0163442,0,0,0.0495668,0.0606788,0.0302284,0.0296947,0.00714199,0.0538941,0.0392528,0.122112,0.053159,0.0197979,0.0613221,0.0402029,0.0764982,0.0176909,0.0195623,0.0295895,0.0225989,0.0273088,0.0287032,0.0453882,0.0462207,0
1194,0.0223852,0,0,0,0,0.0460614,0,0,0,0,0,0,0.0338222,0,0.0129323,0.0711411,0,0,0.024947,0,0,0.0387936,0.0685289,0.0139972,0.0128325,0.0239847,0.0337845,0.0297116,0.0859281,0,0.0366856,0.0129471,0.0175975,0.019998,0.0196674,0.0113779,0.00582304,0.0218267,0.0166846,0.0358041,0,0.0147434,0.0661277,0.0360984,0,0,0.0163837,0,0,0.0495996,0.0606931,0.0302013,0.0296456,0.00718891,0.0539362,0.0393041,0.122027,0.0531592,0.0197695,0.0613541,0.0402621,0.0764998,0.0176624,0.0195839,0.0296403,0.0225853,0.0273376,0.028686,0.0454184,0.046223,0
1195,0.0223923,0,0,0,0,0.0460608,0,0,0,0,0,0,0.0338089,0,0.01291,0.0711268,0,0,0.0249886,0,0,0.0387888,0.0684546,0.0139383,0.0128628,0.0238995,0.0338477,0.0295144,0.085958,0,0.0367016,0.0129598,0.01755,0.0201034,0.0197037,0.0113676,0.00586255,0.021942,0.0166536,0.0358569,0,0.0148224,0.0660786,0.0360917,0,0,0.0165866,0,0,0.0496786,0.0607158,0.0302502,0.029547,0.00723401,0.0539667,0.0393787,0.121982,0.053178,0.0198103,0.0613767,0.0403341,0.0765376,0.0176504,0.0195963,0.0298331,0.0223928,0.0273671,0.028614,0.0454435,0.046234,0
1196,0.022424,0,0,0,0,0.046074,0,0,0,0,0,0,0.0339468,0,0.0128438,0.0711066,0,0,0.0250192,0,0,0.0388011,0.0684122,0.01388,0.0129163,0.023827,0.0338558,0.0292553,0.085966,0,0.0366972,0.0130133,0.0175994,0.0200781,0.0197997,0.0112957,0.00585151,0.022079,0.0165977,0.0358364,0,0.0148171,0.0659986,0.0361708,0,0,0.0172069,0,0,0.0498229,0.0607151,0.0302816,0.0295366,0.0072594,0.0539486,0.0394469,0.121987,0.0531958,0.019843,0.0613757,0.0403804,0.0765585,0.0176665,0.0195229,0.0300135,0.022123,0.0274008,0.0285403,0.0454529,0.0462285,0
1197,0.0224151,0,0,0,0,0.0461375,0,0,0,0,0,0,0.0340669,0,0.0127781,0.0711063,0,0,0.0250195,0,0,0.0387478,0.0684789,0.0137999,0.0130709,0.0236863,0.0336461,0.0289587,0.0859362,0,0.0367706,0.0130727,0.0176765,0.0198403,0.0198172,0.0112155,0.00607805,0.0221134,0.0165111,0.0358025,0,0.0147057,0.0659747,0.0359757,0,0,0.018612,0,0,0.0477581,0.0607713,0.030242,0.0295844,0.00730633,0.0538466,0.039626,0.12198,0.0531712,0.0199344,0.0614236,0.0404545,0.0765876,0.0176718,0.0216288,0.0275804,0,0.0273994,0.0285117,0.0454954,0.0462084,0
1198,0.0234052,0,0,0,0,0.0463967,0,0,0,0,0,0,0.0335965,0,0.0125314,0.0710686,0,0,0.0248547,0,0,0.0385731,0.0684793,0.0139686,0.0135065,0.023807,0.0342225,0.0270594,0.0862696,0,0.0369935,0.0129762,0.0178266,0.0198336,0.0199203,0.0114203,0.0068084,0.0223516,0.0162293,0.0368037,0,0.0143293,0.0674541,0.0368438,0,0,0.0169754,0,0,0.0498502,0.0606215,0.0301662,0.0330042,0.00401031,0.0562377,0.0392515,0.120987,0.0571528,0.0180004,0.0599265,0.0392983,0.0758477,0.0169125,0.0196208,0.030269,0.0220273,0.0280983,0.0275831,0.0442854,0,0
1199,0.0224787,0,0,0,0,0.0461344,0,0,0,0,0,0,0.0344177,0,0.0125452,0.0710067,0,0,0.0251958,0,0,0.0386963,0.0684301,0.0137864,0.0131091,0.023732,0.0336675,0.0283026,0.0860572,0,0.0368245,0.0131548,0.0177989,0.0196057,0.0198086,0.0109728,0.00622062,0.0224216,0.0164707,0.0357269,0,0.0146739,0.065928,0.0362637,0,0,0.0168508,0,0,0.049789,0.0608162,0.0301341,0.0294139,0.00731963,0.0537956,0.0393113,0.122091,0.0531525,0.0199269,0.0615464,0.0405133,0.0766796,0.017796,0.0195995,0.0301378,0.0223066,0.0275573,0.0284196,0.0455957,0.0461783,0
1200,0.0224454,0,0,0,0,0.0461425,0,0,0,0,0,0,0.0346878,0,0.0124841,0.0710196,0,0,0.0253106,0,0,0.0387005,0.0683792,0.0137294,0.0131935,0.0237583,0.0335961,0.0279706,0.0860675,0,0.0366408,0.0131851,0.017767,0.0196134,0.0198068,0.0108886,0.00627089,0.0225828,0.0164503,0.0356846,0,0.0146615,0.0658895,0.036261,0,0,0.0172215,0,0,0.0498676,0.0607557,0.0301266,0.0294187,0.00733357,0.0537013,0.0394211,0.122031,0.0531478,0.0198538,0.0616011,0.0405212,0.0766984,0.017827,0.0194748,0.0301396,0.0222612,0.0275663,0.0283019,0.0456356,0.0461868,0
1201,0.0223846,0,0,0,0,0.0461904,0,0,0,0,0,0,0.0348279,0,0.0124935,0.0710294,0,0,0.0253585,0,0,0.038638,0.0683811,0.0136563,0.0133418,0.023521,0.0334228,0.0276805,0.0859823,0,0.0364128,0.0132669,0.0177031,0.0195325,0.0196808,0.0109032,0.00657178,0.0226322,0.0164117,0.035731,0,0.014603,0.0658983,0.0359852,0,0,0.0182988,0,0,0.0477386,0.0607722,0.0301418,0.0294771,0.0073555,0.0535034,0.039686,0.122076,0.0531011,0.0198076,0.0616444,0.0405637,0.0767015,0.0178005,0.0216133,0.0275447,0,0.0275339,0.0282074,0.0456535,0.0461603,0
1202,0.0224048,0,0,0,0,0.046135,0,0,0,0,0,0,0.0348822,0,0.0124341,0.0709488,0,0,0.0255097,0,0,0.0386063,0.0683594,0.013528,0.0133821,0.0230739,0.0334247,0.0273853,0.0859333,0,0.0362345,0.0133762,0.0176499,0.0192649,0.0195179,0.0109621,0.00675329,0.0226729,0.0164269,0.0357665,0,0.0145388,0.0659152,0.0361166,0,0,0.0180061,0,0,0.0476766,0.0607644,0.0302225,0.0294101,0.00731208,0.0534348,0.0396277,0.122264,0.0530514,0.0197641,0.0616277,0.0405932,0.076645,0.017803,0.0217362,0.0275522,0,0.0275408,0.0282358,0.0456244,0.0461409,0
1203,0.0224666,0,0,0,0,0.0460769,0,0,0,0,0,0,0.0348901,0,0.0124311,0.0708331,0,0,0.0256136,0,0,0.0386146,0.0682884,0.0134191,0.0133473,0.0230796,0.0335688,0.0270569,0.0860052,0,0.0360109,0.013383,0.0175984,0.0191322,0.0194831,0.0109834,0.00670213,0.0228875,0.0164297,0.0357105,0,0.0145002,0.0658935,0.0365389,0,0,0.0174829,0,0,0.0499603,0.0606896,0.0303311,0.0292403,0.00727171,0.0533895,0.0394233,0.122268,0.0530446,0.0197153,0.0615695,0.0405646,0.076582,0.0178696,0.0195776,0.0303299,0.0222525,0.0276294,0.0282193,0.0455719,0.0461716,0
1204,0.0224499,0,0,0,0,0.0461732,0,0,0,0,0,0,0.0350349,0,0.0125182,0.0707912,0,0,0.0257166,0,0,0.0385013,0.0683262,0.0132977,0.0134358,0.0233117,0.0334367,0.0267132,0.0860178,0,0.035642,0.0133529,0.0175113,0.0190741,0.0195556,0.0109256,0.00703285,0.0228268,0.0163822,0.0355826,0,0.0144886,0.0659384,0.0362257,0,0,0.0185878,0,0,0.0478572,0.060727,0.0303211,0.0292183,0.0072373,0.053219,0.0397292,0.122212,0.05304,0.0196259,0.061609,0.0405819,0.0766225,0.0179825,0.0217396,0.0277052,0,0.0276423,0.0281792,0.045605,0.0461582,0
