Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,,RTIBA
894,0.0238473,0,0,0,0,0.0513496,0,0,0,0,0,0,0.029002,0,0.0241676,0.0720612,0,0,0.0164725,0,0,0.038891,0.0771255,0.0185408,0.0154538,0.0124451,0.0304289,0.0302541,0.0760677,0.0457017,0.0956936,0.0150469,0.015908,0.0267573,0.0280308,0.0166329,0.00926986,0.0157043,0.0162201,0.0253982,0,0.0148407,0.0674118,0.0314002,0,0,0.0198897,0,0,0.0432411,0.0576728,0.0299294,0.031437,0.00456329,0.0512777,0.0399289,0.0470387,0.0764656,0.0668126,0.0178441,0.0651013,0.0501351,0.0808226,0.0266069,0.0244502,0.0251427,0,0.0307458,0.02492,0,0.0429253
895,0.0238984,0,0,0,0,0.0514582,0,0,0,0,0,0,0.0289209,0,0.0241387,0.0720468,0,0,0.0165124,0,0,0.0388841,0.0770828,0.0185208,0.0154278,0.0124174,0.0305011,0.0300762,0.0760592,0.045802,0.0957573,0.0150134,0.015884,0.0267764,0.0280594,0.0167558,0.0092624,0.0158283,0.0161833,0.0253199,0,0.0148515,0.0674813,0.0316168,0,0,0.0198495,0,0,0.0437224,0.0576558,0.0299938,0.0314473,0.00453417,0.0511725,0.0396083,0.0470821,0.0765264,0.0667711,0.0178181,0.0650345,0.050083,0.0807583,0.0267273,0.024345,0.025367,0,0.0306889,0.0248572,0,0.0428653
896,0.0239513,0,0,0,0,0.0515524,0,0,0,0,0,0,0.0288494,0,0.0241105,0.0720132,0,0,0.0165505,0,0,0.0389414,0.0770535,0.018515,0.0154069,0.0123902,0.0305396,0.0299141,0.0760537,0.0458856,0.095827,0.0149746,0.0158692,0.0267981,0.028094,0.0168312,0.00926344,0.0160546,0.0161558,0.0252435,0,0.0148837,0.0674901,0.0318458,0,0,0.0197711,0,0,0.0441235,0.0576309,0.0300487,0.0314521,0.00453753,0.0511632,0.0392723,0.047101,0.076578,0.0667976,0.0177975,0.0649991,0.0500177,0.0807134,0.0268443,0.0241854,0.0255627,0,0.0306121,0.0248104,0,0.0428148
897,0.0239813,0,0,0,0,0.0516049,0,0,0,0,0,0,0.028793,0,0.0240703,0.0719768,0,0,0.016563,0,0,0.0390516,0.0770228,0.0185178,0.015363,0.0123547,0.0306359,0.0297355,0.0760569,0.0459563,0.0958925,0.0149519,0.0158546,0.0268508,0.0281157,0.0168799,0.00925917,0.0163985,0.0161591,0.0252196,0,0.0148779,0.0674664,0.0320949,0,0,0.0196554,0,0,0.0443953,0.0575892,0.0301093,0.031468,0.00455611,0.0512935,0.0389806,0.0471054,0.0765991,0.0668115,0.0177925,0.064967,0.0499688,0.0806716,0.0269219,0.0239605,0.0256727,0,0.0305349,0.0248245,0,0.0427761
898,0.0239882,0,0,0,0,0.0516178,0,0,0,0,0,0,0.0287611,0,0.0240612,0.0719598,0,0,0.0165413,0,0,0.0391796,0.0769955,0.0185119,0.01533,0.012343,0.0307369,0.0295054,0.0760508,0.0460178,0.0959326,0.0149447,0.0158377,0.0268863,0.0281322,0.0169609,0.00924328,0.0167672,0.0161645,0.0252768,0,0.0148717,0.067413,0.032302,0,0,0.0194985,0,0,0.0446294,0.0575523,0.0301361,0.0315368,0.00455051,0.0513913,0.0387064,0.0471058,0.0765684,0.0668331,0.0177954,0.064942,0.0499375,0.0806422,0.0269855,0.0237411,0.0257719,0,0.0304371,0.0248552,0,0.0427427
899,0.023997,0,0,0,0,0.0515845,0,0,0,0,0,0,0.0286733,0,0.0240691,0.0719825,0,0,0.0164689,0,0,0.0392522,0.0769792,0.0185073,0.0152874,0.0123515,0.0307703,0.0292548,0.0760127,0.0460849,0.095954,0.01495,0.0158382,0.0268851,0.0281521,0.0170372,0.00923458,0.0171925,0.0161036,0.0252735,0,0.0148869,0.0673708,0.0324815,0,0,0.0192557,0,0,0.0447559,0.0575264,0.0301437,0.0315887,0.00453877,0.0514582,0.0384811,0.0470972,0.0765694,0.0668553,0.0177711,0.0649122,0.0499093,0.0806174,0.0270602,0.0235467,0.025963,0,0.0302868,0.0249154,0,0.0427159
900,0.0239587,0,0,0,0,0.050259,0,0,0,0,0,0,0.0287271,0,0.0242051,0.0721498,0,0,0.0165451,0,0,0.0394024,0.0771568,0.0186185,0.0154264,0.0121611,0.0304087,0.0283271,0.0757893,0.0459723,0.0957217,0.0150561,0.0159099,0.0268174,0.0280983,0.0169844,0.00889797,0.01748,0.016133,0.025353,0,0.0148572,0.0671961,0.0318316,0,0,0.0201909,0,0,0.0453881,0.0575937,0.0301645,0.0317702,0.00451185,0.0517089,0.0399648,0.0470763,0.0765731,0.0668148,0.0178142,0.0648835,0.0498632,0.0805746,0.0269795,0,0.02599,0,0.029541,0.0258154,0,0.0427137
901,0.0239804,0,0,0,0,0.0514931,0,0,0,0,0,0,0.0286124,0,0.0240226,0.0720239,0,0,0.0164963,0,0,0.0395856,0.0769464,0.0185235,0.0152527,0.0122674,0.0307194,0.0287814,0.0759857,0.0462108,0.0960045,0.0149174,0.0158384,0.0268704,0.0281511,0.0172091,0.00927669,0.017656,0.0161431,0.0252019,0,0.0148502,0.0673639,0.0328151,0,0,0.0189027,0,0,0.0448583,0.0575372,0.0301932,0.0316624,0.00454563,0.0515542,0.0381368,0.0471033,0.0765573,0.0668304,0.0178443,0.0647938,0.0498414,0.0805175,0.0271849,0.0230575,0.0259098,0,0.0299946,0.0250634,0,0.0426645
902,0.0263651,0,0,0,0,0.0523481,0,0,0,0,0,0,0.0286347,0,0.0241892,0.0715332,0,0,0.0142761,0,0,0.0389278,0.077705,0.018864,0.0169223,0.0127029,0.0314494,0.0253887,0.0759375,0.0467555,0.0964239,0.01515,0.0161184,0.0270971,0.0284862,0.0173232,0.0111517,0.0179702,0.0153687,0.0295244,0,0,0.071272,0.0348289,0,0,0.018076,0,0,0.0446675,0.0526664,0.0332428,0.041512,0.00948413,0.0578081,0.037472,0,0,0.0692758,0.0174635,0.0588316,0.0440328,0.0753543,0.0204671,0.0227401,0.0258136,0,0.0318343,0.0227042,0,0.0395288
903,0.0239615,0,0,0,0,0.0513776,0,0,0,0,0,0,0.0285205,0,0.0240612,0.0720947,0,0,0.0165958,0,0,0.0398016,0.0769723,0.0185294,0.0153352,0.0122544,0.030745,0.0283804,0.0759236,0.0462569,0.096005,0.0148985,0.0158308,0.0268466,0.0281623,0.017326,0.00930317,0.0181659,0.0160437,0.0251282,0,0.0148105,0.0673596,0.0331646,0,0,0.0185765,0,0,0.045029,0.0575381,0.0302466,0.0317598,0.00458807,0.0515908,0.0379192,0.047092,0.0765582,0.0668774,0.0179498,0.0646502,0.0498275,0.0804665,0.0272575,0.0226251,0.0257709,0,0.029719,0.0253616,0,0.0426222
904,0.0239756,0,0,0,0,0.0513105,0,0,0,0,0,0,0.0284726,0,0.02407,0.0721288,0,0,0.0166348,0,0,0.0398911,0.0769717,0.0185089,0.0153716,0.0121946,0.0307275,0.028231,0.0758576,0.0462658,0.0959969,0.0148986,0.0158388,0.0268463,0.0281628,0.0174313,0.00933256,0.0185469,0.0160075,0.0251276,0,0.014824,0.0673451,0.0332699,0,0,0.0183751,0,0,0.0451412,0.0575162,0.0302719,0.0318036,0.00454701,0.051585,0.0378645,0.0471103,0.0766092,0.0668758,0.0179626,0.0646894,0.049784,0.0804289,0.0272653,0.0224926,0.0257958,0,0.0295662,0.0254713,0,0.0425828
905,0.0239777,0,0,0,0,0.0512323,0,0,0,0,0,0,0.0284416,0,0.0240513,0.0721732,0,0,0.0166726,0,0,0.0399968,0.0769658,0.0185384,0.0154148,0.0120938,0.030756,0.0279899,0.0758417,0.0462793,0.0959657,0.0148912,0.0158312,0.0268499,0.0281658,0.0174891,0.0093645,0.0189347,0.0160147,0.0251314,0,0.0148204,0.0673439,0.0333687,0,0,0.0181874,0,0,0.0453229,0.0574988,0.0302618,0.0319,0.00451384,0.0516277,0.0378484,0.047135,0.0766038,0.0668872,0.0179604,0.0646881,0.0497374,0.08041,0.0272762,0.0223905,0.025861,0,0.0294028,0.0255767,0,0.0425297
906,0.023965,0,0,0,0,0.0511459,0,0,0,0,0,0,0.0284074,0,0.0240692,0.0722111,0,0,0.0167407,0,0,0.0400664,0.0769928,0.0185729,0.0154603,0.0120184,0.0307264,0.027759,0.0758512,0.0462834,0.0959447,0.0148879,0.0158208,0.0268345,0.0281674,0.0175078,0.00938426,0.0193283,0.015984,0.0251168,0,0.0148081,0.0673355,0.0334375,0,0,0.0180099,0,0,0.0455391,0.0574954,0.030261,0.0319303,0.00451402,0.0518102,0.0378128,0.0470925,0.0765835,0.0669114,0.0179419,0.0646833,0.0497264,0.0803882,0.0272948,0.022292,0.0259546,0,0.0292329,0.0256673,0,0.0425112
907,0.0239344,0,0,0,0,0.0510661,0,0,0,0,0,0,0.0283808,0,0.0240806,0.0722258,0,0,0.0168233,0,0,0.0401538,0.0770014,0.0185738,0.0154828,0.0119754,0.0306862,0.0276501,0.0758611,0.046301,0.0959428,0.0148968,0.0158062,0.0268127,0.0281653,0.0176013,0.0093675,0.0196624,0.015905,0.025098,0,0.0147814,0.0673362,0.0334557,0,0,0.0178287,0,0,0.0457406,0.0574962,0.0302712,0.0319956,0.00450856,0.0517872,0.0378006,0.0470888,0.0766202,0.0669711,0.0179332,0.0646792,0.0497159,0.0803161,0.0273177,0.0221784,0.0260467,0,0.0290879,0.0257467,0,0.0425005
908,0.0239355,0,0,0,0,0.0509703,0,0,0,0,0,0,0.0283355,0,0.0241012,0.0722479,0,0,0.0168532,0,0,0.0401573,0.0769868,0.0185734,0.0155022,0.0119276,0.0305627,0.027544,0.075809,0.0463212,0.0959551,0.0149105,0.0158094,0.0268093,0.0281438,0.0177079,0.00934844,0.0198841,0.0158236,0.0250655,0,0.0147719,0.0673459,0.0336304,0,0,0.0176721,0,0,0.0458923,0.0574994,0.0302518,0.0320683,0.00451196,0.0516251,0.0377955,0.0471067,0.0766981,0.0670241,0.0179368,0.0646699,0.0496974,0.0802033,0.0273467,0.0220656,0.0261028,0,0.0289529,0.0258432,0,0.0424823
909,0.0239135,0,0,0,0,0.0508728,0,0,0,0,0,0,0.0282877,0,0.0241138,0.0722841,0,0,0.0168576,0,0,0.040161,0.0769949,0.0185894,0.0155508,0.0119495,0.0304789,0.0274022,0.0757417,0.0463132,0.0959554,0.0148959,0.0158068,0.0268014,0.0281247,0.0177446,0.00939447,0.0201367,0.0158487,0.0250239,0,0.0147438,0.0673327,0.0337738,0,0,0.0174648,0,0,0.0460467,0.0574606,0.0302407,0.0320811,0.00452031,0.0516617,0.0377938,0.0471047,0.0766572,0.0670668,0.0179417,0.0646136,0.0496749,0.0801456,0.027362,0.0219585,0.0261617,0,0.0287981,0.0259453,0,0.0424564
910,0.0238953,0,0,0,0,0.0507676,0,0,0,0,0,0,0.0282589,0,0.0241142,0.0723362,0,0,0.0168522,0,0,0.0401836,0.0770253,0.0186128,0.0156252,0.0120284,0.030457,0.0272656,0.0757282,0.0463006,0.0959255,0.0148939,0.0157958,0.026765,0.0281208,0.0177261,0.00950871,0.0203045,0.0158955,0.024959,0,0.0146946,0.0673099,0.0338572,0,0,0.0172372,0,0,0.0461983,0.0573947,0.030227,0.0321174,0.00452109,0.0517516,0.0377985,0.0470845,0.0766069,0.0670608,0.0179153,0.0645375,0.049655,0.0801453,0.0273923,0.0218955,0.0262261,0,0.0286153,0.026037,0,0.0424377
911,0.0238644,0,0,0,0,0.0506537,0,0,0,0,0,0,0.028261,0,0.0241265,0.0723747,0,0,0.0168549,0,0,0.0402431,0.0770569,0.0186285,0.015627,0.0120397,0.0304439,0.0271589,0.0757648,0.0462625,0.0958886,0.0149189,0.015804,0.0267343,0.0281141,0.0177097,0.0096253,0.0204812,0.015934,0.0249795,0,0.0147027,0.0672767,0.0338695,0,0,0.017013,0,0,0.0463608,0.0574393,0.030201,0.0321157,0.00452774,0.0518059,0.0378011,0.0470567,0.0765651,0.0670516,0.0179554,0.0645445,0.0496721,0.0801643,0.0273877,0.0218855,0.0262995,0,0.0284384,0.0261489,0,0.0424564
912,0.0238566,0,0,0,0,0.0505564,0,0,0,0,0,0,0.0282819,0,0.0241318,0.0723972,0,0,0.0168871,0,0,0.040369,0.0770762,0.0186274,0.0156235,0.0119501,0.0303755,0.0270646,0.0758722,0.0462542,0.0958742,0.0149242,0.0158128,0.0267387,0.0280992,0.0177047,0.00970239,0.0209316,0.0159331,0.0249952,0,0.0147264,0.0672619,0.0338607,0,0,0.016808,0,0,0.0465465,0.0574836,0.0301922,0.0320882,0.00453228,0.0519071,0.0377955,0.0470392,0.0765596,0.0670513,0.0179908,0.0646195,0.0497098,0.0801399,0.0273865,0.0218772,0.0263846,0,0.0282953,0.026256,0,0.0424775
913,0.023842,0,0,0,0,0.0504868,0,0,0,0,0,0,0.0283198,0,0.0241503,0.072388,0,0,0.0169086,0,0,0.0405177,0.0770933,0.0186057,0.0156211,0.011889,0.03035,0.0270211,0.0759291,0.0462577,0.0958668,0.0149057,0.0157928,0.0267665,0.0280942,0.0177201,0.00979622,0.0215784,0.0159827,0.0250089,0,0.0147508,0.0672335,0.0338067,0,0,0.0166383,0,0,0.0467128,0.0575127,0.0301964,0.0320937,0.00452995,0.0519393,0.0377834,0.0470504,0.0765706,0.0670135,0.0180367,0.0646159,0.0497728,0.080111,0.0273861,0.021856,0.0264541,0,0.0281821,0.0263951,0,0.0424972
914,0.0238079,0,0,0,0,0.0504255,0,0,0,0,0,0,0.0283263,0,0.0241613,0.0723725,0,0,0.0168732,0,0,0.0406178,0.077105,0.0185973,0.0156306,0.0118622,0.0304098,0.027006,0.075908,0.0462638,0.0958404,0.014901,0.0157885,0.0267822,0.0280941,0.0176984,0.0098889,0.0221669,0.0161074,0.0249856,0,0.0147467,0.0672156,0.0337336,0,0,0.0165036,0,0,0.0468454,0.0575393,0.0301749,0.0320861,0.00453259,0.0519322,0.0377518,0.0470774,0.0765566,0.0669834,0.0180328,0.064543,0.0497718,0.0801114,0.0274247,0.0218296,0.0265014,0,0.0280445,0.026554,0,0.0425104
915,0.0237623,0,0,0,0,0.0503497,0,0,0,0,0,0,0.0283024,0,0.0241513,0.0723742,0,0,0.0169031,0,0,0.0406843,0.077122,0.0186166,0.0156337,0.0118357,0.0305794,0.0270334,0.0758867,0.04624,0.0958216,0.014905,0.015792,0.0267718,0.0280796,0.0176684,0.00997638,0.0226511,0.0163117,0.0249539,0,0.0147624,0.0672327,0.0336789,0,0,0.0163572,0,0,0.0469373,0.0575682,0.0301679,0.0320584,0.00451724,0.0520233,0.0377332,0.0470884,0.0765794,0.0669824,0.017989,0.0645094,0.0498108,0.0801163,0.0274694,0.0218176,0.026524,0,0.027887,0.0267258,0,0.0425009
916,0.0237249,0,0,0,0,0.0502893,0,0,0,0,0,0,0.0282751,0,0.0241465,0.0723855,0,0,0.0170294,0,0,0.0407362,0.0771236,0.0186228,0.0156231,0.011834,0.0305578,0.0270817,0.075836,0.0462109,0.0958058,0.0149288,0.0158032,0.026713,0.0280843,0.0176921,0.0100504,0.0230792,0.0165329,0.0249149,0,0.014756,0.0672489,0.0336269,0,0,0.0161862,0,0,0.0469972,0.0575875,0.0301859,0.0320059,0.00449266,0.0521483,0.0377019,0.0470817,0.076637,0.0669777,0.0179192,0.0645383,0.0498132,0.0800935,0.0275127,0.0217879,0.0265288,0,0.0277412,0.0269509,0,0.0424876
917,0.0237123,0,0,0,0,0.0502154,0,0,0,0,0,0,0.0282579,0,0.0241567,0.0723958,0,0,0.0172121,0,0,0.0407595,0.0771126,0.0186476,0.0156127,0.0118666,0.0304034,0.0271319,0.0758247,0.0461751,0.0957756,0.0149381,0.0158231,0.0266688,0.0280943,0.0176608,0.0101281,0.0234092,0.0166938,0.0248937,0,0.014755,0.0671887,0.0335309,0,0,0.0160064,0,0,0.0470313,0.0575801,0.0302221,0.0320582,0.0044684,0.0522054,0.0376366,0.0470941,0.0766539,0.0669867,0.0179137,0.0645958,0.0497813,0.0800608,0.0275454,0.0217504,0.0265078,0,0.0276214,0.0271139,0,0.0424688
918,0.0236716,0,0,0,0,0.0501429,0,0,0,0,0,0,0.0282489,0,0.0241911,0.0724042,0,0,0.0173892,0,0,0.0407698,0.0771092,0.0186607,0.015614,0.0119092,0.0303345,0.0272294,0.0758218,0.0461545,0.0957333,0.0149272,0.01585,0.0266237,0.0280972,0.0176386,0.0102251,0.0236904,0.0168487,0.0248726,0,0.0147245,0.0671225,0.0334505,0,0,0.0158516,0,0,0.0470403,0.0575832,0.0302433,0.032144,0.00445986,0.0521391,0.0375964,0.0471261,0.0766377,0.0670001,0.0179298,0.0645976,0.0497555,0.0800335,0.0275739,0.0217118,0.0264746,0,0.0275309,0.0272915,0,0.04245
919,0.0235983,0,0,0,0,0.0500354,0,0,0,0,0,0,0.0282617,0,0.0242402,0.0723825,0,0,0.0175011,0,0,0.040761,0.0771059,0.0186562,0.0155955,0.0119048,0.0303268,0.0274244,0.0757984,0.0461445,0.0956895,0.0149217,0.0158675,0.0265962,0.0280823,0.0176604,0.0103232,0.0239362,0.0170004,0.0248586,0,0.0147203,0.0670077,0.0333604,0,0,0.0157042,0,0,0.0469936,0.057616,0.030234,0.0322208,0.00446821,0.0519879,0.0375922,0.0471403,0.0766707,0.0669941,0.0179077,0.0645772,0.0497357,0.0800394,0.0276219,0.0216683,0.0265274,0,0.02737,0.0274982,0,0.0424526
920,0.0235339,0,0,0,0,0.0500609,0,0,0,0,0,0,0.0283095,0,0.0242763,0.0723638,0,0,0.0177561,0,0,0.0407109,0.0771018,0.0186254,0.0155516,0.0118991,0.0303615,0.0276216,0.0757825,0.0461641,0.095683,0.014924,0.0158749,0.0265861,0.0280827,0.0176549,0.0104815,0.0237703,0.0172667,0.0247851,0,0.0147378,0.0668,0.0331877,0,0,0.0155893,0,0,0.0470609,0.0576493,0.0302158,0.0322774,0.00448292,0.0520567,0.0375586,0.0471344,0.0767186,0.0670053,0.0178891,0.0645667,0.0497316,0.0800752,0.0277135,0.0217232,0.0263524,0,0.0273091,0.0276911,0,0.042469
921,0.0234476,0,0,0,0,0.0499512,0,0,0,0,0,0,0.0283359,0,0.0242939,0.0723917,0,0,0.0178562,0,0,0.0407124,0.0771039,0.0186428,0.0155409,0.0119296,0.0304019,0.0278817,0.0757842,0.0461737,0.0956628,0.0149589,0.0159318,0.0265961,0.0280501,0.0175671,0.0106386,0.0239233,0.0173423,0.0247076,0,0.0147207,0.0666033,0.0331118,0,0,0.0154433,0,0,0.0471985,0.0576691,0.0302033,0.0322935,0.00449484,0.0522051,0.0375664,0.0471373,0.0767157,0.0670901,0.0179843,0.0645492,0.0497411,0.0800756,0.0278113,0.021825,0.0265208,0,0.0271658,0.027913,0,0.0424849
922,0.0233957,0,0,0,0,0.0499401,0,0,0,0,0,0,0.0283987,0,0.0242831,0.0724127,0,0,0.0181151,0,0,0.0409431,0.077098,0.0186568,0.0155308,0.0119694,0.0304255,0.0281308,0.0758119,0.0461926,0.0956315,0.0150145,0.0159701,0.0265656,0.0280255,0.0174307,0.0108833,0.0240525,0.0173125,0.0246182,0,0.0146564,0.0665202,0.0330834,0,0,0.0153676,0,0,0.0475939,0.0576695,0.030207,0.0322743,0.00446749,0.0523663,0.0375636,0.0471504,0.076731,0.0671438,0.0180759,0.0645247,0.0496986,0.0800455,0.0278988,0.0220069,0.026518,0,0.0271158,0.0281303,0,0.0424949
923,0.0233458,0,0,0,0,0.049823,0,0,0,0,0,0,0.02844,0,0.0242308,0.0724243,0,0,0.0182654,0,0,0.0413577,0.0770901,0.0186246,0.0155055,0.0119376,0.0304072,0.0284074,0.0758351,0.0462157,0.0956258,0.0150515,0.0159876,0.0265075,0.0280096,0.0173373,0.0109485,0.025245,0.0173773,0.02458,0,0.0146649,0.0665335,0.033082,0,0,0.015298,0,0,0.0480264,0.0576661,0.0302461,0.0322521,0.00444555,0.0523924,0.0376527,0.0471689,0.0767676,0.0671571,0.0181044,0.0645069,0.0496459,0.0800191,0.0279674,0.0221255,0.0267617,0,0.026964,0.0282973,0,0.0425011
924,0.0233046,0,0,0,0,0.0496828,0,0,0,0,0,0,0.0284543,0,0.0241913,0.0724826,0,0,0.0183478,0,0,0.0415018,0.0770953,0.0185733,0.0155171,0.0119278,0.0303406,0.0286314,0.0758678,0.0462641,0.0956547,0.0150267,0.0159548,0.0264845,0.027995,0.0173249,0.0107034,0.0271038,0.0183,0.0245087,0,0.0146816,0.0666604,0.0329536,0,0,0.0152949,0,0,0.0482464,0.0576521,0.0302932,0.0322469,0.00443386,0.0523673,0.0377813,0.0472301,0.0768038,0.0671935,0.0181031,0.0644813,0.0495904,0.0799801,0.0280878,0.0221716,0.02701,0,0.026818,0.0284191,0,0.0424655
925,0.0232817,0,0,0,0,0.0495674,0,0,0,0,0,0,0.0284451,0,0.0241381,0.0725243,0,0,0.018482,0,0,0.0416013,0.0770836,0.018484,0.0155519,0.0119199,0.0303388,0.0288455,0.0759057,0.0463543,0.0956896,0.0149801,0.0158702,0.0264227,0.028007,0.0173306,0.0103277,0.0285571,0.0196001,0.0243892,0,0.014698,0.0667549,0.0328138,0,0,0.0153836,0,0,0.048141,0.0576244,0.0303185,0.0322163,0.0044159,0.0524722,0.0379231,0.0472789,0.0768649,0.0672707,0.0180654,0.0644299,0.0495321,0.0799096,0.0282725,0.0221087,0.0269337,0,0.0267267,0.0285679,0,0.0424079
926,0.0232793,0,0,0,0,0.0494841,0,0,0,0,0,0,0.0283511,0,0.0241133,0.072535,0,0,0.018817,0,0,0.0416549,0.077055,0.0183942,0.0155369,0.0118332,0.0303752,0.0291174,0.0759642,0.0464576,0.0957532,0.0149325,0.015781,0.026429,0.0280001,0.0174106,0.0100353,0.0284358,0.0201067,0.0242699,0,0.0147055,0.066744,0.0326836,0,0,0.0155714,0,0,0.0478832,0.0575909,0.0303342,0.0322243,0.00439412,0.0526013,0.0380754,0.0473031,0.0769309,0.0673619,0.018079,0.0643562,0.0494719,0.079832,0.0284753,0.0219912,0.0268053,0,0.0266753,0.0287425,0,0.0423554
927,0.023249,0,0,0,0,0.049425,0,0,0,0,0,0,0.0282847,0,0.0240669,0.0724783,0,0,0.0192132,0,0,0.0415753,0.0770005,0.0182998,0.0154824,0.0117418,0.030462,0.0295466,0.076034,0.0465984,0.0958705,0.0148333,0.0156895,0.0264709,0.0279908,0.0175318,0.00984962,0.0270898,0.0197436,0.0241863,0,0.014705,0.0667136,0.0325921,0,0,0.015881,0,0,0.0477078,0.0575493,0.0303967,0.0322269,0.00437675,0.0526945,0.0382523,0.0473333,0.077001,0.0674225,0.0181338,0.0643021,0.0494364,0.0797449,0.0286523,0.0218405,0.0266224,0,0.026621,0.0288904,0,0.0423065
928,0.0231592,0,0,0,0,0.049375,0,0,0,0,0,0,0.0281742,0,0.0239999,0.0724131,0,0,0.0194872,0,0,0.041396,0.0769269,0.0182029,0.0154009,0.0116315,0.0306484,0.0301583,0.0760853,0.0467482,0.0960268,0.0147318,0.0156402,0.026461,0.0280087,0.0177186,0.00964904,0.0257355,0.0192394,0.0241514,0,0.0146599,0.0667345,0.0325,0,0,0.0162364,0,0,0.0476399,0.0575017,0.0304752,0.0321897,0.00434971,0.0527762,0.0384635,0.0473896,0.0770736,0.0674491,0.0181878,0.0642508,0.0493974,0.0796497,0.0287904,0.0217349,0.0264846,0,0.026565,0.0290168,0,0.0422612
929,0.0230831,0,0,0,0,0.049357,0,0,0,0,0,0,0.0280304,0,0.0239067,0.0723571,0,0,0.0196333,0,0,0.0411445,0.0768372,0.0181022,0.0152856,0.0114251,0.0308819,0.0309183,0.076135,0.0469442,0.0961951,0.0146543,0.0156576,0.0264691,0.0280658,0.0179326,0.0094408,0.0251454,0.0190407,0.0240266,0,0.0146488,0.0667872,0.032389,0,0,0.0165343,0,0,0.0476377,0.0574528,0.030526,0.0321368,0.00431128,0.0529674,0.0386874,0.0474636,0.0771966,0.0674665,0.0181891,0.0641834,0.0492957,0.0795703,0.0289597,0.0216745,0.0264147,0,0.0265437,0.0291191,0,0.0422346
930,0.0230296,0,0,0,0,0.0493812,0,0,0,0,0,0,0.0279353,0,0.0238265,0.0722867,0,0,0.0197776,0,0,0.0412578,0.0767689,0.0180147,0.015177,0.0112432,0.0309712,0.0316002,0.0761535,0.0471811,0.0963721,0.0145708,0.015675,0.0265501,0.028123,0.0180807,0.00935808,0.0254941,0.019035,0.0238252,0,0.0146978,0.0667876,0.032246,0,0,0.016738,0,0,0.0475585,0.0574017,0.0305583,0.0321896,0.00430717,0.0532528,0.0389444,0.0475026,0.0773545,0.067447,0.0181999,0.0641213,0.0491821,0.0795424,0.0292514,0.0216777,0.0262928,0,0.0265424,0.0292031,0,0.0422081
931,0.022959,0,0,0,0,0.0494265,0,0,0,0,0,0,0.0278271,0,0.0237103,0.0721863,0,0,0.0199547,0,0,0.0415939,0.0767082,0.0179516,0.01507,0.0111211,0.0311024,0.0321888,0.0761802,0.0473894,0.0965122,0.0144943,0.0156969,0.0266143,0.0281433,0.0181999,0.0094524,0.0261044,0.0190807,0.0236313,0,0.0146993,0.0667518,0.0320993,0,0,0.0168969,0,0,0.0474426,0.057364,0.0305876,0.0322014,0.00432258,0.0535043,0.0392112,0.0475437,0.0773176,0.0674673,0.01827,0.0640746,0.0490641,0.0795058,0.0295601,0.02178,0.0261626,0,0.0265297,0.0292918,0,0.0421752
932,0.0229184,0,0,0,0,0.0494571,0,0,0,0,0,0,0.0277539,0,0.0235633,0.0721051,0,0,0.0201527,0,0,0.0418972,0.0766585,0.0178984,0.0149802,0.0109942,0.0313316,0.0327685,0.0762215,0.0474451,0.096652,0.0144228,0.0156948,0.0266932,0.0281487,0.0182335,0.00965868,0.0264356,0.0191018,0.0233972,0,0.0146699,0.0667133,0.0320262,0,0,0.016973,0,0,0.0473945,0.0573166,0.0306628,0.032221,0.00430808,0.0535402,0.039475,0.0476016,0.07723,0.0674909,0.0183778,0.0640312,0.0490058,0.0794019,0.0298378,0.0218928,0.0261273,0,0.0265464,0.0293854,0,0.0421191
933,0.0228662,0,0,0,0,0.0494731,0,0,0,0,0,0,0.0277124,0,0.0234313,0.0720312,0,0,0.0202472,0,0,0.0420493,0.0765756,0.0177939,0.0148999,0.0108706,0.0315794,0.0333338,0.076283,0.0472946,0.0967772,0.0143328,0.0156433,0.0266949,0.0281647,0.0182418,0.00991579,0.0263363,0.019047,0.0232061,0,0.0146408,0.0666865,0.0320089,0,0,0.0170544,0,0,0.0473963,0.0572758,0.0307736,0.0322459,0.00428875,0.053483,0.0397343,0.0476744,0.077242,0.0675391,0.0184009,0.0639763,0.0489187,0.079258,0.0300442,0.0219373,0.0261318,0,0.0265495,0.0294852,0,0.0420682
