Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,,LWRA
148,0.0281126,0,0,0,0,0.0487984,0,0,0,0,0,0,0.0198432,0,0.0221578,0.0667825,0,0,0.0284514,0,0,0.0434909,0.0727748,0.022907,0.0106958,0.0164539,0.0421743,0.0407398,0.0483345,0.051655,0.032402,0.0120782,0.0130536,0.0271418,0.0279002,0.0319242,0.0111659,0.0272164,0.0173379,0,0.0169626,0.0595956,0.0313109,0,0,0.0231674,0,0,0.0493702,0.0608925,0.0409441,0.0140534,0.00834002,0.0524781,0.0485057,0.0422195,0.130061,0.0542566,0.0278061,0.0556277,0.032698,0.0413739,0.0720225,0.0432431,0.0144385,0.0200815,0.0221663,0.027943,0.0276813,0,0.0342367
149,0.0280374,0,0,0,0,0.0487152,0,0,0,0,0,0,0.0201545,0,0.022124,0.0668857,0,0,0.0285922,0,0,0.0435228,0.072584,0.022784,0.0107254,0.0165589,0.0423998,0.0412192,0.0484597,0.0517914,0.0323825,0.0121059,0.0136008,0.0271499,0.027858,0.0315013,0.0113755,0.027408,0.0168099,0,0.0173419,0.0590762,0.0312003,0,0,0.0232434,0,0,0.0493882,0.0613932,0.0416427,0.0140201,0.00886838,0.0526026,0.0487479,0.0420885,0.130067,0.054066,0.0277395,0.0554712,0.0324133,0.0412977,0.0718292,0.0459233,0.0144251,0.0198661,0.0221967,0.0277993,0.0277822,0,0.0341857
150,0.0280194,0,0,0,0,0.048693,0,0,0,0,0,0,0.0203454,0,0.0219811,0.0670101,0,0,0.028796,0,0,0.0435565,0.0724372,0.0226998,0.0106621,0.0166168,0.0423685,0.041678,0.0485291,0.0518894,0.03235,0.012065,0.0137059,0.0275308,0.0278404,0.0312482,0.011558,0.0275995,0.0167493,0,0.0175978,0.0586816,0.0310785,0,0,0.0233239,0,0,0.0493593,0.0617888,0.0422579,0.0140403,0.00915444,0.0527029,0.0490073,0.0420055,0.130096,0.0539252,0.0277561,0.055389,0.0321739,0.0413081,0.0716967,0.0480726,0.0144435,0.0196525,0.0222643,0.0276987,0.027831,0,0.0341234
151,0.028071,0,0,0,0,0.0487268,0,0,0,0,0,0,0.0205148,0,0.0220293,0.0669947,0,0,0.0290257,0,0,0.0436111,0.0722557,0.0226123,0.0106692,0.0166343,0.0424825,0.0420413,0.0485507,0.0519784,0.0323237,0.0119582,0.0137539,0.0277724,0.0278211,0.0310825,0.0116756,0.02784,0.0168365,0,0.0177437,0.0585654,0.0309829,0,0,0.0233781,0,0,0.0493174,0.0620453,0.0427546,0.0141247,0.00917941,0.0528773,0.0492532,0.041853,0.130122,0.0538111,0.0279232,0.0553747,0.0319982,0.0413777,0.0716202,0.0495364,0.0144523,0.0194668,0.0223687,0.027675,0.0278616,0,0.0341326
152,0.028158,0,0,0,0,0.0487559,0,0,0,0,0,0,0.0206188,0,0.0221011,0.0668948,0,0,0.0292723,0,0,0.0437266,0.0720553,0.0224933,0.0106827,0.0166367,0.0427579,0.0423337,0.0485081,0.0520832,0.0322772,0.0119015,0.0136683,0.0279029,0.0277576,0.0309875,0.0117415,0.0279858,0.0169418,0,0.0178286,0.0584873,0.030913,0,0,0.0234232,0,0,0.0492967,0.0622125,0.0430924,0.0142858,0.00906445,0.0530742,0.0494411,0.0416403,0.130172,0.0536084,0.0281382,0.0553804,0.0318077,0.0414059,0.0715945,0.050173,0.0144806,0.019333,0.0224407,0.0276882,0.0278967,0,0.0342483
153,0.0281717,0,0,0,0,0.0487645,0,0,0,0,0,0,0.0205867,0,0.0222134,0.066716,0,0,0.0295098,0,0,0.0438865,0.071963,0.022354,0.0107753,0.0165919,0.0429585,0.0426087,0.0483851,0.0520975,0.0321731,0.011841,0.0135066,0.0277697,0.0276896,0.0309842,0.0118061,0.0280356,0.0169876,0,0.0178564,0.0583105,0.0308304,0,0,0.0234699,0,0,0.049285,0.0624515,0.0433579,0.0144693,0.00892574,0.0532849,0.0496153,0.0414205,0.130229,0.0531878,0.0281086,0.0553699,0.0316152,0.0414038,0.0716062,0.0503587,0.0145143,0.0192093,0.0224519,0.0276453,0.0279614,0,0.0344077
154,0.0281688,0,0,0,0,0.0488629,0,0,0,0,0,0,0.020482,0,0.0223582,0.066506,0,0,0.0296722,0,0,0.0438522,0.071885,0.0222107,0.01088,0.016522,0.0430806,0.0427912,0.048295,0.0519998,0.0320681,0.011777,0.0133388,0.0275177,0.0276466,0.0310335,0.0118573,0.0282551,0.0169956,0,0.0178406,0.0583863,0.030741,0,0,0.023421,0,0,0.049255,0.0626029,0.0434277,0.0146587,0.00881133,0.0534844,0.0497704,0.0411301,0.130305,0.0527611,0.0282613,0.0553251,0.0315118,0.0414109,0.0716259,0.0501569,0.0145927,0.0189271,0.0221779,0.0276382,0.0280392,0,0.0343271
155,0.0281827,0,0,0,0,0.0490025,0,0,0,0,0,0,0.0203564,0,0.0224592,0.0664793,0,0,0.0297409,0,0,0.0438094,0.0718071,0.0220107,0.0107167,0.016457,0.0430826,0.0429635,0.048348,0.0520095,0.0319987,0.0116741,0.0131894,0.0272991,0.0275986,0.0311909,0.0118443,0.028426,0.0170152,0,0.0178623,0.0586628,0.0306537,0,0,0.0233331,0,0,0.049225,0.0626048,0.0434305,0.0147923,0.00869899,0.0535558,0.0498891,0.0408211,0.130414,0.0524313,0.028495,0.0552602,0.0313907,0.0413791,0.0715793,0.0497697,0.0146227,0.0184915,0.0217747,0.0276981,0.0281252,0,0.034186
156,0.0281427,0,0,0,0,0.0488114,0,0,0,0,0,0,0.0203077,0,0.0225281,0.0665333,0,0,0.0298131,0,0,0.0437505,0.0717025,0.0218346,0.0105389,0.0164332,0.043064,0.0431303,0.0484223,0.0520848,0.031916,0.0116287,0.0131003,0.0271381,0.0275397,0.031312,0.0118613,0.0285661,0.0170572,0,0.0179188,0.0592845,0.0305747,0,0,0.0232989,0,0,0.0491584,0.0626298,0.0433835,0.0148604,0.00864196,0.0536141,0.0500167,0.0405213,0.130505,0.0520329,0.0285936,0.0552244,0.0312799,0.0413228,0.0715502,0.0492531,0.014558,0.0184121,0.0221244,0.0278324,0.0282269,0,0.0340721
157,0.0280944,0,0,0,0,0.0486414,0,0,0,0,0,0,0.0203475,0,0.0226186,0.0664865,0,0,0.0298567,0,0,0.04372,0.0716139,0.0219583,0.0104415,0.0164317,0.0430825,0.0433087,0.0483953,0.0521554,0.0317434,0.0116805,0.013166,0.0271083,0.0275203,0.0312394,0.0119054,0.0286709,0.0171303,0,0.0179163,0.0596029,0.0304597,0,0,0.0232337,0,0,0.049113,0.0627204,0.0433379,0.0149531,0.00872516,0.0536961,0.0501156,0.0403772,0.130499,0.0516538,0.0287043,0.0552206,0.0312404,0.0412548,0.0715245,0.0487406,0.0145325,0.0182306,0.0221428,0.027902,0.0283576,0,0.0340285
158,0.0280837,0,0,0,0,0.0486116,0,0,0,0,0,0,0.0204878,0,0.022644,0.0664118,0,0,0.0298673,0,0,0.0437043,0.0715369,0.0218394,0.0103686,0.0164413,0.0430994,0.0434657,0.0482721,0.0522114,0.0316818,0.011695,0.0132797,0.027126,0.0275449,0.0310905,0.0119735,0.028747,0.0172421,0,0.0178977,0.0596644,0.0303571,0,0,0.0231782,0,0,0.0490868,0.062855,0.0433254,0.015061,0.0089496,0.0537595,0.0502115,0.0403437,0.130333,0.0513762,0.0290528,0.0552426,0.0311989,0.0412068,0.0715288,0.0480622,0.0146074,0.0178876,0.0218153,0.02785,0.0284756,0,0.0339443
159,0.0280544,0,0,0,0,0.0486845,0,0,0,0,0,0,0.0206177,0,0.0226413,0.0664562,0,0,0.0298769,0,0,0.0436881,0.0714468,0.0217221,0.010285,0.0165042,0.0431306,0.0436426,0.0481647,0.0522317,0.0316781,0.0118058,0.0133046,0.0271864,0.027589,0.030803,0.0120134,0.0288177,0.0174684,0,0.0178502,0.0596052,0.0303128,0,0,0.0231839,0,0,0.0490225,0.0630722,0.0433955,0.0151141,0.00913381,0.0538559,0.0503533,0.0401785,0.130194,0.0511856,0.0286771,0.0552693,0.0311384,0.0412308,0.0715384,0.04741,0.0145557,0.0178755,0.0222377,0.0278294,0.0285548,0,0.0338042
160,0.0280509,0,0,0,0,0.0487617,0,0,0,0,0,0,0.0207938,0,0.0226523,0.0665027,0,0,0.0299312,0,0,0.0436607,0.0713803,0.0216619,0.010198,0.0165633,0.0431541,0.0438077,0.0480525,0.0522381,0.0317069,0.0119996,0.0133542,0.0272416,0.0276237,0.0304144,0.0120601,0.0288526,0.0176629,0,0.0177547,0.0595444,0.0302814,0,0,0.0231725,0,0,0.0489406,0.0632016,0.0434472,0.015167,0.00928381,0.0539941,0.0505029,0.0399989,0.130075,0.0512523,0.0283107,0.0553035,0.0311064,0.0412889,0.0715744,0.0467953,0.0145357,0.017758,0.022538,0.0278456,0.0285958,0,0.0336188
161,0.0280916,0,0,0,0,0.0488304,0,0,0,0,0,0,0.0209748,0,0.0226712,0.0665848,0,0,0.0299667,0,0,0.0436376,0.0712948,0.0216188,0.010094,0.0166537,0.0431753,0.0439936,0.0479739,0.0522532,0.0317768,0.0120976,0.0134303,0.0272322,0.0276259,0.030024,0.0121405,0.0288886,0.0179027,0,0.0176756,0.0594431,0.0302525,0,0,0.0231443,0,0,0.0488818,0.0632293,0.043435,0.0152567,0.00941714,0.0541574,0.0506475,0.0397909,0.129936,0.0515503,0.028027,0.0553673,0.0311188,0.0413448,0.0716103,0.0462965,0.0145843,0.0175328,0.022626,0.0278923,0.0286255,0,0.0334722
162,0.0280978,0,0,0,0,0.048854,0,0,0,0,0,0,0.0212004,0,0.0226897,0.0667662,0,0,0.0300164,0,0,0.0436399,0.0712008,0.0216018,0.0100209,0.0167886,0.0431776,0.0441215,0.0478375,0.0523154,0.031894,0.0121042,0.0134474,0.0271982,0.027587,0.0296089,0.0122029,0.0289142,0.018111,0,0.0175955,0.0592412,0.0302085,0,0,0.0231367,0,0,0.048859,0.0632728,0.0435086,0.0153144,0.00948743,0.0543249,0.0508247,0.0400334,0.129772,0.0517908,0.0276026,0.0554612,0.0311976,0.0414497,0.0716765,0.0459961,0.0146333,0.0173519,0.0226942,0.0279513,0.0286559,0,0.0333966
163,0.0280725,0,0,0,0,0.0489023,0,0,0,0,0,0,0.0214283,0,0.0226965,0.0669307,0,0,0.0300774,0,0,0.0436834,0.0711378,0.021618,0.00996606,0.0169051,0.0431593,0.0441739,0.0475484,0.0523494,0.0319716,0.0120661,0.0135012,0.0271626,0.0275954,0.0291072,0.012208,0.0289592,0.0182964,0,0.0174888,0.0590618,0.0302032,0,0,0.0231545,0,0,0.0488265,0.0632543,0.043519,0.0153906,0.00964445,0.0545067,0.0510507,0.0401912,0.129609,0.0519546,0.0270369,0.0555896,0.0313371,0.0415623,0.0717872,0.0458387,0.0146323,0.0171931,0.0227247,0.0279754,0.0286734,0,0.0333798
164,0.028059,0,0,0,0,0.0490354,0,0,0,0,0,0,0.0215002,0,0.0225614,0.067042,0,0,0.0301043,0,0,0.0437383,0.0710714,0.0215496,0.00989068,0.0170165,0.0431344,0.0441217,0.0473868,0.052367,0.0320735,0.0120809,0.0135145,0.0271675,0.0276423,0.0288337,0.0121646,0.0289852,0.0183745,0,0.0173427,0.0589721,0.0302604,0,0,0.0231336,0,0,0.0488072,0.0631317,0.0434542,0.0155185,0.00996097,0.0546898,0.0512778,0.040149,0.129409,0.0522832,0.027005,0.0557598,0.0315379,0.0417821,0.0719734,0.0457149,0.0146972,0.0169115,0.0224267,0.0279317,0.0286859,0,0.0333816
165,0.0280404,0,0,0,0,0.049263,0,0,0,0,0,0,0.0215473,0,0.022492,0.0671859,0,0,0.0300886,0,0,0.0437257,0.0709995,0.021498,0.00983584,0.0170969,0.04309,0.0440325,0.0474458,0.0523679,0.0321475,0.012202,0.0135377,0.027183,0.0276916,0.028625,0.0121081,0.0290135,0.018533,0,0.017183,0.058834,0.0303225,0,0,0.0230155,0,0,0.0487653,0.0630344,0.043391,0.0155963,0.0102143,0.0548504,0.0515101,0.0405129,0.129237,0.052643,0.0269437,0.0560157,0.031724,0.042021,0.0721855,0.0457802,0.0148778,0.0164196,0.0217193,0.0278377,0.0287361,0,0.0333122
166,0.0280025,0,0,0,0,0.0489908,0,0,0,0,0,0,0.0216086,0,0.0224756,0.0672915,0,0,0.0300161,0,0,0.0436457,0.0709359,0.021441,0.0097611,0.0171678,0.0430048,0.0439385,0.0477322,0.0523763,0.032186,0.0123161,0.0136239,0.0272077,0.0277144,0.0284747,0.0120136,0.0290809,0.018754,0,0.0170569,0.058693,0.0303463,0,0,0.0229089,0,0,0.0486914,0.0629434,0.0433484,0.0156461,0.0104672,0.0549805,0.0517496,0.0409308,0.129075,0.0529122,0.0267442,0.0562837,0.031927,0.0422564,0.0723996,0.0461044,0.0149454,0.0160821,0.021446,0.0278732,0.0287929,0,0.0332139
167,0.0279571,0,0,0,0,0.0487442,0,0,0,0,0,0,0.021785,0,0.0224432,0.0673949,0,0,0.0299491,0,0,0.043616,0.0708376,0.0213456,0.0096841,0.0172004,0.0429262,0.0437938,0.0478079,0.0524195,0.0321796,0.0123603,0.0137171,0.0272432,0.0277217,0.0281995,0.0118905,0.0290019,0.0189621,0,0.016928,0.0585829,0.0303753,0,0,0.0228293,0,0,0.0485721,0.0628263,0.0432495,0.0157245,0.0107232,0.0550992,0.0519292,0.0411539,0.128954,0.0531694,0.0265418,0.0565409,0.032274,0.0425096,0.0726365,0.0465605,0.0149169,0.0158493,0.0214875,0.0278631,0.0288075,0,0.0331832
168,0.0279427,0,0,0,0,0.0486501,0,0,0,0,0,0,0.022017,0,0.0223916,0.0675294,0,0,0.0298834,0,0,0.0436315,0.0707436,0.0212483,0.00960539,0.0172451,0.04286,0.0436089,0.0477242,0.0524582,0.032122,0.0123244,0.0138326,0.0272735,0.0277452,0.0279151,0.0117275,0.0288771,0.0189858,0,0.0167863,0.0584813,0.0304155,0,0,0.0227922,0,0,0.0484912,0.0626497,0.0431145,0.0158371,0.0109803,0.055229,0.0520508,0.0411055,0.128859,0.0533995,0.0263662,0.0568121,0.0326394,0.042806,0.0729141,0.0467212,0.0149103,0.0156322,0.021531,0.027781,0.0287736,0,0.0332116
169,0.0279362,0,0,0,0,0.0486182,0,0,0,0,0,0,0.0222825,0,0.0223107,0.0676561,0,0,0.0297937,0,0,0.0436191,0.0706535,0.0211566,0.00952865,0.0173251,0.0428369,0.0434232,0.0476165,0.0524753,0.0320384,0.0123217,0.0139376,0.0272875,0.0277542,0.0276848,0.0115473,0.0288046,0.0190059,0,0.0166654,0.058366,0.0304832,0,0,0.0227583,0,0,0.0484559,0.062474,0.042926,0.0159424,0.0112057,0.0553406,0.0521726,0.0413244,0.128801,0.0535825,0.0262546,0.0570997,0.0330041,0.0430981,0.073218,0.0467717,0.0149895,0.0154136,0.0214991,0.0277425,0.0287188,0,0.0331942
170,0.0279522,0,0,0,0,0.0485884,0,0,0,0,0,0,0.0224719,0,0.022244,0.0678036,0,0,0.0297088,0,0,0.0435583,0.0705579,0.0209613,0.00943901,0.0174329,0.0428395,0.0432731,0.0475261,0.0525014,0.0319797,0.0123426,0.0139674,0.0272944,0.0277591,0.0272184,0.0113981,0.0288097,0.0190183,0,0.0164408,0.0582631,0.0305763,0,0,0.0227234,0,0,0.0484244,0.0622744,0.0426793,0.016061,0.0114117,0.0554411,0.0523172,0.0415759,0.128792,0.0537465,0.0261703,0.0574106,0.0333793,0.0433777,0.0735437,0.0466821,0.0150667,0.0152293,0.0215185,0.0277134,0.0286535,0,0.0331685
171,0.027993,0,0,0,0,0.0485761,0,0,0,0,0,0,0.0226275,0,0.0222324,0.0679252,0,0,0.0296703,0,0,0.0434833,0.0704574,0.0207249,0.00934729,0.0175429,0.0428459,0.043153,0.04743,0.0525433,0.0319664,0.0123913,0.0139659,0.0272701,0.0277687,0.0266412,0.011282,0.0288745,0.0191072,0,0.0162388,0.0581674,0.0306967,0,0,0.0226909,0,0,0.0483738,0.062045,0.0424048,0.0162354,0.0115757,0.0555822,0.0524757,0.0416968,0.128805,0.0539326,0.0260966,0.057704,0.0337423,0.0436958,0.0738676,0.0463703,0.015083,0.0151999,0.0218363,0.0276871,0.0285913,0,0.0331329
172,0.0280414,0,0,0,0,0.0485805,0,0,0,0,0,0,0.0227595,0,0.0222127,0.0680106,0,0,0.0296616,0,0,0.0434373,0.0703808,0.0207543,0.00929529,0.017683,0.0428548,0.0430556,0.0473287,0.0525837,0.0320382,0.0124668,0.0139391,0.0272784,0.0278013,0.0262156,0.0112048,0.0289079,0.0192671,0,0.0161031,0.0580686,0.030805,0,0,0.0226905,0,0,0.048338,0.0617964,0.0420852,0.016431,0.0117381,0.0557505,0.0526576,0.0417964,0.128843,0.0541618,0.0260496,0.0579754,0.0340348,0.04403,0.0741822,0.0457498,0.0150032,0.0153838,0.0225836,0.0276381,0.028537,0,0.0330549
173,0.0280806,0,0,0,0,0.0485979,0,0,0,0,0,0,0.0229039,0,0.0221427,0.0680962,0,0,0.0296522,0,0,0.0434521,0.0703374,0.0208086,0.009216,0.0178248,0.042862,0.0429932,0.0472561,0.0526191,0.0321953,0.0125681,0.0138703,0.0273188,0.0278252,0.0260095,0.0111823,0.0288383,0.0194005,0,0.0158883,0.058002,0.0308641,0,0,0.0226867,0,0,0.0483226,0.0615434,0.0416386,0.0166203,0.0118384,0.0559054,0.0528639,0.0419069,0.128885,0.0543391,0.026035,0.0582159,0.034269,0.0442634,0.0745123,0.044838,0.0149769,0.0153986,0.0228958,0.0275929,0.0285023,0,0.0329984
174,0.0281235,0,0,0,0,0.0486157,0,0,0,0,0,0,0.0230098,0,0.0221101,0.0681587,0,0,0.0296494,0,0,0.0434685,0.07031,0.0208419,0.00907769,0.0179346,0.0428623,0.04293,0.047226,0.0526656,0.0323403,0.012652,0.0139714,0.0273663,0.0278697,0.0258378,0.0111957,0.0287985,0.0196065,0,0.0155898,0.0579523,0.0308912,0,0,0.0226914,0,0,0.0483242,0.0612966,0.0412585,0.016772,0.0118061,0.0560321,0.0530536,0.0421707,0.128922,0.0544121,0.0260381,0.058402,0.0344936,0.0443732,0.0748325,0.0440489,0.0150158,0.015277,0.0229249,0.0276082,0.0284596,0,0.0329778
175,0.0281635,0,0,0,0,0.0486731,0,0,0,0,0,0,0.0229602,0,0.0221079,0.0681892,0,0,0.0296233,0,0,0.0434592,0.0703172,0.0209443,0.00891982,0.0180012,0.0428599,0.0428726,0.0472231,0.05274,0.032444,0.0126964,0.0140893,0.0274055,0.0279374,0.0256773,0.0111541,0.0288276,0.019911,0,0.0152828,0.0579548,0.0308822,0,0,0.0227153,0,0,0.0483136,0.0610861,0.0408846,0.0169152,0.011654,0.0561309,0.0532284,0.0421944,0.12893,0.0544353,0.0260346,0.058519,0.0347097,0.0444356,0.0749505,0.043281,0.0151184,0.0151395,0.0229288,0.0276204,0.0284353,0,0.032943
176,0.0281983,0,0,0,0,0.0487424,0,0,0,0,0,0,0.0229967,0,0.0220474,0.0681588,0,0,0.0295635,0,0,0.0434454,0.0703348,0.0209201,0.00876971,0.0180724,0.0428333,0.042827,0.0472296,0.0527993,0.0325521,0.0127611,0.0141594,0.0274634,0.0280177,0.0255079,0.0111307,0.0288256,0.020299,0,0.0151365,0.0579972,0.0308629,0,0,0.0227488,0,0,0.0483262,0.0609022,0.0404646,0.0170533,0.0114271,0.0561974,0.0533284,0.0422487,0.128923,0.0544147,0.0260401,0.0585876,0.0348984,0.0445415,0.0750916,0.0415803,0.0152479,0.0149956,0.0229388,0.0275786,0.0284071,0,0.0328751
177,0.0282118,0,0,0,0,0.048796,0,0,0,0,0,0,0.0230662,0,0.0220297,0.0681089,0,0,0.0295,0,0,0.0434498,0.0703376,0.0209001,0.00862307,0.0181424,0.0428076,0.0427807,0.0472357,0.0528016,0.0326667,0.0127499,0.0142272,0.0275189,0.028057,0.0252992,0.0111279,0.0287624,0.0208062,0,0.0150311,0.0580766,0.0308345,0,0,0.0227689,0,0,0.048364,0.0607504,0.0400613,0.0172009,0.0112589,0.0562663,0.0533582,0.0423499,0.128911,0.0543671,0.026051,0.0586354,0.0350447,0.0445687,0.0753283,0.0396463,0.0153427,0.0148474,0.0229067,0.0275865,0.0284034,0,0.0327944
178,0.0282097,0,0,0,0,0.0488276,0,0,0,0,0,0,0.023082,0,0.022042,0.0680491,0,0,0.0294176,0,0,0.0434482,0.0703208,0.0209318,0.00842109,0.0182136,0.0427697,0.0427673,0.0472379,0.0528083,0.0327762,0.012723,0.0142972,0.0275581,0.0280525,0.0251111,0.0111248,0.0286605,0.0213616,0,0.014856,0.0582002,0.0308067,0,0,0.0227443,0,0,0.0483684,0.0606264,0.0397153,0.0173493,0.0111518,0.056345,0.0533347,0.0424312,0.128891,0.0542852,0.0260724,0.0586982,0.0351625,0.044605,0.0754244,0.0378633,0.0153473,0.0147317,0.0229221,0.0276065,0.0284242,0,0.0327365
179,0.0282109,0,0,0,0,0.0488101,0,0,0,0,0,0,0.0231475,0,0.0220751,0.0679808,0,0,0.0292953,0,0,0.043423,0.0703358,0.0209587,0.00818779,0.0183069,0.0427003,0.04279,0.0471934,0.0529007,0.0328892,0.0127305,0.0142885,0.0275675,0.0280562,0.0250169,0.0111646,0.0285844,0.022055,0,0.0145544,0.0583095,0.03078,0,0,0.0226353,0,0,0.0482703,0.0605174,0.0394194,0.0175012,0.0109477,0.0563989,0.0532697,0.0424966,0.128872,0.0541953,0.0260838,0.0587471,0.0352678,0.0447124,0.0756466,0.0361365,0.0152947,0.0146917,0.0229086,0.027602,0.0284781,0,0.0326723
180,0.0281978,0,0,0,0,0.0487777,0,0,0,0,0,0,0.0234589,0,0.0221578,0.0678499,0,0,0.0291541,0,0,0.0434059,0.0703675,0.020977,0.00798813,0.0184196,0.0426119,0.0428908,0.0471267,0.0530973,0.0330155,0.0130437,0.0142674,0.0275709,0.0280505,0.0249337,0.0112832,0.0285681,0.0228806,0,0.0142239,0.0581585,0.03076,0,0,0.0224933,0,0,0.0481595,0.0604471,0.0391345,0.0176541,0.0106674,0.0564146,0.053138,0.0425412,0.128882,0.0541187,0.0261157,0.0587908,0.0353685,0.0447883,0.0757231,0.034467,0.0151727,0.0147744,0.022918,0.0275708,0.0285739,0,0.0326188
181,0.028194,0,0,0,0,0.0487387,0,0,0,0,0,0,0.0236296,0,0.022238,0.0676775,0,0,0.0290438,0,0,0.0433704,0.0704075,0.0210373,0.00781473,0.0185218,0.0425236,0.0430315,0.047086,0.053182,0.0331483,0.0131154,0.014248,0.0275647,0.0280501,0.0248734,0.0113957,0.0285431,0.0236731,0,0.0139389,0.0576459,0.0307381,0,0,0.022367,0,0,0.048136,0.0603797,0.0388051,0.0178162,0.0104034,0.0564286,0.0529457,0.0426341,0.128878,0.0541271,0.0261633,0.0588532,0.0354731,0.0448539,0.0756269,0.03288,0.0149896,0.0147781,0.0228937,0.0275329,0.0286695,0,0.0325409
