Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTHI
300,0.021304,0,0,0,0,0.0481478,0,0,0,0,0,0,0.0216888,0,0.0191591,0.0656966,0,0,0.0252309,0,0,0.0428139,0.0664849,0.0185917,0.00868669,0.0188659,0.0428369,0.0399295,0.0498107,0.0615687,0.0414397,0.00969432,0.0117313,0.0258948,0.0269337,0.0261837,0.0111646,0.0292476,0.0221919,0.0355657,0,0.012407,0.0644708,0.0296437,0,0,0.0203728,0,0,0.0480749,0.056285,0.032863,0.0199652,0.0102046,0.0509572,0.0412842,0.0819656,0.0769292,0.0320753,0.0593826,0.0354818,0.0453717,0.0770196,0.0168506,0.014823,0.0216544,0.0218471,0.0270435,0.0318967,0.0484411
301,0.0212146,0,0,0,0,0.048212,0,0,0,0,0,0,0.0220632,0,0.0188962,0.065646,0,0,0.0254414,0,0,0.0428781,0.0665166,0.0188224,0.00859202,0.018695,0.0425989,0.0397444,0.0499412,0.0614419,0.0414476,0.00993565,0.0123912,0.0262412,0.0272443,0.0257383,0.0110025,0.0294568,0.0222361,0.0351665,0,0.0123149,0.064257,0.0296938,0,0,0.0204437,0,0,0.0481834,0.0565342,0.0332662,0.0195634,0.00984972,0.0508167,0.0413754,0.0819811,0.0770597,0.0320795,0.0591834,0.0353877,0.0451879,0.0767725,0.0173076,0.0149415,0.0214636,0.0218509,0.0271444,0.0319494,0.0483246
302,0.0211143,0,0,0,0,0.048351,0,0,0,0,0,0,0.0222776,0,0.0188111,0.0655207,0,0,0.0256324,0,0,0.04292,0.066531,0.0189041,0.00845732,0.0186597,0.0424418,0.0395598,0.0501492,0.0613541,0.0413926,0.010153,0.012781,0.0264018,0.0273627,0.0257236,0.0108401,0.0295804,0.0222658,0.0345603,0,0.0121011,0.0640629,0.0297771,0,0,0.0205966,0,0,0.0482234,0.0566994,0.0337217,0.0191891,0.00945659,0.0506172,0.0416305,0.0819707,0.0771845,0.03204,0.0589954,0.0352232,0.0449977,0.0765142,0.0178001,0.0150547,0.0212609,0.0219365,0.0271214,0.0319119,0.0481343
303,0.0210032,0,0,0,0,0.0485247,0,0,0,0,0,0,0.0222337,0,0.0188951,0.0654194,0,0,0.0258168,0,0,0.0428912,0.0665194,0.018883,0.00824685,0.0187318,0.0423621,0.0393847,0.0501706,0.0612849,0.0412202,0.0102243,0.0127637,0.0263689,0.0273274,0.0258918,0.0106878,0.0296113,0.0223965,0.0339859,0,0.0118336,0.0639146,0.0298984,0,0,0.0207337,0,0,0.0483123,0.0568479,0.0341465,0.0188118,0.00910938,0.0504177,0.042032,0.0819415,0.0773284,0.0319987,0.0588418,0.0350023,0.0448191,0.076265,0.0183368,0.0151684,0.0210898,0.0221276,0.0269935,0.0318501,0.0479021
304,0.0208866,0,0,0,0,0.0486517,0,0,0,0,0,0,0.0219843,0,0.0191037,0.0653129,0,0,0.0260068,0,0,0.0428501,0.0664941,0.018818,0.00801209,0.0188126,0.0423823,0.039206,0.0501028,0.0611963,0.0409884,0.0101626,0.0124686,0.0262233,0.0272177,0.0261731,0.0105808,0.0296189,0.0225796,0.0335493,0,0.0117468,0.063826,0.0300282,0,0,0.0209681,0,0,0.0484126,0.057018,0.0345844,0.0184239,0.00878043,0.0502315,0.0425038,0.0818604,0.0775433,0.0320188,0.0586931,0.0347981,0.044649,0.0759998,0.0188229,0.0153467,0.0209212,0.022285,0.0271526,0.0318797,0.047785
305,0.0207736,0,0,0,0,0.0487723,0,0,0,0,0,0,0.0216984,0,0.0193006,0.0651417,0,0,0.0261656,0,0,0.042836,0.0664585,0.0186973,0.00782837,0.0188354,0.0424954,0.0390318,0.0500134,0.0610851,0.0407069,0.0100772,0.0120841,0.0260656,0.0271236,0.0265246,0.0105885,0.0296346,0.0227911,0.0330919,0,0.0116523,0.0637346,0.0301619,0,0,0.0213028,0,0,0.0484593,0.0571552,0.0349779,0.0180682,0.00843985,0.0500906,0.0429322,0.081854,0.0777791,0.0320559,0.0585352,0.0345968,0.0444616,0.0757591,0.0193696,0.0155532,0.0208335,0.0224479,0.0273249,0.0319376,0.0477001
306,0.0206869,0,0,0,0,0.0489066,0,0,0,0,0,0,0.0214536,0,0.0194632,0.0649662,0,0,0.0263246,0,0,0.0428583,0.0664456,0.0185432,0.00763444,0.0188005,0.0426641,0.0388676,0.0499183,0.0609142,0.0404183,0.0100044,0.0118103,0.0259825,0.0270738,0.0268455,0.0106532,0.029639,0.02297,0.0325989,0,0.0115567,0.063648,0.0302837,0,0,0.0215622,0,0,0.0484868,0.0572574,0.0353432,0.0177268,0.00812037,0.0499897,0.0433009,0.081915,0.0780309,0.0321422,0.058381,0.0344189,0.0442966,0.0755113,0.0200358,0.0156975,0.0207558,0.0225503,0.0274352,0.0319948,0.0477355
307,0.0205898,0,0,0,0,0.0490231,0,0,0,0,0,0,0.021341,0,0.0195888,0.0648519,0,0,0.0264481,0,0,0.0428365,0.0664889,0.0183951,0.00745883,0.0187305,0.0428193,0.0387108,0.049838,0.0606711,0.0401897,0.00998531,0.0117257,0.0259968,0.0270782,0.027067,0.0107359,0.0296498,0.0232211,0.0321026,0,0.0114303,0.0635405,0.0303707,0,0,0.0217419,0,0,0.0485629,0.0573081,0.0355925,0.0173867,0.00780134,0.0499501,0.0435575,0.0820045,0.0782989,0.0322869,0.0582481,0.0342587,0.0441389,0.0752657,0.0208117,0.015705,0.0206532,0.0225308,0.0274818,0.0320546,0.0477631
308,0.0204905,0,0,0,0,0.0490898,0,0,0,0,0,0,0.0214091,0,0.0196977,0.0647877,0,0,0.0265421,0,0,0.0427863,0.0665704,0.0182769,0.00730307,0.0186192,0.0429302,0.0385661,0.0497307,0.0603904,0.0399985,0.0100335,0.0118464,0.0260798,0.0271534,0.0270861,0.0107855,0.0296829,0.0234823,0.0312529,0,0.0113776,0.0634563,0.0304105,0,0,0.0218899,0,0,0.0486284,0.0573589,0.0358766,0.0170796,0.00751492,0.0499831,0.0436367,0.0821532,0.0785967,0.0325005,0.0581167,0.0341306,0.0440072,0.0750312,0.0217528,0.0157512,0.0205251,0.0222613,0.0275091,0.0321174,0.0476233
309,0.020398,0,0,0,0,0.0491173,0,0,0,0,0,0,0.0216072,0,0.0197655,0.0648343,0,0,0.0266159,0,0,0.042954,0.0666718,0.0182439,0.00715632,0.01854,0.0429746,0.0384015,0.0495802,0.060075,0.0398634,0.010152,0.0120803,0.0261839,0.0272516,0.0268621,0.0107613,0.0298838,0.0232845,0.0301269,0,0.0114222,0.0633354,0.0304279,0,0,0.0219745,0,0,0.048725,0.057485,0.0361964,0.0168108,0.00722904,0.0500443,0.0436928,0.0822758,0.0789194,0.0327554,0.0580108,0.0340116,0.0438747,0.0747955,0.0228511,0.0158032,0.0203918,0.0218475,0.0275174,0.0322046,0.0476314
310,0.0202924,0,0,0,0,0.0490682,0,0,0,0,0,0,0.0219246,0,0.0198533,0.0649975,0,0,0.0266389,0,0,0.0430936,0.0667968,0.0182056,0.00693685,0.0185539,0.0428978,0.0381994,0.049366,0.0597711,0.0398123,0.0103075,0.0123098,0.0262591,0.0273244,0.0264616,0.0106724,0.0302878,0.0231904,0.029071,0,0.0115442,0.0630696,0.0304338,0,0,0.0220696,0,0,0.0488017,0.0576677,0.0365566,0.0165366,0.00700548,0.0500462,0.0436125,0.0823664,0.0792037,0.0329555,0.0579675,0.0339351,0.0437297,0.07458,0.0240941,0.0157601,0.0204264,0.0220278,0.0274904,0.0323257,0.047735
311,0.020135,0,0,0,0,0.048977,0,0,0,0,0,0,0.0222338,0,0.0199435,0.0651394,0,0,0.02655,0,0,0.043215,0.0669717,0.0181568,0.00670554,0.018629,0.0427358,0.0379763,0.049071,0.0594355,0.039786,0.0104637,0.0123719,0.0262953,0.0273652,0.0260006,0.010543,0.0309234,0.0233938,0.0281211,0,0.0116424,0.062765,0.0304066,0,0,0.0220931,0,0,0.0487027,0.0578906,0.0368677,0.0161681,0.00682052,0.0500162,0.0434757,0.0823868,0.0793798,0.033054,0.0579057,0.0339846,0.0435624,0.074336,0.025386,0.0157713,0.0205148,0.0221625,0.0274399,0.0325024,0.0477722
312,0.0199605,0,0,0,0,0.0489312,0,0,0,0,0,0,0.0225268,0,0.0200097,0.0652732,0,0,0.0263696,0,0,0.0433417,0.0672046,0.0181777,0.00646726,0.0187586,0.0424994,0.0376912,0.048693,0.0590599,0.0397807,0.0105567,0.0122594,0.0263144,0.0273877,0.0255101,0.0103412,0.0317369,0.0237594,0.0272332,0,0.011752,0.0625005,0.0303743,0,0,0.0220266,0,0,0.048647,0.0581698,0.0372194,0.0157637,0.00681537,0.0499459,0.043338,0.0823203,0.0794499,0.0330714,0.0578317,0.0341088,0.0434366,0.0740966,0.0266786,0.0158219,0.0205938,0.0220844,0.0274071,0.0327065,0.0477004
313,0.0198034,0,0,0,0,0.0488745,0,0,0,0,0,0,0.0228865,0,0.0200716,0.0654364,0,0,0.0261011,0,0,0.0434461,0.0674579,0.0181742,0.00620903,0.0188619,0.0421969,0.037343,0.0482868,0.0586661,0.0397362,0.0106015,0.0123069,0.0263236,0.0274424,0.0249173,0.0100943,0.032491,0.0238355,0.0264361,0,0.0118692,0.0622531,0.0303652,0,0,0.0219233,0,0,0.048713,0.0584624,0.0375635,0.0153753,0.00676263,0.0498084,0.0431262,0.0822517,0.0794684,0.033046,0.0577718,0.0341904,0.0433685,0.0739102,0.0278992,0.0158349,0.0206988,0.0219199,0.0273768,0.0328333,0.0476146
314,0.0196698,0,0,0,0,0.0488069,0,0,0,0,0,0,0.0232365,0,0.0201226,0.0655397,0,0,0.0257218,0,0,0.0435239,0.0677174,0.0181474,0.00593088,0.0189082,0.0418733,0.0369339,0.047897,0.0582999,0.0396608,0.0106664,0.0123494,0.026293,0.0274816,0.0243564,0.00981958,0.0329052,0.0232775,0.0258101,0,0.0119511,0.0620702,0.0304207,0,0,0.0218118,0,0,0.0488469,0.0586786,0.0378202,0.0150212,0.00657453,0.0496167,0.0428453,0.0822227,0.0794629,0.0329885,0.0577452,0.0342239,0.0433217,0.0738163,0.0290218,0.0158843,0.0208014,0.0216167,0.0273198,0.0328583,0.0475647
315,0.0195964,0,0,0,0,0.04875,0,0,0,0,0,0,0.0235638,0,0.0201605,0.0655822,0,0,0.0252945,0,0,0.043623,0.0679301,0.0181214,0.00561962,0.0189052,0.04157,0.0364556,0.0475298,0.0580237,0.0395915,0.0107353,0.0123179,0.0262653,0.027491,0.0238556,0.0094854,0.0334292,0.0231626,0.0253288,0,0.0119517,0.061979,0.0305358,0,0,0.0217181,0,0,0.0489884,0.0588085,0.0379653,0.0147398,0.00640133,0.0494259,0.0427629,0.0821891,0.0794242,0.0328993,0.0577583,0.0342525,0.0433111,0.0737631,0.0300464,0.0160633,0.0208894,0.0212401,0.027331,0.0328355,0.0475211
316,0.0195159,0,0,0,0,0.0486958,0,0,0,0,0,0,0.0238189,0,0.0201775,0.0655715,0,0,0.0248604,0,0,0.0436272,0.0680802,0.0180918,0.00531396,0.0188838,0.0412936,0.0359599,0.0472512,0.0578018,0.0394995,0.0107718,0.0122744,0.0262465,0.0274893,0.0234873,0.00913308,0.033985,0.0233947,0.0248685,0,0.0119383,0.0619547,0.0306759,0,0,0.0217323,0,0,0.0490486,0.0588835,0.0381741,0.0145363,0.0065993,0.0492466,0.0427548,0.0820915,0.0793744,0.03275,0.0578173,0.0343498,0.0433221,0.0737305,0.0311094,0.0161965,0.0211723,0.0215025,0.0272983,0.0328307,0.0473786
317,0.0194047,0,0,0,0,0.0486447,0,0,0,0,0,0,0.0240025,0,0.0201906,0.0655318,0,0,0.0244965,0,0,0.0436906,0.0681679,0.0180497,0.00504365,0.0188806,0.0410518,0.0354657,0.0470355,0.0576579,0.0393396,0.0107517,0.0122587,0.026229,0.0274915,0.0231982,0.00880938,0.0345129,0.0236187,0.0244959,0,0.011919,0.061966,0.0307997,0,0,0.0217778,0,0,0.049081,0.0589479,0.0383641,0.0144144,0.00691734,0.0490814,0.0427093,0.0819698,0.0793313,0.03259,0.0578989,0.0344712,0.0433488,0.0737279,0.0320144,0.0162252,0.0213695,0.0216747,0.0272133,0.0328324,0.047262
318,0.0188273,0,0,0,0,0.0478029,0,0,0,0,0,0,0.0241145,0,0.0202327,0.0655268,0,0,0.0211456,0,0,0.0265546,0.0682613,0.0179958,0.00486103,0.0189066,0.0408606,0.034339,0.046849,0.0574936,0.0390747,0.0107356,0.0121884,0.02618,0.0274619,0.0230239,0.0137072,0,0.0239601,0.0242353,0,0.0119509,0.0619141,0.0317853,0,0,0.0216162,0,0,0.0489497,0.0590281,0.0385161,0.0143779,0.007059,0.0490113,0.0426194,0.081871,0.079259,0.032466,0.0579436,0.034563,0.0433564,0.0737322,0.0327429,0.015991,0.0214156,0.0216336,0.0264323,0.0326553,0.0471222
319,0.0192513,0,0,0,0,0.0486412,0,0,0,0,0,0,0.0242071,0,0.0202055,0.0654645,0,0,0.0242145,0,0,0.0437969,0.0682587,0.0180038,0.00452106,0.0189959,0.0406859,0.0347264,0.0467087,0.0574437,0.0388524,0.0107157,0.0120474,0.0261694,0.027498,0.022905,0.008191,0.0349716,0.0239897,0.023992,0,0.0120575,0.0620192,0.0309574,0,0,0.0218729,0,0,0.0490857,0.0590424,0.0386574,0.0143204,0.00714718,0.0487949,0.0427012,0.0817984,0.0791943,0.0323841,0.0579742,0.0346349,0.0433751,0.0737489,0.0332754,0.0161961,0.0215655,0.0216666,0.027097,0.0329281,0.046955
320,0.0192414,0,0,0,0,0.0486519,0,0,0,0,0,0,0.0243496,0,0.0201423,0.065429,0,0,0.0239928,0,0,0.0438403,0.0682618,0.0180003,0.00436162,0.0189525,0.0405956,0.0344892,0.0464501,0.0573719,0.0385843,0.0106965,0.0117975,0.0261549,0.0275445,0.0227621,0.00815462,0.0353885,0.0242311,0.0238117,0,0.0120732,0.0620754,0.0310374,0,0,0.021864,0,0,0.0490979,0.059045,0.0386735,0.0143505,0.00726007,0.0487273,0.0427456,0.0817712,0.0791373,0.0323281,0.0579804,0.0347173,0.04338,0.073738,0.0337746,0.016166,0.0216423,0.0216953,0.0270768,0.0329704,0.0468947
321,0.0192789,0,0,0,0,0.048653,0,0,0,0,0,0,0.0244941,0,0.0201061,0.0654411,0,0,0.0240443,0,0,0.0438342,0.0682536,0.0179775,0.00422995,0.0188031,0.0405324,0.0343968,0.0462007,0.0573158,0.0383131,0.0106786,0.0116957,0.0261555,0.027609,0.022596,0.0081175,0.0355773,0.0245847,0.023645,0,0.0120644,0.0621345,0.0310422,0,0,0.0218856,0,0,0.0491158,0.0590397,0.0386615,0.0143998,0.00740692,0.0486937,0.0427515,0.0817974,0.0790753,0.0322602,0.0580098,0.0347913,0.0433745,0.073737,0.0341098,0.0161602,0.0216633,0.0217327,0.0270877,0.0329766,0.0468203
322,0.0193242,0,0,0,0,0.0486442,0,0,0,0,0,0,0.0245105,0,0.0201466,0.0654535,0,0,0.0242035,0,0,0.0438666,0.0682593,0.0179797,0.00411466,0.0187082,0.0404935,0.034392,0.0461609,0.0572615,0.0380881,0.0106667,0.0118604,0.0261377,0.0276287,0.0225846,0.00815338,0.0355798,0.0246246,0.0235424,0,0.0121108,0.0622007,0.0310343,0,0,0.0218947,0,0,0.0491446,0.0589862,0.0386879,0.014474,0.00757565,0.0486798,0.0426999,0.0817988,0.0790073,0.0321809,0.0580109,0.0348704,0.0433589,0.073745,0.0344338,0.0162342,0.0216511,0.0217298,0.0271415,0.0329557,0.0468731
323,0.0194158,0,0,0,0,0.0486585,0,0,0,0,0,0,0.0244316,0,0.0202104,0.0654659,0,0,0.0244155,0,0,0.0439181,0.0682783,0.0180532,0.00401013,0.0187003,0.0404687,0.0344141,0.0462021,0.0571626,0.0379278,0.0106595,0.0120409,0.0261296,0.0276211,0.0227096,0.00823622,0.0356193,0.0245747,0.0234259,0,0.0121755,0.0622305,0.030997,0,0,0.0218821,0,0,0.0491868,0.0590198,0.0387259,0.0145439,0.00770674,0.0486706,0.0426898,0.0818047,0.0789424,0.032088,0.0579961,0.0349752,0.0433428,0.0737349,0.0347725,0.0163586,0.0216762,0.0216995,0.027204,0.0329505,0.0470591
324,0.0195207,0,0,0,0,0.0486608,0,0,0,0,0,0,0.0243011,0,0.0202496,0.0654708,0,0,0.0246275,0,0,0.0439676,0.0683138,0.0181266,0.00392594,0.0187145,0.0404382,0.0344086,0.0462296,0.05703,0.0377967,0.0106553,0.0120692,0.0261153,0.0275849,0.0229107,0.00825017,0.0357614,0.024525,0.0233199,0,0.01221,0.0622412,0.0309624,0,0,0.0218703,0,0,0.049246,0.0591347,0.0387681,0.0146297,0.00784571,0.0486941,0.0426426,0.0818532,0.078863,0.0319893,0.0580429,0.0350828,0.0433459,0.0737341,0.0350423,0.0164805,0.0217204,0.0216513,0.0272568,0.032947,0.0471796
325,0.019574,0,0,0,0,0.0486667,0,0,0,0,0,0,0.0241726,0,0.0202714,0.0655049,0,0,0.0247833,0,0,0.0440243,0.0683457,0.0182054,0.00386597,0.0187578,0.0403893,0.034337,0.0462848,0.0569234,0.0377372,0.0106877,0.0119926,0.0260941,0.0275568,0.0231183,0.00817417,0.0359132,0.024478,0.0232476,0,0.0122275,0.0622332,0.030964,0,0,0.0218895,0,0,0.0493047,0.0591921,0.0387721,0.0147096,0.0079599,0.048674,0.0425943,0.0819288,0.0787882,0.0319302,0.0581121,0.0351644,0.0433802,0.0737793,0.0352387,0.0166183,0.0217778,0.021639,0.0272775,0.0329448,0.0471823
326,0.019578,0,0,0,0,0.0486502,0,0,0,0,0,0,0.0240408,0,0.0203216,0.0655879,0,0,0.0248228,0,0,0.044053,0.0683734,0.01836,0.00380333,0.0187835,0.0403149,0.0341756,0.0463511,0.0568583,0.0377493,0.0108024,0.0117967,0.0260529,0.0275707,0.0233242,0.00802806,0.0360271,0.0244241,0.0231872,0,0.0122202,0.062229,0.0309821,0,0,0.021916,0,0,0.0493522,0.0592016,0.0387412,0.0147418,0.00816367,0.0485878,0.0425391,0.0819893,0.0787304,0.0318896,0.0581899,0.0352532,0.0434611,0.0738692,0.035389,0.0167307,0.0219016,0.0216241,0.0272801,0.0329399,0.047175
327,0.0204411,0,0,0,0,0.0488331,0,0,0,0,0,0,0.0285003,0,0,0.0670118,0,0,0.0244008,0,0,0.0439128,0.0668519,0.0157753,0.00264717,0.0196621,0.0404658,0.033488,0,0.0589585,0.0379717,0.00839874,0.00841762,0.026555,0.0272675,0.0156607,0.00776534,0.0360937,0.0243049,0.0233135,0,0.0121493,0.0613851,0.0314193,0,0,0.0213667,0,0,0.0490974,0.0590201,0.0388128,0.0141435,0.00825927,0.0480031,0.0414762,0.0821063,0.0785335,0.0315113,0.0581773,0.0352932,0.0434819,0.0738542,0.0352751,0.016491,0.0220198,0.0214349,0.0277305,0.0321067,0.0473369
328,0.0196177,0,0,0,0,0.0485834,0,0,0,0,0,0,0.0236786,0,0.0204599,0.0658057,0,0,0.0247207,0,0,0.0440441,0.0684201,0.018684,0.00368963,0.0188098,0.0401697,0.0336639,0.0465194,0.0568516,0.0379846,0.0110442,0.0115794,0.025989,0.0276141,0.0237838,0.00766414,0.036191,0.0244232,0.0231602,0,0.0120239,0.0621835,0.0310964,0,0,0.0219183,0,0,0.0493574,0.0591161,0.0386051,0.0146928,0.00868625,0.0482901,0.0423441,0.0820735,0.0786637,0.0317823,0.0583873,0.0354989,0.0437177,0.0740938,0.0354602,0.0166706,0.0220261,0.0216213,0.0272901,0.0328692,0.0472117
329,0.0196035,0,0,0,0,0.0484778,0,0,0,0,0,0,0.0235644,0,0.0205382,0.0658895,0,0,0.0245817,0,0,0.0440491,0.0684934,0.0187882,0.00362593,0.0188023,0.0399639,0.0333597,0.0465834,0.0568791,0.0381367,0.0110618,0.0116005,0.0259963,0.0276452,0.0239476,0.00747609,0.0363606,0.0244591,0.0231424,0,0.0119862,0.0621917,0.0311618,0,0,0.0219414,0,0,0.0493391,0.0590508,0.0384467,0.0147191,0.00882014,0.0480741,0.042269,0.0820415,0.0786323,0.0317876,0.0585119,0.0356121,0.0438173,0.0741951,0.0353865,0.016584,0.0220961,0.0216692,0.0272506,0.0328415,0.047266
330,0.0195752,0,0,0,0,0.0483835,0,0,0,0,0,0,0.0234546,0,0.0205798,0.0659294,0,0,0.024411,0,0,0.0440502,0.0685502,0.0188353,0.00360661,0.0188019,0.0398551,0.0330669,0.046658,0.0568984,0.0382648,0.0110249,0.0115847,0.0260002,0.0276845,0.024128,0.00730156,0.036504,0.0244556,0.0232048,0,0.0119335,0.062199,0.0312328,0,0,0.0218727,0,0,0.0493358,0.0589675,0.0382603,0.0146947,0.00888703,0.0478877,0.042209,0.0820058,0.0786123,0.031786,0.0585774,0.035725,0.0438932,0.0742871,0.0351939,0.0164466,0.0220805,0.0216591,0.0272494,0.0328359,0.0472428
331,0.0195449,0,0,0,0,0.0483161,0,0,0,0,0,0,0.0233697,0,0.0205942,0.0659694,0,0,0.0242517,0,0,0.0440745,0.0685948,0.0188098,0.00358203,0.0187706,0.0397631,0.0328066,0.0467469,0.056901,0.0383403,0.010978,0.0115576,0.0259912,0.0276957,0.0242879,0.00716463,0.0366422,0.0243354,0.0233009,0,0.0118884,0.0622298,0.0313089,0,0,0.0218392,0,0,0.0493174,0.0588541,0.0381064,0.0146747,0.0089121,0.0477195,0.0422553,0.082,0.0786019,0.0317806,0.0586305,0.0358258,0.0439847,0.0743671,0.0349692,0.0165245,0.0219815,0.0216334,0.027258,0.0328216,0.0471704
332,0.0195188,0,0,0,0,0.048289,0,0,0,0,0,0,0.0232753,0,0.020644,0.0659633,0,0,0.0241415,0,0,0.0441131,0.0686337,0.0188465,0.00356193,0.0187175,0.0396842,0.0325705,0.0468238,0.05693,0.038362,0.0109676,0.011549,0.025985,0.027692,0.024435,0.00701287,0.0367946,0.0241474,0.0233336,0,0.0118201,0.0622676,0.0314098,0,0,0.0218005,0,0,0.049289,0.0587485,0.0379985,0.01466,0.00892681,0.0476249,0.0423539,0.0820097,0.0785994,0.0317511,0.0587107,0.0359205,0.0440823,0.0744313,0.0347847,0.0166664,0.0218562,0.0216348,0.0272646,0.0327792,0.0471618
333,0.0195166,0,0,0,0,0.0482868,0,0,0,0,0,0,0.0232144,0,0.0206931,0.0659676,0,0,0.0240769,0,0,0.0441418,0.0686612,0.0189139,0.0035723,0.018686,0.039665,0.0323743,0.0468725,0.0569689,0.0383329,0.0109797,0.0115399,0.026006,0.0276882,0.0245221,0.00689322,0.0369363,0.0240235,0.0233044,0,0.0117466,0.0623248,0.0315316,0,0,0.0217858,0,0,0.049281,0.058634,0.0378518,0.0146631,0.00893312,0.0476015,0.0424891,0.082011,0.0786031,0.0317285,0.0587951,0.0360074,0.0441703,0.0744957,0.0345837,0.0167833,0.0217905,0.0216618,0.0272975,0.0327065,0.0471649
334,0.0189934,0,0,0,0,0.047602,0,0,0,0,0,0,0.0233622,0,0.0206736,0.0659409,0,0,0.0207569,0,0,0.0261336,0.0687374,0.0189237,0.00384006,0.0187278,0.0397829,0.0320805,0.0468269,0.0569022,0.0382851,0.010951,0.0114143,0.0258441,0.0275088,0.024377,0.0117399,0,0.0232872,0.0233604,0,0.0116428,0.0622743,0.0325158,0,0,0.0215881,0,0,0.0492204,0.0586605,0.0376903,0.0145766,0.00888692,0.0477169,0.0424532,0.0819755,0.0786595,0.0318148,0.058893,0.0361452,0.0442492,0.0745711,0.0342752,0.0166849,0.0216894,0.02154,0.0267415,0.032527,0.0470713
335,0.0196103,0,0,0,0,0.0483225,0,0,0,0,0,0,0.0230589,0,0.0207136,0.0659577,0,0,0.0242637,0,0,0.0439087,0.0686127,0.0190495,0.0035505,0.0187211,0.0397571,0.0322409,0.0469535,0.0569716,0.0382286,0.0109903,0.0114141,0.0260089,0.0276569,0.0247285,0.00672884,0.036694,0.0245308,0.0233295,0,0.0116179,0.0624308,0.0316695,0,0,0.0218703,0,0,0.0494533,0.058375,0.0375341,0.014712,0.00890591,0.0476453,0.0426813,0.0821201,0.0786735,0.0317739,0.058937,0.0362017,0.04428,0.0746394,0.0342137,0.0170246,0.0217404,0.0215751,0.027427,0.0325798,0.0471784
336,0.0196331,0,0,0,0,0.0483355,0,0,0,0,0,0,0.0229815,0,0.020738,0.0659239,0,0,0.024168,0,0,0.0439172,0.0685778,0.0192478,0.00359082,0.0187342,0.0398131,0.0321972,0.046966,0.0569506,0.0381488,0.0110225,0.0113071,0.0260049,0.0276297,0.0248483,0.00688313,0.0368627,0.0245395,0.0233688,0,0.0116211,0.0624842,0.0317227,0,0,0.0218874,0,0,0.0494554,0.0582633,0.0374269,0.0147685,0.00893401,0.0477522,0.0428263,0.0821802,0.0787323,0.0318202,0.0589752,0.0362654,0.0442809,0.07469,0.034088,0.0170411,0.0217379,0.0216026,0.0274349,0.0325411,0.0472236
337,0.019638,0,0,0,0,0.0483488,0,0,0,0,0,0,0.0229597,0,0.020773,0.0659037,0,0,0.0241957,0,0,0.043918,0.0685623,0.0192263,0.00361077,0.0187482,0.0398746,0.0322185,0.0469653,0.056901,0.0380492,0.0110526,0.0112934,0.0259815,0.0275964,0.0249074,0.00694002,0.0368865,0.0245092,0.0233964,0,0.0116015,0.0625098,0.0317004,0,0,0.0219563,0,0,0.0493432,0.058193,0.0373292,0.0148166,0.00898043,0.0478211,0.0428827,0.0822215,0.0787729,0.0318769,0.0590162,0.0363335,0.0443193,0.07473,0.0339601,0.0170463,0.021719,0.0217335,0.0274389,0.0325327,0.0473284
338,0.0184087,0,0,0,0,0.0469604,0,0,0,0,0,0,0.023082,0,0.020905,0.0658519,0,0,0.0221924,0,0,0.000888163,0.068834,0.0191802,0.00325332,0.0186186,0.0393502,0.0331056,0.0467099,0.0566184,0.037869,0.0111053,0.0111946,0.0258625,0.0274613,0.0247227,0.0122955,0,0,0.0235764,0,0.0113595,0.062636,0.0334297,0,0,0.0215898,0,0,0.0490311,0.0585233,0.0369722,0.0141927,0.00899153,0.0470587,0.0425148,0.0819204,0.0786392,0.0318134,0.0593932,0.0367503,0.0446584,0.0750342,0.0335975,0.0169123,0.0215266,0.0216336,0.0261778,0.0324358,0.0469288
339,0.0196439,0,0,0,0,0.0483366,0,0,0,0,0,0,0.0229058,0,0.0207683,0.0659548,0,0,0.0241745,0,0,0.0438665,0.0685821,0.0191604,0.00359608,0.0186936,0.0397882,0.0323634,0.0469378,0.0568147,0.0378533,0.0111548,0.0112793,0.0259605,0.0275835,0.0250266,0.00712347,0.0368162,0.0245594,0.023449,0,0.0115404,0.0625111,0.0316446,0,0,0.0220716,0,0,0.0492872,0.058095,0.037145,0.0149055,0.00910978,0.0479051,0.0428395,0.0823253,0.0788262,0.031973,0.0590911,0.0364273,0.0443647,0.0747825,0.0338725,0.0168602,0.0216011,0.0217233,0.0274874,0.032577,0.0474399
