Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,
1207,0.0274074,0,0,0,0,0.0418098,0,0,0,0,0,0,0.0389419,0,0.0178231,0.068811,0,0,0.0187868,0,0,0.039218,0.0650696,0.0220535,0.00696084,0.0127077,0.0384677,0.0433265,0.0361213,0.050072,0.0571686,0.0297116,0.013448,0.015774,0.0321936,0.0331477,0.00582914,0.0134704,0.015988,0.0185914,0.0227929,0,0.0150011,0.0661666,0.0376271,0,0,0.0155352,0,0,0.0488168,0.0569697,0.038019,0.0304153,0.0100947,0.0579293,0.0416826,0.0429562,0.0691797,0.0599031,0.0170888,0.0562147,0.0353081,0.0412143,0.0725196,0.032778,0.0160383,0.0241763,0.0233557,0.0208436,0.0285717,0
1208,0.0273916,0,0,0,0,0.0418231,0,0,0,0,0,0,0.0407982,0,0.0170109,0.069021,0,0,0.0188138,0,0,0.0392391,0.0652159,0.0221403,0.00705267,0.012819,0.0385735,0.0432709,0.0357769,0.0496526,0.0567792,0.0294496,0.0135513,0.0157496,0.0318023,0.0329082,0.00486188,0.0134273,0.016076,0.0186097,0.0229689,0,0.0148979,0.0660365,0.0376589,0,0,0.0155683,0,0,0.0488368,0.0570767,0.0380972,0.0300165,0.0100143,0.0579096,0.0417164,0.0431466,0.0690555,0.059938,0.0170483,0.0561209,0.0351717,0.0411031,0.0724268,0.0326764,0.01604,0.0242056,0.0233681,0.0208664,0.0286313,0
1209,0.027392,0,0,0,0,0.0418658,0,0,0,0,0,0,0.0422118,0,0.0161762,0.0692967,0,0,0.0188388,0,0,0.0392383,0.065436,0.0225537,0.00718046,0.0129701,0.0386825,0.0432157,0.035341,0.0491739,0.0563436,0.0291832,0.0135747,0.0156493,0.0312774,0.032593,0.00628778,0.0134205,0.0160962,0.0186284,0.0231549,0,0.0148991,0.065921,0.037662,0,0,0.0155761,0,0,0.0488538,0.0571604,0.0382055,0.0296291,0.00987837,0.0578768,0.0417265,0.0433129,0.0691619,0.0599499,0.0169984,0.0560521,0.0349868,0.041038,0.0723289,0.0324333,0.0160734,0.0241948,0.0233866,0.0209004,0.0286312,0
1210,0.0273973,0,0,0,0,0.0419323,0,0,0,0,0,0,0.0431025,0,0.0155048,0.0695613,0,0,0.0188342,0,0,0.0392276,0.0656616,0.0230577,0.00732045,0.0131285,0.0387768,0.043155,0.0348438,0.0486442,0.055809,0.0288811,0.0135209,0.0156484,0.0307149,0.0322459,0.00838787,0.0134221,0.0160871,0.0186672,0.0232754,0,0.0148885,0.0657794,0.0376448,0,0,0.0155552,0,0,0.0488854,0.0572268,0.0382254,0.0292516,0.00970479,0.0578432,0.0417184,0.0434638,0.0697756,0.0599669,0.0169392,0.0559919,0.0348226,0.0410363,0.0722876,0.0322851,0.0160749,0.024148,0.0234094,0.0209668,0.0285863,0
1211,0.0274116,0,0,0,0,0.0419745,0,0,0,0,0,0,0.043271,0,0.0149433,0.0698153,0,0,0.018844,0,0,0.0392444,0.0659665,0.023509,0.00749359,0.013213,0.0388396,0.0430864,0.0343745,0.0480366,0.0552356,0.0285381,0.0133503,0.0156018,0.0301456,0.0318896,0.0101541,0.0134147,0.0161176,0.0187075,0.0234603,0,0.0147085,0.0656425,0.0376395,0,0,0.0155492,0,0,0.0488863,0.057263,0.0381576,0.0288996,0.00957658,0.0577901,0.0417189,0.0436036,0.0700958,0.0600648,0.0168193,0.0559189,0.0347667,0.0410032,0.0722201,0.0320456,0.0160639,0.0240928,0.023411,0.0210271,0.0285943,0
1212,0.0274274,0,0,0,0,0.0420184,0,0,0,0,0,0,0.0429571,0,0.0144269,0.0700173,0,0,0.0188246,0,0,0.0392618,0.0663916,0.024026,0.00769753,0.0131955,0.0388612,0.0430566,0.0339431,0.0475033,0.0546394,0.0281712,0.0132363,0.0155914,0.029615,0.0315725,0.0115658,0.0133887,0.0161722,0.0187338,0.0237666,0,0.0145663,0.0655287,0.0376217,0,0,0.015551,0,0,0.0488719,0.0572699,0.0380701,0.0285853,0.00948766,0.0577063,0.0417429,0.0437437,0.0700686,0.0602272,0.016669,0.0558154,0.0346672,0.0409515,0.0721358,0.0315491,0.0160385,0.0240726,0.0233852,0.0210642,0.0286049,0
1213,0.0274625,0,0,0,0,0.0420398,0,0,0,0,0,0,0.0426853,0,0.0140878,0.0701383,0,0,0.0188053,0,0,0.0392897,0.0668523,0.0244141,0.00787341,0.0131579,0.0388735,0.0430868,0.0336867,0.0470364,0.054107,0.0277622,0.0133219,0.0156604,0.0293752,0.0314231,0.0124393,0.013386,0.016218,0.0187705,0.024129,0,0.0145446,0.0654222,0.0376209,0,0,0.0155532,0,0,0.0488745,0.0572605,0.0379473,0.0282905,0.0094413,0.0576387,0.0417815,0.0439023,0.069977,0.0603993,0.0165052,0.0557376,0.0344383,0.0409027,0.0720186,0.0310204,0.016025,0.0240671,0.0233425,0.0210761,0.0286097,0
1214,0.0275244,0,0,0,0,0.0420697,0,0,0,0,0,0,0.0427892,0,0.0141809,0.0701196,0,0,0.018783,0,0,0.0393008,0.0672748,0.0243741,0.00801984,0.0130116,0.0389,0.043156,0.033501,0.0466615,0.0536683,0.0273345,0.0134911,0.0158148,0.0296124,0.0314596,0.0122429,0.0134097,0.0162376,0.0188228,0.0244654,0,0.0143919,0.0653339,0.0376211,0,0,0.0155277,0,0,0.048885,0.0572345,0.0378095,0.0279866,0.00932031,0.0575904,0.0418382,0.0440355,0.0699205,0.0605769,0.0163383,0.0556314,0.034203,0.0408669,0.0719222,0.030488,0.015979,0.0240015,0.0233146,0.021104,0.0285658,0
1215,0.0276039,0,0,0,0,0.0420904,0,0,0,0,0,0,0.0425083,0,0.0148201,0.0701425,0,0,0.0187083,0,0,0.03929,0.0676497,0.0239036,0.00818847,0.0127334,0.0389876,0.0432561,0.0332485,0.0462864,0.0532465,0.0269022,0.0133891,0.0160063,0.0300234,0.0316418,0.0113046,0.0134816,0.0162297,0.0188923,0.0246912,0,0.0141322,0.0652704,0.0376812,0,0,0.0154595,0,0,0.0488584,0.0571901,0.0375679,0.027689,0.00911403,0.0575865,0.0418792,0.0441448,0.0701631,0.0606934,0.0161823,0.0556032,0.034002,0.040864,0.071872,0.0301389,0.0158837,0.0238718,0.0233278,0.0211554,0.0284995,0
1216,0.0276463,0,0,0,0,0.0420982,0,0,0,0,0,0,0.0418611,0,0.0157824,0.0702696,0,0,0.018645,0,0,0.0392887,0.0680726,0.0232577,0.0084292,0.012286,0.0391482,0.0433706,0.0328483,0.0458565,0.0527371,0.0264088,0.0130657,0.0160787,0.0300676,0.031556,0.0103134,0.0136007,0.0162325,0.0189718,0.0249848,0,0.0139455,0.065212,0.0377022,0,0,0.0153835,0,0,0.0488016,0.0571553,0.037213,0.0274138,0.00888603,0.0576394,0.0419071,0.0442613,0.0704949,0.0607727,0.0160109,0.055629,0.0338482,0.0408839,0.0718403,0.0298091,0.0157877,0.0237102,0.0232971,0.0211905,0.028468,0
1217,0.0276491,0,0,0,0,0.0420904,0,0,0,0,0,0,0.0413173,0,0.0167157,0.0703599,0,0,0.0186276,0,0,0.0393178,0.0685556,0.0224898,0.00870773,0.0118039,0.0393632,0.0435316,0.0323935,0.0452694,0.0521089,0.0257853,0.0125807,0.015702,0.0299379,0.0311918,0.00930343,0.0137285,0.0162748,0.019057,0.0252973,0,0.0138036,0.0651842,0.0376205,0,0,0.0153105,0,0,0.0487354,0.0570719,0.036897,0.0271573,0.00865567,0.0576845,0.0418842,0.0443988,0.0706678,0.0608821,0.0158992,0.0556824,0.0337512,0.0409169,0.0718465,0.0294338,0.0156925,0.0235671,0.0232122,0.0211892,0.0284562,0
1218,0.0276996,0,0,0,0,0.0420202,0,0,0,0,0,0,0.0406098,0,0.0174983,0.0703695,0,0,0.0185836,0,0,0.0393189,0.0690433,0.0219018,0.00896289,0.0113942,0.0396461,0.0436495,0.0318274,0.0445721,0.0513976,0.0250604,0.01205,0.0149885,0.0298531,0.0307749,0.00839594,0.0137919,0.0163445,0.0191091,0.0256369,0,0.0137052,0.0652065,0.0376031,0,0,0.0151983,0,0,0.048682,0.0569128,0.0366325,0.026905,0.0083872,0.057692,0.0417984,0.0445657,0.0708674,0.0609834,0.0158418,0.0557621,0.033741,0.0409808,0.0718421,0.0289942,0.0156216,0.023483,0.0231481,0.0211051,0.0284453,0
1219,0.0278381,0,0,0,0,0.0418972,0,0,0,0,0,0,0.0397648,0,0.0181556,0.0703398,0,0,0.0185118,0,0,0.0393261,0.0695315,0.0214264,0.00920563,0.0110251,0.0399643,0.0436857,0.0311391,0.0438509,0.0506521,0.0243032,0.011685,0.0144293,0.0296807,0.0302667,0.0078419,0.0138297,0.0164145,0.0191312,0.0260269,0,0.0137475,0.0652736,0.0376995,0,0,0.0150746,0,0,0.0486193,0.0566882,0.0363975,0.026664,0.00810186,0.0576364,0.0416424,0.0447423,0.0711637,0.0611311,0.0158335,0.0558824,0.0337026,0.0411129,0.0719362,0.028461,0.0155541,0.0234878,0.0230644,0.02096,0.0284085,0
1220,0.0280391,0,0,0,0,0.0417881,0,0,0,0,0,0,0.0388749,0,0.0186119,0.0703072,0,0,0.0184487,0,0,0.039336,0.0700842,0.0208769,0.00940275,0.0106183,0.0402151,0.0436424,0.0304666,0.0431947,0.0499188,0.0236335,0.011439,0.0140843,0.0294353,0.0298667,0.00756287,0.0138558,0.0164743,0.0191113,0.0264067,0,0.0139001,0.0653472,0.0378311,0,0,0.0150019,0,0,0.0485663,0.0564568,0.0361704,0.0264474,0.00784407,0.0575385,0.0414409,0.0449614,0.0714078,0.0613854,0.0158454,0.0559841,0.0335845,0.0413344,0.0721453,0.0278804,0.0154382,0.0235456,0.0229812,0.0208739,0.0283268,0
1221,0.028254,0,0,0,0,0.0417172,0,0,0,0,0,0,0.0380432,0,0.0189894,0.0702771,0,0,0.0183818,0,0,0.0392821,0.070643,0.0206143,0.00952207,0.0102822,0.0402885,0.0436138,0.0299875,0.0426384,0.049279,0.0231375,0.0111974,0.0138101,0.0292913,0.0296465,0.00758547,0.0138634,0.0165404,0.0190106,0.02676,0,0.0140565,0.0654079,0.0379478,0,0,0.0149716,0,0,0.0484951,0.0562406,0.0358923,0.0262729,0.00761646,0.0574322,0.041272,0.0452186,0.0716536,0.0616843,0.0158802,0.0560324,0.0334965,0.0416579,0.0723185,0.0273253,0.0153013,0.0235328,0.0229325,0.0208868,0.0282107,0
1222,0.0284344,0,0,0,0,0.0416853,0,0,0,0,0,0,0.0374651,0,0.0193117,0.0701954,0,0,0.0183426,0,0,0.039255,0.0711039,0.0203733,0.00957862,0.0101595,0.0401982,0.043593,0.0297191,0.0423081,0.0487897,0.0228466,0.0110063,0.0136464,0.0292505,0.0294583,0.00773912,0.0138408,0.0165683,0.0189582,0.0271866,0,0.0140758,0.0654826,0.0380176,0,0,0.0149597,0,0,0.0484131,0.0560155,0.0355002,0.0261731,0.00738035,0.0573369,0.0411728,0.0454823,0.0719773,0.0618844,0.0159644,0.0559839,0.033407,0.0419968,0.0723975,0.026641,0.015175,0.0234725,0.0228889,0.0208911,0.0281007,0
1223,0.0285839,0,0,0,0,0.0416419,0,0,0,0,0,0,0.0372413,0,0.0195681,0.0701396,0,0,0.0183356,0,0,0.0392656,0.0714932,0.0199151,0.00958546,0.01032,0.0400423,0.0435499,0.0295788,0.0420161,0.0484881,0.0227396,0.0108888,0.0136009,0.0292025,0.029334,0.00783632,0.013804,0.0165858,0.0189687,0.027657,0,0.0140522,0.0655088,0.0380609,0,0,0.0149956,0,0,0.0483491,0.0558163,0.0350901,0.0261395,0.00716724,0.0572436,0.04112,0.0457844,0.0722364,0.0619947,0.0160744,0.0560389,0.0333108,0.0421672,0.072531,0.0258997,0.0151142,0.023409,0.0228207,0.0208387,0.0280154,0
1224,0.0287233,0,0,0,0,0.0415817,0,0,0,0,0,0,0.0373071,0,0.0197779,0.0701448,0,0,0.018377,0,0,0.0392565,0.0718091,0.0193801,0.00957417,0.0106495,0.0399029,0.0435338,0.0295827,0.0417509,0.048329,0.0227691,0.0108746,0.013608,0.0291433,0.0292006,0.00782858,0.0137184,0.0166385,0.0190174,0.0281309,0,0.0139086,0.0654852,0.0381137,0,0,0.0150444,0,0,0.0483081,0.0556862,0.034734,0.0261545,0.00698398,0.0571771,0.0411257,0.0460398,0.0723883,0.062017,0.0161916,0.0562154,0.0332472,0.0421179,0.0728139,0.0251585,0.015078,0.0233246,0.0227493,0.0208062,0.0279762,0
1225,0.0288315,0,0,0,0,0.0415295,0,0,0,0,0,0,0.0375,0,0.0199831,0.0702117,0,0,0.0184297,0,0,0.0392188,0.0720568,0.0191087,0.00956437,0.0111339,0.0398194,0.0435467,0.0296682,0.0414841,0.0482261,0.0228777,0.0109292,0.0135667,0.0290703,0.0290614,0.00780678,0.0136473,0.0166878,0.0190645,0.0287862,0,0.0139629,0.065461,0.0381893,0,0,0.0150883,0,0,0.0482814,0.0556324,0.0345567,0.026172,0.00682413,0.0571249,0.0412192,0.0461619,0.0724928,0.0620371,0.0163634,0.0563987,0.0332357,0.0422569,0.0731418,0.0241451,0.0149865,0.0232144,0.0227076,0.0208292,0.0279391,0
1226,0.0289148,0,0,0,0,0.0415249,0,0,0,0,0,0,0.0376905,0,0.0202095,0.0702516,0,0,0.0184553,0,0,0.0392093,0.0722397,0.0189578,0.00958067,0.011624,0.0398324,0.0435379,0.029759,0.0411801,0.0480984,0.0229587,0.0109391,0.0133624,0.0288967,0.0288778,0.00780366,0.0136057,0.0167,0.0190373,0.0296705,0,0.0141516,0.0654738,0.0382599,0,0,0.0151128,0,0,0.0482484,0.0556236,0.0345274,0.026225,0.00672243,0.0571329,0.0413911,0.0463326,0.0726038,0.0620633,0.0165869,0.0565771,0.0332378,0.0426057,0.0734862,0.0228388,0.0148472,0.0231487,0.0227523,0.0208715,0.0278391,0
1227,0.0290186,0,0,0,0,0.0415209,0,0,0,0,0,0,0.0378942,0,0.0205387,0.0702331,0,0,0.0184254,0,0,0.0392062,0.0723624,0.0184847,0.00961581,0.012008,0.0399918,0.0435067,0.0297304,0.0409234,0.047929,0.0229717,0.0108067,0.0129285,0.0285964,0.0285827,0.00777905,0.0135797,0.0166732,0.0190278,0.0306116,0,0.0144337,0.0655193,0.0383385,0,0,0.0151451,0,0,0.0482284,0.0555879,0.0344552,0.0262852,0.00673082,0.057168,0.0415506,0.0465391,0.0727387,0.0620805,0.0168517,0.056764,0.0332663,0.0429808,0.07385,0.0216531,0.014775,0.02306,0.0227872,0.0209073,0.0277167,0
1228,0.0291182,0,0,0,0,0.0414776,0,0,0,0,0,0,0.0379351,0,0.0209977,0.070155,0,0,0.0183407,0,0,0.0391867,0.0724651,0.0180637,0.00965028,0.0122371,0.0402699,0.0435037,0.0297529,0.0406527,0.0477082,0.0230191,0.0106246,0.0124202,0.028259,0.0282575,0.00776778,0.0135823,0.016599,0.0190598,0.0313253,0,0.0147246,0.0655854,0.0384308,0,0,0.015193,0,0,0.0482008,0.0555441,0.0345288,0.0263269,0.0068954,0.0572165,0.0416849,0.0467196,0.0729582,0.062096,0.0171759,0.0569885,0.033364,0.0433943,0.0742573,0.020816,0.0147185,0.0229461,0.0227761,0.0209261,0.0276003,0
1229,0.0292011,0,0,0,0,0.041404,0,0,0,0,0,0,0.0377523,0,0.021398,0.0700318,0,0,0.0182366,0,0,0.0391505,0.0725608,0.0178129,0.00966709,0.0123452,0.0406341,0.0435514,0.0298638,0.0403257,0.0475231,0.0231233,0.0104961,0.0120321,0.0280044,0.0280127,0.00782308,0.0136004,0.0165019,0.0191058,0.0318945,0,0.0151247,0.0656707,0.0385282,0,0,0.015244,0,0,0.0481679,0.0554769,0.0348533,0.0263512,0.00717046,0.0572787,0.041782,0.0468125,0.0730746,0.0621605,0.0175658,0.057233,0.03359,0.0437152,0.0746471,0.0202457,0.0147117,0.0228275,0.0227436,0.0209031,0.0275288,0
1230,0.0292531,0,0,0,0,0.041312,0,0,0,0,0,0,0.0374666,0,0.0217379,0.0699029,0,0,0.0181451,0,0,0.0392204,0.0726477,0.0178007,0.00965218,0.0123601,0.0409994,0.0436567,0.0299483,0.0399886,0.0473953,0.0232008,0.010436,0.0118529,0.0278054,0.027825,0.0079497,0.0135996,0.0165829,0.0190083,0.0322277,0,0.0153794,0.0657912,0.0385514,0,0,0.0152145,0,0,0.0481134,0.0554466,0.035194,0.0263696,0.00750432,0.0573494,0.0418349,0.0469145,0.0731206,0.0622665,0.017987,0.0575043,0.0337823,0.0438927,0.0750443,0.0198718,0.0146486,0.0227411,0.0227241,0.0208955,0.0274886,0
1231,0.0292702,0,0,0,0,0.0411812,0,0,0,0,0,0,0.0372302,0,0.0218966,0.0697741,0,0,0.0180984,0,0,0.0392509,0.072724,0.0178114,0.00959969,0.0123207,0.041286,0.0436752,0.0299085,0.0397629,0.0472735,0.023173,0.0104882,0.0118602,0.0277162,0.0277026,0.00808662,0.0135603,0.0166725,0.0189316,0.0321992,0,0.0155498,0.0659174,0.0385455,0,0,0.0151457,0,0,0.0480727,0.0554827,0.0355343,0.0263718,0.00781606,0.0573992,0.0418433,0.0469766,0.0732034,0.0623999,0.0184425,0.0577444,0.0339123,0.043929,0.0753864,0.0197231,0.014568,0.0226998,0.022679,0.0208499,0.0274995,0
1232,0.0292145,0,0,0,0,0.0410045,0,0,0,0,0,0,0.0370455,0,0.0218842,0.069672,0,0,0.0180967,0,0,0.0392283,0.0727937,0.0176553,0.00953268,0.0122517,0.0414401,0.0436624,0.0298567,0.0396363,0.0471659,0.023067,0.0106204,0.0120471,0.0276956,0.0276339,0.00820839,0.0135008,0.0166634,0.018891,0.0317553,0,0.0157441,0.0660728,0.0385129,0,0,0.01513,0,0,0.0480295,0.0555942,0.0360809,0.0262894,0.00799324,0.0573934,0.0418402,0.0469634,0.0734168,0.0625974,0.0188847,0.0579089,0.0341053,0.0440633,0.0756094,0.0200255,0.0145509,0.0227088,0.0226666,0.0206983,0.0276088,0
1233,0.0290742,0,0,0,0,0.0408409,0,0,0,0,0,0,0.0368914,0,0.0219072,0.0696132,0,0,0.0182811,0,0,0.0391388,0.0728611,0.0174186,0.00951273,0.0123166,0.0413791,0.0437353,0.0297593,0.0396882,0.047095,0.0229673,0.0107233,0.0123242,0.0276337,0.0276185,0.00834394,0.0133322,0.0163111,0.0189014,0.0308661,0,0.0160347,0.0660832,0.0384145,0,0,0.0151334,0,0,0.048009,0.0557946,0.036691,0.0261213,0.00799248,0.057268,0.0418818,0.0468957,0.0736546,0.062805,0.0192722,0.0580012,0.0343619,0.044276,0.0757657,0.0209663,0.0144905,0.0227013,0.0226448,0.0205206,0.0277452,0
1234,0.0288666,0,0,0,0,0.0406829,0,0,0,0,0,0,0.0364687,0,0.0220468,0.0696182,0,0,0.0179903,0,0,0.0392219,0.0728642,0.0173076,0.00942712,0.0125615,0.0412708,0.0436146,0.0297493,0.0398321,0.0471363,0.0229194,0.0108289,0.0125166,0.0276184,0.0276323,0.00858074,0.013383,0.0166688,0.0188613,0.0298123,0,0.0162653,0.0658481,0.0382184,0,0,0.0152264,0,0,0.0480325,0.0561954,0.0371585,0.0258306,0.00769939,0.0571258,0.0420643,0.0469199,0.0739266,0.0630266,0.0195919,0.057979,0.0346155,0.044216,0.0757719,0.0223257,0.0143494,0.0226453,0.0226311,0.0203146,0.0278995,0
1235,0.0285735,0,0,0,0,0.0405536,0,0,0,0,0,0,0.0358147,0,0.0220619,0.0696821,0,0,0.0180365,0,0,0.0393093,0.0728594,0.0172982,0.00932903,0.0128605,0.0410844,0.0436345,0.0297754,0.0399844,0.047294,0.022996,0.0108579,0.0125041,0.0276298,0.0276455,0.00894429,0.0132627,0.016747,0.0188081,0.028484,0,0.0164216,0.0655571,0.0379826,0,0,0.0154148,0,0,0.0480653,0.0567137,0.0374139,0.0253966,0.00739477,0.0568555,0.0423844,0.0468701,0.0741269,0.0631932,0.0196964,0.0578168,0.0347467,0.0439381,0.0755469,0.024069,0.0142976,0.0225768,0.0226659,0.0200907,0.0280932,0
1236,0.0282186,0,0,0,0,0.040446,0,0,0,0,0,0,0.0351269,0,0.0219619,0.0697964,0,0,0.0181513,0,0,0.0393491,0.07282,0.0173798,0.00921644,0.0130226,0.0408666,0.043671,0.0299463,0.0401401,0.047508,0.0231315,0.0107967,0.0125483,0.0276486,0.027698,0.0095022,0.0131664,0.0167987,0.0187964,0.0266351,0,0.0163912,0.0651534,0.0377036,0,0,0.0156437,0,0,0.0481362,0.0572289,0.0377478,0.0249017,0.00720199,0.0565095,0.0428177,0.0467493,0.07421,0.0632556,0.0194769,0.0575108,0.0346845,0.0435244,0.0751064,0.0262187,0.0142129,0.0225467,0.0227195,0.0198876,0.0283343,0
1237,0.0278168,0,0,0,0,0.0403993,0,0,0,0,0,0,0.0344873,0,0.0219456,0.0699671,0,0,0.0182711,0,0,0.0393674,0.0727232,0.0174019,0.00915481,0.0130163,0.0406924,0.0437319,0.0301076,0.0402952,0.0477776,0.023287,0.0106142,0.0124704,0.0276176,0.0277074,0.0101705,0.0130942,0.016784,0.0188351,0.0244604,0,0.0164301,0.0647251,0.0374154,0,0,0.0158769,0,0,0.0482136,0.0576566,0.0383051,0.0243503,0.00719321,0.0561349,0.0432936,0.0466137,0.0742066,0.0631635,0.0189561,0.0571481,0.0345065,0.0430802,0.0746171,0.028762,0.0140847,0.0225268,0.0227812,0.0197891,0.0285862,0
1238,0.0274276,0,0,0,0,0.0403861,0,0,0,0,0,0,0.0336352,0,0.0219344,0.0701248,0,0,0.0183849,0,0,0.0393884,0.0725912,0.0174014,0.0091176,0.0129514,0.0406118,0.0438175,0.0302877,0.0405221,0.048058,0.0234056,0.0104568,0.012358,0.0275709,0.0276954,0.0109866,0.0129867,0.0167424,0.0189284,0.0221703,0,0.0167701,0.06426,0.0371351,0,0,0.0161588,0,0,0.0482696,0.058009,0.039308,0.0238134,0.00743416,0.0557845,0.0437567,0.0464522,0.0741278,0.062954,0.0182812,0.0568069,0.0342989,0.0427166,0.0741458,0.0316276,0.0140072,0.0224601,0.0228582,0.0197209,0.0288295,0
1239,0.0270941,0,0,0,0,0.0403949,0,0,0,0,0,0,0.0326874,0,0.0218748,0.0702956,0,0,0.0184619,0,0,0.0394003,0.0724129,0.0173991,0.00909195,0.0129299,0.0406315,0.0439424,0.0303206,0.0407516,0.0483255,0.0234391,0.0103159,0.0122472,0.0275398,0.0276795,0.0118441,0.0128805,0.016681,0.0190367,0.0201358,0,0.0171431,0.0638099,0.0368793,0,0,0.0164272,0,0,0.0483145,0.0582925,0.0403161,0.0233298,0.00784412,0.0555203,0.0441477,0.0463089,0.07406,0.0628359,0.0175402,0.0564648,0.0341071,0.0423894,0.0737117,0.034675,0.0139751,0.022338,0.0229572,0.0196622,0.0290776,0
1240,0.026811,0,0,0,0,0.0404025,0,0,0,0,0,0,0.0317521,0,0.0218334,0.0704565,0,0,0.0185208,0,0,0.0393794,0.0722047,0.0174287,0.00908929,0.0128993,0.0407007,0.0440953,0.0303284,0.0409812,0.0484882,0.0234015,0.0102174,0.0121988,0.0275846,0.0276869,0.0127718,0.0128395,0.0165624,0.0191487,0.0182722,0,0.0175055,0.0633295,0.0366841,0,0,0.0166342,0,0,0.0483686,0.0584651,0.0413196,0.0229641,0.00840975,0.0553333,0.0444664,0.0461168,0.0739755,0.0627858,0.0167971,0.0561925,0.033929,0.0421284,0.0733456,0.0378667,0.0138918,0.0222026,0.0230557,0.0195976,0.0293284,0
1241,0.0265414,0,0,0,0,0.0404037,0,0,0,0,0,0,0.0310233,0,0.0218126,0.0706471,0,0,0.0185539,0,0,0.0393266,0.0719562,0.0173559,0.00909063,0.0128657,0.0407943,0.0442988,0.0303822,0.0411972,0.0486184,0.0233015,0.0101333,0.0123591,0.0276694,0.0277345,0.0135935,0.0128591,0.0163992,0.0193025,0.016773,0,0.0176757,0.0628982,0.036485,0,0,0.0168031,0,0,0.0484048,0.0585247,0.0420943,0.0227237,0.00907326,0.0552295,0.0447084,0.0459532,0.0738514,0.0628211,0.0161684,0.0559826,0.0338173,0.0419385,0.0730354,0.0410136,0.0138382,0.0220872,0.023094,0.0195475,0.0295504,0
1242,0.0261816,0,0,0,0,0.0405118,0,0,0,0,0,0,0.0300861,0,0.0217589,0.0704032,0,0,0.0184845,0,0,0.0393649,0.0716242,0.017269,0.00863683,0.0128107,0.0418289,0.04457,0.030525,0.041609,0.048849,0.0230058,0.0100943,0.0125843,0.0278241,0.0278638,0.0146732,0.0129694,0.0163635,0.0193656,0.0162088,0,0.0176771,0.0627532,0.0361757,0,0,0.0168562,0,0,0.0483881,0.059006,0.043017,0.0222636,0.00985937,0.0556174,0.0445946,0.0459455,0.0738646,0.0629766,0.0155946,0.0557165,0.0338361,0.0415925,0.0725161,0.0439175,0.0137552,0.0219273,0.0230449,0.0194652,0.029984,0
1243,0.0265648,0,0,0,0,0.0405991,0,0,0,0,0,0,0.0275097,0,0,0.0707698,0,0,0.0183676,0,0,0.039351,0.0697444,0.0150067,0.0105766,0.014973,0.0449893,0.0439553,0.0345087,0,0.0517158,0.0214291,0.00723699,0.0104152,0.0285062,0.027278,0.0162119,0.0127472,0.0164195,0.0192268,0.0246777,0,0.0169059,0.0678042,0.0364158,0,0,0.0168728,0,0,0.0483094,0,0.0472025,0.029492,0,0.0593513,0.0448298,0,0,0.0625889,0.00993444,0.0512182,0.0356358,0.0361319,0.0676934,0.0277531,0.0136993,0.0219541,0.0230727,0.0196549,0.0294766,0
1244,0.0256878,0,0,0,0,0.0406101,0,0,0,0,0,0,0.0292583,0,0.0217832,0.0705779,0,0,0.018449,0,0,0.0393451,0.0712636,0.0172654,0.00870601,0.0128996,0.0420227,0.0453631,0.0305427,0.0419294,0.0490551,0.0228358,0.0100729,0.0126922,0.0278414,0.0278941,0.015809,0.0132865,0.0162417,0.019545,0.0156179,0,0.0183329,0.0623558,0.0357782,0,0,0.016903,0,0,0.0482881,0.0589315,0.0443184,0.0221018,0.0113127,0.055676,0.0446672,0.0453875,0.073356,0.0632369,0.015279,0.0554221,0.0337231,0.0412171,0.0719519,0.048816,0.0135938,0.0221199,0.0230858,0.0192874,0.0303701,0
1245,0.025495,0,0,0,0,0.0405813,0,0,0,0,0,0,0.0291944,0,0.021804,0.070725,0,0,0.018538,0,0,0.0393778,0.0711583,0.0172551,0.00891375,0.0130953,0.0414052,0.0459195,0.030521,0.041881,0.0487847,0.0228991,0.0100452,0.0126783,0.0277644,0.0278111,0.0159125,0.0134331,0.0162123,0.0196499,0.0156353,0,0.0184977,0.0623215,0.0356324,0,0,0.0169802,0,0,0.0482478,0.0587178,0.0447453,0.0223763,0.0117372,0.055345,0.0448201,0.0448963,0.072964,0.0634633,0.0155213,0.0552685,0.0335035,0.0410682,0.071695,0.0509388,0.0136176,0.0221566,0.0230894,0.0191984,0.030434,0
