Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTHI,RTHIA
40,0.02447,0,0,0,0,0.047517,0,0,0,0,0,0,0.0263269,0,0.0192046,0.0691189,0,0,0.0154023,0,0,0.0235886,0.0693019,0.0179389,0.00656796,0.0191553,0.0387678,0.0306591,0.0460677,0.0575202,0.0386859,0.00997287,0.0123941,0.0253918,0.0264599,0.0198943,0.0135656,0,0.0227726,0.0493169,0,0.0132419,0.0641399,0.033689,0,0,0.030728,0,0,0.0501613,0.0521767,0.0359667,0.0291339,0.0106815,0.054227,0.0463595,0.0757187,0.0301563,0.0571514,0.0345259,0.0443933,0.075764,0.0193502,0.0164878,0.0222776,0.0223411,0.026574,0.0292518,0.0504509,0
41,0.0244211,0,0,0,0,0.047576,0,0,0,0,0,0,0.0263979,0,0.0191759,0.0690742,0,0,0.0152819,0,0,0.0235847,0.0693055,0.017925,0.00657661,0.0191028,0.0386417,0.0304498,0.0460878,0.0574992,0.0387115,0.00995783,0.0124823,0.0254094,0.0264679,0.0198739,0.0135719,0,0.0227065,0.0494322,0,0.0132086,0.0641764,0.033645,0,0,0.030674,0,0,0.0501375,0.0522377,0.0360018,0.0290495,0.0106205,0.0541087,0.0463356,0.0756062,0.0300754,0.0572113,0.0343858,0.044,0.0758105,0.0194272,0.0165125,0.0222659,0.0223116,0.0266111,0.0293261,0.0504232,0
42,0.024394,0,0,0,0,0.0476301,0,0,0,0,0,0,0.0264173,0,0.0191392,0.0690399,0,0,0.0151975,0,0,0.0235771,0.0693009,0.0179203,0.00659,0.0190597,0.0385475,0.0302969,0.0460922,0.0574904,0.038744,0.00994892,0.0124437,0.0254491,0.0264697,0.0198787,0.0135591,0,0.0226343,0.0495766,0,0.0131716,0.0642375,0.0336117,0,0,0.0306668,0,0,0.0501271,0.0522945,0.0360245,0.0289854,0.0106122,0.0540033,0.0462948,0.0754963,0.030001,0.0572417,0.0342706,0.0437171,0.0758591,0.0196598,0.0165591,0.0222155,0.0222936,0.0266556,0.0293928,0.050374,0
43,0.0243526,0,0,0,0,0.0476458,0,0,0,0,0,0,0.0263914,0,0.0190847,0.0690105,0,0,0.0151656,0,0,0.0235556,0.0692896,0.0178937,0.00658793,0.0190557,0.0384947,0.0301931,0.0460985,0.0574974,0.0388258,0.00997391,0.0122587,0.0254785,0.0264638,0.0199126,0.0134435,0,0.0226004,0.0498761,0,0.0131414,0.0642857,0.0335954,0,0,0.0307031,0,0,0.050128,0.0522862,0.0360856,0.0289589,0.0106135,0.0539107,0.0463047,0.075411,0.0299167,0.0572305,0.0341677,0.0436974,0.0758686,0.0198983,0.016637,0.022108,0.0221056,0.0266872,0.0294469,0.0501487,0
44,0.024312,0,0,0,0,0.0476649,0,0,0,0,0,0,0.0263694,0,0.019065,0.0689649,0,0,0.0151587,0,0,0.0235414,0.0692856,0.0178763,0.00657175,0.0190662,0.0384773,0.0301123,0.0461301,0.0575102,0.0389,0.00994751,0.0121637,0.0255077,0.0264719,0.019953,0.0133561,0,0.0225684,0.0501644,0,0.0131039,0.0643336,0.0335913,0,0,0.0307542,0,0,0.0501487,0.0522694,0.0361355,0.0289462,0.0106173,0.0538416,0.0463598,0.0753772,0.0298514,0.0572068,0.0341036,0.0437265,0.0758762,0.0200764,0.016877,0.0219432,0.0216359,0.0267227,0.029484,0.0498925,0
45,0.0242842,0,0,0,0,0.0477158,0,0,0,0,0,0,0.0263436,0,0.0190751,0.0689528,0,0,0.0151646,0,0,0.0235451,0.0692627,0.0179474,0.00656017,0.0190909,0.0384807,0.0300409,0.0461824,0.0574529,0.0389342,0.00991644,0.0121219,0.0255438,0.0264966,0.0199655,0.0133985,0,0.0225206,0.0503284,0,0.0130884,0.064349,0.0335855,0,0,0.0308288,0,0,0.0501859,0.0523219,0.0361658,0.0289068,0.0106271,0.0537926,0.0464069,0.0753634,0.0298329,0.0571953,0.0340157,0.043749,0.0759086,0.0201483,0.0170676,0.0219184,0.0214782,0.0267556,0.0294946,0.0501367,0
46,0.0242954,0,0,0,0,0.0477604,0,0,0,0,0,0,0.0262871,0,0.0191015,0.0689383,0,0,0.0151893,0,0,0.0235597,0.0692511,0.0182305,0.00657432,0.0191242,0.038473,0.0299663,0.0462409,0.0574267,0.038944,0.0099077,0.0121285,0.025612,0.0265299,0.0199745,0.0133748,0,0.022494,0.0504737,0,0.0130895,0.064376,0.0335832,0,0,0.0308823,0,0,0.0502131,0.05235,0.0361704,0.0288881,0.0106672,0.0537617,0.0464422,0.0753427,0.029802,0.0572137,0.0339425,0.0437503,0.0759176,0.0202448,0.0170868,0.0220245,0.0216805,0.0267647,0.0295053,0.0502767,0
47,0.023124,0,0,0,0,0.0474172,0,0,0,0,0,0,0.0260428,0,0.0191393,0.0685769,0,0,0.0165449,0,0,0.0239467,0.0691159,0.0181659,0.00512278,0.0186924,0.0392918,0.0318735,0.0461104,0.0573302,0.0382173,0.00977169,0.0120261,0.0255488,0.0263524,0.0202461,0.01375,0,0.0229952,0.0442398,0,0.0141678,0.06243,0.0325553,0,0,0.0311466,0,0,0.0503669,0.0572527,0.0315567,0.023929,0.0138179,0.0522394,0.046761,0.0718011,0.0279213,0.0615256,0.0362933,0.04808,0.0801915,0.0149413,0.0172969,0.0222994,0.022227,0.0259384,0.0310489,0.0464552,0.0790264
48,0.0244286,0,0,0,0,0.047769,0,0,0,0,0,0,0.0262982,0,0.019096,0.0688054,0,0,0.0152695,0,0,0.023556,0.0692846,0.0183939,0.00660143,0.0191645,0.0384584,0.0298511,0.0463151,0.0578848,0.0389622,0.00996776,0.0121577,0.0257669,0.0265843,0.0199517,0.0132539,0,0.0224801,0.0500825,0,0.0134571,0.0645938,0.0335141,0,0,0.0308235,0,0,0.0502907,0.0523838,0.0358958,0.0289373,0.0111834,0.0537076,0.0463606,0.0751905,0.0297523,0.0572732,0.0337346,0.0437407,0.0760128,0.0200621,0.0171688,0.0223806,0.0223187,0.0268107,0.0294806,0.0502994,0
49,0.0244491,0,0,0,0,0.0477963,0,0,0,0,0,0,0.0262868,0,0.0190923,0.0688953,0,0,0.0152047,0,0,0.023547,0.0693186,0.0183937,0.00665345,0.0191068,0.0383375,0.0297908,0.0463773,0.057961,0.0388994,0.00997837,0.0122158,0.0258138,0.0266078,0.0199727,0.0133309,0,0.0224731,0.0508346,0,0.0131542,0.0645286,0.0334652,0,0,0.0308179,0,0,0.0503433,0.0523151,0.0361151,0.0289018,0.0108162,0.0536839,0.0463474,0.0752552,0.0297554,0.0572014,0.0337466,0.0436214,0.0758884,0.0205561,0.0172684,0.0223972,0.022289,0.0268624,0.0294266,0.0502912,0
50,0.0244468,0,0,0,0,0.0478368,0,0,0,0,0,0,0.0262846,0,0.0190949,0.0689078,0,0,0.0151456,0,0,0.0235342,0.0693274,0.0184279,0.00669095,0.0190916,0.0382195,0.0297365,0.0464358,0.058033,0.0389084,0.0100176,0.0123749,0.0258598,0.0266321,0.0198908,0.0133721,0,0.022457,0.0511362,0,0.0130812,0.0645264,0.0334301,0,0,0.0307554,0,0,0.0503354,0.0523554,0.0361477,0.0288669,0.0107861,0.053664,0.0463074,0.0752325,0.0297213,0.0572177,0.0337455,0.0436456,0.0759019,0.0207801,0.0173216,0.022424,0.0222435,0.0269173,0.0293498,0.0503303,0
51,0.0232057,0,0,0,0,0.0475335,0,0,0,0,0,0,0.0260823,0,0.0191081,0.068562,0,0,0.0164079,0,0,0.0239083,0.0691955,0.0182613,0.00524409,0.0186886,0.0389225,0.0316678,0.0462842,0.0576031,0.0382391,0.00992975,0.0122609,0.0257204,0.0264356,0.0200912,0.0138216,0,0.0229669,0.0451058,0,0.0140666,0.0625663,0.0323961,0,0,0.030943,0,0,0.0504397,0.0572938,0.0315834,0.0239058,0.0139417,0.0521618,0.0466188,0.0716817,0.0278088,0.0615118,0.0362739,0.0480553,0.0801958,0.0152884,0.0175485,0.0225004,0.0223284,0.0261557,0.0307526,0.0465746,0.078851
52,0.0244421,0,0,0,0,0.0479314,0,0,0,0,0,0,0.0263844,0,0.0190558,0.0688051,0,0,0.0150868,0,0,0.0234973,0.0693243,0.0185109,0.00678189,0.0192031,0.0380037,0.0296923,0.0464032,0.0579738,0.0390962,0.0101546,0.0124494,0.0259297,0.0266826,0.0197383,0.013387,0,0.0224051,0.0510071,0,0.0134264,0.0647149,0.033338,0,0,0.0305386,0,0,0.0503393,0.0524893,0.0359456,0.0289289,0.0114311,0.053663,0.0461921,0.0750348,0.0296273,0.0573052,0.033666,0.0438287,0.076057,0.0207292,0.017354,0.0225472,0.0222698,0.0270767,0.0290949,0.05034,0
53,0.0244404,0,0,0,0,0.0479785,0,0,0,0,0,0,0.0264718,0,0.0190559,0.0688753,0,0,0.0150526,0,0,0.0234951,0.0692983,0.0185322,0.00687288,0.0191651,0.0378607,0.029704,0.0464021,0.0579742,0.0391052,0.010204,0.0125081,0.0259672,0.0267304,0.019715,0.013502,0,0.0223856,0.0518196,0,0.0131341,0.0646602,0.0332607,0,0,0.030481,0,0,0.0503357,0.0524352,0.036161,0.0289268,0.0111117,0.0536619,0.0461719,0.0751018,0.0296408,0.0572148,0.0336225,0.0437249,0.0759848,0.0213757,0.0173307,0.022555,0.0223359,0.0271456,0.0290033,0.0503654,0
54,0.0244796,0,0,0,0,0.0480172,0,0,0,0,0,0,0.0266308,0,0.0190799,0.0688919,0,0,0.0150252,0,0,0.0234843,0.0692505,0.0184546,0.00693547,0.0191547,0.0377587,0.0297079,0.0464415,0.0580037,0.0391574,0.0102415,0.0126176,0.0260214,0.0267921,0.0195704,0.0135651,0,0.0223895,0.0520747,0,0.0131034,0.0646743,0.0331864,0,0,0.0304187,0,0,0.050251,0.0524716,0.0361511,0.0289772,0.0111772,0.0536801,0.0461263,0.0751032,0.0296422,0.0572304,0.0334976,0.0437705,0.0760427,0.0218029,0.0173029,0.0224813,0.0224013,0.0272262,0.0289211,0.0504021,0
55,0.0245238,0,0,0,0,0.048042,0,0,0,0,0,0,0.0266914,0,0.0190804,0.0689391,0,0,0.0150398,0,0,0.0234617,0.0692165,0.0182172,0.00699786,0.0191462,0.0376751,0.0297557,0.046436,0.0579759,0.0392244,0.0102765,0.0127007,0.0260304,0.0268387,0.0195429,0.0135753,0,0.0223987,0.0522828,0,0.013115,0.0647126,0.0331074,0,0,0.0302869,0,0,0.0501377,0.0524914,0.0360793,0.0290708,0.0113902,0.0536876,0.0460867,0.0751032,0.0296594,0.0572689,0.0334242,0.0438291,0.0761016,0.0221009,0.017231,0.0224101,0.022482,0.0273015,0.0288001,0.0503841,0
56,0.0245777,0,0,0,0,0.0480841,0,0,0,0,0,0,0.0267607,0,0.0190871,0.0689842,0,0,0.0150785,0,0,0.0234349,0.0691848,0.0181118,0.00702936,0.0190923,0.0376024,0.0298597,0.0464367,0.0579506,0.0392673,0.0103186,0.0127456,0.0260968,0.0268995,0.0194798,0.013593,0,0.0224407,0.0525284,0,0.0131269,0.0647224,0.0330437,0,0,0.0301269,0,0,0.0500674,0.0524897,0.0359635,0.029208,0.0116282,0.0537009,0.0460823,0.0750988,0.02969,0.057289,0.0334639,0.0438222,0.0761437,0.0223231,0.0171697,0.0223389,0.0225935,0.0273704,0.028653,0.050343,0
57,0.0246497,0,0,0,0,0.0481732,0,0,0,0,0,0,0.0267426,0,0.0191188,0.0689708,0,0,0.0151439,0,0,0.0234098,0.0691669,0.018116,0.00704083,0.0190922,0.0375575,0.0300331,0.0464523,0.0579349,0.039295,0.01035,0.0127905,0.026144,0.0269617,0.0195217,0.0136109,0,0.0225037,0.0527212,0,0.0131503,0.064724,0.0330178,0,0,0.0300103,0,0,0.0501914,0.0524596,0.0357972,0.0293913,0.0119278,0.0537283,0.0460689,0.0751068,0.0297181,0.0572925,0.0335324,0.0438123,0.0762038,0.0224442,0.017101,0.022302,0.0226159,0.0274477,0.0284787,0.0503655,0
58,0.02474,0,0,0,0,0.0482663,0,0,0,0,0,0,0.0266351,0,0.0191854,0.0689677,0,0,0.0152483,0,0,0.0233882,0.0691604,0.0181594,0.00704908,0.019129,0.0375375,0.0301625,0.0465069,0.0579191,0.0393141,0.0103693,0.0128347,0.0262011,0.0270117,0.0196368,0.0136183,0,0.0225778,0.0528799,0,0.0132373,0.0648419,0.0329948,0,0,0.0299055,0,0,0.0502557,0.0524427,0.0356738,0.0295591,0.0122804,0.0537959,0.0460807,0.0751283,0.0297681,0.0573425,0.0335331,0.0438254,0.0762805,0.0226103,0.0169687,0.0222396,0.0225885,0.0275168,0.0282999,0.0504519,0
59,0.0249011,0,0,0,0,0.0483301,0,0,0,0,0,0,0.02652,0,0.019259,0.0689414,0,0,0.0153528,0,0,0.0233731,0.0691588,0.0181929,0.00707582,0.0191625,0.0374532,0.0302722,0.0465836,0.0579289,0.0393318,0.0103934,0.0128688,0.0262575,0.0270527,0.0197798,0.0136343,0,0.0226239,0.0529724,0,0.0133325,0.0649494,0.0329518,0,0,0.0298246,0,0,0.0501361,0.0524189,0.0354591,0.0297416,0.0126235,0.0538814,0.046083,0.0751512,0.0298261,0.0574402,0.0335394,0.0438885,0.0763717,0.0227565,0.0169086,0.0221224,0.0224057,0.0275835,0.0280593,0.0505108,0
60,0.0251116,0,0,0,0,0.0483882,0,0,0,0,0,0,0.0264097,0,0.0193244,0.0689158,0,0,0.015442,0,0,0.0233672,0.0691708,0.0181737,0.00715028,0.0191836,0.0373385,0.0303603,0.0466798,0.057894,0.039392,0.0104237,0.0129148,0.0263018,0.0270895,0.0199479,0.0136794,0,0.0226518,0.0531587,0,0.0134353,0.0650182,0.032887,0,0,0.0297784,0,0,0.0500674,0.052348,0.0352049,0.0299914,0.0130038,0.0539837,0.0459858,0.0751815,0.0299239,0.0575495,0.033601,0.0442692,0.0764742,0.0229086,0.0169598,0.0220053,0.0220509,0.0276701,0.0277932,0.0505565,0
61,0.0253226,0,0,0,0,0.0484856,0,0,0,0,0,0,0.0262652,0,0.0194088,0.0689148,0,0,0.0155084,0,0,0.0233771,0.0692049,0.0181503,0.00726239,0.0192172,0.0372478,0.030408,0.0467927,0.057862,0.039505,0.0104727,0.0130004,0.026324,0.0271187,0.0201581,0.0137258,0,0.0226873,0.0534264,0,0.0135728,0.0651934,0.0328359,0,0,0.0296702,0,0,0.0501384,0.0522717,0.0350005,0.0302429,0.0134903,0.0540626,0.0458738,0.0752116,0.0300474,0.0576088,0.0337052,0.044864,0.0765983,0.023101,0.0169649,0.0220477,0.0220361,0.0277947,0.0274885,0.0506037,0
62,0.0256678,0,0,0,0,0.0493892,0,0,0,0,0,0,0.0261304,0,0.0195055,0.0688505,0,0,0.0220446,0,0,0.0403181,0.069272,0.0181973,0.00727235,0.0192913,0.0370788,0.0315742,0.0469415,0.0578593,0.0396899,0.010562,0.013054,0.0263443,0.0271391,0.0203687,0.00841302,0.0333943,0.0238844,0.0535118,0,0.0136679,0.0654294,0.0319294,0,0,0.0296481,0,0,0.050436,0.0522561,0.0346534,0.0303516,0.0139792,0.0538575,0.0457125,0.0751829,0.0301224,0.0577863,0.0337819,0.0447301,0.076855,0.0232415,0.0171797,0.0222771,0.0223585,0.0285743,0.0273401,0.0504505,0
63,0.0256197,0,0,0,0,0.0486685,0,0,0,0,0,0,0.0259145,0,0.01965,0.0688941,0,0,0.0156095,0,0,0.023474,0.0693261,0.0182627,0.00745562,0.0193055,0.0370043,0.0304213,0.0470524,0.0578355,0.0397493,0.010659,0.0130723,0.0263424,0.0271319,0.0206093,0.0136828,0,0.0227645,0.0536155,0,0.0138805,0.0655481,0.0327298,0,0,0.0292383,0,0,0.0502899,0.0521862,0.0343509,0.0307885,0.014647,0.0540658,0.0454902,0.0752273,0.0302986,0.0578735,0.0336761,0.0444953,0.0770244,0.0233315,0.0166938,0.0222541,0.022454,0.0280519,0.0270003,0.0504443,0
64,0.0259602,0,0,0,0,0.0494577,0,0,0,0,0,0,0.0257372,0,0.0197632,0.0688364,0,0,0.0219019,0,0,0.0404921,0.0694395,0.0183208,0.00751051,0.0193598,0.0367591,0.031415,0.0471132,0.0578543,0.0398987,0.0107753,0.0131077,0.0263402,0.0271609,0.0207756,0.00852501,0.0337898,0.0238705,0.0537968,0,0.0140363,0.0657524,0.0317529,0,0,0.0291688,0,0,0.0502125,0.0521825,0.0339291,0.0309358,0.0152803,0.0538189,0.0452328,0.0752368,0.0304262,0.0580121,0.0336831,0.0445849,0.0772641,0.0234306,0.0169279,0.0222894,0.0224339,0.0287264,0.026992,0.0503398,0
65,0.0260949,0,0,0,0,0.049423,0,0,0,0,0,0,0.0255865,0,0.019834,0.0687949,0,0,0.0216457,0,0,0.0406152,0.0695709,0.0183627,0.00765548,0.0193838,0.0365748,0.0313165,0.047109,0.0577885,0.0399871,0.0108765,0.0130977,0.0263171,0.027202,0.0209965,0.0086085,0.0341257,0.023733,0.0538897,0,0.0142441,0.0659115,0.0316602,0,0,0.0288911,0,0,0.0501336,0.0521672,0.033618,0.0311626,0.0160481,0.0537745,0.0448955,0.0752782,0.0306255,0.0580882,0.0335825,0.0447016,0.0774652,0.0233725,0.0169074,0.0222938,0.0223732,0.0287355,0.0268601,0.050346,0
66,0.0262289,0,0,0,0,0.0494186,0,0,0,0,0,0,0.0254171,0,0.0198818,0.0687079,0,0,0.0216357,0,0,0.0406564,0.0697142,0.0184174,0.00778493,0.0194506,0.036416,0.0312636,0.0471394,0.0577318,0.0400626,0.010961,0.0130937,0.0262897,0.0272434,0.0212477,0.00861431,0.0341843,0.0236971,0.0540079,0,0.0144676,0.0661175,0.0315506,0,0,0.0286332,0,0,0.0500924,0.0521952,0.0332888,0.0313079,0.0167198,0.0537002,0.0446411,0.0753427,0.0308624,0.0581443,0.0334491,0.0447809,0.0776567,0.0234526,0.016798,0.0223234,0.0223383,0.0287653,0.0267175,0.0503779,0
67,0.0264099,0,0,0,0,0.0493997,0,0,0,0,0,0,0.0252036,0,0.0199757,0.0686155,0,0,0.0216438,0,0,0.0405471,0.0698438,0.0185409,0.00788345,0.0194703,0.0362328,0.0312318,0.0472225,0.0576863,0.0401143,0.0110222,0.0130963,0.0262957,0.0272777,0.0214816,0.00864782,0.0340312,0.0238004,0.0541897,0,0.0146887,0.0662924,0.0314687,0,0,0.0284316,0,0,0.0500293,0.0522434,0.0330087,0.0313973,0.0172154,0.0536386,0.0444165,0.07545,0.0310945,0.0581252,0.0332869,0.0447936,0.0777495,0.0236326,0.0165761,0.0223621,0.022336,0.0288009,0.0265556,0.0503866,0
68,0.0266005,0,0,0,0,0.0493694,0,0,0,0,0,0,0.0249783,0,0.0200459,0.0685101,0,0,0.021664,0,0,0.0403749,0.0699375,0.0186749,0.00793999,0.0194239,0.0360626,0.0312334,0.0473653,0.0576339,0.0401597,0.0110846,0.0130755,0.0263366,0.0273112,0.0217525,0.00868052,0.0337918,0.0239422,0.0544214,0,0.0148372,0.0664029,0.0314304,0,0,0.0282964,0,0,0.0499401,0.0522827,0.0327385,0.031435,0.0175221,0.0536234,0.044249,0.0755995,0.031357,0.0580551,0.0331336,0.0447662,0.0777508,0.0238599,0.0163424,0.0223674,0.0223356,0.028792,0.0263536,0.0503994,0
69,0.0267533,0,0,0,0,0.0493488,0,0,0,0,0,0,0.02478,0,0.0200729,0.0684188,0,0,0.0216944,0,0,0.0405103,0.0699942,0.0188036,0.00796803,0.0193068,0.0359799,0.0312358,0.0475479,0.057654,0.0402037,0.0110888,0.0130009,0.0263866,0.0273331,0.0221123,0.00868717,0.0340406,0.0238853,0.0545854,0,0.0148604,0.0665103,0.0314088,0,0,0.0282201,0,0,0.0499544,0.0523016,0.0324277,0.0314349,0.0177165,0.0536575,0.0441021,0.0757462,0.0316074,0.05801,0.0330374,0.0447251,0.0777306,0.0240084,0.0161112,0.0223629,0.0222832,0.0287787,0.0261396,0.0503634,0
70,0.0268721,0,0,0,0,0.0493084,0,0,0,0,0,0,0.0245311,0,0.0200908,0.0683122,0,0,0.0217247,0,0,0.0405955,0.0700289,0.0188993,0.00797081,0.0191758,0.0359704,0.0312464,0.0477205,0.0576703,0.0402586,0.0110475,0.01284,0.0264037,0.0273577,0.0225418,0.00870516,0.03419,0.0238836,0.0547337,0,0.0147753,0.0665751,0.0313895,0,0,0.0281364,0,0,0.0499821,0.0523036,0.0320935,0.0314085,0.0177442,0.0537037,0.0439871,0.0758963,0.0318111,0.0580012,0.0330089,0.0446678,0.0776897,0.0241273,0.0159394,0.0223826,0.0222162,0.0287496,0.0259696,0.0503227,0
71,0.0257155,0,0,0,0,0.0488792,0,0,0,0,0,0,0.0240413,0,0.0201256,0.067811,0,0,0.0226335,0,0,0.0409698,0.0699143,0.0187573,0.00644548,0.0185479,0.0368858,0.0335655,0.0476642,0.0572731,0.0396555,0.0107786,0.0124068,0.0262195,0.0271532,0.0232621,0.00869014,0.0341072,0.0241971,0.0488228,0,0.0163627,0.0644927,0.0302732,0,0,0.0282807,0,0,0.0501182,0.0573114,0.0274469,0.0261585,0.0212754,0.0521013,0.0443325,0.0723414,0.0296294,0.0619624,0.0354913,0.0485817,0.08161,0.018081,0.0159241,0.0224788,0.0222703,0.0278154,0.0274542,0.046964,0.0773206
72,0.0257754,0,0,0,0,0.0487612,0,0,0,0,0,0,0.0237239,0,0.0201458,0.0677593,0,0,0.0226367,0,0,0.0409537,0.0699145,0.0188546,0.00647176,0.0183802,0.0370059,0.0336353,0.0478692,0.0573692,0.0398043,0.0105909,0.0122131,0.0262873,0.0271399,0.0238068,0.00872996,0.03408,0.0242499,0.048941,0,0.0162963,0.0645096,0.0301815,0,0,0.0282029,0,0,0.0500958,0.0573208,0.0272032,0.026108,0.0210995,0.0521282,0.0442759,0.0724869,0.0297238,0.0619236,0.0355655,0.0485379,0.0815405,0.0181796,0.0158039,0.0225296,0.0222691,0.0277051,0.0273346,0.0471207,0.0774655
73,0.0258037,0,0,0,0,0.0486467,0,0,0,0,0,0,0.0233096,0,0.0201457,0.0677353,0,0,0.022658,0,0,0.0409343,0.0699038,0.0189834,0.00652691,0.0182282,0.0371115,0.0337054,0.0480968,0.0574948,0.0399648,0.0103591,0.0119768,0.0263688,0.0271269,0.024393,0.00876278,0.0340196,0.0243175,0.0490061,0,0.0162979,0.064531,0.0300611,0,0,0.0281364,0,0,0.0500983,0.0573585,0.0272016,0.0260205,0.0208617,0.0521597,0.0441722,0.0726145,0.0297604,0.0618602,0.0356541,0.0484755,0.0814976,0.0182972,0.015748,0.0225468,0.0222629,0.0275921,0.0272567,0.0473035,0.0775907
74,0.0253042,0,0,0,0,0.0484204,0,0,0,0,0,0,0.0226997,0,0.0202495,0.0672022,0,0,0.02305,0,0,0.0411276,0.0698657,0.0190941,0.00605892,0.0177497,0.037576,0.0347095,0.0483531,0.0573866,0.0396496,0.0100022,0.0116749,0.0263348,0.0270766,0.0255019,0.00891599,0.0339683,0.0244716,0.0525813,0,0.0167681,0.0639365,0.0294941,0,0,0.0282193,0,0,0.050077,0.0582681,0.0260852,0.0236203,0.0192618,0.0515274,0.0443467,0.0715931,0.0285328,0.0631393,0,0.0495043,0.0823855,0.0205383,0.0158395,0.0225335,0.022335,0.0271038,0.0278924,0.0462143,0.0765232
75,0.0258526,0,0,0,0,0.0485868,0,0,0,0,0,0,0.0225813,0,0.0201218,0.0673456,0,0,0.0226707,0,0,0.0410093,0.0700366,0.0192195,0.00679088,0.0177795,0.0374881,0.0338553,0.0484949,0.0576235,0.040172,0.00981053,0.0114069,0.0263508,0.02723,0.0257916,0.00886981,0.0339574,0.0243412,0.0493254,0,0.0163603,0.0647451,0.0298317,0,0,0.0280069,0,0,0.0498801,0.057269,0.0273944,0.0257879,0.0202167,0.0521605,0.0441047,0.0728807,0.0297335,0.0616644,0.0356916,0.0481451,0.0812768,0.018726,0.0157587,0.0224728,0.0223887,0.0274029,0.0271941,0.0475392,0.0779433
76,0.0259066,0,0,0,0,0.0485972,0,0,0,0,0,0,0.0220706,0,0.020028,0.0670638,0,0,0.0226615,0,0,0.0410666,0.0701942,0.0193365,0.0069428,0.0175433,0.037662,0.0340416,0.0485817,0.0577542,0.0401736,0.00954436,0.0111358,0.0264088,0.0272854,0.0265769,0.00895192,0.0339251,0.0243535,0.0493581,0,0.0163519,0.0649742,0.0297418,0,0,0.0279308,0,0,0.0497752,0.0571836,0.0273206,0.0256519,0.0201386,0.0520932,0.0440511,0.0729851,0.0298134,0.0615308,0.0354362,0.0479935,0.0811633,0.0187972,0.0157965,0.0224781,0.0224311,0.0273881,0.0272072,0.0476396,0.0780955
77,0.0257145,0,0,0,0,0.0478525,0,0,0,0,0,0,0.0216526,0,0.0199612,0.0668222,0,0,0.0174338,0,0,0.0240145,0.0703408,0.0195671,0.00715654,0.0171963,0.0378828,0.0332619,0.0487252,0.0577747,0.0400375,0.00924529,0.0108506,0.026549,0.0272887,0.0273267,0.0145825,0,0.023873,0.0493677,0,0.0163371,0.0651768,0.0305993,0,0,0.0277119,0,0,0.0497565,0.0570427,0.0273207,0.0256239,0.0201843,0.0522143,0.043878,0.0731125,0.0299847,0.0613828,0.0352505,0.0478441,0.0810499,0.0188402,0.0154017,0.022452,0.0223431,0.0268033,0.0269956,0.0478594,0.0783224
78,0.0260623,0,0,0,0,0.0486522,0,0,0,0,0,0,0.0213169,0,0.0200152,0.066501,0,0,0.0229212,0,0,0.0410278,0.0704628,0.0199126,0.00716791,0.0170168,0.0380167,0.0345561,0.0488884,0.0578466,0.0399472,0.00902631,0.0108658,0.0267114,0.0273615,0.0280587,0.00898509,0.0335212,0.0244277,0.0492711,0,0.016361,0.0655474,0.0296501,0,0,0.0278406,0,0,0.0498127,0.0569577,0.0272174,0.0254007,0.0201759,0.0519819,0.0437388,0.073213,0.0299978,0.0613617,0.0351858,0.0477639,0.0810208,0.0188797,0.0156585,0.0225933,0.0223225,0.0274466,0.0272299,0.0479488,0.0784498
79,0.0261463,0,0,0,0,0.0486115,0,0,0,0,0,0,0.0210593,0,0.0201527,0.0662935,0,0,0.0225625,0,0,0.0410198,0.0705035,0.0199229,0.00724309,0.0167858,0.0382192,0.0347123,0.0490628,0.0579109,0.0398465,0.00884037,0.0108371,0.0267836,0.0274499,0.0286616,0.00931652,0.0336954,0.024344,0.0492746,0,0.0164537,0.0658491,0.0296686,0,0,0.0277286,0,0,0.0496658,0.0568384,0.0272101,0.0253207,0.0202601,0.0519925,0.0435362,0.0733172,0.0300568,0.0612748,0.0351146,0.047692,0.0809425,0.0189025,0.0153921,0.0226897,0.0222776,0.0273831,0.0272471,0.0480003,0.0786131
80,0.0261866,0,0,0,0,0.0485456,0,0,0,0,0,0,0.0207898,0,0.0202274,0.0660999,0,0,0.0224825,0,0,0.0409176,0.0704856,0.0199454,0.00729,0.0166765,0.0384217,0.0349203,0.0492358,0.0580342,0.039751,0.00873826,0.0107725,0.0269036,0.0275703,0.02918,0.00945947,0.0334965,0.0243832,0.0491077,0,0.016521,0.06615,0.0297078,0,0,0.0276591,0,0,0.0496561,0.0567331,0.0272518,0.0252385,0.0203812,0.0519836,0.0432758,0.0734052,0.0301522,0.0611782,0.0351221,0.0476515,0.0808698,0.0188226,0.0151458,0.022792,0.022185,0.0272895,0.0272907,0.0479777,0.0787073
