Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA,
333,0.031675,0,0,0,0,0.048189,0,0,0,0,0,0,0.0246803,0,0.0237583,0.0712824,0,0,0.0171733,0,0,0.0430779,0.0725964,0.0202255,0.0131642,0.0134044,0.0313638,0.0278827,0.0354607,0.0439533,0.0481216,0.026381,0.01076,0.0119419,0.0299663,0.0299544,0.0244549,0.0130511,0.0251601,0.0311609,0,0.0175625,0.0714668,0.0350783,0,0,0.012214,0,0,0.0486618,0.0502866,0.0386453,0.0406744,0.0200539,0.0567299,0.0331286,0.0358247,0.0555545,0.0499036,0.0211424,0.0537134,0.0334448,0.0395069,0.0716169,0.0210847,0.0181664,0.0368209,0.0214933,0.0292049,0.020941,0.0436553,0
334,0.0316574,0,0,0,0,0.0482529,0,0,0,0,0,0,0.0248356,0,0.0236952,0.0712237,0,0,0.0172517,0,0,0.0431007,0.0725966,0.0199814,0.0131032,0.0134531,0.03142,0.0277852,0.0354548,0.0439287,0.0481398,0.0262624,0.0107041,0.0119387,0.029938,0.029918,0.024293,0.0129858,0.0252763,0.0309229,0,0.0176326,0.071471,0.0351112,0,0,0.0123478,0,0,0.0486837,0.0503692,0.038738,0.0404958,0.0199829,0.0567191,0.0332691,0.0359204,0.055561,0.0498742,0.0211573,0.0537313,0.0334792,0.0395121,0.07165,0.0213433,0.0181288,0.0368343,0.0215342,0.0292437,0.0209249,0.0437634,0
335,0.0316349,0,0,0,0,0.0483175,0,0,0,0,0,0,0.024987,0,0.0236467,0.07118,0,0,0.0173222,0,0,0.043146,0.0725756,0.0198149,0.013056,0.0135119,0.0314969,0.0277158,0.0354018,0.0439102,0.048145,0.0261552,0.0107248,0.0119276,0.029948,0.0299193,0.0240726,0.0129289,0.0254645,0.0306987,0,0.0177077,0.0714685,0.0351544,0,0,0.0124924,0,0,0.048681,0.050441,0.0388008,0.040341,0.0199355,0.0566875,0.0334117,0.0359741,0.0556077,0.0498274,0.0211802,0.053717,0.0334945,0.039536,0.0715932,0.0215775,0.0181407,0.0368696,0.0215553,0.029305,0.020937,0.0439417,0
336,0.0316389,0,0,0,0,0.0484119,0,0,0,0,0,0,0.0251584,0,0.0236712,0.0711799,0,0,0.0173974,0,0,0.0432049,0.0725506,0.0197583,0.0130018,0.0135636,0.0315688,0.0276684,0.0353451,0.043917,0.0481337,0.0260155,0.010732,0.011918,0.0299824,0.0299065,0.0238503,0.01288,0.0256746,0.0304841,0,0.0177816,0.0714332,0.0352296,0,0,0.0126228,0,0,0.0486634,0.05054,0.0388956,0.0402469,0.019936,0.0566376,0.0335599,0.0360874,0.0557537,0.0497676,0.02126,0.0537066,0.0334283,0.0395492,0.0715294,0.0218138,0.0181557,0.0368941,0.02155,0.0293679,0.0209541,0.0441748,0
337,0.0316453,0,0,0,0,0.0484783,0,0,0,0,0,0,0.0252594,0,0.0236118,0.0711794,0,0,0.0174761,0,0,0.0432093,0.0725283,0.0197163,0.0129446,0.0136249,0.0316265,0.0276107,0.0352781,0.0439128,0.0480979,0.0258495,0.0107239,0.0119474,0.0300175,0.0299303,0.0237026,0.0128322,0.0257926,0.0303112,0,0.0178228,0.0713392,0.0353366,0,0,0.0127551,0,0,0.048709,0.0506444,0.0389759,0.0402804,0.0199192,0.0566053,0.0337184,0.0361861,0.0558715,0.0496826,0.021358,0.0537264,0.0333299,0.0395384,0.0714934,0.0220161,0.0181567,0.0368962,0.0215218,0.0294102,0.0209489,0.0442984,0
338,0.0316345,0,0,0,0,0.0485233,0,0,0,0,0,0,0.0253335,0,0.0234922,0.0711563,0,0,0.0175219,0,0,0.0431861,0.0725116,0.0196694,0.0129156,0.013646,0.0317076,0.0275522,0.0352063,0.0438696,0.0480228,0.02573,0.0107001,0.0120052,0.030035,0.0299658,0.0235656,0.0128015,0.0258519,0.030093,0,0.017864,0.0712772,0.0354198,0,0,0.0128778,0,0,0.0487531,0.0507242,0.039057,0.0402445,0.0198889,0.0565904,0.0338607,0.0362854,0.0559113,0.0496397,0.0213914,0.0537192,0.0334607,0.0395286,0.0714877,0.0222661,0.018164,0.0369425,0.0215177,0.0294707,0.02094,0.0443018,0
339,0.03161,0,0,0,0,0.048549,0,0,0,0,0,0,0.0254147,0,0.0234302,0.0711276,0,0,0.0175681,0,0,0.0431741,0.0724792,0.0196249,0.0129051,0.0136827,0.031802,0.0274305,0.0351601,0.0438264,0.0479988,0.0256631,0.0106449,0.0120475,0.0300579,0.0299837,0.0234533,0.0127589,0.0259191,0.029877,0,0.0179335,0.0712605,0.0354544,0,0,0.0130124,0,0,0.0487996,0.0507521,0.0391165,0.0401694,0.0198766,0.0565987,0.0339701,0.0362404,0.0561519,0.049588,0.0213483,0.0537192,0.0335683,0.0395435,0.0714808,0.0224752,0.0182308,0.0370466,0.021522,0.0294827,0.0209604,0.0443233,0
340,0.0315639,0,0,0,0,0.0485582,0,0,0,0,0,0,0.0254891,0,0.0234174,0.0711051,0,0,0.0176012,0,0,0.0431723,0.0724588,0.0195821,0.0128915,0.0136199,0.0318878,0.0273332,0.0351186,0.0438022,0.0480198,0.0256292,0.0106304,0.0120844,0.0300709,0.0299738,0.0233587,0.0127336,0.026008,0.02965,0,0.018008,0.0712148,0.0354482,0,0,0.0131572,0,0,0.0488367,0.0507565,0.0391152,0.0400819,0.0198789,0.0566012,0.0340395,0.0362713,0.0566976,0.0494882,0.0213149,0.0537463,0.0335814,0.039587,0.071503,0.0226909,0.0183149,0.0371658,0.0215618,0.0294676,0.0210007,0.0444012,0
341,0.0314696,0,0,0,0,0.0485928,0,0,0,0,0,0,0.0255688,0,0.023448,0.0710715,0,0,0.0176417,0,0,0.0431629,0.0724568,0.0195536,0.0128337,0.0134632,0.0319714,0.0272773,0.0350794,0.0437737,0.0480758,0.0255883,0.0106253,0.0121043,0.030038,0.0299339,0.023256,0.0127518,0.0260972,0.029427,0,0.018041,0.0712579,0.0353932,0,0,0.0133029,0,0,0.0488428,0.050729,0.0390964,0.0398718,0.0198705,0.05658,0.0340278,0.0363595,0.0568846,0.049449,0.0213359,0.0537448,0.0335447,0.0396164,0.0715125,0.0228559,0.018354,0.0372415,0.0215876,0.0294808,0.0211057,0.0445057,0
342,0.0313803,0,0,0,0,0.0485961,0,0,0,0,0,0,0.0256438,0,0.0235384,0.0710582,0,0,0.0176794,0,0,0.0431296,0.0724414,0.0195631,0.012756,0.0133805,0.0319976,0.027254,0.035034,0.043749,0.0481421,0.0255313,0.0106263,0.0121043,0.0299851,0.0299154,0.0231688,0.0127152,0.0261784,0.02923,0,0.0180256,0.0712811,0.0353814,0,0,0.0134084,0,0,0.0488289,0.0507137,0.0391196,0.0396314,0.0198416,0.056545,0.0340761,0.0363359,0.0567591,0.0494558,0.0213604,0.0537354,0.0335062,0.0396249,0.0714816,0.022913,0.0182962,0.0373247,0.0216091,0.0294906,0.0212135,0.0445889,0
343,0.0313043,0,0,0,0,0.048572,0,0,0,0,0,0,0.0256832,0,0.0235458,0.0710782,0,0,0.0177174,0,0,0.0431029,0.0724257,0.0195441,0.012729,0.0134479,0.0319916,0.0272258,0.0349922,0.0437322,0.0481363,0.0254546,0.0106656,0.0121235,0.0300014,0.0299401,0.0231699,0.0127025,0.0262342,0.0292062,0,0.0180052,0.0712583,0.0354024,0,0,0.0134991,0,0,0.0487828,0.0507293,0.0391983,0.0395255,0.0198137,0.0564967,0.0341537,0.0363656,0.0566382,0.0494681,0.0213199,0.0537404,0.0335118,0.0396588,0.0714364,0.0229227,0.0181101,0.037447,0.0216694,0.0294983,0.0213104,0.0446452,0
344,0.0312448,0,0,0,0,0.0485477,0,0,0,0,0,0,0.02569,0,0.0234677,0.07111,0,0,0.017761,0,0,0.0431048,0.0724269,0.0195554,0.0127373,0.0135118,0.0319825,0.027129,0.0349587,0.043718,0.048105,0.0253451,0.0106734,0.0121369,0.0300362,0.0299814,0.0232318,0.0126922,0.0263144,0.0291669,0,0.0180257,0.0712149,0.0354303,0,0,0.0135678,0,0,0.0487326,0.0507891,0.0392399,0.039492,0.0198062,0.056441,0.0342237,0.0364206,0.0568773,0.0494001,0.0212493,0.053718,0.0334986,0.0397875,0.0714282,0.0229644,0.0179286,0.037519,0.0217249,0.0294807,0.0213994,0.0447043,0
345,0.0312166,0,0,0,0,0.0485172,0,0,0,0,0,0,0.0257025,0,0.0234623,0.0711224,0,0,0.0178025,0,0,0.0431474,0.0724422,0.0196865,0.012716,0.0135282,0.0320553,0.0270257,0.0349196,0.0436579,0.0480203,0.0252653,0.0106442,0.0120599,0.030019,0.0299901,0.0231662,0.0126626,0.0264561,0.0290989,0,0.0180482,0.071235,0.0354592,0,0,0.0136834,0,0,0.0486965,0.0508239,0.0392633,0.0393877,0.0197871,0.0563729,0.0342495,0.0364089,0.0569917,0.0493794,0.021219,0.0536595,0.0334403,0.0397682,0.0714234,0.023031,0.0177865,0.03741,0.0216439,0.0294583,0.0215293,0.0448249,0
346,0.0311843,0,0,0,0,0.0484797,0,0,0,0,0,0,0.0256258,0,0.0234609,0.0711454,0,0,0.0178307,0,0,0.043201,0.0724639,0.0199082,0.012666,0.0135009,0.0321292,0.0269639,0.0348749,0.0436349,0.0479618,0.0252035,0.0106295,0.0119537,0.0300149,0.0299698,0.0231603,0.012636,0.0266602,0.0289683,0,0.0180492,0.0712254,0.0355117,0,0,0.0139059,0,0,0.0487148,0.0508064,0.0392712,0.0392754,0.0197505,0.0563026,0.0342372,0.0363976,0.0570373,0.0493872,0.0212222,0.0536277,0.0333605,0.0396051,0.0713992,0.0231349,0.0176802,0.0369679,0.0213045,0.0294186,0.0216548,0.0450497,0
347,0.0311563,0,0,0,0,0.0484691,0,0,0,0,0,0,0.0256858,0,0.0235259,0.07116,0,0,0.0178698,0,0,0.0431973,0.0724657,0.0199167,0.0126192,0.0134371,0.032213,0.0269209,0.0348356,0.043639,0.0479606,0.0251384,0.0106132,0.0119447,0.0300013,0.0299461,0.0231111,0.0126004,0.0267498,0.0288819,0,0.0180377,0.0712164,0.0356126,0,0,0.01406,0,0,0.0487463,0.0508022,0.0393015,0.039174,0.0197073,0.0562395,0.0343346,0.0363897,0.057118,0.0493814,0.0211923,0.0536385,0.0333273,0.0395062,0.071341,0.023213,0.0176498,0.0367423,0.0211508,0.0294053,0.0217055,0.0451578,0
348,0.0311438,0,0,0,0,0.048456,0,0,0,0,0,0,0.0257261,0,0.0234798,0.0711353,0,0,0.0179085,0,0,0.0432036,0.0724756,0.0196726,0.0125695,0.0134093,0.0322918,0.0268255,0.03477,0.0436636,0.0479641,0.0250573,0.0105867,0.0119745,0.0300285,0.0299378,0.02311,0.0125839,0.0268163,0.0288341,0,0.0179746,0.0710838,0.0357459,0,0,0.0141521,0,0,0.0487787,0.0507949,0.0393671,0.0391052,0.0196682,0.0561948,0.0344872,0.0364422,0.0570265,0.0494039,0.0211129,0.0535996,0.0332991,0.039462,0.0712813,0.0232925,0.0176674,0.0367157,0.0211507,0.0294016,0.021712,0.045199,0
349,0.0311124,0,0,0,0,0.0484298,0,0,0,0,0,0,0.0256435,0,0.0233661,0.0711067,0,0,0.0179897,0,0,0.0432331,0.0725049,0.0196011,0.0125023,0.0134948,0.0323793,0.026764,0.0347113,0.0437146,0.0479482,0.0249491,0.0105718,0.0120252,0.0300897,0.0299405,0.0231299,0.012593,0.026886,0.028727,0,0.0179186,0.0709335,0.0358628,0,0,0.0142436,0,0,0.0488271,0.050786,0.039521,0.0389994,0.0196096,0.0561721,0.0346458,0.0364796,0.0567779,0.0494382,0.0210279,0.0535503,0.033229,0.0394588,0.0712172,0.0234348,0.0177484,0.0367053,0.0211557,0.0294106,0.0217285,0.0452333,0
350,0.0311104,0,0,0,0,0.048401,0,0,0,0,0,0,0.0256027,0,0.0233272,0.0710983,0,0,0.0181111,0,0,0.043258,0.0725285,0.0197121,0.0124412,0.0136326,0.0324856,0.0267679,0.0346702,0.0437835,0.0479173,0.0248117,0.0105976,0.0120538,0.0300948,0.0299491,0.0231638,0.0125653,0.026944,0.028502,0,0.0179807,0.0708225,0.0360006,0,0,0.0143688,0,0,0.0488692,0.0508227,0.0396951,0.0388618,0.019577,0.0561547,0.0347922,0.0364577,0.0567325,0.0494264,0.020956,0.0535132,0.0331812,0.0394823,0.0711479,0.0237084,0.0178317,0.0366583,0.0211323,0.0293788,0.0217638,0.0452727,0
351,0.0310912,0,0,0,0,0.0484186,0,0,0,0,0,0,0.0257485,0,0.0232807,0.0711067,0,0,0.0182148,0,0,0.0432673,0.0725099,0.0195719,0.0123641,0.0137009,0.0326026,0.026653,0.0345949,0.0436268,0.0479082,0.0246546,0.0105968,0.012004,0.0300499,0.0299636,0.0229861,0.0124856,0.0270124,0.028179,0,0.018056,0.0707055,0.0361534,0,0,0.0144846,0,0,0.0489071,0.0509074,0.0398729,0.0386656,0.0195507,0.0561089,0.0349333,0.0364463,0.0568088,0.0494099,0.0209201,0.0534714,0.0331632,0.039481,0.0710449,0.0241086,0.0179113,0.0366484,0.0211425,0.0293612,0.0217813,0.0453263,0
352,0.0310818,0,0,0,0,0.0484467,0,0,0,0,0,0,0.0259276,0,0.0233086,0.0710689,0,0,0.0183221,0,0,0.043287,0.0724748,0.0194781,0.0122445,0.0136396,0.0327536,0.0265174,0.0345113,0.0435294,0.047925,0.0245007,0.010475,0.0119697,0.0300191,0.0299676,0.0228451,0.0124011,0.0270917,0.0276785,0,0.0181001,0.0705808,0.0363561,0,0,0.0146347,0,0,0.0489613,0.0510404,0.0400648,0.0384169,0.019524,0.0560416,0.0351123,0.0364944,0.0569258,0.0494213,0.0208923,0.0534272,0.0330677,0.0393527,0.0709288,0.0247172,0.0179405,0.0366564,0.0211605,0.0293195,0.0217821,0.0453707,0
353,0.0305433,0,0,0,0,0.0482742,0,0,0,0,0,0,0.0258635,0,0.0232854,0.0709476,0,0,0.0188208,0,0,0.0435315,0.0723497,0.0194291,0.0116409,0.0134406,0.0330682,0.0270604,0.0341233,0.0434914,0.0478203,0.0239722,0.0102901,0.0118375,0.030067,0.0298758,0.0230385,0.0118159,0.0271358,0.0303952,0,0.0184834,0.0697849,0.0361151,0,0,0.0149352,0,0,0.0490533,0.0524184,0.0388601,0.0361439,0.020963,0.0549262,0.035445,0.0363825,0.0566686,0.0488578,0.0212012,0.0544538,0,0.040011,0.0712936,0.0212577,0.0179218,0.0366741,0.02121,0.0288691,0.0223551,0.0454132,0
354,0.0311015,0,0,0,0,0.0485067,0,0,0,0,0,0,0.0258562,0,0.0232497,0.0711053,0,0,0.0186103,0,0,0.0433457,0.0723957,0.0195451,0.0120051,0.0135746,0.0332457,0.0263816,0.0343017,0.0435014,0.0479173,0.0240629,0.0103172,0.0118652,0.0301161,0.0299141,0.0229338,0.0120931,0.0272527,0.0265591,0,0.0180824,0.0702642,0.0367316,0,0,0.0150496,0,0,0.0490359,0.0514706,0.040614,0.0376611,0.0195375,0.0559073,0.0355032,0.0366284,0.0571284,0.0494651,0.0207459,0.0533291,0.0328569,0.0393465,0.0706306,0.0261539,0.0179979,0.036616,0.0212014,0.0292464,0.0219071,0.0454454,0
355,0.0310775,0,0,0,0,0.0485018,0,0,0,0,0,0,0.0258816,0,0.0231766,0.0711013,0,0,0.0187418,0,0,0.0433751,0.0724025,0.0195643,0.0119066,0.0135477,0.0334231,0.0262843,0.03414,0.0434411,0.0478946,0.0238743,0.0103253,0.0119123,0.030161,0.0299321,0.0227556,0.0118803,0.0273435,0.025653,0,0.0182816,0.0701427,0.036857,0,0,0.0153234,0,0,0.0490959,0.0516086,0.0409722,0.0374076,0.0195072,0.0558929,0.0357547,0.0366883,0.057252,0.0494315,0.0204943,0.0532516,0.0327139,0.0392076,0.0704798,0.0272867,0.0179069,0.0365347,0.0212112,0.0291538,0.0219875,0.0454898,0
356,0.031041,0,0,0,0,0.0484814,0,0,0,0,0,0,0.0259945,0,0.0231246,0.0711098,0,0,0.0188792,0,0,0.0434251,0.0723467,0.0193854,0.011808,0.0135105,0.0336709,0.0261694,0.0340081,0.0434315,0.0478788,0.0236733,0.0102813,0.0119029,0.0301784,0.0299267,0.0226352,0.0116877,0.0273624,0.0249674,0,0.0184407,0.0699304,0.0369184,0,0,0.0155278,0,0,0.0491249,0.0518055,0.0413948,0.0370618,0.0195142,0.0558661,0.0359568,0.0366571,0.0573564,0.0494055,0.0202746,0.0532145,0.0326582,0.039125,0.0703479,0.0282718,0.0177792,0.0364856,0.0212708,0.0290563,0.0220833,0.0454534,0
357,0.0309595,0,0,0,0,0.0484352,0,0,0,0,0,0,0.0261199,0,0.0230665,0.0711526,0,0,0.0190126,0,0,0.0434921,0.0722881,0.0192438,0.0117433,0.0134959,0.0339184,0.026037,0.0338774,0.0433657,0.0477845,0.0234812,0.010274,0.0119497,0.0301505,0.0299389,0.0224757,0.0115524,0.02732,0.0243236,0,0.0185257,0.069753,0.0369277,0,0,0.0156933,0,0,0.0491337,0.0520111,0.0418281,0.0367045,0.0195588,0.0558511,0.0361223,0.0367928,0.0574042,0.0493807,0.0200671,0.0532169,0.0325198,0.0390973,0.0702555,0.0292274,0.0176613,0.0365158,0.0213716,0.0289785,0.0222254,0.045347,0
358,0.0308732,0,0,0,0,0.0483792,0,0,0,0,0,0,0.0262929,0,0.0230516,0.0712082,0,0,0.0191143,0,0,0.0435457,0.0722223,0.019253,0.0117406,0.0134752,0.0341091,0.0260019,0.0337568,0.0432446,0.0477118,0.0233081,0.0102556,0.0119793,0.0301503,0.0299223,0.0221706,0.0114228,0.027327,0.0236978,0,0.0186036,0.0695676,0.0369481,0,0,0.0158693,0,0,0.0491321,0.0521769,0.0422099,0.0363793,0.0195846,0.055827,0.0362813,0.0368939,0.0574569,0.0493388,0.0197741,0.0532156,0.0323568,0.0391017,0.0701808,0.0301498,0.017589,0.0365567,0.0214721,0.0289105,0.0223236,0.0453294,0
359,0.0308233,0,0,0,0,0.0483533,0,0,0,0,0,0,0.0264583,0,0.0230404,0.0712677,0,0,0.0191765,0,0,0.0435855,0.0721642,0.0194246,0.0117651,0.0134363,0.0342752,0.0260481,0.0336728,0.0431702,0.0476568,0.0231606,0.0101988,0.0119516,0.030172,0.0298737,0.0217744,0.0113134,0.0273954,0.0231434,0,0.0187082,0.0693706,0.0370115,0,0,0.0160502,0,0,0.0491387,0.0523499,0.0425912,0.0360893,0.0196274,0.0558325,0.0364259,0.0369577,0.0574955,0.0492961,0.0195735,0.0532247,0.0322521,0.0391347,0.0700971,0.0310401,0.0175279,0.0364647,0.0214713,0.0288575,0.0223917,0.0453561,0
360,0.0308302,0,0,0,0,0.048311,0,0,0,0,0,0,0.0267248,0,0.0229734,0.0713655,0,0,0.0192447,0,0,0.0436201,0.0721124,0.0194547,0.0118057,0.0134726,0.0344255,0.0260074,0.0335805,0.0430832,0.0476002,0.0230331,0.0101376,0.0119304,0.0302247,0.0298607,0.0213189,0.0111823,0.0275585,0.0225326,0,0.0188523,0.0691445,0.0371267,0,0,0.0162045,0,0,0.0491618,0.0525481,0.0429942,0.0358238,0.0196942,0.055882,0.0365844,0.0370144,0.0575809,0.0492849,0.019382,0.053208,0.0321517,0.0391384,0.0699913,0.0320578,0.0173982,0.0363206,0.0214127,0.0287215,0.0224318,0.0454385,0
361,0.0308874,0,0,0,0,0.0482355,0,0,0,0,0,0,0.0270671,0,0.0228576,0.0714873,0,0,0.0193251,0,0,0.0436575,0.0720238,0.0193296,0.0118311,0.0134813,0.0345559,0.0258747,0.0335245,0.0428787,0.0476168,0.0228574,0.00998947,0.0119605,0.0303331,0.0298309,0.0208801,0.0110402,0.0276421,0.0217792,0,0.0190346,0.0689604,0.0372588,0,0,0.0163094,0,0,0.0491553,0.0527667,0.0434082,0.0355416,0.0198038,0.0559502,0.0366986,0.0370624,0.057845,0.0493471,0.0191353,0.0531729,0.0320139,0.0391235,0.0699184,0.0333272,0.017275,0.0361977,0.0214038,0.0285235,0.0224339,0.0454648,0
362,0.0309502,0,0,0,0,0.0481454,0,0,0,0,0,0,0.0273032,0,0.0227785,0.0715494,0,0,0.0194238,0,0,0.0436944,0.071932,0.0192129,0.0118443,0.0134951,0.0347067,0.0257586,0.0334395,0.0426945,0.0476121,0.022629,0.00988757,0.0119823,0.0303744,0.0298261,0.0205286,0.0108895,0.0275942,0.0208678,0,0.0192334,0.0688138,0.0373531,0,0,0.0164221,0,0,0.0491599,0.0529888,0.0437737,0.0352395,0.0199509,0.0560326,0.0367594,0.0369673,0.0581898,0.0494527,0.0189251,0.0531005,0.0317845,0.0391115,0.0698478,0.0349149,0.017178,0.0360977,0.0213859,0.0283178,0.0224513,0.0454045,0
363,0.0309506,0,0,0,0,0.0480014,0,0,0,0,0,0,0.0274472,0,0.0227374,0.0715659,0,0,0.0195374,0,0,0.043745,0.0718663,0.0191498,0.0118096,0.0135146,0.0349146,0.0256617,0.0333019,0.0425783,0.0475732,0.0223791,0.00986342,0.0119632,0.0302993,0.0298279,0.0204121,0.010747,0.0275083,0.0198995,0,0.0194498,0.0686479,0.037378,0,0,0.0165491,0,0,0.0491938,0.0531904,0.0441847,0.0349085,0.0200802,0.0560862,0.0367942,0.036786,0.0580851,0.0496617,0.0187005,0.0530155,0.0314857,0.0390397,0.0696849,0.036597,0.017096,0.0360075,0.0213333,0.0281206,0.0225016,0.0453058,0
364,0.0308857,0,0,0,0,0.0478525,0,0,0,0,0,0,0.0274616,0,0.0226999,0.0715828,0,0,0.0196354,0,0,0.0437865,0.0718071,0.019087,0.0117416,0.0134699,0.0351377,0.0257018,0.0330944,0.0426448,0.0475362,0.0220917,0.00982704,0.0119302,0.0302471,0.0298058,0.0204643,0.01061,0.0274809,0.019001,0,0.0196738,0.0684642,0.0373292,0,0,0.0166388,0,0,0.0492208,0.0534081,0.044555,0.0345273,0.0201667,0.0560805,0.0368585,0.0366831,0.0579579,0.0498994,0.0184284,0.0529237,0.0311857,0.0389712,0.0694835,0.0384997,0.0170036,0.0359025,0.0212686,0.0279301,0.0225918,0.0452702,0
365,0.0307654,0,0,0,0,0.0477015,0,0,0,0,0,0,0.0274428,0,0.0227306,0.0715941,0,0,0.019738,0,0,0.0438288,0.0717485,0.0189832,0.0116826,0.0132728,0.0352709,0.0258369,0.0328804,0.0426675,0.047503,0.0218121,0.00975865,0.0118217,0.0301669,0.0297276,0.0205369,0.0104539,0.0275354,0.018238,0,0.0198837,0.0682799,0.0372616,0,0,0.0166935,0,0,0.0492387,0.0536209,0.0449601,0.0340433,0.0202363,0.0559481,0.0369033,0.0367387,0.0579823,0.0501119,0.0181008,0.0528362,0.0309369,0.0389163,0.0692775,0.040562,0.0168799,0.0357828,0.0212161,0.027705,0.0227306,0.0453005,0
366,0.0306326,0,0,0,0,0.0475767,0,0,0,0,0,0,0.0273389,0,0.0227032,0.0716279,0,0,0.0198384,0,0,0.0438877,0.0716994,0.0187155,0.0115956,0.0131388,0.0354594,0.0258997,0.0326918,0.0426538,0.0474519,0.021553,0.00967316,0.0117451,0.0301342,0.0296765,0.0206162,0.0103177,0.0276154,0.017578,0,0.0201276,0.0680643,0.0372149,0,0,0.0167301,0,0,0.0492547,0.0538111,0.0455388,0.0335361,0.0202718,0.055813,0.0369948,0.0366564,0.0581015,0.050235,0.017709,0.0527624,0.0306743,0.03885,0.0690939,0.0427689,0.0167691,0.0356675,0.0211878,0.0274745,0.0229204,0.0453442,0
367,0.0305097,0,0,0,0,0.0474872,0,0,0,0,0,0,0.0269268,0,0.0226024,0.0717522,0,0,0.0201953,0,0,0.0439431,0.0716416,0.0185289,0.0115965,0.0132399,0.0355121,0.0259801,0.0324632,0.0427416,0.0474098,0.0213434,0.00961302,0.0117443,0.0301661,0.0296787,0.0209527,0.0100831,0.0277159,0.0172018,0,0.020351,0.0678857,0.0371703,0,0,0.0167845,0,0,0.0493033,0.0540223,0.0461736,0.0329795,0.0203405,0.055498,0.0371527,0.036397,0.0581957,0.0504278,0.0174034,0.0526566,0.0303392,0.0387363,0.0688551,0.0448188,0.0166988,0.0355921,0.0211807,0.0272211,0.0231251,0.0451327,0
368,0.0303795,0,0,0,0,0.0474156,0,0,0,0,0,0,0.0267535,0,0.022618,0.0716923,0,0,0.0202193,0,0,0.0440291,0.0716389,0.0185246,0.0114402,0.0131874,0.0358751,0.026062,0.0323062,0.0427884,0.047359,0.0211336,0.00957831,0.0116798,0.0301626,0.0297252,0.0212977,0.0098962,0.0276351,0.0169734,0,0.0206,0.0676505,0.0371553,0,0,0.0168367,0,0,0.0493028,0.0542197,0.0467355,0.0324807,0.0203321,0.0555222,0.0373026,0.0364008,0.0582884,0.0506393,0.0170858,0.0524478,0.029866,0.0386276,0.0685838,0.0471531,0.0166089,0.0354913,0.0212072,0.0269625,0.0233888,0.0452374,0
369,0.0307863,0,0,0,0,0.0474878,0,0,0,0,0,0,0.0260769,0,0.0227244,0.0713041,0,0,0.0199735,0,0,0.0439174,0.0715681,0.0187073,0.011324,0.0130517,0.0365323,0.0254366,0.0326277,0.0431514,0.0474976,0.0207731,0.0095926,0.0117303,0.0303025,0.029885,0.0224558,0.0100306,0.0276723,0.0165131,0,0.0205937,0.0688867,0.0375823,0,0,0.0168154,0,0,0.049278,0.0539482,0.0459817,0.0345307,0.0207216,0.0571392,0.0373685,0,0.0605615,0.0492572,0.0140893,0.0521327,0.0295089,0.0383658,0.0686074,0.0475751,0.0165846,0.0354156,0.0212138,0.0271063,0.023101,0.0452473,0
370,0.0305676,0,0,0,0,0.0474368,0,0,0,0,0,0,0.0259574,0,0.0227678,0.071122,0,0,0.0200832,0,0,0.0440116,0.0715655,0.0187647,0.0110991,0.0129075,0.0369594,0.0254541,0.0325815,0.0432326,0.0474629,0.0206143,0.00963298,0.0115831,0.0302666,0.0298896,0.0227695,0.00976383,0.0277053,0.016571,0,0.0208772,0.0687886,0.0374638,0,0,0.0169255,0,0,0.0493713,0.0541353,0.0465434,0.0340459,0.0206669,0.0572033,0.0374688,0,0.0604798,0.049616,0.0137909,0.0519313,0.0290545,0.03789,0.0683138,0.0503536,0.0164834,0.0353689,0.0211657,0.0268967,0.0234118,0.0452466,0
371,0.0297451,0,0,0,0,0.0472306,0,0,0,0,0,0,0.0262817,0,0.0227471,0.0713479,0,0,0.0206584,0,0,0.0442816,0.0715361,0.0186381,0.0109616,0.012895,0.0368938,0.0262997,0.0321206,0.0429382,0.0473089,0.0206714,0.009637,0.0113129,0.0301643,0.0297192,0.0222572,0.00913106,0.0277728,0.017792,0,0.0212467,0.0672636,0.0368679,0,0,0.0170622,0,0,0.0494576,0.0549434,0.0485542,0.0308591,0.0203226,0.0554425,0.0376406,0.036225,0.0577949,0.0515674,0.0166828,0.0517306,0.028475,0.0375096,0.0676574,0.0551034,0.0164152,0.03531,0.0211739,0.0263742,0.0242528,0.0452267,0
