Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA
340,0.0264133,0,0,0,0,0.0482584,0,0,0,0,0,0,0.036484,0,0.0213985,0.0710446,0,0,0.0166027,0,0,0.0341497,0.0742913,0.0264549,0.0120657,0.0171498,0.0285421,0.0357758,0.0313752,0.0391486,0.0479897,0.0307979,0.0126181,0.0138132,0.0244178,0.0265049,0.0154813,0.0127059,0.0168858,0.0418038,0,0.0144199,0.0691805,0.0347817,0,0,0.0169963,0,0,0.0442309,0.0534417,0.0311659,0.0291106,0.0153646,0.0472545,0.0422851,0.0332883,0,0.0577636,0.021639,0.0590372,0.0381949,0,0.0784236,0.0155394,0.0194989,0.00702349,0.0252173,0.0283802,0.0221241,0.00739959
341,0.0254318,0,0,0,0,0.0478727,0,0,0,0,0,0,0.036362,0,0.0211811,0.0710691,0,0,0.0169884,0,0,0.0339554,0.0740157,0.0265281,0.0107982,0.0167734,0.0293301,0.0370907,0.03067,0.0391764,0.0477742,0.0301455,0.0124764,0.0137514,0.0241626,0.0263075,0.0160453,0.0123685,0.0176918,0.0365431,0,0.015847,0.0670533,0.0340112,0,0,0.0171963,0,0,0.0443106,0.0574094,0.0276232,0.0249507,0.0187161,0.0461644,0.0424145,0.0306445,0.0566949,0.055665,0.0226588,0.0622841,0.039559,0,0.0815131,0.0150295,0.0192471,0.00700333,0.025239,0.0276112,0.0233309,0.00728408
342,0.0260082,0,0,0,0,0.0481022,0,0,0,0,0,0,0.0365039,0,0.0211912,0.0717455,0,0,0.0166848,0,0,0.0338356,0.0740812,0.0264966,0.0119121,0.0171073,0.0286725,0.0360796,0.0309262,0.0391131,0.0479725,0.0307698,0.01254,0.0137057,0.0242697,0.0264286,0.0156198,0.0124721,0.0170032,0.0387824,0,0.0154739,0.0679074,0.0345179,0,0,0.0170572,0,0,0.0441915,0.0553123,0.0308436,0.0276664,0.0161097,0.0469032,0.0423007,0.031385,0.0584595,0.0579408,0.0228504,0.0597362,0.0380403,0.0453761,0.0786407,0.0145254,0.019455,0.0069344,0.0252364,0.0281169,0.0225872,0.00728945
343,0.0259962,0,0,0,0,0.0480995,0,0,0,0,0,0,0.0362906,0,0.0212434,0.0717903,0,0,0.0166836,0,0,0.0338289,0.07411,0.0262714,0.0120085,0.0170744,0.0285051,0.0361164,0.0308965,0.039099,0.0479124,0.0308258,0.0125133,0.0136703,0.0243811,0.0264853,0.0156344,0.0124688,0.0169888,0.0388035,0,0.0154642,0.0679739,0.0344939,0,0,0.0170738,0,0,0.0442521,0.0552997,0.0307741,0.0276887,0.0162538,0.0468184,0.042251,0.0314443,0.0590371,0.0578419,0.0227984,0.0596975,0.038076,0.0453965,0.0786713,0.0145377,0.0194706,0.00697457,0.0252912,0.0281127,0.0225832,0.00728984
344,0.0254246,0,0,0,0,0.0478926,0,0,0,0,0,0,0.0356165,0,0.021311,0.0709462,0,0,0.0169188,0,0,0.0339402,0.074089,0.0259081,0.0108095,0.0167405,0.0291246,0.0371205,0.0306429,0.0391903,0.0476352,0.0302945,0.0124585,0.0136919,0.0245347,0.0265424,0.0159809,0.012287,0.0175809,0.0364878,0,0.0158632,0.0671373,0.0339843,0,0,0.0171836,0,0,0.0442952,0.0574376,0.0275299,0.024872,0.0188413,0.0460684,0.0421403,0.0305575,0.0568036,0.0556335,0.0227198,0.0622278,0.039541,0,0.0815026,0.0150543,0.0192827,0.00702368,0.0252964,0.0276046,0.0233322,0.00728996
345,0.0254159,0,0,0,0,0.0479014,0,0,0,0,0,0,0.0353586,0,0.0213282,0.0709256,0,0,0.0168955,0,0,0.0341135,0.0741438,0.0261175,0.0108318,0.0167417,0.0290887,0.0370719,0.030616,0.0391935,0.0476222,0.0302805,0.0124901,0.0136678,0.0245851,0.0266159,0.0159129,0.0123094,0.0175809,0.0363844,0,0.0159134,0.0671378,0.0339935,0,0,0.0171984,0,0,0.044249,0.0574598,0.0275081,0.0248603,0.0188894,0.0460432,0.0420951,0.0305732,0.0568964,0.055645,0.0227421,0.062245,0.0395579,0,0.0814943,0.0150821,0.0192891,0.00701774,0.025256,0.0275935,0.0233087,0.00735988
346,0.0254203,0,0,0,0,0.0478859,0,0,0,0,0,0,0.035149,0,0.021367,0.0709097,0,0,0.0168701,0,0,0.0341243,0.0741529,0.0259112,0.0108161,0.0167171,0.0290767,0.0370281,0.0306055,0.0391925,0.0476192,0.0302512,0.0125126,0.0136891,0.0246908,0.0266792,0.0158521,0.0123255,0.0175614,0.0363042,0,0.0159768,0.0671506,0.0339833,0,0,0.0171973,0,0,0.0442601,0.0575003,0.0274421,0.0248274,0.0189528,0.046017,0.0419935,0.0306158,0.0571727,0.055631,0.0227985,0.0622598,0.0395651,0,0.0815112,0.0151103,0.0193159,0.00700869,0.0251978,0.0275882,0.0232786,0.00736795
347,0.0254384,0,0,0,0,0.0478718,0,0,0,0,0,0,0.03496,0,0.0214193,0.0708688,0,0,0.0168275,0,0,0.0339935,0.0741601,0.0256181,0.0108035,0.0166933,0.0290909,0.0370473,0.0305773,0.0391856,0.0476034,0.0302706,0.0125355,0.013738,0.0248045,0.0267501,0.0157396,0.0123088,0.0175082,0.0363973,0,0.015949,0.067171,0.0339768,0,0,0.0171801,0,0,0.0441943,0.0574794,0.027434,0.0248269,0.0188924,0.0459967,0.0419219,0.0305801,0.0568562,0.0557049,0.022893,0.0622096,0.0395781,0,0.0814785,0.0150917,0.0193272,0.00694111,0.0252525,0.0276291,0.0232349,0.00734712
348,0.0254732,0,0,0,0,0.0479041,0,0,0,0,0,0,0.0347788,0,0.0214863,0.0708455,0,0,0.0167873,0,0,0.0339145,0.0741726,0.025273,0.0107922,0.0166751,0.0291204,0.0370584,0.030548,0.0391906,0.0475882,0.0302869,0.012533,0.013665,0.0249048,0.0268272,0.015661,0.0122946,0.0174782,0.0365117,0,0.0159078,0.0671841,0.0339996,0,0,0.0171592,0,0,0.0441517,0.0574306,0.0275096,0.0248333,0.0187549,0.0459611,0.0420255,0.0305013,0.0561424,0.0558864,0.0230373,0.0621287,0.0395769,0,0.0813882,0.0150524,0.0192899,0.00692971,0.0253126,0.0276849,0.0231571,0.00732102
349,0.0248773,0,0,0,0,0.047722,0,0,0,0,0,0,0.0343218,0,0.0214787,0.0703938,0,0,0.0170616,0,0,0.0338669,0.0740557,0.0249709,0.00976236,0.0162802,0.0296177,0.0380246,0.0302085,0.03927,0.0474364,0.0297173,0.0124912,0.0135261,0.0249311,0.0268082,0.0160435,0.0121344,0.0180577,0.0413227,0,0.0165541,0.0662944,0.0335221,0,0,0.0172877,0,0,0.0442159,0.0586218,0.0259138,0.0221505,0.01972,0.0452661,0.0423681,0.0296634,0.0542658,0.0551576,0.0232833,0.0635536,0,0,0.0820973,0.0135872,0.0191041,0.00696494,0.0254387,0.0272656,0.0238466,0.0073037
350,0.0255194,0,0,0,0,0.0479957,0,0,0,0,0,0,0.03434,0,0.0216013,0.0708748,0,0,0.0167225,0,0,0.0338828,0.0741929,0.0247565,0.0107826,0.0164783,0.02917,0.0370994,0.0306932,0.0391531,0.0476502,0.0303065,0.0125384,0.0135198,0.0251202,0.0269632,0.0155173,0.012332,0.0174198,0.036636,0,0.0158022,0.0672118,0.0340137,0,0,0.0171609,0,0,0.0441945,0.0573526,0.0276526,0.0248189,0.0184188,0.0458856,0.0422264,0.0303452,0.0549426,0.0562915,0.0233295,0.0619962,0.0395734,0,0.081201,0.0149972,0.0193065,0.00702373,0.0252909,0.0277932,0.0230336,0.00730107
351,0.02489,0,0,0,0,0.0477419,0,0,0,0,0,0,0.0338102,0,0.0216324,0.0704487,0,0,0.0170227,0,0,0.0340141,0.0740893,0.024631,0.00974357,0.0161869,0.0296399,0.0380549,0.0305874,0.0392078,0.0474033,0.0296974,0.01248,0.0135797,0.0252266,0.0269689,0.0158763,0.0122035,0.0180075,0.0413339,0,0.0165412,0.0663096,0.0334787,0,0,0.0173,0,0,0.0443104,0.0585737,0.0258738,0.0221571,0.0196844,0.0452387,0.0422862,0.0296474,0.0539552,0.0552715,0.0233816,0.0635685,0,0,0.082058,0.0135847,0.0191798,0.00705913,0.0252903,0.0272963,0.0237823,0.00736423
352,0.0248943,0,0,0,0,0.0477709,0,0,0,0,0,0,0.0333903,0,0.0217394,0.0704278,0,0,0.0170019,0,0,0.034141,0.0740395,0.0241479,0.0096117,0.016201,0.0297305,0.0380533,0.0306498,0.0392566,0.047378,0.029597,0.0124944,0.0136143,0.0254411,0.0271272,0.0158844,0.0122454,0.017996,0.0416628,0,0.0164148,0.0662067,0.0334853,0,0,0.0172641,0,0,0.04432,0.0586354,0.0257976,0.0220064,0.0196807,0.0452641,0.0423081,0.0297171,0.0540899,0.0552773,0.0235026,0.0636534,0,0,0.0821024,0.0136505,0.0191886,0.00708359,0.0252097,0.0273057,0.0237536,0.00740332
353,0.0255033,0,0,0,0,0.0480116,0,0,0,0,0,0,0.0334743,0,0.021865,0.070904,0,0,0.0166643,0,0,0.0340881,0.0741964,0.0236642,0.0107055,0.0165587,0.0292058,0.0370761,0.0309648,0.0391271,0.0475731,0.0302315,0.0125627,0.0135849,0.0255814,0.0273024,0.015327,0.0124794,0.0173671,0.0364748,0,0.0158347,0.0671719,0.0339826,0,0,0.0171042,0,0,0.0442531,0.0574231,0.0274738,0.0247633,0.0186447,0.0458087,0.0422844,0.0305498,0.0553174,0.0561499,0.0233205,0.0621042,0.0396581,0,0.081327,0.0150356,0.0192525,0.00706641,0.0251473,0.0278249,0.0229382,0.00736861
354,0.0254973,0,0,0,0,0.0479828,0,0,0,0,0,0,0.0331948,0,0.0219293,0.0708702,0,0,0.0166237,0,0,0.0341705,0.0741792,0.0233741,0.010648,0.0165064,0.0292408,0.0370394,0.0308675,0.0392022,0.0475704,0.0301977,0.0125496,0.0136193,0.0257807,0.0274346,0.0153027,0.0125054,0.0173663,0.0362904,0,0.0159077,0.0671534,0.0339704,0,0,0.0170683,0,0,0.0442719,0.057479,0.0272451,0.0247081,0.0189298,0.0457846,0.0423013,0.0305827,0.0564177,0.0558835,0.0231174,0.0622255,0.0396594,0,0.0814857,0.0150874,0.0190755,0.00708515,0.0251095,0.0278307,0.0229123,0.00739374
355,0.0254726,0,0,0,0,0.0479774,0,0,0,0,0,0,0.0329387,0,0.0219895,0.0708557,0,0,0.016604,0,0,0.0342628,0.0741669,0.02332,0.0106049,0.0164787,0.0292893,0.0369933,0.0307371,0.0392757,0.0475683,0.0301761,0.0125673,0.0136555,0.0259661,0.0275362,0.0153043,0.0125206,0.017382,0.0360659,0,0.0160058,0.0671675,0.0339557,0,0,0.0170303,0,0,0.0442626,0.0575271,0.0271174,0.024665,0.0191834,0.0457512,0.0423175,0.0305639,0.057366,0.0556703,0.0229692,0.0623144,0.0396462,0,0.0815872,0.0151654,0.0191756,0.00708294,0.0251359,0.0278394,0.0228983,0.00740016
356,0.0263819,0,0,0,0,0.0483549,0,0,0,0,0,0,0.0326358,0,0.0223481,0.0708281,0,0,0.0162372,0,0,0.0343537,0.0744794,0.0229616,0.0118514,0.0168891,0.028539,0.0356461,0.0314195,0.0392321,0.0477934,0.0309284,0.0127738,0.0137841,0.0264303,0.0278925,0.0148378,0.0128766,0.016534,0.0415843,0,0.0143693,0.0692726,0.0347021,0,0,0.016814,0,0,0.0442139,0.0534896,0.030847,0.0287123,0.0156151,0.0466652,0.0421001,0.0328833,0,0.0580081,0.0222285,0.0589771,0.0383085,0,0.0782669,0.0155315,0.0195396,0.00713518,0.0249397,0.0285633,0.0217306,0.00750139
357,0.0254204,0,0,0,0,0.0480153,0,0,0,0,0,0,0.0325639,0,0.022,0.0708719,0,0,0.0165834,0,0,0.0343297,0.0741917,0.0233853,0.0105499,0.0164918,0.0294085,0.0369632,0.0307583,0.0392838,0.0475798,0.030227,0.0126549,0.0136775,0.0261328,0.0276643,0.0153842,0.0124863,0.0173767,0.0361451,0,0.0159598,0.0671898,0.0339376,0,0,0.0169428,0,0,0.0443128,0.0574979,0.0271654,0.0246811,0.0191987,0.0456428,0.0422444,0.0305038,0.057197,0.0556762,0.0230167,0.0622786,0.0396493,0,0.0815995,0.0151393,0.0192162,0.00708909,0.0251147,0.027825,0.0229353,0.00741114
358,0.0254219,0,0,0,0,0.0480099,0,0,0,0,0,0,0.0325094,0,0.0219959,0.0709172,0,0,0.0165736,0,0,0.0342516,0.0742015,0.0233923,0.0105114,0.0164992,0.0294229,0.0369868,0.0307366,0.0392778,0.0475759,0.0302564,0.0126557,0.0136248,0.0261198,0.0276741,0.015445,0.0124549,0.0173204,0.0362799,0,0.0159275,0.0671952,0.0339117,0,0,0.0169155,0,0,0.0442668,0.0574725,0.0272085,0.0247004,0.019118,0.0455985,0.0422425,0.030524,0.056849,0.0557482,0.023029,0.0622604,0.0396386,0,0.081564,0.015081,0.0189714,0.00705554,0.0251816,0.027826,0.022954,0.00741474
359,0.0254339,0,0,0,0,0.0480144,0,0,0,0,0,0,0.0325125,0,0.0220179,0.070973,0,0,0.0165477,0,0,0.0341034,0.0741774,0.0231722,0.0104631,0.0164738,0.0294392,0.0370344,0.030638,0.0393426,0.0475925,0.0302317,0.0126199,0.0136136,0.0261682,0.0276827,0.0154366,0.0124516,0.0172821,0.0362923,0,0.0159288,0.0671906,0.03389,0,0,0.0168709,0,0,0.0441829,0.0574821,0.0272013,0.0246867,0.019112,0.045569,0.0422841,0.0306122,0.0569247,0.0557544,0.0229963,0.0622733,0.0396384,0,0.0815845,0.0150888,0.0188568,0.00700376,0.0252435,0.0278526,0.0229549,0.00735521
360,0.0254576,0,0,0,0,0.048033,0,0,0,0,0,0,0.0325039,0,0.0220528,0.0710195,0,0,0.0165178,0,0,0.0341407,0.0741399,0.0228146,0.0104117,0.0164494,0.0294295,0.0370745,0.0305371,0.0394026,0.0475956,0.0301888,0.0125843,0.0135446,0.026192,0.0276981,0.0154621,0.012492,0.0173631,0.0362275,0,0.0159482,0.0671861,0.0338754,0,0,0.01684,0,0,0.0441641,0.0575092,0.0271672,0.024689,0.0191482,0.0455442,0.0423067,0.0305743,0.0571714,0.055705,0.0229749,0.0622772,0.0396184,0,0.0816211,0.015115,0.0189528,0.00700217,0.0253001,0.0278762,0.0229274,0.00730597
361,0.025469,0,0,0,0,0.0480684,0,0,0,0,0,0,0.0324989,0,0.0220722,0.0710241,0,0,0.0165109,0,0,0.0342835,0.0741535,0.0228168,0.0103844,0.0164611,0.0292682,0.0370905,0.0304652,0.0394205,0.0475827,0.0301977,0.0126,0.0134556,0.026157,0.027681,0.0154744,0.0125513,0.0174044,0.0363183,0,0.0159177,0.0671865,0.033866,0,0,0.0168108,0,0,0.0441761,0.0574676,0.0271655,0.0247235,0.0191361,0.0455183,0.0423063,0.0303195,0.0569848,0.0557147,0.0229658,0.062261,0.0396165,0,0.0815987,0.0150672,0.0192109,0.00702918,0.0253298,0.0278752,0.0229068,0.00734316
362,0.0254717,0,0,0,0,0.0480851,0,0,0,0,0,0,0.0325561,0,0.022082,0.0709706,0,0,0.0165007,0,0,0.0341844,0.0741718,0.0229476,0.0103947,0.0164774,0.0289736,0.0370914,0.0304444,0.0394045,0.0475683,0.0302419,0.0126152,0.0134357,0.0261291,0.0276577,0.0153987,0.0125665,0.0172551,0.0364668,0,0.0158665,0.0672352,0.0338441,0,0,0.016801,0,0,0.0442009,0.0574116,0.0271782,0.0247548,0.0191068,0.0455177,0.0423142,0.0299113,0.056715,0.0557434,0.0229275,0.0622504,0.0396299,0,0.0815527,0.0150073,0.0193115,0.00708264,0.025383,0.0278784,0.0228911,0.00739733
363,0.025448,0,0,0,0,0.0481095,0,0,0,0,0,0,0.0327148,0,0.0220515,0.0708863,0,0,0.016467,0,0,0.0341428,0.0741859,0.0231785,0.0105783,0.0164794,0.0290068,0.0370771,0.030494,0.0393365,0.0475497,0.0302684,0.0126257,0.0134559,0.0260517,0.0276036,0.0152976,0.0125836,0.0172016,0.0365213,0,0.0158445,0.0673017,0.0337949,0,0,0.0168055,0,0,0.0442369,0.0574074,0.0271761,0.0247693,0.0190808,0.0455995,0.0423825,0.0299714,0.0565355,0.0557781,0.0229273,0.0622612,0.0396528,0,0.0815285,0.0150009,0.0193019,0.00712832,0.0253715,0.0278891,0.0229035,0.00739689
364,0.0254098,0,0,0,0,0.0481424,0,0,0,0,0,0,0.0328685,0,0.0219933,0.0707372,0,0,0.0164213,0,0,0.0342495,0.0742368,0.0234534,0.0108929,0.0164915,0.0292982,0.0370574,0.0306562,0.0392238,0.0475055,0.0302962,0.0126344,0.0134117,0.0259728,0.027545,0.015281,0.0126237,0.0172715,0.036605,0,0.015814,0.0674356,0.0337454,0,0,0.0167417,0,0,0.0442154,0.0573503,0.0271743,0.0248706,0.0190678,0.0457275,0.0424366,0.0296245,0.0564786,0.0557798,0.0228678,0.0622318,0.039671,0,0.0815246,0.0149772,0.0193197,0.00707088,0.025288,0.0279074,0.0229351,0.007376
365,0.0253815,0,0,0,0,0.048167,0,0,0,0,0,0,0.0329658,0,0.0219593,0.0706908,0,0,0.016401,0,0,0.0344226,0.0742651,0.0234242,0.0110181,0.0164943,0.0293613,0.0370554,0.0307333,0.0391809,0.0474881,0.030284,0.0126232,0.0133645,0.025929,0.0275162,0.0153109,0.0126611,0.0172984,0.0365991,0,0.0158049,0.0674822,0.0337037,0,0,0.016679,0,0,0.0441763,0.0573708,0.0271444,0.0248895,0.0190753,0.0457464,0.0424683,0.0296462,0.0564384,0.0557688,0.0228802,0.0622318,0.0396914,0,0.0815395,0.0149688,0.0193689,0.00702521,0.0251717,0.0279324,0.0229445,0.0074237
366,0.0253481,0,0,0,0,0.0481775,0,0,0,0,0,0,0.0330505,0,0.0219201,0.0707329,0,0,0.0163821,0,0,0.0345145,0.0742486,0.0234469,0.0110249,0.016459,0.0292482,0.0370823,0.0307414,0.0391818,0.0474864,0.0302671,0.0125998,0.0133399,0.0258827,0.0274747,0.0153351,0.0126756,0.017403,0.0364919,0,0.0158298,0.0674353,0.0336496,0,0,0.016618,0,0,0.0441167,0.0574815,0.027122,0.024841,0.0190875,0.0457159,0.042451,0.0301938,0.0564689,0.0557694,0.0229876,0.0622702,0.0396983,0,0.0815748,0.0150065,0.0194279,0.00699171,0.0251602,0.0279555,0.0229811,0.00740351
367,0.0253199,0,0,0,0,0.0481854,0,0,0,0,0,0,0.0330792,0,0.0219024,0.0707646,0,0,0.016383,0,0,0.0345087,0.0742368,0.0234931,0.0110086,0.0164346,0.0291285,0.0370891,0.0307245,0.0391963,0.0474865,0.0302691,0.0125677,0.0133418,0.0258772,0.0274654,0.0153076,0.0126762,0.0173571,0.0364734,0,0.0158502,0.0674062,0.0336013,0,0,0.016627,0,0,0.0441359,0.0575432,0.0271335,0.0248396,0.0190876,0.0457006,0.0423786,0.0304911,0.0564262,0.0557639,0.0230349,0.0622861,0.0397042,0,0.081593,0.0150254,0.019445,0.00702511,0.0251902,0.0279772,0.0230171,0.00742797
368,0.02531,0,0,0,0,0.048206,0,0,0,0,0,0,0.0330502,0,0.0219341,0.0707294,0,0,0.0163795,0,0,0.0344771,0.0742473,0.0234377,0.0109848,0.016438,0.0290444,0.0370946,0.0307343,0.0391872,0.0474668,0.0302914,0.0125956,0.0133421,0.0259015,0.0274854,0.0152593,0.0126695,0.0172179,0.0367186,0,0.0157879,0.0674389,0.0335523,0,0,0.0166405,0,0,0.0442195,0.0574797,0.0271536,0.0248704,0.0190323,0.0456575,0.0423253,0.0305869,0.055838,0.0557626,0.0229597,0.0622602,0.0397248,0,0.0815732,0.0149406,0.0194591,0.00709162,0.0252062,0.0280175,0.0230324,0.00748942
369,0.0253051,0,0,0,0,0.0482298,0,0,0,0,0,0,0.0329993,0,0.0219868,0.0706477,0,0,0.0163629,0,0,0.0344817,0.0742607,0.0231011,0.0109612,0.0164306,0.0289812,0.0371494,0.030768,0.0391704,0.0474548,0.0303077,0.0126529,0.0133328,0.0259335,0.0275229,0.0152461,0.0126881,0.0172068,0.0370838,0,0.0156766,0.0675221,0.0335179,0,0,0.0166577,0,0,0.0442838,0.0573617,0.0271851,0.0249081,0.0189705,0.0456196,0.0422912,0.0306718,0.0550406,0.0557543,0.022867,0.0622165,0.0397624,0,0.0815222,0.0148354,0.0194935,0.00711152,0.0252602,0.0280538,0.0230427,0.00749733
370,0.0252797,0,0,0,0,0.0482219,0,0,0,0,0,0,0.0330017,0,0.0219867,0.0707087,0,0,0.0163298,0,0,0.0345355,0.0742438,0.0231573,0.010946,0.0164161,0.0288883,0.0371847,0.0307317,0.0391961,0.0474617,0.0302879,0.0127868,0.0133088,0.025937,0.0275207,0.0152153,0.0127034,0.017317,0.036874,0,0.0157057,0.0674924,0.0334711,0,0,0.0166318,0,0,0.0443107,0.0574493,0.0271778,0.0248712,0.0189542,0.0456318,0.0423301,0.0305485,0.0554699,0.055812,0.0229666,0.062222,0.0397128,0,0.0815195,0.0149012,0.0195311,0.00711168,0.025205,0.0280456,0.0230789,0.00746612
371,0.0252658,0,0,0,0,0.0482066,0,0,0,0,0,0,0.0329494,0,0.0219889,0.0707751,0,0,0.0163144,0,0,0.034571,0.0742154,0.0231084,0.0109134,0.016402,0.0288383,0.0372121,0.0306992,0.0392116,0.0474696,0.0302699,0.0128029,0.0133491,0.0259609,0.0275476,0.015186,0.0127045,0.0173807,0.0366295,0,0.0157692,0.0674412,0.0334254,0,0,0.0165901,0,0,0.0442915,0.0575366,0.0271712,0.0248679,0.018991,0.0456345,0.0423715,0.0305066,0.0559222,0.0558139,0.0230037,0.0622328,0.0396832,0,0.0815339,0.0149787,0.0195548,0.00708111,0.0251507,0.0280092,0.0230905,0.00744537
372,0.0252576,0,0,0,0,0.0481934,0,0,0,0,0,0,0.0328497,0,0.0220221,0.0707931,0,0,0.0162882,0,0,0.0345875,0.0742035,0.0228812,0.010886,0.0163845,0.0288051,0.0372022,0.0307046,0.0392184,0.0474635,0.0302642,0.0127468,0.0133954,0.0260431,0.0276106,0.0151691,0.0126986,0.0173776,0.0365988,0,0.0157704,0.0674305,0.0333799,0,0,0.0165485,0,0,0.0441723,0.0575692,0.0271724,0.0248909,0.0190041,0.0456212,0.042333,0.0305463,0.055991,0.0557855,0.022969,0.0622483,0.0396925,0,0.081525,0.0149924,0.0195204,0.00702383,0.0251647,0.0279925,0.0231103,0.00744887
373,0.0252337,0,0,0,0,0.0481529,0,0,0,0,0,0,0.0327642,0,0.0220781,0.0707616,0,0,0.0162841,0,0,0.0345755,0.074222,0.0228524,0.0108892,0.0163816,0.028785,0.0371012,0.0307376,0.0392385,0.0474332,0.0302444,0.0127779,0.0133438,0.0261354,0.0276459,0.0151483,0.0127038,0.0173197,0.036784,0,0.0157199,0.0674694,0.0333533,0,0,0.016534,0,0,0.0441388,0.0575438,0.0271517,0.0249328,0.0190207,0.045606,0.0422753,0.0306508,0.0557204,0.0557315,0.0229065,0.0622553,0.0397442,0,0.0815142,0.0149345,0.0195078,0.0070361,0.0251067,0.0279954,0.0231366,0.00745825
374,0.0252128,0,0,0,0,0.0481129,0,0,0,0,0,0,0.0326759,0,0.0221166,0.0707188,0,0,0.0162793,0,0,0.034535,0.0742479,0.0228037,0.0108857,0.0163648,0.0287593,0.0370047,0.0307765,0.0392495,0.0474206,0.0302471,0.0127499,0.0133789,0.0261822,0.0276862,0.0151291,0.0127154,0.0172171,0.0370927,0,0.0156478,0.067525,0.0333374,0,0,0.0165322,0,0,0.0441984,0.0574681,0.0271647,0.0249636,0.0190201,0.0455837,0.0421945,0.0307831,0.0552236,0.0556859,0.0228103,0.0622333,0.0397944,0,0.0815027,0.0148483,0.0195548,0.00709035,0.0250069,0.0279732,0.0231495,0.00748908
375,0.0251922,0,0,0,0,0.0480961,0,0,0,0,0,0,0.0326664,0,0.0220959,0.0707674,0,0,0.0162496,0,0,0.0345054,0.0742363,0.0228478,0.0108804,0.0163407,0.0287277,0.0369879,0.0307441,0.0392658,0.0474384,0.030229,0.0127182,0.0134954,0.0261918,0.0277002,0.0151007,0.0127351,0.0171854,0.0369014,0,0.0157082,0.0674655,0.0333089,0,0,0.0165213,0,0,0.0442427,0.057573,0.0271775,0.0249189,0.0190207,0.0455676,0.0421383,0.0306875,0.0556944,0.0557281,0.0228493,0.0622579,0.0397531,0,0.0815117,0.0148942,0.019582,0.00711267,0.0250451,0.027973,0.0231694,0.00749887
376,0.0251743,0,0,0,0,0.0481122,0,0,0,0,0,0,0.0327206,0,0.0220468,0.0708254,0,0,0.0162226,0,0,0.0344883,0.0742238,0.0230108,0.0108844,0.0163287,0.0287262,0.0369878,0.0307333,0.0392785,0.0474221,0.030211,0.0127069,0.0135336,0.0261551,0.0276773,0.0151032,0.0127411,0.0171913,0.0367524,0,0.0157438,0.0674418,0.0332736,0,0,0.0164916,0,0,0.0442306,0.0576443,0.0271698,0.0249007,0.0190426,0.0455467,0.0422159,0.0305956,0.0560187,0.0557428,0.0229042,0.062286,0.0397149,0,0.0815324,0.0149396,0.0195813,0.00709515,0.0251273,0.0279771,0.0231892,0.0074901
377,0.0251565,0,0,0,0,0.0481233,0,0,0,0,0,0,0.032761,0,0.0220241,0.0708566,0,0,0.0162324,0,0,0.0345465,0.0742073,0.0229699,0.0108963,0.0163095,0.0287508,0.0369932,0.0307485,0.0392664,0.0473907,0.0301705,0.012691,0.0134597,0.0261111,0.027661,0.0151663,0.0127446,0.0171992,0.0367146,0,0.0157391,0.0674636,0.0332254,0,0,0.0164327,0,0,0.0442308,0.0576642,0.0271569,0.0249232,0.0190642,0.0455442,0.0422571,0.030614,0.0560509,0.0557176,0.0229044,0.0623122,0.0397094,0,0.081555,0.0149668,0.019621,0.00706517,0.0250621,0.0279787,0.0232044,0.00750297
378,0.0251306,0,0,0,0,0.0481155,0,0,0,0,0,0,0.03278,0,0.0220298,0.0708626,0,0,0.0162416,0,0,0.0345849,0.0742013,0.0229353,0.0109069,0.0163153,0.0287637,0.0369838,0.0307523,0.0392759,0.0473801,0.0301589,0.0126943,0.013403,0.0261019,0.027658,0.0152041,0.0127504,0.0171857,0.0367367,0,0.0157362,0.0674865,0.0331823,0,0,0.0163875,0,0,0.0442375,0.0576798,0.0271478,0.0249409,0.0190618,0.0455455,0.042352,0.0306633,0.0560538,0.0557207,0.0228725,0.0623337,0.0397132,0,0.0815682,0.0149726,0.0196141,0.00707872,0.024998,0.0279688,0.0232333,0.00751684
379,0.0250984,0,0,0,0,0.0481125,0,0,0,0,0,0,0.0328073,0,0.0220272,0.0708872,0,0,0.0162323,0,0,0.0345964,0.0742033,0.0229681,0.0109093,0.0163299,0.02874,0.0369475,0.0307213,0.0392798,0.0473997,0.0301639,0.012741,0.0133719,0.0260777,0.0276443,0.0152152,0.0127773,0.0171837,0.0367888,0,0.0157437,0.0675018,0.0331439,0,0,0.0163768,0,0,0.0442519,0.0576739,0.0271305,0.0249535,0.0190468,0.0455572,0.0423672,0.0306766,0.0560063,0.0557373,0.0228892,0.0623184,0.0396997,0,0.0815753,0.0149477,0.019631,0.0070825,0.02506,0.0279296,0.0232515,0.00751297
