Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,LTHIA,RWRB,RTIBA,LWRA,
197,0.0395106,0,0,0,0,0.0373258,0,0,0,0,0,0,0.0227546,0,0.0190693,0.0697232,0,0,0.019991,0,0,0.0395455,0.0708816,0.0162007,0.00517984,0.0182996,0.034183,0.0351603,0.0541877,0.036683,0.0103488,0.0125045,0.02543,0.026475,0.0248359,0.0110456,0.0200148,0.0495708,0,0.02112,0.0753151,0.0409345,0,0,0.0235613,0,0,0.0458421,0.0411703,0.0455093,0.036313,0.0140956,0.0466412,0.0503558,0.0397114,0,0.0565404,0.0183168,0.0605367,0.034331,0.0989952,0.0231293,0.00839383,0.0232155,0.0220878,0.017268,0.0458363,0.0224355,0.0276866,0.0243004,0
198,0.0384066,0,0,0,0,0.0372767,0,0,0,0,0,0,0.0221967,0,0.0190583,0.0694111,0,0,0.020221,0,0,0.0396487,0.0705583,0.0161778,0.00422276,0.0179342,0.0347989,0.0366635,0.054018,0.0358748,0.0101728,0.0126071,0.0254328,0.0264203,0.0257223,0.0110042,0.0204186,0.0416604,0,0.0205004,0.0730997,0.0400272,0,0,0.0236193,0,0,0.0458972,0.0459267,0.0416725,0.0326511,0.0168955,0.0457065,0.0504683,0.0365505,0.0623885,0.0543028,0.0189498,0.062134,0.03782,0.102375,0.0175374,0.00833324,0.023343,0.0218208,0.0180115,0.0459411,0.0227235,0.0280805,0.0243913,0
199,0.0382372,0,0,0,0,0.0372388,0,0,0,0,0,0,0.0220035,0,0.0190213,0.06929,0,0,0.0204186,0,0,0.0396774,0.0704512,0.0161938,0.00423574,0.018002,0.0348448,0.0367051,0.0541995,0.0358635,0.0101529,0.0126933,0.025491,0.0264457,0.0260174,0.0109984,0.0205648,0.0415546,0,0.0204186,0.0730578,0.0398232,0,0,0.0232958,0,0,0.0459092,0.0460745,0.0417604,0.0326103,0.0168613,0.0458432,0.0503818,0.0364579,0.0624211,0.0543381,0.0189298,0.062153,0.0378523,0.102401,0.0175365,0.00857884,0.0236035,0.0218673,0.018071,0.0460587,0.022685,0.0281184,0.0244691,0
200,0.0380881,0,0,0,0,0.0372044,0,0,0,0,0,0,0.0218894,0,0.0190679,0.0692252,0,0,0.020504,0,0,0.0397334,0.0703396,0.0162141,0.00426997,0.0180431,0.0348714,0.0366633,0.0543084,0.0358142,0.0102108,0.0126637,0.025466,0.026435,0.0262424,0.0110288,0.02059,0.0414863,0,0.0203695,0.072977,0.0396549,0,0,0.0230981,0,0,0.045867,0.0462195,0.0419235,0.032568,0.0167908,0.0459551,0.05026,0.0363315,0.0624102,0.0543702,0.0187989,0.0621831,0.0378782,0.102388,0.017572,0.00883279,0.0234379,0.0218572,0.0181655,0.0461478,0.0222414,0.0281337,0.0246516,0
201,0.0379701,0,0,0,0,0.037187,0,0,0,0,0,0,0.021746,0,0.0190878,0.0692413,0,0,0.0205455,0,0,0.0398005,0.0702262,0.016259,0.00421602,0.0180386,0.0348767,0.036571,0.0543324,0.0356888,0.0102428,0.0126651,0.0254912,0.02645,0.0264921,0.0109522,0.0206862,0.0413983,0,0.0203243,0.0728557,0.039525,0,0,0.023017,0,0,0.0457801,0.0463613,0.0420486,0.032521,0.0167178,0.0460223,0.0501778,0.0362654,0.062345,0.0544076,0.0186415,0.0620593,0.037894,0.102287,0.0176163,0.0089249,0.023182,0.0218494,0.0182859,0.0463277,0.0220882,0.0280976,0.0248843,0
202,0.0378864,0,0,0,0,0.0372179,0,0,0,0,0,0,0.0215306,0,0.0190043,0.0692599,0,0,0.020596,0,0,0.0398133,0.0701225,0.0163237,0.00409827,0.0179709,0.0348877,0.0364778,0.0543897,0.0356413,0.0103027,0.0127281,0.0255634,0.026498,0.0268232,0.0108552,0.0209036,0.0413371,0,0.020275,0.072738,0.0394338,0,0,0.0229779,0,0,0.045643,0.0465004,0.0421062,0.0324357,0.0166621,0.0460646,0.0502195,0.036199,0.0622463,0.0544829,0.0185309,0.0619931,0.0378694,0.102173,0.0176264,0.00891331,0.0228979,0.0219044,0.0184196,0.046568,0.022199,0.0280653,0.0250735,0
203,0.037816,0,0,0,0,0.0372693,0,0,0,0,0,0,0.0213545,0,0.0189262,0.0692486,0,0,0.0206662,0,0,0.0397961,0.0700351,0.0164239,0.00393295,0.0179314,0.0349295,0.0363534,0.054477,0.0356614,0.010255,0.0128604,0.0256279,0.0265592,0.0271298,0.0107979,0.0210331,0.0412281,0,0.0201939,0.0726583,0.0393693,0,0,0.0229576,0,0,0.045554,0.0466279,0.0421544,0.0323267,0.0166182,0.0460862,0.0503775,0.0361282,0.0621885,0.0545808,0.0184315,0.0620026,0.0378131,0.10213,0.0176024,0.00892461,0.0225665,0.0219757,0.0185478,0.0467895,0.0222117,0.0280945,0.0251966,0
204,0.0377578,0,0,0,0,0.037357,0,0,0,0,0,0,0.0212872,0,0.0189141,0.0692634,0,0,0.0207376,0,0,0.0398006,0.069955,0.0166469,0.00377926,0.017916,0.0349823,0.0362089,0.0545704,0.0357156,0.0100742,0.0130988,0.0257043,0.0266225,0.0272836,0.0107456,0.0210913,0.0410346,0,0.0201296,0.0725849,0.0393245,0,0,0.0229862,0,0,0.045545,0.046737,0.0422752,0.0322253,0.0165626,0.0461164,0.050602,0.0360713,0.0622508,0.0546725,0.0182708,0.0620142,0.0377947,0.102187,0.0176417,0.00895611,0.0222693,0.0219967,0.0186261,0.046933,0.0221267,0.0281008,0.0252649,0
205,0.038648,0,0,0,0,0.0375238,0,0,0,0,0,0,0.021667,0,0.0188767,0.069372,0,0,0.0206969,0,0,0.0397359,0.0700616,0.0169932,0.00454439,0.018363,0.0345171,0.0346054,0.0548991,0.0365385,0.0102252,0.0134034,0.0258996,0.0268403,0.0266126,0.0107188,0.0209999,0.047402,0,0.0210357,0.0746428,0.0400094,0,0,0.0229265,0,0,0.0455453,0.0422694,0.046156,0.0359896,0.0146575,0.0473698,0.0507309,0.0391667,0,0.0569231,0.0172744,0.0600838,0.0343782,0.0992076,0.0219722,0.00907595,0.0221688,0.0223661,0.0178396,0.0471602,0.0220404,0.0275663,0.0254018,0
206,0.0376381,0,0,0,0,0.0375999,0,0,0,0,0,0,0.0214052,0,0.0188481,0.0692873,0,0,0.0207341,0,0,0.039879,0.0697691,0.0168708,0.00356163,0.0180975,0.0350882,0.0358507,0.0545599,0.035719,0.0103127,0.0136413,0.025935,0.0268294,0.0271799,0.0105696,0.0213348,0.0407997,0,0.0199919,0.0724378,0.0393264,0,0,0.0231677,0,0,0.0456067,0.0467811,0.0422153,0.0321746,0.0164977,0.0462432,0.0511408,0.0359642,0.0623417,0.0549239,0.0180368,0.0619584,0.037827,0.102312,0.0176838,0.00891295,0.0220033,0.0221104,0.0185047,0.0472832,0.0221481,0.028048,0.0255641,0
207,0.03855,0,0,0,0,0.0378027,0,0,0,0,0,0,0.0219021,0,0.0186883,0.0694232,0,0,0.0207401,0,0,0.0398054,0.0699089,0.0168674,0.00445143,0.0186389,0.0345913,0.0342493,0.0551087,0.036513,0.0106661,0.0139151,0.0261263,0.0270103,0.0263577,0.0104609,0.0212759,0.0472166,0,0.0210093,0.0745057,0.0400644,0,0,0.0231551,0,0,0.0456628,0.0422827,0.0462063,0.0360012,0.0147955,0.0474963,0.0511768,0.0390292,0,0.0571696,0.0169613,0.0599726,0.0344357,0.0993786,0.0220325,0.00901813,0.0219523,0.0225399,0.017593,0.0473424,0.0221167,0.0273738,0.0256283,0
208,0.0375758,0,0,0,0,0.0378718,0,0,0,0,0,0,0.0217413,0,0.0187305,0.0693102,0,0,0.0208352,0,0,0.0399844,0.0696842,0.016857,0.00353911,0.0182888,0.0351005,0.0354942,0.0549523,0.0357329,0.0107102,0.0140243,0.0261395,0.026947,0.026751,0.0103386,0.0215188,0.0408441,0,0.0199614,0.0723011,0.03937,0,0,0.0233773,0,0,0.0457711,0.0467554,0.0423203,0.0321997,0.0166211,0.0463623,0.0514335,0.035843,0.0622376,0.0550997,0.0177022,0.0619296,0.0378706,0.10239,0.0179089,0.00887193,0.0218177,0.0223144,0.0182666,0.0473635,0.02219,0.0279152,0.0257382,0
209,0.038495,0,0,0,0,0.038034,0,0,0,0,0,0,0.0223791,0,0.0187351,0.0695011,0,0,0.0207762,0,0,0.0399729,0.0698438,0.0169854,0.0044042,0.0187358,0.0345071,0.0338375,0.0553122,0.036603,0.0109524,0.0143047,0.0262661,0.0271137,0.0256978,0.0103244,0.0213523,0.0473656,0,0.0209326,0.074375,0.0400447,0,0,0.0233025,0,0,0.0458013,0.0422336,0.0462736,0.0359938,0.0149185,0.0475974,0.0512852,0.0388589,0,0.057281,0.0167453,0.0600723,0.0344973,0.0993812,0.0221752,0.00889394,0.0217787,0.0227624,0.0174026,0.0474133,0.0221409,0.0273749,0.0258462,0
210,0.0388064,0,0,0,0,0.0376509,0,0,0,0,0,0,0.0225164,0,0.0187023,0.0696912,0,0,0.0123682,0,0,0.0249981,0.069776,0.0170656,0.00434951,0.0188418,0.034661,0.0313401,0.0553139,0.0365611,0.010928,0.0144868,0.0262669,0.0271264,0.0254971,0.014201,0.0230618,0.048176,0,0.0208267,0.0741016,0.0400179,0,0,0.0234059,0,0,0.045758,0.0419564,0.0465881,0.0361091,0.0147039,0.0480426,0.0516456,0.0389483,0,0.0574453,0.0168032,0.060326,0.0343399,0.0991875,0.0227086,0.00854134,0.0217265,0.0222971,0.0175644,0.0474748,0.0222187,0.02735,0,0
211,0.0383104,0,0,0,0,0.038136,0,0,0,0,0,0,0.0227041,0,0.0186975,0.0697765,0,0,0.0208312,0,0,0.0400576,0.0699105,0.0169966,0.00463685,0.0188858,0.0342371,0.0334437,0.0550967,0.0365871,0.0109525,0.0145038,0.0262885,0.0271351,0.0251049,0.0103324,0.021453,0.0484675,0,0.020606,0.0742798,0.039859,0,0,0.0233208,0,0,0.0458659,0.0420477,0.0462407,0.035794,0.0147083,0.0474902,0.0510173,0.038782,0,0.057371,0.0167984,0.0604971,0.0344635,0.09931,0.0228172,0.00903035,0.0218207,0.0228551,0.0174064,0.0473709,0.0222188,0.0273785,0.0260804,0
212,0.0382392,0,0,0,0,0.0381099,0,0,0,0,0,0,0.0227642,0,0.0186428,0.0697948,0,0,0.0206174,0,0,0.0401001,0.0699836,0.0169777,0.00478668,0.0188946,0.0340782,0.0332049,0.0548665,0.0365745,0.0109086,0.0144458,0.0263245,0.0271462,0.0249719,0.0104063,0.0214471,0.0486521,0,0.0204957,0.074335,0.0398228,0,0,0.0232248,0,0,0.0458713,0.0420167,0.0459159,0.0357544,0.0145924,0.0474276,0.0508384,0.0388191,0,0.0573647,0.0167924,0.0605003,0.034435,0.099318,0.0227478,0.00920567,0.0218534,0.0228811,0.0174729,0.0473547,0.0221573,0.0272802,0.0262988,0
213,0.038166,0,0,0,0,0.0380471,0,0,0,0,0,0,0.0227417,0,0.018587,0.0697433,0,0,0.0204858,0,0,0.0401149,0.0700862,0.0170967,0.00493682,0.0187781,0.0339154,0.0330591,0.0549047,0.0365374,0.0109033,0.014409,0.0263897,0.0271781,0.0250039,0.0104473,0.0214086,0.0489381,0,0.0204491,0.0744069,0.0398093,0,0,0.0231517,0,0,0.0458612,0.0419743,0.0457734,0.0357173,0.0144925,0.0473074,0.0506908,0.038854,0,0.0573178,0.0168108,0.0605985,0.0344553,0.0993272,0.0227784,0.00936931,0.0218822,0.0228208,0.0175799,0.0473596,0.0220748,0.0272259,0.0263751,0
214,0.0380954,0,0,0,0,0.0380174,0,0,0,0,0,0,0.0226253,0,0.0184841,0.0696295,0,0,0.0203965,0,0,0.0401058,0.0701628,0.0172487,0.00509149,0.0186007,0.0337941,0.0329848,0.0549436,0.0364664,0.010911,0.0143508,0.0264407,0.0272216,0.0251324,0.0104813,0.0213386,0.0492632,0,0.0204934,0.0744584,0.0397883,0,0,0.0231205,0,0,0.0458468,0.0419114,0.0457959,0.0357037,0.0144278,0.0471782,0.050584,0.0388383,0,0.0572731,0.0169212,0.060672,0.0344746,0.0993028,0.0229265,0.00940983,0.0219202,0.0226969,0.0176986,0.0473412,0.0220666,0.0271697,0.0263967,0
215,0.038048,0,0,0,0,0.0380511,0,0,0,0,0,0,0.0226267,0,0.0185839,0.0696299,0,0,0.0203402,0,0,0.0400768,0.0701741,0.017085,0.00511953,0.0184693,0.0337406,0.032983,0.0549491,0.0364506,0.0108921,0.0143145,0.0264281,0.0272401,0.0252475,0.0105028,0.021266,0.0494906,0,0.0205737,0.0745001,0.0397536,0,0,0.0231078,0,0,0.0458461,0.0418421,0.0458792,0.0356916,0.0143928,0.0470713,0.0504684,0.0387277,0,0.0572095,0.017062,0.0606189,0.0344328,0.0992248,0.0231194,0.00934175,0.0219905,0.0225339,0.0178045,0.047298,0.0221393,0.0270713,0.0263816,0
216,0.0379992,0,0,0,0,0.0381141,0,0,0,0,0,0,0.0225272,0,0.0185472,0.0696029,0,0,0.0203099,0,0,0.040053,0.0702017,0.0169271,0.00509974,0.0184603,0.0337337,0.0330854,0.05494,0.0364109,0.010805,0.0143405,0.0264564,0.0272601,0.0254288,0.0105098,0.0212476,0.049764,0,0.0206761,0.0745415,0.0396887,0,0,0.0231078,0,0,0.0458564,0.0417564,0.0459783,0.0356679,0.0143692,0.0470042,0.0504491,0.0387554,0,0.0571718,0.017171,0.0604671,0.0343631,0.0990907,0.023298,0.00930397,0.022062,0.0224024,0.0178825,0.0472664,0.0222096,0.0269647,0.0263506,0
217,0.0379695,0,0,0,0,0.0382029,0,0,0,0,0,0,0.022433,0,0.0185283,0.0695615,0,0,0.0203631,0,0,0.040094,0.070226,0.0168965,0.00509882,0.0185095,0.0337723,0.0332495,0.0549121,0.0363918,0.0107832,0.0143,0.0264852,0.0272607,0.0255663,0.0105191,0.0212993,0.0500821,0,0.0207716,0.0746102,0.039617,0,0,0.0231566,0,0,0.0458997,0.0416726,0.0460456,0.0356496,0.0142373,0.0469839,0.0504514,0.0388733,0,0.057119,0.0172447,0.0603887,0.0342992,0.0989989,0.0234551,0.00930166,0.0221276,0.0223167,0.0179035,0.047265,0.0222914,0.0268688,0.0263243,0
218,0.0379482,0,0,0,0,0.0383002,0,0,0,0,0,0,0.0223531,0,0.0184568,0.0695662,0,0,0.0204135,0,0,0.0401612,0.0702443,0.0169034,0.00510811,0.0185452,0.0338125,0.0334388,0.0548814,0.0364028,0.0107705,0.0141709,0.0265089,0.0272611,0.0256821,0.0105135,0.0213872,0.0503493,0,0.0208384,0.0746168,0.039543,0,0,0.0231986,0,0,0.0459719,0.0416103,0.0460201,0.0356761,0.0140492,0.0470128,0.0503886,0.0389657,0,0.0570578,0.0172368,0.0603564,0.0342536,0.0989239,0.0235572,0.00926232,0.0222049,0.0223403,0.0178748,0.04725,0.0223579,0.0267843,0.0263497,0
219,0.0378917,0,0,0,0,0.0383783,0,0,0,0,0,0,0.0223359,0,0.0184168,0.0695747,0,0,0.0204488,0,0,0.040205,0.0702519,0.0169354,0.00512822,0.0185671,0.0337935,0.0336075,0.0548614,0.0364049,0.0108359,0.0140152,0.0265129,0.0272642,0.0257619,0.0104579,0.0214369,0.0504904,0,0.0208456,0.0745321,0.039452,0,0,0.0232194,0,0,0.046059,0.0415927,0.0460381,0.0356192,0.0141594,0.0470803,0.0503121,0.0388953,0,0.0570322,0.017264,0.0604579,0.0342647,0.0988303,0.0235615,0.00923556,0.0222986,0.022443,0.0178211,0.0471989,0.0224064,0.0267035,0.0264018,0
220,0.0378276,0,0,0,0,0.0384472,0,0,0,0,0,0,0.0223682,0,0.0183304,0.0696141,0,0,0.0205075,0,0,0.0402276,0.0702715,0.0169601,0.00519824,0.0185943,0.0337266,0.0337542,0.0548254,0.036391,0.0108889,0.0140662,0.0265311,0.0272852,0.0257142,0.010364,0.021498,0.0506057,0,0.0208175,0.0744796,0.0393399,0,0,0.0231975,0,0,0.0461557,0.04157,0.0460958,0.0355684,0.0142626,0.0471789,0.0502579,0.0388367,0,0.0570107,0.0172672,0.0605327,0.0342932,0.098769,0.0235983,0.00920022,0.022423,0.022578,0.0177918,0.0471782,0.0223956,0.0265651,0.0264395,0
221,0.0377737,0,0,0,0,0.0385183,0,0,0,0,0,0,0.0224786,0,0.018448,0.0697225,0,0,0.020575,0,0,0.0402548,0.070286,0.0170359,0.00528222,0.0186406,0.0336357,0.0339349,0.0547789,0.0363981,0.0108782,0.0142154,0.0265565,0.0273439,0.0255032,0.0102865,0.021596,0.0507224,0,0.020803,0.0744804,0.0391998,0,0,0.0231237,0,0,0.0462176,0.0415649,0.0461461,0.035568,0.014287,0.0472666,0.0501745,0.038843,0,0.0569943,0.0172431,0.0605477,0.0343213,0.0988,0.023687,0.00915702,0.0225069,0.0226659,0.0178232,0.0471704,0.0222961,0.0263715,0.0264714,0
222,0.0377025,0,0,0,0,0.0385663,0,0,0,0,0,0,0.0225612,0,0.0184834,0.0698246,0,0,0.0206506,0,0,0.0402826,0.070299,0.0170937,0.00542246,0.0186593,0.0335022,0.0341085,0.0547397,0.0364545,0.0109969,0.0142311,0.0266062,0.0274045,0.0253559,0.0102797,0.0216968,0.0507671,0,0.020798,0.0744823,0.0390421,0,0,0.0230256,0,0,0.0462146,0.0415917,0.0461772,0.0356145,0.0142746,0.0473335,0.0500703,0.0388031,0,0.0569972,0.0172293,0.0605696,0.034328,0.0988606,0.0237455,0.00917849,0.02259,0.0226931,0.0179335,0.0471393,0.0221567,0.0263211,0.0265606,0
223,0.0376112,0,0,0,0,0.03857,0,0,0,0,0,0,0.0225858,0,0.0183721,0.0700038,0,0,0.020697,0,0,0.0403497,0.0703276,0.0171154,0.00561873,0.0187045,0.0332894,0.0342436,0.0547094,0.0365444,0.0109907,0.0141813,0.0266641,0.0274572,0.0253096,0.0103129,0.0218432,0.0507273,0,0.0207814,0.0744349,0.0388979,0,0,0.022926,0,0,0.0461491,0.0416316,0.0461829,0.0356819,0.0142322,0.0473559,0.0498842,0.0386844,0,0.0570048,0.0171549,0.0605934,0.0343263,0.0989079,0.0237376,0.00920029,0.0227312,0.0226115,0.0181237,0.0471019,0.0220878,0.0264033,0.0267475,0
224,0.0374958,0,0,0,0,0.038518,0,0,0,0,0,0,0.0226208,0,0.0182688,0.0702868,0,0,0.0207491,0,0,0.0404663,0.0703472,0.0171448,0.00582308,0.0187524,0.0330449,0.0343192,0.0546479,0.0365596,0.0110133,0.0141318,0.0267034,0.0275146,0.0252532,0.0103408,0.0219747,0.0507536,0,0.0207564,0.0744315,0.0387821,0,0,0.0227924,0,0,0.0460792,0.0416724,0.0461923,0.0357155,0.0141768,0.0473198,0.0495693,0.0385093,0,0.056987,0.0170201,0.0605681,0.0343367,0.0988504,0.0237654,0.00924579,0.0228895,0.0225278,0.0183862,0.0470852,0.022076,0.0264186,0.0270122,0
225,0.0364586,0,0,0,0,0.0383377,0,0,0,0,0,0,0.0223911,0,0.0182357,0.0703416,0,0,0.0210988,0,0,0.0406825,0.0702202,0.0170776,0.00506851,0.0184478,0.0333466,0.0357749,0.0541934,0.0357837,0.010835,0.0140946,0.0266581,0.0274409,0.0256524,0.0102554,0.0222959,0.0441218,0,0.0194151,0.0726073,0.0379947,0,0,0.0226616,0,0,0.0460279,0.0462355,0.042109,0.0320918,0.0161312,0.0460015,0.0493162,0.0353048,0.0617607,0.0548158,0.0179424,0.0625556,0.0378274,0.101768,0.0181638,0.00923033,0.0229997,0.0222716,0.0194795,0.0470602,0.0220754,0.0270105,0.0272165,0
226,0.0372744,0,0,0,0,0.0382565,0,0,0,0,0,0,0.0227778,0,0.0181386,0.070777,0,0,0.0210002,0,0,0.0406808,0.0703846,0.0171753,0.00602773,0.0188167,0.0325764,0.0342126,0.0543391,0.0364019,0.0110524,0.0142406,0.026829,0.0276362,0.0250648,0.0104004,0.0222282,0.0500573,0,0.0208191,0.0745322,0.0385754,0,0,0.0222943,0,0,0.0459426,0.0420005,0.0460398,0.0357349,0.0144113,0.0471549,0.0487209,0.0383084,0,0.0569117,0.0168774,0.0605374,0.0344691,0.0988515,0.0233564,0.00946915,0.0231056,0.0228654,0.0189916,0.0471587,0.0218368,0.0262131,0.0277155,0
227,0.0371103,0,0,0,0,0.0381809,0,0,0,0,0,0,0.0227703,0,0.0180701,0.0706988,0,0,0.0208613,0,0,0.0408053,0.0704443,0.0172064,0.00627686,0.0186835,0.0322868,0.0340549,0.0541654,0.0360855,0.0110757,0.0142847,0.0268992,0.0276684,0.025064,0.0105507,0.0223968,0.050471,0,0.0207172,0.0743151,0.0384501,0,0,0.0221531,0,0,0.0458875,0.0420722,0.0463371,0.0355441,0.0144116,0.0470468,0.0481638,0.038377,0,0.0570513,0.0168558,0.06053,0.0344186,0.0987514,0.0237564,0.00970095,0.0230751,0.0226321,0.0192258,0.0471403,0.0216563,0.0262481,0.0283474,0
228,0.0369827,0,0,0,0,0.0381707,0,0,0,0,0,0,0.022723,0,0.0179981,0.0706727,0,0,0.0207083,0,0,0.0408815,0.0704968,0.0172411,0.00647995,0.0185692,0.032007,0.0338988,0.0540427,0.0358302,0.0111626,0.014265,0.0269367,0.0276991,0.0250359,0.0107122,0.0225903,0.05054,0,0.0206857,0.0742125,0.0383849,0,0,0.0219416,0,0,0.0458489,0.0422028,0.0463823,0.03548,0.0143896,0.0469267,0.047547,0.0382909,0,0.0570968,0.0167905,0.0604366,0.0344602,0.0987745,0.0238357,0.0100203,0.023089,0.0220344,0.0193356,0.0470721,0.0215514,0.0262355,0.028875,0
229,0.0359818,0,0,0,0,0.0381067,0,0,0,0,0,0,0.0224694,0,0.0180119,0.0703437,0,0,0.0208048,0,0,0.0410211,0.070462,0.0171749,0.00570212,0.0181583,0.0322758,0.0352527,0.0535997,0.0349798,0.0112613,0.0141349,0.0268186,0.0276155,0.0254741,0.0106535,0.0228966,0.0445496,0,0.0191222,0.0723424,0.0376592,0,0,0.0217889,0,0,0.0458168,0.0466184,0.0424026,0.0318084,0.0158624,0.0455624,0.0471678,0.0350391,0.0602886,0.0551685,0.0178585,0.0624039,0.03782,0.101546,0.0185918,0.0102678,0.0231004,0.0214167,0.0201731,0.0469651,0.0215208,0.0270098,0.0291269,0
230,0.0377667,0,0,0,0,0.0381776,0,0,0,0,0,0,0.0263461,0,0,0.0723645,0,0,0.020388,0,0,0.0408587,0.0694123,0.0143245,0.0088669,0.0202833,0.0319617,0.0331675,0.0561851,0.0360754,0.0089002,0.0107351,0.0268609,0.0267136,0.0177402,0.0112539,0.0227188,0.0494916,0,0.0205927,0.0732156,0.0388038,0,0,0.0212877,0,0,0.0456528,0.0424359,0.0460517,0.0352942,0.0142681,0.0467202,0.0460142,0.038292,0,0.0569039,0.0163954,0.0604673,0.0347003,0.0988361,0.0229454,0.0108266,0.0233102,0.0218886,0.0189225,0,0.0212034,0.0262793,0.0294792,0
231,0.0355189,0,0,0,0,0.0379884,0,0,0,0,0,0,0.0201696,0,0,0.0703109,0,0,0.0206192,0,0,0.0411089,0.0710817,0.0170991,0.00646529,0.0180462,0.0315646,0.0352021,0.0529225,0.0340866,0.00992797,0.0133213,0.0282014,0.0279601,0.0262711,0.0109105,0.0230706,0.0439414,0,0.0188785,0.072034,0.0372831,0,0,0.0213672,0,0,0.0457279,0.0467413,0.0423473,0.0319038,0.015824,0.0455402,0.0464945,0.034763,0.0601719,0.055375,0.0175819,0.0623608,0.0379381,0.101548,0.0183149,0.0107921,0.0232004,0.0211713,0.0205526,0.0465218,0.0212019,0.027112,0.0295901,0
232,0.0353772,0,0,0,0,0.0378586,0,0,0,0,0,0,0.0201241,0,0,0.0704461,0,0,0.0206115,0,0,0.0411923,0.0710784,0.0171975,0.00663457,0.0181885,0.0313129,0.0351909,0.0526517,0.0341175,0.00996631,0.0132051,0.0282554,0.0279718,0.0263852,0.0110589,0.0230562,0.0436547,0,0.0187953,0.0718344,0.0371193,0,0,0.0211296,0,0,0.045661,0.0468813,0.0424494,0.0318015,0.0159953,0.0455187,0.0460723,0.0346571,0.0601835,0.0555635,0.0174611,0.0623645,0.0379873,0.101578,0.0181913,0.0109408,0.0232691,0.0211227,0.0208001,0.0464405,0.0210125,0.0271247,0.0297267,0
233,0.0351755,0,0,0,0,0.0377202,0,0,0,0,0,0,0.020242,0,0,0.0704792,0,0,0.0205733,0,0,0.0412911,0.0712125,0.0174367,0.00670982,0.0182799,0.0312051,0.0353459,0.0525349,0.0342533,0.0100663,0.0130729,0.0282353,0.0280383,0.0263062,0.0111388,0.0230221,0.0427418,0,0.0183352,0.0716856,0.0369042,0,0,0.0210408,0,0,0.0455713,0.0473022,0.0405612,0.031424,0,0.0452653,0.0457399,0.0354122,0.0597455,0.0540428,0.0158084,0.0610391,0.0390012,0.10376,0.0182689,0.0110112,0.0232105,0.0208835,0.0211701,0.0462576,0.0209339,0.0276966,0.0299005,0
234,0.0351954,0,0,0,0,0.0376067,0,0,0,0,0,0,0.0201419,0,0,0.0708595,0,0,0.0205579,0,0,0.0413027,0.0711131,0.0179169,0.00687274,0.0182226,0.0308895,0.0350739,0.052933,0.034229,0.0102199,0.0131771,0.0283028,0.0281647,0.0265376,0.0112795,0.0230773,0.0422249,0,0.0188811,0.0715695,0.0368608,0,0,0.0209961,0,0,0.0455185,0.0472299,0.0425173,0.0316018,0.0159015,0.0455018,0.0455403,0.0344043,0.0601875,0.0559495,0.017221,0.0621265,0.0381246,0.101817,0.0182222,0.0110135,0.0231855,0.0206134,0.0212913,0.0463581,0.0208919,0.0269847,0.0299881,0
235,0.0352035,0,0,0,0,0.0374998,0,0,0,0,0,0,0.0202944,0,0,0.0710535,0,0,0.0204803,0,0,0.0413098,0.0711005,0.0181901,0.00690508,0.0182217,0.0308106,0.0349697,0.0529961,0.0341868,0.0103837,0.0131897,0.0283682,0.0282353,0.0264406,0.0114511,0.023159,0.0417352,0,0.0188168,0.071349,0.0367445,0,0,0.0211642,0,0,0.0454397,0.0473862,0.0425459,0.0314086,0.0158042,0.0455647,0.0452418,0.034132,0.0602671,0.0562244,0.0173164,0.0620334,0.0381752,0.101834,0.0182382,0.0111209,0.0230661,0.0203974,0.0214524,0.046446,0.0209018,0.0268874,0.0301565,0
236,0.0351204,0,0,0,0,0.0375035,0,0,0,0,0,0,0.020449,0,0,0.0712414,0,0,0.020471,0,0,0.0412619,0.0710836,0.0184985,0.00692104,0.0182515,0.0307309,0.0348825,0.0528418,0.0341087,0.0104344,0.0132245,0.0285223,0.0283094,0.0262143,0.0114674,0.0232263,0.0408849,0,0.0187106,0.0711429,0.0366795,0,0,0.0208245,0,0,0.0453983,0.0475581,0.0425215,0.0312388,0.0157919,0.0456252,0.0450225,0.0338646,0.0603258,0.0565423,0.0173894,0.0619912,0.0382407,0.101866,0.0182028,0.0113328,0.0230736,0.0204397,0.0214655,0.0465635,0.0207562,0.026883,0.0302492,0
