Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LHEE,,x75,RTHII
175,0.0641415,0.0219462,0,0,0,0,0,0,0.0452146,0.0418961,0.0489439,0.022852,0,0,0.065054,0,0.0176935,0.0430246,0.0188222,0.0187985,0.0406637,0.0202867,0.0715424,0.0253864,0.0432379,0.0292957,0.0304901,0.0222779,0.029194,0.0146279,0.0132195,0.074957,0.0357644,0.0153161,0.0242865,0.0262851,0.0247427,0.0335903,0.0273823,0.0731812,0,0,0.0130529,0,0.0175063,0.0157065,0.0585917,0.0490121,0.0224765,0.0271078,0.0307786,0.0609035,0.0259473,0.0903247,0.0355337,0.0356237,0.053822,0.0305645,0.0431896,0.0364339,0.0283105,0.010868,0.00471763,0.0405515,0.0644529,0,0,0,0,0,0,0,0,0,0,0,0
176,0.0638064,0.0220396,0,0,0,0,0,0,0.0465849,0.0419172,0.0482416,0.0231736,0,0,0.0650067,0,0.0177202,0.0429183,0.0193352,0.0190419,0.0395018,0.0204578,0.0718042,0.0246507,0.0417166,0.0282919,0.030207,0.0218295,0.0290682,0.0145813,0.0131373,0.0765422,0.0356437,0.0153214,0.024204,0.0270661,0.024728,0.0333728,0.0272149,0.0726893,0,0,0.0130733,0,0.0174972,0.0155303,0.0586698,0.0493751,0.022229,0.0267695,0.0309479,0.0607472,0.0258712,0.0905795,0.0354411,0.0360418,0.0539296,0.0304665,0.0437848,0.0379165,0.0282927,0.0107191,0.00490096,0.0406077,0.0644695,0,0,0,0,0,0,0,0,0,0,0,0
177,0.0634353,0.0220994,0,0,0,0,0,0,0.0483008,0.0418895,0.0474677,0.0233917,0,0,0.0650529,0,0.017731,0.042892,0.0199365,0.019249,0.0383101,0.0203469,0.0721094,0.023865,0.0404831,0.0273992,0.0299632,0.0214454,0.0289053,0.0144126,0.0131083,0.0780463,0.0356984,0.015301,0.0241549,0.0279018,0.0247402,0.0329846,0.0271622,0.0720124,0,0,0.0129662,0,0.0175013,0.0152727,0.0587102,0.0500951,0.0220629,0.0266559,0.0308786,0.0606965,0.0259376,0.0907658,0.0354917,0.0365498,0.054066,0.0304801,0.0441905,0.0395944,0.0283426,0.0104767,0.00476008,0.0406353,0.0646643,0,0,0,0,0,0,0,0,0,0,0,0
178,0.0634668,0.0221512,0,0,0,0,0,0,0.0497734,0.0418961,0.0468365,0.0237055,0,0,0.0651597,0,0.0178068,0.0429326,0.0206181,0.0193888,0.0366262,0.0198969,0.0725445,0.0228868,0.0395532,0.0261333,0.0297682,0.0208587,0.0286306,0.0142789,0.0130999,0.0795588,0.0358456,0.0153224,0.0242462,0.0286956,0.0247564,0.0330905,0.0272331,0.071848,0,0,0.012792,0,0.0175361,0.0150003,0.0587368,0.0513385,0.0219125,0.0267527,0.0305888,0.0606501,0.0261971,0.0908614,0.0357069,0.0372899,0.0539861,0.0307426,0.0448978,0.0411351,0.0283512,0.0101842,0.00455212,0.0406323,0.0649859,0,0,0,0,0,0,0,0,0,0,0,0
179,0.0636679,0.0222483,0,0,0,0,0,0,0.0514224,0.0419022,0.0462747,0.0240579,0,0,0.0652729,0,0.0179256,0.043011,0.0213563,0.0194163,0.0341998,0.0191284,0.073067,0.0217261,0.0377081,0.0245783,0.0295695,0.0202239,0.028309,0.0141413,0.0130898,0.0810489,0.0359582,0.0153535,0.0243238,0.0293838,0.0247689,0.0333828,0.027422,0.0719151,0,0,0.0125934,0,0.0175929,0.0148297,0.0588394,0.0529186,0.0216986,0.0271376,0.0301431,0.0607559,0.0264435,0.0906249,0.0359057,0.0380903,0.0537299,0.0311313,0.0458244,0.0424939,0.0284471,0.0100424,0.00453194,0.0407004,0.0652911,0,0,0,0,0,0,0,0,0,0,0,0
180,0.0637645,0.0223509,0,0,0,0,0,0,0.0535513,0.0418587,0.0455537,0.0244997,0,0,0.0654243,0,0.0180318,0.0430638,0.0219341,0.0193227,0.0315861,0.0181681,0.0734948,0.0203834,0.0347695,0.022675,0.0292611,0.0194189,0.027745,0.0140567,0.0130396,0.0825306,0.0360808,0.0153785,0.0242319,0.0303657,0.0247783,0.0334569,0.0277375,0.0720692,0,0,0.0124714,0,0.0176429,0.0147246,0.058774,0.0534636,0.0214132,0.027049,0.0294415,0.0610972,0.0263468,0.0903586,0.0357615,0.0384106,0.0541935,0.0311467,0.0462134,0.0443302,0.0286709,0.0100551,0.00462472,0.0408304,0.0653366,0,0,0,0,0,0,0,0,0,0,0,0
181,0.0638689,0.02236,0,0,0,0,0,0,0.0556195,0.0418691,0.0447019,0.0250341,0,0,0.0655837,0,0.018248,0.0431814,0.0222038,0.0190112,0.0285833,0.0174669,0.0737982,0.0187735,0.0309411,0.0204491,0.0287392,0.0182039,0.0266393,0.0141578,0.0128437,0.083749,0.0362802,0.0154294,0.0242199,0.0311787,0.0247516,0.0340804,0.0281904,0.0723702,0,0,0.0122192,0,0.0176396,0.0146734,0.0586735,0.0539932,0.0211425,0.0270263,0.0286272,0.0614409,0.0262954,0.090288,0.0356784,0.03893,0.0545942,0.0312166,0.0466431,0.0459498,0.0288671,0.0100306,0.00452718,0.0408496,0.0654333,0,0,0,0,0,0,0,0,0,0,0,0
182,0.0641383,0.0225049,0,0,0,0,0,0,0.0571458,0.042091,0.0439055,0.0255237,0,0,0.0656027,0,0.0185643,0.0432726,0.022193,0.0186061,0.02445,0.0169966,0.0743337,0.0165704,0.0256,0.0174958,0.0280811,0.0162773,0.0244394,0.0145539,0.0123958,0.0839128,0.036295,0.0155765,0.0243718,0.0315436,0.0247475,0.034739,0.0284525,0.0725905,0,0,0.0119583,0,0.0176049,0.014589,0.058488,0.0547773,0.021049,0.0269961,0.0279764,0.0612495,0.0264635,0.0903958,0.0356241,0.0395991,0.0548272,0.0314529,0.0474974,0.047016,0.0287052,0.00999878,0.00448738,0.0408972,0.0659581,0,0,0,0,0,0,0,0,0,0,0,0
183,0.0686695,0.0225131,0,0,0,0,0,0,0.054513,0.0435581,0.0427854,0.0276985,0,0,0.0657691,0,0.0197444,0.0437047,0.0290649,0.0209027,0.0367904,0.0251522,0.077713,0.0320428,0.0400632,0.0327905,0.0355803,0.0228162,0.0159243,0.0195128,0.00871007,0.0606513,0.0375088,0.0166104,0.0252572,0.0314185,0.025023,0.0374288,0.0260449,0.0771603,0,0,0.01422,0,0.0175714,0.0160884,0.0550662,0.0605924,0.0192196,0.0275674,0.0336064,0.0636071,0.0256497,0.0903264,0.0349429,0.0423624,0.0544794,0.0324888,0.0513535,0.0499874,0.0298652,0.0103893,0.00495463,0.0408932,0.070548,0,0,0,0,0,0,0,0,0,0,0,0
184,0.0691593,0.0230178,0,0,0,0,0,0,0.0532719,0.0436542,0.0426075,0.0276516,0,0,0.0657147,0,0.0200189,0.0436385,0.0281292,0.0205392,0.0389184,0.0247859,0.0783289,0.0345051,0.0432653,0.033984,0.0354874,0.0243222,0.0175858,0.0200226,0.00797691,0.0581649,0.0376281,0.0167032,0.025366,0.031862,0.0249444,0.0373672,0.0259407,0.0777591,0,0,0.0141946,0,0.017704,0.0161557,0.0549431,0.0607133,0.0190026,0.0277337,0.0334575,0.0643684,0.0254243,0.0902029,0.034711,0.0426919,0.0545324,0.0326577,0.0515131,0.0503269,0.0299807,0.0104723,0.00488597,0.0414791,0.0711386,0,0,0,0,0,0,0,0,0,0,0,0
185,0.0692552,0.0234443,0,0,0,0,0,0,0.0513458,0.0436885,0.0418755,0.0275621,0,0,0.0656035,0,0.0201169,0.0436517,0.0272641,0.0202487,0.0410029,0.0243977,0.0786275,0.0365687,0.0466985,0.0352535,0.0354093,0.0259521,0.0195878,0.0204346,0.00735855,0.0547675,0.0376431,0.0167167,0.0254128,0.0323421,0.0248823,0.0372394,0.0258449,0.0781097,0,0,0.0139451,0,0.0177401,0.0160389,0.0548602,0.0609441,0.0189181,0.0278931,0.0333512,0.0649025,0.0252981,0.0900837,0.0345207,0.0430618,0.0545837,0.032865,0.0517582,0.0509262,0.0299222,0.0104647,0.00478646,0.0419624,0.0708757,0,0,0,0,0,0,0,0,0,0,0,0
186,0.0691588,0.0239539,0,0,0,0,0,0,0.0494128,0.043839,0.0418889,0.0273967,0,0,0.0654555,0,0.0202665,0.0436142,0.0266195,0.0201029,0.0429998,0.0242407,0.078998,0.0384892,0.0501637,0.0366805,0.0352565,0.0275398,0.0221574,0.0207472,0.00694033,0.0514317,0.0374226,0.0167523,0.0254933,0.0326829,0.0248953,0.0371646,0.0255605,0.0781143,0,0,0.0138249,0,0.0177888,0.015916,0.054832,0.0610132,0.0188623,0.0279921,0.0331642,0.0651363,0.0254301,0.0901738,0.0344987,0.0434675,0.0545792,0.0330379,0.052113,0.0513228,0.0297361,0.0104924,0.00482983,0.0424351,0.0707449,0,0,0,0,0,0,0,0,0,0,0,0
187,0.0689575,0.0243455,0,0,0,0,0,0,0.0482083,0.0439383,0.0427458,0.0272626,0,0,0.0654047,0,0.0204126,0.0435026,0.0264175,0.019993,0.0450455,0.0242011,0.0793041,0.0404599,0.0536218,0.0380148,0.0350706,0.0290627,0.0243838,0.0208074,0.00681787,0.0479647,0.0372082,0.0167536,0.0255526,0.0330198,0.0249059,0.0371311,0.0252869,0.0778553,0,0,0.013591,0,0.0178421,0.0157352,0.0547686,0.061211,0.0186462,0.0281218,0.0331316,0.0650752,0.0258114,0.0903861,0.0345508,0.0438426,0.0545369,0.0331317,0.0525015,0.0519122,0.0295967,0.010486,0.0047673,0.042732,0.0707074,0,0,0,0,0,0,0,0,0,0,0,0
188,0.068566,0.0247968,0,0,0,0,0,0,0.0478933,0.04402,0.0442074,0.026938,0,0,0.0651499,0,0.0205195,0.0433872,0.0267676,0.0199571,0.0470226,0.0244032,0.0794408,0.0421103,0.0570093,0.0394293,0.0350417,0.0303805,0.0261335,0.0204683,0.00696795,0.0448544,0.0369133,0.0167344,0.0256179,0.0330045,0.0249202,0.0365404,0.0247427,0.0773292,0,0,0.0133388,0,0.0178896,0.0154936,0.0544278,0.0605997,0.0184473,0.0279495,0.0333842,0.0647958,0.0258051,0.0892412,0.0342364,0.0435391,0.0539978,0.0327407,0.0521137,0.0519917,0.0294714,0.0103541,0.0047747,0.0431108,0.0704719,0,0,0,0,0,0,0,0,0,0,0,0
189,0.0650944,0.0275797,0,0,0,0,0,0,0.0456204,0.0439388,0.0450519,0.024478,0,0,0.0641883,0,0.0204512,0.0430638,0.0276618,0.0199148,0.0499515,0.0277715,0.078443,0.0442744,0.0625848,0.0414894,0.0366399,0.0324261,0.0290408,0.0195577,0.00749073,0.0374994,0.0351336,0.0165116,0.0256594,0.0585914,0.0248492,0.0517468,0.0194462,0.0735347,0,0,0.0127253,0,0.0177133,0.0145924,0.0452761,0.0719199,0.0179476,0.0684962,0.0355329,0.0639074,0.0280863,0,0.0513497,0.0456486,0.0262353,0.0205492,0.0538784,0.0554208,0.0287917,0.00977231,0.00468806,0.0459921,0.0670837,0,0,0,0,0,0,0,0,0,0,0,0
190,0.0642193,0.0268536,0,0,0,0,0,0,0.0459933,0.032158,0.0463858,0.0241326,0,0,0.057549,0,0.0139598,0.0320663,0.0294355,0.0196253,0.0511807,0.027653,0.075266,0.0457512,0.0652216,0.0426077,0.0369177,0.0331972,0.0298685,0.0192008,0.00804545,0.0357767,0.0333736,0.00976743,0.00936566,0.0587135,0.0225137,0.0514678,0.0195008,0.0765208,0,0,0.013023,0,0.0182718,0.0151155,0.0453202,0.0716415,0.0180778,0.0681327,0.0354813,0.0710141,0.0282743,0,0.0510413,0.0455281,0.0261627,0.020468,0.0535877,0.0555356,0.0328555,0.0101473,0.00740948,0.0469719,0.0665972,0,0,0,0,0,0,0,0,0,0,0,0
191,0.0636895,0.0269652,0,0,0,0,0,0,0.0485034,0.0429683,0.0480637,0.0240895,0,0,0.0641439,0,0.019225,0.0428583,0.0305769,0.0200258,0.0518275,0.0282398,0.0763373,0.0461151,0.0667066,0.0435479,0.0368084,0.033771,0.0308857,0.0190436,0.00807055,0.0368448,0.0347906,0.0156907,0.0250757,0.0589118,0.0248318,0.0513115,0.019262,0.0724461,0,0,0.0125317,0,0.0177691,0.0145592,0.0454342,0.0719253,0.0179071,0.0682143,0.0359487,0.0633931,0.0281706,0,0.0509245,0.0456208,0.0262916,0.0204509,0.0536164,0.0558624,0.0283261,0.00996249,0.0045073,0.0452835,0.0655519,0,0,0,0,0,0,0,0,0,0,0,0
192,0.0635504,0.0275297,0,0,0,0,0,0,0.0507345,0.0434696,0.0488368,0.0237689,0,0,0.0639561,0,0.0199836,0.0429112,0.0326324,0.0200732,0.0523466,0.0282922,0.0770753,0.0457531,0.0683154,0.044511,0.0366795,0.0344991,0.0328065,0.0190052,0.00851756,0.0384844,0.0344862,0.0161978,0.02565,0.0590895,0.0248299,0.0510326,0.0191597,0.0721064,0,0,0.0123591,0,0.0177562,0.014561,0.0457102,0.0718038,0.0179205,0.0681136,0.0360324,0.0630334,0.0281431,0,0.0507887,0.0455444,0.0263942,0.0202495,0.0533365,0.0561799,0.0281289,0.00986915,0.00448371,0.0457707,0.0653848,0,0,0,0,0,0,0,0,0,0,0,0
193,0.0631808,0.0277315,0,0,0,0,0,0,0.0539881,0.0435046,0.0490567,0.0235085,0,0,0.0638284,0,0.0200129,0.0427884,0.0349629,0.020396,0.0527652,0.0282685,0.0771016,0.0454127,0.0698003,0.045075,0.0364702,0.0353323,0.0353568,0.0186605,0.00934436,0.042442,0.0342591,0.016249,0.0256526,0.0594566,0.0248128,0.0520124,0.0191558,0.0717579,0,0,0.0123386,0,0.0176488,0.0144054,0.0461906,0.0730255,0.0179214,0.0694071,0.0360006,0.0627732,0.0289473,0,0.0516854,0.0465562,0.0261409,0.020891,0.0541129,0.056214,0.0279991,0.00973993,0.00450131,0.0459284,0.0650596,0,0,0,0,0,0,0,0,0,0,0,0
194,0.0629503,0.0276684,0,0,0,0,0,0,0.059904,0.0434254,0.0505183,0.0232277,0,0,0.0638424,0,0.0199187,0.0427368,0.0370156,0.0204914,0.0526941,0.0278955,0.0768702,0.0444365,0.0698034,0.0444966,0.0365307,0.0355283,0.0369417,0.0187651,0.0099546,0.0495954,0.034139,0.0162143,0.025646,0.0599667,0.0247767,0.0528407,0.0193244,0.0713638,0,0,0.0126877,0,0.0175653,0.0144736,0.0466438,0.0741082,0.0181461,0.0703399,0.0357003,0.0625197,0.0295349,0,0.0524156,0.0473116,0.025933,0.021349,0.05464,0.0563477,0.0279206,0.00980276,0.00452732,0.0458223,0.0647733,0,0,0,0,0,0,0,0,0,0,0,0
195,0.0526315,0.0253202,0,0,0,0,0,0,0.0485442,0.0401316,0.0308066,0.0180914,0,0,0.0638888,0,0.0170994,0.0416823,0.0256881,0.0210686,0.0226097,0.0114349,0.0692868,0.00839547,0.0205693,0.0129032,0.0375326,0.02566,0.0352746,0.0234487,0.0377449,0.0711732,0.0318047,0.013916,0.0234216,0.0586573,0.0243748,0.0497253,0.0199996,0.0587768,0,0,0.00979868,0,0.0169316,0.0119979,0.0491304,0.0689439,0.0181398,0.0684783,0.0239802,0.0522456,0.0276122,0,0.0503132,0.0456088,0.0263577,0.019634,0.0511303,0.055212,0.0241034,0.00837505,0.00388447,0.0410124,0.0556427,0,0,0,0,0,0,0,0,0,0,0,0
196,0.0528452,0.0252315,0,0,0,0,0,0,0.0457007,0.040181,0.0296104,0.0179092,0,0,0.0637689,0,0.0170947,0.0416462,0.0261057,0.0211562,0.0218753,0.0119489,0.069388,0.00762701,0.018292,0.0123861,0.0380709,0.0264382,0.0345792,0.024356,0.0392229,0.0654421,0.0318218,0.0139809,0.0234368,0.0584707,0.0243443,0.0493623,0.0198352,0.058978,0,0,0.0104521,0,0.0168599,0.0122574,0.0491442,0.0688462,0.018239,0.0680896,0.0237278,0.0523308,0.0276183,0,0.0501183,0.0453993,0.0264295,0.0195414,0.0507891,0.0551162,0.0241726,0.00865754,0.00390475,0.040987,0.0556962,0,0,0,0,0,0,0,0,0,0,0,0
197,0.0606333,0.0265111,0,0,0,0,0,0,0.0816184,0.0429016,0.0599256,0.0220658,0,0,0.0635556,0,0.019062,0.0422649,0.040939,0.0199797,0.0526702,0.0249731,0.0746172,0.0382103,0.067049,0.0431132,0.03825,0.034737,0.0383783,0.0196772,0.0127478,0.0728135,0.03316,0.0159115,0.0251566,0.0588188,0.0247606,0.0493489,0.0201408,0.0682783,0,0,0.0161935,0,0.0170179,0.0157486,0.0479087,0.0701346,0.019518,0.0668073,0.0316159,0.0594559,0.0280994,0,0.0502192,0.044775,0.0269425,0.0194655,0.0513672,0.0563521,0.0272262,0.0104493,0.00488507,0.0439885,0.0619963,0,0,0,0,0,0,0,0,0,0,0,0
198,0.0608691,0.0269955,0,0,0,0,0,0,0.0895109,0.0429203,0.064972,0.0215352,0,0,0.0633834,0,0.0191792,0.0421815,0.0424011,0.0197502,0.0551584,0.0247001,0.0747529,0.0375556,0.0690322,0.0454137,0.039251,0.0355898,0.0401227,0.0203611,0.013287,0.0804887,0.0331829,0.0159657,0.0252536,0.0581953,0.0246517,0.0489091,0.0199353,0.0686979,0,0,0.0158846,0,0.0171024,0.0156252,0.0481241,0.0696438,0.019514,0.0663054,0.0310599,0.0603867,0.0281456,0,0.0499424,0.0445145,0.0268734,0.0193888,0.0508523,0.055596,0.0275709,0.0106163,0.00471613,0.0447749,0.0621885,0,0,0,0,0,0,0,0,0,0,0,0
199,0.0526209,0.0260911,0,0,0,0,0,0,0.033838,0.0402319,0.0235804,0.017398,0,0,0.0632294,0,0.0168965,0.0413214,0.0266475,0.0226245,0.0243947,0.0137447,0.0687349,0.00751995,0.0141174,0.0120274,0.0397828,0.0303056,0.0322922,0.0263441,0.0430705,0.0456887,0.0313123,0.014082,0.0235896,0.0416133,0.0243205,0.0296633,0.0192334,0.0587454,0,0,0.0114818,0,0.0168087,0.0126979,0.0519702,0.0438514,0.0184213,0.0425398,0.0235021,0.0530532,0.0204967,0.0300409,0.0370717,0.0305022,0.0345605,0.0153415,0.0351968,0.043171,0.0243613,0.00917609,0.00399374,0.0422362,0.0547855,0,0,0,0,0,0,0,0,0,0,0,0
200,0.0523024,0.0261536,0,0,0,0,0,0,0.0295463,0.0401057,0.022674,0.0170723,0,0,0.0631063,0,0.0167132,0.0413032,0.0270032,0.0225296,0.0258051,0.0135843,0.0684127,0.00721426,0.0134737,0.0104808,0.0402143,0.031823,0.0321361,0.0271741,0.0433715,0.040733,0.0311804,0.0140223,0.0236157,0.0407513,0.0243104,0.029664,0.0190835,0.058458,0,0,0.0118157,0,0.0167764,0.0128351,0.0518678,0.0443331,0.0185598,0.0422912,0.0234921,0.0530347,0.0204053,0.028599,0.0368148,0.0305048,0.0338587,0.0155173,0.0352542,0.0421533,0.0243624,0.00923074,0.00412985,0.0423175,0.0543748,0,0,0,0,0,0,0,0,0,0,0,0
201,0.0521276,0.026326,0,0,0,0,0,0,0.0316509,0.0400334,0.027678,0.0169321,0,0,0.0629897,0,0.0165958,0.0412839,0.0270863,0.022626,0.0253817,0,0.0683126,0.00678566,0.0115204,0.0082335,0.0408645,0.0334199,0.0342824,0.0299606,0.0427286,0.0433192,0.0311018,0.0140111,0.0235606,0.0385146,0.0243018,0.0279302,0.0188429,0.0583419,0,0,0.012205,0,0.016736,0.0129859,0.051953,0.0429243,0.0185582,0.0395756,0.0238486,0.0530667,0.0194987,0.0282835,0.0352689,0.0295686,0.0338209,0.0155654,0.034568,0.0408182,0.0243266,0.00918302,0.0042292,0.0425367,0.0540685,0,0,0,0,0,0,0,0,0,0,0,0.0322768
202,0.0521162,0.0260888,0,0,0,0,0,0,0.0318264,0.0398558,0.0280322,0.0168294,0,0,0.0630501,0,0.0164606,0.0411917,0.0273238,0.0224631,0.02575,0.0119665,0.0681468,0.0061025,0.0111574,0.00785993,0.0411399,0.0341288,0.0348639,0.0307356,0.0423917,0.0441776,0.0312439,0.0139738,0.0233246,0.0363406,0.0242271,0.0269546,0.0191737,0.058341,0,0,0.0125383,0,0.0167081,0.0132561,0.0520772,0.0423591,0.0187299,0.0376592,0.0232172,0.0530681,0.0190309,0.0286736,0.0341828,0.028968,0.0337433,0.0157963,0.0342429,0.0392623,0.0244295,0.0092551,0.00428528,0.0422519,0.0539972,0,0,0,0,0,0,0,0,0,0,0,0.0309428
203,0.0520123,0.0260964,0,0,0,0,0,0,0.0302087,0.0396818,0.0264763,0.016887,0,0,0.063019,0,0.0162681,0.0410896,0.0265259,0.0229972,0.0264936,0,0.0678757,0.00553417,0.0112776,0.00864654,0.0413772,0.0344861,0.0344428,0.03047,0.0422525,0.0426145,0.0312889,0.0139102,0.0231639,0.0348138,0.0242057,0.0269314,0.0191056,0.0580935,0,0,0.0126772,0,0.0166647,0.0134236,0.0523526,0.0425682,0.0184899,0.0371951,0.0234399,0.0529549,0.0189488,0.027952,0.0337277,0.0288029,0.0330959,0.0159717,0.0341404,0.03759,0.0244505,0.00929211,0.00440819,0.0422518,0.0536289,0,0,0,0,0,0,0,0,0,0,0,0.0303662
204,0.051722,0.0257012,0,0,0,0,0,0,0.0281151,0.0393292,0.0226192,0.0167603,0,0,0.0630229,0,0.0159881,0.0410024,0.0257109,0.0231133,0.0275775,0.0109977,0.067313,0.00617053,0.0129299,0.0105647,0.0410468,0.0337129,0.0329099,0.0286058,0.042223,0.0397966,0.0315032,0.0137398,0.0229352,0.0326746,0.024143,0.0262469,0.0193166,0.0576148,0,0,0.0126748,0,0.0166092,0.0132635,0.0525103,0.0420902,0.0184082,0.0354042,0.02258,0.0523166,0.0183539,0.028511,0.0326259,0.0282263,0.033027,0.0161885,0.0337118,0.0358574,0.0244528,0.00947862,0.00450646,0.0416791,0.0531178,0,0,0,0,0,0,0,0,0,0,0,0.028895
205,0.0524746,0.0253275,0,0,0,0,0,0,0.0250695,0.03928,0.0196686,0.0158784,0,0,0.0631085,0,0.0160242,0.0409949,0.0246856,0.0225076,0.0287814,0,0.0679334,0.00789502,0.0151588,0.0132917,0.0403652,0.0329669,0.0313257,0.026991,0.0425607,0.0355607,0.031806,0.0138408,0.0229433,0.0441958,0.0241041,0.0414881,0.0181565,0.0583235,0,0,0.0129428,0,0.0165874,0.0134536,0.0501216,0.0620078,0.0174429,0.0547926,0.0234584,0.0524354,0,0,0.0418486,0.0388983,0.0243836,0.0190154,0.0443817,0.041575,0.0248073,0.00974647,0.00451993,0.0411151,0.0540254,0,0,0,0,0,0,0,0,0,0,0,0.0456394
206,0.0510566,0.0249204,0,0,0,0,0,0,0.0259764,0.0384208,0.0174068,0.0164769,0,0,0.0632133,0,0.015329,0.0407853,0.0232342,0.0236653,0.0295235,0.0107659,0.0664945,0.00979634,0.0181898,0,0.0398292,0.0315071,0.0296331,0.0245626,0.0423941,0.0368995,0.0315505,0.0134135,0.0224268,0.0297139,0.024028,0.026011,0.0189474,0.0567688,0,0,0.0122023,0,0.0165152,0.0130041,0.052643,0.0422838,0.0176964,0.033599,0.0221324,0.0513858,0.017666,0.0273261,0.0311098,0.0274374,0.0318828,0.0160947,0.0332915,0.0333213,0.0244282,0.00943946,0.00430911,0.0406603,0.0526322,0,0,0,0,0,0,0,0,0,0,0,0.0266187
207,0.0511837,0.0243476,0,0,0,0,0,0,0.0295897,0.0380907,0.0194084,0.0161334,0,0,0.0633038,0,0.015039,0.0407443,0.0223285,0.0239034,0.0279078,0.0108078,0.0661051,0.0114589,0.0196488,0.0195427,0.0393268,0.0300589,0.0292848,0.0237322,0.0417218,0.0414439,0.0318272,0.0132793,0.0222414,0.0281287,0.0239698,0.0251446,0.0185803,0.0567212,0,0,0.0121742,0,0.0164752,0.0130099,0.0525957,0.0416537,0.0172764,0.0326865,0.0223564,0.0510546,0.0172722,0.026511,0.0301914,0.0268904,0.0312954,0.0156168,0.0326212,0.0323051,0.024513,0.00936692,0.00434458,0.0400225,0.0526795,0,0,0,0,0,0,0,0,0,0,0,0.0256969
208,0.0515997,0.0235072,0,0,0,0,0,0,0.0308081,0.0379112,0.0216937,0.0151891,0,0,0.0634285,0,0.0148921,0.0407473,0.022154,0.0231874,0.0260627,0.0108233,0.0660404,0.0130845,0.0204767,0.0204624,0.0388287,0.0291426,0.0291694,0.023709,0.0411117,0.0424129,0.0323447,0.0132199,0.0220793,0.0378215,0.0239379,0.0376527,0.0175811,0.0571298,0,0,0.0120189,0,0.0164392,0.0129996,0.050304,0.0578149,0.0167059,0.048977,0.0228425,0.050641,0.0217089,0,0.0374717,0.0359208,0.0232585,0.0184795,0.0412391,0.0363104,0.024565,0.00925652,0.00437168,0.0389361,0.0531856,0,0,0,0,0,0,0,0,0,0,0,0.0399526
209,0.0509482,0.022835,0,0,0,0,0,0,0.0317859,0.0374729,0.0228204,0.0154805,0,0,0.0635913,0,0.014519,0.0407229,0.0212878,0.0240319,0.0245797,0.0100918,0.0647533,0.013056,0.0202978,0.0200297,0.0385284,0.0289038,0.0294508,0.0242079,0.0408383,0.0429696,0.0325679,0.0129122,0.0218006,0.0253866,0.0238746,0.0249427,0.0181054,0.056433,0,0,0.0114712,0,0.0163775,0.0126879,0.0523917,0.0410359,0.0165929,0.0307597,0.021978,0.0497738,0.016921,0.0252482,0.0283996,0.0258047,0.0301398,0.0151346,0.0311619,0.0292183,0.0242213,0.00903426,0.0041925,0.0381324,0.0523448,0,0,0,0,0,0,0,0,0,0,0,0.0238133
210,0.0510059,0.0222148,0,0,0,0,0,0,0.0286574,0.0372345,0.0210993,0.0154066,0,0,0.0637872,0,0.0143502,0.0406858,0.0212708,0.0242224,0.0254098,0,0.0639661,0.0119654,0.0192752,0.019142,0.0384657,0.030039,0.0293539,0.0249525,0.041477,0.0386383,0.0328518,0.0127798,0.0216112,0.0234567,0.0238229,0.0246649,0.0176271,0.0563611,0,0,0.0113555,0,0.0163442,0.012711,0.0523812,0.0405334,0.0160187,0.0296054,0.021964,0.0492806,0.0165878,0.0244816,0.0272937,0.0251996,0.0293532,0.0152636,0.0302344,0.0271863,0.0240543,0.00893913,0.00395377,0.0373274,0.052095,0,0,0,0,0,0,0,0,0,0,0,0.0225881
211,0.0507692,0.0211805,0,0,0,0,0,0,0.0260574,0.0368319,0.0187627,0.0154888,0,0,0.0641739,0,0.0141278,0.0407052,0.0217197,0.0240524,0.0279586,0,0.062831,0.0108952,0.0182297,0.0184102,0.0387057,0.0316261,0.0295762,0.025294,0.0425215,0.0348856,0.0333359,0.0125481,0.0213428,0.0215172,0.0237713,0.0245242,0.0176756,0.0565498,0,0,0.0110842,0,0.0163319,0.0125028,0.0524276,0.0400258,0.0156718,0.0286145,0.02145,0.0491302,0.0162126,0.0236644,0.026249,0.024677,0.0285052,0.0158002,0.0293942,0.0253121,0.0242104,0.00880547,0.0036785,0.036277,0.0518977,0,0,0,0,0,0,0,0,0,0,0,0.0216118
