Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RTIBA,IMUR_M,RTHII,LTHIA,RTHIA
111,0.019656,0.0187908,0,0,0,0,0,0.035503,0.0358095,0.0280119,0.0178189,0,0,0.0186549,0,0.0135691,0.00972897,0.0379589,0.0381578,0.0135733,0.0119389,0.0256847,0.0223713,0.0147276,0.0151894,0.0297221,0.00920015,0.00748842,0.0161764,0.0153544,0.0520197,0.0138396,0.0118365,0.00513884,0.0266394,0.0221298,0.0255021,0.0093076,0.0196076,0,0,0.0403642,0,0.013964,0.0148988,0.0360604,0.0320656,0.020832,0.0263989,0.025482,0.00873852,0.00488622,0.00642115,0.0169456,0.00987916,0.0189068,0.0234811,0.010832,0.0100941,0.00971867,0.0204486,0.0207721,0,0,0,0,0,0,0,0,0.0326647,0,0,0,0.0162345
112,0.0192875,0.0183752,0,0,0,0,0,0.0352015,0.0358203,0.0280297,0.0176215,0,0,0.018522,0,0.0135079,0.00952094,0.0376216,0.0392223,0.0130002,0.0115406,0.0243356,0.0222357,0.0152342,0.0151978,0.0294315,0.00861149,0.00743571,0.0160089,0.0154348,0.0527083,0.0137826,0.0118032,0.00517149,0.0262348,0.0221334,0.0252016,0.00922697,0.0193202,0,0,0.0403175,0,0.0139291,0.0146784,0.0363156,0.0318827,0.0205029,0.026447,0.0246765,0.00848181,0.00462019,0.00650688,0.0166658,0.00964994,0.0186459,0.0233132,0.0108258,0.0100851,0.00966146,0.020082,0.0202558,0,0,0,0,0,0,0,0,0.0325182,0,0,0,0.0165896
113,0.0188689,0.0179844,0,0,0,0,0,0.0348097,0.0358031,0.0277198,0.0174172,0,0,0.0184081,0,0.0134478,0.00927319,0.037138,0.0384968,0.0123843,0.0107454,0.0233037,0.0220462,0.0156301,0.0157705,0.0291025,0.00798507,0.00741899,0.0155315,0.015532,0.0532363,0.0137023,0.0117699,0.00520127,0.0258265,0.0221485,0.0247808,0.00915413,0.0189422,0,0,0.0402845,0,0.0139258,0.0144949,0.0364643,0.0313577,0.0201404,0.0264236,0.0240414,0.00823282,0.0043467,0.00660324,0.0162734,0.00941478,0.0182741,0.02312,0.0108116,0.0100577,0.00952698,0.0197243,0.0196725,0,0,0,0,0,0,0,0,0.0323523,0,0,0,0.0169304
114,0.0184059,0.017636,0,0,0,0,0,0.0347854,0.0358693,0.027347,0.0169173,0,0,0.0181815,0,0.0133895,0.00895986,0.0365802,0.037661,0.0118561,0.00970437,0.0224137,0.0217515,0.0159293,0.0156041,0.0288357,0.00729012,0.00721501,0.0149,0.0157011,0.0531288,0.0135931,0.0118238,0.00525032,0.0253285,0.0221246,0.0242031,0.00900616,0.0186941,0,0,0.0404571,0,0.0138902,0.0142426,0.0365763,0.0304857,0.0198439,0.0263641,0.0235969,0.00799694,0.00431197,0.00679714,0.0157464,0.00921888,0.0178061,0.0227374,0.0107778,0.00996355,0.00948123,0.0194079,0.0193206,0,0,0,0,0,0,0,0,0.0320919,0,0,0,0.0171071
115,0.0180017,0.0174069,0,0,0,0,0,0.0345735,0.0359478,0.0273711,0.0164435,0,0,0.0180417,0,0.0133183,0.0086913,0.0362008,0.0378287,0.0114053,0.00866997,0.0218367,0.0215368,0.0159099,0.0145951,0.0287052,0.00651812,0.00710958,0.0144805,0.0160625,0.052717,0.0134776,0.0118848,0.00523937,0.0248273,0.0220655,0.0235227,0.00868294,0.0185389,0,0,0.0407781,0,0.0138182,0.014361,0.036578,0.0293747,0.0194494,0.0260089,0.0232624,0.00776459,0,0.00714626,0.0151574,0.00910247,0.0173328,0.0220428,0.0108182,0.0100069,0.00957227,0.0192467,0.018848,0,0,0,0,0,0,0,0,0.0318008,0,0,0,0.0172787
116,0.0175186,0.0170764,0,0,0,0,0,0.0344354,0.0359722,0.0283459,0.0159532,0,0,0.0177632,0,0.0132563,0.00847284,0.0360276,0.0390032,0.0108894,0.00758147,0.0210958,0.0211898,0.0154206,0.0137831,0.0287478,0.00570759,0.00745471,0.0143447,0.016776,0.0523997,0.013292,0.0118942,0.00516274,0.0243986,0.0220031,0.0229622,0.00851697,0.0182966,0,0,0.0409593,0,0.0137491,0.014365,0.0365843,0.0285102,0.0190734,0.0258233,0.0230372,0.00740331,0,0.00728947,0.014789,0.00898024,0.0170378,0.0215572,0.0108655,0.0100982,0.00970232,0.0189736,0.0184367,0,0,0,0,0,0,0,0,0.0314959,0,0,0,0.017567
117,0.0170735,0.0167021,0,0,0,0,0,0.0342811,0.0359606,0.0293751,0.0154686,0,0,0.0173195,0,0.0131912,0.00823067,0.0360601,0.0400966,0.0103911,0.00638152,0.0203963,0.0208753,0.0145315,0.01249,0.0288978,0.00484849,0.00832164,0.0139779,0.0176457,0.0517299,0.0130485,0.0118825,0.00515265,0.0239337,0.0219909,0.022416,0.0084652,0.0180114,0,0,0.0409859,0,0.013737,0.0142368,0.0365524,0.027933,0.0188267,0.025807,0.0228951,0.00703903,0.00434091,0.0072866,0.0145202,0.00887717,0.0168146,0.0213932,0.010921,0.0101865,0.00982825,0.0186449,0.0178561,0,0,0,0,0,0,0,0,0.0312072,0,0.0104793,0,0.0177402
118,0.0166176,0.0162373,0,0,0,0,0,0.0337685,0.0359969,0.0299946,0.0149183,0,0,0.0169817,0,0.0131001,0.00793373,0.0364155,0.040575,0.00991047,0.00521866,0.0200157,0.0205056,0.0134053,0.0112335,0.0291793,0.00423848,0.00941391,0.0135753,0.0186231,0.0503469,0.0128229,0.0118868,0.00504198,0.0238278,0.0219825,0.0223156,0.00823708,0.0177512,0,0,0.0407606,0,0.0137574,0.0141242,0.0364991,0.0276444,0.0186531,0.0260633,0.022659,0.00669716,0.00417961,0.00748629,0.0145532,0.00885275,0.0168613,0.0216602,0.0109107,0.0102468,0.00986247,0.0182863,0.0174166,0,0,0,0,0,0,0,0,0.031125,0,0.011757,0,0.0176474
119,0.0161495,0.0157074,0,0,0,0,0,0.0328279,0.0359631,0.0302503,0.0142556,0,0,0.0168237,0,0.0130225,0.00769833,0.0369868,0.0410604,0.00937936,0.00435529,0.0195517,0.0200476,0.0120961,0.00982902,0.0297191,0.00420841,0.0105171,0.013231,0.0197671,0.0486754,0.0126653,0.0118375,0.0049386,0.0236393,0.0219903,0.0221475,0.00798297,0.0175299,0,0,0.0405017,0,0.0137859,0.0140476,0.0366078,0.0268356,0.0185634,0.0258333,0.022375,0.00633185,0.00423445,0.00748499,0.0142358,0.00878957,0.0166005,0.02169,0.0107905,0.0103152,0.0099162,0.0178622,0.0171126,0,0,0,0,0,0,0,0,0.0309772,0,0.0117683,0.0108774,0.0173568
120,0.0154728,0.0151093,0,0,0,0,0,0.0309981,0.0358578,0.0300807,0.0135796,0,0,0.0161936,0,0.0129008,0.00729298,0.038335,0.040437,0.00881233,0.00374752,0.0198346,0.0192596,0.0104698,0.00801135,0.0313158,0.00491278,0.0116074,0.0132861,0.0210764,0.0457732,0.0122223,0.01173,0.00487247,0.0252023,0.0219742,0.0219699,0.0104961,0.0172901,0,0,0.0402067,0,0.0137508,0.0136445,0.0344476,0.0278361,0.0208555,0.0276218,0.022236,0.00599701,0.0054596,0.00958473,0.0124669,0.00630175,0.0143306,0.0278824,0.0106167,0.0102765,0.00998971,0.0172867,0.0163804,0,0,0,0,0,0,0,0,0.0293252,0,0.0133006,0.00964146,0
121,0.0153116,0.0149289,0,0,0,0,0,0.0306231,0.0358981,0.0308895,0.0126465,0,0,0.0163534,0,0.012932,0.00727391,0.0386324,0.0413949,0.0084702,0.00467344,0.0179525,0.0194504,0.0100854,0.00737521,0.0317252,0.00670031,0.0134137,0.0137379,0.0231124,0.045123,0.0122252,0.0117981,0.00493248,0.0226222,0.0218665,0.0210837,0.00783339,0.0169388,0,0,0.0400363,0,0.0137587,0.0134535,0.0368583,0.0250178,0.0186218,0.0251665,0.0215765,0.00571015,0.00411512,0.00733243,0.0133527,0.00859237,0.015834,0.0210004,0.0107311,0.0103519,0.0100507,0.0173249,0.0159415,0,0,0,0,0,0,0,0,0.0307518,0,0.0114303,0.00820329,0.0162898
122,0.0148459,0.0144691,0,0,0,0,0,0.0300205,0.0358448,0.0312745,0.0118563,0,0,0.0157864,0,0.0128348,0.00701497,0.0393881,0.041171,0.00807995,0.00551777,0.0170429,0.0190829,0.00968522,0.00694056,0.0330642,0.00872157,0.0153912,0.0144803,0.0252133,0.0434616,0.0119277,0.0117348,0.00493327,0.0218847,0.0217762,0.0205422,0.00775259,0.0166237,0,0,0.0394499,0,0.0137477,0.0129822,0.0370783,0.0242318,0.0186921,0.0250214,0.0209225,0.00538097,0.00361552,0.0074009,0.0130703,0.00850456,0.0157005,0.0203042,0.0103926,0.0101851,0.00993487,0.0170109,0.0153809,0,0,0,0,0,0,0,0,0.0307198,0,0.0114053,0.00718793,0.0162592
123,0.0144259,0.0140766,0,0,0,0,0,0.0297126,0.0358163,0.0313659,0.0111212,0,0,0.015271,0,0.0127358,0.00687643,0.040029,0.0402213,0.00785699,0.00640232,0.016318,0.0187479,0.00992562,0.00721725,0.0343952,0.0109174,0.0176372,0.0155183,0.0274814,0.0417454,0.0117028,0.0117031,0.00491885,0.02164,0.0216708,0.0202377,0.00762823,0.0162889,0,0,0.0389335,0,0.0137228,0.0124623,0.0373717,0.0236786,0.0186175,0.0248642,0.0203792,0.00511419,0.00345275,0.00741457,0.0128661,0.00850097,0.0156142,0.0201126,0.0101664,0.00995387,0.00989385,0.0167487,0.0149132,0,0,0,0,0,0,0,0,0.0307028,0,0.0113364,0.0067953,0.0165516
124,0.0141044,0.0137411,0,0,0,0,0,0.0292717,0.035637,0.031033,0.0105068,0,0,0.0151363,0,0.0125775,0.00689164,0.0405528,0.0394238,0.00773776,0.00710447,0.0157222,0.0184557,0.0102626,0.00693814,0.0356321,0.0130758,0.0192651,0.0167237,0.029654,0.0400301,0.0116118,0.0115661,0.00488158,0.0215965,0.0215671,0.0199185,0.00757068,0.0160185,0,0,0.0384349,0,0.0136788,0.0120408,0.0375575,0.0233257,0.0184586,0.0246339,0.0199742,0.00484928,0.00323314,0.00736119,0.0126904,0.00847108,0.0154524,0.0204328,0.0100556,0.00981066,0.00993446,0.0164867,0.0145149,0,0,0,0,0,0,0,0,0.0307145,0,0.0111691,0.00765597,0.0165489
125,0.0137781,0.013455,0,0,0,0,0,0.0288954,0.0355672,0.0304367,0.00996973,0,0,0.0149942,0,0.0124766,0.00675405,0.0411248,0.0384436,0.00764036,0.00771212,0.0150879,0.0181793,0.0104353,0.00715361,0.0367155,0.0150826,0.0204248,0.0179388,0.0317078,0.0383669,0.0114771,0.0115248,0.00484999,0.0218324,0.0215221,0.0198714,0.0076057,0.0157588,0,0,0.0379019,0,0.0136798,0.0116915,0.0374455,0.0234126,0.0183698,0.0242892,0.0195393,0.00465081,0.0031192,0.00728744,0.0123777,0.0083518,0.0151511,0.021516,0.0100212,0.00967737,0.00981048,0.0162987,0.0141666,0,0,0,0,0,0,0,0,0.0307235,0,0.0109498,0,0.0159181
126,0.0132452,0.0130383,0,0,0,0,0,0.0277358,0.0354296,0.0292558,0.00950726,0,0,0.0145056,0,0.0122553,0.00647233,0.0419968,0.0357958,0.00758644,0.00804369,0.0153059,0.0174533,0.0101278,0.00673346,0.038266,0.0167816,0.0209834,0.0189642,0.0333441,0.0352176,0.0111297,0.0113704,0.00481488,0.0235536,0.0215409,0.0197373,0.010296,0.0156362,0,0,0.0375111,0,0.0136721,0.0112218,0.0357461,0.024628,0.0204197,0.0258116,0.0193763,0.00444717,0.00517187,0.00905659,0.0104448,0.00604799,0.0124773,0.0275017,0.00981378,0.00945486,0.00976673,0.0158503,0.0136791,0,0,0,0,0,0,0,0,0.0293525,0,0.0121675,0,0
127,0.0130659,0.0129134,0,0,0,0,0,0.0269664,0.0353978,0.0288475,0.00857653,0,0,0.0146879,0,0.012212,0.00644363,0.0419379,0.0338548,0.00796104,0.00878151,0.0133388,0.0175772,0.00996585,0.0062198,0.0381942,0.0188767,0.0222383,0.0201961,0.0355448,0.033534,0.0111498,0.0113957,0.00481868,0.0214293,0.0215034,0.0193892,0.0079022,0.0152119,0,0,0.0372313,0,0.0137873,0.0111009,0.0374706,0.0225872,0.0182932,0.0237652,0.0184814,0.00430497,0.00304744,0.0074064,0.0116647,0.00781983,0.014278,0.0220766,0.00999321,0.00945812,0.00988773,0.0159248,0.0132613,0,0,0,0,0,0,0,0,0.0306755,0,0.0110057,0.00756886,0.0150468
128,0.0127232,0.012488,0,0,0,0,0,0.0249723,0.0353223,0.028094,0.00794475,0,0,0.0142929,0,0.0120552,0.00614166,0.0421497,0.0312192,0.00814781,0.00990873,0.0122318,0.017242,0.00963757,0.0053508,0.038556,0.0206442,0.0230575,0.0213147,0.0371095,0.0308474,0.0108617,0.0113348,0.0046964,0.0212223,0.0214272,0.0191403,0.00795699,0.0149562,0,0,0.0367058,0,0.0137871,0.0108374,0.0374868,0.0223342,0.0183153,0.0233771,0.0175745,0.00409439,0.00316853,0.00760279,0.0113963,0.00779677,0.0140523,0.0217167,0.00988836,0.00941026,0.0100039,0.0156065,0.0127196,0,0,0,0,0,0,0,0,0.0305611,0,0.0111635,0.00663995,0.0151727
129,0.0125365,0.0121625,0,0,0,0,0,0.0225969,0.0352776,0.0271471,0.00751889,0,0,0.0139756,0,0.0119299,0.00594549,0.0421488,0.0293385,0.00826668,0.0113193,0.011586,0.0170248,0.00921592,0.00481118,0.0387328,0.0219674,0.0236174,0.0221876,0.0381241,0.0278882,0.0106151,0.0113366,0.00455843,0.0208405,0.0212972,0.0188398,0.00779484,0.0147677,0,0,0.0363818,0,0.0137051,0.0106152,0.0374098,0.021911,0.0183135,0.0229682,0.0168249,0.00394287,0.00316069,0.00767823,0.0111735,0.00771114,0.0138326,0.0212334,0.00985434,0.00942878,0.0101387,0.0153369,0.0123614,0,0,0,0,0,0,0,0,0.0304999,0,0.0112819,0.00545424,0.0153916
130,0.0124353,0.011944,0,0,0,0,0,0.0213957,0.0352806,0.0266289,0.00717365,0,0,0.0137216,0,0.0118714,0.00582467,0.0418492,0.0293113,0.008207,0.0120704,0.0109561,0.0169137,0.00864215,0.00483667,0.0388997,0.022437,0.0239448,0.0225003,0.038458,0.0257902,0.0103959,0.0113656,0.0044395,0.0205624,0.0212173,0.0187164,0.00740648,0.0147399,0,0,0.0362725,0,0.0136713,0.0105021,0.0372758,0.0216971,0.0183293,0.0225267,0.0161964,0.00389553,0.00312667,0.00770349,0.0109873,0.00760548,0.0136405,0.0211392,0.00994153,0.00944418,0.010254,0.015154,0.0122803,0,0,0,0,0,0,0,0,0.030461,0,0.0113242,0,0.0154621
131,0.0124321,0.0118348,0,0,0,0,0,0.0208897,0.0352166,0.0265475,0.00690981,0,0,0.0137153,0,0.0118029,0.00586098,0.041238,0.0300753,0.0080118,0.0124837,0.010279,0.0169248,0.00848831,0.00488891,0.0390559,0.0225917,0.0240623,0.0225524,0.0384969,0.0245633,0.0103421,0.0113645,0.00441065,0.0204957,0.0211932,0.0183479,0.00696866,0.0148033,0,0,0.0361542,0,0.0136973,0.0104541,0.0371902,0.0216918,0.0183303,0.0220978,0.0157807,0.00388093,0.00304237,0.00775394,0.0107987,0.0075275,0.0134314,0.0214295,0.00997164,0.00938581,0.0101566,0.0150658,0.0123815,0,0,0,0,0,0,0,0,0.0303997,0,0.0113266,0,0.0154116
132,0.0125039,0.0118212,0,0,0,0,0,0.0209632,0.0351323,0.0264898,0.00660786,0,0,0.0137306,0,0.0117734,0.0058917,0.0404922,0.0311492,0.00788567,0.012462,0.00983158,0.0170391,0.0086001,0.00482245,0.0391965,0.022595,0.0237908,0.0224396,0.0385351,0.0240614,0.010326,0.011339,0.00439659,0.0203861,0.0211668,0.0180831,0.00672764,0.0147568,0,0,0.0360799,0,0.0137236,0.0104058,0.0371739,0.0218091,0.0183021,0.0216961,0.0154653,0.00383215,0.00296184,0.00770716,0.0106207,0.00741566,0.0131509,0.0218489,0.0100298,0.00934438,0.0100517,0.0150605,0.0123691,0,0,0,0,0,0,0,0,0.0303385,0,0.0112973,0,0.0153962
133,0.0125508,0.0118368,0,0,0,0,0,0.0216772,0.0350938,0.0263239,0.00637574,0,0,0.0137066,0,0.011758,0.00585811,0.0398909,0.0322777,0.00796041,0.0121246,0.00965688,0.0171324,0.00875127,0.00451962,0.0390985,0.0224747,0.0230863,0.0221898,0.0385682,0.0245397,0.0103154,0.0113244,0.00436056,0.0203185,0.0211053,0.0180435,0.00666222,0.0146703,0,0,0.0359667,0,0.0137325,0.0103283,0.03731,0.0218946,0.0181712,0.0213941,0.0153851,0.00380506,0.00304558,0.0076792,0.0104496,0.00726261,0.0128353,0.0222288,0.0100685,0.00933002,0.0102119,0.015095,0.0124106,0,0,0,0,0,0,0,0,0.0302516,0,0.0112875,0.00692043,0.0154655
134,0.0125939,0.0117796,0,0,0,0,0,0.0231362,0.0350568,0.0266805,0.00636651,0,0,0.0134937,0,0.0117261,0.00572392,0.039606,0.0342091,0.00810351,0.0114171,0.00961194,0.0172372,0.00929397,0.00425207,0.0385794,0.0220072,0.0223905,0.0216807,0.0384369,0.0264137,0.0101651,0.0113328,0.00427842,0.0202402,0.0210092,0.0177001,0.0066644,0.0145262,0,0,0.0356543,0,0.0137482,0.0101632,0.0373999,0.0222468,0.0178802,0.0211322,0.0154075,0.00370941,0.00341712,0.00768152,0.0102547,0.00698683,0.0125102,0.0228223,0.00999537,0.00929647,0.0102977,0.0150131,0.0124954,0,0,0,0,0,0,0,0,0.0301407,0,0.011314,0,0.0155369
135,0.0126323,0.0117012,0,0,0,0,0,0.0249555,0.0350105,0.0279064,0.00636426,0,0,0.0131548,0,0.0116904,0.00555258,0.0396596,0.0365046,0.00836956,0.0102991,0.00965199,0.01729,0.00966434,0.00412514,0.0377296,0.0211861,0.0217147,0.0210896,0.0379424,0.0288195,0.00992965,0.0113024,0.00417903,0.0203048,0.020917,0.0176005,0.00672566,0.0144244,0,0,0.0352629,0,0.0137377,0.0101305,0.0374862,0.0228832,0.0174059,0.0209305,0.0156243,0.00360198,0.00371414,0.00776824,0.00998394,0.00663686,0.0121015,0.0238041,0.00997786,0.00931255,0.0103025,0.0148816,0.0125995,0,0,0,0,0,0,0,0,0.0299935,0,0.0113973,0.00753805,0.0156797
136,0.0127287,0.0116418,0,0,0,0,0,0.0259646,0.0349055,0.029552,0.00639425,0,0,0.0128365,0,0.0116426,0.0054545,0.0399034,0.0387659,0.00866804,0.00910586,0.00983745,0.0173795,0.0100676,0.00451668,0.0366402,0.0205594,0.0216901,0.0209018,0.0372764,0.0305173,0.0096753,0.0112498,0.00408806,0.0202001,0.020842,0.0173041,0.00678529,0.0143632,0,0,0.0348563,0,0.0137286,0.0101858,0.0375762,0.0230605,0.0168727,0.0206892,0.0160346,0.00346545,0.0038427,0.007884,0.00961593,0.00624361,0.0115954,0.0245863,0.0100463,0.00936849,0.010334,0.0147797,0.0127169,0,0,0,0,0,0,0,0,0.0297693,0,0.0114313,0,0.0158827
137,0.0127704,0.0116471,0,0,0,0,0,0.0255652,0.0347818,0.0304274,0.00640371,0,0,0.0125219,0,0.01158,0.00539443,0.0401802,0.0397904,0.00903242,0.00832949,0.0101067,0.0174829,0.0102014,0.00505701,0.035506,0.0204086,0.0222505,0.0211697,0.0367839,0.0306384,0.00939811,0.0111822,0.00396771,0.0200391,0.0207801,0.0169237,0.00684308,0.0142138,0,0,0.0344464,0,0.0137719,0.010013,0.0376307,0.0229199,0.0162733,0.020418,0.0163866,0.00337805,0.00384774,0.00805919,0.0092097,0.00590702,0.0110727,0.024862,0.0101166,0.00940059,0.0104443,0.0147569,0.0127507,0,0,0,0,0,0,0,0,0.0294017,0,0.0115021,0,0.0161336
138,0.0127116,0.0117018,0,0,0,0,0,0.0246926,0.0347588,0.0301997,0.00642806,0,0,0.0122372,0,0.0115575,0.00535709,0.0403326,0.0395103,0.00937644,0.00830971,0.0105261,0.0175164,0.0100204,0.00571981,0.0346303,0.0205375,0.0226071,0.0214443,0.0366765,0.0301138,0.00911767,0.0111601,0.00388754,0.0198751,0.0206861,0.0164565,0.00695731,0.0139852,0,0,0.0340498,0,0.013776,0.00988577,0.0376025,0.0225444,0.015692,0.0201011,0.016737,0.00338175,0.00385267,0.0082429,0.00867269,0.00561125,0.0104702,0.0249962,0.0101265,0.00935873,0.0104924,0.0147992,0.0127459,0,0,0,0,0,0,0,0,0.0289712,0,0.0115869,0.00871449,0.0163231
139,0.0126648,0.0116756,0,0,0,0,0,0.0239283,0.0347722,0.0297462,0.00670151,0,0,0.0119947,0,0.0115427,0.0053661,0.0401863,0.0393745,0.00948715,0.00903241,0.0106815,0.0175093,0.00998155,0.0065738,0.0343331,0.0209509,0.0227294,0.0216544,0.0369972,0.02992,0.00889383,0.0111697,0.00385984,0.019444,0.0206271,0.0159173,0.00698733,0.0137916,0,0,0.0336587,0,0.0137708,0.00986178,0.0374528,0.0219221,0.0152084,0.0197099,0.0171165,0.00341117,0.00388976,0.00854757,0.00807667,0.00533023,0.00975183,0.0252645,0.0101007,0.00926687,0.0105002,0.0147799,0.0129042,0,0,0,0,0,0,0,0,0.0285787,0,0.0117294,0,0.0165
140,0.0126958,0.0116316,0,0,0,0,0,0.0233958,0.0347226,0.0295474,0.00707834,0,0,0.0118061,0,0.0115288,0.00546798,0.0397534,0.0392149,0.00946171,0.00960846,0.0110206,0.0175531,0.0100317,0.00712012,0.0346498,0.0212212,0.0226541,0.0217009,0.0372358,0.0294533,0.00871181,0.0111241,0.00386756,0.0192935,0.0206054,0.0155423,0.00689353,0.0135445,0,0,0.0332043,0,0.0138066,0.00937782,0.0372819,0.0211351,0.0147411,0.0191551,0.0174467,0.00341251,0.00417965,0.00886046,0.00741044,0.00494257,0.0090065,0.0261038,0.0100713,0.00910164,0.0103948,0.0147125,0.013012,0,0,0,0,0,0,0,0,0.0282255,0,0.0118616,0.00916602,0.0167125
141,0.0128312,0.0117214,0,0,0,0,0,0.023156,0.0346971,0.0295171,0.00739605,0,0,0.0117656,0,0.0115562,0.00560415,0.0393429,0.0391392,0.00923884,0.00996373,0.0115402,0.017817,0.0103735,0.00723703,0.0351427,0.0214089,0.0227546,0.0218637,0.037458,0.0298599,0.00863222,0.0110775,0.00387058,0.0192246,0.0205736,0.0151245,0.00666581,0.0133729,0,0,0.0330138,0,0.0138247,0.00906243,0.0370821,0.0205108,0.0143449,0.0185203,0.0176861,0.00346694,0.00478389,0.00914138,0.00684392,0.00454098,0.00833061,0.0269528,0.0100912,0.00898843,0.0103054,0.0148134,0.0130171,0,0,0,0,0,0,0,0,0.0278232,0,0.0120087,0.00891087,0.016811
142,0.01281,0.0114731,0,0,0,0,0,0.022228,0.0345812,0.0286939,0.00757879,0,0,0.0111521,0,0.0114842,0.00546832,0.0393242,0.0382102,0.00880743,0.00978612,0.0130291,0.0176315,0.0103219,0.00660863,0.0360683,0.0213416,0.0224953,0.0217867,0.0373002,0.029661,0.00823666,0.0109743,0.00379604,0.0240328,0.0205647,0.0201655,0.00841327,0.0132162,0,0,0.0324747,0,0.0138152,0.00897507,0.0348107,0.0292557,0.0161765,0.0197896,0.0179567,0.00335718,0.00767299,0.0113492,0.00594224,0.00533832,0.00830202,0.0365066,0.00988931,0.00878697,0.0102601,0.0144352,0.0129427,0,0,0,0,0,0,0,0,0.0255404,0,0.0138642,0.00789989,0
143,0.0130592,0.0118015,0,0,0,0,0,0.0231653,0.0345825,0.0289392,0.00769159,0,0,0.0113112,0,0.0116233,0.00591013,0.0389096,0.038539,0.00886375,0.00985631,0.0122351,0.0179493,0.0105514,0.00717837,0.0354823,0.0214879,0.0227424,0.0219694,0.0373974,0.0322852,0.00813025,0.0110038,0.00377224,0.0186315,0.0205721,0.0142987,0.00549188,0.0127734,0,0,0.0316693,0,0.0139549,0.00891199,0.0367476,0.0187788,0.0137709,0.0171943,0.0173993,0.00368664,0.00538986,0.00942669,0.00573481,0.00386542,0.00682528,0.0298497,0.00987666,0.00860752,0.00993174,0.0148196,0.0129745,0,0,0,0,0,0,0,0,0.0268679,0,0.0123573,0.00800782,0.0169159
144,0.013275,0.0119279,0,0,0,0,0,0.0225006,0.0345634,0.0287303,0.00787476,0,0,0.0112334,0,0.0116902,0.00609526,0.0387029,0.0382399,0.00875614,0.00946497,0.0126082,0.0181064,0.0104355,0.00738284,0.0352449,0.0212619,0.0224914,0.021703,0.0368392,0.0326995,0.00798646,0.0109542,0.00378609,0.0190784,0.020617,0.0139285,0.00510893,0.0127497,0,0,0.0314736,0,0.0139868,0.00873528,0.0365623,0.017711,0.0134866,0.016443,0.0174987,0.00376183,0.00581429,0.00959146,0.00520257,0.0035935,0.00597151,0.0314655,0.00988405,0.00831251,0.00963099,0.0148762,0.0131372,0,0,0,0,0,0,0,0,0.0263282,0,0.0126767,0,0.0169437
145,0.0134678,0.0121172,0,0,0,0,0,0.0211729,0.0346552,0.0283367,0.00804136,0,0,0.0113028,0,0.011818,0.00638103,0.0383942,0.0373293,0.0087706,0.00899464,0.012895,0.0183017,0.010491,0.00759564,0.034993,0.020732,0.0220846,0.0213804,0.0361661,0.0318978,0.00789044,0.0109462,0.00381312,0.0195622,0.0206406,0.0134067,0.0048943,0.0127681,0,0,0.0315379,0,0.0139752,0.00869678,0.0364255,0.0161209,0.0131335,0.0153375,0.0177084,0.00382247,0.00597263,0.00964005,0.00414463,0.00345729,0.00479731,0.0331504,0.00997982,0.0079782,0.00957212,0.0150363,0.0133225,0,0,0,0,0,0,0,0,0.025602,0,0.0129133,0,0.0171313
146,0.013616,0.012229,0,0,0,0,0,0.019547,0.0347382,0.0278058,0.00828228,0,0,0.0113959,0,0.0119513,0.00662706,0.0379852,0.0349732,0.00877724,0.00851909,0.0130975,0.0184153,0.0107707,0.00770499,0.0349525,0.0199326,0.0216732,0.0210887,0.0355372,0.030006,0.00777271,0.0109586,0.00385125,0.0197222,0.0206854,0.013046,0.00467455,0.0127896,0,0,0.0314988,0,0.014001,0.00863469,0.0362867,0.0144697,0.0127713,0.0141118,0.0177768,0.00385825,0.00604047,0.00967987,0.00295189,0.00364579,0.00354491,0.0349672,0.0100148,0.00770139,0.00950098,0.0152129,0.0135665,0,0,0,0,0,0,0,0,0.0246467,0,0.0132947,0.0106218,0.0171583
147,0.0138691,0.0123619,0,0,0,0,0,0.0183905,0.034738,0.0273407,0.00864463,0,0,0.0116647,0,0.0120435,0.00693553,0.0374827,0.0333535,0.00862476,0.00841571,0.0131403,0.0186517,0.010942,0.00773468,0.035091,0.0196445,0.0215683,0.0210247,0.0352761,0.0284209,0.00780185,0.0109592,0.00389676,0.0196847,0.0207447,0.0128012,0.00432343,0.012857,0,0,0.0311683,0,0.0140787,0.00853253,0.0361737,0.0131058,0.0124076,0.0126398,0.0177819,0.0038101,0.00612833,0.00972352,0.0021801,0.00407511,0.00264685,0.036317,0.00998794,0.00750799,0.00945888,0.0154285,0.0138446,0,0,0,0,0,0,0,0,0.0236681,0,0.0138488,0.0104489,0.0174929
