Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHII,IMUR_M,RTHII,LTHIA,RTHIA
All Timesteps RMSE,0.0129672,0.00985747,0,0,0,0,0,0.0337544,0.0344945,0.0282935,0.00945249,0,0,0.0228989,0,0.0128977,0.0151894,0.0386812,0.0309764,0.00988112,0.0116208,0.0118157,0.0233644,0.0130416,0.0342914,0.0151534,0.0188037,0.0172133,0.0226579,0.0371384,0.0239715,0.0106887,0.00786853,0.0149287,0.0213213,0.0151168,0.00832649,0.0123032,0,0,0.0368728,0,0.0141033,0.0132668,0.0338412,0.0211942,0.023736,0.0145378,0.0121262,0.0161029,0.00934604,0.0125305,0.0112733,0.0279048,0.00975002,0.0126991,0.0189352,0.0204716,0.00550796,0.00763759,0.00975006,0.0139826,0,0,0,0,0,0,0,0,0.0127026,0,0.0119732,0.0162874,0.0166743
0,0.0145972,0.0115475,0,0,0,0,0,0.0312219,0.0354752,0.0240861,0.0147646,0,0,0.028213,0,0.0127982,0.016614,0.0365334,0.0337472,0.0114233,0.0151169,0.0159343,0.0272802,0.0177431,0.0270914,0.0101972,0.0101729,0.0152086,0.013941,0.0439327,0.0259861,0.0116348,0.00986486,0.00275852,0.0219871,0.0161601,0.00993564,0.015692,0,0,0.049244,0,0.0134858,0.017397,0.0323421,0.0303193,0.0204488,0.0131044,0.0189247,0.0194224,0.00750146,0.00967217,0.0104216,0.0257299,0.00745193,0.0182506,0.00980261,0.022826,0.0101665,0.0108849,0.0113855,0.0151388,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.014683,0.0113644,0,0,0,0,0,0.0314053,0.0350936,0.0248116,0.0143225,0,0,0.0285157,0,0.0126797,0.0161782,0.0361294,0.0326669,0.0111705,0.0187035,0.0153351,0.0270437,0.0196238,0.0266485,0.0135694,0.0115485,0.0168558,0.013053,0.04064,0.0259319,0.0114318,0.0101444,0.0026611,0.0217011,0.0152654,0.0101774,0.0157244,0,0,0.0487408,0,0.0133119,0.0171171,0.0320967,0.029467,0.0206434,0.0130397,0.0183435,0.0189854,0.00721848,0.00855683,0.0100251,0.0259806,0.0070633,0.0175119,0.00995231,0.0223531,0.00993898,0.010816,0.0109954,0.015327,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.0149316,0.0113247,0,0,0,0,0,0.0306709,0.0348632,0.0259073,0.0145935,0,0,0.0287772,0,0.0125419,0.0156291,0.035873,0.0320375,0.0112939,0.0220525,0.0154296,0.0266587,0.0215122,0.0265222,0.0167411,0.0141475,0.017545,0.0125545,0.0373228,0.0256274,0.0111356,0.0101301,0.00376786,0.0215925,0.0147121,0.0105901,0.0158515,0,0,0.0484314,0,0.0132648,0.0169525,0.0319109,0.0290041,0.020564,0.0133515,0.0185016,0.0187958,0.00686373,0.00779144,0.00989394,0.0260859,0.00678922,0.0172006,0.0106048,0.0220576,0.0102306,0.0107684,0.0107619,0.0156328,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.0151504,0.0113126,0,0,0,0,0,0.0300113,0.0347798,0.026983,0.0147056,0,0,0.0290151,0,0.0124458,0.0154094,0.035875,0.0318333,0.0114766,0.0242853,0.0156525,0.0263662,0.0227486,0.0265496,0.0187337,0.0161098,0.0175393,0.0124221,0.0346355,0.0253558,0.0110915,0.0101778,0.00465313,0.0215176,0.0141581,0.0111437,0.0159337,0,0,0.0482951,0,0.0132208,0.0169034,0.0318549,0.0285435,0.0204203,0.0137061,0.0188762,0.0187757,0.00647113,0.0072667,0.00974016,0.026087,0.0065899,0.0168219,0.0113682,0.0219443,0.0104422,0.0106796,0.010598,0.0158561,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.015263,0.0112694,0,0,0,0,0,0.0305959,0.0347801,0.0279495,0.0145302,0,0,0.029061,0,0.0124263,0.015553,0.0361407,0.0317947,0.011604,0.0253881,0.0157646,0.026178,0.0232192,0.0266583,0.019806,0.0174576,0.017276,0.0125261,0.0324579,0.0252336,0.0112195,0.0101764,0.00463019,0.0215099,0.0135691,0.0114468,0.0159297,0,0,0.0480721,0,0.0132303,0.0169467,0.0318751,0.0280688,0.0203389,0.0139956,0.0190804,0.0188026,0.00605954,0.00691621,0.00959916,0.0261208,0.00632542,0.0165493,0.012147,0.0220362,0.0103797,0.0105865,0.0104773,0.0159705,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0153564,0.0110662,0,0,0,0,0,0.0317605,0.0347026,0.0289137,0.0139601,0,0,0.0291731,0,0.01234,0.0158285,0.0366985,0.0322261,0.0115698,0.0254799,0.0157675,0.0258558,0.0229723,0.0269124,0.0203394,0.018703,0.0169169,0.0128329,0.0312021,0.0251495,0.0111998,0.010224,0.00423512,0.0214326,0.0129369,0.0117106,0.0158447,0,0,0.0477078,0,0.0131837,0.0168701,0.031933,0.0274462,0.0201861,0.0142743,0.0192007,0.018705,0.0056399,0.00659609,0.00950784,0.0262011,0.00600302,0.016316,0.0128553,0.0219944,0.010238,0.0103603,0.0102024,0.0160625,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0154374,0.0108832,0,0,0,0,0,0.0335947,0.0348895,0.0297851,0.0134931,0,0,0.0291422,0,0.0122879,0.0167174,0.0375567,0.0332137,0.0114548,0.0247476,0.0155989,0.0256061,0.0219612,0.0273162,0.020456,0.0199067,0.016475,0.0134251,0.0317999,0.0252664,0.0113531,0.0101122,0.00453891,0.0213677,0.0123708,0.0117409,0.0157932,0,0,0.0473568,0,0.0131561,0.0167996,0.0320647,0.0268413,0.0200497,0.0146441,0.0190365,0.0187096,0.00534038,0.00634417,0.00943409,0.0263457,0.00572444,0.0160358,0.0134944,0.0219424,0.0100935,0.0102826,0.00988119,0.0161382,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.015547,0.0107466,0,0,0,0,0,0.0371981,0.035085,0.030881,0.0131249,0,0,0.0290434,0,0.0122608,0.017611,0.038493,0.0330122,0.0113157,0.0232831,0.0151324,0.0253822,0.0200311,0.0279376,0.0200896,0.0207865,0.0163912,0.0143731,0.0344888,0.0253842,0.0115623,0.0100366,0.00467714,0.0213429,0.0118163,0.0115574,0.0157733,0,0,0.0469531,0,0.01316,0.0166846,0.032351,0.0261942,0.0200374,0.0149727,0.0186069,0.0187652,0.00505539,0.00600436,0.00927109,0.0265825,0.00534596,0.0157021,0.0138651,0.0219025,0.00993569,0.0102646,0.00948835,0.0162246,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.0152205,0.0107003,0,0,0,0,0,0.0363536,0.0348401,0.0306342,0.011402,0,0,0.0288331,0,0.012023,0.0184621,0.0384579,0.0327877,0.0112854,0.013255,0.0126537,0.0247228,0.0135194,0.0293909,0.0141164,0.0164316,0.0154117,0.0188727,0.0346961,0.0255747,0.011392,0.00999291,0.00493557,0.0212206,0.010969,0.0111843,0.0150583,0,0,0.0450895,0,0.0131778,0.0156992,0.0330728,0.0250712,0.0202162,0.0150689,0.0167135,0.0183697,0.00458449,0.00553643,0.00887121,0.0267672,0.00502958,0.0148842,0.0127601,0.0210439,0.00958197,0.0101911,0.00906545,0.0159447,0,0,0,0,0,0,0,0,0.0126109,0,0,0,0
9,0.0150935,0.0106814,0,0,0,0,0,0.034525,0.0345782,0.0305018,0.010133,0,0,0.0289885,0,0.0118626,0.0188387,0.03887,0.0333949,0.0113236,0.00724524,0.0111229,0.0242207,0.0101449,0.0313549,0.0121435,0.0157167,0.015801,0.0228835,0.0342712,0.0258995,0.0110963,0.0101422,0.00558889,0.0211173,0.0103579,0.0107288,0.0146094,0,0,0.0437188,0,0.0132019,0.0150117,0.0336707,0.0243664,0.0202277,0.0150691,0.0156166,0.0179476,0.00414954,0.00530747,0.00862556,0.0269977,0.0048475,0.0143267,0.0109703,0.0203705,0.00969307,0.0100359,0.00865582,0.0158899,0,0,0,0,0,0,0,0,0.00964036,0,0,0,0
10,0.0151737,0.0107208,0,0,0,0,0,0.0368551,0.0345542,0.0313793,0.00951787,0,0,0.0292637,0,0.0117281,0.0190123,0.0396907,0.0338821,0.0111053,0.00684235,0.0108212,0.0241538,0.00882864,0.0328802,0.0133961,0.0172026,0.0165103,0.0244624,0.0361922,0.0261797,0.0110994,0.0102239,0.00584307,0.0210884,0.00999229,0.0104844,0.0146291,0,0,0.0434833,0,0.0132109,0.0150764,0.0340911,0.023992,0.0200969,0.0150384,0.0153043,0.0178785,0.00383028,0.00525638,0.00850511,0.0271072,0.00461012,0.0140548,0.0108959,0.0203311,0.00963162,0.0100799,0.00828294,0.0160125,0,0,0,0,0,0,0,0,0.00905174,0,0,0,0
11,0.0152168,0.0103318,0,0,0,0,0,0.0398815,0.0345303,0.0322689,0.00900291,0,0,0.0294469,0,0.0115945,0.0195118,0.0404883,0.0336624,0.0110956,0.00755614,0.0104632,0.0240386,0.00815657,0.0342256,0.0152001,0.0190416,0.0171035,0.0260791,0.0384672,0.0264598,0.0111872,0.0102176,0.00597965,0.0210644,0.00972427,0.0102824,0.0146598,0,0,0.0431777,0,0.013258,0.0151001,0.0344311,0.0236635,0.0200582,0.0149605,0.0148653,0.0179076,0.00350483,0.0051718,0.00830515,0.0271588,0.00445891,0.0137421,0.0111064,0.0203205,0.0097196,0.0102753,0.0079097,0.0160821,0,0,0,0,0,0,0,0,0.00883843,0,0,0,0
12,0.0152059,0.00999484,0,0,0,0,0,0.0425196,0.034303,0.0333481,0.00833249,0,0,0.0295414,0,0.0115201,0.0197378,0.0412648,0.032327,0.0111729,0.00878678,0.00993709,0.0237647,0.00794125,0.0354749,0.0173144,0.0210792,0.0180436,0.0277908,0.0407112,0.0267054,0.0111702,0.0102212,0.00609189,0.0210259,0.0095982,0.00997559,0.0146097,0,0,0.0426681,0,0.0132961,0.0149591,0.0347367,0.0235077,0.020045,0.0148923,0.0143405,0.0178912,0.00312944,0.00496015,0.00806524,0.0271665,0.00438231,0.0134282,0.0110696,0.0204174,0.00944701,0.0103336,0.00756856,0.0161082,0,0,0,0,0,0,0,0,0.00950547,0,0,0,0
13,0.0151288,0.00981473,0,0,0,0,0,0.0440942,0.034339,0.0339481,0.00738472,0,0,0.0295182,0,0.0115101,0.0197012,0.0419011,0.0308073,0.0112832,0.00975876,0.00920743,0.0237183,0.00797761,0.0365663,0.0192285,0.0231132,0.0193422,0.0295808,0.0423254,0.0268903,0.0112199,0.0102039,0.00610903,0.02099,0.00941005,0.00983177,0.0145032,0,0,0.0421332,0,0.0133235,0.0147724,0.0349396,0.0233801,0.0200308,0.0148086,0.0137062,0.017879,0.00273908,0.00458818,0.00769657,0.0270593,0.00427839,0.0129031,0.011449,0.0204017,0.00928653,0.0102711,0.00732827,0.0160988,0,0,0,0,0,0,0,0,0.0107766,0,0,0,0
14,0.0150151,0.00967241,0,0,0,0,0,0.0446936,0.0342504,0.0340361,0.00671198,0,0,0.0294338,0,0.0114639,0.0198078,0.0423142,0.0291458,0.0113713,0.0101728,0.00843429,0.0234973,0.00814695,0.0373656,0.020758,0.0250173,0.0207661,0.0310337,0.0433198,0.026937,0.011117,0.0101148,0.00593297,0.0209302,0.00924535,0.00980215,0.0143327,0,0,0.0415612,0,0.0133491,0.0145296,0.0350449,0.023246,0.0199261,0.0147207,0.0130176,0.0177881,0.00247059,0.00400219,0.00722214,0.0268782,0.00405065,0.0122471,0.0122005,0.0203491,0.00921367,0.0101914,0.00711611,0.0160482,0,0,0,0,0,0,0,0,0.0123327,0,0,0,0
15,0.0149172,0.00946493,0,0,0,0,0,0.0441954,0.0339912,0.0334216,0.006554,0,0,0.0293039,0,0.0113316,0.0197025,0.0424143,0.0277462,0.0114897,0.0100945,0.00774391,0.0232541,0.00828962,0.0377809,0.0216914,0.0264503,0.0217562,0.0318464,0.0435538,0.0269664,0.0109517,0.0100562,0.00523056,0.0209089,0.00961141,0.00960702,0.0141884,0,0,0.0409603,0,0.0134255,0.0142837,0.0351218,0.0236317,0.0198696,0.0145597,0.0123969,0.0176646,0.00225696,0.00344921,0.0070657,0.0267014,0.00415211,0.0119856,0.012603,0.0203018,0.0091273,0.0101838,0.00689472,0.016035,0,0,0,0,0,0,0,0,0.0134051,0,0,0,0
16,0.0148898,0.00926682,0,0,0,0,0,0.0427415,0.0338384,0.0325631,0.00642895,0,0,0.029147,0,0.0112472,0.0193795,0.0421184,0.0277158,0.0117014,0.00996927,0.00730757,0.0233268,0.00865314,0.0379108,0.0219443,0.0270534,0.0220587,0.0320051,0.0428077,0.0270717,0.010913,0.00995504,0.00502962,0.0209915,0.0100513,0.00945291,0.0141943,0,0,0.0404957,0,0.0135705,0.0141276,0.0351213,0.0241889,0.0198808,0.0143513,0.0118002,0.0175941,0.00217962,0.00290242,0.00683519,0.026633,0.00428265,0.0117523,0.0131638,0.0204534,0.00911891,0.0102413,0.00663321,0.0160349,0,0,0,0,0,0,0,0,0.0136268,0,0,0,0
17,0.0149016,0.00907699,0,0,0,0,0,0.0405866,0.0336936,0.0315378,0.00609542,0,0,0.0290642,0,0.0111465,0.0186917,0.041386,0.028642,0.0117524,0.00962265,0.00727162,0.0235324,0.00935658,0.0377756,0.021553,0.0265015,0.0216661,0.0319253,0.0408678,0.026951,0.0108752,0.00996796,0.00493301,0.0208882,0.0107025,0.00932567,0.014235,0,0,0.0402927,0,0.0134555,0.0141171,0.0351647,0.0251254,0.0198906,0.0141462,0.0113898,0.0174393,0.00214004,0.00251507,0.00677405,0.026469,0.00441383,0.0117648,0.0134687,0.0205647,0.00892418,0.0102185,0.00626883,0.0160493,0,0,0,0,0,0,0,0,0.0127967,0,0,0,0
18,0.0149439,0.00897728,0,0,0,0,0,0.0393025,0.0337125,0.030982,0.00607681,0,0,0.0290099,0,0.0111133,0.018431,0.0405525,0.0297527,0.0118472,0.00890266,0.00751436,0.0238796,0.00965059,0.0373796,0.0205955,0.0249117,0.0207352,0.0318025,0.0393254,0.027032,0.0108407,0.00996039,0.00505797,0.0208245,0.0116568,0.00925017,0.0143285,0,0,0.0402389,0,0.0133562,0.0141653,0.0351775,0.0264828,0.019867,0.0139643,0.0110976,0.017389,0.00210853,0.00216149,0.00681861,0.0262011,0.00458905,0.0120099,0.0134154,0.0207508,0.00879494,0.0101987,0.0060623,0.0160984,0,0,0,0,0,0,0,0,0.0114588,0,0,0,0
19,0.015021,0.00889575,0,0,0,0,0,0.0395084,0.0338777,0.0314543,0.00617938,0,0,0.0289181,0,0.0111741,0.018443,0.0398511,0.0322868,0.0120194,0.00795281,0.00780549,0.0242394,0.00939832,0.0366149,0.0194176,0.0229759,0.0196789,0.0315587,0.03891,0.027048,0.0109875,0.0098863,0.00523285,0.0208135,0.0127094,0.00935045,0.0144475,0,0,0.0403394,0,0.0133803,0.0143271,0.0353864,0.0278685,0.0196634,0.0139286,0.0111847,0.0174701,0.0020266,0.00198234,0.00700711,0.0257476,0.00491298,0.0123759,0.0139422,0.0211205,0.00875729,0.0102028,0.005985,0.0161994,0,0,0,0,0,0,0,0,0.00991052,0,0,0,0
20,0.0149603,0.00884559,0,0,0,0,0,0.0398142,0.0341089,0.0327907,0.00632868,0,0,0.0287661,0,0.0112642,0.0188076,0.0394706,0.0357975,0.0122676,0.00675699,0.00822235,0.0246217,0.00938299,0.0355962,0.0179808,0.0210408,0.0185578,0.031206,0.038891,0.0273264,0.0112465,0.00969397,0.0058868,0.0208271,0.0141001,0.00950563,0.0144803,0,0,0.0403122,0,0.0134425,0.0143851,0.035634,0.0292941,0.0193595,0.0139873,0.0114103,0.0175638,0.00202087,0.00186836,0.0071718,0.0251662,0.00540406,0.0127022,0.0153158,0.0214524,0.00894433,0.0101598,0.0060468,0.0161783,0,0,0,0,0,0,0,0,0.00902819,0,0,0,0
21,0.0148134,0.00875664,0,0,0,0,0,0.0389284,0.0339634,0.0345029,0.00652372,0,0,0.0286142,0,0.0111949,0.0188458,0.0394109,0.0385204,0.0127477,0.00632485,0.00866211,0.0247909,0.00955499,0.0343374,0.0169916,0.020242,0.0182467,0.0306183,0.0384755,0.0274228,0.0111388,0.00964845,0.0068795,0.0208284,0.0155233,0.00989393,0.0143457,0,0,0.0399193,0,0.0135458,0.0141935,0.035953,0.0305887,0.0190487,0.0141778,0.0117901,0.0174715,0.00209802,0.00205629,0.00724466,0.0246107,0.00590015,0.0128672,0.0167462,0.0215445,0.00889112,0.0100547,0.00608963,0.0161153,0,0,0,0,0,0,0,0,0.00884936,0,0,0,0
22,0.0147479,0.00869553,0,0,0,0,0,0.0365027,0.0337665,0.0351049,0.00686953,0,0,0.0284753,0,0.0110937,0.0185757,0.0396445,0.0390866,0.0132218,0.00675027,0.00890609,0.0248432,0.00957525,0.0332377,0.0166476,0.0204251,0.0186306,0.030206,0.0363865,0.0275329,0.0110201,0.009697,0.00780083,0.0207299,0.0167403,0.0101996,0.014262,0,0,0.0394268,0,0.0135232,0.014006,0.0361907,0.0316732,0.0187486,0.0144951,0.0122701,0.0174397,0.00226362,0.00264367,0.00725658,0.0239883,0.00646453,0.0127728,0.0179256,0.0216031,0.008197,0.0100888,0.00628187,0.0162062,0,0,0,0,0,0,0,0,0.00909362,0,0,0,0
23,0.0146366,0.0086796,0,0,0,0,0,0.0335658,0.0336605,0.0341298,0.00709911,0,0,0.0283322,0,0.0110997,0.0184658,0.0400009,0.0389174,0.0134799,0.00677251,0.00908073,0.0252932,0.00981399,0.0326699,0.0169402,0.0208177,0.0192689,0.0304161,0.0338005,0.0276514,0.0109778,0.00985173,0.00907976,0.0205698,0.0177253,0.0103861,0.0141997,0,0,0.0388575,0,0.0134828,0.013811,0.0362779,0.0321939,0.01841,0.0148683,0.0126949,0.0174206,0.00259309,0.00345542,0.00725545,0.0233078,0.00673638,0.0124788,0.0190884,0.0217324,0.00817177,0.0101083,0.00658734,0.016245,0,0,0,0,0,0,0,0,0.00961734,0,0,0,0
24,0.0143302,0.00862154,0,0,0,0,0,0.0308147,0.0336218,0.0323244,0.00724084,0,0,0.0280694,0,0.0111533,0.0183123,0.0402711,0.0381912,0.0134105,0.00626966,0.00933281,0.0257993,0.0102408,0.0328451,0.0176865,0.0209563,0.0199209,0.0311807,0.031236,0.0278575,0.0109681,0.00981675,0.0104399,0.020534,0.0184754,0.0103681,0.0140217,0,0,0.0380434,0,0.0135418,0.0134994,0.0362782,0.0321395,0.0180949,0.0150868,0.0129595,0.0174232,0.00295022,0.00426421,0.00714714,0.0226232,0.0069942,0.0120444,0.020764,0.0216721,0.00814137,0.00998733,0.00681218,0.0160565,0,0,0,0,0,0,0,0,0.0100969,0,0,0,0
25,0.0140683,0.0085946,0,0,0,0,0,0.0287744,0.0335818,0.0312027,0.00721859,0,0,0.0276213,0,0.0112156,0.0182799,0.0404252,0.0372398,0.0131719,0.00648554,0.00944208,0.0261716,0.0107693,0.0335859,0.0185817,0.0211023,0.0204082,0.0318757,0.0291063,0.0280998,0.0109615,0.00960815,0.0121513,0.0205775,0.0190476,0.0100777,0.0138877,0,0,0.0372689,0,0.0136388,0.0131056,0.0362216,0.0315938,0.0178888,0.0152883,0.0129944,0.0174652,0.00337665,0.00543381,0.00690485,0.022049,0.00724806,0.0115195,0.0229579,0.0215863,0.0078204,0.00978129,0.00699224,0.015836,0,0,0,0,0,0,0,0,0.0105242,0,0,0,0
26,0.01388,0.0085136,0,0,0,0,0,0.0272385,0.0335104,0.0306139,0.00715495,0,0,0.0272335,0,0.0111666,0.0179789,0.0406063,0.0363543,0.0128691,0.00716059,0.0095969,0.0263471,0.011208,0.0344723,0.0192854,0.0215569,0.0207641,0.0321953,0.0277299,0.0282601,0.0108789,0.00940986,0.0143336,0.0205668,0.0194854,0.00975178,0.0137811,0,0,0.0365801,0,0.0136808,0.0127506,0.036123,0.0305618,0.0176954,0.0155376,0.0130447,0.0174051,0.00396642,0.00663607,0.00669558,0.0215552,0.00743999,0.010596,0.0255591,0.0214981,0.00750106,0.00961954,0.00715057,0.0156854,0,0,0,0,0,0,0,0,0.0107797,0,0,0,0
27,0.0136574,0.00848304,0,0,0,0,0,0.0259357,0.0335599,0.0300256,0.00720078,0,0,0.0268356,0,0.0111156,0.0179741,0.0407923,0.0354771,0.0124887,0.00774497,0.0100939,0.0265438,0.0112499,0.0350556,0.0196638,0.0219673,0.0208972,0.0320214,0.0270282,0.0282498,0.0109654,0.00930049,0.0166033,0.0205503,0.0197808,0.0094236,0.0136742,0,0,0.0359873,0,0.0137052,0.0124879,0.0360199,0.0289608,0.017541,0.0157611,0.01303,0.0173564,0.00473083,0.00805859,0.00659578,0.0210825,0.0076333,0.00956983,0.0284853,0.0213562,0.00734599,0.00931284,0.00732288,0.0155182,0,0,0,0,0,0,0,0,0.0110422,0,0,0,0
28,0.0134023,0.00843248,0,0,0,0,0,0.0250531,0.0335715,0.0294178,0.00710266,0,0,0.0262964,0,0.011139,0.0175362,0.0409378,0.0344455,0.0122271,0.00830904,0.0103311,0.0266732,0.0111158,0.0351372,0.0197617,0.0222484,0.0207897,0.0313851,0.0265634,0.0279983,0.0109575,0.00918176,0.0185662,0.0205208,0.0199221,0.00900418,0.0135476,0,0,0.0352907,0,0.0137033,0.0122457,0.0359398,0.0267315,0.0174336,0.0161051,0.0129855,0.0173162,0.0056372,0.00964382,0.00656085,0.0205028,0.00786653,0.00854284,0.0317884,0.0211127,0.00706557,0.00884095,0.00747555,0.0153373,0,0,0,0,0,0,0,0,0.0114806,0,0,0,0
29,0.0132842,0.00839466,0,0,0,0,0,0.0244087,0.0335605,0.0286398,0.00714848,0,0,0.0258361,0,0.0111984,0.0172093,0.0409172,0.033184,0.0121598,0.00889415,0.0103179,0.0268137,0.0112333,0.0348729,0.0196514,0.0224405,0.0205223,0.0305041,0.0260561,0.0277311,0.0109166,0.00904533,0.0208483,0.0205785,0.0196545,0.00868736,0.0135096,0,0,0.0349492,0,0.0137629,0.0120939,0.0357859,0.0236436,0.0173066,0.0167215,0.013088,0.0173147,0.00660564,0.011585,0.00654963,0.0198301,0.00798906,0.00719581,0.0345995,0.0211116,0.00676406,0.00865975,0.0076674,0.0152377,0,0,0,0,0,0,0,0,0.0119677,0,0,0,0
30,0.0130504,0.00834249,0,0,0,0,0,0.0243105,0.0336405,0.0279505,0.0071238,0,0,0.0252476,0,0.0113174,0.016807,0.0405814,0.0320207,0.0121693,0.00954156,0.0105081,0.026857,0.0116562,0.034497,0.0194765,0.0225677,0.0201795,0.0295835,0.0257617,0.0273976,0.0108816,0.00884592,0.0222473,0.020646,0.0190794,0.00854311,0.0133503,0,0,0.0345865,0,0.0138227,0.0119663,0.0355771,0.0197215,0.0171941,0.0171499,0.0131341,0.0172249,0.00763549,0.0136024,0.00633566,0.019018,0.00801888,0.0053986,0.0372596,0.0210401,0.00638899,0.00846315,0.00785009,0.0150669,0,0,0,0,0,0,0,0,0.0124496,0,0,0,0
31,0.0128117,0.00828358,0,0,0,0,0,0.0243854,0.0338116,0.0274873,0.00710958,0,0,0.0246318,0,0.0114579,0.0164184,0.0397905,0.030934,0.01192,0.00997858,0.0106896,0.026885,0.011998,0.0341419,0.0192864,0.022458,0.0198559,0.0288314,0.0256931,0.0269599,0.010893,0.0086817,0.0230549,0.0206556,0.0182624,0.00829848,0.0131788,0,0,0.0343318,0,0.0138187,0.0119675,0.035415,0.0157494,0.0172321,0.0172526,0.0131183,0.0171692,0.00862502,0.015478,0.00601829,0.0182216,0.00798787,0.00313183,0.0399068,0.020889,0.00607213,0.00827255,0.00800888,0.0149252,0,0,0,0,0,0,0,0,0.0128082,0,0,0,0
32,0.0126293,0.00833297,0,0,0,0,0,0.0248846,0.0339181,0.0273635,0.00727244,0,0,0.0239862,0,0.0115498,0.015952,0.0388686,0.0299119,0.0115334,0.0102196,0.0105398,0.0269268,0.0121401,0.0338472,0.0190624,0.0222941,0.0196628,0.0282133,0.0258158,0.0264878,0.0109397,0.00853679,0.02354,0.0207053,0.0174845,0.00800242,0.0130713,0,0,0.0341115,0,0.0138668,0.0119402,0.0352125,0.0131058,0.0173881,0.0175102,0.0130392,0.0171524,0.00946504,0.0174099,0.0056968,0.0175372,0.00777483,0.000865571,0.041416,0.0208614,0.00586516,0.00810935,0.00823922,0.0149268,0,0,0,0,0,0,0,0,0.0130113,0,0,0,0
33,0.0124776,0.00842808,0,0,0,0,0,0.0261054,0.0340193,0.0275495,0.00748164,0,0,0.023364,0,0.0116467,0.0154983,0.0381848,0.0289659,0.0111573,0.0103445,0.0105141,0.0269358,0.0121288,0.0336162,0.0187066,0.0220983,0.0194689,0.0276724,0.0263077,0.0259738,0.010961,0.00840679,0.0236771,0.0207621,0.0170417,0.00783496,0.0129967,0,0,0.03393,0,0.0139325,0.0119047,0.0350678,0.0128745,0.0175659,0.0176748,0.0129525,0.0171255,0.00986414,0.0190306,0.00551485,0.0169754,0.00743255,0.00232473,0.0420354,0.0209137,0.0057325,0.00800736,0.00851402,0.0148854,0,0,0,0,0,0,0,0,0.0131424,0,0,0,0
34,0.01235,0.00849815,0,0,0,0,0,0.0279184,0.0341255,0.0278537,0.00771012,0,0,0.022822,0,0.0117229,0.0150045,0.0380373,0.0282188,0.0109261,0.0106377,0.0107313,0.0269392,0.0120378,0.0334979,0.0182722,0.0218591,0.0191954,0.0270913,0.0274425,0.0253142,0.0109839,0.00827089,0.0240358,0.0207555,0.017462,0.00776385,0.0128904,0,0,0.0338944,0,0.0139289,0.0119978,0.0350447,0.0152489,0.0177895,0.0173131,0.0128088,0.0169547,0.00964799,0.0195338,0.00540774,0.0165631,0.00716679,0.00469301,0.042077,0.0209757,0.00556924,0.00790596,0.00887609,0.0146992,0,0,0,0,0,0,0,0,0.013333,0,0,0,0
35,0.0123161,0.00855779,0,0,0,0,0,0.0299686,0.0340969,0.0283738,0.00784,0,0,0.022314,0,0.0117984,0.0144354,0.0382815,0.0277792,0.0107729,0.0114225,0.0108097,0.0268445,0,0.0334653,0.0179794,0.0217904,0.0189393,0.0263243,0.0294022,0.0247199,0.0109784,0.00815893,0.0250158,0.0208195,0.01845,0.00774252,0.0128762,0,0,0.0340689,0,0.0139708,0.0121604,0.0350679,0.0185496,0.0180877,0.0164075,0.012688,0.0166747,0.00940128,0.018966,0.00536596,0.0163007,0.00698578,0.00656494,0.04147,0.0210434,0.00529535,0.00770669,0.00921167,0.0145905,0,0,0,0,0,0,0,0,0.0137972,0,0,0,0
36,0.0121659,0.00861392,0,0,0,0,0,0.0312448,0.0341585,0.0286822,0.007751,0,0,0.0218364,0,0.011934,0.0141504,0.0386979,0.0273944,0.0108836,0.0116865,0.0107124,0.0265194,0.0120246,0.0334989,0.0177086,0.0215877,0.018746,0.0256441,0.0308737,0.0242563,0.0109574,0.00808063,0.0273733,0.0208965,0.0199997,0.00793731,0.0128089,0,0,0.0341322,0,0.0140377,0.0122159,0.0353855,0.0227913,0.0187693,0.0163677,0.012287,0.0163551,0,0.0189028,0.00521823,0.0163431,0.00656321,0.00812413,0.0404851,0.0210495,0.00508199,0.00751755,0.00950859,0.0144109,0,0,0,0,0,0,0,0,0.0137611,0,0,0,0
