Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHII
393,0.0491006,0,0,0,0,0.0490139,0,0,0,0,0,0,0.0524712,0.0599446,0.0320761,0.0188515,0,0,0.0126316,0,0.0295514,0.012025,0.0436047,0.0399462,0.026026,0.0243182,0.0491582,0.0373516,0.0238334,0.0250725,0.0224989,0.01021,0.0112275,0.0114499,0.00866926,0.0170066,0.0637912,0.0134179,0.0502478,0.0254695,0.00950563,0.0350956,0.00834667,0.0169682,0.049666,0,0,0.00685975,0,0.0434676,0.00886431,0.0595284,0.0089858,0.0135347,0.00942989,0.0361867,0.0554851,0.00929571,0.0352225,0.00426174,0.00767828,0.00633899,0.00750688,0.00838603,0.00568505,0.0234615,0.016244,0.011805,0.0453563,0.0405888,0,0,0,0,0,0.00679661
394,0.0492596,0,0,0,0,0.0490106,0,0,0,0,0,0,0.0484957,0.0601031,0.0309163,0.0187251,0,0,0.0130749,0,0.029603,0.0122333,0.0434793,0.0383788,0.0261302,0.0236919,0.0491499,0.03763,0.0235943,0.0248957,0.0222177,0.0101142,0.0106312,0.0105263,0.00869965,0.0164062,0.0588252,0.0138905,0.0505041,0.0257232,0.00916656,0.03508,0.00853756,0.0168247,0.049835,0,0,0.00675231,0,0.0434236,0.00869834,0.0597649,0.00939301,0.0134927,0.00959029,0.036175,0.0554344,0.00910486,0.0352371,0.00423564,0.00786045,0.00647071,0.00775052,0.00880023,0.00524315,0.0233759,0.0162765,0.0118204,0.0453139,0.0406037,0,0,0,0,0,0.00681746
395,0.0494386,0,0,0,0,0.049023,0,0,0,0,0,0,0.0447733,0.0602554,0.0297502,0.0185345,0,0,0.0135254,0,0.0296561,0.0124914,0.043344,0.036703,0.0262309,0.0234341,0.0494206,0.0379677,0.0233579,0.0247316,0.0218471,0.010142,0.0100309,0.0097735,0.00872765,0.0158615,0.0538933,0.0143016,0.0507597,0.0260132,0.00880503,0.0350661,0.00868269,0.0165913,0.0500427,0,0,0.0066959,0,0.0433815,0.00862033,0.0599718,0.00989688,0.0134717,0.00971622,0.0361969,0.0553182,0.00872044,0.0352588,0.00421349,0.00798849,0.00648227,0.00790674,0.00922283,0.00484913,0.0233212,0.0161504,0.0118965,0.045311,0.040639,0,0,0,0,0,0.00679474
396,0.0496351,0,0,0,0,0.0490557,0,0,0,0,0,0,0.0411336,0.0604374,0.0287299,0.018318,0,0,0.0139353,0,0.029675,0.0127775,0.043233,0.0352111,0.0263373,0.0231682,0.0499422,0.0383295,0.0231432,0.0245868,0.0215665,0.010251,0.00950206,0.00921753,0.00881802,0.01538,0.0492508,0.014522,0.0510227,0.0263104,0.00852938,0.0350586,0.00885131,0.016333,0.0502595,0,0,0.00659547,0,0.0433688,0.00863151,0.0601484,0.0104315,0.0134505,0.00984668,0.0361861,0.0551972,0.00860035,0.0353146,0.00405855,0.00813902,0.00640949,0.00810958,0.00966402,0.00471676,0.0233851,0.0159553,0.0120119,0.0453611,0.0407406,0,0,0,0,0,0.0067106
397,0.049741,0,0,0,0,0.0491157,0,0,0,0,0,0,0.0372719,0.0605766,0.0276781,0.0181532,0,0,0.0142913,0,0.0296729,0.0130688,0.0430912,0.0336858,0.0264602,0.0227892,0.0499216,0.0387072,0.0228597,0.0244444,0.0213114,0.0104118,0.00910149,0.00875792,0.00886133,0.0149041,0.0447016,0.0146096,0.0512105,0.0265001,0.00828984,0.0350491,0.009003,0.0161016,0.0504287,0,0,0.00647699,0,0.0433887,0.00861511,0.0603832,0.010949,0.0133952,0.00999287,0.0361089,0.0550917,0.00876672,0.0353179,0.00407308,0.00834476,0.00635834,0.00834362,0.0101346,0.00441662,0.0235085,0.0155563,0.0121342,0.0453892,0.0408152,0,0,0,0,0,0.00665615
398,0.0497964,0,0,0,0,0.0491674,0,0,0,0,0,0,0.0336665,0.0606587,0.0265132,0.0180169,0,0,0.0145929,0,0.0296661,0.0133084,0.0429085,0.0318153,0.0265535,0.0221828,0.04978,0.0390707,0.02254,0.0242602,0.0210135,0.0106321,0.00885915,0.00834847,0.00888168,0.014339,0.040292,0.0146935,0.0513336,0.0266708,0.00792264,0.0350518,0.0091463,0.0159645,0.0505437,0,0,0.00632059,0,0.0434151,0.00860229,0.0605764,0.0115318,0.0132998,0.0101597,0.0359695,0.0550684,0.00880771,0.035107,0.00402912,0.00853646,0.00635692,0.00857796,0.0106875,0.00383477,0.0237077,0.0151869,0.0122489,0.045408,0.0409059,0,0,0,0,0,0.00666585
399,0.0498419,0,0,0,0,0.0492183,0,0,0,0,0,0,0.0302441,0.0607777,0.0251535,0.0178347,0,0,0.0148084,0,0.0297111,0.0135239,0.0427009,0.0294667,0.0266112,0.0215362,0.049881,0.039358,0.0222705,0.0240931,0.0207021,0.0109312,0.00872374,0.00795921,0.00899863,0.0137059,0.0363345,0.0148326,0.0515331,0.0268505,0.00736395,0.0350415,0.00925692,0.0157999,0.0506437,0,0,0.00612918,0,0.0433969,0.00858427,0.0606964,0.0121308,0.0132119,0.0102833,0.0359801,0.0551079,0.0087329,0.034869,0.00382619,0.00868111,0.00636712,0.00878961,0.0111695,0.00332913,0.0239082,0.0149977,0.0123182,0.0454631,0.041048,0,0,0,0,0,0.00665828
400,0.0499159,0,0,0,0,0.0493094,0,0,0,0,0,0,0.0274178,0.0609405,0.0242481,0.0175747,0,0,0.0149445,0,0.02979,0.0136524,0.0425569,0.0276212,0.0266576,0.0212547,0.0501055,0.0396357,0.0221461,0.0240028,0.0205124,0.0113204,0.00888047,0.0078182,0.00941479,0.0133312,0.0329495,0.0149509,0.0518148,0.0270934,0.00710623,0.0350282,0.0093299,0.0155545,0.0507291,0,0,0.00593586,0,0.0433466,0.00849106,0.0608697,0.0123598,0.0131418,0.0103235,0.035977,0.0551171,0.00857364,0.0349572,0.00375573,0.00877868,0.00637051,0.00893903,0.0113629,0.00330978,0.0240253,0.0150053,0.0123423,0.0455539,0.04131,0,0,0,0,0,0.0065556
401,0.0500817,0,0,0,0,0.0494212,0,0,0,0,0,0,0.0249661,0.0611294,0.02354,0.0173362,0,0,0.0150617,0,0.0298837,0.0137888,0.0424604,0.0259371,0.0266802,0.0209198,0.0500608,0.0400139,0.0220267,0.0239671,0.0203838,0.0117455,0.00915544,0.00790405,0.00985444,0.0129461,0.0294546,0.0150453,0.0521684,0.027445,0.00696977,0.0350022,0.00942515,0.0152739,0.0508746,0,0,0.00583178,0,0.0432538,0.00837017,0.0610662,0.0126133,0.0130497,0.0103665,0.0359785,0.0551009,0.00844831,0.035227,0.00378824,0.00892015,0.00640294,0.00902867,0.0113794,0.00344343,0.0239971,0.0151094,0.012356,0.0456974,0.0416084,0,0,0,0,0,0.00641501
402,0.0502365,0,0,0,0,0.049519,0,0,0,0,0,0,0.022324,0.061302,0.0224687,0.0170991,0,0,0.0151192,0,0.0299823,0.0139249,0.0424126,0.0241004,0.0266497,0.0205513,0.0497617,0.0404237,0.0218369,0.0239137,0.0202486,0.0121882,0.00941112,0.00813412,0.0101716,0.0124078,0.0261106,0.0151958,0.0524959,0.027797,0.00679436,0.0349921,0.00952243,0.014951,0.0510057,0,0,0.00584314,0,0.04322,0.00830841,0.0612623,0.0130335,0.0129244,0.0104146,0.0359579,0.055051,0.00834991,0.035531,0.00385607,0.00895944,0.00649926,0.00907815,0.0115577,0.00358869,0.0239133,0.01511,0.0123716,0.0458658,0.041804,0,0,0,0,0,0.00633029
403,0.0504074,0,0,0,0,0.0496218,0,0,0,0,0,0,0.0200809,0.0614883,0.0215276,0.0167873,0,0,0.0151159,0,0.0300509,0.0140348,0.0424652,0.0223684,0.0266153,0.0200723,0.0497424,0.0408347,0.0216109,0.0238294,0.0201719,0.0126362,0.00975243,0.00838543,0.0105506,0.0118802,0.0231147,0.0153586,0.052781,0.0281325,0.00659928,0.0349832,0.00961893,0.014612,0.0511133,0,0,0.00587917,0,0.0432209,0.00833087,0.061419,0.0133225,0.0127813,0.0104392,0.0359251,0.0550009,0.00824655,0.0357751,0.0039388,0.00890931,0.00665704,0.00907826,0.0116634,0.0037748,0.0238425,0.0149458,0.0124764,0.0460448,0.0419106,0,0,0,0,0,0.0063017
404,0.0506045,0,0,0,0,0.0497608,0,0,0,0,0,0,0.0182891,0.061679,0.0209445,0.0164289,0,0,0.0151237,0,0.0300864,0.0141065,0.0425885,0.0209851,0.0266332,0.0198012,0.0497796,0.041327,0.021393,0.0237408,0.0201507,0.0130849,0.0102422,0.00873835,0.0110451,0.0114417,0.0204784,0.0155561,0.053048,0.0284529,0.0063905,0.0349744,0.00967765,0.0143119,0.0512889,0,0,0.00584293,0,0.0432263,0.00830776,0.0615564,0.013461,0.0126316,0.0105061,0.0358767,0.0549803,0.00815283,0.0359469,0.0040545,0.00890964,0.00685307,0.00909665,0.0117307,0.00402657,0.0237957,0.0146656,0.0125975,0.0462154,0.0420688,0,0,0,0,0,0.0064444
405,0.050794,0,0,0,0,0.0499181,0,0,0,0,0,0,0.0169197,0.0618653,0.0203634,0.0160852,0,0,0.015185,0,0.03015,0.0141896,0.0427466,0.020267,0.0267018,0.0195378,0.0497961,0.0419508,0.0211903,0.0237401,0.0201143,0.0135806,0.0107601,0.00921115,0.0115909,0.0111412,0.0183439,0.015821,0.053277,0.0288133,0.00618204,0.0349882,0.00968241,0.0140292,0.051501,0,0,0.0057545,0,0.0432511,0.00821349,0.0617087,0.0136629,0.0124893,0.010626,0.0358562,0.0549972,0.00808404,0.0360813,0.00410758,0.00887686,0.00708322,0.00915262,0.0117707,0.00451021,0.0237696,0.014427,0.012673,0.0463536,0.0423134,0,0,0,0,0,0.00673121
406,0.0509451,0,0,0,0,0.0500413,0,0,0,0,0,0,0.0161129,0.0620862,0.0202005,0.0158147,0,0,0.0153384,0,0.0302131,0.0143536,0.0429259,0.0201555,0.0268132,0.0192484,0.0497383,0.0426455,0.0209935,0.0237451,0.0200958,0.0141177,0.0112478,0.00971023,0.0120597,0.0109903,0.0168968,0.0161691,0.0535439,0.0291956,0.00591737,0.034962,0.00967489,0.0137354,0.0516369,0,0,0.00567851,0,0.0432315,0.00811011,0.0618835,0.0138891,0.0124097,0.010679,0.0358528,0.0550234,0.00795137,0.0362258,0.00409582,0.00892265,0.00715605,0.00924237,0.0119644,0.00489399,0.0237688,0.0142936,0.0127545,0.0464433,0.0425705,0,0,0,0,0,0.00647224
407,0.0511262,0,0,0,0,0.0501013,0,0,0,0,0,0,0.0160232,0.0623042,0.0199676,0.015539,0,0,0.015587,0,0.0302659,0.0145638,0.0430619,0.0196332,0.0269016,0.0189727,0.0497251,0.0433859,0.0208153,0.023785,0.0201407,0.0145372,0.0117708,0.0101509,0.0124283,0.0107194,0.0158132,0.0165267,0.0538219,0.0295644,0.00563767,0.0349459,0.00968658,0.0134321,0.0516445,0,0,0.00567694,0,0.0432232,0.0080568,0.0620792,0.0140747,0.0123713,0.0106929,0.0358317,0.0550649,0.00766069,0.0363688,0.0041208,0.00897537,0.00717923,0.00926407,0.0121895,0.00517054,0.0238256,0.0142167,0.0128147,0.046497,0.0427873,0,0,0,0,0,0.00633326
408,0.0513304,0,0,0,0,0.0501362,0,0,0,0,0,0,0.0162036,0.0624894,0.0198348,0.0153161,0,0,0.0158787,0,0.0303334,0.0148122,0.0431781,0.0191038,0.0269386,0.0188798,0.0497336,0.0441028,0.0206001,0.0238268,0.0202163,0.0149771,0.0122475,0.0105896,0.0127791,0.0104798,0.0150198,0.0168608,0.0540848,0.0299089,0.00528587,0.0349359,0.00968093,0.013195,0.0516152,0,0,0.005759,0,0.0432346,0.00806442,0.0622501,0.0142915,0.0123141,0.0106825,0.0357885,0.0551119,0.00730704,0.0364854,0.00420459,0.0091382,0.00713686,0.00933048,0.0124326,0.00534955,0.0239911,0.0141121,0.0129369,0.0465016,0.0429527,0,0,0,0,0,0.00618986
409,0.0514728,0,0,0,0,0.0501566,0,0,0,0,0,0,0.0166591,0.0626552,0.0198752,0.0150954,0,0,0.0161224,0,0.0303873,0.0150892,0.0433125,0.0188189,0.0269672,0.0187575,0.0497114,0.0447263,0.0203743,0.0238557,0.0202595,0.015484,0.0126483,0.0110254,0.0131447,0.0103513,0.0145301,0.0171259,0.0543125,0.0302168,0.00490197,0.0349291,0.00977891,0.0129976,0.0516317,0,0,0.00590288,0,0.0432553,0.00806171,0.0624157,0.0146297,0.012246,0.0106888,0.0357468,0.0551545,0.00729609,0.0365872,0.00430549,0.00934355,0.00706265,0.00950104,0.0127736,0.00575561,0.0241816,0.0139346,0.0130603,0.0464821,0.0430762,0,0,0,0,0,0.00599837
410,0.0515169,0,0,0,0,0.0501259,0,0,0,0,0,0,0.0173898,0.0627706,0.0200639,0.0148475,0,0,0.0163306,0,0.0304295,0.0153311,0.0434697,0.0187588,0.0269881,0.0185954,0.0496507,0.0452661,0.0201815,0.0239137,0.0202802,0.01605,0.0130228,0.0114255,0.0135093,0.0103322,0.0143707,0.0172784,0.0544623,0.0304327,0.00451572,0.0349106,0.0100024,0.012777,0.0516463,0,0,0.00604502,0,0.0432687,0.00804957,0.0625756,0.0151741,0.0121322,0.0107344,0.0356791,0.0552259,0.00721607,0.0366671,0.00442593,0.00951641,0.00688999,0.00979384,0.0132459,0.00620935,0.0243902,0.0137038,0.0130435,0.0464679,0.0432165,0,0,0,0,0,0.00581504
411,0.0515087,0,0,0,0,0.0500588,0,0,0,0,0,0,0.0182624,0.0628893,0.0201861,0.0145771,0,0,0.0165713,0,0.0304367,0.0155725,0.0436464,0.0185331,0.0269883,0.0184167,0.0495904,0.0456579,0.0200055,0.0240093,0.0204148,0.0165394,0.0133979,0.0118182,0.0137959,0.0102447,0.0145308,0.017345,0.0545648,0.030607,0.00427054,0.034908,0.0101962,0.0125055,0.0516606,0,0,0.0061918,0,0.0432848,0.0079623,0.0627345,0.0157024,0.01202,0.0107278,0.0356293,0.0552854,0.00701189,0.0367301,0.0045433,0.00954601,0.00677099,0.0100002,0.0136209,0.0067357,0.0245861,0.0135024,0.0127331,0.0464138,0.0432955,0,0,0,0,0,0.00560862
412,0.051487,0,0,0,0,0.049975,0,0,0,0,0,0,0.0190919,0.0630508,0.0202595,0.0143323,0,0,0.0168619,0,0.0303784,0.015827,0.0438342,0.0182668,0.0269872,0.0182369,0.0494717,0.0459386,0.0198625,0.024144,0.020642,0.0169529,0.0137841,0.0121911,0.0140692,0.0101144,0.0148457,0.017413,0.0546263,0.0307863,0.0043108,0.0348946,0.0104014,0.0122476,0.051666,0,0,0.0063793,0,0.0432865,0.00783611,0.0628881,0.0160858,0.0119505,0.0105868,0.035613,0.0553073,0.00674495,0.0368127,0.00462832,0.00958458,0.00674052,0.0101168,0.01378,0.00733292,0.0247569,0.0134108,0.0126451,0.046347,0.0433377,0,0,0,0,0,0.0053251
413,0.0515046,0,0,0,0,0.0498855,0,0,0,0,0,0,0.0197603,0.0631826,0.0203514,0.0141046,0,0,0.0172706,0,0.0303342,0.0161771,0.0440308,0.018248,0.027,0.018262,0.0493841,0.0462702,0.0198065,0.0242914,0.0208663,0.0172764,0.0141251,0.0125366,0.0143299,0.00998882,0.0151944,0.0175968,0.0546892,0.0308712,0.00436683,0.0348931,0.0106037,0.0120389,0.051679,0,0,0.00652895,0,0.0432906,0.00767368,0.0629897,0.0163386,0.011879,0.0104635,0.0355852,0.0553206,0.006591,0.0369168,0.00468745,0.00963296,0.00665165,0.0101875,0.0138492,0.00775888,0.0248658,0.0134661,0.0126877,0.0462981,0.0433878,0,0,0,0,0,0.00514133
414,0.0515859,0,0,0,0,0.0498363,0,0,0,0,0,0,0.0202379,0.0632715,0.0204583,0.0139024,0,0,0.0178373,0,0.0303312,0.0166191,0.0442368,0.0185244,0.027008,0.0183427,0.0493524,0.0467579,0.0198764,0.0243915,0.0210254,0.0175537,0.0143674,0.0128307,0.0145522,0.00993449,0.0155364,0.0178762,0.0547332,0.0309141,0.00436756,0.0349042,0.0108127,0.0118379,0.0517539,0,0,0.00668263,0,0.0433141,0.00753,0.0630643,0.0167072,0.0117995,0.0103338,0.0355895,0.0552845,0.00652108,0.0370092,0.00473373,0.00967181,0.00652009,0.0102555,0.0139047,0.00799643,0.0249013,0.0135625,0.0127748,0.0462861,0.0434299,0,0,0,0,0,0.00501423
415,0.0516289,0,0,0,0,0.0498285,0,0,0,0,0,0,0.0205477,0.0634052,0.0204801,0.0137182,0,0,0.018483,0,0.0302875,0.0171312,0.0444547,0.0186956,0.027006,0.018365,0.0493572,0.0473369,0.0200938,0.0245364,0.0211792,0.0177678,0.0145511,0.0130601,0.0147776,0.00989645,0.0157499,0.0181893,0.0547881,0.0310021,0.00435201,0.0349156,0.0110322,0.0116289,0.0517641,0,0,0.00683355,0,0.0433454,0.00745893,0.0632339,0.0169988,0.0117166,0.0101854,0.0356356,0.0552053,0.00643972,0.0371456,0.00474743,0.00968782,0.00636453,0.0103356,0.0138847,0.00822754,0.0249193,0.0135666,0.0128082,0.0463095,0.0435135,0,0,0,0,0,0.00487945
416,0.0517016,0,0,0,0,0.0498773,0,0,0,0,0,0,0.0205436,0.0635326,0.0203805,0.0135842,0,0,0.0191341,0,0.030222,0.0176416,0.0447103,0.0187505,0.027008,0.0183555,0.0493977,0.0479305,0.0202157,0.024744,0.0213154,0.0179014,0.014706,0.0132406,0.0149414,0.00983494,0.015813,0.0185032,0.0548214,0.0310743,0.00433362,0.0348904,0.0113066,0.0114259,0.0517996,0,0,0.0068982,0,0.0433504,0.00741042,0.0634085,0.0171162,0.0116374,0.0100415,0.0356753,0.0551439,0.00622828,0.0373023,0.0047423,0.00971589,0.00617334,0.0104247,0.0137979,0.00849888,0.0249589,0.0133989,0.0129031,0.0463813,0.0435758,0,0,0,0,0,0.0047303
417,0.0518547,0,0,0,0,0.0499461,0,0,0,0,0,0,0.0202088,0.0636136,0.0202125,0.0134547,0,0,0.0198175,0,0.030189,0.0180481,0.0449645,0.01868,0.0270377,0.0182818,0.0494032,0.0485802,0.0202851,0.0249513,0.0214374,0.0179605,0.0148293,0.0133983,0.0150301,0.00975419,0.01568,0.0187964,0.0547717,0.0311113,0.00440456,0.0348577,0.0116092,0.0112505,0.05182,0,0,0.00687855,0,0.0433506,0.00728798,0.0635591,0.0173006,0.0115845,0.00988938,0.0356682,0.055052,0.00583092,0.0374453,0.00475382,0.00975902,0.00596464,0.0105017,0.0136874,0.00888468,0.0249632,0.0131614,0.0130604,0.0464959,0.0437255,0,0,0,0,0,0.0045761
418,0.0520339,0,0,0,0,0.050031,0,0,0,0,0,0,0.0195283,0.0637269,0.0202158,0.0133259,0,0,0.0205223,0,0.0301378,0.0183786,0.0452032,0.0185697,0.0270542,0.0182866,0.0493931,0.0492316,0.0204077,0.0251543,0.0216015,0.0180088,0.0149449,0.0135699,0.0150482,0.00971533,0.0152934,0.0190582,0.0547299,0.0310952,0.00449662,0.0348379,0.0118964,0.0111221,0.0519085,0,0,0.00685888,0,0.043356,0.00706823,0.0636786,0.0177074,0.0115192,0.00972739,0.0356729,0.0550046,0.00565417,0.0375648,0.00476918,0.00981029,0.00573296,0.0105928,0.0136808,0.009301,0.0249012,0.012918,0.0131611,0.046646,0.0438697,0,0,0,0,0,0.00447956
419,0.0521726,0,0,0,0,0.050131,0,0,0,0,0,0,0.0184858,0.0638626,0.020043,0.0131823,0,0,0.0211751,0,0.0300374,0.0189387,0.0454528,0.0185713,0.027044,0.0183068,0.0493647,0.0497717,0.0205318,0.0253363,0.0217434,0.0179691,0.0150546,0.0136892,0.0151318,0.00964535,0.0147266,0.0193173,0.0547438,0.031055,0.00457875,0.0347983,0.0122195,0.0110254,0.0520628,0,0,0.00677973,0,0.043334,0.00678919,0.0637551,0.0182843,0.0114572,0.00957967,0.0356598,0.0549998,0.00565007,0.0376572,0.0047788,0.00987936,0.00548194,0.0106974,0.0136725,0.00971067,0.024824,0.0126859,0.0132486,0.0467955,0.0440336,0,0,0,0,0,0.00439544
420,0.0523485,0,0,0,0,0.0502184,0,0,0,0,0,0,0.0173504,0.0639541,0.0198102,0.0131287,0,0,0.0217534,0,0.0299519,0.01947,0.0457229,0.0186618,0.0270145,0.0182168,0.0492513,0.0502563,0.0206342,0.0254076,0.0217816,0.0178728,0.0151209,0.0138018,0.0152464,0.00963397,0.0142489,0.0195991,0.0547476,0.0310515,0.00469894,0.0347504,0.0126628,0.0109301,0.0522204,0,0,0.00659598,0,0.0433032,0.00652693,0.0638738,0.0188269,0.0113681,0.00944739,0.0355866,0.0549754,0.00560739,0.0377529,0.00479045,0.00996603,0.00520897,0.0108147,0.0136391,0.0101579,0.0248107,0.012474,0.0133765,0.0468748,0.0441864,0,0,0,0,0,0.00425409
421,0.0524914,0,0,0,0,0.0502784,0,0,0,0,0,0,0.016315,0.0640528,0.0195396,0.0131395,0,0,0.0222791,0,0.0298935,0.0199185,0.0460137,0.0185816,0.026983,0.0180694,0.0490982,0.050729,0.0206951,0.0253968,0.0217704,0.0177738,0.0151679,0.0139065,0.015324,0.00964089,0.0140007,0.0198953,0.0547539,0.0310381,0.00485315,0.0347116,0.0131607,0.0108779,0.0523718,0,0,0.00637213,0,0.0432741,0.00633084,0.0640511,0.019217,0.0112738,0.00929026,0.0354267,0.054908,0.00558374,0.037855,0.00480494,0.010064,0.00491475,0.0109525,0.013577,0.010658,0.0248506,0.0122888,0.0133858,0.0469075,0.044322,0,0,0,0,0,0.00418229
422,0.0526456,0,0,0,0,0.0503348,0,0,0,0,0,0,0.0152471,0.0641428,0.0192131,0.013135,0,0,0.0229513,0,0.029856,0.0203813,0.0462789,0.0185678,0.0269612,0.017918,0.0490086,0.0513456,0.0207402,0.0253799,0.0217415,0.0176102,0.0151868,0.0139949,0.0153295,0.0096551,0.0139593,0.0202691,0.0547564,0.0311084,0.00502714,0.0346624,0.0136814,0.0108196,0.0525134,0,0,0.00614379,0,0.043231,0.00616854,0.0642942,0.0197663,0.0112856,0.00916438,0.0353398,0.0548629,0.00553777,0.0379337,0.00485075,0.0102022,0.00460312,0.0111451,0.0135599,0.0112659,0.0248736,0.0120655,0.013481,0.0469006,0.0444298,0,0,0,0,0,0.00413617
423,0.052827,0,0,0,0,0.0503662,0,0,0,0,0,0,0.0142858,0.0642581,0.0189093,0.0130875,0,0,0.0236312,0,0.0298167,0.0208691,0.0465109,0.0187011,0.0269437,0.0177778,0.0489913,0.0519893,0.0207697,0.0253271,0.0216883,0.0174256,0.015197,0.0140436,0.0151406,0.0097407,0.014135,0.0206838,0.0547571,0.0312242,0.00524576,0.0346222,0.0142409,0.010715,0.0526304,0,0,0.00584724,0,0.0431973,0.00604687,0.0644945,0.0202149,0.0113613,0.00914543,0.0352633,0.0548468,0.00548476,0.0379797,0.00497313,0.0104092,0.00426916,0.0113735,0.0135241,0.0119709,0.0248983,0.0118401,0.0136957,0.0468776,0.0445373,0,0,0,0,0,0.00411501
424,0.0529603,0,0,0,0,0.0503633,0,0,0,0,0,0,0.0134539,0.0643164,0.0186122,0.0130677,0,0,0.0243195,0,0.0297525,0.0213394,0.0467092,0.0185919,0.0269091,0.0177085,0.0488845,0.052635,0.0207975,0.0252704,0.0215887,0.0171959,0.0151947,0.0140675,0.0148267,0.00982529,0.0146151,0.0211731,0.054699,0.0313299,0.00554368,0.0345885,0.0147604,0.0105486,0.0527252,0,0,0.00542596,0,0.0431645,0.0059726,0.0646834,0.0206791,0.0113923,0.0092086,0.0351682,0.0548162,0.00538663,0.0379912,0.00514606,0.0105347,0.00395686,0.0115437,0.0134689,0.0125494,0.0248791,0.0116538,0.0138534,0.0468718,0.0445903,0,0,0,0,0,0.00414445
425,0.0530742,0,0,0,0,0.050288,0,0,0,0,0,0,0.0127373,0.064335,0.018398,0.0131137,0,0,0.0251491,0,0.0296971,0.0218919,0.0468898,0.0179333,0.0268227,0.017664,0.0487505,0.0534407,0.0208777,0.0252271,0.0215043,0.016979,0.0151498,0.0141193,0.015011,0.00984833,0.0152291,0.0218159,0.0546006,0.0315865,0.00595201,0.0345588,0.0152093,0.0104388,0.0527645,0,0,0.00490482,0,0.0431352,0.00593589,0.0649527,0.0210099,0.0114116,0.00931946,0.0350116,0.0547319,0.00544201,0.0379423,0.00530245,0.0105523,0.00372111,0.0116251,0.0133547,0.0130947,0.0248782,0.0114895,0.0139617,0.0468094,0.044632,0,0,0,0,0,0.00422447
426,0.0531941,0,0,0,0,0.0502069,0,0,0,0,0,0,0.0122582,0.064464,0.0184055,0.0131785,0,0,0.0258966,0,0.0296665,0.0224451,0.0470933,0.017285,0.0267101,0.0176545,0.0486414,0.0542485,0.0209808,0.0252297,0.0214654,0.0167689,0.0150505,0.0140644,0.015836,0.00981043,0.0160825,0.0224438,0.0545912,0.0320409,0.00623509,0.0345179,0.0157131,0.0103328,0.0528374,0,0,0.00438747,0,0.0431101,0.00593152,0.0651973,0.0213999,0.0114526,0.00948174,0.0348781,0.0546495,0.00556887,0.0379685,0.00552664,0.010651,0.00338563,0.0117588,0.0132514,0.0136366,0.0249859,0.0113684,0.014072,0.0467218,0.0446537,0,0,0,0,0,0.00442633
427,0.05332,0,0,0,0,0.0501323,0,0,0,0,0,0,0.0121702,0.0646389,0.0182821,0.0132364,0,0,0.0264947,0,0.0296399,0.0229276,0.0473232,0.0164852,0.026756,0.0176079,0.0486159,0.0549904,0.0209216,0.0251643,0.0213004,0.0166451,0.0148038,0.0136223,0.0157073,0.00986687,0.0174473,0.0229794,0.0546523,0.0323659,0.00640379,0.0344804,0.0162643,0.0102281,0.0529339,0,0,0.00399004,0,0.0430691,0.00586989,0.0653894,0.0217924,0.011501,0.00966487,0.0347759,0.0546308,0.00570588,0.0380278,0.00582141,0.0107873,0.00293272,0.0119109,0.013071,0.0140938,0.0250236,0.0112829,0.0141675,0.0466188,0.0446926,0,0,0,0,0,0.00474782
428,0.0534592,0,0,0,0,0.0500806,0,0,0,0,0,0,0.0120497,0.0647693,0.0181335,0.013299,0,0,0.0269282,0,0.0295719,0.0233391,0.0475607,0.0148286,0.0271042,0.0174932,0.0487721,0.0555688,0.0205044,0.0249275,0.0208788,0.0166677,0.0142958,0.0126484,0.0149006,0.0100718,0.0190153,0.0233422,0.0546903,0.0321646,0.00660961,0.0344554,0.0167628,0.0101788,0.0530823,0,0,0.00384227,0,0.0430066,0.00571144,0.0657231,0.0220785,0.0115931,0.00988708,0.034651,0.0546926,0.00579502,0.0379622,0.00614596,0.0108547,0.00257096,0.0119765,0.0127173,0.014375,0.0250302,0.0112476,0.0141171,0.046504,0.0448087,0,0,0,0,0,0.00511493
