Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHII
544,0.0335042,0,0,0,0,0.026749,0,0,0,0,0,0,0.00851511,0.0521103,0.00872879,0.00410743,0,0,0.0141759,0,0.0262282,0.0114833,0.0380942,0.00508775,0.0148667,0.00587942,0.0173669,0.0311749,0.00716005,0.00913332,0.00766423,0.0141007,0.00965479,0.00938977,0.00982668,0.0128408,0.0095888,0.0195274,0.0425536,0.00901352,0.0129536,0.0356424,0.0107313,0.00642642,0.0231524,0,0,0.023163,0,0.0278639,0.00936166,0.0628025,0.0135206,0.0110725,0.00510826,0.0158613,0.0346554,0.00529391,0.0289777,0.00392878,0.00507872,0.00825061,0.00640088,0.00649572,0.0104424,0.0265063,0.0160822,0.0116618,0.0217068,0.0247768,0,0,0,0,0,0.00675606
545,0.0339077,0,0,0,0,0.0273956,0,0,0,0,0,0,0.00896744,0.0518147,0.00881509,0.00394886,0,0,0.0144222,0,0.0261809,0.011607,0.0382075,0.00499544,0.0148795,0.00584178,0.0175377,0.0321375,0.00712575,0.0091444,0.00773848,0.0141302,0.00976876,0.00957611,0.0098732,0.0127875,0.00987584,0.0201111,0.0423312,0.00911318,0.0123997,0.035662,0.010407,0.00624656,0.0235963,0,0,0.0230178,0,0.0277773,0.00932874,0.0629965,0.0132128,0.0111223,0.00524524,0.0159869,0.0346676,0.00500964,0.0290656,0.00377278,0.00508265,0.00833837,0.00637742,0.00656543,0.0099366,0.0265552,0.0159787,0.0117647,0.0224426,0.0252389,0,0,0,0,0,0.00663851
546,0.0342852,0,0,0,0,0.0280695,0,0,0,0,0,0,0.00917316,0.0515054,0.00881966,0.00379653,0,0,0.0147713,0,0.0261286,0.0117349,0.0383451,0.005266,0.0148887,0.00573939,0.0177025,0.0330607,0.00709949,0.00915343,0.00778285,0.0141706,0.00991268,0.00970301,0.00992839,0.0127066,0.0100845,0.0208904,0.0420991,0.00920725,0.0118905,0.0356877,0.0100628,0.006069,0.0240116,0,0,0.0228125,0,0.0276986,0.00929636,0.0632083,0.0131512,0.0111845,0.00534569,0.0161438,0.034542,0.00465524,0.0292738,0.003544,0.00503572,0.00840604,0.00633323,0.00670572,0.00948043,0.026512,0.0159359,0.0118894,0.0232139,0.025716,0,0,0,0,0,0.00651668
547,0.0346736,0,0,0,0,0.0287122,0,0,0,0,0,0,0.00923254,0.0512248,0.00884263,0.00365154,0,0,0.0151734,0,0.0260931,0.0118183,0.0384645,0.00547911,0.0148898,0.0058062,0.017897,0.0339118,0.0071245,0.00913467,0.0077867,0.0141643,0.0100842,0.00984469,0.00999915,0.0126174,0.010396,0.0217369,0.0418844,0.00922102,0.0114072,0.0357015,0.00964643,0.0058601,0.0244187,0,0,0.0225539,0,0.027628,0.00928346,0.0633532,0.0128435,0.0112674,0.00541001,0.0162963,0.034372,0.00434803,0.0295307,0.00326335,0.00513838,0.0084748,0.0062778,0.00681738,0.00903394,0.0264415,0.0158799,0.0119735,0.0239259,0.026166,0,0,0,0,0,0.00640655
548,0.0350334,0,0,0,0,0.0292328,0,0,0,0,0,0,0.00950827,0.0510143,0.00895912,0.00349062,0,0,0.0155536,0,0.0260579,0.0118221,0.0385516,0.00560701,0.0149216,0.00587309,0.01807,0.0345691,0.00718451,0.00911047,0.00780194,0.0141077,0.0102234,0.00999779,0.0100847,0.0125007,0.0109033,0.0225254,0.0417723,0.00915288,0.0109705,0.0357138,0.0092253,0.00565619,0.024833,0,0,0.0223461,0,0.0275929,0.00925641,0.063467,0.0122768,0.0114196,0.00551728,0.0164483,0.034165,0.0042737,0.0297695,0.00317528,0.00543187,0.00852713,0.00623555,0.00684568,0.00857323,0.0263456,0.0158309,0.0120494,0.0245039,0.0266143,0,0,0,0,0,0.00635049
549,0.0354625,0,0,0,0,0.0297357,0,0,0,0,0,0,0.00975719,0.050798,0.00907392,0.0033302,0,0,0.0159898,0,0.0260266,0.0118872,0.0385958,0.00562912,0.0149713,0.00584268,0.0182879,0.035279,0.00721504,0.00906824,0.00781824,0.0140356,0.0103211,0.0101557,0.0101532,0.0123993,0.0114551,0.0232622,0.0416364,0.00909839,0.0105863,0.0357207,0.0088573,0.00547283,0.025281,0,0,0.0221192,0,0.0275749,0.00924603,0.0635512,0.0117698,0.01157,0.00577429,0.0166097,0.0338712,0.00413204,0.0300275,0.00318284,0.00569538,0.00863135,0.00624931,0.0069716,0.00812364,0.0262129,0.0159006,0.0121054,0.0250849,0.0270463,0,0,0,0,0,0.00630762
550,0.0358493,0,0,0,0,0.0302189,0,0,0,0,0,0,0.00994988,0.0505847,0.00913343,0.00318984,0,0,0.0164209,0,0.0259861,0.0119935,0.0385935,0.0057522,0.0150183,0.00577165,0.0184684,0.0359807,0.00720955,0.00899943,0.00781096,0.0139592,0.0104476,0.0102799,0.0102349,0.012309,0.0117748,0.0238199,0.0414787,0.00909732,0.0101985,0.0357383,0.00849652,0.00530838,0.0257087,0,0,0.0219035,0,0.0275806,0.00929271,0.063565,0.0113787,0.0116809,0.00618908,0.0167484,0.0336159,0.00384109,0.0302853,0.00308063,0.00582834,0.00876542,0.0062757,0.00718321,0.00771547,0.0260156,0.0161132,0.0121559,0.0256467,0.0274833,0,0,0,0,0,0.00620919
551,0.0361329,0,0,0,0,0.0306411,0,0,0,0,0,0,0.00993459,0.0504277,0.00914006,0.0030603,0,0,0.0167888,0,0.0259532,0.0120633,0.0385421,0.00604056,0.0150538,0.00576526,0.0185361,0.0365695,0.00718361,0.00893212,0.00780458,0.0138962,0.0105599,0.0103761,0.0103167,0.0122074,0.0119583,0.0241874,0.0413621,0.009137,0.00971209,0.0357877,0.00803768,0.00511052,0.0261415,0,0,0.0217084,0,0.0275972,0.00935814,0.0635197,0.0109764,0.0117413,0.00624687,0.0168615,0.0334029,0.00350507,0.0305035,0.00293759,0.00582404,0.00889885,0.006239,0.0072837,0.00725484,0.0257834,0.0163304,0.0122232,0.0261767,0.0279166,0,0,0,0,0,0.00612066
552,0.0364371,0,0,0,0,0.0309947,0,0,0,0,0,0,0.00999934,0.0503125,0.00917111,0.0029512,0,0,0.0171,0,0.0259438,0.012122,0.0384536,0.00641027,0.0150801,0.0057838,0.0185718,0.0370904,0.00718686,0.00886146,0.00776837,0.0138552,0.0106471,0.0104633,0.0103899,0.0121265,0.0120393,0.0244242,0.0413316,0.0091725,0.00920319,0.0358302,0.00763034,0.00493141,0.0265845,0,0,0.0214953,0,0.0276223,0.00943206,0.0634932,0.0106408,0.0118,0.00632793,0.016993,0.0331961,0.00318545,0.0307072,0.00275034,0.00588873,0.00906018,0.00621307,0.00731736,0.00673986,0.0255706,0.0164925,0.0123018,0.0266337,0.028306,0,0,0,0,0,0.00602602
553,0.03671,0,0,0,0,0.0312919,0,0,0,0,0,0,0.0101961,0.0502213,0.00927247,0.00285372,0,0,0.0173608,0,0.0259295,0.0121731,0.0383821,0.00659564,0.0150934,0.00580228,0.0186288,0.0375582,0.00718085,0.00876059,0.00774222,0.0138284,0.0107258,0.0105451,0.0104399,0.0120832,0.0121015,0.0245161,0.0413317,0.00923388,0.00873209,0.0358637,0.00732623,0.00480373,0.0269047,0,0,0.0213072,0,0.0276702,0.00952271,0.0634578,0.0103195,0.0118839,0.00652104,0.0171088,0.0330192,0.0029506,0.0309449,0.0026344,0.00596569,0.00923472,0.00620027,0.00732294,0.00623716,0.0253654,0.0166159,0.0123673,0.0269864,0.0286121,0,0,0,0,0,0.00590743
554,0.0369418,0,0,0,0,0.0315014,0,0,0,0,0,0,0.0104271,0.0501816,0.00943514,0.00279341,0,0,0.0175519,0,0.0259066,0.0122278,0.0383635,0.00681482,0.0150724,0.00584772,0.0187642,0.0380271,0.00714694,0.00863204,0.0077635,0.0137578,0.0107456,0.010587,0.0104748,0.0120382,0.012215,0.0245529,0.0413565,0.00930142,0.00826628,0.0358882,0.00705151,0.00468003,0.0272031,0,0,0.021125,0,0.0277541,0.00964058,0.0633853,0.0100116,0.0119536,0.00679862,0.0172159,0.032805,0.00275497,0.0311828,0.00258511,0.0060361,0.0093874,0.00618776,0.00738048,0.00578306,0.0251624,0.0167746,0.0123808,0.0272585,0.0289089,0,0,0,0,0,0.00577711
555,0.0370723,0,0,0,0,0.0315684,0,0,0,0,0,0,0.0105003,0.050159,0.00956597,0.00273558,0,0,0.0176528,0,0.0258906,0.0122474,0.0383376,0.00731475,0.015052,0.00589772,0.0190017,0.0383894,0.00713026,0.00843423,0.007736,0.0137059,0.0107497,0.0105832,0.0104932,0.0119753,0.0122805,0.0245433,0.041387,0.0093217,0.00777638,0.0359017,0.0067567,0.00450304,0.0275003,0,0,0.0209893,0,0.0278345,0.00978277,0.063371,0.00980284,0.0120139,0.00716433,0.0172723,0.0325734,0.00259208,0.0313943,0.00249414,0.00617278,0.00950034,0.00618474,0.00748453,0.00533654,0.0249971,0.0169212,0.0123349,0.0274109,0.0291573,0,0,0,0,0,0.00567225
556,0.0371734,0,0,0,0,0.0316229,0,0,0,0,0,0,0.0103151,0.0501582,0.00960022,0.00266335,0,0,0.0177233,0,0.0258711,0.0122452,0.0383457,0.00815806,0.0150447,0.00595613,0.0190929,0.0387328,0.00712563,0.00830386,0.00765676,0.0136912,0.0107578,0.0105644,0.0104978,0.0119155,0.0122532,0.0245829,0.041436,0.0093489,0.00735149,0.0359242,0.00655196,0.00430716,0.0277765,0,0,0.0208929,0,0.0279234,0.00986357,0.0634307,0.00976793,0.0120766,0.00713525,0.0172711,0.0323449,0.00244101,0.0316066,0.00240791,0.00637488,0.0096361,0.00616472,0.00757935,0.00489123,0.0249063,0.0170866,0.0122535,0.0275355,0.0293211,0,0,0,0,0,0.00558289
557,0.0372215,0,0,0,0,0.0316795,0,0,0,0,0,0,0.0100643,0.0501721,0.00959782,0.00259361,0,0,0.0177413,0,0.0258638,0.0122346,0.0383989,0.00860059,0.0150431,0.00602007,0.0190935,0.0389467,0.00710515,0.0082712,0.00758921,0.0136926,0.0107813,0.0105208,0.0104889,0.0118643,0.0120579,0.0246198,0.0414985,0.0093876,0.00694374,0.0359509,0.00634006,0.00415917,0.027961,0,0,0.0207435,0,0.0280023,0.00992666,0.0635319,0.00972384,0.0121526,0.00710214,0.0172815,0.0320827,0.00228397,0.0318213,0.00235002,0.00638847,0.00979637,0.00612505,0.00764355,0.004402,0.0247886,0.0172523,0.0121562,0.0276243,0.0294677,0,0,0,0,0,0.00549502
558,0.0372751,0,0,0,0,0.0317013,0,0,0,0,0,0,0.00976637,0.0501878,0.0095489,0.0025239,0,0,0.017783,0,0.0258438,0.0122357,0.03848,0.00873223,0.015058,0.00612187,0.0190763,0.0390619,0.00707778,0.0083211,0.00755891,0.0137259,0.0107839,0.0104605,0.0104667,0.0118238,0.0117001,0.0247173,0.0415496,0.00941114,0.00659129,0.0359756,0.00620788,0.00401018,0.0281202,0,0,0.0206365,0,0.0280691,0.00999759,0.0635741,0.00962928,0.0122363,0.00725597,0.0173201,0.0318489,0.00215748,0.0319974,0.00228142,0.00628143,0.00990841,0.00610956,0.00773409,0.0039298,0.0246754,0.0172869,0.0120785,0.0276839,0.0295056,0,0,0,0,0,0.00541198
559,0.0373118,0,0,0,0,0.0316437,0,0,0,0,0,0,0.00956884,0.0502377,0.00955752,0.00246263,0,0,0.0177856,0,0.0258609,0.012193,0.0385416,0.00878481,0.0150757,0.00619983,0.0190703,0.0390508,0.00705004,0.00831534,0.00752738,0.0137595,0.0107391,0.0103845,0.0104229,0.0117949,0.0114206,0.0248209,0.0416471,0.00942803,0.00627617,0.0359777,0.00614367,0.00381848,0.0282164,0,0,0.0206041,0,0.0281418,0.0100235,0.0635613,0.00958631,0.0122706,0.00759148,0.0172848,0.031642,0.00204573,0.0321272,0.00222246,0.00629884,0.00997961,0.00613956,0.00784514,0.00350051,0.0245468,0.0173458,0.0119974,0.0276697,0.0294606,0,0,0,0,0,0.00531697
560,0.0373022,0,0,0,0,0.0315594,0,0,0,0,0,0,0.00946974,0.0503188,0.0096692,0.00243513,0,0,0.0178036,0,0.0258995,0.0121482,0.0386152,0.00883433,0.0150892,0.00621129,0.0191128,0.038975,0.00705141,0.00827296,0.0075001,0.0137431,0.0106754,0.0103363,0.0104143,0.0117806,0.0112618,0.0249414,0.0417619,0.00943681,0.00595469,0.0359662,0.00613701,0.00368443,0.0282736,0,0,0.0205273,0,0.0282236,0.0100599,0.0635728,0.00966032,0.0123219,0.00761252,0.0172658,0.031424,0.00194759,0.0322419,0.00222361,0.00641267,0.0100444,0.00621005,0.00798454,0.00310203,0.0243799,0.0174292,0.0118853,0.0276153,0.0294015,0,0,0,0,0,0.00523858
561,0.0372265,0,0,0,0,0.0314117,0,0,0,0,0,0,0.00932497,0.0503936,0.00974314,0.00234859,0,0,0.0178188,0,0.0259527,0.0121168,0.038669,0.00902025,0.0151296,0.00619926,0.0190215,0.0387874,0.00707765,0.00823006,0.00750872,0.0137046,0.0105775,0.0102347,0.0103879,0.0117519,0.011028,0.0250045,0.041871,0.00944267,0.00559863,0.0359618,0.00618207,0.00354918,0.0282656,0,0,0.0204669,0,0.0283199,0.0101117,0.0636282,0.00985804,0.0123857,0.00737766,0.01719,0.0312494,0.00188777,0.0323037,0.00221838,0.00659809,0.0100941,0.00631029,0.00819845,0.00274126,0.0242294,0.0175043,0.011764,0.0274794,0.0292965,0,0,0,0,0,0.00518932
562,0.0371292,0,0,0,0,0.0312427,0,0,0,0,0,0,0.00923251,0.0504574,0.0098454,0.00230738,0,0,0.0178233,0,0.0259994,0.012112,0.0387253,0.00928289,0.0151488,0.00623718,0.0189203,0.0385702,0.00708135,0.00820334,0.00749232,0.0136625,0.0105041,0.0101261,0.0103923,0.0117163,0.0108246,0.0250265,0.0419649,0.00946315,0.00522272,0.0359604,0.00630325,0.00341777,0.0281921,0,0,0.0204252,0,0.0284318,0.010165,0.0636842,0.0101479,0.0124739,0.00725758,0.0170933,0.0311391,0.00181477,0.0323597,0.00218146,0.00662673,0.0101412,0.00642707,0.00849571,0.00244434,0.024131,0.0175588,0.0116368,0.0273005,0.0291901,0,0,0,0,0,0.00511728
563,0.0370413,0,0,0,0,0.0310834,0,0,0,0,0,0,0.00918769,0.0505429,0.00993857,0.00227642,0,0,0.0178235,0,0.026061,0.0121098,0.0387574,0.00953595,0.0151486,0.00630865,0.0187862,0.038313,0.00706949,0.00818345,0.00744608,0.0136512,0.0104443,0.0100073,0.0103749,0.0117053,0.0106356,0.0249892,0.0420823,0.00948617,0.00488927,0.0359551,0.00642225,0.00328422,0.0281003,0,0,0.02043,0,0.0285603,0.0101813,0.0637541,0.0103522,0.0125635,0.00717957,0.0170045,0.0310544,0.00174717,0.0324244,0.0021505,0.00671257,0.0101907,0.00654501,0.0087692,0.00228186,0.0240571,0.0175381,0.0114686,0.0271042,0.0290484,0,0,0,0,0,0.00502893
564,0.0369586,0,0,0,0,0.030891,0,0,0,0,0,0,0.0090882,0.0506529,0.0100161,0.0022391,0,0,0.017805,0,0.026147,0.0121094,0.0387748,0.00976742,0.0151938,0.00632697,0.0186449,0.0379645,0.00705481,0.00816116,0.00739755,0.0136166,0.0103937,0.0099408,0.0103624,0.0116996,0.0105077,0.0248682,0.0422319,0.00952786,0.0047141,0.0359409,0.0066241,0.00322421,0.0279654,0,0,0.0204477,0,0.0286902,0.0101933,0.0638568,0.0103596,0.0126631,0.00704159,0.0169664,0.0309856,0.00170118,0.0325017,0.00211672,0.00665912,0.0102687,0.00668058,0.00899096,0.00224497,0.0240267,0.0174505,0.0112598,0.0268868,0.0288993,0,0,0,0,0,0.00496133
565,0.0368911,0,0,0,0,0.0306925,0,0,0,0,0,0,0.00900089,0.0507902,0.0101152,0.00216771,0,0,0.0177357,0,0.0262585,0.0120818,0.0387957,0.0100868,0.0153153,0.00632046,0.0184921,0.0374633,0.0070307,0.00817489,0.00738242,0.0135237,0.0103346,0.009912,0.0103652,0.0116511,0.0103963,0.024621,0.042445,0.00960215,0.00457614,0.0359005,0.00686412,0.00354491,0.0278296,0,0,0.0204026,0,0.0288356,0.0101767,0.0639676,0.0105235,0.0127604,0.00706877,0.0169505,0.0309705,0.00164391,0.032589,0.0020352,0.00665801,0.0103795,0.00680491,0.00916751,0.00226048,0.0239842,0.0173243,0.0110308,0.026661,0.0287822,0,0,0,0,0,0.00485295
566,0.0368636,0,0,0,0,0.0304775,0,0,0,0,0,0,0.0091332,0.0509609,0.01027,0.00205864,0,0,0.0174772,0,0.0263965,0.0118829,0.0387987,0.0105322,0.0154429,0.00631553,0.0183801,0.0366585,0.00700837,0.0081852,0.00737362,0.0133954,0.0103047,0.00991091,0.0104093,0.0116181,0.0103898,0.0241335,0.0427567,0.0096586,0.00447944,0.0358267,0.00693784,0.00428744,0.0276221,0,0,0.020368,0,0.0289875,0.0101156,0.0639517,0.0107849,0.0128322,0.00724609,0.0169047,0.0309491,0.00158982,0.0326377,0.00193897,0.00666384,0.0104718,0.00684557,0.00924189,0.00235393,0.0239344,0.0171765,0.0107927,0.0264559,0.0285643,0,0,0,0,0,0.0047304
567,0.0368697,0,0,0,0,0.030289,0,0,0,0,0,0,0.00917539,0.0511328,0.0104023,0.00200007,0,0,0.0173108,0,0.0265587,0.0118063,0.0388813,0.0107864,0.0155029,0.00625402,0.018231,0.0359424,0.00699243,0.00817664,0.00739596,0.0132875,0.010282,0.0098666,0.0104144,0.0115877,0.010391,0.0236928,0.043104,0.0098427,0.00439504,0.0357541,0.00694183,0.00399685,0.0273968,0,0,0.0202764,0,0.0290709,0.010097,0.0638223,0.0111987,0.0128604,0.00701509,0.0168402,0.0307819,0.00153702,0.0326515,0.00182885,0.00667841,0.010522,0.00688273,0.00930033,0.00243683,0.0238121,0.0170402,0.0106059,0.0262817,0.028348,0,0,0,0,0,0.00467444
568,0.0368888,0,0,0,0,0.0300704,0,0,0,0,0,0,0.00905324,0.0513146,0.0104283,0.00193958,0,0,0.0171489,0,0.0267328,0.0117608,0.0389189,0.0109562,0.0155752,0.00618172,0.0180224,0.0352256,0.00697333,0.00815129,0.00736521,0.0132308,0.0102412,0.00977172,0.01035,0.0115571,0.0102827,0.0232503,0.0434859,0.0101465,0.00428001,0.0356919,0.00694009,0.00423763,0.0271351,0,0,0.0201754,0,0.0291372,0.0101295,0.0637225,0.0113006,0.0128681,0.00684577,0.0167048,0.0305827,0.00153817,0.0326464,0.0017618,0.00670805,0.0105493,0.00693224,0.00937001,0.00249762,0.0236895,0.0170004,0.0104607,0.0260376,0.0280544,0,0,0,0,0,0.00463141
569,0.0368407,0,0,0,0,0.0299029,0,0,0,0,0,0,0.0092156,0.0514846,0.0105176,0.00195379,0,0,0.0169936,0,0.0269246,0.0116956,0.0390685,0.0111586,0.015476,0.00622781,0.0177654,0.0345985,0.00693442,0.00807825,0.00730675,0.0132205,0.0102643,0.00977291,0.010329,0.0115317,0.0103637,0.0227872,0.0439236,0.0104629,0.00416523,0.0356673,0.00710415,0.00266634,0.026932,0,0,0.020053,0,0.0292028,0.010155,0.0636231,0.0112239,0.0129113,0.00674593,0.0164915,0.0304152,0.00156605,0.0327016,0.00173553,0.00675705,0.0105949,0.00702099,0.00948151,0.00257436,0.0235837,0.0169257,0.0103291,0.0258391,0.0277336,0,0,0,0,0,0.00463933
570,0.0367335,0,0,0,0,0.029712,0,0,0,0,0,0,0.00951279,0.0516732,0.0106585,0.00184254,0,0,0.0168903,0,0.0270959,0.0116731,0.0392089,0.0113797,0.0154118,0.00625348,0.0175425,0.0340303,0.00693383,0.00801179,0.00727977,0.0131955,0.0102989,0.00979569,0.0103628,0.0115156,0.0104519,0.0223484,0.0444126,0.0108794,0.00406803,0.0356558,0.00721855,0.00202662,0.0267449,0,0,0.019945,0,0.0292783,0.0102003,0.0635715,0.0112307,0.0129846,0.00673432,0.0162889,0.0302378,0.00165278,0.0328309,0.0017333,0.00680089,0.0106103,0.00710263,0.00960149,0.002679,0.0234586,0.0167787,0.0101621,0.025627,0.0274068,0,0,0,0,0,0.00479886
571,0.0365987,0,0,0,0,0.0295119,0,0,0,0,0,0,0.00967625,0.0518643,0.010789,0.00177138,0,0,0.016876,0,0.0272693,0.0117239,0.0392966,0.0115443,0.0154323,0.00622791,0.0173602,0.0334727,0.0069328,0.00797698,0.0072805,0.013169,0.0103448,0.00983686,0.0104379,0.0115043,0.0104946,0.0220038,0.0449486,0.0114834,0.00391882,0.0356429,0.00731555,0.00183891,0.0265579,0,0,0.0198597,0,0.0293705,0.0102572,0.0635599,0.0113117,0.0130571,0.00676591,0.0161458,0.0300154,0.0017562,0.0329815,0.0017051,0.00683242,0.0105979,0.00716174,0.00973672,0.00282147,0.0232965,0.0165693,0.00994863,0.0254014,0.0270795,0,0,0,0,0,0.00484225
572,0.0363368,0,0,0,0,0.0291494,0,0,0,0,0,0,0.00963347,0.0520564,0.0108369,0.00177974,0,0,0.0168,0,0.0275472,0.0117574,0.0393361,0.0115781,0.0154689,0.00621912,0.017318,0.0327329,0.00688149,0.00794793,0.00725617,0.0131413,0.0103682,0.00985514,0.0104584,0.0114993,0.0105567,0.0215834,0.0456066,0.0120413,0.00382286,0.0356489,0.00737917,0.00185472,0.0263165,0,0,0.0198215,0,0.029483,0.0103495,0.063525,0.0114976,0.0130962,0.00668454,0.0160553,0.0297139,0.00175371,0.0329312,0.00159598,0.00689186,0.0107287,0.00722757,0.00984026,0.00301744,0.0231138,0.0162975,0.00968789,0.0250705,0.0267814,0,0,0,0,0,0.00464306
573,0.0360811,0,0,0,0,0.0287108,0,0,0,0,0,0,0.00963778,0.0522076,0.0108964,0.00180955,0,0,0.0167421,0,0.0279692,0.0118104,0.0393407,0.0117847,0.0154765,0.00621556,0.0172694,0.0318778,0.00674451,0.00790397,0.00724186,0.0131286,0.0103631,0.00981707,0.010455,0.0115011,0.0105651,0.0211278,0.046417,0.0126434,0.00361596,0.0356481,0.00741256,0.0018501,0.0260328,0,0,0.019608,0,0.0296472,0.010385,0.0634927,0.0116636,0.0131433,0.00665337,0.0159607,0.0294484,0.00180849,0.0329597,0.00159499,0.00694744,0.0108148,0.00730354,0.0099741,0.00324063,0.0228947,0.0158908,0.0093822,0.0246866,0.026499,0,0,0,0,0,0.00458391
574,0.0359318,0,0,0,0,0.028274,0,0,0,0,0,0,0.00963775,0.0522278,0.0109116,0.00183692,0,0,0.016805,0,0.0284535,0.0119338,0.0393448,0.0119128,0.0154994,0.00620379,0.0171576,0.0309114,0.00664944,0.0078337,0.00722087,0.0131828,0.01035,0.0097884,0.0104327,0.0114877,0.0104979,0.0205234,0.0472692,0.0133131,0.00340929,0.03561,0.00745099,0.00182943,0.0257577,0,0,0.0193157,0,0.0298399,0.0104105,0.0634561,0.0117831,0.013183,0.00671233,0.0158743,0.0291436,0.00190735,0.0331021,0.00162579,0.00698203,0.0108416,0.00739568,0.0101471,0.00352606,0.0226265,0.0155112,0.00904116,0.0243001,0.026248,0,0,0,0,0,0.00471979
575,0.0358877,0,0,0,0,0.0278768,0,0,0,0,0,0,0.0096282,0.052048,0.0109091,0.00184637,0,0,0.016931,0,0.0290392,0.0120153,0.0393599,0.0118355,0.0155291,0.00620301,0.0170624,0.0298061,0.00659237,0.00774944,0.00716955,0.0132779,0.0103488,0.00976606,0.0104109,0.0114817,0.010513,0.0198171,0.048157,0.0139236,0.00327206,0.0355284,0.00749554,0.00181354,0.0254565,0,0,0.0189764,0,0.0301146,0.0104129,0.0634169,0.011887,0.0132255,0.00688635,0.0158068,0.0288675,0.0019971,0.0332161,0.00163935,0.00704363,0.0109064,0.00748694,0.010319,0.00383976,0.0223585,0.0152429,0.00870379,0.0239625,0.026,0,0,0,0,0,0.00480298
576,0.0358192,0,0,0,0,0.0274881,0,0,0,0,0,0,0.00978392,0.0517032,0.0109853,0.00186954,0,0,0.0171598,0,0.0296836,0.0121233,0.0393757,0.0118236,0.0155472,0.00618111,0.0169329,0.0288061,0.00654378,0.00766931,0.00712219,0.0133398,0.0103574,0.00979011,0.0104247,0.0115028,0.0106807,0.0192226,0.0489611,0.0144609,0.00312832,0.0354314,0.00756419,0.0018197,0.0251684,0,0,0.0186041,0,0.0304086,0.0104656,0.063371,0.0119275,0.0132721,0.00732698,0.0157312,0.0286381,0.00207305,0.0332995,0.00165247,0.00719559,0.0109857,0.00758116,0.0104867,0.0040982,0.0220774,0.0151308,0.00841274,0.023645,0.0257884,0,0,0,0,0,0.00485008
577,0.035576,0,0,0,0,0.0270486,0,0,0,0,0,0,0.00994139,0.0512542,0.0110341,0.00188401,0,0,0.0173962,0,0.0303807,0.0121834,0.0393575,0.0118876,0.0155534,0.00616587,0.0167149,0.0279321,0.00648476,0.00761449,0.00704409,0.0134039,0.0103402,0.00977505,0.0104141,0.0115416,0.0107967,0.0186269,0.0496726,0.0148951,0.00304134,0.035368,0.00757668,0.00181919,0.024796,0,0,0.0181327,0,0.0306735,0.0105002,0.0633527,0.0119184,0.0132897,0.00766677,0.0155231,0.0283674,0.0021235,0.0333449,0.00167213,0.00747518,0.0110375,0.00765638,0.010638,0.00432415,0.021691,0.0150991,0.00817156,0.0232805,0.0255371,0,0,0,0,0,0.00493087
578,0.0353175,0,0,0,0,0.0265865,0,0,0,0,0,0,0.0100594,0.0506975,0.0110806,0.00189637,0,0,0.0176174,0,0.031134,0.012257,0.0393617,0.012022,0.0155483,0.00617448,0.0165467,0.0272505,0.00646954,0.00759599,0.00699676,0.0134657,0.0103252,0.00974285,0.0103855,0.0115713,0.0108452,0.0180293,0.0502131,0.015306,0.0030194,0.0353253,0.00744501,0.00177347,0.0244221,0,0,0.0175667,0,0.03093,0.0104956,0.0633351,0.0120661,0.0133382,0.00781058,0.0153531,0.0281054,0.00216238,0.0333825,0.00175897,0.00762649,0.0111356,0.00770979,0.010767,0.0046027,0.0212186,0.0150731,0.00793729,0.0229132,0.0252591,0,0,0,0,0,0.00500327
579,0.0351251,0,0,0,0,0.0261538,0,0,0,0,0,0,0.010094,0.050085,0.0110892,0.00190538,0,0,0.0178727,0,0.0319092,0.0124762,0.0393718,0.0122209,0.0155492,0.00616729,0.0163618,0.0267783,0.00638307,0.00758351,0.0069661,0.013518,0.0103098,0.00972127,0.0103778,0.0115834,0.0108224,0.0175462,0.0506256,0.015753,0.00300666,0.0352406,0.00735817,0.00170943,0.0241904,0,0,0.0169806,0,0.0311436,0.0104182,0.0633049,0.0123663,0.0133892,0.00782067,0.0152373,0.0280023,0.00220933,0.0334155,0.00178964,0.00769577,0.0112618,0.00775902,0.0108565,0.0048883,0.0208183,0.015055,0.00768892,0.0225736,0.025066,0,0,0,0,0,0.00505378
