Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x75,x74
246,0.0549322,0,0,0,0,0.0420865,0,0,0,0,0,0,0.00987167,0.0581488,0.0102869,0.00832794,0,0,0.010945,0,0.0320741,0.0122196,0.0384763,0.0200897,0.00854433,0.0246892,0.0106728,0.0544192,0.013249,0.0179455,0.01486,0.0132588,0.0128937,0.0132406,0.00907475,0.0265927,0.00517695,0.0246125,0.0414936,0.02091,0.0145122,0.0375749,0.014732,0.00824963,0.0361734,0,0,0.025991,0,0.0346647,0.018008,0.0598987,0.0188664,0.0156574,0.0123108,0.00965861,0.0364554,0.00579136,0.0330864,0.00588716,0.0110819,0.00521383,0.00870097,0.00377378,0.00215023,0.0130522,0.0238316,0.0146987,0.0140163,0.0375575,0.0398625,0,0,0,0,0
247,0.0550035,0,0,0,0,0.0417398,0,0,0,0,0,0,0.00965332,0.0580864,0.00997992,0.0084509,0,0,0.0111488,0,0.0321679,0.0122342,0.0383525,0.0200049,0.00856103,0.0248557,0.0106716,0.0526761,0.0132044,0.0181293,0.0148793,0.0133122,0.012697,0.0131742,0.00881881,0.0263793,0.00506124,0.0241432,0.0414958,0.0208681,0.0147187,0.0375643,0.014776,0.00835534,0.0367747,0,0,0.0259533,0,0.0344508,0.0179499,0.0600367,0.0187658,0.0156115,0.012675,0.00975358,0.0374107,0.0058164,0.0330443,0.00598319,0.0112992,0.00516855,0.00863577,0.00366316,0.0019169,0.0133245,0.0237587,0.0145288,0.0135623,0.0371865,0.040057,0,0,0,0,0
248,0.0548435,0,0,0,0,0.0416208,0,0,0,0,0,0,0.00923368,0.0581007,0.00961487,0.00848053,0,0,0.0109926,0,0.0321903,0.0119635,0.0382687,0.019601,0.00863852,0.0247278,0.0105966,0.0528871,0.0131437,0.0180322,0.0147629,0.0132801,0.0123541,0.0129691,0.00855021,0.0262655,0.00496598,0.0240249,0.0414514,0.0206517,0.0148788,0.0375063,0.014745,0.0083791,0.0367017,0,0,0.0253576,0,0.034327,0.0175614,0.0601803,0.0185795,0.0156389,0.0128057,0.00971464,0.03704,0.00586592,0.0330331,0.0060572,0.0116203,0.00517812,0.0085392,0.00352811,0.0016781,0.0138589,0.0234637,0.0144998,0.0130299,0.0370433,0.040045,0,0,0,0,0
249,0.0544782,0,0,0,0,0.0413993,0,0,0,0,0,0,0.00879315,0.058139,0.00922528,0.00847253,0,0,0.0108391,0,0.0321819,0.0116946,0.0382591,0.0192182,0.00871955,0.0244947,0.0105238,0.0530457,0.0131753,0.0179968,0.0146055,0.0132546,0.0120164,0.0127072,0.00835789,0.0261919,0.00496625,0.0239846,0.0414729,0.0204723,0.0151018,0.0374468,0.0147443,0.00840349,0.0364845,0,0,0.0246767,0,0.0341824,0.0170786,0.0602932,0.0183903,0.0156685,0.0129502,0.00968587,0.0366191,0.00590128,0.0330336,0.00607648,0.0119522,0.00514682,0.00843827,0.00337191,0.00150068,0.0145786,0.0231178,0.0144448,0.0124578,0.0367822,0.039979,0,0,0,0,0
250,0.054011,0,0,0,0,0.0413956,0,0,0,0,0,0,0.00818914,0.0581911,0.00883288,0.00831822,0,0,0.0104953,0,0.0321374,0.0113576,0.0383428,0.018522,0.00878349,0.023907,0.0103777,0.0549356,0.0131342,0.0176194,0.0143384,0.0131482,0.0115176,0.0122439,0.00824831,0.0262276,0.00454586,0.0243939,0.0414434,0.020254,0.0152496,0.0373506,0.0146731,0.00837957,0.0356863,0,0,0.0238569,0,0.0341206,0.016378,0.0604169,0.0183224,0.0158155,0.013198,0.00951831,0.0352349,0.00599172,0.0329729,0.00609151,0.0123039,0.00519516,0.00827869,0.00331961,0.00150317,0.0152344,0.0226446,0.014339,0.0117046,0.0366848,0.0397228,0,0,0,0,0
251,0.0535228,0,0,0,0,0.0411255,0,0,0,0,0,0,0.00773249,0.0582438,0.00853721,0.00830179,0,0,0.0103995,0,0.0321552,0.011324,0.0384191,0.0181062,0.00873274,0.0239711,0.0102841,0.0552965,0.012945,0.0174561,0.0142389,0.013209,0.0110838,0.0119039,0.00796901,0.0261009,0.00440644,0.0245538,0.0414836,0.0199908,0.0155473,0.0372791,0.0147565,0.00847209,0.0353238,0,0,0.0233714,0,0.0339281,0.0158829,0.0605024,0.0181566,0.0158572,0.0136237,0.00950173,0.0348481,0.00610731,0.0329467,0.00616909,0.0126711,0.00517703,0.00811422,0.00329487,0.00165091,0.0157985,0.0224452,0.0143194,0.0109627,0.0361796,0.0392964,0,0,0,0,0
252,0.052939,0,0,0,0,0.0407704,0,0,0,0,0,0,0.00717301,0.0583519,0.00830554,0.00830067,0,0,0.0101391,0,0.0321969,0.0112494,0.0384029,0.0175252,0.00866763,0.0242242,0.0102254,0.0554978,0.0125278,0.0174202,0.0141497,0.0133112,0.0106113,0.0115919,0.00772789,0.0259898,0.00453434,0.0246061,0.0415576,0.0198293,0.0158219,0.0371942,0.0148221,0.00860362,0.0348848,0,0,0.0228441,0,0.0337324,0.0153873,0.0605924,0.0179836,0.0158982,0.0140053,0.00954306,0.0343764,0.00625189,0.0329377,0.00623403,0.0130323,0.00528753,0.0079471,0.00326877,0.00192928,0.0164292,0.0222227,0.0143998,0.0102634,0.035871,0.0388734,0,0,0,0,0
253,0.0521069,0,0,0,0,0.0402259,0,0,0,0,0,0,0.0067142,0.0584266,0.00799338,0.00829201,0,0,0.00982252,0,0.0322126,0.0111281,0.0383501,0.0169202,0.00867219,0.0236374,0.010238,0.0553865,0.0123396,0.0175702,0.0141046,0.0133853,0.0101705,0.011321,0.00745319,0.0258787,0.0048718,0.0244504,0.041612,0.0196486,0.0160627,0.0371045,0.0147767,0.00876509,0.0342892,0,0,0.0223088,0,0.0335453,0.0149606,0.0606995,0.0177987,0.015918,0.0143864,0.00956315,0.0338132,0.00648993,0.0329575,0.00625671,0.0133537,0.00546758,0.0077867,0.00317113,0.00234583,0.0170222,0.0219749,0.0143889,0.00963275,0.0356932,0.0384697,0,0,0,0,0
254,0.0512676,0,0,0,0,0.0396474,0,0,0,0,0,0,0.00643997,0.0585148,0.00768282,0.0082875,0,0,0.00950726,0,0.0321383,0.0109707,0.0382831,0.0164888,0.00866097,0.0231495,0.0101979,0.0552172,0.0122933,0.017448,0.0140439,0.0134427,0.00979923,0.0110634,0.00724373,0.0257781,0.00523793,0.0242596,0.0416813,0.0193457,0.0162636,0.0369976,0.0146602,0.00892529,0.0336623,0,0,0.0218989,0,0.0333508,0.0146203,0.0608002,0.0175061,0.0159318,0.0147239,0.00956117,0.0333393,0.00688395,0.032934,0.00627254,0.0136883,0.00552036,0.00766447,0.0031217,0.00290998,0.0176347,0.0217445,0.0143067,0.0091452,0.0353656,0.0378842,0,0,0,0,0
255,0.0507501,0,0,0,0,0.0392204,0,0,0,0,0,0,0.00639609,0.0585412,0.00744783,0.00828026,0,0,0.00946948,0,0.0320358,0.0105566,0.0382131,0.016216,0.00866438,0.0230773,0.0100098,0.0551789,0.0121824,0.01717,0.0139459,0.0135606,0.00956142,0.0108743,0.00710157,0.0256515,0.00573842,0.0242716,0.0418136,0.0189962,0.0166137,0.0367942,0.0145926,0.00902878,0.03344,0,0,0.0213397,0,0.0332759,0.0142389,0.0607958,0.0169355,0.0158617,0.0152524,0.00954304,0.0330089,0.00668609,0.0330195,0.00639873,0.0139818,0.00552525,0.00756261,0.0030706,0.0035514,0.0181821,0.0213064,0.0142294,0.00872713,0.0349676,0.0375606,0,0,0,0,0
256,0.0512079,0,0,0,0,0.0392098,0,0,0,0,0,0,0.0059699,0.0586492,0.00740894,0.0081647,0,0,0.00981302,0,0.0318381,0.00989963,0.0381757,0.0156505,0.00870449,0.0226736,0.00973878,0.054562,0.0118859,0.0165034,0.013634,0.0135761,0.00922348,0.010547,0.00698852,0.0257248,0.00591392,0.0241392,0.0418708,0.0187409,0.0167246,0.0367241,0.0143671,0.00917479,0.0345108,0,0,0.0209659,0,0.0328933,0.0140328,0.0606897,0.0161795,0.0160313,0.0154646,0.00936966,0.0342866,0.00655042,0.0330048,0.00641104,0.0142693,0.00577451,0.00724425,0.00327602,0.00425932,0.0191727,0.0211118,0.013963,0.00852439,0.0347309,0.0380522,0,0,0,0,0
257,0.0508156,0,0,0,0,0.0388379,0,0,0,0,0,0,0.00581277,0.0586873,0.00711275,0.0080535,0,0,0.00999074,0,0.0316926,0.00930559,0.0381931,0.015106,0.00880883,0.0223134,0.00953481,0.0547232,0.011609,0.0160318,0.0133193,0.0136449,0.00889657,0.0103105,0.00680117,0.0256988,0.00657649,0.0240279,0.0419209,0.018409,0.0170013,0.0365426,0.014323,0.00939365,0.0344535,0,0,0.0203587,0,0.0327405,0.0136447,0.0604614,0.0154971,0.0160756,0.0158821,0.0093054,0.0341039,0.00648149,0.0331011,0.00656404,0.0145344,0.0059833,0.0069049,0.00341716,0.00496828,0.0199281,0.0204142,0.0137476,0.00813945,0.0341298,0.0379795,0,0,0,0,0
258,0.0502309,0,0,0,0,0.0383591,0,0,0,0,0,0,0.00565021,0.0587085,0.00673153,0.00792691,0,0,0.0102878,0,0.0315935,0.00884768,0.0382024,0.014467,0.00890999,0.0218161,0.00932547,0.0549892,0.0114316,0.0156476,0.0130032,0.0137204,0.00848982,0.0100191,0.0066126,0.0256228,0.0071608,0.0239859,0.0419113,0.0180329,0.0170488,0.0363683,0.014119,0.0095757,0.0342314,0,0,0.0198214,0,0.0326038,0.0132684,0.0601534,0.0149603,0.0160662,0.0162525,0.00927333,0.0338579,0.00646299,0.033124,0.00683402,0.0147571,0.00629215,0.00667525,0.00355628,0.0057018,0.0205699,0.0197059,0.0135919,0.00772857,0.0335275,0.0377116,0,0,0,0,0
259,0.0494597,0,0,0,0,0.0377939,0,0,0,0,0,0,0.00550456,0.0586991,0.00648468,0.00779176,0,0,0.0106336,0,0.0315428,0.00847608,0.0381616,0.0137258,0.00897206,0.021187,0.00911055,0.0551739,0.0112393,0.0152838,0.0127027,0.0138054,0.00802005,0.00972106,0.00641678,0.0254977,0.00774687,0.0241031,0.0418734,0.0177788,0.0171121,0.0361943,0.0139354,0.00970098,0.0338504,0,0,0.019309,0,0.0324797,0.0128982,0.0597822,0.0146698,0.0160063,0.0166,0.00925493,0.033516,0.0064368,0.0331095,0.00709511,0.0149346,0.00662757,0.00651518,0.00385581,0.00648986,0.0209642,0.0190261,0.0134931,0.00732345,0.0331569,0.0373154,0,0,0,0,0
260,0.0487325,0,0,0,0,0.0372441,0,0,0,0,0,0,0.00541527,0.0586845,0.00625871,0.00772602,0,0,0.0109417,0,0.0315052,0.00808785,0.0381648,0.0127162,0.00911197,0.0205187,0.00893027,0.0554575,0.0109275,0.0148184,0.012384,0.0138869,0.0074997,0.0093982,0.00617877,0.0253436,0.00835967,0.0242791,0.0418409,0.0175527,0.0173518,0.0360131,0.0138746,0.00991741,0.0335047,0,0,0.0188049,0,0.032299,0.0125581,0.059364,0.0140682,0.0159581,0.0169624,0.00922558,0.0332467,0.00628678,0.0331833,0.00740088,0.0150863,0.00693067,0.00628264,0.00416233,0.00715578,0.0213313,0.0184758,0.0134173,0.00686401,0.0327261,0.0370713,0,0,0,0,0
261,0.0480206,0,0,0,0,0.0367096,0,0,0,0,0,0,0.00554892,0.0586882,0.00595944,0.00769827,0,0,0.0111654,0,0.0314927,0.00777725,0.0382222,0.011932,0.00929196,0.0201783,0.00875399,0.0558099,0.0105683,0.0143778,0.0120377,0.0139484,0.00694752,0.00903928,0.00586087,0.0252109,0.00905999,0.024285,0.0418385,0.0173324,0.0176734,0.0358033,0.0138704,0.0101242,0.0331639,0,0,0.0183283,0,0.0320513,0.0122331,0.0590006,0.0133486,0.0159172,0.0173293,0.00919557,0.0331081,0.00604539,0.0333136,0.00783495,0.0153185,0.00730408,0.00607602,0.00463393,0.00793128,0.0219016,0.0180665,0.0133754,0.00639043,0.0321318,0.0368561,0,0,0,0,0
262,0.0473398,0,0,0,0,0.0361151,0,0,0,0,0,0,0.00572728,0.0586845,0.00578325,0.00767964,0,0,0.0112183,0,0.0315074,0.00739708,0.0383894,0.0114478,0.00964563,0.0200745,0.00856869,0.0562582,0.010169,0.0140613,0.0116436,0.0140465,0.00639676,0.00864897,0.00552154,0.0250782,0.00977409,0.0242356,0.0418166,0.0171187,0.0180157,0.0355945,0.013771,0.0102347,0.0328613,0,0,0.0179328,0,0.0317766,0.0119075,0.0586839,0.0126541,0.0158585,0.0176495,0.00915759,0.0331114,0.00586793,0.0334695,0.00843948,0.0155523,0.00774576,0.00591399,0.00511562,0.00875379,0.0224842,0.0177902,0.0133477,0.00597407,0.0314782,0.0366673,0,0,0,0,0
263,0.0470518,0,0,0,0,0.0357648,0,0,0,0,0,0,0.00590682,0.058686,0.00573315,0.00757505,0,0,0.0115366,0,0.0314454,0.00686309,0.0385437,0.0108662,0.00987924,0.0190104,0.00832235,0.0568312,0.00978106,0.0136684,0.0112904,0.0141028,0.00583745,0.00827297,0.00516114,0.0249491,0.0104073,0.0243577,0.0418052,0.0167876,0.0183366,0.035355,0.0135938,0.0101964,0.0329836,0,0,0.0174319,0,0.0315416,0.0115152,0.0584861,0.0119693,0.0157879,0.0179616,0.00908567,0.0335468,0.00571785,0.0336395,0.00906675,0.0156441,0.00817662,0.00580932,0.00556545,0.00948364,0.0230231,0.0176754,0.0132119,0.00562083,0.0310275,0.0368741,0,0,0,0,0
264,0.0466011,0,0,0,0,0.0353794,0,0,0,0,0,0,0.00607649,0.0587131,0.00573823,0.00743627,0,0,0.0118774,0,0.0313098,0.0063898,0.0386443,0.0102275,0.0100153,0.0180874,0.00806916,0.057408,0.00941315,0.0134211,0.0109867,0.0141391,0.00534012,0.00795528,0.00488521,0.0248675,0.011104,0.0244827,0.0418054,0.016399,0.0186341,0.0351289,0.0133761,0.0100976,0.0329518,0,0,0.0168553,0,0.0313538,0.011118,0.0583607,0.0110534,0.0156898,0.0182508,0.00904595,0.0336823,0.00557783,0.0338692,0.00975725,0.0157457,0.00855031,0.00567373,0.0060927,0.0103088,0.0234227,0.0175358,0.0130271,0.00533771,0.030406,0.0370044,0,0,0,0,0
265,0.0459429,0,0,0,0,0.0349008,0,0,0,0,0,0,0.00628126,0.0587109,0.00580498,0.00727819,0,0,0.0122029,0,0.03113,0.00588008,0.0387059,0.0095363,0.010163,0.0174504,0.0078137,0.058026,0.00909222,0.0130218,0.0106569,0.0142035,0.00488143,0.00776457,0.00463038,0.0247537,0.011611,0.0246183,0.0417947,0.015944,0.0190285,0.0349329,0.0131775,0.0101769,0.0326752,0,0,0.016194,0,0.0312227,0.0107104,0.0581192,0.0104922,0.0155709,0.0184467,0.00906544,0.0335307,0.00541363,0.034184,0.0104218,0.0158436,0.00881837,0.00555396,0.00664183,0.0111778,0.0237851,0.0173111,0.0129054,0.00509094,0.0295459,0.0369054,0,0,0,0,0
266,0.0450804,0,0,0,0,0.0343269,0,0,0,0,0,0,0.00642798,0.0586941,0.00592902,0.00708888,0,0,0.0126216,0,0.0309943,0.00544788,0.0387276,0.00920984,0.0102001,0.0168709,0.00756648,0.0586216,0.00888716,0.0124695,0.0102946,0.0142566,0.00445954,0.0076103,0.00442506,0.0246468,0.0120098,0.0248395,0.0417544,0.0154838,0.0195002,0.0347901,0.0129055,0.0102706,0.0322477,0,0,0.0154504,0,0.0311622,0.0103059,0.057665,0.0103021,0.0153989,0.0186096,0.0091403,0.033106,0.00519704,0.0345943,0.011052,0.0158729,0.00896396,0.00539845,0.00714187,0.0120552,0.0241796,0.016927,0.0129332,0.00482241,0.028807,0.0365561,0,0,0,0,0
267,0.0435915,0,0,0,0,0.0332648,0,0,0,0,0,0,0.00704006,0.0586293,0.00587026,0.0069748,0,0,0.0128055,0,0.030981,0.00522801,0.0387551,0.00940948,0.010113,0.0165788,0.0074267,0.0580389,0.00882821,0.0122741,0.0100759,0.0143791,0.00414103,0.00746242,0.00420621,0.0244438,0.0128512,0.0248016,0.0417554,0.0152467,0.0205856,0.0345816,0.0128391,0.0103966,0.0313345,0,0,0.0145848,0,0.0311555,0.00981493,0.0572113,0.010243,0.0150769,0.0189647,0.00943667,0.0324359,0.00500812,0.0351338,0.0117977,0.0159232,0.00892907,0.00531037,0.00747086,0.0127873,0.024414,0.0163767,0.0130759,0.00453595,0.0278103,0.035585,0,0,0,0,0
268,0.0424568,0,0,0,0,0.0324503,0,0,0,0,0,0,0.00739592,0.0585759,0.00603653,0.00685977,0,0,0.0133867,0,0.030903,0.0049089,0.0387204,0.0092532,0.0104707,0.0159552,0.00731843,0.0582827,0.008483,0.011883,0.00971903,0.0145256,0.00379724,0.00723575,0.00401776,0.0243704,0.0133559,0.0250443,0.0416923,0.0149401,0.0215701,0.0343829,0.0126507,0.0105019,0.0306181,0,0,0.0139248,0,0.0310251,0.00941643,0.0567174,0.0100676,0.0149143,0.0191084,0.00961371,0.0319646,0.00480202,0.0356188,0.0125817,0.0160694,0.00902033,0.00520886,0.00780397,0.0134574,0.0251574,0.0158033,0.0131706,0.00432472,0.027035,0.0348965,0,0,0,0,0
269,0.0411374,0,0,0,0,0.0315384,0,0,0,0,0,0,0.00765605,0.0585261,0.00614685,0.00674272,0,0,0.0140311,0,0.0308345,0.00467908,0.0385505,0.00887406,0.0107925,0.0153728,0.0071674,0.0586475,0.00808546,0.0116366,0.0094032,0.0146565,0.00347367,0.00710653,0.00380406,0.0242702,0.0138704,0.0253126,0.0416101,0.0146294,0.0225723,0.0341595,0.0126149,0.0106118,0.0297094,0,0,0.0133136,0,0.0309011,0.0090716,0.0562413,0.00988107,0.0147451,0.0192698,0.00973346,0.0313189,0.00467349,0.0360423,0.0131972,0.0163985,0.00941296,0.00514606,0.00824231,0.0142181,0.0260353,0.0151372,0.0132816,0.00424017,0.0261935,0.0341459,0,0,0,0,0
270,0.039566,0,0,0,0,0.0305238,0,0,0,0,0,0,0.0081122,0.0584715,0.00619364,0.00670767,0,0,0.0145499,0,0.0308073,0.00455694,0.038348,0.00836214,0.0110255,0.0148444,0.00701087,0.058951,0.00764864,0.0114157,0.00913296,0.0147057,0.00314581,0.00705271,0.0035385,0.024116,0.0143382,0.0254749,0.0415042,0.0142428,0.0235295,0.0339456,0.0127093,0.0105888,0.0285294,0,0,0.0128041,0,0.0308252,0.00877902,0.0557548,0.00991309,0.0145598,0.019473,0.00983297,0.0304254,0.00460954,0.0364387,0.0136577,0.0164447,0.00983757,0.00510649,0.00874933,0.0150374,0.0267624,0.0144522,0.0134517,0.00429639,0.0253076,0.0332414,0,0,0,0,0
271,0.037985,0,0,0,0,0.029484,0,0,0,0,0,0,0.00844553,0.0584322,0.00642529,0.00660147,0,0,0.0151545,0,0.0307598,0.00429434,0.0381987,0.00816972,0.0111708,0.0145718,0.00689953,0.0589604,0.00739853,0.0110728,0.00886351,0.0147264,0.00279553,0.00699821,0.00327296,0.0239446,0.0148261,0.0254718,0.0414185,0.0138113,0.0243409,0.0337648,0.0128035,0.0105453,0.0273516,0,0,0.0123969,0,0.0308065,0.00856537,0.0553054,0.0104245,0.014369,0.0196793,0.00994953,0.0296355,0.00455232,0.0368057,0.0143207,0.0162892,0.010002,0.00509029,0.0092739,0.0158074,0.0274084,0.013882,0.0136035,0.00444121,0.0243417,0.0323081,0,0,0,0,0
272,0.0367376,0,0,0,0,0.0288892,0,0,0,0,0,0,0.00851223,0.0584414,0.0070083,0.00640566,0,0,0.0162378,0,0.0305763,0.00429638,0.0380579,0.00811542,0.0112914,0.0145525,0.00672191,0.0603262,0.00706626,0.0103683,0.00846983,0.0147141,0.00252602,0.00680719,0.00309304,0.0238918,0.0148742,0.0257235,0.0412731,0.0133428,0.0248739,0.0336401,0.0127063,0.0104649,0.0262932,0,0,0.0121049,0,0.0307901,0.00842608,0.0549139,0.010802,0.0143226,0.0197487,0.00992803,0.0285758,0.00447014,0.0370497,0.0147812,0.0159972,0.0101738,0.00509197,0.00976052,0.0164356,0.028141,0.0133461,0.0136811,0.00467432,0.0238051,0.0317314,0,0,0,0,0
273,0.0350136,0,0,0,0,0.0278184,0,0,0,0,0,0,0.00891609,0.0583864,0.0073745,0.00629418,0,0,0.0168317,0,0.0304727,0.00435348,0.0379257,0.00825609,0.0113933,0.013761,0.0066248,0.0603186,0.00695017,0.0101212,0.00834796,0.0147319,0.00233249,0.00686102,0.00286324,0.0236767,0.0153245,0.0256968,0.0412188,0.0130498,0.0250974,0.0334533,0.0126777,0.0104399,0.0251086,0,0,0.0116295,0,0.0307738,0.00816232,0.0546051,0.011108,0.0141689,0.0199879,0.0100353,0.0277695,0.00443075,0.0373153,0.0150472,0.0160337,0.0102356,0.00507224,0.0100102,0.0168768,0.0282733,0.0128628,0.0136906,0.0048865,0.0228226,0.030759,0,0,0,0,0
274,0.0332815,0,0,0,0,0.0267467,0,0,0,0,0,0,0.00913993,0.0583442,0.0076715,0.00623101,0,0,0.0173407,0,0.0303546,0.00449919,0.0378728,0.00835094,0.0115266,0.0133457,0.0065439,0.0604035,0.00681521,0.00981209,0.00820626,0.0147376,0.0022108,0.00696365,0.00268953,0.0235163,0.0156723,0.0256601,0.0411636,0.0127088,0.0248475,0.0332278,0.0126719,0.010355,0.023895,0,0,0.0110587,0,0.0307106,0.00782128,0.0542645,0.0113055,0.0140381,0.0201599,0.0101373,0.0269266,0.00444677,0.0376209,0.0155974,0.0158403,0.0103165,0.00503237,0.0101848,0.017147,0.0280322,0.0124039,0.0136127,0.00508573,0.0218613,0.0297798,0,0,0,0,0
275,0.031462,0,0,0,0,0.025594,0,0,0,0,0,0,0.00923834,0.0583218,0.00784327,0.0061621,0,0,0.0176623,0,0.0302135,0.00464823,0.0379128,0.00841982,0.0116857,0.0129972,0.0065102,0.0603815,0.00670328,0.00954724,0.00796056,0.0147657,0.00215567,0.00712455,0.00252388,0.0234062,0.0159274,0.0254715,0.0411376,0.0123316,0.0242195,0.03298,0.0125519,0.0103442,0.0225503,0,0,0.0104333,0,0.0306554,0.00749291,0.053908,0.0115585,0.0139257,0.0202675,0.0102581,0.0259577,0.00444592,0.0378547,0.0160196,0.015667,0.0104665,0.0049356,0.0104052,0.0174295,0.0274698,0.0119431,0.0135231,0.00532821,0.0208865,0.0286972,0,0,0,0,0
276,0.0295338,0,0,0,0,0.0244014,0,0,0,0,0,0,0.00942229,0.0583113,0.00798934,0.00603432,0,0,0.0178534,0,0.0300344,0.00475986,0.0379457,0.00851357,0.0117807,0.0123915,0.00646206,0.0601456,0.00661281,0.00937633,0.00774924,0.0147792,0.0021195,0.00710161,0.00235946,0.0232948,0.0161224,0.0252061,0.0411209,0.011884,0.0236595,0.0327369,0.0125206,0.0103036,0.0211069,0,0,0.00979925,0,0.0306288,0.00720373,0.0535145,0.0118385,0.0138168,0.0203332,0.0104039,0.0248288,0.00443528,0.0380463,0.0162845,0.0155139,0.0105951,0.00484172,0.0106698,0.0177727,0.0270978,0.0113906,0.0134789,0.0056212,0.0199037,0.0274975,0,0,0,0,0
277,0.027535,0,0,0,0,0.0232336,0,0,0,0,0,0,0.00973718,0.0582602,0.00824058,0.00588827,0,0,0.0181232,0,0.029871,0.00494993,0.0379264,0.00863071,0.0118798,0.0117207,0.00637741,0.0599191,0.00647484,0.00925928,0.00753234,0.0147978,0.00213841,0.00693662,0.00217991,0.0231899,0.0162734,0.0248609,0.0410624,0.0114915,0.0232636,0.0325374,0.0126133,0.0102097,0.019743,0,0,0.00914085,0,0.030617,0.00695253,0.0530912,0.0121742,0.0137191,0.0203504,0.0105297,0.0236231,0.00447542,0.0382275,0.0163802,0.0153473,0.0106681,0.00475972,0.0109813,0.0182376,0.0269107,0.0106578,0.0135753,0.00593936,0.0189768,0.0262898,0,0,0,0,0
278,0.0256545,0,0,0,0,0.0221073,0,0,0,0,0,0,0.00993384,0.0582,0.00854405,0.00579367,0,0,0.0186123,0,0.0297513,0.00526837,0.0378738,0.00877856,0.0120157,0.0109397,0.00631079,0.0597904,0.00627132,0.00909853,0.00731347,0.0147605,0.00222519,0.00677983,0.00200825,0.0231128,0.0163728,0.0245783,0.0409725,0.0111857,0.0229908,0.0323435,0.0126447,0.0101922,0.0186373,0,0,0.00841126,0,0.0305708,0.00670529,0.0526463,0.0125069,0.0136183,0.0202379,0.0106528,0.0225228,0.00449994,0.0384736,0.0163476,0.0151996,0.010721,0.00470003,0.0112467,0.0185895,0.0267582,0.00977548,0.0137533,0.00624389,0.0181106,0.0252402,0,0,0,0,0
279,0.0240825,0,0,0,0,0.0210646,0,0,0,0,0,0,0.00991478,0.0581069,0.00877342,0.00563176,0,0,0.019427,0,0.0296787,0.00570289,0.0379313,0.00891831,0.0121294,0.0101017,0.00623762,0.0597486,0.00595441,0.00886953,0.00699006,0.0146691,0.00237788,0.00664127,0.00189197,0.0230276,0.0163489,0.0246014,0.0408395,0.0109033,0.022797,0.0321316,0.012707,0.010143,0.0179308,0,0,0.00770818,0,0.0304811,0.00651048,0.0521493,0.0129137,0.0135116,0.0200736,0.0107507,0.0217728,0.00450518,0.0387477,0.0165846,0.0152646,0.0107587,0.00463895,0.0115191,0.0188325,0.0265077,0.00899076,0.0139006,0.00651139,0.0172556,0.024437,0,0,0,0,0
280,0.0226611,0,0,0,0,0.0201162,0,0,0,0,0,0,0.00996068,0.0579133,0.00897653,0.00542468,0,0,0.0203435,0,0.0296899,0.00620045,0.0380768,0.00907726,0.0122375,0.010011,0.00611834,0.0596939,0.00562612,0.00846749,0.00665549,0.0146402,0.00255646,0.00648116,0.00175001,0.0229082,0.0163135,0.0246928,0.0406411,0.0108121,0.022586,0.0319573,0.0128234,0.0100927,0.0173843,0,0,0.00719268,0,0.0303995,0.00642538,0.0515971,0.013377,0.0134138,0.0198432,0.0108851,0.0212632,0.00450173,0.0389991,0.0169653,0.0151036,0.0108215,0.00456274,0.0118507,0.0191248,0.0263049,0.00831957,0.0139451,0.00677982,0.016485,0.0237191,0,0,0,0,0
281,0.0212288,0,0,0,0,0.0191342,0,0,0,0,0,0,0.0100868,0.057592,0.00911585,0.00527027,0,0,0.0210919,0,0.0297358,0.00654802,0.0382417,0.00923373,0.0123916,0.0102147,0.00600779,0.0594874,0.0054333,0.00825885,0.00643727,0.0147066,0.00267485,0.00636392,0.00158327,0.0227298,0.0164824,0.0247337,0.0403878,0.0108785,0.0221833,0.0318563,0.012966,0.0100967,0.0168261,0,0,0.00677305,0,0.0303965,0.00638434,0.0510151,0.0139766,0.0133289,0.0195277,0.0110584,0.020882,0.00457921,0.0392362,0.0172087,0.0148145,0.0110395,0.00437759,0.0123491,0.0196436,0.02629,0.00768376,0.01403,0.00706333,0.0156788,0.022961,0,0,0,0,0
