Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75
132,0.0438035,0,0,0,0,0.0357212,0,0,0,0,0,0,0.00683819,0.0406544,0.00813208,0.00332371,0,0,0.0545248,0,0.0288503,0.0234421,0.0359743,0.00887299,0.0135314,0.0056901,0.00706539,0.0538919,0.00267826,0.0038953,0.00479181,0.0148812,0.00279115,0.00263808,0.00427555,0.0246986,0.00554241,0.0426612,0.0292473,0.012361,0.00702817,0.027969,0.00484405,0.00225119,0.0325641,0,0,0.0545565,0,0.028858,0.0232664,0.0641116,0.0062713,0.0179308,0.00744194,0.00391674,0.0419851,0.00158979,0.0393003,0.00367421,0.00304409,0.00399894,0.0155083,0.00130455,0.00399067,0.00934304,0.0443812,0.025716,0.0199441,0.0330031,0.0295097,0,0,0,0,0
133,0.0439562,0,0,0,0,0.0357851,0,0,0,0,0,0,0.00691433,0.0411141,0.00815187,0.00281095,0,0,0.0536306,0,0.0288536,0.0229787,0.0359667,0.00880894,0.0133058,0.00565438,0.00689197,0.0536383,0.0027431,0.0038854,0.00482556,0.0148583,0.00274585,0.00263413,0.00436849,0.0247482,0.00547859,0.0421692,0.0297961,0.0124906,0.00707936,0.0281792,0.00477683,0.00228653,0.0326735,0,0,0.0540615,0,0.0291551,0.0231513,0.0641326,0.006473,0.0179931,0.00737993,0.00377757,0.041915,0.00156642,0.0392457,0.00368823,0.00275796,0.00402444,0.0154652,0.00130907,0.00404524,0.00933341,0.0439778,0.0252398,0.0198619,0.0332679,0.0296725,0,0,0,0,0
134,0.044116,0,0,0,0,0.0358172,0,0,0,0,0,0,0.00698559,0.0415872,0.00825501,0.00272277,0,0,0.0526945,0,0.0287656,0.0227078,0.0359508,0.00877071,0.0132643,0.00528345,0.00680468,0.0533662,0.0028041,0.00397683,0.00483638,0.0148099,0.00273578,0.00258328,0.00441127,0.0247996,0.00540667,0.0416588,0.0303722,0.0127328,0.00710792,0.0285077,0.00465921,0.00230141,0.0327131,0,0,0.0536127,0,0.0295066,0.0231659,0.0641818,0.00661474,0.0180373,0.00729341,0.00367495,0.0418774,0.00157748,0.0392285,0.00366127,0.00286314,0.00399292,0.0154397,0.001363,0.00406894,0.00930032,0.0437225,0.0244442,0.0195966,0.0334898,0.0297843,0,0,0,0,0
135,0.0443809,0,0,0,0,0.0358976,0,0,0,0,0,0,0.00694251,0.041984,0.00823841,0.0029901,0,0,0.0518096,0,0.0286113,0.0223342,0.0359421,0.0086122,0.0133083,0.00567683,0.00675112,0.0530993,0.0028684,0.00404708,0.00486742,0.0148186,0.00274904,0.00254585,0.0044282,0.0248437,0.00530624,0.0411372,0.0309059,0.0131449,0.0071716,0.028845,0.00452878,0.00229776,0.0327531,0,0,0.0530776,0,0.0298034,0.0232448,0.0642185,0.00618766,0.0180437,0.00718766,0.00361865,0.0418654,0.00157506,0.0392633,0.00358822,0.00297151,0.00399025,0.0154264,0.00141281,0.0040599,0.00924122,0.0434253,0.0232017,0.0190741,0.0334463,0.0299282,0,0,0,0,0
136,0.0447206,0,0,0,0,0.0360502,0,0,0,0,0,0,0.00688742,0.0424973,0.00830123,0.00313899,0,0,0.0512866,0,0.0286205,0.0220111,0.035931,0.00834184,0.0134302,0.00675463,0.0066335,0.0530592,0.00291453,0.00409505,0.00497833,0.0148594,0.00276198,0.00265478,0.00443939,0.0249342,0.00512823,0.0408184,0.0313263,0.0131124,0.00720969,0.0291171,0.00436531,0.00227867,0.0329321,0,0,0.0523853,0,0.0299479,0.0233203,0.0642249,0.00603224,0.0180588,0.00709673,0.00354191,0.0417705,0.0015814,0.0393017,0.00360062,0.00300671,0.00403354,0.0153859,0.00147484,0.0040752,0.00899136,0.042906,0.021567,0.0183229,0.0333587,0.030165,0,0,0,0,0
137,0.0449756,0,0,0,0,0.0361753,0,0,0,0,0,0,0.00675037,0.0430456,0.00834899,0.00388695,0,0,0.0507511,0,0.0287727,0.0216405,0.0358889,0.00841677,0.0136505,0.00659903,0.00660249,0.0528136,0.00291671,0.004144,0.00507322,0.0148538,0.00273442,0.00287003,0.00441678,0.0250287,0.0050615,0.0405595,0.031666,0.013101,0.00727412,0.0293357,0.00419489,0.002205,0.0331078,0,0,0.0515667,0,0.0299948,0.023376,0.0642373,0.00640173,0.0180721,0.00706751,0.00355397,0.0415338,0.00155022,0.0393108,0.00358403,0.00300634,0.00410367,0.015334,0.00154207,0.00415468,0.00857457,0.0422652,0.0197532,0.0175367,0.0334729,0.0303329,0,0,0,0,0
138,0.0449451,0,0,0,0,0.0361124,0,0,0,0,0,0,0.00665343,0.0434703,0.00845322,0.00415658,0,0,0.0500574,0,0.0288335,0.0212106,0.0357802,0.00851799,0.0135256,0.00618139,0.00659887,0.0523304,0.00295898,0.00429787,0.00519018,0.0148238,0.00269978,0.00298711,0.00443677,0.0251011,0.00510201,0.0402397,0.0320026,0.013367,0.00727612,0.0295513,0.00402869,0.00219373,0.0330346,0,0,0.0506876,0,0.0300555,0.0233744,0.0643145,0.00642707,0.0180837,0.00691691,0.00357598,0.0410881,0.00149175,0.0393343,0.00348707,0.00299507,0.0041339,0.0152819,0.0016075,0.00424751,0.00832774,0.0416824,0.0180774,0.0167993,0.0335932,0.0303441,0,0,0,0,0
139,0.0442511,0,0,0,0,0.0355921,0,0,0,0,0,0,0.00713097,0.0438412,0.00850211,0.00389181,0,0,0.0487795,0,0.0288477,0.0203988,0.0357087,0.00850041,0.0133244,0.00581894,0.00660813,0.0517507,0.00312689,0.00450105,0.00528841,0.0147896,0.00265692,0.00298614,0.00441014,0.0250134,0.00540384,0.039401,0.0323919,0.0139257,0.00725464,0.0297559,0.00391165,0.00222462,0.0322512,0,0,0.0494286,0,0.0304025,0.0230537,0.0644214,0.00608055,0.0181333,0.00663696,0.00357634,0.0400199,0.00142884,0.0393628,0.00330112,0.00290096,0.00414107,0.0153064,0.00172931,0.00425977,0.00825412,0.0411327,0.0165611,0.0161139,0.0332263,0.0299631,0,0,0,0,0
140,0.0442347,0,0,0,0,0.0355069,0,0,0,0,0,0,0.00746482,0.0442584,0.00860578,0.00362885,0,0,0.047932,0,0.0288832,0.0198843,0.0356434,0.00845196,0.0131307,0.00572712,0.00650726,0.0512902,0.00321238,0.00465731,0.00536532,0.0147592,0.00262362,0.00286491,0.00439377,0.0249548,0.00548875,0.0389458,0.0327079,0.0142996,0.00742059,0.0299944,0.00396548,0.00227882,0.0322405,0,0,0.04877,0,0.0305639,0.0230219,0.0645165,0.00584127,0.0181786,0.00661106,0.00348086,0.0397399,0.00143436,0.039319,0.00319849,0.00286614,0.00428313,0.0153334,0.00183682,0.00426645,0.00830119,0.0406043,0.0157425,0.0154648,0.0329715,0.0300307,0,0,0,0,0
141,0.044253,0,0,0,0,0.0354267,0,0,0,0,0,0,0.00753552,0.0448329,0.00865313,0.00370169,0,0,0.0468466,0,0.028962,0.0192142,0.0355794,0.00842576,0.0129334,0.00591835,0.00638107,0.0507942,0.00318018,0.00473882,0.00541716,0.0147573,0.00255191,0.00280903,0.00447775,0.0249431,0.00552803,0.0382655,0.0330751,0.0141392,0.00762769,0.0301542,0.00403204,0.00230009,0.0321976,0,0,0.0480752,0,0.0307102,0.0228515,0.0645843,0.00602835,0.0181685,0.00663844,0.00337652,0.0394356,0.00125588,0.0392403,0.00321042,0.00283982,0.00448488,0.0153517,0.00190541,0.00431427,0.00838498,0.0401516,0.0152135,0.014976,0.0327236,0.030075,0,0,0,0,0
142,0.0440421,0,0,0,0,0.0351854,0,0,0,0,0,0,0.00743754,0.0456082,0.00869183,0.00404076,0,0,0.0453446,0,0.0290771,0.0183749,0.0355553,0.00827304,0.0129371,0.00624468,0.00643904,0.0499993,0.00324305,0.00482611,0.00541855,0.0148383,0.00249998,0.00273255,0.00455483,0.0249481,0.00562676,0.037371,0.0335408,0.0140116,0.00787772,0.0302633,0.00407707,0.00228069,0.0318821,0,0,0.0473958,0,0.0309219,0.0225794,0.0645729,0.0058126,0.0181773,0.00660375,0.00342469,0.0389667,0.00120706,0.0392429,0.00320445,0.00281624,0.00465732,0.0153344,0.00194033,0.00441578,0.00837627,0.0398581,0.0148517,0.0147197,0.0325193,0.0299202,0,0,0,0,0
143,0.0445817,0,0,0,0,0.0354002,0,0,0,0,0,0,0.00736995,0.0465637,0.00874167,0.00360658,0,0,0.0448875,0,0.0291037,0.0182208,0.0355906,0.00817876,0.0132043,0.00642246,0.006329,0.0501933,0.00330713,0.0048549,0.00543086,0.0148891,0.00243651,0.00264544,0.00452863,0.0249499,0.00546416,0.0370916,0.0339263,0.0137577,0.00798939,0.0304456,0.00401271,0.0022197,0.0322329,0,0,0.0472182,0,0.031014,0.022542,0.0645372,0.00549788,0.0182503,0.0064608,0.00330993,0.0388202,0.00125084,0.0393224,0.00310808,0.00274325,0.00475809,0.0153301,0.00204539,0.00457084,0.00848099,0.039746,0.0147177,0.0145603,0.0328855,0.0303936,0,0,0,0,0
144,0.0449567,0,0,0,0,0.0355281,0,0,0,0,0,0,0.00743201,0.0475607,0.00876744,0.00277377,0,0,0.0440905,0,0.0291447,0.0179122,0.035594,0.0081425,0.0132978,0.00632786,0.00626969,0.0501255,0.00330486,0.00484346,0.00545114,0.0149471,0.00237625,0.0026141,0.00441967,0.0249188,0.00554372,0.0365978,0.0343222,0.0132865,0.00819267,0.0306547,0.00398528,0.00224645,0.0324544,0,0,0.04703,0,0.0311634,0.0224369,0.064492,0.00549915,0.0183262,0.00646812,0.00320887,0.0386432,0.00128704,0.0393242,0.00310004,0.00269038,0.00488062,0.0152777,0.00208543,0.00474345,0.00863452,0.0395935,0.0144422,0.0143371,0.0334172,0.030729,0,0,0,0,0
145,0.0454465,0,0,0,0,0.0357157,0,0,0,0,0,0,0.00747376,0.0483945,0.00899175,0.00250543,0,0,0.0432838,0,0.0290511,0.0175595,0.0355465,0.0080842,0.0134065,0.00620411,0.00628673,0.0500299,0.00325161,0.00492375,0.00548007,0.0149816,0.00231438,0.00256073,0.00432199,0.0249503,0.00549441,0.0361529,0.0346968,0.0128954,0.00813565,0.0308103,0.00381752,0.00229735,0.0327297,0,0,0.0467996,0,0.0312225,0.0223578,0.064484,0.00544082,0.0183596,0.00633829,0.00319726,0.0385626,0.00130532,0.0392666,0.00302758,0.00260585,0.00499803,0.0152163,0.00198627,0.0047695,0.00844841,0.039328,0.0140511,0.0140394,0.033776,0.0311243,0,0,0,0,0
146,0.0459994,0,0,0,0,0.0360127,0,0,0,0,0,0,0.00748508,0.0490184,0.00909028,0.00253039,0,0,0.0423972,0,0.0288705,0.0170087,0.0354837,0.00807508,0.0133926,0.00590137,0.00628753,0.0500079,0.00335703,0.00501389,0.00555033,0.0149435,0.00220468,0.00248899,0.00438094,0.0250202,0.00546258,0.0357029,0.0350778,0.0126434,0.00770104,0.0309126,0.00367622,0.00227102,0.033054,0,0,0.0464378,0,0.0311884,0.0222668,0.0645813,0.00547037,0.018411,0.00624283,0.00316206,0.0383722,0.00131926,0.0391806,0.0030662,0.00250576,0.00491834,0.0151893,0.00163588,0.0044797,0.00794896,0.0390464,0.0135859,0.0136921,0.0339294,0.0315294,0,0,0,0,0
147,0.0464399,0,0,0,0,0.0363199,0,0,0,0,0,0,0.00755959,0.0495568,0.00902532,0.00258012,0,0,0.0413626,0,0.0286867,0.0163311,0.0354345,0.00805125,0.0132468,0.00597582,0.00621849,0.0498929,0.0034842,0.00506539,0.00560365,0.0149168,0.00207499,0.00245863,0.00438051,0.0249921,0.00552532,0.0351479,0.0354925,0.0125088,0.00731652,0.0309786,0.00373746,0.00221321,0.0333539,0,0,0.0459754,0,0.0310985,0.0221488,0.0647123,0.0056413,0.0184477,0.00617238,0.0030981,0.0382055,0.00135945,0.0391203,0.00308927,0.00234745,0.00476847,0.0151615,0.0014516,0.00413047,0.00752485,0.038714,0.012804,0.0133676,0.0340609,0.0318328,0,0,0,0,0
148,0.0468345,0,0,0,0,0.0365878,0,0,0,0,0,0,0.00769761,0.0501056,0.00902657,0.00273223,0,0,0.0402302,0,0.0285742,0.0155187,0.0353963,0.00800394,0.0131748,0.00604471,0.00614768,0.0496864,0.00353195,0.00514398,0.00565731,0.0149292,0.00198116,0.00239718,0.00427874,0.0248583,0.00567696,0.0345275,0.0358723,0.0125196,0.00731765,0.0310951,0.00376881,0.00219306,0.0336244,0,0,0.0454168,0,0.0310421,0.0220128,0.0648392,0.00575166,0.0184651,0.00609698,0.003045,0.0380137,0.00134344,0.0391313,0.00306477,0.00224804,0.00469587,0.0151199,0.00150262,0.00402319,0.00735488,0.0382845,0.0121025,0.0130831,0.0342118,0.0321277,0,0,0,0,0
149,0.0476526,0,0,0,0,0.0369982,0,0,0,0,0,0,0.00772558,0.0506613,0.00901726,0.00273122,0,0,0.038573,0,0.0287012,0.0141106,0.0353528,0.00787611,0.0131615,0.00608027,0.00629,0.0477544,0.00354218,0.00525544,0.00567035,0.01502,0.00196295,0.00228051,0.00426318,0.024827,0.00588309,0.0338805,0.0362717,0.0128247,0.00773939,0.0312596,0.0038585,0.00228445,0.0346658,0,0,0.045338,0,0.0308753,0.022206,0.0648478,0.00604024,0.0184834,0.00625546,0.00315946,0.0389925,0.00140401,0.0391334,0.00320839,0.002265,0.00472883,0.0149862,0.00146133,0.00406083,0.0073199,0.0377043,0.0119028,0.0128884,0.0344646,0.0324699,0,0,0,0,0
150,0.0487618,0,0,0,0,0.0377276,0,0,0,0,0,0,0.00774871,0.0511963,0.00912191,0.00271219,0,0,0.0378341,0,0.0286647,0.013588,0.0353536,0.00784986,0.0133831,0.0061134,0.00642852,0.0477762,0.00352456,0.00528355,0.00571929,0.0150363,0.00192569,0.00231172,0.00431244,0.0248478,0.00591719,0.0335246,0.0364267,0.0130713,0.00768807,0.0314941,0.00375161,0.00254095,0.0354801,0,0,0.0450877,0,0.0309445,0.0222269,0.0648454,0.00605797,0.0184931,0.00596798,0.00324652,0.0394101,0.00140996,0.0390649,0.00316155,0.00221867,0.00467724,0.0148171,0.0013684,0.00395702,0.00708717,0.0372421,0.0118194,0.0129692,0.0348441,0.0331605,0,0,0,0,0
151,0.0497358,0,0,0,0,0.0383545,0,0,0,0,0,0,0.00781396,0.0516068,0.0091704,0.0027294,0,0,0.0371009,0,0.0285716,0.013085,0.0353087,0.00791295,0.0134996,0.00608351,0.00650845,0.0477908,0.00350887,0.00535966,0.00578458,0.0150246,0.0018633,0.00237082,0.00436828,0.0248347,0.00599563,0.0331055,0.0365266,0.0133616,0.00750714,0.0317755,0.00367999,0.00273187,0.0361984,0,0,0.0448157,0,0.0311136,0.0222165,0.0648938,0.00612536,0.0185328,0.00560746,0.00325696,0.0398403,0.00137732,0.0390054,0.00303988,0.00205209,0.00452459,0.0145398,0.00132736,0.00379174,0.00685871,0.0367793,0.0119373,0.0132633,0.0354548,0.0337873,0,0,0,0,0
152,0.0504839,0,0,0,0,0.0387905,0,0,0,0,0,0,0.00792539,0.0518847,0.00922566,0.00273233,0,0,0.0363394,0,0.02845,0.0124766,0.0352903,0.00804603,0.0134552,0.00615656,0.00648892,0.0477034,0.0036349,0.0054579,0.00582565,0.0150145,0.0017868,0.00238382,0.00439377,0.0247849,0.00615487,0.0326855,0.0365989,0.0135755,0.00756747,0.0320411,0.00343141,0.00272408,0.036706,0,0,0.0443418,0,0.0312564,0.0220741,0.0648909,0.00614252,0.0185447,0.00538742,0.00322578,0.0401159,0.00131274,0.0389216,0.00294233,0.0020054,0.00449234,0.0144361,0.00140819,0.00380974,0.0068579,0.0362802,0.0118378,0.013506,0.0363836,0.0342562,0,0,0,0,0
153,0.0511679,0,0,0,0,0.0391697,0,0,0,0,0,0,0.00800032,0.052116,0.00933756,0.00266127,0,0,0.0359436,0,0.0282315,0.01204,0.0353863,0.00812003,0.0132821,0.00637952,0.00639512,0.0486293,0.00372974,0.00553206,0.00586705,0.0149803,0.00167925,0.00236696,0.0043554,0.0247084,0.00632373,0.0324409,0.0366389,0.0136262,0.0074652,0.0322317,0.00335709,0.00266813,0.0369597,0,0,0.0433313,0,0.031332,0.0216259,0.0649632,0.00630421,0.0185151,0.00507597,0.0031498,0.0397493,0.00126093,0.0389311,0.00281865,0.00185862,0.00436248,0.0141243,0.00147326,0.00371693,0.0067208,0.0355659,0.0112416,0.0134465,0.0370902,0.0348284,0,0,0,0,0
154,0.0520274,0,0,0,0,0.0396245,0,0,0,0,0,0,0.00795855,0.052294,0.0094787,0.00253744,0,0,0.035348,0,0.0280785,0.011343,0.0354249,0.00818118,0.013203,0.00639733,0.00635871,0.0487266,0.00376052,0.00557041,0.00591456,0.0149512,0.00157217,0.00236103,0.00438933,0.0246441,0.00658496,0.0322765,0.0368531,0.0136935,0.00740345,0.0323233,0.00327621,0.00262799,0.0376504,0,0,0.0425151,0,0.0310402,0.0213494,0.0650548,0.00647856,0.0185132,0.00474435,0.00311631,0.0398645,0.00127537,0.0388973,0.00271704,0.00169661,0.00426918,0.0138534,0.0014975,0.0036512,0.00658175,0.0346739,0.010486,0.0130136,0.0372446,0.0354214,0,0,0,0,0
155,0.0524908,0,0,0,0,0.0397826,0,0,0,0,0,0,0.00816138,0.0524757,0.00949991,0.00249845,0,0,0.0343584,0,0.0280286,0.0106831,0.0354201,0.00823373,0.0132036,0.0064049,0.00637231,0.0483591,0.00373962,0.00559731,0.00591159,0.0149525,0.00148589,0.00227959,0.00444838,0.0245824,0.00667004,0.031766,0.037154,0.0137272,0.00739419,0.032311,0.0031088,0.00260382,0.0379699,0,0,0.0416081,0,0.0306136,0.02109,0.0651216,0.00656884,0.0185407,0.00446119,0.00310231,0.0398576,0.0012992,0.0388201,0.00264083,0.00157807,0.00416817,0.0135929,0.00151432,0.00363672,0.00654004,0.0338881,0.00952262,0.012412,0.0370008,0.0356689,0,0,0,0,0
156,0.0526231,0,0,0,0,0.0397133,0,0,0,0,0,0,0.00824041,0.0526514,0.00952867,0.00223819,0,0,0.0331159,0,0.0281337,0.00982147,0.0354443,0.00827033,0.0131585,0.00669692,0.00638815,0.0477018,0.00372768,0.00559496,0.00589169,0.0149699,0.00142458,0.00207531,0.00453512,0.0245363,0.00660929,0.0310031,0.037525,0.0138311,0.00751451,0.0322973,0.00293937,0.00260472,0.0379653,0,0,0.0406006,0,0.0302554,0.0207984,0.0651469,0.00675103,0.0185461,0.00424956,0.00307691,0.0397639,0.00135957,0.0386214,0.0026244,0.00153448,0.00400323,0.0133511,0.00164001,0.00360778,0.00660083,0.0330694,0.00860671,0.0117944,0.0367223,0.0356739,0,0,0,0,0
157,0.0527395,0,0,0,0,0.039649,0,0,0,0,0,0,0.00813965,0.0528271,0.00951437,0.00186056,0,0,0.0320159,0,0.0282234,0.00917126,0.0354869,0.00822091,0.0131217,0.00704084,0.00641959,0.0471431,0.00374939,0.00559217,0.00583735,0.0149654,0.00134082,0.00195375,0.0044007,0.0245421,0.00645239,0.0303556,0.0377523,0.0140305,0.00772789,0.0323243,0.00297327,0.00264604,0.0379466,0,0,0.03944,0,0.0300408,0.0203861,0.0651356,0.00718528,0.0185356,0.00407804,0.00306505,0.039532,0.00148739,0.0382559,0.00269094,0.00157405,0.00381134,0.0130871,0.00202404,0.00363422,0.00664201,0.0321236,0.00791013,0.0112874,0.0365449,0.0356961,0,0,0,0,0
158,0.0528184,0,0,0,0,0.0396266,0,0,0,0,0,0,0.00801544,0.0529897,0.00943019,0.00174242,0,0,0.0311533,0,0.0282421,0.0086659,0.0354777,0.00828004,0.0129992,0.00635679,0.00650132,0.0467056,0.00380549,0.00566862,0.00584255,0.0149126,0.00124583,0.00194742,0.00419523,0.0245959,0.00632261,0.0297829,0.0378717,0.0143513,0.00784147,0.032421,0.0030097,0.00271607,0.0378976,0,0,0.0382987,0,0.0300005,0.0199097,0.0651835,0.0077049,0.018537,0.00377861,0.00308663,0.0392184,0.00152613,0.037982,0.00265183,0.00163189,0.003643,0.0127684,0.00252619,0.00364358,0.00683806,0.0312211,0.00751888,0.0109189,0.0367649,0.0357136,0,0,0,0,0
159,0.0530345,0,0,0,0,0.0397226,0,0,0,0,0,0,0.00793619,0.053206,0.00933445,0.00169045,0,0,0.0305052,0,0.0283311,0.00823424,0.0354549,0.00847055,0.0129045,0.00640133,0.00661548,0.0465719,0.00382424,0.00572596,0.00585626,0.0149252,0.00119977,0.00197831,0.00414442,0.0245549,0.00635955,0.02935,0.0379156,0.0147777,0.00777769,0.0325742,0.00308018,0.00278046,0.0379163,0,0,0.0373413,0,0.0301079,0.0194287,0.0652463,0.0081488,0.0185206,0.00342938,0.00317018,0.0388558,0.00149678,0.0378149,0.0025972,0.00180717,0.00353989,0.0124472,0.00240647,0.00369116,0.00701845,0.0305216,0.00742081,0.0107403,0.0369926,0.0358226,0,0,0,0,0
160,0.0534005,0,0,0,0,0.0399489,0,0,0,0,0,0,0.0079126,0.0533589,0.00929759,0.00158176,0,0,0.0299367,0,0.0284677,0.00782314,0.0354268,0.00855037,0.012784,0.00666184,0.00672177,0.0466399,0.00380171,0.00580369,0.00585922,0.0149696,0.00117461,0.00201784,0.0041907,0.0243865,0.00652135,0.0290031,0.0378825,0.0152436,0.00791667,0.0327239,0.00321016,0.00288322,0.0379925,0,0,0.0366121,0,0.0303053,0.0189537,0.0653265,0.00807279,0.0184825,0.00317453,0.0032927,0.038596,0.0014988,0.0376879,0.00260445,0.00215372,0.00346149,0.0121169,0.00240492,0.00378852,0.00737355,0.0301114,0.00752973,0.0107296,0.0370487,0.0360091,0,0,0,0,0
161,0.0536775,0,0,0,0,0.0401554,0,0,0,0,0,0,0.00801868,0.0535249,0.00943647,0.00179216,0,0,0.0292849,0,0.0286215,0.00737636,0.0353866,0.0085109,0.0127643,0.00694757,0.00685575,0.0467622,0.00376601,0.00591544,0.00588056,0.0150133,0.00112892,0.00216591,0.00416826,0.0242724,0.00656109,0.0286206,0.037838,0.0156216,0.00833841,0.0328931,0.00342739,0.00320833,0.0379765,0,0,0.0361587,0,0.0305586,0.0185661,0.0654154,0.00831284,0.018435,0.00308355,0.00344243,0.0383069,0.00156547,0.0375662,0.00268759,0.00259948,0.00342336,0.0117983,0.00257528,0.00401648,0.00799222,0.029654,0.00782034,0.0108727,0.0370715,0.0361759,0,0,0,0,0
162,0.0540141,0,0,0,0,0.0403898,0,0,0,0,0,0,0.00808629,0.0537626,0.00967868,0.00199468,0,0,0.0285459,0,0.0287479,0.00720397,0.0353646,0.00859483,0.0127994,0.00730988,0.0069374,0.0469702,0.00373155,0.00591284,0.00581391,0.0150612,0.00105858,0.00241038,0.00416171,0.0242133,0.00646838,0.0281911,0.0377923,0.0159808,0.00884452,0.0330421,0.00365019,0.00343035,0.0380049,0,0,0.0357751,0,0.0308017,0.018178,0.0655189,0.009337,0.0184069,0.00323855,0.00355213,0.0380402,0.00171569,0.0374343,0.00286992,0.00314588,0.00341342,0.0114586,0.00286741,0.00436865,0.00875629,0.0292391,0.00821124,0.0111343,0.0370684,0.0364099,0,0,0,0,0
163,0.0543095,0,0,0,0,0.0405869,0,0,0,0,0,0,0.00816721,0.0539518,0.0097416,0.00205722,0,0,0.0277822,0,0.0287753,0.00728601,0.0353198,0.0086659,0.0127916,0.0067061,0.00699632,0.0471743,0.00372774,0.00590323,0.00572869,0.0151195,0.000990286,0.00227282,0.00413066,0.0241246,0.00647148,0.0277569,0.0377532,0.0164075,0.0095839,0.0331389,0.00390209,0.00353145,0.038017,0,0,0.0353029,0,0.0309689,0.0177774,0.0656566,0.00989753,0.018417,0.00367601,0.0036464,0.0377049,0.00187831,0.0372869,0.00309497,0.00376388,0.00349445,0.0110711,0.00317667,0.00494015,0.00990379,0.0287765,0.00860865,0.0113874,0.036902,0.0366179,0,0,0,0,0
164,0.0544352,0,0,0,0,0.040615,0,0,0,0,0,0,0.00817066,0.0541724,0.00956993,0.00200165,0,0,0.0269849,0,0.0289096,0.00718625,0.0352513,0.00855675,0.0128729,0.00616171,0.00710808,0.0472192,0.00371756,0.00594101,0.00561205,0.015203,0.000927284,0.00222353,0.00404943,0.0240272,0.00644353,0.0272415,0.0377903,0.0168459,0.0105499,0.0331665,0.00423357,0.003724,0.037913,0,0,0.0346843,0,0.0310632,0.0173419,0.0657862,0.00996895,0.0184605,0.00426509,0.00379757,0.0371797,0.00209232,0.0371378,0.00336844,0.00446475,0.00357131,0.0106374,0.00347663,0.00562987,0.0113773,0.0282037,0.0090178,0.0115586,0.0369039,0.0366951,0,0,0,0,0
165,0.0547526,0,0,0,0,0.0406998,0,0,0,0,0,0,0.00803442,0.0543772,0.00955543,0.00208693,0,0,0.0264503,0,0.029198,0.00689655,0.0351158,0.00843059,0.0127657,0.00617517,0.00740083,0.0474087,0.00369663,0.0059684,0.00551075,0.0153554,0.0009259,0.00214226,0.00403253,0.0240785,0.00649957,0.0269705,0.0378591,0.0170886,0.0120751,0.0330471,0.00471048,0.00420588,0.0381036,0,0,0.0337498,0,0.03111,0.0168157,0.0658421,0.0106742,0.018635,0.00481434,0.00404635,0.0366072,0.00234835,0.0369127,0.00365912,0.00522566,0.00389177,0.0101358,0.00385314,0.00658353,0.0132487,0.0272524,0.00935743,0.0116122,0.0372911,0.0368867,0,0,0,0,0
166,0.0553317,0,0,0,0,0.040905,0,0,0,0,0,0,0.00765906,0.054652,0.00962865,0.00217834,0,0,0.0262674,0,0.0294978,0.00668139,0.0350564,0.00848719,0.0126871,0.00682001,0.00730844,0.0476801,0.00366746,0.00603288,0.00548595,0.0154783,0.000871258,0.00207497,0.00390907,0.024111,0.00629216,0.0268713,0.037812,0.0172529,0.0133672,0.0329062,0.00514755,0.00426993,0.0385846,0,0,0.0328278,0,0.0309795,0.0163843,0.0661177,0.0108864,0.0185689,0.00577173,0.00409875,0.0364482,0.00258549,0.0368086,0.00412722,0.00595979,0.00389998,0.00972075,0.00415404,0.00717203,0.0150943,0.0261908,0.00924211,0.011605,0.0376043,0.0372856,0,0,0,0,0
167,0.0556987,0,0,0,0,0.0409859,0,0,0,0,0,0,0.00752275,0.0547029,0.00975851,0.0024023,0,0,0.0260496,0,0.0297668,0.00675268,0.0349614,0.00873617,0.0125395,0.00655683,0.00726719,0.0477645,0.00365568,0.00606346,0.00548856,0.0155488,0.000812027,0.00208659,0.00373432,0.0240364,0.00634633,0.0267519,0.0377246,0.0175173,0.0149384,0.0327641,0.00558122,0.0044053,0.0388318,0,0,0.031997,0,0.0308215,0.0160593,0.0663909,0.0110243,0.0185575,0.00671387,0.0041711,0.036231,0.00275672,0.036692,0.00457732,0.00672198,0.00417012,0.00930198,0.00450124,0.0080929,0.0172972,0.0252474,0.00897193,0.0114877,0.0376296,0.0375459,0,0,0,0,0
