Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75
349,0.0177403,0,0,0,0,0.0220252,0,0,0,0,0,0,0.069869,0.0514346,0.0335588,0.00871041,0,0,0.0180111,0,0.0253456,0.00773856,0.0311755,0.0356677,0.00821672,0.0174931,0.0123956,0.0222589,0.00924817,0.0104329,0.00845872,0.0111961,0.0367109,0.0359151,0.0202578,0.0360106,0.0869282,0.0191355,0.0401474,0.00805163,0.019711,0.0331239,0.00817217,0.00553758,0.018264,0,0,0.00971889,0,0.0283646,0.00325719,0.0535095,0.0115214,0.0132595,0.00688937,0.00970378,0.0527365,0.00421738,0.0343382,0.00259586,0.00582677,0.00750458,0.00779073,0.00773762,0.00968775,0.0192052,0.0212454,0.0104118,0.00742526,0.0190486,0.0121626,0,0,0,0,0
350,0.0166417,0,0,0,0,0.0212956,0,0,0,0,0,0,0.0689902,0.0513758,0.0331835,0.00864791,0,0,0.0182233,0,0.025409,0.00778673,0.0312373,0.0354308,0.00819331,0.0176801,0.0126715,0.0219327,0.00961331,0.0106084,0.00843522,0.0114602,0.0367406,0.0360005,0.0204529,0.0361207,0.0859766,0.0190402,0.0401448,0.00818999,0.019021,0.0331252,0.00799836,0.00559662,0.0174376,0,0,0.0101579,0,0.0284319,0.00340881,0.0539305,0.011464,0.0134853,0.00663816,0.00945463,0.0516214,0.00416743,0.0343299,0.00249602,0.00553559,0.00727674,0.00794015,0.00741438,0.00917183,0.0182194,0.0212539,0.0102346,0.00720219,0.0185154,0.0113509,0,0,0,0,0
351,0.0154188,0,0,0,0,0.0203755,0,0,0,0,0,0,0.0681724,0.0513552,0.0326681,0.00855106,0,0,0.0184931,0,0.0254682,0.00788917,0.031316,0.0351132,0.00821089,0.0178664,0.0128812,0.0218188,0.00999399,0.010708,0.00838493,0.0117622,0.0366257,0.0359106,0.0206784,0.0362571,0.0847868,0.0190837,0.0401401,0.00829254,0.0183043,0.0331257,0.00767175,0.00562661,0.0167059,0,0,0.0104883,0,0.028504,0.00344191,0.0543074,0.011221,0.0136786,0.00637155,0.00919499,0.0505093,0.00409734,0.0343056,0.00239421,0.00519557,0.00679586,0.00809092,0.00695005,0.00849515,0.0173007,0.0212399,0.0101189,0.00699857,0.0178264,0.010576,0,0,0,0,0
352,0.0145153,0,0,0,0,0.0197431,0,0,0,0,0,0,0.0672639,0.051316,0.0321862,0.00841193,0,0,0.0188334,0,0.0255572,0.00800974,0.0313839,0.0347263,0.00827018,0.0182624,0.0131129,0.0215237,0.0101869,0.0107457,0.00824028,0.0121306,0.0364286,0.0357079,0.0208024,0.0363599,0.08328,0.0192034,0.0401535,0.00842702,0.0175116,0.0331406,0.00738741,0.00565237,0.0161194,0,0,0.0107053,0,0.0285542,0.00350112,0.0546306,0.0110189,0.0138933,0.00613912,0.00900598,0.0497287,0.00411074,0.0343527,0.00232708,0.00491131,0.00642205,0.00820711,0.00658999,0.00798375,0.0163742,0.0210603,0.0101678,0.0068648,0.0174214,0.00994112,0,0,0,0,0
353,0.0134446,0,0,0,0,0.0188664,0,0,0,0,0,0,0.0659773,0.0511824,0.0315279,0.0082728,0,0,0.0191661,0,0.0255749,0.00801426,0.03147,0.034204,0.00839671,0.0188558,0.0132741,0.021486,0.0102239,0.0107552,0.00802527,0.0124951,0.0360915,0.0353232,0.0207534,0.0363987,0.0817518,0.0193913,0.0400681,0.00851775,0.0166179,0.033178,0.00716294,0.0057635,0.0156232,0,0,0.0109681,0,0.0286417,0.00368867,0.0549253,0.0108965,0.0141189,0.00592422,0.00881649,0.0488713,0.00414088,0.0344685,0.00228899,0.00468836,0.00615857,0.00832833,0.0062811,0.00755001,0.0153508,0.0209673,0.0100632,0.00674724,0.0167756,0.00941364,0,0,0,0,0
354,0.0123651,0,0,0,0,0.0179094,0,0,0,0,0,0,0.0644425,0.0509751,0.0306461,0.00809401,0,0,0.0192392,0,0.0256255,0.00799241,0.031579,0.0335411,0.00860568,0.0185888,0.0134463,0.0215882,0.0102728,0.0108314,0.00789509,0.0127422,0.0356286,0.0348094,0.0205684,0.0363573,0.0800576,0.0194471,0.0399125,0.00867053,0.0156875,0.0331877,0.00696948,0.00582503,0.0151935,0,0,0.0112793,0,0.028737,0.00391312,0.0552174,0.0108528,0.0143168,0.00567782,0.00862983,0.047949,0.00411641,0.0346022,0.00228186,0.00445413,0.00595482,0.00843487,0.00600609,0.0070926,0.0144056,0.0208985,0.00990708,0.00663159,0.0159975,0.00897999,0,0,0,0,0
355,0.0111206,0,0,0,0,0.0167103,0,0,0,0,0,0,0.0628292,0.0508162,0.0295983,0.00789006,0,0,0.0191265,0,0.0256736,0.0078945,0.0317009,0.0323873,0.00886581,0.0183977,0.0136451,0.0219635,0.0103739,0.0107245,0.00766128,0.0129807,0.0350229,0.0342323,0.0203049,0.0363192,0.078424,0.0194348,0.0397748,0.0088433,0.0148947,0.0331707,0.00690681,0.00580816,0.0148653,0,0,0.0117025,0,0.028811,0.00406738,0.0554927,0.0107423,0.0145252,0.00541396,0.00843035,0.0468652,0.00404346,0.0347082,0.00229353,0.00422234,0.00569013,0.00858156,0.00576075,0.00663299,0.0134236,0.0206182,0.00977987,0.00647147,0.015009,0.00867708,0,0,0,0,0
356,0.00925578,0,0,0,0,0.0147657,0,0,0,0,0,0,0.0610852,0.0507439,0.028461,0.00760113,0,0,0.0189809,0,0.0256714,0.00759843,0.0318168,0.0310276,0.00923316,0.0172168,0.0138302,0.0229305,0.0105255,0.010589,0.00740604,0.0131753,0.0342353,0.0335941,0.0199714,0.0363068,0.0766975,0.0195466,0.0397248,0.00886987,0.0141702,0.0331854,0.00695816,0.00578254,0.0144601,0,0,0.0119999,0,0.028877,0.00411178,0.0557897,0.0106244,0.0147602,0.00516829,0.00819356,0.0451404,0.00393265,0.0347168,0.00235887,0.00400124,0.00542085,0.00878125,0.00554294,0.00624362,0.0122859,0.0202853,0.00972922,0.00631833,0.0133699,0.00840523,0,0,0,0,0
357,0.00817001,0,0,0,0,0.0140555,0,0,0,0,0,0,0.0593823,0.0507405,0.0272228,0.00720863,0,0,0.0193519,0,0.0257291,0.00772953,0.0318904,0.0296098,0.00958816,0.0159739,0.0141722,0.0226896,0.0105861,0.0105161,0.00707516,0.0133908,0.0333543,0.0329809,0.0197409,0.0363678,0.0749599,0.0197819,0.0397593,0.00910704,0.0134029,0.0331523,0.00687887,0.00570772,0.0141552,0,0,0.0118434,0,0.0288836,0.00388575,0.0560488,0.0105911,0.0149042,0.00489599,0.00816756,0.0443278,0.00376963,0.0347101,0.0024028,0.00378645,0.00518929,0.00896559,0.00533056,0.00587003,0.0112926,0.0201325,0.00964985,0.00620195,0.012832,0.00816841,0,0,0,0,0
358,0.00713551,0,0,0,0,0.0131245,0,0,0,0,0,0,0.0575768,0.0507028,0.0258783,0.00683243,0,0,0.0194515,0,0.0257767,0.00772997,0.0319497,0.0280214,0.00995032,0.015001,0.0144226,0.0227369,0.0104631,0.0103281,0.00667086,0.0136371,0.0324055,0.032328,0.0196048,0.0365393,0.0730893,0.019799,0.0397998,0.0093229,0.0125367,0.0331269,0.00670665,0.0056936,0.0138913,0,0,0.0118288,0,0.0289189,0.00385546,0.0563143,0.0106154,0.0150468,0.00461681,0.00809691,0.0433881,0.00360933,0.0347841,0.0024281,0.00352847,0.00495329,0.00910876,0.00507064,0.00538666,0.0104741,0.0197295,0.00952771,0.0060314,0.0120504,0.00799619,0,0,0,0,0
359,0.00618568,0,0,0,0,0.0121135,0,0,0,0,0,0,0.0556473,0.0506139,0.0247108,0.0065494,0,0,0.0193611,0,0.0258803,0.00763845,0.0320295,0.0264657,0.0103922,0.0140568,0.0146934,0.0228954,0.0102248,0.0101337,0.00634296,0.0138604,0.0312393,0.0315302,0.019165,0.03681,0.0711522,0.0196897,0.0397754,0.00938352,0.0115998,0.0331244,0.00643203,0.00558936,0.0136688,0,0,0.0120003,0,0.0290065,0.00397765,0.0566017,0.0106881,0.0151987,0.00433401,0.0080246,0.0423329,0.00345689,0.0348944,0.002439,0.00325384,0.00477834,0.00919824,0.00481757,0.00491383,0.00945972,0.0191705,0.00941736,0.00589169,0.0111718,0.0078901,0,0,0,0,0
360,0.00524788,0,0,0,0,0.0110823,0,0,0,0,0,0,0.0537102,0.0505027,0.0235346,0.00622225,0,0,0.0191297,0,0.0259814,0.00748627,0.032087,0.0248168,0.0109285,0.0122668,0.015029,0.0231247,0.0100542,0.0100796,0.00620929,0.013988,0.0297946,0.0305208,0.0185537,0.037001,0.0692308,0.0195224,0.0396855,0.0093503,0.0106331,0.0331175,0.00620842,0.00538648,0.0134745,0,0,0.012161,0,0.0290802,0.00407135,0.0569209,0.0105867,0.0153687,0.00406387,0.00800709,0.0410981,0.00325947,0.0349445,0.00234815,0.00292302,0.00449765,0.00928608,0.0045125,0.00441825,0.00820568,0.0188782,0.00931278,0.00576706,0.010252,0.0078234,0,0,0,0,0
361,0.0042536,0,0,0,0,0.0100305,0,0,0,0,0,0,0.0515557,0.0504019,0.0222981,0.0058788,0,0,0.0188821,0,0.0259422,0.00730303,0.0321422,0.0231522,0.0113563,0.0108505,0.0152944,0.023454,0.00997435,0.0102139,0.00617992,0.0140796,0.0282058,0.0292507,0.0177661,0.0370573,0.0672485,0.0194198,0.0395482,0.00939785,0.00962391,0.033106,0.00603676,0.00521818,0.0134896,0,0,0.0122151,0,0.0291308,0.00406584,0.0572394,0.0104796,0.0155201,0.00392472,0.00795687,0.0398973,0.00312259,0.0349945,0.00232013,0.00265127,0.00419893,0.0094162,0.00426615,0.00403058,0.00684938,0.0186567,0.00921722,0.00564526,0.00926418,0.00788406,0,0,0,0,0
362,0.00330862,0,0,0,0,0.0090673,0,0,0,0,0,0,0.0491645,0.0503222,0.0208978,0.00554546,0,0,0.0186483,0,0.0258372,0.00712893,0.0321785,0.0215663,0.0117399,0.00915608,0.0155438,0.023759,0.00995991,0.010433,0.00623512,0.0140913,0.0264424,0.0277017,0.01682,0.0369943,0.0649491,0.0192929,0.0393952,0.00953055,0.00853097,0.0330971,0.00584263,0.00508684,0.0136299,0,0,0.0121933,0,0.0291497,0.00398445,0.0575571,0.0103561,0.0156569,0.00395895,0.00792519,0.038995,0.0030124,0.0350298,0.00234734,0.00238273,0.00385288,0.00958323,0.00409583,0.00379215,0.00546245,0.0182936,0.00918064,0.00559685,0.00831509,0.00797759,0,0,0,0,0
363,0.00249678,0,0,0,0,0.00826193,0,0,0,0,0,0,0.0464491,0.0502335,0.0193455,0.00528785,0,0,0.0184134,0,0.025846,0.00693203,0.0321911,0.0201532,0.0120793,0.0079924,0.0157812,0.0240534,0.00981908,0.0105924,0.00620512,0.0140713,0.0246598,0.0259491,0.0159751,0.0368176,0.0621256,0.0191357,0.0392884,0.00956538,0.00744121,0.0330919,0.00564977,0.00495384,0.0138525,0,0,0.0121138,0,0.0291459,0.00388084,0.0578203,0.0102712,0.0157893,0.00392531,0.0079197,0.0383243,0.00293172,0.0350631,0.00240683,0.00216879,0.0035893,0.00977174,0.00391185,0.00361961,0.00409975,0.0180158,0.00919979,0.0056068,0.00748661,0.00814805,0,0,0,0,0
364,0.00183465,0,0,0,0,0.0074418,0,0,0,0,0,0,0.0433156,0.0501333,0.0176602,0.00497182,0,0,0.0181452,0,0.0259496,0.00670363,0.0321944,0.0190596,0.0123344,0.00721786,0.0159377,0.0243226,0.00956653,0.010691,0.00606335,0.0140889,0.0228909,0.0240295,0.0149805,0.0365157,0.058639,0.0189733,0.0392553,0.00964379,0.00639416,0.0331111,0.00545216,0.00477867,0.0140786,0,0,0.0121207,0,0.0291738,0.00390124,0.0580073,0.0102287,0.0158855,0.00384494,0.00790037,0.0377184,0.00287924,0.0351098,0.00247008,0.00197965,0.00349017,0.00996395,0.00365545,0.00350055,0.00280916,0.0180034,0.00922409,0.00562956,0.00672737,0.00840331,0,0,0,0,0
365,0.0012682,0,0,0,0,0.00666259,0,0,0,0,0,0,0.0397931,0.0501217,0.0159131,0.00471339,0,0,0.0180011,0,0.025993,0.00651647,0.0321771,0.0180708,0.0125063,0.00664507,0.0160155,0.0245615,0.00928797,0.0107395,0.00580964,0.0141415,0.0211034,0.0220383,0.0138735,0.0360315,0.0546081,0.0189024,0.0393107,0.00976723,0.00537718,0.0331177,0.0052576,0.00462735,0.0143347,0,0,0.012107,0,0.0292089,0.00399067,0.0581287,0.010235,0.0159499,0.00386623,0.00787697,0.0371865,0.00282682,0.0352003,0.00258165,0.00182687,0.00351514,0.0101319,0.00340125,0.00352529,0.00187487,0.0178853,0.00920293,0.00566581,0.00598903,0.00878061,0,0,0,0,0
366,0.00110684,0,0,0,0,0.00599896,0,0,0,0,0,0,0.035856,0.0501585,0.0140545,0.00440015,0,0,0.0178216,0,0.0259764,0.00627585,0.032135,0.0172278,0.0126061,0.00636198,0.0160481,0.0248882,0.00892405,0.0107099,0.00553464,0.0142732,0.0193402,0.0200256,0.0127675,0.0353486,0.0501923,0.0188216,0.0393512,0.00989131,0.00447764,0.033103,0.0050192,0.00447083,0.0147457,0,0,0.0118448,0,0.0292215,0.00386612,0.0582259,0.0102047,0.0160079,0.00402987,0.0078565,0.0369699,0.00281886,0.0353221,0.00273964,0.00179788,0.0034443,0.010298,0.00334845,0.00369548,0.00193694,0.0175129,0.0091885,0.00572549,0.00534719,0.00924583,0,0,0,0,0
367,0.00138814,0,0,0,0,0.00533988,0,0,0,0,0,0,0.0318855,0.0501982,0.0122535,0.00412616,0,0,0.01759,0,0.0259416,0.00598889,0.0320689,0.0166216,0.0127177,0.00617337,0.0160153,0.0252365,0.00845887,0.0107278,0.00528757,0.0144656,0.0175524,0.0179921,0.011638,0.0345752,0.0456693,0.018706,0.0393489,0.00992778,0.00378569,0.0331052,0.00478763,0.00432506,0.0151437,0,0,0.0116683,0,0.0292535,0.00374533,0.0583512,0.010108,0.0160852,0.00418577,0.00782461,0.0366663,0.00279142,0.0355172,0.002817,0.00183219,0.00333882,0.0105018,0.00326722,0.00389931,0.00277631,0.0174864,0.00920532,0.00579027,0.00480187,0.00974538,0,0,0,0,0
368,0.00180172,0,0,0,0,0.00488342,0,0,0,0,0,0,0.028097,0.0501865,0.0106509,0.00398441,0,0,0.0171607,0,0.0259759,0.00556122,0.0320052,0.0161434,0.0127714,0.00604864,0.0159525,0.0254966,0.00792498,0.0107854,0.00508453,0.0147009,0.0158709,0.0160462,0.0103314,0.0337555,0.0411599,0.0183594,0.0393354,0.0100045,0.0033082,0.0331147,0.00462404,0.00413291,0.0155136,0,0,0.0114371,0,0.0292615,0.00360909,0.0584949,0.0100507,0.0161728,0.00428228,0.00782378,0.036487,0.00275466,0.035786,0.00276635,0.00181611,0.00322541,0.0107274,0.00310347,0.00411265,0.00373833,0.017602,0.00928871,0.00588522,0.00442508,0.0101686,0,0,0,0,0
369,0.00205046,0,0,0,0,0.00471205,0,0,0,0,0,0,0.0246082,0.0501663,0.00929199,0.00388825,0,0,0.0166613,0,0.026021,0.00519712,0.0319639,0.0159307,0.0127616,0.00601251,0.0159389,0.0252103,0.00734941,0.0109062,0.00508792,0.015001,0.0144109,0.014362,0.00931639,0.0329833,0.0367944,0.0178579,0.0392853,0.0100017,0.00299491,0.033101,0.00447496,0.00395963,0.0158341,0,0,0.0111687,0,0.0292419,0.00345597,0.0586925,0.00995131,0.016232,0.00428399,0.00792117,0.0365796,0.00273506,0.0360916,0.00264213,0.00173893,0.00315083,0.0109398,0.00294151,0.00431065,0.00470384,0.0173315,0.00932694,0.00597054,0.0042414,0.0104609,0,0,0,0,0
370,0.00218392,0,0,0,0,0.0046977,0,0,0,0,0,0,0.0214637,0.0501804,0.0081614,0.00385564,0,0,0.0162303,0,0.0260228,0.00488173,0.0319658,0.0157631,0.0127616,0.00605614,0.0159532,0.024789,0.00703132,0.0110218,0.00532022,0.0153958,0.013249,0.0129434,0.00880595,0.0323376,0.032762,0.0174162,0.0392533,0.00993152,0.00295642,0.0330809,0.00430167,0.00374936,0.0161574,0,0,0.0108681,0,0.0292109,0.00330108,0.058932,0.00986446,0.0162807,0.00436578,0.00802872,0.0368431,0.0027668,0.0364508,0.00258761,0.00170864,0.00316348,0.0111183,0.00284694,0.00449405,0.00560475,0.0169699,0.00936798,0.00612919,0.00409047,0.0106889,0,0,0,0,0
371,0.00211941,0,0,0,0,0.00469379,0,0,0,0,0,0,0.0183938,0.0502397,0.00762595,0.00383931,0,0,0.0160183,0,0.0260047,0.00473466,0.031961,0.0155873,0.0129052,0.00585355,0.0159648,0.0242396,0.00685067,0.0111762,0.00568598,0.0158015,0.0122146,0.0116797,0.00838351,0.0319031,0.0294001,0.0171037,0.0392844,0.00994164,0.00307654,0.033093,0.00414475,0.00366028,0.016339,0,0,0.0108092,0,0.0292088,0.0033544,0.0592183,0.0098004,0.0163295,0.0044829,0.00807517,0.0371558,0.00278321,0.03684,0.00252907,0.00170371,0.00324005,0.0112511,0.00279951,0.00466149,0.00647707,0.0168603,0.00940436,0.00631469,0.00401383,0.0108058,0,0,0,0,0
372,0.0020628,0,0,0,0,0.00480183,0,0,0,0,0,0,0.0163197,0.0503461,0.0075159,0.003922,0,0,0.0158325,0,0.0260355,0.00460664,0.0319703,0.0157274,0.0129531,0.00575666,0.0160743,0.023545,0.00669956,0.0113088,0.00617963,0.0163056,0.0113929,0.0106685,0.00799106,0.0315733,0.0266597,0.016804,0.0394084,0.0101168,0.00339475,0.0331302,0.00401591,0.00347603,0.0164471,0,0,0.0105811,0,0.0292081,0.00337012,0.0594708,0.00980154,0.0163372,0.00461598,0.0082236,0.037558,0.00281453,0.0372514,0.00243789,0.001718,0.00330952,0.0113559,0.00277124,0.00483487,0.00732579,0.0170034,0.00947238,0.00648184,0.00397781,0.0107901,0,0,0,0,0
373,0.00203348,0,0,0,0,0.00492778,0,0,0,0,0,0,0.0149704,0.0504738,0.00754112,0.00400403,0,0,0.0156407,0,0.0260672,0.00447345,0.0319695,0.0158054,0.0129378,0.00572387,0.0162416,0.0228099,0.00658926,0.0113819,0.0067156,0.0168698,0.0108144,0.00998759,0.00773347,0.0312889,0.0246146,0.0165143,0.0395827,0.0102383,0.00384011,0.0331809,0.00392987,0.00327303,0.0165195,0,0,0.0104163,0,0.0291889,0.00335118,0.059748,0.00974198,0.0163402,0.00477028,0.00845216,0.0379946,0.00285399,0.0376496,0.00236998,0.00176235,0.00335934,0.0114775,0.00274327,0.00501386,0.00817944,0.0171855,0.00959766,0.00665968,0.00404188,0.0107013,0,0,0,0,0
374,0.00202621,0,0,0,0,0.00515242,0,0,0,0,0,0,0.0141165,0.0506235,0.00756391,0.00404159,0,0,0.0155046,0,0.0260843,0.00444533,0.0319564,0.0157103,0.0129574,0.00569319,0.0164717,0.0219686,0.00658353,0.0114128,0.00715688,0.017409,0.0103902,0.00958265,0.0075698,0.0310691,0.0233475,0.0162536,0.0397966,0.0103322,0.00431081,0.0332018,0.00399465,0.00310657,0.0166398,0,0,0.0101795,0,0.0290966,0.00317104,0.0600942,0.00974202,0.0163622,0.00498261,0.00871903,0.0385122,0.0028652,0.038054,0.00237828,0.00187113,0.00339715,0.0116703,0.00265733,0.00511687,0.00913782,0.0172607,0.00974868,0.00682592,0.00412269,0.0106636,0,0,0,0,0
375,0.00203916,0,0,0,0,0.00554129,0,0,0,0,0,0,0.0136235,0.0507304,0.00745984,0.00407483,0,0,0.0153523,0,0.0261037,0.00442138,0.0319475,0.0157414,0.0130329,0.0056587,0.0167253,0.0209125,0.00659865,0.0113536,0.00743716,0.0178473,0.0100824,0.00921603,0.00743017,0.0309349,0.0227027,0.0158926,0.0399895,0.0105046,0.00482887,0.0332163,0.00429621,0.00295449,0.0167412,0,0,0.00977783,0,0.0289723,0.00297859,0.0605421,0.00981178,0.016426,0.0051653,0.00896114,0.0391836,0.00287113,0.0384382,0.00244594,0.00199624,0.00334647,0.0119671,0.00250754,0.00504223,0.0102878,0.0172987,0.0098476,0.00697364,0.00428054,0.0105938,0,0,0,0,0
376,0.00234317,0,0,0,0,0.00613051,0,0,0,0,0,0,0.0135172,0.0508007,0.00731262,0.0041494,0,0,0.015062,0,0.0261675,0.00431078,0.0319436,0.0160084,0.0131075,0.00575275,0.0170262,0.0197417,0.00658211,0.0112175,0.00758616,0.0182097,0.00986335,0.00863514,0.00725032,0.030827,0.0228458,0.0153967,0.0401224,0.0106455,0.0054457,0.0332254,0.00442541,0.00289755,0.0168738,0,0,0.00905448,0,0.0288431,0.00270298,0.0609664,0.00988363,0.0164825,0.00519731,0.00920878,0.0400287,0.00283702,0.0388367,0.00245031,0.0021486,0.00342249,0.0121076,0.00249187,0.0051571,0.0113183,0.017263,0.00990815,0.00711625,0.00458178,0.0104747,0,0,0,0,0
377,0.00287531,0,0,0,0,0.00707543,0,0,0,0,0,0,0.0135712,0.0508832,0.0070363,0.00419339,0,0,0.0146967,0,0.0262508,0.00417889,0.0319361,0.0159679,0.0131147,0.00587898,0.0173819,0.0179302,0.0065685,0.0110577,0.00753471,0.0184459,0.00974687,0.00815198,0.00714522,0.0307278,0.0233787,0.0147215,0.0402417,0.0106513,0.00590912,0.0332361,0.00412226,0.00297486,0.0168261,0,0,0.00843405,0,0.0287352,0.0024455,0.0614033,0.00975047,0.0165228,0.00505092,0.00952117,0.0410849,0.00269929,0.0392094,0.00221606,0.00233774,0.00383783,0.0119593,0.00268556,0.00564269,0.0119731,0.0171824,0.0100462,0.00729233,0.00505633,0.0101697,0,0,0,0,0
378,0.00358097,0,0,0,0,0.00808328,0,0,0,0,0,0,0.0136935,0.0509751,0.00658479,0.0041801,0,0,0.0144034,0,0.0262403,0.00416886,0.0318949,0.0156025,0.0130544,0.00592499,0.0176831,0.0160745,0.00656285,0.0108968,0.00728842,0.0185557,0.00965791,0.00782331,0.00705527,0.030672,0.0241324,0.0141411,0.0403485,0.0107606,0.00643937,0.033238,0.00408416,0.00306815,0.016731,0,0,0.00791489,0,0.0286367,0.00219905,0.0619152,0.00963777,0.0166109,0.00495757,0.00978351,0.0420887,0.00256761,0.0394895,0.00201702,0.00257316,0.00412338,0.0119253,0.00283814,0.00599319,0.012839,0.0170361,0.0102157,0.00747356,0.00570737,0.00985973,0,0,0,0,0
379,0.00434169,0,0,0,0,0.00907401,0,0,0,0,0,0,0.014131,0.0510832,0.0060278,0.00417956,0,0,0.0140991,0,0.0261972,0.00417566,0.0318778,0.0151902,0.0129856,0.00603668,0.0180321,0.0144141,0.00660401,0.0105924,0.00691434,0.0185587,0.00964676,0.00813344,0.00699256,0.0306846,0.0251557,0.0136364,0.0404484,0.0108817,0.00703906,0.0332256,0.00428134,0.00312942,0.0166441,0,0,0.00731608,0,0.0285582,0.00191538,0.0624126,0.00974001,0.0167268,0.0049825,0.0100369,0.0429233,0.00249227,0.039686,0.00194612,0.00280357,0.00421708,0.0119378,0.00293675,0.0061736,0.0138057,0.0168789,0.0102914,0.00759439,0.00633992,0.00959163,0,0,0,0,0
380,0.00502727,0,0,0,0,0.0099836,0,0,0,0,0,0,0.014946,0.0512051,0.00537694,0.00418648,0,0,0.0140102,0,0.0261818,0.00433335,0.0318655,0.0145642,0.0129131,0.00612234,0.0183514,0.0127912,0.00668216,0.0102582,0.00646124,0.0184778,0.00964365,0.0087279,0.00701401,0.0307479,0.0263461,0.0133996,0.0405255,0.010844,0.00758826,0.0332311,0.00436347,0.0032746,0.0165481,0,0,0.00672301,0,0.0284869,0.00168882,0.0628537,0.00988157,0.0168646,0.00494807,0.0102126,0.0435664,0.00235726,0.0399522,0.00176433,0.0030593,0.00442636,0.0117329,0.00315601,0.00651798,0.0147339,0.0166587,0.0103103,0.00772769,0.00701891,0.00936656,0,0,0,0,0
381,0.00561939,0,0,0,0,0.010841,0,0,0,0,0,0,0.0161805,0.0513686,0.00477272,0.00416758,0,0,0.0140716,0,0.0261566,0.00457264,0.0318008,0.0136222,0.0128533,0.00623113,0.0185988,0.0112558,0.00683366,0.00995762,0.00590432,0.0183216,0.0095699,0.0091979,0.00702209,0.030795,0.0276453,0.0133641,0.0405831,0.0108102,0.00818095,0.0332567,0.00444078,0.00355312,0.016504,0,0,0.00623058,0,0.0284048,0.0016225,0.0632715,0.0100885,0.0170239,0.00496142,0.0103028,0.0440403,0.00225087,0.040121,0.00160201,0.00330481,0.00474217,0.0115203,0.00338476,0.00683218,0.0156009,0.0163637,0.0103775,0.0078949,0.0076404,0.00924967,0,0,0,0,0
382,0.00655286,0,0,0,0,0.0118332,0,0,0,0,0,0,0.0174383,0.0514873,0.00453462,0.00417485,0,0,0.0136771,0,0.0261082,0.00444705,0.0316303,0.0124927,0.0127983,0.00627404,0.0188243,0.00982086,0.00706809,0.00976664,0.00530936,0.0180476,0.00950627,0.00947852,0.00695,0.0307652,0.0288315,0.0129432,0.0406646,0.0107983,0.00873173,0.0333289,0.00469371,0.00376862,0.0164158,0,0,0.00588692,0,0.028367,0.00180127,0.0637029,0.0102552,0.0171787,0.00502079,0.0104126,0.0446077,0.00220796,0.0401818,0.00154036,0.00349674,0.00499288,0.0113722,0.00355606,0.00703294,0.0164414,0.016169,0.0105489,0.00806725,0.00836787,0.00881491,0,0,0,0,0
383,0.00746309,0,0,0,0,0.0127254,0,0,0,0,0,0,0.0184655,0.0515815,0.00496384,0.00419669,0,0,0.0132568,0,0.0260731,0.00427176,0.0314119,0.0113646,0.0127299,0.00623827,0.0190285,0.00857219,0.00728297,0.00984298,0.00474462,0.01768,0.0095756,0.00974945,0.00700393,0.0307447,0.0296791,0.0125712,0.0407485,0.0107261,0.00919334,0.0334174,0.00487551,0.00385242,0.0163395,0,0,0.00540205,0,0.0283105,0.00213535,0.0641117,0.0104507,0.0173284,0.00506585,0.0105142,0.0450367,0.00213206,0.0402397,0.00146614,0.00367447,0.00525041,0.0110818,0.00383726,0.00733446,0.0170726,0.0159113,0.0107476,0.00829281,0.00905634,0.00839011,0,0,0,0,0
384,0.00863677,0,0,0,0,0.0143744,0,0,0,0,0,0,0.0183946,0.0516859,0.00626611,0.00417224,0,0,0.0132717,0,0.026106,0.00457373,0.0312323,0.0111049,0.0127984,0.0060609,0.0193112,0.00631295,0.00753827,0.00997715,0.00418536,0.0173954,0.0100134,0.0101232,0.00728682,0.0307953,0.0298746,0.012618,0.0408414,0.0108632,0.00954366,0.0334413,0.0050492,0.00390039,0.0161174,0,0,0.00493839,0,0.0282402,0.00233693,0.0646018,0.0106545,0.0175287,0.0050797,0.010573,0.0458618,0.0020079,0.0402979,0.00132338,0.00388362,0.00559093,0.0107469,0.00410573,0.00762661,0.0176258,0.0157485,0.0108571,0.00847126,0.0105428,0.00790422,0,0,0,0,0
