Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75
410,0.0243847,0,0,0,0,0.0370092,0,0,0,0,0,0,0.00927907,0.0572177,0.0166451,0.00908069,0,0,0.0205152,0,0.0293478,0.0169202,0.041792,0.0195655,0.0181978,0.0111333,0.0353144,0.049585,0.00717192,0.00870158,0.00739399,0.0185231,0.0120355,0.010908,0.0127919,0.0110644,0.0131267,0.0203728,0.0492682,0.0122779,0.041531,0.0295148,0.016199,0.0191074,0.0147704,0,0,0.0200861,0,0.0298474,0.0196458,0.0599967,0.026495,0.00905791,0.0155597,0.0364975,0.0212078,0.0146858,0.0316426,0.0183503,0.0170629,0.0154324,0.00175961,0.0182353,0.0323618,0.0563306,0.018402,0.0237965,0.0152665,0.0365749,0.0105905,0,0,0,0,0
411,0.0243472,0,0,0,0,0.0371393,0,0,0,0,0,0,0.00935542,0.057371,0.0168887,0.0090658,0,0,0.020493,0,0.029275,0.0169226,0.0417055,0.0197492,0.0181752,0.0110295,0.0353274,0.0497612,0.00707772,0.00868286,0.00737635,0.0183819,0.0121362,0.0109653,0.0129267,0.0109782,0.0129761,0.0204462,0.0494043,0.0122895,0.0398689,0.02953,0.015386,0.0191966,0.0146218,0,0,0.0200265,0,0.0298601,0.0195159,0.0599586,0.0245217,0.00911195,0.0148492,0.036403,0.0211442,0.0146008,0.0306233,0.0172738,0.0164231,0.0151003,0.00153726,0.0175862,0.0305843,0.0539718,0.0182695,0.0237623,0.0152024,0.0367572,0.0104738,0,0,0,0,0
412,0.0243144,0,0,0,0,0.0372847,0,0,0,0,0,0,0.00948831,0.0574813,0.017076,0.00904736,0,0,0.0205264,0,0.0291431,0.0169178,0.0416769,0.0197981,0.0181674,0.0110018,0.0352299,0.0499612,0.00695092,0.00865886,0.00736626,0.0182172,0.0122049,0.0110307,0.0130922,0.0108714,0.0129074,0.0205486,0.0494598,0.0122846,0.0379218,0.029557,0.0146464,0.0192939,0.0144343,0,0,0.0199922,0,0.0298866,0.019337,0.0599338,0.0228594,0.00918199,0.0140873,0.036304,0.0211205,0.0145071,0.0295957,0.0162209,0.0158111,0.014727,0.00139157,0.0169047,0.0287433,0.0514025,0.0182139,0.0236699,0.0150859,0.03692,0.010302,0,0,0,0,0
413,0.0242867,0,0,0,0,0.0374153,0,0,0,0,0,0,0.00954629,0.0575383,0.0164787,0.00900848,0,0,0.0205064,0,0.0290952,0.0167943,0.0416721,0.020002,0.0181416,0.0110481,0.0350426,0.0500838,0.00684136,0.00858128,0.00735737,0.0180568,0.012271,0.0110597,0.0131575,0.0107881,0.0128687,0.0205753,0.0494971,0.0122457,0.0358724,0.0296119,0.0138996,0.019362,0.0142854,0,0,0.0199644,0,0.0299424,0.01917,0.0599469,0.0209053,0.00925,0.0133593,0.0362009,0.0211456,0.0144176,0.0285917,0.0153495,0.0151994,0.0141069,0.00136911,0.015994,0.026885,0.0486762,0.0182202,0.0235599,0.0149086,0.0370602,0.0101315,0,0,0,0,0
414,0.0242916,0,0,0,0,0.0375315,0,0,0,0,0,0,0.00960791,0.0575903,0.0162333,0.00900643,0,0,0.0204651,0,0.0290873,0.0166764,0.0416418,0.0203544,0.0180959,0.0110819,0.0349985,0.0501738,0.00675338,0.00853883,0.00735051,0.01794,0.0124175,0.0111338,0.0131365,0.010683,0.0130702,0.0205161,0.0495318,0.0122457,0.0336623,0.0296888,0.013031,0.0194577,0.0141475,0,0,0.0199916,0,0.0300087,0.0191674,0.0599706,0.0184709,0.00933251,0.0125215,0.0360919,0.0212071,0.0143673,0.0275506,0.0145103,0.0145277,0.0133588,0.00154098,0.0149442,0.0250479,0.0457987,0.0182557,0.0234709,0.0147114,0.037196,0.0100109,0,0,0,0,0
415,0.0243166,0,0,0,0,0.0376501,0,0,0,0,0,0,0.00966209,0.057692,0.0164101,0.00894913,0,0,0.0204252,0,0.0290089,0.0166251,0.0415548,0.0208022,0.01805,0.011195,0.0348946,0.0502153,0.00669975,0.00850194,0.0073355,0.0178637,0.0126058,0.011306,0.013254,0.0105965,0.0131835,0.0204724,0.0495978,0.0123014,0.031197,0.0297371,0.0122076,0.0195917,0.0140355,0,0,0.0199755,0,0.0300614,0.0191428,0.0599925,0.0166691,0.00928359,0.0117776,0.0360485,0.0212887,0.0143129,0.0266133,0.013821,0.013854,0.0127334,0.00215962,0.0140938,0.0233553,0.0426861,0.0182546,0.023402,0.0145686,0.0373279,0.00993456,0,0,0,0,0
416,0.0243554,0,0,0,0,0.0377661,0,0,0,0,0,0,0.00972082,0.0578108,0.0167254,0.00885981,0,0,0.0203547,0,0.028973,0.016596,0.0413672,0.0210736,0.0179786,0.0112073,0.034864,0.0502391,0.00671694,0.00842827,0.00730815,0.0178176,0.0127963,0.0114881,0.0134445,0.0105046,0.0131909,0.0204353,0.049733,0.0123668,0.028662,0.0297771,0.0115949,0.0196958,0.0138957,0,0,0.0199175,0,0.0301156,0.0190636,0.0599967,0.0154294,0.00924523,0.0112244,0.0360193,0.0213611,0.0143028,0.025769,0.0134671,0.0131367,0.012268,0.00295214,0.0134408,0.0216704,0.0395758,0.0182721,0.0233819,0.0143938,0.0374421,0.00988789,0,0,0,0,0
417,0.0244477,0,0,0,0,0.0378544,0,0,0,0,0,0,0.00986912,0.057866,0.0170028,0.00878073,0,0,0.0202234,0,0.0290063,0.0165469,0.0410783,0.0211656,0.0179168,0.0111651,0.0347816,0.0501766,0.0067483,0.00827841,0.00727618,0.0178394,0.0129612,0.0116441,0.0135123,0.010425,0.0131346,0.0204344,0.0498421,0.0123817,0.0260291,0.0298129,0.011068,0.0198054,0.0137559,0,0,0.019891,0,0.0301579,0.0189614,0.0599881,0.0146902,0.00923577,0.0109245,0.0359456,0.021431,0.0143253,0.0250509,0.0133201,0.0124591,0.011937,0.00369688,0.0127418,0.0200447,0.0363818,0.0183041,0.0233634,0.0142226,0.0375294,0.00973548,0,0,0,0,0
418,0.0245749,0,0,0,0,0.0379565,0,0,0,0,0,0,0.0101285,0.0578893,0.0171406,0.00874832,0,0,0.0201167,0,0.029009,0.0164677,0.0407553,0.0213969,0.0179273,0.0112205,0.0346008,0.0500486,0.00661162,0.0081469,0.00723716,0.0178663,0.013142,0.0117734,0.0136548,0.010329,0.0131487,0.0204713,0.0498602,0.0123818,0.0235211,0.0298919,0.0104774,0.0199309,0.0135974,0,0,0.0198664,0,0.0302392,0.0188299,0.0599614,0.0136433,0.0092357,0.0107539,0.0358882,0.0215009,0.0142981,0.0243922,0.0131864,0.0118242,0.0115792,0.00440245,0.0119511,0.018587,0.0332877,0.0183297,0.0233241,0.0140414,0.0376449,0.00959437,0,0,0,0,0
419,0.0247142,0,0,0,0,0.038095,0,0,0,0,0,0,0.0103908,0.0579832,0.0172394,0.00865351,0,0,0.0200135,0,0.0289392,0.0163453,0.0404941,0.021808,0.0179054,0.0112865,0.0344217,0.0500519,0.0064415,0.00806974,0.00722325,0.0179175,0.0133401,0.0119359,0.0137774,0.0102183,0.0132403,0.020503,0.0499299,0.0123964,0.0212585,0.0299887,0.00981997,0.0199928,0.0134108,0,0,0.0198457,0,0.0303371,0.018718,0.0599125,0.0128482,0.00920373,0.0104868,0.0358803,0.0215614,0.014251,0.0238604,0.0131129,0.011278,0.0111139,0.00520138,0.0112014,0.0173221,0.0305316,0.0183689,0.0232661,0.0138226,0.0378113,0.00949092,0,0,0,0,0
420,0.0248114,0,0,0,0,0.0382808,0,0,0,0,0,0,0.0106293,0.0581429,0.0174457,0.00856683,0,0,0.0198873,0,0.0288984,0.0161787,0.0403079,0.0221351,0.017834,0.0114202,0.0343045,0.0501113,0.0063438,0.00797891,0.00724295,0.0179731,0.0135166,0.0121266,0.0139534,0.0101054,0.0133507,0.0205134,0.0501239,0.0123851,0.019083,0.0300751,0.00911657,0.0199907,0.013286,0,0,0.0198269,0,0.0304265,0.0186343,0.0598557,0.0124491,0.0091064,0.0102206,0.0359183,0.0216076,0.0141618,0.023517,0.0131627,0.0108121,0.0108636,0.00614901,0.0104826,0.0163465,0.0279773,0.0184075,0.0232409,0.0135431,0.0380137,0.00943686,0,0,0,0,0
421,0.0249044,0,0,0,0,0.0385072,0,0,0,0,0,0,0.0108862,0.0582853,0.0176347,0.00847828,0,0,0.0197893,0,0.0288679,0.0160275,0.0401843,0.0225877,0.0177491,0.0116176,0.0342373,0.0501082,0.00630078,0.00789346,0.00727145,0.0180146,0.0137346,0.0123314,0.0141101,0.0100058,0.0134465,0.0205622,0.0503057,0.0123735,0.0169024,0.0301498,0.00833986,0.0199459,0.0132441,0,0,0.0198271,0,0.0305132,0.0185383,0.059818,0.0121228,0.00896225,0.0100944,0.0359826,0.0216819,0.0141295,0.0233028,0.0136223,0.0104352,0.0106658,0.00708912,0.00975581,0.0154051,0.0256593,0.0184616,0.02322,0.0132432,0.0382223,0.00945358,0,0,0,0,0
422,0.0250363,0,0,0,0,0.0387191,0,0,0,0,0,0,0.0111595,0.0583975,0.0178546,0.00826598,0,0,0.0197267,0,0.0288194,0.0158543,0.040083,0.023023,0.0177099,0.0118088,0.0341935,0.0501269,0.00621257,0.00782451,0.00728665,0.0180276,0.0140786,0.0125257,0.0142545,0.00994974,0.0135571,0.0206706,0.0504186,0.0123515,0.014809,0.0302505,0.00758931,0.0199206,0.0131907,0,0,0.0197738,0,0.0306397,0.0184036,0.0598492,0.0115149,0.00875601,0.0102016,0.0360218,0.021765,0.0140914,0.0231456,0.0140664,0.0101789,0.0104298,0.00789621,0.00912581,0.0145577,0.023426,0.0185444,0.023103,0.0129162,0.03842,0.0095004,0,0,0,0,0
423,0.0252265,0,0,0,0,0.0389292,0,0,0,0,0,0,0.011361,0.0584697,0.0180788,0.00807901,0,0,0.0196262,0,0.0287695,0.0156622,0.0400005,0.0233129,0.0176785,0.0119269,0.0341598,0.0502065,0.00609653,0.00774757,0.00729337,0.0180784,0.0143284,0.0127018,0.0143874,0.0099222,0.0137282,0.0207334,0.0504635,0.0123024,0.0129127,0.0303476,0.00688351,0.0198952,0.0131528,0,0,0.0196528,0,0.0307833,0.0182181,0.0598831,0.010882,0.00859079,0.0104716,0.0360529,0.0218515,0.0140133,0.0229983,0.0142957,0.0100353,0.0101865,0.0086205,0.00857642,0.0137355,0.0211202,0.0186725,0.0228772,0.0125482,0.0386116,0.00939528,0,0,0,0,0
424,0.0254409,0,0,0,0,0.0391717,0,0,0,0,0,0,0.011388,0.0585288,0.0183485,0.00794018,0,0,0.0195163,0,0.0286888,0.0154728,0.0399768,0.0235495,0.017652,0.0119843,0.034148,0.0502987,0.00602495,0.00773219,0.00733883,0.018147,0.0145083,0.0128829,0.0145555,0.00990776,0.0139045,0.0207614,0.0504655,0.0122768,0.0112529,0.0304453,0.00631108,0.0198071,0.013172,0,0,0.0195889,0,0.0309352,0.0180163,0.0599045,0.0105225,0.00849617,0.0108891,0.0361178,0.0219241,0.0139946,0.0229279,0.0144564,0.00995884,0.00997883,0.00941499,0.00810951,0.012969,0.0189542,0.0187687,0.022623,0.0121337,0.0388386,0.00933351,0,0,0,0,0
425,0.0255884,0,0,0,0,0.0394291,0,0,0,0,0,0,0.0115444,0.0585916,0.018581,0.00775322,0,0,0.0194302,0,0.0285577,0.0153326,0.0400122,0.0239315,0.0176553,0.0120943,0.034085,0.0504491,0.00598573,0.00778843,0.00735122,0.018247,0.0147168,0.0130489,0.0147164,0.00987031,0.0141115,0.0207835,0.0504409,0.0122629,0.0101047,0.0305991,0.00595059,0.019785,0.0131404,0,0,0.0196716,0,0.0310368,0.0179008,0.0598617,0.010095,0.00840978,0.0112419,0.0361572,0.022038,0.0139271,0.0229214,0.0148139,0.00987581,0.00972396,0.00997749,0.00754059,0.0123321,0.0176197,0.0188565,0.0224751,0.0117595,0.0390901,0.0093204,0,0,0,0,0
426,0.0257193,0,0,0,0,0.039699,0,0,0,0,0,0,0.0114692,0.0586503,0.0189314,0.00751848,0,0,0.0192725,0,0.0285477,0.0151524,0.0401219,0.024356,0.0176653,0.0122048,0.034001,0.050583,0.00597271,0.00778021,0.00736027,0.0183115,0.0149384,0.013189,0.0148384,0.00984264,0.0141301,0.0208145,0.050472,0.0122532,0.00926183,0.0307183,0.00565802,0.0197543,0.0131222,0,0,0.0196724,0,0.0311352,0.0178249,0.0597883,0.00971828,0.00823081,0.0114467,0.0362812,0.0221709,0.0138935,0.0230366,0.0151099,0.00981262,0.00948141,0.0105505,0.00705848,0.0117637,0.016615,0.018882,0.0225021,0.0114862,0.039402,0.0094065,0,0,0,0,0
427,0.0258626,0,0,0,0,0.0399681,0,0,0,0,0,0,0.0112554,0.0586604,0.019571,0.00720513,0,0,0.0190669,0,0.0285826,0.014895,0.0402444,0.0246757,0.0176504,0.012108,0.033902,0.0507011,0.00597538,0.00777562,0.00737295,0.01839,0.0151046,0.0133331,0.0149368,0.00981436,0.0140577,0.0208595,0.0504774,0.0121806,0.00868346,0.0308312,0.00538673,0.019759,0.0130279,0,0,0.0196329,0,0.0312417,0.0177527,0.0596488,0.00928072,0.0079977,0.0115255,0.0364878,0.0223184,0.0137934,0.0231824,0.0151542,0.0097638,0.00933227,0.0108717,0.00676755,0.0113605,0.0157482,0.0188998,0.02258,0.011204,0.0397031,0.00954142,0,0,0,0,0
428,0.0260396,0,0,0,0,0.0402378,0,0,0,0,0,0,0.0110231,0.0587767,0.0199107,0.00701348,0,0,0.0188531,0,0.0284758,0.0146116,0.0403599,0.0249617,0.017613,0.0121602,0.0338763,0.0509958,0.00599409,0.0078394,0.00738425,0.0184023,0.0152546,0.0135206,0.0150549,0.00977617,0.0139441,0.0209412,0.0505407,0.0120817,0.00840088,0.030957,0.00517142,0.0196932,0.0128453,0,0,0.0195608,0,0.0314036,0.0177101,0.0594523,0.00894413,0.00789494,0.0115319,0.036633,0.0224828,0.0136774,0.0233281,0.0150349,0.00962315,0.00928166,0.01107,0.00665805,0.0111551,0.0150659,0.0188978,0.0226338,0.0109048,0.0400028,0.00951845,0,0,0,0,0
429,0.0262381,0,0,0,0,0.040481,0,0,0,0,0,0,0.0108173,0.0588539,0.0199897,0.00689782,0,0,0.0186931,0,0.0284886,0.0143466,0.040513,0.0252416,0.0175836,0.0122317,0.0338171,0.0513667,0.00603698,0.0078977,0.0073988,0.0183306,0.0154271,0.0137037,0.015171,0.00974693,0.0138557,0.0210434,0.0505532,0.0119575,0.00840344,0.031042,0.00498413,0.0196107,0.0126688,0,0,0.0194234,0,0.0315802,0.017702,0.059176,0.00874066,0.00771633,0.0113918,0.036763,0.0226465,0.0135094,0.0236261,0.0147695,0.00936132,0.00927062,0.0112203,0.0066388,0.0110899,0.0148608,0.0188795,0.0225909,0.0105357,0.0402825,0.00936891,0,0,0,0,0
430,0.0264486,0,0,0,0,0.040687,0,0,0,0,0,0,0.0105946,0.0588905,0.0196822,0.00682138,0,0,0.0184307,0,0.0284994,0.0140126,0.0406463,0.0254729,0.0175526,0.0122251,0.0336922,0.0516257,0.00609829,0.00794712,0.00743186,0.0182262,0.0155854,0.0138771,0.015286,0.0097498,0.013721,0.0211656,0.0505352,0.0118328,0.00865771,0.0311404,0.00477561,0.019463,0.0125469,0,0,0.0192059,0,0.0317654,0.0175673,0.0588759,0.00899975,0.00764217,0.0109461,0.0368396,0.0227569,0.0132975,0.0240862,0.0143249,0.0090435,0.00923867,0.0113121,0.00666534,0.0112257,0.0153043,0.0188089,0.0225011,0.0101231,0.0405575,0.00932333,0,0,0,0,0
431,0.026671,0,0,0,0,0.0409162,0,0,0,0,0,0,0.0105414,0.0589123,0.0189928,0.00674297,0,0,0.0181364,0,0.0283447,0.0136548,0.0408128,0.025803,0.0174804,0.012236,0.0335796,0.0518601,0.00619443,0.00806282,0.00746804,0.0181621,0.0157208,0.0140669,0.0153661,0.00978853,0.0136601,0.0212832,0.0504816,0.0117436,0.00907333,0.0313013,0.0047523,0.0193364,0.0124225,0,0,0.0191043,0,0.0319529,0.0174816,0.0584881,0.00916881,0.00752789,0.0103772,0.03693,0.0228919,0.0130088,0.0243969,0.0137422,0.00868872,0.00925966,0.0110649,0.00680707,0.0115356,0.0159379,0.0187813,0.0224281,0.00974948,0.0408012,0.00930075,0,0,0,0,0
432,0.0268938,0,0,0,0,0.0411741,0,0,0,0,0,0,0.0105784,0.0589045,0.0187236,0.00663432,0,0,0.0177682,0,0.0281538,0.0132412,0.0409659,0.026155,0.0174247,0.0121868,0.033501,0.0521427,0.00633565,0.00819957,0.00754169,0.0181316,0.0158529,0.0142158,0.0154603,0.00986777,0.0135913,0.0213401,0.0504241,0.0116253,0.00970171,0.0314378,0.0046054,0.0192409,0.0122757,0,0,0.0190694,0,0.0321102,0.0173684,0.0581183,0.00907526,0.00737227,0.00991206,0.0370205,0.0230377,0.0126033,0.0248103,0.0130679,0.0083699,0.00928414,0.0105817,0.00703306,0.0119101,0.0166428,0.018763,0.0223698,0.00937058,0.0410304,0.00927354,0,0,0,0,0
433,0.0270478,0,0,0,0,0.0412988,0,0,0,0,0,0,0.0108496,0.0589301,0.018849,0.00650475,0,0,0.0170531,0,0.0280899,0.0125775,0.0411131,0.0265511,0.0173273,0.0120522,0.0332858,0.0521749,0.00649134,0.00825466,0.00765562,0.0180638,0.016025,0.0144044,0.0156162,0.00995987,0.0136319,0.0211484,0.0503866,0.0114448,0.0103007,0.0315405,0.00449291,0.0191424,0.0121594,0,0,0.0188941,0,0.0323397,0.0170746,0.0578106,0.00896569,0.00740523,0.00937817,0.0370015,0.0230644,0.0122301,0.0250993,0.0124318,0.0081637,0.0093729,0.00986424,0.00732315,0.0123897,0.017375,0.0186229,0.0223727,0.00898786,0.0411188,0.00930249,0,0,0,0,0
434,0.0272752,0,0,0,0,0.0415285,0,0,0,0,0,0,0.0111564,0.0590168,0.0191023,0.00632571,0,0,0.0164391,0,0.0280143,0.0119834,0.0412896,0.0269595,0.0172856,0.0119468,0.0331551,0.0523596,0.00669113,0.00836583,0.00785624,0.0179564,0.0162052,0.0146396,0.0157648,0.0100092,0.0137503,0.0210002,0.0503816,0.0113357,0.0108217,0.0316909,0.00454441,0.0191379,0.0120595,0,0,0.0188588,0,0.0325192,0.0169225,0.0575767,0.00865563,0.00736333,0.00878694,0.0370253,0.023105,0.0119535,0.0253272,0.0119664,0.00808589,0.00959086,0.00947977,0.00748587,0.0130108,0.0179632,0.0186111,0.0223644,0.00862799,0.0412876,0.00929739,0,0,0,0,0
435,0.0274643,0,0,0,0,0.0418388,0,0,0,0,0,0,0.0112386,0.0591106,0.0192567,0.00610517,0,0,0.0159383,0,0.0279528,0.0114871,0.0415785,0.0271713,0.0173375,0.0120462,0.0330826,0.0525226,0.0069252,0.00851898,0.00807624,0.0177693,0.0163561,0.0148375,0.0158861,0.00999414,0.0137395,0.0209411,0.050417,0.0113676,0.0116161,0.031845,0.00483878,0.0191974,0.0120533,0,0,0.0188296,0,0.0326987,0.0168705,0.0574883,0.00769048,0.00708293,0.0086702,0.0371827,0.0231994,0.0116637,0.0253612,0.0117994,0.00817336,0.0101191,0.00981966,0.00739748,0.0139565,0.0191588,0.0186146,0.02242,0.00830716,0.0415274,0.00936547,0,0,0,0,0
436,0.0275978,0,0,0,0,0.042278,0,0,0,0,0,0,0.0110911,0.0592033,0.0192485,0.00587435,0,0,0.0157714,0,0.0278887,0.0112707,0.041983,0.0270263,0.0174856,0.0121829,0.0330059,0.0527534,0.00719279,0.00871154,0.00832679,0.0175311,0.016433,0.0149576,0.0159883,0.0099377,0.0134908,0.0210678,0.0504923,0.0115162,0.0127936,0.0320073,0.00505735,0.0192,0.0119942,0,0,0.0189077,0,0.0327966,0.0169494,0.0574831,0.00643857,0.00667974,0.00883466,0.0373529,0.0233745,0.0110737,0.0252345,0.0119099,0.00838359,0.0105401,0.0104538,0.00709977,0.0148274,0.0213465,0.0187481,0.0225359,0.00804106,0.04192,0.00946295,0,0,0,0,0
437,0.0275042,0,0,0,0,0.0424594,0,0,0,0,0,0,0.0111032,0.0593157,0.0191719,0.00573409,0,0,0.0154008,0,0.0278073,0.0109254,0.0424846,0.0269081,0.017471,0.0122635,0.03299,0.0522789,0.00745316,0.00893379,0.00855587,0.017361,0.0164521,0.0149547,0.0160498,0.00991602,0.0133272,0.0209532,0.0506533,0.0117128,0.0149874,0.0321124,0.00517996,0.0190738,0.0119312,0,0,0.018856,0,0.0330436,0.0169845,0.0572656,0.00542175,0.00626091,0.00897987,0.037489,0.0235459,0.010328,0.0250489,0.0121499,0.00886162,0.0101856,0.0105713,0.00658727,0.014423,0.0244306,0.0187203,0.0227192,0.00777639,0.0421838,0.00947047,0,0,0,0,0
438,0.0274238,0,0,0,0,0.0425063,0,0,0,0,0,0,0.0110564,0.0594312,0.0191004,0.00569994,0,0,0.0150805,0,0.027765,0.0106445,0.0430104,0.0269845,0.0173887,0.0122785,0.0329817,0.0516255,0.0077847,0.00912122,0.00887333,0.017234,0.0164749,0.0149868,0.0161067,0.00996434,0.0131556,0.0207164,0.05082,0.0118848,0.0181222,0.0322438,0.00500956,0.0189661,0.0117655,0,0,0.0190071,0,0.033227,0.0170916,0.0567066,0.00471172,0.00601491,0.00834569,0.0375384,0.0237794,0.00967821,0.025062,0.0119768,0.00943015,0.00930814,0.0100833,0.00617581,0.0130754,0.0270508,0.0188092,0.0228372,0.00750746,0.0424312,0.00947712,0,0,0,0,0
439,0.0274221,0,0,0,0,0.0424694,0,0,0,0,0,0,0.0109523,0.0595158,0.0190456,0.00569157,0,0,0.0147119,0,0.0277823,0.0102934,0.0434525,0.0270314,0.017282,0.012297,0.0329851,0.0510424,0.00811163,0.00939234,0.00917433,0.017153,0.0164763,0.0149922,0.0161882,0.0100798,0.0128852,0.0203863,0.0509532,0.0120368,0.0206207,0.0323492,0.00488465,0.0189318,0.0115119,0,0,0.0191616,0,0.0333884,0.0171435,0.0559681,0.00422332,0.00604857,0.00749835,0.0375525,0.0239987,0.00916541,0.0254565,0.0110893,0.00959548,0.00884292,0.00900416,0.00635819,0.0123847,0.028973,0.0188491,0.0228851,0.00725415,0.0426337,0.00952717,0,0,0,0,0
440,0.0274351,0,0,0,0,0.0423205,0,0,0,0,0,0,0.010907,0.0595883,0.0189329,0.00568624,0,0,0.0140621,0,0.0277589,0.00976751,0.043762,0.0270842,0.0171764,0.0123353,0.0330524,0.0504329,0.00840581,0.00981354,0.00942691,0.0170451,0.0164457,0.0149452,0.0162077,0.010203,0.0125966,0.0199588,0.0509997,0.0121999,0.0215447,0.0324423,0.00480342,0.0189094,0.0113087,0,0,0.0191871,0,0.0335505,0.017176,0.055323,0.00459564,0.00622091,0.00754956,0.0375838,0.0241835,0.00885181,0.0262493,0.00981394,0.00942717,0.00918297,0.00788926,0.00718426,0.0131201,0.0300596,0.0188673,0.0228671,0.00698385,0.042681,0.00963487,0,0,0,0,0
441,0.0274803,0,0,0,0,0.0422804,0,0,0,0,0,0,0.0108249,0.0596345,0.0187585,0.0056849,0,0,0.0134282,0,0.0276792,0.00935934,0.0439409,0.0271129,0.0170757,0.0124639,0.0331303,0.0501968,0.00867749,0.0102075,0.00966648,0.0167725,0.0163597,0.0148753,0.0161593,0.0102916,0.0123125,0.0196804,0.0509706,0.0123701,0.0217868,0.0325349,0.00497763,0.0188812,0.0110423,0,0,0.0191255,0,0.0336998,0.0172083,0.0549397,0.00624526,0.00636237,0.00755924,0.0375954,0.0243294,0.0087993,0.0273791,0.00854057,0.0092309,0.0100359,0.00693364,0.00828896,0.0145743,0.0307701,0.0189225,0.0227944,0.00669515,0.0427168,0.00970672,0,0,0,0,0
442,0.0275424,0,0,0,0,0.0422724,0,0,0,0,0,0,0.0108957,0.0596368,0.0186006,0.00567126,0,0,0.0126822,0,0.0276058,0.00895852,0.0440602,0.0270778,0.0169393,0.0126336,0.0331563,0.0502355,0.00895368,0.0106355,0.00992619,0.0163197,0.016224,0.0147446,0.0160577,0.0103052,0.0121091,0.0195228,0.0509483,0.0125689,0.0224956,0.032661,0.00566792,0.018841,0.0107245,0,0,0.0191349,0,0.0338645,0.0172847,0.0547069,0.00796159,0.00644437,0.0073385,0.0375839,0.0244921,0.0087045,0.0285762,0.00754576,0.00905577,0.0110402,0.00596336,0.00935455,0.0158217,0.03173,0.0190025,0.0227717,0.00646612,0.0426814,0.00957464,0,0,0,0,0
443,0.0276286,0,0,0,0,0.0422257,0,0,0,0,0,0,0.0111913,0.0596587,0.0184953,0.0056531,0,0,0.0119711,0,0.0275803,0.00853038,0.0441929,0.0269798,0.016762,0.0128871,0.0331981,0.0503678,0.00929914,0.0110999,0.0102583,0.0157741,0.0160398,0.0145483,0.01594,0.0102766,0.0120315,0.0195415,0.05096,0.0128265,0.0240725,0.0327818,0.00647946,0.018762,0.0103094,0,0,0.0191789,0,0.034028,0.0173265,0.0544353,0.0091883,0.00645018,0.00681307,0.037572,0.0245894,0.00843099,0.0295435,0.00699445,0.00881385,0.0117837,0.00518595,0.0101493,0.0164293,0.0332111,0.0190983,0.0228764,0.00627664,0.0425514,0.00931117,0,0,0,0,0
444,0.0276738,0,0,0,0,0.042123,0,0,0,0,0,0,0.0116606,0.0596929,0.0184113,0.00568128,0,0,0.0113982,0,0.0274874,0.00809565,0.0444022,0.0268822,0.0165299,0.0132884,0.033096,0.0504967,0.00976162,0.0116356,0.0106982,0.0151924,0.0158039,0.0142459,0.0157907,0.0102348,0.0120304,0.0197358,0.0509798,0.0129613,0.0261339,0.0328851,0.00703991,0.0186905,0.00980097,0,0,0.0192746,0,0.0341906,0.0173297,0.0540529,0.00986586,0.00641057,0.0066345,0.0376215,0.0246101,0.00798131,0.0301245,0.00658518,0.00847216,0.0120809,0.00476796,0.0105518,0.0164131,0.0347672,0.0191869,0.0229348,0.0061212,0.0423796,0.00911296,0,0,0,0,0
445,0.0275303,0,0,0,0,0.0420263,0,0,0,0,0,0,0.0122357,0.0597339,0.0183327,0.00581137,0,0,0.0109364,0,0.0274014,0.00773135,0.0447586,0.0267749,0.0162134,0.0138865,0.0328558,0.0505704,0.0102634,0.0122492,0.011261,0.014661,0.0154319,0.0137934,0.015527,0.0102115,0.012114,0.0200115,0.0510105,0.0130786,0.0277137,0.0329599,0.00724629,0.0186182,0.00926237,0,0,0.0194814,0,0.0343217,0.017392,0.0537016,0.00990822,0.00635697,0.00671814,0.0376491,0.0246554,0.00745308,0.0302907,0.00604663,0.00805171,0.0119041,0.00472134,0.0105714,0.0159202,0.0353317,0.0192458,0.022976,0.00598799,0.0422187,0.00896575,0,0,0,0,0
