Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75
327,0.0312617,0,0,0,0,0.0559176,0,0,0,0,0,0,0.0473359,0.04643,0.021004,0.0336305,0,0,0.0342321,0,0.0282562,0.0292418,0.0402904,0.0264689,0.0217603,0.0170202,0.069265,0.064568,0.0156713,0.0182103,0.00932701,0.0139127,0.0105754,0.00930644,0.00610624,0.0162983,0.0639575,0.0301815,0.0393589,0.0224665,0.01561,0.0318811,0.0172318,0.029891,0.0373153,0,0,0.00780711,0,0.0365073,0.00843403,0.0677588,0.014577,0.00860653,0.0147998,0.0560471,0.0422636,0.00761757,0.0385206,0.0125213,0.0131027,0.00954836,0.00166183,0.0103041,0.00768137,0.0167589,0.0229951,0.0122348,0.00181419,0.0558474,0.0252223,0,0,0,0,0
328,0.0311094,0,0,0,0,0.055928,0,0,0,0,0,0,0.0459023,0.0462553,0.0205764,0.0334827,0,0,0.0339886,0,0.028253,0.0291285,0.0406492,0.0261353,0.0214188,0.0166575,0.068996,0.0644815,0.0152694,0.0181141,0.00906249,0.0138561,0.010054,0.00874755,0.00592488,0.0161256,0.0620076,0.0299411,0.0390787,0.0224912,0.0174077,0.0318515,0.0174368,0.030647,0.0372312,0,0,0.00793359,0,0.0364624,0.00823166,0.0676593,0.0132791,0.00865412,0.0165222,0.0558747,0.0427011,0.00792759,0.038322,0.0137575,0.0142794,0.00966297,0.00221732,0.0103685,0.00857562,0.0192895,0.0231935,0.0121879,0.00158818,0.0558072,0.0251103,0,0,0,0,0
329,0.0308869,0,0,0,0,0.0557563,0,0,0,0,0,0,0.0445484,0.0461205,0.0202416,0.0331644,0,0,0.0337772,0,0.0283116,0.0290069,0.0409282,0.0257057,0.0210542,0.0161303,0.0686595,0.0644087,0.0150008,0.0178496,0.008697,0.0138942,0.00966502,0.00827171,0.00579099,0.0159532,0.0600199,0.0297503,0.0388877,0.0221887,0.019029,0.0317839,0.0176267,0.0314908,0.0371017,0,0,0.00775506,0,0.0363414,0.00806682,0.0675992,0.0120491,0.00876717,0.0182428,0.0557102,0.0430168,0.00815281,0.0381665,0.0149697,0.0155657,0.00993872,0.00279975,0.0105346,0.0098201,0.0217114,0.0233217,0.0121223,0.0013804,0.0556158,0.0249116,0,0,0,0,0
330,0.0306584,0,0,0,0,0.0554035,0,0,0,0,0,0,0.0433016,0.0460327,0.019906,0.0334053,0,0,0.0336555,0,0.028382,0.0289023,0.0409945,0.0252679,0.0207577,0.0156953,0.0681769,0.0644471,0.0147575,0.0175005,0.00836594,0.0140285,0.00936929,0.00771303,0.00578371,0.0158324,0.0581067,0.0296092,0.0387313,0.0217135,0.0203822,0.0316789,0.0178091,0.0322546,0.0369059,0,0,0.00738182,0,0.0362079,0.00789037,0.067669,0.0112387,0.00891065,0.0198751,0.0554521,0.0431404,0.00830729,0.0381103,0.0161753,0.016756,0.0104092,0.0033605,0.0107979,0.0111945,0.0241542,0.0232636,0.0120474,0.00111673,0.0552846,0.0247749,0,0,0,0,0
331,0.0304757,0,0,0,0,0.0549463,0,0,0,0,0,0,0.0421041,0.046024,0.0195705,0.0335197,0,0,0.0334802,0,0.0283281,0.0287703,0.0408881,0.025107,0.0203786,0.0152895,0.0674065,0.0645767,0.014334,0.0170398,0.00803558,0.0142555,0.00914398,0.0070829,0.00575722,0.0158246,0.056226,0.0294971,0.0385157,0.0216116,0.0218756,0.0316251,0.0179119,0.0327732,0.0367499,0,0,0.00708923,0,0.0361224,0.00772545,0.0676725,0.0108539,0.00909622,0.0213974,0.0550196,0.0432365,0.00848521,0.0381444,0.0174331,0.0177515,0.0107588,0.00384871,0.0109428,0.0123825,0.0262892,0.0230097,0.0120107,0.00087762,0.0548685,0.0245691,0,0,0,0,0
332,0.0303402,0,0,0,0,0.0544608,0,0,0,0,0,0,0.0409137,0.0459683,0.0193956,0.0333855,0,0,0.0333192,0,0.0282811,0.0285593,0.0407265,0.0248743,0.0201329,0.0149428,0.0665868,0.064731,0.0139882,0.0165787,0.00779615,0.0145114,0.00893269,0.00698803,0.00563717,0.015854,0.05428,0.0294525,0.0382708,0.0216996,0.0234962,0.0315566,0.0178912,0.0331392,0.0366057,0,0,0.00674852,0,0.0360198,0.00746159,0.0676159,0.0111206,0.00933592,0.0227983,0.0546708,0.0432501,0.00876176,0.0380944,0.0187171,0.0187607,0.0108574,0.0041934,0.0109876,0.0135806,0.028382,0.0227288,0.0119543,0.00059326,0.054407,0.024309,0,0,0,0,0
333,0.0302109,0,0,0,0,0.0539689,0,0,0,0,0,0,0.0396582,0.0458672,0.0191945,0.033154,0,0,0.0331635,0,0.0282781,0.0283106,0.0405156,0.0244254,0.0199965,0.0147538,0.0657599,0.0648781,0.0137291,0.0161235,0.00754642,0.0148036,0.00868854,0.00696281,0.00551158,0.0158564,0.0522744,0.0294502,0.038086,0.0212641,0.0252886,0.031475,0.0176245,0.033411,0.0364175,0,0,0.00634874,0,0.0358817,0.00716502,0.0675272,0.011774,0.00959973,0.0239202,0.0543588,0.0430605,0.00897742,0.0380433,0.019878,0.0197216,0.0109144,0.00435114,0.0110515,0.0149388,0.0301599,0.0223012,0.0118832,0.000287776,0.0538817,0.0242318,0,0,0,0,0
334,0.028797,0,0,0,0,0.0534302,0,0,0,0,0,0,0.0433384,0.0457968,0.0193744,0.0364344,0,0,0.0325921,0,0.0282183,0.0279171,0.043453,0.0261947,0.0143581,0.0171595,0.0659644,0.0655834,0.0160239,0.0196083,0.00838734,0.0155551,0.0105755,0.00983022,0.00602039,0.0163204,0.0577499,0.0293268,0.0378947,0.0209429,0.0264987,0.0314601,0.0168371,0.0366263,0.0351931,0,0,0.00635807,0,0.0356986,0.0071058,0.0654058,0.0130993,0.0111612,0.0232389,0.0574427,0.0421027,0.00893494,0.038267,0.0207673,0.0202412,0.0114809,0.00408122,0.0122485,0.0180481,0.0317297,0.0214479,0.0117127,0.000213751,0.0535415,0.0232269,0,0,0,0,0
335,0.0299974,0,0,0,0,0.0532962,0,0,0,0,0,0,0.0365266,0.0458339,0.0182277,0.0327401,0,0,0.0328401,0,0.0282987,0.0279908,0.0398134,0.0234665,0.0197667,0.0144561,0.0647391,0.0651824,0.0131745,0.0151454,0.0070378,0.0151909,0.00804549,0.00590269,0.00566912,0.0156094,0.0483372,0.029513,0.037908,0.0209859,0.0288593,0.0313329,0.0169593,0.0338584,0.0360505,0,0,0.00576091,0,0.0355259,0.0067741,0.0672252,0.0143579,0.0101457,0.0254174,0.054107,0.0425717,0.00948039,0.0379536,0.0218397,0.0214364,0.0113117,0.00436017,0.0116276,0.0184081,0.0334298,0.021403,0.0119977,0.000437809,0.0530313,0.0239771,0,0,0,0,0
336,0.0300554,0,0,0,0,0.053089,0,0,0,0,0,0,0.0344852,0.0458555,0.0174289,0.0322373,0,0,0.0326233,0,0.0283957,0.027817,0.0393198,0.0228989,0.0196783,0.014004,0.0636744,0.0652406,0.0127023,0.0145033,0.00682463,0.0153317,0.00754009,0.0047953,0.00582432,0.0153597,0.0460128,0.0294329,0.0378741,0.0209861,0.0307565,0.0312606,0.0170023,0.0337477,0.0360589,0,0,0.00546333,0,0.0353878,0.0065673,0.0670655,0.0167667,0.0104521,0.0259364,0.0538028,0.0424712,0.00978118,0.0378972,0.0226244,0.0221878,0.011408,0.00443895,0.0120551,0.0203534,0.0349258,0.0211108,0.0120418,0.000695895,0.0526821,0.0239488,0,0,0,0,0
337,0.0300628,0,0,0,0,0.0529068,0,0,0,0,0,0,0.0325047,0.0458939,0.0164613,0.0317109,0,0,0.0325006,0,0.028419,0.0276801,0.0388839,0.0221824,0.019674,0.0136686,0.0626748,0.0652743,0.0121849,0.0138708,0.0067082,0.0155183,0.00707643,0.00374883,0.00602334,0.0150914,0.0438337,0.0293936,0.0378828,0.0209246,0.0324441,0.0311892,0.0173338,0.0336581,0.0360017,0,0,0.00523721,0,0.0352743,0.00632506,0.0667989,0.0195528,0.0108327,0.0262435,0.0536718,0.0422918,0.0100692,0.0378752,0.0232968,0.0228535,0.0115806,0.00443824,0.0126144,0.0222361,0.0373715,0.0209239,0.0119702,0.000929076,0.052393,0.0238766,0,0,0,0,0
338,0.0301661,0,0,0,0,0.0527213,0,0,0,0,0,0,0.030541,0.0459517,0.0154624,0.0310919,0,0,0.0323932,0,0.0283503,0.0275756,0.0384869,0.0213443,0.0195974,0.0134219,0.0619455,0.065279,0.01174,0.0131911,0.0064304,0.0157358,0.00660057,0.00276094,0.00618821,0.0148174,0.0416368,0.0293422,0.0379145,0.0208928,0.0345122,0.0311203,0.0182016,0.0333788,0.0359883,0,0,0.00504452,0,0.0351829,0.00614544,0.0664432,0.0226346,0.0111287,0.0263899,0.0533952,0.0420998,0.0104097,0.0379403,0.0239011,0.0235177,0.0119414,0.00446679,0.013436,0.0243076,0.0412967,0.0207952,0.0118562,0.00108762,0.0521105,0.0238663,0,0,0,0,0
339,0.0302398,0,0,0,0,0.0524523,0,0,0,0,0,0,0.0285725,0.0460491,0.0145659,0.0304474,0,0,0.032282,0,0.0283829,0.0275567,0.0381846,0.0204439,0.0194974,0.013111,0.061293,0.065222,0.0113642,0.012486,0.00607892,0.0159263,0.00607721,0.00178099,0.0063413,0.0145627,0.0393876,0.0293089,0.0380249,0.0208853,0.0372811,0.0310549,0.0190371,0.0330044,0.0359289,0,0,0.00484231,0,0.0350878,0.00601133,0.0660022,0.0252704,0.0114698,0.0264866,0.0531066,0.0418465,0.0108293,0.0383089,0.0245421,0.0241755,0.0122465,0.00439772,0.0143526,0.0264477,0.0464442,0.0205896,0.0117525,0.00126238,0.0518663,0.0238274,0,0,0,0,0
340,0.0305504,0,0,0,0,0.0520133,0,0,0,0,0,0,0.024817,0.0461968,0.0134358,0.0292679,0,0,0.0323003,0,0.0284356,0.0276913,0.0370786,0.0185587,0.0211859,0.0123478,0.0602457,0.0650066,0.0102889,0.0109309,0.00579968,0.0158583,0.00502092,0.000911984,0.0067299,0.0142261,0.0345301,0.0292862,0.0382198,0.0209308,0.0407573,0.0309692,0.0194557,0.0318065,0.0359975,0,0,0.00446484,0,0.0349476,0.00587809,0.0661438,0.0271502,0.0113005,0.026836,0.0517205,0.0415295,0.0110879,0.0385555,0.025035,0.0245835,0.0121857,0.00433637,0.0150909,0.0283849,0.0514584,0.0203113,0.0117979,0.00153287,0.0515776,0.0239276,0,0,0,0,0
341,0.0303881,0,0,0,0,0.0515169,0,0,0,0,0,0,0.0247437,0.0463259,0.0131951,0.0289872,0,0,0.0321071,0,0.0284482,0.0276933,0.0378311,0.0187879,0.0192259,0.0124403,0.0596038,0.0651162,0.0105988,0.0111934,0.00555869,0.0161941,0.00512199,0.000959414,0.00676279,0.0142615,0.0347059,0.0290965,0.0383885,0.0209876,0.0438245,0.0309002,0.0200762,0.0319896,0.0357569,0,0,0.00437553,0,0.0348082,0.00575667,0.0651058,0.0298775,0.0121346,0.0264616,0.0524365,0.0410227,0.0113698,0.0389949,0.025699,0.0247146,0.0128421,0.00401391,0.0165833,0.0310005,0.0553369,0.0199508,0.0118279,0.0018194,0.0514868,0.0237263,0,0,0,0,0
342,0.0304925,0,0,0,0,0.0512066,0,0,0,0,0,0,0.0234604,0.0464658,0.0128451,0.0285039,0,0,0.0320076,0,0.0284758,0.0277154,0.0378421,0.0182775,0.019028,0.0121712,0.0589873,0.0650809,0.0103525,0.0107703,0.00546859,0.0162609,0.0048239,0.00129274,0.0068767,0.0142056,0.032964,0.0289186,0.0386049,0.0211309,0.0466805,0.0308487,0.020551,0.0317287,0.0356903,0,0,0.00426256,0,0.0346838,0.00567703,0.0645951,0.0320242,0.0125358,0.0262518,0.0524912,0.0406114,0.0116636,0.0392115,0.0261468,0.0249184,0.0138375,0.0038772,0.0179004,0.0334834,0.0582856,0.0196484,0.0118185,0.00214062,0.0515742,0.0236469,0,0,0,0,0
343,0.0306093,0,0,0,0,0.0508727,0,0,0,0,0,0,0.0221937,0.0466973,0.0125633,0.0279884,0,0,0.0319745,0,0.0284919,0.0278109,0.0379099,0.017749,0.0188277,0.0118678,0.0580583,0.0650799,0.0101622,0.0104222,0.00540432,0.0162621,0.0045159,0.00165439,0.00689475,0.0141774,0.0311262,0.0288377,0.0388974,0.0213106,0.0491292,0.0308282,0.0211843,0.0313933,0.0356021,0,0,0.00423496,0,0.0346047,0.00565632,0.0640949,0.034158,0.0128624,0.026048,0.0523461,0.0400959,0.0120346,0.039355,0.0264459,0.0250897,0.0149979,0.00385987,0.019106,0.0360409,0.0611029,0.0193097,0.0117638,0.00237074,0.0513475,0.0235313,0,0,0,0,0
344,0.0306165,0,0,0,0,0.0505222,0,0,0,0,0,0,0.0210364,0.0469985,0.0123879,0.0275437,0,0,0.0320346,0,0.0284754,0.0279842,0.038062,0.0173118,0.0186045,0.0115083,0.0573347,0.065061,0.00998985,0.0101592,0.0053524,0.0162307,0.00427042,0.00198967,0.00694005,0.0141968,0.0293694,0.0288936,0.0392707,0.0214417,0.0513134,0.0307755,0.0219457,0.0310977,0.035451,0,0,0.00425805,0,0.0345315,0.00556751,0.0635808,0.0360959,0.0131315,0.025834,0.0521909,0.0394844,0.0124235,0.0394992,0.0266512,0.0252626,0.0161021,0.00388958,0.0200816,0.0382436,0.0640015,0.0190222,0.0116641,0.00249195,0.0509796,0.0234033,0,0,0,0,0
345,0.0305746,0,0,0,0,0.0501689,0,0,0,0,0,0,0.0199089,0.047213,0.0121863,0.0271193,0,0,0.0321059,0,0.028558,0.0281164,0.0382618,0.0168693,0.0183748,0.0112996,0.0566473,0.0649134,0.00979977,0.00988581,0.00533625,0.016196,0.00410021,0.00237067,0.00703597,0.0142241,0.027659,0.0289197,0.039558,0.0216124,0.0531851,0.0307134,0.0227923,0.0308182,0.0352723,0,0,0.00433287,0,0.0344698,0.00544182,0.0630694,0.0378293,0.0134132,0.0256456,0.0520413,0.0388751,0.0128253,0.0396152,0.0268267,0.025361,0.0168711,0.00390856,0.0209042,0.0399423,0.0665028,0.018731,0.0114103,0.00253976,0.0506329,0.0233004,0,0,0,0,0
346,0.0307055,0,0,0,0,0.0500459,0,0,0,0,0,0,0.0187027,0.0473102,0.0118287,0.0267313,0,0,0.0320505,0,0.0287351,0.0281238,0.0384537,0.0162919,0.0181412,0.0111887,0.0559308,0.064569,0.00959747,0.00960701,0.00533822,0.0161607,0.00396258,0.00294234,0.0071311,0.0141994,0.0259137,0.0287758,0.0397791,0.0217253,0.0544445,0.0306576,0.023425,0.0305534,0.0353383,0,0,0.00434673,0,0.0344108,0.00534008,0.0625217,0.0390653,0.0137146,0.0255826,0.0519483,0.0386132,0.0131952,0.0396513,0.0270288,0.0253389,0.0172904,0.00391742,0.0215452,0.041156,0.0681121,0.0185321,0.0111159,0.00251691,0.0505249,0.0233561,0,0,0,0,0
347,0.030817,0,0,0,0,0.04996,0,0,0,0,0,0,0.0174869,0.0474649,0.0113719,0.0264184,0,0,0.0321175,0,0.0288084,0.0282288,0.0386721,0.0156788,0.0179563,0.0111438,0.055308,0.0642278,0.00935897,0.0093998,0.00533206,0.0160765,0.00398009,0.00352024,0.00727764,0.0141643,0.0242492,0.028682,0.0400664,0.0217805,0.0548894,0.0305913,0.0240058,0.0303698,0.0353985,0,0,0.00426889,0,0.0343308,0.00524589,0.0618748,0.0398743,0.0138798,0.025491,0.051929,0.0383742,0.0134812,0.0396971,0.0272364,0.0251695,0.0176278,0.00389354,0.0220164,0.0418196,0.0688621,0.0183346,0.010827,0.00251657,0.0504569,0.0233919,0,0,0,0,0
348,0.0310228,0,0,0,0,0.0498663,0,0,0,0,0,0,0.0163277,0.0476417,0.0109297,0.0262043,0,0,0.0322769,0,0.0288678,0.0284339,0.0388688,0.0151135,0.0178348,0.0105967,0.0545889,0.0638532,0.00904945,0.00920695,0.00532295,0.015978,0.0041537,0.00404013,0.00742523,0.0141285,0.0226437,0.0286257,0.0403609,0.0220279,0.0545179,0.030509,0.0243962,0.0301327,0.0354478,0,0,0.00404658,0,0.0342097,0.00513275,0.0611525,0.0403953,0.0140467,0.025253,0.0519116,0.0380965,0.0137678,0.0397898,0.0275132,0.0250089,0.017943,0.00381957,0.0224664,0.0421945,0.0688795,0.0180684,0.0106603,0.00262977,0.0504331,0.0235481,0,0,0,0,0
349,0.0312346,0,0,0,0,0.0497262,0,0,0,0,0,0,0.0153593,0.0478121,0.0105273,0.0257749,0,0,0.0324312,0,0.0289602,0.028666,0.0390304,0.0146754,0.0177893,0.00989186,0.0539374,0.0634502,0.00873551,0.00900977,0.00531698,0.0159066,0.00438367,0.00437208,0.00752355,0.0141002,0.0212317,0.0285481,0.040628,0.0226317,0.053183,0.0303917,0.0251075,0.0297693,0.0354349,0,0,0.00373197,0,0.0340559,0.00494685,0.0603657,0.0412352,0.0141701,0.0247764,0.0518619,0.0377597,0.0140264,0.0397714,0.0277933,0.0247642,0.0184402,0.00364025,0.0232631,0.0427871,0.0678174,0.0177782,0.0105749,0.00289741,0.050406,0.0237341,0,0,0,0,0
350,0.0315235,0,0,0,0,0.0497855,0,0,0,0,0,0,0.0147172,0.0480206,0.0101843,0.0252478,0,0,0.0324561,0,0.0290571,0.0288167,0.0391897,0.0143932,0.017702,0.00929999,0.0535058,0.0631278,0.00843879,0.00885798,0.00527007,0.0159544,0.00460214,0.0044369,0.0075815,0.0141204,0.0201938,0.0284213,0.0409204,0.0228353,0.0514498,0.0302834,0.0260539,0.0294824,0.035558,0,0,0.00350063,0,0.0338963,0.00475439,0.0594921,0.0423997,0.0141907,0.0241741,0.0519246,0.0377095,0.0142384,0.0395854,0.0278962,0.024388,0.0187862,0.0034189,0.0243066,0.0434853,0.0662061,0.0176355,0.0106124,0.00317329,0.0505479,0.023909,0,0,0,0,0
351,0.0317071,0,0,0,0,0.0498112,0,0,0,0,0,0,0.0141102,0.0482474,0.00985347,0.0246759,0,0,0.032514,0,0.0291328,0.0288673,0.0393269,0.0140897,0.0176738,0.00893096,0.053045,0.06292,0.00817856,0.00869045,0.00520802,0.0160879,0.00489681,0.00446331,0.00769023,0.0141567,0.019255,0.0284327,0.0412317,0.0231746,0.0508428,0.0302038,0.0260573,0.0291722,0.0355811,0,0,0.00333058,0,0.0337722,0.00456593,0.0585528,0.0424379,0.0142761,0.0238421,0.0519675,0.0375767,0.0145288,0.0396257,0.0282069,0.0240033,0.0185235,0.00319448,0.0244133,0.0432605,0.0658287,0.0175125,0.0106741,0.00341771,0.0506273,0.0240059,0,0,0,0,0
352,0.0318221,0,0,0,0,0.0497752,0,0,0,0,0,0,0.0134193,0.0484396,0.00951888,0.0241551,0,0,0.0325524,0,0.029231,0.0288396,0.0395563,0.0137545,0.0176447,0.00885031,0.0525266,0.0628389,0.00792818,0.00851163,0.00515086,0.0162929,0.0052671,0.00463519,0.00776653,0.0141881,0.0182655,0.0284994,0.0415337,0.0232693,0.0522986,0.0301336,0.0245208,0.0288865,0.0355143,0,0,0.00320233,0,0.0336641,0.00437067,0.057507,0.0404877,0.0143796,0.0240591,0.0519807,0.0373594,0.0148288,0.0401561,0.0288218,0.023711,0.0176178,0.0034179,0.0226268,0.0414551,0.0674695,0.0174538,0.010576,0.00360763,0.0506322,0.0239489,0,0,0,0,0
353,0.0317926,0,0,0,0,0.0495752,0,0,0,0,0,0,0.0126824,0.0485436,0.00916277,0.0237118,0,0,0.032522,0,0.0293707,0.028831,0.039852,0.0134532,0.0176142,0.00868924,0.0519965,0.0627752,0.00780328,0.00838953,0.00517284,0.016544,0.00569386,0.00498038,0.00782372,0.0142157,0.0172939,0.0285718,0.0417604,0.0231713,0.0526247,0.0300635,0.0240455,0.0286753,0.0353479,0,0,0.00313766,0,0.0335559,0.00423948,0.0566959,0.0397791,0.014427,0.0238998,0.0519664,0.0370183,0.0151109,0.0403722,0.0290155,0.0235395,0.0176146,0.00369701,0.0218075,0.0401949,0.0678143,0.01734,0.0103484,0.00370439,0.0504814,0.0238949,0,0,0,0,0
354,0.0319069,0,0,0,0,0.0495184,0,0,0,0,0,0,0.0119194,0.0486139,0.00888965,0.0233374,0,0,0.0323808,0,0.0294705,0.0287867,0.0401998,0.0133161,0.0175514,0.00840076,0.0515395,0.0626576,0.00771073,0.00826109,0.00525787,0.0167864,0.0061262,0.00543112,0.00795885,0.0142148,0.0164187,0.0285181,0.0418911,0.0234845,0.0519648,0.030024,0.0245271,0.0286139,0.0353762,0,0,0.00315976,0,0.0334736,0.00420699,0.0561167,0.0403271,0.0144861,0.0234271,0.0520412,0.0370129,0.0152839,0.0402386,0.0288076,0.0233634,0.0179645,0.00366403,0.0222694,0.0395312,0.0670891,0.0173504,0.0101763,0.00362793,0.0504771,0.0239015,0,0,0,0,0
355,0.0318984,0,0,0,0,0.0494258,0,0,0,0,0,0,0.0111423,0.0486704,0.00872094,0.023047,0,0,0.0323641,0,0.0294715,0.0287613,0.0405376,0.0132079,0.017472,0.00804798,0.0511819,0.0626473,0.00765641,0.00809842,0.00536794,0.0169871,0.00654556,0.00591414,0.00815394,0.0141786,0.0155912,0.0285333,0.0419686,0.0235419,0.0514495,0.0299768,0.024986,0.0287046,0.0353081,0,0,0.00325938,0,0.0333745,0.00427394,0.0555636,0.0407981,0.014545,0.0229619,0.0521007,0.0369591,0.0153558,0.0400405,0.0285078,0.0230953,0.018064,0.00366321,0.0228235,0.0390485,0.0664711,0.0172879,0.0100805,0.00345441,0.0504515,0.0238741,0,0,0,0,0
356,0.0318243,0,0,0,0,0.0492883,0,0,0,0,0,0,0.010486,0.0487273,0.0086283,0.0227963,0,0,0.0324459,0,0.0294882,0.0287334,0.0407967,0.0133844,0.0173848,0.00782404,0.0508497,0.0627484,0.00758406,0.00792219,0.00545945,0.0171068,0.00696677,0.00636037,0.00834541,0.0141424,0.0148931,0.0285866,0.0420207,0.0232206,0.0510115,0.0299215,0.0253732,0.0287203,0.0351473,0,0,0.00338254,0,0.0332628,0.00428815,0.0550014,0.0412009,0.0146012,0.0221849,0.0521659,0.0367661,0.0153377,0.0397927,0.028133,0.0227878,0.0181393,0.00364332,0.0234561,0.0391533,0.0660078,0.0170898,0.0100288,0.00345333,0.0504047,0.0238704,0,0,0,0,0
357,0.0317215,0,0,0,0,0.0491321,0,0,0,0,0,0,0.00989524,0.048766,0.00851495,0.0225791,0,0,0.0325435,0,0.0295062,0.0287443,0.0409623,0.0139116,0.0172919,0.00759338,0.0505991,0.0628899,0.00747647,0.00789783,0.00552788,0.0171697,0.00734963,0.00674018,0.00846777,0.0140942,0.0142322,0.028728,0.0420338,0.0231284,0.0507532,0.0298832,0.025638,0.0286976,0.0348968,0,0,0.00349985,0,0.0331633,0.00425989,0.0545021,0.041467,0.0146235,0.021246,0.0521937,0.0365097,0.0152851,0.0395162,0.0275883,0.0224703,0.0182739,0.00358503,0.0238875,0.0397445,0.0659167,0.0168653,0.0100089,0.00351333,0.0503281,0.0237678,0,0,0,0,0
358,0.0317559,0,0,0,0,0.0491854,0,0,0,0,0,0,0.00937875,0.0487684,0.00843192,0.022389,0,0,0.0325519,0,0.0294643,0.0287836,0.0410769,0.0138626,0.0172171,0.0074301,0.050366,0.0630543,0.00736578,0.00785626,0.00559264,0.017193,0.0077114,0.00713063,0.00856982,0.0140322,0.0136179,0.0288944,0.0420191,0.0227709,0.0508434,0.029864,0.0253727,0.0287135,0.0347802,0,0,0.00359571,0,0.0330924,0.00422508,0.054089,0.0414369,0.0146582,0.0203818,0.0522718,0.036521,0.0152427,0.0392269,0.0269962,0.0221136,0.0183102,0.00354603,0.0240703,0.0400524,0.0665513,0.0168,0.00991326,0.00353918,0.0504113,0.023721,0,0,0,0,0
359,0.0317257,0,0,0,0,0.0492069,0,0,0,0,0,0,0.00894452,0.0487877,0.00840239,0.022224,0,0,0.0325428,0,0.0294852,0.0288222,0.0411214,0.0131004,0.0171513,0.0072515,0.0500264,0.0632469,0.007241,0.00777242,0.00564253,0.0171804,0.00808415,0.00753888,0.00871161,0.0139752,0.0130846,0.0289763,0.0420124,0.0227382,0.0510818,0.0298404,0.0247404,0.0288229,0.0346979,0,0,0.00368141,0,0.0330559,0.00415732,0.053706,0.0415271,0.0147193,0.0195908,0.0524414,0.0364633,0.0151903,0.0388701,0.026392,0.021736,0.0184521,0.00352038,0.0242201,0.0403075,0.067605,0.0167827,0.00974284,0.00350098,0.050459,0.023632,0,0,0,0,0
360,0.0315688,0,0,0,0,0.0491167,0,0,0,0,0,0,0.0083561,0.048832,0.00838919,0.022076,0,0,0.0325321,0,0.0295084,0.0287655,0.0410878,0.012643,0.0170723,0.00711484,0.0496134,0.0634318,0.00710062,0.00769968,0.00567821,0.0171129,0.00847616,0.00800027,0.00890511,0.0139115,0.0125529,0.028938,0.0420326,0.0229943,0.0513062,0.0298277,0.0243979,0.028971,0.0344875,0,0,0.00378308,0,0.0330261,0.0040846,0.0533405,0.041689,0.0148307,0.0186598,0.0525231,0.0362903,0.0150814,0.0383306,0.0256261,0.0213636,0.019149,0.00348306,0.0245533,0.0409903,0.0683581,0.0167708,0.00966263,0.00346632,0.0504507,0.0234334,0,0,0,0,0
361,0.0313326,0,0,0,0,0.0489595,0,0,0,0,0,0,0.00766496,0.048883,0.00840017,0.0219856,0,0,0.0325186,0,0.0295417,0.0286952,0.0409465,0.0124365,0.0169483,0.00694113,0.0494672,0.0635969,0.00696104,0.00761915,0.00572196,0.0170237,0.00892189,0.0084741,0.00913199,0.0138332,0.0119836,0.0288397,0.0420961,0.0228612,0.0513997,0.0298213,0.0242458,0.0291608,0.0342015,0,0,0.00392143,0,0.0329797,0.00403485,0.0530242,0.0419329,0.0149198,0.0176398,0.0524882,0.0360041,0.0149315,0.0376522,0.0246898,0.020918,0.020203,0.00341071,0.025005,0.0420275,0.0688074,0.0166881,0.00970026,0.00348646,0.0503782,0.0231528,0,0,0,0,0
362,0.0312635,0,0,0,0,0.0489317,0,0,0,0,0,0,0.00706585,0.0489745,0.00842125,0.0219401,0,0,0.032383,0,0.0295625,0.0285677,0.0407499,0.0121886,0.0168117,0.00681432,0.0493692,0.0637465,0.00680226,0.00754138,0.00575498,0.0169042,0.00937184,0.00891519,0.00929134,0.0137371,0.0112993,0.0288276,0.0422101,0.0228708,0.0513445,0.0298281,0.0237958,0.0294327,0.0340894,0,0,0.00401943,0,0.0329477,0.00410181,0.052696,0.0415477,0.0149573,0.0167184,0.0524837,0.0359571,0.0148224,0.036962,0.0236044,0.0205216,0.0209016,0.00339452,0.025169,0.0427667,0.0692675,0.0166348,0.00974955,0.00351206,0.0503959,0.0231245,0,0,0,0,0
