Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70
36,0.0173285,0.0349894,0.0155197,0.0128774,0.0147675,0.0285817,0,0,0.0182929,0,0.0227473,0.0130967,0.0436299,0.0209766,0.0216107,0.0247215,0.0552796,0.0190397,0.0126088,0.0198147,0.020416,0.0454849,0.0163256,0.0156969,0.0137221,0.0178503,0.0172241,0.0168647,0.0111718,0.00788766,0.0445751,0.0150697,0.0411981,0.037162,0.00983781,0,0,0.0440573,0,0.0219292,0.0280787,0.0511451,0.0496348,0.017128,0.0172411,0.0516914,0.0189916,0.0199587,0.0618501,0.0204711,0.0177847,0.0185688,0.0112049,0.0225597,0.0211326,0.0490622,0.0248263,0.0131358,0.0109794,0.0425281,0.0140767,0,0,0,0,0,0,0,0,0,0
37,0.0176449,0.0351984,0.0157735,0.0129139,0.0145537,0.0286595,0,0,0.0181457,0,0.0226959,0.013116,0.0437483,0.0211764,0.0214627,0.023999,0.0557784,0.019203,0.0124272,0.0190363,0.0196423,0.0449638,0.0159086,0.0154307,0.0133596,0.0173987,0.0173986,0.0168557,0.0110988,0.0079094,0.0558123,0.0148874,0.0488925,0.0375048,0.0099805,0,0,0.0442162,0,0.0222379,0.0282107,0.050402,0.0563122,0.0170295,0.0178363,0.0518566,0.0193033,0.0222491,0.0627329,0.0233373,0.020555,0.0211083,0.0151714,0.0267054,0.0244539,0.058448,0.0249895,0.0138311,0.0110861,0.0427513,0.0142081,0,0,0,0,0,0,0,0,0,0
38,0.0178435,0.0354158,0.0158526,0.012902,0.014172,0.0286936,0,0,0.0180573,0,0.0226703,0.0131083,0.0437003,0.0212872,0.0214007,0.0231429,0.0561622,0.0194712,0.0122894,0.0183619,0.0188212,0.0445632,0.0156105,0.0151742,0.0130797,0.016943,0.0174413,0.016864,0.0110898,0.00801537,0.0626333,0.014673,0.0533833,0.0376434,0.00996698,0,0,0.0442968,0,0.0225118,0.0282257,0.0499505,0.0605493,0.0169892,0.0182357,0.0520557,0.0195813,0.0238774,0.0634413,0.0249773,0.0224271,0.0221305,0.0172844,0.0287779,0.0260557,0.0641384,0.0250015,0.0142333,0.0111517,0.0429303,0.0143304,0,0,0,0,0,0,0,0,0,0
39,0.0179658,0.0355354,0.0158713,0.0128521,0.0136654,0.0287328,0,0,0.0181406,0,0.0226822,0.0132205,0.0434897,0.0213245,0.0213992,0.0222564,0.0564097,0.019791,0.012149,0.017758,0.0180421,0.0442843,0.0152808,0.0149271,0.0128083,0.0164738,0.0173938,0.0169507,0.0111132,0.00797682,0.0638294,0.0144495,0.0537979,0.037519,0.00990882,0,0,0.0443496,0,0.0227764,0.02811,0.0499689,0.0612648,0.0170527,0.01813,0.0522881,0.0198536,0.0243138,0.0636247,0.0248714,0.0226517,0.021932,0.0173803,0.0285823,0.0258127,0.0650978,0.0249402,0.0143707,0.0112125,0.0431438,0.0143466,0,0,0,0,0,0,0,0,0,0
40,0.0181851,0.035745,0.0156579,0.0128093,0.0130352,0.0288836,0,0,0.0183634,0,0.0227789,0.0134788,0.0431883,0.0211447,0.0214467,0.0213997,0.0566104,0.0201651,0.0120648,0.0172879,0.0173352,0.044214,0.0149304,0.0147397,0.0124958,0.0159561,0.0170302,0.0172427,0.0111224,0.00770026,0.0594329,0.0142596,0.0502523,0.037222,0.00998912,0,0,0.0439758,0,0.0230291,0.0277009,0.0502177,0.0580876,0.017233,0.0175565,0.0525257,0.0201477,0.0234267,0.0633584,0.0234826,0.0212457,0.0206281,0.0157051,0.0263989,0.0239838,0.0612358,0.0246764,0.014333,0.0112317,0.0433893,0.0143723,0,0,0,0,0,0,0,0,0,0
41,0.0183602,0.03593,0.0158192,0.0127933,0.0124617,0.0290352,0,0,0.0187352,0,0.0228912,0.0137463,0.0428647,0.0210126,0.0215331,0.0205796,0.0568268,0.0206177,0.0121236,0.0170279,0.0167149,0.0443526,0.0146724,0.0147367,0.0122976,0.0154487,0.0168498,0.0176699,0.0110917,0.0077079,0.05083,0.0140871,0.0439083,0.0368124,0.0100733,0,0,0.0439053,0,0.0233276,0.0274901,0.0507512,0.051442,0.0175456,0.0167425,0.0527909,0.020378,0.0216519,0.0628071,0.0214321,0.0189078,0.0186947,0.0129838,0.0230259,0.0212036,0.0533396,0.0244419,0.0142532,0.0113062,0.0436579,0.014392,0,0,0,0,0,0,0,0,0,0
42,0.0184831,0.0361648,0.0161552,0.0126978,0.0119383,0.0292257,0,0,0.0192056,0,0.0228987,0.0139271,0.0425884,0.0208063,0.0217141,0.0199549,0.0570412,0.0211224,0.0121005,0.0169688,0.0161655,0.0446901,0.0146281,0.015022,0.012204,0.0148967,0.0168086,0.018114,0.0110526,0.00784523,0.0393905,0.013921,0.0356525,0.0363913,0.0101412,0,0,0.0440249,0,0.0236002,0.0274937,0.0513793,0.041921,0.0179212,0.0161009,0.0530449,0.0205109,0.0196286,0.0620641,0.0192452,0.0163549,0.0164271,0.00982534,0.0189136,0.0179379,0.0425881,0.0243456,0.014072,0.0114128,0.0439931,0.0144053,0,0,0,0,0,0,0,0,0,0
43,0.0185024,0.0364778,0.0168815,0.0125752,0.0115259,0.0292085,0,0,0.0196568,0,0.0228399,0.0140991,0.0423148,0.020581,0.0218412,0.0196968,0.0571366,0.0216015,0.0120218,0.0171491,0.0156682,0.0452004,0.0146869,0.0155583,0.0121871,0.0143283,0.0170578,0.018534,0.0110191,0.00795148,0.0266516,0.0138185,0.026325,0.0359962,0.0101789,0,0,0.0442224,0,0.023759,0.0275762,0.0518763,0.0309546,0.0182926,0.0159668,0.0533733,0.020562,0.017732,0.0612863,0.0173335,0.0140976,0.0139698,0.00725472,0.01451,0.014357,0.0302899,0.0242173,0.0137781,0.0114477,0.0443735,0.0143842,0,0,0,0,0,0,0,0,0,0
44,0.0183286,0.0367863,0.0184009,0.0125201,0.0115864,0.0288848,0,0,0.0201184,0,0.0228177,0.0143068,0.0420271,0.0206813,0.0218131,0.0195663,0.0570575,0.0220887,0.0118849,0.0173955,0.0152243,0.0457733,0.0149123,0.0163453,0.0123126,0.0137953,0.017846,0.018967,0.0110183,0.00806329,0.0154362,0.0137598,0.0180105,0.0354592,0.00998073,0,0,0.044798,0,0.0238601,0.0278202,0.0520892,0.0217914,0.0186198,0.0162645,0.0536561,0.0204586,0.0161723,0.060733,0.0160369,0.0125986,0.0117026,0.00718343,0.0110479,0.0111524,0.0200538,0.0242808,0.013371,0.0114226,0.0445976,0.0143066,0,0,0,0,0,0,0,0,0,0
45,0.0181226,0.0370831,0.0204054,0.0124348,0.0119045,0.0288827,0,0,0.0205786,0,0.0228062,0.0145182,0.0415965,0.0206915,0.0216658,0.0198024,0.0571812,0.022558,0.0119437,0.0179993,0.0150782,0.0464507,0.0153178,0.0175424,0.0124081,0.0132377,0.0192351,0.0194294,0.0109997,0.00815716,0.0109778,0.0137238,0.0133915,0.0349211,0.00978701,0,0,0.0452338,0,0.0238791,0.0279112,0.051984,0.016688,0.0188916,0.0162909,0.0540622,0.0203575,0.015056,0.0606777,0.015363,0.0120097,0.0102697,0.00823301,0.00953439,0.0100229,0.0175839,0.0243695,0.0128619,0.0112998,0.0449239,0.0143619,0,0,0,0,0,0,0,0,0,0
46,0.0180734,0.0373767,0.0233906,0.0123845,0.0130254,0.0284755,0,0,0.0212485,0,0.0228811,0.0147617,0.0411564,0.0210371,0.0213789,0.0205687,0.057526,0.022911,0.0122138,0.0190583,0.0151836,0.047225,0.015874,0.0191529,0.0126531,0.012675,0.0221413,0.0200117,0.0110095,0.00839486,0.00982677,0.0137358,0.0108435,0.0344028,0.00983629,0,0,0.0456254,0,0.0238138,0.0280374,0.0516605,0.0142804,0.019118,0.0160407,0.0544446,0.0202751,0.0141996,0.0609824,0.0150102,0.0119527,0.00990423,0.00869559,0.00881755,0.0109436,0.0182323,0.0245378,0.0124259,0.0111587,0.045282,0.0145584,0,0,0,0,0,0,0,0,0,0
47,0.0182341,0.0374186,0.0272543,0.0123564,0.0147842,0.028764,0,0,0.0220886,0,0.0230176,0.0150989,0.0405962,0.0217668,0.0211431,0.0219414,0.0578846,0.02319,0.0126415,0.020633,0.0155764,0.0483009,0.0165425,0.0211852,0.0130369,0.0121315,0.0261627,0.0206811,0.0110564,0.00887991,0.0101869,0.0137766,0.00769916,0.0337781,0.0101592,0,0,0.0460634,0,0.0237511,0.0282845,0.0515022,0.0139722,0.0192647,0.016131,0.0546262,0.0201319,0.0133969,0.0610649,0.0148764,0.011976,0.0106959,0.00915616,0.00847846,0.0118743,0.0173327,0.0249994,0.0123524,0.0111032,0.0455212,0.014825,0,0,0,0,0,0,0,0,0,0
48,0.0185412,0.0371431,0.0315806,0.0122831,0.0170531,0.0299454,0,0,0.022936,0,0.0231279,0.0154089,0.0399316,0.0229218,0.0211257,0.0239183,0.0581707,0.0234161,0.0133069,0.0226984,0.0164912,0.0497536,0.0175085,0.0237914,0.0135078,0.011707,0.0310738,0.0212834,0.0110668,0.00917756,0.0138507,0.0138388,0.00596623,0.0331252,0.0107525,0,0,0.046407,0,0.0236163,0.0286029,0.0516505,0.0158109,0.0194863,0.017141,0.054774,0.0198926,0.0127862,0.0608583,0.0151077,0.0119252,0.0121192,0.00962959,0.00864893,0.0120285,0.0182134,0.025531,0.0124116,0.0111288,0.0454882,0.0150917,0,0,0,0,0,0,0,0,0,0
49,0.0186536,0.0366842,0.036527,0.012081,0.0198904,0.0306744,0,0,0.0235137,0,0.0231377,0.0156059,0.0392615,0.0243847,0.0212626,0.0263589,0.0583833,0.0233962,0.0143459,0.0254534,0.0180227,0.0515046,0.0186163,0.0270111,0.0140694,0.0113901,0.0368417,0.0217054,0.0110332,0.00927787,0.0185272,0.0139768,0.00729039,0.0327617,0.0113687,0,0,0.0465278,0,0.0233399,0.0288323,0.0520593,0.0183737,0.0196533,0.0185482,0.0550089,0.0194815,0.0123825,0.0604958,0.0155724,0.0120727,0.0134228,0.00977127,0.00899378,0.012072,0.0216934,0.0259782,0.0123763,0.0110496,0.0451612,0.0152742,0,0,0,0,0,0,0,0,0,0
50,0.0185447,0.0362103,0.0418134,0.0117924,0.0231097,0.0311299,0,0,0.0237277,0,0.0230803,0.0157093,0.0386233,0.0257306,0.021594,0.0289207,0.0587294,0.0231355,0.0157983,0.0288058,0.020019,0.0534359,0.0196832,0.0306187,0.0148229,0.0111704,0.0432225,0.0216939,0.0109767,0.00928985,0.02213,0.0142519,0.00927619,0.0328072,0.0118267,0,0,0.0462447,0,0.0229078,0.0288174,0.0525316,0.021096,0.0197501,0.0195376,0.0553922,0.0188882,0.0118392,0.0599926,0.0157399,0.0122804,0.0138114,0.0091849,0.00934699,0.0119952,0.0256562,0.0261981,0.0123745,0.0107723,0.0445962,0.0153612,0,0,0,0,0,0,0,0,0,0
51,0.0182297,0.0357191,0.0470064,0.0116698,0.0260528,0.0321529,0,0,0.0236878,0,0.0231591,0.0156468,0.0379375,0.0267785,0.0220606,0.0313487,0.0590924,0.0227042,0.0175689,0.0323492,0.0221975,0.0555013,0.0207855,0.0341176,0.0155449,0.010993,0.0496349,0.0213504,0.0109437,0.00931075,0.023972,0.0146577,0.010834,0.0329361,0.0119081,0,0,0.0457824,0,0.0223961,0.0286346,0.0529134,0.0237875,0.0199139,0.0199831,0.0557088,0.0181743,0.0113894,0.0593005,0.0158513,0.0124344,0.01324,0.00823989,0.00970958,0.0115669,0.0290576,0.0263124,0.0129728,0.0103726,0.0438716,0.0152804,0,0,0,0,0,0,0,0,0,0
52,0.0178042,0.0351452,0.0514456,0.011594,0.0286134,0.0327765,0,0,0.0232761,0,0.023291,0.0154095,0.0372984,0.0279304,0.0224182,0.0336307,0.0593249,0.0221085,0.0195593,0.035989,0.0243706,0.0575869,0.0218998,0.0372587,0.0160343,0.0109204,0.0559707,0.0207375,0.0109787,0.00926671,0.0244497,0.0151773,0.0121549,0.0330299,0.0117064,0,0,0.0450736,0,0.0218158,0.0282707,0.0531528,0.0261271,0.020191,0.0199861,0.0560078,0.0174455,0.0115882,0.0586517,0.0164285,0.0130299,0.0124497,0.00750666,0.0102431,0.0111372,0.0317765,0.026408,0.0140054,0.00987348,0.0430861,0.0151878,0,0,0,0,0,0,0,0,0,0
53,0.0172244,0.0344921,0.0550733,0.0115376,0.0307782,0.0335173,0,0,0.0226588,0,0.0233958,0.0150889,0.0365827,0.029496,0.0225884,0.0356193,0.0593278,0.0213981,0.0215416,0.0392594,0.0263496,0.0596875,0.0230261,0.0399723,0.0164208,0.0108949,0.0616888,0.0199211,0.011028,0.00916948,0.0242629,0.0157279,0.0136194,0.0329582,0.0114123,0,0,0.0441446,0,0.0211838,0.0277511,0.0533987,0.027856,0.020554,0.019728,0.0561857,0.0168168,0.0123046,0.0581651,0.017378,0.0138435,0.0119685,0.0071239,0.0108985,0.0110853,0.0333151,0.0262993,0.0143205,0.00935358,0.0422771,0.0152476,0,0,0,0,0,0,0,0,0,0
54,0.0164954,0.0337027,0.05751,0.0115621,0.0323429,0.0342232,0,0,0.0220612,0,0.0234492,0.0147347,0.0357541,0.0315764,0.0225541,0.0372182,0.0589934,0.0205901,0.0234387,0.042017,0.028013,0.0617265,0.024134,0.0421014,0.0168217,0.0108353,0.0663495,0.0190873,0.0110206,0.00902081,0.0235668,0.016284,0.0145097,0.0326626,0.011119,0,0,0.0431206,0,0.0205812,0.0271037,0.0537251,0.028436,0.0209664,0.0195868,0.0561228,0.0162838,0.0129607,0.0580481,0.0182358,0.0143411,0.0117898,0.00710824,0.0112928,0.011233,0.0335129,0.0261454,0.014787,0.00887804,0.0414425,0.015487,0,0,0,0,0,0,0,0,0,0
55,0.0157498,0.0328396,0.0588145,0.0117734,0.0331838,0.034617,0,0,0.0215269,0,0.0234927,0.0143048,0.0348096,0.0341533,0.0223576,0.038483,0.0582888,0.0198164,0.0252732,0.0444554,0.029303,0.0635574,0.0251519,0.0434611,0.0171745,0.0106894,0.0704024,0.0182745,0.0109396,0.00888696,0.0225462,0.0168104,0.0147933,0.0321671,0.0109545,0,0,0.0419427,0,0.0199778,0.0263413,0.0540497,0.0279618,0.0213467,0.0195744,0.0557066,0.0158351,0.01322,0.0583031,0.0186836,0.0143954,0.0114985,0.00738172,0.0112178,0.0112568,0.0327534,0.025821,0.0152516,0.008428,0.0406689,0.0158523,0,0,0,0,0,0,0,0,0,0
56,0.0150761,0.0319512,0.0594032,0.011957,0.0332706,0.0346886,0,0,0.0211942,0,0.0234416,0.0138855,0.0338899,0.0370531,0.0221139,0.0394794,0.0573241,0.0192207,0.0268877,0.0467198,0.030134,0.0650965,0.0259746,0.0439394,0.0173348,0.0104727,0.074594,0.0175425,0.0108292,0.00869948,0.0214557,0.0173189,0.0148101,0.0316204,0.0108639,0,0,0.0407018,0,0.0195278,0.0255637,0.0542989,0.0270743,0.0216378,0.0196612,0.0549527,0.0154478,0.0131988,0.0588129,0.0186319,0.0141499,0.0110813,0.00779986,0.0107337,0.0111623,0.0318485,0.0254602,0.0155114,0.00803188,0.0400245,0.0163436,0,0,0,0,0,0,0,0,0,0
57,0.0146997,0.0311218,0.0596137,0.0121612,0.0329633,0.0346084,0,0,0.0210764,0,0.0234131,0.0134706,0.0332014,0.040212,0.0219328,0.0403961,0.0563252,0.0188633,0.0282229,0.0487066,0.0306228,0.0662623,0.0265395,0.0438382,0.01749,0.0102362,0.0786992,0.0169327,0.0107419,0.00852276,0.0204962,0.0176947,0.0148381,0.0311956,0.0109734,0,0,0.0397065,0,0.0191676,0.0250342,0.0544314,0.0262771,0.0217685,0.0198554,0.0540602,0.0151855,0.0134386,0.0594376,0.0183725,0.0138009,0.0106017,0.0082475,0.0100806,0.0111985,0.0309295,0.0251033,0.0156355,0.00776816,0.039593,0.016964,0,0,0,0,0,0,0,0,0,0
58,0.0144624,0.0305136,0.0591199,0.0122888,0.0322376,0.0345226,0,0,0.0211198,0,0.0234255,0.013174,0.0327167,0.0428219,0.0217958,0.0413301,0.0555542,0.018787,0.0292401,0.0504464,0.0308274,0.0669809,0.0270474,0.0435167,0.0177819,0.00990315,0.081132,0.016374,0.0107373,0.00829655,0.0196099,0.0179083,0.0149676,0.0309409,0.0112408,0,0,0.0389269,0,0.0188415,0.0247283,0.0544502,0.0258409,0.0217129,0.0200505,0.0532747,0.0150694,0.0135804,0.0599807,0.018149,0.0136093,0.0101769,0.00857734,0.00955499,0.0116382,0.0298792,0.0246457,0.0157091,0.00762732,0.0393598,0.0176475,0,0,0,0,0,0,0,0,0,0
59,0.0141066,0.0301486,0.0585838,0.0123632,0.0309549,0.0344027,0,0,0.0214269,0,0.0234429,0.0130543,0.0324131,0.0442612,0.021742,0.0423384,0.0550524,0.0188773,0.0299631,0.0521272,0.0309408,0.0674033,0.0276288,0.043218,0.0181269,0.00957367,0.081843,0.0160888,0.0106847,0.00807271,0.0186321,0.0180529,0.0153165,0.0306834,0.0113401,0,0,0.0382193,0,0.018643,0.0244722,0.054446,0.0257674,0.0215228,0.0201378,0.0527297,0.0150518,0.0135474,0.0603007,0.0180479,0.0136824,0.00981554,0.00872305,0.00926093,0.0123326,0.0289772,0.0242222,0.0154079,0.00752478,0.0392164,0.018222,0,0,0,0,0,0,0,0,0,0
60,0.0135299,0.0299688,0.0580091,0.0122479,0.0293981,0.0345274,0,0,0.0218881,0,0.023384,0.0131836,0.0324104,0.0449368,0.0218539,0.0433901,0.0547882,0.0189768,0.0305442,0.0536714,0.0311148,0.0677915,0.0281727,0.0430346,0.0183841,0.00941963,0.0820125,0.0162365,0.0105927,0.00803973,0.0174904,0.018113,0.0157577,0.0305071,0.010996,0,0,0.0374477,0,0.0185685,0.0241442,0.0545793,0.0257697,0.0214717,0.0200451,0.0524402,0.0150607,0.0133045,0.060264,0.0178364,0.0137585,0.00962903,0.00873282,0.00919553,0.012921,0.0283093,0.0238282,0.0137191,0.00746629,0.0390897,0.018562,0,0,0,0,0,0,0,0,0,0
61,0.0132051,0.0299803,0.0580798,0.0120857,0.028452,0.0349346,0,0,0.0224194,0,0.0234284,0.013349,0.0326188,0.0451845,0.0220917,0.0445522,0.0547933,0.0190095,0.0311736,0.0553556,0.0314444,0.0683183,0.0286146,0.0429261,0.0183802,0.00967479,0.0826906,0.0164091,0.0105568,0.00805564,0.0165341,0.0180602,0.0160053,0.0304582,0.01069,0,0,0.0367968,0,0.0184469,0.0239301,0.0549228,0.0254122,0.0215033,0.019976,0.052306,0.0151128,0.0130399,0.060126,0.0176643,0.0138252,0.00972069,0.00861968,0.00927726,0.0130439,0.0274161,0.0233312,0.0123788,0.0075347,0.0389416,0.0186873,0,0,0,0,0,0,0,0,0,0
62,0.0129352,0.0300957,0.0595246,0.0118701,0.0285097,0.0353931,0,0,0.0230112,0,0.0235157,0.0134149,0.0329079,0.0454543,0.0222487,0.0457566,0.0549188,0.0189394,0.0319414,0.0572158,0.0318656,0.0689499,0.0289837,0.0430558,0.0182761,0.0102817,0.0841674,0.016598,0.0105555,0.00797,0.0159338,0.0179654,0.0160245,0.0305381,0.0103833,0,0,0.0361532,0,0.0183245,0.0237039,0.0552026,0.0247534,0.0215016,0.0198855,0.0522209,0.0152287,0.0125866,0.0598926,0.0175543,0.0136896,0.0100003,0.00841093,0.00939585,0.0125731,0.0266284,0.0228359,0.0111657,0.00767879,0.0387484,0.0186156,0,0,0,0,0,0,0,0,0,0
63,0.0128463,0.030227,0.0613887,0.0117349,0.0292002,0.0358278,0,0,0.0235054,0,0.0236783,0.0133351,0.0331385,0.0456532,0.02237,0.0468141,0.0551248,0.0186552,0.0326705,0.0588614,0.0321993,0.0694827,0.0293161,0.0434967,0.0182129,0.0110764,0.0863929,0.0167808,0.0105565,0.00784776,0.0158242,0.017862,0.0156758,0.0307218,0.0101731,0,0,0.0356949,0,0.0182133,0.0235553,0.0554166,0.0237052,0.02148,0.0198217,0.0521281,0.0153972,0.0123664,0.0595838,0.0176069,0.0134354,0.0104892,0.00817025,0.00955382,0.0117302,0.0263552,0.0224145,0.0100323,0.0078859,0.0385521,0.018385,0,0,0,0,0,0,0,0,0,0
64,0.0127346,0.0302636,0.0643689,0.01158,0.0303259,0.0362772,0,0,0.0239064,0,0.023824,0.0131874,0.0332883,0.0461612,0.0224845,0.0475923,0.0552626,0.0182871,0.0331659,0.0599297,0.0323951,0.0698642,0.0295924,0.044214,0.0182418,0.0118613,0.0889408,0.0170662,0.0105692,0.00771216,0.0157307,0.0177466,0.0154128,0.0309263,0.00992512,0,0,0.035342,0,0.0181269,0.0234149,0.0556062,0.0227876,0.0213284,0.0197577,0.0519391,0.0155552,0.0123258,0.0593823,0.0176801,0.0132327,0.0111043,0.00793548,0.0098991,0.011084,0.0260351,0.0221383,0.00886653,0.00810235,0.0384041,0.0180242,0,0,0,0,0,0,0,0,0,0
65,0.0127766,0.030314,0.0671586,0.0114671,0.0314676,0.0367615,0,0,0.0242802,0,0.0239831,0.0130274,0.0334159,0.0465106,0.0225331,0.0481852,0.0553588,0.0178986,0.0334537,0.0604762,0.0325337,0.0701879,0.0299244,0.0450912,0.0183063,0.0125924,0.0919029,0.0174853,0.0105778,0.00758901,0.0153994,0.0176634,0.0153452,0.0310447,0.00973967,0,0,0.0350726,0,0.0180346,0.0232762,0.0557303,0.0221932,0.0210516,0.01968,0.0517226,0.0157223,0.0124629,0.059334,0.0177462,0.0131323,0.0115579,0.00767336,0.0102087,0.0108502,0.0254654,0.0218489,0.00789149,0.00833707,0.0384019,0.0176676,0,0,0,0,0,0,0,0,0,0
66,0.0127157,0.0303944,0.0690686,0.011432,0.0324174,0.037129,0,0,0.024624,0,0.0241807,0.0130094,0.0336207,0.0468337,0.0225653,0.0485182,0.0554078,0.0174358,0.0335847,0.0607174,0.0326571,0.070412,0.0302441,0.0460675,0.0184341,0.0131873,0.0951184,0.0179739,0.0105955,0.00753699,0.0148102,0.0176237,0.015354,0.0310549,0.00946167,0,0,0.0346938,0,0.0179247,0.0231557,0.0557601,0.0217108,0.0208555,0.0196099,0.0514228,0.0159342,0.0127201,0.0593827,0.0178586,0.0131889,0.0116732,0.00741352,0.0103925,0.0108713,0.0249594,0.0215594,0.0071828,0.00853,0.0384844,0.0173915,0,0,0,0,0,0,0,0,0,0
67,0.0129259,0.0305334,0.0709067,0.0114603,0.0329264,0.0369031,0,0,0.0248143,0,0.0243782,0.0130073,0.0337646,0.0469282,0.0225686,0.0485113,0.0554447,0.0172527,0.0335961,0.0605764,0.0326981,0.0704463,0.0303726,0.0469119,0.0185349,0.0136081,0.0982089,0.0183189,0.0106068,0.0075174,0.0141665,0.0176159,0.0152519,0.0310548,0.00931361,0,0,0.0342762,0,0.0177225,0.0230066,0.0556765,0.0212598,0.0207697,0.0194672,0.0511416,0.016186,0.0130571,0.0595258,0.0180446,0.0133707,0.0115568,0.00716358,0.0105321,0.0110578,0.0247047,0.0212311,0.00668443,0.0087058,0.0385801,0.0173296,0,0,0,0,0,0,0,0,0,0
68,0.0128596,0.0306488,0.073022,0.011443,0.0329529,0.0366779,0,0,0.0249882,0,0.0244456,0.0131336,0.0338989,0.0470652,0.0226331,0.0481317,0.0554741,0.0172221,0.0333737,0.0599245,0.0325396,0.0702916,0.0302336,0.0473986,0.0184745,0.0137793,0.100773,0.0186657,0.0105867,0.00753935,0.0137336,0.0176686,0.0149812,0.0309101,0.00895288,0,0,0.0337839,0,0.0175907,0.0228089,0.0556331,0.0206742,0.0207088,0.019288,0.0507713,0.0163837,0.0133985,0.0596276,0.018252,0.0135728,0.0114335,0.00693915,0.0106171,0.0112495,0.0246579,0.0210182,0.00635306,0.00874648,0.0386633,0.0174018,0,0,0,0,0,0,0,0,0,0
69,0.0129027,0.0307895,0.0747571,0.0114871,0.0326227,0.0365947,0,0,0.0252731,0,0.0245577,0.0134067,0.0339937,0.0466959,0.0228072,0.0473472,0.0555973,0.0169345,0.0328412,0.0587425,0.0322454,0.0699782,0.0298165,0.0474541,0.0183589,0.0138364,0.102783,0.0189727,0.0105305,0.00768114,0.0130603,0.0178265,0.0148794,0.0306438,0.008573,0,0,0.0332624,0,0.0175221,0.0226544,0.0555699,0.0201973,0.0206173,0.0190709,0.0503671,0.0165763,0.0135634,0.0596192,0.0182836,0.0136179,0.0114189,0.00671126,0.0107773,0.0114428,0.0241432,0.0208228,0.00622155,0.00872646,0.0386592,0.0175505,0,0,0,0,0,0,0,0,0,0
70,0.0129733,0.0309349,0.0759453,0.0115601,0.0320413,0.0365578,0,0,0.0255336,0,0.0247427,0.0137487,0.033956,0.0459905,0.0232077,0.0463416,0.0557176,0.0167683,0.0321689,0.0572283,0.0319495,0.0695059,0.0291215,0.0470229,0.0180687,0.0138426,0.104289,0.0192811,0.0105257,0.00792733,0.0119798,0.0180433,0.0150122,0.0301693,0.00820362,0,0,0.0326824,0,0.0174845,0.0224984,0.055475,0.0199774,0.0205033,0.0188994,0.0499066,0.0167459,0.0134878,0.0594779,0.0182121,0.0135532,0.0115322,0.00647892,0.0109508,0.0115516,0.023158,0.0206331,0.00613685,0.0086038,0.0386225,0.0176694,0,0,0,0,0,0,0,0,0,0
71,0.0129858,0.0311292,0.076918,0.0115456,0.0313083,0.0363095,0,0,0.025655,0,0.0248487,0.0140413,0.0337266,0.0452349,0.0236412,0.0454097,0.0556964,0.0168142,0.0316283,0.055773,0.0317297,0.0689678,0.0282712,0.0462516,0.0174911,0.0138637,0.105329,0.0194738,0.0105404,0.0081127,0.0108442,0.0182651,0.0147376,0.0295987,0.00789589,0,0,0.0320361,0,0.0174373,0.0222594,0.0554771,0.0193151,0.0204598,0.0187503,0.0495215,0.0168909,0.0133367,0.059283,0.01803,0.013392,0.0117959,0.00633617,0.0110168,0.0113612,0.02197,0.0205081,0.00595221,0.00836974,0.0386304,0.0177896,0,0,0,0,0,0,0,0,0,0
72,0.0129561,0.0313024,0.0775008,0.0114573,0.0305506,0.036112,0,0,0.0256373,0,0.0248854,0.0142189,0.0337642,0.0440039,0.0237801,0.0440253,0.0557463,0.0167879,0.0308929,0.0537759,0.0314147,0.068499,0.0270917,0.045062,0.0168101,0.0138208,0.10564,0.0195017,0.0105915,0.00826833,0.00988033,0.01848,0.0140025,0.0292036,0.00773067,0,0,0.0313153,0,0.0173877,0.0219138,0.0557048,0.0177784,0.020403,0.0187466,0.0493935,0.0170341,0.0132874,0.0591328,0.0179089,0.0132914,0.0122185,0.00630539,0.0109881,0.0109768,0.0205941,0.0203689,0.00586012,0.00805863,0.0387554,0.0179045,0,0,0,0,0,0,0,0,0,0
73,0.012947,0.0314693,0.0778298,0.011389,0.0299007,0.0359597,0,0,0.025668,0,0.0249258,0.0143703,0.0340129,0.0422856,0.0239132,0.0421644,0.0559194,0.0167837,0.0299116,0.051174,0.0310003,0.0680977,0.0256847,0.0436,0.0162646,0.0137304,0.105291,0.0195129,0.0106517,0.00842968,0.00904891,0.0186712,0.0135846,0.0288157,0.00763691,0,0,0.0307102,0,0.0173356,0.0215301,0.0558054,0.016605,0.020383,0.0186516,0.049233,0.0171586,0.0131526,0.0589379,0.0177597,0.0130998,0.0125996,0.00628232,0.0110812,0.0108018,0.0192792,0.020393,0.0052433,0.00774833,0.0389048,0.0178653,0,0,0,0,0,0,0,0,0,0
