Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70
57,0.0144071,0.0228654,0.016596,0.0106924,0.00676289,0.00771331,0,0,0.0248642,0,0.0247681,0.014271,0.0425096,0.0133758,0.0142718,0.0133748,0.0274427,0.0130108,0.0118325,0.0119637,0.0117677,0.0542499,0.0147669,0.0151394,0.0128963,0.0132637,0.0282506,0.0177747,0.010623,0.00861609,0.0151015,0.0162023,0.0141067,0.0113442,0.0160326,0,0,0.0418152,0,0.0189893,0.0262424,0.0566561,0.0083306,0.0239701,0.0133206,0.0236608,0.0279032,0.0175649,0.0615086,0.0150828,0.0230221,0.00411551,0.0164441,0.00748472,0.00453988,0.0139423,0.0173737,0.00340631,0.0105395,0.0246453,0.00720351,0,0,0,0,0,0,0,0,0,0
58,0.0143629,0.0228993,0.0162105,0.0107449,0.00589172,0.00793543,0,0,0.0253659,0,0.0245222,0.0143897,0.0421143,0.0118962,0.0141031,0.0139095,0.0268698,0.013347,0.0112654,0.0119004,0.0111553,0.0544509,0.0148512,0.0150835,0.012569,0.0123827,0.0274163,0.0182329,0.0105815,0.00870493,0.0179465,0.0159671,0.0136513,0.0114678,0.0159801,0,0,0.0425244,0,0.0194948,0.0261906,0.056791,0.00571802,0.0238182,0.0128891,0.0235535,0.027236,0.0188215,0.0614548,0.0151917,0.0248547,0.00406431,0.0172966,0.00678329,0.00508516,0.0192332,0.0170632,0.00557289,0.0100614,0.0243659,0.00695518,0,0,0,0,0,0,0,0,0,0
59,0.0144255,0.0229372,0.0153467,0.0108227,0.0054458,0.00809463,0,0,0.0258525,0,0.0243529,0.0144193,0.0418181,0.0108363,0.0140531,0.0143632,0.0262385,0.0137064,0.0105094,0.0118555,0.0107979,0.0546529,0.0150398,0.0151371,0.0125103,0.0117226,0.0259073,0.0188567,0.0105453,0.00882317,0.020765,0.015651,0.0135839,0.0116204,0.0159796,0,0,0.043038,0,0.0200666,0.0261561,0.0573461,0.00559893,0.0236727,0.012452,0.023446,0.0264159,0.0197434,0.0616416,0.0154607,0.026838,0.00496104,0.0182182,0.00595125,0.00689592,0.0246084,0.0168603,0.00802382,0.00970195,0.0241017,0.00683755,0,0,0,0,0,0,0,0,0,0
60,0.0146058,0.0228723,0.013644,0.0109449,0.00561063,0.00784333,0,0,0.0261156,0,0.02418,0.0141823,0.0415098,0.0100954,0.0141518,0.0145952,0.0255543,0.0139546,0.00935271,0.0118418,0.0106956,0.0547994,0.0155613,0.0153871,0.0125979,0.0113345,0.0233078,0.0195493,0.0104835,0.00883168,0.0236449,0.0153987,0.0134749,0.0116813,0.0160502,0,0,0.0433817,0,0.0206381,0.026183,0.0569153,0.00893168,0.023362,0.0118386,0.0234173,0.0254554,0.0202736,0.0615761,0.0154572,0.0284493,0.00685134,0.0191174,0.00509073,0.00983315,0.0297443,0.0167649,0.0104643,0.00945539,0.0237985,0.00680722,0,0,0,0,0,0,0,0,0,0
61,0.01475,0.0228111,0.0118289,0.0110164,0.00624405,0.0073913,0,0,0.0263137,0,0.0240528,0.0138843,0.0413339,0.00999482,0.0142554,0.0146903,0.025017,0.0141717,0.00897176,0.011896,0.0107974,0.0548718,0.0161962,0.0158477,0.0128644,0.0112961,0.0208912,0.0199551,0.0104526,0.00881692,0.0266569,0.0152449,0.0136503,0.011598,0.0160852,0,0,0.0435254,0,0.0211229,0.0262124,0.0568425,0.0128471,0.023159,0.011412,0.0236555,0.0243698,0.0207112,0.0615036,0.0154434,0.0296734,0.00936186,0.0198966,0.00457801,0.0132533,0.0346407,0.0170311,0.0128655,0.00928509,0.0235773,0.00674111,0,0,0,0,0,0,0,0,0,0
62,0.0147709,0.0227737,0.0104936,0.0110979,0.00695529,0.00683515,0,0,0.0263754,0,0.0239344,0.0137416,0.0414082,0.0103813,0.0145447,0.0148802,0.0245234,0.014313,0.00926573,0.0120283,0.0111703,0.0549482,0.0167389,0.0163545,0.0132377,0.0116258,0.0193233,0.0200768,0.0104574,0.00882535,0.0295206,0.0152001,0.0140328,0.0112307,0.0160733,0,0,0.0436248,0,0.0215313,0.0262977,0.0565823,0.0167563,0.0229933,0.0110376,0.0240418,0.0233195,0.0208012,0.0613514,0.0153261,0.0303402,0.0120993,0.0205541,0.00450797,0.0169306,0.0391687,0.0175178,0.0148267,0.00917167,0.0234572,0.00668453,0,0,0,0,0,0,0,0,0,0
63,0.0147366,0.0228237,0.00961659,0.0111927,0.00757065,0.00619099,0,0,0.0262379,0,0.0237894,0.0137085,0.0416112,0.0109014,0.0149493,0.0151623,0.0243057,0.0143316,0.00957543,0.0121647,0.0117663,0.05499,0.0170389,0.0166962,0.0134738,0.0122753,0.0182609,0.0200794,0.0104756,0.00890903,0.0324771,0.0152184,0.0145022,0.0110219,0.01606,0,0,0.0437724,0,0.0219057,0.026527,0.0566263,0.0203857,0.0229431,0.0108271,0.0245356,0.0224342,0.0207061,0.0612344,0.0152247,0.0305328,0.0146404,0.0210812,0.0048708,0.0204464,0.0438035,0.0181154,0.0162528,0.0091801,0.023455,0.00679483,0,0,0,0,0,0,0,0,0,0
64,0.0147401,0.0228899,0.00891509,0.0112834,0.00818973,0.00580988,0,0,0.0256593,0,0.0236639,0.0134337,0.0417421,0.0115739,0.0151213,0.0152917,0.024154,0.0142413,0.00980226,0.0120862,0.0123518,0.0550147,0.0172622,0.0169899,0.0137934,0.0130574,0.0173111,0.0198054,0.0105355,0.00891644,0.0356758,0.0151742,0.0151511,0.011009,0.0161217,0,0,0.0439715,0,0.0221785,0.0268677,0.0568189,0.0239559,0.0227924,0.0107607,0.0249776,0.021726,0.020387,0.0611676,0.0151619,0.0302051,0.0168227,0.0214132,0.00533604,0.0236853,0.0483779,0.0187805,0.017287,0.00930786,0.0235019,0.0072105,0,0,0,0,0,0,0,0,0,0
65,0.0149612,0.0230595,0.00830259,0.0112767,0.00886832,0.00554511,0,0,0.0248419,0,0.0235981,0.0131617,0.0417046,0.0123809,0.0152134,0.0152292,0.0239717,0.0140225,0.0102038,0.0120303,0.0128094,0.054957,0.0175356,0.0173344,0.0142562,0.0138471,0.0165774,0.0194242,0.010626,0.00881919,0.0384139,0.0151017,0.0156698,0.0109206,0.016169,0,0,0.044103,0,0.0223539,0.0272202,0.0567612,0.027338,0.0226081,0.0107729,0.0253539,0.0212885,0.0198173,0.0610069,0.0150753,0.0294541,0.0188168,0.0215497,0.00599868,0.0266392,0.0524317,0.0192551,0.0178735,0.00940425,0.0235556,0.00761352,0,0,0,0,0,0,0,0,0,0
66,0.0151402,0.0231328,0.00759869,0.0113035,0.00962998,0.00528398,0,0,0.0238188,0,0.0234894,0.012805,0.0415218,0.0132375,0.0154094,0.0150817,0.0237775,0.0137296,0.0101923,0.0120842,0.0131546,0.0548163,0.0178622,0.0176806,0.0147708,0.0146067,0.0158604,0.0186906,0.0106907,0.00863821,0.0410034,0.0150822,0.0160627,0.0107706,0.0163763,0,0,0.0441275,0,0.0224561,0.0274327,0.0564801,0.030745,0.0223847,0.0108454,0.0257421,0.021131,0.0190536,0.060751,0.0148159,0.0283356,0.0206935,0.0215752,0.0067654,0.0291527,0.0562963,0.0194968,0.0182504,0.00947423,0.0235738,0.00809483,0,0,0,0,0,0,0,0,0,0
67,0.0150593,0.023118,0.0068456,0.0113913,0.0103341,0.00506652,0,0,0.0227275,0,0.0233253,0.0124051,0.0412576,0.0140285,0.015662,0.0151399,0.0236292,0.0134766,0.0103308,0.01227,0.0133997,0.0545765,0.0181764,0.0179763,0.0151168,0.0153162,0.015031,0.0177915,0.0107217,0.00839382,0.0434305,0.0150598,0.0163035,0.0105859,0.0166985,0,0,0.0441181,0,0.0224632,0.0274243,0.0560724,0.0339268,0.0221286,0.010947,0.0261568,0.0212078,0.0181015,0.0604664,0.0144337,0.0268725,0.0223279,0.0214914,0.00740516,0.0314698,0.0599943,0.0194712,0.0181754,0.00954521,0.0236103,0.00849938,0,0,0,0,0,0,0,0,0,0
68,0.0148494,0.0231567,0.00614212,0.0115324,0.0109791,0.00487192,0,0,0.0216189,0,0.0231303,0.0119836,0.0409677,0.0146755,0.0159307,0.015157,0.0235721,0.0132792,0.0105542,0.0126073,0.013642,0.0542607,0.0184544,0.0182709,0.0153686,0.0160108,0.0140762,0.0173115,0.0106851,0.00806248,0.0457134,0.0150249,0.016643,0.0103999,0.0170319,0,0,0.0441014,0,0.0224098,0.0273082,0.0559746,0.0366675,0.0219257,0.0112018,0.0265741,0.0214235,0.0169975,0.0601998,0.0141804,0.0252047,0.0235476,0.0212863,0.00793434,0.0332613,0.0633957,0.0193027,0.0176915,0.00960414,0.0236468,0.00866196,0,0,0,0,0,0,0,0,0,0
69,0.0150511,0.0232306,0.00573882,0.0116248,0.0116204,0.00475291,0,0,0.0205586,0,0.0229717,0.0115463,0.0405947,0.015523,0.0161927,0.0152034,0.0235192,0.0131811,0.01075,0.0129914,0.0138477,0.0540109,0.0186538,0.018444,0.0155911,0.0165724,0.0133137,0.0168689,0.0107499,0.00765943,0.047701,0.0149571,0.0172204,0.0101649,0.0173339,0,0,0.0440232,0,0.0223134,0.0271614,0.0560081,0.0390135,0.0217647,0.0115476,0.0269706,0.0216715,0.0157998,0.0599079,0.0139362,0.0234967,0.0246189,0.0210043,0.0084617,0.0345935,0.0663977,0.0189772,0.0167638,0.0096145,0.0236128,0.00865273,0,0,0,0,0,0,0,0,0,0
70,0.0152505,0.0231815,0.00565087,0.0117516,0.0124348,0.00468841,0,0,0.0195926,0,0.022916,0.0111312,0.0402816,0.016582,0.0163673,0.0153706,0.0235224,0.0131624,0.0109677,0.0134623,0.0140862,0.0537909,0.0188291,0.018563,0.0158926,0.0170403,0.0128629,0.0163422,0.0108882,0.00723573,0.0493226,0.01494,0.0178847,0.00986503,0.0176418,0,0,0.0438439,0,0.0222029,0.0270266,0.056116,0.0408864,0.0216216,0.0119807,0.0273964,0.0220361,0.0146982,0.0596243,0.0137041,0.021894,0.0254027,0.0206518,0.00897257,0.0354805,0.0689886,0.0184531,0.0154001,0.00961591,0.0235908,0.0086187,0,0,0,0,0,0,0,0,0,0
71,0.0153849,0.0230915,0.00584732,0.0118485,0.0133255,0.00453963,0,0,0.0188113,0,0.0228866,0.0108714,0.0400984,0.0170375,0.0165214,0.0156007,0.0236614,0.0131947,0.0112003,0.0139246,0.0143397,0.0536055,0.0190051,0.018712,0.0162159,0.017493,0.0125634,0.0158835,0.0110573,0.00692186,0.0507468,0.0149139,0.018358,0.00960845,0.0179099,0,0,0.0436962,0,0.0220652,0.0269863,0.0566045,0.0419716,0.0215741,0.0126087,0.0278982,0.0224467,0.0138346,0.059431,0.0137021,0.0204667,0.0258712,0.0202067,0.00941591,0.035932,0.0708306,0.0177877,0.0139175,0.009704,0.0236744,0.00863742,0,0,0,0,0,0,0,0,0,0
72,0.0154953,0.0230911,0.00615773,0.0119657,0.0139292,0.00427193,0,0,0.0180892,0,0.0228544,0.0106845,0.0400127,0.017236,0.0167329,0.0159701,0.0237771,0.0132684,0.0113384,0.014348,0.0146631,0.0534356,0.0191924,0.0188995,0.0165429,0.0179943,0.0122763,0.0155499,0.011189,0.0066821,0.0517239,0.0148514,0.0186908,0.00937479,0.0181416,0,0,0.0434889,0,0.0219078,0.0270261,0.0568067,0.0425695,0.0215294,0.0130944,0.0283764,0.022854,0.013047,0.059142,0.0135846,0.0191483,0.0261702,0.0197571,0.00970479,0.0359819,0.0719323,0.0171228,0.0122667,0.00990197,0.0238017,0.00887252,0,0,0,0,0,0,0,0,0,0
73,0.0153964,0.0231878,0.00667142,0.0120979,0.0146796,0.00407542,0,0,0.0173181,0,0.0228502,0.0104956,0.0399899,0.0178038,0.0169646,0.0164295,0.0238295,0.0133089,0.0113309,0.0146936,0.0151078,0.0533045,0.0194201,0.0190963,0.016854,0.0184054,0.0120602,0.0152352,0.0112974,0.00649066,0.0520224,0.0147683,0.0190012,0.00915464,0.0183565,0,0,0.0432413,0,0.0217571,0.0270684,0.0567279,0.0427413,0.0214833,0.0133717,0.0288164,0.0232841,0.0123882,0.0588821,0.0133493,0.0179712,0.0259324,0.0192757,0.00988658,0.0358515,0.0722611,0.0166186,0.0104503,0.0101653,0.0239691,0.00934213,0,0,0,0,0,0,0,0,0,0
74,0.0149652,0.0233042,0.00746261,0.0122042,0.0154125,0.00430139,0,0,0.0165848,0,0.0228605,0.0104073,0.0399946,0.0185223,0.0171249,0.0169258,0.0239015,0.0133167,0.0112337,0.0149988,0.015549,0.0531799,0.0196796,0.019292,0.0170319,0.0187275,0.0121314,0.0149604,0.0113826,0.00634946,0.0515548,0.0146457,0.0193013,0.00894981,0.0185487,0,0,0.0429615,0,0.0216159,0.027173,0.05667,0.0424587,0.0214974,0.0136456,0.0292185,0.02369,0.0119589,0.0587529,0.0132602,0.0171549,0.0252544,0.0187516,0.010039,0.0352097,0.0714697,0.0161648,0.00870131,0.0104852,0.0242235,0.00996618,0,0,0,0,0,0,0,0,0,0
75,0.0148327,0.0234424,0.00832543,0.0123029,0.0159751,0.00425772,0,0,0.0159489,0,0.0228602,0.0103624,0.039991,0.0192465,0.0172937,0.017631,0.0239663,0.0133005,0.0112004,0.015304,0.0158897,0.0530357,0.0198825,0.019441,0.0172051,0.0190816,0.0124381,0.0146613,0.0114463,0.00624375,0.0502521,0.0145122,0.0194209,0.0087842,0.0187132,0,0,0.0426683,0,0.0214526,0.0273166,0.0565752,0.0417728,0.0215023,0.0138488,0.0295642,0.0240369,0.0116862,0.0586239,0.013422,0.0165992,0.0245637,0.0181678,0.0101483,0.0340963,0.0697536,0.0156824,0.00707575,0.0108463,0.0244583,0.0105678,0,0,0,0,0,0,0,0,0,0
76,0.0149174,0.0235637,0.0094368,0.0123755,0.0166018,0.00401623,0,0,0.0153411,0,0.0228278,0.0103169,0.0399668,0.0196235,0.0174697,0.0182955,0.0239917,0.0132261,0.0111396,0.0155069,0.01612,0.0528429,0.0200447,0.0195868,0.0174578,0.0194621,0.0129295,0.0143698,0.0115116,0.00615229,0.0486476,0.0144224,0.019129,0.00866638,0.0188601,0,0,0.0423326,0,0.0213096,0.027349,0.0565397,0.0406526,0.0214445,0.0138317,0.0298815,0.0243592,0.0114131,0.0584715,0.0134423,0.0160599,0.0233354,0.0172286,0.00973514,0.0320435,0.0675418,0.0152307,0.00566343,0.0112851,0.0246656,0.0109657,0,0,0,0,0,0,0,0,0,0
77,0.0150618,0.0236479,0.0108727,0.0124908,0.0173153,0.00384215,0,0,0.0147198,0,0.0228079,0.0102777,0.0400597,0.0202825,0.0176277,0.0188365,0.0240315,0.0131318,0.0110974,0.0155443,0.0165158,0.0526035,0.0202909,0.0197001,0.0176658,0.0198406,0.0134858,0.0140208,0.0115463,0.00610877,0.0464673,0.0143602,0.0188485,0.00860828,0.0189903,0,0,0.042002,0,0.0211846,0.0273293,0.0564769,0.0395466,0.021338,0.0137133,0.0301687,0.0246773,0.0111661,0.0583601,0.0132731,0.0155146,0.0216008,0.0161708,0.00911874,0.0295347,0.0645424,0.014901,0.00491503,0.011782,0.0248957,0.0111096,0,0,0,0,0,0,0,0,0,0
78,0.0151589,0.0237273,0.0124797,0.0126186,0.018099,0.00379584,0,0,0.0141138,0,0.0228124,0.0102453,0.0402165,0.0209516,0.0178119,0.0192735,0.0241482,0.0129875,0.0110659,0.0154823,0.0168352,0.05233,0.0204413,0.0197564,0.0178114,0.0201984,0.01423,0.0136523,0.0115709,0.0060919,0.0435006,0.0142866,0.0188436,0.00860425,0.0190918,0,0,0.0417859,0,0.021092,0.027382,0.0563529,0.0380267,0.0212401,0.0133906,0.0303561,0.0249412,0.0109629,0.0582443,0.0130366,0.0149584,0.0196215,0.0151128,0.00869841,0.0267528,0.0603016,0.0147254,0.0049342,0.0122416,0.0251389,0.0110413,0,0,0,0,0,0,0,0,0,0
79,0.0152677,0.0238391,0.014022,0.0127144,0.0189354,0.00383244,0,0,0.0135125,0,0.0228084,0.0101365,0.0403563,0.0215168,0.0181113,0.0197061,0.0242019,0.0129894,0.011074,0.0154136,0.0170838,0.0519916,0.0204593,0.0197519,0.0179182,0.0205507,0.015612,0.0133774,0.0116091,0.00603668,0.0397945,0.0142629,0.0190462,0.00865783,0.0191961,0,0,0.0416566,0,0.0210713,0.0273779,0.0561739,0.0361819,0.021167,0.012785,0.0305124,0.0251467,0.0106897,0.0581175,0.0126026,0.0142193,0.0174946,0.0141967,0.00856538,0.0238522,0.0552031,0.0146629,0.00514331,0.0125522,0.0253914,0.0109906,0,0,0,0,0,0,0,0,0,0
80,0.0152885,0.0240212,0.0152584,0.0128186,0.0196458,0.00386999,0,0,0.012874,0,0.0227328,0.00995586,0.040553,0.0219227,0.0183616,0.0202109,0.0241609,0.0130323,0.0111585,0.0155056,0.0174129,0.0516298,0.0204623,0.0196433,0.0179434,0.020915,0.0170979,0.0130652,0.011599,0.00600183,0.0355294,0.0142362,0.019302,0.00870581,0.019225,0,0,0.0417339,0,0.0211177,0.027466,0.0561293,0.0341239,0.021176,0.011902,0.0306991,0.0252909,0.0103241,0.0580011,0.0118621,0.0132876,0.0151779,0.0134472,0.00868185,0.0207416,0.0492024,0.0147493,0.00533635,0.0128541,0.0256603,0.0109299,0,0,0,0,0,0,0,0,0,0
81,0.0152985,0.0242428,0.0163335,0.0129582,0.0200042,0.00384594,0,0,0.0123177,0,0.0226632,0.00986791,0.0407885,0.022246,0.0182787,0.0206708,0.0241995,0.0130719,0.0112624,0.0156808,0.0177639,0.0512412,0.0204305,0.0195279,0.0178844,0.0210749,0.0180855,0.0127877,0.011553,0.00601097,0.0311458,0.0141738,0.0198144,0.00866145,0.0191943,0,0,0.0419498,0,0.0212005,0.0276506,0.0560491,0.0322879,0.0211476,0.0109132,0.030811,0.0253467,0.00985074,0.0578782,0.0109726,0.0122086,0.0128681,0.0129236,0.00863621,0.0176738,0.0425164,0.0149495,0.00538844,0.0130947,0.0258948,0.0108934,0,0,0,0,0,0,0,0,0,0
82,0.0153083,0.0244242,0.0173281,0.0129917,0.0203378,0.00379947,0,0,0.0118756,0,0.0225745,0.00980851,0.0410327,0.0225367,0.0181653,0.0210331,0.0244302,0.0131246,0.0113167,0.0158502,0.0180428,0.0508498,0.02031,0.0192738,0.0177715,0.0210374,0.0189847,0.0125382,0.0115394,0.00602573,0.0273462,0.0141055,0.0205032,0.00855526,0.0190314,0,0,0.0422821,0,0.0213457,0.0278629,0.0558281,0.0309151,0.0211613,0.00975817,0.0308653,0.0253914,0.00921559,0.0576805,0.0099404,0.0109415,0.0106669,0.0126383,0.00832993,0.0147723,0.0358261,0.0152204,0.00538497,0.0132826,0.026161,0.0108596,0,0,0,0,0,0,0,0,0,0
83,0.0153815,0.0245744,0.0185238,0.0129738,0.0207572,0.00376299,0,0,0.0115167,0,0.022472,0.0097883,0.041317,0.0228036,0.018072,0.0212634,0.0247751,0.0131887,0.0113003,0.015924,0.0181258,0.0503796,0.0200837,0.0189869,0.0175952,0.02088,0.0200743,0.0123417,0.0115144,0.00610855,0.0250488,0.0140611,0.0212731,0.00847828,0.0186937,0,0,0.0426572,0,0.0215762,0.0280084,0.0555506,0.0298839,0.0211813,0.00869505,0.0308423,0.0253893,0.0083926,0.0574123,0.00872416,0.00945523,0.00879871,0.0123863,0.00815362,0.0122008,0.0301884,0.0155222,0.0054085,0.0132226,0.0264788,0.0108442,0,0,0,0,0,0,0,0,0,0
84,0.0152997,0.0247518,0.0197694,0.0130403,0.0211508,0.00372205,0,0,0.0111632,0,0.0225683,0.00979824,0.0416732,0.0230324,0.0178489,0.0213705,0.0252013,0.0131319,0.0112306,0.015857,0.0179571,0.049803,0.0197503,0.0186374,0.0173138,0.0205816,0.0212104,0.0121722,0.0115559,0.00618007,0.0248981,0.0139776,0.0220813,0.00848727,0.0182114,0,0,0.0430871,0,0.0218537,0.0282244,0.0554651,0.029329,0.0212755,0.00834646,0.0307484,0.025347,0.00779669,0.057164,0.0080035,0.00823814,0.00755334,0.011966,0.00839232,0.0101935,0.0265522,0.015894,0.00555744,0.0131723,0.0267903,0.010709,0,0,0,0,0,0,0,0,0,0
85,0.0148397,0.0248553,0.0206662,0.0130951,0.0212544,0.00365793,0,0,0.0108058,0,0.0226136,0.0097214,0.0421112,0.0229415,0.0174119,0.0214146,0.025693,0.0129507,0.0111702,0.0156522,0.0180176,0.0491427,0.0193887,0.0182127,0.0169237,0.0202893,0.0221003,0.0118791,0.0115591,0.00623608,0.0268912,0.0138734,0.0230324,0.00858073,0.0176087,0,0,0.0434877,0,0.0221373,0.0284348,0.0554287,0.0294007,0.0213445,0.00891151,0.03052,0.0252991,0.00816629,0.0569362,0.00846412,0.00840752,0.00714801,0.0115132,0.00854745,0.0091211,0.0257332,0.0162953,0.00583351,0.0131317,0.0270741,0.010375,0,0,0,0,0,0,0,0,0,0
86,0.0144746,0.0249382,0.0214582,0.0131036,0.021194,0.00371789,0,0,0.0104357,0,0.0225684,0.00962679,0.0425326,0.0227923,0.0169045,0.0212719,0.0263264,0.012762,0.0110344,0.0151616,0.0179366,0.048422,0.0189903,0.0177343,0.0165475,0.0198617,0.0230497,0.0115153,0.0115143,0.00626412,0.0294925,0.0137493,0.0239234,0.00883599,0.016901,0,0,0.0439185,0,0.022438,0.0286312,0.0552114,0.0302607,0.0214857,0.0102683,0.0302729,0.0252307,0.0100281,0.0566837,0.0103414,0.0102078,0.00748724,0.0112051,0.00901697,0.00880512,0.0268312,0.0167747,0.00641712,0.0130884,0.0273809,0.00979525,0,0,0,0,0,0,0,0,0,0
87,0.0142161,0.0250617,0.0223817,0.0130467,0.0211576,0.00385453,0,0,0.010109,0,0.0224986,0.00951051,0.0428266,0.0227173,0.0165384,0.0208213,0.0268993,0.0123953,0.0107853,0.0143549,0.0175644,0.0478381,0.0186067,0.0173365,0.0162203,0.0193091,0.0240362,0.0110775,0.0115151,0.00619058,0.0380592,0.0136557,0.0295651,0.00924865,0.0160437,0,0,0.0439722,0,0.0227654,0.0286274,0.0544796,0.0350612,0.021552,0.0119154,0.0301849,0.0251617,0.0130819,0.0570075,0.0135498,0.0132856,0.00982965,0.0102106,0.0117582,0.0108767,0.0362753,0.0171578,0.00717113,0.0128749,0.0276854,0.00881386,0,0,0,0,0,0,0,0,0,0
88,0.0138666,0.0250682,0.0234869,0.0130336,0.0211403,0.00406446,0,0,0.00984206,0,0.0224764,0.00950447,0.0429769,0.0224812,0.016277,0.0201269,0.027234,0.012529,0.0105625,0.0135144,0.0169797,0.0473571,0.0182455,0.0170007,0.0158721,0.0187256,0.024915,0.0108209,0.0114331,0.00631716,0.0520616,0.013475,0.040692,0.00956745,0.0156221,0,0,0.0446319,0,0.0231481,0.028951,0.0536867,0.0457628,0.0216684,0.013802,0.0301708,0.02528,0.01646,0.0578329,0.0176546,0.0171161,0.0140176,0.0121535,0.018264,0.0163673,0.0516536,0.0177001,0.00851018,0.0129291,0.0280517,0.00834932,0,0,0,0,0,0,0,0,0,0
89,0.0136019,0.0252736,0.0245711,0.0129212,0.0209612,0.00410226,0,0,0.00963618,0,0.0223668,0.00954128,0.0430633,0.0221208,0.0160251,0.0190646,0.0274098,0.0125715,0.0102953,0.0124305,0.0161885,0.0469383,0.0177519,0.0165834,0.0154214,0.0180662,0.025844,0.0106296,0.0113998,0.00635992,0.0627834,0.0133017,0.0486382,0.00965991,0.0153087,0,0,0.0449587,0,0.0235586,0.029052,0.0529355,0.053329,0.0216368,0.0150486,0.0304426,0.0254024,0.0193124,0.058878,0.0215632,0.0207543,0.016836,0.0154476,0.0230543,0.0202092,0.0622212,0.0180077,0.0097888,0.0129253,0.0285157,0.00786376,0,0,0,0,0,0,0,0,0,0
90,0.0133258,0.0255711,0.0252823,0.0128136,0.02054,0.00406318,0,0,0.00952948,0,0.0222422,0.00960903,0.0430198,0.0217571,0.0158822,0.0177756,0.027457,0.0126465,0.0100788,0.0112791,0.0156563,0.0466149,0.0172252,0.0161262,0.0150238,0.0173823,0.0267227,0.0104992,0.0113446,0.00638478,0.0689195,0.0131013,0.0531294,0.00956377,0.0151776,0,0,0.0452102,0,0.0239901,0.0291392,0.0525286,0.058302,0.0214814,0.0151678,0.0307712,0.025555,0.0210457,0.0597608,0.0237963,0.0230316,0.0180342,0.0178227,0.0255374,0.0219711,0.0681039,0.0182585,0.0110364,0.0129865,0.0290961,0.00765372,0,0,0,0,0,0,0,0,0,0
91,0.0130456,0.0259391,0.0256714,0.0127068,0.0199367,0.00408572,0,0,0.00955586,0,0.0221807,0.00958045,0.0427915,0.0214831,0.0159318,0.0163273,0.0274048,0.0127719,0.00986217,0.0101576,0.0149265,0.0463798,0.0166938,0.0157032,0.0146197,0.0167102,0.0272973,0.0104237,0.0113083,0.00635898,0.0694565,0.0128963,0.0533824,0.00927915,0.0151999,0,0,0.0453804,0,0.0244306,0.0291153,0.0525851,0.0593018,0.0213003,0.0144002,0.0308916,0.0256967,0.0212815,0.0600676,0.0235214,0.023014,0.0175684,0.0183266,0.0254566,0.0214653,0.068758,0.0185592,0.0120855,0.0131236,0.0297968,0.00789007,0,0,0,0,0,0,0,0,0,0
92,0.0128834,0.0263824,0.0253378,0.0125564,0.0190238,0.00418594,0,0,0.00986356,0,0.0221935,0.0096861,0.0423721,0.0211652,0.0159888,0.0149741,0.0272772,0.0130282,0.00968002,0.00934642,0.0140327,0.0463315,0.016273,0.0153917,0.0142403,0.0160289,0.0272105,0.0106135,0.0113014,0.00627696,0.0640966,0.012739,0.049327,0.0087788,0.0152552,0,0,0.0451621,0,0.0249088,0.0288497,0.0530862,0.0557993,0.0211988,0.0130005,0.0308092,0.0257566,0.0200786,0.0596342,0.0212895,0.0208357,0.0158455,0.0169395,0.0230185,0.0192786,0.0641179,0.0189191,0.0128085,0.0132489,0.0305504,0.00825717,0,0,0,0,0,0,0,0,0,0
93,0.0128141,0.0267814,0.0247694,0.0123978,0.0180211,0.0041677,0,0,0.0104765,0,0.0222407,0.0100198,0.0419437,0.0207309,0.0161454,0.0137178,0.0270607,0.0136543,0.00938084,0.00869324,0.0129588,0.0464927,0.0159396,0.0151423,0.0138425,0.0154215,0.0268027,0.0111873,0.01129,0.00639925,0.0542087,0.012551,0.0418738,0.00808277,0.0153705,0,0,0.0450818,0,0.0253164,0.0286674,0.0538572,0.047433,0.0211356,0.0112796,0.0306432,0.0257796,0.0180471,0.0586488,0.018353,0.0176867,0.0132503,0.0147661,0.0188304,0.0159403,0.054573,0.0193396,0.0132942,0.0134442,0.0312681,0.0087033,0,0,0,0,0,0,0,0,0,0
94,0.0128129,0.0270807,0.0239378,0.0122013,0.0169521,0.00410142,0,0,0.0112281,0,0.0222897,0.0103962,0.0415614,0.0203715,0.0164876,0.0126561,0.0268031,0.0144086,0.00909658,0.00827891,0.0120656,0.0468666,0.0157413,0.0149726,0.0134862,0.0148633,0.0261325,0.0119066,0.0112773,0.00664632,0.0418164,0.012355,0.032197,0.00737445,0.0154694,0,0,0.0450061,0,0.0256265,0.0285043,0.0546466,0.0360277,0.0212061,0.0098633,0.030497,0.0257834,0.0157553,0.0574429,0.015395,0.0144957,0.0102776,0.0133586,0.0138177,0.0119418,0.0420111,0.0195986,0.0135357,0.013652,0.0317976,0.00907473,0,0,0,0,0,0,0,0,0,0
