Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,LGTR,LTHII
All Timesteps RMSE,0.00301609,0.00293776,0.0421714,0.015014,0.0231779,0.00498813,0,0,0.00658754,0,0.0226585,0.00267835,0.0254118,0.0258305,0.0180271,0.00390504,0.00355864,0.0148217,0.0166233,0.0490717,0.0127175,0.0145951,0.0129011,0.0200136,0.0487898,0.00513936,0.00956071,0.00170189,0.0335918,0.0198906,0.021374,0.00642258,0.00416605,0,0,0.0128114,0,0.0187686,0.0057786,0.0655969,0.0294266,0.0258982,0.01733,0.00693672,0.0054973,0.0138065,0.0500896,0.0153873,0.0185231,0.0186678,0.0193237,0.0133349,0.0214802,0.0386097,0.00901107,0.00586585,0.00282518,0.0035944,0.00368626,0,0,0,0,0,0,0,0,0,0,0.0461406,0.0190613
0,0.00453742,0.00559174,0.0305905,0.0148766,0.01442,0.00519452,0,0,0.00551065,0,0.0227804,0.00195468,0.00689306,0.0260209,0.0202258,0.0077334,0.00975094,0.00937669,0.0155899,0.0474818,0.0133285,0.0109775,0.00991492,0.0247655,0.0375156,0.0067048,0.0096122,0.00123878,0.00859038,0.0224155,0.00867749,0.0152416,0.00429625,0,0,0.00881467,0,0.0183522,0.00754513,0.0643616,0.0226908,0.0277162,0.0189857,0.00202007,0.00922627,0.00972273,0.0488793,0.0147324,0.0170728,0.0250901,0.00544147,0.0169655,0.0265946,0.0165607,0.00439134,0.00312499,0.00363563,0.00676839,0.00521907,0,0,0,0,0,0,0,0,0,0,0,0
1,0.00339054,0.0034025,0.02782,0.0147364,0.0186476,0.00617466,0,0,0.00529186,0,0.0227262,0.00167443,0.0138009,0.0270188,0.0220495,0.00741334,0.00752972,0.012312,0.0190276,0.0458151,0.0105575,0.00843821,0.00955936,0.0213964,0.0299426,0.00578461,0.00952561,0.00117726,0.0147669,0.0222468,0.004923,0.0135439,0.00423142,0,0,0.00915929,0,0.0183449,0.00755249,0.0629567,0.0175175,0.028331,0.0123229,0.00154916,0.00821323,0.0056551,0.0498188,0.00880558,0.0132694,0.0198831,0.00754878,0.0138957,0.0222775,0.0199916,0.00575769,0.00278269,0.00360155,0.00649491,0.00495165,0,0,0,0,0,0,0,0,0,0,0,0
2,0.00407815,0.00220074,0.0318819,0.0142529,0.0157627,0.00501717,0,0,0.00732663,0,0.0230502,0.00221912,0.0070936,0.0199174,0.0178138,0.00266943,0.00756854,0.010603,0.0152492,0.049877,0.00509907,0.00666537,0.00788761,0.0191572,0.0356958,0.00702997,0.009588,0.00136056,0.0265906,0.0215401,0.0142571,0.00687681,0.00525678,0,0,0.00464862,0,0.0185038,0.00446507,0.0681199,0.00825366,0.026701,0.00895505,0.00197243,0.00547253,0.00620286,0.0462984,0.00828125,0.0105417,0.0123954,0.0148483,0.0110895,0.0129426,0.0279728,0.00347923,0.00154344,0.00224254,0.00573576,0.00438303,0,0,0,0,0,0,0,0,0,0,0.0468117,0
3,0.0039918,0.00285047,0.0190387,0.014937,0.0184491,0.00791002,0,0,0.00503576,0,0.0229253,0.0013339,0.0192752,0.0262933,0.0186428,0.00576999,0.00706656,0.0148993,0.0201826,0.0423261,0.0061292,0.00531495,0.0106223,0.0192285,0.0174933,0.00524634,0.00960078,0.00105608,0.020777,0.0221598,0.0137852,0.00635378,0.00459093,0,0,0.0108652,0,0.0184898,0.00766035,0.0690588,0.00625824,0.0260965,0.0111534,0.0012459,0.00838183,0.00475514,0.0450424,0.00942821,0.00655689,0.0139255,0.0146599,0.0112788,0.0124338,0.0226304,0.00745194,0.00263971,0.00351908,0.00746066,0.00513384,0,0,0,0,0,0,0,0,0,0,0,0
4,0.00426889,0.00272832,0.0116391,0.0147567,0.0165267,0.00856215,0,0,0.00495838,0,0.0231471,0.00109634,0.0195274,0.0271276,0.0151154,0.00579405,0.00709037,0.0145554,0.0188879,0.0402569,0.00513176,0.0041464,0.0110915,0.0188112,0.0077425,0.00530807,0.00979743,0.000989915,0.0198996,0.0220887,0.0119778,0.00590169,0.00485534,0,0,0.0110795,0,0.0185287,0.00750503,0.0691607,0.00387096,0.0260579,0.0126954,0.00163363,0.00839131,0.0057801,0.0447009,0.0108675,0.0079823,0.0147008,0.0138074,0.010459,0.013085,0.0222954,0.00753714,0.00261866,0.00334563,0.00729176,0.00554514,0,0,0,0,0,0,0,0,0,0,0,0
5,0.0043124,0.00290822,0.00643022,0.0146501,0.0138415,0.00872864,0,0,0.0061878,0,0.0230743,0.00199526,0.0180149,0.027702,0.0100091,0.00570137,0.00693515,0.0132703,0.0158304,0.0388174,0.00606207,0.00374884,0.0116418,0.018756,0.00325909,0.00626308,0.00978151,0.00123634,0.0229153,0.022053,0.00827428,0.00480197,0.00494609,0,0,0.0117903,0,0.0186485,0.00776372,0.0684726,0.00492821,0.0251796,0.0107336,0.00191925,0.00869583,0.00656987,0.0447178,0.00938467,0.0107192,0.0139272,0.0138471,0.00893063,0.0141672,0.0259797,0.00812136,0.00260789,0.00329722,0.00757636,0.00578918,0,0,0,0,0,0,0,0,0,0,0,0
6,0.00394966,0.00236133,0.0169456,0.013781,0.0109235,0.00377703,0,0,0.00906531,0,0.0234524,0.00357433,0.0081489,0.0218622,0.0142788,0.0028247,0.00673759,0.00967923,0.013318,0.0447934,0.0111456,0.0120964,0.00926711,0.0170048,0.0167732,0.00873072,0.00989812,0.00182151,0.0235063,0.0212971,0.0106784,0.00573795,0.00503263,0,0,0.00717853,0,0.018739,0.00448674,0.069522,0.00197005,0.0256249,0.0166552,0.00227891,0.00590934,0.00962891,0.0449038,0.0145355,0.0137476,0.0176886,0.0122103,0.0109691,0.016115,0.0264797,0.00524332,0.00243854,0.00185739,0.00617619,0.00434832,0,0,0,0,0,0,0,0,0,0,0.0504385,0
7,0.00383256,0.00337503,0.0147252,0.0135564,0.0105437,0.00380996,0,0,0.00934624,0,0.0235295,0.00371162,0.0102401,0.0218787,0.0182348,0.00223001,0.00632306,0.0115711,0.016325,0.0446046,0.0133036,0.0137297,0.00909271,0.0166746,0.0131163,0.0087323,0.00997866,0.00186689,0.0240886,0.0211222,0.0107763,0.00509649,0.00463184,0,0,0.00782755,0,0.0187195,0.00448347,0.069654,0.00319582,0.0252712,0.0177401,0.00268856,0.00619701,0.0106983,0.04444,0.015633,0.0151367,0.0191547,0.0123699,0.0125689,0.0177128,0.026511,0.00555273,0.00264396,0.00165988,0.00385657,0.00436598,0,0,0,0,0,0,0,0,0,0,0.0507803,0
8,0.00368723,0.00405132,0.0142294,0.0132595,0.010793,0.00404299,0,0,0.00929106,0,0.0236614,0.00360619,0.0129463,0.0229449,0.0225791,0.0018531,0.0060102,0.0148062,0.0204684,0.0451225,0.0150051,0.0152002,0.0086425,0.0162239,0.0106126,0.008596,0.0101138,0.00186496,0.0246239,0.0210065,0.010948,0.00426198,0.00427032,0,0,0.00853109,0,0.0188058,0.00460904,0.0697026,0.00637698,0.0247186,0.0185755,0.0030442,0.00654079,0.0117929,0.0439016,0.0165392,0.0163081,0.0202368,0.0127017,0.0136907,0.0189157,0.0269102,0.00596509,0.00309597,0.00147362,0.00358568,0.00437812,0,0,0,0,0,0,0,0,0,0,0.0510821,0
9,0.00406921,0.0038434,0.00860516,0.0134617,0.0099094,0.00433447,0,0,0.00834648,0,0.0240425,0.00264772,0.0136391,0.023919,0.0239511,0.00170771,0.00593948,0.017573,0.0224069,0.0466526,0.0173145,0.0165178,0.00897684,0.0121684,0.0126835,0.00731207,0.0101556,0.00122125,0.0252962,0.0210675,0.0103378,0.00385238,0.00470959,0,0,0.00857604,0,0.0185114,0.00434235,0.069612,0.00607464,0.0243767,0.0191884,0.00343159,0.00694075,0.0130777,0.0433273,0.0171609,0.0175542,0.0209,0.0128454,0.014158,0.019862,0.0274515,0.00604498,0.0030758,0.00141305,0.00387918,0.00493895,0,0,0,0,0,0,0,0,0,0,0.0508302,0
10,0.00354823,0.00351195,0.0241662,0.0132003,0.0227534,0.00673834,0,0,0.00763355,0,0.0239633,0.00259818,0.0279222,0.0251961,0.0250864,0.00175634,0.00590488,0.0214288,0.0253741,0.0487832,0.021225,0.021093,0.0162797,0.00827494,0.0327567,0.0071726,0.0104214,0.00145883,0.0404692,0.0208848,0.00917024,0.00351758,0.0040662,0,0,0.0106934,0,0.0186408,0.00518732,0.0660285,0.0244711,0.0225609,0.0225902,0.00374007,0.00758082,0.0143967,0.0485694,0.019396,0.0271876,0.0176169,0.0191399,0.00901917,0.0248536,0.0454338,0.00725312,0.00270297,0.00124312,0.00425196,0.00456608,0,0,0,0,0,0,0,0,0,0,0.0503789,0.0233557
11,0.00372225,0.00358336,0.0404173,0.0130808,0.0361457,0.00813804,0,0,0.00739771,0,0.023934,0.00268533,0.0432697,0.0259854,0.0269314,0.00191891,0.00502629,0.0263618,0.0292903,0.0513265,0.0250407,0.0261813,0.0241797,0.0106892,0.0499051,0.0068386,0.0104509,0.00164768,0.0448319,0.02065,0.0107132,0.0036323,0.00438789,0,0,0.0112848,0,0.0184488,0.00520196,0.0650627,0.0254909,0.0222096,0.0236985,0.00370316,0.00792451,0.0139354,0.0498922,0.0205004,0.0276031,0.0170433,0.0201965,0.00818762,0.0249131,0.0503518,0.00749992,0.00218904,0.00106415,0.00446762,0.0048048,0,0,0,0,0,0,0,0,0,0,0.0502335,0.0271973
12,0.00404694,0.00375445,0.053479,0.0130081,0.0469988,0.007505,0,0,0.00775873,0,0.0240669,0.00316231,0.0558061,0.0266133,0.0286503,0.0020244,0.0045647,0.0306485,0.0323685,0.0533261,0.027714,0.0301991,0.0303652,0.0145015,0.0636306,0.00667869,0.0104719,0.00196201,0.0419981,0.0202793,0.00967317,0.00439238,0.00491677,0,0,0.0115043,0,0.0180645,0.00499076,0.065252,0.0286338,0.0214355,0.0234697,0.00384082,0.00824401,0.0149569,0.0487087,0.0202195,0.0286547,0.0189731,0.0193549,0.010448,0.0270865,0.048121,0.00751455,0.00202623,0.000876428,0.00469735,0.00516985,0,0,0,0,0,0,0,0,0,0,0.0499553,0.029608
13,0.00376641,0.00406655,0.0620997,0.0124626,0.0541023,0.00510386,0,0,0.00758954,0,0.0239997,0.00323877,0.0642428,0.0268655,0.0302952,0.00243513,0.0050079,0.0330328,0.0340354,0.0544286,0.0285529,0.0322561,0.0336831,0.0165332,0.0710065,0.00714703,0.0107675,0.00261028,0.0369338,0.0199555,0.00788685,0.00526637,0.00477796,0,0,0.0133901,0,0.0181964,0.00577464,0.0657138,0.0294592,0.0211466,0.0210248,0.00382203,0.00902181,0.0157344,0.0465333,0.0179694,0.0282822,0.0206438,0.0180087,0.0127248,0.0283295,0.0440436,0.00918331,0.00262838,0.000990112,0.00483206,0.00486377,0,0,0,0,0,0,0,0,0,0,0.0496047,0.0310907
14,0.00367178,0.00401227,0.0592547,0.0124135,0.0503936,0.0040213,0,0,0.00705153,0,0.0240993,0.00319632,0.0602425,0.0260116,0.0340339,0.00287123,0.00451684,0.0353613,0.0367557,0.0555133,0.0275506,0.0307728,0.0301618,0.0138871,0.068359,0.00634506,0.0106954,0.00287083,0.0333761,0.0196704,0.00834609,0.0056228,0.00456024,0,0,0.0130018,0,0.0179143,0.00515938,0.0655337,0.0312132,0.0212408,0.019367,0.00311199,0.00877629,0.015949,0.0457525,0.0163481,0.027822,0.0221133,0.0169287,0.0146194,0.029753,0.0415148,0.00872477,0.00319018,0.000584938,0.00393789,0.00447282,0,0,0,0,0,0,0,0,0,0,0.0495213,0.0347157
15,0.00383819,0.00447836,0.0651416,0.0124941,0.05547,0.00500463,0,0,0.00624975,0,0.0240372,0.00321479,0.0670725,0.0258139,0.0319178,0.00280302,0.00398765,0.0324,0.0339322,0.0533853,0.0267397,0.0315289,0.03187,0.0140607,0.0735512,0.00539295,0.0107996,0.00320893,0.0308602,0.0197728,0.00889667,0.00629429,0.00483754,0,0,0.0146578,0,0.0180127,0.0059882,0.0658271,0.0321247,0.0212973,0.0180899,0.00340693,0.00964493,0.0164281,0.0450908,0.0152186,0.0275802,0.0230824,0.0163087,0.0157458,0.0306743,0.0402951,0.00988641,0.00385434,0.000544771,0.00374129,0.00475743,0,0,0,0,0,0,0,0,0,0,0.0493338,0.0313549
16,0.0035955,0.00429659,0.0521176,0.0124774,0.0429399,0.00526128,0,0,0.00624377,0,0.0240795,0.00352263,0.0529108,0.0246825,0.0337875,0.00296184,0.00364237,0.0330687,0.0347624,0.0526773,0.0249957,0.0282782,0.024232,0.00881974,0.0596487,0.00512162,0.010752,0.0035364,0.0279952,0.0197129,0.0102572,0.00654535,0.00446012,0,0,0.0144185,0,0.0179169,0.00553142,0.0653275,0.0333495,0.0218595,0.016875,0.00263371,0.00926811,0.0163074,0.045244,0.0139601,0.0268634,0.0237393,0.0155546,0.0167819,0.0313124,0.0384967,0.00956197,0.00448229,0.000437982,0.00358164,0.00432107,0,0,0,0,0,0,0,0,0,0,0.050181,0.0329443
17,0.00384102,0.00437918,0.0409845,0.0127169,0.0328584,0.00459171,0,0,0.00595117,0,0.023967,0.00361927,0.0443204,0.0242566,0.0284672,0.00282258,0.00320076,0.0301678,0.031219,0.0502329,0.0165258,0.0191431,0.0148795,0.00818057,0.0458931,0.00461401,0.0106955,0.00374343,0.0257347,0.019793,0.0116517,0.00658086,0.00457567,0,0,0.0149219,0,0.0178037,0.00568404,0.0648982,0.0344684,0.0221708,0.0157273,0.00249746,0.00949446,0.0160334,0.0453773,0.0128197,0.0260116,0.0240683,0.0150583,0.0175436,0.0315736,0.0369965,0.0099713,0.00483374,0.000855487,0.00350691,0.00456739,0,0,0,0,0,0,0,0,0,0,0.0505781,0.02778
18,0.0035752,0.00422497,0.0323515,0.0126918,0.0263319,0.00503225,0,0,0.00656691,0,0.0239925,0.00395412,0.0349963,0.0237563,0.0293647,0.00244594,0.00302562,0.0295126,0.0311131,0.0483018,0.0203903,0.0223565,0.0156353,0.00550887,0.0390052,0.00494435,0.0105891,0.00398763,0.023925,0.0196609,0.012513,0.00659366,0.00444224,0,0,0.0146557,0,0.0175836,0.00532217,0.0646988,0.0345989,0.0222807,0.0149931,0.00236667,0.00919167,0.0159417,0.0454125,0.012174,0.0253136,0.0240661,0.0147148,0.0178842,0.0311924,0.0356907,0.00981826,0.00545292,0.00166819,0.00329849,0.0043749,0,0,0,0,0,0,0,0,0,0,0.051412,0.0259874
19,0.00319753,0.00396647,0.0161615,0.0130802,0.0132383,0.00563094,0,0,0.00798912,0,0.0238612,0.00493857,0.021325,0.0229572,0.0268964,0.0026128,0.0023232,0.0279994,0.0294526,0.0470368,0.0174192,0.0176264,0.0091919,0.00946214,0.0244939,0.00577649,0.0105658,0.00432917,0.0220019,0.0194662,0.0140293,0.00654126,0.00418,0,0,0.0150919,0,0.0174748,0.00541968,0.0642517,0.0348134,0.022927,0.0141442,0.00209283,0.00897489,0.0153342,0.0457577,0.0114245,0.0241614,0.0240718,0.0140279,0.0183093,0.030802,0.0345838,0.0104156,0.00658918,0.00212079,0.00290387,0.0040001,0,0,0,0,0,0,0,0,0,0,0.0519067,0.0235377
20,0.00262943,0.0036568,0.00876778,0.012874,0.0075051,0.00585426,0,0,0.00574837,0,0.0235604,0.00365148,0.0124292,0.0221498,0.0240617,0.00261013,0.00217814,0.0265047,0.0275703,0.0458145,0.013885,0.0124164,0.00692397,0.0166866,0.00627932,0.00449129,0.0106165,0.00415521,0.0199052,0.019286,0.0155726,0.00613737,0.00372482,0,0,0.01591,0,0.0175132,0.005736,0.0638188,0.0349135,0.0235659,0.0134512,0.00201131,0.00868881,0.0143591,0.0460552,0.010755,0.0225325,0.0238151,0.0134121,0.01849,0.0300769,0.0333797,0.0114377,0.00835756,0.00233419,0.00283429,0.00340864,0,0,0,0,0,0,0,0,0,0,0.0521005,0.0211486
21,0.00226688,0.00327359,0.0059646,0.0130322,0.00658292,0.00624946,0,0,0.00553409,0,0.0234596,0.00354282,0.00953546,0.0215899,0.020507,0.00272015,0.00192176,0.0245986,0.0247484,0.0447409,0.0119997,0.00983326,0.00829376,0.019008,0.00506281,0.0045718,0.0106319,0.00401944,0.0181804,0.0191649,0.0168903,0.00571404,0.0034458,0,0,0.0158221,0,0.0174219,0.00555812,0.0634605,0.0349996,0.0240201,0.0128702,0.00203632,0.00803861,0.0129773,0.0463749,0.0101135,0.020413,0.0234111,0.0129036,0.0186413,0.0290737,0.0323433,0.0116726,0.00934036,0.00275067,0.00284042,0.00292355,0,0,0,0,0,0,0,0,0,0,0.0521938,0.0190958
22,0.00205296,0.00305933,0.00247956,0.0132902,0.00350738,0.00645553,0,0,0.005413,0,0.0234265,0.0034666,0.00795494,0.0211822,0.0175606,0.0027225,0.0016257,0.0226195,0.0218326,0.0437102,0.00995515,0.00743815,0.00815647,0.0198659,0.00470191,0.0047829,0.010582,0.00384075,0.0165582,0.019053,0.0181518,0.00536372,0.00315198,0,0,0.0154379,0,0.0173947,0.00529873,0.0632017,0.0349456,0.0244347,0.0118741,0.00232651,0.00729143,0.0113758,0.0467226,0.00945938,0.0179149,0.0226739,0.0127017,0.0187379,0.0277795,0.0320801,0.0117131,0.00967403,0.00305492,0.00236861,0.00250619,0,0,0,0,0,0,0,0,0,0,0.0522702,0.0175212
23,0.00179096,0.00255326,0.00135833,0.0133954,0.00312593,0.00702846,0,0,0.00498064,0,0.023361,0.00306719,0.0091176,0.0209768,0.0161491,0.0028186,0.00149078,0.0207075,0.0189305,0.0427701,0.008382,0.00602776,0.0073795,0.0192735,0.00307564,0.00492589,0.0105406,0.00359751,0.0153638,0.0189456,0.0195317,0.00518538,0.00286231,0,0,0.0147222,0,0.0173866,0.00496259,0.0630579,0.0345065,0.0249095,0.0106029,0.00266379,0.00652438,0.00961134,0.0473189,0.00889649,0.0150299,0.0213978,0.0129844,0.01861,0.0258978,0.0313691,0.0114578,0.00989302,0.00333225,0.0021005,0.00205949,0,0,0,0,0,0,0,0,0,0,0.0522682,0.0167908
24,0.00154851,0.00174311,0.00368247,0.0133821,0.00551353,0.00799098,0,0,0.00486711,0,0.0232782,0.00292291,0.0117172,0.0209516,0.0152031,0.00302657,0.00135699,0.0184821,0.0167038,0.0423822,0.0073161,0.00508188,0.0069584,0.0174858,0.00128632,0.00534555,0.0105044,0.0034409,0.0138997,0.0189007,0.0211974,0.00516143,0.00279537,0,0,0.0139865,0,0.0174476,0.00467453,0.0628668,0.0335978,0.025517,0.00924646,0.00307374,0.00599583,0.00766921,0.0482698,0.00819007,0.0119252,0.0195006,0.0138027,0.0181903,0.0233549,0.0304749,0.011017,0.0101274,0.00353035,0.00201816,0.00147703,0,0,0,0,0,0,0,0,0,0,0.0520495,0.0173401
25,0.00148883,0.00155869,0.00556116,0.0132562,0.00694813,0.00846316,0,0,0.00508152,0,0.0232418,0.00297227,0.0132771,0.0211553,0.0124969,0.00308934,0.00127092,0.0159479,0.0153206,0.043022,0.0063885,0.00417251,0.00648577,0.015996,0.00264545,0.00592959,0.0104654,0.00341574,0.0127997,0.0188897,0.0229185,0.0048362,0.00295403,0,0,0.0132603,0,0.0175296,0.00438274,0.0627252,0.0323458,0.0261276,0.00795633,0.00339333,0.00569873,0.0058755,0.0493657,0.00753448,0.00898051,0.0168404,0.0149425,0.0176078,0.0197894,0.029164,0.0102787,0.0102073,0.00370127,0.00170663,0.0011659,0,0,0,0,0,0,0,0,0,0,0.0519535,0.0187002
26,0.00146339,0.00138629,0.00522723,0.0131406,0.006671,0.00821291,0,0,0.00512471,0,0.0231847,0.00307002,0.0120779,0.0216255,0.00947083,0.00297343,0.00117388,0.0141415,0.0144366,0.0444381,0.00545304,0.00635898,0.00547398,0.0148049,0.00233296,0.00625938,0.0104012,0.00342695,0.01184,0.0189096,0.0241053,0.00401083,0.00314342,0,0,0.012555,0,0.0176109,0.00418621,0.0626724,0.0304578,0.0267351,0.00709419,0.00344806,0.00553516,0.00498526,0.0503892,0.0074779,0.00709058,0.0136784,0.0160394,0.0167878,0.0154101,0.0276002,0.00926423,0.00998332,0.00379383,0.00102547,0.00196799,0,0,0,0,0,0,0,0,0,0,0.0522165,0.0192172
27,0.00213668,0.00116096,0.0324031,0.0137453,0.027377,0.00438063,0,0,0.00628237,0,0.0230833,0.00441666,0.0342553,0.0230488,0.0123493,0.00376344,0.00119873,0.0156998,0.0166919,0.0462977,0.0147975,0.0208094,0.0201973,0.0115513,0.0384725,0.00721202,0.0102568,0.00343357,0.0098941,0.01898,0.0299263,0.00174372,0.00252768,0,0,0.0118032,0,0.0175457,0.00399076,0.0614843,0.0375447,0.0267602,0.00327017,0.0028159,0.00546027,0.00367542,0.0523809,0.00369317,0.00193232,0.0127228,0.0178868,0.0184085,0.0150698,0.0279385,0.00806194,0.00955128,0.00363105,0.000271582,0.00299769,0,0,0,0,0,0,0,0,0,0,0.0517936,0.0205925
28,0.000902783,0.00128569,0.00401456,0.0129562,0.00685228,0.00657906,0,0,0.00428073,0,0.0232061,0.00319711,0.010158,0.0222149,0.00898331,0.00198547,0.00118085,0.00933459,0.0125594,0.0446654,0.00389887,0.00851705,0.00427328,0.0160448,0.00303922,0.00565982,0.0105356,0.00335864,0.00866328,0.0188828,0.0247998,0.00152107,0.00369286,0,0,0.0106078,0,0.0177396,0.00363289,0.0629376,0.0257789,0.0278816,0.00657508,0.00322133,0.0051088,0.00578328,0.0521136,0.00797031,0.00763785,0.00734118,0.01708,0.0142905,0.00697631,0.0230941,0.00702282,0.00974552,0.00372566,0.000761534,0.00349963,0,0,0,0,0,0,0,0,0,0,0.0528285,0.015737
29,0.000974264,0.00159571,0.00806106,0.0129464,0.0034166,0.00503698,0,0,0.00372891,0,0.0233323,0.00308312,0.00830029,0.0217657,0.0174356,0.00147607,0.000919664,0.00958241,0.0209207,0.0427315,0.00623035,0.0133913,0.00180286,0.0174658,0.0109308,0.00502939,0.0106566,0.00325462,0.0148134,0.0190314,0.0168117,0.00308897,0.0036498,0,0,0.00966975,0,0.0178321,0.00333556,0.0659031,0.0107667,0.0294487,0.00726404,0.00467359,0.00496417,0.00716755,0.0505564,0.00809363,0.0124622,0.00551292,0.0152013,0.00427502,0.0117668,0.0198109,0.00633321,0.00934709,0.00351088,0.00101611,0.0025481,0,0,0,0,0,0,0,0,0,0,0.0540884,0.0169241
30,0.0013609,0.0019033,0.00723428,0.0130788,0.00404775,0.004554,0,0,0.00302395,0,0.02336,0.00276207,0.00854092,0.0211287,0.0178702,0.00277228,0.00109642,0.0105747,0.0219083,0.0409055,0.00637817,0.013153,0.00213909,0.017799,0.010839,0.00431667,0.010718,0.00304823,0.019459,0.0190789,0.0174507,0.00479692,0.00373036,0,0,0.00868212,0,0.0178817,0.00301804,0.0671262,0.0197019,0.0302022,0.007763,0.00553779,0.00463052,0.00893313,0.0505832,0.0083197,0.0157856,0.0116115,0.0169335,0.00820294,0.0198746,0.0210007,0.00589519,0.0089498,0.00327211,0.00166342,0.00138195,0,0,0,0,0,0,0,0,0,0,0.0540615,0.0143183
31,0.0011427,0.00177399,0.0680411,0.0136027,0.0567058,0.00475038,0,0,0.00168794,0,0.0231971,0.00183678,0.0738243,0.0235161,0.0126841,0.00362996,0.00198695,0.0116581,0.012464,0.0398861,0.0211743,0.0307588,0.0396107,0.0250793,0.0810669,0.00314374,0.0107129,0.00264172,0.0214367,0.0194308,0.0213289,0.00775777,0.00223771,0,0,0.00883368,0,0.0178324,0.00331147,0.0674962,0.031071,0.0290099,0.00656639,0.00666064,0.00479334,0.0107656,0.0498831,0.00734886,0.0183785,0.0167551,0.0204358,0.0136951,0.0265651,0.0216402,0.00634397,0.00795805,0.00259403,0.00142194,0.00192517,0,0,0,0,0,0,0,0,0,0,0.0535476,0.0142566
32,0.00122079,0.000537563,0.0076709,0.014664,0.00543873,0.00494916,0,0,0.00352143,0,0.0227818,0.00144509,0.0100626,0.0187811,0.0196689,0.00391639,0.00410564,0.0119401,0.0231891,0.0391408,0.00806388,0.0145871,0.00288159,0.0174968,0.0102588,0.00344786,0.0105772,0.00203766,0.0107164,0.0196378,0.0240857,0.00710481,0.00132858,0,0,0.00792136,0,0.0178982,0.00318675,0.0593738,0.028637,0.0290294,0.0207954,0.00478215,0.00416608,0.0166167,0.0622067,0.0197575,0.0181042,0.00751775,0.0143706,0.00659863,0.00682854,0.0126917,0.00624246,0.00744749,0.00230419,0.00202008,0.00264946,0,0,0,0,0,0,0,0,0,0,0.0545518,0.0122586
33,0.00115384,0.00103751,0.00719552,0.0147067,0.0063229,0.00406806,0,0,0.00369602,0,0.0227576,0.00105645,0.00942995,0.0181209,0.0182441,0.00448966,0.00407787,0.010477,0.0201992,0.0396745,0.00815353,0.0139466,0.00291486,0.0175572,0.00786193,0.00330915,0.0104952,0.00175574,0.0269947,0.0198277,0.0224646,0.00866265,0.0013937,0,0,0.00689847,0,0.0180059,0.00291551,0.0635158,0.0328932,0.0302323,0.0175477,0.00516088,0.00403862,0.0187909,0.0573067,0.0157014,0.0258461,0.0234806,0.0280257,0.0216879,0.0284158,0.0251611,0.00624479,0.00651999,0.00203814,0.00184212,0.00284516,0,0,0,0,0,0,0,0,0,0,0.0546979,0.0106678
34,0.00265005,0.000569848,0.00808776,0.0154426,0.00698525,0.00530005,0,0,0.00640127,0,0.0223346,0.00195841,0.0103551,0.0181982,0.0186913,0.00336981,0.00535406,0.0106147,0.0201353,0.0399589,0.00837148,0.014214,0.00189658,0.0169462,0.00844054,0.0048204,0.0103476,0.00129283,0.0297043,0.0202562,0.0285817,0.0074595,0.0012139,0,0,0.0074682,0,0.0180561,0.00392296,0.0581181,0.0396895,0.0283447,0.0239041,0.00426896,0.00429519,0.0191614,0.0651884,0.0231408,0.0208566,0.00597341,0.0161429,0.00783141,0.00520632,0.0301074,0.00673558,0.00526698,0.00165608,0.00253941,0.0043106,0,0,0,0,0,0,0,0,0,0,0.0543585,0.0108458
35,0.00291813,0.00101101,0.00785295,0.0158028,0.00793593,0.00577354,0,0,0.00488071,0,0.022344,0.0025109,0.0103449,0.0180773,0.016844,0.00323658,0.00564501,0.00949375,0.0181528,0.0405486,0.00724416,0.0125655,0.000755622,0.0166414,0.00784215,0.00608767,0.0101497,0.00172926,0.0376059,0.0202909,0.030275,0.00755212,0.00159323,0,0,0.00677375,0,0.0181242,0.00402944,0.058021,0.0419218,0.0281938,0.0252262,0.00405615,0.00412924,0.0204701,0.0659604,0.0244136,0.0226914,0.00639497,0.0171368,0.00813205,0.0054294,0.0376121,0.00609729,0.00382714,0.0018521,0.00234209,0.00499324,0,0,0,0,0,0,0,0,0,0,0.0538824,0.00989735
36,0.00325289,0.00142398,0.00867421,0.0158127,0.0084993,0.0056766,0,0,0.00478103,0,0.022153,0.00200767,0.0113139,0.0179681,0.0158284,0.00321032,0.00521858,0.00952379,0.0179138,0.0410597,0.00640708,0.0114369,0.000584604,0.0163694,0.00801668,0.00523191,0.0100418,0.00136489,0.0425708,0.0206233,0.0308974,0.00787693,0.00182845,0,0,0.00657647,0,0.0181724,0.00406231,0.0583324,0.0414621,0.0280582,0.0261204,0.0037837,0.00395964,0.0217399,0.0661722,0.0252793,0.0247093,0.00724299,0.0179032,0.00809812,0.005461,0.0422076,0.00591617,0.00280177,0.00152135,0.00206143,0.005408,0,0,0,0,0,0,0,0,0,0,0.0529588,0.00941389
