Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70
72,0.00164798,0.00241783,0.0285883,0.0138743,0.0204948,0.00247376,0,0,0.0041935,0,0.0237081,0.00168487,0.04871,0.0225861,0.0223928,0.0093018,0.00369532,0.0033947,0.00984747,0.00721495,0.00977814,0.0464454,0.00841959,0.0107036,0.0101201,0.017918,0.0307117,0.00448896,0.0108844,0.00334789,0.0175492,0.0191185,0.00263461,0.00326232,0.00368005,0,0,0.017109,0,0.0181131,0.00586176,0.0626419,0.0129815,0.0248409,0.00646355,0.0111631,0.0050004,0.00891587,0.0468463,0.00687234,0.011329,0.0119126,0.0148867,0.00524004,0.0140795,0.0320408,0.00869748,0.00257324,0.00266561,0.00344213,0.0046309,0,0,0,0,0,0,0,0,0,0
73,0.00218321,0.00220396,0.0251192,0.0141011,0.0168452,0.00226316,0,0,0.0041736,0,0.0236546,0.00154853,0.0489607,0.0187049,0.0217148,0.00628499,0.00412587,0.00339014,0.00670514,0.00336815,0.00694195,0.0455309,0.00823562,0.0119179,0.00979493,0.0178561,0.027887,0.0047147,0.0108877,0.00328393,0.0193223,0.0190419,0.00422814,0.00221386,0.00366152,0,0,0.0163995,0,0.0181222,0.00564402,0.063007,0.00691065,0.0255736,0.00560653,0.0109932,0.00447766,0.00665896,0.0469465,0.007114,0.00747221,0.00841739,0.015699,0.0040405,0.00831583,0.0324665,0.00802598,0.00286541,0.00264162,0.00322523,0.00481581,0,0,0,0,0,0,0,0,0,0
74,0.0029063,0.00200325,0.0208306,0.0143083,0.0133511,0.0027924,0,0,0.00445827,0,0.0236307,0.00159365,0.0485751,0.0166842,0.0211053,0.00434953,0.00437707,0.00363021,0.00439615,0.00141767,0.0058903,0.0448322,0.00824201,0.0119064,0.00849903,0.0168615,0.0235059,0.00511537,0.010854,0.00332717,0.0224011,0.0189749,0.0116221,0.00119482,0.00379845,0,0,0.0154872,0,0.0181551,0.0054314,0.0637214,0.0116522,0.0260965,0.00676074,0.0104486,0.00402561,0.00528443,0.0470664,0.00837906,0.00578093,0.00591476,0.0180805,0.00774014,0.0046786,0.0334596,0.00745993,0.0032213,0.00274592,0.00322283,0.00552293,0,0,0,0,0,0,0,0,0,0
75,0.00314329,0.00171607,0.0179811,0.0145141,0.010195,0.00364823,0,0,0.00498759,0,0.0235549,0.00167876,0.0479875,0.0172055,0.0207147,0.00353709,0.00437876,0.00395705,0.00280704,0.00374892,0.00699862,0.0443331,0.00964317,0.0122585,0.00775213,0.0145566,0.0204093,0.00564294,0.0106869,0.00333781,0.0244102,0.0188969,0.015928,0.00146183,0.00403942,0,0,0.0143219,0,0.0182211,0.00518571,0.0640475,0.0191021,0.0265659,0.00917588,0.00987349,0.00388042,0.00615936,0.0476655,0.0102379,0.00918531,0.00740614,0.0200278,0.0112168,0.0096439,0.0347316,0.00698913,0.00378351,0.00300307,0.00319894,0.00620759,0,0,0,0,0,0,0,0,0,0
76,0.00273315,0.00124252,0.0179555,0.01468,0.00958105,0.00449487,0,0,0.00544422,0,0.0233997,0.00176209,0.0480222,0.018046,0.0207694,0.00572714,0.00425741,0.00429331,0.00162519,0.00776309,0.00932435,0.0443442,0.0119864,0.0154828,0.00858529,0.01228,0.0204949,0.00626868,0.0103882,0.00326246,0.0256884,0.0187965,0.0192176,0.00196511,0.00442091,0,0,0.0132506,0,0.018276,0.00519725,0.0642427,0.0258486,0.0268417,0.0114185,0.00932408,0.00411824,0.00822874,0.0485153,0.0122323,0.013613,0.0105172,0.0217939,0.0142854,0.0157081,0.0356794,0.00669659,0.00441685,0.00334854,0.00298829,0.00641171,0,0,0,0,0,0,0,0,0,0
77,0.00235521,0.000701403,0.0173792,0.0148945,0.0104059,0.00475762,0,0,0.00534142,0,0.0232423,0.00176513,0.0487395,0.0179477,0.021167,0.00936347,0.0044935,0.00454814,0.00214163,0.0102387,0.00984593,0.0447973,0.0135583,0.0182831,0.00878511,0.0111129,0.0193382,0.0065249,0.0102233,0.00314947,0.027532,0.0187043,0.0219766,0.00255756,0.00487087,0,0,0.0123911,0,0.0183214,0.00527879,0.0646043,0.0313123,0.0275999,0.0131499,0.00881193,0.00437137,0.0105647,0.049441,0.0139432,0.0176058,0.0141374,0.0232553,0.0170637,0.0214604,0.0352832,0.00640708,0.00508809,0.00360716,0.00259276,0.00580058,0,0,0,0,0,0,0,0,0,0
78,0.00264272,0.000351352,0.016402,0.015188,0.0104442,0.00452965,0,0,0.00484444,0,0.0231141,0.00167294,0.0494119,0.0167398,0.0215026,0.0122721,0.00494013,0.00474761,0.00441098,0.0122042,0.00898033,0.0449337,0.0138432,0.0193386,0.008151,0.0111103,0.0178288,0.00639007,0.0102105,0.00295259,0.0281543,0.0187168,0.0243196,0.00313407,0.00532561,0,0,0.0117512,0,0.0183691,0.00533901,0.0649084,0.0365556,0.0283081,0.0146063,0.00848443,0.00442602,0.0126853,0.0505156,0.0153965,0.0210234,0.0176383,0.0246466,0.0195401,0.0264165,0.0347624,0.00599705,0.00569661,0.00371116,0.00245836,0.00501367,0,0,0,0,0,0,0,0,0,0
79,0.00321326,0.000379913,0.0150649,0.0159424,0.00922869,0.00420951,0,0,0.00508738,0,0.0230813,0.00206541,0.049726,0.0146142,0.0215068,0.0151881,0.00547118,0.00556433,0.00776311,0.0151056,0.00896479,0.0446817,0.0134472,0.0191023,0.00708558,0.0120115,0.0166516,0.0077899,0.0100888,0.00263735,0.0278497,0.018815,0.0262419,0.00377242,0.00562089,0,0,0.010873,0,0.0184159,0.0049855,0.0650351,0.0413725,0.0288601,0.0155485,0.0082373,0.00425801,0.0142369,0.0517265,0.0164079,0.0235698,0.0205858,0.0261575,0.0216481,0.0303599,0.0335524,0.0053665,0.00616031,0.00356806,0.00255475,0.00439817,0,0,0,0,0,0,0,0,0,0
80,0.00370077,0.000732408,0.0126675,0.0157462,0.00811541,0.0040387,0,0,0.00372728,0,0.022877,0.00130246,0.0497168,0.0131572,0.0211495,0.0173055,0.00609556,0.00528093,0.00990141,0.0171302,0.00969725,0.0446377,0.0129565,0.0182628,0.00631654,0.0131497,0.0145313,0.00588601,0.010304,0.00250276,0.0270813,0.0189844,0.0277212,0.00457542,0.00540241,0,0,0.00965356,0,0.0184251,0.00415843,0.0651073,0.0457453,0.0292139,0.0156987,0.00790402,0.00372227,0.0152129,0.0528824,0.0167973,0.0250223,0.0229878,0.0276861,0.0232684,0.0331048,0.0313467,0.00460365,0.00627865,0.00306444,0.00277183,0.0039995,0,0,0,0,0,0,0,0,0,0
81,0.00354153,0.0010556,0.0105367,0.0160463,0.00761743,0.00402853,0,0,0.00314563,0,0.0227708,0.000852532,0.0496144,0.0126776,0.0206637,0.0184711,0.0068558,0.00588442,0.0107621,0.0178044,0.0103512,0.0449534,0.0122806,0.0172219,0.00584612,0.0142479,0.0119477,0.00610263,0.0103109,0.00224523,0.0266952,0.0192984,0.0287359,0.00562012,0.00483821,0,0,0.00822361,0,0.0184991,0.0029578,0.0651358,0.0487977,0.0294995,0.0151169,0.00748913,0.00310066,0.0158332,0.0538259,0.0165453,0.0256205,0.0249471,0.0291495,0.0245314,0.0348854,0.0271013,0.00423122,0.00597598,0.00238458,0.00280249,0.00374846,0,0,0,0,0,0,0,0,0,0
82,0.00318559,0.0013371,0.00928159,0.0162228,0.00750602,0.00429121,0,0,0.00323659,0,0.0226934,0.000843644,0.0494174,0.0126343,0.0201706,0.0189811,0.00755695,0.00658955,0.0110723,0.0177224,0.010562,0.0453936,0.0117462,0.01608,0.005278,0.0152518,0.00915345,0.00632477,0.0103051,0.00208258,0.0272001,0.0197278,0.0290742,0.00648405,0.00427964,0,0,0.00697015,0,0.0186896,0.00198943,0.0655137,0.0508904,0.0298083,0.0135956,0.0069648,0.00256981,0.0156718,0.0543747,0.0153764,0.0254947,0.0257618,0.0296078,0.024804,0.0355576,0.020259,0.00450599,0.00546471,0.00180479,0.00271484,0.00375131,0,0,0,0,0,0,0,0,0,0
83,0.00251592,0.00160055,0.00909957,0.0166095,0.0075779,0.00483782,0,0,0.00441954,0,0.0224674,0.00130339,0.0488671,0.0137216,0.0198802,0.0204682,0.00720916,0.00699868,0.0120551,0.0192529,0.0115435,0.0457808,0.0116083,0.0155034,0.0043579,0.0157345,0.00870291,0.00683383,0.0102996,0.00175324,0.0509796,0.0203115,0.0240522,0.0055064,0.00352891,0,0,0.00645842,0,0.0189093,0.00224123,0.0605971,0.039369,0.0278899,0.0142797,0.00887086,0.00194587,0.0159522,0.0597501,0.0171234,0.0208401,0.0148736,0.0266666,0.01435,0.0175261,0.0459507,0.00499416,0.00482038,0.00160668,0.00232191,0.00311473,0,0,0,0,0,0,0,0,0,0
84,0.002642,0.00178394,0.00752097,0.0163038,0.0080241,0.00514867,0,0,0.00437977,0,0.0225113,0.00151027,0.0490437,0.0126848,0.0190959,0.0188976,0.00888029,0.00731596,0.0112801,0.0173386,0.010848,0.0464151,0.0100061,0.0128313,0.00373502,0.0168335,0.0057938,0.00675827,0.0102904,0.00202462,0.0278857,0.0207857,0.0283515,0.00860394,0.00371755,0,0,0.00562339,0,0.0192027,0.00308286,0.0663165,0.0541943,0.0306158,0.00968836,0.00632956,0.00218982,0.0155072,0.0550548,0.0115613,0.0250444,0.0252395,0.0290762,0.0236852,0.0348723,0.01501,0.00452989,0.00426791,0.00192312,0.00224536,0.00320857,0,0,0,0,0,0,0,0,0,0
85,0.00217467,0.00194966,0.00811886,0.0164901,0.00867188,0.00518915,0,0,0.0051619,0,0.0223552,0.00192699,0.0483158,0.0140348,0.0191311,0.0197351,0.00795338,0.00719941,0.0120365,0.0186869,0.0119843,0.0470685,0.00970951,0.0124035,0.00291068,0.0167828,0.00568326,0.00694037,0.0103404,0.00193264,0.0537437,0.0214678,0.0224577,0.00748014,0.00325676,0,0,0.00700223,0,0.0197166,0.00438296,0.0620951,0.0377938,0.0290062,0.0124691,0.00814595,0.00192153,0.0165597,0.0591357,0.0143925,0.0226687,0.0166919,0.0264147,0.0141709,0.0195125,0.0485984,0.00442729,0.00363411,0.00302095,0.0015901,0.00258864,0,0,0,0,0,0,0,0,0,0
86,0.00199527,0.00185691,0.00803321,0.0162367,0.00939071,0.00620865,0,0,0.00435187,0,0.0224316,0.0018154,0.0486528,0.0132781,0.0186255,0.0179436,0.00895419,0.0068057,0.0110839,0.016736,0.0116492,0.0475722,0.00867055,0.010825,0.00253793,0.0171223,0.00625007,0.00650995,0.0103491,0.00222616,0.026912,0.0218959,0.0272054,0.010737,0.00323543,0,0,0.00852578,0,0.0199899,0.00536225,0.0670684,0.0539757,0.0313905,0.00809128,0.0062573,0.00250095,0.017259,0.0553785,0.00951852,0.026985,0.0253585,0.0280648,0.0229752,0.0348267,0.0219692,0.00439718,0.00312534,0.0037795,0.00177118,0.00273258,0,0,0,0,0,0,0,0,0,0
87,0.00153783,0.00190574,0.00820884,0.0166977,0.0103494,0.00598435,0,0,0.00301518,0,0.0224094,0.00196067,0.0478214,0.0148617,0.0190138,0.018582,0.00788703,0.00697254,0.0117528,0.0177458,0.0128667,0.0482268,0.00898716,0.0113106,0.00197832,0.0164764,0.00625806,0.0087592,0.0100627,0.0019767,0.055496,0.0224519,0.0178842,0.00935752,0.00330813,0,0,0.0124727,0,0.0200718,0.00735819,0.0629991,0.0248587,0.0295502,0.0134099,0.00801386,0.00314262,0.0190511,0.0590695,0.01425,0.0261515,0.0192409,0.0258626,0.0138019,0.0215116,0.0552498,0.00695154,0.00399648,0.00456743,0.00175328,0.00270176,0,0,0,0,0,0,0,0,0,0
88,0.0016565,0.00191048,0.00833261,0.0162278,0.0109512,0.00633648,0,0,0.00181379,0,0.0223326,0.00100138,0.0476229,0.0151047,0.0191714,0.0181959,0.00786601,0.00589863,0.0117204,0.0174188,0.0128963,0.0485826,0.00901852,0.0114661,0.00182841,0.0161648,0.00623229,0.0073333,0.0100412,0.00197857,0.0573358,0.022861,0.0160348,0.0100172,0.00310562,0,0,0.0138033,0,0.0207989,0.0078831,0.0630579,0.0186574,0.0295016,0.014772,0.0082076,0.00395375,0.020487,0.0591293,0.0149438,0.0280528,0.0215132,0.0261149,0.0141552,0.0233406,0.0599547,0.00836014,0.00459737,0.00579444,0.00198191,0.0019471,0,0,0,0,0,0,0,0,0,0
89,0.00184622,0.00162531,0.00827108,0.0156819,0.0110741,0.00704404,0,0,0.00138859,0,0.022359,0.000688801,0.0483582,0.0139348,0.019058,0.0166899,0.00890166,0.00512576,0.0107147,0.0156681,0.0115429,0.0483904,0.00860907,0.0111548,0.00205592,0.0163128,0.006267,0.00630308,0.00997676,0.00220749,0.0246212,0.0231491,0.0271907,0.0128995,0.00307053,0,0,0.0159442,0,0.0211553,0.00870953,0.0677235,0.0542483,0.0315322,0.0103401,0.00635563,0.00534518,0.0210677,0.0552785,0.00975903,0.0317658,0.0321983,0.0287708,0.0254338,0.0413035,0.035599,0.0110158,0.00514094,0.00633615,0.00186793,0.000997306,0,0,0,0,0,0,0,0,0,0
90,0.00218391,0.00185571,0.00819929,0.0154437,0.0112034,0.00564902,0,0,0.00136987,0,0.0223093,0.000763189,0.0476041,0.0153203,0.0198842,0.0174888,0.00755108,0.00444545,0.0114741,0.0170503,0.011415,0.0485343,0.00928554,0.0123921,0.00185066,0.0157056,0.00650047,0.00558386,0.00990231,0.00213775,0.061676,0.0235612,0.0142215,0.0109691,0.00306868,0,0,0.0180399,0,0.0215039,0.00949364,0.0628591,0.00961997,0.0289373,0.0177917,0.00834655,0.00597592,0.0231166,0.0590999,0.0166895,0.0313921,0.0260902,0.0267507,0.0146731,0.0278071,0.06873,0.0132092,0.0061717,0.00720122,0.00194128,0.000572217,0,0,0,0,0,0,0,0,0,0
91,0.00219326,0.00152643,0.00794981,0.0149625,0.0109212,0.00680311,0,0,0.00176657,0,0.0223959,0.000984746,0.0486208,0.0139048,0.0197267,0.0156212,0.0078677,0.00403702,0.0101091,0.0150399,0.00942651,0.0479733,0.00879102,0.0119128,0.00228519,0.0161143,0.00613033,0.00533379,0.00985735,0.00223137,0.0276239,0.023612,0.0278566,0.0135048,0.003005,0,0,0.0194457,0,0.0216539,0.00982198,0.0674394,0.0562665,0.0307516,0.012272,0.00630742,0.00701075,0.0229118,0.0551628,0.0105528,0.0349208,0.0367227,0.0295346,0.0271952,0.047059,0.0438493,0.015451,0.00666674,0.00730172,0.00142809,0.000987244,0,0,0,0,0,0,0,0,0,0
92,0.00237161,0.00189492,0.00806225,0.0148309,0.0105764,0.00532534,0,0,0.00165413,0,0.0223824,0.000924806,0.0478282,0.0147713,0.0206521,0.0160534,0.00629921,0.00371258,0.0106928,0.016231,0.00921654,0.0481269,0.00913896,0.0126533,0.00231448,0.0158491,0.00749833,0.00504577,0.00982616,0.00198464,0.066342,0.023744,0.0139767,0.0109685,0.00293734,0,0,0.0204591,0,0.0217474,0.0101105,0.0626952,0.00845708,0.0278868,0.0199101,0.00823909,0.00725767,0.0243344,0.0589504,0.0180159,0.0341276,0.0294257,0.0273441,0.0148041,0.0322325,0.0758482,0.0165809,0.00719254,0.00767907,0.00154742,0.00141141,0,0,0,0,0,0,0,0,0,0
93,0.00232174,0.00202027,0.00865957,0.014861,0.0101701,0.00487435,0,0,0.00498099,0,0.0223838,0.00233506,0.0476492,0.0143224,0.0213291,0.0152098,0.00549772,0.00399535,0.0104639,0.0160407,0.00825888,0.0479691,0.00868957,0.0123128,0.00262127,0.0160876,0.00791943,0.00707785,0.00968319,0.00160616,0.0681281,0.0236656,0.0139093,0.010407,0.00280069,0,0,0.0212958,0,0.0215616,0.010258,0.062784,0.00906441,0.0274545,0.0206244,0.00794788,0.00759702,0.0243942,0.058845,0.0183281,0.0344238,0.0305904,0.0274961,0.0147689,0.0339719,0.0789386,0.0175843,0.00736479,0.00744422,0.00169414,0.00161603,0,0,0,0,0,0,0,0,0,0
94,0.00237189,0.00215146,0.00861477,0.0146507,0.0096712,0.00461226,0,0,0.00433123,0,0.0224232,0.00194979,0.0474394,0.0140729,0.022062,0.0142735,0.00505528,0.00372692,0.0106211,0.0159057,0.00740776,0.0477285,0.00828282,0.0120469,0.00303104,0.0162944,0.0093365,0.0064677,0.00971839,0.00144074,0.0692707,0.0235028,0.0135134,0.00993005,0.00250357,0,0,0.0226991,0,0.0209707,0.0108247,0.0628061,0.0111207,0.0268406,0.0210756,0.00768962,0.00804706,0.0239398,0.0586948,0.0182672,0.0340838,0.0316162,0.02774,0.0149069,0.0354731,0.0808234,0.0190802,0.0077386,0.00673077,0.00198747,0.00177943,0,0,0,0,0,0,0,0,0,0
95,0.00222273,0.00231914,0.00884091,0.0145124,0.00918157,0.00432845,0,0,0.00394118,0,0.0224267,0.00165978,0.0471517,0.0138915,0.0228805,0.013284,0.00465174,0.00371461,0.0108042,0.0157078,0.00657737,0.0474671,0.0083389,0.0120861,0.003531,0.0163994,0.0110453,0.00611778,0.00977549,0.00135407,0.069645,0.0233257,0.0127286,0.00947037,0.00196564,0,0,0.0210798,0,0.0209806,0.00985218,0.0628761,0.0133145,0.0261661,0.0211264,0.00751698,0.00789109,0.0230656,0.0584338,0.0180178,0.0332325,0.0323406,0.0279209,0.0150258,0.0366802,0.0818098,0.018161,0.0070722,0.0063865,0.00243741,0.00164415,0,0,0,0,0,0,0,0,0,0
96,0.00208777,0.00239514,0.00967474,0.0143708,0.00894989,0.00402872,0,0,0.00372684,0,0.0224787,0.00141481,0.0469941,0.0136717,0.0235455,0.0121593,0.00433083,0.00368294,0.0105926,0.015187,0.00566088,0.0472468,0.00855637,0.0123384,0.00398866,0.016351,0.0126924,0.00584751,0.00975792,0.00125442,0.0692201,0.0231083,0.0118498,0.0092087,0.00150703,0,0,0.0191602,0,0.0209053,0.00889722,0.0628868,0.015198,0.0255645,0.020938,0.00732855,0.00760867,0.0218431,0.0580429,0.0175697,0.0319413,0.0329032,0.0280782,0.0150541,0.0375279,0.0820776,0.0169699,0.00647026,0.00580161,0.0028263,0.00155405,0,0,0,0,0,0,0,0,0,0
97,0.00197003,0.0023992,0.0110354,0.014375,0.00889233,0.00375498,0,0,0.00371876,0,0.0224766,0.00120944,0.0468919,0.0137166,0.0240981,0.0112108,0.00405175,0.00365501,0.01026,0.0145472,0.00476527,0.0470705,0.00884581,0.0129089,0.00438179,0.0162007,0.0149238,0.00565552,0.00975055,0.00114868,0.0678953,0.0228587,0.0105554,0.00906428,0.00117126,0,0,0.0173777,0,0.0207099,0.00803214,0.0621961,0.0175391,0.0248255,0.0204235,0.00713454,0.00723503,0.0202956,0.057269,0.0166601,0.0302485,0.0333064,0.0281754,0.0151903,0.0384051,0.0816409,0.0156589,0.00599782,0.00495291,0.00310186,0.00154952,0,0,0,0,0,0,0,0,0,0
98,0.00181363,0.00238095,0.0126248,0.0144221,0.0088729,0.00350451,0,0,0.00366336,0,0.0225347,0.00103332,0.0467858,0.0138093,0.0245374,0.0103344,0.00386546,0.00356343,0.00987152,0.0138463,0.00383896,0.046914,0.00920203,0.0134385,0.00484485,0.0160399,0.017263,0.00547114,0.00978525,0.00111094,0.0662135,0.0224925,0.00911484,0.00882916,0.00101633,0,0,0.0154288,0,0.0204073,0.00697362,0.0620239,0.0198342,0.0242728,0.019828,0.00677271,0.00677499,0.0185922,0.0565946,0.0155754,0.0283192,0.0336917,0.0282207,0.0152201,0.0389731,0.0805693,0.0137935,0.00545586,0.00406389,0.00325943,0.00160248,0,0,0,0,0,0,0,0,0,0
99,0.00159185,0.0023682,0.0142875,0.0144478,0.0088694,0.00339352,0,0,0.00360541,0,0.0226022,0.000910436,0.0466851,0.0140134,0.0248577,0.00940053,0.00378796,0.00344335,0.00928915,0.0129806,0.00287221,0.0467317,0.00952664,0.0137268,0.00531919,0.0159566,0.019505,0.00527195,0.00983202,0.0010901,0.0643415,0.02199,0.00790086,0.00860087,0.000969406,0,0,0.012806,0,0.0199955,0.0054923,0.0622379,0.0221138,0.0238768,0.0191985,0.00626037,0.00619079,0.0168879,0.0559811,0.0146057,0.0263414,0.0340241,0.0281397,0.0151097,0.0393756,0.0790184,0.011369,0.00495879,0.00339251,0.00327834,0.00164429,0,0,0,0,0,0,0,0,0,0
100,0.00145016,0.00231478,0.0159402,0.0144453,0.00889975,0.00327829,0,0,0.00366343,0,0.0226364,0.000853886,0.0465719,0.0141259,0.0252183,0.00840827,0.0036458,0.00336577,0.00858478,0.0120481,0.00194263,0.0465153,0.00978807,0.0139696,0.00576621,0.0159491,0.0216156,0.00514434,0.00989716,0.00108408,0.0623828,0.0214926,0.0073715,0.00836912,0.000973093,0,0,0.0101449,0,0.019629,0.00400011,0.0625087,0.0241077,0.0235518,0.0187541,0.00575293,0.00552498,0.0152345,0.0553924,0.0139358,0.0243541,0.0339254,0.027892,0.0148879,0.0394626,0.0772843,0.00884768,0.00450541,0.00284067,0.00329415,0.00165048,0,0,0,0,0,0,0,0,0,0
101,0.00134925,0.0022564,0.0175129,0.0145051,0.00895036,0.00313744,0,0,0.00377955,0,0.0226938,0.000836713,0.0464112,0.014049,0.0256091,0.00736032,0.00347096,0.00330017,0.00838636,0.0111367,0.00102137,0.0462905,0.00999708,0.0141729,0.00611665,0.0160186,0.0236577,0.00500675,0.00994915,0.00110362,0.0607024,0.0210748,0.00768113,0.00807488,0.00101728,0,0,0.00749276,0,0.0193356,0.00270505,0.0626669,0.0252954,0.0233048,0.0184272,0.00529583,0.00491712,0.0136627,0.0547556,0.0135357,0.0222842,0.0334661,0.0275251,0.0146952,0.0389169,0.0756699,0.00656724,0.00418739,0.00233443,0.00323394,0.00158847,0,0,0,0,0,0,0,0,0,0
102,0.00118486,0.00221631,0.0190452,0.0146155,0.00913557,0.00294273,0,0,0.00442059,0,0.0227328,0.00114888,0.0461797,0.0141944,0.026029,0.00608878,0.00309722,0.00333085,0.00822932,0.0101309,0.000834033,0.0460856,0.010177,0.0143014,0.00646835,0.0161415,0.0253738,0.00534416,0.00998521,0.00111594,0.0592134,0.0207008,0.00823963,0.00762452,0.00105818,0,0,0.00504884,0,0.0191104,0.00178284,0.0627257,0.0250916,0.0230874,0.0185054,0.00499441,0.00440027,0.0122985,0.0543417,0.0134135,0.0202388,0.0327358,0.0271899,0.0142983,0.037656,0.0739689,0.00456427,0.00398577,0.00188626,0.00317935,0.00151094,0,0,0,0,0,0,0,0,0,0
103,0.0010972,0.00213767,0.0202636,0.0146644,0.00922209,0.00294117,0,0,0.00444499,0,0.0227532,0.00111479,0.0460457,0.0145427,0.0262842,0.00480459,0.00299507,0.00328379,0.0077954,0.0091665,0.00157368,0.0458612,0.0103398,0.0143213,0.00687668,0.0163383,0.0271735,0.00511548,0.00999703,0.00115586,0.0578477,0.0204267,0.00943748,0.00733976,0.00116603,0,0,0.00267935,0,0.0188676,0.00171592,0.0627138,0.0240425,0.0226284,0.0193244,0.00471727,0.00400181,0.011406,0.0544078,0.0140113,0.0185117,0.0318712,0.0266939,0.0137651,0.0358457,0.0717851,0.00298102,0.00397701,0.00175781,0.00311092,0.00151034,0,0,0,0,0,0,0,0,0,0
104,0.0011499,0.00224948,0.0214898,0.014785,0.0095074,0.00281078,0,0,0.00468492,0,0.0227518,0.00103826,0.0457476,0.0143854,0.0265938,0.00377396,0.00279635,0.00337667,0.00729214,0.00822608,0.00251594,0.0456622,0.0104962,0.0143811,0.00724649,0.0165252,0.0288259,0.00504457,0.0100217,0.00111641,0.0550011,0.0201824,0.0121321,0.00693951,0.00138392,0,0,0.000622661,0,0.0187187,0.00238514,0.0624957,0.0218366,0.0218788,0.0234378,0.00486276,0.00381349,0.012535,0.0565186,0.0184235,0.0185329,0.0312937,0.0257072,0.0132248,0.0336423,0.0670591,0.00257972,0.00391048,0.00187469,0.00326505,0.00157242,0,0,0,0,0,0,0,0,0,0
105,0.00120135,0.00216386,0.0224836,0.0148048,0.00989304,0.00264337,0,0,0.00478641,0,0.0227777,0.00110878,0.0454077,0.0138633,0.0269492,0.00319846,0.00274678,0.00328298,0.00682219,0.00723544,0.00358051,0.0454366,0.010604,0.014355,0.00759103,0.0167314,0.0301493,0.00494642,0.0100553,0.00116049,0.052246,0.0200222,0.0128291,0.00643197,0.00143177,0,0,0.00166853,0,0.0186083,0.00313701,0.0627592,0.019666,0.0215587,0.0242423,0.00452825,0.00382829,0.0123048,0.0575481,0.0200666,0.0171466,0.0295804,0.0252873,0.012722,0.0309837,0.0628942,0.00344599,0.00392398,0.00190903,0.00321432,0.00174666,0,0,0,0,0,0,0,0,0,0
106,0.00134251,0.00203775,0.0233965,0.0148012,0.0103051,0.00255041,0,0,0.00487417,0,0.0227949,0.00123509,0.0451976,0.0135336,0.0272772,0.00334362,0.00270211,0.00316883,0.00630847,0.00643591,0.00459784,0.0452417,0.0107354,0.0143101,0.00790858,0.0169768,0.0314748,0.00485487,0.010058,0.00115542,0.0497542,0.0199448,0.0127334,0.00597626,0.00142549,0,0,0.00304351,0,0.0185483,0.00385624,0.0629303,0.0178464,0.0213565,0.0231253,0.00412348,0.00388801,0.0113527,0.0575931,0.0196061,0.0151006,0.0272245,0.025166,0.0121615,0.0283585,0.0593146,0.00442701,0.00403538,0.00204399,0.00307833,0.00195246,0,0,0,0,0,0,0,0,0,0
107,0.00154997,0.00192538,0.0242891,0.0148088,0.0107831,0.0026338,0,0,0.00500329,0,0.0228672,0.00136014,0.0450844,0.0134054,0.0275683,0.00393648,0.00274796,0.00306827,0.0057585,0.00578619,0.00556607,0.0450707,0.0108176,0.0142444,0.00814972,0.0172452,0.0328165,0.00472478,0.0100854,0.00112687,0.0464798,0.0198434,0.0120754,0.00554206,0.00145339,0,0,0.00394735,0,0.0184916,0.00433968,0.0630088,0.0159457,0.0211416,0.0216568,0.00379225,0.00391517,0.010465,0.0574709,0.0188086,0.0131318,0.0249252,0.0250874,0.0116949,0.0257403,0.0550556,0.00516084,0.00411859,0.00208836,0.00293855,0.00215078,0,0,0,0,0,0,0,0,0,0
108,0.00173342,0.00184009,0.0253084,0.014814,0.0112441,0.0026371,0,0,0.00527046,0,0.0228945,0.00145797,0.0450248,0.0133495,0.0277987,0.00471844,0.00297775,0.00298219,0.00534341,0.00518455,0.00644999,0.0449213,0.0108286,0.0140786,0.00828925,0.0174831,0.0341662,0.00468192,0.010116,0.00107732,0.0426573,0.0197141,0.0113955,0.00521256,0.00157729,0,0,0.00449075,0,0.0184276,0.00450373,0.0632594,0.0138143,0.0209359,0.0198027,0.00361522,0.00394073,0.00955929,0.0572616,0.0175999,0.0111236,0.0226059,0.0247421,0.0112008,0.023005,0.0503108,0.00553057,0.00408805,0.00200224,0.0028647,0.0022246,0,0,0,0,0,0,0,0,0,0
