Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70
74,0.0170839,0.0343333,0.0613883,0.0131031,0.0239274,0.0358798,0,0,0.0252773,0,0.0240346,0.0136658,0.0355146,0.027341,0.0290032,0.0207205,0.0590834,0.014288,0.0160117,0.020847,0.018419,0.0597957,0.0146399,0.0254232,0.0138227,0.0161617,0.0776366,0.0183785,0.00990982,0.00791932,0.0274346,0.0180234,0.0157185,0.0319196,0.0129957,0,0,0.0230283,0,0.016877,0.0184937,0.0606309,0.0109791,0.0171503,0.0141298,0.0558106,0.0154817,0.00840746,0.0515742,0.012824,0.00765307,0.0129625,0.0103905,0.010022,0.0101542,0.029935,0.0170903,0.00690641,0.00910724,0.0408533,0.0212828,0,0,0,0,0,0,0,0,0,0
75,0.0171843,0.0344477,0.0544055,0.0130398,0.0226952,0.0358513,0,0,0.0253844,0,0.0242417,0.0137432,0.0360988,0.0259621,0.029132,0.0203122,0.0587897,0.0143622,0.0153276,0.020089,0.0175088,0.0590096,0.0156624,0.0242895,0.0143642,0.0165891,0.0684145,0.0184729,0.00997279,0.008059,0.0289258,0.0181142,0.0156978,0.0316241,0.0131535,0,0,0.0221364,0,0.0168798,0.0181273,0.0607126,0.0103306,0.017047,0.0141686,0.0555575,0.0154777,0.00847718,0.0512292,0.0129098,0.00790384,0.0131148,0.0104565,0.00999421,0.0103764,0.0314636,0.0167787,0.00705248,0.00907003,0.0409964,0.0215045,0,0,0,0,0,0,0,0,0,0
76,0.0173037,0.0345493,0.0468322,0.012996,0.0219666,0.0359101,0,0,0.0254089,0,0.0244465,0.0137789,0.036609,0.025321,0.0291696,0.019976,0.0584465,0.014481,0.0144317,0.019249,0.0164951,0.0583865,0.016697,0.0234066,0.0150206,0.0170856,0.0587134,0.0185464,0.00999538,0.00815872,0.0301909,0.0181815,0.0157122,0.0315171,0.0134883,0,0,0.0212351,0,0.0168277,0.0176736,0.0607648,0.00972825,0.0168904,0.0141613,0.0553462,0.0154156,0.00847248,0.0508671,0.0128192,0.00809854,0.0132444,0.0105063,0.00996984,0.0105218,0.0329079,0.0164277,0.00709398,0.00897715,0.0410887,0.02175,0,0,0,0,0,0,0,0,0,0
77,0.0174901,0.0346074,0.0393185,0.0128667,0.0216459,0.0360367,0,0,0.025363,0,0.0246259,0.0137519,0.0370519,0.0252406,0.0291494,0.0198757,0.0581009,0.0145837,0.0135349,0.0184201,0.0155091,0.0578304,0.0176734,0.0227036,0.0156951,0.0176314,0.0487314,0.0185382,0.0100511,0.00818867,0.0311026,0.0182361,0.0157627,0.0314563,0.0139437,0,0,0.0203585,0,0.0167859,0.0172955,0.0608195,0.00921555,0.0167263,0.0141246,0.0551401,0.0153857,0.00836564,0.0505474,0.0127046,0.00813352,0.0133035,0.0105869,0.00992463,0.0105823,0.033996,0.0161029,0.00713863,0.00895727,0.0411693,0.0219679,0,0,0,0,0,0,0,0,0,0
78,0.0176676,0.0346022,0.0319876,0.0127515,0.0215048,0.0361663,0,0,0.0252689,0,0.0247531,0.0136812,0.0374712,0.0256152,0.0290797,0.0201415,0.0577271,0.0146024,0.0128367,0.0179199,0.0148452,0.057412,0.0186022,0.0222012,0.0162877,0.0182522,0.0388885,0.0184757,0.0101212,0.0080816,0.031571,0.0183101,0.0156779,0.0313444,0.0143092,0,0,0.0195535,0,0.0167818,0.0169027,0.0609164,0.0086234,0.0165676,0.0141181,0.0548696,0.0153255,0.00822023,0.0502062,0.0126397,0.00820561,0.0133472,0.0107511,0.00980822,0.0105483,0.0346397,0.0158064,0.00728117,0.00897842,0.0411261,0.0221581,0,0,0,0,0,0,0,0,0,0
79,0.0178005,0.034542,0.0253211,0.0126897,0.021483,0.0363579,0,0,0.0251504,0,0.0248251,0.013676,0.0378778,0.0263659,0.0289838,0.02086,0.057339,0.0146329,0.0127061,0.018184,0.0149577,0.0573392,0.0194295,0.021867,0.0166864,0.0188507,0.0298536,0.0183737,0.0101517,0.0078958,0.0317595,0.0183325,0.0154936,0.0313239,0.0147043,0,0,0.01877,0,0.0167249,0.0164824,0.0610417,0.00795465,0.0164009,0.0140925,0.0547038,0.0151434,0.008177,0.0498258,0.012609,0.00840875,0.0133054,0.0109606,0.00966981,0.0105062,0.035042,0.0154757,0.00747482,0.00890663,0.0410007,0.0223797,0,0,0,0,0,0,0,0,0,0
80,0.0179536,0.0344515,0.0206167,0.0126316,0.0219107,0.0366487,0,0,0.024975,0,0.0249231,0.0135948,0.0381093,0.027392,0.0290047,0.0221162,0.0571377,0.0147247,0.0136525,0.0194448,0.016581,0.0575618,0.020206,0.0216579,0.0168471,0.0193279,0.0225942,0.0181846,0.0101733,0.00778003,0.0319182,0.0183113,0.0154735,0.0314565,0.015173,0,0,0.0179892,0,0.0166283,0.0160564,0.0611951,0.00753724,0.0161376,0.0140026,0.05481,0.0148986,0.00824232,0.0493747,0.0125836,0.00859359,0.0130158,0.0112281,0.00937077,0.0101488,0.0352313,0.015073,0.00771692,0.00875273,0.0409962,0.0226515,0,0,0,0,0,0,0,0,0,0
81,0.018027,0.0342973,0.0183966,0.0125569,0.0226553,0.0369343,0,0,0.0248708,0,0.0250067,0.0135376,0.0381728,0.0288392,0.0290647,0.02372,0.056983,0.0148499,0.0159713,0.0218308,0.019535,0.0583859,0.0210237,0.0216184,0.0168618,0.019651,0.0184598,0.0180597,0.0101881,0.00770285,0.0321103,0.018233,0.0156563,0.0316067,0.0156874,0,0,0.017217,0,0.0164498,0.0156221,0.0613764,0.00736143,0.0157977,0.0138703,0.0550386,0.0146405,0.00841222,0.0488554,0.0125486,0.00881354,0.0124859,0.0115653,0.00900199,0.00958705,0.0353795,0.0146941,0.00763697,0.00851922,0.0409668,0.0228524,0,0,0,0,0,0,0,0,0,0
82,0.0182388,0.0341376,0.0209018,0.0125134,0.0253137,0.0371981,0,0,0.0247125,0,0.0250349,0.0134225,0.0381893,0.0326367,0.0291636,0.0255517,0.0567871,0.0149802,0.0198508,0.0252317,0.0231813,0.0597444,0.022463,0.0223493,0.018091,0.0198846,0.021889,0.0179002,0.010155,0.00764731,0.0323833,0.0182199,0.0158682,0.0317831,0.0161995,0,0,0.016533,0,0.0163129,0.0151898,0.061571,0.00738299,0.0154082,0.0136972,0.0552922,0.0144074,0.00876642,0.0482421,0.012576,0.00922827,0.0119518,0.0120026,0.00868559,0.00909505,0.035636,0.0142532,0.00752709,0.0085046,0.0409013,0.0229355,0,0,0,0,0,0,0,0,0,0
83,0.0183012,0.0339176,0.0340554,0.0124192,0.0348938,0.0374982,0,0,0.0246998,0,0.0250205,0.0134478,0.0381015,0.0446365,0.0293322,0.0275009,0.0567113,0.015068,0.0249823,0.0290152,0.0268594,0.0613731,0.0253013,0.0251054,0.0235,0.0207871,0.0389646,0.0179266,0.0101429,0.00752944,0.0326336,0.0182879,0.0161425,0.032057,0.0167493,0,0,0.015745,0,0.0162931,0.0147088,0.061659,0.00755943,0.0150396,0.013453,0.0557189,0.0141134,0.00918643,0.0476378,0.0125871,0.00965206,0.0113663,0.0124669,0.00847978,0.00852154,0.0359526,0.0138229,0.00751472,0.00865978,0.0408638,0.022961,0,0,0,0,0,0,0,0,0,0
84,0.0182473,0.0338043,0.0456459,0.0123076,0.0437048,0.037584,0,0,0.0248456,0,0.0249577,0.013655,0.0378724,0.0556089,0.0294844,0.0295477,0.0567503,0.0151424,0.0292675,0.0320151,0.0295693,0.0628116,0.0270975,0.0274142,0.0280053,0.0224514,0.0523363,0.0181797,0.0100915,0.00754697,0.0329839,0.0182918,0.0162371,0.0323919,0.0171752,0,0,0.0152582,0,0.0162902,0.0144565,0.0617232,0.007647,0.014797,0.0131121,0.0560947,0.0139995,0.00966501,0.0470797,0.0125079,0.0101072,0.0108994,0.0129366,0.0082867,0.00816073,0.0364488,0.0136471,0.0077059,0.00874306,0.0409146,0.0228319,0,0,0,0,0,0,0,0,0,0
85,0.0182273,0.0338987,0.0536258,0.0122208,0.0497493,0.0373839,0,0,0.0251505,0,0.0248747,0.0139211,0.0377992,0.0634328,0.0295299,0.031184,0.0569083,0.0153064,0.0316506,0.0336898,0.0310832,0.0636019,0.0274908,0.0286966,0.0303811,0.0232151,0.0613407,0.0185895,0.00999145,0.00762154,0.0333637,0.018218,0.0159791,0.0324312,0.0173727,0,0,0.015175,0,0.016258,0.0144257,0.0617297,0.00746874,0.0146722,0.0126836,0.0563873,0.014128,0.010134,0.0466538,0.0123646,0.0105946,0.010677,0.0133755,0.00805101,0.00812833,0.0370833,0.0137273,0.00794862,0.00890423,0.0410907,0.0225505,0,0,0,0,0,0,0,0,0,0
86,0.0182045,0.0341524,0.0569044,0.0120941,0.0517457,0.0369366,0,0,0.0255138,0,0.0249305,0.0142265,0.0380894,0.0665176,0.0295272,0.0320829,0.0571956,0.0156022,0.0320386,0.034231,0.0317457,0.0634722,0.0269085,0.0288181,0.0303056,0.0228528,0.0649548,0.0189726,0.00994308,0.00768857,0.0336517,0.0181918,0.0154405,0.0322374,0.017378,0,0,0.0154938,0,0.0163296,0.0146809,0.0616997,0.00702556,0.0145833,0.0122218,0.0566476,0.014537,0.0105291,0.0464601,0.0121031,0.0110033,0.0107031,0.0137781,0.00781489,0.0084604,0.0377241,0.0141072,0.00824517,0.00916363,0.0414158,0.0222116,0,0,0,0,0,0,0,0,0,0
87,0.0182004,0.0345944,0.0547274,0.0119192,0.049226,0.0362873,0,0,0.0258557,0,0.0251007,0.0144619,0.038554,0.0642817,0.0295503,0.032129,0.0575897,0.0158468,0.0309405,0.034032,0.0313729,0.0625441,0.0257609,0.0280204,0.0280431,0.0215517,0.062716,0.0193014,0.00994007,0.00779869,0.0337435,0.0182225,0.0147256,0.0319375,0.0171846,0,0,0.0162172,0,0.016516,0.0151916,0.0615778,0.00665671,0.0145736,0.011701,0.0568385,0.0151955,0.0108157,0.0464653,0.0117392,0.0112783,0.0107607,0.0140704,0.00760535,0.00884576,0.0379856,0.0147451,0.00861821,0.00956983,0.0418964,0.021845,0,0,0,0,0,0,0,0,0,0
88,0.0181533,0.0351365,0.0476358,0.0117251,0.0432739,0.0355344,0,0,0.0261822,0,0.025237,0.0146111,0.0389799,0.05739,0.0296293,0.0314326,0.0580442,0.0160978,0.0294443,0.0332759,0.0299523,0.0611711,0.0243251,0.0264908,0.0242366,0.0199476,0.0550847,0.0195367,0.00992884,0.00788402,0.0336207,0.0181823,0.0140044,0.0315947,0.0168277,0,0,0.0172073,0,0.0167169,0.0158863,0.0613313,0.00652165,0.0146486,0.0111287,0.0569433,0.0159819,0.0110108,0.0466315,0.0113101,0.0113993,0.0107779,0.0142561,0.0074686,0.0092004,0.0379465,0.0156135,0.00913214,0.0100912,0.0424582,0.0214912,0,0,0,0,0,0,0,0,0,0
89,0.0180925,0.0356413,0.0371732,0.0116482,0.0348859,0.0348659,0,0,0.026379,0,0.0253463,0.0146473,0.0395162,0.0472963,0.0297374,0.0301239,0.0585177,0.0163839,0.02778,0.0321488,0.0277302,0.0596455,0.0227643,0.0245224,0.0197703,0.0189285,0.0436119,0.0196217,0.00987853,0.00802564,0.0331409,0.0181184,0.0134664,0.0312631,0.0163603,0,0,0.01837,0,0.0169311,0.0166567,0.0609983,0.00677333,0.0148415,0.0105567,0.0570668,0.016823,0.0109773,0.0468829,0.0108635,0.0112879,0.0106481,0.014258,0.00745684,0.00927282,0.0378219,0.0166154,0.00968582,0.0107367,0.0430269,0.0212424,0,0,0,0,0,0,0,0,0,0
90,0.0179873,0.0360671,0.0260459,0.0115682,0.0264514,0.0342116,0,0,0.0264147,0,0.0254239,0.0147766,0.0402923,0.0366547,0.0298133,0.0282851,0.0588891,0.0164145,0.0261138,0.0305973,0.0250607,0.0583515,0.0212562,0.0224926,0.0157747,0.019097,0.0305938,0.019638,0.00989767,0.00816039,0.0329104,0.018021,0.013165,0.0311147,0.0157416,0,0,0.0197023,0,0.0171605,0.0175476,0.0606205,0.00766347,0.0150174,0.00982726,0.0570278,0.0177222,0.0107135,0.0472125,0.0101518,0.0110015,0.0104758,0.0140365,0.0076169,0.00938227,0.0380108,0.0176828,0.0103178,0.0113401,0.0435152,0.0210266,0,0,0,0,0,0,0,0,0,0
91,0.0178667,0.0364195,0.021335,0.0115244,0.0229515,0.0338703,0,0,0.0262635,0,0.0253908,0.014879,0.0411473,0.0308919,0.0299553,0.0260836,0.0593104,0.0162428,0.0247117,0.0288824,0.0223912,0.0573784,0.0204431,0.0214652,0.0147488,0.0193523,0.0252181,0.0194237,0.00984333,0.00820292,0.0326685,0.0179074,0.0132465,0.0311887,0.0151697,0,0,0.0209176,0,0.0173812,0.018443,0.0602262,0.00868772,0.015142,0.00906335,0.057034,0.0184855,0.0102616,0.04756,0.00946252,0.010349,0.0101085,0.0136402,0.0077824,0.00923458,0.0380934,0.0186181,0.0109269,0.0119301,0.0438408,0.020984,0,0,0,0,0,0,0,0,0,0
92,0.0177423,0.0366416,0.0199898,0.0115794,0.0212625,0.0337543,0,0,0.0259224,0,0.0253119,0.0147893,0.0414341,0.0274315,0.0300456,0.0239959,0.0596579,0.0158462,0.0238313,0.0275585,0.0199737,0.0566204,0.0200791,0.021105,0.014963,0.0191281,0.0245931,0.0190214,0.00983297,0.00816348,0.0323984,0.0178237,0.0136132,0.0313856,0.0146048,0,0,0.0219508,0,0.0175774,0.0191457,0.0597616,0.00989008,0.0152753,0.00819699,0.0571228,0.0190371,0.00957867,0.0479903,0.00869932,0.00940238,0.00973047,0.0131097,0.00801911,0.00904284,0.0380498,0.0193441,0.0114607,0.0124822,0.0439399,0.0211492,0,0,0,0,0,0,0,0,0,0
93,0.017649,0.0368177,0.019032,0.0116962,0.0192302,0.0335843,0,0,0.0254399,0,0.0252465,0.0146582,0.0413225,0.0238038,0.0298253,0.0225669,0.0599813,0.0151858,0.0233205,0.026877,0.018133,0.0560074,0.0195596,0.0206249,0.014896,0.0189143,0.0240872,0.018606,0.00986721,0.00808776,0.0322089,0.0177422,0.014273,0.0316639,0.0140269,0,0,0.022933,0,0.017727,0.0197571,0.0592871,0.01154,0.0152727,0.00715749,0.057267,0.0194462,0.00853609,0.048556,0.00774086,0.00816597,0.0094535,0.0125028,0.00838343,0.00885651,0.0380107,0.0198838,0.01185,0.012891,0.0438096,0.0214855,0,0,0,0,0,0,0,0,0,0
94,0.01749,0.0369895,0.0180732,0.0117888,0.017704,0.0332254,0,0,0.0249842,0,0.0251705,0.0144904,0.0410767,0.0193988,0.0294334,0.0219124,0.0603202,0.0144485,0.0227655,0.026651,0.0171322,0.0554327,0.0183611,0.0195499,0.0144951,0.0183698,0.0241407,0.0183973,0.00992758,0.0079689,0.0319494,0.0176193,0.0153758,0.0319474,0.0134377,0,0,0.0240917,0,0.0178532,0.020506,0.0587837,0.0136463,0.0150964,0.00598792,0.0573368,0.0198315,0.00743088,0.0493015,0.00662156,0.00665077,0.00908111,0.0119448,0.00873286,0.00877024,0.037503,0.0204688,0.0121425,0.0132601,0.0436729,0.0216272,0,0,0,0,0,0,0,0,0,0
95,0.0174903,0.0370858,0.0158538,0.0118735,0.0167674,0.032729,0,0,0.0247025,0,0.0250554,0.014422,0.0406739,0.0135861,0.0289539,0.0217069,0.0605595,0.0136158,0.0219637,0.0266761,0.0166257,0.0549204,0.0166538,0.0183515,0.0142535,0.0169159,0.0232165,0.0184342,0.0099431,0.00787052,0.0314817,0.0174205,0.0173348,0.0323274,0.0129844,0,0,0.025702,0,0.0179611,0.0215094,0.0582271,0.0164628,0.0147302,0.00488153,0.0574353,0.0203257,0.00644242,0.050315,0.00542562,0.00511878,0.00838715,0.0115257,0.00897286,0.00867587,0.037074,0.0212689,0.0123946,0.013694,0.0436395,0.0214404,0,0,0,0,0,0,0,0,0,0
96,0.0176312,0.0369321,0.0143327,0.0119308,0.0136354,0.0322418,0,0,0.0245705,0,0.0249326,0.0144157,0.0400936,0.00760653,0.028491,0.0211965,0.0605635,0.0128416,0.0212681,0.0268129,0.0162118,0.054668,0.0159765,0.0179963,0.0144839,0.0144776,0.021952,0.0185729,0.0099537,0.0077869,0.0309242,0.0172034,0.0203471,0.032821,0.0128373,0,0,0.0277633,0,0.0181507,0.0226636,0.0576634,0.0195224,0.0143312,0.00448362,0.0575215,0.0208474,0.00611276,0.0515555,0.00471493,0.00474162,0.00738617,0.0113106,0.00899964,0.0085588,0.036334,0.0222783,0.0127997,0.0142608,0.0435818,0.0210841,0,0,0,0,0,0,0,0,0,0
97,0.0179663,0.0364082,0.0165804,0.0120216,0.00900804,0.0319418,0,0,0.0244285,0,0.024794,0.0144458,0.0395108,0.00637516,0.0281568,0.0200569,0.0603016,0.0121519,0.020971,0.0270393,0.0159298,0.0550737,0.016932,0.0179219,0.0144259,0.012085,0.0236717,0.0186215,0.00997523,0.00777101,0.030584,0.0169758,0.0237571,0.0335426,0.0129537,0,0,0.0298351,0,0.0183271,0.0236797,0.0571143,0.0222003,0.0139714,0.00494224,0.0576541,0.0211437,0.00684457,0.0529135,0.00506988,0.00635566,0.0068385,0.0111873,0.0089704,0.00930287,0.0355553,0.0232159,0.0130628,0.0147247,0.0433696,0.020572,0,0,0,0,0,0,0,0,0,0
98,0.0182677,0.0355717,0.020439,0.0120851,0.00596536,0.0319466,0,0,0.023993,0,0.0246398,0.014421,0.0393032,0.00983623,0.0281104,0.0192103,0.0598806,0.0115664,0.0207481,0.0268085,0.0155563,0.0559956,0.0180819,0.0177941,0.0139112,0.0106789,0.0274995,0.0184303,0.0100231,0.00768465,0.0304856,0.0167655,0.0268282,0.0346341,0.0131375,0,0,0.0314854,0,0.0184639,0.0244135,0.0566867,0.0238101,0.0136588,0.00589805,0.0578856,0.0210035,0.00814908,0.054368,0.00623907,0.00856969,0.00747421,0.0109699,0.00911864,0.0113984,0.0350569,0.0238531,0.0131333,0.0149675,0.0430308,0.0198677,0,0,0,0,0,0,0,0,0,0
99,0.0183626,0.0347898,0.0228468,0.0121137,0.00495824,0.0321276,0,0,0.0233763,0,0.0245623,0.0143152,0.0395114,0.012648,0.0282817,0.01928,0.0596213,0.0110475,0.0197752,0.025514,0.0150546,0.056653,0.0184761,0.0177552,0.0134482,0.010286,0.0307305,0.0178878,0.0101119,0.00754398,0.0299932,0.0166546,0.0288694,0.0360343,0.0131066,0,0,0.0326167,0,0.0186555,0.0247844,0.0564034,0.0240907,0.0135443,0.00720889,0.0581691,0.0204772,0.00945255,0.055779,0.00765861,0.0104724,0.00870465,0.0106445,0.00944538,0.0136899,0.0343798,0.0240657,0.0129748,0.0151222,0.0428826,0.0191591,0,0,0,0,0,0,0,0,0,0
100,0.0180567,0.0343192,0.0242595,0.0119965,0.00490868,0.0322355,0,0,0.022691,0,0.0245751,0.0141691,0.0397132,0.0143833,0.0283825,0.0193004,0.0597164,0.0108182,0.0171855,0.0224392,0.0144197,0.056432,0.0181503,0.0177403,0.0131114,0.0105301,0.033602,0.0171872,0.0102539,0.00727393,0.0287764,0.0165265,0.0293409,0.0375183,0.0128481,0,0,0.0336069,0,0.018828,0.0249962,0.056092,0.0228011,0.0136213,0.00871509,0.0583878,0.0197239,0.0106424,0.0572531,0.00917826,0.0121839,0.00949855,0.0104691,0.00959732,0.0151105,0.0323431,0.0241758,0.0127164,0.0152233,0.0424499,0.0187644,0,0,0,0,0,0,0,0,0,0
101,0.0178143,0.0341447,0.0265349,0.0117854,0.00525587,0.0321814,0,0,0.0221018,0,0.0246759,0.0139413,0.0398559,0.0155323,0.0282767,0.0190312,0.0600786,0.0110095,0.0132487,0.0185101,0.0137861,0.0553239,0.0175929,0.0178203,0.0129142,0.0112935,0.0375535,0.0164109,0.0104138,0.00689594,0.026713,0.0163437,0.0282548,0.0388643,0.0125686,0,0,0.0346454,0,0.018963,0.0251986,0.0555475,0.0202727,0.013792,0.0100656,0.0585358,0.0188424,0.0117841,0.0587563,0.010745,0.0136805,0.00941059,0.0108041,0.00922898,0.0153165,0.0287163,0.0240971,0.0128205,0.0151383,0.0420311,0.0189578,0,0,0,0,0,0,0,0,0,0
102,0.0178443,0.0340019,0.0295258,0.0116819,0.00539463,0.0320528,0,0,0.0216964,0,0.0247993,0.0137271,0.0401248,0.0161958,0.0280353,0.0186666,0.0604,0.0116139,0.0104136,0.0157338,0.0136216,0.0540631,0.0171685,0.018197,0.0129117,0.0123654,0.0421173,0.0157201,0.0105213,0.006642,0.0241087,0.0161981,0.0261412,0.0398128,0.0124724,0,0,0.035637,0,0.019071,0.0252688,0.0548142,0.0167561,0.0140222,0.0110884,0.0585503,0.0178509,0.0130665,0.0601665,0.0123241,0.0152397,0.00850406,0.0116261,0.00832663,0.0144754,0.0247408,0.0238909,0.012301,0.014897,0.0417347,0.0194597,0,0,0,0,0,0,0,0,0,0
103,0.0179386,0.0336838,0.0323239,0.0115808,0.00542053,0.0318928,0,0,0.0213724,0,0.0249027,0.0135392,0.0406259,0.0168929,0.0278382,0.0182701,0.0604787,0.0125642,0.0101253,0.0151813,0.0139385,0.0533014,0.0166517,0.0185082,0.0129965,0.0134276,0.0464104,0.0150791,0.0105972,0.00646436,0.0216195,0.0161602,0.0235761,0.0402157,0.0126907,0,0,0.0364889,0,0.0191862,0.0250765,0.0540965,0.0128197,0.0141697,0.0118933,0.058312,0.0167515,0.0143367,0.0613563,0.0137874,0.0168243,0.00710514,0.0127336,0.00714393,0.0129394,0.0206427,0.0235527,0.0111873,0.014585,0.0414553,0.0201029,0,0,0,0,0,0,0,0,0,0
104,0.017832,0.0331647,0.0342602,0.0115092,0.00551866,0.0317214,0,0,0.0211401,0,0.0249719,0.0134265,0.0412964,0.017524,0.0277224,0.0177812,0.0603582,0.0137175,0.0112019,0.016312,0.0147185,0.0528963,0.0158925,0.0185597,0.0130555,0.0142583,0.0497879,0.0145697,0.010648,0.00636609,0.0193124,0.016133,0.0206566,0.0403538,0.01309,0,0,0.0373583,0,0.0193199,0.0250212,0.0534592,0.00938673,0.0141925,0.0126927,0.0578323,0.0156919,0.0153108,0.0622748,0.0149655,0.0182924,0.00569488,0.0138731,0.00605594,0.0111573,0.0160403,0.0231275,0.0101119,0.0142637,0.0412413,0.020894,0,0,0,0,0,0,0,0,0,0
105,0.0174507,0.0326093,0.0356517,0.0114501,0.00548924,0.0316575,0,0,0.0211083,0,0.0249918,0.0134004,0.0419341,0.0177303,0.0276467,0.017287,0.0601526,0.0148218,0.0126152,0.0178234,0.0153985,0.0525647,0.0152457,0.018578,0.0129295,0.0147394,0.0519831,0.0142745,0.0106509,0.00635503,0.0167687,0.0160671,0.0180247,0.0404487,0.0135209,0,0,0.0383535,0,0.0195298,0.0250762,0.052965,0.0069846,0.0141857,0.0133799,0.0573109,0.0147472,0.0159693,0.0628808,0.0157415,0.019581,0.00489304,0.0148546,0.00548184,0.00976045,0.0116135,0.023041,0.00948587,0.01387,0.0411496,0.0217467,0,0,0,0,0,0,0,0,0,0
106,0.0170365,0.0322719,0.0367889,0.011374,0.00530498,0.0318295,0,0,0.0213539,0,0.02494,0.0137593,0.0423257,0.0175908,0.0274922,0.0170224,0.0597465,0.0157291,0.0134795,0.0189016,0.0155381,0.0522732,0.0149015,0.018705,0.0125825,0.0147552,0.0534465,0.0142672,0.0105881,0.00648013,0.0132359,0.0159301,0.0158331,0.0406795,0.0139491,0,0,0.0396213,0,0.0198026,0.025377,0.0528434,0.00623415,0.0142505,0.0138421,0.0570639,0.0139974,0.0165676,0.0632741,0.0161841,0.0205239,0.00506136,0.0156585,0.0054268,0.00898366,0.00810673,0.0231839,0.00818158,0.0134323,0.0412285,0.0225504,0,0,0,0,0,0,0,0,0,0
107,0.0165841,0.0320983,0.0375945,0.0112581,0.00500586,0.0323164,0,0,0.0217817,0,0.024854,0.0141887,0.0424079,0.0176913,0.0271669,0.0170124,0.0594099,0.016349,0.0137056,0.0193293,0.0150465,0.0522693,0.0146699,0.0188104,0.0122149,0.0143179,0.0545009,0.0144024,0.010525,0.0066437,0.0105505,0.0157225,0.01364,0.041029,0.0144656,0,0,0.0408117,0,0.0201745,0.0256794,0.0530414,0.00725684,0.0142779,0.0139857,0.0570451,0.0133423,0.0172494,0.0635493,0.0164696,0.0217353,0.00559243,0.0164081,0.00556221,0.00887888,0.00756942,0.0233646,0.00708443,0.0128986,0.0413006,0.0232034,0,0,0,0,0,0,0,0,0,0
108,0.0162529,0.0320028,0.0382062,0.0111402,0.00458265,0.0327605,0,0,0.0224006,0,0.0246915,0.0145971,0.0425128,0.0176824,0.0271641,0.0172769,0.05896,0.0165612,0.0136067,0.0194593,0.014068,0.0524555,0.0145275,0.0188709,0.0119333,0.0137046,0.0551451,0.0146997,0.0104422,0.00687853,0.0101891,0.0155039,0.0118548,0.0413977,0.0148714,0,0,0.0419703,0,0.0205554,0.0260149,0.0532669,0.00881251,0.0142631,0.0138424,0.0568827,0.0127792,0.0180232,0.0637782,0.0166853,0.02351,0.00625428,0.0173037,0.00563508,0.00951986,0.01098,0.0235635,0.0059872,0.012324,0.0412096,0.0234634,0,0,0,0,0,0,0,0,0,0
109,0.0159908,0.0318242,0.0385317,0.0111006,0.00416576,0.0328672,0,0,0.0230837,0,0.0245173,0.0149186,0.0427855,0.0174269,0.0280034,0.0178697,0.0579892,0.0165071,0.013429,0.0198998,0.0131174,0.0526373,0.0146558,0.0191185,0.0117974,0.0131409,0.0554873,0.0152005,0.0103632,0.00712053,0.0118424,0.0153604,0.0111461,0.0417166,0.015058,0,0,0.0428837,0,0.0209839,0.026049,0.0534859,0.0105092,0.0143321,0.0135591,0.0564452,0.0123188,0.0189995,0.0640002,0.016924,0.0257713,0.00735885,0.0183535,0.00566405,0.0108736,0.0158429,0.0237808,0.00572016,0.0116279,0.0408432,0.0232395,0,0,0,0,0,0,0,0,0,0
110,0.0159834,0.0316314,0.0377656,0.0111443,0.00384133,0.0330618,0,0,0.0237581,0,0.0243058,0.0151702,0.0427034,0.0164726,0.0284054,0.0183252,0.0574433,0.0163584,0.0129201,0.0201331,0.0123965,0.0525559,0.0149362,0.0192352,0.0118686,0.0126272,0.0544596,0.0157878,0.0102806,0.0073717,0.0143886,0.0152481,0.0111899,0.0421353,0.0152874,0,0,0.0435803,0,0.0214886,0.0259885,0.0536223,0.0130372,0.0143984,0.0133634,0.0562702,0.0120682,0.0202247,0.0644161,0.0172875,0.0282101,0.00905229,0.0194565,0.0058973,0.0129039,0.0212263,0.0241286,0.00646691,0.0109259,0.0405488,0.0230332,0,0,0,0,0,0,0,0,0,0
111,0.016307,0.0316106,0.0356536,0.0112355,0.0036467,0.0333493,0,0,0.02443,0,0.0240892,0.0153029,0.0420979,0.0152603,0.028277,0.0182994,0.0572545,0.0162593,0.0122104,0.0197435,0.0119533,0.0522616,0.0151704,0.0188821,0.0120441,0.0122627,0.0515513,0.0163371,0.0101901,0.00766204,0.0174794,0.015107,0.011617,0.042652,0.0155458,0,0,0.0440794,0,0.0219835,0.0258989,0.0536595,0.0162624,0.0145197,0.0132448,0.0564178,0.0119569,0.0213858,0.0649419,0.0176661,0.0302079,0.0111233,0.0204968,0.00636334,0.0154637,0.0265625,0.0245517,0.00772024,0.0104869,0.0402371,0.0229783,0,0,0,0,0,0,0,0,0,0
