Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74
530,0.0577333,0.0414087,0,0,0,0,0,0,0.0332924,0,0.0195596,0.0782187,0,0,0.0225863,0,0,0.0386485,0.0759719,0.0198172,0.0207341,0.0116309,0.0135747,0.0151054,0.0212585,0.0336942,0.0467455,0.031627,0.0161598,0.0152733,0.0227366,0.0253009,0.0121985,0.0261851,0.0162649,0.0150596,0.043579,0,0.00927581,0.0691457,0.0508547,0,0,0.0179225,0,0,0.0418084,0.0621095,0.0275339,0.029702,0.0124009,0.0381926,0.0388776,0.0333819,0.123432,0.0382445,0.0345073,0.0716975,0.0477992,0.0549466,0.0880768,0.0158912,0.0253241,0.0148525,0.0151344,0.023594,0.0339302,0,0,0,0,0,0,0,0
531,0.0577583,0.0413393,0,0,0,0,0,0,0.0332931,0,0.0195654,0.0782077,0,0,0.0225189,0,0,0.0386807,0.0759805,0.019856,0.020793,0.0116149,0.0135602,0.015187,0.0212918,0.0337089,0.0467429,0.0316038,0.0161683,0.0152025,0.0228547,0.0253274,0.0122209,0.026155,0.0162808,0.0150478,0.043587,0,0.00924155,0.0691721,0.050896,0,0,0.0179243,0,0,0.0418753,0.0620764,0.027548,0.0298559,0.0123716,0.0383719,0.0388281,0.0334014,0.123416,0.038275,0.0344821,0.0716964,0.0477663,0.0548783,0.0880438,0.0159115,0.0251587,0.0148796,0.0151344,0.0234991,0.0339893,0,0,0,0,0,0,0,0
532,0.0577665,0.0412898,0,0,0,0,0,0,0.0333968,0,0.0196332,0.0782137,0,0,0.0224649,0,0,0.0387438,0.0759727,0.019985,0.020755,0.0115832,0.0135314,0.0152702,0.021295,0.0337142,0.0467492,0.0316265,0.0161499,0.015336,0.0229635,0.0253304,0.0121536,0.0261538,0.0163191,0.0150525,0.0435468,0,0.00921295,0.0691957,0.0509226,0,0,0.017931,0,0,0.0419413,0.0620721,0.0275712,0.0299535,0.012328,0.0384226,0.0387609,0.0334429,0.123406,0.0382919,0.0344534,0.0717056,0.0477566,0.0547664,0.0880099,0.0159138,0.0251584,0.0149074,0.0151322,0.0234405,0.0340286,0,0,0,0,0,0,0,0
533,0.0577586,0.0412533,0,0,0,0,0,0,0.0334903,0,0.019624,0.078304,0,0,0.0224114,0,0,0.0388305,0.0759579,0.0201676,0.0207023,0.0115404,0.0134858,0.0153618,0.0212531,0.0337115,0.0467688,0.0316734,0.0161349,0.0156663,0.0232282,0.0253447,0.0120745,0.026143,0.0163455,0.0150436,0.043572,0,0.00920057,0.0692263,0.0509105,0,0,0.0180034,0,0,0.0420235,0.0620881,0.0276003,0.0300132,0.0122796,0.038272,0.0387082,0.0334627,0.123438,0.0382991,0.0344256,0.0716986,0.047748,0.0547298,0.0880017,0.0158936,0.0252676,0.0149305,0.0151054,0.0233757,0.0340422,0,0,0,0,0,0,0,0
534,0.057773,0.0412098,0,0,0,0,0,0,0.0335948,0,0.0195502,0.078454,0,0,0.0223694,0,0,0.0388835,0.0759289,0.0203421,0.0206343,0.011499,0.0134379,0.0154405,0.0212188,0.0337041,0.0467917,0.0317281,0.0161156,0.0157895,0.0233051,0.0253744,0.0119709,0.0261141,0.0163685,0.0150382,0.0436446,0,0.00918587,0.0692677,0.0509082,0,0,0.0180953,0,0,0.0419723,0.0620986,0.0276255,0.0300775,0.0122402,0.0379621,0.0386634,0.0334613,0.123508,0.0382906,0.0344099,0.0716884,0.0477297,0.0547231,0.0880499,0.015869,0.0254142,0.014944,0.0150449,0.0232927,0.0340582,0,0,0,0,0,0,0,0
535,0.0578024,0.0411499,0,0,0,0,0,0,0.0336135,0,0.0194158,0.0784318,0,0,0.0223666,0,0,0.0389602,0.0759228,0.0204555,0.0206554,0.0114631,0.0134747,0.0154792,0.0212253,0.0337128,0.0468066,0.0317651,0.0161316,0.0159045,0.0233262,0.0254313,0.0119227,0.0260757,0.0164091,0.0150519,0.0437763,0,0.00916745,0.0692886,0.050908,0,0,0.0179854,0,0,0.0418172,0.0621108,0.0276482,0.0301075,0.0121888,0.0379234,0.038606,0.0334585,0.123546,0.0382837,0.0344442,0.0716742,0.0477018,0.0547137,0.0881459,0.0158361,0.0253727,0.0149074,0.0150303,0.0232045,0.0340665,0,0,0,0,0,0,0,0
536,0.0578014,0.0411322,0,0,0,0,0,0,0.0336432,0,0.0192914,0.0782686,0,0,0.022348,0,0,0.0389979,0.075921,0.0205688,0.0207325,0.0113981,0.0135031,0.0155534,0.0212281,0.0337429,0.0468023,0.0317529,0.0161466,0.0161583,0.0233314,0.0254408,0.0118959,0.026026,0.0164218,0.0150323,0.0439125,0,0.00914764,0.0693041,0.0509022,0,0,0.0179144,0,0,0.0418307,0.0621175,0.0276587,0.0301019,0.0121139,0.0381636,0.0385431,0.0334862,0.123528,0.038285,0.0344388,0.0716323,0.0476613,0.0547056,0.0881916,0.0158011,0.0251919,0.0149092,0.0150372,0.0231326,0.034068,0,0,0,0,0,0,0,0
537,0.0577947,0.0411451,0,0,0,0,0,0,0.0337728,0,0.0193137,0.0782412,0,0,0.0222981,0,0,0.0389702,0.0759174,0.0206769,0.0207359,0.0113397,0.013498,0.0156451,0.0212259,0.0337565,0.0468017,0.0317572,0.016149,0.0162382,0.0232863,0.0253836,0.0118378,0.0260166,0.0164013,0.014984,0.0440261,0,0.00913435,0.0693386,0.0509131,0,0,0.0179027,0,0,0.0418887,0.062117,0.0276513,0.0301394,0.0120508,0.0382484,0.0384172,0.0334761,0.123498,0.038296,0.0344689,0.071548,0.0476267,0.0547165,0.0882057,0.0157936,0.0250626,0.014943,0.0150484,0.0231047,0.0340685,0,0,0,0,0,0,0,0
538,0.057791,0.041163,0,0,0,0,0,0,0.0338498,0,0.0195976,0.0784403,0,0,0.022251,0,0,0.038946,0.075888,0.0207758,0.0206256,0.0112398,0.0134448,0.0157023,0.0212456,0.0337296,0.0468277,0.031839,0.0161743,0.0161731,0.0232175,0.0254098,0.0117831,0.0260344,0.0163636,0.0149581,0.0441037,0,0.00914204,0.0693662,0.0509215,0,0,0.01793,0,0,0.0418691,0.062131,0.0276394,0.0301558,0.0120149,0.0381649,0.0382546,0.0334563,0.123513,0.0382845,0.0344846,0.0714606,0.0476181,0.0547678,0.0882315,0.0158267,0.0250543,0.0149477,0.0150266,0.0231104,0.0340618,0,0,0,0,0,0,0,0
539,0.0577775,0.0411476,0,0,0,0,0,0,0.0338479,0,0.0197303,0.0785297,0,0,0.0222329,0,0,0.0389241,0.0758785,0.0208388,0.020594,0.0111863,0.0134665,0.0157408,0.0212451,0.0337147,0.0468413,0.0318658,0.0161929,0.0160895,0.0231998,0.0254793,0.0117877,0.0260303,0.0163379,0.0149474,0.0441735,0,0.00913664,0.0693739,0.0508718,0,0,0.0180171,0,0,0.0418074,0.0621296,0.0276992,0.03018,0.0119795,0.0380886,0.0381374,0.0334548,0.12355,0.0382498,0.0344631,0.0715183,0.0476109,0.0548132,0.0882532,0.0158008,0.0251443,0.0149697,0.0149791,0.0230588,0.0340373,0,0,0,0,0,0,0,0
540,0.057759,0.0411373,0,0,0,0,0,0,0.0338532,0,0.0197725,0.0784528,0,0,0.0222684,0,0,0.0388294,0.0758778,0.0207964,0.0206169,0.0111337,0.0134693,0.0157993,0.0212376,0.0337159,0.046844,0.0318554,0.0161962,0.0160329,0.0232005,0.0255242,0.0118073,0.0260113,0.0163216,0.01492,0.0442583,0,0.00913255,0.0693736,0.0508096,0,0,0.0182235,0,0,0.0418035,0.0621274,0.0277639,0.0301916,0.0119517,0.0380836,0.0379938,0.0334674,0.123557,0.038234,0.0344191,0.0715628,0.0475871,0.0548308,0.0882615,0.0157636,0.0252823,0.0150378,0.0149615,0.0230171,0.0340249,0,0,0,0,0,0,0,0
541,0.0575982,0.0411654,0,0,0,0,0,0,0.0339461,0,0.0196315,0.0782059,0,0,0.0223379,0,0,0.0389428,0.0759319,0.0209875,0.0208924,0.0114857,0.0135509,0.0161109,0.0215,0.0338427,0.046825,0.0317526,0.0163175,0.0161786,0.022788,0.0251736,0.0118953,0.0261449,0.0161439,0.0147682,0.0447591,0,0.00928587,0.0696591,0.0504781,0,0,0.0186509,0,0,0.041938,0.0619612,0.0279112,0.0302566,0.0120868,0.0378852,0.0380101,0.0334932,0.123425,0.0384432,0.0342417,0.0714973,0.0476894,0.0547131,0.0880442,0.0154171,0.0250496,0.0153542,0.014432,0.0228627,0.0338471,0,0,0,0,0,0,0,0
542,0.0575188,0.0412316,0,0,0,0,0,0,0.0339555,0,0.0196454,0.0780555,0,0,0.0224005,0,0,0.0389054,0.0759419,0.0210838,0.020959,0.0114945,0.013486,0.0161937,0.021522,0.0338701,0.0468144,0.0317041,0.0163097,0.0161649,0.0227941,0.0251629,0.0118956,0.0261039,0.0161005,0.0147845,0.0448227,0,0.00924941,0.0696515,0.0504034,0,0,0.0186123,0,0,0.0419745,0.061951,0.0278805,0.030271,0.0120666,0.038001,0.0378235,0.0334992,0.123372,0.0384687,0.034237,0.0714548,0.0476836,0.0546827,0.0879424,0.0154688,0.0250133,0.0154127,0.0144579,0.0228885,0.0337982,0,0,0,0,0,0,0,0
543,0.0574372,0.0413229,0,0,0,0,0,0,0.0339195,0,0.0195456,0.0780895,0,0,0.022441,0,0,0.0388705,0.0759252,0.0209918,0.020935,0.01149,0.0134585,0.0163103,0.0215385,0.0339023,0.0468396,0.031728,0.016279,0.0161451,0.0227899,0.0251588,0.0119495,0.0260781,0.0160408,0.0148194,0.0448643,0,0.00927599,0.0696567,0.0503325,0,0,0.0185226,0,0,0.041928,0.0619556,0.0278462,0.0302835,0.0120321,0.038071,0.0376367,0.0334904,0.123386,0.0384611,0.0342419,0.0714386,0.0476709,0.0546911,0.0879598,0.0154687,0.0251297,0.0153949,0.0144857,0.0229021,0.0336878,0,0,0,0,0,0,0,0
544,0.057456,0.0414209,0,0,0,0,0,0,0.0338125,0,0.0197825,0.078262,0,0,0.0224867,0,0,0.038573,0.0758422,0.0206671,0.0206321,0.0110984,0.0132847,0.0162758,0.0212899,0.0338232,0.0468782,0.0318184,0.0161509,0.0159553,0.0231643,0.0254913,0.0119111,0.0259408,0.0161687,0.0147275,0.0445192,0,0.00915198,0.0694178,0.0504969,0,0,0.0183967,0,0,0.0417076,0.0621262,0.0276992,0.0302651,0.0117847,0.0385204,0.0373771,0.0334551,0.123438,0.0382739,0.0344165,0.0715323,0.0475415,0.0548282,0.0882545,0.0158039,0.0254595,0.0152074,0.0148694,0.0230126,0.0337008,0,0,0,0,0,0,0,0
545,0.0574073,0.0415417,0,0,0,0,0,0,0.0337342,0,0.0198075,0.0782896,0,0,0.022393,0,0,0.0384997,0.0758189,0.0207067,0.0205182,0.0110763,0.0132306,0.0164029,0.0212833,0.0338496,0.0468638,0.0317866,0.0161527,0.015974,0.0231859,0.0255123,0.0119962,0.0259794,0.0160558,0.0146236,0.0445788,0,0.00914149,0.0694128,0.0504478,0,0,0.0183107,0,0,0.0416867,0.0621181,0.0276712,0.0302915,0.0116534,0.0385562,0.037371,0.0334626,0.123414,0.0382703,0.0344162,0.0715963,0.0475342,0.0548583,0.0883337,0.0158447,0.0253946,0.0152009,0.0148703,0.0229953,0.0335729,0,0,0,0,0,0,0,0
546,0.0573911,0.0416683,0,0,0,0,0,0,0.0336677,0,0.0198226,0.0782251,0,0,0.0222878,0,0,0.0384113,0.0758172,0.0207403,0.0203751,0.0110335,0.0132068,0.0165049,0.0212727,0.0339036,0.0468365,0.031771,0.0161293,0.0160086,0.023203,0.0255084,0.0120885,0.0260164,0.0158838,0.014491,0.0446902,0,0.00916588,0.0693586,0.0503749,0,0,0.0182641,0,0,0.0416226,0.0621133,0.0276929,0.0302848,0.0116016,0.0384505,0.0374182,0.0334656,0.123411,0.0382604,0.0345232,0.0716438,0.0475314,0.0549137,0.0883957,0.0158619,0.0254943,0.0151576,0.0149224,0.023014,0.0334462,0,0,0,0,0,0,0,0
547,0.0573559,0.0417716,0,0,0,0,0,0,0.0335998,0,0.019831,0.0781417,0,0,0.0222088,0,0,0.0383228,0.0758171,0.0207441,0.0202759,0.0110287,0.0133156,0.0165887,0.0212574,0.0339831,0.0468046,0.031753,0.0160992,0.015996,0.0232111,0.025465,0.0121892,0.026001,0.0158069,0.0145208,0.0447458,0,0.00915168,0.0692962,0.0502975,0,0,0.0183053,0,0,0.0415442,0.0621067,0.0277472,0.0302908,0.011604,0.0385082,0.0374791,0.0334821,0.12347,0.038268,0.0346021,0.071713,0.0475012,0.0549459,0.0884554,0.0158215,0.0254998,0.0151254,0.0149364,0.0230385,0.0333273,0,0,0,0,0,0,0,0
548,0.0572533,0.0418682,0,0,0,0,0,0,0.033561,0,0.0195316,0.0779942,0,0,0.0220413,0,0,0.0384606,0.0758645,0.0210221,0.020376,0.011438,0.0136148,0.0167598,0.0215254,0.0341477,0.0467817,0.031674,0.016187,0.0161224,0.022854,0.0250934,0.0124024,0.0260925,0.0154734,0.0149079,0.0451295,0,0.00926333,0.0694805,0.0500005,0,0,0.0181608,0,0,0.0417274,0.0619292,0.027938,0.0303068,0.0117703,0.0381192,0.0376592,0.0335198,0.123432,0.0384668,0.0344937,0.0718286,0.0475506,0.0548653,0.0883187,0.0154528,0.0252863,0.0150538,0.0148117,0.0229685,0.0330714,0,0,0,0,0,0,0,0
549,0.0572117,0.0419342,0,0,0,0,0,0,0.0334647,0,0.019571,0.0778759,0,0,0.0220456,0,0,0.0382825,0.0758769,0.0209808,0.0202805,0.01149,0.0135948,0.0167681,0.0215449,0.0341946,0.0468061,0.0316122,0.0161544,0.0160736,0.0228471,0.0250732,0.0124907,0.0260095,0.0154031,0.0149408,0.0451355,0,0.00921516,0.0693887,0.0499075,0,0,0.0182269,0,0,0.0416335,0.0619254,0.0279917,0.0302612,0.0117529,0.0381509,0.0376592,0.033521,0.123461,0.0384582,0.0344236,0.0720994,0.0475171,0.054926,0.0883011,0.0154529,0.02533,0.0149568,0.0148982,0.0230173,0.0329775,0,0,0,0,0,0,0,0
550,0.0571978,0.0419653,0,0,0,0,0,0,0.0333204,0,0.0198537,0.0778612,0,0,0.0221042,0,0,0.0379328,0.0758292,0.0206852,0.0200235,0.0112094,0.0134333,0.0166118,0.0213137,0.0341781,0.046852,0.0316513,0.0159947,0.0158622,0.0231976,0.0253399,0.0125016,0.025757,0.015319,0.0151246,0.0448145,0,0.0089365,0.0690476,0.0500164,0,0,0.0183201,0,0,0.0413842,0.0620635,0.0279262,0.0301633,0.0115897,0.0385268,0.037579,0.033484,0.123522,0.0382804,0.0345916,0.0721322,0.0474079,0.0550204,0.0884232,0.015784,0.02536,0.0147501,0.0152589,0.0231357,0.0330312,0,0,0,0,0,0,0,0
551,0.0571092,0.042028,0,0,0,0,0,0,0.0332084,0,0.0199144,0.07778,0,0,0.0221081,0,0,0.0377786,0.0758284,0.0206408,0.0199196,0.0112675,0.0134154,0.0166429,0.0213164,0.0342599,0.0468413,0.0316752,0.0159645,0.0158215,0.0232388,0.0253244,0.0126317,0.0256519,0.0151437,0.0151597,0.0449312,0,0.00885359,0.0689609,0.0499521,0,0,0.0182712,0,0,0.0413475,0.0620006,0.0279908,0.030139,0.0116397,0.0384349,0.0376261,0.033469,0.123576,0.0382936,0.0345975,0.0722779,0.0474523,0.0549517,0.0883347,0.015781,0.0251259,0.0146804,0.0152871,0.0231504,0.0329411,0,0,0,0,0,0,0,0
552,0.0570438,0.0420884,0,0,0,0,0,0,0.0330914,0,0.0199752,0.07769,0,0,0.0221074,0,0,0.0376034,0.0758102,0.0205937,0.0197923,0.0112917,0.0134143,0.016689,0.0213228,0.0343484,0.0468256,0.031624,0.0159249,0.0157322,0.0232774,0.0253009,0.0127451,0.0255611,0.014973,0.0151812,0.0449827,0,0.00882739,0.0688405,0.0499371,0,0,0.0182586,0,0,0.0412934,0.0619718,0.0280358,0.0300989,0.01167,0.0384435,0.0376752,0.0334576,0.123597,0.0383243,0.0345938,0.0723194,0.0474744,0.0549107,0.0883205,0.0157782,0.0251768,0.0145917,0.0153352,0.0231495,0.0328377,0,0,0,0,0,0,0,0
553,0.0570048,0.0421351,0,0,0,0,0,0,0.0329708,0,0.0200061,0.0776137,0,0,0.0220754,0,0,0.0374421,0.0757881,0.0205448,0.0196266,0.0113381,0.0134203,0.0167782,0.0213476,0.0344317,0.0468199,0.0315329,0.0158964,0.0156363,0.0232354,0.0252952,0.0128553,0.0255061,0.0148259,0.015245,0.0449656,0,0.00879809,0.0687109,0.0498712,0,0,0.0181795,0,0,0.0412052,0.0619641,0.0280699,0.030053,0.0116924,0.0385638,0.0377488,0.0334589,0.123579,0.0383567,0.0345398,0.0722216,0.047474,0.0549181,0.0883386,0.0157653,0.0253165,0.0144885,0.0154085,0.0231321,0.0327322,0,0,0,0,0,0,0,0
554,0.0569102,0.0421661,0,0,0,0,0,0,0.0328776,0,0.0200067,0.0775248,0,0,0.0219681,0,0,0.0372811,0.0757579,0.0205122,0.0194465,0.0114381,0.0133499,0.016907,0.0213981,0.0345118,0.0468096,0.0314687,0.0158689,0.0155532,0.0232529,0.0253111,0.0129507,0.0254793,0.0146565,0.0152901,0.044981,0,0.00876338,0.0685985,0.0497575,0,0,0.0180345,0,0,0.0411468,0.0619593,0.0281363,0.0300127,0.0116968,0.0385777,0.0378595,0.0334646,0.123517,0.0383529,0.0345024,0.072201,0.0474758,0.054905,0.0883521,0.0157774,0.0252352,0.014393,0.0154495,0.0230952,0.0326434,0,0,0,0,0,0,0,0
555,0.0566888,0.0422453,0,0,0,0,0,0,0.0328445,0,0.0197821,0.0773189,0,0,0.0218903,0,0,0.0372284,0.0757959,0.0206875,0.0194964,0.0119121,0.0133177,0.0173388,0.0217138,0.0346678,0.0467788,0.0313675,0.015984,0.0156463,0.0229987,0.0250048,0.0131209,0.0255261,0.0146663,0.0147062,0.0453762,0,0.00885923,0.0687224,0.0494261,0,0,0.0181576,0,0,0.0411729,0.0617861,0.0282849,0.0299957,0.0118252,0.0384196,0.0381306,0.0334555,0.123379,0.038485,0.0343458,0.0722244,0.0475824,0.054752,0.088179,0.0155191,0.02468,0.0147906,0.0147908,0.0229792,0.032411,0,0,0,0,0,0,0,0
556,0.0566578,0.0423044,0,0,0,0,0,0,0.032635,0,0.0200905,0.077274,0,0,0.0216274,0,0,0.0369843,0.0756801,0.0204231,0.0192206,0.0115907,0.0130125,0.01723,0.0215147,0.0346645,0.0468346,0.03135,0.0158309,0.0153975,0.0233135,0.0252948,0.0131832,0.0253453,0.0143261,0.015374,0.0450366,0,0.00876277,0.0682845,0.049482,0,0,0.0177141,0,0,0.041156,0.0619153,0.0281375,0.0298379,0.0116393,0.0386436,0.0382179,0.0334722,0.123386,0.038376,0.0345761,0.0723145,0.0474738,0.0547561,0.0883307,0.0158851,0.0247831,0.014145,0.0154962,0.0230405,0.0324122,0,0,0,0,0,0,0,0
557,0.0567821,0.0424692,0,0,0,0,0,0,0.0365347,0,0.0193794,0.076944,0,0,0.0221767,0,0,0.0361472,0.0756738,0.0261689,0.0185071,0.0131284,0.0124776,0.0168178,0.0216346,0.0351561,0.0469021,0.0309432,0.0153239,0.0151915,0.0192015,0.0215366,0.0122569,0.0254227,0.0140022,0.0159923,0.0504564,0,0.0112146,0.0680034,0.0497456,0,0,0.0175364,0,0,0.0410779,0.0612503,0.0266773,0.0303416,0.0127834,0.0396185,0.0384223,0.0341517,0.123048,0.0398754,0.0335087,0.0716757,0.0483919,0.0538442,0.0872705,0.0186073,0.02483,0.0142147,0.0156137,0.0232997,0.0323882,0,0,0,0,0,0,0,0
558,0.0567765,0.0426182,0,0,0,0,0,0,0.0360359,0,0.0194725,0.0766249,0,0,0.0221939,0,0,0.0359081,0.0757505,0.0254791,0.0182191,0.0130134,0.0124338,0.0170044,0.0215228,0.0352287,0.0467402,0.0307204,0.0153405,0.0150699,0.0195757,0.0218422,0.0122849,0.0254876,0.0147335,0.0150296,0.0504417,0,0.0111448,0.0677561,0.0496066,0,0,0.0194034,0,0,0.0402409,0.0612671,0.0267472,0.0305766,0.0127777,0.0398443,0.0386108,0.0341047,0.123107,0.0397854,0.0333324,0.0717037,0.0484704,0.0538692,0.0873218,0.0184985,0.024847,0.0154943,0.0143267,0.0233922,0.0322165,0,0,0,0,0,0,0,0
559,0.0586096,0.0426212,0,0,0,0,0,0,0.0351427,0,0.0196891,0.0758357,0,0,0.0217887,0,0,0.0357802,0.0757197,0.0242793,0.0171096,0.0127961,0.0122711,0.0164434,0.021383,0.0354476,0.0466021,0.0303121,0.0153357,0.0149243,0.0202961,0.0224185,0.0124344,0.0264337,0.0146844,0.0149578,0.0502144,0,0.0109506,0.066986,0.0498076,0,0,0.0199671,0,0,0.0399337,0.0610651,0.0271645,0.0313722,0.0125135,0.0411651,0.0391827,0.0343586,0.123263,0.0399148,0.0330611,0.0715224,0.0482882,0.0536416,0.0870795,0.0182069,0.0239024,0.0156658,0.0141727,0.0236566,0.0326758,0,0,0,0,0,0,0,0
560,0.0583857,0.0424528,0,0,0,0,0,0,0.0352028,0,0.019451,0.0762149,0,0,0.0213439,0,0,0.0358264,0.0755444,0.0250671,0.0173164,0.0129681,0.0125154,0.0167981,0.0215858,0.035484,0.046825,0.0306206,0.0151996,0.0149254,0.019964,0.0221406,0.0128793,0.0261569,0.0138469,0.015744,0.0501196,0,0.0110658,0.0669968,0.049683,0,0,0.0183992,0,0,0.0404421,0.0610113,0.0270045,0.0309351,0.0124748,0.0407683,0.039576,0.0345323,0.123273,0.040212,0.0331453,0.0714191,0.0480744,0.0535681,0.0870887,0.0183595,0.0238543,0.0141423,0.014967,0.0233401,0.0324945,0,0,0,0,0,0,0,0
561,0.0583682,0.0426214,0,0,0,0,0,0,0.0349225,0,0.0194885,0.0759822,0,0,0.0212078,0,0,0.0357713,0.0754983,0.0248497,0.0170447,0.0129374,0.0124977,0.0169851,0.0215929,0.035536,0.0468624,0.0306178,0.0151772,0.0148645,0.0201159,0.0222969,0.013007,0.0261123,0.0137254,0.0157319,0.0502447,0,0.0110139,0.0668157,0.0496932,0,0,0.0183093,0,0,0.0403285,0.0610909,0.0270665,0.0308559,0.0124739,0.0409196,0.0396546,0.0345574,0.123212,0.0402409,0.0331613,0.0713857,0.0480526,0.0535917,0.0870093,0.0184084,0.023693,0.0139306,0.0150038,0.0234474,0.0323139,0,0,0,0,0,0,0,0
562,0.0583412,0.0428333,0,0,0,0,0,0,0.0347316,0,0.0195339,0.0756198,0,0,0.0210736,0,0,0.035721,0.0754368,0.0247086,0.0166776,0.012926,0.0125313,0.0171754,0.0215944,0.0356082,0.0469134,0.030649,0.0151526,0.0148054,0.020199,0.0224011,0.0131775,0.0260531,0.0135905,0.0157568,0.050443,0,0.0109628,0.0666316,0.0497143,0,0,0.0182086,0,0,0.0402702,0.0611543,0.027135,0.0307464,0.0124789,0.0412106,0.0397426,0.0346058,0.123155,0.0402326,0.0332585,0.0713654,0.048029,0.0536345,0.0870008,0.0184894,0.0235233,0.0136934,0.0150812,0.0236054,0.0321353,0,0,0,0,0,0,0,0
563,0.0582835,0.043098,0,0,0,0,0,0,0.0344975,0,0.0195382,0.0753953,0,0,0.0209304,0,0,0.0356626,0.0753822,0.0245225,0.0163823,0.0128881,0.0126646,0.0173578,0.0215971,0.0357164,0.0469424,0.0306449,0.0151291,0.014731,0.020311,0.0225377,0.013361,0.0259505,0.0134061,0.0158685,0.0506013,0,0.0109004,0.0664326,0.0497012,0,0,0.0180983,0,0,0.0402275,0.0611032,0.0272114,0.0308044,0.0124421,0.0414233,0.0398195,0.0346631,0.123153,0.0402544,0.0333586,0.0713439,0.0479949,0.0536343,0.0869716,0.0185672,0.0233534,0.0134262,0.0151804,0.0237839,0.0318921,0,0,0,0,0,0,0,0
564,0.0582236,0.0433452,0,0,0,0,0,0,0.0341545,0,0.0195876,0.0752451,0,0,0.0208014,0,0,0.0355896,0.0753412,0.0242321,0.0161927,0.0128639,0.01281,0.0175832,0.0215996,0.0358041,0.0469608,0.0305995,0.0150994,0.0146627,0.0204712,0.0227218,0.0135558,0.0257899,0.0132177,0.0159065,0.0506717,0,0.0108793,0.0662469,0.0496751,0,0,0.017877,0,0,0.0401818,0.0609878,0.0272728,0.0308756,0.0123707,0.0417077,0.0399003,0.0347244,0.123164,0.0402764,0.0332382,0.0713278,0.0479529,0.0536097,0.0870132,0.0186019,0.0233476,0.0131435,0.0153024,0.023899,0.0316439,0,0,0,0,0,0,0,0
565,0.0581488,0.0435908,0,0,0,0,0,0,0.0338372,0,0.0196778,0.0750941,0,0,0.0206705,0,0,0.0354318,0.0753075,0.0239177,0.0159985,0.0128399,0.0128917,0.0178452,0.0216051,0.035855,0.0469938,0.0305623,0.0150657,0.014587,0.0206162,0.0228725,0.0137393,0.0255977,0.0130453,0.0158648,0.0507348,0,0.0108722,0.0660676,0.0495868,0,0,0.0176903,0,0,0.0401461,0.0609398,0.0272985,0.0309283,0.0123057,0.0416837,0.0400293,0.0347894,0.123168,0.040307,0.0331147,0.0712469,0.0479114,0.0535838,0.0870428,0.0186383,0.0233096,0.0129047,0.015388,0.0240149,0.0313987,0,0,0,0,0,0,0,0
566,0.0580586,0.0438197,0,0,0,0,0,0,0.0334892,0,0.0197944,0.0749628,0,0,0.0205283,0,0,0.0352702,0.0752697,0.0235959,0.0157648,0.0128586,0.0130063,0.018119,0.0216248,0.0359195,0.0470308,0.0305344,0.0150362,0.0145156,0.0207983,0.0230309,0.0139194,0.0254232,0.0128272,0.0158796,0.050786,0,0.0108237,0.0658997,0.0494659,0,0,0.0175635,0,0,0.040165,0.0609252,0.0272899,0.0309681,0.0122282,0.0417499,0.040175,0.0348424,0.123214,0.0403353,0.0330785,0.0710265,0.0478679,0.053589,0.0869843,0.0186696,0.0231622,0.0127086,0.015451,0.0241396,0.0311556,0,0,0,0,0,0,0,0
567,0.0579936,0.0440423,0,0,0,0,0,0,0.0331039,0,0.0199428,0.0748315,0,0,0.0203913,0,0,0.0351904,0.0752353,0.0231963,0.0155617,0.0128935,0.0131813,0.018384,0.0216595,0.0359861,0.0470368,0.0304965,0.0150087,0.0144256,0.0210797,0.0232247,0.01408,0.0252718,0.0125917,0.0159331,0.0507932,0,0.0107504,0.0656784,0.0494059,0,0,0.0173716,0,0,0.0402047,0.0608964,0.0272761,0.0309612,0.0121144,0.0419207,0.0402778,0.0348934,0.123208,0.0403649,0.0330555,0.0708923,0.0478386,0.0535845,0.0868596,0.0186582,0.0228793,0.0125535,0.0155188,0.0242848,0.030946,0,0,0,0,0,0,0,0
