Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,RTIBA,x75
475,0.0572436,0.062433,0,0,0,0,0,0,0.0333775,0,0.0194936,0.0731444,0,0,0.0172487,0,0,0.0351188,0.0736808,0.0223634,0.010363,0.0132523,0.0215988,0.0274916,0.0214717,0.036332,0.0476325,0.0301177,0.0148602,0.0143842,0.0223658,0.0240894,0.0132273,0.0134179,0.00949884,0.0238794,0.0429416,0,0.0110008,0.0585581,0.0420313,0,0,0.00824021,0,0,0.0424861,0.0604652,0.0297022,0.0276929,0.011678,0.0463493,0.0319662,0.0360265,0.122293,0.0423052,0.0307654,0.0685925,0.0517646,0.0845479,0.0159806,0.0209474,0.0121195,0.0224663,0.0393013,0.0153734,0,0,0,0,0,0,0,0,0.0460426,0
476,0.0572618,0.0623326,0,0,0,0,0,0,0.0333199,0,0.0195515,0.0731771,0,0,0.0171722,0,0,0.0351379,0.0736728,0.0223072,0.0103793,0.0132168,0.0216105,0.0273137,0.0214799,0.0363443,0.0476355,0.030137,0.0148485,0.0141715,0.0223369,0.0240548,0.0133348,0.0135414,0.00946551,0.0238854,0.0427344,0,0.0109742,0.0587831,0.0421264,0,0,0.00825791,0,0,0.0425,0.0605269,0.0297205,0.0276714,0.0116629,0.0463563,0.032059,0.035987,0.122279,0.0422583,0.0307821,0.0685507,0.0517635,0.0844852,0.0160142,0.020819,0.0120422,0.0226788,0.0392018,0.0154563,0,0,0,0,0,0,0,0,0.0460771,0
477,0.0572588,0.0621792,0,0,0,0,0,0,0.0331551,0,0.0195322,0.0731915,0,0,0.0171297,0,0,0.0351555,0.0736981,0.0223204,0.0104365,0.0131937,0.0215795,0.0271255,0.021458,0.036426,0.0475832,0.0301134,0.0148879,0.0140191,0.0222971,0.0240535,0.0134813,0.0136396,0.00941872,0.0238761,0.0427022,0,0.0109804,0.0589151,0.0421974,0,0,0.00832183,0,0,0.0424931,0.0605654,0.0297245,0.0276668,0.0116535,0.0463238,0.0321699,0.0359498,0.122267,0.0422337,0.0308107,0.0684869,0.0517384,0.0844478,0.0160264,0.0206335,0.0120112,0.0227952,0.0390659,0.0155605,0,0,0,0,0,0,0,0,0.0460769,0
478,0.0572381,0.0619913,0,0,0,0,0,0,0.032954,0,0.0195326,0.073255,0,0,0.0171671,0,0,0.0351492,0.0737337,0.0220107,0.0105279,0.0131675,0.0215169,0.0269721,0.0214188,0.0364689,0.0475551,0.0301246,0.0149464,0.0139393,0.0223222,0.0241519,0.0136378,0.0137497,0.00949497,0.0238565,0.0427702,0,0.0110274,0.0590089,0.0422335,0,0,0.00855098,0,0,0.0424497,0.0605695,0.0297101,0.0276576,0.0117025,0.0462381,0.032268,0.0359647,0.122272,0.0422369,0.030864,0.0684217,0.0517123,0.0845101,0.016039,0.0204751,0.0121547,0.0226561,0.0388914,0.0156762,0,0,0,0,0,0,0,0,0.0460431,0
479,0.0572764,0.0617934,0,0,0,0,0,0,0.0328208,0,0.0196088,0.0732695,0,0,0.0171345,0,0,0.0351449,0.0737401,0.0217258,0.0105576,0.0131529,0.0214741,0.0267379,0.0214181,0.0365217,0.0475872,0.0301374,0.0149612,0.0138626,0.0225563,0.0242378,0.0137829,0.0138494,0.00940948,0.0239262,0.0429146,0,0.0110417,0.0590026,0.0422945,0,0,0.00847158,0,0,0.0424452,0.060565,0.029745,0.0276767,0.0117513,0.0461823,0.0323458,0.0359679,0.122268,0.0422216,0.0308706,0.068453,0.0517323,0.0846934,0.0160225,0.0204255,0.0120285,0.0226955,0.0386626,0.0158257,0,0,0,0,0,0,0,0,0.0460346,0
480,0.0573076,0.0616017,0,0,0,0,0,0,0.0326666,0,0.0198763,0.0732923,0,0,0.0171381,0,0,0.0351448,0.0737327,0.0213527,0.0105782,0.0131515,0.0213852,0.0264864,0.0214363,0.0365993,0.0475993,0.0301661,0.0149463,0.0138996,0.0228467,0.0243973,0.0138694,0.0138954,0.00935973,0.0238854,0.0429324,0,0.0110444,0.0589715,0.0424125,0,0,0.00855947,0,0,0.0424502,0.0605622,0.0297872,0.027723,0.011808,0.0461054,0.0324909,0.0359298,0.122272,0.0422021,0.0308467,0.0685804,0.0517731,0.0846696,0.0160421,0.0203646,0.0120335,0.0226769,0.0383794,0.0159179,0,0,0,0,0,0,0,0,0.046019,0
481,0.0573419,0.0613921,0,0,0,0,0,0,0.03258,0,0.0203209,0.0733435,0,0,0.0171609,0,0,0.0351225,0.0737196,0.0209124,0.0106036,0.013127,0.0213032,0.026315,0.0214559,0.0366735,0.0476085,0.030217,0.014893,0.0140404,0.0230555,0.0245486,0.0137915,0.0139448,0.00940428,0.0238061,0.0429988,0,0.0110467,0.0590417,0.0425269,0,0,0.00867301,0,0,0.0424801,0.0605659,0.0298526,0.0277134,0.0118225,0.0460208,0.0326712,0.0359334,0.12229,0.0422126,0.0308495,0.0686319,0.0517687,0.0847879,0.0160494,0.0203324,0.0119971,0.0227151,0.0382772,0.0160537,0,0,0,0,0,0,0,0,0.0460113,0
482,0.0573531,0.0611915,0,0,0,0,0,0,0.0323905,0,0.0204564,0.0733997,0,0,0.0171537,0,0,0.035107,0.0737358,0.0204595,0.010665,0.013132,0.0212003,0.0261797,0.021447,0.0366581,0.0476126,0.0302525,0.0148726,0.0140602,0.023239,0.0246489,0.0137697,0.014052,0.00945095,0.0237155,0.0430462,0,0.0110504,0.0591906,0.0425922,0,0,0.00878857,0,0,0.0424448,0.0605795,0.0298639,0.027643,0.0118182,0.0459456,0.0328368,0.0359463,0.122288,0.0422426,0.0309082,0.0686321,0.0517263,0.084883,0.0160365,0.020318,0.0119946,0.0226815,0.0381841,0.0162383,0,0,0,0,0,0,0,0,0.0460227,0
483,0.0572404,0.0611932,0,0,0,0,0,0,0.0322991,0,0.0205086,0.07347,0,0,0.0172255,0,0,0.0350254,0.073765,0.0201494,0.0107557,0.0131293,0.0210156,0.0256406,0.0214199,0.0364297,0.0475782,0.0302569,0.0148894,0.0139546,0.0234696,0.0247346,0.0137907,0.0138716,0.00937536,0.0236608,0.043085,0,0.0110885,0.0592515,0.0425649,0,0,0.00888582,0,0,0.042418,0.0606113,0.0298358,0.0276061,0.0118123,0.0458429,0.032782,0.0359038,0.122278,0.0422444,0.0309377,0.0686378,0.0517605,0.0849185,0.0160079,0.0204941,0.0119829,0.0225966,0.038169,0.0163161,0,0,0,0,0,0,0,0,0.0460564,0
484,0.0571523,0.0611288,0,0,0,0,0,0,0.0322151,0,0.0205718,0.0735234,0,0,0.0173368,0,0,0.0349636,0.0737822,0.0198951,0.0108217,0.013082,0.0208421,0.0251666,0.0214131,0.0360928,0.0475502,0.0302542,0.0149372,0.0138415,0.0236597,0.0248712,0.0138744,0.0137424,0.00926969,0.0235465,0.0430521,0,0.0111289,0.059236,0.042517,0,0,0.00902989,0,0,0.0424215,0.0606664,0.0298095,0.0275788,0.0118799,0.0457088,0.0327951,0.0358723,0.122266,0.0421602,0.0309131,0.0686665,0.0519085,0.0849464,0.0160015,0.020585,0.0120004,0.0225278,0.0380702,0.0164135,0,0,0,0,0,0,0,0,0.0461265,0
485,0.0566132,0.0618323,0,0,0,0,0,0,0.0322634,0,0.0205947,0.073619,0,0,0.0179866,0,0,0.0345442,0.0739039,0.0198937,0.0110318,0.0130783,0.0203434,0.0244556,0.0214097,0.0360063,0.0474848,0.0303122,0.0149917,0.0138006,0.0235631,0.0248512,0.0137579,0.0130827,0.00933515,0.0229472,0.0433458,0,0.0111297,0.0595494,0.0418139,0,0,0.00914408,0,0,0.0424159,0.0608387,0.0296487,0.027135,0.0121109,0.0450134,0.0326711,0.0355636,0.12224,0.0418625,0.0309954,0.0688532,0.0522567,0.0851228,0.0159939,0.0212935,0.0123035,0.0223397,0.0383574,0.0165465,0,0,0,0,0,0,0,0,0.0463364,0
486,0.0565646,0.0616629,0,0,0,0,0,0,0.032175,0,0.0205996,0.073629,0,0,0.018016,0,0,0.0344474,0.0739095,0.0198797,0.0110871,0.0130339,0.0202523,0.024344,0.0214294,0.0358592,0.0475022,0.03032,0.0149948,0.0137629,0.0234451,0.0248247,0.0136404,0.0132295,0.00927366,0.022839,0.043394,0,0.0111211,0.0596672,0.0418463,0,0,0.00928101,0,0,0.0424514,0.0608921,0.0296457,0.0270264,0.0121578,0.0448507,0.0329402,0.0354344,0.122274,0.0419325,0.031014,0.0689061,0.0522839,0.0851586,0.0160038,0.0212152,0.0122322,0.0223764,0.0380412,0.0166637,0,0,0,0,0,0,0,0,0.0463588,0
487,0.0565117,0.0613834,0,0,0,0,0,0,0.0322028,0,0.0205755,0.0736682,0,0,0.0177436,0,0,0.0344465,0.0739161,0.019811,0.0111545,0.012974,0.0201723,0.0242399,0.0214465,0.0357581,0.0475025,0.0303337,0.0150236,0.0135217,0.0233393,0.024804,0.0135474,0.0134399,0.00937643,0.0228023,0.0432877,0,0.0111379,0.0597161,0.042066,0,0,0.00974543,0,0,0.0423917,0.0609131,0.029656,0.0269508,0.012185,0.0447112,0.0333391,0.0353721,0.122193,0.041955,0.0309906,0.0689573,0.0522182,0.0851977,0.0159972,0.0210803,0.0119112,0.0224055,0.0378846,0.0166513,0,0,0,0,0,0,0,0,0.0463318,0
488,0.057284,0.0597006,0,0,0,0,0,0,0.0319671,0,0.0204111,0.0736207,0,0,0.0175106,0,0,0.0347291,0.0737791,0.0195993,0.0110025,0.0128769,0.020566,0.0248631,0.0214983,0.0358282,0.0476188,0.0303157,0.0149651,0.0133128,0.0234247,0.0248547,0.0137881,0.0146934,0.00963977,0.022882,0.0429528,0,0.0111532,0.0595599,0.0430362,0,0,0.00982446,0,0,0.0424486,0.0607522,0.0298735,0.0273496,0.0120572,0.0452451,0.0345566,0.0356644,0.122177,0.041961,0.030872,0.0687801,0.0519748,0.0850562,0.0160316,0.0197584,0.0118408,0.0225616,0.036824,0.016982,0,0,0,0,0,0,0,0,0.0460777,0
489,0.0564572,0.0607043,0,0,0,0,0,0,0.0320707,0,0.0204428,0.0736546,0,0,0.0179728,0,0,0.0342894,0.073922,0.0194725,0.0112013,0.0128626,0.0200338,0.0238438,0.0214695,0.0357199,0.0475364,0.030373,0.0150433,0.0131844,0.0233871,0.0248339,0.0136417,0.0138108,0.00926171,0.0223918,0.0432168,0,0.0111287,0.0597792,0.0423931,0,0,0.00982817,0,0,0.0424225,0.0609877,0.0296767,0.0268279,0.0123201,0.0444463,0.0340492,0.0353507,0.122069,0.0415912,0.0309051,0.0689974,0.0521478,0.0852971,0.0160161,0.0207761,0.0118704,0.0223858,0.037456,0.0168711,0,0,0,0,0,0,0,0,0.0463788,0
490,0.0564117,0.0603812,0,0,0,0,0,0,0.0320941,0,0.0204674,0.0736111,0,0,0.0182528,0,0,0.0342421,0.0739128,0.0196232,0.0112403,0.0127462,0.0199403,0.0236641,0.021474,0.0357553,0.047573,0.0304094,0.0150495,0.0131537,0.0233672,0.024833,0.0136056,0.0139874,0.00923205,0.0220744,0.0432442,0,0.0111513,0.0598027,0.0425737,0,0,0.00981791,0,0,0.0424675,0.0610116,0.0296945,0.0267529,0.012265,0.0442668,0.0344075,0.0353292,0.122072,0.0415721,0.0309131,0.069007,0.0521109,0.085293,0.016039,0.0205278,0.0118844,0.0223798,0.0372137,0.0170322,0,0,0,0,0,0,0,0,0.0464345,0
491,0.0563618,0.0600536,0,0,0,0,0,0,0.0322915,0,0.0205913,0.0735787,0,0,0.0183341,0,0,0.0342766,0.0739114,0.0200125,0.011282,0.0126928,0.0199048,0.0234541,0.021471,0.0358075,0.0475822,0.0304319,0.0150441,0.0132606,0.0233145,0.0248055,0.0135081,0.0142034,0.00934136,0.0217695,0.0432489,0,0.0111502,0.0598577,0.0428114,0,0,0.00989068,0,0,0.0425187,0.0610401,0.0297051,0.0266338,0.012236,0.0441038,0.0347718,0.0352498,0.122071,0.0416013,0.0309353,0.0690391,0.0520944,0.0853167,0.0160518,0.020197,0.0118117,0.0223952,0.0369635,0.01721,0,0,0,0,0,0,0,0,0.046464,0
492,0.0563228,0.0597304,0,0,0,0,0,0,0.0323819,0,0.0206118,0.0735859,0,0,0.0184249,0,0,0.0342337,0.0738965,0.0200699,0.0113262,0.0126941,0.0198291,0.0231812,0.0214715,0.0358722,0.0476059,0.0304624,0.0150277,0.0131698,0.0232842,0.0247946,0.0133991,0.0144556,0.00939742,0.0215125,0.0432124,0,0.0111422,0.0599183,0.0430646,0,0,0.0100305,0,0,0.042519,0.0610733,0.0297156,0.0265078,0.0122785,0.0439221,0.0351676,0.0351795,0.122073,0.0415946,0.0309792,0.0690676,0.0520883,0.0853429,0.0160713,0.0199996,0.0117266,0.0224039,0.036705,0.01741,0,0,0,0,0,0,0,0,0.0465291,0
493,0.0562625,0.0594014,0,0,0,0,0,0,0.0324263,0,0.0205321,0.0737541,0,0,0.0185612,0,0,0.0341227,0.0738625,0.0198532,0.011313,0.0126485,0.0197637,0.0228788,0.0215187,0.035869,0.047669,0.0305305,0.014975,0.0133854,0.0232635,0.0247751,0.0132724,0.0147663,0.00943267,0.0212575,0.0432066,0,0.0111434,0.0600332,0.0433422,0,0,0.0102441,0,0,0.0424724,0.0611129,0.0297445,0.0263803,0.0123715,0.0437261,0.035613,0.0350979,0.122055,0.0415939,0.0310186,0.0691175,0.0520981,0.0853815,0.016099,0.0199268,0.0116111,0.0223924,0.0364589,0.0176441,0,0,0,0,0,0,0,0,0.0465629,0
494,0.0561918,0.0590293,0,0,0,0,0,0,0.0324359,0,0.0204699,0.073899,0,0,0.0186232,0,0,0.0340411,0.0738354,0.0197284,0.0112552,0.0126707,0.0197543,0.0225123,0.0216031,0.0358504,0.0477513,0.0305644,0.01493,0.0142505,0.0232264,0.0247365,0.0131406,0.0150673,0.00953299,0.0209659,0.0432619,0,0.0111441,0.0601839,0.0436269,0,0,0.0103797,0,0,0.0424023,0.0611723,0.0297349,0.0262442,0.0124829,0.0435442,0.0360363,0.035022,0.122024,0.0415809,0.0310138,0.0691915,0.0521153,0.0854375,0.0161943,0.0199346,0.0116265,0.0222919,0.0361821,0.0179395,0,0,0,0,0,0,0,0,0.0465906,0
495,0.0560487,0.0586457,0,0,0,0,0,0,0.0324339,0,0.0204749,0.0740446,0,0,0.0187681,0,0,0.0340015,0.0738183,0.0197316,0.0112469,0.0125956,0.0197116,0.0221863,0.021706,0.0358878,0.0478138,0.030622,0.0148867,0.0144928,0.023243,0.0247498,0.0131062,0.0153972,0.00963575,0.0206791,0.0433073,0,0.0111313,0.0603278,0.0439096,0,0,0.0105484,0,0,0.042353,0.061216,0.0297032,0.026111,0.0125872,0.043319,0.0364649,0.0349233,0.122002,0.0415841,0.0309991,0.0692623,0.0521407,0.0854737,0.0162498,0.0200022,0.0115508,0.0222154,0.0358817,0.0182258,0,0,0,0,0,0,0,0,0.046638,0
496,0.0558807,0.0582531,0,0,0,0,0,0,0.0324798,0,0.0205222,0.0741329,0,0,0.0189305,0,0,0.0340089,0.073809,0.0197723,0.0112654,0.0124789,0.0196615,0.0218426,0.0218078,0.0359395,0.0478486,0.0306907,0.0148409,0.014237,0.0233013,0.0247595,0.013083,0.0157706,0.00975028,0.0204088,0.0433136,0,0.0111261,0.0604547,0.0441748,0,0,0.0107208,0,0,0.042268,0.0612643,0.0296623,0.0259671,0.0126751,0.0430753,0.0369059,0.0348553,0.121989,0.0415938,0.0310146,0.0692976,0.0521652,0.0854901,0.0162775,0.0200477,0.0114854,0.0220529,0.0355926,0.0185117,0,0,0,0,0,0,0,0,0.0467119,0
497,0.055745,0.0578514,0,0,0,0,0,0,0.0324692,0,0.0204952,0.0742177,0,0,0.0190814,0,0,0.0340231,0.073801,0.0196725,0.0113241,0.0123835,0.019548,0.0214718,0.0217764,0.0359801,0.0478714,0.0307514,0.0148216,0.0137788,0.0233188,0.0247613,0.0130902,0.0161557,0.00988119,0.0201551,0.0432703,0,0.0111135,0.0605819,0.0444092,0,0,0.0109362,0,0,0.0421389,0.0612961,0.0296412,0.0258097,0.01276,0.0428158,0.0373705,0.0347896,0.121963,0.0415981,0.0310397,0.0693217,0.0522003,0.0855478,0.0162857,0.0200717,0.0114091,0.0217955,0.0352864,0.0187867,0,0,0,0,0,0,0,0,0.0467879,0
498,0.0556634,0.0574533,0,0,0,0,0,0,0.0324676,0,0.020435,0.0743314,0,0,0.0192178,0,0,0.0340522,0.0737775,0.0195092,0.0113561,0.0123361,0.0194676,0.0211251,0.0217696,0.035869,0.0479035,0.0307994,0.0147898,0.0136717,0.0233111,0.0247621,0.0130742,0.0165057,0.0100129,0.0198771,0.0432314,0,0.011119,0.0607059,0.0446369,0,0,0.0110985,0,0,0.0420915,0.0613229,0.0296588,0.0256623,0.0128453,0.0425598,0.0377473,0.034687,0.121934,0.0416173,0.03105,0.069367,0.0522329,0.0856921,0.0163,0.0200391,0.0112537,0.0219563,0.0350037,0.0190497,0,0,0,0,0,0,0,0,0.0468392,0
499,0.0555669,0.0570869,0,0,0,0,0,0,0.0325475,0,0.0204336,0.0745275,0,0,0.0193521,0,0,0.0340837,0.0737496,0.0195281,0.0113669,0.0122581,0.019396,0.0207873,0.0217944,0.0356165,0.0479475,0.030839,0.0147673,0.013587,0.0232604,0.02475,0.0129815,0.0168706,0.0101262,0.0196051,0.0431968,0,0.0111444,0.0608418,0.0448809,0,0,0.0113321,0,0,0.0420116,0.0613306,0.0296597,0.0255336,0.0129297,0.0423119,0.038194,0.0346283,0.121914,0.0416503,0.0310418,0.0695212,0.0522628,0.0859219,0.016284,0.020062,0.0111948,0.0220398,0.0347568,0.0192777,0,0,0,0,0,0,0,0,0.0468899,0
500,0.0554216,0.0567078,0,0,0,0,0,0,0.0325517,0,0.0204362,0.0744949,0,0,0.0194781,0,0,0.0341213,0.0737478,0.0195368,0.0114471,0.0121394,0.0192803,0.0204166,0.021815,0.0357236,0.0479775,0.0308536,0.014752,0.0134666,0.0232127,0.0247478,0.0129858,0.0172527,0.0102514,0.0193647,0.0431612,0,0.0111565,0.0609443,0.045105,0,0,0.0116116,0,0,0.0418984,0.061353,0.0296478,0.02544,0.0130064,0.0420587,0.0386555,0.0345874,0.121889,0.0416757,0.0310229,0.0698072,0.0523013,0.0859515,0.0162724,0.0201517,0.0112053,0.0220051,0.0344976,0.0194965,0,0,0,0,0,0,0,0,0.0469333,0
501,0.0552411,0.0563167,0,0,0,0,0,0,0.0325434,0,0.0204234,0.0741737,0,0,0.0196028,0,0,0.0341633,0.0737509,0.0194237,0.0116207,0.0120284,0.019178,0.0200159,0.0218165,0.0360234,0.0479624,0.0308676,0.0147233,0.013329,0.0232258,0.0247429,0.0130352,0.0176239,0.0104215,0.0191588,0.0431688,0,0.011153,0.0610851,0.0452959,0,0,0.0118523,0,0,0.0417858,0.0613703,0.0296121,0.0252825,0.0130652,0.0417677,0.0391146,0.0345154,0.121887,0.0416493,0.0310555,0.0699048,0.0523395,0.085878,0.0162748,0.0203065,0.0111944,0.0219799,0.034235,0.0197251,0,0,0,0,0,0,0,0,0.0469753,0
502,0.0550472,0.0559191,0,0,0,0,0,0,0.0324725,0,0.020406,0.0738774,0,0,0.0197326,0,0,0.0342219,0.0737576,0.0194264,0.0118005,0.0119821,0.0190334,0.0196932,0.0217999,0.0362311,0.0479461,0.030866,0.01469,0.0132808,0.023262,0.0247288,0.0131254,0.0179678,0.010601,0.0189794,0.0431429,0,0.0111596,0.0611765,0.0454619,0,0,0.0120661,0,0,0.0416591,0.0613997,0.0295728,0.0251573,0.0131081,0.0414982,0.0395327,0.034417,0.121881,0.0415593,0.0310858,0.0698812,0.0523767,0.0858218,0.0162808,0.0204243,0.0111664,0.0218724,0.033985,0.0199598,0,0,0,0,0,0,0,0,0.0470131,0
503,0.0548528,0.055528,0,0,0,0,0,0,0.0324325,0,0.020377,0.0739014,0,0,0.0198312,0,0,0.0342663,0.0737639,0.0194907,0.0119562,0.0119816,0.0188232,0.0194774,0.0217875,0.0362984,0.0479617,0.0308816,0.0146557,0.0133078,0.0232448,0.0247395,0.0131756,0.018258,0.0106948,0.0188496,0.043033,0,0.0111672,0.061283,0.0456219,0,0,0.0123738,0,0,0.0415155,0.061432,0.0295436,0.0251036,0.0131571,0.0412728,0.0400022,0.03437,0.121872,0.0414727,0.0310903,0.0698607,0.052414,0.0858162,0.0162936,0.0205195,0.0111964,0.0216624,0.0336987,0.0202015,0,0,0,0,0,0,0,0,0.0470475,0
504,0.0546971,0.0551728,0,0,0,0,0,0,0.0324295,0,0.0203602,0.0740347,0,0,0.0199163,0,0,0.0343173,0.073786,0.0195331,0.0120718,0.0119779,0.0186996,0.0192763,0.0217853,0.0362906,0.0479755,0.0309069,0.0146726,0.0133367,0.0232024,0.0247283,0.013182,0.0185359,0.0107687,0.0187531,0.0430015,0,0.0111771,0.061417,0.0457798,0,0,0.0125599,0,0,0.0413822,0.0614702,0.0295139,0.0250322,0.0131996,0.0410637,0.0403992,0.0343569,0.121845,0.0413689,0.0311062,0.069867,0.0524642,0.0858464,0.0163079,0.020615,0.0112292,0.0215134,0.0334384,0.0204964,0,0,0,0,0,0,0,0,0.0470777,0
505,0.0545486,0.0548077,0,0,0,0,0,0,0.0324618,0,0.0203512,0.0741534,0,0,0.0200074,0,0,0.0343458,0.0738143,0.0194154,0.0121926,0.0119696,0.0186546,0.0190713,0.0217747,0.0362713,0.0479701,0.0309385,0.0147222,0.0133322,0.023153,0.0247057,0.0131415,0.0187906,0.0108352,0.0186287,0.0430821,0,0.0111987,0.0615895,0.0459396,0,0,0.0127689,0,0,0.0412812,0.0614899,0.029498,0.0248963,0.0132336,0.0408294,0.040746,0.034319,0.121845,0.0412424,0.0311366,0.0698497,0.0525143,0.0858881,0.0163285,0.020693,0.0112388,0.021388,0.0333193,0.0208164,0,0,0,0,0,0,0,0,0.0470813,0
506,0.0544016,0.0544349,0,0,0,0,0,0,0.0324928,0,0.020378,0.0742179,0,0,0.0201056,0,0,0.0343615,0.0738315,0.019567,0.0122898,0.0119873,0.0185662,0.0188457,0.021778,0.036265,0.0479567,0.0309487,0.0148634,0.0132998,0.0231745,0.0246782,0.0131136,0.0190486,0.0109014,0.0184284,0.0431784,0,0.0111831,0.0617284,0.0461107,0,0,0.0129957,0,0,0.0411737,0.0615092,0.029503,0.0248158,0.0132558,0.0406756,0.0410792,0.0342491,0.121858,0.0411343,0.0311652,0.0698306,0.0525688,0.0859044,0.0163393,0.0207916,0.0112575,0.0212299,0.0331831,0.0211386,0,0,0,0,0,0,0,0,0.0470685,0
507,0.0542648,0.0540391,0,0,0,0,0,0,0.0325002,0,0.0204222,0.0742895,0,0,0.020201,0,0,0.0343617,0.0738473,0.0195719,0.0124012,0.011982,0.0184551,0.0186009,0.0217873,0.0362453,0.0479462,0.0309795,0.0148894,0.0133108,0.0231224,0.0246573,0.0131195,0.0193176,0.0109911,0.0182546,0.043245,0,0.0111397,0.0618374,0.046279,0,0,0.0132063,0,0,0.0410557,0.0615338,0.0294768,0.0247468,0.0132216,0.0405363,0.0414142,0.0341784,0.121869,0.0410425,0.031218,0.0698271,0.0526081,0.0859097,0.0162912,0.020837,0.0112351,0.0210936,0.0329978,0.0214561,0,0,0,0,0,0,0,0,0.0471278,0
508,0.0541228,0.0536206,0,0,0,0,0,0,0.032425,0,0.020432,0.0743946,0,0,0.0202893,0,0,0.0343838,0.0738621,0.0194486,0.0125618,0.0119772,0.0183182,0.0184384,0.0218461,0.0361847,0.0479481,0.0310332,0.0148417,0.0132996,0.0230267,0.0246219,0.0131578,0.0195585,0.0110885,0.0181289,0.0432806,0,0.0111113,0.0619624,0.0464379,0,0,0.0137468,0,0,0.0408652,0.0615572,0.029449,0.0247017,0.0131815,0.040377,0.0418406,0.0341466,0.121881,0.0409934,0.0312596,0.069829,0.0526232,0.0859133,0.0162256,0.0208299,0.0115611,0.0207369,0.0327429,0.0217529,0,0,0,0,0,0,0,0,0.0471593,0
509,0.0539899,0.0532559,0,0,0,0,0,0,0.0323469,0,0.0204229,0.0744281,0,0,0.0204172,0,0,0.0344174,0.073876,0.0194476,0.0126832,0.0119821,0.0181738,0.0182559,0.021965,0.03615,0.047957,0.0310741,0.0148076,0.0132612,0.0230381,0.0246204,0.0131904,0.019819,0.0111931,0.0179736,0.0431896,0,0.0111082,0.0620869,0.0466293,0,0,0.0139788,0,0,0.0408224,0.0615865,0.0294361,0.0247128,0.0132044,0.0402437,0.0421331,0.0341177,0.121874,0.0410059,0.0312515,0.0698504,0.05264,0.0859263,0.0162369,0.0208895,0.0114906,0.0206447,0.0325261,0.022046,0,0,0,0,0,0,0,0,0.0471785,0
510,0.0538904,0.0528941,0,0,0,0,0,0,0.0323452,0,0.0203995,0.0744205,0,0,0.0205043,0,0,0.0344497,0.0738682,0.019327,0.0127779,0.0119736,0.0179961,0.0179994,0.0220195,0.0361504,0.0479628,0.0311053,0.0147426,0.0132213,0.0230916,0.0246114,0.0132576,0.0200892,0.0113476,0.017818,0.0430673,0,0.0111283,0.0620807,0.0468392,0,0,0.0141522,0,0,0.0407083,0.0615904,0.0294119,0.0247949,0.0133683,0.0401337,0.0424321,0.0340932,0.121829,0.0410505,0.0312127,0.0698726,0.0526876,0.0859492,0.0162473,0.0209811,0.0115235,0.0204535,0.0323307,0.0223259,0,0,0,0,0,0,0,0,0.0471954,0
511,0.0538044,0.0525278,0,0,0,0,0,0,0.0323573,0,0.0204378,0.0744217,0,0,0.0206256,0,0,0.0345197,0.0738766,0.0193384,0.0128684,0.0119909,0.0178228,0.0177898,0.0219902,0.0361441,0.0479644,0.0311247,0.0147256,0.013183,0.0231288,0.0245866,0.0132796,0.0203386,0.0115018,0.0177009,0.0429527,0,0.0111427,0.061933,0.04703,0,0,0.014308,0,0,0.0406043,0.0616145,0.0293683,0.0248617,0.0135031,0.0400026,0.0427534,0.0340642,0.121809,0.0410549,0.0311991,0.0699077,0.0527423,0.0859714,0.0162467,0.0210675,0.0115443,0.020235,0.0321254,0.0226124,0,0,0,0,0,0,0,0,0.0472712,0
512,0.0537409,0.0521559,0,0,0,0,0,0,0.0323497,0,0.0205036,0.0745214,0,0,0.0207238,0,0,0.0346119,0.0738929,0.0195711,0.013032,0.0120525,0.01767,0.0176214,0.021876,0.0361178,0.0479476,0.0311178,0.014767,0.0131729,0.0231818,0.0245245,0.0132454,0.0206052,0.0116256,0.0175523,0.0429082,0,0.0111595,0.0619841,0.0472051,0,0,0.014463,0,0,0.0405667,0.0616416,0.0293045,0.0248817,0.0135993,0.039881,0.0430183,0.0340582,0.121829,0.0410739,0.0312376,0.069931,0.0527628,0.0859944,0.0162633,0.0211421,0.0115235,0.0200466,0.0319091,0.0229062,0,0,0,0,0,0,0,0,0.0473714,0
