Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
1099,0.0516261,0.0658478,0,0,0,0,0,0,0.0249647,0,0.0133835,0.0632919,0,0,0.0321696,0,0,0.0444479,0.0674319,0.0251848,0.0106438,0.0108624,0.0497869,0.0547882,0.0301564,0.0453017,0.0556455,0.035954,0.0141073,0.0155501,0.0270702,0.0284968,0.0225405,0.0215518,0.0130883,0.0250651,0.0420878,0,0.00900121,0.0563976,0.025625,0,0,0.0278675,0,0,0.0478547,0.0575259,0.0282006,0.0294927,0.010106,0.0621079,0.0651125,0.0425449,0.128029,0.0461364,0.0352109,0.0669343,0.0435171,0.0498905,0.0830066,0.0184322,0.0354948,0.0123195,0.0269754,0.0429413,0.0272426,0,0,0,0,0,0,0,0,0
1100,0.0515545,0.0658598,0,0,0,0,0,0,0.0246465,0,0.0133729,0.0633642,0,0,0.0319813,0,0,0.0444424,0.0676476,0.0250027,0.0104605,0.0107892,0.0494224,0.054781,0.0299588,0.0452125,0.0554178,0.0357657,0.0137733,0.0155828,0.0267646,0.0284376,0.0229378,0.0214764,0.0131836,0.0248737,0.0417872,0,0.00897194,0.0564176,0.0255148,0,0,0.0276641,0,0,0.0478678,0.0576264,0.0281919,0.0296535,0.0102251,0.0620101,0.0648918,0.0424839,0.127992,0.0460707,0.035112,0.0670198,0.0435473,0.0499712,0.0831387,0.0184354,0.0353735,0.0124564,0.0268293,0.042862,0.0272258,0,0,0,0,0,0,0,0,0
1101,0.0514717,0.0658523,0,0,0,0,0,0,0.0246608,0,0.0134871,0.0634694,0,0,0.0317393,0,0,0.044417,0.0677824,0.0247692,0.010272,0.0108706,0.0490595,0.0548391,0.0297999,0.0451832,0.055306,0.0356991,0.0141787,0.0156739,0.0265691,0.0282142,0.0231734,0.0214697,0.013015,0.0249418,0.0416436,0,0.0089455,0.0564522,0.0254052,0,0,0.0274546,0,0,0.0478409,0.0576815,0.028158,0.02985,0.0103278,0.0619503,0.0646919,0.0423896,0.127913,0.0459818,0.0349625,0.0671115,0.0435627,0.0500674,0.0831881,0.0184474,0.0351918,0.012541,0.0267065,0.0428019,0.0272262,0,0,0,0,0,0,0,0,0
1102,0.051394,0.0657965,0,0,0,0,0,0,0.0247748,0,0.0135837,0.0635556,0,0,0.0316201,0,0,0.0441316,0.0678589,0.0245941,0.010048,0.0110167,0.0487265,0.0549605,0.0297962,0.0449768,0.0552361,0.0356939,0.0140867,0.015845,0.0264185,0.0280183,0.0230439,0.02151,0.0123753,0.0253673,0.0418825,0,0.00892435,0.0564724,0.025256,0,0,0.0272542,0,0,0.0478851,0.0577374,0.0281358,0.0300792,0.0104128,0.0619595,0.0645518,0.0422762,0.127844,0.0459017,0.034809,0.0672203,0.0435996,0.0501981,0.0832088,0.018451,0.0350076,0.01254,0.0267509,0.0427521,0.0272632,0,0,0,0,0,0,0,0,0
1103,0.0513378,0.0657367,0,0,0,0,0,0,0.0250081,0,0.013584,0.0636285,0,0,0.0315789,0,0,0.0439908,0.0678825,0.0246071,0.00985725,0.0112303,0.0484233,0.0551108,0.0300136,0.0447002,0.0552053,0.0357364,0.0137778,0.0159987,0.0262666,0.0279111,0.0226732,0.0215699,0.0120579,0.0255397,0.0421078,0,0.0089156,0.0564628,0.0250882,0,0,0.027107,0,0,0.0479001,0.0577755,0.0281049,0.0303262,0.0104884,0.0620407,0.0644385,0.0421671,0.127738,0.0458282,0.0348151,0.0673134,0.0436755,0.0503007,0.0833404,0.0184318,0.0348369,0.0126202,0.0267773,0.0427161,0.0273377,0,0,0,0,0,0,0,0,0
1104,0.051283,0.0656672,0,0,0,0,0,0,0.025314,0,0.0136237,0.0638176,0,0,0.0315999,0,0,0.0439005,0.0678294,0.0247416,0.00965424,0.0115299,0.0481789,0.0552923,0.0301503,0.0447863,0.0552653,0.0358135,0.0138092,0.0158937,0.0262384,0.0278346,0.0222038,0.0216244,0.0119928,0.0255203,0.0422127,0,0.00892315,0.056389,0.0249054,0,0,0.0269846,0,0,0.0478541,0.0577382,0.0280503,0.0305989,0.0105512,0.0621189,0.0643437,0.0420646,0.127626,0.0457817,0.0348418,0.0673979,0.0437386,0.0503948,0.0833704,0.0184383,0.0347382,0.0126465,0.0266861,0.0426533,0.0273747,0,0,0,0,0,0,0,0,0
1105,0.0512704,0.0655811,0,0,0,0,0,0,0.0253785,0,0.0137339,0.0639356,0,0,0.0316338,0,0,0.0439409,0.0677314,0.024844,0.00952645,0.011758,0.0480313,0.0554857,0.0303522,0.0451429,0.0553685,0.0359188,0.014028,0.015569,0.0262788,0.0279019,0.0219629,0.0216625,0.0120984,0.0254395,0.0422302,0,0.00892642,0.0563411,0.0246962,0,0,0.0268484,0,0,0.0478197,0.0577721,0.0280387,0.0308509,0.0105508,0.0622141,0.0642891,0.0419377,0.127524,0.0457338,0.0347754,0.0674707,0.0437896,0.0504552,0.0834222,0.0184369,0.0346875,0.0126956,0.026585,0.0425714,0.0273821,0,0,0,0,0,0,0,0,0
1106,0.0512155,0.0655102,0,0,0,0,0,0,0.025349,0,0.013975,0.0640146,0,0,0.0316054,0,0,0.0441259,0.0676622,0.0246806,0.00929122,0.0118748,0.047889,0.0557025,0.0305208,0.0452595,0.05543,0.0359185,0.0140391,0.015214,0.0263417,0.0280007,0.0220374,0.0217014,0.0123389,0.0252388,0.0422066,0,0.00893302,0.0563398,0.0245067,0,0,0.026691,0,0,0.0477789,0.0578109,0.0280537,0.0310834,0.010542,0.0622663,0.0642617,0.0418101,0.127442,0.0457071,0.0344964,0.0675099,0.0437801,0.0504948,0.0835021,0.0183835,0.0346515,0.0127434,0.0264809,0.0425433,0.0273815,0,0,0,0,0,0,0,0,0
1107,0.0511501,0.0654894,0,0,0,0,0,0,0.0252702,0,0.0143373,0.064009,0,0,0.0315899,0,0,0.0442122,0.0676258,0.0243447,0.00889711,0.0118944,0.0478067,0.0559081,0.030563,0.0451874,0.0554411,0.0358833,0.0136775,0.0148661,0.0264081,0.0279925,0.0222437,0.0217393,0.0123808,0.0251549,0.0422033,0,0.00892653,0.0564124,0.0243797,0,0,0.0265496,0,0,0.0477925,0.0578171,0.0280784,0.031302,0.0105163,0.0623012,0.0642203,0.0417102,0.127357,0.0456148,0.0343213,0.0675169,0.0437587,0.0505167,0.0835479,0.01828,0.0346342,0.0127758,0.0264314,0.0425824,0.0274075,0,0,0,0,0,0,0,0,0
1108,0.0511374,0.0654766,0,0,0,0,0,0,0.0250779,0,0.0147311,0.0640687,0,0,0.0315662,0,0,0.0442196,0.0675845,0.0238295,0.00858941,0.0118053,0.0477174,0.0561001,0.0304618,0.0450268,0.0553788,0.0357347,0.0134028,0.0145848,0.0261621,0.0279145,0.0223746,0.0217992,0.012324,0.0251643,0.0422146,0,0.00891765,0.0564454,0.0243435,0,0,0.0264149,0,0,0.047748,0.0577827,0.0281047,0.0314711,0.0104693,0.0623042,0.0642016,0.0416594,0.12725,0.0455895,0.0343598,0.0675122,0.0438437,0.0505369,0.0835974,0.0182305,0.0345898,0.012722,0.026415,0.0426409,0.0274366,0,0,0,0,0,0,0,0,0
1109,0.0511624,0.0654889,0,0,0,0,0,0,0.0249041,0,0.0151175,0.0641844,0,0,0.0315171,0,0,0.0442166,0.0675474,0.0232849,0.00833905,0.0117884,0.0476468,0.0562548,0.0302379,0.04477,0.055204,0.0355864,0.013098,0.0142556,0.0258167,0.0276853,0.0225346,0.0218895,0.0122835,0.0251727,0.0422155,0,0.00894515,0.0564066,0.0243865,0,0,0.0262509,0,0,0.0477138,0.0576978,0.0281776,0.0315853,0.0103856,0.0622606,0.0641002,0.0416261,0.127162,0.0456274,0.0343079,0.067523,0.0438922,0.0505682,0.083715,0.0182552,0.0345068,0.0125676,0.026495,0.0427259,0.0274229,0,0,0,0,0,0,0,0,0
1110,0.0512084,0.0654803,0,0,0,0,0,0,0.0247931,0,0.0153714,0.0643019,0,0,0.0313958,0,0,0.0442216,0.0675804,0.0228597,0.00816582,0.0118169,0.0475555,0.0563875,0.0299218,0.0443365,0.0549536,0.0353472,0.0129239,0.0137069,0.0256966,0.0273776,0.0226267,0.0219643,0.0123035,0.0250601,0.0423866,0,0.0089447,0.0563599,0.0244804,0,0,0.026038,0,0,0.0477413,0.0575359,0.0283225,0.0316295,0.0103122,0.0621503,0.0638972,0.0415769,0.12713,0.0456589,0.0341326,0.0675462,0.0438975,0.0505697,0.0837883,0.0182965,0.0343643,0.0125352,0.0265103,0.0427916,0.0273649,0,0,0,0,0,0,0,0,0
1111,0.0512789,0.0654383,0,0,0,0,0,0,0.0246356,0,0.0154468,0.0644239,0,0,0.0312233,0,0,0.0442118,0.0677338,0.0226115,0.00805529,0.0118043,0.0474268,0.0564879,0.0295952,0.0438565,0.0546535,0.0350504,0.0127492,0.0132141,0.0256842,0.0271235,0.0227182,0.0219709,0.0122858,0.0249967,0.0424888,0,0.00889637,0.0563478,0.0245597,0,0,0.0257717,0,0,0.047739,0.057449,0.0284777,0.0316137,0.0103296,0.0619934,0.063655,0.0416169,0.127122,0.0456815,0.0341191,0.0675506,0.0438738,0.0505629,0.0838246,0.0183148,0.0341949,0.0127098,0.0262989,0.0428401,0.0272724,0,0,0,0,0,0,0,0,0
1112,0.0513838,0.0653275,0,0,0,0,0,0,0.02445,0,0.0154877,0.0646003,0,0,0.0311155,0,0,0.0441144,0.0679018,0.0224723,0.00793265,0.0119218,0.0471443,0.0565811,0.0293417,0.0434348,0.0544028,0.0348135,0.0128617,0.0135219,0.02555,0.0268667,0.0229104,0.0219554,0.012172,0.0249701,0.0421108,0,0.00900553,0.0563287,0.0246236,0,0,0.0254841,0,0,0.0477492,0.0574877,0.0284827,0.0315419,0.0104929,0.0617255,0.063438,0.0417878,0.127048,0.045711,0.0341502,0.0675904,0.04384,0.0506092,0.0838676,0.018384,0.034079,0.0125393,0.0262717,0.0428717,0.0271358,0,0,0,0,0,0,0,0,0
1113,0.0514744,0.0652766,0,0,0,0,0,0,0.0245097,0,0.0153829,0.064907,0,0,0.030993,0,0,0.0439246,0.0679921,0.0223075,0.00805843,0.0119586,0.0469557,0.056537,0.0288903,0.0432757,0.0542294,0.034504,0.0131293,0.0138077,0.0255622,0.0267538,0.022792,0.0218676,0.0119022,0.0250768,0.0423325,0,0.0123453,0.0560206,0.0246604,0,0,0.0252782,0,0,0.0476991,0.0577142,0.0276923,0.0314897,0.011324,0.0617299,0.0632678,0.0418286,0.12696,0.0457719,0.03412,0.067552,0.0444456,0.0503631,0.0832515,0.0178814,0.0340006,0.0124478,0.0262689,0.0429237,0.0269922,0,0,0,0,0,0,0,0,0
1114,0.0515751,0.0652247,0,0,0,0,0,0,0.0248134,0,0.0152898,0.0650307,0,0,0.0309362,0,0,0.0439512,0.0681588,0.0222123,0.00803367,0.0120745,0.0466592,0.05655,0.0284756,0.0431462,0.0540777,0.0343433,0.0133713,0.0139729,0.0255684,0.0267596,0.0223572,0.0218687,0.0119123,0.0250181,0.0418334,0,0.0124556,0.0559072,0.0246975,0,0,0.025104,0,0,0.0476659,0.0577449,0.0278341,0.0314689,0.0113379,0.0616183,0.0630678,0.0417612,0.126889,0.0457757,0.0339289,0.0675164,0.0443655,0.0503186,0.0832136,0.0179301,0.0339351,0.0122681,0.0263266,0.0429432,0.026839,0,0,0,0,0,0,0,0,0
1115,0.0516653,0.0651721,0,0,0,0,0,0,0.0252145,0,0.0152664,0.0649118,0,0,0.0309699,0,0,0.0439679,0.0684105,0.0222232,0.00779819,0.012276,0.0463006,0.0566116,0.0283364,0.0430266,0.0539073,0.0343341,0.0135888,0.01414,0.0255304,0.02681,0.0218491,0.0219824,0.0118422,0.0250367,0.0407939,0,0.00888448,0.0560759,0.0247393,0,0,0.0249284,0,0,0.0476076,0.0575699,0.0289702,0.0314444,0.0104826,0.0613452,0.0628537,0.0417056,0.126828,0.0457234,0.033783,0.0674947,0.043516,0.0504973,0.0837971,0.018586,0.0338296,0.0122753,0.0263098,0.0429469,0.0266997,0,0,0,0,0,0,0,0,0
1116,0.051713,0.0651156,0,0,0,0,0,0,0.0252589,0,0.0151832,0.0653441,0,0,0.030908,0,0,0.0439204,0.0684046,0.0223167,0.00787137,0.0124834,0.0460467,0.0565413,0.0281153,0.0431027,0.0538313,0.0341939,0.0134488,0.014256,0.0256018,0.0268483,0.021792,0.0220206,0.011678,0.0251349,0.041322,0,0.0125253,0.0556868,0.024838,0,0,0.0248433,0,0,0.0475762,0.0578162,0.0280133,0.0314031,0.0114079,0.0613324,0.0627929,0.0415784,0.126805,0.0457285,0.0337618,0.067464,0.0441978,0.0502175,0.0831719,0.0180094,0.0337869,0.0123073,0.0262528,0.0429483,0.0265455,0,0,0,0,0,0,0,0,0
1117,0.051785,0.0650594,0,0,0,0,0,0,0.0256183,0,0.0152408,0.0654723,0,0,0.0307804,0,0,0.0438739,0.0685159,0.0223262,0.00781605,0.0125978,0.045862,0.0564493,0.0280809,0.0428419,0.0537298,0.0340986,0.0131039,0.0142536,0.0257257,0.0268814,0.02127,0.0220497,0.0115576,0.0251805,0.0411658,0,0.0125953,0.0556082,0.0249379,0,0,0.0247105,0,0,0.047602,0.0578477,0.0280665,0.031434,0.0114257,0.0612374,0.0627311,0.0415182,0.126794,0.0457139,0.0336185,0.0674409,0.0442357,0.0501962,0.0830104,0.0180477,0.033715,0.012423,0.0261518,0.0429437,0.0264306,0,0,0,0,0,0,0,0,0
1118,0.0518543,0.0650026,0,0,0,0,0,0,0.0258902,0,0.0154054,0.0655789,0,0,0.0305682,0,0,0.0438616,0.0686085,0.0223577,0.00774113,0.0126576,0.0457399,0.0563663,0.0281294,0.0425978,0.0536254,0.0339888,0.0131623,0.0141414,0.0257225,0.0268714,0.0208459,0.0220201,0.0115382,0.0251117,0.0410869,0,0.0126549,0.0555521,0.0250786,0,0,0.024567,0,0,0.0475725,0.0578593,0.028061,0.0314331,0.0114567,0.0611563,0.0626779,0.0414004,0.126785,0.0456842,0.033672,0.0674646,0.0442407,0.0502267,0.0828576,0.018068,0.0336553,0.0123777,0.0261426,0.0429343,0.0263195,0,0,0,0,0,0,0,0,0
1119,0.0519249,0.0649337,0,0,0,0,0,0,0.0262283,0,0.0156078,0.0654042,0,0,0.0304165,0,0,0.0438578,0.0687822,0.0223487,0.00745907,0.0127413,0.0456201,0.0563522,0.0283046,0.042318,0.0534732,0.034066,0.0133972,0.0138298,0.0255762,0.026828,0.0203543,0.0220261,0.0115193,0.0250616,0.0402997,0,0.0087875,0.0558176,0.0252378,0,0,0.0243777,0,0,0.0474907,0.0576478,0.0291731,0.0314247,0.0105153,0.0609344,0.0625936,0.0412925,0.126795,0.0455899,0.0336004,0.0674686,0.0434323,0.0504522,0.0835192,0.0187184,0.0335871,0.0122425,0.026177,0.0429205,0.0262119,0,0,0,0,0,0,0,0,0
1120,0.0519472,0.0648726,0,0,0,0,0,0,0.0263319,0,0.0156873,0.0655664,0,0,0.0302614,0,0,0.0438092,0.0687681,0.0222534,0.00736719,0.0128126,0.0455528,0.0562588,0.0282146,0.0421377,0.0533546,0.0340075,0.0133487,0.013438,0.0253482,0.0267777,0.0201808,0.0219585,0.0114669,0.025039,0.0403225,0,0.0087062,0.0557691,0.0253646,0,0,0.0242049,0,0,0.0474895,0.0576837,0.0291512,0.0313569,0.0104664,0.0608411,0.0626064,0.0412077,0.126805,0.0454994,0.0336428,0.0674653,0.0434061,0.0504355,0.0836401,0.0187043,0.0336169,0.0121897,0.0261659,0.0428868,0.0261048,0,0,0,0,0,0,0,0,0
1121,0.0519599,0.0648684,0,0,0,0,0,0,0.0264628,0,0.0156777,0.0659176,0,0,0.0300384,0,0,0.0437419,0.0686196,0.0221693,0.00759597,0.0128491,0.0456082,0.0560633,0.0280318,0.0420756,0.0533024,0.033805,0.0132411,0.0135115,0.0252049,0.0267097,0.0200374,0.0218051,0.0114351,0.0249796,0.0408876,0,0.0127815,0.0554938,0.0255261,0,0,0.024038,0,0,0.047543,0.0579101,0.027893,0.031354,0.0114665,0.061013,0.0626115,0.0411316,0.126795,0.0454914,0.0337637,0.0674851,0.0442927,0.0502106,0.083016,0.0180642,0.0337187,0.0123112,0.0260545,0.042906,0.0259565,0,0,0,0,0,0,0,0,0
1122,0.052005,0.0648057,0,0,0,0,0,0,0.0268388,0,0.01581,0.0656692,0,0,0.0299248,0,0,0.0437097,0.0687479,0.0221103,0.00733066,0.0129199,0.0455844,0.0560362,0.0281038,0.0418736,0.0531777,0.0338401,0.0132794,0.0134424,0.0251616,0.0266614,0.0196016,0.0217675,0.0114155,0.0249551,0.0399487,0,0.00877753,0.0558204,0.0256929,0,0,0.0238161,0,0,0.0475576,0.0577091,0.0290715,0.0313237,0.0105077,0.0608522,0.0625161,0.0411429,0.126803,0.0453766,0.0335806,0.0674734,0.0435096,0.0504038,0.0837186,0.0187491,0.033766,0.0122996,0.0259933,0.0428516,0.0258119,0,0,0,0,0,0,0,0,0
1123,0.0520372,0.0647464,0,0,0,0,0,0,0.0268917,0,0.0158169,0.0657239,0,0,0.0297915,0,0,0.0437137,0.0687593,0.022001,0.00728178,0.0128895,0.0456038,0.055912,0.0280482,0.041755,0.0530752,0.0338053,0.0132892,0.013257,0.0251802,0.0266433,0.0195487,0.0216678,0.0113971,0.0249392,0.0399945,0,0.00862866,0.0557963,0.0258561,0,0,0.0236487,0,0,0.0476398,0.0577036,0.0292097,0.0312559,0.0104813,0.0608124,0.0624967,0.041052,0.126858,0.0453004,0.0336477,0.0674581,0.0434973,0.0503586,0.0837549,0.018717,0.0338153,0.0123239,0.0259719,0.0428277,0.0256662,0,0,0,0,0,0,0,0,0
1124,0.0520626,0.064662,0,0,0,0,0,0,0.0269679,0,0.015791,0.0657163,0,0,0.0296178,0,0,0.0437899,0.068774,0.021836,0.00724237,0.0128609,0.0455877,0.0557871,0.027979,0.0417262,0.0529997,0.033756,0.0132944,0.0136303,0.0250756,0.0266036,0.0194201,0.0215698,0.0113886,0.0249339,0.0397915,0,0.0086106,0.0558443,0.0260159,0,0,0.0234777,0,0,0.0476073,0.0576991,0.0292559,0.0312014,0.0105301,0.060729,0.0624779,0.040957,0.126863,0.0452698,0.0336763,0.0674505,0.0435898,0.050381,0.083745,0.0187516,0.0338314,0.0122105,0.0259897,0.0427698,0.0255304,0,0,0,0,0,0,0,0,0
1125,0.0520684,0.0646037,0,0,0,0,0,0,0.027108,0,0.0157934,0.0657041,0,0,0.0294232,0,0,0.043798,0.0688171,0.0216944,0.00720864,0.0128797,0.0454974,0.0555876,0.0278569,0.0417484,0.0529499,0.0336892,0.013415,0.0139228,0.0251385,0.0265383,0.019325,0.0214618,0.0113771,0.0249009,0.0396265,0,0.00855373,0.0559096,0.0261424,0,0,0.023284,0,0,0.0474569,0.0577086,0.0293395,0.0311225,0.0105381,0.0605686,0.0624181,0.0409142,0.126867,0.0452453,0.0336904,0.0674289,0.0436583,0.0503821,0.0836278,0.0187972,0.0337531,0.012215,0.0258788,0.0427078,0.02541,0,0,0,0,0,0,0,0,0
1126,0.0520826,0.0645633,0,0,0,0,0,0,0.0273119,0,0.0158282,0.0657188,0,0,0.0292504,0,0,0.0436925,0.0688843,0.0215881,0.00716809,0.0129637,0.0453388,0.0553215,0.0276978,0.0415744,0.0529088,0.0336066,0.0137536,0.0139464,0.0252922,0.0264431,0.0191582,0.0213147,0.0113488,0.0247895,0.0394722,0,0.00851011,0.0559484,0.0262799,0,0,0.0230636,0,0,0.04727,0.0577491,0.0293979,0.0310345,0.0105501,0.0603529,0.0623208,0.0408816,0.12685,0.0452021,0.0336963,0.0674368,0.0436839,0.0503656,0.0834535,0.0188478,0.0336326,0.0123409,0.0256559,0.0426263,0.0252781,0,0,0,0,0,0,0,0,0
1127,0.0521141,0.0645266,0,0,0,0,0,0,0.0273732,0,0.0158419,0.065772,0,0,0.0289828,0,0,0.043598,0.0689726,0.0214335,0.00708944,0.0130417,0.0450842,0.0549773,0.0275221,0.0413851,0.0528235,0.0334984,0.013914,0.0137379,0.0253424,0.0263993,0.0190909,0.0211186,0.0113172,0.0246668,0.0393355,0,0.00848863,0.0559892,0.026412,0,0,0.0227996,0,0,0.0471744,0.0577891,0.0294222,0.0309509,0.0105643,0.0601003,0.0621705,0.0408223,0.126856,0.0451604,0.0336894,0.0674375,0.043714,0.0503565,0.0833998,0.018883,0.0335004,0.0123646,0.0255286,0.0425456,0.0251243,0,0,0,0,0,0,0,0,0
1128,0.0521109,0.0644864,0,0,0,0,0,0,0.0273049,0,0.0158459,0.0658555,0,0,0.0285832,0,0,0.0435094,0.0690755,0.0213075,0.00694976,0.0130674,0.0447343,0.0545759,0.02734,0.041234,0.0527157,0.0333742,0.0139597,0.013327,0.0252777,0.0263817,0.0191281,0.0208578,0.0113435,0.0244796,0.0392357,0,0.00848412,0.0560381,0.0265678,0,0,0.0224475,0,0,0.0472062,0.0578218,0.0294424,0.0308719,0.0105741,0.0597988,0.0619582,0.0406891,0.126825,0.0450902,0.0336648,0.067469,0.0437763,0.0503418,0.0834624,0.0189416,0.03338,0.0123557,0.0255023,0.0424749,0.0249631,0,0,0,0,0,0,0,0,0
1129,0.0520596,0.0644834,0,0,0,0,0,0,0.0273339,0,0.0158931,0.0659575,0,0,0.0280345,0,0,0.0435371,0.0691776,0.0212439,0.00677853,0.0130807,0.0443224,0.054129,0.0271934,0.0411018,0.0526244,0.0333089,0.0139758,0.0133298,0.0251391,0.0263168,0.0190615,0.0205437,0.011577,0.0240987,0.0392027,0,0.00850747,0.0560893,0.026745,0,0,0.0220223,0,0,0.0472395,0.0578584,0.029435,0.030839,0.0105879,0.0594746,0.0616978,0.0404534,0.126757,0.0450436,0.0336283,0.0674991,0.0438328,0.0503484,0.083623,0.0189491,0.0332858,0.0124249,0.0253777,0.042434,0.0247788,0,0,0,0,0,0,0,0,0
1130,0.0520504,0.0644256,0,0,0,0,0,0,0.0275106,0,0.0160301,0.0660687,0,0,0.02745,0,0,0.0437082,0.0692599,0.021202,0.00661034,0.0131735,0.043765,0.0536628,0.0270956,0.0409533,0.0525596,0.0333001,0.0139721,0.0136329,0.0250897,0.0261742,0.0188272,0.0202118,0.0121134,0.0235354,0.0388637,0,0.00877755,0.0562368,0.0268544,0,0,0.0215507,0,0,0.0472162,0.057894,0.0291472,0.0308821,0.0107193,0.0590848,0.0615419,0.0403205,0.126634,0.0450421,0.0335869,0.0675824,0.0438498,0.0504463,0.0838181,0.0190423,0.0332515,0.0120753,0.0254146,0.0422773,0.0246158,0,0,0,0,0,0,0,0,0
1131,0.0519472,0.064493,0,0,0,0,0,0,0.0274281,0,0.016037,0.0665181,0,0,0.0268401,0,0,0.0435904,0.0691937,0.0211166,0.00685055,0.0131257,0.0434395,0.0530952,0.0268349,0.0409159,0.0525054,0.0331378,0.0139947,0.0135625,0.0250673,0.0261012,0.0188848,0.0197929,0.0120952,0.0233213,0.039682,0,0.0140615,0.0559456,0.0270289,0,0,0.0211606,0,0,0.0470845,0.058238,0.027482,0.0308598,0.0120293,0.059013,0.061283,0.0401325,0.126506,0.0450464,0.0336484,0.0677726,0.0450241,0.0503608,0.0832037,0.0182846,0.0331844,0.0120865,0.0252247,0.0421404,0.0243825,0,0,0,0,0,0,0,0,0
1132,0.0518856,0.0645078,0,0,0,0,0,0,0.0274845,0,0.0161195,0.0666051,0,0,0.026321,0,0,0.0434006,0.0692689,0.021015,0.00675212,0.0130998,0.0430976,0.0526378,0.0267508,0.040782,0.0523936,0.0330983,0.0141623,0.0132211,0.0250306,0.026067,0.0187987,0.0194626,0.0119032,0.0232758,0.0396776,0,0.0141277,0.0560354,0.0272189,0,0,0.0207749,0,0,0.0469466,0.0583077,0.0273901,0.0308421,0.0120376,0.0587773,0.060951,0.0400406,0.126442,0.0449549,0.033591,0.0678436,0.0451069,0.050456,0.0832489,0.0182309,0.0330303,0.012293,0.0249651,0.0419567,0.0241456,0,0,0,0,0,0,0,0,0
1133,0.0518134,0.0644201,0,0,0,0,0,0,0.0275455,0,0.0162149,0.0667506,0,0,0.0258536,0,0,0.0432156,0.069321,0.0209529,0.0066545,0.0131359,0.0426917,0.0522352,0.02669,0.0407066,0.0523012,0.0331185,0.0142792,0.0132202,0.0249576,0.0259869,0.0187513,0.0191359,0.0117712,0.0232371,0.0397431,0,0.0141572,0.0561018,0.0273307,0,0,0.020388,0,0,0.04679,0.0583692,0.0272813,0.0308001,0.0120501,0.0584723,0.0607333,0.0399422,0.126384,0.0448603,0.0335688,0.0679314,0.0451565,0.0505433,0.0833132,0.0181869,0.0328976,0.0123,0.0248635,0.0417691,0.0239374,0,0,0,0,0,0,0,0,0
1134,0.0517411,0.0643599,0,0,0,0,0,0,0.0275806,0,0.0163061,0.0668214,0,0,0.0253709,0,0,0.0430444,0.0693948,0.0209121,0.006583,0.0131269,0.0424253,0.051797,0.026637,0.0407255,0.0522092,0.0331461,0.014478,0.0131194,0.0248972,0.0259407,0.018696,0.018771,0.011614,0.0231501,0.0397247,0,0.0141975,0.0561696,0.0274865,0,0,0.0200319,0,0,0.0466213,0.0583933,0.0272166,0.030787,0.0120229,0.0582659,0.0603985,0.0398551,0.126321,0.0447683,0.033513,0.0680239,0.0451768,0.050616,0.0834628,0.0181819,0.0326931,0.0122783,0.0247183,0.0416076,0.0237539,0,0,0,0,0,0,0,0,0
1135,0.051666,0.06428,0,0,0,0,0,0,0.0277205,0,0.0163875,0.066929,0,0,0.0248982,0,0,0.0428839,0.0694679,0.02089,0.0065224,0.0131471,0.0420947,0.0513925,0.0266068,0.0406531,0.0521277,0.0331689,0.0145971,0.0133519,0.0247903,0.0258726,0.0185839,0.0183759,0.0114923,0.0230816,0.0398345,0,0.0142339,0.0562439,0.0276431,0,0,0.0196567,0,0,0.0465326,0.05842,0.0271278,0.0307716,0.0120318,0.0580259,0.0600902,0.0397741,0.126284,0.04471,0.0334818,0.0680729,0.0453042,0.0506516,0.0834767,0.0181344,0.0324615,0.0123508,0.0245755,0.0414034,0.0236252,0,0,0,0,0,0,0,0,0
1136,0.0515774,0.0642284,0,0,0,0,0,0,0.0278528,0,0.0164549,0.0670351,0,0,0.0244255,0,0,0.0427512,0.0695317,0.0208364,0.00647065,0.0131573,0.0417599,0.0509847,0.0265812,0.0405536,0.0520378,0.0331673,0.0146991,0.0134979,0.024699,0.0258272,0.0184185,0.0179941,0.0113418,0.023039,0.0399258,0,0.0142613,0.0563161,0.0277724,0,0,0.0192933,0,0,0.0464699,0.0584721,0.0270279,0.030747,0.0120458,0.0577683,0.059799,0.0396729,0.126247,0.0446608,0.0334599,0.0681201,0.045409,0.0507059,0.0834071,0.0180675,0.0322052,0.0124039,0.0244416,0.0412022,0.0235064,0,0,0,0,0,0,0,0,0
