Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
1588,0.0519369,0.0684208,0,0,0,0,0,0,0.0267355,0,0.0222281,0.0695245,0,0,0.0188537,0,0,0.0347087,0.0731762,0.0235411,0.00892086,0.0115759,0.0250044,0.0381654,0.023754,0.0390088,0.04775,0.0301865,0.0156442,0.0140404,0.0231227,0.0253236,0.0214001,0.0124725,0.0105903,0.0211953,0.0498372,0,0.00993902,0.061653,0.0337669,0,0,0.014358,0,0,0.0406475,0.0615161,0.0275803,0.0327496,0.0138935,0.0490945,0.0436551,0.0357465,0.125986,0.0401847,0.0347786,0.0704159,0.048243,0.0533212,0.0861082,0.0201107,0.0239544,0.0115757,0.0196103,0.0433001,0.0151673,0,0,0,0,0,0,0,0,0
1589,0.0519336,0.0683265,0,0,0,0,0,0,0.0268166,0,0.0221887,0.0695961,0,0,0.0191406,0,0,0.03462,0.0732077,0.0235529,0.00904985,0.0115281,0.0249323,0.0379639,0.0237356,0.038934,0.0477288,0.0302002,0.0156589,0.0140688,0.0226663,0.0252516,0.0214428,0.0122902,0.0107311,0.0211969,0.0501866,0,0.00995246,0.0617452,0.0337982,0,0,0.0144012,0,0,0.0406252,0.0615256,0.0275521,0.0327227,0.0138856,0.048965,0.0434424,0.0357494,0.125876,0.0402246,0.0347431,0.0703749,0.0482242,0.0532589,0.0861761,0.0201544,0.0238828,0.0116523,0.0195974,0.0432219,0.0151511,0,0,0,0,0,0,0,0,0
1590,0.0519552,0.0682783,0,0,0,0,0,0,0.0269769,0,0.0221295,0.0695804,0,0,0.0193356,0,0,0.0345554,0.0732454,0.0236446,0.00924899,0.0115109,0.0250768,0.037719,0.0236929,0.0388724,0.0476796,0.030192,0.0156545,0.0140896,0.0224461,0.0251222,0.0214262,0.0121481,0.0105862,0.0213134,0.0501764,0,0.00997116,0.0618027,0.0338563,0,0,0.0143892,0,0,0.0405821,0.0615519,0.0275236,0.0327469,0.0138602,0.0490226,0.043189,0.0357646,0.125956,0.0402352,0.0346855,0.0703876,0.0482506,0.0532145,0.0862423,0.0201725,0.0237986,0.0115834,0.0196597,0.043198,0.0150949,0,0,0,0,0,0,0,0,0
1591,0.0520044,0.0681931,0,0,0,0,0,0,0.0270342,0,0.0221358,0.0696013,0,0,0.0195717,0,0,0.0344928,0.0732623,0.0236247,0.00933225,0.011512,0.0249044,0.0374961,0.0236659,0.0388226,0.0476577,0.0302135,0.0156393,0.0140743,0.0224074,0.0250577,0.0214154,0.0120077,0.0105397,0.0214075,0.0497776,0,0.00998047,0.0618576,0.033941,0,0,0.01437,0,0,0.0404906,0.0615661,0.0275271,0.0326975,0.0138376,0.0489911,0.0428772,0.0357755,0.125944,0.0402295,0.0346943,0.0704007,0.0482792,0.0531879,0.0862816,0.0201882,0.023771,0.0116236,0.019516,0.0431531,0.0151034,0,0,0,0,0,0,0,0,0
1592,0.0520198,0.0680756,0,0,0,0,0,0,0.0269523,0,0.0221618,0.0696976,0,0,0.0198395,0,0,0.0344004,0.0732596,0.0235466,0.00937316,0.0115224,0.0246447,0.0372958,0.023661,0.0387634,0.047668,0.0302697,0.0156475,0.0140569,0.0223497,0.025056,0.0214108,0.0118347,0.0106626,0.0214132,0.0496808,0,0.0100401,0.0619451,0.0340243,0,0,0.0142237,0,0,0.0402948,0.0615568,0.0275066,0.0326528,0.0138308,0.0488087,0.0425729,0.0357877,0.125776,0.040237,0.0347252,0.0703928,0.0482723,0.0531736,0.0863258,0.0202543,0.0237701,0.0115397,0.0192568,0.0430533,0.0151664,0,0,0,0,0,0,0,0,0
1593,0.0519994,0.0679957,0,0,0,0,0,0,0.0267926,0,0.0222053,0.0697506,0,0,0.0200099,0,0,0.0343427,0.073261,0.023458,0.00938041,0.0115138,0.024526,0.0370633,0.0236486,0.0386929,0.0476849,0.0303202,0.0156715,0.0140246,0.0223413,0.0250803,0.0214224,0.0116791,0.010663,0.0214712,0.0496911,0,0.0100957,0.0620057,0.0341231,0,0,0.0141692,0,0,0.0401771,0.0615405,0.027456,0.0326556,0.0138277,0.0486642,0.042238,0.0357754,0.125692,0.0402329,0.0346961,0.070395,0.0482982,0.0531702,0.0863664,0.0203058,0.0237192,0.0116733,0.0190581,0.0429809,0.0152138,0,0,0,0,0,0,0,0,0
1594,0.051999,0.0679248,0,0,0,0,0,0,0.0267416,0,0.0222117,0.0697779,0,0,0.0201419,0,0,0.0343192,0.0732603,0.0234582,0.0093656,0.0114805,0.0245014,0.0368281,0.0236517,0.0386284,0.0477165,0.0303708,0.015697,0.0140008,0.0223298,0.0250497,0.021458,0.0115693,0.0106919,0.0215206,0.0498592,0,0.0101336,0.0620504,0.0342025,0,0,0.0141434,0,0,0.0402008,0.0615329,0.0274231,0.0326873,0.0138228,0.0485697,0.0419012,0.0357555,0.125689,0.0402327,0.0346426,0.0704197,0.0483324,0.0531961,0.0864253,0.02034,0.0236213,0.0116934,0.0191593,0.0428991,0.0152274,0,0,0,0,0,0,0,0,0
1595,0.052012,0.0678274,0,0,0,0,0,0,0.026842,0,0.0221849,0.0697903,0,0,0.0202753,0,0,0.034271,0.0732566,0.0235485,0.00935997,0.0114631,0.0243805,0.0365786,0.023653,0.0385651,0.0477878,0.0304306,0.0157078,0.0139485,0.0225592,0.0249835,0.0214723,0.0114815,0.0106891,0.0215924,0.0500218,0,0.0101995,0.0621058,0.0342973,0,0,0.0141404,0,0,0.0401776,0.0615445,0.0273922,0.0326726,0.0138249,0.0484957,0.0415261,0.0357436,0.125681,0.0402391,0.034662,0.0704603,0.0483514,0.0532525,0.086517,0.02038,0.0235504,0.0116757,0.0191826,0.0427958,0.015254,0,0,0,0,0,0,0,0,0
1596,0.051986,0.0677948,0,0,0,0,0,0,0.0268726,0,0.0221768,0.0697831,0,0,0.0204099,0,0,0.0342184,0.0732644,0.0235879,0.00935776,0.0114397,0.0242978,0.0363426,0.0236392,0.0385106,0.04786,0.0304807,0.0157235,0.0138655,0.0228731,0.024895,0.0214898,0.0114235,0.0106529,0.0216685,0.0499363,0,0.0102676,0.0621574,0.0344814,0,0,0.0140644,0,0,0.0401226,0.0615556,0.0273154,0.0325962,0.013839,0.0484492,0.0410267,0.0357291,0.125638,0.0402402,0.0347083,0.0705051,0.0483743,0.0533158,0.0866512,0.0203643,0.023286,0.0115809,0.0192631,0.04277,0.015231,0,0,0,0,0,0,0,0,0
1597,0.0520135,0.0676296,0,0,0,0,0,0,0.0267781,0,0.0221905,0.0698123,0,0,0.020492,0,0,0.0341559,0.0732857,0.0235482,0.00940362,0.0114071,0.0242288,0.03594,0.0235921,0.0384853,0.0478175,0.0304817,0.0157623,0.0138245,0.0229729,0.0247194,0.0214627,0.0113342,0.0106117,0.0217813,0.0496989,0,0.0103147,0.0621572,0.0345133,0,0,0.0139896,0,0,0.0400287,0.061577,0.0272102,0.0325241,0.0138251,0.0484276,0.0408562,0.0357235,0.125565,0.0402308,0.0346448,0.0705559,0.0483638,0.0533546,0.0867187,0.0203266,0.023236,0.0115972,0.0192591,0.0426665,0.0153165,0,0,0,0,0,0,0,0,0
1598,0.0520762,0.0674498,0,0,0,0,0,0,0.0269124,0,0.0221556,0.069873,0,0,0.0205497,0,0,0.0341376,0.0732958,0.023614,0.00944758,0.0114198,0.0241315,0.0355009,0.0235875,0.0385322,0.0476243,0.0304646,0.0157742,0.0139246,0.0228748,0.024303,0.0213077,0.0112727,0.0105968,0.0219167,0.0496979,0,0.0103124,0.0621331,0.0345602,0,0,0.0139749,0,0,0.0400778,0.0615931,0.027216,0.0325004,0.0137919,0.0483991,0.0407219,0.0357154,0.125579,0.0401989,0.0346245,0.0705587,0.0483705,0.0533483,0.0866789,0.020355,0.0232319,0.0116606,0.019382,0.0425628,0.0153531,0,0,0,0,0,0,0,0,0
1599,0.0521595,0.0672622,0,0,0,0,0,0,0.0272117,0,0.0220685,0.069956,0,0,0.0206611,0,0,0.0341282,0.0732896,0.0237992,0.00948651,0.0114935,0.0239476,0.0350402,0.0236169,0.0385778,0.0475035,0.0304857,0.015755,0.0142785,0.0225915,0.0238275,0.0211666,0.0111787,0.0105631,0.02202,0.0496744,0,0.0102748,0.0621667,0.0345915,0,0,0.0138652,0,0,0.040176,0.0616044,0.0272591,0.0325105,0.0137755,0.0483246,0.0405788,0.0356939,0.125616,0.0401686,0.0346748,0.0705468,0.0483947,0.0533056,0.0865635,0.0203688,0.0232993,0.0116094,0.0195619,0.0424457,0.0154193,0,0,0,0,0,0,0,0,0
1600,0.0522208,0.0671357,0,0,0,0,0,0,0.0273682,0,0.0220626,0.0699915,0,0,0.0207118,0,0,0.0340923,0.0732948,0.0239535,0.00950546,0.011511,0.0239293,0.0346211,0.023598,0.0385751,0.047497,0.0304861,0.015712,0.0143694,0.0224003,0.0238417,0.0211738,0.0111205,0.0106208,0.0220181,0.0496728,0,0.0102605,0.062155,0.0347549,0,0,0.0138388,0,0,0.0401807,0.0615657,0.027313,0.0326949,0.0137267,0.0484186,0.0403123,0.0357649,0.125647,0.0402191,0.0347076,0.0705106,0.0484087,0.0532544,0.086525,0.0203277,0.0233441,0.0118278,0.0195696,0.0423872,0.0154069,0,0,0,0,0,0,0,0,0
1601,0.0521832,0.0669506,0,0,0,0,0,0,0.0275232,0,0.022109,0.0699737,0,0,0.0207995,0,0,0.0340515,0.0733251,0.0242071,0.00946597,0.0115341,0.0237661,0.0343758,0.0235943,0.0384732,0.0475489,0.0305445,0.0155913,0.0142764,0.0222337,0.0242947,0.021202,0.0110649,0.0106191,0.0221065,0.0498372,0,0.0103137,0.0622362,0.0348059,0,0,0.0138382,0,0,0.0403403,0.0616139,0.0272651,0.0325623,0.013755,0.0481068,0.0400233,0.0356637,0.125583,0.040156,0.0346885,0.0706009,0.048565,0.0533151,0.0866675,0.0203097,0.0232131,0.0119002,0.0196841,0.0422442,0.0154396,0,0,0,0,0,0,0,0,0
1602,0.0521452,0.0668006,0,0,0,0,0,0,0.027584,0,0.0221519,0.0700048,0,0,0.0208719,0,0,0.0340259,0.0733269,0.0242037,0.00946454,0.0115117,0.0236602,0.0340815,0.0235624,0.0383705,0.0475811,0.0305714,0.0154464,0.0141498,0.0221985,0.0244991,0.0212216,0.0110301,0.0106167,0.0221525,0.0500177,0,0.0103111,0.0622791,0.0349841,0,0,0.0137935,0,0,0.0403948,0.0616289,0.0273078,0.032509,0.0136314,0.0479159,0.0396686,0.0356033,0.125534,0.0401102,0.0346812,0.0706421,0.0484977,0.0533003,0.0866519,0.0204201,0.0231179,0.0119153,0.0197357,0.0421763,0.0154086,0,0,0,0,0,0,0,0,0
1603,0.0521308,0.0665909,0,0,0,0,0,0,0.0276596,0,0.0221831,0.0700338,0,0,0.0209,0,0,0.0340208,0.0733065,0.02409,0.00945328,0.0114794,0.0235943,0.0338744,0.0235537,0.0383313,0.0475784,0.0305692,0.0154515,0.0140572,0.0221805,0.0244109,0.0211836,0.0111016,0.0106456,0.0221389,0.0503192,0,0.0103104,0.0622606,0.0351751,0,0,0.0137687,0,0,0.0403412,0.0616463,0.0273101,0.0324029,0.0135761,0.0478522,0.0392964,0.0355612,0.125545,0.0400837,0.0346635,0.0706748,0.0483806,0.0532085,0.0866794,0.0204725,0.0229524,0.0117904,0.0199001,0.0420463,0.0154331,0,0,0,0,0,0,0,0,0
1604,0.0521622,0.0659903,0,0,0,0,0,0,0.0277604,0,0.0221269,0.0700716,0,0,0.0206266,0,0,0.0339605,0.0732459,0.0241329,0.00947602,0.0114743,0.0236487,0.0345184,0.0235465,0.0383822,0.0475859,0.030535,0.015722,0.0139932,0.0220699,0.0241238,0.0211983,0.011709,0.0105412,0.0221405,0.0506041,0,0.0103147,0.0622106,0.035773,0,0,0.0138976,0,0,0.0400741,0.0615865,0.0273672,0.0324467,0.0135341,0.0479643,0.0387217,0.0356255,0.125609,0.0401394,0.0346312,0.0706284,0.048226,0.0530957,0.0866447,0.0206437,0.0225016,0.0118647,0.0198547,0.0416412,0.0152895,0,0,0,0,0,0,0,0,0
1605,0.0521823,0.0657213,0,0,0,0,0,0,0.0277892,0,0.0220994,0.0700788,0,0,0.0206136,0,0,0.033943,0.0732194,0.024161,0.0094956,0.0114535,0.0236688,0.0342809,0.0235172,0.0384082,0.0475888,0.0305546,0.015934,0.0139679,0.0220138,0.0238154,0.0211854,0.0119433,0.0105745,0.0222235,0.0506235,0,0.0103663,0.0622075,0.0359598,0,0,0.0139306,0,0,0.0399058,0.0615564,0.0273498,0.0324765,0.0135172,0.0479712,0.0384007,0.0356288,0.12563,0.0401852,0.0346078,0.0706151,0.0481343,0.0534042,0.0866028,0.0207275,0.0221746,0.0118026,0.0198469,0.0415117,0.0152905,0,0,0,0,0,0,0,0,0
1606,0.0522083,0.0656276,0,0,0,0,0,0,0.0278126,0,0.0220855,0.0700855,0,0,0.0206385,0,0,0.0338564,0.0732128,0.0241553,0.00951655,0.0114181,0.0236437,0.0338163,0.0235021,0.0384085,0.0475966,0.0305686,0.0158594,0.0139671,0.0220037,0.0237647,0.0212185,0.0121008,0.0105801,0.0222351,0.050488,0,0.0104668,0.0622205,0.0360837,0,0,0.0139629,0,0,0.0398202,0.0615255,0.0273101,0.0325069,0.0134994,0.0479775,0.0381469,0.035593,0.125625,0.0402224,0.0345991,0.0705991,0.0480429,0.0540734,0.0866659,0.0206752,0.0219359,0.0117402,0.0198817,0.0415028,0.0153033,0,0,0,0,0,0,0,0,0
1607,0.0521971,0.0656243,0,0,0,0,0,0,0.027966,0,0.0220259,0.0700967,0,0,0.0206902,0,0,0.0338074,0.0731826,0.0243246,0.00949347,0.0114455,0.023595,0.033272,0.0235183,0.0384096,0.0476166,0.0305858,0.0157111,0.0139472,0.021888,0.0241047,0.021289,0.0121636,0.0105927,0.0221711,0.0502682,0,0.0106045,0.0622265,0.0361538,0,0,0.0140793,0,0,0.0398862,0.0615188,0.0272622,0.0324722,0.0134813,0.0479678,0.0379311,0.0356408,0.12558,0.0402196,0.0346117,0.0706188,0.0479551,0.0543567,0.086746,0.0205602,0.0217148,0.0117221,0.019962,0.0415484,0.0153333,0,0,0,0,0,0,0,0,0
1608,0.0521853,0.0656327,0,0,0,0,0,0,0.0280795,0,0.0219706,0.0701241,0,0,0.0207674,0,0,0.03378,0.073168,0.0244536,0.00943084,0.0114919,0.0235607,0.0327154,0.0235228,0.0383377,0.0476459,0.0306054,0.0157243,0.0139188,0.0217847,0.0241737,0.0212802,0.0121238,0.0106501,0.0221531,0.0500274,0,0.0106818,0.0622084,0.0361902,0,0,0.0142193,0,0,0.0398889,0.0614936,0.0272161,0.0324175,0.0134596,0.047916,0.0377643,0.0357646,0.125456,0.0402205,0.0345933,0.0706311,0.0479191,0.0544052,0.0867658,0.0204676,0.021463,0.0117204,0.0199935,0.0415607,0.0153833,0,0,0,0,0,0,0,0,0
1609,0.0521894,0.0656566,0,0,0,0,0,0,0.0280417,0,0.0219521,0.0701708,0,0,0.0209312,0,0,0.0337288,0.0731686,0.0243407,0.00941011,0.0114862,0.0236007,0.0321726,0.023503,0.0381653,0.0476569,0.0306151,0.0157283,0.0138988,0.021774,0.0239221,0.0212195,0.0119763,0.0106434,0.0221663,0.049975,0,0.0106,0.0621992,0.0362452,0,0,0.0143697,0,0,0.0398874,0.0614707,0.0271438,0.0323674,0.0134645,0.0478464,0.0376264,0.0358955,0.125435,0.0402323,0.0345884,0.0706424,0.0479808,0.0544171,0.0867696,0.0204057,0.0212392,0.0116966,0.0200155,0.0415486,0.015441,0,0,0,0,0,0,0,0,0
1610,0.052169,0.0656588,0,0,0,0,0,0,0.0280171,0,0.0219326,0.0701825,0,0,0.0210201,0,0,0.0336797,0.0731962,0.0241337,0.00941785,0.0114633,0.0236445,0.0315377,0.023486,0.0381922,0.0476483,0.0306257,0.0156765,0.0139091,0.0218424,0.0236944,0.0211209,0.0119254,0.0105771,0.0222695,0.0501172,0,0.010402,0.0622023,0.0362949,0,0,0.0144361,0,0,0.0398995,0.0614581,0.0271035,0.0323078,0.0134989,0.0478067,0.0375001,0.0359654,0.125485,0.0402595,0.0345876,0.0706576,0.0481482,0.0543888,0.086762,0.0203696,0.0210303,0.0115003,0.020158,0.0415686,0.0155369,0,0,0,0,0,0,0,0,0
1611,0.0520437,0.0656659,0,0,0,0,0,0,0.028247,0,0.0218698,0.0701782,0,0,0.021099,0,0,0.0335686,0.0732271,0.0242884,0.0094185,0.0114854,0.0236288,0.0308567,0.0234827,0.0383209,0.0476691,0.0306598,0.015619,0.0138927,0.0218259,0.0237222,0.0209567,0.011946,0.0105789,0.0222451,0.0501166,0,0.0103822,0.0622409,0.0363163,0,0,0.0145225,0,0,0.039932,0.0614456,0.0270715,0.0322017,0.0135295,0.0477032,0.0373902,0.0359894,0.125458,0.0402924,0.0346079,0.0706822,0.0481974,0.0544056,0.0868031,0.0202358,0.0208306,0.0114792,0.0202474,0.0416104,0.0156535,0,0,0,0,0,0,0,0,0
1612,0.0518511,0.0656899,0,0,0,0,0,0,0.0284283,0,0.0218397,0.0702127,0,0,0.021117,0,0,0.033506,0.0732556,0.0244609,0.00938611,0.0115058,0.0236174,0.030156,0.0234859,0.0381734,0.0476699,0.0306782,0.0156181,0.0138831,0.0216542,0.0237191,0.0208092,0.0120336,0.010622,0.0221623,0.0500087,0,0.0104612,0.062299,0.0363365,0,0,0.0145753,0,0,0.0399506,0.0614537,0.0270008,0.0320882,0.0135477,0.0475652,0.0373031,0.0359933,0.125399,0.0403152,0.0345928,0.0707317,0.0481984,0.0544917,0.0868963,0.0200418,0.0206595,0.0114399,0.0203412,0.0416604,0.0157392,0,0,0,0,0,0,0,0,0
1613,0.0516768,0.0657533,0,0,0,0,0,0,0.0285107,0,0.0218135,0.0702775,0,0,0.0210999,0,0,0.0335184,0.0732532,0.0244979,0.00924985,0.0114959,0.023619,0.0294939,0.0234707,0.0380181,0.0476673,0.030675,0.0156499,0.0138617,0.0214603,0.0236803,0.0207307,0.0121694,0.0106511,0.0220941,0.049874,0,0.0105054,0.0623817,0.0363945,0,0,0.0147026,0,0,0.0399855,0.0614884,0.0269478,0.0319994,0.0135672,0.0474521,0.0372075,0.0360046,0.125358,0.0403055,0.0345479,0.0707823,0.0482195,0.0545515,0.0869657,0.0199773,0.0204503,0.0114397,0.0204164,0.0417108,0.0157528,0,0,0,0,0,0,0,0,0
1614,0.0517011,0.0656403,0,0,0,0,0,0,0.02857,0,0.0217232,0.0703181,0,0,0.0210918,0,0,0.033517,0.0732511,0.0244834,0.00914651,0.0114885,0.0235862,0.0287068,0.0234503,0.0379264,0.0476748,0.030695,0.0156689,0.0137588,0.0213605,0.0236395,0.0206551,0.0122217,0.0106581,0.0220763,0.049702,0,0.0104971,0.0624191,0.0362665,0,0,0.0148505,0,0,0.0401042,0.0615249,0.0269503,0.0318594,0.0135857,0.0473213,0.0374136,0.0359858,0.125329,0.0402876,0.0344927,0.0708437,0.0482618,0.054508,0.0869698,0.020126,0.0206842,0.0115335,0.0204505,0.041687,0.0159381,0,0,0,0,0,0,0,0,0
1615,0.05177,0.0654873,0,0,0,0,0,0,0.0286579,0,0.021606,0.070316,0,0,0.0210953,0,0,0.0334902,0.0732717,0.0245434,0.00919089,0.0114943,0.0235622,0.0279569,0.0234256,0.0380533,0.0476753,0.0307293,0.0156803,0.0136942,0.0212999,0.0235935,0.0206413,0.0122431,0.0106569,0.0220718,0.0494721,0,0.0104955,0.0624594,0.0361143,0,0,0.0149069,0,0,0.0401902,0.0615547,0.0269283,0.0317021,0.0136141,0.0471818,0.0376286,0.0359473,0.125346,0.0402774,0.0344643,0.0709081,0.0483037,0.0543077,0.0869315,0.0201637,0.0209774,0.0116021,0.0204847,0.0416572,0.0161377,0,0,0,0,0,0,0,0,0
1616,0.0518303,0.0652885,0,0,0,0,0,0,0.0288765,0,0.0216032,0.0702611,0,0,0.0210545,0,0,0.033462,0.0733357,0.0245853,0.00930911,0.0114948,0.0234979,0.0272398,0.0233739,0.0381425,0.0476465,0.0307367,0.0156873,0.0138086,0.0212052,0.0234984,0.020503,0.0122725,0.010705,0.022063,0.0493685,0,0.010501,0.0624919,0.0360729,0,0,0.0149609,0,0,0.0402061,0.0615786,0.0268744,0.0315492,0.013662,0.0470304,0.0378335,0.0359001,0.125309,0.0402685,0.0344987,0.0709665,0.0483419,0.0541609,0.0869664,0.0200017,0.0211981,0.0116346,0.0205144,0.0415821,0.0162974,0,0,0,0,0,0,0,0,0
1617,0.0518691,0.0637208,0,0,0,0,0,0,0.0293317,0,0.0216852,0.0702916,0,0,0.0209234,0,0,0.0336607,0.0733634,0.0248121,0.00947843,0.0114788,0.0233372,0.029527,0.0233131,0.038116,0.0476235,0.0307127,0.0156678,0.0143432,0.0209411,0.0232778,0.0201558,0.0127898,0.0109583,0.0220076,0.0494024,0,0.0104821,0.0625442,0.0376102,0,0,0.01481,0,0,0.0401771,0.0615685,0.026851,0.0315279,0.0136756,0.0469489,0.0375992,0.0359278,0.125286,0.0402764,0.0345472,0.0709726,0.0483698,0.0540713,0.087026,0.0197989,0.0210481,0.0116266,0.0205523,0.0404024,0.0161601,0,0,0,0,0,0,0,0,0
1618,0.051725,0.0649125,0,0,0,0,0,0,0.029661,0,0.0217337,0.0703072,0,0,0.0222978,0,0,0.0331985,0.0733874,0.0249946,0.00950439,0.0114301,0.023036,0.0262645,0.0233225,0.0380269,0.047626,0.0307721,0.015661,0.0144619,0.0207343,0.0231111,0.019711,0.0122585,0.0107012,0.0220472,0.0494833,0,0.0105578,0.0625713,0.0364975,0,0,0.0150146,0,0,0.0403845,0.0616695,0.0267441,0.0310832,0.0138246,0.0463892,0.0378631,0.0357656,0.125166,0.0401255,0.0344644,0.0711369,0.0485709,0.0541507,0.0871447,0.0196112,0.021238,0.0115496,0.0206796,0.0413273,0.0162783,0,0,0,0,0,0,0,0,0
1619,0.0518748,0.0649511,0,0,0,0,0,0,0.0297592,0,0.0216505,0.0703154,0,0,0.0210424,0,0,0.0334534,0.0733454,0.0251394,0.00949106,0.0114278,0.0230372,0.0252768,0.0232707,0.0379778,0.0476484,0.0307559,0.0156691,0.0142864,0.0205657,0.0229893,0.0195975,0.0127462,0.0106892,0.0218707,0.0494656,0,0.0105825,0.0624806,0.0365144,0,0,0.0149285,0,0,0.0405665,0.0616089,0.0267715,0.0310552,0.0138143,0.0464031,0.0376943,0.0358682,0.125223,0.0401882,0.0343855,0.0710942,0.0485815,0.0540567,0.0871512,0.0194627,0.0211147,0.0116482,0.0208153,0.0414087,0.0162514,0,0,0,0,0,0,0,0,0
1620,0.0518212,0.0648291,0,0,0,0,0,0,0.029915,0,0.0216733,0.0704079,0,0,0.0209691,0,0,0.0334257,0.0733809,0.0252454,0.00938998,0.0115363,0.0230361,0.0246895,0.0231786,0.0378376,0.0476282,0.0307182,0.0157467,0.0141771,0.0204005,0.0228797,0.0195323,0.0129997,0.0107336,0.0217488,0.0493654,0,0.0106479,0.0624566,0.0366968,0,0,0.0148123,0,0,0.0404846,0.0616204,0.026738,0.0309347,0.0138414,0.046282,0.0371926,0.0358713,0.12526,0.040187,0.0343396,0.071121,0.0486612,0.054037,0.0872061,0.0193448,0.0210157,0.0116076,0.0208924,0.0413236,0.016209,0,0,0,0,0,0,0,0,0
1621,0.0518234,0.0646829,0,0,0,0,0,0,0.0301484,0,0.0215989,0.0704882,0,0,0.0209777,0,0,0.0332936,0.0734234,0.0252524,0.00927622,0.0116319,0.0229893,0.024159,0.0231068,0.0376876,0.0476368,0.0307116,0.0157605,0.0140432,0.0202736,0.022806,0.0193429,0.0132476,0.0107085,0.0213254,0.0492588,0,0.0106392,0.0624353,0.0369523,0,0,0.0147224,0,0,0.0403861,0.0616237,0.0267135,0.0307829,0.0138712,0.0461445,0.0369038,0.0358509,0.125164,0.040192,0.0343594,0.0711397,0.0487012,0.05408,0.0872314,0.0192491,0.0209206,0.0115881,0.0209206,0.0412212,0.0161648,0,0,0,0,0,0,0,0,0
1622,0.0518543,0.0645696,0,0,0,0,0,0,0.0304641,0,0.0212234,0.070592,0,0,0.0209963,0,0,0.0332329,0.0734354,0.0251116,0.00934783,0.0115538,0.0229695,0.0236729,0.0230462,0.0375526,0.0476466,0.0307698,0.0156129,0.0137139,0.0201888,0.0228435,0.0187948,0.0134933,0.0106915,0.0210868,0.0491209,0,0.0105719,0.0624481,0.037257,0,0,0.0146697,0,0,0.0403895,0.0616094,0.0266924,0.030644,0.0138881,0.0460177,0.0367507,0.0358277,0.125124,0.0402276,0.0343986,0.0711699,0.0487294,0.0541704,0.0872414,0.019134,0.0208201,0.0115762,0.0209328,0.0411363,0.0161155,0,0,0,0,0,0,0,0,0
1623,0.0518712,0.0644919,0,0,0,0,0,0,0.0307807,0,0.0211237,0.0707582,0,0,0.0208959,0,0,0.0332842,0.07346,0.0251241,0.0093881,0.0115456,0.0231024,0.0232667,0.0229804,0.0374331,0.0476529,0.0308273,0.0155103,0.0136404,0.020029,0.0228014,0.0183992,0.0136665,0.0107835,0.0211714,0.0489175,0,0.0106109,0.0624784,0.0375554,0,0,0.0146014,0,0,0.0404727,0.061595,0.0266892,0.0305532,0.0138687,0.0459301,0.0367232,0.0358213,0.125116,0.0402525,0.0342878,0.0712132,0.0487468,0.0541961,0.08726,0.018975,0.020647,0.011524,0.0210597,0.0410568,0.0160458,0,0,0,0,0,0,0,0,0
1624,0.0518547,0.0644277,0,0,0,0,0,0,0.031273,0,0.0210939,0.0707706,0,0,0.0207842,0,0,0.0333432,0.0734742,0.0256425,0.00941466,0.0116318,0.0232304,0.022855,0.0229701,0.0373804,0.0476895,0.0308464,0.0155832,0.0139197,0.020042,0.0225515,0.0180972,0.0137964,0.0108824,0.0213327,0.0487194,0,0.0106956,0.062479,0.0378869,0,0,0.0145227,0,0,0.040565,0.0615902,0.026699,0.0304205,0.0138378,0.045821,0.0368254,0.0358221,0.125101,0.0402924,0.0341752,0.0712144,0.0487544,0.0542134,0.0872339,0.0188283,0.0204358,0.0114666,0.0212075,0.0409922,0.0159892,0,0,0,0,0,0,0,0,0
1625,0.0518342,0.0630004,0,0,0,0,0,0,0.0264229,0,0.0206842,0,0,0,0.0208136,0,0,0.0334227,0.0715976,0.0222544,0.0229427,0.00997195,0.0188377,0.0222691,0.0220336,0.0403807,0.0486504,0.0282647,0.0148666,0.0134532,0.0226763,0.0243106,0.021819,0.013575,0.010832,0.0212977,0.0526676,0,0.0109359,0.0557827,0.0384958,0,0,0.0152341,0,0,0.0412739,0.0633295,0.0269573,0.0293189,0.0119635,0.0433059,0.0391909,0.0377937,0.126331,0.0406594,0.0366919,0.0697741,0.0476403,0.0529106,0.086258,0.0215735,0.0206071,0.0114217,0.0219569,0.0396477,0.0147071,0,0,0,0,0,0,0,0,0
