Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x76,x77,LTHI,RANK,x75,LBL,
220,0.0318554,0.0609858,0,0,0,0.0542431,0,0.013874,0.0564166,0,0,0,0.0214594,0,0,0.0420997,0.0594805,0.034356,0.0269341,0.0280123,0,0,0.054566,0.03211,0.0556103,0.0573712,0.0239834,0.0574381,0.0620955,0.0275015,0.0349263,0,0.0204945,0,0.0323063,0.0126547,0.0142558,0.0146944,0,0.0493874,0.0441818,0,0,0.0209578,0,0,0.022137,0.0731191,0.00773701,0.0249231,0.0357302,0.0570386,0.0349833,0.0290221,0.0427632,0.0607436,0.0525271,0.0343635,0.0236013,0.0119619,0.0222766,0.0364465,0.0103538,0.00778511,0.0546532,0.0502845,0,0,0,0,0,0,0,0.0284996,0.0259803,0,0,0
221,0.0318185,0.0607837,0,0,0,0.05192,0,0.013294,0.0548736,0,0,0,0.0215026,0,0,0.0424371,0.0593211,0.0338102,0.0266733,0.0276794,0,0,0.0558824,0.0321381,0.0561949,0.0582209,0.0244344,0.056095,0.0605773,0.0260148,0.0346494,0,0.017273,0,0.0321101,0.0126713,0.0144189,0.0138438,0,0.0484045,0.0441227,0,0,0.0215911,0,0,0.0221132,0.0731139,0.00753463,0.0252705,0.0355657,0.0570899,0.0360678,0.0289064,0.0425231,0.0608097,0.0522412,0.033993,0.0238142,0.0121848,0.0226423,0.0356043,0.0104311,0.00839077,0.0545633,0.0504704,0,0,0,0,0,0,0,0.0292757,0.025943,0,0,0
222,0.0318511,0.0604961,0,0,0,0.0503225,0,0.0118781,0.0534197,0,0,0,0.0216604,0,0,0.042733,0.0591615,0.0325662,0.0264858,0.0272098,0,0,0.0570612,0.0323877,0.0571439,0.0592799,0.0250421,0.0548685,0.0591299,0.0249078,0.0345495,0,0.0140565,0,0.0319129,0.0127491,0.0144746,0.012935,0,0.0476868,0.0439892,0,0,0.0219031,0,0,0.0223573,0.0726206,0.00718345,0.025835,0.0353852,0.0571433,0.0371134,0.0287962,0.0424444,0.061004,0.0521837,0.0337427,0.0242442,0.0125042,0.0231609,0.034827,0.0106756,0.00921037,0.0544042,0.0507506,0,0,0,0,0,0,0,0.030229,0.0259882,0,0,0
223,0.0318807,0.0602506,0,0,0,0.0491745,0,0.0101467,0.0518112,0,0,0,0.0217031,0,0,0.0430241,0.059202,0.0316632,0.0259761,0.0268692,0,0,0.0580838,0.0326706,0.0583138,0.0603704,0.0256754,0.054155,0.0579957,0.0243852,0.0347739,0,0.0129525,0,0.0318578,0.0126805,0.0148147,0.011877,0,0.0473645,0.0438913,0,0,0.0227371,0,0,0.0223173,0.0718246,0.00685038,0.0266206,0.0353834,0.0573828,0.0380175,0.0285486,0.0425582,0.0612097,0.0521243,0.0335831,0.0247562,0.0127673,0.0241996,0.0341062,0.0107429,0.00943121,0.054216,0.0510987,0,0,0,0,0,0,0,0.0312387,0.0260848,0,0,0
224,0.0319761,0.0600631,0,0,0,0.0471546,0,0.00869264,0.0506632,0,0,0,0.0218152,0,0,0.0432132,0.0592173,0.0316338,0.0256669,0.0263935,0,0,0.0588007,0.0330431,0.0595145,0.0614243,0.0263676,0.0542116,0.0575634,0.0247297,0.0354383,0,0.0143251,0,0.0319006,0.0127442,0.0149453,0.0110376,0,0.0474668,0.0436763,0,0,0.0229055,0,0,0.0224135,0.0711806,0.00656026,0.0273173,0.0355517,0.0576113,0.0385049,0.0282154,0.042757,0.0613112,0.0520091,0.0334946,0.0251818,0.0129797,0.0251775,0.0337556,0.0109205,0.00994089,0.0540165,0.0514507,0,0,0,0,0,0,0,0.0323711,0.0261063,0,0,0
225,0.0320271,0.0599435,0,0,0,0.044177,0,0.0081706,0.0497173,0,0,0,0.0218476,0,0,0.0433278,0.0590874,0.0329739,0.0253806,0.0261008,0,0,0.0595573,0.0333672,0.0605541,0.0621748,0.0266808,0.0549923,0.0578618,0.0257859,0.0367427,0,0.0176433,0,0.0320881,0.012762,0.015096,0.0103432,0,0.0478456,0.0435708,0,0,0.0231969,0,0,0.0224381,0.0707505,0.00640355,0.0278801,0.0355482,0.0577988,0.0386735,0.0278265,0.0429908,0.0613087,0.0518203,0.0334142,0.0253281,0.0130604,0.0261044,0.0336009,0.0109553,0.0100964,0.0538589,0.0516911,0,0,0,0,0,0,0,0.0336905,0.0261079,0,0,0
226,0.0320561,0.059855,0,0,0,0.0412985,0,0.00884115,0.0489801,0,0,0,0.0218123,0,0,0.0433915,0.0584906,0.0349706,0.0254043,0.0261105,0,0,0.0602483,0.0336661,0.0612995,0.0626193,0.0267141,0.0560841,0.0583462,0.0268823,0.0382021,0,0.0226418,0,0.0323701,0.0127687,0.0152034,0.00980725,0,0.0485011,0.0434052,0,0,0.0232756,0,0,0.0225662,0.0705478,0.00642901,0.0282389,0.0352466,0.0578573,0.0385872,0.0275328,0.0432488,0.0612828,0.0516749,0.0333278,0.0252611,0.0129904,0.0268724,0.0336575,0.0109665,0.0100631,0.0537498,0.0519099,0,0,0,0,0,0,0,0.0352236,0.0260942,0,0,0
227,0.0320872,0.0597811,0,0,0,0.03909,0,0.00960103,0.0482019,0,0,0,0.0217054,0,0,0.0433828,0.0574259,0.0372933,0.025657,0.0264624,0,0,0.0605359,0.0339611,0.0618751,0.0628949,0.0266074,0.0570079,0.0588239,0.0275333,0.0395161,0,0.0280487,0,0.0327006,0.0127508,0.0153091,0.00951728,0,0.049315,0.0433029,0,0,0.0229881,0,0,0.0226264,0.0704832,0.00655331,0.0283509,0.0348456,0.0579127,0.0383698,0.0273679,0.043431,0.0612728,0.0516963,0.0332636,0.0251178,0.0128666,0.0273611,0.033939,0.0109612,0.00983307,0.0536309,0.0520986,0,0,0,0,0,0,0,0.0360557,0.0260297,0,0,0
228,0.0320937,0.0597682,0,0,0,0.0373749,0,0.00990582,0.0473706,0,0,0,0.0217748,0,0,0.0432722,0.057306,0.0396682,0.0259376,0.0270854,0,0,0.0604492,0.0343075,0.0624628,0.0631038,0.0265022,0.0578699,0.05941,0.0280011,0.0406509,0,0.0332533,0,0.0329838,0.0129727,0.0149271,0.00954246,0,0.050025,0.0432541,0,0,0.0224805,0,0,0.0227143,0.07049,0.00672423,0.0282797,0.0345078,0.0576887,0.0379498,0.0273213,0.0434892,0.0612404,0.0518326,0.0332016,0.0250072,0.0128089,0.0273997,0.0344195,0.0109933,0.00964651,0.0535797,0.0522597,0,0,0,0,0,0,0,0.0367132,0.0259504,0,0,0
229,0.0320696,0.05981,0,0,0,0.0360079,0,0.0101313,0.0465513,0,0,0,0.0214759,0,0,0.0431897,0.0577723,0.0419286,0.0262292,0.0278448,0,0,0.0600789,0.0345533,0.0631314,0.0633793,0.026468,0.058828,0.0601592,0.0287101,0.0416229,0,0.0382387,0,0.033332,0.0128496,0.0151344,0.00987822,0,0.050655,0.0432608,0,0,0.0222678,0,0,0.0227075,0.0705099,0.00685986,0.0281793,0.0342835,0.0572963,0.0374681,0.027351,0.0434715,0.0612015,0.052033,0.0331444,0.024947,0.0128159,0.026997,0.0349113,0.0108829,0.00934848,0.0535808,0.0523535,0,0,0,0,0,0,0,0.0374983,0.0258995,0,0,0
230,0.0320135,0.0599038,0,0,0,0.0350808,0,0.0105247,0.0456989,0,0,0,0.0211931,0,0,0.0431585,0.0582442,0.0440544,0.0265197,0.0286667,0,0,0.0596301,0.0347042,0.0638142,0.0637627,0.026523,0.0598102,0.0609301,0.0295643,0.0426657,0,0.0430707,0,0.0336294,0.0127814,0.0152467,0.010333,0,0.0512512,0.0432331,0,0,0.0218837,0,0,0.0225838,0.0704969,0.00697732,0.0281738,0.0341905,0.0567977,0.0370523,0.0274083,0.0433668,0.0612172,0.0522336,0.0331436,0.0249327,0.0129313,0.0263788,0.0353603,0.0107931,0.00910952,0.0537041,0.0523587,0,0,0,0,0,0,0,0.0382749,0.0259319,0,0,0
231,0.0319141,0.0600414,0,0,0,0.0344781,0,0.010936,0.044843,0,0,0,0.0209206,0,0,0.0431926,0.0584736,0.0460915,0.026801,0.0292934,0,0,0.0593927,0.0348865,0.0644742,0.0641769,0.0266577,0.0607143,0.0616047,0.0303628,0.0437404,0,0.0477508,0,0.0338592,0.012748,0.0153464,0.0109394,0,0.0517821,0.0431564,0,0,0.0217867,0,0,0.0225833,0.0704597,0.00702681,0.0282943,0.0341449,0.0562979,0.0368417,0.027492,0.0431616,0.0612857,0.0524062,0.033164,0.0250105,0.0131306,0.0255741,0.0356976,0.0107175,0.00893875,0.0539057,0.0523133,0,0,0,0,0,0,0,0.0390011,0.0259816,0,0,0
232,0.0317424,0.060224,0,0,0,0.0342664,0,0.0112407,0.0439305,0,0,0,0.0206636,0,0,0.0431908,0.0585386,0.0480435,0.0271326,0.0296283,0,0,0.0593264,0.0351157,0.065096,0.064577,0.026861,0.0614647,0.0621405,0.0309964,0.0448289,0,0.0521836,0,0.0340392,0.0127193,0.0153907,0.0116199,0,0.0522433,0.0430536,0,0,0.0217924,0,0,0.0226224,0.0703666,0.00712324,0.028434,0.0340328,0.0558958,0.0367793,0.0276088,0.0428563,0.0612887,0.0525226,0.0332453,0.0251357,0.013359,0.0246427,0.0359317,0.010733,0.00886594,0.054137,0.0523219,0,0,0,0,0,0,0,0.0397058,0.0259935,0,0,0
233,0.0315587,0.0603499,0,0,0,0.0343927,0,0.0114572,0.0430301,0,0,0,0.0203973,0,0,0.0430983,0.0585116,0.0498779,0.027587,0.0296803,0,0,0.0593831,0.0353329,0.0657325,0.0649453,0.0270461,0.0620565,0.0625638,0.0314864,0.0457496,0,0.056285,0,0.0341978,0.0126945,0.0153624,0.0123728,0,0.0526675,0.0428986,0,0,0.0216774,0,0,0.0226148,0.0702492,0.0072647,0.0285107,0.0338788,0.0554787,0.0368857,0.0277475,0.0424828,0.0612491,0.0526337,0.0333844,0.025287,0.0135648,0.0236413,0.0360369,0.010821,0.0088939,0.0543528,0.052253,0,0,0,0,0,0,0,0.0404151,0.0259649,0,0,0
234,0.0313503,0.0603877,0,0,0,0.0346877,0,0.0117029,0.0422488,0,0,0,0.020219,0,0,0.0431327,0.0584265,0.0516575,0.0280629,0.0296347,0,0,0.0595962,0.0355621,0.066486,0.06531,0.0272211,0.0626021,0.0629597,0.0320296,0.0465776,0,0.0598475,0,0.0343396,0.0126776,0.0154106,0.0130972,0,0.0530653,0.0426836,0,0,0.0215139,0,0,0.0224525,0.0701286,0.00737577,0.0285328,0.0336797,0.055162,0.0370847,0.0278954,0.0420883,0.0612163,0.0528809,0.0334457,0.0254447,0.0137738,0.0227678,0.0360615,0.0108271,0.00900677,0.0544937,0.0520275,0,0,0,0,0,0,0,0.0411037,0.0259555,0,0,0
235,0.0311,0.0603468,0,0,0,0.0350477,0,0.012004,0.0416361,0,0,0,0.020135,0,0,0.0432612,0.0583239,0.0532795,0.0285612,0.0295813,0,0,0.0600423,0.0357822,0.0673566,0.0656899,0.0273869,0.063203,0.0634205,0.0326191,0.0473212,0,0.0628036,0,0.0344386,0.0126903,0.0154808,0.0137332,0,0.0534436,0.0425122,0,0,0.021625,0,0,0.0224782,0.070028,0.00751091,0.0284801,0.0334706,0.0550408,0.0372903,0.028061,0.0417565,0.0611537,0.0531283,0.0333971,0.0255315,0.0139744,0.0220098,0.0360076,0.0108428,0.00912844,0.0545365,0.0516954,0,0,0,0,0,0,0,0.0417525,0.0259365,0,0,0
236,0.0308356,0.0602725,0,0,0,0.0355456,0,0.0122458,0.0411154,0,0,0,0.0201049,0,0,0.0434019,0.0583232,0.0546176,0.0291371,0.029601,0,0,0.0603179,0.0359871,0.0682416,0.066042,0.0275622,0.0638805,0.0639797,0.0332316,0.0480413,0,0.0651446,0,0.0345061,0.0127133,0.0155399,0.0143484,0,0.0538932,0.0423832,0,0,0.0218389,0,0,0.0226111,0.0698417,0.00769513,0.0284471,0.0332392,0.0549987,0.0374669,0.028208,0.0414802,0.0611019,0.0533251,0.0333738,0.0255994,0.014154,0.0212746,0.0359267,0.0108645,0.00919737,0.0545158,0.0514377,0,0,0,0,0,0,0,0.0426068,0.0258748,0,0,0
237,0.0305973,0.0601804,0,0,0,0.0360234,0,0.0124048,0.0407101,0,0,0,0.0203657,0,0,0.0434124,0.0583851,0.0556413,0.0298294,0.029725,0,0,0.0603855,0.036275,0.0691396,0.0663446,0.0277508,0.0646065,0.0645821,0.033858,0.0486153,0,0.066923,0,0.0345117,0.0130984,0.0149102,0.0148307,0,0.0545106,0.0422657,0,0,0.0217229,0,0,0.0226919,0.0695787,0.00783705,0.0284106,0.0329272,0.054937,0.037605,0.028309,0.0411947,0.0611031,0.0535015,0.0332882,0.0256672,0.0143662,0.0206597,0.0359111,0.0110215,0.0094105,0.0544706,0.0511912,0,0,0,0,0,0,0,0.0436224,0.0258563,0,0,0
238,0.0303811,0.0600551,0,0,0,0.0364536,0,0.0125606,0.0404944,0,0,0,0.0202629,0,0,0.04348,0.0584202,0.0564367,0.030429,0.0299372,0,0,0.0607144,0.0364233,0.0700286,0.0665399,0.0278685,0.0652784,0.0651337,0.0343699,0.0492369,0,0.0681655,0,0.034655,0.012954,0.015155,0.0153976,0,0.0552687,0.0422855,0,0,0.021752,0,0,0.0224773,0.0693984,0.00802843,0.0283247,0.0327419,0.0548835,0.0377888,0.0283735,0.0409953,0.0611244,0.0536939,0.033136,0.0257252,0.0144868,0.019953,0.0358212,0.0111224,0.0094695,0.054429,0.0509331,0,0,0,0,0,0,0,0.0451742,0.0257839,0,0,0
239,0.0302076,0.0599572,0,0,0,0.0367465,0,0.0127008,0.0403993,0,0,0,0.0202245,0,0,0.0435481,0.0584205,0.0569844,0.0309406,0.0300804,0,0,0.0612178,0.0364604,0.0709254,0.066735,0.0279661,0.0657551,0.0655191,0.0346929,0.0497857,0,0.0686947,0,0.0347982,0.0129171,0.0152898,0.0159479,0,0.0559385,0.0423512,0,0,0.0217838,0,0,0.0224936,0.0693041,0.00826923,0.0282044,0.0326333,0.0548077,0.0379465,0.0284135,0.0408272,0.061094,0.0538819,0.0331591,0.025725,0.014537,0.0193487,0.0357534,0.0112446,0.00938408,0.0544601,0.0508134,0,0,0,0,0,0,0,0.0464407,0.0257298,0,0,0
240,0.0301848,0.0598385,0,0,0,0.0367454,0,0.0127264,0.040338,0,0,0,0.0199945,0,0,0.0436446,0.0583548,0.0570519,0.0314838,0.0300847,0,0,0.0617262,0.0364331,0.0719275,0.0669655,0.0281074,0.0660895,0.0657286,0.0349256,0.0501128,0,0.0683257,0,0.0349774,0.0128084,0.0156751,0.0163493,0,0.0565037,0.0424332,0,0,0.0218431,0,0,0.0227261,0.069269,0.00849413,0.0281685,0.0324832,0.0547492,0.0381185,0.0285882,0.0405902,0.0610221,0.0540055,0.0332273,0.0257197,0.0146503,0.0189749,0.0356909,0.0113264,0.00929731,0.0545293,0.050697,0,0,0,0,0,0,0,0.0471621,0.0257496,0,0,0
241,0.0301533,0.0597593,0,0,0,0.0362871,0,0.0126205,0.0400658,0,0,0,0.0200346,0,0,0.0436133,0.0582041,0.0563392,0.0318291,0.030659,0,0,0.0620703,0.0365034,0.073826,0.0676098,0.0283646,0.0661467,0.0653646,0.0348233,0.050337,0,0.0657426,0,0.0350568,0.0128317,0.0156042,0.0168537,0,0.0569287,0.0424076,0,0,0.021952,0,0,0.02285,0.0692449,0.00876138,0.0281825,0.0323181,0.0547758,0.0383724,0.0286644,0.0404135,0.0609606,0.0541589,0.0332322,0.0257858,0.0147672,0.0184487,0.0356097,0.011233,0.00939055,0.0545925,0.050599,0,0,0,0,0,0,0,0.048187,0.0257006,0,0,0
242,0.0300826,0.0597667,0,0,0,0.035736,0,0.0127411,0.0400147,0,0,0,0.0200748,0,0,0.0434925,0.0580224,0.0554698,0.0322607,0.0309439,0,0,0.0625087,0.0365237,0.0756868,0.0682897,0.0288133,0.0661318,0.0651895,0.0347838,0.0502954,0,0.0630249,0,0.0351545,0.0126456,0.0156479,0.0174366,0,0.057387,0.0424682,0,0,0.0223072,0,0,0.0229355,0.0693027,0.009051,0.0281439,0.0322183,0.0548317,0.0384764,0.0286688,0.0402311,0.0608863,0.0543024,0.033203,0.0258456,0.0148351,0.0178471,0.0356085,0.0112511,0.00925635,0.0547084,0.0505415,0,0,0,0,0,0,0,0.0493624,0.0256193,0,0,0
243,0.0299936,0.0598709,0,0,0,0.0354832,0,0.0129353,0.0400366,0,0,0,0.0200799,0,0,0.0433645,0.0580238,0.054904,0.0325987,0.030665,0,0,0.0628756,0.0364723,0.0765841,0.0684506,0.0289879,0.0662093,0.0653277,0.0348686,0.0501398,0,0.0614677,0,0.0352466,0.0125022,0.0156808,0.0179761,0,0.0578024,0.0424666,0,0,0.0224856,0,0,0.0230427,0.0694161,0.00930646,0.0281784,0.0321726,0.054781,0.0384813,0.0285953,0.0400242,0.0607798,0.0544181,0.0331971,0.0258633,0.0148777,0.0173514,0.0356273,0.0114015,0.00907912,0.0548809,0.0505406,0,0,0,0,0,0,0,0.0500586,0.0255439,0,0,0
244,0.0299244,0.06003,0,0,0,0.0351364,0,0.0130979,0.0401031,0,0,0,0.0200629,0,0,0.0433388,0.0580518,0.0540459,0.0329872,0.0302877,0,0,0.0630196,0.0363908,0.07745,0.0686198,0.0291489,0.0661972,0.065427,0.0348983,0.0498697,0,0.059587,0,0.0353519,0.0126036,0.0155897,0.0184766,0,0.058238,0.0424081,0,0,0.0224918,0,0,0.023065,0.0695866,0.00930577,0.0282095,0.0321207,0.054608,0.038495,0.0285431,0.0397719,0.0606339,0.0544973,0.0332043,0.0257718,0.0149055,0.0168966,0.0356431,0.0112401,0.00911324,0.0550378,0.0504835,0,0,0,0,0,0,0,0.0506961,0.0254955,0,0,0
245,0.0298556,0.0602216,0,0,0,0.0345926,0,0.0130745,0.040284,0,0,0,0.0203686,0,0,0.04324,0.0581558,0.0531646,0.0335294,0.0298087,0,0,0.0631714,0.0364303,0.0782241,0.0687824,0.0294416,0.0661334,0.0655379,0.0349324,0.0495104,0,0.0573521,0,0.0353766,0.0132078,0.0146773,0.01897,0,0.0586376,0.0422655,0,0,0.022268,0,0,0.0229834,0.0698189,0.00904613,0.0281657,0.0319854,0.0544296,0.0385025,0.028564,0.039405,0.0604585,0.0545189,0.0332164,0.0255762,0.0148826,0.0164065,0.0356541,0.0110168,0.00928495,0.0551615,0.050365,0,0,0,0,0,0,0,0.0511843,0.0255253,0,0,0
246,0.0297564,0.0603893,0,0,0,0.0340449,0,0.0128731,0.0403831,0,0,0,0.0202521,0,0,0.0432031,0.058351,0.0524442,0.0338926,0.0293145,0,0,0.063305,0.0362911,0.0788967,0.0688349,0.0297245,0.0660514,0.0656304,0.034971,0.0491094,0,0.0547075,0,0.0355007,0.0129716,0.0149712,0.0196029,0,0.058882,0.0422394,0,0,0.022338,0,0,0.022905,0.0700164,0.00905198,0.028089,0.0319292,0.054256,0.0385114,0.0285509,0.0390892,0.0602889,0.0545368,0.0332217,0.0255839,0.01481,0.0157689,0.0356381,0.0109998,0.00925299,0.0551938,0.0501729,0,0,0,0,0,0,0,0.0516339,0.025486,0,0,0
247,0.0296621,0.0605321,0,0,0,0.033649,0,0.0128527,0.0406225,0,0,0,0.0201281,0,0,0.0431584,0.0584869,0.0512826,0.0342517,0.0287421,0,0,0.0632189,0.0361038,0.0794016,0.0688361,0.0299235,0.0659809,0.0657759,0.0350808,0.0485017,0,0.051659,0,0.0356013,0.0128042,0.0151742,0.0202296,0,0.0591227,0.0421199,0,0,0.0224701,0,0,0.0228706,0.0702532,0.00912671,0.0279403,0.0320399,0.0540351,0.0385412,0.0285562,0.0387504,0.0600585,0.0545481,0.0332476,0.0256597,0.01487,0.0151738,0.0356462,0.0108459,0.00929812,0.0551003,0.0499404,0,0,0,0,0,0,0,0.0521648,0.0254795,0,0,0
248,0.0295908,0.0606691,0,0,0,0.0335882,0,0.0129343,0.0409452,0,0,0,0.020054,0,0,0.0431257,0.0586914,0.049836,0.0345417,0.028177,0,0,0.0631511,0.0359213,0.079898,0.0688409,0.0299453,0.0659259,0.0660056,0.0352199,0.0478001,0,0.0483486,0,0.0357134,0.0127169,0.0152817,0.0208912,0,0.0593238,0.0420189,0,0,0.0223948,0,0,0.0228261,0.0704984,0.00920449,0.0277942,0.0321668,0.0537508,0.0384306,0.0286468,0.0383341,0.0597836,0.0545624,0.0332784,0.0257304,0.014969,0.014568,0.0356507,0.0109366,0.0093039,0.0549491,0.0497317,0,0,0,0,0,0,0,0.052701,0.0254892,0,0,0
249,0.0295444,0.0608001,0,0,0,0.0338282,0,0.01307,0.041398,0,0,0,0.0200007,0,0,0.043081,0.0589066,0.0482256,0.0348131,0.027598,0,0,0.063179,0.0357378,0.0803409,0.0687907,0.0299423,0.0658865,0.0663327,0.035324,0.0471697,0,0.0447416,0,0.0358532,0.0126572,0.0153413,0.0216397,0,0.0594499,0.0419136,0,0,0.0223104,0,0,0.0228639,0.0707633,0.00931616,0.0275825,0.0322816,0.0534511,0.0382046,0.0287565,0.0378446,0.0594786,0.0546048,0.0334723,0.0257951,0.0150533,0.0139634,0.0356944,0.0109996,0.00923931,0.0548373,0.0495616,0,0,0,0,0,0,0,0.0529661,0.0255094,0,0,0
250,0.0295159,0.060915,0,0,0,0.0343693,0,0.013221,0.0419312,0,0,0,0.0199324,0,0,0.0430087,0.059131,0.0465532,0.0350485,0.0269136,0,0,0.0630504,0.0355327,0.0806564,0.0686766,0.0299317,0.065839,0.0666801,0.0354678,0.0465228,0,0.0408146,0,0.0360087,0.0126077,0.0153641,0.0224018,0,0.0595811,0.0418812,0,0,0.0222966,0,0,0.0228409,0.0709991,0.0094614,0.0274887,0.0324572,0.0531939,0.037954,0.0286058,0.0374007,0.0591479,0.0545798,0.0336129,0.0257886,0.0150466,0.0134074,0.0357854,0.010915,0.00916027,0.0548085,0.0493314,0,0,0,0,0,0,0,0.0529916,0.0255271,0,0,0
251,0.0294736,0.0610294,0,0,0,0.0352638,0,0.0133702,0.0425387,0,0,0,0.0198854,0,0,0.0429335,0.0593514,0.0448485,0.0352229,0.0261056,0,0,0.0629032,0.0352259,0.0808003,0.0684562,0.0299152,0.0657512,0.0669376,0.0356963,0.045795,0,0.0367066,0,0.0361569,0.0125819,0.0153499,0.0229994,0,0.0597057,0.0420622,0,0,0.022303,0,0,0.0228113,0.0712341,0.0096349,0.0274896,0.0327026,0.0529884,0.0377239,0.0285031,0.0369989,0.0588192,0.0543865,0.0338602,0.0257442,0.0150947,0.0128514,0.0359088,0.010763,0.00906891,0.054831,0.0491339,0,0,0,0,0,0,0,0.0529046,0.0255093,0,0,0
252,0.0294424,0.0611565,0,0,0,0.0364992,0,0.0135605,0.0432553,0,0,0,0.0198776,0,0,0.0428601,0.0595526,0.0430998,0.0353635,0.0252118,0,0,0.0628271,0.0348235,0.0807542,0.0681628,0.0299337,0.0655776,0.0671696,0.035937,0.0449818,0,0.0325908,0,0.0363079,0.0126195,0.0152664,0.0235452,0,0.0597106,0.042167,0,0,0.0221627,0,0,0.0227856,0.0715111,0.00967412,0.0275334,0.0328976,0.0528157,0.0374946,0.0284306,0.0366156,0.0585383,0.0542131,0.0344909,0.0257178,0.0153316,0.0123169,0.0360161,0.0107023,0.00897147,0.0548785,0.0489442,0,0,0,0,0,0,0,0.0528038,0.0255137,0,0,0
253,0.0294507,0.0612927,0,0,0,0.0371787,0,0.0141918,0.0440921,0,0,0,0.0198652,0,0,0.0427649,0.0596446,0.0413691,0.0355334,0.0242031,0,0,0.0628243,0.0344207,0.0804937,0.0678636,0.0300866,0.0653815,0.0674118,0.0361804,0.0442257,0,0.0284836,0,0.0364264,0.0126477,0.015166,0.024071,0,0.0596001,0.0421904,0,0,0.0219527,0,0,0.0224454,0.0718153,0.00963749,0.0276521,0.0330969,0.0525007,0.0372274,0.028362,0.0362465,0.0582579,0.0541245,0.0348103,0.0256802,0.0155414,0.0118855,0.0360978,0.0105735,0.00894101,0.0549355,0.048727,0,0,0,0,0,0,0,0.0525951,0.0255448,0,0,0
254,0.0294788,0.0614473,0,0,0,0.0380198,0,0.0152457,0.0453096,0,0,0,0.0201203,0,0,0.0425927,0.0594508,0.0398746,0.0360142,0.0228224,0,0,0.0627057,0.0341219,0.0797568,0.067545,0.0306797,0.0651578,0.0677748,0.0366355,0.0433027,0,0.0255204,0,0.036457,0.0129871,0.0144338,0.0246772,0,0.0593506,0.0421205,0,0,0.0215869,0,0,0.0220221,0.0722317,0.00955276,0.0276948,0.0333569,0.0520814,0.0367277,0.0283342,0.0358392,0.0579517,0.0540563,0.0344349,0.025651,0.0153135,0.0114646,0.0363116,0.0103998,0.00895126,0.0550664,0.0484801,0,0,0,0,0,0,0,0.0523564,0.0256359,0,0,0
255,0.0294942,0.0615891,0,0,0,0.0365927,0,0.0175628,0.0475441,0,0,0,0.0200271,0,0,0.0424898,0.0583517,0.0396844,0.0374639,0.0210458,0,0,0.0628795,0.0337117,0.0778615,0.0674139,0.0323626,0.0645078,0.0682778,0.0374407,0.0412713,0,0.0261174,0,0.0367247,0.0128808,0.0145255,0.025511,0,0.0587749,0.0419905,0,0,0.0213849,0,0,0.0221502,0.0728685,0.00949789,0.0273455,0.0337201,0.0519067,0.0358112,0.0285705,0.0353515,0.0576392,0.0540386,0.0340825,0.0256838,0.0150585,0.010965,0.0367604,0.0102699,0.00856154,0.0552657,0.0479385,0,0,0,0,0,0,0,0.0524849,0.0256918,0,0,0
256,0.0293811,0.0613877,0,0,0,0.0415957,0,0.0173351,0.0472317,0,0,0,0.0199846,0,0,0.042492,0.0593416,0.037478,0.0367024,0.0217174,0,0,0.0625881,0.0335378,0.0786406,0.0668376,0.0313643,0.0649021,0.0682819,0.0372558,0.0419716,0,0.0171417,0,0.0367896,0.012819,0.0146219,0.0260687,0,0.0583635,0.0422317,0,0,0.0215632,0,0,0.0224878,0.0731321,0.00954837,0.0272664,0.0340183,0.0521306,0.0359922,0.0283769,0.035064,0.0572938,0.0537782,0.0344585,0.0259144,0.0148845,0.0107242,0.0366237,0.0103053,0.0085964,0.0551208,0.0480182,0,0,0,0,0,0,0,0.0517409,0.0257605,0,0,0
257,0.0287177,0.0614934,0,0,0,0,0,0.0205344,0.0500239,0,0,0,0.0199085,0,0,0.0424042,0.0568915,0.0458645,0.0387818,0.0212197,0,0,0.0632401,0.0331821,0.0739444,0.0668003,0.0328175,0.0628355,0.0685899,0.0359449,0.0367175,0,0.0287275,0,0.0372468,0.0129067,0.014516,0.0265068,0,0.0576452,0.0422187,0,0,0.0211204,0,0,0.0225217,0.0737198,0.00946259,0.0272434,0.0344855,0.0515462,0.0346408,0.028399,0.0346752,0.05695,0.0535348,0.0346776,0.0259342,0.0146914,0.0104717,0.0374287,0.00999731,0.00784659,0.0554608,0.0471746,0,0,0,0,0,0,0,0.0505786,0.0258916,0,0,0
