Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
74,0.0320624,0.0619255,0,0,0,0.0432283,0,0.0183981,0.0585413,0,0,0,0,0.0192755,0,0,0.0433046,0.0541446,0.0200058,0.0420714,0.0284795,0,0,0.0614738,0.0397693,0.0329475,0.059764,0.0573479,0.0231112,0.0637455,0.0678742,0.0377012,0.0401708,0,0.0101427,0,0.0344653,0.0130991,0.0156773,0.0200552,0,0.0294671,0.0397976,0.0392709,0,0,0.0186347,0,0,0.0231756,0.0759725,0.0414137,0.0165322,0.0331643,0.0557554,0.0314668,0.0367377,0.0521715,0.0753398,0.0608574,0.0222046,0.0216253,0.010514,0.0268184,0.0540665,0.0364956,0.0104175,0.00995842,0.0563827,0.0516119,0,0,0,0,0,0,0,0
75,0.0320031,0.0617576,0,0,0,0.0434651,0,0.0186132,0.0593534,0,0,0,0,0.0194741,0,0,0.0434838,0.0539053,0.0197957,0.0419516,0.028223,0,0,0.0614567,0.0398522,0.0324483,0.0590221,0.0572776,0.0233722,0.0636404,0.0679051,0.0378605,0.0399188,0,0.0103672,0,0.0343053,0.0131715,0.0156668,0.0192144,0,0.029402,0.0397361,0.0392151,0,0,0.0186186,0,0,0.0232307,0.0762363,0.0402795,0.0166169,0.032879,0.0561727,0.0313919,0.0368805,0.0522847,0.0753462,0.0607955,0.0219749,0.0219269,0.0107799,0.0266587,0.0541234,0.036422,0.0104633,0.0100358,0.0562641,0.0516022,0,0,0,0,0,0,0,0
76,0.0319564,0.0616068,0,0,0,0.0435834,0,0.0188827,0.0601933,0,0,0,0,0.0196108,0,0,0.0435354,0.0537386,0.0197593,0.0417735,0.0279656,0,0,0.0613984,0.0400915,0.0320682,0.0583381,0.0572696,0.0237001,0.0635527,0.0678662,0.0379812,0.0397795,0,0.0104703,0,0.0341972,0.0132129,0.0156584,0.0186944,0,0.0293372,0.039834,0.0391497,0,0,0.0185776,0,0,0.0233131,0.0765618,0.0395918,0.0168703,0.0328348,0.0566459,0.031183,0.0370362,0.0523898,0.075238,0.0607403,0.0217882,0.0221427,0.0107832,0.0266157,0.0541809,0.0363861,0.0105115,0.0100393,0.0561847,0.0516211,0,0,0,0,0,0,0,0
77,0.0319383,0.0614635,0,0,0,0.0435586,0,0.0192129,0.0611483,0,0,0,0,0.019794,0,0,0.0434893,0.0536714,0.0198398,0.0414841,0.0277486,0,0,0.061188,0.040383,0.0316868,0.0577557,0.0572689,0.024032,0.0634264,0.0677573,0.0380818,0.0396552,0,0.0104735,0,0.0341519,0.0131707,0.0157513,0.018589,0,0.0293895,0.0399608,0.0390772,0,0,0.0185178,0,0,0.0234124,0.0769157,0.038838,0.017175,0.032924,0.0572368,0.0308536,0.0368861,0.0525296,0.0750948,0.0606202,0.0217534,0.0224055,0.0107123,0.0266164,0.0543874,0.0364164,0.0104671,0.00998523,0.0561884,0.0516153,0,0,0,0,0,0,0,0
78,0.0319611,0.0613061,0,0,0,0.0435194,0,0.0195387,0.0621719,0,0,0,0,0.0200232,0,0,0.0434125,0.053707,0.0197625,0.0411879,0.0275898,0,0,0.0607794,0.0407259,0.0312537,0.05712,0.0572459,0.0243784,0.0632744,0.0676101,0.0381559,0.0394136,0,0.0104618,0,0.034166,0.0130774,0.0159057,0.0186661,0,0.0292117,0.0400524,0.038959,0,0,0.0184711,0,0,0.023466,0.0771096,0.0384246,0.0173796,0.0331366,0.0579025,0.0304606,0.0365919,0.0531288,0.0753089,0.0604299,0.0216456,0.0232414,0.010937,0.026583,0.0541391,0.036446,0.0102876,0.00989729,0.056219,0.0516625,0,0,0,0,0,0,0,0
79,0.0320033,0.0611753,0,0,0,0.0435377,0,0.0198282,0.0631051,0,0,0,0,0.0202668,0,0,0.043352,0.0537005,0.0197653,0.0408556,0.0275026,0,0,0.0601518,0.0410444,0.0307724,0.0565026,0.0571942,0.0247096,0.0631103,0.0674854,0.0382412,0.0390748,0,0.010415,0,0.0342516,0.0131457,0.0158961,0.0188304,0,0.0293018,0.0402248,0.0388262,0,0,0.0184133,0,0,0.0234829,0.0774102,0.0391391,0.0175653,0.0333499,0.0586102,0.0299671,0.0363137,0.053544,0.0754125,0.060159,0.021869,0.023595,0.0109722,0.0267982,0.0543018,0.0365017,0.0100921,0.00969211,0.0563495,0.0516679,0,0,0,0,0,0,0,0
80,0.0319992,0.0610964,0,0,0,0.0436078,0,0.0201204,0.0639431,0,0,0,0,0.020495,0,0,0.0431398,0.0536265,0.019933,0.0405353,0.0274679,0,0,0.0593788,0.0413617,0.0303,0.0558393,0.0571413,0.0250131,0.0629468,0.0673525,0.0383244,0.0388417,0,0.0103925,0,0.0343267,0.0132219,0.0158166,0.0191158,0,0.0296023,0.0403801,0.0387469,0,0,0.0183389,0,0,0.0235397,0.0777825,0.0408102,0.017871,0.0336,0.0592959,0.0294898,0.0360475,0.0539382,0.0753958,0.0598491,0.0222844,0.0237179,0.0109429,0.0272225,0.054892,0.0366075,0.009914,0.00944246,0.0565116,0.0516744,0,0,0,0,0,0,0,0
81,0.0318199,0.0610606,0,0,0,0.0436938,0,0.0203511,0.0647158,0,0,0,0,0.0207573,0,0,0.0428559,0.0537594,0.0200535,0.0402141,0.0274702,0,0,0.0586519,0.0417015,0.0298507,0.0552918,0.0570701,0.0252689,0.0628435,0.0672423,0.0383657,0.038782,0,0.0105519,0,0.0343627,0.0132294,0.0157556,0.0193797,0,0.0298224,0.0404182,0.0386507,0,0,0.0182671,0,0,0.0236672,0.0780896,0.0423886,0.0180043,0.0338246,0.0598804,0.029054,0.0357872,0.0544364,0.075419,0.0595488,0.0226015,0.0239899,0.0109201,0.0275871,0.0557617,0.0367496,0.00979944,0.00920052,0.0566634,0.0516992,0,0,0,0,0,0,0,0
82,0.0319301,0.0609346,0,0,0,0.0487463,0,0.0225768,0.0653428,0,0,0,0,0.0203545,0,0,0.0429334,0.0537672,0.0211965,0.040729,0.0268165,0,0,0.0589196,0.0424472,0.0309837,0.0565519,0.0576471,0.0256148,0.0611971,0.0659116,0.0368273,0.0372095,0,0.0169188,0,0.0351381,0.0131568,0.0153719,0.0207518,0,0.0274172,0.0409195,0.037586,0,0,0.0190462,0,0,0.0226469,0.0788625,0.0415104,0.0164074,0.0342219,0.0593143,0.0282899,0.034803,0.0531833,0.0736824,0.0583238,0.0244947,0.0202336,0.00765428,0.029411,0.0636913,0.0369516,0.0104318,0.00872305,0.0566099,0.0523608,0,0,0,0,0,0,0,0
83,0.0317708,0.0611523,0,0,0,0.042571,0,0.0214148,0.0665896,0,0,0,0,0.0210919,0,0,0.0424994,0.0545603,0.0209034,0.0398292,0.027578,0,0,0.0573865,0.0419388,0.0291606,0.0540693,0.0569694,0.0258301,0.0622531,0.0667902,0.0382793,0.0381254,0,0.00932558,0,0.034444,0.0131822,0.0158892,0.0195807,0,0.0301989,0.0401578,0.0385315,0,0,0.0182571,0,0,0.0237622,0.0786147,0.0421998,0.0182441,0.0337804,0.0606253,0.0283672,0.0354054,0.05555,0.0754454,0.0590894,0.0224939,0.0243043,0.0109566,0.027662,0.0577452,0.0369066,0.00960185,0.00869338,0.0568502,0.0517397,0,0,0,0,0,0,0,0
84,0.032146,0.0612553,0,0,0,0.0421348,0,0.021792,0.0673193,0,0,0,0,0.021317,0,0,0.0422354,0.0548865,0.0211813,0.0396294,0.0277266,0,0,0.0569243,0.0419677,0.0287571,0.0534656,0.0567956,0.0260245,0.0620673,0.0665782,0.0382999,0.0377151,0,0.00879541,0,0.0344381,0.013203,0.0158736,0.0198917,0,0.0303379,0.0400793,0.0385022,0,0,0.0182588,0,0,0.0237848,0.0786914,0.0425443,0.018633,0.0334969,0.0608313,0.0280618,0.0353465,0.0561496,0.0755135,0.0589998,0.0227264,0.0243135,0.0109193,0.0279938,0.0588261,0.036986,0.00951386,0.00846114,0.0568152,0.0517717,0,0,0,0,0,0,0,0
85,0.0322349,0.0613707,0,0,0,0.0416874,0,0.0221141,0.0680066,0,0,0,0,0.0214527,0,0,0.0420309,0.0552303,0.0216002,0.0394685,0.0278769,0,0,0.056461,0.0419742,0.0284193,0.052927,0.0567197,0.0261197,0.061814,0.0662736,0.038243,0.0374206,0,0.0082437,0,0.0343794,0.013109,0.0158075,0.0201176,0,0.0304453,0.0400827,0.0384452,0,0,0.0183164,0,0,0.0238202,0.0786239,0.0428941,0.0187507,0.0332701,0.0609948,0.0278122,0.0354772,0.0569305,0.0757465,0.0590754,0.0232189,0.0243716,0.010839,0.0286031,0.0598813,0.0370016,0.00942837,0.00830771,0.0567782,0.0517445,0,0,0,0,0,0,0,0
86,0.0318835,0.0613318,0,0,0,0.0410445,0,0.0223758,0.0686127,0,0,0,0,0.0216012,0,0,0.0419113,0.055691,0.0218882,0.0393362,0.0280796,0,0,0.056066,0.0420874,0.0280432,0.0523359,0.0568453,0.0262112,0.0615663,0.0660278,0.0381752,0.0371226,0,0.00756269,0,0.0343386,0.0131054,0.0157733,0.0201343,0,0.0304716,0.0402247,0.038417,0,0,0.0183865,0,0,0.0237794,0.0785178,0.0429707,0.0188385,0.0333702,0.0611302,0.0277044,0.0355517,0.0577413,0.0759748,0.059218,0.0239342,0.0243851,0.010719,0.0292793,0.0605598,0.0370061,0.00941691,0.00820809,0.0566238,0.0518365,0,0,0,0,0,0,0,0
87,0.032188,0.0614304,0,0,0,0.0405784,0,0.0226625,0.0692459,0,0,0,0,0.0217947,0,0,0.0419408,0.0561566,0.0222316,0.0392212,0.0282928,0,0,0.0556916,0.0419884,0.0276946,0.0518554,0.0568729,0.0262744,0.0612435,0.0657604,0.0380856,0.0367525,0,0.00703796,0,0.0342226,0.0131395,0.015701,0.0200734,0,0.0305421,0.0403312,0.0384314,0,0,0.0184051,0,0,0.0237906,0.0784581,0.0425775,0.0189835,0.0336008,0.0612819,0.0276157,0.0356536,0.0585252,0.0762055,0.0594637,0.0245711,0.0243064,0.0105778,0.0298803,0.0609574,0.036988,0.00935865,0.00812728,0.0566054,0.0518301,0,0,0,0,0,0,0,0
88,0.0321012,0.0614345,0,0,0,0.0403172,0,0.0231011,0.0698209,0,0,0,0,0.0221372,0,0,0.0418839,0.0565771,0.0226249,0.0390467,0.0284252,0,0,0.0553316,0.0417893,0.027228,0.0514199,0.0567369,0.0262928,0.060902,0.0654997,0.037962,0.0364848,0,0.00677833,0,0.0339574,0.0132257,0.015648,0.0199271,0,0.030389,0.0403665,0.0386494,0,0,0.0182572,0,0,0.0239297,0.0786456,0.0416609,0.019114,0.0337643,0.061501,0.0276412,0.0359273,0.0589051,0.0762005,0.0596575,0.0250656,0.0242282,0.0102974,0.0303993,0.0608362,0.0370525,0.009225,0.00807628,0.0565289,0.0518284,0,0,0,0,0,0,0,0
89,0.0321097,0.0614496,0,0,0,0.0400611,0,0.0232699,0.0701545,0,0,0,0,0.0222876,0,0,0.0418063,0.057033,0.0227832,0.0389489,0.028609,0,0,0.0550922,0.0416733,0.0268513,0.0509357,0.0565572,0.0263325,0.0607132,0.0653451,0.0379195,0.0363221,0,0.00656537,0,0.0338149,0.0132201,0.0154921,0.0194365,0,0.0300389,0.040625,0.038738,0,0,0.0182915,0,0,0.0238845,0.078775,0.0408747,0.0190363,0.0336708,0.0614758,0.0276601,0.0361004,0.0591486,0.0760846,0.0597815,0.0253831,0.0244623,0.0101868,0.0308329,0.0593549,0.0370349,0.00922875,0.00805415,0.0564773,0.0518887,0,0,0,0,0,0,0,0
90,0.032408,0.0615205,0,0,0,0.0399755,0,0.0232247,0.0702695,0,0,0,0,0.02228,0,0,0.0417609,0.0574882,0.0226487,0.0389382,0.0288071,0,0,0.0549903,0.0415922,0.0265705,0.050473,0.0563903,0.0263833,0.0606616,0.0652845,0.0379891,0.0362715,0,0.0064678,0,0.0336249,0.0131557,0.01527,0.0187057,0,0.0298316,0.0410615,0.03872,0,0,0.0184641,0,0,0.0237259,0.0786867,0.0399458,0.0187361,0.0331097,0.0611973,0.027632,0.0361694,0.0593044,0.0757972,0.0599338,0.0257068,0.0247613,0.0100668,0.0313072,0.0564362,0.0369559,0.00935652,0.00811361,0.0564428,0.0519479,0,0,0,0,0,0,0,0
91,0.0330763,0.061584,0,0,0,0.044276,0,0.0250834,0.0703054,0,0,0,0,0.021539,0,0,0.0421431,0.0573205,0.023494,0.0394985,0.0288958,0,0,0.0555816,0.0419561,0.0276708,0.0514938,0.0566297,0.0263412,0.0595196,0.0642555,0.0369188,0.0349947,0,0.0114637,0,0.0339256,0.0129785,0.0147467,0.0188054,0,0.0282177,0.0416774,0.0379577,0,0,0.0192065,0,0,0.0228108,0.0789458,0.0391825,0.0172105,0.032731,0.0599662,0.027434,0.0355795,0.0567545,0.0733872,0.059457,0.0281698,0.0212931,0.00761022,0.0339449,0.0586289,0.0370114,0.0100873,0.00807868,0.056323,0.0524977,0,0,0,0,0,0,0,0
92,0.0331811,0.061666,0,0,0,0.0439898,0,0.0253747,0.0702558,0,0,0,0,0.0214919,0,0,0.0420933,0.0578248,0.0234472,0.039472,0.029099,0,0,0.0554651,0.0416786,0.02732,0.0510756,0.0564116,0.0263845,0.0595072,0.0641917,0.0369667,0.0349151,0,0.0109987,0,0.0338256,0.0126843,0.0150624,0.0176234,0,0.0286584,0.0420953,0.0382254,0,0,0.019596,0,0,0.0226207,0.0786609,0.0380518,0.0171063,0.0320746,0.0596871,0.0275513,0.0358817,0.0564403,0.0729172,0.0597339,0.028756,0.0218553,0.00788568,0.0348353,0.0524526,0.036964,0.010026,0.00767684,0.0562295,0.0523974,0,0,0,0,0,0,0,0
93,0.0331736,0.0616697,0,0,0,0.0440004,0,0.0256234,0.0700266,0,0,0,0,0.0215634,0,0,0.0419878,0.0582038,0.0231989,0.0395423,0.0291307,0,0,0.0554132,0.0413607,0.0270674,0.0507808,0.0561698,0.0262795,0.0595917,0.0642178,0.0370072,0.03498,0,0.0107793,0,0.0337502,0.0126543,0.0149602,0.0180097,0,0.0287214,0.0425732,0.0384873,0,0,0.0193648,0,0,0.0227,0.0784032,0.0367143,0.0169972,0.0318573,0.0593732,0.0275098,0.0359978,0.0558771,0.0724195,0.0600626,0.0293845,0.0224874,0.00828184,0.0358556,0.0453669,0.0370821,0.0101064,0.00778199,0.0561707,0.0522697,0,0,0,0,0,0,0,0
94,0.0331423,0.0616486,0,0,0,0.0439097,0,0.0258797,0.0697501,0,0,0,0,0.0216351,0,0,0.0418777,0.0585811,0.0229608,0.0396376,0.0291037,0,0,0.0552905,0.0410753,0.0268629,0.0504682,0.0559515,0.0260997,0.0596687,0.0642454,0.0370377,0.0349993,0,0.0105489,0,0.033671,0.0126226,0.0148707,0.0204766,0,0.0288717,0.0431766,0.0387683,0,0,0.0193119,0,0,0.0226799,0.0780904,0.0355533,0.0169635,0.0319253,0.0590133,0.0274993,0.03613,0.05511,0.0719163,0.060467,0.0302428,0.0231198,0.00890043,0.0371534,0.037846,0.0371607,0.0101194,0.00773555,0.0561782,0.0520968,0,0,0,0,0,0,0,0
95,0.0331261,0.061632,0,0,0,0.0438934,0,0.0260729,0.0693551,0,0,0,0,0.0217007,0,0,0.041735,0.0589434,0.0227025,0.0397134,0.0290357,0,0,0.0551378,0.0407468,0.0267244,0.0502511,0.055778,0.0259587,0.0597927,0.0643679,0.0371382,0.0350583,0,0.010602,0,0.0336019,0.0126233,0.0147221,0.0244165,0,0.0291415,0.0438659,0.0390407,0,0,0.0192832,0,0,0.0226339,0.077677,0.0340271,0.0170847,0.0322707,0.0586811,0.0274304,0.0363542,0.054162,0.0714164,0.0608843,0.0312719,0.0237084,0.00971328,0.0386021,0.0303502,0.0372353,0.0101125,0.00766013,0.0562189,0.0518749,0,0,0,0,0,0,0,0
96,0.0330993,0.0617195,0,0,0,0.0437827,0,0.0261325,0.0691424,0,0,0,0,0.0217494,0,0,0.0414238,0.0589312,0.0226605,0.0393366,0.0288485,0,0,0.0541896,0.0396101,0.0269668,0.0504175,0.0557374,0.0257789,0.0600116,0.0645679,0.0372917,0.0352857,0,0.0104448,0,0.0337239,0.0127321,0.0142878,0.0264566,0,0.0268277,0.0452806,0.0396428,0,0,0.0191098,0,0,0.0225602,0.075655,0,0.0190946,0.0342127,0.0587833,0.0270511,0.038051,0.0545502,0.0726679,0.0624974,0.0296153,0.0242277,0.00864656,0.036714,0.0252921,0.0376162,0.0100567,0.00737868,0.0566049,0.0507489,0,0,0,0,0,0,0,0
97,0.0330977,0.06158,0,0,0,0.0450558,0,0.0261148,0.0683307,0,0,0,0,0.0218664,0,0,0.0413582,0.0595164,0.0222265,0.0395963,0.028855,0,0,0.0547963,0.0399585,0.026624,0.0501469,0.0554222,0.0258091,0.0604458,0.0649742,0.0375744,0.0357047,0,0.0116764,0,0.0335572,0.0126257,0.0143851,0.0334943,0,0.0298382,0.0456523,0.0395887,0,0,0.0192368,0,0,0.0224996,0.07657,0.0307265,0.0180441,0.0331681,0.0582193,0.0270977,0.0375289,0.051344,0.0704949,0.0617881,0.0334576,0.0250574,0.0120321,0.0413212,0.0178122,0.0374981,0.0100658,0.00733899,0.0564158,0.0512557,0,0,0,0,0,0,0,0
98,0.033127,0.0616692,0,0,0,0.0455983,0,0.025987,0.0680428,0,0,0,0,0.0219421,0,0,0.0409857,0.0595622,0.0221687,0.0390627,0.0287022,0,0,0.053732,0.038698,0.0269737,0.0504412,0.0552298,0.025633,0.0607893,0.0653115,0.0377739,0.0361001,0,0.0121073,0,0.0337701,0.0126351,0.0140078,0.0348123,0,0.0298138,0.0474059,0.0402016,0,0,0.0190724,0,0,0.0224537,0.0743307,0,0.0208162,0.0336036,0.058513,0.0266226,0.0396622,0.0509137,0.0718734,0.0635566,0.0318753,0.025808,0.0118106,0.039148,0.0159949,0.0379646,0.0100006,0.00698629,0.0569108,0.0499926,0,0,0,0,0,0,0,0
99,0.0331609,0.0616912,0,0,0,0.0469413,0,0.0257949,0.0675474,0,0,0,0,0.0220235,0,0,0.0407944,0.0598047,0.0218627,0.0388458,0.0286211,0,0,0.0535351,0.0383206,0.0270074,0.0504624,0.0548772,0.0254581,0.0610662,0.0656837,0.0379124,0.036421,0,0.0135308,0,0.0338059,0.0125853,0.0139035,0.0372904,0,0.0320181,0.0483465,0.0404728,0,0,0.0190779,0,0,0.0224762,0.0736937,0,0.021794,0.0327919,0.0581644,0.0263342,0.0406076,0.0488623,0.07144,0.0640431,0.0328717,0.026443,0.0134264,0.039984,0.0141587,0.0381617,0.00996636,0.00680608,0.0570819,0.049659,0,0,0,0,0,0,0,0
100,0.0332257,0.0617349,0,0,0,0.0483865,0,0.0255248,0.067235,0,0,0,0,0.0222737,0,0,0.0405896,0.0598366,0.0216918,0.0386341,0.0285406,0,0,0.0533701,0.0381094,0.0270989,0.0504535,0.0546402,0.0253338,0.0613472,0.0660394,0.0379862,0.0366688,0,0.0151059,0,0.0337798,0.012817,0.0133994,0.0385546,0,0.0340757,0.0490765,0.0406757,0,0,0.0187408,0,0,0.0225899,0.0731229,0,0.0226523,0.0317598,0.0577756,0.0260692,0.041562,0.0470313,0.0710132,0.0644696,0.0335553,0.0269858,0.0147893,0.0404088,0.0143192,0.0383912,0.00999733,0.00694128,0.0571978,0.049461,0,0,0,0,0,0,0,0
101,0.0332084,0.0616917,0,0,0,0.0494693,0,0.0254207,0.0665741,0,0,0,0,0.0223326,0,0,0.0406861,0.0601364,0.021596,0.0389527,0.0287054,0,0,0.0540632,0.0388128,0.0268115,0.049983,0.0543164,0.0253504,0.0616523,0.0663108,0.0381191,0.0368425,0,0.0162828,0,0.0335395,0.0126858,0.0137261,0.0434824,0,0.032953,0.0488029,0.0404004,0,0,0.0188255,0,0,0.0225956,0.0739974,0.0288836,0.0211713,0.0337763,0.0568871,0.026085,0.0409781,0.045257,0.0689815,0.0637014,0.0372647,0.026546,0.0164296,0.0448638,0.00947676,0.0382842,0.0100015,0.00684613,0.0570163,0.0502377,0,0,0,0,0,0,0,0
102,0.0333334,0.0618508,0,0,0,0.0506635,0,0.024744,0.0669005,0,0,0,0,0.0223536,0,0,0.040424,0.0596826,0.0213239,0.0381432,0.0283573,0,0,0.0529802,0.0377664,0.0268938,0.0503171,0.0542891,0.0252563,0.0618036,0.0664322,0.0380191,0.0371182,0,0.01755,0,0.0337433,0.0125987,0.0136226,0.0397272,0,0.0368697,0.0498286,0.0408873,0,0,0.0187224,0,0,0.0226185,0.0725338,0,0.0234454,0.0306824,0.0572802,0.0258147,0.0428107,0.0448932,0.0703999,0.0649692,0.0341655,0.0276963,0.016315,0.0405901,0.0164475,0.0386697,0.00997101,0.00651681,0.0574337,0.0493493,0,0,0,0,0,0,0,0
103,0.033304,0.0618255,0,0,0,0.0517802,0,0.0244926,0.0662636,0,0,0,0,0.0223839,0,0,0.0405748,0.0604769,0.0208734,0.0382554,0.0283867,0,0,0.053528,0.0384883,0.0265245,0.0499145,0.0540829,0.0254708,0.0618457,0.0665494,0.0379446,0.037218,0,0.0187111,0,0.0334897,0.0124914,0.0139357,0.0429545,0,0.0345584,0.0498258,0.0405419,0,0,0.0188591,0,0,0.0226996,0.0738304,0.0322637,0.0217312,0.0337038,0.0565292,0.0258966,0.0416363,0.0437039,0.0683408,0.0640719,0.0382126,0.0261658,0.0171093,0.045437,0.0124815,0.0384922,0.00998488,0.00655184,0.0573133,0.050091,0,0,0,0,0,0,0,0
104,0.0332732,0.0619091,0,0,0,0.0525967,0,0.023893,0.0661796,0,0,0,0,0.0224468,0,0,0.0405915,0.0608144,0.0203554,0.0378324,0.0281493,0,0,0.0532867,0.0382913,0.0264484,0.0500934,0.0540751,0.0254629,0.0618723,0.0665959,0.0377617,0.0373382,0,0.0194692,0,0.0334137,0.0125455,0.0138842,0.0434865,0,0.0350234,0.0499563,0.0406159,0,0,0.0189306,0,0,0.0227748,0.0740445,0.0316674,0.0217468,0.0342243,0.0566058,0.0258451,0.0411293,0.043769,0.0679536,0.0638825,0.0383968,0.025874,0.0170152,0.045474,0.0122944,0.0385405,0.0100162,0.00646478,0.0574225,0.0499795,0,0,0,0,0,0,0,0
105,0.0332327,0.0619814,0,0,0,0.0534074,0,0.0231204,0.066186,0,0,0,0,0.0224596,0,0,0.0406666,0.0609094,0.0199093,0.0372859,0.0278523,0,0,0.0530369,0.0380939,0.0263585,0.0503418,0.0541265,0.0255044,0.0617746,0.0666089,0.0375456,0.0373832,0,0.0203184,0,0.033286,0.0126305,0.013817,0.0427033,0,0.0350315,0.0499949,0.0406435,0,0,0.0189356,0,0,0.0228132,0.0742908,0.0313301,0.0216711,0.0343553,0.0567128,0.0259175,0.0401884,0.0440724,0.0676084,0.0632892,0.0382547,0.0254317,0.0166647,0.0452275,0.0128854,0.0385166,0.0100464,0.00647161,0.0575204,0.0499265,0,0,0,0,0,0,0,0
106,0.0331814,0.0620557,0,0,0,0.0540016,0,0.0222481,0.0663509,0,0,0,0,0.0224607,0,0,0.040671,0.0607793,0.0195538,0.0366506,0.0275607,0,0,0.0528102,0.037887,0.0261246,0.0507169,0.0542258,0.0255357,0.0616551,0.0665918,0.0373034,0.0373207,0,0.0210607,0,0.0331404,0.0125948,0.0138482,0.041342,0,0.0346658,0.0498577,0.0406881,0,0,0.0189529,0,0,0.0228461,0.0744027,0.0302196,0.0214766,0.0342103,0.0568361,0.0260167,0.0389986,0.0446629,0.0674034,0.0623663,0.0377139,0.0249891,0.0159992,0.0448541,0.0135441,0.0384143,0.0100546,0.00651957,0.057611,0.0499051,0,0,0,0,0,0,0,0
107,0.0331582,0.0621031,0,0,0,0.0544357,0,0.0213334,0.0666527,0,0,0,0,0.0224801,0,0,0.040708,0.0605577,0.0192683,0.0359574,0.0272983,0,0,0.0526135,0.0376618,0.0259325,0.0511188,0.0543463,0.0255085,0.0615107,0.0665296,0.0370271,0.0372435,0,0.021549,0,0.0330229,0.0125884,0.0138786,0.0398661,0,0.0343538,0.049604,0.040722,0,0,0.0189039,0,0,0.0228477,0.0741398,0.0272917,0.021249,0.0336398,0.0569958,0.0261739,0.0379027,0.0454581,0.0673641,0.0614731,0.0367581,0.024502,0.0149742,0.0444077,0.0141707,0.0383193,0.0100853,0.00660716,0.0576631,0.0498712,0,0,0,0,0,0,0,0
108,0.0331538,0.0621345,0,0,0,0.0548652,0,0.0203962,0.0669177,0,0,0,0,0.022504,0,0,0.0407683,0.0603318,0.0191164,0.0352444,0.0270666,0,0,0.0524277,0.0374238,0.025799,0.0514829,0.0544673,0.0254665,0.0613563,0.06643,0.0367736,0.0371399,0,0.0219139,0,0.0329198,0.0126086,0.0138863,0.0386032,0,0.0341279,0.0492802,0.0407336,0,0,0.018902,0,0,0.0228587,0.0736583,0.0243695,0.0210852,0.0327169,0.057163,0.0263876,0.0370351,0.046218,0.0673987,0.0607949,0.0359674,0.024005,0.013841,0.0440902,0.0147342,0.038225,0.010116,0.00669124,0.057674,0.0498918,0,0,0,0,0,0,0,0
109,0.0332461,0.0622575,0,0,0,0.0558635,0,0.0192055,0.0671126,0,0,0,0,0.022695,0,0,0.0406048,0.0599074,0.0193595,0.0340723,0.0269089,0,0,0.0515329,0.0365584,0.0258933,0.0521366,0.0545421,0.0252302,0.0613414,0.0664116,0.0364893,0.0372268,0,0.0227507,0,0.0329835,0.0130102,0.0131035,0.0351615,0,0.0345899,0.0494952,0.0410185,0,0,0.0186395,0,0,0.0229722,0.0719154,0,0.0226577,0.0308932,0.0577659,0.0264043,0.0371941,0.0468908,0.0686268,0.0610893,0.0331774,0.024489,0.0124882,0.0401975,0.0195567,0.038377,0.0101664,0.00697639,0.0579342,0.0493399,0,0,0,0,0,0,0,0
110,0.0332087,0.0623249,0,0,0,0.0564965,0,0.0184443,0.0668692,0,0,0,0,0.0225726,0,0,0.0405887,0.0601432,0.0196221,0.0336578,0.0267972,0,0,0.0516996,0.0366744,0.0257227,0.052101,0.0545814,0.0253694,0.06129,0.0663031,0.0360591,0.0370633,0,0.0233112,0,0.0328253,0.0129148,0.0132844,0.0350455,0,0.0336807,0.0490762,0.0408117,0,0,0.0188112,0,0,0.0230254,0.072579,0.0196174,0.0214919,0.0312005,0.0575665,0.0267308,0.0355011,0.0468035,0.0673072,0.0597974,0.0356233,0.0234753,0.0128146,0.0433118,0.0159079,0.0381525,0.0102318,0.00703704,0.0578505,0.0499251,0,0,0,0,0,0,0,0
111,0.0332716,0.0625543,0,0,0,0.0569091,0,0.0175281,0.0668625,0,0,0,0,0.0224714,0,0,0.0401906,0.0600526,0.020222,0.0326443,0.0267915,0,0,0.0506159,0.0356773,0.0259128,0.0524357,0.0546507,0.0250697,0.0613471,0.0662882,0.0357219,0.0370388,0,0.0234233,0,0.0330334,0.0128635,0.0130818,0.0321098,0,0.0333178,0.0495929,0.0412213,0,0,0.0188564,0,0,0.0230969,0.071178,0,0.0230979,0.0312743,0.0580636,0.0267211,0.0356324,0.0462788,0.0676612,0.0598453,0.0336976,0.0245131,0.0124969,0.0401332,0.0185341,0.0383381,0.0102168,0.00688025,0.0581103,0.0493867,0,0,0,0,0,0,0,0
