Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
171,0.0294783,0.0665856,0,0,0,0.0296463,0,0.019884,0.0466607,0,0,0,0,0.0170063,0,0,0.0428637,0.0544223,0.0303869,0.0412706,0.0254743,0,0,0.0679002,0.0387469,0.0456259,0.0706369,0.0641247,0.0272435,0.0633999,0.0675041,0.0375212,0.0385204,0,0.0178181,0,0.0410699,0.0145384,0.0147506,0.0301612,0,0.0210975,0.0522738,0.0412207,0,0,0.0204811,0,0,0.0229975,0.0752171,0.0182714,0.0234409,0.0331392,0.0508307,0.0309562,0.0295389,0.0370322,0.0614322,0.0549471,0.0264356,0.027153,0.0137537,0.0309781,0.027865,0.0352645,0.0108431,0.00825297,0.0629215,0.0431517,0,0,0,0,0,0,0,0
172,0.0294891,0.0663191,0,0,0,0.0300825,0,0.0193532,0.0461599,0,0,0,0,0.0170918,0,0,0.0429151,0.0547253,0.0302967,0.0408177,0.0254371,0,0,0.0682943,0.0393844,0.0446741,0.070006,0.0633731,0.0261682,0.0634807,0.067401,0.0370242,0.0392354,0,0.0179919,0,0.0408435,0.0144482,0.0148051,0.0305671,0,0.0203623,0.0514833,0.0409616,0,0,0.0205588,0,0,0.023033,0.0745488,0.0199165,0.0234455,0.0332965,0.0514116,0.0310589,0.0293577,0.0378675,0.062225,0.0549015,0.026072,0.0259996,0.0133872,0.0299391,0.032513,0.0351516,0.0108517,0.00839145,0.0628922,0.0438692,0,0,0,0,0,0,0,0
173,0.0295175,0.065949,0,0,0,0.0305842,0,0.0188755,0.0455415,0,0,0,0,0.0171542,0,0,0.0430399,0.0550515,0.030356,0.0405389,0.0257201,0,0,0.0683204,0.0401781,0.0434473,0.0693077,0.062623,0.0255576,0.0632175,0.0669963,0.0363762,0.0395825,0,0.018057,0,0.0404439,0.0142599,0.0149875,0.0306273,0,0.0198443,0.0505204,0.0406509,0,0,0.0208341,0,0,0.0231646,0.0738069,0.0221168,0.0231886,0.0332044,0.0522621,0.0311176,0.0293831,0.0388869,0.0632922,0.0552219,0.0255129,0.0246902,0.0130333,0.0287843,0.0376773,0.0349018,0.0108814,0.00859706,0.0627389,0.0446274,0,0,0,0,0,0,0,0
174,0.0296222,0.065501,0,0,0,0.0308143,0,0.018589,0.0447953,0,0,0,0,0.0172588,0,0,0.0431964,0.0553187,0.0303483,0.0406217,0.0263047,0,0,0.0681804,0.04107,0.0428593,0.0687275,0.062104,0.0253203,0.0628254,0.0663923,0.0356545,0.0397895,0,0.0180366,0,0.0399474,0.0140555,0.0152135,0.0305635,0,0.019332,0.049554,0.0402721,0,0,0.0212033,0,0,0.0232595,0.0731252,0.0245865,0.0222896,0.0328236,0.0532463,0.0312663,0.0297215,0.0400595,0.0645163,0.0557644,0.0244681,0.0236045,0.0129354,0.0276754,0.0429629,0.0344328,0.0109214,0.00888818,0.0625225,0.0453423,0,0,0,0,0,0,0,0
175,0.0297545,0.06497,0,0,0,0.0305758,0,0.0185532,0.0438886,0,0,0,0,0.017497,0,0,0.0433645,0.0555554,0.0299839,0.0410005,0.0266834,0,0,0.0682494,0.04205,0.042546,0.0682916,0.0617359,0.0250436,0.0623353,0.0658577,0.0350839,0.0396616,0,0.0180062,0,0.0393495,0.0139011,0.0153939,0.0304915,0,0.0187443,0.0485993,0.0399125,0,0,0.0216096,0,0,0.0232216,0.0725623,0.0271306,0.0217049,0.0319782,0.0542704,0.0316469,0.030407,0.0413918,0.0659586,0.0565809,0.0235585,0.0228173,0.0131739,0.0266506,0.0481381,0.0338446,0.0109906,0.00928545,0.0621599,0.0459531,0,0,0,0,0,0,0,0
176,0.0298936,0.0643984,0,0,0,0.0300245,0,0.0186955,0.0430645,0,0,0,0,0.0178036,0,0,0.0435628,0.0556347,0.0290918,0.0416048,0.0266185,0,0,0.0684993,0.0431062,0.0423556,0.0679576,0.0615035,0.0244351,0.0619363,0.0655962,0.0348059,0.0393217,0,0.0176943,0,0.0388488,0.0136858,0.0157287,0.0302784,0,0.0182501,0.0478989,0.0396727,0,0,0.0221867,0,0,0.0231815,0.0722606,0.0292987,0.0209049,0.0308377,0.0553329,0.0322768,0.0314809,0.0428362,0.0676574,0.0578502,0.0227989,0.0223887,0.0134233,0.0258247,0.0526319,0.0331563,0.0110904,0.00977727,0.0616653,0.0464333,0,0,0,0,0,0,0,0
177,0.0300305,0.0638581,0,0,0,0.0295933,0,0.0189265,0.0425486,0,0,0,0,0.0182133,0,0,0.0437711,0.0555318,0.0278327,0.0423653,0.0264905,0,0,0.0689338,0.0441567,0.0420818,0.0677359,0.0614675,0.0235251,0.0618273,0.0655679,0.034777,0.0388836,0,0.0172283,0,0.0383411,0.013501,0.0160706,0.0293876,0,0.0183646,0.0474277,0.0394997,0,0,0.0227964,0,0,0.023122,0.0720403,0.031265,0.0199684,0.0295561,0.0564244,0.0329304,0.033141,0.0443665,0.0694683,0.0594364,0.0223623,0.0221533,0.0131749,0.0251289,0.0564541,0.0324907,0.0112575,0.0102128,0.0611269,0.0468362,0,0,0,0,0,0,0,0
178,0.0301859,0.0634034,0,0,0,0.0292981,0,0.0192024,0.0425696,0,0,0,0,0.0187282,0,0,0.0439821,0.0552272,0.0266,0.0432896,0.0266569,0,0,0.0693722,0.0451636,0.0418021,0.0674612,0.0614436,0.0227959,0.0618868,0.0657705,0.0349279,0.0385382,0,0.0170818,0,0.0378601,0.0134107,0.0163324,0.0278091,0,0.0188537,0.0470976,0.0393622,0,0,0.0234177,0,0,0.0230551,0.0718627,0.0329228,0.0190473,0.0286794,0.0573933,0.0334954,0.0350437,0.0460124,0.071242,0.0610872,0.0225463,0.0218301,0.0127302,0.0246938,0.0597325,0.0318937,0.0113913,0.0105127,0.0606186,0.047178,0,0,0,0,0,0,0,0
179,0.0303081,0.0630538,0,0,0,0.0288808,0,0.019445,0.043204,0,0,0,0,0.0192155,0,0,0.0440381,0.0548987,0.0257252,0.0441325,0.0270634,0,0,0.0698771,0.0460428,0.0414333,0.0669769,0.0612107,0.0224447,0.0620227,0.066058,0.0352079,0.03835,0,0.0172823,0,0.0375999,0.0133502,0.0164796,0.0253886,0,0.0194082,0.0468111,0.0392295,0,0,0.0239558,0,0,0.0230062,0.071737,0.0340256,0.0181372,0.0283549,0.0582173,0.0339011,0.036693,0.0477472,0.0728195,0.0625453,0.0218959,0.0214925,0.0122316,0.0245756,0.0631585,0.0314039,0.0114654,0.0106976,0.0602097,0.0474123,0,0,0,0,0,0,0,0
180,0.0304018,0.0628697,0,0,0,0.0283751,0,0.0196575,0.0443107,0,0,0,0,0.0196582,0,0,0.0439421,0.0548052,0.0252939,0.0446854,0.0274107,0,0,0.070267,0.0466595,0.040862,0.0663267,0.0608209,0.0222149,0.0621296,0.0662732,0.035454,0.0382785,0,0.0175435,0,0.0374074,0.0132727,0.0165405,0.0229888,0,0.020299,0.0465498,0.0391478,0,0,0.0243266,0,0,0.0230023,0.071647,0.0355217,0.0173248,0.0284085,0.0588196,0.0340505,0.0377764,0.0491816,0.074038,0.0633813,0.0212019,0.0213512,0.01183,0.0253058,0.0672035,0.0310865,0.0114778,0.0107856,0.0599572,0.0475913,0,0,0,0,0,0,0,0
181,0.0305231,0.0627403,0,0,0,0.0282469,0,0.019855,0.0456026,0,0,0,0,0.0200101,0,0,0.0437783,0.0548015,0.0250962,0.0448901,0.0275953,0,0,0.0703726,0.047272,0.0399654,0.0659293,0.0604075,0.0221341,0.0621472,0.066398,0.035525,0.0382789,0,0.0175966,0,0.0372289,0.0133421,0.0163174,0.0218475,0,0.0218411,0.0462865,0.0392221,0,0,0.0244709,0,0,0.0230062,0.0716078,0.0381317,0.016649,0.0284536,0.0592431,0.0340004,0.0382802,0.0501394,0.0747855,0.063622,0.021374,0.0213804,0.0115827,0.0257959,0.071819,0.0309753,0.0114807,0.0107868,0.0597845,0.0478094,0,0,0,0,0,0,0,0
182,0.0305852,0.0627398,0,0,0,0.0284263,0,0.0201001,0.0469443,0,0,0,0,0.0203658,0,0,0.0435132,0.0547124,0.0249232,0.0449028,0.0275869,0,0,0.0701027,0.0476262,0.0389675,0.065499,0.0600446,0.0222274,0.0620049,0.0663946,0.0355009,0.0382597,0,0.0173062,0,0.0370908,0.0136158,0.0157128,0.0222589,0,0.023543,0.0460428,0.0392965,0,0,0.0244785,0,0,0.023002,0.0715915,0.0405574,0.0161665,0.0285425,0.0594623,0.0338453,0.038345,0.0507113,0.0751601,0.0635809,0.0220929,0.0213749,0.0112188,0.0260542,0.0753495,0.031034,0.0114846,0.0107074,0.0597829,0.0480156,0,0,0,0,0,0,0,0
183,0.0307134,0.0629027,0,0,0,0.0288766,0,0.020309,0.0480683,0,0,0,0,0.020437,0,0,0.0433107,0.0545794,0.0247975,0.0447319,0.0275913,0,0,0.0696085,0.0474498,0.038337,0.0650589,0.0597424,0.0223008,0.0619103,0.0663233,0.0353499,0.0382489,0,0.0165751,0,0.0371005,0.0137332,0.015343,0.0231217,0,0.0240206,0.0456803,0.0393175,0,0,0.0243395,0,0,0.0230487,0.0715654,0.0413989,0.015887,0.0288965,0.059538,0.0336002,0.0381827,0.0510249,0.0753311,0.0633999,0.0222211,0.0211262,0.0109807,0.0258269,0.0765561,0.0311857,0.0114623,0.0106517,0.0598816,0.0481439,0,0,0,0,0,0,0,0
184,0.0308152,0.0630699,0,0,0,0.0295389,0,0.0205287,0.0491292,0,0,0,0,0.020281,0,0,0.043162,0.0544742,0.0245084,0.0445491,0.0275571,0,0,0.0688031,0.0471682,0.0378926,0.0644665,0.0595379,0.0224012,0.06168,0.0662109,0.0351612,0.0379009,0,0.0154167,0,0.0371626,0.0138092,0.0150629,0.0233242,0,0.0240933,0.0452378,0.0394123,0,0,0.0241204,0,0,0.0231404,0.07167,0.0411398,0.015739,0.0296633,0.0593792,0.0333713,0.0381197,0.0513375,0.0755098,0.0632752,0.0222406,0.0205843,0.01058,0.0256834,0.0762958,0.0313976,0.0114301,0.0106158,0.0599475,0.048206,0,0,0,0,0,0,0,0
185,0.0308886,0.0631538,0,0,0,0.0303649,0,0.0207859,0.0501783,0,0,0,0,0.0199505,0,0,0.0430859,0.0544354,0.0240249,0.0444433,0.0274276,0,0,0.06803,0.0468591,0.037513,0.0637759,0.0594079,0.0226379,0.0613783,0.0660947,0.0350861,0.037619,0,0.0139868,0,0.0372266,0.0138417,0.014885,0.0229416,0,0.0242173,0.0446823,0.0395857,0,0,0.0238516,0,0,0.0231854,0.0720647,0.0402575,0.0155306,0.0306868,0.0588368,0.0331146,0.0382234,0.0517333,0.0756686,0.0632129,0.0223388,0.0199915,0.0100602,0.0259301,0.0753303,0.0316473,0.0113928,0.0105746,0.0598815,0.0482331,0,0,0,0,0,0,0,0
186,0.0308431,0.0632031,0,0,0,0.0313285,0,0.0209934,0.051222,0,0,0,0,0.0196256,0,0,0.0430486,0.0544537,0.0233985,0.0444114,0.0272607,0,0,0.0673614,0.0463283,0.0371332,0.0632057,0.0593514,0.0229671,0.0613191,0.0659859,0.0351507,0.0371724,0,0.0125308,0,0.0372026,0.0138309,0.0147422,0.022325,0,0.0242992,0.0441018,0.039731,0,0,0.0236461,0,0,0.0231906,0.0726413,0.0392142,0.0153971,0.0315237,0.0584422,0.0329819,0.0383441,0.052207,0.0758028,0.0631754,0.0223471,0.0194974,0.00949658,0.0263496,0.0739857,0.0318513,0.0113807,0.0105424,0.0598255,0.0481302,0,0,0,0,0,0,0,0
187,0.0307736,0.0631993,0,0,0,0.0323673,0,0.021184,0.052316,0,0,0,0,0.0193586,0,0,0.0430784,0.054513,0.0227089,0.0444606,0.0270512,0,0,0.0668104,0.0456364,0.0367947,0.0627018,0.0593316,0.0232041,0.0612999,0.0659121,0.0352586,0.0368489,0,0.0111595,0,0.0370899,0.0138298,0.0146047,0.0217503,0,0.0245331,0.0435329,0.0398173,0,0,0.0235397,0,0,0.0231343,0.073234,0.0384141,0.0152725,0.0319568,0.0583019,0.0329716,0.0384194,0.0525619,0.0760346,0.0631212,0.0225618,0.0192442,0.00903507,0.0266832,0.0726011,0.0319187,0.0113608,0.0105318,0.0597963,0.0479998,0,0,0,0,0,0,0,0
188,0.030736,0.0630688,0,0,0,0.0333914,0,0.021375,0.0534576,0,0,0,0,0.0191192,0,0,0.0432489,0.0545646,0.0220428,0.0445447,0.0267779,0,0,0.0665481,0.0451134,0.036396,0.0621331,0.059315,0.0232883,0.0612669,0.0659229,0.0354144,0.036642,0,0.00992643,0,0.0369109,0.0138367,0.0145562,0.0213573,0,0.0248601,0.0429503,0.0399337,0,0,0.0235104,0,0,0.0230958,0.0738165,0.0377199,0.0150168,0.0319627,0.0580323,0.0329782,0.038445,0.0528061,0.0762339,0.0631121,0.0221947,0.0191894,0.00877884,0.026943,0.0713548,0.0318046,0.011358,0.0105557,0.0596506,0.0479247,0,0,0,0,0,0,0,0
189,0.0306458,0.0628668,0,0,0,0.0343001,0,0.0215934,0.0545484,0,0,0,0,0.0189608,0,0,0.0433701,0.0544138,0.0214622,0.0445454,0.0265097,0,0,0.0664846,0.0446169,0.0358916,0.0614579,0.0592739,0.0235285,0.061194,0.0659492,0.0355716,0.0364683,0,0.00893184,0,0.0366669,0.013771,0.01458,0.0210404,0,0.0251408,0.0424836,0.0399964,0,0,0.0236093,0,0,0.023139,0.0742475,0.0371702,0.0147694,0.0317448,0.0580042,0.033073,0.0384678,0.052939,0.0764145,0.0631367,0.0223069,0.0192902,0.00869058,0.0270469,0.0702,0.0316286,0.0113595,0.0106886,0.0594623,0.0478967,0,0,0,0,0,0,0,0
190,0.0305596,0.062672,0,0,0,0.0350821,0,0.0218148,0.0554991,0,0,0,0,0.0188988,0,0,0.0435159,0.0539498,0.0209859,0.0444148,0.0264359,0,0,0.0663347,0.0441165,0.0352484,0.0607059,0.0592309,0.023862,0.0610743,0.0659327,0.0357272,0.0363033,0,0.00812439,0,0.0364194,0.0137305,0.0145984,0.0206331,0,0.0252544,0.0422076,0.0399984,0,0,0.0238107,0,0,0.0232354,0.0744731,0.0367024,0.0146989,0.031438,0.0579892,0.0331851,0.0385284,0.0530985,0.0764846,0.0631038,0.0223636,0.0194072,0.00865711,0.0270552,0.0691312,0.0315804,0.0113649,0.010847,0.0592766,0.0477904,0,0,0,0,0,0,0,0
191,0.0305326,0.0624944,0,0,0,0.0358179,0,0.0220508,0.056335,0,0,0,0,0.0188899,0,0,0.0437278,0.0535485,0.0205813,0.0442183,0.0263767,0,0,0.06611,0.0438329,0.0346278,0.0600228,0.0591901,0.0240923,0.0609463,0.0658327,0.0358161,0.0361298,0,0.00740542,0,0.0362253,0.0137468,0.014607,0.0202214,0,0.0253506,0.0420409,0.0399714,0,0,0.0238919,0,0,0.0232148,0.0746326,0.0362535,0.0147487,0.0310963,0.0582629,0.0332096,0.038515,0.0532716,0.0763015,0.062972,0.0223625,0.0195182,0.00853079,0.0271686,0.0681211,0.0315158,0.0113466,0.0109143,0.0591076,0.0476757,0,0,0,0,0,0,0,0
192,0.0304819,0.0623673,0,0,0,0.0364563,0,0.0222735,0.0571491,0,0,0,0,0.0189314,0,0,0.0438195,0.0536751,0.0201831,0.0439521,0.0262746,0,0,0.065818,0.0435166,0.0342621,0.0595084,0.0591287,0.0243721,0.0607316,0.0656752,0.0357969,0.0360212,0,0.00679369,0,0.0360591,0.0137253,0.0146215,0.0199381,0,0.0255593,0.04186,0.0398861,0,0,0.0238583,0,0,0.0231532,0.074879,0.0359202,0.0148569,0.0309466,0.0584397,0.0331443,0.038354,0.0534426,0.0761431,0.0627773,0.022672,0.0195646,0.00829053,0.0273321,0.0673276,0.0314652,0.0113745,0.0108608,0.0589762,0.0475969,0,0,0,0,0,0,0,0
193,0.030374,0.0622299,0,0,0,0.0369144,0,0.0224719,0.0579937,0,0,0,0,0.0190202,0,0,0.0438046,0.053757,0.0198747,0.0435947,0.0261618,0,0,0.0654252,0.0432926,0.0341019,0.0589969,0.0591002,0.0246392,0.0604542,0.0655228,0.0357949,0.0357387,0,0.00636767,0,0.0359234,0.013679,0.0146365,0.0197883,0,0.025812,0.0418739,0.0397678,0,0,0.0237572,0,0,0.0230979,0.0752076,0.035724,0.0151484,0.0309518,0.0588879,0.0329911,0.0381069,0.0535763,0.0760448,0.062601,0.0233205,0.0194702,0.00798691,0.0274452,0.0668355,0.0314455,0.0114195,0.0107318,0.0588562,0.0475454,0,0,0,0,0,0,0,0
194,0.0302922,0.0620728,0,0,0,0.0372715,0,0.0226791,0.0588992,0,0,0,0,0.0191716,0,0,0.0438174,0.0537678,0.0197043,0.043202,0.0260769,0,0,0.0650032,0.0432759,0.0337418,0.0585382,0.0591395,0.0249643,0.060265,0.0653347,0.0357643,0.035513,0,0.00608344,0,0.0358683,0.0136633,0.0146558,0.0197481,0,0.0259683,0.0420318,0.039664,0,0,0.0236308,0,0,0.0230524,0.0756255,0.0356303,0.0155426,0.0310554,0.0594735,0.0326844,0.0378098,0.0536198,0.0759119,0.0624533,0.0241954,0.0191866,0.00753603,0.0275013,0.0664611,0.0315414,0.0114212,0.0105683,0.0587358,0.0474321,0,0,0,0,0,0,0,0
195,0.0302647,0.0618757,0,0,0,0.0374922,0,0.0228723,0.0598465,0,0,0,0,0.0192818,0,0,0.0437667,0.0538745,0.0195914,0.0427682,0.0259844,0,0,0.0644141,0.0435323,0.0333696,0.0581332,0.0591885,0.0253309,0.0600981,0.0651365,0.0357433,0.0351484,0,0.00593812,0,0.0358927,0.0136605,0.014653,0.019832,0,0.0261165,0.0422742,0.0396204,0,0,0.0234826,0,0,0.0230054,0.0759499,0.0355796,0.0160232,0.0312287,0.0605414,0.0322215,0.037593,0.053669,0.0757586,0.0621479,0.0245478,0.0186991,0.00692552,0.0278664,0.0662162,0.0317398,0.0113225,0.0104328,0.0586429,0.0472945,0,0,0,0,0,0,0,0
196,0.030252,0.0617085,0,0,0,0.0376253,0,0.0230868,0.0608118,0,0,0,0,0.0193774,0,0,0.0435842,0.0540668,0.0193981,0.0423344,0.0259153,0,0,0.0636396,0.0436623,0.0330477,0.0577416,0.0592002,0.0256709,0.0598701,0.0649273,0.035737,0.0348502,0,0.00588297,0,0.035918,0.0136129,0.0146368,0.0201047,0,0.0262167,0.04252,0.039485,0,0,0.0232455,0,0,0.0229336,0.0762405,0.0357259,0.0165048,0.0315393,0.0614247,0.031745,0.0373266,0.0537454,0.0755926,0.0617443,0.0247313,0.0181139,0.00629317,0.0284539,0.0664054,0.0319761,0.0111751,0.0102506,0.0586251,0.0471443,0,0,0,0,0,0,0,0
197,0.0302258,0.0615729,0,0,0,0.0376535,0,0.0233684,0.0617541,0,0,0,0,0.0194662,0,0,0.0434574,0.0542705,0.0188528,0.0419238,0.025884,0,0,0.0629491,0.0438634,0.0327701,0.0573491,0.0592446,0.0260274,0.0595605,0.0646989,0.0356858,0.0345157,0,0.00582904,0,0.0359837,0.0135541,0.014656,0.0205668,0,0.0262779,0.0426686,0.0393972,0,0,0.0229837,0,0,0.022887,0.0765396,0.0360197,0.016985,0.0319521,0.0620646,0.0312144,0.0369837,0.0539409,0.0754433,0.0613958,0.025053,0.0175481,0.00568316,0.02897,0.0671441,0.032242,0.0110619,0.00999872,0.0586417,0.0469797,0,0,0,0,0,0,0,0
198,0.0301189,0.0615001,0,0,0,0.0375789,0,0.0235932,0.0626478,0,0,0,0,0.0195834,0,0,0.0433542,0.0545252,0.0189191,0.0414719,0.0259324,0,0,0.0623494,0.0440023,0.0324351,0.056985,0.0592934,0.0263291,0.059397,0.0645185,0.0357422,0.034361,0,0.0058007,0,0.0360598,0.013536,0.0146557,0.0211291,0,0.0262801,0.0427272,0.0393396,0,0,0.0227715,0,0,0.0228801,0.0768688,0.0364408,0.0174514,0.0323488,0.0625835,0.0307002,0.0366601,0.0542873,0.0752792,0.0610791,0.0254752,0.0170766,0.00527264,0.029403,0.0685031,0.0325232,0.0109639,0.00979585,0.058667,0.0468569,0,0,0,0,0,0,0,0
199,0.0299412,0.0614727,0,0,0,0.037416,0,0.0238078,0.0635374,0,0,0,0,0.019659,0,0,0.0432638,0.0547565,0.0192123,0.0410929,0.0260348,0,0,0.0617279,0.0440755,0.0321087,0.0566861,0.0591874,0.0266065,0.0593232,0.0643536,0.0358334,0.034284,0,0.00575823,0,0.0361079,0.0135592,0.0146245,0.0218155,0,0.0262582,0.0427241,0.0393062,0,0,0.0226141,0,0,0.0229379,0.0771598,0.0371591,0.017891,0.0325929,0.0630054,0.0302138,0.0363377,0.0546092,0.0751382,0.0608172,0.0258445,0.0168027,0.00499205,0.0297562,0.0703812,0.0327661,0.0108374,0.00969998,0.0586827,0.0467841,0,0,0,0,0,0,0,0
200,0.0298101,0.061503,0,0,0,0.0371658,0,0.0240113,0.0643927,0,0,0,0,0.0197096,0,0,0.043177,0.0549211,0.0194692,0.0407653,0.0260727,0,0,0.0610926,0.0440637,0.031823,0.0563349,0.0590908,0.0267749,0.0592202,0.0641805,0.0358191,0.0342353,0,0.00570425,0,0.0361045,0.0135662,0.0145976,0.0227245,0,0.0263226,0.0426774,0.0392496,0,0,0.0224482,0,0,0.0231255,0.0773732,0.0379593,0.0182207,0.0326022,0.063278,0.0298015,0.036173,0.0547451,0.07506,0.0606129,0.026195,0.0166573,0.0045916,0.0300461,0.0726151,0.0329129,0.0108515,0.00961646,0.0586687,0.0466987,0,0,0,0,0,0,0,0
201,0.0292088,0.0617122,0,0,0,0.0344544,0,0.0230985,0.0654039,0,0,0,0,0.0203973,0,0,0.0427262,0.0552122,0.0192621,0.0399311,0.0263282,0,0,0.0598396,0.0433526,0.0307701,0.0549871,0.0586337,0.0268717,0.0597594,0.0645695,0.0364328,0.0346899,0,0.00618532,0,0.0355235,0.0138161,0.0148139,0.0194727,0,0.030313,0.0421305,0.0399211,0,0,0.0216992,0,0,0.0241821,0.0765786,0.0416599,0.019749,0.0320595,0.0642606,0.0295634,0.0369657,0.0575734,0.0773506,0.0615232,0.0237252,0.021768,0.00839974,0.0284914,0.0653171,0.0328919,0.0102933,0.00967521,0.0587649,0.0460189,0,0,0,0,0,0,0,0
202,0.0289733,0.0617786,0,0,0,0.0342142,0,0.02335,0.0662233,0,0,0,0,0.0204402,0,0,0.0426439,0.0555094,0.0195944,0.0397417,0.0264425,0,0,0.0592765,0.0431824,0.0306819,0.0546074,0.0585641,0.0271408,0.0594557,0.0642843,0.0363418,0.0344458,0,0.00627394,0,0.0354696,0.013874,0.0147166,0.0201232,0,0.0305341,0.0420438,0.0399069,0,0,0.0216143,0,0,0.0242832,0.0765812,0.0423613,0.0200153,0.031715,0.0641954,0.0292753,0.0371163,0.0584009,0.0776764,0.0616068,0.0242588,0.0216106,0.00906944,0.0290717,0.0672754,0.0329622,0.0102977,0.00960963,0.0587466,0.0460376,0,0,0,0,0,0,0,0
203,0.0291272,0.0618113,0,0,0,0.0339549,0,0.0236093,0.0669583,0,0,0,0,0.0204749,0,0,0.0425517,0.0558699,0.0198791,0.0395004,0.0265869,0,0,0.0587679,0.0430108,0.0302516,0.0542436,0.0584922,0.0274789,0.0592919,0.0640284,0.0362518,0.0343346,0,0.00638875,0,0.0354074,0.0138995,0.0146782,0.0205229,0,0.0307031,0.0420754,0.0399403,0,0,0.02154,0,0,0.0242966,0.0764923,0.0425199,0.0202653,0.0314218,0.0642951,0.0290565,0.037378,0.0593796,0.0781052,0.0617777,0.0249162,0.0213291,0.00973759,0.0297419,0.0689512,0.0330254,0.010239,0.00954605,0.0587082,0.0460843,0,0,0,0,0,0,0,0
204,0.0292728,0.0618203,0,0,0,0.0337373,0,0.0238398,0.0676486,0,0,0,0,0.0204943,0,0,0.042513,0.0561666,0.0201646,0.0392636,0.0267281,0,0,0.058291,0.0428746,0.0297823,0.0538581,0.0584414,0.0277162,0.0591336,0.0637927,0.0361093,0.034076,0,0.00649433,0,0.0353216,0.0138843,0.0146759,0.0206303,0,0.0310216,0.0422388,0.0399795,0,0,0.0214615,0,0,0.0242319,0.0763723,0.0420682,0.0204213,0.0312106,0.0644185,0.0288435,0.0376933,0.0603599,0.0785094,0.0620116,0.02561,0.0210612,0.0102086,0.0304283,0.0698912,0.0330518,0.010123,0.00947271,0.0586421,0.0460038,0,0,0,0,0,0,0,0
205,0.0294133,0.0617988,0,0,0,0.0334639,0,0.0240993,0.0682666,0,0,0,0,0.0205335,0,0,0.0427349,0.056502,0.0204917,0.0390799,0.0268381,0,0,0.0577766,0.0427659,0.0295596,0.0534229,0.0583953,0.0279498,0.0589753,0.0635737,0.0360277,0.0339297,0,0.00663114,0,0.0352591,0.0139385,0.0147435,0.0203256,0,0.0316347,0.0425264,0.0400277,0,0,0.0214098,0,0,0.0240381,0.0762345,0.0413503,0.0204851,0.0310622,0.0645859,0.0286462,0.0379606,0.0612083,0.0786112,0.0622747,0.0261413,0.021163,0.0101552,0.0311367,0.0695288,0.0330315,0.0100238,0.00941325,0.058548,0.0459912,0,0,0,0,0,0,0,0
206,0.0294859,0.0618084,0,0,0,0.0332779,0,0.0243666,0.0687749,0,0,0,0,0.0204809,0,0,0.0430618,0.0571278,0.0207697,0.038948,0.0270004,0,0,0.0573187,0.0425898,0.0293085,0.0530465,0.0582986,0.028105,0.0588298,0.0634118,0.0359581,0.0338538,0,0.00673372,0,0.0352725,0.0139845,0.0147646,0.0195186,0,0.0311017,0.0428634,0.0400684,0,0,0.0213929,0,0,0.0239142,0.0761084,0.0405378,0.0205177,0.0306575,0.0645903,0.0284123,0.0382695,0.0617649,0.0785385,0.0625362,0.0264652,0.0215596,0.00986129,0.0316743,0.0677376,0.0330168,0.0100095,0.00933602,0.0584734,0.0459469,0,0,0,0,0,0,0,0
207,0.0298588,0.0616665,0,0,0,0.0355383,0,0.0257308,0.0688283,0,0,0,0,0.019737,0,0,0.0436957,0.0574828,0.0211628,0.0392876,0.0274994,0,0,0.0576202,0.0431083,0.029625,0.0533575,0.0581988,0.0279927,0.0583154,0.0629653,0.0355456,0.0331586,0,0.00513036,0,0.0356302,0.0137241,0.0144738,0.0204101,0,0,0.043421,0.0393529,0,0,0.0219678,0,0,0.0230786,0.0772812,0.0383705,0.0189757,0.0299953,0.0634373,0.0282506,0.0372248,0.057942,0.0755147,0.0617259,0.030221,0.0181292,0.00815103,0.0357985,0.0731352,0.0331238,0.0105747,0.00920916,0.0582536,0.0467194,0,0,0,0,0,0,0,0
208,0.0297039,0.0615955,0,0,0,0.03553,0,0.0259719,0.0691301,0,0,0,0,0.0196808,0,0,0.0437295,0.0578427,0.0215061,0.0390421,0.0279225,0,0,0.0573232,0.0428588,0.0290508,0.0528846,0.0579604,0.0280268,0.0582608,0.0628838,0.0356047,0.03298,0,0.0049464,0,0.0355953,0.0137348,0.0144235,0.0200858,0,0.0270643,0.0439592,0.0395569,0,0,0.0219285,0,0,0.0232585,0.0768305,0.0346314,0.0190196,0.0300401,0.0634106,0.0280466,0.0376352,0.0587311,0.0754964,0.0622308,0.0297438,0.0179785,0.00675487,0.0349079,0.0689068,0.0331933,0.0106125,0.00919429,0.0581335,0.0466219,0,0,0,0,0,0,0,0
