Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
47,0.033706,0.0609143,0,0,0,0.0405333,0,0.0252287,0.0655548,0,0,0,0,0.0173622,0,0,0.0418892,0.0544845,0.0211178,0.0404883,0.0293878,0,0,0.0605058,0.0462933,0.0292734,0.0525735,0.0575871,0.0262463,0.0602232,0.0653959,0.0381867,0.0349543,0,0.00523313,0,0.0417405,0.0137842,0.0144513,0.0201556,0,0.0258341,0.0401686,0.0364607,0,0,0.0258704,0,0,0.024223,0.0811137,0.0344606,0.0219266,0.0334843,0.0650638,0.0309701,0.0389846,0.0555087,0.0747515,0.0615633,0.029483,0.015645,0.00505678,0.0332833,0.0634737,0.0263645,0.0111203,0.0120522,0.0579898,0.0487982,0,0,0,0,0,0,0,0
48,0.0337555,0.0609378,0,0,0,0.0395746,0,0.0254863,0.066091,0,0,0,0,0.0173814,0,0,0.0419363,0.0549045,0.0210378,0.040223,0.0294778,0,0,0.0600284,0.0463627,0.028858,0.0525661,0.0574528,0.0263142,0.0600419,0.0651207,0.0380713,0.0347678,0,0.0045741,0,0.0416312,0.0137569,0.0144276,0.0200835,0,0.0258024,0.0404222,0.0365048,0,0,0.0258249,0,0,0.0241944,0.0810795,0.0342833,0.0220208,0.0333966,0.0651931,0.030721,0.0391317,0.0559354,0.0746962,0.0617004,0.029885,0.0158046,0.00528567,0.0337373,0.0634354,0.0263663,0.0110779,0.0119984,0.0579773,0.0486913,0,0,0,0,0,0,0,0
49,0.0338431,0.0609462,0,0,0,0.0386711,0,0.0257123,0.0665348,0,0,0,0,0.017396,0,0,0.0420278,0.0553669,0.0210696,0.0399929,0.0296127,0,0,0.0596778,0.0463895,0.0284893,0.0523681,0.0573381,0.0263728,0.05989,0.0649253,0.0379973,0.0346079,0,0.00419135,0,0.0415276,0.0137313,0.0144348,0.0195954,0,0.0258424,0.0406703,0.0365372,0,0,0.0258028,0,0,0.0241764,0.0809967,0.0337825,0.022128,0.0332514,0.0653189,0.0304142,0.0391895,0.0561783,0.0745848,0.0618129,0.0302929,0.0163256,0.00563156,0.0341689,0.0626714,0.0263908,0.011023,0.0119567,0.0579376,0.0486227,0,0,0,0,0,0,0,0
50,0.0339379,0.0609551,0,0,0,0.0380734,0,0.0259383,0.0668533,0,0,0,0,0.0173936,0,0,0.04202,0.0558566,0.0211158,0.0397648,0.0298141,0,0,0.0594237,0.0463833,0.0281341,0.0519511,0.0571917,0.0264235,0.0598267,0.0648064,0.0379726,0.0345197,0,0.00389132,0,0.041424,0.0137103,0.0143805,0.0187842,0,0.0259352,0.040872,0.0365909,0,0,0.02578,0,0,0.0241144,0.0809056,0.0328255,0.0223474,0.0330458,0.0653918,0.0300288,0.039131,0.0562264,0.0743955,0.0619106,0.0305775,0.0171263,0.00604186,0.0345847,0.0606769,0.0264316,0.0109556,0.0118804,0.0578852,0.0486259,0,0,0,0,0,0,0,0
51,0.0340497,0.0609514,0,0,0,0.0374607,0,0.0262042,0.0671399,0,0,0,0,0.0174031,0,0,0.0420028,0.0563967,0.0212468,0.0395674,0.0300535,0,0,0.0592054,0.0463035,0.0277718,0.0516911,0.0570077,0.0264377,0.059749,0.0647208,0.0379644,0.0345114,0,0.00390277,0,0.0413485,0.0137,0.014316,0.0177757,0,0.0260227,0.0411433,0.0366677,0,0,0.0257012,0,0,0.0240328,0.0808184,0.031068,0.0226587,0.0327796,0.0654945,0.0296543,0.0390529,0.0561002,0.0741077,0.0620004,0.0307063,0.0180135,0.00658988,0.0350619,0.0574667,0.0265053,0.0108834,0.0117834,0.0578321,0.0486629,0,0,0,0,0,0,0,0
52,0.03417,0.0609373,0,0,0,0.037083,0,0.0264118,0.0673431,0,0,0,0,0.0173965,0,0,0.0419733,0.0568673,0.0213579,0.0394151,0.030251,0,0,0.0589602,0.0461451,0.027439,0.0513947,0.056786,0.0263835,0.059726,0.0646351,0.0380102,0.0345308,0,0.00404833,0,0.0412931,0.0136605,0.0142861,0.0170251,0,0.0262442,0.0413331,0.0367644,0,0,0.0256167,0,0,0.0239633,0.0806987,0.02897,0.0225034,0.0324549,0.0655864,0.0293389,0.0390378,0.0559293,0.0737863,0.0621379,0.0309137,0.0188475,0.00720376,0.0356789,0.053233,0.0266031,0.0108115,0.0117409,0.0577797,0.0487088,0,0,0,0,0,0,0,0
53,0.0342746,0.060946,0,0,0,0.0367675,0,0.0265263,0.0673551,0,0,0,0,0.01738,0,0,0.0419315,0.0571952,0.0214627,0.0393265,0.0303713,0,0,0.0586014,0.0459892,0.027138,0.0510281,0.0565208,0.0262432,0.0597367,0.0645425,0.0381088,0.0345469,0,0.00410226,0,0.0411795,0.0136181,0.0142553,0.0172148,0,0.0265957,0.0413079,0.0368852,0,0,0.0255758,0,0,0.0239039,0.0804639,0.026795,0.02162,0.0321916,0.0655281,0.0291297,0.0391232,0.0556201,0.0735361,0.0623871,0.0312213,0.0196962,0.00779257,0.0363787,0.0479401,0.0266737,0.0107897,0.0117238,0.0577372,0.0487216,0,0,0,0,0,0,0,0
54,0.0343903,0.0609766,0,0,0,0.0378816,0,0.0259892,0.067302,0,0,0,0,0.0173946,0,0,0.0418792,0.0574949,0.0225008,0.0392157,0.0304579,0,0,0.0582177,0.0457162,0.0268659,0.0506339,0.0562282,0.0260582,0.0596115,0.0646759,0.0379446,0.0338948,0,0.00485352,0,0.0410366,0.0135942,0.0141979,0.0185634,0,0.0272295,0.0412592,0.0370574,0,0,0.0255265,0,0,0.0238277,0.0799894,0.0245682,0.0211119,0.0320249,0.0654214,0.0288681,0.0392946,0.0552588,0.0733021,0.0627115,0.0316511,0.0206361,0.00853461,0.0371796,0.0420628,0.0267506,0.0107422,0.0116576,0.0576829,0.0487515,0,0,0,0,0,0,0,0
55,0.0345441,0.0610496,0,0,0,0.0390104,0,0.0258984,0.0672053,0,0,0,0,0.0174096,0,0,0.0417829,0.057829,0.0231475,0.0390775,0.0304998,0,0,0.0578749,0.0453508,0.0266395,0.050213,0.05594,0.0259076,0.0596206,0.0648218,0.0378691,0.0336313,0,0.00541239,0,0.0410422,0.0135944,0.0141166,0.0208414,0,0.0278459,0.0413521,0.0372399,0,0,0.0253972,0,0,0.0237422,0.0795619,0.0224818,0.0215249,0.0320893,0.0653611,0.0284608,0.039474,0.0546325,0.0729745,0.0630853,0.0322053,0.0215932,0.00950347,0.0380266,0.0360094,0.0269079,0.0106753,0.0115337,0.0576454,0.0487873,0,0,0,0,0,0,0,0
56,0.0347259,0.0611317,0,0,0,0.0396033,0,0.0260516,0.0670166,0,0,0,0,0.0174274,0,0,0.0417058,0.0581931,0.0234838,0.0389224,0.0305478,0,0,0.0575186,0.0448653,0.0264183,0.0498096,0.0556871,0.0257914,0.0597087,0.0649295,0.0379087,0.0336375,0,0.00566658,0,0.0410716,0.013617,0.0140115,0.023552,0,0.0281472,0.0416171,0.03748,0,0,0.0252492,0,0,0.0236653,0.0792176,0.0204653,0.0219428,0.032413,0.0652554,0.0281477,0.0397567,0.0537099,0.0726005,0.0635023,0.032836,0.0225545,0.0105319,0.0389548,0.030229,0.0270822,0.0106235,0.0114368,0.0576982,0.0487664,0,0,0,0,0,0,0,0
57,0.0349018,0.0612269,0,0,0,0.0396065,0,0.0264379,0.0666966,0,0,0,0,0.0174622,0,0,0.04161,0.0585526,0.0233654,0.038734,0.0305677,0,0,0.0571595,0.0442176,0.0262314,0.0494758,0.0554742,0.025697,0.0599065,0.064984,0.0380362,0.0339433,0,0.00539342,0,0.0410689,0.0136165,0.0138904,0.0261884,0,0.0284368,0.0420379,0.0377322,0,0,0.0251334,0,0,0.0235684,0.0788547,0.0185155,0.0222249,0.0329057,0.0650993,0.0279509,0.0402017,0.0525807,0.0722196,0.0639771,0.0334892,0.0236148,0.0117157,0.0399343,0.0251784,0.0272255,0.0105582,0.011387,0.057775,0.048662,0,0,0,0,0,0,0,0
58,0.035008,0.0613619,0,0,0,0.0391536,0,0.0271034,0.0662412,0,0,0,0,0.0174936,0,0,0.0415471,0.0589147,0.0227614,0.0385083,0.0305138,0,0,0.0568125,0.0437715,0.0261529,0.049172,0.0552748,0.0255823,0.0602711,0.0650179,0.0383873,0.0346241,0,0.00482728,0,0.0410603,0.0135612,0.0138204,0.0282091,0,0.029327,0.0426557,0.0380052,0,0,0.0250298,0,0,0.023498,0.0783327,0.016967,0.0225139,0.033283,0.0650575,0.0277651,0.040812,0.0513234,0.0719024,0.0645253,0.0340828,0.0247048,0.0130171,0.0408655,0.0214916,0.0273935,0.0104908,0.0113439,0.0578831,0.0484587,0,0,0,0,0,0,0,0
59,0.0351171,0.0614414,0,0,0,0.0393339,0,0.0273564,0.0657603,0,0,0,0,0.0174862,0,0,0.0415022,0.0591849,0.022535,0.0383368,0.0303936,0,0,0.0565096,0.0433232,0.0261316,0.0490158,0.0551146,0.0254538,0.0606079,0.0651818,0.0386872,0.0350173,0,0.00489884,0,0.0410589,0.0135132,0.0138155,0.0302114,0,0.0305465,0.0432731,0.0382723,0,0,0.0249335,0,0,0.0234656,0.0778135,0.0158029,0.0225098,0.0337378,0.0650551,0.0276433,0.0415078,0.0502102,0.0716904,0.065076,0.0346108,0.0257465,0.0141869,0.0416766,0.0185761,0.0275335,0.0104688,0.0113132,0.0579464,0.048248,0,0,0,0,0,0,0,0
60,0.0351888,0.0614796,0,0,0,0.0399689,0,0.0272743,0.0653225,0,0,0,0,0.0174972,0,0,0.0414439,0.0594397,0.0224531,0.0381757,0.0302255,0,0,0.056271,0.0428035,0.0261146,0.0490193,0.0549794,0.0253579,0.0608152,0.0654314,0.0388446,0.0352703,0,0.00542734,0,0.0410413,0.0135182,0.0137919,0.0318163,0,0.0317795,0.0438876,0.0385476,0,0,0.0248893,0,0,0.0234257,0.0772736,0.0153136,0.0224127,0.0339952,0.0649458,0.0275933,0.0422892,0.0492512,0.0715325,0.0656273,0.0351789,0.0265189,0.0151637,0.0424177,0.0168261,0.0276264,0.0104744,0.011294,0.0579821,0.0480401,0,0,0,0,0,0,0,0
61,0.0352523,0.0614471,0,0,0,0.0406831,0,0.027086,0.0651054,0,0,0,0,0.0175048,0,0,0.0413764,0.0596408,0.022412,0.0380503,0.0300246,0,0,0.0562322,0.0423099,0.0261041,0.0490321,0.0548609,0.0253349,0.060953,0.0656458,0.0390489,0.0355617,0,0.0061192,0,0.0410075,0.0135997,0.0137196,0.0328919,0,0.0321713,0.0444423,0.0387454,0,0,0.0248631,0,0,0.0233702,0.0766909,0.0155881,0.022993,0.0340581,0.0647648,0.0276029,0.0429286,0.0484702,0.0713874,0.0660791,0.0358678,0.0269551,0.0159543,0.0431325,0.0159686,0.027689,0.0104697,0.0112432,0.0579407,0.0479345,0,0,0,0,0,0,0,0
62,0.0353058,0.0614351,0,0,0,0.0410464,0,0.0268006,0.064983,0,0,0,0,0.0174932,0,0,0.0413666,0.0597562,0.0223146,0.0379142,0.029822,0,0,0.0562374,0.0418734,0.0261108,0.0490596,0.0547844,0.0253149,0.0610455,0.0657871,0.0390838,0.0356795,0,0.00648124,0,0.0409338,0.0136802,0.0136546,0.0339402,0,0.0321824,0.0448884,0.0389289,0,0,0.0248817,0,0,0.0233224,0.0762281,0.0161304,0.0232943,0.0341292,0.0645819,0.027654,0.0433863,0.047919,0.0712628,0.066446,0.036487,0.0271291,0.0164502,0.043619,0.0153192,0.0276591,0.0104754,0.0112436,0.0579201,0.0478502,0,0,0,0,0,0,0,0
63,0.0354004,0.0614982,0,0,0,0.0416425,0,0.0263906,0.0649107,0,0,0,0,0.017487,0,0,0.0413946,0.0598756,0.0219933,0.0376806,0.0295031,0,0,0.0562327,0.0416637,0.0261106,0.0491561,0.0547528,0.0253339,0.0611344,0.0659134,0.038939,0.0357612,0,0.00705754,0,0.0408379,0.0137017,0.0136087,0.0343626,0,0.0323916,0.0452662,0.0390839,0,0,0.0249913,0,0,0.0232872,0.0759367,0.0170201,0.0233556,0.0339888,0.0644703,0.0278173,0.0435927,0.0474811,0.0711302,0.0666604,0.0368966,0.0269718,0.0166436,0.0438287,0.0155526,0.0275952,0.010491,0.0112809,0.0579701,0.047739,0,0,0,0,0,0,0,0
64,0.0356145,0.061617,0,0,0,0.0423406,0,0.0258737,0.064986,0,0,0,0,0.0174694,0,0,0.041415,0.0599195,0.0215316,0.0373262,0.0291237,0,0,0.0561814,0.0414076,0.0260756,0.0492489,0.054795,0.0254019,0.0612079,0.0659858,0.0387937,0.0358495,0,0.0077088,0,0.0407335,0.0137134,0.0135714,0.0344329,0,0.0327393,0.0455263,0.0392093,0,0,0.0251303,0,0,0.023318,0.0758711,0.0177335,0.0231698,0.0337767,0.0643795,0.027986,0.0434628,0.0472446,0.070947,0.0666122,0.0370821,0.0265959,0.0165606,0.0438459,0.016145,0.0275122,0.010585,0.0113295,0.0580443,0.0476236,0,0,0,0,0,0,0,0
65,0.0358393,0.0617591,0,0,0,0.0430706,0,0.0252588,0.0652135,0,0,0,0,0.0174396,0,0,0.0414303,0.0598571,0.0211066,0.0368714,0.0287278,0,0,0.0560533,0.0410533,0.0259999,0.0494912,0.0548677,0.0254805,0.0613202,0.0660236,0.0386644,0.0359317,0,0.00833776,0,0.0406363,0.0137291,0.0135467,0.0340724,0,0.032847,0.0456474,0.0393218,0,0,0.0252795,0,0,0.0234167,0.0759488,0.017767,0.0228532,0.0335567,0.0643134,0.0282472,0.043003,0.0472806,0.070729,0.0662384,0.0369077,0.0261131,0.016222,0.0436662,0.0168984,0.0274182,0.010607,0.0114062,0.0580949,0.0475,0,0,0,0,0,0,0,0
66,0.0359391,0.0619,0,0,0,0.0437225,0,0.024573,0.0655281,0,0,0,0,0.0174336,0,0,0.0415071,0.0596937,0.0207486,0.0363518,0.0283355,0,0,0.0558039,0.0406852,0.0259091,0.049911,0.0549492,0.0255609,0.0613551,0.0660286,0.0385337,0.0359663,0,0.00884612,0,0.0405714,0.0137532,0.0135665,0.0330623,0,0.0326406,0.0456105,0.0394331,0,0,0.0253778,0,0,0.0234531,0.0759667,0.0167572,0.0225582,0.03341,0.064362,0.0285334,0.0423379,0.0475731,0.0705563,0.0656527,0.0364042,0.0256212,0.0155816,0.043223,0.0177671,0.0272939,0.0105668,0.011503,0.0581588,0.0473634,0,0,0,0,0,0,0,0
67,0.0359982,0.061999,0,0,0,0.0443534,0,0.0238243,0.0658544,0,0,0,0,0.0174221,0,0,0.0416012,0.05947,0.0204658,0.0358156,0.0279583,0,0,0.0554771,0.0403803,0.0258153,0.0502994,0.0550467,0.0256089,0.0612727,0.0660236,0.0383628,0.0360395,0,0.00932419,0,0.0405607,0.0137658,0.0136168,0.031585,0,0.0325024,0.0454034,0.0394635,0,0,0.0254419,0,0,0.0234143,0.0759429,0.0154387,0.0224276,0.0331625,0.0644639,0.0287266,0.0415661,0.0478913,0.0704068,0.0649659,0.0357045,0.0251515,0.014744,0.0426467,0.0184996,0.0271697,0.0105151,0.011529,0.0582851,0.0472997,0,0,0,0,0,0,0,0
68,0.036026,0.0620982,0,0,0,0.0451238,0,0.0229846,0.0661097,0,0,0,0,0.0174165,0,0,0.0416622,0.0592324,0.020253,0.0352515,0.0276093,0,0,0.0551206,0.0401528,0.025708,0.0505697,0.055121,0.0256143,0.061148,0.0660188,0.0381415,0.0360907,0,0.00992518,0,0.0405646,0.013783,0.0136551,0.0302609,0,0.0323919,0.0450445,0.0394513,0,0,0.0255034,0,0,0.023412,0.0758767,0.0146035,0.0223164,0.0327051,0.0644803,0.0289086,0.0407973,0.0481118,0.070197,0.0642661,0.0349313,0.0247094,0.0137853,0.0421457,0.0191726,0.0270989,0.0105146,0.0115058,0.058375,0.0472614,0,0,0,0,0,0,0,0
69,0.0360105,0.0622372,0,0,0,0.0461085,0,0.0220843,0.0662383,0,0,0,0,0.0174104,0,0,0.0416902,0.0590087,0.020048,0.0346263,0.0273184,0,0,0.0546943,0.0399801,0.0256099,0.050799,0.0551347,0.0255624,0.0610351,0.0660319,0.0378664,0.0360759,0,0.0105811,0,0.0406193,0.0137883,0.0136905,0.0291373,0,0.0323,0.0447151,0.039415,0,0,0.0254744,0,0,0.0234654,0.0756969,0.0140446,0.0223364,0.0321202,0.0645481,0.0290891,0.0400746,0.0481886,0.0699525,0.0636443,0.0342592,0.0242971,0.0127864,0.0416924,0.0198453,0.0270852,0.0105657,0.011425,0.0584644,0.047234,0,0,0,0,0,0,0,0
70,0.0359776,0.0624415,0,0,0,0.0472954,0,0.0211525,0.0661881,0,0,0,0,0.0174449,0,0,0.0416623,0.0588214,0.0199519,0.0339603,0.0270807,0,0,0.0541897,0.0397706,0.025575,0.051023,0.0551318,0.0254479,0.0610422,0.0661001,0.0375382,0.0360605,0,0.0113424,0,0.0407498,0.0138171,0.0137027,0.0278673,0,0.0318398,0.0444918,0.0394161,0,0,0.0252994,0,0,0.0235205,0.0753259,0.0136289,0.0225429,0.0316624,0.064571,0.0293177,0.0394514,0.0481354,0.0697093,0.0631086,0.0338006,0.0240457,0.0120782,0.041234,0.0202961,0.0271144,0.0105974,0.011332,0.0586618,0.0472092,0,0,0,0,0,0,0,0
71,0.0359823,0.0626756,0,0,0,0.0484345,0,0.020169,0.0660752,0,0,0,0,0.017519,0,0,0.0415891,0.058756,0.0200065,0.0332817,0.026893,0,0,0.0536574,0.0394848,0.0255873,0.0513087,0.0551308,0.0252929,0.0610275,0.0662115,0.0372057,0.0360716,0,0.0123268,0,0.0408969,0.0138825,0.0136899,0.0259359,0,0.0312994,0.0445045,0.0394472,0,0,0.0250849,0,0,0.0235425,0.0748418,0.0131672,0.022887,0.0316832,0.0645887,0.0294088,0.0389347,0.0478974,0.0694379,0.0626886,0.0336112,0.0242818,0.0120607,0.0408366,0.0204473,0.0272081,0.0105763,0.0112694,0.0588517,0.0471393,0,0,0,0,0,0,0,0
72,0.0359913,0.0629065,0,0,0,0.0496153,0,0.0191924,0.0658612,0,0,0,0,0.017636,0,0,0.0414603,0.0587979,0.0202931,0.0325655,0.0267387,0,0,0.0531673,0.0390987,0.0256783,0.0516349,0.0551212,0.0251098,0.061164,0.0663322,0.0369434,0.0360365,0,0.0134493,0,0.0410999,0.0139373,0.0136845,0.0234527,0,0.0307321,0.0447649,0.0395511,0,0,0.0249035,0,0,0.0235745,0.0743472,0.0123188,0.023296,0.0325344,0.0646948,0.0294809,0.0386107,0.0472847,0.0690398,0.062357,0.0335187,0.0251337,0.0127389,0.0405687,0.0206659,0.0273464,0.0105402,0.0112297,0.059145,0.0470192,0,0,0,0,0,0,0,0
73,0.0358828,0.0631232,0,0,0,0.0508797,0,0.0181905,0.0653047,0,0,0,0,0.0177769,0,0,0.0413313,0.0589215,0.0208759,0.0317184,0.0266912,0,0,0.0528098,0.0385545,0.025867,0.0521603,0.0550818,0.0248764,0.0613393,0.0664682,0.0365368,0.0360396,0,0.0143903,0,0.0415122,0.013982,0.0137113,0.0211152,0,0.0306829,0.0451562,0.0397119,0,0,0.0248083,0,0,0.0236471,0.0739457,0.0112473,0.0239937,0.0340889,0.0648248,0.0296081,0.0385532,0.0464107,0.0685118,0.0621231,0.03329,0.026561,0.0138281,0.0404233,0.0213761,0.0274847,0.0105733,0.0112303,0.0594381,0.0468663,0,0,0,0,0,0,0,0
74,0.0357721,0.0632897,0,0,0,0.0521146,0,0.0170939,0.0645458,0,0,0,0,0.0179642,0,0,0.0413025,0.0590335,0.0217929,0.0307989,0.0267572,0,0,0.0526416,0.0379315,0.0261354,0.0528133,0.0551869,0.0245693,0.0613013,0.0665799,0.0361877,0.0361367,0,0.0150294,0,0.041897,0.0140873,0.0137121,0.0190078,0,0.0309553,0.0455159,0.0398887,0,0,0.0248917,0,0,0.0237002,0.073721,0.0102055,0.0245204,0.0356581,0.0648962,0.0298946,0.0385115,0.0457704,0.0680634,0.0619597,0.0329825,0.0280371,0.0146842,0.040383,0.0226793,0.0275157,0.0106336,0.0113285,0.0596672,0.0467074,0,0,0,0,0,0,0,0
75,0.0356238,0.0633572,0,0,0,0.0530824,0,0.0159908,0.0637722,0,0,0,0,0.0181223,0,0,0.0413025,0.0589794,0.0232383,0.0299084,0.0269192,0,0,0.0526938,0.0375774,0.0264843,0.0535275,0.0553575,0.0242395,0.0613411,0.0667105,0.0358164,0.0362332,0,0.0154597,0,0.042186,0.0142403,0.013703,0.0169937,0,0.0309597,0.045692,0.0400262,0,0,0.0249596,0,0,0.0237731,0.0737487,0.00924006,0.0248009,0.0364228,0.0648498,0.030366,0.0379972,0.0456225,0.0677879,0.0615365,0.0326996,0.0288453,0.0149652,0.0402886,0.0246457,0.0274101,0.0107128,0.0114689,0.0598251,0.0466308,0,0,0,0,0,0,0,0
76,0.0355294,0.0633143,0,0,0,0.0535522,0,0.0149737,0.0630036,0,0,0,0,0.0182087,0,0,0.0411876,0.0587149,0.025124,0.0291048,0.0270873,0,0,0.0530015,0.0371603,0.0268654,0.0542102,0.0555952,0.0239911,0.0614133,0.0667744,0.0353461,0.0362515,0,0.0154934,0,0.0423877,0.014126,0.0139178,0.0153453,0,0.030599,0.0456039,0.0401681,0,0,0.0251315,0,0,0.02389,0.0740406,0.00869085,0.0246565,0.0360366,0.0646082,0.0311416,0.0369005,0.0457772,0.067543,0.060585,0.0324867,0.0287123,0.0144765,0.0400121,0.0268921,0.0271284,0.0108607,0.0116831,0.0599274,0.0466262,0,0,0,0,0,0,0,0
77,0.0354627,0.0631164,0,0,0,0.053173,0,0.0141616,0.0620269,0,0,0,0,0.0182276,0,0,0.0411021,0.0582515,0.0272382,0.0284604,0.0273756,0,0,0.053519,0.0366812,0.0272447,0.0548446,0.0559157,0.0238163,0.0612412,0.0667329,0.0346283,0.0359576,0,0.0151994,0,0.0424965,0.0140496,0.0140834,0.0143427,0,0.0297712,0.0452614,0.0403226,0,0,0.025725,0,0,0.024051,0.0743812,0.00852264,0.0234852,0.0351436,0.0641917,0.0321606,0.035815,0.0458407,0.0672507,0.0594769,0.0322795,0.027919,0.0135441,0.0395954,0.0286949,0.0267092,0.0110735,0.0120784,0.0600419,0.0466692,0,0,0,0,0,0,0,0
78,0.0354307,0.0629014,0,0,0,0.051852,0,0.0138346,0.060699,0,0,0,0,0.0182121,0,0,0.0411107,0.057908,0.0293588,0.0278663,0.0277356,0,0,0.0542899,0.0363073,0.0275333,0.0555193,0.0562225,0.0236981,0.0607412,0.0665206,0.0335905,0.0353362,0,0.0152903,0,0.0425197,0.0140487,0.0141794,0.0141382,0,0.0292012,0.0448716,0.0404173,0,0,0.0263537,0,0,0.0241906,0.0747024,0.00849782,0.0226787,0.0345953,0.0636155,0.0333405,0.0352063,0.0454419,0.0669127,0.0587437,0.0319862,0.0270272,0.0126325,0.0391337,0.029785,0.0262058,0.0112815,0.0124854,0.0601163,0.0467086,0,0,0,0,0,0,0,0
79,0.0352955,0.0626978,0,0,0,0.0499611,0,0.013929,0.0587915,0,0,0,0,0.0181654,0,0,0.041174,0.057717,0.0314634,0.0272195,0.0282595,0,0,0.0553207,0.0361094,0.0277922,0.0559304,0.056439,0.0234476,0.0601517,0.065979,0.0322702,0.0347461,0,0.0162255,0,0.0425143,0.0140419,0.0142649,0.0140999,0,0.028733,0.0443362,0.0404124,0,0,0.0270036,0,0,0.0242856,0.0746894,0.0083295,0.0222507,0.034613,0.0631726,0.0345594,0.0349031,0.0448855,0.0665732,0.0583214,0.0315281,0.0263475,0.0120477,0.0386391,0.0301642,0.0256255,0.011413,0.012802,0.0601792,0.04679,0,0,0,0,0,0,0,0
80,0.0351442,0.0625237,0,0,0,0.0478064,0,0.0141849,0.0568288,0,0,0,0,0.0180722,0,0,0.0412219,0.0575899,0.0330981,0.0266821,0.0284363,0,0,0.0564427,0.0359653,0.0281635,0.056068,0.0567696,0.0233459,0.0595259,0.0651051,0.0307539,0.0343131,0,0.0176066,0,0.0424265,0.0140317,0.0143021,0.0138359,0,0.0286552,0.0437537,0.0403513,0,0,0.027866,0,0,0.0243728,0.0745287,0.00787964,0.0223482,0.0348217,0.0629197,0.0358654,0.0346668,0.044433,0.0662929,0.0579938,0.0310621,0.0262553,0.0119637,0.0382001,0.030139,0.024983,0.0116023,0.0130789,0.060156,0.0469569,0,0,0,0,0,0,0,0
81,0.0351654,0.0621948,0,0,0,0.0455667,0,0.0142467,0.0548796,0,0,0,0,0.0179968,0,0,0.0412732,0.0575972,0.0342125,0.0262406,0.0282384,0,0,0.0576283,0.0353984,0.0287164,0.0564078,0.0573078,0.02347,0.0588242,0.0640104,0.0292898,0.03425,0,0.0192194,0,0.0423308,0.0141113,0.0141947,0.0133539,0,0.0286776,0.0432427,0.0403693,0,0,0.0288952,0,0,0.0244697,0.0742463,0.00715401,0.023296,0.035042,0.0628558,0.037213,0.0344535,0.0443363,0.0662444,0.057724,0.0307776,0.0264753,0.0122565,0.0378944,0.0298794,0.024201,0.0118192,0.0134606,0.060057,0.0471942,0,0,0,0,0,0,0,0
82,0.0350795,0.0619702,0,0,0,0.0434169,0,0.0139885,0.052992,0,0,0,0,0.0179369,0,0,0.0414075,0.0576643,0.0349149,0.0258757,0.0279808,0,0,0.058815,0.035515,0.0295365,0.0569957,0.0581037,0.0238251,0.0582433,0.0629742,0.0282452,0.0345971,0,0.0210476,0,0.0421137,0.0142211,0.0140837,0.0127402,0,0.0287782,0.0428405,0.0402399,0,0,0.029923,0,0,0.0245381,0.0738458,0.0062784,0.0248289,0.0353186,0.062959,0.0385557,0.0343402,0.0445621,0.0664591,0.0575776,0.0307461,0.0267731,0.0127643,0.0377329,0.0294932,0.0235021,0.0120238,0.0138484,0.0600409,0.0474328,0,0,0,0,0,0,0,0
83,0.0348734,0.0618786,0,0,0,0.0414695,0,0.0132861,0.0513369,0,0,0,0,0.0178708,0,0,0.0414692,0.0576195,0.0354169,0.0255751,0.027774,0,0,0.0597811,0.0362238,0.0304899,0.057747,0.0590668,0.0244029,0.0580069,0.0621731,0.0276269,0.0353535,0,0.0234258,0,0.0419714,0.0140738,0.0142,0.0122385,0,0.0291354,0.0425213,0.0399938,0,0,0.030944,0,0,0.0246872,0.0733737,0.00545158,0.0257282,0.0356397,0.0632189,0.039891,0.0342817,0.044891,0.0667331,0.0575405,0.0308289,0.0271039,0.0132884,0.0376582,0.0291962,0.0229175,0.0122761,0.0141955,0.060038,0.0476242,0,0,0,0,0,0,0,0
84,0.0348895,0.061663,0,0,0,0.0392996,0,0.0125811,0.0499399,0,0,0,0,0.0178547,0,0,0.0414927,0.0575108,0.0360986,0.0253226,0.0277403,0,0,0.0605551,0.0364716,0.0315527,0.0585567,0.0600567,0.0250691,0.0578672,0.061529,0.027096,0.0361818,0,0.0274926,0,0.0419615,0.0139874,0.0142688,0.0117235,0,0.0293727,0.0423778,0.0398667,0,0,0.0317677,0,0,0.0249397,0.0729203,0.00487088,0.0261111,0.0360165,0.0636712,0.0410884,0.0341457,0.0449481,0.0668294,0.0574036,0.0309548,0.0274319,0.0137772,0.0376097,0.0292249,0.0223519,0.0125818,0.0144705,0.0600851,0.0478417,0,0,0,0,0,0,0,0
